"plh0206i03","year","pgisced97","regtyp","n","percent","lower_confidence","upper_confidence","value"
"6 on scale 1-7","2008","vocational + Abi","Rural Area","","","","","6"
"6 on scale 1-7","2008","higher vocational","Urban Area","","","","","6"
"6 on scale 1-7","2008","higher vocational","Rural Area","","","","","6"
"6 on scale 1-7","2008","higher education","Urban Area","","","","","6"
"6 on scale 1-7","2008","higher education","Rural Area","","","","","6"
"7 Strongly agree","2008","higher education","Rural Area","","","","","7"
"7 Strongly agree","2008","general elemantary","Rural Area","","","","","7"
"7 Strongly agree","2008","middle vocational","Urban Area","","","","","7"
"7 Strongly agree","2008","higher vocational","Rural Area","","","","","7"
"7 Strongly agree","2008","higher education","Urban Area","","","","","7"
"7 Strongly agree","2008","middle vocational","Rural Area","","","","","7"
"7 Strongly agree","2008","vocational + Abi","Urban Area","","","","","7"
"7 Strongly agree","2008","higher vocational","Urban Area","","","","","7"
"7 Strongly agree","2008","vocational + Abi","Rural Area","","","","","7"
"7 Strongly agree","2008","in school","Urban Area","","","","","7"
"7 Strongly agree","2008","in school","Rural Area","","","","","7"
"7 Strongly agree","2008","inadequately","Urban Area","","","","","7"
"7 Strongly agree","2008","inadequately","Rural Area","","","","","7"
"7 Strongly agree","2008","general elemantary","Urban Area","","","","","7"
"1 Strongly disagree","2009","in school","Urban Area","","","","","1"
"1 Strongly disagree","2009","in school","Rural Area","","","","","1"
"1 Strongly disagree","2009","inadequately","Urban Area","","","","","1"
"1 Strongly disagree","2009","inadequately","Rural Area","","","","","1"
"1 Strongly disagree","2009","general elemantary","Urban Area","","","","","1"
"1 Strongly disagree","2009","general elemantary","Rural Area","","","","","1"
"1 Strongly disagree","2009","middle vocational","Urban Area","","","","","1"
"1 Strongly disagree","2009","middle vocational","Rural Area","","","","","1"
"1 Strongly disagree","2009","vocational + Abi","Urban Area","","","","","1"
"1 Strongly disagree","2009","vocational + Abi","Rural Area","","","","","1"
"1 Strongly disagree","2009","higher vocational","Urban Area","","","","","1"
"1 Strongly disagree","2009","higher vocational","Rural Area","","","","","1"
"1 Strongly disagree","2009","higher education","Urban Area","","","","","1"
"1 Strongly disagree","2009","higher education","Rural Area","","","","","1"
"2 on scale 1-7 ","2009","vocational + Abi","Urban Area","","","","","2"
"2 on scale 1-7 ","2009","higher education","Rural Area","","","","","2"
"2 on scale 1-7 ","2009","higher education","Urban Area","","","","","2"
"2 on scale 1-7 ","2009","general elemantary","Rural Area","","","","","2"
"2 on scale 1-7 ","2009","middle vocational","Urban Area","","","","","2"
"2 on scale 1-7 ","2009","middle vocational","Rural Area","","","","","2"
"2 on scale 1-7 ","2009","vocational + Abi","Rural Area","","","","","2"
"2 on scale 1-7 ","2009","higher vocational","Urban Area","","","","","2"
"2 on scale 1-7 ","2009","higher vocational","Rural Area","","","","","2"
"2 on scale 1-7 ","2009","in school","Urban Area","","","","","2"
"2 on scale 1-7 ","2009","in school","Rural Area","","","","","2"
"2 on scale 1-7 ","2009","inadequately","Urban Area","","","","","2"
"2 on scale 1-7 ","2009","inadequately","Rural Area","","","","","2"
"2 on scale 1-7 ","2009","general elemantary","Urban Area","","","","","2"
"3 on scale 1-7 ","2009","higher vocational","Urban Area","","","","","3"
"3 on scale 1-7 ","2009","higher vocational","Rural Area","","","","","3"
"3 on scale 1-7 ","2009","higher education","Urban Area","","","","","3"
"3 on scale 1-7 ","2009","higher education","Rural Area","","","","","3"
"3 on scale 1-7 ","2009","vocational + Abi","Urban Area","","","","","3"
"3 on scale 1-7 ","2009","vocational + Abi","Rural Area","","","","","3"
"3 on scale 1-7 ","2009","in school","Urban Area","","","","","3"
"3 on scale 1-7 ","2009","in school","Rural Area","","","","","3"
"3 on scale 1-7 ","2009","inadequately","Urban Area","","","","","3"
"3 on scale 1-7 ","2009","inadequately","Rural Area","","","","","3"
"3 on scale 1-7 ","2009","general elemantary","Urban Area","","","","","3"
"3 on scale 1-7 ","2009","general elemantary","Rural Area","","","","","3"
"3 on scale 1-7 ","2009","middle vocational","Urban Area","","","","","3"
"3 on scale 1-7 ","2009","middle vocational","Rural Area","","","","","3"
"4 on scale 1-7","2009","middle vocational","Rural Area","","","","","4"
"4 on scale 1-7","2009","vocational + Abi","Urban Area","","","","","4"
"4 on scale 1-7","2009","vocational + Abi","Rural Area","","","","","4"
"4 on scale 1-7","2009","higher vocational","Urban Area","","","","","4"
"4 on scale 1-7","2009","higher vocational","Rural Area","","","","","4"
"4 on scale 1-7","2009","higher education","Urban Area","","","","","4"
"4 on scale 1-7","2009","higher education","Rural Area","","","","","4"
"4 on scale 1-7","2009","in school","Urban Area","","","","","4"
"4 on scale 1-7","2009","in school","Rural Area","","","","","4"
"4 on scale 1-7","2009","inadequately","Urban Area","","","","","4"
"4 on scale 1-7","2009","inadequately","Rural Area","","","","","4"
"4 on scale 1-7","2009","general elemantary","Urban Area","","","","","4"
"4 on scale 1-7","2009","general elemantary","Rural Area","","","","","4"
"4 on scale 1-7","2009","middle vocational","Urban Area","","","","","4"
"5 on scale 1-7","2009","higher education","Urban Area","","","","","5"
"5 on scale 1-7","2009","higher education","Rural Area","","","","","5"
"5 on scale 1-7","2009","higher vocational","Rural Area","","","","","5"
"5 on scale 1-7","2009","higher vocational","Urban Area","","","","","5"
"5 on scale 1-7","2009","general elemantary","Rural Area","","","","","5"
"5 on scale 1-7","2009","middle vocational","Urban Area","","","","","5"
"5 on scale 1-7","2009","middle vocational","Rural Area","","","","","5"
"5 on scale 1-7","2009","vocational + Abi","Urban Area","","","","","5"
"5 on scale 1-7","2009","vocational + Abi","Rural Area","","","","","5"
"5 on scale 1-7","2009","inadequately","Rural Area","","","","","5"
"5 on scale 1-7","2009","general elemantary","Urban Area","","","","","5"
"5 on scale 1-7","2009","in school","Urban Area","","","","","5"
"5 on scale 1-7","2009","in school","Rural Area","","","","","5"
"5 on scale 1-7","2009","inadequately","Urban Area","","","","","5"
"6 on scale 1-7","2009","middle vocational","Urban Area","","","","","6"
"6 on scale 1-7","2009","middle vocational","Rural Area","","","","","6"
"6 on scale 1-7","2009","vocational + Abi","Urban Area","","","","","6"
"6 on scale 1-7","2009","vocational + Abi","Rural Area","","","","","6"
"6 on scale 1-7","2009","higher education","Urban Area","","","","","6"
"6 on scale 1-7","2009","higher education","Rural Area","","","","","6"
"6 on scale 1-7","2009","in school","Urban Area","","","","","6"
"6 on scale 1-7","2009","in school","Rural Area","","","","","6"
"6 on scale 1-7","2009","inadequately","Urban Area","","","","","6"
"6 on scale 1-7","2009","inadequately","Rural Area","","","","","6"
"6 on scale 1-7","2009","general elemantary","Urban Area","","","","","6"
"6 on scale 1-7","2009","general elemantary","Rural Area","","","","","6"
"6 on scale 1-7","2009","higher vocational","Urban Area","","","","","6"
"6 on scale 1-7","2009","higher vocational","Rural Area","","","","","6"
"7 Strongly agree","2009","higher education","Urban Area","","","","","7"
"7 Strongly agree","2009","higher vocational","Rural Area","","","","","7"
"7 Strongly agree","2009","higher education","Rural Area","","","","","7"
"7 Strongly agree","2009","higher vocational","Urban Area","","","","","7"
"7 Strongly agree","2009","general elemantary","Rural Area","","","","","7"
"7 Strongly agree","2009","middle vocational","Urban Area","","","","","7"
"7 Strongly agree","2009","middle vocational","Rural Area","","","","","7"
"7 Strongly agree","2009","vocational + Abi","Urban Area","","","","","7"
"7 Strongly agree","2009","vocational + Abi","Rural Area","","","","","7"
"7 Strongly agree","2009","in school","Urban Area","","","","","7"
"7 Strongly agree","2009","in school","Rural Area","","","","","7"
"7 Strongly agree","2009","inadequately","Urban Area","","","","","7"
"7 Strongly agree","2009","inadequately","Rural Area","","","","","7"
"7 Strongly agree","2009","general elemantary","Urban Area","","","","","7"
"1 Strongly disagree","2010","vocational + Abi","Rural Area","51","0.184724852724357","0.136131169851832","0.233318535596882","1"
"1 Strongly disagree","2010","higher vocational","Urban Area","182","0.246252894931415","0.215959978793791","0.276545811069039","1"
"1 Strongly disagree","2010","higher vocational","Rural Area","98","0.20787494566778","0.171497509105368","0.244252382230193","1"
"1 Strongly disagree","2010","higher education","Urban Area","662","0.244802313209085","0.228646757385911","0.260957869032258","1"
"1 Strongly disagree","2010","higher education","Rural Area","249","0.216495666332837","0.192223092394805","0.240768240270869","1"
"1 Strongly disagree","2010","in school","Urban Area","43","0.235546663000068","0.176737220615747","0.294356105384389","1"
"1 Strongly disagree","2010","in school","Rural Area","15","","","","1"
"1 Strongly disagree","2010","inadequately","Urban Area","25","","","","1"
"1 Strongly disagree","2010","inadequately","Rural Area","10","","","","1"
"1 Strongly disagree","2010","general elemantary","Urban Area","285","0.268057392103429","0.241821644752759","0.2942931394541","1"
"1 Strongly disagree","2010","general elemantary","Rural Area","116","0.223547967137386","0.187842072039959","0.259253862234813","1"
"1 Strongly disagree","2010","middle vocational","Urban Area","1263","0.243505307569338","0.231838679821524","0.255171935317152","1"
"1 Strongly disagree","2010","middle vocational","Rural Area","682","0.220557299607404","0.205954695763007","0.235159903451802","1"
"1 Strongly disagree","2010","vocational + Abi","Urban Area","166","0.268103885592079","0.235218118486254","0.300989652697904","1"
"2 on scale 1-7 ","2010","vocational + Abi","Rural Area","79","0.295913623531865","0.23875779832195","0.353069448741781","2"
"2 on scale 1-7 ","2010","higher vocational","Rural Area","129","0.240953614386071","0.202615122630264","0.279292106141878","2"
"2 on scale 1-7 ","2010","higher education","Urban Area","821","0.27909844371713","0.262244539979669","0.295952347454592","2"
"2 on scale 1-7 ","2010","vocational + Abi","Urban Area","175","0.234360847011074","0.202913334504878","0.265808359517269","2"
"2 on scale 1-7 ","2010","higher education","Rural Area","304","0.273538369673724","0.247266801613534","0.299809937733913","2"
"2 on scale 1-7 ","2010","in school","Urban Area","44","0.234112106255502","0.175427035615268","0.292797176895735","2"
"2 on scale 1-7 ","2010","in school","Rural Area","21","","","","2"
"2 on scale 1-7 ","2010","general elemantary","Rural Area","105","0.188533502439538","0.155011742513319","0.222055262365757","2"
"2 on scale 1-7 ","2010","middle vocational","Urban Area","1227","0.225369316877767","0.214011812205465","0.236726821550069","2"
"2 on scale 1-7 ","2010","middle vocational","Rural Area","677","0.201813754800101","0.187678456126098","0.215949053474105","2"
"2 on scale 1-7 ","2010","higher vocational","Urban Area","208","0.249778079270669","0.219340534505995","0.280215624035342","2"
"2 on scale 1-7 ","2010","inadequately","Urban Area","23","","","","2"
"2 on scale 1-7 ","2010","inadequately","Rural Area","11","","","","2"
"2 on scale 1-7 ","2010","general elemantary","Urban Area","250","0.200789339403733","0.177062385254507","0.224516293552959","2"
"3 on scale 1-7 ","2010","vocational + Abi","Rural Area","43","0.191114007012637","0.141881158318175","0.240346855707099","3"
"3 on scale 1-7 ","2010","higher vocational","Urban Area","156","0.211648414976539","0.182927050755065","0.240369779198012","3"
"3 on scale 1-7 ","2010","higher vocational","Rural Area","102","0.230956518591045","0.193175409517596","0.268737627664495","3"
"3 on scale 1-7 ","2010","higher education","Urban Area","542","0.211170370876825","0.195835083502346","0.226505658251304","3"
"3 on scale 1-7 ","2010","higher education","Rural Area","230","0.22393559915604","0.199366966993776","0.248504231318305","3"
"3 on scale 1-7 ","2010","in school","Urban Area","48","0.202912685957401","0.147176064276815","0.258649307637987","3"
"3 on scale 1-7 ","2010","in school","Rural Area","20","","","","3"
"3 on scale 1-7 ","2010","inadequately","Urban Area","10","","","","3"
"3 on scale 1-7 ","2010","inadequately","Rural Area","1","","","","3"
"3 on scale 1-7 ","2010","general elemantary","Urban Area","190","0.164392382416279","0.14243992863997","0.186344836192588","3"
"3 on scale 1-7 ","2010","general elemantary","Rural Area","96","0.19028769124107","0.156646763386531","0.223928619095609","3"
"3 on scale 1-7 ","2010","middle vocational","Urban Area","1026","0.194536224745611","0.183776245572232","0.20529620391899","3"
"3 on scale 1-7 ","2010","middle vocational","Rural Area","572","0.18912046493334","0.175328538825131","0.202912391041548","3"
"3 on scale 1-7 ","2010","vocational + Abi","Urban Area","147","0.192427237848364","0.163161747429196","0.221692728267531","3"
"4 on scale 1-7","2010","middle vocational","Rural Area","561","0.195695865014857","0.181723225209855","0.20966850481986","4"
"4 on scale 1-7","2010","vocational + Abi","Urban Area","121","0.172535121862054","0.144484322359227","0.20058592136488","4"
"4 on scale 1-7","2010","vocational + Abi","Rural Area","38","0.173775472530436","0.126328519320023","0.221222425740849","4"
"4 on scale 1-7","2010","higher vocational","Urban Area","128","0.151351073129341","0.126151431354957","0.176550714903725","4"
"4 on scale 1-7","2010","higher vocational","Rural Area","73","0.13119088716194","0.10092536570499","0.161456408618889","4"
"4 on scale 1-7","2010","higher education","Urban Area","397","0.15249206770329","0.138984432209488","0.165999703197091","4"
"4 on scale 1-7","2010","higher education","Rural Area","178","0.151757533891517","0.130612632541986","0.172902435241048","4"
"4 on scale 1-7","2010","in school","Urban Area","33","0.175403902715022","0.12269628871463","0.228111516715413","4"
"4 on scale 1-7","2010","in school","Rural Area","7","","","","4"
"4 on scale 1-7","2010","inadequately","Urban Area","23","","","","4"
"4 on scale 1-7","2010","inadequately","Rural Area","2","","","","4"
"4 on scale 1-7","2010","general elemantary","Urban Area","169","0.169206338418592","0.146999029575992","0.191413647261192","4"
"4 on scale 1-7","2010","general elemantary","Rural Area","93","0.184938372643982","0.15166429803285","0.218212447255114","4"
"4 on scale 1-7","2010","middle vocational","Urban Area","846","0.166305850413898","0.156184340078336","0.176427360749459","4"
"5 on scale 1-7","2010","higher education","Urban Area","183","0.0717735069000284","0.0620752678818281","0.0814717459182286","5"
"5 on scale 1-7","2010","higher education","Rural Area","108","0.101018620640323","0.0832584721418221","0.118778769138825","5"
"5 on scale 1-7","2010","vocational + Abi","Rural Area","18","","","","5"
"5 on scale 1-7","2010","higher vocational","Urban Area","61","0.0710822642069374","0.0530143992612014","0.0891501291526734","5"
"5 on scale 1-7","2010","higher vocational","Rural Area","38","0.0688672126098368","0.0461661490261487","0.0915682761935249","5"
"5 on scale 1-7","2010","general elemantary","Rural Area","51","0.0939255720093364","0.0689237817433416","0.118927362275331","5"
"5 on scale 1-7","2010","middle vocational","Urban Area","481","0.100557061652698","0.092382183696199","0.108731939609197","5"
"5 on scale 1-7","2010","middle vocational","Rural Area","324","0.095676507220457","0.0853169295416481","0.106036084899266","5"
"5 on scale 1-7","2010","vocational + Abi","Urban Area","50","0.0728250891009798","0.0535341642189405","0.0921160139830191","5"
"5 on scale 1-7","2010","inadequately","Rural Area","1","","","","5"
"5 on scale 1-7","2010","general elemantary","Urban Area","106","0.109525372592474","0.0910280370051022","0.128022708179846","5"
"5 on scale 1-7","2010","in school","Urban Area","16","","","","5"
"5 on scale 1-7","2010","in school","Rural Area","3","","","","5"
"5 on scale 1-7","2010","inadequately","Urban Area","15","","","","5"
"6 on scale 1-7","2010","higher education","Urban Area","77","0.0255070943198416","0.0195832497483419","0.0314309388913412","6"
"6 on scale 1-7","2010","higher education","Rural Area","25","","","","6"
"6 on scale 1-7","2010","in school","Urban Area","9","","","","6"
"6 on scale 1-7","2010","in school","Rural Area","","","","","6"
"6 on scale 1-7","2010","inadequately","Urban Area","4","","","","6"
"6 on scale 1-7","2010","inadequately","Rural Area","1","","","","6"
"6 on scale 1-7","2010","general elemantary","Urban Area","40","0.0384359371718754","0.0270492108984975","0.0498226634452533","6"
"6 on scale 1-7","2010","general elemantary","Rural Area","28","","","","6"
"6 on scale 1-7","2010","middle vocational","Urban Area","187","0.0323930341503201","0.0275806145179183","0.037205453782722","6"
"6 on scale 1-7","2010","middle vocational","Rural Area","156","0.0525097797692076","0.0446540785962776","0.0603654809421377","6"
"6 on scale 1-7","2010","vocational + Abi","Urban Area","23","","","","6"
"6 on scale 1-7","2010","vocational + Abi","Rural Area","9","","","","6"
"6 on scale 1-7","2010","higher vocational","Urban Area","23","","","","6"
"6 on scale 1-7","2010","higher vocational","Rural Area","26","","","","6"
"7 Strongly agree","2010","middle vocational","Urban Area","169","0.0373332045903679","0.0321800423769629","0.0424863668037728","7"
"7 Strongly agree","2010","middle vocational","Rural Area","125","0.044626328654633","0.0373542309974495","0.0518984263118164","7"
"7 Strongly agree","2010","vocational + Abi","Urban Area","15","","","","7"
"7 Strongly agree","2010","vocational + Abi","Rural Area","7","","","","7"
"7 Strongly agree","2010","higher vocational","Urban Area","19","","","","7"
"7 Strongly agree","2010","higher vocational","Rural Area","12","","","","7"
"7 Strongly agree","2010","higher education","Urban Area","39","0.0151562032738001","0.0105656745659825","0.0197467319816177","7"
"7 Strongly agree","2010","higher education","Rural Area","12","","","","7"
"7 Strongly agree","2010","general elemantary","Rural Area","34","0.0520729035586709","0.0330318658702138","0.0711139412471281","7"
"7 Strongly agree","2010","in school","Urban Area","7","","","","7"
"7 Strongly agree","2010","in school","Rural Area","3","","","","7"
"7 Strongly agree","2010","inadequately","Urban Area","5","","","","7"
"7 Strongly agree","2010","inadequately","Rural Area","4","","","","7"
"7 Strongly agree","2010","general elemantary","Urban Area","55","0.0495932378936173","0.0367342430494876","0.062452232737747","7"
"1 Strongly disagree","2011","vocational + Abi","Rural Area","","","","","1"
"1 Strongly disagree","2011","higher vocational","Urban Area","","","","","1"
"1 Strongly disagree","2011","higher vocational","Rural Area","","","","","1"
"1 Strongly disagree","2011","higher education","Urban Area","","","","","1"
"1 Strongly disagree","2011","higher education","Rural Area","","","","","1"
"1 Strongly disagree","2011","in school","Urban Area","","","","","1"
"1 Strongly disagree","2011","in school","Rural Area","","","","","1"
"1 Strongly disagree","2011","inadequately","Urban Area","","","","","1"
"1 Strongly disagree","2011","inadequately","Rural Area","","","","","1"
"1 Strongly disagree","2011","middle vocational","Rural Area","","","","","1"
"1 Strongly disagree","2011","vocational + Abi","Urban Area","","","","","1"
"1 Strongly disagree","2011","general elemantary","Rural Area","","","","","1"
"1 Strongly disagree","2011","general elemantary","Urban Area","","","","","1"
"1 Strongly disagree","2011","middle vocational","Urban Area","","","","","1"
"2 on scale 1-7 ","2011","middle vocational","Urban Area","","","","","2"
"2 on scale 1-7 ","2011","middle vocational","Rural Area","","","","","2"
"2 on scale 1-7 ","2011","higher education","Rural Area","","","","","2"
"2 on scale 1-7 ","2011","general elemantary","Rural Area","","","","","2"
"2 on scale 1-7 ","2011","vocational + Abi","Urban Area","","","","","2"
"2 on scale 1-7 ","2011","vocational + Abi","Rural Area","","","","","2"
"2 on scale 1-7 ","2011","higher vocational","Urban Area","","","","","2"
"2 on scale 1-7 ","2011","higher vocational","Rural Area","","","","","2"
"2 on scale 1-7 ","2011","higher education","Urban Area","","","","","2"
"2 on scale 1-7 ","2011","in school","Urban Area","","","","","2"
"2 on scale 1-7 ","2011","in school","Rural Area","","","","","2"
"2 on scale 1-7 ","2011","inadequately","Urban Area","","","","","2"
"2 on scale 1-7 ","2011","inadequately","Rural Area","","","","","2"
"2 on scale 1-7 ","2011","general elemantary","Urban Area","","","","","2"
"3 on scale 1-7 ","2011","vocational + Abi","Rural Area","","","","","3"
"3 on scale 1-7 ","2011","higher vocational","Urban Area","","","","","3"
"3 on scale 1-7 ","2011","higher vocational","Rural Area","","","","","3"
"3 on scale 1-7 ","2011","higher education","Urban Area","","","","","3"
"3 on scale 1-7 ","2011","higher education","Rural Area","","","","","3"
"3 on scale 1-7 ","2011","in school","Urban Area","","","","","3"
"3 on scale 1-7 ","2011","in school","Rural Area","","","","","3"
"3 on scale 1-7 ","2011","inadequately","Urban Area","","","","","3"
"3 on scale 1-7 ","2011","inadequately","Rural Area","","","","","3"
"3 on scale 1-7 ","2011","general elemantary","Urban Area","","","","","3"
"3 on scale 1-7 ","2011","general elemantary","Rural Area","","","","","3"
"3 on scale 1-7 ","2011","middle vocational","Urban Area","","","","","3"
"3 on scale 1-7 ","2011","middle vocational","Rural Area","","","","","3"
"3 on scale 1-7 ","2011","vocational + Abi","Urban Area","","","","","3"
"4 on scale 1-7","2011","higher education","Rural Area","","","","","4"
"4 on scale 1-7","2011","in school","Urban Area","","","","","4"
"4 on scale 1-7","2011","in school","Rural Area","","","","","4"
"4 on scale 1-7","2011","inadequately","Urban Area","","","","","4"
"4 on scale 1-7","2011","inadequately","Rural Area","","","","","4"
"4 on scale 1-7","2011","middle vocational","Urban Area","","","","","4"
"4 on scale 1-7","2011","middle vocational","Rural Area","","","","","4"
"4 on scale 1-7","2011","vocational + Abi","Urban Area","","","","","4"
"4 on scale 1-7","2011","vocational + Abi","Rural Area","","","","","4"
"4 on scale 1-7","2011","higher vocational","Urban Area","","","","","4"
"4 on scale 1-7","2011","higher vocational","Rural Area","","","","","4"
"4 on scale 1-7","2011","higher education","Urban Area","","","","","4"
"4 on scale 1-7","2011","general elemantary","Urban Area","","","","","4"
"4 on scale 1-7","2011","general elemantary","Rural Area","","","","","4"
"5 on scale 1-7","2011","higher vocational","Rural Area","","","","","5"
"5 on scale 1-7","2011","higher education","Urban Area","","","","","5"
"5 on scale 1-7","2011","higher education","Rural Area","","","","","5"
"5 on scale 1-7","2011","vocational + Abi","Rural Area","","","","","5"
"5 on scale 1-7","2011","higher vocational","Urban Area","","","","","5"
"5 on scale 1-7","2011","in school","Urban Area","","","","","5"
"5 on scale 1-7","2011","in school","Rural Area","","","","","5"
"5 on scale 1-7","2011","inadequately","Urban Area","","","","","5"
"5 on scale 1-7","2011","inadequately","Rural Area","","","","","5"
"5 on scale 1-7","2011","general elemantary","Urban Area","","","","","5"
"5 on scale 1-7","2011","general elemantary","Rural Area","","","","","5"
"5 on scale 1-7","2011","middle vocational","Urban Area","","","","","5"
"5 on scale 1-7","2011","middle vocational","Rural Area","","","","","5"
"5 on scale 1-7","2011","vocational + Abi","Urban Area","","","","","5"
"6 on scale 1-7","2011","in school","Urban Area","","","","","6"
"6 on scale 1-7","2011","in school","Rural Area","","","","","6"
"6 on scale 1-7","2011","inadequately","Urban Area","","","","","6"
"6 on scale 1-7","2011","inadequately","Rural Area","","","","","6"
"6 on scale 1-7","2011","higher vocational","Rural Area","","","","","6"
"6 on scale 1-7","2011","higher education","Urban Area","","","","","6"
"6 on scale 1-7","2011","higher education","Rural Area","","","","","6"
"6 on scale 1-7","2011","higher vocational","Urban Area","","","","","6"
"6 on scale 1-7","2011","general elemantary","Urban Area","","","","","6"
"6 on scale 1-7","2011","middle vocational","Rural Area","","","","","6"
"6 on scale 1-7","2011","vocational + Abi","Urban Area","","","","","6"
"6 on scale 1-7","2011","vocational + Abi","Rural Area","","","","","6"
"6 on scale 1-7","2011","general elemantary","Rural Area","","","","","6"
"6 on scale 1-7","2011","middle vocational","Urban Area","","","","","6"
"7 Strongly agree","2011","in school","Urban Area","","","","","7"
"7 Strongly agree","2011","in school","Rural Area","","","","","7"
"7 Strongly agree","2011","middle vocational","Urban Area","","","","","7"
"7 Strongly agree","2011","middle vocational","Rural Area","","","","","7"
"7 Strongly agree","2011","vocational + Abi","Urban Area","","","","","7"
"7 Strongly agree","2011","vocational + Abi","Rural Area","","","","","7"
"7 Strongly agree","2011","higher vocational","Urban Area","","","","","7"
"7 Strongly agree","2011","higher vocational","Rural Area","","","","","7"
"7 Strongly agree","2011","higher education","Urban Area","","","","","7"
"7 Strongly agree","2011","higher education","Rural Area","","","","","7"
"7 Strongly agree","2011","inadequately","Urban Area","","","","","7"
"7 Strongly agree","2011","inadequately","Rural Area","","","","","7"
"7 Strongly agree","2011","general elemantary","Urban Area","","","","","7"
"7 Strongly agree","2011","general elemantary","Rural Area","","","","","7"
"1 Strongly disagree","2012","in school","Rural Area","","","","","1"
"1 Strongly disagree","2012","inadequately","Urban Area","","","","","1"
"1 Strongly disagree","2012","inadequately","Rural Area","","","","","1"
"1 Strongly disagree","2012","vocational + Abi","Rural Area","","","","","1"
"1 Strongly disagree","2012","higher vocational","Urban Area","","","","","1"
"1 Strongly disagree","2012","higher vocational","Rural Area","","","","","1"
"1 Strongly disagree","2012","higher education","Urban Area","","","","","1"
"1 Strongly disagree","2012","higher education","Rural Area","","","","","1"
"1 Strongly disagree","2012","middle vocational","Urban Area","","","","","1"
"1 Strongly disagree","2012","in school","Urban Area","","","","","1"
"1 Strongly disagree","2012","vocational + Abi","Urban Area","","","","","1"
"1 Strongly disagree","2012","middle vocational","Rural Area","","","","","1"
"1 Strongly disagree","2012","general elemantary","Urban Area","","","","","1"
"1 Strongly disagree","2012","general elemantary","Rural Area","","","","","1"
"2 on scale 1-7 ","2012","in school","Urban Area","","","","","2"
"2 on scale 1-7 ","2012","in school","Rural Area","","","","","2"
"2 on scale 1-7 ","2012","inadequately","Urban Area","","","","","2"
"2 on scale 1-7 ","2012","inadequately","Rural Area","","","","","2"
"2 on scale 1-7 ","2012","general elemantary","Urban Area","","","","","2"
"2 on scale 1-7 ","2012","general elemantary","Rural Area","","","","","2"
"2 on scale 1-7 ","2012","middle vocational","Urban Area","","","","","2"
"2 on scale 1-7 ","2012","middle vocational","Rural Area","","","","","2"
"2 on scale 1-7 ","2012","vocational + Abi","Urban Area","","","","","2"
"2 on scale 1-7 ","2012","vocational + Abi","Rural Area","","","","","2"
"2 on scale 1-7 ","2012","higher vocational","Urban Area","","","","","2"
"2 on scale 1-7 ","2012","higher vocational","Rural Area","","","","","2"
"2 on scale 1-7 ","2012","higher education","Urban Area","","","","","2"
"2 on scale 1-7 ","2012","higher education","Rural Area","","","","","2"
"3 on scale 1-7 ","2012","inadequately","Urban Area","","","","","3"
"3 on scale 1-7 ","2012","inadequately","Rural Area","","","","","3"
"3 on scale 1-7 ","2012","vocational + Abi","Rural Area","","","","","3"
"3 on scale 1-7 ","2012","higher vocational","Urban Area","","","","","3"
"3 on scale 1-7 ","2012","higher vocational","Rural Area","","","","","3"
"3 on scale 1-7 ","2012","higher education","Urban Area","","","","","3"
"3 on scale 1-7 ","2012","higher education","Rural Area","","","","","3"
"3 on scale 1-7 ","2012","general elemantary","Urban Area","","","","","3"
"3 on scale 1-7 ","2012","general elemantary","Rural Area","","","","","3"
"3 on scale 1-7 ","2012","in school","Urban Area","","","","","3"
"3 on scale 1-7 ","2012","in school","Rural Area","","","","","3"
"3 on scale 1-7 ","2012","vocational + Abi","Urban Area","","","","","3"
"3 on scale 1-7 ","2012","middle vocational","Urban Area","","","","","3"
"3 on scale 1-7 ","2012","middle vocational","Rural Area","","","","","3"
"4 on scale 1-7","2012","in school","Urban Area","","","","","4"
"4 on scale 1-7","2012","in school","Rural Area","","","","","4"
"4 on scale 1-7","2012","inadequately","Urban Area","","","","","4"
"4 on scale 1-7","2012","inadequately","Rural Area","","","","","4"
"4 on scale 1-7","2012","general elemantary","Urban Area","","","","","4"
"4 on scale 1-7","2012","general elemantary","Rural Area","","","","","4"
"4 on scale 1-7","2012","middle vocational","Urban Area","","","","","4"
"4 on scale 1-7","2012","middle vocational","Rural Area","","","","","4"
"4 on scale 1-7","2012","vocational + Abi","Urban Area","","","","","4"
"4 on scale 1-7","2012","vocational + Abi","Rural Area","","","","","4"
"4 on scale 1-7","2012","higher vocational","Urban Area","","","","","4"
"4 on scale 1-7","2012","higher vocational","Rural Area","","","","","4"
"4 on scale 1-7","2012","higher education","Urban Area","","","","","4"
"4 on scale 1-7","2012","higher education","Rural Area","","","","","4"
"5 on scale 1-7","2012","middle vocational","Urban Area","","","","","5"
"5 on scale 1-7","2012","middle vocational","Rural Area","","","","","5"
"5 on scale 1-7","2012","general elemantary","Rural Area","","","","","5"
"5 on scale 1-7","2012","higher education","Urban Area","","","","","5"
"5 on scale 1-7","2012","higher education","Rural Area","","","","","5"
"5 on scale 1-7","2012","vocational + Abi","Urban Area","","","","","5"
"5 on scale 1-7","2012","vocational + Abi","Rural Area","","","","","5"
"5 on scale 1-7","2012","in school","Urban Area","","","","","5"
"5 on scale 1-7","2012","in school","Rural Area","","","","","5"
"5 on scale 1-7","2012","inadequately","Urban Area","","","","","5"
"5 on scale 1-7","2012","inadequately","Rural Area","","","","","5"
