"plh0206i03","year","age_gr","sex","n","percent","lower_confidence","upper_confidence","value"
"2 on scale 1-7 ","2014","16-34 y.","Male","","","","","2"
"3 on scale 1-7 ","2014","66 and older","Female","","","","","3"
"3 on scale 1-7 ","2014","66 and older","Male","","","","","3"
"3 on scale 1-7 ","2014","35-65 y.","Male","","","","","3"
"3 on scale 1-7 ","2014","16-34 y.","Female","","","","","3"
"3 on scale 1-7 ","2014","35-65 y.","Female","","","","","3"
"3 on scale 1-7 ","2014","16-34 y.","Male","","","","","3"
"4 on scale 1-7","2014","66 and older","Female","","","","","4"
"4 on scale 1-7","2014","35-65 y.","Male","","","","","4"
"4 on scale 1-7","2014","66 and older","Male","","","","","4"
"4 on scale 1-7","2014","35-65 y.","Female","","","","","4"
"4 on scale 1-7","2014","16-34 y.","Female","","","","","4"
"4 on scale 1-7","2014","16-34 y.","Male","","","","","4"
"5 on scale 1-7","2014","35-65 y.","Male","","","","","5"
"5 on scale 1-7","2014","16-34 y.","Female","","","","","5"
"5 on scale 1-7","2014","16-34 y.","Male","","","","","5"
"5 on scale 1-7","2014","66 and older","Female","","","","","5"
"5 on scale 1-7","2014","35-65 y.","Female","","","","","5"
"5 on scale 1-7","2014","66 and older","Male","","","","","5"
"6 on scale 1-7","2014","66 and older","Female","","","","","6"
"6 on scale 1-7","2014","16-34 y.","Female","","","","","6"
"6 on scale 1-7","2014","16-34 y.","Male","","","","","6"
"6 on scale 1-7","2014","66 and older","Male","","","","","6"
"6 on scale 1-7","2014","35-65 y.","Male","","","","","6"
"6 on scale 1-7","2014","35-65 y.","Female","","","","","6"
"7 Strongly agree","2014","66 and older","Female","","","","","7"
"7 Strongly agree","2014","16-34 y.","Male","","","","","7"
"7 Strongly agree","2014","16-34 y.","Female","","","","","7"
"7 Strongly agree","2014","35-65 y.","Male","","","","","7"
"7 Strongly agree","2014","35-65 y.","Female","","","","","7"
"7 Strongly agree","2014","66 and older","Male","","","","","7"
"1 Strongly disagree","2015","16-34 y.","Female","1377","0.358921510289651","0.343265158336535","0.374577862242766","1"
"1 Strongly disagree","2015","35-65 y.","Male","1771","0.220776081895608","0.210950268480605","0.230601895310611","1"
"1 Strongly disagree","2015","35-65 y.","Female","3263","0.373980302067056","0.363568351856012","0.384392252278101","1"
"1 Strongly disagree","2015","66 and older","Male","716","0.297028509709035","0.27876987904878","0.315287140369289","1"
"1 Strongly disagree","2015","66 and older","Female","1005","0.402633807588175","0.383516136061988","0.421751479114362","1"
"1 Strongly disagree","2015","16-34 y.","Male","817","0.23802962772305","0.222878209208861","0.253181046237239","1"
"2 on scale 1-7 ","2015","66 and older","Female","656","0.257679672059915","0.240630813313491","0.274728530806339","2"
"2 on scale 1-7 ","2015","66 and older","Male","652","0.257031669112661","0.239570281666282","0.274493056559039","2"
"2 on scale 1-7 ","2015","35-65 y.","Male","1887","0.286966998675768","0.276251012172258","0.297682985179278","2"
"2 on scale 1-7 ","2015","35-65 y.","Female","2394","0.287558027438085","0.277818201043728","0.297297853832441","2"
"2 on scale 1-7 ","2015","16-34 y.","Female","1069","0.322980339939888","0.307717901906937","0.338242777972838","2"
"2 on scale 1-7 ","2015","16-34 y.","Male","886","0.309605458598404","0.293157131940842","0.326053785255966","2"
"3 on scale 1-7 ","2015","66 and older","Female","372","0.140221683324462","0.12668661699212","0.153756749656803","3"
"3 on scale 1-7 ","2015","35-65 y.","Male","1268","0.209359103274419","0.199720881237397","0.21899732531144","3"
"3 on scale 1-7 ","2015","66 and older","Male","409","0.1814526950735","0.166053292145857","0.196852098001143","3"
"3 on scale 1-7 ","2015","16-34 y.","Female","483","0.147891095919549","0.136304555122048","0.159477636717051","3"
"3 on scale 1-7 ","2015","35-65 y.","Female","1114","0.139972370974172","0.132506317766644","0.1474384241817","3"
"3 on scale 1-7 ","2015","16-34 y.","Male","452","0.15196761569837","0.13919586340822","0.164739367988521","3"
"4 on scale 1-7","2015","66 and older","Female","268","0.108085162378549","0.0959818486627063","0.120188476094392","4"
"4 on scale 1-7","2015","35-65 y.","Male","962","0.14189772929084","0.133631287475176","0.150164171106505","4"
"4 on scale 1-7","2015","66 and older","Male","303","0.127333283438976","0.114013552420387","0.140653014457565","4"
"4 on scale 1-7","2015","16-34 y.","Female","339","0.0873161231617143","0.0781022412588816","0.0965300050645471","4"
"4 on scale 1-7","2015","35-65 y.","Female","834","0.103038820990459","0.0964969649455791","0.109580677035339","4"
"4 on scale 1-7","2015","16-34 y.","Male","437","0.155942568885365","0.143035218956369","0.168849918814361","4"
"5 on scale 1-7","2015","35-65 y.","Male","509","0.0774482508475862","0.0711159354199196","0.0837805662752528","5"
"5 on scale 1-7","2015","16-34 y.","Female","151","0.0428490574942594","0.0362391393347906","0.0494589756537283","5"
"5 on scale 1-7","2015","16-34 y.","Male","213","0.0708330068711342","0.0617058929911468","0.0799601207511216","5"
"5 on scale 1-7","2015","66 and older","Female","127","0.0494418344741151","0.0409910662078192","0.0578926027404111","5"
"5 on scale 1-7","2015","66 and older","Male","172","0.0696491377997621","0.0594777190554178","0.0798205565441064","5"
"5 on scale 1-7","2015","35-65 y.","Female","369","0.0491125505164079","0.0444623195778818","0.0537627814549339","5"
"6 on scale 1-7","2015","66 and older","Male","95","0.0414828580421162","0.0335151289983823","0.04945058708585","6"
"6 on scale 1-7","2015","66 and older","Female","63","0.0263127984908267","0.0200732551335051","0.0325523418481483","6"
"6 on scale 1-7","2015","16-34 y.","Female","91","0.021936976174347","0.0171561051042898","0.0267178472444041","6"
"6 on scale 1-7","2015","35-65 y.","Female","164","0.0242913718610805","0.0209785368044824","0.0276042069176786","6"
"6 on scale 1-7","2015","35-65 y.","Male","231","0.0349533057994227","0.0306024002386765","0.0393042113601689","6"
"6 on scale 1-7","2015","16-34 y.","Male","118","0.0424387917658707","0.0352669034012369","0.0496106801305046","6"
"7 Strongly agree","2015","66 and older","Female","37","0.0156250416839573","0.0107905543464903","0.0204595290214242","7"
"7 Strongly agree","2015","16-34 y.","Male","112","0.0311829304578058","0.0249992349339253","0.0373666259816863","7"
"7 Strongly agree","2015","16-34 y.","Female","96","0.0181048970205914","0.0137531282993486","0.0224566657418342","7"
"7 Strongly agree","2015","35-65 y.","Male","217","0.0285985302163557","0.0246500260576341","0.0325470343750773","7"
"7 Strongly agree","2015","35-65 y.","Female","158","0.0220465561527398","0.0188868755143403","0.0252062367911393","7"
"7 Strongly agree","2015","66 and older","Male","59","0.02602184682395","0.0196605751245869","0.0323831185233131","7"
"1 Strongly disagree","2016","66 and older","Male","7","","","","1"
"1 Strongly disagree","2016","16-34 y.","Female","714","0.607666987048623","0.576235243519676","0.63909873057757","1"
"1 Strongly disagree","2016","35-65 y.","Male","909","0.688957312321027","0.661978492760828","0.715936131881227","1"
"1 Strongly disagree","2016","35-65 y.","Female","589","0.684723334948452","0.650450563976755","0.718996105920149","1"
"1 Strongly disagree","2016","66 and older","Female","12","","","","1"
"1 Strongly disagree","2016","16-34 y.","Male","1114","0.625853088179532","0.601621828568451","0.650084347790612","1"
"2 on scale 1-7 ","2016","66 and older","Female","2","","","","2"
"2 on scale 1-7 ","2016","66 and older","Male","2","","","","2"
"2 on scale 1-7 ","2016","35-65 y.","Male","91","0.103365661189304","0.0856232509950708","0.121108071383538","2"
"2 on scale 1-7 ","2016","35-65 y.","Female","53","0.1820553905789","0.153590503902705","0.210520277255095","2"
"2 on scale 1-7 ","2016","16-34 y.","Female","79","0.109289460595391","0.089204746184789","0.129374175005993","2"
"2 on scale 1-7 ","2016","16-34 y.","Male","169","0.11894218366516","0.102731965258538","0.135152402071782","2"
"3 on scale 1-7 ","2016","66 and older","Female","2","","","","3"
"3 on scale 1-7 ","2016","66 and older","Male","1","","","","3"
"3 on scale 1-7 ","2016","35-65 y.","Male","31","0.0372908942552182","0.0262484369847758","0.0483333515256605","3"
"3 on scale 1-7 ","2016","35-65 y.","Female","16","","","","3"
"3 on scale 1-7 ","2016","16-34 y.","Female","25","","","","3"
"3 on scale 1-7 ","2016","16-34 y.","Male","72","0.0777927554704088","0.0643804773488083","0.0912050335920093","3"
"4 on scale 1-7","2016","66 and older","Female","1","","","","4"
"4 on scale 1-7","2016","66 and older","Male","","","","","4"
"4 on scale 1-7","2016","35-65 y.","Male","46","0.0981313312739484","0.0807935993467707","0.115469063201126","4"
"4 on scale 1-7","2016","16-34 y.","Female","40","0.0585501562205322","0.0434364544990484","0.0736638579420159","4"
"4 on scale 1-7","2016","35-65 y.","Female","17","","","","4"
"4 on scale 1-7","2016","16-34 y.","Male","72","0.0963138502638686","0.0815407415496388","0.111086958978098","4"
"5 on scale 1-7","2016","16-34 y.","Female","25","","","","5"
"5 on scale 1-7","2016","35-65 y.","Male","19","","","","5"
"5 on scale 1-7","2016","66 and older","Female","","","","","5"
"5 on scale 1-7","2016","16-34 y.","Male","41","0.0365095660885486","0.0271178328673324","0.0459012993097648","5"
"5 on scale 1-7","2016","66 and older","Male","","","","","5"
"5 on scale 1-7","2016","35-65 y.","Female","14","","","","5"
"6 on scale 1-7","2016","66 and older","Female","","","","","6"
"6 on scale 1-7","2016","35-65 y.","Male","13","","","","6"
"6 on scale 1-7","2016","16-34 y.","Female","12","","","","6"
"6 on scale 1-7","2016","66 and older","Male","","","","","6"
"6 on scale 1-7","2016","16-34 y.","Male","20","","","","6"
"6 on scale 1-7","2016","35-65 y.","Female","7","","","","6"
"7 Strongly agree","2016","66 and older","Female","","","","","7"
"7 Strongly agree","2016","16-34 y.","Male","44","0.0371750750027284","0.0277014040295912","0.0466487459758656","7"
"7 Strongly agree","2016","16-34 y.","Female","32","0.0534816334456593","0.0389980816001024","0.0679651852912161","7"
"7 Strongly agree","2016","35-65 y.","Male","22","","","","7"
"7 Strongly agree","2016","35-65 y.","Female","10","","","","7"
"7 Strongly agree","2016","66 and older","Male","","","","","7"
"1 Strongly disagree","2017","16-34 y.","Female","565","0.738386121102614","0.706972983027232","0.769799259177996","1"
"1 Strongly disagree","2017","35-65 y.","Male","424","0.801891217157452","0.767829635377662","0.835952798937241","1"
"1 Strongly disagree","2017","35-65 y.","Female","354","0.796593068480786","0.758765833413622","0.83442030354795","1"
"1 Strongly disagree","2017","66 and older","Male","11","","","","1"
"1 Strongly disagree","2017","66 and older","Female","22","","","","1"
"1 Strongly disagree","2017","16-34 y.","Male","793","0.715529963436777","0.688721876692465","0.742338050181089","1"
"2 on scale 1-7 ","2017","66 and older","Male","2","","","","2"
"2 on scale 1-7 ","2017","35-65 y.","Female","42","0.10556642437733","0.0766901995002305","0.134442649254429","2"
"2 on scale 1-7 ","2017","66 and older","Female","","","","","2"
"2 on scale 1-7 ","2017","35-65 y.","Male","44","0.0766329421607159","0.0539002873643284","0.0993655969571034","2"
"2 on scale 1-7 ","2017","16-34 y.","Female","69","0.112510043801693","0.0899252286169563","0.135094858986429","2"
"2 on scale 1-7 ","2017","16-34 y.","Male","114","0.110322173687063","0.091706385374824","0.128937961999302","2"
"3 on scale 1-7 ","2017","66 and older","Male","","","","","3"
"3 on scale 1-7 ","2017","66 and older","Female","","","","","3"
"3 on scale 1-7 ","2017","35-65 y.","Male","20","","","","3"
"3 on scale 1-7 ","2017","35-65 y.","Female","15","","","","3"
"3 on scale 1-7 ","2017","16-34 y.","Female","26","","","","3"
"3 on scale 1-7 ","2017","16-34 y.","Male","50","0.0345357552852161","0.0236855933532333","0.0453859172171989","3"
"4 on scale 1-7","2017","35-65 y.","Male","15","","","","4"
"4 on scale 1-7","2017","35-65 y.","Female","4","","","","4"
"4 on scale 1-7","2017","16-34 y.","Female","35","0.038478752905968","0.0247310826286637","0.0522264231832723","4"
"4 on scale 1-7","2017","16-34 y.","Male","47","0.0521300241852195","0.03892157012414","0.0653384782462989","4"
"4 on scale 1-7","2017","66 and older","Male","","","","","4"
"4 on scale 1-7","2017","66 and older","Female","","","","","4"
"5 on scale 1-7","2017","16-34 y.","Female","13","","","","5"
"5 on scale 1-7","2017","35-65 y.","Male","3","","","","5"
"5 on scale 1-7","2017","66 and older","Female","","","","","5"
"5 on scale 1-7","2017","16-34 y.","Male","29","","","","5"
"5 on scale 1-7","2017","66 and older","Male","1","","","","5"
"5 on scale 1-7","2017","35-65 y.","Female","7","","","","5"
"6 on scale 1-7","2017","35-65 y.","Male","6","","","","6"
"6 on scale 1-7","2017","66 and older","Male","","","","","6"
"6 on scale 1-7","2017","66 and older","Female","","","","","6"
"6 on scale 1-7","2017","35-65 y.","Female","4","","","","6"
"6 on scale 1-7","2017","16-34 y.","Female","9","","","","6"
"6 on scale 1-7","2017","16-34 y.","Male","12","","","","6"
"7 Strongly agree","2017","16-34 y.","Male","43","0.0499648379425575","0.0370188343079269","0.0629108415771881","7"
"7 Strongly agree","2017","16-34 y.","Female","35","0.0573572187054836","0.0407381460795224","0.0739762913314448","7"
"7 Strongly agree","2017","35-65 y.","Male","14","","","","7"
"7 Strongly agree","2017","35-65 y.","Female","9","","","","7"
"7 Strongly agree","2017","66 and older","Male","","","","","7"
"7 Strongly agree","2017","66 and older","Female","","","","","7"
"1 Strongly disagree","2018","66 and older","Male","3","","","","1"
"1 Strongly disagree","2018","66 and older","Female","1","","","","1"
"1 Strongly disagree","2018","16-34 y.","Female","104","0.830064911056987","0.767851841097282","0.892277981016692","1"
"1 Strongly disagree","2018","35-65 y.","Male","67","0.828485962653115","0.747389584784061","0.909582340522168","1"
"1 Strongly disagree","2018","35-65 y.","Female","59","0.790723526003558","0.699267183378246","0.882179868628871","1"
"1 Strongly disagree","2018","16-34 y.","Male","72","0.713048037288762","0.627737985131429","0.798358089446096","1"
"2 on scale 1-7 ","2018","66 and older","Female","","","","","2"
"2 on scale 1-7 ","2018","66 and older","Male","","","","","2"
"2 on scale 1-7 ","2018","35-65 y.","Male","7","","","","2"
"2 on scale 1-7 ","2018","16-34 y.","Female","8","","","","2"
"2 on scale 1-7 ","2018","35-65 y.","Female","6","","","","2"
"2 on scale 1-7 ","2018","16-34 y.","Male","13","","","","2"
"3 on scale 1-7 ","2018","66 and older","Male","","","","","3"
"3 on scale 1-7 ","2018","66 and older","Female","","","","","3"
"3 on scale 1-7 ","2018","35-65 y.","Male","2","","","","3"
"3 on scale 1-7 ","2018","35-65 y.","Female","2","","","","3"
"3 on scale 1-7 ","2018","16-34 y.","Female","10","","","","3"
"3 on scale 1-7 ","2018","16-34 y.","Male","3","","","","3"
"4 on scale 1-7","2018","35-65 y.","Female","2","","","","4"
"4 on scale 1-7","2018","35-65 y.","Male","3","","","","4"
"4 on scale 1-7","2018","16-34 y.","Female","7","","","","4"
"4 on scale 1-7","2018","16-34 y.","Male","7","","","","4"
"4 on scale 1-7","2018","66 and older","Female","","","","","4"
"4 on scale 1-7","2018","66 and older","Male","","","","","4"
"5 on scale 1-7","2018","66 and older","Female","","","","","5"
"5 on scale 1-7","2018","66 and older","Male","","","","","5"
"5 on scale 1-7","2018","35-65 y.","Female","1","","","","5"
"5 on scale 1-7","2018","35-65 y.","Male","1","","","","5"
"5 on scale 1-7","2018","16-34 y.","Female","2","","","","5"
"5 on scale 1-7","2018","16-34 y.","Male","3","","","","5"
"6 on scale 1-7","2018","16-34 y.","Female","1","","","","6"
"6 on scale 1-7","2018","66 and older","Male","","","","","6"
"6 on scale 1-7","2018","16-34 y.","Male","4","","","","6"
"6 on scale 1-7","2018","35-65 y.","Male","1","","","","6"
"6 on scale 1-7","2018","35-65 y.","Female","1","","","","6"
"6 on scale 1-7","2018","66 and older","Female","","","","","6"
"7 Strongly agree","2018","66 and older","Female","","","","","7"
"7 Strongly agree","2018","16-34 y.","Male","6","","","","7"
"7 Strongly agree","2018","16-34 y.","Female","8","","","","7"
"7 Strongly agree","2018","35-65 y.","Male","2","","","","7"
"7 Strongly agree","2018","35-65 y.","Female","5","","","","7"
"7 Strongly agree","2018","66 and older","Male","","","","","7"
"1 Strongly disagree","2019","66 and older","Male","3","","","","1"
"1 Strongly disagree","2019","66 and older","Female","1","","","","1"
"1 Strongly disagree","2019","35-65 y.","Male","33","0.65823368653683","0.535103271787166","0.781364101286494","1"
"1 Strongly disagree","2019","35-65 y.","Female","45","0.623011115117062","0.50609125325695","0.739930976977175","1"
"1 Strongly disagree","2019","16-34 y.","Female","40","0.60093382794689","0.488596925487117","0.713270730406664","1"
"1 Strongly disagree","2019","16-34 y.","Male","44","0.651069061921938","0.541731363092694","0.760406760751182","1"
"2 on scale 1-7 ","2019","66 and older","Male","1","","","","2"
"2 on scale 1-7 ","2019","35-65 y.","Male","8","","","","2"
"2 on scale 1-7 ","2019","66 and older","Female","1","","","","2"
"2 on scale 1-7 ","2019","16-34 y.","Female","7","","","","2"
"2 on scale 1-7 ","2019","35-65 y.","Female","10","","","","2"
"2 on scale 1-7 ","2019","16-34 y.","Male","9","","","","2"
"3 on scale 1-7 ","2019","35-65 y.","Female","7","","","","3"
"3 on scale 1-7 ","2019","66 and older","Male","","","","","3"
"3 on scale 1-7 ","2019","66 and older","Female","","","","","3"
"3 on scale 1-7 ","2019","16-34 y.","Female","13","","","","3"
"3 on scale 1-7 ","2019","35-65 y.","Male","3","","","","3"
"3 on scale 1-7 ","2019","16-34 y.","Male","6","","","","3"
"4 on scale 1-7","2019","35-65 y.","Male","8","","","","4"
"4 on scale 1-7","2019","66 and older","Female","","","","","4"
"4 on scale 1-7","2019","16-34 y.","Female","5","","","","4"
"4 on scale 1-7","2019","35-65 y.","Female","1","","","","4"
"4 on scale 1-7","2019","66 and older","Male","","","","","4"
"4 on scale 1-7","2019","16-34 y.","Male","4","","","","4"
"5 on scale 1-7","2019","16-34 y.","Male","3","","","","5"
"5 on scale 1-7","2019","66 and older","Male","","","","","5"
"5 on scale 1-7","2019","35-65 y.","Female","3","","","","5"
"5 on scale 1-7","2019","35-65 y.","Male","","","","","5"
"5 on scale 1-7","2019","66 and older","Female","","","","","5"
"5 on scale 1-7","2019","16-34 y.","Female","5","","","","5"
"6 on scale 1-7","2019","16-34 y.","Female","","","","","6"
"6 on scale 1-7","2019","35-65 y.","Male","3","","","","6"
"6 on scale 1-7","2019","66 and older","Male","","","","","6"
"6 on scale 1-7","2019","16-34 y.","Male","3","","","","6"
"6 on scale 1-7","2019","66 and older","Female","","","","","6"
"6 on scale 1-7","2019","35-65 y.","Female","","","","","6"
"7 Strongly agree","2019","16-34 y.","Male","4","","","","7"
"7 Strongly agree","2019","16-34 y.","Female","3","","","","7"
"7 Strongly agree","2019","35-65 y.","Male","2","","","","7"
"7 Strongly agree","2019","35-65 y.","Female","","","","","7"
"7 Strongly agree","2019","66 and older","Male","","","","","7"
"7 Strongly agree","2019","66 and older","Female","","","","","7"
