"plh0206i03","year","hgtyp1hh","regtyp","n","percent","lower_confidence","upper_confidence","value"
"6 on scale 1-7","2008","1-pers.-HH","Urban Area","","","","","6"
"6 on scale 1-7","2008","(Married) couple without C. ","Rural Area","","","","","6"
"6 on scale 1-7","2008","Single parent ","Urban Area","","","","","6"
"6 on scale 1-7","2008","Couple + C. LE 16 ","Rural Area","","","","","6"
"6 on scale 1-7","2008","Couple + C. GT 16 ","Urban Area","","","","","6"
"6 on scale 1-7","2008","Couple + C. GT 16 ","Rural Area","","","","","6"
"6 on scale 1-7","2008","Couple + C. LE and GT 16","Urban Area","","","","","6"
"6 on scale 1-7","2008","1-pers.-HH","Rural Area","","","","","6"
"6 on scale 1-7","2008","Couple + C. LE and GT 16","Rural Area","","","","","6"
"6 on scale 1-7","2008","Single parent ","Rural Area","","","","","6"
"6 on scale 1-7","2008","Couple + C. LE 16 ","Urban Area","","","","","6"
"7 Strongly agree","2008","1-pers.-HH","Urban Area","","","","","7"
"7 Strongly agree","2008","1-pers.-HH","Rural Area","","","","","7"
"7 Strongly agree","2008","(Married) couple without C. ","Urban Area","","","","","7"
"7 Strongly agree","2008","(Married) couple without C. ","Rural Area","","","","","7"
"7 Strongly agree","2008","Single parent ","Urban Area","","","","","7"
"7 Strongly agree","2008","Single parent ","Rural Area","","","","","7"
"7 Strongly agree","2008","Couple + C. LE 16 ","Urban Area","","","","","7"
"7 Strongly agree","2008","Couple + C. LE 16 ","Rural Area","","","","","7"
"7 Strongly agree","2008","Couple + C. GT 16 ","Urban Area","","","","","7"
"7 Strongly agree","2008","Couple + C. GT 16 ","Rural Area","","","","","7"
"7 Strongly agree","2008","Couple + C. LE and GT 16","Urban Area","","","","","7"
"7 Strongly agree","2008","Couple + C. LE and GT 16","Rural Area","","","","","7"
"1 Strongly disagree","2009","(Married) couple without C. ","Urban Area","","","","","1"
"1 Strongly disagree","2009","(Married) couple without C. ","Rural Area","","","","","1"
"1 Strongly disagree","2009","Single parent ","Urban Area","","","","","1"
"1 Strongly disagree","2009","Single parent ","Rural Area","","","","","1"
"1 Strongly disagree","2009","Couple + C. LE 16 ","Urban Area","","","","","1"
"1 Strongly disagree","2009","Couple + C. LE 16 ","Rural Area","","","","","1"
"1 Strongly disagree","2009","Couple + C. GT 16 ","Urban Area","","","","","1"
"1 Strongly disagree","2009","1-pers.-HH","Urban Area","","","","","1"
"1 Strongly disagree","2009","1-pers.-HH","Rural Area","","","","","1"
"1 Strongly disagree","2009","Couple + C. GT 16 ","Rural Area","","","","","1"
"1 Strongly disagree","2009","Couple + C. LE and GT 16","Urban Area","","","","","1"
"1 Strongly disagree","2009","Couple + C. LE and GT 16","Rural Area","","","","","1"
"2 on scale 1-7 ","2009","(Married) couple without C. ","Urban Area","","","","","2"
"2 on scale 1-7 ","2009","(Married) couple without C. ","Rural Area","","","","","2"
"2 on scale 1-7 ","2009","Single parent ","Urban Area","","","","","2"
"2 on scale 1-7 ","2009","Single parent ","Rural Area","","","","","2"
"2 on scale 1-7 ","2009","Couple + C. GT 16 ","Urban Area","","","","","2"
"2 on scale 1-7 ","2009","1-pers.-HH","Urban Area","","","","","2"
"2 on scale 1-7 ","2009","1-pers.-HH","Rural Area","","","","","2"
"2 on scale 1-7 ","2009","Couple + C. LE 16 ","Urban Area","","","","","2"
"2 on scale 1-7 ","2009","Couple + C. LE 16 ","Rural Area","","","","","2"
"2 on scale 1-7 ","2009","Couple + C. GT 16 ","Rural Area","","","","","2"
"2 on scale 1-7 ","2009","Couple + C. LE and GT 16","Urban Area","","","","","2"
"2 on scale 1-7 ","2009","Couple + C. LE and GT 16","Rural Area","","","","","2"
"3 on scale 1-7 ","2009","(Married) couple without C. ","Rural Area","","","","","3"
"3 on scale 1-7 ","2009","1-pers.-HH","Rural Area","","","","","3"
"3 on scale 1-7 ","2009","(Married) couple without C. ","Urban Area","","","","","3"
"3 on scale 1-7 ","2009","1-pers.-HH","Urban Area","","","","","3"
"3 on scale 1-7 ","2009","Single parent ","Rural Area","","","","","3"
"3 on scale 1-7 ","2009","Couple + C. GT 16 ","Urban Area","","","","","3"
"3 on scale 1-7 ","2009","Single parent ","Urban Area","","","","","3"
"3 on scale 1-7 ","2009","Couple + C. LE 16 ","Urban Area","","","","","3"
"3 on scale 1-7 ","2009","Couple + C. LE 16 ","Rural Area","","","","","3"
"3 on scale 1-7 ","2009","Couple + C. GT 16 ","Rural Area","","","","","3"
"3 on scale 1-7 ","2009","Couple + C. LE and GT 16","Urban Area","","","","","3"
"3 on scale 1-7 ","2009","Couple + C. LE and GT 16","Rural Area","","","","","3"
"4 on scale 1-7","2009","1-pers.-HH","Urban Area","","","","","4"
"4 on scale 1-7","2009","(Married) couple without C. ","Urban Area","","","","","4"
"4 on scale 1-7","2009","(Married) couple without C. ","Rural Area","","","","","4"
"4 on scale 1-7","2009","Single parent ","Urban Area","","","","","4"
"4 on scale 1-7","2009","Single parent ","Rural Area","","","","","4"
"4 on scale 1-7","2009","Couple + C. LE 16 ","Urban Area","","","","","4"
"4 on scale 1-7","2009","Couple + C. LE 16 ","Rural Area","","","","","4"
"4 on scale 1-7","2009","Couple + C. GT 16 ","Urban Area","","","","","4"
"4 on scale 1-7","2009","Couple + C. GT 16 ","Rural Area","","","","","4"
"4 on scale 1-7","2009","1-pers.-HH","Rural Area","","","","","4"
"4 on scale 1-7","2009","Couple + C. LE and GT 16","Urban Area","","","","","4"
"4 on scale 1-7","2009","Couple + C. LE and GT 16","Rural Area","","","","","4"
"5 on scale 1-7","2009","1-pers.-HH","Rural Area","","","","","5"
"5 on scale 1-7","2009","Single parent ","Urban Area","","","","","5"
"5 on scale 1-7","2009","Single parent ","Rural Area","","","","","5"
"5 on scale 1-7","2009","Couple + C. LE 16 ","Urban Area","","","","","5"
"5 on scale 1-7","2009","Couple + C. LE 16 ","Rural Area","","","","","5"
"5 on scale 1-7","2009","1-pers.-HH","Urban Area","","","","","5"
"5 on scale 1-7","2009","(Married) couple without C. ","Urban Area","","","","","5"
"5 on scale 1-7","2009","(Married) couple without C. ","Rural Area","","","","","5"
"5 on scale 1-7","2009","Couple + C. GT 16 ","Urban Area","","","","","5"
"5 on scale 1-7","2009","Couple + C. GT 16 ","Rural Area","","","","","5"
"5 on scale 1-7","2009","Couple + C. LE and GT 16","Urban Area","","","","","5"
"5 on scale 1-7","2009","Couple + C. LE and GT 16","Rural Area","","","","","5"
"6 on scale 1-7","2009","Single parent ","Urban Area","","","","","6"
"6 on scale 1-7","2009","(Married) couple without C. ","Rural Area","","","","","6"
"6 on scale 1-7","2009","(Married) couple without C. ","Urban Area","","","","","6"
"6 on scale 1-7","2009","1-pers.-HH","Urban Area","","","","","6"
"6 on scale 1-7","2009","Couple + C. GT 16 ","Urban Area","","","","","6"
"6 on scale 1-7","2009","Couple + C. GT 16 ","Rural Area","","","","","6"
"6 on scale 1-7","2009","1-pers.-HH","Rural Area","","","","","6"
"6 on scale 1-7","2009","Single parent ","Rural Area","","","","","6"
"6 on scale 1-7","2009","Couple + C. LE 16 ","Urban Area","","","","","6"
"6 on scale 1-7","2009","Couple + C. LE 16 ","Rural Area","","","","","6"
"6 on scale 1-7","2009","Couple + C. LE and GT 16","Urban Area","","","","","6"
"6 on scale 1-7","2009","Couple + C. LE and GT 16","Rural Area","","","","","6"
"7 Strongly agree","2009","1-pers.-HH","Urban Area","","","","","7"
"7 Strongly agree","2009","1-pers.-HH","Rural Area","","","","","7"
"7 Strongly agree","2009","(Married) couple without C. ","Urban Area","","","","","7"
"7 Strongly agree","2009","(Married) couple without C. ","Rural Area","","","","","7"
"7 Strongly agree","2009","Single parent ","Urban Area","","","","","7"
"7 Strongly agree","2009","Single parent ","Rural Area","","","","","7"
"7 Strongly agree","2009","Couple + C. LE 16 ","Urban Area","","","","","7"
"7 Strongly agree","2009","Couple + C. LE 16 ","Rural Area","","","","","7"
"7 Strongly agree","2009","Couple + C. GT 16 ","Urban Area","","","","","7"
"7 Strongly agree","2009","Couple + C. GT 16 ","Rural Area","","","","","7"
"7 Strongly agree","2009","Couple + C. LE and GT 16","Urban Area","","","","","7"
"7 Strongly agree","2009","Couple + C. LE and GT 16","Rural Area","","","","","7"
"1 Strongly disagree","2010","1-pers.-HH","Urban Area","564","0.30606708207145","0.285284516071298","0.326849648071601","1"
"1 Strongly disagree","2010","1-pers.-HH","Rural Area","238","0.268772279523096","0.238863724698807","0.298680834347385","1"
"1 Strongly disagree","2010","(Married) couple without C. ","Urban Area","1070","0.249155356364006","0.236057414201021","0.262253298526992","1"
"1 Strongly disagree","2010","(Married) couple without C. ","Rural Area","503","0.238153442804444","0.220004453442961","0.256302432165927","1"
"1 Strongly disagree","2010","Single parent ","Urban Area","152","0.224140490097414","0.190231744242465","0.258049235952364","1"
"1 Strongly disagree","2010","Single parent ","Rural Area","71","0.2174583444361","0.171238428756778","0.263678260115422","1"
"1 Strongly disagree","2010","Couple + C. LE 16 ","Urban Area","356","0.213342526403522","0.193770419177204","0.232914633629841","1"
"1 Strongly disagree","2010","Couple + C. LE 16 ","Rural Area","144","0.18736468205981","0.161240097559141","0.213489266560479","1"
"1 Strongly disagree","2010","Couple + C. GT 16 ","Urban Area","338","0.177583067501108","0.159728943137618","0.195437191864598","1"
"1 Strongly disagree","2010","Couple + C. GT 16 ","Rural Area","176","0.134056372103114","0.113516433607313","0.154596310598915","1"
"1 Strongly disagree","2010","Couple + C. LE and GT 16","Urban Area","153","0.224250401261237","0.193571040180894","0.25492976234158","1"
"1 Strongly disagree","2010","Couple + C. LE and GT 16","Rural Area","77","0.147831306731646","0.109823598548288","0.185839014915003","1"
"2 on scale 1-7 ","2010","1-pers.-HH","Urban Area","469","0.244447085169379","0.225066941767378","0.26382722857138","2"
"2 on scale 1-7 ","2010","1-pers.-HH","Rural Area","186","0.203892682912985","0.176711804004586","0.231073561821385","2"
"2 on scale 1-7 ","2010","(Married) couple without C. ","Rural Area","491","0.22200674314144","0.204299079716449","0.239714406566432","2"
"2 on scale 1-7 ","2010","(Married) couple without C. ","Urban Area","1076","0.235221742067746","0.222377768348535","0.248065715786957","2"
"2 on scale 1-7 ","2010","Couple + C. LE and GT 16","Urban Area","198","0.266450429979718","0.233931079492223","0.298969780467213","2"
"2 on scale 1-7 ","2010","Couple + C. LE and GT 16","Rural Area","86","0.20372312101076","0.160593275678517","0.246852966343003","2"
"2 on scale 1-7 ","2010","Single parent ","Urban Area","135","0.210984293013541","0.177807995903593","0.24416059012349","2"
"2 on scale 1-7 ","2010","Single parent ","Rural Area","74","0.267938036881677","0.218315554709124","0.31756051905423","2"
"2 on scale 1-7 ","2010","Couple + C. LE 16 ","Urban Area","445","0.23858670617974","0.218223817768301","0.25894959459118","2"
"2 on scale 1-7 ","2010","Couple + C. LE 16 ","Rural Area","210","0.227761459818295","0.199682983631617","0.255839936004974","2"
"2 on scale 1-7 ","2010","Couple + C. GT 16 ","Urban Area","417","0.213762520117952","0.194609625949411","0.232915414286492","2"
"2 on scale 1-7 ","2010","Couple + C. GT 16 ","Rural Area","266","0.218767432203118","0.193844903670654","0.243689960735583","2"
"3 on scale 1-7 ","2010","1-pers.-HH","Urban Area","340","0.177886511989683","0.160641261434721","0.195131762544644","3"
"3 on scale 1-7 ","2010","1-pers.-HH","Rural Area","154","0.194016171060084","0.167337819172691","0.220694522947476","3"
"3 on scale 1-7 ","2010","(Married) couple without C. ","Rural Area","399","0.184419753321761","0.167895291385364","0.200944215258157","3"
"3 on scale 1-7 ","2010","(Married) couple without C. ","Urban Area","828","0.205293024320697","0.193061417294269","0.217524631347125","3"
"3 on scale 1-7 ","2010","Single parent ","Urban Area","110","0.212124687155272","0.17888289891984","0.245366475390704","3"
"3 on scale 1-7 ","2010","Couple + C. GT 16 ","Urban Area","363","0.198326392299718","0.179697767050178","0.216955017549257","3"
"3 on scale 1-7 ","2010","Couple + C. LE and GT 16","Rural Area","66","0.337415576302154","0.286783135665724","0.388048016938583","3"
"3 on scale 1-7 ","2010","Couple + C. LE 16 ","Rural Area","172","0.201972654097749","0.175093669831232","0.228851638364267","3"
"3 on scale 1-7 ","2010","Single parent ","Rural Area","52","0.13644610538659","0.0979858048683435","0.174906405904837","3"
"3 on scale 1-7 ","2010","Couple + C. LE 16 ","Urban Area","342","0.184100414816953","0.165584218670195","0.202616610963712","3"
"3 on scale 1-7 ","2010","Couple + C. GT 16 ","Rural Area","220","0.235298403723412","0.209726321851893","0.260870485594932","3"
"3 on scale 1-7 ","2010","Couple + C. LE and GT 16","Urban Area","136","0.184218669513804","0.155703719252504","0.212733619775105","3"
"4 on scale 1-7","2010","1-pers.-HH","Urban Area","260","0.138983400435965","0.123383589288552","0.154583211583379","4"
"4 on scale 1-7","2010","(Married) couple without C. ","Urban Area","648","0.16146589105141","0.150323108020194","0.172608674082625","4"
"4 on scale 1-7","2010","Single parent ","Rural Area","50","0.201273871242311","0.15634970522193","0.246198037262692","4"
"4 on scale 1-7","2010","Couple + C. LE 16 ","Urban Area","281","0.17256647362998","0.154513414600635","0.190619532659325","4"
"4 on scale 1-7","2010","Couple + C. LE 16 ","Rural Area","175","0.21824840017515","0.190593785995083","0.245903014355217","4"
"4 on scale 1-7","2010","Couple + C. GT 16 ","Urban Area","311","0.209519552949427","0.190506598731455","0.228532507167399","4"
"4 on scale 1-7","2010","Couple + C. GT 16 ","Rural Area","193","0.203758207488307","0.179475861805103","0.228040553171512","4"
"4 on scale 1-7","2010","1-pers.-HH","Rural Area","138","0.17396914278913","0.148394409396586","0.199543876181674","4"
"4 on scale 1-7","2010","(Married) couple without C. ","Rural Area","338","0.161195698235013","0.145528284658385","0.176863111811641","4"
"4 on scale 1-7","2010","Single parent ","Urban Area","103","0.180089775692408","0.148844259455482","0.211335291929333","4"
"4 on scale 1-7","2010","Couple + C. LE and GT 16","Urban Area","122","0.161135743813069","0.134092380323981","0.188179107302157","4"
"4 on scale 1-7","2010","Couple + C. LE and GT 16","Rural Area","56","0.188612132402353","0.146720743955284","0.230503520849422","4"
"5 on scale 1-7","2010","1-pers.-HH","Urban Area","136","0.0761489403309358","0.0641880082360214","0.0881098724258502","5"
"5 on scale 1-7","2010","1-pers.-HH","Rural Area","59","0.0719546744195029","0.0545209182449316","0.0893884305940742","5"
"5 on scale 1-7","2010","Couple + C. LE 16 ","Urban Area","151","0.121741414582807","0.106119422733523","0.13736340643209","5"
"5 on scale 1-7","2010","Couple + C. LE 16 ","Rural Area","86","0.0784193807275534","0.0604208915703078","0.096417869884799","5"
"5 on scale 1-7","2010","(Married) couple without C. ","Urban Area","356","0.095204449070306","0.0863165981550494","0.104092299985563","5"
"5 on scale 1-7","2010","(Married) couple without C. ","Rural Area","219","0.105071359423953","0.0920058412457365","0.118136877602168","5"
"5 on scale 1-7","2010","Single parent ","Urban Area","46","0.0948075797529328","0.0709870174466914","0.118628142059174","5"
"5 on scale 1-7","2010","Single parent ","Rural Area","34","0.0834215228112527","0.0524393935173563","0.114403652105149","5"
"5 on scale 1-7","2010","Couple + C. GT 16 ","Urban Area","170","0.0930602430429989","0.0794876424708077","0.10663284361519","5"
"5 on scale 1-7","2010","Couple + C. GT 16 ","Rural Area","113","0.103965931356409","0.0855659076366559","0.122365955076163","5"
"5 on scale 1-7","2010","Couple + C. LE and GT 16","Urban Area","57","0.102513358925973","0.0802021478451809","0.124824570006765","5"
"5 on scale 1-7","2010","Couple + C. LE and GT 16","Rural Area","30","0.091033230439333","0.0602297586249752","0.121836702253691","5"
"6 on scale 1-7","2010","(Married) couple without C. ","Urban Area","111","0.0276879866766279","0.0227193021262162","0.0326566712270397","6"
"6 on scale 1-7","2010","(Married) couple without C. ","Rural Area","89","0.0423423498839419","0.0337624369904975","0.0509222627773862","6"
"6 on scale 1-7","2010","Single parent ","Urban Area","17","","","","6"
"6 on scale 1-7","2010","1-pers.-HH","Urban Area","66","0.0288985855583287","0.0213441382084099","0.0364530329082476","6"
"6 on scale 1-7","2010","Single parent ","Rural Area","12","","","","6"
"6 on scale 1-7","2010","Couple + C. GT 16 ","Urban Area","91","0.0522079638607746","0.0418155445165536","0.0626003832049956","6"
"6 on scale 1-7","2010","1-pers.-HH","Rural Area","35","0.0544199858695762","0.0391159765242952","0.0697239952148572","6"
"6 on scale 1-7","2010","Couple + C. LE 16 ","Urban Area","60","0.0439525271481487","0.0341590325664997","0.0537460217297977","6"
"6 on scale 1-7","2010","Couple + C. LE 16 ","Rural Area","38","0.0455509118954963","0.0315910024362122","0.0595108213547804","6"
"6 on scale 1-7","2010","Couple + C. GT 16 ","Rural Area","55","0.0604900258919155","0.0461184901240363","0.0748615616597946","6"
"6 on scale 1-7","2010","Couple + C. LE and GT 16","Rural Area","15","","","","6"
"6 on scale 1-7","2010","Couple + C. LE and GT 16","Urban Area","25","","","","6"
"7 Strongly agree","2010","1-pers.-HH","Urban Area","54","0.0275683944442592","0.0201848076928449","0.0349519811956735","7"
"7 Strongly agree","2010","1-pers.-HH","Rural Area","34","0.0329750634256262","0.0209277967427855","0.0450223301084669","7"
"7 Strongly agree","2010","(Married) couple without C. ","Urban Area","100","0.0259715504492066","0.0211550936387109","0.0307880072597024","7"
"7 Strongly agree","2010","(Married) couple without C. ","Rural Area","77","0.0468106531894476","0.037810452369197","0.0558108540096982","7"
"7 Strongly agree","2010","Single parent ","Urban Area","18","","","","7"
"7 Strongly agree","2010","Single parent ","Rural Area","13","","","","7"
"7 Strongly agree","2010","Couple + C. LE 16 ","Urban Area","48","0.0257099372388491","0.018148563967608","0.0332713105100902","7"
"7 Strongly agree","2010","Couple + C. LE 16 ","Rural Area","32","0.0406825112259456","0.0274560781897493","0.0539089442621418","7"
"7 Strongly agree","2010","Couple + C. GT 16 ","Urban Area","70","0.0555402602280221","0.0448401700691337","0.0662403503869105","7"
"7 Strongly agree","2010","Couple + C. GT 16 ","Rural Area","34","0.0436636272337232","0.0313446163304976","0.0559826381369487","7"
"7 Strongly agree","2010","Couple + C. LE and GT 16","Urban Area","19","","","","7"
"7 Strongly agree","2010","Couple + C. LE and GT 16","Rural Area","5","","","","7"
"1 Strongly disagree","2011","1-pers.-HH","Urban Area","","","","","1"
"1 Strongly disagree","2011","1-pers.-HH","Rural Area","","","","","1"
"1 Strongly disagree","2011","(Married) couple without C. ","Urban Area","","","","","1"
"1 Strongly disagree","2011","(Married) couple without C. ","Rural Area","","","","","1"
"1 Strongly disagree","2011","Single parent ","Urban Area","","","","","1"
"1 Strongly disagree","2011","Single parent ","Rural Area","","","","","1"
"1 Strongly disagree","2011","Couple + C. LE 16 ","Urban Area","","","","","1"
"1 Strongly disagree","2011","Couple + C. LE 16 ","Rural Area","","","","","1"
"1 Strongly disagree","2011","Couple + C. GT 16 ","Urban Area","","","","","1"
"1 Strongly disagree","2011","Couple + C. GT 16 ","Rural Area","","","","","1"
"1 Strongly disagree","2011","Couple + C. LE and GT 16","Urban Area","","","","","1"
"1 Strongly disagree","2011","Couple + C. LE and GT 16","Rural Area","","","","","1"
"2 on scale 1-7 ","2011","1-pers.-HH","Urban Area","","","","","2"
"2 on scale 1-7 ","2011","1-pers.-HH","Rural Area","","","","","2"
"2 on scale 1-7 ","2011","Couple + C. LE 16 ","Urban Area","","","","","2"
"2 on scale 1-7 ","2011","(Married) couple without C. ","Urban Area","","","","","2"
"2 on scale 1-7 ","2011","(Married) couple without C. ","Rural Area","","","","","2"
"2 on scale 1-7 ","2011","Single parent ","Rural Area","","","","","2"
"2 on scale 1-7 ","2011","Single parent ","Urban Area","","","","","2"
"2 on scale 1-7 ","2011","Couple + C. LE 16 ","Rural Area","","","","","2"
"2 on scale 1-7 ","2011","Couple + C. GT 16 ","Urban Area","","","","","2"
"2 on scale 1-7 ","2011","Couple + C. GT 16 ","Rural Area","","","","","2"
"2 on scale 1-7 ","2011","Couple + C. LE and GT 16","Urban Area","","","","","2"
"2 on scale 1-7 ","2011","Couple + C. LE and GT 16","Rural Area","","","","","2"
"3 on scale 1-7 ","2011","1-pers.-HH","Urban Area","","","","","3"
"3 on scale 1-7 ","2011","1-pers.-HH","Rural Area","","","","","3"
"3 on scale 1-7 ","2011","(Married) couple without C. ","Urban Area","","","","","3"
"3 on scale 1-7 ","2011","(Married) couple without C. ","Rural Area","","","","","3"
"3 on scale 1-7 ","2011","Couple + C. LE 16 ","Urban Area","","","","","3"
"3 on scale 1-7 ","2011","Couple + C. LE 16 ","Rural Area","","","","","3"
"3 on scale 1-7 ","2011","Couple + C. GT 16 ","Urban Area","","","","","3"
"3 on scale 1-7 ","2011","Couple + C. GT 16 ","Rural Area","","","","","3"
"3 on scale 1-7 ","2011","Single parent ","Urban Area","","","","","3"
"3 on scale 1-7 ","2011","Single parent ","Rural Area","","","","","3"
"3 on scale 1-7 ","2011","Couple + C. LE and GT 16","Urban Area","","","","","3"
"3 on scale 1-7 ","2011","Couple + C. LE and GT 16","Rural Area","","","","","3"
"4 on scale 1-7","2011","1-pers.-HH","Urban Area","","","","","4"
"4 on scale 1-7","2011","Couple + C. LE 16 ","Rural Area","","","","","4"
"4 on scale 1-7","2011","1-pers.-HH","Rural Area","","","","","4"
"4 on scale 1-7","2011","(Married) couple without C. ","Urban Area","","","","","4"
"4 on scale 1-7","2011","(Married) couple without C. ","Rural Area","","","","","4"
"4 on scale 1-7","2011","Single parent ","Urban Area","","","","","4"
"4 on scale 1-7","2011","Single parent ","Rural Area","","","","","4"
"4 on scale 1-7","2011","Couple + C. LE 16 ","Urban Area","","","","","4"
"4 on scale 1-7","2011","Couple + C. GT 16 ","Urban Area","","","","","4"
"4 on scale 1-7","2011","Couple + C. GT 16 ","Rural Area","","","","","4"
"4 on scale 1-7","2011","Couple + C. LE and GT 16","Urban Area","","","","","4"
"4 on scale 1-7","2011","Couple + C. LE and GT 16","Rural Area","","","","","4"
"5 on scale 1-7","2011","1-pers.-HH","Rural Area","","","","","5"
"5 on scale 1-7","2011","(Married) couple without C. ","Urban Area","","","","","5"
"5 on scale 1-7","2011","1-pers.-HH","Urban Area","","","","","5"
"5 on scale 1-7","2011","Single parent ","Rural Area","","","","","5"
"5 on scale 1-7","2011","Couple + C. LE 16 ","Urban Area","","","","","5"
"5 on scale 1-7","2011","Single parent ","Urban Area","","","","","5"
"5 on scale 1-7","2011","(Married) couple without C. ","Rural Area","","","","","5"
"5 on scale 1-7","2011","Couple + C. LE 16 ","Rural Area","","","","","5"
"5 on scale 1-7","2011","Couple + C. GT 16 ","Urban Area","","","","","5"
"5 on scale 1-7","2011","Couple + C. GT 16 ","Rural Area","","","","","5"
"5 on scale 1-7","2011","Couple + C. LE and GT 16","Urban Area","","","","","5"
"5 on scale 1-7","2011","Couple + C. LE and GT 16","Rural Area","","","","","5"
"6 on scale 1-7","2011","1-pers.-HH","Urban Area","","","","","6"
"6 on scale 1-7","2011","1-pers.-HH","Rural Area","","","","","6"
"6 on scale 1-7","2011","(Married) couple without C. ","Urban Area","","","","","6"
"6 on scale 1-7","2011","(Married) couple without C. ","Rural Area","","","","","6"
"6 on scale 1-7","2011","Single parent ","Urban Area","","","","","6"
"6 on scale 1-7","2011","Couple + C. LE and GT 16","Urban Area","","","","","6"
"6 on scale 1-7","2011","Couple + C. LE and GT 16","Rural Area","","","","","6"
"6 on scale 1-7","2011","Single parent ","Rural Area","","","","","6"
"6 on scale 1-7","2011","Couple + C. LE 16 ","Urban Area","","","","","6"
"6 on scale 1-7","2011","Couple + C. LE 16 ","Rural Area","","","","","6"
"6 on scale 1-7","2011","Couple + C. GT 16 ","Urban Area","","","","","6"
"6 on scale 1-7","2011","Couple + C. GT 16 ","Rural Area","","","","","6"
"7 Strongly agree","2011","1-pers.-HH","Urban Area","","","","","7"
"7 Strongly agree","2011","1-pers.-HH","Rural Area","","","","","7"
"7 Strongly agree","2011","Couple + C. LE and GT 16","Urban Area","","","","","7"
"7 Strongly agree","2011","Couple + C. LE and GT 16","Rural Area","","","","","7"
"7 Strongly agree","2011","(Married) couple without C. ","Urban Area","","","","","7"
"7 Strongly agree","2011","(Married) couple without C. ","Rural Area","","","","","7"
"7 Strongly agree","2011","Single parent ","Urban Area","","","","","7"
"7 Strongly agree","2011","Single parent ","Rural Area","","","","","7"
"7 Strongly agree","2011","Couple + C. LE 16 ","Urban Area","","","","","7"
"7 Strongly agree","2011","Couple + C. LE 16 ","Rural Area","","","","","7"
"7 Strongly agree","2011","Couple + C. GT 16 ","Urban Area","","","","","7"
"7 Strongly agree","2011","Couple + C. GT 16 ","Rural Area","","","","","7"
"1 Strongly disagree","2012","1-pers.-HH","Urban Area","","","","","1"
"1 Strongly disagree","2012","1-pers.-HH","Rural Area","","","","","1"
"1 Strongly disagree","2012","(Married) couple without C. ","Urban Area","","","","","1"
"1 Strongly disagree","2012","(Married) couple without C. ","Rural Area","","","","","1"
"1 Strongly disagree","2012","Single parent ","Urban Area","","","","","1"
"1 Strongly disagree","2012","Single parent ","Rural Area","","","","","1"
"1 Strongly disagree","2012","Couple + C. LE 16 ","Urban Area","","","","","1"
"1 Strongly disagree","2012","Couple + C. LE 16 ","Rural Area","","","","","1"
"1 Strongly disagree","2012","Couple + C. GT 16 ","Urban Area","","","","","1"
"1 Strongly disagree","2012","Couple + C. GT 16 ","Rural Area","","","","","1"
"1 Strongly disagree","2012","Couple + C. LE and GT 16","Urban Area","","","","","1"
"1 Strongly disagree","2012","Couple + C. LE and GT 16","Rural Area","","","","","1"
"2 on scale 1-7 ","2012","1-pers.-HH","Urban Area","","","","","2"
"2 on scale 1-7 ","2012","1-pers.-HH","Rural Area","","","","","2"
"2 on scale 1-7 ","2012","(Married) couple without C. ","Urban Area","","","","","2"
"2 on scale 1-7 ","2012","(Married) couple without C. ","Rural Area","","","","","2"
"2 on scale 1-7 ","2012","Single parent ","Urban Area","","","","","2"
"2 on scale 1-7 ","2012","Single parent ","Rural Area","","","","","2"
"2 on scale 1-7 ","2012","Couple + C. LE 16 ","Urban Area","","","","","2"
"2 on scale 1-7 ","2012","Couple + C. GT 16 ","Urban Area","","","","","2"
"2 on scale 1-7 ","2012","Couple + C. GT 16 ","Rural Area","","","","","2"
"2 on scale 1-7 ","2012","Couple + C. LE 16 ","Rural Area","","","","","2"
"2 on scale 1-7 ","2012","Couple + C. LE and GT 16","Urban Area","","","","","2"
"2 on scale 1-7 ","2012","Couple + C. LE and GT 16","Rural Area","","","","","2"
"3 on scale 1-7 ","2012","1-pers.-HH","Urban Area","","","","","3"
"3 on scale 1-7 ","2012","1-pers.-HH","Rural Area","","","","","3"
"3 on scale 1-7 ","2012","(Married) couple without C. ","Urban Area","","","","","3"
"3 on scale 1-7 ","2012","(Married) couple without C. ","Rural Area","","","","","3"
"3 on scale 1-7 ","2012","Couple + C. GT 16 ","Urban Area","","","","","3"
"3 on scale 1-7 ","2012","Couple + C. LE 16 ","Rural Area","","","","","3"
"3 on scale 1-7 ","2012","Couple + C. GT 16 ","Rural Area","","","","","3"
"3 on scale 1-7 ","2012","Single parent ","Urban Area","","","","","3"
"3 on scale 1-7 ","2012","Single parent ","Rural Area","","","","","3"
"3 on scale 1-7 ","2012","Couple + C. LE 16 ","Urban Area","","","","","3"
"3 on scale 1-7 ","2012","Couple + C. LE and GT 16","Urban Area","","","","","3"
"3 on scale 1-7 ","2012","Couple + C. LE and GT 16","Rural Area","","","","","3"
"4 on scale 1-7","2012","1-pers.-HH","Urban Area","","","","","4"
"4 on scale 1-7","2012","1-pers.-HH","Rural Area","","","","","4"
"4 on scale 1-7","2012","(Married) couple without C. ","Urban Area","","","","","4"
"4 on scale 1-7","2012","(Married) couple without C. ","Rural Area","","","","","4"
"4 on scale 1-7","2012","Single parent ","Urban Area","","","","","4"
"4 on scale 1-7","2012","Single parent ","Rural Area","","","","","4"
