"plh0206i03","year","migback","sex","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2015","indirect migration background","Female","357","0.342868675262517","0.312045392364934","0.373691958160099"
"2 on scale 1-7 ","2015","no migration background","Male","2581","0.291741319648526","0.282271922902299","0.301210716394753"
"2 on scale 1-7 ","2015","no migration background","Female","3079","0.293287232574239","0.284537826157809","0.302036638990669"
"2 on scale 1-7 ","2015","direct migration background","Male","639","0.247904664628505","0.2315078390212","0.264301490235809"
"2 on scale 1-7 ","2015","direct migration background","Female","785","0.256763714301462","0.241430249080137","0.272097179522788"
"2 on scale 1-7 ","2015","indirect migration background","Male","205","0.302689051382951","0.270239079361491","0.33513902340441"
"2 on scale 1-7 ","2015","indirect migration background","Female","255","0.279981145060697","0.250825327105909","0.309136963015485"
"3 on scale 1-7 ","2015","no migration background","Male","1657","0.201383353568761","0.193029086551552","0.20973762058597"
"3 on scale 1-7 ","2015","no migration background","Female","1543","0.149632179552278","0.142776879750913","0.156487479353644"
"3 on scale 1-7 ","2015","direct migration background","Male","367","0.143261864719627","0.129958229445065","0.156565499994189"
"3 on scale 1-7 ","2015","direct migration background","Female","308","0.100501548428472","0.0899480458126355","0.111055051044309"
"3 on scale 1-7 ","2015","indirect migration background","Male","105","0.12835462763402","0.104729269078624","0.151979986189416"
"3 on scale 1-7 ","2015","indirect migration background","Female","118","0.13759649488511","0.115227429216999","0.159965560553221"
"4 on scale 1-7","2015","no migration background","Male","1240","0.142342044238993","0.135063390694005","0.149620697783982"
"4 on scale 1-7","2015","no migration background","Female","1084","0.102295355599354","0.0964715718926748","0.108119139306033"
"4 on scale 1-7","2015","direct migration background","Male","364","0.142414048101349","0.129143274946694","0.155684821256005"
"4 on scale 1-7","2015","direct migration background","Female","273","0.086672164445833","0.0767965709801769","0.0965477579114892"
"4 on scale 1-7","2015","indirect migration background","Male","98","0.137388503802239","0.113072872681817","0.161704134922661"
"4 on scale 1-7","2015","indirect migration background","Female","84","0.123673838631325","0.102296151760468","0.145051525502182"
"5 on scale 1-7","2015","no migration background","Male","652","0.073527431626826","0.068090318504328","0.0789645447493241"
"5 on scale 1-7","2015","no migration background","Female","478","0.0495849817075434","0.0454130012380199","0.0537569621770669"
"5 on scale 1-7","2015","direct migration background","Male","176","0.074736278780334","0.0647505565135236","0.0847220010471444"
"5 on scale 1-7","2015","direct migration background","Female","130","0.038891164822103","0.0321050407480123","0.0456772888961936"
"5 on scale 1-7","2015","indirect migration background","Male","66","0.0802504024364622","0.0610610136857204","0.0994397911872041"
"5 on scale 1-7","2015","indirect migration background","Female","39","0.0459219581529728","0.0323297175965125","0.0595141987094331"
"6 on scale 1-7","2015","no migration background","Male","330","0.0398703279218192","0.0357944868820206","0.0439461689616178"
"6 on scale 1-7","2015","no migration background","Female","208","0.0218739456668875","0.019062876568688","0.024685014765087"
"6 on scale 1-7","2015","direct migration background","Male","84","0.0295979159524041","0.0231623401904027","0.0360334917144055"
"6 on scale 1-7","2015","direct migration background","Female","87","0.0351208146114674","0.0286593823641659","0.0415822468587688"
"6 on scale 1-7","2015","indirect migration background","Male","30","0.038367362203878","0.0248002225054909","0.0519345019022651"
"6 on scale 1-7","2015","indirect migration background","Female","","","",""
"7 Strongly agree","2015","no migration background","Male","234","0.0251214094120534","0.0218613564501296","0.0283814623739772"
"7 Strongly agree","2015","no migration background","Female","175","0.0164852532966742","0.0140381697719028","0.0189323368214456"
"7 Strongly agree","2015","direct migration background","Male","115","0.0433650304355551","0.0356306784133476","0.0510993824577627"
"7 Strongly agree","2015","direct migration background","Female","81","0.0298608163129106","0.0238866419121041","0.0358349907137171"
"7 Strongly agree","2015","indirect migration background","Male","39","0.0408998240451716","0.0269105417652929","0.0548891063250503"
"7 Strongly agree","2015","indirect migration background","Female","35","0.0376530823914205","0.0252920427372714","0.0500141220455695"
"1 Strongly disagree","2016","no migration background","Male","","","",""
"1 Strongly disagree","2016","no migration background","Female","","","",""
"1 Strongly disagree","2016","direct migration background","Male","2025","0.661042899876789","0.643057800413243","0.679027999340336"
"1 Strongly disagree","2016","direct migration background","Female","1308","0.685926297906339","0.663400736475237","0.70845185933744"
"1 Strongly disagree","2016","indirect migration background","Male","","","",""
"1 Strongly disagree","2016","indirect migration background","Female","","","",""
"2 on scale 1-7 ","2016","no migration background","Male","","","",""
"2 on scale 1-7 ","2016","no migration background","Female","","","",""
"2 on scale 1-7 ","2016","direct migration background","Male","260","0.116530451210726","0.104339399869634","0.128721502551818"
"2 on scale 1-7 ","2016","direct migration background","Female","131","0.117851785723648","0.102203744776389","0.133499826670906"
"2 on scale 1-7 ","2016","indirect migration background","Male","","","",""
"2 on scale 1-7 ","2016","indirect migration background","Female","","","",""
"3 on scale 1-7 ","2016","no migration background","Male","","","",""
"3 on scale 1-7 ","2016","no migration background","Female","","","",""
"3 on scale 1-7 ","2016","direct migration background","Male","103","0.0665354478343993","0.0570665133610779","0.0760043823077207"
"3 on scale 1-7 ","2016","direct migration background","Female","40","0.0771957376718653","0.064242672005432","0.0901488033382985"
"3 on scale 1-7 ","2016","indirect migration background","Male","","","",""
"3 on scale 1-7 ","2016","indirect migration background","Female","","","",""
"4 on scale 1-7","2016","no migration background","Male","","","",""
"4 on scale 1-7","2016","no migration background","Female","","","",""
"4 on scale 1-7","2016","direct migration background","Male","114","0.0747093630563357","0.0647196674667503","0.0846990586459211"
"4 on scale 1-7","2016","direct migration background","Female","56","0.0423252108454601","0.0325544203112932","0.052096001379627"
"4 on scale 1-7","2016","indirect migration background","Male","","","",""
"4 on scale 1-7","2016","indirect migration background","Female","","","",""
"5 on scale 1-7","2016","no migration background","Male","","","",""
"5 on scale 1-7","2016","no migration background","Female","","","",""
"5 on scale 1-7","2016","direct migration background","Male","60","0.0363359649938403","0.029226174090558","0.0434457558971225"
"5 on scale 1-7","2016","direct migration background","Female","37","0.019613103047991","0.0128834447280211","0.0263427613679609"
"5 on scale 1-7","2016","indirect migration background","Male","","","",""
"5 on scale 1-7","2016","indirect migration background","Female","","","",""
"6 on scale 1-7","2016","no migration background","Male","","","",""
"6 on scale 1-7","2016","no migration background","Female","","","",""
"6 on scale 1-7","2016","direct migration background","Male","33","0.0107693342367429","0.0068476839112094","0.0146909845622764"
"6 on scale 1-7","2016","direct migration background","Female","","","",""
"6 on scale 1-7","2016","indirect migration background","Male","","","",""
"6 on scale 1-7","2016","indirect migration background","Female","","","",""
"7 Strongly agree","2016","no migration background","Male","","","",""
"7 Strongly agree","2016","no migration background","Female","","","",""
"7 Strongly agree","2016","direct migration background","Male","66","0.0340765387911664","0.0271832773665135","0.0409698002158193"
"7 Strongly agree","2016","direct migration background","Female","41","0.0211026151324327","0.014127396354177","0.0280778339106884"
"7 Strongly agree","2016","indirect migration background","Male","","","",""
"7 Strongly agree","2016","indirect migration background","Female","","","",""
"1 Strongly disagree","2017","no migration background","Male","","","",""
"1 Strongly disagree","2017","no migration background","Female","","","",""
"1 Strongly disagree","2017","direct migration background","Male","1228","0.73554108883105","0.714116945623976","0.756965232038123"
"1 Strongly disagree","2017","direct migration background","Female","941","0.760434756911128","0.736375742920905","0.784493770901352"
"1 Strongly disagree","2017","indirect migration background","Male","","","",""
"1 Strongly disagree","2017","indirect migration background","Female","","","",""
"2 on scale 1-7 ","2017","no migration background","Male","","","",""
"2 on scale 1-7 ","2017","no migration background","Female","","","",""
"2 on scale 1-7 ","2017","direct migration background","Male","160","0.103426918876378","0.0886347951080853","0.118219042644671"
"2 on scale 1-7 ","2017","direct migration background","Female","111","0.108550033764963","0.0910153309994402","0.126084736530486"
"2 on scale 1-7 ","2017","indirect migration background","Male","","","",""
"2 on scale 1-7 ","2017","indirect migration background","Female","","","",""
"3 on scale 1-7 ","2017","no migration background","Male","","","",""
"3 on scale 1-7 ","2017","no migration background","Female","","","",""
"3 on scale 1-7 ","2017","direct migration background","Male","70","0.0357172130950708","0.026702293026579","0.0447321331635625"
"3 on scale 1-7 ","2017","direct migration background","Female","41","0.0328592981917825","0.0228106205882912","0.0429079757952738"
"3 on scale 1-7 ","2017","indirect migration background","Male","","","",""
"3 on scale 1-7 ","2017","indirect migration background","Female","","","",""
"4 on scale 1-7","2017","no migration background","Male","","","",""
"4 on scale 1-7","2017","no migration background","Female","","","",""
"4 on scale 1-7","2017","direct migration background","Male","62","0.0454450709700018","0.0353277682200449","0.0555623737199587"
"4 on scale 1-7","2017","direct migration background","Female","39","0.0282314704547141","0.018894991869063","0.0375679490403651"
"4 on scale 1-7","2017","indirect migration background","Male","","","",""
"4 on scale 1-7","2017","indirect migration background","Female","","","",""
"5 on scale 1-7","2017","no migration background","Male","","","",""
"5 on scale 1-7","2017","no migration background","Female","","","",""
"5 on scale 1-7","2017","direct migration background","Male","33","0.0215997763206638","0.0145381653336188","0.0286613873077088"
"5 on scale 1-7","2017","direct migration background","Female","","","",""
"5 on scale 1-7","2017","indirect migration background","Male","","","",""
"5 on scale 1-7","2017","indirect migration background","Female","","","",""
"6 on scale 1-7","2017","no migration background","Male","","","",""
"6 on scale 1-7","2017","no migration background","Female","","","",""
"6 on scale 1-7","2017","direct migration background","Male","","","",""
"6 on scale 1-7","2017","direct migration background","Female","","","",""
"6 on scale 1-7","2017","indirect migration background","Male","","","",""
"6 on scale 1-7","2017","indirect migration background","Female","","","",""
"7 Strongly agree","2017","no migration background","Male","","","",""
"7 Strongly agree","2017","no migration background","Female","","","",""
"7 Strongly agree","2017","direct migration background","Male","57","0.0451592282454556","0.0350722839144513","0.0552461725764598"
"7 Strongly agree","2017","direct migration background","Female","44","0.0473625916904237","0.035389219413212","0.0593359639676354"
"7 Strongly agree","2017","indirect migration background","Male","","","",""
"7 Strongly agree","2017","indirect migration background","Female","","","",""
"1 Strongly disagree","2018","no migration background","Male","","","",""
"1 Strongly disagree","2018","no migration background","Female","","","",""
"1 Strongly disagree","2018","direct migration background","Male","142","0.752116579280051","0.691357169359044","0.812875989201058"
"1 Strongly disagree","2018","direct migration background","Female","164","0.817820574632132","0.766463898938878","0.869177250325385"
"1 Strongly disagree","2018","indirect migration background","Male","","","",""
"1 Strongly disagree","2018","indirect migration background","Female","","","",""
"2 on scale 1-7 ","2018","no migration background","Male","","","",""
"2 on scale 1-7 ","2018","no migration background","Female","","","",""
"2 on scale 1-7 ","2018","direct migration background","Male","","","",""
"2 on scale 1-7 ","2018","direct migration background","Female","","","",""
"2 on scale 1-7 ","2018","indirect migration background","Male","","","",""
"2 on scale 1-7 ","2018","indirect migration background","Female","","","",""
"3 on scale 1-7 ","2018","no migration background","Male","","","",""
"3 on scale 1-7 ","2018","no migration background","Female","","","",""
"3 on scale 1-7 ","2018","direct migration background","Male","","","",""
"3 on scale 1-7 ","2018","direct migration background","Female","","","",""
"3 on scale 1-7 ","2018","indirect migration background","Male","","","",""
"3 on scale 1-7 ","2018","indirect migration background","Female","","","",""
"4 on scale 1-7","2018","no migration background","Male","","","",""
"4 on scale 1-7","2018","no migration background","Female","","","",""
"4 on scale 1-7","2018","direct migration background","Male","","","",""
"4 on scale 1-7","2018","direct migration background","Female","","","",""
"4 on scale 1-7","2018","indirect migration background","Male","","","",""
"4 on scale 1-7","2018","indirect migration background","Female","","","",""
"5 on scale 1-7","2018","no migration background","Male","","","",""
"5 on scale 1-7","2018","no migration background","Female","","","",""
"5 on scale 1-7","2018","direct migration background","Male","","","",""
"5 on scale 1-7","2018","direct migration background","Female","","","",""
"5 on scale 1-7","2018","indirect migration background","Male","","","",""
"5 on scale 1-7","2018","indirect migration background","Female","","","",""
"6 on scale 1-7","2018","no migration background","Male","","","",""
"6 on scale 1-7","2018","no migration background","Female","","","",""
"6 on scale 1-7","2018","direct migration background","Male","","","",""
"6 on scale 1-7","2018","direct migration background","Female","","","",""
"6 on scale 1-7","2018","indirect migration background","Male","","","",""
"6 on scale 1-7","2018","indirect migration background","Female","","","",""
"7 Strongly agree","2018","no migration background","Male","","","",""
"7 Strongly agree","2018","no migration background","Female","","","",""
"7 Strongly agree","2018","direct migration background","Male","","","",""
"7 Strongly agree","2018","direct migration background","Female","","","",""
"7 Strongly agree","2018","indirect migration background","Male","","","",""
"7 Strongly agree","2018","indirect migration background","Female","","","",""
"1 Strongly disagree","2019","no migration background","Male","","","",""
"1 Strongly disagree","2019","no migration background","Female","","","",""
"1 Strongly disagree","2019","direct migration background","Male","80","0.668092787335588","0.588362665360002","0.747822909311174"
"1 Strongly disagree","2019","direct migration background","Female","86","0.608473133285572","0.527909318449194","0.689036948121949"
"1 Strongly disagree","2019","indirect migration background","Male","","","",""
"1 Strongly disagree","2019","indirect migration background","Female","","","",""
"2 on scale 1-7 ","2019","no migration background","Male","","","",""
"2 on scale 1-7 ","2019","no migration background","Female","","","",""
"2 on scale 1-7 ","2019","direct migration background","Male","","","",""
"2 on scale 1-7 ","2019","direct migration background","Female","","","",""
"2 on scale 1-7 ","2019","indirect migration background","Male","","","",""
"2 on scale 1-7 ","2019","indirect migration background","Female","","","",""
"3 on scale 1-7 ","2019","no migration background","Male","","","",""
"3 on scale 1-7 ","2019","no migration background","Female","","","",""
"3 on scale 1-7 ","2019","direct migration background","Male","","","",""
"3 on scale 1-7 ","2019","direct migration background","Female","","","",""
"3 on scale 1-7 ","2019","indirect migration background","Male","","","",""
"3 on scale 1-7 ","2019","indirect migration background","Female","","","",""
"4 on scale 1-7","2019","no migration background","Male","","","",""
"4 on scale 1-7","2019","no migration background","Female","","","",""
"4 on scale 1-7","2019","direct migration background","Male","","","",""
"4 on scale 1-7","2019","direct migration background","Female","","","",""
"4 on scale 1-7","2019","indirect migration background","Male","","","",""
"4 on scale 1-7","2019","indirect migration background","Female","","","",""
"5 on scale 1-7","2019","no migration background","Male","","","",""
"5 on scale 1-7","2019","no migration background","Female","","","",""
"5 on scale 1-7","2019","direct migration background","Male","","","",""
"5 on scale 1-7","2019","direct migration background","Female","","","",""
"5 on scale 1-7","2019","indirect migration background","Male","","","",""
"5 on scale 1-7","2019","indirect migration background","Female","","","",""
"6 on scale 1-7","2019","no migration background","Male","","","",""
"6 on scale 1-7","2019","no migration background","Female","","","",""
"6 on scale 1-7","2019","direct migration background","Male","","","",""
"6 on scale 1-7","2019","direct migration background","Female","","","",""
"6 on scale 1-7","2019","indirect migration background","Male","","","",""
"6 on scale 1-7","2019","indirect migration background","Female","","","",""
"7 Strongly agree","2019","no migration background","Male","","","",""
"7 Strongly agree","2019","no migration background","Female","","","",""
"7 Strongly agree","2019","direct migration background","Male","","","",""
"7 Strongly agree","2019","direct migration background","Female","","","",""
"7 Strongly agree","2019","indirect migration background","Male","","","",""
"7 Strongly agree","2019","indirect migration background","Female","","","",""
