"plh0206i03","year","e11102","education","n","percent","lower_confidence","upper_confidence"
"3 on scale 1-7 ","2010","Not Employed","Other degree","60","0.233964294151348","0.187579845333484","0.280348742969212"
"3 on scale 1-7 ","2010","Not Employed","no degree/no degree yet","60","0.148435575423221","0.108469725397932","0.188401425448511"
"3 on scale 1-7 ","2010","Employed","lower secondary degree","468","0.191487251136765","0.175625989702138","0.207348512571393"
"3 on scale 1-7 ","2010","Employed","secondary school degree","762","0.216282220750555","0.202976681260757","0.229587760240353"
"3 on scale 1-7 ","2010","Employed","college entrance qualification","723","0.223522060510889","0.20961849297681","0.237425628044968"
"3 on scale 1-7 ","2010","Employed","Other degree","76","0.167419040829115","0.130600615943382","0.204237465714849"
"3 on scale 1-7 ","2010","Employed","no degree/no degree yet","21","","",""
"4 on scale 1-7","2010","Not Employed","lower secondary degree","463","0.157578245978873","0.144488098329407","0.170668393628339"
"4 on scale 1-7","2010","Not Employed","secondary school degree","189","0.160860413409987","0.141341271414874","0.1803795554051"
"4 on scale 1-7","2010","Not Employed","college entrance qualification","162","0.139447067561633","0.119912306153207","0.158981828970059"
"4 on scale 1-7","2010","Not Employed","Other degree","42","0.106909640160915","0.0730541398175105","0.140765140504319"
"4 on scale 1-7","2010","Not Employed","no degree/no degree yet","44","0.161234110346269","0.119895093634408","0.202573127058131"
"4 on scale 1-7","2010","Employed","lower secondary degree","454","0.19694014556474","0.180908967424216","0.212971323705265"
"4 on scale 1-7","2010","Employed","secondary school degree","670","0.193026572140774","0.180271574137546","0.205781570144001"
"4 on scale 1-7","2010","Employed","college entrance qualification","539","0.153908528678121","0.141865339852054","0.165951717504188"
"4 on scale 1-7","2010","Employed","Other degree","61","0.167454318032464","0.130632794414123","0.204275841650806"
"4 on scale 1-7","2010","Employed","no degree/no degree yet","19","","",""
"5 on scale 1-7","2010","Not Employed","lower secondary degree","277","0.0977328522924128","0.0870639561679501","0.108401748416875"
"5 on scale 1-7","2010","Not Employed","secondary school degree","118","0.0711116491357325","0.057457295017903","0.084766003253562"
"5 on scale 1-7","2010","Not Employed","college entrance qualification","80","0.0715864496525116","0.0570485799842133","0.0861243193208098"
"5 on scale 1-7","2010","Not Employed","Other degree","27","","",""
"5 on scale 1-7","2010","Not Employed","no degree/no degree yet","27","","",""
"5 on scale 1-7","2010","Employed","lower secondary degree","253","0.113462829898248","0.1006778622011","0.126247797595396"
"5 on scale 1-7","2010","Employed","secondary school degree","346","0.0882169158179476","0.0790512518933725","0.0973825797425227"
"5 on scale 1-7","2010","Employed","college entrance qualification","262","0.0736695581912556","0.0649513247277207","0.0823877916547906"
"5 on scale 1-7","2010","Employed","Other degree","35","0.120369166808007","0.0882800774660473","0.152458256149966"
"5 on scale 1-7","2010","Employed","no degree/no degree yet","11","","",""
"6 on scale 1-7","2010","Not Employed","lower secondary degree","109","0.0365911718974236","0.0298455018011017","0.0433368419937454"
"6 on scale 1-7","2010","Not Employed","secondary school degree","57","0.046755488945926","0.0355395022229997","0.0579714756688523"
"6 on scale 1-7","2010","Not Employed","college entrance qualification","33","0.0225755896495127","0.0141988355749948","0.0309523437240306"
"6 on scale 1-7","2010","Not Employed","Other degree","10","","",""
"6 on scale 1-7","2010","Not Employed","no degree/no degree yet","15","","",""
"6 on scale 1-7","2010","Employed","lower secondary degree","110","0.0490083308003689","0.0403057579679579","0.0577109036327798"
"6 on scale 1-7","2010","Employed","secondary school degree","148","0.0468835699450366","0.0400519209677558","0.0537152189223174"
"6 on scale 1-7","2010","Employed","college entrance qualification","100","0.0257711417134028","0.0204830519520643","0.0310592314747413"
"6 on scale 1-7","2010","Employed","Other degree","11","","",""
"6 on scale 1-7","2010","Employed","no degree/no degree yet","","","",""
"7 Strongly agree","2010","Not Employed","lower secondary degree","124","0.0406705916941568","0.0335739030452234","0.0477672803430901"
"7 Strongly agree","2010","Not Employed","secondary school degree","31","0.0248816876417048","0.0166063141950507","0.0331570610883589"
"7 Strongly agree","2010","Not Employed","college entrance qualification","17","","",""
"7 Strongly agree","2010","Not Employed","Other degree","10","","",""
"7 Strongly agree","2010","Not Employed","no degree/no degree yet","11","","",""
"7 Strongly agree","2010","Employed","lower secondary degree","122","0.056040228105316","0.0467687058436635","0.0653117503669686"
"7 Strongly agree","2010","Employed","secondary school degree","104","0.0318290988829361","0.0261558685917752","0.0375023291740971"
"7 Strongly agree","2010","Employed","college entrance qualification","52","0.0146509661204177","0.0106411018411813","0.0186608303996541"
"7 Strongly agree","2010","Employed","Other degree","23","","",""
"7 Strongly agree","2010","Employed","no degree/no degree yet","9","","",""
"1 Strongly disagree","2011","Not Employed","lower secondary degree","","","",""
"1 Strongly disagree","2011","Not Employed","secondary school degree","","","",""
"1 Strongly disagree","2011","Not Employed","college entrance qualification","","","",""
"1 Strongly disagree","2011","Not Employed","Other degree","","","",""
"1 Strongly disagree","2011","Not Employed","no degree/no degree yet","","","",""
"1 Strongly disagree","2011","Employed","lower secondary degree","","","",""
"1 Strongly disagree","2011","Employed","secondary school degree","","","",""
"1 Strongly disagree","2011","Employed","college entrance qualification","","","",""
"1 Strongly disagree","2011","Employed","Other degree","","","",""
"1 Strongly disagree","2011","Employed","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2011","Not Employed","lower secondary degree","","","",""
"2 on scale 1-7 ","2011","Not Employed","secondary school degree","","","",""
"2 on scale 1-7 ","2011","Not Employed","college entrance qualification","","","",""
"2 on scale 1-7 ","2011","Not Employed","Other degree","","","",""
"2 on scale 1-7 ","2011","Not Employed","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2011","Employed","lower secondary degree","","","",""
"2 on scale 1-7 ","2011","Employed","secondary school degree","","","",""
"2 on scale 1-7 ","2011","Employed","college entrance qualification","","","",""
"2 on scale 1-7 ","2011","Employed","Other degree","","","",""
"2 on scale 1-7 ","2011","Employed","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2011","Not Employed","lower secondary degree","","","",""
"3 on scale 1-7 ","2011","Not Employed","secondary school degree","","","",""
"3 on scale 1-7 ","2011","Not Employed","college entrance qualification","","","",""
"3 on scale 1-7 ","2011","Not Employed","Other degree","","","",""
"3 on scale 1-7 ","2011","Not Employed","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2011","Employed","lower secondary degree","","","",""
"3 on scale 1-7 ","2011","Employed","secondary school degree","","","",""
"3 on scale 1-7 ","2011","Employed","college entrance qualification","","","",""
"3 on scale 1-7 ","2011","Employed","Other degree","","","",""
"3 on scale 1-7 ","2011","Employed","no degree/no degree yet","","","",""
"4 on scale 1-7","2011","Not Employed","lower secondary degree","","","",""
"4 on scale 1-7","2011","Not Employed","secondary school degree","","","",""
"4 on scale 1-7","2011","Not Employed","college entrance qualification","","","",""
"4 on scale 1-7","2011","Not Employed","Other degree","","","",""
"4 on scale 1-7","2011","Not Employed","no degree/no degree yet","","","",""
"4 on scale 1-7","2011","Employed","lower secondary degree","","","",""
"4 on scale 1-7","2011","Employed","secondary school degree","","","",""
"4 on scale 1-7","2011","Employed","college entrance qualification","","","",""
"4 on scale 1-7","2011","Employed","Other degree","","","",""
"4 on scale 1-7","2011","Employed","no degree/no degree yet","","","",""
"5 on scale 1-7","2011","Not Employed","lower secondary degree","","","",""
"5 on scale 1-7","2011","Not Employed","secondary school degree","","","",""
"5 on scale 1-7","2011","Not Employed","college entrance qualification","","","",""
"5 on scale 1-7","2011","Not Employed","Other degree","","","",""
"5 on scale 1-7","2011","Not Employed","no degree/no degree yet","","","",""
"5 on scale 1-7","2011","Employed","lower secondary degree","","","",""
"5 on scale 1-7","2011","Employed","secondary school degree","","","",""
"5 on scale 1-7","2011","Employed","college entrance qualification","","","",""
"5 on scale 1-7","2011","Employed","Other degree","","","",""
"5 on scale 1-7","2011","Employed","no degree/no degree yet","","","",""
"6 on scale 1-7","2011","Not Employed","lower secondary degree","","","",""
"6 on scale 1-7","2011","Not Employed","secondary school degree","","","",""
"6 on scale 1-7","2011","Not Employed","college entrance qualification","","","",""
"6 on scale 1-7","2011","Not Employed","Other degree","","","",""
"6 on scale 1-7","2011","Not Employed","no degree/no degree yet","","","",""
"6 on scale 1-7","2011","Employed","lower secondary degree","","","",""
"6 on scale 1-7","2011","Employed","secondary school degree","","","",""
"6 on scale 1-7","2011","Employed","college entrance qualification","","","",""
"6 on scale 1-7","2011","Employed","Other degree","","","",""
"6 on scale 1-7","2011","Employed","no degree/no degree yet","","","",""
"7 Strongly agree","2011","Not Employed","lower secondary degree","","","",""
"7 Strongly agree","2011","Not Employed","secondary school degree","","","",""
"7 Strongly agree","2011","Not Employed","college entrance qualification","","","",""
"7 Strongly agree","2011","Not Employed","Other degree","","","",""
"7 Strongly agree","2011","Not Employed","no degree/no degree yet","","","",""
"7 Strongly agree","2011","Employed","lower secondary degree","","","",""
"7 Strongly agree","2011","Employed","secondary school degree","","","",""
"7 Strongly agree","2011","Employed","college entrance qualification","","","",""
"7 Strongly agree","2011","Employed","Other degree","","","",""
"7 Strongly agree","2011","Employed","no degree/no degree yet","","","",""
"1 Strongly disagree","2012","Not Employed","lower secondary degree","","","",""
"1 Strongly disagree","2012","Not Employed","secondary school degree","","","",""
"1 Strongly disagree","2012","Not Employed","college entrance qualification","","","",""
"1 Strongly disagree","2012","Not Employed","Other degree","","","",""
"1 Strongly disagree","2012","Not Employed","no degree/no degree yet","","","",""
"1 Strongly disagree","2012","Employed","lower secondary degree","","","",""
"1 Strongly disagree","2012","Employed","secondary school degree","","","",""
"1 Strongly disagree","2012","Employed","college entrance qualification","","","",""
"1 Strongly disagree","2012","Employed","Other degree","","","",""
"1 Strongly disagree","2012","Employed","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2012","Not Employed","lower secondary degree","","","",""
"2 on scale 1-7 ","2012","Not Employed","secondary school degree","","","",""
"2 on scale 1-7 ","2012","Not Employed","college entrance qualification","","","",""
"2 on scale 1-7 ","2012","Not Employed","Other degree","","","",""
"2 on scale 1-7 ","2012","Not Employed","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2012","Employed","lower secondary degree","","","",""
"2 on scale 1-7 ","2012","Employed","secondary school degree","","","",""
"2 on scale 1-7 ","2012","Employed","college entrance qualification","","","",""
"2 on scale 1-7 ","2012","Employed","Other degree","","","",""
"2 on scale 1-7 ","2012","Employed","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2012","Not Employed","lower secondary degree","","","",""
"3 on scale 1-7 ","2012","Not Employed","secondary school degree","","","",""
"3 on scale 1-7 ","2012","Not Employed","college entrance qualification","","","",""
"3 on scale 1-7 ","2012","Not Employed","Other degree","","","",""
"3 on scale 1-7 ","2012","Not Employed","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2012","Employed","lower secondary degree","","","",""
"3 on scale 1-7 ","2012","Employed","secondary school degree","","","",""
"3 on scale 1-7 ","2012","Employed","college entrance qualification","","","",""
"3 on scale 1-7 ","2012","Employed","Other degree","","","",""
"3 on scale 1-7 ","2012","Employed","no degree/no degree yet","","","",""
"4 on scale 1-7","2012","Not Employed","lower secondary degree","","","",""
"4 on scale 1-7","2012","Not Employed","secondary school degree","","","",""
"4 on scale 1-7","2012","Not Employed","college entrance qualification","","","",""
"4 on scale 1-7","2012","Not Employed","Other degree","","","",""
"4 on scale 1-7","2012","Not Employed","no degree/no degree yet","","","",""
"4 on scale 1-7","2012","Employed","lower secondary degree","","","",""
"4 on scale 1-7","2012","Employed","secondary school degree","","","",""
"4 on scale 1-7","2012","Employed","college entrance qualification","","","",""
"4 on scale 1-7","2012","Employed","Other degree","","","",""
"4 on scale 1-7","2012","Employed","no degree/no degree yet","","","",""
"5 on scale 1-7","2012","Not Employed","lower secondary degree","","","",""
"5 on scale 1-7","2012","Not Employed","secondary school degree","","","",""
"5 on scale 1-7","2012","Not Employed","college entrance qualification","","","",""
"5 on scale 1-7","2012","Not Employed","Other degree","","","",""
"5 on scale 1-7","2012","Not Employed","no degree/no degree yet","","","",""
"5 on scale 1-7","2012","Employed","lower secondary degree","","","",""
"5 on scale 1-7","2012","Employed","secondary school degree","","","",""
"5 on scale 1-7","2012","Employed","college entrance qualification","","","",""
"5 on scale 1-7","2012","Employed","Other degree","","","",""
"5 on scale 1-7","2012","Employed","no degree/no degree yet","","","",""
"6 on scale 1-7","2012","Not Employed","lower secondary degree","","","",""
"6 on scale 1-7","2012","Not Employed","secondary school degree","","","",""
"6 on scale 1-7","2012","Not Employed","college entrance qualification","","","",""
"6 on scale 1-7","2012","Not Employed","Other degree","","","",""
"6 on scale 1-7","2012","Not Employed","no degree/no degree yet","","","",""
"6 on scale 1-7","2012","Employed","lower secondary degree","","","",""
"6 on scale 1-7","2012","Employed","secondary school degree","","","",""
"6 on scale 1-7","2012","Employed","college entrance qualification","","","",""
"6 on scale 1-7","2012","Employed","Other degree","","","",""
"6 on scale 1-7","2012","Employed","no degree/no degree yet","","","",""
"7 Strongly agree","2012","Not Employed","lower secondary degree","","","",""
"7 Strongly agree","2012","Not Employed","secondary school degree","","","",""
"7 Strongly agree","2012","Not Employed","college entrance qualification","","","",""
"7 Strongly agree","2012","Not Employed","Other degree","","","",""
"7 Strongly agree","2012","Not Employed","no degree/no degree yet","","","",""
"7 Strongly agree","2012","Employed","lower secondary degree","","","",""
"7 Strongly agree","2012","Employed","secondary school degree","","","",""
"7 Strongly agree","2012","Employed","college entrance qualification","","","",""
"7 Strongly agree","2012","Employed","Other degree","","","",""
"7 Strongly agree","2012","Employed","no degree/no degree yet","","","",""
"1 Strongly disagree","2013","Not Employed","lower secondary degree","","","",""
"1 Strongly disagree","2013","Not Employed","secondary school degree","","","",""
"1 Strongly disagree","2013","Not Employed","college entrance qualification","","","",""
"1 Strongly disagree","2013","Not Employed","Other degree","","","",""
"1 Strongly disagree","2013","Not Employed","no degree/no degree yet","","","",""
"1 Strongly disagree","2013","Employed","lower secondary degree","","","",""
"1 Strongly disagree","2013","Employed","secondary school degree","","","",""
"1 Strongly disagree","2013","Employed","college entrance qualification","","","",""
"1 Strongly disagree","2013","Employed","Other degree","","","",""
"1 Strongly disagree","2013","Employed","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2013","Not Employed","lower secondary degree","","","",""
"2 on scale 1-7 ","2013","Not Employed","secondary school degree","","","",""
"2 on scale 1-7 ","2013","Not Employed","college entrance qualification","","","",""
"2 on scale 1-7 ","2013","Not Employed","Other degree","","","",""
"2 on scale 1-7 ","2013","Not Employed","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2013","Employed","lower secondary degree","","","",""
"2 on scale 1-7 ","2013","Employed","secondary school degree","","","",""
"2 on scale 1-7 ","2013","Employed","college entrance qualification","","","",""
"2 on scale 1-7 ","2013","Employed","Other degree","","","",""
"2 on scale 1-7 ","2013","Employed","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2013","Not Employed","lower secondary degree","","","",""
"3 on scale 1-7 ","2013","Not Employed","secondary school degree","","","",""
"3 on scale 1-7 ","2013","Not Employed","college entrance qualification","","","",""
"3 on scale 1-7 ","2013","Not Employed","Other degree","","","",""
"3 on scale 1-7 ","2013","Not Employed","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2013","Employed","lower secondary degree","","","",""
"3 on scale 1-7 ","2013","Employed","secondary school degree","","","",""
"3 on scale 1-7 ","2013","Employed","college entrance qualification","","","",""
"3 on scale 1-7 ","2013","Employed","Other degree","","","",""
"3 on scale 1-7 ","2013","Employed","no degree/no degree yet","","","",""
"4 on scale 1-7","2013","Not Employed","lower secondary degree","","","",""
"4 on scale 1-7","2013","Not Employed","secondary school degree","","","",""
"4 on scale 1-7","2013","Not Employed","college entrance qualification","","","",""
"4 on scale 1-7","2013","Not Employed","Other degree","","","",""
"4 on scale 1-7","2013","Not Employed","no degree/no degree yet","","","",""
"4 on scale 1-7","2013","Employed","lower secondary degree","","","",""
"4 on scale 1-7","2013","Employed","secondary school degree","","","",""
"4 on scale 1-7","2013","Employed","college entrance qualification","","","",""
"4 on scale 1-7","2013","Employed","Other degree","","","",""
"4 on scale 1-7","2013","Employed","no degree/no degree yet","","","",""
"5 on scale 1-7","2013","Not Employed","lower secondary degree","","","",""
"5 on scale 1-7","2013","Not Employed","secondary school degree","","","",""
"5 on scale 1-7","2013","Not Employed","college entrance qualification","","","",""
"5 on scale 1-7","2013","Not Employed","Other degree","","","",""
"5 on scale 1-7","2013","Not Employed","no degree/no degree yet","","","",""
"5 on scale 1-7","2013","Employed","lower secondary degree","","","",""
"5 on scale 1-7","2013","Employed","secondary school degree","","","",""
"5 on scale 1-7","2013","Employed","college entrance qualification","","","",""
"5 on scale 1-7","2013","Employed","Other degree","","","",""
"5 on scale 1-7","2013","Employed","no degree/no degree yet","","","",""
"6 on scale 1-7","2013","Not Employed","lower secondary degree","","","",""
"6 on scale 1-7","2013","Not Employed","secondary school degree","","","",""
"6 on scale 1-7","2013","Not Employed","college entrance qualification","","","",""
"6 on scale 1-7","2013","Not Employed","Other degree","","","",""
"6 on scale 1-7","2013","Not Employed","no degree/no degree yet","","","",""
"6 on scale 1-7","2013","Employed","lower secondary degree","","","",""
"6 on scale 1-7","2013","Employed","secondary school degree","","","",""
"6 on scale 1-7","2013","Employed","college entrance qualification","","","",""
"6 on scale 1-7","2013","Employed","Other degree","","","",""
"6 on scale 1-7","2013","Employed","no degree/no degree yet","","","",""
"7 Strongly agree","2013","Not Employed","lower secondary degree","","","",""
"7 Strongly agree","2013","Not Employed","secondary school degree","","","",""
"7 Strongly agree","2013","Not Employed","college entrance qualification","","","",""
"7 Strongly agree","2013","Not Employed","Other degree","","","",""
"7 Strongly agree","2013","Not Employed","no degree/no degree yet","","","",""
"7 Strongly agree","2013","Employed","lower secondary degree","","","",""
"7 Strongly agree","2013","Employed","secondary school degree","","","",""
"7 Strongly agree","2013","Employed","college entrance qualification","","","",""
"7 Strongly agree","2013","Employed","Other degree","","","",""
"7 Strongly agree","2013","Employed","no degree/no degree yet","","","",""
"1 Strongly disagree","2014","Not Employed","lower secondary degree","","","",""
"1 Strongly disagree","2014","Not Employed","secondary school degree","","","",""
"1 Strongly disagree","2014","Not Employed","college entrance qualification","","","",""
"1 Strongly disagree","2014","Not Employed","Other degree","","","",""
"1 Strongly disagree","2014","Not Employed","no degree/no degree yet","","","",""
"1 Strongly disagree","2014","Employed","lower secondary degree","","","",""
"1 Strongly disagree","2014","Employed","secondary school degree","","","",""
"1 Strongly disagree","2014","Employed","college entrance qualification","","","",""
"1 Strongly disagree","2014","Employed","Other degree","","","",""
"1 Strongly disagree","2014","Employed","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2014","Not Employed","lower secondary degree","","","",""
"2 on scale 1-7 ","2014","Not Employed","secondary school degree","","","",""
"2 on scale 1-7 ","2014","Not Employed","college entrance qualification","","","",""
"2 on scale 1-7 ","2014","Not Employed","Other degree","","","",""
"2 on scale 1-7 ","2014","Not Employed","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2014","Employed","lower secondary degree","","","",""
"2 on scale 1-7 ","2014","Employed","secondary school degree","","","",""
"2 on scale 1-7 ","2014","Employed","college entrance qualification","","","",""
"2 on scale 1-7 ","2014","Employed","Other degree","","","",""
"2 on scale 1-7 ","2014","Employed","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2014","Not Employed","lower secondary degree","","","",""
"3 on scale 1-7 ","2014","Not Employed","secondary school degree","","","",""
"3 on scale 1-7 ","2014","Not Employed","college entrance qualification","","","",""
"3 on scale 1-7 ","2014","Not Employed","Other degree","","","",""
"3 on scale 1-7 ","2014","Not Employed","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2014","Employed","lower secondary degree","","","",""
"3 on scale 1-7 ","2014","Employed","secondary school degree","","","",""
"3 on scale 1-7 ","2014","Employed","college entrance qualification","","","",""
"3 on scale 1-7 ","2014","Employed","Other degree","","","",""
"3 on scale 1-7 ","2014","Employed","no degree/no degree yet","","","",""
"4 on scale 1-7","2014","Not Employed","lower secondary degree","","","",""
"4 on scale 1-7","2014","Not Employed","secondary school degree","","","",""
"4 on scale 1-7","2014","Not Employed","college entrance qualification","","","",""
"4 on scale 1-7","2014","Not Employed","Other degree","","","",""
"4 on scale 1-7","2014","Not Employed","no degree/no degree yet","","","",""
"4 on scale 1-7","2014","Employed","lower secondary degree","","","",""
"4 on scale 1-7","2014","Employed","secondary school degree","","","",""
"4 on scale 1-7","2014","Employed","college entrance qualification","","","",""
"4 on scale 1-7","2014","Employed","Other degree","","","",""
"4 on scale 1-7","2014","Employed","no degree/no degree yet","","","",""
"5 on scale 1-7","2014","Not Employed","lower secondary degree","","","",""
"5 on scale 1-7","2014","Not Employed","secondary school degree","","","",""
"5 on scale 1-7","2014","Not Employed","college entrance qualification","","","",""
"5 on scale 1-7","2014","Not Employed","Other degree","","","",""
"5 on scale 1-7","2014","Not Employed","no degree/no degree yet","","","",""
"5 on scale 1-7","2014","Employed","lower secondary degree","","","",""
"5 on scale 1-7","2014","Employed","secondary school degree","","","",""
"5 on scale 1-7","2014","Employed","college entrance qualification","","","",""
"5 on scale 1-7","2014","Employed","Other degree","","","",""
"5 on scale 1-7","2014","Employed","no degree/no degree yet","","","",""
"6 on scale 1-7","2014","Not Employed","lower secondary degree","","","",""
"6 on scale 1-7","2014","Not Employed","secondary school degree","","","",""
"6 on scale 1-7","2014","Not Employed","college entrance qualification","","","",""
"6 on scale 1-7","2014","Not Employed","Other degree","","","",""
"6 on scale 1-7","2014","Not Employed","no degree/no degree yet","","","",""
"6 on scale 1-7","2014","Employed","lower secondary degree","","","",""
"6 on scale 1-7","2014","Employed","secondary school degree","","","",""
"6 on scale 1-7","2014","Employed","college entrance qualification","","","",""
"6 on scale 1-7","2014","Employed","Other degree","","","",""
"6 on scale 1-7","2014","Employed","no degree/no degree yet","","","",""
"7 Strongly agree","2014","Not Employed","lower secondary degree","","","",""
"7 Strongly agree","2014","Not Employed","secondary school degree","","","",""
"7 Strongly agree","2014","Not Employed","college entrance qualification","","","",""
"7 Strongly agree","2014","Not Employed","Other degree","","","",""
"7 Strongly agree","2014","Not Employed","no degree/no degree yet","","","",""
"7 Strongly agree","2014","Employed","lower secondary degree","","","",""
"7 Strongly agree","2014","Employed","secondary school degree","","","",""
"7 Strongly agree","2014","Employed","college entrance qualification","","","",""
"7 Strongly agree","2014","Employed","Other degree","","","",""
"7 Strongly agree","2014","Employed","no degree/no degree yet","","","",""
"1 Strongly disagree","2015","Not Employed","lower secondary degree","1115","0.335467190694469","0.319399310123779","0.351535071265158"
"1 Strongly disagree","2015","Not Employed","secondary school degree","711","0.361902123713178","0.340616765531526","0.38318748189483"
"1 Strongly disagree","2015","Not Employed","college entrance qualification","646","0.352238915943315","0.329827129793193","0.374650702093437"
"1 Strongly disagree","2015","Not Employed","Other degree","890","0.391994570432721","0.371029457283633","0.412959683581809"
"1 Strongly disagree","2015","Not Employed","no degree/no degree yet","239","0.333093472100031","0.297244261549315","0.368942682650747"
"1 Strongly disagree","2015","Employed","lower secondary degree","901","0.274559659953466","0.258754685151685","0.290364634755247"
"1 Strongly disagree","2015","Employed","secondary school degree","1577","0.266432443945111","0.254458963314918","0.278405924575305"
"1 Strongly disagree","2015","Employed","college entrance qualification","1674","0.282853755964128","0.270913926702896","0.294793585225359"
"1 Strongly disagree","2015","Employed","Other degree","786","0.397691060234304","0.375867424762664","0.419514695705944"
"1 Strongly disagree","2015","Employed","no degree/no degree yet","93","0.325509390119492","0.271673572751357","0.379345207487627"
"2 on scale 1-7 ","2015","Not Employed","lower secondary degree","814","0.250377794354328","0.235634501869417","0.26512108683924"
"2 on scale 1-7 ","2015","Not Employed","secondary school degree","492","0.232557686061352","0.213845265635293","0.251270106487411"
"2 on scale 1-7 ","2015","Not Employed","college entrance qualification","587","0.349982408982367","0.327603647971212","0.372361169993522"
"2 on scale 1-7 ","2015","Not Employed","Other degree","528","0.264203690758866","0.245269284173023","0.283138097344709"
"2 on scale 1-7 ","2015","Not Employed","no degree/no degree yet","156","0.218255606457126","0.186837562482782","0.249673650431469"
"2 on scale 1-7 ","2015","Employed","lower secondary degree","754","0.245585005441361","0.230341646653566","0.260828364229157"
"2 on scale 1-7 ","2015","Employed","secondary school degree","1544","0.311919835924635","0.29937260705023","0.324467064799041"
"2 on scale 1-7 ","2015","Employed","college entrance qualification","1892","0.345890706654441","0.33328091578719","0.358500497521692"
"2 on scale 1-7 ","2015","Employed","Other degree","450","0.235341528439449","0.216425604153472","0.254257452725425"
"2 on scale 1-7 ","2015","Employed","no degree/no degree yet","81","0.260216550107599","0.209806008958451","0.310627091256747"
"3 on scale 1-7 ","2015","Not Employed","lower secondary degree","489","0.147912692986645","0.135831213375314","0.159994172597976"
"3 on scale 1-7 ","2015","Not Employed","secondary school degree","311","0.15704372028653","0.14092782043431","0.173159620138749"
"3 on scale 1-7 ","2015","Not Employed","college entrance qualification","237","0.148512427431787","0.131827630294885","0.165197224568689"
"3 on scale 1-7 ","2015","Not Employed","Other degree","228","0.116396098270487","0.102623956656123","0.13016823988485"
"3 on scale 1-7 ","2015","Not Employed","no degree/no degree yet","90","0.123947732813435","0.0988838498498598","0.149011615777009"
"3 on scale 1-7 ","2015","Employed","lower secondary degree","520","0.184402808835747","0.170668834885288","0.198136782786207"
"3 on scale 1-7 ","2015","Employed","secondary school degree","880","0.181586000356539","0.17114518271727","0.192026817995809"
"3 on scale 1-7 ","2015","Employed","college entrance qualification","918","0.182271004215985","0.172036265279898","0.192505743152073"
"3 on scale 1-7 ","2015","Employed","Other degree","237","0.132993247615414","0.117851689576424","0.148134805654404"
"3 on scale 1-7 ","2015","Employed","no degree/no degree yet","41","0.139185730940632","0.0994159057118505","0.178955556169413"
"4 on scale 1-7","2015","Not Employed","lower secondary degree","423","0.130608867993358","0.119141353678459","0.142076382308258"
"4 on scale 1-7","2015","Not Employed","secondary school degree","218","0.115785474339184","0.101612937014271","0.129958011664098"
"4 on scale 1-7","2015","Not Employed","college entrance qualification","151","0.0762003333465373","0.0637518136277517","0.0886488530653228"
"4 on scale 1-7","2015","Not Employed","Other degree","210","0.100458416755612","0.0875489815263283","0.113367851984896"
"4 on scale 1-7","2015","Not Employed","no degree/no degree yet","86","0.159356151868661","0.131517096943907","0.187195206793414"
"4 on scale 1-7","2015","Employed","lower secondary degree","431","0.146508573965985","0.133985651418492","0.159031496513477"
"4 on scale 1-7","2015","Employed","secondary school degree","662","0.121796588492161","0.112938868936591","0.130654308047731"
"4 on scale 1-7","2015","Employed","college entrance qualification","593","0.114540907661594","0.106098276072025","0.122983539251163"
"4 on scale 1-7","2015","Employed","Other degree","223","0.120078794662803","0.105584416704395","0.134573172621211"
"4 on scale 1-7","2015","Employed","no degree/no degree yet","31","0.112869709749549","0.0765130475807162","0.149226371918383"
"5 on scale 1-7","2015","Not Employed","lower secondary degree","211","0.0621823867676485","0.0539643469413496","0.0704004265939473"
"5 on scale 1-7","2015","Not Employed","secondary school degree","120","0.0609290096643201","0.0503339594543674","0.0715240598742728"
"5 on scale 1-7","2015","Not Employed","college entrance qualification","80","0.046900589672042","0.0369806592207175","0.0568205201233666"
"5 on scale 1-7","2015","Not Employed","Other degree","101","0.0531579585022599","0.0435235208743771","0.0627923961301426"
"5 on scale 1-7","2015","Not Employed","no degree/no degree yet","45","0.0800653313668609","0.0594227123600512","0.10070795037367"
"5 on scale 1-7","2015","Employed","lower secondary degree","216","0.0732449024584091","0.064018215485618","0.0824715894312003"
"5 on scale 1-7","2015","Employed","secondary school degree","332","0.0722548150628283","0.0652426108479612","0.0792670192776953"
"5 on scale 1-7","2015","Employed","college entrance qualification","250","0.0488399186213302","0.0431260855177221","0.0545537517249383"
"5 on scale 1-7","2015","Employed","Other degree","110","0.0446023835207251","0.0353975563086136","0.0538072107328366"
