"plh0206i03","year","age_gr","e11102","n","percent","lower_confidence","upper_confidence","value"
"6 on scale 1-7","2013","35-65 y.","Employed","","","","","6"
"6 on scale 1-7","2013","16-34 y.","Not Employed","","","","","6"
"7 Strongly agree","2013","66 and older","Employed","","","","","7"
"7 Strongly agree","2013","16-34 y.","Not Employed","","","","","7"
"7 Strongly agree","2013","16-34 y.","Employed","","","","","7"
"7 Strongly agree","2013","35-65 y.","Not Employed","","","","","7"
"7 Strongly agree","2013","35-65 y.","Employed","","","","","7"
"7 Strongly agree","2013","66 and older","Not Employed","","","","","7"
"1 Strongly disagree","2014","16-34 y.","Employed","","","","","1"
"1 Strongly disagree","2014","35-65 y.","Not Employed","","","","","1"
"1 Strongly disagree","2014","35-65 y.","Employed","","","","","1"
"1 Strongly disagree","2014","66 and older","Not Employed","","","","","1"
"1 Strongly disagree","2014","66 and older","Employed","","","","","1"
"1 Strongly disagree","2014","16-34 y.","Not Employed","","","","","1"
"2 on scale 1-7 ","2014","66 and older","Employed","","","","","2"
"2 on scale 1-7 ","2014","35-65 y.","Not Employed","","","","","2"
"2 on scale 1-7 ","2014","66 and older","Not Employed","","","","","2"
"2 on scale 1-7 ","2014","16-34 y.","Employed","","","","","2"
"2 on scale 1-7 ","2014","35-65 y.","Employed","","","","","2"
"2 on scale 1-7 ","2014","16-34 y.","Not Employed","","","","","2"
"3 on scale 1-7 ","2014","66 and older","Employed","","","","","3"
"3 on scale 1-7 ","2014","66 and older","Not Employed","","","","","3"
"3 on scale 1-7 ","2014","35-65 y.","Not Employed","","","","","3"
"3 on scale 1-7 ","2014","16-34 y.","Employed","","","","","3"
"3 on scale 1-7 ","2014","35-65 y.","Employed","","","","","3"
"3 on scale 1-7 ","2014","16-34 y.","Not Employed","","","","","3"
"4 on scale 1-7","2014","66 and older","Employed","","","","","4"
"4 on scale 1-7","2014","35-65 y.","Not Employed","","","","","4"
"4 on scale 1-7","2014","66 and older","Not Employed","","","","","4"
"4 on scale 1-7","2014","35-65 y.","Employed","","","","","4"
"4 on scale 1-7","2014","16-34 y.","Employed","","","","","4"
"4 on scale 1-7","2014","16-34 y.","Not Employed","","","","","4"
"5 on scale 1-7","2014","35-65 y.","Not Employed","","","","","5"
"5 on scale 1-7","2014","16-34 y.","Employed","","","","","5"
"5 on scale 1-7","2014","16-34 y.","Not Employed","","","","","5"
"5 on scale 1-7","2014","66 and older","Employed","","","","","5"
"5 on scale 1-7","2014","35-65 y.","Employed","","","","","5"
"5 on scale 1-7","2014","66 and older","Not Employed","","","","","5"
"6 on scale 1-7","2014","66 and older","Employed","","","","","6"
"6 on scale 1-7","2014","16-34 y.","Employed","","","","","6"
"6 on scale 1-7","2014","16-34 y.","Not Employed","","","","","6"
"6 on scale 1-7","2014","66 and older","Not Employed","","","","","6"
"6 on scale 1-7","2014","35-65 y.","Not Employed","","","","","6"
"6 on scale 1-7","2014","35-65 y.","Employed","","","","","6"
"7 Strongly agree","2014","66 and older","Employed","","","","","7"
"7 Strongly agree","2014","16-34 y.","Not Employed","","","","","7"
"7 Strongly agree","2014","16-34 y.","Employed","","","","","7"
"7 Strongly agree","2014","35-65 y.","Not Employed","","","","","7"
"7 Strongly agree","2014","35-65 y.","Employed","","","","","7"
"7 Strongly agree","2014","66 and older","Not Employed","","","","","7"
"1 Strongly disagree","2015","16-34 y.","Employed","1244","0.281208905942113","0.267510541164469","0.294907270719758","1"
"1 Strongly disagree","2015","35-65 y.","Not Employed","1218","0.335442433960196","0.31905041819718","0.351834449723213","1"
"1 Strongly disagree","2015","35-65 y.","Employed","3816","0.289020035254824","0.28089389860101","0.297146171908637","1"
"1 Strongly disagree","2015","66 and older","Not Employed","1558","0.362508605964068","0.348338139150952","0.376679072777184","1"
"1 Strongly disagree","2015","66 and older","Employed","163","0.291918420980331","0.252575934234596","0.331260907726067","1"
"1 Strongly disagree","2015","16-34 y.","Not Employed","950","0.337779642652694","0.319251338733954","0.356307946571434","1"
"2 on scale 1-7 ","2015","66 and older","Employed","137","0.261748148727763","0.223708763440153","0.299787534015372","2"
"2 on scale 1-7 ","2015","66 and older","Not Employed","1171","0.256935136250207","0.244055222764149","0.269815049736264","2"
"2 on scale 1-7 ","2015","35-65 y.","Not Employed","791","0.253074895895095","0.237980347614276","0.268169444175915","2"
"2 on scale 1-7 ","2015","35-65 y.","Employed","3490","0.295072306769286","0.286896549723167","0.303248063815404","2"
"2 on scale 1-7 ","2015","16-34 y.","Employed","1248","0.317001264671929","0.302823972322173","0.331178557021685","2"
"2 on scale 1-7 ","2015","16-34 y.","Not Employed","707","0.313367864645527","0.295195687660077","0.331540041630977","2"
"3 on scale 1-7 ","2015","66 and older","Employed","94","0.194110885012886","0.159885211890318","0.228336558135454","3"
"3 on scale 1-7 ","2015","35-65 y.","Not Employed","421","0.140113472370838","0.128062625174456","0.152164319567219","3"
"3 on scale 1-7 ","2015","66 and older","Not Employed","687","0.15476841162751","0.144106947352808","0.165429875902211","3"
"3 on scale 1-7 ","2015","16-34 y.","Employed","646","0.164611191312823","0.153312533568837","0.17590984905681","3"
"3 on scale 1-7 ","2015","35-65 y.","Employed","1961","0.182405450982811","0.175482689554822","0.189328212410801","3"
"3 on scale 1-7 ","2015","16-34 y.","Not Employed","289","0.109441813026216","0.097211418801175","0.121672207251258","3"
"4 on scale 1-7","2015","66 and older","Employed","63","0.132587649438256","0.103241322951051","0.16193397592546","4"
"4 on scale 1-7","2015","35-65 y.","Not Employed","353","0.119965221187521","0.108684557370854","0.131245885004189","4"
"4 on scale 1-7","2015","66 and older","Not Employed","508","0.11494483956497","0.105542893789799","0.124346785340141","4"
"4 on scale 1-7","2015","16-34 y.","Employed","503","0.127419404178901","0.117259879061683","0.13757892929612","4"
"4 on scale 1-7","2015","35-65 y.","Employed","1443","0.122954811450492","0.117068066573367","0.128841556327618","4"
"4 on scale 1-7","2015","16-34 y.","Not Employed","273","0.110460265318754","0.0981801234708209","0.122740407166687","4"
"5 on scale 1-7","2015","35-65 y.","Not Employed","185","0.0621363011389654","0.0537552281877139","0.070517374090217","5"
"5 on scale 1-7","2015","16-34 y.","Employed","242","0.0557189216738593","0.048730085777811","0.0627077575699076","5"
"5 on scale 1-7","2015","16-34 y.","Not Employed","122","0.0619611384634966","0.0525164469782244","0.0714058299487687","5"
"5 on scale 1-7","2015","66 and older","Employed","32","0.0683204135880139","0.0464881914351704","0.0901526357408575","5"
"5 on scale 1-7","2015","66 and older","Not Employed","267","0.05736177790828","0.0505073429750143","0.0642162128415457","5"
"5 on scale 1-7","2015","35-65 y.","Employed","693","0.0634796130045285","0.0591087497604225","0.0678504762486345","5"
"6 on scale 1-7","2015","66 and older","Not Employed","141","0.032990590941652","0.0277255926947122","0.0382555891885917","6"
"6 on scale 1-7","2015","66 and older","Employed","17","","","","6"
"6 on scale 1-7","2015","16-34 y.","Employed","134","0.0320965668163176","0.0267262716859581","0.037466861946677","6"
"6 on scale 1-7","2015","35-65 y.","Employed","299","0.0264926879405647","0.0236138044699526","0.0293715714111768","6"
"6 on scale 1-7","2015","35-65 y.","Not Employed","96","0.0432224493755167","0.0361622456211941","0.0502826531298392","6"
"6 on scale 1-7","2015","16-34 y.","Not Employed","75","0.0339092669113261","0.0268186205688145","0.0409999132538377","6"
"7 Strongly agree","2015","66 and older","Employed","7","","","","7"
"7 Strongly agree","2015","16-34 y.","Not Employed","87","0.0330800089819859","0.0260735957943756","0.0400864221695962","7"
"7 Strongly agree","2015","16-34 y.","Employed","121","0.0219437454040562","0.0174800953074009","0.0264073955007116","7"
"7 Strongly agree","2015","35-65 y.","Not Employed","123","0.0460452260718675","0.0387688814998032","0.0533215706439318","7"
"7 Strongly agree","2015","35-65 y.","Employed","252","0.0205750945974936","0.0180303279903672","0.0231198612046201","7"
"7 Strongly agree","2015","66 and older","Not Employed","89","0.0204906377433135","0.016314547577053","0.024666727909574","7"
"1 Strongly disagree","2016","66 and older","Not Employed","19","","","","1"
"1 Strongly disagree","2016","16-34 y.","Employed","","","","","1"
"1 Strongly disagree","2016","35-65 y.","Not Employed","1489","0.686381012667798","0.665106352969784","0.707655672365813","1"
"1 Strongly disagree","2016","35-65 y.","Employed","","","","","1"
"1 Strongly disagree","2016","66 and older","Employed","","","","","1"
"1 Strongly disagree","2016","16-34 y.","Not Employed","1820","0.619682989699942","0.600452070332479","0.638913909067405","1"
"2 on scale 1-7 ","2016","66 and older","Employed","","","","","2"
"2 on scale 1-7 ","2016","66 and older","Not Employed","4","","","","2"
"2 on scale 1-7 ","2016","35-65 y.","Not Employed","143","0.132585017227323","0.117034691096743","0.148135343357903","2"
"2 on scale 1-7 ","2016","35-65 y.","Employed","","","","","2"
"2 on scale 1-7 ","2016","16-34 y.","Employed","","","","","2"
"2 on scale 1-7 ","2016","16-34 y.","Not Employed","248","0.115953599057712","0.103270597929892","0.128636600185532","2"
"3 on scale 1-7 ","2016","66 and older","Employed","","","","","3"
"3 on scale 1-7 ","2016","66 and older","Not Employed","3","","","","3"
"3 on scale 1-7 ","2016","35-65 y.","Not Employed","47","0.037231683453913","0.0285501578782639","0.0459132090295622","3"
"3 on scale 1-7 ","2016","35-65 y.","Employed","","","","","3"
"3 on scale 1-7 ","2016","16-34 y.","Employed","","","","","3"
"3 on scale 1-7 ","2016","16-34 y.","Not Employed","97","0.0851146692988223","0.074060453860226","0.0961688847374186","3"
"4 on scale 1-7","2016","66 and older","Employed","","","","","4"
"4 on scale 1-7","2016","66 and older","Not Employed","1","","","","4"
"4 on scale 1-7","2016","35-65 y.","Not Employed","63","0.0740057077625066","0.0620019953926916","0.0860094201323217","4"
"4 on scale 1-7","2016","16-34 y.","Employed","","","","","4"
"4 on scale 1-7","2016","35-65 y.","Employed","","","","","4"
"4 on scale 1-7","2016","16-34 y.","Not Employed","111","0.0835103672644156","0.0725512301801438","0.0944695043486875","4"
"5 on scale 1-7","2016","16-34 y.","Employed","","","","","5"
"5 on scale 1-7","2016","35-65 y.","Not Employed","33","0.0250679248674984","0.017899476046313","0.0322363736886838","5"
"5 on scale 1-7","2016","66 and older","Employed","","","","","5"
"5 on scale 1-7","2016","16-34 y.","Not Employed","64","0.0376306715182556","0.0300921833927523","0.0451691596437588","5"
"5 on scale 1-7","2016","66 and older","Not Employed","","","","","5"
"5 on scale 1-7","2016","35-65 y.","Employed","","","","","5"
"6 on scale 1-7","2016","66 and older","Employed","","","","","6"
"6 on scale 1-7","2016","35-65 y.","Not Employed","20","","","","6"
"6 on scale 1-7","2016","16-34 y.","Employed","","","","","6"
"6 on scale 1-7","2016","66 and older","Not Employed","","","","","6"
"6 on scale 1-7","2016","16-34 y.","Not Employed","32","0.0152739189164096","0.0104157194162044","0.0201321184166148","6"
"6 on scale 1-7","2016","35-65 y.","Employed","","","","","6"
"7 Strongly agree","2016","66 and older","Employed","","","","","7"
"7 Strongly agree","2016","16-34 y.","Not Employed","76","0.0428337842444429","0.0348127700049811","0.0508547984839048","7"
"7 Strongly agree","2016","16-34 y.","Employed","","","","","7"
"7 Strongly agree","2016","35-65 y.","Not Employed","32","0.0185812442695889","0.0123890668638833","0.0247734216752944","7"
"7 Strongly agree","2016","35-65 y.","Employed","","","","","7"
"7 Strongly agree","2016","66 and older","Not Employed","","","","","7"
"1 Strongly disagree","2017","16-34 y.","Employed","","","","","1"
"1 Strongly disagree","2017","35-65 y.","Not Employed","778","0.799712326801835","0.774408838123656","0.825015815480014","1"
"1 Strongly disagree","2017","35-65 y.","Employed","","","","","1"
"1 Strongly disagree","2017","66 and older","Not Employed","33","0.891309718559076","0.789636512523502","0.99298292459465","1"
"1 Strongly disagree","2017","66 and older","Employed","","","","","1"
"1 Strongly disagree","2017","16-34 y.","Not Employed","1358","0.722622194604806","0.70216572515924","0.743078664050371","1"
"2 on scale 1-7 ","2017","66 and older","Not Employed","2","","","","2"
"2 on scale 1-7 ","2017","35-65 y.","Employed","","","","","2"
"2 on scale 1-7 ","2017","66 and older","Employed","","","","","2"
"2 on scale 1-7 ","2017","35-65 y.","Not Employed","86","0.0885319825998479","0.0705719463329624","0.106492018866733","2"
"2 on scale 1-7 ","2017","16-34 y.","Employed","","","","","2"
"2 on scale 1-7 ","2017","16-34 y.","Not Employed","183","0.111001066475844","0.0966477131657203","0.125354419785967","2"
"3 on scale 1-7 ","2017","66 and older","Not Employed","","","","","3"
"3 on scale 1-7 ","2017","66 and older","Employed","","","","","3"
"3 on scale 1-7 ","2017","35-65 y.","Not Employed","35","0.0439718594837658","0.0310087511391841","0.0569349678283475","3"
"3 on scale 1-7 ","2017","35-65 y.","Employed","","","","","3"
"3 on scale 1-7 ","2017","16-34 y.","Employed","","","","","3"
"3 on scale 1-7 ","2017","16-34 y.","Not Employed","76","0.0321839573041515","0.0241198683532017","0.0402480462551014","3"
"4 on scale 1-7","2017","35-65 y.","Not Employed","19","","","","4"
"4 on scale 1-7","2017","35-65 y.","Employed","","","","","4"
"4 on scale 1-7","2017","16-34 y.","Employed","","","","","4"
"4 on scale 1-7","2017","16-34 y.","Not Employed","82","0.0478940553462998","0.0381369133856318","0.0576511973069678","4"
"4 on scale 1-7","2017","66 and older","Not Employed","","","","","4"
"4 on scale 1-7","2017","66 and older","Employed","","","","","4"
"5 on scale 1-7","2017","16-34 y.","Employed","","","","","5"
"5 on scale 1-7","2017","35-65 y.","Not Employed","10","","","","5"
"5 on scale 1-7","2017","66 and older","Employed","","","","","5"
"5 on scale 1-7","2017","16-34 y.","Not Employed","42","0.021855708234298","0.0151749910959146","0.0285364253726813","5"
"5 on scale 1-7","2017","66 and older","Not Employed","1","","","","5"
"5 on scale 1-7","2017","35-65 y.","Employed","","","","","5"
"6 on scale 1-7","2017","35-65 y.","Not Employed","10","","","","6"
"6 on scale 1-7","2017","66 and older","Not Employed","","","","","6"
"6 on scale 1-7","2017","66 and older","Employed","","","","","6"
"6 on scale 1-7","2017","35-65 y.","Employed","","","","","6"
"6 on scale 1-7","2017","16-34 y.","Employed","","","","","6"
"6 on scale 1-7","2017","16-34 y.","Not Employed","21","","","","6"
"7 Strongly agree","2017","16-34 y.","Not Employed","78","0.052258682516929","0.0420900321504512","0.0624273328834068","7"
"7 Strongly agree","2017","16-34 y.","Employed","","","","","7"
"7 Strongly agree","2017","35-65 y.","Not Employed","23","","","","7"
"7 Strongly agree","2017","35-65 y.","Employed","","","","","7"
"7 Strongly agree","2017","66 and older","Not Employed","","","","","7"
"7 Strongly agree","2017","66 and older","Employed","","","","","7"
"1 Strongly disagree","2018","66 and older","Not Employed","4","","","","1"
"1 Strongly disagree","2018","66 and older","Employed","","","","","1"
"1 Strongly disagree","2018","16-34 y.","Employed","","","","","1"
"1 Strongly disagree","2018","35-65 y.","Not Employed","126","0.806468604952201","0.745061450205733","0.867875759698668","1"
"1 Strongly disagree","2018","35-65 y.","Employed","","","","","1"
"1 Strongly disagree","2018","16-34 y.","Not Employed","176","0.779136146864236","0.727507439761874","0.830764853966598","1"
"2 on scale 1-7 ","2018","66 and older","Employed","","","","","2"
"2 on scale 1-7 ","2018","66 and older","Not Employed","","","","","2"
"2 on scale 1-7 ","2018","35-65 y.","Not Employed","13","","","","2"
"2 on scale 1-7 ","2018","16-34 y.","Employed","","","","","2"
"2 on scale 1-7 ","2018","35-65 y.","Employed","","","","","2"
"2 on scale 1-7 ","2018","16-34 y.","Not Employed","21","","","","2"
"3 on scale 1-7 ","2018","66 and older","Not Employed","","","","","3"
"3 on scale 1-7 ","2018","66 and older","Employed","","","","","3"
"3 on scale 1-7 ","2018","35-65 y.","Not Employed","4","","","","3"
"3 on scale 1-7 ","2018","35-65 y.","Employed","","","","","3"
"3 on scale 1-7 ","2018","16-34 y.","Employed","","","","","3"
"3 on scale 1-7 ","2018","16-34 y.","Not Employed","13","","","","3"
"4 on scale 1-7","2018","35-65 y.","Employed","","","","","4"
"4 on scale 1-7","2018","35-65 y.","Not Employed","5","","","","4"
"4 on scale 1-7","2018","16-34 y.","Employed","","","","","4"
"4 on scale 1-7","2018","16-34 y.","Not Employed","14","","","","4"
"4 on scale 1-7","2018","66 and older","Employed","","","","","4"
"4 on scale 1-7","2018","66 and older","Not Employed","","","","","4"
"5 on scale 1-7","2018","66 and older","Employed","","","","","5"
"5 on scale 1-7","2018","66 and older","Not Employed","","","","","5"
"5 on scale 1-7","2018","35-65 y.","Employed","","","","","5"
"5 on scale 1-7","2018","35-65 y.","Not Employed","2","","","","5"
"5 on scale 1-7","2018","16-34 y.","Employed","","","","","5"
"5 on scale 1-7","2018","16-34 y.","Not Employed","5","","","","5"
"6 on scale 1-7","2018","16-34 y.","Employed","","","","","6"
"6 on scale 1-7","2018","66 and older","Not Employed","","","","","6"
"6 on scale 1-7","2018","16-34 y.","Not Employed","5","","","","6"
"6 on scale 1-7","2018","35-65 y.","Not Employed","2","","","","6"
"6 on scale 1-7","2018","35-65 y.","Employed","","","","","6"
"6 on scale 1-7","2018","66 and older","Employed","","","","","6"
"7 Strongly agree","2018","66 and older","Employed","","","","","7"
"7 Strongly agree","2018","16-34 y.","Not Employed","14","","","","7"
"7 Strongly agree","2018","16-34 y.","Employed","","","","","7"
"7 Strongly agree","2018","35-65 y.","Not Employed","7","","","","7"
"7 Strongly agree","2018","35-65 y.","Employed","","","","","7"
"7 Strongly agree","2018","66 and older","Not Employed","","","","","7"
"1 Strongly disagree","2019","66 and older","Not Employed","4","","","","1"
"1 Strongly disagree","2019","66 and older","Employed","","","","","1"
"1 Strongly disagree","2019","35-65 y.","Not Employed","78","0.641721466446026","0.556983270662119","0.726459662229934","1"
"1 Strongly disagree","2019","35-65 y.","Employed","","","","","1"
"1 Strongly disagree","2019","16-34 y.","Employed","","","","","1"
"1 Strongly disagree","2019","16-34 y.","Not Employed","84","0.622892592142075","0.544276622021721","0.70150856226243","1"
"2 on scale 1-7 ","2019","66 and older","Not Employed","2","","","","2"
"2 on scale 1-7 ","2019","35-65 y.","Not Employed","18","","","","2"
"2 on scale 1-7 ","2019","66 and older","Employed","","","","","2"
"2 on scale 1-7 ","2019","16-34 y.","Employed","","","","","2"
"2 on scale 1-7 ","2019","35-65 y.","Employed","","","","","2"
"2 on scale 1-7 ","2019","16-34 y.","Not Employed","16","","","","2"
"3 on scale 1-7 ","2019","35-65 y.","Employed","","","","","3"
"3 on scale 1-7 ","2019","66 and older","Not Employed","","","","","3"
"3 on scale 1-7 ","2019","66 and older","Employed","","","","","3"
"3 on scale 1-7 ","2019","16-34 y.","Employed","","","","","3"
"3 on scale 1-7 ","2019","35-65 y.","Not Employed","10","","","","3"
"3 on scale 1-7 ","2019","16-34 y.","Not Employed","19","","","","3"
"4 on scale 1-7","2019","35-65 y.","Not Employed","9","","","","4"
"4 on scale 1-7","2019","66 and older","Employed","","","","","4"
"4 on scale 1-7","2019","16-34 y.","Employed","","","","","4"
"4 on scale 1-7","2019","35-65 y.","Employed","","","","","4"
"4 on scale 1-7","2019","66 and older","Not Employed","","","","","4"
"4 on scale 1-7","2019","16-34 y.","Not Employed","9","","","","4"
"5 on scale 1-7","2019","16-34 y.","Not Employed","8","","","","5"
"5 on scale 1-7","2019","66 and older","Not Employed","","","","","5"
"5 on scale 1-7","2019","35-65 y.","Employed","","","","","5"
"5 on scale 1-7","2019","35-65 y.","Not Employed","3","","","","5"
"5 on scale 1-7","2019","66 and older","Employed","","","","","5"
"5 on scale 1-7","2019","16-34 y.","Employed","","","","","5"
"6 on scale 1-7","2019","16-34 y.","Employed","","","","","6"
"6 on scale 1-7","2019","35-65 y.","Not Employed","3","","","","6"
"6 on scale 1-7","2019","66 and older","Not Employed","","","","","6"
"6 on scale 1-7","2019","16-34 y.","Not Employed","3","","","","6"
"6 on scale 1-7","2019","66 and older","Employed","","","","","6"
"6 on scale 1-7","2019","35-65 y.","Employed","","","","","6"
"7 Strongly agree","2019","16-34 y.","Not Employed","7","","","","7"
"7 Strongly agree","2019","16-34 y.","Employed","","","","","7"
"7 Strongly agree","2019","35-65 y.","Not Employed","2","","","","7"
"7 Strongly agree","2019","35-65 y.","Employed","","","","","7"
"7 Strongly agree","2019","66 and older","Not Employed","","","","","7"
"7 Strongly agree","2019","66 and older","Employed","","","","","7"
