"plh0206i03","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence"
"4 on scale 1-7","2008","direct migration background","middle vocational","","","",""
"4 on scale 1-7","2008","direct migration background","vocational + Abi","","","",""
"4 on scale 1-7","2008","direct migration background","higher vocational","","","",""
"4 on scale 1-7","2008","direct migration background","higher education","","","",""
"4 on scale 1-7","2008","indirect migration background","in school","","","",""
"4 on scale 1-7","2008","indirect migration background","inadequately","","","",""
"4 on scale 1-7","2008","indirect migration background","general elemantary","","","",""
"4 on scale 1-7","2008","indirect migration background","middle vocational","","","",""
"4 on scale 1-7","2008","indirect migration background","vocational + Abi","","","",""
"4 on scale 1-7","2008","indirect migration background","higher vocational","","","",""
"4 on scale 1-7","2008","indirect migration background","higher education","","","",""
"5 on scale 1-7","2008","no migration background","in school","","","",""
"5 on scale 1-7","2008","no migration background","inadequately","","","",""
"5 on scale 1-7","2008","no migration background","general elemantary","","","",""
"5 on scale 1-7","2008","no migration background","middle vocational","","","",""
"5 on scale 1-7","2008","no migration background","vocational + Abi","","","",""
"5 on scale 1-7","2008","no migration background","higher vocational","","","",""
"5 on scale 1-7","2008","no migration background","higher education","","","",""
"5 on scale 1-7","2008","direct migration background","in school","","","",""
"5 on scale 1-7","2008","direct migration background","inadequately","","","",""
"5 on scale 1-7","2008","direct migration background","general elemantary","","","",""
"5 on scale 1-7","2008","direct migration background","middle vocational","","","",""
"5 on scale 1-7","2008","direct migration background","vocational + Abi","","","",""
"5 on scale 1-7","2008","direct migration background","higher vocational","","","",""
"5 on scale 1-7","2008","direct migration background","higher education","","","",""
"5 on scale 1-7","2008","indirect migration background","in school","","","",""
"5 on scale 1-7","2008","indirect migration background","inadequately","","","",""
"5 on scale 1-7","2008","indirect migration background","general elemantary","","","",""
"5 on scale 1-7","2008","indirect migration background","middle vocational","","","",""
"5 on scale 1-7","2008","indirect migration background","vocational + Abi","","","",""
"5 on scale 1-7","2008","indirect migration background","higher vocational","","","",""
"5 on scale 1-7","2008","indirect migration background","higher education","","","",""
"6 on scale 1-7","2008","no migration background","in school","","","",""
"6 on scale 1-7","2008","no migration background","inadequately","","","",""
"6 on scale 1-7","2008","no migration background","general elemantary","","","",""
"6 on scale 1-7","2008","no migration background","middle vocational","","","",""
"6 on scale 1-7","2008","no migration background","vocational + Abi","","","",""
"6 on scale 1-7","2008","no migration background","higher vocational","","","",""
"6 on scale 1-7","2008","no migration background","higher education","","","",""
"6 on scale 1-7","2008","direct migration background","in school","","","",""
"6 on scale 1-7","2008","direct migration background","inadequately","","","",""
"6 on scale 1-7","2008","direct migration background","general elemantary","","","",""
"6 on scale 1-7","2008","direct migration background","middle vocational","","","",""
"6 on scale 1-7","2008","direct migration background","vocational + Abi","","","",""
"6 on scale 1-7","2008","direct migration background","higher vocational","","","",""
"6 on scale 1-7","2008","direct migration background","higher education","","","",""
"6 on scale 1-7","2008","indirect migration background","in school","","","",""
"6 on scale 1-7","2008","indirect migration background","inadequately","","","",""
"6 on scale 1-7","2008","indirect migration background","general elemantary","","","",""
"6 on scale 1-7","2008","indirect migration background","middle vocational","","","",""
"6 on scale 1-7","2008","indirect migration background","vocational + Abi","","","",""
"6 on scale 1-7","2008","indirect migration background","higher vocational","","","",""
"6 on scale 1-7","2008","indirect migration background","higher education","","","",""
"7 Strongly agree","2008","no migration background","in school","","","",""
"7 Strongly agree","2008","no migration background","inadequately","","","",""
"7 Strongly agree","2008","no migration background","general elemantary","","","",""
"7 Strongly agree","2008","no migration background","middle vocational","","","",""
"7 Strongly agree","2008","no migration background","vocational + Abi","","","",""
"7 Strongly agree","2008","no migration background","higher vocational","","","",""
"7 Strongly agree","2008","no migration background","higher education","","","",""
"7 Strongly agree","2008","direct migration background","in school","","","",""
"7 Strongly agree","2008","direct migration background","inadequately","","","",""
"7 Strongly agree","2008","direct migration background","general elemantary","","","",""
"7 Strongly agree","2008","direct migration background","middle vocational","","","",""
"7 Strongly agree","2008","direct migration background","vocational + Abi","","","",""
"7 Strongly agree","2008","direct migration background","higher vocational","","","",""
"7 Strongly agree","2008","direct migration background","higher education","","","",""
"7 Strongly agree","2008","indirect migration background","in school","","","",""
"7 Strongly agree","2008","indirect migration background","inadequately","","","",""
"7 Strongly agree","2008","indirect migration background","general elemantary","","","",""
"7 Strongly agree","2008","indirect migration background","middle vocational","","","",""
"7 Strongly agree","2008","indirect migration background","vocational + Abi","","","",""
"7 Strongly agree","2008","indirect migration background","higher vocational","","","",""
"7 Strongly agree","2008","indirect migration background","higher education","","","",""
"1 Strongly disagree","2009","no migration background","in school","","","",""
"1 Strongly disagree","2009","no migration background","inadequately","","","",""
"1 Strongly disagree","2009","no migration background","general elemantary","","","",""
"1 Strongly disagree","2009","no migration background","middle vocational","","","",""
"1 Strongly disagree","2009","no migration background","vocational + Abi","","","",""
"1 Strongly disagree","2009","no migration background","higher vocational","","","",""
"1 Strongly disagree","2009","no migration background","higher education","","","",""
"1 Strongly disagree","2009","direct migration background","in school","","","",""
"1 Strongly disagree","2009","direct migration background","inadequately","","","",""
"1 Strongly disagree","2009","direct migration background","general elemantary","","","",""
"1 Strongly disagree","2009","direct migration background","middle vocational","","","",""
"1 Strongly disagree","2009","direct migration background","vocational + Abi","","","",""
"1 Strongly disagree","2009","direct migration background","higher vocational","","","",""
"1 Strongly disagree","2009","direct migration background","higher education","","","",""
"1 Strongly disagree","2009","indirect migration background","in school","","","",""
"1 Strongly disagree","2009","indirect migration background","inadequately","","","",""
"1 Strongly disagree","2009","indirect migration background","general elemantary","","","",""
"1 Strongly disagree","2009","indirect migration background","middle vocational","","","",""
"1 Strongly disagree","2009","indirect migration background","vocational + Abi","","","",""
"1 Strongly disagree","2009","indirect migration background","higher vocational","","","",""
"1 Strongly disagree","2009","indirect migration background","higher education","","","",""
"2 on scale 1-7 ","2009","no migration background","in school","","","",""
"2 on scale 1-7 ","2009","no migration background","inadequately","","","",""
"2 on scale 1-7 ","2009","no migration background","general elemantary","","","",""
"2 on scale 1-7 ","2009","no migration background","middle vocational","","","",""
"2 on scale 1-7 ","2009","no migration background","vocational + Abi","","","",""
"2 on scale 1-7 ","2009","no migration background","higher vocational","","","",""
"2 on scale 1-7 ","2009","no migration background","higher education","","","",""
"2 on scale 1-7 ","2009","direct migration background","in school","","","",""
"2 on scale 1-7 ","2009","direct migration background","inadequately","","","",""
"2 on scale 1-7 ","2009","direct migration background","general elemantary","","","",""
"2 on scale 1-7 ","2009","direct migration background","middle vocational","","","",""
"2 on scale 1-7 ","2009","direct migration background","vocational + Abi","","","",""
"2 on scale 1-7 ","2009","direct migration background","higher vocational","","","",""
"2 on scale 1-7 ","2009","direct migration background","higher education","","","",""
"2 on scale 1-7 ","2009","indirect migration background","in school","","","",""
"2 on scale 1-7 ","2009","indirect migration background","inadequately","","","",""
"2 on scale 1-7 ","2009","indirect migration background","general elemantary","","","",""
"2 on scale 1-7 ","2009","indirect migration background","middle vocational","","","",""
"2 on scale 1-7 ","2009","indirect migration background","vocational + Abi","","","",""
"2 on scale 1-7 ","2009","indirect migration background","higher vocational","","","",""
"2 on scale 1-7 ","2009","indirect migration background","higher education","","","",""
"3 on scale 1-7 ","2009","no migration background","in school","","","",""
"3 on scale 1-7 ","2009","no migration background","inadequately","","","",""
"3 on scale 1-7 ","2009","no migration background","general elemantary","","","",""
"3 on scale 1-7 ","2009","no migration background","middle vocational","","","",""
"3 on scale 1-7 ","2009","no migration background","vocational + Abi","","","",""
"3 on scale 1-7 ","2009","no migration background","higher vocational","","","",""
"3 on scale 1-7 ","2009","no migration background","higher education","","","",""
"3 on scale 1-7 ","2009","direct migration background","in school","","","",""
"3 on scale 1-7 ","2009","direct migration background","inadequately","","","",""
"3 on scale 1-7 ","2009","direct migration background","general elemantary","","","",""
"3 on scale 1-7 ","2009","direct migration background","middle vocational","","","",""
"3 on scale 1-7 ","2009","direct migration background","vocational + Abi","","","",""
"3 on scale 1-7 ","2009","direct migration background","higher vocational","","","",""
"3 on scale 1-7 ","2009","direct migration background","higher education","","","",""
"3 on scale 1-7 ","2009","indirect migration background","in school","","","",""
"3 on scale 1-7 ","2009","indirect migration background","inadequately","","","",""
"3 on scale 1-7 ","2009","indirect migration background","general elemantary","","","",""
"3 on scale 1-7 ","2009","indirect migration background","middle vocational","","","",""
"3 on scale 1-7 ","2009","indirect migration background","vocational + Abi","","","",""
"3 on scale 1-7 ","2009","indirect migration background","higher vocational","","","",""
"3 on scale 1-7 ","2009","indirect migration background","higher education","","","",""
"4 on scale 1-7","2009","no migration background","in school","","","",""
"4 on scale 1-7","2009","no migration background","inadequately","","","",""
"4 on scale 1-7","2009","no migration background","general elemantary","","","",""
"4 on scale 1-7","2009","no migration background","middle vocational","","","",""
"4 on scale 1-7","2009","no migration background","vocational + Abi","","","",""
"4 on scale 1-7","2009","no migration background","higher vocational","","","",""
"4 on scale 1-7","2009","no migration background","higher education","","","",""
"4 on scale 1-7","2009","direct migration background","in school","","","",""
"4 on scale 1-7","2009","direct migration background","inadequately","","","",""
"4 on scale 1-7","2009","direct migration background","general elemantary","","","",""
"4 on scale 1-7","2009","direct migration background","middle vocational","","","",""
"4 on scale 1-7","2009","direct migration background","vocational + Abi","","","",""
"4 on scale 1-7","2009","direct migration background","higher vocational","","","",""
"4 on scale 1-7","2009","direct migration background","higher education","","","",""
"4 on scale 1-7","2009","indirect migration background","in school","","","",""
"4 on scale 1-7","2009","indirect migration background","inadequately","","","",""
"4 on scale 1-7","2009","indirect migration background","general elemantary","","","",""
"4 on scale 1-7","2009","indirect migration background","middle vocational","","","",""
"4 on scale 1-7","2009","indirect migration background","vocational + Abi","","","",""
"4 on scale 1-7","2009","indirect migration background","higher vocational","","","",""
"4 on scale 1-7","2009","indirect migration background","higher education","","","",""
"5 on scale 1-7","2009","no migration background","in school","","","",""
"5 on scale 1-7","2009","no migration background","inadequately","","","",""
"5 on scale 1-7","2009","no migration background","general elemantary","","","",""
"5 on scale 1-7","2009","no migration background","middle vocational","","","",""
"5 on scale 1-7","2009","no migration background","vocational + Abi","","","",""
"5 on scale 1-7","2009","no migration background","higher vocational","","","",""
"5 on scale 1-7","2009","no migration background","higher education","","","",""
"5 on scale 1-7","2009","direct migration background","in school","","","",""
"5 on scale 1-7","2009","direct migration background","inadequately","","","",""
"5 on scale 1-7","2009","direct migration background","general elemantary","","","",""
"5 on scale 1-7","2009","direct migration background","middle vocational","","","",""
"5 on scale 1-7","2009","direct migration background","vocational + Abi","","","",""
"5 on scale 1-7","2009","direct migration background","higher vocational","","","",""
"5 on scale 1-7","2009","direct migration background","higher education","","","",""
"5 on scale 1-7","2009","indirect migration background","in school","","","",""
"5 on scale 1-7","2009","indirect migration background","inadequately","","","",""
"5 on scale 1-7","2009","indirect migration background","general elemantary","","","",""
"5 on scale 1-7","2009","indirect migration background","middle vocational","","","",""
"5 on scale 1-7","2009","indirect migration background","vocational + Abi","","","",""
"5 on scale 1-7","2009","indirect migration background","higher vocational","","","",""
"5 on scale 1-7","2009","indirect migration background","higher education","","","",""
"6 on scale 1-7","2009","no migration background","in school","","","",""
"6 on scale 1-7","2009","no migration background","inadequately","","","",""
"6 on scale 1-7","2009","no migration background","general elemantary","","","",""
"6 on scale 1-7","2009","no migration background","middle vocational","","","",""
"6 on scale 1-7","2009","no migration background","vocational + Abi","","","",""
"6 on scale 1-7","2009","no migration background","higher vocational","","","",""
"6 on scale 1-7","2009","no migration background","higher education","","","",""
"6 on scale 1-7","2009","direct migration background","in school","","","",""
"6 on scale 1-7","2009","direct migration background","inadequately","","","",""
"6 on scale 1-7","2009","direct migration background","general elemantary","","","",""
"6 on scale 1-7","2009","direct migration background","middle vocational","","","",""
"6 on scale 1-7","2009","direct migration background","vocational + Abi","","","",""
"6 on scale 1-7","2009","direct migration background","higher vocational","","","",""
"6 on scale 1-7","2009","direct migration background","higher education","","","",""
"6 on scale 1-7","2009","indirect migration background","in school","","","",""
"6 on scale 1-7","2009","indirect migration background","inadequately","","","",""
"6 on scale 1-7","2009","indirect migration background","general elemantary","","","",""
"6 on scale 1-7","2009","indirect migration background","middle vocational","","","",""
"6 on scale 1-7","2009","indirect migration background","vocational + Abi","","","",""
"6 on scale 1-7","2009","indirect migration background","higher vocational","","","",""
"6 on scale 1-7","2009","indirect migration background","higher education","","","",""
"7 Strongly agree","2009","no migration background","in school","","","",""
"7 Strongly agree","2009","no migration background","inadequately","","","",""
"7 Strongly agree","2009","no migration background","general elemantary","","","",""
"7 Strongly agree","2009","no migration background","middle vocational","","","",""
"7 Strongly agree","2009","no migration background","vocational + Abi","","","",""
"7 Strongly agree","2009","no migration background","higher vocational","","","",""
"7 Strongly agree","2009","no migration background","higher education","","","",""
"7 Strongly agree","2009","direct migration background","in school","","","",""
"7 Strongly agree","2009","direct migration background","inadequately","","","",""
"7 Strongly agree","2009","direct migration background","general elemantary","","","",""
"7 Strongly agree","2009","direct migration background","middle vocational","","","",""
"7 Strongly agree","2009","direct migration background","vocational + Abi","","","",""
"7 Strongly agree","2009","direct migration background","higher vocational","","","",""
"7 Strongly agree","2009","direct migration background","higher education","","","",""
"7 Strongly agree","2009","indirect migration background","in school","","","",""
"7 Strongly agree","2009","indirect migration background","inadequately","","","",""
"7 Strongly agree","2009","indirect migration background","general elemantary","","","",""
"7 Strongly agree","2009","indirect migration background","middle vocational","","","",""
"7 Strongly agree","2009","indirect migration background","vocational + Abi","","","",""
"7 Strongly agree","2009","indirect migration background","higher vocational","","","",""
"7 Strongly agree","2009","indirect migration background","higher education","","","",""
"1 Strongly disagree","2010","no migration background","in school","40","0.171724434512412","0.121775123059426","0.221673745965397"
"1 Strongly disagree","2010","no migration background","inadequately","","","",""
"1 Strongly disagree","2010","no migration background","general elemantary","296","0.251023394009787","0.226209763557353","0.27583702446222"
"1 Strongly disagree","2010","no migration background","middle vocational","1741","0.235396043340568","0.225792705984289","0.244999380696848"
"1 Strongly disagree","2010","no migration background","vocational + Abi","179","0.264084283786328","0.232783448847418","0.295385118725238"
"1 Strongly disagree","2010","no migration background","higher vocational","249","0.225414012078555","0.201136608793125","0.249691415363985"
"1 Strongly disagree","2010","no migration background","higher education","830","0.244168801592008","0.22987316715307","0.258464436030946"
"1 Strongly disagree","2010","direct migration background","in school","","","",""
"1 Strongly disagree","2010","direct migration background","inadequately","","","",""
"1 Strongly disagree","2010","direct migration background","general elemantary","78","0.264266248832807","0.216327400080711","0.312205097584903"
"1 Strongly disagree","2010","direct migration background","middle vocational","144","0.252915194355713","0.215977933426287","0.289852455285138"
"1 Strongly disagree","2010","direct migration background","vocational + Abi","32","0.213541130523663","0.146373682421848","0.280708578625479"
"1 Strongly disagree","2010","direct migration background","higher vocational","","","",""
"1 Strongly disagree","2010","direct migration background","higher education","72","0.228845140533379","0.17910414687095","0.278586134195808"
"1 Strongly disagree","2010","indirect migration background","in school","","","",""
"1 Strongly disagree","2010","indirect migration background","inadequately","","","",""
"1 Strongly disagree","2010","indirect migration background","general elemantary","","","",""
"1 Strongly disagree","2010","indirect migration background","middle vocational","60","0.198283382895795","0.150459364708912","0.246107401082677"
"1 Strongly disagree","2010","indirect migration background","vocational + Abi","","","",""
"1 Strongly disagree","2010","indirect migration background","higher vocational","","","",""
"1 Strongly disagree","2010","indirect migration background","higher education","","","",""
"2 on scale 1-7 ","2010","no migration background","in school","55","0.26568736127354","0.207187884331076","0.324186838216004"
"2 on scale 1-7 ","2010","no migration background","inadequately","","","",""
"2 on scale 1-7 ","2010","no migration background","general elemantary","252","0.19651485416198","0.173775103269179","0.21925460505478"
"2 on scale 1-7 ","2010","no migration background","middle vocational","1733","0.222985552325041","0.2135632454381","0.232407859211981"
"2 on scale 1-7 ","2010","no migration background","vocational + Abi","214","0.274092340460166","0.242421488628622","0.30576319229171"
"2 on scale 1-7 ","2010","no migration background","higher vocational","301","0.249541857600177","0.224399158446423","0.27468455675393"
"2 on scale 1-7 ","2010","no migration background","higher education","1036","0.289163769594158","0.274076777683126","0.304250761505191"
"2 on scale 1-7 ","2010","direct migration background","in school","","","",""
"2 on scale 1-7 ","2010","direct migration background","inadequately","","","",""
"2 on scale 1-7 ","2010","direct migration background","general elemantary","83","0.212762677050525","0.168268111410537","0.257257242690514"
"2 on scale 1-7 ","2010","direct migration background","middle vocational","114","0.173521421491048","0.141341526391464","0.205701316590633"
"2 on scale 1-7 ","2010","direct migration background","vocational + Abi","30","0.132584649203078","0.0770018715546311","0.188167426851525"
"2 on scale 1-7 ","2010","direct migration background","higher vocational","","","",""
"2 on scale 1-7 ","2010","direct migration background","higher education","67","0.204803148567083","0.157019594360848","0.252586702773317"
"2 on scale 1-7 ","2010","indirect migration background","in school","","","",""
"2 on scale 1-7 ","2010","indirect migration background","inadequately","","","",""
"2 on scale 1-7 ","2010","indirect migration background","general elemantary","","","",""
"2 on scale 1-7 ","2010","indirect migration background","middle vocational","57","0.185539205733466","0.138911354879883","0.232167056587048"
"2 on scale 1-7 ","2010","indirect migration background","vocational + Abi","","","",""
"2 on scale 1-7 ","2010","indirect migration background","higher vocational","","","",""
"2 on scale 1-7 ","2010","indirect migration background","higher education","","","",""
"3 on scale 1-7 ","2010","no migration background","in school","62","0.280974494238879","0.221445077036479","0.34050391144128"
"3 on scale 1-7 ","2010","no migration background","inadequately","","","",""
"3 on scale 1-7 ","2010","no migration background","general elemantary","209","0.175762145493463","0.153980632889597","0.197543658097328"
"3 on scale 1-7 ","2010","no migration background","middle vocational","1433","0.188351644470989","0.179501038624221","0.197202250317757"
"3 on scale 1-7 ","2010","no migration background","vocational + Abi","153","0.189599069607054","0.161767437711136","0.217430701502971"
"3 on scale 1-7 ","2010","no migration background","higher vocational","239","0.225415992014757","0.201138513136774","0.24969347089274"
"3 on scale 1-7 ","2010","no migration background","higher education","700","0.213487114371791","0.199851186488009","0.227123042255573"
"3 on scale 1-7 ","2010","direct migration background","in school","","","",""
"3 on scale 1-7 ","2010","direct migration background","inadequately","","","",""
"3 on scale 1-7 ","2010","direct migration background","general elemantary","58","0.153391966663114","0.114213366847042","0.192570566479186"
"3 on scale 1-7 ","2010","direct migration background","middle vocational","104","0.199204049862679","0.165264795974112","0.233143303751246"
"3 on scale 1-7 ","2010","direct migration background","vocational + Abi","","","",""
"3 on scale 1-7 ","2010","direct migration background","higher vocational","","","",""
"3 on scale 1-7 ","2010","direct migration background","higher education","52","0.196330624293691","0.149297314336168","0.243363934251214"
"3 on scale 1-7 ","2010","indirect migration background","in school","","","",""
"3 on scale 1-7 ","2010","indirect migration background","inadequately","","","",""
"3 on scale 1-7 ","2010","indirect migration background","general elemantary","","","",""
"3 on scale 1-7 ","2010","indirect migration background","middle vocational","61","0.28807744835886","0.233756984942534","0.342397911775186"
"3 on scale 1-7 ","2010","indirect migration background","vocational + Abi","","","",""
"3 on scale 1-7 ","2010","indirect migration background","higher vocational","","","",""
"3 on scale 1-7 ","2010","indirect migration background","higher education","","","",""
"4 on scale 1-7","2010","no migration background","in school","32","0.163418591251347","0.114448504958639","0.212388677544056"
"4 on scale 1-7","2010","no migration background","inadequately","","","",""
"4 on scale 1-7","2010","no migration background","general elemantary","189","0.175534314346789","0.153763915229024","0.197304713464553"
"4 on scale 1-7","2010","no migration background","middle vocational","1291","0.177229322264553","0.168585386580544","0.185873257948561"
"4 on scale 1-7","2010","no migration background","vocational + Abi","127","0.17759971707769","0.150464495910157","0.204734938245223"
"4 on scale 1-7","2010","no migration background","higher vocational","183","0.13854296611635","0.118471180422339","0.158614751810361"
"4 on scale 1-7","2010","no migration background","higher education","514","0.147114709178552","0.135327274416804","0.158902143940301"
"4 on scale 1-7","2010","direct migration background","in school","","","",""
"4 on scale 1-7","2010","direct migration background","inadequately","","","",""
"4 on scale 1-7","2010","direct migration background","general elemantary","52","0.179602338599509","0.137869818517281","0.221334858681738"
"4 on scale 1-7","2010","direct migration background","middle vocational","78","0.173231764633056","0.141073105614247","0.205390423651865"
"4 on scale 1-7","2010","direct migration background","vocational + Abi","","","",""
"4 on scale 1-7","2010","direct migration background","higher vocational","","","",""
"4 on scale 1-7","2010","direct migration background","higher education","40","0.17661456552221","0.131461456578012","0.221767674466408"
"4 on scale 1-7","2010","indirect migration background","in school","","","",""
"4 on scale 1-7","2010","indirect migration background","inadequately","","","",""
"4 on scale 1-7","2010","indirect migration background","general elemantary","","","",""
"4 on scale 1-7","2010","indirect migration background","middle vocational","38","0.160801992059762","0.116739364178064","0.204864619941461"
"4 on scale 1-7","2010","indirect migration background","vocational + Abi","","","",""
"4 on scale 1-7","2010","indirect migration background","higher vocational","","","",""
"4 on scale 1-7","2010","indirect migration background","higher education","","","",""
"5 on scale 1-7","2010","no migration background","in school","","","",""
"5 on scale 1-7","2010","no migration background","inadequately","","","",""
"5 on scale 1-7","2010","no migration background","general elemantary","113","0.103034469224248","0.0856373142954467","0.120431624153049"
"5 on scale 1-7","2010","no migration background","middle vocational","722","0.0971704987326975","0.0904658748087629","0.103875122656632"
"5 on scale 1-7","2010","no migration background","vocational + Abi","49","0.0396331689018284","0.0257809744162086","0.0534853633874481"
"5 on scale 1-7","2010","no migration background","higher vocational","91","0.0729995083385451","0.0578855956233308","0.0881134210537594"
"5 on scale 1-7","2010","no migration background","higher education","258","0.0694170501662662","0.0609592666666165","0.0778748336659159"
"5 on scale 1-7","2010","direct migration background","in school","","","",""
"5 on scale 1-7","2010","direct migration background","inadequately","","","",""
"5 on scale 1-7","2010","direct migration background","general elemantary","","","",""
"5 on scale 1-7","2010","direct migration background","middle vocational","55","0.120119247631725","0.0924937261234134","0.147744769140036"
"5 on scale 1-7","2010","direct migration background","vocational + Abi","","","",""
"5 on scale 1-7","2010","direct migration background","higher vocational","","","",""
"5 on scale 1-7","2010","direct migration background","higher education","","","",""
"5 on scale 1-7","2010","indirect migration background","in school","","","",""
"5 on scale 1-7","2010","indirect migration background","inadequately","","","",""
"5 on scale 1-7","2010","indirect migration background","general elemantary","","","",""
"5 on scale 1-7","2010","indirect migration background","middle vocational","","","",""
"5 on scale 1-7","2010","indirect migration background","vocational + Abi","","","",""
"5 on scale 1-7","2010","indirect migration background","higher vocational","","","",""
"5 on scale 1-7","2010","indirect migration background","higher education","","","",""
"6 on scale 1-7","2010","no migration background","in school","","","",""
"6 on scale 1-7","2010","no migration background","inadequately","","","",""
"6 on scale 1-7","2010","no migration background","general elemantary","52","0.0516473076611748","0.0389822296500856","0.0643123856722639"
"6 on scale 1-7","2010","no migration background","middle vocational","309","0.039225448407522","0.034831053935581","0.043619842879463"
"6 on scale 1-7","2010","no migration background","vocational + Abi","","","",""
"6 on scale 1-7","2010","no migration background","higher vocational","45","0.0542383990782662","0.0410794492919684","0.0673973488645641"
"6 on scale 1-7","2010","no migration background","higher education","89","0.0217723178219087","0.016915875356542","0.0266287602872754"
"6 on scale 1-7","2010","direct migration background","in school","","","",""
"6 on scale 1-7","2010","direct migration background","inadequately","","","",""
"6 on scale 1-7","2010","direct migration background","general elemantary","","","",""
"6 on scale 1-7","2010","direct migration background","middle vocational","","","",""
"6 on scale 1-7","2010","direct migration background","vocational + Abi","","","",""
"6 on scale 1-7","2010","direct migration background","higher vocational","","","",""
"6 on scale 1-7","2010","direct migration background","higher education","","","",""
"6 on scale 1-7","2010","indirect migration background","in school","","","",""
"6 on scale 1-7","2010","indirect migration background","inadequately","","","",""
"6 on scale 1-7","2010","indirect migration background","general elemantary","","","",""
"6 on scale 1-7","2010","indirect migration background","middle vocational","","","",""
"6 on scale 1-7","2010","indirect migration background","vocational + Abi","","","",""
"6 on scale 1-7","2010","indirect migration background","higher vocational","","","",""
"6 on scale 1-7","2010","indirect migration background","higher education","","","",""
"7 Strongly agree","2010","no migration background","in school","","","",""
"7 Strongly agree","2010","no migration background","inadequately","","","",""
"7 Strongly agree","2010","no migration background","general elemantary","62","0.0464835151025595","0.0344355786288261","0.0585314515762929"
"7 Strongly agree","2010","no migration background","middle vocational","268","0.0396414904586295","0.0352248096156488","0.0440581713016102"
"7 Strongly agree","2010","no migration background","vocational + Abi","","","",""
"7 Strongly agree","2010","no migration background","higher vocational","30","0.0338472647733511","0.0233406782048742","0.044353851341828"
"7 Strongly agree","2010","no migration background","higher education","42","0.0148762372753157","0.0108477881164812","0.0189046864341503"
"7 Strongly agree","2010","direct migration background","in school","","","",""
"7 Strongly agree","2010","direct migration background","inadequately","","","",""
"7 Strongly agree","2010","direct migration background","general elemantary","","","",""
"7 Strongly agree","2010","direct migration background","middle vocational","","","",""
"7 Strongly agree","2010","direct migration background","vocational + Abi","","","",""
"7 Strongly agree","2010","direct migration background","higher vocational","","","",""
"7 Strongly agree","2010","direct migration background","higher education","","","",""
"7 Strongly agree","2010","indirect migration background","in school","","","",""
"7 Strongly agree","2010","indirect migration background","inadequately","","","",""
"7 Strongly agree","2010","indirect migration background","general elemantary","","","",""
"7 Strongly agree","2010","indirect migration background","middle vocational","","","",""
"7 Strongly agree","2010","indirect migration background","vocational + Abi","","","",""
"7 Strongly agree","2010","indirect migration background","higher vocational","","","",""
"7 Strongly agree","2010","indirect migration background","higher education","","","",""
"1 Strongly disagree","2011","no migration background","in school","","","",""
"1 Strongly disagree","2011","no migration background","inadequately","","","",""
"1 Strongly disagree","2011","no migration background","general elemantary","","","",""
"1 Strongly disagree","2011","no migration background","middle vocational","","","",""
"1 Strongly disagree","2011","no migration background","vocational + Abi","","","",""
"1 Strongly disagree","2011","no migration background","higher vocational","","","",""
"1 Strongly disagree","2011","no migration background","higher education","","","",""
"1 Strongly disagree","2011","direct migration background","in school","","","",""
"1 Strongly disagree","2011","direct migration background","inadequately","","","",""
"1 Strongly disagree","2011","direct migration background","general elemantary","","","",""
"1 Strongly disagree","2011","direct migration background","middle vocational","","","",""
"1 Strongly disagree","2011","direct migration background","vocational + Abi","","","",""
"1 Strongly disagree","2011","direct migration background","higher vocational","","","",""
"1 Strongly disagree","2011","direct migration background","higher education","","","",""
"1 Strongly disagree","2011","indirect migration background","in school","","","",""
"1 Strongly disagree","2011","indirect migration background","inadequately","","","",""
"1 Strongly disagree","2011","indirect migration background","general elemantary","","","",""
"1 Strongly disagree","2011","indirect migration background","middle vocational","","","",""
"1 Strongly disagree","2011","indirect migration background","vocational + Abi","","","",""
"1 Strongly disagree","2011","indirect migration background","higher vocational","","","",""
"1 Strongly disagree","2011","indirect migration background","higher education","","","",""
"2 on scale 1-7 ","2011","no migration background","in school","","","",""
"2 on scale 1-7 ","2011","no migration background","inadequately","","","",""
"2 on scale 1-7 ","2011","no migration background","general elemantary","","","",""
"2 on scale 1-7 ","2011","no migration background","middle vocational","","","",""
"2 on scale 1-7 ","2011","no migration background","vocational + Abi","","","",""
"2 on scale 1-7 ","2011","no migration background","higher vocational","","","",""
"2 on scale 1-7 ","2011","no migration background","higher education","","","",""
"2 on scale 1-7 ","2011","direct migration background","in school","","","",""
"2 on scale 1-7 ","2011","direct migration background","inadequately","","","",""
"2 on scale 1-7 ","2011","direct migration background","general elemantary","","","",""
"2 on scale 1-7 ","2011","direct migration background","middle vocational","","","",""
"2 on scale 1-7 ","2011","direct migration background","vocational + Abi","","","",""
"2 on scale 1-7 ","2011","direct migration background","higher vocational","","","",""
"2 on scale 1-7 ","2011","direct migration background","higher education","","","",""
"2 on scale 1-7 ","2011","indirect migration background","in school","","","",""
"2 on scale 1-7 ","2011","indirect migration background","inadequately","","","",""
"2 on scale 1-7 ","2011","indirect migration background","general elemantary","","","",""
"2 on scale 1-7 ","2011","indirect migration background","middle vocational","","","",""
"2 on scale 1-7 ","2011","indirect migration background","vocational + Abi","","","",""
"2 on scale 1-7 ","2011","indirect migration background","higher vocational","","","",""
"2 on scale 1-7 ","2011","indirect migration background","higher education","","","",""
"3 on scale 1-7 ","2011","no migration background","in school","","","",""
