"plh0206i03","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"3 on scale 1-7 ","2007","16-34 y.","higher vocational","","","","","3"
"3 on scale 1-7 ","2007","16-34 y.","higher education","","","","","3"
"3 on scale 1-7 ","2007","16-34 y.","in school","","","","","3"
"4 on scale 1-7","2007","35-65 y.","higher vocational","","","","","4"
"4 on scale 1-7","2007","35-65 y.","higher education","","","","","4"
"4 on scale 1-7","2007","66 and older","in school","","","","","4"
"4 on scale 1-7","2007","66 and older","inadequately","","","","","4"
"4 on scale 1-7","2007","66 and older","general elemantary","","","","","4"
"4 on scale 1-7","2007","66 and older","middle vocational","","","","","4"
"4 on scale 1-7","2007","66 and older","vocational + Abi","","","","","4"
"4 on scale 1-7","2007","66 and older","higher vocational","","","","","4"
"4 on scale 1-7","2007","66 and older","higher education","","","","","4"
"4 on scale 1-7","2007","35-65 y.","in school","","","","","4"
"4 on scale 1-7","2007","35-65 y.","inadequately","","","","","4"
"4 on scale 1-7","2007","35-65 y.","general elemantary","","","","","4"
"4 on scale 1-7","2007","35-65 y.","middle vocational","","","","","4"
"4 on scale 1-7","2007","35-65 y.","vocational + Abi","","","","","4"
"4 on scale 1-7","2007","16-34 y.","in school","","","","","4"
"4 on scale 1-7","2007","16-34 y.","inadequately","","","","","4"
"4 on scale 1-7","2007","16-34 y.","general elemantary","","","","","4"
"4 on scale 1-7","2007","16-34 y.","middle vocational","","","","","4"
"4 on scale 1-7","2007","16-34 y.","vocational + Abi","","","","","4"
"4 on scale 1-7","2007","16-34 y.","higher vocational","","","","","4"
"4 on scale 1-7","2007","16-34 y.","higher education","","","","","4"
"5 on scale 1-7","2007","66 and older","in school","","","","","5"
"5 on scale 1-7","2007","66 and older","inadequately","","","","","5"
"5 on scale 1-7","2007","66 and older","general elemantary","","","","","5"
"5 on scale 1-7","2007","66 and older","vocational + Abi","","","","","5"
"5 on scale 1-7","2007","66 and older","higher vocational","","","","","5"
"5 on scale 1-7","2007","66 and older","middle vocational","","","","","5"
"5 on scale 1-7","2007","35-65 y.","general elemantary","","","","","5"
"5 on scale 1-7","2007","35-65 y.","middle vocational","","","","","5"
"5 on scale 1-7","2007","35-65 y.","in school","","","","","5"
"5 on scale 1-7","2007","35-65 y.","inadequately","","","","","5"
"5 on scale 1-7","2007","35-65 y.","vocational + Abi","","","","","5"
"5 on scale 1-7","2007","35-65 y.","higher vocational","","","","","5"
"5 on scale 1-7","2007","35-65 y.","higher education","","","","","5"
"5 on scale 1-7","2007","66 and older","higher education","","","","","5"
"5 on scale 1-7","2007","16-34 y.","general elemantary","","","","","5"
"5 on scale 1-7","2007","16-34 y.","middle vocational","","","","","5"
"5 on scale 1-7","2007","16-34 y.","vocational + Abi","","","","","5"
"5 on scale 1-7","2007","16-34 y.","higher vocational","","","","","5"
"5 on scale 1-7","2007","16-34 y.","higher education","","","","","5"
"5 on scale 1-7","2007","16-34 y.","inadequately","","","","","5"
"5 on scale 1-7","2007","16-34 y.","in school","","","","","5"
"6 on scale 1-7","2007","66 and older","general elemantary","","","","","6"
"6 on scale 1-7","2007","66 and older","inadequately","","","","","6"
"6 on scale 1-7","2007","66 and older","in school","","","","","6"
"6 on scale 1-7","2007","35-65 y.","higher education","","","","","6"
"6 on scale 1-7","2007","66 and older","middle vocational","","","","","6"
"6 on scale 1-7","2007","66 and older","higher education","","","","","6"
"6 on scale 1-7","2007","35-65 y.","general elemantary","","","","","6"
"6 on scale 1-7","2007","35-65 y.","middle vocational","","","","","6"
"6 on scale 1-7","2007","35-65 y.","vocational + Abi","","","","","6"
"6 on scale 1-7","2007","35-65 y.","higher vocational","","","","","6"
"6 on scale 1-7","2007","66 and older","vocational + Abi","","","","","6"
"6 on scale 1-7","2007","66 and older","higher vocational","","","","","6"
"6 on scale 1-7","2007","16-34 y.","general elemantary","","","","","6"
"6 on scale 1-7","2007","16-34 y.","middle vocational","","","","","6"
"6 on scale 1-7","2007","16-34 y.","vocational + Abi","","","","","6"
"6 on scale 1-7","2007","35-65 y.","in school","","","","","6"
"6 on scale 1-7","2007","35-65 y.","inadequately","","","","","6"
"6 on scale 1-7","2007","16-34 y.","in school","","","","","6"
"6 on scale 1-7","2007","16-34 y.","inadequately","","","","","6"
"6 on scale 1-7","2007","16-34 y.","higher vocational","","","","","6"
"6 on scale 1-7","2007","16-34 y.","higher education","","","","","6"
"7 Strongly agree","2007","66 and older","higher education","","","","","7"
"7 Strongly agree","2007","66 and older","in school","","","","","7"
"7 Strongly agree","2007","35-65 y.","in school","","","","","7"
"7 Strongly agree","2007","35-65 y.","inadequately","","","","","7"
"7 Strongly agree","2007","35-65 y.","general elemantary","","","","","7"
"7 Strongly agree","2007","35-65 y.","middle vocational","","","","","7"
"7 Strongly agree","2007","66 and older","inadequately","","","","","7"
"7 Strongly agree","2007","66 and older","general elemantary","","","","","7"
"7 Strongly agree","2007","66 and older","middle vocational","","","","","7"
"7 Strongly agree","2007","66 and older","vocational + Abi","","","","","7"
"7 Strongly agree","2007","66 and older","higher vocational","","","","","7"
"7 Strongly agree","2007","16-34 y.","in school","","","","","7"
"7 Strongly agree","2007","16-34 y.","inadequately","","","","","7"
"7 Strongly agree","2007","16-34 y.","general elemantary","","","","","7"
"7 Strongly agree","2007","16-34 y.","middle vocational","","","","","7"
"7 Strongly agree","2007","16-34 y.","vocational + Abi","","","","","7"
"7 Strongly agree","2007","16-34 y.","higher vocational","","","","","7"
"7 Strongly agree","2007","16-34 y.","higher education","","","","","7"
"7 Strongly agree","2007","35-65 y.","vocational + Abi","","","","","7"
"7 Strongly agree","2007","35-65 y.","higher vocational","","","","","7"
"7 Strongly agree","2007","35-65 y.","higher education","","","","","7"
"1 Strongly disagree","2008","16-34 y.","in school","","","","","1"
"1 Strongly disagree","2008","16-34 y.","inadequately","","","","","1"
"1 Strongly disagree","2008","16-34 y.","general elemantary","","","","","1"
"1 Strongly disagree","2008","16-34 y.","middle vocational","","","","","1"
"1 Strongly disagree","2008","16-34 y.","vocational + Abi","","","","","1"
"1 Strongly disagree","2008","16-34 y.","higher vocational","","","","","1"
"1 Strongly disagree","2008","16-34 y.","higher education","","","","","1"
"1 Strongly disagree","2008","35-65 y.","in school","","","","","1"
"1 Strongly disagree","2008","35-65 y.","inadequately","","","","","1"
"1 Strongly disagree","2008","35-65 y.","general elemantary","","","","","1"
"1 Strongly disagree","2008","35-65 y.","middle vocational","","","","","1"
"1 Strongly disagree","2008","35-65 y.","vocational + Abi","","","","","1"
"1 Strongly disagree","2008","35-65 y.","higher vocational","","","","","1"
"1 Strongly disagree","2008","35-65 y.","higher education","","","","","1"
"1 Strongly disagree","2008","66 and older","in school","","","","","1"
"1 Strongly disagree","2008","66 and older","inadequately","","","","","1"
"1 Strongly disagree","2008","66 and older","general elemantary","","","","","1"
"1 Strongly disagree","2008","66 and older","middle vocational","","","","","1"
"1 Strongly disagree","2008","66 and older","vocational + Abi","","","","","1"
"1 Strongly disagree","2008","66 and older","higher vocational","","","","","1"
"1 Strongly disagree","2008","66 and older","higher education","","","","","1"
"2 on scale 1-7 ","2008","35-65 y.","general elemantary","","","","","2"
"2 on scale 1-7 ","2008","35-65 y.","middle vocational","","","","","2"
"2 on scale 1-7 ","2008","35-65 y.","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2008","66 and older","inadequately","","","","","2"
"2 on scale 1-7 ","2008","66 and older","general elemantary","","","","","2"
"2 on scale 1-7 ","2008","66 and older","middle vocational","","","","","2"
"2 on scale 1-7 ","2008","66 and older","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2008","66 and older","higher vocational","","","","","2"
"2 on scale 1-7 ","2008","66 and older","higher education","","","","","2"
"2 on scale 1-7 ","2008","66 and older","in school","","","","","2"
"2 on scale 1-7 ","2008","16-34 y.","general elemantary","","","","","2"
"2 on scale 1-7 ","2008","35-65 y.","in school","","","","","2"
"2 on scale 1-7 ","2008","35-65 y.","inadequately","","","","","2"
"2 on scale 1-7 ","2008","35-65 y.","higher vocational","","","","","2"
"2 on scale 1-7 ","2008","35-65 y.","higher education","","","","","2"
"2 on scale 1-7 ","2008","16-34 y.","in school","","","","","2"
"2 on scale 1-7 ","2008","16-34 y.","inadequately","","","","","2"
"2 on scale 1-7 ","2008","16-34 y.","middle vocational","","","","","2"
"2 on scale 1-7 ","2008","16-34 y.","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2008","16-34 y.","higher vocational","","","","","2"
"2 on scale 1-7 ","2008","16-34 y.","higher education","","","","","2"
"3 on scale 1-7 ","2008","66 and older","in school","","","","","3"
"3 on scale 1-7 ","2008","66 and older","inadequately","","","","","3"
"3 on scale 1-7 ","2008","66 and older","general elemantary","","","","","3"
"3 on scale 1-7 ","2008","66 and older","middle vocational","","","","","3"
"3 on scale 1-7 ","2008","35-65 y.","in school","","","","","3"
"3 on scale 1-7 ","2008","35-65 y.","inadequately","","","","","3"
"3 on scale 1-7 ","2008","35-65 y.","general elemantary","","","","","3"
"3 on scale 1-7 ","2008","35-65 y.","middle vocational","","","","","3"
"3 on scale 1-7 ","2008","35-65 y.","vocational + Abi","","","","","3"
"3 on scale 1-7 ","2008","35-65 y.","higher vocational","","","","","3"
"3 on scale 1-7 ","2008","35-65 y.","higher education","","","","","3"
"3 on scale 1-7 ","2008","66 and older","vocational + Abi","","","","","3"
"3 on scale 1-7 ","2008","66 and older","higher vocational","","","","","3"
"3 on scale 1-7 ","2008","66 and older","higher education","","","","","3"
"3 on scale 1-7 ","2008","16-34 y.","general elemantary","","","","","3"
"3 on scale 1-7 ","2008","16-34 y.","middle vocational","","","","","3"
"3 on scale 1-7 ","2008","16-34 y.","vocational + Abi","","","","","3"
"3 on scale 1-7 ","2008","16-34 y.","higher vocational","","","","","3"
"3 on scale 1-7 ","2008","16-34 y.","higher education","","","","","3"
"3 on scale 1-7 ","2008","16-34 y.","in school","","","","","3"
"3 on scale 1-7 ","2008","16-34 y.","inadequately","","","","","3"
"4 on scale 1-7","2008","16-34 y.","in school","","","","","4"
"4 on scale 1-7","2008","16-34 y.","inadequately","","","","","4"
"4 on scale 1-7","2008","16-34 y.","general elemantary","","","","","4"
"4 on scale 1-7","2008","16-34 y.","middle vocational","","","","","4"
"4 on scale 1-7","2008","16-34 y.","vocational + Abi","","","","","4"
"4 on scale 1-7","2008","16-34 y.","higher vocational","","","","","4"
"4 on scale 1-7","2008","16-34 y.","higher education","","","","","4"
"4 on scale 1-7","2008","35-65 y.","in school","","","","","4"
"4 on scale 1-7","2008","35-65 y.","inadequately","","","","","4"
"4 on scale 1-7","2008","35-65 y.","general elemantary","","","","","4"
"4 on scale 1-7","2008","35-65 y.","middle vocational","","","","","4"
"4 on scale 1-7","2008","35-65 y.","vocational + Abi","","","","","4"
"4 on scale 1-7","2008","35-65 y.","higher vocational","","","","","4"
"4 on scale 1-7","2008","35-65 y.","higher education","","","","","4"
"4 on scale 1-7","2008","66 and older","in school","","","","","4"
"4 on scale 1-7","2008","66 and older","inadequately","","","","","4"
"4 on scale 1-7","2008","66 and older","general elemantary","","","","","4"
"4 on scale 1-7","2008","66 and older","middle vocational","","","","","4"
"4 on scale 1-7","2008","66 and older","vocational + Abi","","","","","4"
"4 on scale 1-7","2008","66 and older","higher vocational","","","","","4"
"4 on scale 1-7","2008","66 and older","higher education","","","","","4"
"5 on scale 1-7","2008","66 and older","general elemantary","","","","","5"
"5 on scale 1-7","2008","35-65 y.","inadequately","","","","","5"
"5 on scale 1-7","2008","35-65 y.","general elemantary","","","","","5"
"5 on scale 1-7","2008","66 and older","inadequately","","","","","5"
"5 on scale 1-7","2008","66 and older","middle vocational","","","","","5"
"5 on scale 1-7","2008","66 and older","vocational + Abi","","","","","5"
"5 on scale 1-7","2008","66 and older","higher vocational","","","","","5"
"5 on scale 1-7","2008","35-65 y.","middle vocational","","","","","5"
"5 on scale 1-7","2008","66 and older","in school","","","","","5"
"5 on scale 1-7","2008","35-65 y.","in school","","","","","5"
"5 on scale 1-7","2008","35-65 y.","vocational + Abi","","","","","5"
"5 on scale 1-7","2008","35-65 y.","higher vocational","","","","","5"
"5 on scale 1-7","2008","35-65 y.","higher education","","","","","5"
"5 on scale 1-7","2008","66 and older","higher education","","","","","5"
"5 on scale 1-7","2008","16-34 y.","inadequately","","","","","5"
"5 on scale 1-7","2008","16-34 y.","general elemantary","","","","","5"
"5 on scale 1-7","2008","16-34 y.","middle vocational","","","","","5"
"5 on scale 1-7","2008","16-34 y.","vocational + Abi","","","","","5"
"5 on scale 1-7","2008","16-34 y.","higher vocational","","","","","5"
"5 on scale 1-7","2008","16-34 y.","higher education","","","","","5"
"5 on scale 1-7","2008","16-34 y.","in school","","","","","5"
"6 on scale 1-7","2008","66 and older","in school","","","","","6"
"6 on scale 1-7","2008","66 and older","inadequately","","","","","6"
"6 on scale 1-7","2008","35-65 y.","inadequately","","","","","6"
"6 on scale 1-7","2008","35-65 y.","general elemantary","","","","","6"
"6 on scale 1-7","2008","35-65 y.","middle vocational","","","","","6"
"6 on scale 1-7","2008","35-65 y.","vocational + Abi","","","","","6"
"6 on scale 1-7","2008","35-65 y.","higher vocational","","","","","6"
"6 on scale 1-7","2008","35-65 y.","higher education","","","","","6"
"6 on scale 1-7","2008","66 and older","general elemantary","","","","","6"
"6 on scale 1-7","2008","66 and older","middle vocational","","","","","6"
"6 on scale 1-7","2008","66 and older","vocational + Abi","","","","","6"
"6 on scale 1-7","2008","66 and older","higher vocational","","","","","6"
"6 on scale 1-7","2008","66 and older","higher education","","","","","6"
"6 on scale 1-7","2008","16-34 y.","inadequately","","","","","6"
"6 on scale 1-7","2008","16-34 y.","general elemantary","","","","","6"
"6 on scale 1-7","2008","16-34 y.","middle vocational","","","","","6"
"6 on scale 1-7","2008","16-34 y.","vocational + Abi","","","","","6"
"6 on scale 1-7","2008","35-65 y.","in school","","","","","6"
"6 on scale 1-7","2008","16-34 y.","in school","","","","","6"
"6 on scale 1-7","2008","16-34 y.","higher vocational","","","","","6"
"6 on scale 1-7","2008","16-34 y.","higher education","","","","","6"
"7 Strongly agree","2008","35-65 y.","in school","","","","","7"
"7 Strongly agree","2008","35-65 y.","general elemantary","","","","","7"
"7 Strongly agree","2008","35-65 y.","inadequately","","","","","7"
"7 Strongly agree","2008","66 and older","inadequately","","","","","7"
"7 Strongly agree","2008","66 and older","general elemantary","","","","","7"
"7 Strongly agree","2008","66 and older","middle vocational","","","","","7"
"7 Strongly agree","2008","66 and older","vocational + Abi","","","","","7"
"7 Strongly agree","2008","66 and older","higher vocational","","","","","7"
"7 Strongly agree","2008","66 and older","higher education","","","","","7"
"7 Strongly agree","2008","66 and older","in school","","","","","7"
"7 Strongly agree","2008","35-65 y.","middle vocational","","","","","7"
"7 Strongly agree","2008","35-65 y.","vocational + Abi","","","","","7"
"7 Strongly agree","2008","35-65 y.","higher vocational","","","","","7"
"7 Strongly agree","2008","35-65 y.","higher education","","","","","7"
"7 Strongly agree","2008","16-34 y.","in school","","","","","7"
"7 Strongly agree","2008","16-34 y.","inadequately","","","","","7"
"7 Strongly agree","2008","16-34 y.","general elemantary","","","","","7"
"7 Strongly agree","2008","16-34 y.","middle vocational","","","","","7"
"7 Strongly agree","2008","16-34 y.","vocational + Abi","","","","","7"
"7 Strongly agree","2008","16-34 y.","higher vocational","","","","","7"
"7 Strongly agree","2008","16-34 y.","higher education","","","","","7"
"1 Strongly disagree","2009","35-65 y.","general elemantary","","","","","1"
"1 Strongly disagree","2009","35-65 y.","middle vocational","","","","","1"
"1 Strongly disagree","2009","35-65 y.","vocational + Abi","","","","","1"
"1 Strongly disagree","2009","35-65 y.","higher vocational","","","","","1"
"1 Strongly disagree","2009","35-65 y.","higher education","","","","","1"
"1 Strongly disagree","2009","66 and older","in school","","","","","1"
"1 Strongly disagree","2009","66 and older","inadequately","","","","","1"
"1 Strongly disagree","2009","66 and older","general elemantary","","","","","1"
"1 Strongly disagree","2009","66 and older","middle vocational","","","","","1"
"1 Strongly disagree","2009","66 and older","vocational + Abi","","","","","1"
"1 Strongly disagree","2009","66 and older","higher vocational","","","","","1"
"1 Strongly disagree","2009","66 and older","higher education","","","","","1"
"1 Strongly disagree","2009","16-34 y.","in school","","","","","1"
"1 Strongly disagree","2009","16-34 y.","inadequately","","","","","1"
"1 Strongly disagree","2009","16-34 y.","general elemantary","","","","","1"
"1 Strongly disagree","2009","16-34 y.","middle vocational","","","","","1"
"1 Strongly disagree","2009","16-34 y.","vocational + Abi","","","","","1"
"1 Strongly disagree","2009","16-34 y.","higher vocational","","","","","1"
"1 Strongly disagree","2009","16-34 y.","higher education","","","","","1"
"1 Strongly disagree","2009","35-65 y.","in school","","","","","1"
"1 Strongly disagree","2009","35-65 y.","inadequately","","","","","1"
"2 on scale 1-7 ","2009","66 and older","higher education","","","","","2"
"2 on scale 1-7 ","2009","35-65 y.","inadequately","","","","","2"
"2 on scale 1-7 ","2009","35-65 y.","general elemantary","","","","","2"
"2 on scale 1-7 ","2009","35-65 y.","middle vocational","","","","","2"
"2 on scale 1-7 ","2009","35-65 y.","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2009","66 and older","in school","","","","","2"
"2 on scale 1-7 ","2009","66 and older","inadequately","","","","","2"
"2 on scale 1-7 ","2009","66 and older","general elemantary","","","","","2"
"2 on scale 1-7 ","2009","66 and older","middle vocational","","","","","2"
"2 on scale 1-7 ","2009","66 and older","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2009","66 and older","higher vocational","","","","","2"
"2 on scale 1-7 ","2009","16-34 y.","inadequately","","","","","2"
"2 on scale 1-7 ","2009","16-34 y.","general elemantary","","","","","2"
"2 on scale 1-7 ","2009","35-65 y.","in school","","","","","2"
"2 on scale 1-7 ","2009","35-65 y.","higher vocational","","","","","2"
"2 on scale 1-7 ","2009","35-65 y.","higher education","","","","","2"
"2 on scale 1-7 ","2009","16-34 y.","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2009","16-34 y.","higher vocational","","","","","2"
"2 on scale 1-7 ","2009","16-34 y.","in school","","","","","2"
"2 on scale 1-7 ","2009","16-34 y.","middle vocational","","","","","2"
"2 on scale 1-7 ","2009","16-34 y.","higher education","","","","","2"
"3 on scale 1-7 ","2009","66 and older","in school","","","","","3"
"3 on scale 1-7 ","2009","66 and older","middle vocational","","","","","3"
"3 on scale 1-7 ","2009","66 and older","higher education","","","","","3"
"3 on scale 1-7 ","2009","66 and older","inadequately","","","","","3"
"3 on scale 1-7 ","2009","66 and older","general elemantary","","","","","3"
"3 on scale 1-7 ","2009","35-65 y.","in school","","","","","3"
"3 on scale 1-7 ","2009","35-65 y.","inadequately","","","","","3"
"3 on scale 1-7 ","2009","35-65 y.","general elemantary","","","","","3"
"3 on scale 1-7 ","2009","35-65 y.","middle vocational","","","","","3"
"3 on scale 1-7 ","2009","35-65 y.","vocational + Abi","","","","","3"
"3 on scale 1-7 ","2009","35-65 y.","higher vocational","","","","","3"
"3 on scale 1-7 ","2009","35-65 y.","higher education","","","","","3"
"3 on scale 1-7 ","2009","66 and older","vocational + Abi","","","","","3"
"3 on scale 1-7 ","2009","66 and older","higher vocational","","","","","3"
"3 on scale 1-7 ","2009","16-34 y.","in school","","","","","3"
"3 on scale 1-7 ","2009","16-34 y.","inadequately","","","","","3"
"3 on scale 1-7 ","2009","16-34 y.","general elemantary","","","","","3"
"3 on scale 1-7 ","2009","16-34 y.","middle vocational","","","","","3"
"3 on scale 1-7 ","2009","16-34 y.","vocational + Abi","","","","","3"
"3 on scale 1-7 ","2009","16-34 y.","higher vocational","","","","","3"
"3 on scale 1-7 ","2009","16-34 y.","higher education","","","","","3"
"4 on scale 1-7","2009","16-34 y.","in school","","","","","4"
"4 on scale 1-7","2009","16-34 y.","inadequately","","","","","4"
"4 on scale 1-7","2009","16-34 y.","general elemantary","","","","","4"
"4 on scale 1-7","2009","16-34 y.","middle vocational","","","","","4"
"4 on scale 1-7","2009","16-34 y.","vocational + Abi","","","","","4"
"4 on scale 1-7","2009","16-34 y.","higher vocational","","","","","4"
"4 on scale 1-7","2009","16-34 y.","higher education","","","","","4"
"4 on scale 1-7","2009","35-65 y.","in school","","","","","4"
"4 on scale 1-7","2009","35-65 y.","inadequately","","","","","4"
"4 on scale 1-7","2009","35-65 y.","general elemantary","","","","","4"
"4 on scale 1-7","2009","35-65 y.","middle vocational","","","","","4"
"4 on scale 1-7","2009","35-65 y.","vocational + Abi","","","","","4"
"4 on scale 1-7","2009","35-65 y.","higher vocational","","","","","4"
"4 on scale 1-7","2009","35-65 y.","higher education","","","","","4"
"4 on scale 1-7","2009","66 and older","in school","","","","","4"
"4 on scale 1-7","2009","66 and older","inadequately","","","","","4"
"4 on scale 1-7","2009","66 and older","general elemantary","","","","","4"
"4 on scale 1-7","2009","66 and older","middle vocational","","","","","4"
"4 on scale 1-7","2009","66 and older","vocational + Abi","","","","","4"
"4 on scale 1-7","2009","66 and older","higher vocational","","","","","4"
"4 on scale 1-7","2009","66 and older","higher education","","","","","4"
"5 on scale 1-7","2009","35-65 y.","general elemantary","","","","","5"
"5 on scale 1-7","2009","35-65 y.","inadequately","","","","","5"
"5 on scale 1-7","2009","66 and older","in school","","","","","5"
"5 on scale 1-7","2009","66 and older","inadequately","","","","","5"
"5 on scale 1-7","2009","66 and older","general elemantary","","","","","5"
"5 on scale 1-7","2009","66 and older","middle vocational","","","","","5"
"5 on scale 1-7","2009","66 and older","vocational + Abi","","","","","5"
"5 on scale 1-7","2009","66 and older","higher vocational","","","","","5"
"5 on scale 1-7","2009","66 and older","higher education","","","","","5"
"5 on scale 1-7","2009","35-65 y.","in school","","","","","5"
"5 on scale 1-7","2009","35-65 y.","middle vocational","","","","","5"
"5 on scale 1-7","2009","35-65 y.","vocational + Abi","","","","","5"
"5 on scale 1-7","2009","35-65 y.","higher vocational","","","","","5"
"5 on scale 1-7","2009","35-65 y.","higher education","","","","","5"
"5 on scale 1-7","2009","16-34 y.","inadequately","","","","","5"
"5 on scale 1-7","2009","16-34 y.","general elemantary","","","","","5"
"5 on scale 1-7","2009","16-34 y.","middle vocational","","","","","5"
"5 on scale 1-7","2009","16-34 y.","vocational + Abi","","","","","5"
"5 on scale 1-7","2009","16-34 y.","higher vocational","","","","","5"
"5 on scale 1-7","2009","16-34 y.","higher education","","","","","5"
"5 on scale 1-7","2009","16-34 y.","in school","","","","","5"
"6 on scale 1-7","2009","66 and older","higher education","","","","","6"
"6 on scale 1-7","2009","66 and older","in school","","","","","6"
"6 on scale 1-7","2009","66 and older","inadequately","","","","","6"
"6 on scale 1-7","2009","35-65 y.","inadequately","","","","","6"
"6 on scale 1-7","2009","35-65 y.","general elemantary","","","","","6"
"6 on scale 1-7","2009","35-65 y.","middle vocational","","","","","6"
"6 on scale 1-7","2009","35-65 y.","vocational + Abi","","","","","6"
"6 on scale 1-7","2009","35-65 y.","higher vocational","","","","","6"
"6 on scale 1-7","2009","35-65 y.","higher education","","","","","6"
"6 on scale 1-7","2009","66 and older","general elemantary","","","","","6"
"6 on scale 1-7","2009","66 and older","middle vocational","","","","","6"
"6 on scale 1-7","2009","66 and older","vocational + Abi","","","","","6"
"6 on scale 1-7","2009","66 and older","higher vocational","","","","","6"
"6 on scale 1-7","2009","16-34 y.","inadequately","","","","","6"
"6 on scale 1-7","2009","16-34 y.","general elemantary","","","","","6"
"6 on scale 1-7","2009","16-34 y.","middle vocational","","","","","6"
"6 on scale 1-7","2009","35-65 y.","in school","","","","","6"
"6 on scale 1-7","2009","16-34 y.","in school","","","","","6"
"6 on scale 1-7","2009","16-34 y.","higher education","","","","","6"
"6 on scale 1-7","2009","16-34 y.","vocational + Abi","","","","","6"
"6 on scale 1-7","2009","16-34 y.","higher vocational","","","","","6"
"7 Strongly agree","2009","66 and older","higher education","","","","","7"
"7 Strongly agree","2009","35-65 y.","in school","","","","","7"
"7 Strongly agree","2009","35-65 y.","inadequately","","","","","7"
"7 Strongly agree","2009","35-65 y.","general elemantary","","","","","7"
"7 Strongly agree","2009","66 and older","in school","","","","","7"
"7 Strongly agree","2009","66 and older","inadequately","","","","","7"
"7 Strongly agree","2009","66 and older","general elemantary","","","","","7"
"7 Strongly agree","2009","66 and older","middle vocational","","","","","7"
"7 Strongly agree","2009","66 and older","vocational + Abi","","","","","7"
"7 Strongly agree","2009","66 and older","higher vocational","","","","","7"
"7 Strongly agree","2009","35-65 y.","middle vocational","","","","","7"
"7 Strongly agree","2009","35-65 y.","vocational + Abi","","","","","7"
"7 Strongly agree","2009","35-65 y.","higher vocational","","","","","7"
"7 Strongly agree","2009","35-65 y.","higher education","","","","","7"
"7 Strongly agree","2009","16-34 y.","in school","","","","","7"
"7 Strongly agree","2009","16-34 y.","inadequately","","","","","7"
"7 Strongly agree","2009","16-34 y.","general elemantary","","","","","7"
"7 Strongly agree","2009","16-34 y.","middle vocational","","","","","7"
"7 Strongly agree","2009","16-34 y.","vocational + Abi","","","","","7"
"7 Strongly agree","2009","16-34 y.","higher vocational","","","","","7"
"7 Strongly agree","2009","16-34 y.","higher education","","","","","7"
"1 Strongly disagree","2010","66 and older","in school","","","","","1"
"1 Strongly disagree","2010","66 and older","inadequately","10","","","","1"
"1 Strongly disagree","2010","66 and older","general elemantary","173","0.311635288738356","0.274636929950841","0.348633647525871","1"
"1 Strongly disagree","2010","66 and older","middle vocational","600","0.294724045292305","0.275078903434165","0.314369187150444","1"
"1 Strongly disagree","2010","66 and older","vocational + Abi","36","0.371456764964402","0.274292179387615","0.468621350541189","1"
"1 Strongly disagree","2010","66 and older","higher vocational","90","0.289209048086371","0.239298154739352","0.339119941433389","1"
"1 Strongly disagree","2010","66 and older","higher education","283","0.343238753368609","0.312133159979949","0.37434434675727","1"
"1 Strongly disagree","2010","35-65 y.","general elemantary","130","0.243168115572164","0.207118414667662","0.279217816476666","1"
"1 Strongly disagree","2010","35-65 y.","middle vocational","1046","0.224323898294983","0.212309869241175","0.23633792734879","1"
"1 Strongly disagree","2010","35-65 y.","vocational + Abi","130","0.224001599734537","0.188836878086061","0.259166321383014","1"
"1 Strongly disagree","2010","35-65 y.","higher vocational","170","0.203677706222381","0.176328685821315","0.231026726623446","1"
"1 Strongly disagree","2010","35-65 y.","higher education","533","0.218954709449762","0.202464928729328","0.235444490170196","1"
"1 Strongly disagree","2010","16-34 y.","in school","58","0.233240371617837","0.182704072726051","0.283776670509624","1"
"1 Strongly disagree","2010","16-34 y.","inadequately","7","","","","1"
"1 Strongly disagree","2010","16-34 y.","general elemantary","98","0.184554793365248","0.149557283186933","0.219552303543564","1"
"1 Strongly disagree","2010","16-34 y.","middle vocational","299","0.183303225815621","0.164321000611464","0.202285451019778","1"
"1 Strongly disagree","2010","16-34 y.","vocational + Abi","51","0.231664144639517","0.184470462349218","0.278857826929816","1"
"1 Strongly disagree","2010","16-34 y.","higher vocational","20","","","","1"
"1 Strongly disagree","2010","16-34 y.","higher education","95","0.152521008666137","0.121500240710549","0.183541776621724","1"
"1 Strongly disagree","2010","35-65 y.","in school","","","","","1"
"1 Strongly disagree","2010","35-65 y.","inadequately","18","","","","1"
"2 on scale 1-7 ","2010","35-65 y.","general elemantary","125","0.207155404571181","0.173099626239915","0.241211182902447","2"
"2 on scale 1-7 ","2010","35-65 y.","middle vocational","1025","0.203535437886665","0.19193928461495","0.21513159115838","2"
"2 on scale 1-7 ","2010","35-65 y.","vocational + Abi","139","0.214102681116791","0.179505145300152","0.24870021693343","2"
"2 on scale 1-7 ","2010","35-65 y.","higher vocational","232","0.251764803262025","0.222290593849558","0.281239012674492","2"
"2 on scale 1-7 ","2010","66 and older","in school","","","","","2"
"2 on scale 1-7 ","2010","66 and older","inadequately","10","","","","2"
