"plh0206i03","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence"
"3 on scale 1-7 ","2009","1-pers.-HH","Female","","","",""
"3 on scale 1-7 ","2009","(Married) couple without C. ","Male","","","",""
"3 on scale 1-7 ","2009","(Married) couple without C. ","Female","","","",""
"3 on scale 1-7 ","2009","Single parent ","Male","","","",""
"3 on scale 1-7 ","2009","Single parent ","Female","","","",""
"3 on scale 1-7 ","2009","Couple + C. LE 16 ","Male","","","",""
"3 on scale 1-7 ","2009","Couple + C. LE 16 ","Female","","","",""
"3 on scale 1-7 ","2009","Couple + C. GT 16 ","Male","","","",""
"3 on scale 1-7 ","2009","Couple + C. GT 16 ","Female","","","",""
"3 on scale 1-7 ","2009","Couple + C. LE and GT 16","Male","","","",""
"3 on scale 1-7 ","2009","Couple + C. LE and GT 16","Female","","","",""
"4 on scale 1-7","2009","1-pers.-HH","Male","","","",""
"4 on scale 1-7","2009","1-pers.-HH","Female","","","",""
"4 on scale 1-7","2009","(Married) couple without C. ","Male","","","",""
"4 on scale 1-7","2009","(Married) couple without C. ","Female","","","",""
"4 on scale 1-7","2009","Single parent ","Male","","","",""
"4 on scale 1-7","2009","Single parent ","Female","","","",""
"4 on scale 1-7","2009","Couple + C. LE 16 ","Male","","","",""
"4 on scale 1-7","2009","Couple + C. LE 16 ","Female","","","",""
"4 on scale 1-7","2009","Couple + C. GT 16 ","Male","","","",""
"4 on scale 1-7","2009","Couple + C. GT 16 ","Female","","","",""
"4 on scale 1-7","2009","Couple + C. LE and GT 16","Male","","","",""
"4 on scale 1-7","2009","Couple + C. LE and GT 16","Female","","","",""
"5 on scale 1-7","2009","1-pers.-HH","Male","","","",""
"5 on scale 1-7","2009","1-pers.-HH","Female","","","",""
"5 on scale 1-7","2009","(Married) couple without C. ","Male","","","",""
"5 on scale 1-7","2009","(Married) couple without C. ","Female","","","",""
"5 on scale 1-7","2009","Single parent ","Male","","","",""
"5 on scale 1-7","2009","Single parent ","Female","","","",""
"5 on scale 1-7","2009","Couple + C. LE 16 ","Male","","","",""
"5 on scale 1-7","2009","Couple + C. LE 16 ","Female","","","",""
"5 on scale 1-7","2009","Couple + C. GT 16 ","Male","","","",""
"5 on scale 1-7","2009","Couple + C. GT 16 ","Female","","","",""
"5 on scale 1-7","2009","Couple + C. LE and GT 16","Male","","","",""
"5 on scale 1-7","2009","Couple + C. LE and GT 16","Female","","","",""
"6 on scale 1-7","2009","1-pers.-HH","Male","","","",""
"6 on scale 1-7","2009","1-pers.-HH","Female","","","",""
"6 on scale 1-7","2009","(Married) couple without C. ","Male","","","",""
"6 on scale 1-7","2009","(Married) couple without C. ","Female","","","",""
"6 on scale 1-7","2009","Single parent ","Male","","","",""
"6 on scale 1-7","2009","Single parent ","Female","","","",""
"6 on scale 1-7","2009","Couple + C. LE 16 ","Male","","","",""
"6 on scale 1-7","2009","Couple + C. LE 16 ","Female","","","",""
"6 on scale 1-7","2009","Couple + C. GT 16 ","Male","","","",""
"6 on scale 1-7","2009","Couple + C. GT 16 ","Female","","","",""
"6 on scale 1-7","2009","Couple + C. LE and GT 16","Male","","","",""
"6 on scale 1-7","2009","Couple + C. LE and GT 16","Female","","","",""
"7 Strongly agree","2009","1-pers.-HH","Male","","","",""
"7 Strongly agree","2009","1-pers.-HH","Female","","","",""
"7 Strongly agree","2009","(Married) couple without C. ","Male","","","",""
"7 Strongly agree","2009","(Married) couple without C. ","Female","","","",""
"7 Strongly agree","2009","Single parent ","Male","","","",""
"7 Strongly agree","2009","Single parent ","Female","","","",""
"7 Strongly agree","2009","Couple + C. LE 16 ","Male","","","",""
"7 Strongly agree","2009","Couple + C. LE 16 ","Female","","","",""
"7 Strongly agree","2009","Couple + C. GT 16 ","Male","","","",""
"7 Strongly agree","2009","Couple + C. GT 16 ","Female","","","",""
"7 Strongly agree","2009","Couple + C. LE and GT 16","Male","","","",""
"7 Strongly agree","2009","Couple + C. LE and GT 16","Female","","","",""
"1 Strongly disagree","2010","1-pers.-HH","Male","268","0.241420792548945","0.216546217985654","0.266295367112236"
"1 Strongly disagree","2010","1-pers.-HH","Female","534","0.340397822110033","0.317150867140244","0.363644777079821"
"1 Strongly disagree","2010","(Married) couple without C. ","Male","644","0.19806453420657","0.184066667433907","0.212062400979233"
"1 Strongly disagree","2010","(Married) couple without C. ","Female","929","0.29404715671295","0.278239007485521","0.309855305940378"
"1 Strongly disagree","2010","Single parent ","Male","36","0.120394859442053","0.0806089416653981","0.160180777218707"
"1 Strongly disagree","2010","Single parent ","Female","187","0.282164243379327","0.247021039745158","0.317307447013497"
"1 Strongly disagree","2010","Couple + C. LE 16 ","Male","176","0.173290746076368","0.152146940833886","0.19443455131885"
"1 Strongly disagree","2010","Couple + C. LE 16 ","Female","324","0.237130931877726","0.214090141396009","0.260171722359444"
"1 Strongly disagree","2010","Couple + C. GT 16 ","Male","204","0.11673977686969","0.100596932386278","0.132882621353101"
"1 Strongly disagree","2010","Couple + C. GT 16 ","Female","310","0.221468860301717","0.198870733956729","0.244066986646704"
"1 Strongly disagree","2010","Couple + C. LE and GT 16","Male","93","0.178671132558708","0.146026935274714","0.211315329842702"
"1 Strongly disagree","2010","Couple + C. LE and GT 16","Female","137","0.234486693566018","0.197930689774894","0.271042697357142"
"2 on scale 1-7 ","2010","1-pers.-HH","Male","243","0.201207336178628","0.17790460644744","0.224510065909816"
"2 on scale 1-7 ","2010","1-pers.-HH","Female","412","0.259444274312666","0.237939615086572","0.28094893353876"
"2 on scale 1-7 ","2010","(Married) couple without C. ","Male","758","0.229758227604302","0.214982874890558","0.244533580318046"
"2 on scale 1-7 ","2010","(Married) couple without C. ","Female","809","0.232209322738515","0.217559042504146","0.246859602972884"
"2 on scale 1-7 ","2010","Single parent ","Male","51","0.175993688601725","0.129435578260154","0.222551798943295"
"2 on scale 1-7 ","2010","Single parent ","Female","158","0.258815725270204","0.22461492687196","0.293016523668449"
"2 on scale 1-7 ","2010","Couple + C. LE 16 ","Male","281","0.21494973287974","0.192002186711799","0.237897279047681"
"2 on scale 1-7 ","2010","Couple + C. LE 16 ","Female","374","0.255345089271539","0.231722932268282","0.278967246274796"
"2 on scale 1-7 ","2010","Couple + C. GT 16 ","Male","365","0.220124182428885","0.199294967468195","0.240953397389575"
"2 on scale 1-7 ","2010","Couple + C. GT 16 ","Female","318","0.209538406892887","0.187389601440119","0.231687212345655"
"2 on scale 1-7 ","2010","Couple + C. LE and GT 16","Male","127","0.2329992402336","0.196974952355351","0.269023528111849"
"2 on scale 1-7 ","2010","Couple + C. LE and GT 16","Female","157","0.270213860686541","0.231898328969957","0.308529392403125"
"3 on scale 1-7 ","2010","1-pers.-HH","Male","225","0.195435528491497","0.172386637027284","0.218484419955709"
"3 on scale 1-7 ","2010","1-pers.-HH","Female","269","0.171631699153464","0.153132959758156","0.190130438548772"
"3 on scale 1-7 ","2010","(Married) couple without C. ","Male","628","0.203210528231259","0.189077550235777","0.21734350622674"
"3 on scale 1-7 ","2010","(Married) couple without C. ","Female","599","0.19386704572583","0.180150649481444","0.207583441970215"
"3 on scale 1-7 ","2010","Single parent ","Male","53","0.207189163883558","0.157638458993363","0.256739868773753"
"3 on scale 1-7 ","2010","Single parent ","Female","109","0.178913034432255","0.148983953128204","0.208842115736306"
"3 on scale 1-7 ","2010","Couple + C. LE 16 ","Male","262","0.189792134813909","0.167886472053069","0.211697797574748"
"3 on scale 1-7 ","2010","Couple + C. LE 16 ","Female","252","0.189278239877698","0.168057304295614","0.210499175459783"
"3 on scale 1-7 ","2010","Couple + C. GT 16 ","Male","326","0.217535217494583","0.196794513896919","0.238275921092247"
"3 on scale 1-7 ","2010","Couple + C. GT 16 ","Female","257","0.203128654479633","0.181233006406682","0.225024302552583"
"3 on scale 1-7 ","2010","Couple + C. LE and GT 16","Male","102","0.204526343381056","0.170154107548424","0.238898579213689"
"3 on scale 1-7 ","2010","Couple + C. LE and GT 16","Female","100","0.246908061753717","0.209701899590779","0.284114223916656"
"4 on scale 1-7","2010","1-pers.-HH","Male","200","0.180922042470829","0.158546363680541","0.203297721261116"
"4 on scale 1-7","2010","1-pers.-HH","Female","198","0.122218476877458","0.106149312307896","0.138287641447019"
"4 on scale 1-7","2010","(Married) couple without C. ","Male","545","0.185865591223854","0.172202897251457","0.199528285196251"
"4 on scale 1-7","2010","(Married) couple without C. ","Female","441","0.136441309127256","0.124531534111436","0.148351084143077"
"4 on scale 1-7","2010","Single parent ","Male","52","0.186020578415807","0.1384466803892","0.233594476442413"
"4 on scale 1-7","2010","Single parent ","Female","101","0.186702243131831","0.156273965410605","0.217130520853057"
"4 on scale 1-7","2010","Couple + C. LE 16 ","Male","255","0.208924805568697","0.186214501385968","0.231635109751426"
"4 on scale 1-7","2010","Couple + C. LE 16 ","Female","201","0.164309551749765","0.144235622353203","0.184383481146328"
"4 on scale 1-7","2010","Couple + C. GT 16 ","Male","285","0.209865874784795","0.189394471237116","0.230337278332475"
"4 on scale 1-7","2010","Couple + C. GT 16 ","Female","219","0.204443518879412","0.182495249300988","0.226391788457836"
"4 on scale 1-7","2010","Couple + C. LE and GT 16","Male","108","0.196549848260459","0.162686017891877","0.230413678629041"
"4 on scale 1-7","2010","Couple + C. LE and GT 16","Female","70","0.135177532626303","0.105676380328759","0.164678684923848"
"5 on scale 1-7","2010","1-pers.-HH","Male","98","0.0997547843064674","0.0823361084830286","0.117173460129906"
"5 on scale 1-7","2010","1-pers.-HH","Female","97","0.0545229932879251","0.0433839734216237","0.0656620131542265"
"5 on scale 1-7","2010","(Married) couple without C. ","Male","318","0.10606953113855","0.0952542956149971","0.116884766662102"
"5 on scale 1-7","2010","(Married) couple without C. ","Female","257","0.0905428618730546","0.0805864485867977","0.100499275159312"
"5 on scale 1-7","2010","Single parent ","Male","35","0.15923885728686","0.114504379549715","0.203973335024005"
"5 on scale 1-7","2010","Single parent ","Female","45","0.0513560715294687","0.0341205142697388","0.0685916287891987"
"5 on scale 1-7","2010","Couple + C. LE 16 ","Male","142","0.113723748922009","0.095988830118522","0.131458667725496"
"5 on scale 1-7","2010","Couple + C. LE 16 ","Female","95","0.103495877555496","0.0869946619483233","0.119997093162668"
"5 on scale 1-7","2010","Couple + C. GT 16 ","Male","174","0.110247087399166","0.0945020183851286","0.125992156413203"
"5 on scale 1-7","2010","Couple + C. GT 16 ","Female","109","0.0795474328358171","0.064821192162601","0.0942736735090332"
"5 on scale 1-7","2010","Couple + C. LE and GT 16","Male","56","0.109392680878864","0.0827941580867709","0.135991203670958"
"5 on scale 1-7","2010","Couple + C. LE and GT 16","Female","31","0.0879787004660408","0.0635379519653257","0.112419448966756"
"6 on scale 1-7","2010","1-pers.-HH","Male","56","0.04386918428392","0.0319648175932543","0.0557735509745858"
"6 on scale 1-7","2010","1-pers.-HH","Female","45","0.0295648369444481","0.0212548057543015","0.0378748681345947"
"6 on scale 1-7","2010","(Married) couple without C. ","Male","112","0.036797655880402","0.0301852785365451","0.0434100332242588"
"6 on scale 1-7","2010","(Married) couple without C. ","Female","88","0.027921230212257","0.0222050923741575","0.0336373680503565"
"6 on scale 1-7","2010","Single parent ","Male","15","","",""
"6 on scale 1-7","2010","Single parent ","Female","14","","",""
"6 on scale 1-7","2010","Couple + C. LE 16 ","Male","65","0.0631881687533154","0.0495968019712095","0.0767795355354212"
"6 on scale 1-7","2010","Couple + C. LE 16 ","Female","33","0.0259625128210722","0.0173478265581265","0.0345771990840178"
"6 on scale 1-7","2010","Couple + C. GT 16 ","Male","92","0.0667775954492408","0.0542278688752178","0.0793273220232637"
"6 on scale 1-7","2010","Couple + C. GT 16 ","Female","54","0.0399795208212466","0.0293175584857007","0.0506414831567925"
"6 on scale 1-7","2010","Couple + C. LE and GT 16","Male","23","","",""
"6 on scale 1-7","2010","Couple + C. LE and GT 16","Female","17","","",""
"7 Strongly agree","2010","1-pers.-HH","Male","47","0.037390331719714","0.0263629444339288","0.0484177190054992"
"7 Strongly agree","2010","1-pers.-HH","Female","41","0.0222198973140059","0.0149884825933241","0.0294513120346877"
"7 Strongly agree","2010","(Married) couple without C. ","Male","109","0.0402339317150638","0.0333320466947314","0.0471358167353962"
"7 Strongly agree","2010","(Married) couple without C. ","Female","68","0.024971073610138","0.0195571509620199","0.0303849962582561"
"7 Strongly agree","2010","Single parent ","Male","15","","",""
"7 Strongly agree","2010","Single parent ","Female","16","","",""
"7 Strongly agree","2010","Couple + C. LE 16 ","Male","50","0.0361306629859623","0.0257059018614934","0.0465554241104312"
"7 Strongly agree","2010","Couple + C. LE 16 ","Female","30","0.024477796846703","0.0161066875939309","0.032848906099475"
"7 Strongly agree","2010","Couple + C. GT 16 ","Male","74","0.0587102655736395","0.0468922384968467","0.0705282926504324"
"7 Strongly agree","2010","Couple + C. GT 16 ","Female","30","0.0418936057892876","0.0309902836596793","0.0527969279188959"
"7 Strongly agree","2010","Couple + C. LE and GT 16","Male","20","","",""
"7 Strongly agree","2010","Couple + C. LE and GT 16","Female","4","","",""
"1 Strongly disagree","2011","1-pers.-HH","Male","","","",""
"1 Strongly disagree","2011","1-pers.-HH","Female","","","",""
"1 Strongly disagree","2011","(Married) couple without C. ","Male","","","",""
"1 Strongly disagree","2011","(Married) couple without C. ","Female","","","",""
"1 Strongly disagree","2011","Single parent ","Male","","","",""
"1 Strongly disagree","2011","Single parent ","Female","","","",""
"1 Strongly disagree","2011","Couple + C. LE 16 ","Male","","","",""
"1 Strongly disagree","2011","Couple + C. LE 16 ","Female","","","",""
"1 Strongly disagree","2011","Couple + C. GT 16 ","Male","","","",""
"1 Strongly disagree","2011","Couple + C. GT 16 ","Female","","","",""
"1 Strongly disagree","2011","Couple + C. LE and GT 16","Male","","","",""
"1 Strongly disagree","2011","Couple + C. LE and GT 16","Female","","","",""
"2 on scale 1-7 ","2011","1-pers.-HH","Male","","","",""
"2 on scale 1-7 ","2011","1-pers.-HH","Female","","","",""
"2 on scale 1-7 ","2011","(Married) couple without C. ","Male","","","",""
"2 on scale 1-7 ","2011","(Married) couple without C. ","Female","","","",""
"2 on scale 1-7 ","2011","Single parent ","Male","","","",""
"2 on scale 1-7 ","2011","Single parent ","Female","","","",""
"2 on scale 1-7 ","2011","Couple + C. LE 16 ","Male","","","",""
"2 on scale 1-7 ","2011","Couple + C. LE 16 ","Female","","","",""
"2 on scale 1-7 ","2011","Couple + C. GT 16 ","Male","","","",""
"2 on scale 1-7 ","2011","Couple + C. GT 16 ","Female","","","",""
"2 on scale 1-7 ","2011","Couple + C. LE and GT 16","Male","","","",""
"2 on scale 1-7 ","2011","Couple + C. LE and GT 16","Female","","","",""
"3 on scale 1-7 ","2011","1-pers.-HH","Male","","","",""
"3 on scale 1-7 ","2011","1-pers.-HH","Female","","","",""
"3 on scale 1-7 ","2011","(Married) couple without C. ","Male","","","",""
"3 on scale 1-7 ","2011","(Married) couple without C. ","Female","","","",""
"3 on scale 1-7 ","2011","Single parent ","Male","","","",""
"3 on scale 1-7 ","2011","Single parent ","Female","","","",""
"3 on scale 1-7 ","2011","Couple + C. LE 16 ","Male","","","",""
"3 on scale 1-7 ","2011","Couple + C. LE 16 ","Female","","","",""
"3 on scale 1-7 ","2011","Couple + C. GT 16 ","Male","","","",""
"3 on scale 1-7 ","2011","Couple + C. GT 16 ","Female","","","",""
"3 on scale 1-7 ","2011","Couple + C. LE and GT 16","Male","","","",""
"3 on scale 1-7 ","2011","Couple + C. LE and GT 16","Female","","","",""
"4 on scale 1-7","2011","1-pers.-HH","Male","","","",""
"4 on scale 1-7","2011","1-pers.-HH","Female","","","",""
"4 on scale 1-7","2011","(Married) couple without C. ","Male","","","",""
"4 on scale 1-7","2011","(Married) couple without C. ","Female","","","",""
"4 on scale 1-7","2011","Single parent ","Male","","","",""
"4 on scale 1-7","2011","Single parent ","Female","","","",""
"4 on scale 1-7","2011","Couple + C. LE 16 ","Male","","","",""
"4 on scale 1-7","2011","Couple + C. LE 16 ","Female","","","",""
"4 on scale 1-7","2011","Couple + C. GT 16 ","Male","","","",""
"4 on scale 1-7","2011","Couple + C. GT 16 ","Female","","","",""
"4 on scale 1-7","2011","Couple + C. LE and GT 16","Male","","","",""
"4 on scale 1-7","2011","Couple + C. LE and GT 16","Female","","","",""
"5 on scale 1-7","2011","1-pers.-HH","Male","","","",""
"5 on scale 1-7","2011","1-pers.-HH","Female","","","",""
"5 on scale 1-7","2011","(Married) couple without C. ","Male","","","",""
"5 on scale 1-7","2011","(Married) couple without C. ","Female","","","",""
"5 on scale 1-7","2011","Single parent ","Male","","","",""
"5 on scale 1-7","2011","Single parent ","Female","","","",""
"5 on scale 1-7","2011","Couple + C. LE 16 ","Male","","","",""
"5 on scale 1-7","2011","Couple + C. LE 16 ","Female","","","",""
"5 on scale 1-7","2011","Couple + C. GT 16 ","Male","","","",""
"5 on scale 1-7","2011","Couple + C. GT 16 ","Female","","","",""
"5 on scale 1-7","2011","Couple + C. LE and GT 16","Male","","","",""
"5 on scale 1-7","2011","Couple + C. LE and GT 16","Female","","","",""
"6 on scale 1-7","2011","1-pers.-HH","Male","","","",""
"6 on scale 1-7","2011","1-pers.-HH","Female","","","",""
"6 on scale 1-7","2011","(Married) couple without C. ","Male","","","",""
"6 on scale 1-7","2011","(Married) couple without C. ","Female","","","",""
"6 on scale 1-7","2011","Single parent ","Male","","","",""
"6 on scale 1-7","2011","Single parent ","Female","","","",""
"6 on scale 1-7","2011","Couple + C. LE 16 ","Male","","","",""
"6 on scale 1-7","2011","Couple + C. LE 16 ","Female","","","",""
"6 on scale 1-7","2011","Couple + C. GT 16 ","Male","","","",""
"6 on scale 1-7","2011","Couple + C. GT 16 ","Female","","","",""
"6 on scale 1-7","2011","Couple + C. LE and GT 16","Male","","","",""
"6 on scale 1-7","2011","Couple + C. LE and GT 16","Female","","","",""
"7 Strongly agree","2011","1-pers.-HH","Male","","","",""
"7 Strongly agree","2011","1-pers.-HH","Female","","","",""
"7 Strongly agree","2011","(Married) couple without C. ","Male","","","",""
"7 Strongly agree","2011","(Married) couple without C. ","Female","","","",""
"7 Strongly agree","2011","Single parent ","Male","","","",""
"7 Strongly agree","2011","Single parent ","Female","","","",""
"7 Strongly agree","2011","Couple + C. LE 16 ","Male","","","",""
"7 Strongly agree","2011","Couple + C. LE 16 ","Female","","","",""
"7 Strongly agree","2011","Couple + C. GT 16 ","Male","","","",""
"7 Strongly agree","2011","Couple + C. GT 16 ","Female","","","",""
"7 Strongly agree","2011","Couple + C. LE and GT 16","Male","","","",""
"7 Strongly agree","2011","Couple + C. LE and GT 16","Female","","","",""
"1 Strongly disagree","2012","1-pers.-HH","Male","","","",""
"1 Strongly disagree","2012","1-pers.-HH","Female","","","",""
"1 Strongly disagree","2012","(Married) couple without C. ","Male","","","",""
"1 Strongly disagree","2012","(Married) couple without C. ","Female","","","",""
"1 Strongly disagree","2012","Single parent ","Male","","","",""
"1 Strongly disagree","2012","Single parent ","Female","","","",""
"1 Strongly disagree","2012","Couple + C. LE 16 ","Male","","","",""
"1 Strongly disagree","2012","Couple + C. LE 16 ","Female","","","",""
"1 Strongly disagree","2012","Couple + C. GT 16 ","Male","","","",""
"1 Strongly disagree","2012","Couple + C. GT 16 ","Female","","","",""
"1 Strongly disagree","2012","Couple + C. LE and GT 16","Male","","","",""
"1 Strongly disagree","2012","Couple + C. LE and GT 16","Female","","","",""
"2 on scale 1-7 ","2012","1-pers.-HH","Male","","","",""
"2 on scale 1-7 ","2012","1-pers.-HH","Female","","","",""
"2 on scale 1-7 ","2012","(Married) couple without C. ","Male","","","",""
"2 on scale 1-7 ","2012","(Married) couple without C. ","Female","","","",""
"2 on scale 1-7 ","2012","Single parent ","Male","","","",""
"2 on scale 1-7 ","2012","Single parent ","Female","","","",""
"2 on scale 1-7 ","2012","Couple + C. LE 16 ","Male","","","",""
"2 on scale 1-7 ","2012","Couple + C. LE 16 ","Female","","","",""
"2 on scale 1-7 ","2012","Couple + C. GT 16 ","Male","","","",""
"2 on scale 1-7 ","2012","Couple + C. GT 16 ","Female","","","",""
"2 on scale 1-7 ","2012","Couple + C. LE and GT 16","Male","","","",""
"2 on scale 1-7 ","2012","Couple + C. LE and GT 16","Female","","","",""
"3 on scale 1-7 ","2012","1-pers.-HH","Male","","","",""
"3 on scale 1-7 ","2012","1-pers.-HH","Female","","","",""
"3 on scale 1-7 ","2012","(Married) couple without C. ","Male","","","",""
"3 on scale 1-7 ","2012","(Married) couple without C. ","Female","","","",""
"3 on scale 1-7 ","2012","Single parent ","Male","","","",""
"3 on scale 1-7 ","2012","Single parent ","Female","","","",""
"3 on scale 1-7 ","2012","Couple + C. LE 16 ","Male","","","",""
"3 on scale 1-7 ","2012","Couple + C. LE 16 ","Female","","","",""
"3 on scale 1-7 ","2012","Couple + C. GT 16 ","Male","","","",""
"3 on scale 1-7 ","2012","Couple + C. GT 16 ","Female","","","",""
"3 on scale 1-7 ","2012","Couple + C. LE and GT 16","Male","","","",""
"3 on scale 1-7 ","2012","Couple + C. LE and GT 16","Female","","","",""
"4 on scale 1-7","2012","1-pers.-HH","Male","","","",""
"4 on scale 1-7","2012","1-pers.-HH","Female","","","",""
"4 on scale 1-7","2012","(Married) couple without C. ","Male","","","",""
"4 on scale 1-7","2012","(Married) couple without C. ","Female","","","",""
"4 on scale 1-7","2012","Single parent ","Male","","","",""
"4 on scale 1-7","2012","Single parent ","Female","","","",""
"4 on scale 1-7","2012","Couple + C. LE 16 ","Male","","","",""
"4 on scale 1-7","2012","Couple + C. LE 16 ","Female","","","",""
"4 on scale 1-7","2012","Couple + C. GT 16 ","Male","","","",""
"4 on scale 1-7","2012","Couple + C. GT 16 ","Female","","","",""
"4 on scale 1-7","2012","Couple + C. LE and GT 16","Male","","","",""
"4 on scale 1-7","2012","Couple + C. LE and GT 16","Female","","","",""
"5 on scale 1-7","2012","1-pers.-HH","Male","","","",""
"5 on scale 1-7","2012","1-pers.-HH","Female","","","",""
"5 on scale 1-7","2012","(Married) couple without C. ","Male","","","",""
"5 on scale 1-7","2012","(Married) couple without C. ","Female","","","",""
"5 on scale 1-7","2012","Single parent ","Male","","","",""
"5 on scale 1-7","2012","Single parent ","Female","","","",""
"5 on scale 1-7","2012","Couple + C. LE 16 ","Male","","","",""
"5 on scale 1-7","2012","Couple + C. LE 16 ","Female","","","",""
"5 on scale 1-7","2012","Couple + C. GT 16 ","Male","","","",""
"5 on scale 1-7","2012","Couple + C. GT 16 ","Female","","","",""
"5 on scale 1-7","2012","Couple + C. LE and GT 16","Male","","","",""
"5 on scale 1-7","2012","Couple + C. LE and GT 16","Female","","","",""
"6 on scale 1-7","2012","1-pers.-HH","Male","","","",""
"6 on scale 1-7","2012","1-pers.-HH","Female","","","",""
"6 on scale 1-7","2012","(Married) couple without C. ","Male","","","",""
"6 on scale 1-7","2012","(Married) couple without C. ","Female","","","",""
"6 on scale 1-7","2012","Single parent ","Male","","","",""
"6 on scale 1-7","2012","Single parent ","Female","","","",""
"6 on scale 1-7","2012","Couple + C. LE 16 ","Male","","","",""
"6 on scale 1-7","2012","Couple + C. LE 16 ","Female","","","",""
"6 on scale 1-7","2012","Couple + C. GT 16 ","Male","","","",""
"6 on scale 1-7","2012","Couple + C. GT 16 ","Female","","","",""
"6 on scale 1-7","2012","Couple + C. LE and GT 16","Male","","","",""
"6 on scale 1-7","2012","Couple + C. LE and GT 16","Female","","","",""
"7 Strongly agree","2012","1-pers.-HH","Male","","","",""
"7 Strongly agree","2012","1-pers.-HH","Female","","","",""
"7 Strongly agree","2012","(Married) couple without C. ","Male","","","",""
"7 Strongly agree","2012","(Married) couple without C. ","Female","","","",""
"7 Strongly agree","2012","Single parent ","Male","","","",""
"7 Strongly agree","2012","Single parent ","Female","","","",""
"7 Strongly agree","2012","Couple + C. LE 16 ","Male","","","",""
"7 Strongly agree","2012","Couple + C. LE 16 ","Female","","","",""
"7 Strongly agree","2012","Couple + C. GT 16 ","Male","","","",""
"7 Strongly agree","2012","Couple + C. GT 16 ","Female","","","",""
"7 Strongly agree","2012","Couple + C. LE and GT 16","Male","","","",""
"7 Strongly agree","2012","Couple + C. LE and GT 16","Female","","","",""
"1 Strongly disagree","2013","1-pers.-HH","Male","","","",""
"1 Strongly disagree","2013","1-pers.-HH","Female","","","",""
"1 Strongly disagree","2013","(Married) couple without C. ","Male","","","",""
"1 Strongly disagree","2013","(Married) couple without C. ","Female","","","",""
"1 Strongly disagree","2013","Single parent ","Male","","","",""
"1 Strongly disagree","2013","Single parent ","Female","","","",""
"1 Strongly disagree","2013","Couple + C. LE 16 ","Male","","","",""
"1 Strongly disagree","2013","Couple + C. LE 16 ","Female","","","",""
"1 Strongly disagree","2013","Couple + C. GT 16 ","Male","","","",""
"1 Strongly disagree","2013","Couple + C. GT 16 ","Female","","","",""
"1 Strongly disagree","2013","Couple + C. LE and GT 16","Male","","","",""
"1 Strongly disagree","2013","Couple + C. LE and GT 16","Female","","","",""
"2 on scale 1-7 ","2013","1-pers.-HH","Male","","","",""
"2 on scale 1-7 ","2013","1-pers.-HH","Female","","","",""
"2 on scale 1-7 ","2013","(Married) couple without C. ","Male","","","",""
"2 on scale 1-7 ","2013","(Married) couple without C. ","Female","","","",""
"2 on scale 1-7 ","2013","Single parent ","Male","","","",""
"2 on scale 1-7 ","2013","Single parent ","Female","","","",""
"2 on scale 1-7 ","2013","Couple + C. LE 16 ","Male","","","",""
"2 on scale 1-7 ","2013","Couple + C. LE 16 ","Female","","","",""
"2 on scale 1-7 ","2013","Couple + C. GT 16 ","Male","","","",""
"2 on scale 1-7 ","2013","Couple + C. GT 16 ","Female","","","",""
"2 on scale 1-7 ","2013","Couple + C. LE and GT 16","Male","","","",""
"2 on scale 1-7 ","2013","Couple + C. LE and GT 16","Female","","","",""
"3 on scale 1-7 ","2013","1-pers.-HH","Male","","","",""
"3 on scale 1-7 ","2013","1-pers.-HH","Female","","","",""
"3 on scale 1-7 ","2013","(Married) couple without C. ","Male","","","",""
"3 on scale 1-7 ","2013","(Married) couple without C. ","Female","","","",""
"3 on scale 1-7 ","2013","Single parent ","Male","","","",""
"3 on scale 1-7 ","2013","Single parent ","Female","","","",""
"3 on scale 1-7 ","2013","Couple + C. LE 16 ","Male","","","",""
"3 on scale 1-7 ","2013","Couple + C. LE 16 ","Female","","","",""
"3 on scale 1-7 ","2013","Couple + C. GT 16 ","Male","","","",""
"3 on scale 1-7 ","2013","Couple + C. GT 16 ","Female","","","",""
"3 on scale 1-7 ","2013","Couple + C. LE and GT 16","Male","","","",""
"3 on scale 1-7 ","2013","Couple + C. LE and GT 16","Female","","","",""
"4 on scale 1-7","2013","1-pers.-HH","Male","","","",""
"4 on scale 1-7","2013","1-pers.-HH","Female","","","",""
"4 on scale 1-7","2013","(Married) couple without C. ","Male","","","",""
"4 on scale 1-7","2013","(Married) couple without C. ","Female","","","",""
"4 on scale 1-7","2013","Single parent ","Male","","","",""
"4 on scale 1-7","2013","Single parent ","Female","","","",""
"4 on scale 1-7","2013","Couple + C. LE 16 ","Male","","","",""
"4 on scale 1-7","2013","Couple + C. LE 16 ","Female","","","",""
"4 on scale 1-7","2013","Couple + C. GT 16 ","Male","","","",""
"4 on scale 1-7","2013","Couple + C. GT 16 ","Female","","","",""
"4 on scale 1-7","2013","Couple + C. LE and GT 16","Male","","","",""
"4 on scale 1-7","2013","Couple + C. LE and GT 16","Female","","","",""
"5 on scale 1-7","2013","1-pers.-HH","Male","","","",""
"5 on scale 1-7","2013","1-pers.-HH","Female","","","",""
"5 on scale 1-7","2013","(Married) couple without C. ","Male","","","",""
"5 on scale 1-7","2013","(Married) couple without C. ","Female","","","",""
"5 on scale 1-7","2013","Single parent ","Male","","","",""
"5 on scale 1-7","2013","Single parent ","Female","","","",""
