"plh0215","year","regtyp","sex","n","percent","lower_confidence","upper_confidence"
"4 on scale 1-7","2018","Urban Area","Male","","","",""
"4 on scale 1-7","2018","Urban Area","Female","","","",""
"4 on scale 1-7","2018","Rural Area","Male","","","",""
"4 on scale 1-7","2018","Rural Area","Female","","","",""
"5 on scale 1-7","2018","Urban Area","Male","","","",""
"5 on scale 1-7","2018","Urban Area","Female","","","",""
"5 on scale 1-7","2018","Rural Area","Male","","","",""
"5 on scale 1-7","2018","Rural Area","Female","","","",""
"6 on scale 1-7","2018","Urban Area","Male","","","",""
"6 on scale 1-7","2018","Urban Area","Female","","","",""
"6 on scale 1-7","2018","Rural Area","Male","","","",""
"6 on scale 1-7","2018","Rural Area","Female","","","",""
"7 Strongly agree","2018","Urban Area","Male","","","",""
"7 Strongly agree","2018","Urban Area","Female","","","",""
"7 Strongly agree","2018","Rural Area","Male","","","",""
"7 Strongly agree","2018","Rural Area","Female","","","",""
"1 Strongly disagree","2019","Urban Area","Male","135","0.0227136873287267","0.019284163557557","0.0261432110998964"
"1 Strongly disagree","2019","Urban Area","Female","182","0.0287670624416588","0.0251305378316256","0.0324035870516919"
"1 Strongly disagree","2019","Rural Area","Male","84","0.0245184823688109","0.0198645606492122","0.0291724040884096"
"1 Strongly disagree","2019","Rural Area","Female","99","0.0202594420526063","0.016184103167723","0.0243347809374895"
"2 on scale 1-7 ","2019","Urban Area","Male","298","0.0365440170532688","0.0322248184981685","0.040863215608369"
"2 on scale 1-7 ","2019","Urban Area","Female","423","0.0553724827768348","0.0503967807269159","0.0603481848267537"
"2 on scale 1-7 ","2019","Rural Area","Male","177","0.0450571817329156","0.038815042460895","0.0512993210049362"
"2 on scale 1-7 ","2019","Rural Area","Female","247","0.0568524367975023","0.0501542260124672","0.0635506475825375"
"3 on scale 1-7 ","2019","Urban Area","Male","721","0.111850387393671","0.104595329215364","0.119105445571978"
"3 on scale 1-7 ","2019","Urban Area","Female","1001","0.129076271842347","0.121781858993628","0.136370684691066"
"3 on scale 1-7 ","2019","Rural Area","Male","423","0.101049566985048","0.0919797638552153","0.110119370114881"
"3 on scale 1-7 ","2019","Rural Area","Female","583","0.14146531120453","0.131384433457981","0.151546188951079"
"4 on scale 1-7","2019","Urban Area","Male","1641","0.232797073979016","0.223069087200336","0.242525060757695"
"4 on scale 1-7","2019","Urban Area","Female","2049","0.252928837717074","0.243471754028503","0.262385921405644"
"4 on scale 1-7","2019","Rural Area","Male","1119","0.278942153068197","0.265446158741161","0.292438147395233"
"4 on scale 1-7","2019","Rural Area","Female","1283","0.290593148075662","0.277459516812395","0.303726779338928"
"5 on scale 1-7","2019","Urban Area","Male","2052","0.301049618430805","0.290490654619269","0.311608582242342"
"5 on scale 1-7","2019","Urban Area","Female","2165","0.263466783735233","0.253883018304921","0.273050549165545"
"5 on scale 1-7","2019","Rural Area","Male","1147","0.277134105078782","0.263665065971739","0.290603144185825"
"5 on scale 1-7","2019","Rural Area","Female","1185","0.25369984856292","0.241113165011506","0.266286532114333"
"6 on scale 1-7","2019","Urban Area","Male","1631","0.215682979520379","0.206215533343502","0.225150425697256"
"6 on scale 1-7","2019","Urban Area","Female","1559","0.182837036044609","0.174427665380472","0.191246406708745"
"6 on scale 1-7","2019","Rural Area","Male","897","0.193332305372149","0.181448314594225","0.205216296150074"
"6 on scale 1-7","2019","Rural Area","Female","792","0.153911318584299","0.143472828891449","0.16434980827715"
"7 Strongly agree","2019","Urban Area","Male","772","0.0793622362941335","0.0731402302467731","0.085584242341494"
"7 Strongly agree","2019","Urban Area","Female","737","0.0875515254422441","0.0814024035043263","0.0937006473801619"
"7 Strongly agree","2019","Rural Area","Male","395","0.0799662053940974","0.0718038050297223","0.0881286057584725"
"7 Strongly agree","2019","Rural Area","Female","402","0.0832184947224813","0.0752286692223194","0.0912083202226432"
