"plh0215","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence"
"6 on scale 1-7","2005","Rhineland-Palatinate,Saarland","higher education","37","0.178851739462199","0.121073791753752","0.236629687170647"
"6 on scale 1-7","2005","Baden-Württemberg","in school","24","","",""
"6 on scale 1-7","2005","Baden-Württemberg","inadequately","3","","",""
"6 on scale 1-7","2005","Baden-Württemberg","general elemantary","36","0.0761880359671251","0.0499587181098714","0.102417353824379"
"6 on scale 1-7","2005","Baden-Württemberg","middle vocational","198","0.15524318682945","0.134294863269069","0.176191510389831"
"6 on scale 1-7","2005","Baden-Württemberg","vocational + Abi","19","","",""
"6 on scale 1-7","2005","Baden-Württemberg","higher vocational","44","0.180098976627433","0.125744688346424","0.234453264908442"
"6 on scale 1-7","2005","Baden-Württemberg","higher education","109","0.219478866609974","0.181023516186916","0.257934217033032"
"6 on scale 1-7","2005","Bavaria","in school","21","","",""
"6 on scale 1-7","2005","Bavaria","inadequately","1","","",""
"6 on scale 1-7","2005","Bavaria","general elemantary","37","0.118005376132909","0.0836120952429428","0.152398657022875"
"6 on scale 1-7","2005","Bavaria","middle vocational","252","0.166619194690722","0.147711092461364","0.185527296920079"
"6 on scale 1-7","2005","Bavaria","vocational + Abi","33","0.234557133419327","0.163862041980785","0.305252224857869"
"6 on scale 1-7","2005","Bavaria","higher vocational","53","0.2730743044276","0.214466286766983","0.331682322088217"
"6 on scale 1-7","2005","Bavaria","higher education","140","0.234398658823734","0.199312729718183","0.269484587929284"
"6 on scale 1-7","2005","Berlin","in school","8","","",""
"6 on scale 1-7","2005","Berlin","inadequately","","","",""
"6 on scale 1-7","2005","Berlin","general elemantary","5","","",""
"6 on scale 1-7","2005","Berlin","middle vocational","64","0.223674607827405","0.177436395815925","0.269912819838884"
"6 on scale 1-7","2005","Berlin","vocational + Abi","9","","",""
"6 on scale 1-7","2005","Berlin","higher vocational","16","","",""
"6 on scale 1-7","2005","Berlin","higher education","56","0.227146270474818","0.17357701398627","0.280715526963365"
"6 on scale 1-7","2005","Brandenburg","in school","6","","",""
"6 on scale 1-7","2005","Brandenburg","inadequately","1","","",""
"6 on scale 1-7","2005","Brandenburg","general elemantary","7","","",""
"6 on scale 1-7","2005","Brandenburg","middle vocational","65","0.12310933973688","0.0922332932725752","0.153985386201185"
"6 on scale 1-7","2005","Brandenburg","vocational + Abi","4","","",""
"6 on scale 1-7","2005","Brandenburg","higher vocational","16","","",""
"6 on scale 1-7","2005","Brandenburg","higher education","64","0.241589013586675","0.188528801107521","0.294649226065829"
"6 on scale 1-7","2005","Mecklenburg-Western Pomerania","in school","7","","",""
"6 on scale 1-7","2005","Mecklenburg-Western Pomerania","inadequately","","","",""
"6 on scale 1-7","2005","Mecklenburg-Western Pomerania","general elemantary","8","","",""
"6 on scale 1-7","2005","Mecklenburg-Western Pomerania","middle vocational","47","0.167384818588751","0.121919692003438","0.212849945174064"
"6 on scale 1-7","2005","Mecklenburg-Western Pomerania","vocational + Abi","1","","",""
"6 on scale 1-7","2005","Mecklenburg-Western Pomerania","higher vocational","7","","",""
"6 on scale 1-7","2005","Mecklenburg-Western Pomerania","higher education","35","0.215627771917745","0.145202927686391","0.2860526161491"
"6 on scale 1-7","2005","Saxony","in school","3","","",""
"6 on scale 1-7","2005","Saxony","inadequately","","","",""
"6 on scale 1-7","2005","Saxony","general elemantary","14","","",""
"6 on scale 1-7","2005","Saxony","middle vocational","108","0.143067383422644","0.11899902490494","0.167135741940347"
"6 on scale 1-7","2005","Saxony","vocational + Abi","13","","",""
"6 on scale 1-7","2005","Saxony","higher vocational","27","","",""
"6 on scale 1-7","2005","Saxony","higher education","89","0.220093839486103","0.177116542082178","0.263071136890028"
"6 on scale 1-7","2005","Saxony-Anhalt","in school","7","","",""
"6 on scale 1-7","2005","Saxony-Anhalt","inadequately","1","","",""
"6 on scale 1-7","2005","Saxony-Anhalt","general elemantary","13","","",""
"6 on scale 1-7","2005","Saxony-Anhalt","middle vocational","83","0.209075645952057","0.170595328801124","0.24755596310299"
"6 on scale 1-7","2005","Saxony-Anhalt","vocational + Abi","6","","",""
"6 on scale 1-7","2005","Saxony-Anhalt","higher vocational","23","","",""
"6 on scale 1-7","2005","Saxony-Anhalt","higher education","44","0.161283266236073","0.11301096883525","0.209555563636897"
"6 on scale 1-7","2005","Thuringia","in school","7","","",""
"6 on scale 1-7","2005","Thuringia","inadequately","","","",""
"6 on scale 1-7","2005","Thuringia","general elemantary","7","","",""
"6 on scale 1-7","2005","Thuringia","middle vocational","77","0.0926270160162006","0.0680150534721528","0.117238978560248"
"6 on scale 1-7","2005","Thuringia","vocational + Abi","3","","",""
"6 on scale 1-7","2005","Thuringia","higher vocational","12","","",""
"6 on scale 1-7","2005","Thuringia","higher education","44","0.304166893420534","0.235010530398783","0.373323256442285"
"7 Strongly agree","2005","Schleswig-Holstein","in school","2","","",""
"7 Strongly agree","2005","Schleswig-Holstein","inadequately","","","",""
"7 Strongly agree","2005","Schleswig-Holstein","general elemantary","7","","",""
"7 Strongly agree","2005","Schleswig-Holstein","middle vocational","24","","",""
"7 Strongly agree","2005","Schleswig-Holstein","vocational + Abi","3","","",""
"7 Strongly agree","2005","Schleswig-Holstein","higher vocational","4","","",""
"7 Strongly agree","2005","Schleswig-Holstein","higher education","17","","",""
"7 Strongly agree","2005","Hamburg","in school","1","","",""
"7 Strongly agree","2005","Hamburg","inadequately","","","",""
"7 Strongly agree","2005","Hamburg","general elemantary","","","",""
"7 Strongly agree","2005","Hamburg","middle vocational","17","","",""
"7 Strongly agree","2005","Hamburg","vocational + Abi","","","",""
"7 Strongly agree","2005","Hamburg","higher vocational","","","",""
"7 Strongly agree","2005","Hamburg","higher education","6","","",""
"7 Strongly agree","2005","Lower Saxony","in school","8","","",""
"7 Strongly agree","2005","Lower Saxony","inadequately","3","","",""
"7 Strongly agree","2005","Lower Saxony","general elemantary","32","0.128701226341067","0.0867697703435828","0.170632682338552"
"7 Strongly agree","2005","Lower Saxony","middle vocational","91","0.0944196191174299","0.0754626187810286","0.113376619453831"
"7 Strongly agree","2005","Lower Saxony","vocational + Abi","8","","",""
"7 Strongly agree","2005","Lower Saxony","higher vocational","11","","",""
"7 Strongly agree","2005","Lower Saxony","higher education","40","0.103888830157534","0.0687113648848861","0.139066295430183"
"7 Strongly agree","2005","Bremen","in school","1","","",""
"7 Strongly agree","2005","Bremen","inadequately","","","",""
"7 Strongly agree","2005","Bremen","general elemantary","3","","",""
"7 Strongly agree","2005","Bremen","middle vocational","17","","",""
"7 Strongly agree","2005","Bremen","vocational + Abi","2","","",""
"7 Strongly agree","2005","Bremen","higher vocational","3","","",""
"7 Strongly agree","2005","Bremen","higher education","10","","",""
"7 Strongly agree","2005","North Rhine-Westphalia","in school","21","","",""
"7 Strongly agree","2005","North Rhine-Westphalia","inadequately","7","","",""
"7 Strongly agree","2005","North Rhine-Westphalia","general elemantary","42","0.0887587306606278","0.0648382221513982","0.112679239169857"
"7 Strongly agree","2005","North Rhine-Westphalia","middle vocational","200","0.104985347681457","0.091754636822247","0.118216058540668"
"7 Strongly agree","2005","North Rhine-Westphalia","vocational + Abi","31","0.095264531508519","0.0631484907050318","0.127380572312006"
"7 Strongly agree","2005","North Rhine-Westphalia","higher vocational","27","","",""
"7 Strongly agree","2005","North Rhine-Westphalia","higher education","96","0.111280674938592","0.0897298635159971","0.132831486361186"
"7 Strongly agree","2005","Hesse","in school","7","","",""
"7 Strongly agree","2005","Hesse","inadequately","","","",""
"7 Strongly agree","2005","Hesse","general elemantary","5","","",""
"7 Strongly agree","2005","Hesse","middle vocational","53","0.0773798850604764","0.0564990305272747","0.0982607395936781"
"7 Strongly agree","2005","Hesse","vocational + Abi","6","","",""
"7 Strongly agree","2005","Hesse","higher vocational","8","","",""
"7 Strongly agree","2005","Hesse","higher education","28","","",""
"7 Strongly agree","2005","Rhineland-Palatinate,Saarland","in school","4","","",""
"7 Strongly agree","2005","Rhineland-Palatinate,Saarland","inadequately","1","","",""
"7 Strongly agree","2005","Rhineland-Palatinate,Saarland","general elemantary","18","","",""
"7 Strongly agree","2005","Rhineland-Palatinate,Saarland","middle vocational","69","0.0879083363792307","0.0660218080625869","0.109794864695874"
"7 Strongly agree","2005","Rhineland-Palatinate,Saarland","vocational + Abi","7","","",""
"7 Strongly agree","2005","Rhineland-Palatinate,Saarland","higher vocational","10","","",""
"7 Strongly agree","2005","Rhineland-Palatinate,Saarland","higher education","16","","",""
"7 Strongly agree","2005","Baden-Württemberg","in school","10","","",""
"7 Strongly agree","2005","Baden-Württemberg","inadequately","3","","",""
"7 Strongly agree","2005","Baden-Württemberg","general elemantary","23","","",""
"7 Strongly agree","2005","Baden-Württemberg","middle vocational","91","0.0810041051314662","0.0652211817942092","0.0967870284687231"
"7 Strongly agree","2005","Baden-Württemberg","vocational + Abi","15","","",""
"7 Strongly agree","2005","Baden-Württemberg","higher vocational","17","","",""
"7 Strongly agree","2005","Baden-Württemberg","higher education","40","0.102901112474895","0.0746719313945497","0.131130293555241"
"7 Strongly agree","2005","Bavaria","in school","5","","",""
"7 Strongly agree","2005","Bavaria","inadequately","","","",""
"7 Strongly agree","2005","Bavaria","general elemantary","25","","",""
"7 Strongly agree","2005","Bavaria","middle vocational","125","0.0897077175243979","0.0752076837686459","0.10420775128015"
"7 Strongly agree","2005","Bavaria","vocational + Abi","7","","",""
"7 Strongly agree","2005","Bavaria","higher vocational","15","","",""
"7 Strongly agree","2005","Bavaria","higher education","55","0.124078120896167","0.0967736120669789","0.151382629725355"
"7 Strongly agree","2005","Berlin","in school","5","","",""
"7 Strongly agree","2005","Berlin","inadequately","","","",""
"7 Strongly agree","2005","Berlin","general elemantary","9","","",""
"7 Strongly agree","2005","Berlin","middle vocational","32","0.108426380591586","0.073926556614728","0.142926204568444"
"7 Strongly agree","2005","Berlin","vocational + Abi","5","","",""
"7 Strongly agree","2005","Berlin","higher vocational","5","","",""
"7 Strongly agree","2005","Berlin","higher education","27","","",""
"7 Strongly agree","2005","Brandenburg","in school","3","","",""
"7 Strongly agree","2005","Brandenburg","inadequately","2","","",""
"7 Strongly agree","2005","Brandenburg","general elemantary","1","","",""
"7 Strongly agree","2005","Brandenburg","middle vocational","31","0.0669166634594813","0.0434348940713932","0.0903984328475695"
"7 Strongly agree","2005","Brandenburg","vocational + Abi","3","","",""
"7 Strongly agree","2005","Brandenburg","higher vocational","2","","",""
"7 Strongly agree","2005","Brandenburg","higher education","23","","",""
"7 Strongly agree","2005","Mecklenburg-Western Pomerania","in school","","","",""
"7 Strongly agree","2005","Mecklenburg-Western Pomerania","inadequately","","","",""
"7 Strongly agree","2005","Mecklenburg-Western Pomerania","general elemantary","4","","",""
"7 Strongly agree","2005","Mecklenburg-Western Pomerania","middle vocational","26","","",""
"7 Strongly agree","2005","Mecklenburg-Western Pomerania","vocational + Abi","1","","",""
"7 Strongly agree","2005","Mecklenburg-Western Pomerania","higher vocational","4","","",""
"7 Strongly agree","2005","Mecklenburg-Western Pomerania","higher education","18","","",""
"7 Strongly agree","2005","Saxony","in school","2","","",""
"7 Strongly agree","2005","Saxony","inadequately","","","",""
"7 Strongly agree","2005","Saxony","general elemantary","6","","",""
"7 Strongly agree","2005","Saxony","middle vocational","60","0.067786801215808","0.0505072279779302","0.0850663744536859"
"7 Strongly agree","2005","Saxony","vocational + Abi","3","","",""
"7 Strongly agree","2005","Saxony","higher vocational","8","","",""
"7 Strongly agree","2005","Saxony","higher education","19","","",""
"7 Strongly agree","2005","Saxony-Anhalt","in school","3","","",""
"7 Strongly agree","2005","Saxony-Anhalt","inadequately","1","","",""
"7 Strongly agree","2005","Saxony-Anhalt","general elemantary","5","","",""
"7 Strongly agree","2005","Saxony-Anhalt","middle vocational","36","0.0874247679859316","0.0606964870220745","0.114153048949789"
"7 Strongly agree","2005","Saxony-Anhalt","vocational + Abi","3","","",""
"7 Strongly agree","2005","Saxony-Anhalt","higher vocational","14","","",""
"7 Strongly agree","2005","Saxony-Anhalt","higher education","20","","",""
"7 Strongly agree","2005","Thuringia","in school","1","","",""
"7 Strongly agree","2005","Thuringia","inadequately","","","",""
"7 Strongly agree","2005","Thuringia","general elemantary","5","","",""
"7 Strongly agree","2005","Thuringia","middle vocational","40","0.0895025133181514","0.0652675996144295","0.113737427021873"
"7 Strongly agree","2005","Thuringia","vocational + Abi","1","","",""
"7 Strongly agree","2005","Thuringia","higher vocational","9","","",""
"7 Strongly agree","2005","Thuringia","higher education","6","","",""
"1 Strongly disagree","2006","Schleswig-Holstein","in school","","","",""
"1 Strongly disagree","2006","Schleswig-Holstein","inadequately","","","",""
"1 Strongly disagree","2006","Schleswig-Holstein","general elemantary","","","",""
"1 Strongly disagree","2006","Schleswig-Holstein","middle vocational","","","",""
"1 Strongly disagree","2006","Schleswig-Holstein","vocational + Abi","","","",""
"1 Strongly disagree","2006","Schleswig-Holstein","higher vocational","","","",""
"1 Strongly disagree","2006","Schleswig-Holstein","higher education","","","",""
"1 Strongly disagree","2006","Hamburg","in school","","","",""
"1 Strongly disagree","2006","Hamburg","inadequately","","","",""
"1 Strongly disagree","2006","Hamburg","general elemantary","","","",""
"1 Strongly disagree","2006","Hamburg","middle vocational","","","",""
"1 Strongly disagree","2006","Hamburg","vocational + Abi","","","",""
"1 Strongly disagree","2006","Hamburg","higher vocational","","","",""
"1 Strongly disagree","2006","Hamburg","higher education","","","",""
"1 Strongly disagree","2006","Lower Saxony","in school","","","",""
"1 Strongly disagree","2006","Lower Saxony","inadequately","","","",""
"1 Strongly disagree","2006","Lower Saxony","general elemantary","","","",""
"1 Strongly disagree","2006","Lower Saxony","middle vocational","","","",""
"1 Strongly disagree","2006","Lower Saxony","vocational + Abi","","","",""
"1 Strongly disagree","2006","Lower Saxony","higher vocational","","","",""
"1 Strongly disagree","2006","Lower Saxony","higher education","","","",""
"1 Strongly disagree","2006","Bremen","in school","","","",""
"1 Strongly disagree","2006","Bremen","inadequately","","","",""
"1 Strongly disagree","2006","Bremen","general elemantary","","","",""
"1 Strongly disagree","2006","Bremen","middle vocational","","","",""
"1 Strongly disagree","2006","Bremen","vocational + Abi","","","",""
"1 Strongly disagree","2006","Bremen","higher vocational","","","",""
"1 Strongly disagree","2006","Bremen","higher education","","","",""
"1 Strongly disagree","2006","North Rhine-Westphalia","in school","","","",""
"1 Strongly disagree","2006","North Rhine-Westphalia","inadequately","","","",""
"1 Strongly disagree","2006","North Rhine-Westphalia","general elemantary","","","",""
"1 Strongly disagree","2006","North Rhine-Westphalia","middle vocational","","","",""
"1 Strongly disagree","2006","North Rhine-Westphalia","vocational + Abi","","","",""
"1 Strongly disagree","2006","North Rhine-Westphalia","higher vocational","","","",""
"1 Strongly disagree","2006","North Rhine-Westphalia","higher education","","","",""
"1 Strongly disagree","2006","Hesse","in school","","","",""
"1 Strongly disagree","2006","Hesse","inadequately","","","",""
"1 Strongly disagree","2006","Hesse","general elemantary","","","",""
"1 Strongly disagree","2006","Hesse","middle vocational","","","",""
"1 Strongly disagree","2006","Hesse","vocational + Abi","","","",""
"1 Strongly disagree","2006","Hesse","higher vocational","","","",""
"1 Strongly disagree","2006","Hesse","higher education","","","",""
"1 Strongly disagree","2006","Rhineland-Palatinate,Saarland","in school","","","",""
"1 Strongly disagree","2006","Rhineland-Palatinate,Saarland","inadequately","","","",""
"1 Strongly disagree","2006","Rhineland-Palatinate,Saarland","general elemantary","","","",""
"1 Strongly disagree","2006","Rhineland-Palatinate,Saarland","middle vocational","","","",""
"1 Strongly disagree","2006","Rhineland-Palatinate,Saarland","vocational + Abi","","","",""
"1 Strongly disagree","2006","Rhineland-Palatinate,Saarland","higher vocational","","","",""
"1 Strongly disagree","2006","Rhineland-Palatinate,Saarland","higher education","","","",""
"1 Strongly disagree","2006","Baden-Württemberg","in school","","","",""
"1 Strongly disagree","2006","Baden-Württemberg","inadequately","","","",""
"1 Strongly disagree","2006","Baden-Württemberg","general elemantary","","","",""
"1 Strongly disagree","2006","Baden-Württemberg","middle vocational","","","",""
"1 Strongly disagree","2006","Baden-Württemberg","vocational + Abi","","","",""
"1 Strongly disagree","2006","Baden-Württemberg","higher vocational","","","",""
"1 Strongly disagree","2006","Baden-Württemberg","higher education","","","",""
"1 Strongly disagree","2006","Bavaria","in school","","","",""
"1 Strongly disagree","2006","Bavaria","inadequately","","","",""
"1 Strongly disagree","2006","Bavaria","general elemantary","","","",""
"1 Strongly disagree","2006","Bavaria","middle vocational","","","",""
"1 Strongly disagree","2006","Bavaria","vocational + Abi","","","",""
"1 Strongly disagree","2006","Bavaria","higher vocational","","","",""
"1 Strongly disagree","2006","Bavaria","higher education","","","",""
"1 Strongly disagree","2006","Berlin","in school","","","",""
"1 Strongly disagree","2006","Berlin","inadequately","","","",""
"1 Strongly disagree","2006","Berlin","general elemantary","","","",""
"1 Strongly disagree","2006","Berlin","middle vocational","","","",""
"1 Strongly disagree","2006","Berlin","vocational + Abi","","","",""
"1 Strongly disagree","2006","Berlin","higher vocational","","","",""
"1 Strongly disagree","2006","Berlin","higher education","","","",""
"1 Strongly disagree","2006","Brandenburg","in school","","","",""
"1 Strongly disagree","2006","Brandenburg","inadequately","","","",""
"1 Strongly disagree","2006","Brandenburg","general elemantary","","","",""
"1 Strongly disagree","2006","Brandenburg","middle vocational","","","",""
"1 Strongly disagree","2006","Brandenburg","vocational + Abi","","","",""
"1 Strongly disagree","2006","Brandenburg","higher vocational","","","",""
"1 Strongly disagree","2006","Brandenburg","higher education","","","",""
"1 Strongly disagree","2006","Mecklenburg-Western Pomerania","in school","","","",""
"1 Strongly disagree","2006","Mecklenburg-Western Pomerania","inadequately","","","",""
"1 Strongly disagree","2006","Mecklenburg-Western Pomerania","general elemantary","","","",""
"1 Strongly disagree","2006","Mecklenburg-Western Pomerania","middle vocational","","","",""
"1 Strongly disagree","2006","Mecklenburg-Western Pomerania","vocational + Abi","","","",""
"1 Strongly disagree","2006","Mecklenburg-Western Pomerania","higher vocational","","","",""
"1 Strongly disagree","2006","Mecklenburg-Western Pomerania","higher education","","","",""
"1 Strongly disagree","2006","Saxony","in school","","","",""
"1 Strongly disagree","2006","Saxony","inadequately","","","",""
"1 Strongly disagree","2006","Saxony","general elemantary","","","",""
"1 Strongly disagree","2006","Saxony","middle vocational","","","",""
"1 Strongly disagree","2006","Saxony","vocational + Abi","","","",""
"1 Strongly disagree","2006","Saxony","higher vocational","","","",""
"1 Strongly disagree","2006","Saxony","higher education","","","",""
"1 Strongly disagree","2006","Saxony-Anhalt","in school","","","",""
"1 Strongly disagree","2006","Saxony-Anhalt","inadequately","","","",""
"1 Strongly disagree","2006","Saxony-Anhalt","general elemantary","","","",""
"1 Strongly disagree","2006","Saxony-Anhalt","middle vocational","","","",""
"1 Strongly disagree","2006","Saxony-Anhalt","vocational + Abi","","","",""
"1 Strongly disagree","2006","Saxony-Anhalt","higher vocational","","","",""
"1 Strongly disagree","2006","Saxony-Anhalt","higher education","","","",""
"1 Strongly disagree","2006","Thuringia","in school","","","",""
"1 Strongly disagree","2006","Thuringia","inadequately","","","",""
"1 Strongly disagree","2006","Thuringia","general elemantary","","","",""
"1 Strongly disagree","2006","Thuringia","middle vocational","","","",""
"1 Strongly disagree","2006","Thuringia","vocational + Abi","","","",""
"1 Strongly disagree","2006","Thuringia","higher vocational","","","",""
"1 Strongly disagree","2006","Thuringia","higher education","","","",""
"2 on scale 1-7 ","2006","Schleswig-Holstein","in school","","","",""
"2 on scale 1-7 ","2006","Schleswig-Holstein","inadequately","","","",""
"2 on scale 1-7 ","2006","Schleswig-Holstein","general elemantary","","","",""
"2 on scale 1-7 ","2006","Schleswig-Holstein","middle vocational","","","",""
"2 on scale 1-7 ","2006","Schleswig-Holstein","vocational + Abi","","","",""
"2 on scale 1-7 ","2006","Schleswig-Holstein","higher vocational","","","",""
"2 on scale 1-7 ","2006","Schleswig-Holstein","higher education","","","",""
"2 on scale 1-7 ","2006","Hamburg","in school","","","",""
"2 on scale 1-7 ","2006","Hamburg","inadequately","","","",""
"2 on scale 1-7 ","2006","Hamburg","general elemantary","","","",""
"2 on scale 1-7 ","2006","Hamburg","middle vocational","","","",""
"2 on scale 1-7 ","2006","Hamburg","vocational + Abi","","","",""
"2 on scale 1-7 ","2006","Hamburg","higher vocational","","","",""
"2 on scale 1-7 ","2006","Hamburg","higher education","","","",""
"2 on scale 1-7 ","2006","Lower Saxony","in school","","","",""
"2 on scale 1-7 ","2006","Lower Saxony","inadequately","","","",""
"2 on scale 1-7 ","2006","Lower Saxony","general elemantary","","","",""
"2 on scale 1-7 ","2006","Lower Saxony","middle vocational","","","",""
"2 on scale 1-7 ","2006","Lower Saxony","vocational + Abi","","","",""
"2 on scale 1-7 ","2006","Lower Saxony","higher vocational","","","",""
"2 on scale 1-7 ","2006","Lower Saxony","higher education","","","",""
"2 on scale 1-7 ","2006","Bremen","in school","","","",""
"2 on scale 1-7 ","2006","Bremen","inadequately","","","",""
"2 on scale 1-7 ","2006","Bremen","general elemantary","","","",""
"2 on scale 1-7 ","2006","Bremen","middle vocational","","","",""
"2 on scale 1-7 ","2006","Bremen","vocational + Abi","","","",""
"2 on scale 1-7 ","2006","Bremen","higher vocational","","","",""
"2 on scale 1-7 ","2006","Bremen","higher education","","","",""
"2 on scale 1-7 ","2006","North Rhine-Westphalia","in school","","","",""
"2 on scale 1-7 ","2006","North Rhine-Westphalia","inadequately","","","",""
"2 on scale 1-7 ","2006","North Rhine-Westphalia","general elemantary","","","",""
"2 on scale 1-7 ","2006","North Rhine-Westphalia","middle vocational","","","",""
"2 on scale 1-7 ","2006","North Rhine-Westphalia","vocational + Abi","","","",""
"2 on scale 1-7 ","2006","North Rhine-Westphalia","higher vocational","","","",""
"2 on scale 1-7 ","2006","North Rhine-Westphalia","higher education","","","",""
"2 on scale 1-7 ","2006","Hesse","in school","","","",""
"2 on scale 1-7 ","2006","Hesse","inadequately","","","",""
"2 on scale 1-7 ","2006","Hesse","general elemantary","","","",""
"2 on scale 1-7 ","2006","Hesse","middle vocational","","","",""
"2 on scale 1-7 ","2006","Hesse","vocational + Abi","","","",""
"2 on scale 1-7 ","2006","Hesse","higher vocational","","","",""
"2 on scale 1-7 ","2006","Hesse","higher education","","","",""
"2 on scale 1-7 ","2006","Rhineland-Palatinate,Saarland","in school","","","",""
"2 on scale 1-7 ","2006","Rhineland-Palatinate,Saarland","inadequately","","","",""
"2 on scale 1-7 ","2006","Rhineland-Palatinate,Saarland","general elemantary","","","",""
"2 on scale 1-7 ","2006","Rhineland-Palatinate,Saarland","middle vocational","","","",""
"2 on scale 1-7 ","2006","Rhineland-Palatinate,Saarland","vocational + Abi","","","",""
"2 on scale 1-7 ","2006","Rhineland-Palatinate,Saarland","higher vocational","","","",""
"2 on scale 1-7 ","2006","Rhineland-Palatinate,Saarland","higher education","","","",""
"2 on scale 1-7 ","2006","Baden-Württemberg","in school","","","",""
"2 on scale 1-7 ","2006","Baden-Württemberg","inadequately","","","",""
"2 on scale 1-7 ","2006","Baden-Württemberg","general elemantary","","","",""
"2 on scale 1-7 ","2006","Baden-Württemberg","middle vocational","","","",""
"2 on scale 1-7 ","2006","Baden-Württemberg","vocational + Abi","","","",""
"2 on scale 1-7 ","2006","Baden-Württemberg","higher vocational","","","",""
"2 on scale 1-7 ","2006","Baden-Württemberg","higher education","","","",""
"2 on scale 1-7 ","2006","Bavaria","in school","","","",""
"2 on scale 1-7 ","2006","Bavaria","inadequately","","","",""
"2 on scale 1-7 ","2006","Bavaria","general elemantary","","","",""
"2 on scale 1-7 ","2006","Bavaria","middle vocational","","","",""
"2 on scale 1-7 ","2006","Bavaria","vocational + Abi","","","",""
"2 on scale 1-7 ","2006","Bavaria","higher vocational","","","",""
"2 on scale 1-7 ","2006","Bavaria","higher education","","","",""
"2 on scale 1-7 ","2006","Berlin","in school","","","",""
"2 on scale 1-7 ","2006","Berlin","inadequately","","","",""
"2 on scale 1-7 ","2006","Berlin","general elemantary","","","",""
"2 on scale 1-7 ","2006","Berlin","middle vocational","","","",""
"2 on scale 1-7 ","2006","Berlin","vocational + Abi","","","",""
"2 on scale 1-7 ","2006","Berlin","higher vocational","","","",""
"2 on scale 1-7 ","2006","Berlin","higher education","","","",""
"2 on scale 1-7 ","2006","Brandenburg","in school","","","",""
"2 on scale 1-7 ","2006","Brandenburg","inadequately","","","",""
"2 on scale 1-7 ","2006","Brandenburg","general elemantary","","","",""
"2 on scale 1-7 ","2006","Brandenburg","middle vocational","","","",""
"2 on scale 1-7 ","2006","Brandenburg","vocational + Abi","","","",""
"2 on scale 1-7 ","2006","Brandenburg","higher vocational","","","",""
"2 on scale 1-7 ","2006","Brandenburg","higher education","","","",""
"2 on scale 1-7 ","2006","Mecklenburg-Western Pomerania","in school","","","",""
"2 on scale 1-7 ","2006","Mecklenburg-Western Pomerania","inadequately","","","",""
"2 on scale 1-7 ","2006","Mecklenburg-Western Pomerania","general elemantary","","","",""
"2 on scale 1-7 ","2006","Mecklenburg-Western Pomerania","middle vocational","","","",""
"2 on scale 1-7 ","2006","Mecklenburg-Western Pomerania","vocational + Abi","","","",""
"2 on scale 1-7 ","2006","Mecklenburg-Western Pomerania","higher vocational","","","",""
"2 on scale 1-7 ","2006","Mecklenburg-Western Pomerania","higher education","","","",""
"2 on scale 1-7 ","2006","Saxony","in school","","","",""
"2 on scale 1-7 ","2006","Saxony","inadequately","","","",""
"2 on scale 1-7 ","2006","Saxony","general elemantary","","","",""
"2 on scale 1-7 ","2006","Saxony","middle vocational","","","",""
"2 on scale 1-7 ","2006","Saxony","vocational + Abi","","","",""
"2 on scale 1-7 ","2006","Saxony","higher vocational","","","",""
"2 on scale 1-7 ","2006","Saxony","higher education","","","",""
"2 on scale 1-7 ","2006","Saxony-Anhalt","in school","","","",""
"2 on scale 1-7 ","2006","Saxony-Anhalt","inadequately","","","",""
"2 on scale 1-7 ","2006","Saxony-Anhalt","general elemantary","","","",""
"2 on scale 1-7 ","2006","Saxony-Anhalt","middle vocational","","","",""
"2 on scale 1-7 ","2006","Saxony-Anhalt","vocational + Abi","","","",""
"2 on scale 1-7 ","2006","Saxony-Anhalt","higher vocational","","","",""
"2 on scale 1-7 ","2006","Saxony-Anhalt","higher education","","","",""
"2 on scale 1-7 ","2006","Thuringia","in school","","","",""
"2 on scale 1-7 ","2006","Thuringia","inadequately","","","",""
"2 on scale 1-7 ","2006","Thuringia","general elemantary","","","",""
"2 on scale 1-7 ","2006","Thuringia","middle vocational","","","",""
"2 on scale 1-7 ","2006","Thuringia","vocational + Abi","","","",""
"2 on scale 1-7 ","2006","Thuringia","higher vocational","","","",""
"2 on scale 1-7 ","2006","Thuringia","higher education","","","",""
"3 on scale 1-7 ","2006","Schleswig-Holstein","in school","","","",""
"3 on scale 1-7 ","2006","Schleswig-Holstein","inadequately","","","",""
"3 on scale 1-7 ","2006","Schleswig-Holstein","general elemantary","","","",""
"3 on scale 1-7 ","2006","Schleswig-Holstein","middle vocational","","","",""
"3 on scale 1-7 ","2006","Schleswig-Holstein","vocational + Abi","","","",""
"3 on scale 1-7 ","2006","Schleswig-Holstein","higher vocational","","","",""
"3 on scale 1-7 ","2006","Schleswig-Holstein","higher education","","","",""
"3 on scale 1-7 ","2006","Hamburg","in school","","","",""
"3 on scale 1-7 ","2006","Hamburg","inadequately","","","",""
"3 on scale 1-7 ","2006","Hamburg","general elemantary","","","",""
"3 on scale 1-7 ","2006","Hamburg","middle vocational","","","",""
"3 on scale 1-7 ","2006","Hamburg","vocational + Abi","","","",""
"3 on scale 1-7 ","2006","Hamburg","higher vocational","","","",""
"3 on scale 1-7 ","2006","Hamburg","higher education","","","",""
"3 on scale 1-7 ","2006","Lower Saxony","in school","","","",""
