"plh0215","year","sampreg","sex","n","percent","lower_confidence","upper_confidence"
"7 Strongly agree","2018","East Germany","Female","","","",""
"1 Strongly disagree","2019","West Germany","Male","174","0.0214790492065771","0.0185768850803285","0.0243812133328256"
"1 Strongly disagree","2019","West Germany","Female","237","0.0270197435207673","0.0239173928975728","0.0301220941439618"
"1 Strongly disagree","2019","East Germany","Male","60","0.030630645674925","0.0240699805191738","0.0371913108306762"
"1 Strongly disagree","2019","East Germany","Female","57","0.0218493413460348","0.0165331932207944","0.0271654894712751"
"2 on scale 1-7 ","2019","West Germany","Male","390","0.037441849961906","0.033641518161405","0.0412421817624069"
"2 on scale 1-7 ","2019","West Germany","Female","540","0.0549335643765665","0.050573947612987","0.0592931811401459"
"2 on scale 1-7 ","2019","East Germany","Male","111","0.0452007168701997","0.037291128956746","0.0531103047836533"
"2 on scale 1-7 ","2019","East Germany","Female","165","0.0618466673969875","0.053087353562368","0.0706059812316071"
"3 on scale 1-7 ","2019","West Germany","Male","914","0.104718572279136","0.0985891291119293","0.110848015446343"
"3 on scale 1-7 ","2019","West Germany","Female","1272","0.130859833850862","0.124407061448821","0.137312606252903"
"3 on scale 1-7 ","2019","East Germany","Male","298","0.120074789058898","0.107698970011684","0.132450608106112"
"3 on scale 1-7 ","2019","East Germany","Female","389","0.137653673630817","0.125124864746703","0.150182482514931"
"4 on scale 1-7","2019","West Germany","Male","2271","0.242481765332692","0.23390219641853","0.251061334246855"
"4 on scale 1-7","2019","West Germany","Female","2703","0.259950387303214","0.251558224374265","0.268342550232163"
"4 on scale 1-7","2019","East Germany","Male","636","0.257328255894018","0.240683886611494","0.273972625176542"
"4 on scale 1-7","2019","East Germany","Female","789","0.280504948791756","0.264168442210168","0.296841455373344"
"5 on scale 1-7","2019","West Germany","Male","2693","0.297350970853412","0.28820071401666","0.306501227690164"
"5 on scale 1-7","2019","West Germany","Female","2780","0.260802349750835","0.252401285747177","0.269203413754493"
"5 on scale 1-7","2019","East Germany","Male","702","0.271188521454794","0.254261973042666","0.288115069866921"
"5 on scale 1-7","2019","East Germany","Female","753","0.256613773144045","0.240731148983566","0.272496397304525"
"6 on scale 1-7","2019","West Germany","Male","2127","0.212041686701605","0.203859080989357","0.220224292413853"
"6 on scale 1-7","2019","West Germany","Female","1987","0.178285624126502","0.170962154917334","0.18560909333567"
"6 on scale 1-7","2019","East Germany","Male","592","0.210444552581398","0.194924781346584","0.225964323816212"
"6 on scale 1-7","2019","East Germany","Female","506","0.153639034035156","0.14052598698642","0.166752081083891"
"7 Strongly agree","2019","West Germany","Male","1017","0.0844861056646709","0.0789186791349464","0.0900535321943954"
"7 Strongly agree","2019","West Germany","Female","974","0.0881484970712534","0.0827238964456696","0.0935730976968372"
"7 Strongly agree","2019","East Germany","Male","251","0.0651325184657678","0.0557374680176177","0.0745275689139178"
"7 Strongly agree","2019","East Germany","Female","246","0.0878925616552035","0.0775964301103743","0.0981886932000327"
