"ple0018","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"No","2018","Not Working","(Married) couple without C. ","","","",""
"No","2018","Not Working","Single parent ","","","",""
"No","2018","Not Working","Couple + C. LE 16 ","","","",""
"No","2018","Not Working","Couple + C. GT 16 ","","","",""
"No","2018","Not Working","Couple + C. LE and GT 16","","","",""
"Yes","2019","Full Time","1-pers.-HH","317","0.207641787934424","0.187409611454509","0.227873964414339"
"Yes","2019","Full Time","(Married) couple without C. ","777","0.234089838571281","0.219239296868855","0.248940380273708"
"Yes","2019","Full Time","Single parent ","94","0.102758725014009","0.0808516757152313","0.124665774312786"
"Yes","2019","Full Time","Couple + C. LE 16 ","371","0.145605110409902","0.132224022184354","0.158986198635451"
"Yes","2019","Full Time","Couple + C. GT 16 ","327","0.227154819938655","0.20465374799819","0.24965589187912"
"Yes","2019","Full Time","Couple + C. LE and GT 16","150","0.157775206303688","0.133799301941304","0.181751110666072"
"Yes","2019","Part Time","1-pers.-HH","225","0.271042662300093","0.24167450902237","0.300410815577816"
"Yes","2019","Part Time","(Married) couple without C. ","613","0.329261976891346","0.307564064484569","0.350959889298123"
"Yes","2019","Part Time","Single parent ","99","0.116632250358901","0.0934428626688922","0.139821638048909"
"Yes","2019","Part Time","Couple + C. LE 16 ","170","0.0761361488966073","0.064217081521289","0.0880552162719255"
"Yes","2019","Part Time","Couple + C. GT 16 ","186","0.165799784476525","0.142100804582367","0.189498764370683"
"Yes","2019","Part Time","Couple + C. LE and GT 16","86","0.116841966730318","0.0945402871678959","0.139143646292741"
"Yes","2019","Not Working","1-pers.-HH","873","0.478875491897956","0.456031312213681","0.50171967158223"
"Yes","2019","Not Working","(Married) couple without C. ","1853","0.498732658772125","0.482465068845955","0.515000248698295"
"Yes","2019","Not Working","Single parent ","94","0.177978267507679","0.147244574749139","0.208711960266218"
"Yes","2019","Not Working","Couple + C. LE 16 ","78","0.0997652620679583","0.0764191915212862","0.12311133261463"
"Yes","2019","Not Working","Couple + C. GT 16 ","162","0.244585522024727","0.21274302653323","0.276428017516225"
"Yes","2019","Not Working","Couple + C. LE and GT 16","53","0.111097979786343","0.0836624816269585","0.138533477945727"
"No","2019","Full Time","1-pers.-HH","1227","0.792358212065576","0.772126035585661","0.812590388545491"
"No","2019","Full Time","(Married) couple without C. ","2346","0.765910161428719","0.751059619726292","0.780760703131145"
"No","2019","Full Time","Single parent ","644","0.897241274985991","0.875334225687214","0.919148324284769"
"No","2019","Full Time","Couple + C. LE 16 ","2298","0.854394889590098","0.841013801364549","0.867775977815646"
"No","2019","Full Time","Couple + C. GT 16 ","1005","0.772845180061345","0.75034410812088","0.79534625200181"
"No","2019","Full Time","Couple + C. LE and GT 16","738","0.842224793696312","0.818248889333928","0.866200698058696"
"No","2019","Part Time","1-pers.-HH","655","0.728957337699907","0.699589184422184","0.75832549097763"
"No","2019","Part Time","(Married) couple without C. ","1189","0.670738023108654","0.649040110701877","0.692435935515431"
"No","2019","Part Time","Single parent ","637","0.883367749641099","0.860178361951091","0.906557137331108"
"No","2019","Part Time","Couple + C. LE 16 ","1732","0.923863851103393","0.911944783728075","0.935782918478711"
"No","2019","Part Time","Couple + C. GT 16 ","760","0.834200215523475","0.810501235629317","0.857899195417633"
"No","2019","Part Time","Couple + C. LE and GT 16","711","0.883158033269682","0.860856353707259","0.905459712832104"
"No","2019","Not Working","1-pers.-HH","964","0.521124508102044","0.49828032841777","0.543968687786319"
"No","2019","Not Working","(Married) couple without C. ","1776","0.501267341227875","0.484999751301705","0.517534931154045"
"No","2019","Not Working","Single parent ","501","0.822021732492321","0.791288039733782","0.852755425250861"
"No","2019","Not Working","Couple + C. LE 16 ","555","0.900234737932042","0.87688866738537","0.923580808478714"
"No","2019","Not Working","Couple + C. GT 16 ","538","0.755414477975273","0.723571982483775","0.78725697346677"
"No","2019","Not Working","Couple + C. LE and GT 16","451","0.888902020213657","0.861466522054273","0.916337518373041"
