"ple0018","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence"
"Yes","2019","indirect migration background","higher vocational","12","","",""
"Yes","2019","indirect migration background","higher education","51","0.0757417246517572","0.0474930934102005","0.103990355893314"
"No","2019","no migration background","in school","198","0.967613263516334","0.943321026628762","0.991905500403906"
"No","2019","no migration background","inadequately","118","0.718733123682965","0.646296139875906","0.791170107490024"
"No","2019","no migration background","general elemantary","1143","0.66893122566382","0.645792683784972","0.692069767542669"
"No","2019","no migration background","middle vocational","6284","0.654712478479106","0.645014774864777","0.664410182093435"
"No","2019","no migration background","vocational + Abi","1222","0.806493890995884","0.78656186925056","0.826425912741208"
"No","2019","no migration background","higher vocational","986","0.649064499755725","0.625095179444934","0.673033820066515"
"No","2019","no migration background","higher education","4172","0.741041539720009","0.729585560746033","0.752497518693985"
"No","2019","direct migration background","in school","45","1","1","1"
"No","2019","direct migration background","inadequately","155","0.769602493083919","0.711818822243083","0.827386163924756"
"No","2019","direct migration background","general elemantary","474","0.723059278310683","0.687073141225689","0.759045415395676"
"No","2019","direct migration background","middle vocational","983","0.760263053404027","0.736443153137738","0.784082953670317"
"No","2019","direct migration background","vocational + Abi","410","0.774646078909402","0.73880368053747","0.810488477281334"
"No","2019","direct migration background","higher vocational","49","0.612489097755522","0.501488996426419","0.723489199084624"
"No","2019","direct migration background","higher education","903","0.836558288548604","0.814392213856774","0.858724363240433"
"No","2019","indirect migration background","in school","82","1","1","1"
"No","2019","indirect migration background","inadequately","33","0.905551524927751","0.813766919384653","0.99733613047085"
"No","2019","indirect migration background","general elemantary","211","0.841432926062957","0.795123926606541","0.887741925519372"
"No","2019","indirect migration background","middle vocational","586","0.881467150465924","0.856954950642178","0.905979350289671"
"No","2019","indirect migration background","vocational + Abi","130","0.948864292411644","0.912634311471487","0.985094273351801"
"No","2019","indirect migration background","higher vocational","63","0.841518343794391","0.758869124881729","0.924167562707054"
"No","2019","indirect migration background","higher education","286","0.924258275348243","0.896009644106686","0.9525069065898"
