"ple0018","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence","value"
"Yes","2018","Couple + C. LE 16 ","indirect migration background","","","","","1"
"Yes","2018","Couple + C. GT 16 ","no migration background","","","","","1"
"Yes","2018","Couple + C. LE and GT 16","direct migration background","","","","","1"
"Yes","2018","1-pers.-HH","no migration background","","","","","1"
"Yes","2018","1-pers.-HH","direct migration background","","","","","1"
"Yes","2018","1-pers.-HH","indirect migration background","","","","","1"
"Yes","2018","(Married) couple without C. ","no migration background","","","","","1"
"Yes","2018","Couple + C. GT 16 ","direct migration background","","","","","1"
"Yes","2018","Couple + C. GT 16 ","indirect migration background","","","","","1"
"Yes","2018","Couple + C. LE and GT 16","no migration background","","","","","1"
"Yes","2018","Couple + C. LE and GT 16","indirect migration background","","","","","1"
"Yes","2018","(Married) couple without C. ","direct migration background","","","","","1"
"Yes","2018","(Married) couple without C. ","indirect migration background","","","","","1"
"Yes","2018","Single parent ","no migration background","","","","","1"
"Yes","2018","Single parent ","direct migration background","","","","","1"
"No","2019","1-pers.-HH","no migration background","2331","0.634661523816077","0.618936365432491","0.650386682199664","2"
"No","2019","1-pers.-HH","direct migration background","324","0.727610554401605","0.685629740852405","0.769591367950805","2"
"No","2019","1-pers.-HH","indirect migration background","191","0.844812674506395","0.797710224518789","0.891915124494","2"
"No","2019","(Married) couple without C. ","no migration background","4456","0.614540696889848","0.603406352469073","0.625675041310623","2"
"No","2019","(Married) couple without C. ","direct migration background","638","0.697196805040954","0.667698432536573","0.726695177545335","2"
"No","2019","(Married) couple without C. ","indirect migration background","217","0.822289807738134","0.777673650829501","0.866905964646767","2"
"No","2019","Single parent ","no migration background","1349","0.85503043165703","0.837714253279724","0.872346610034335","2"
"No","2019","Single parent ","direct migration background","234","0.886081582814548","0.848324584113092","0.923838581516004","2"
"No","2019","Single parent ","indirect migration background","199","0.970299882505474","0.947285092263684","0.993314672747265","2"
"No","2019","Couple + C. LE 16 ","no migration background","3129","0.878386896882636","0.867717777715736","0.889056016049536","2"
"No","2019","Couple + C. LE 16 ","direct migration background","1071","0.897465793119919","0.880120865249466","0.914810720990371","2"
"No","2019","Couple + C. LE 16 ","indirect migration background","385","0.922332450119472","0.896856598572215","0.947808301666728","2"
"No","2019","Couple + C. GT 16 ","no migration background","1759","0.769936349070451","0.752799282273868","0.787073415867033","2"
"No","2019","Couple + C. GT 16 ","direct migration background","329","0.769743112387482","0.72967080191728","0.809815422857684","2"
"No","2019","Couple + C. GT 16 ","indirect migration background","215","0.963676441042842","0.939856880985511","0.987496001100174","2"
"No","2019","Couple + C. LE and GT 16","no migration background","1250","0.859339572701111","0.841542462983188","0.877136682419034","2"
"No","2019","Couple + C. LE and GT 16","direct migration background","403","0.847197418855226","0.814281998523357","0.880112839187095","2"
"No","2019","Couple + C. LE and GT 16","indirect migration background","247","0.936084892234033","0.906579220361972","0.965590564106094","2"
"Yes","2019","Single parent ","indirect migration background","10","","","","1"
"Yes","2019","Couple + C. LE 16 ","no migration background","476","0.121613103117364","0.110943983950463","0.132282222284264","1"
"Yes","2019","Couple + C. LE 16 ","direct migration background","104","0.102534206880081","0.0851892790096287","0.119879134750534","1"
"Yes","2019","Couple + C. LE 16 ","indirect migration background","39","0.0776675498805284","0.0521916983332717","0.103143401427785","1"
"Yes","2019","Couple + C. GT 16 ","no migration background","558","0.230063650929549","0.212926584132967","0.247200717726132","1"
"Yes","2019","(Married) couple without C. ","no migration background","2884","0.385459303110152","0.374324958689377","0.396593647530927","1"
"Yes","2019","Couple + C. LE and GT 16","direct migration background","56","0.152802581144773","0.119887160812904","0.185718001476642","1"
"Yes","2019","Single parent ","no migration background","239","0.14496956834297","0.127653389965665","0.162285746720276","1"
"Yes","2019","1-pers.-HH","no migration background","1271","0.365338476183923","0.349613317800336","0.381063634567509","1"
"Yes","2019","1-pers.-HH","direct migration background","108","0.272389445598395","0.230408632049195","0.314370259147595","1"
"Yes","2019","1-pers.-HH","indirect migration background","36","0.155187325493605","0.108084875506","0.202289775481211","1"
"Yes","2019","(Married) couple without C. ","direct migration background","294","0.302803194959046","0.273304822454665","0.332301567463426","1"
"Yes","2019","(Married) couple without C. ","indirect migration background","65","0.177710192261866","0.133094035353233","0.222326349170499","1"
"Yes","2019","Couple + C. GT 16 ","indirect migration background","22","","","","1"
"Yes","2019","Couple + C. LE and GT 16","no migration background","216","0.140660427298889","0.122863317580966","0.158457537016812","1"
"Yes","2019","Single parent ","direct migration background","38","0.113918417185452","0.0761614184839959","0.151675415886908","1"
"Yes","2019","Couple + C. GT 16 ","direct migration background","95","0.230256887612518","0.190184577142316","0.27032919808272","1"
"Yes","2019","Couple + C. LE and GT 16","indirect migration background","17","","","","1"
