"pli0082","year","education","migback","n","percent","lower_confidence","upper_confidence"
"Rarely","1997","college entrance qualification","direct migration background","","","",""
"Rarely","1997","college entrance qualification","indirect migration background","","","",""
"Rarely","1997","Other degree","no migration background","","","",""
"Rarely","1997","Other degree","direct migration background","","","",""
"Rarely","1997","Other degree","indirect migration background","","","",""
"Rarely","1997","no degree/no degree yet","no migration background","","","",""
"Rarely","1997","no degree/no degree yet","direct migration background","","","",""
"Rarely","1997","no degree/no degree yet","indirect migration background","","","",""
"Never","1997","lower secondary degree","no migration background","","","",""
"Never","1997","lower secondary degree","direct migration background","","","",""
"Never","1997","lower secondary degree","indirect migration background","","","",""
"Never","1997","secondary school degree","no migration background","","","",""
"Never","1997","secondary school degree","direct migration background","","","",""
"Never","1997","secondary school degree","indirect migration background","","","",""
"Never","1997","college entrance qualification","no migration background","","","",""
"Never","1997","college entrance qualification","direct migration background","","","",""
"Never","1997","college entrance qualification","indirect migration background","","","",""
"Never","1997","Other degree","no migration background","","","",""
"Never","1997","Other degree","direct migration background","","","",""
"Never","1997","Other degree","indirect migration background","","","",""
"Never","1997","no degree/no degree yet","no migration background","","","",""
"Never","1997","no degree/no degree yet","direct migration background","","","",""
"Never","1997","no degree/no degree yet","indirect migration background","","","",""
"Daily","1998","lower secondary degree","no migration background","2","","",""
"Daily","1998","lower secondary degree","direct migration background","1","","",""
"Daily","1998","lower secondary degree","indirect migration background","1","","",""
"Daily","1998","secondary school degree","no migration background","2","","",""
"Daily","1998","secondary school degree","direct migration background","","","",""
"Daily","1998","secondary school degree","indirect migration background","1","","",""
"Daily","1998","college entrance qualification","no migration background","","","",""
"Daily","1998","college entrance qualification","direct migration background","1","","",""
"Daily","1998","college entrance qualification","indirect migration background","","","",""
"Daily","1998","Other degree","no migration background","1","","",""
"Daily","1998","Other degree","direct migration background","3","","",""
"Daily","1998","Other degree","indirect migration background","","","",""
"Daily","1998","no degree/no degree yet","no migration background","","","",""
"Daily","1998","no degree/no degree yet","direct migration background","","","",""
"Daily","1998","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per week","1998","lower secondary degree","no migration background","226","0.0459105904991575","0.0400027263227432","0.0518184546755717"
"Min 1x per week","1998","lower secondary degree","direct migration background","16","","",""
"Min 1x per week","1998","lower secondary degree","indirect migration background","10","","",""
"Min 1x per week","1998","secondary school degree","no migration background","192","0.0594036927923792","0.0516366897448337","0.0671706958399248"
"Min 1x per week","1998","secondary school degree","direct migration background","8","","",""
"Min 1x per week","1998","secondary school degree","indirect migration background","9","","",""
"Min 1x per week","1998","college entrance qualification","no migration background","110","0.0585907126883823","0.0481344897515201","0.0690469356252445"
"Min 1x per week","1998","college entrance qualification","direct migration background","9","","",""
"Min 1x per week","1998","college entrance qualification","indirect migration background","2","","",""
"Min 1x per week","1998","Other degree","no migration background","5","","",""
"Min 1x per week","1998","Other degree","direct migration background","27","","",""
"Min 1x per week","1998","Other degree","indirect migration background","1","","",""
"Min 1x per week","1998","no degree/no degree yet","no migration background","12","","",""
"Min 1x per week","1998","no degree/no degree yet","direct migration background","6","","",""
"Min 1x per week","1998","no degree/no degree yet","indirect migration background","4","","",""
"Min 1x per month","1998","lower secondary degree","no migration background","1077","0.223203090488671","0.21144915313697","0.234957027840373"
"Min 1x per month","1998","lower secondary degree","direct migration background","98","0.159380646012511","0.129514604237904","0.189246687787118"
"Min 1x per month","1998","lower secondary degree","indirect migration background","58","0.227854042372408","0.171123555126266","0.284584529618551"
"Min 1x per month","1998","secondary school degree","no migration background","920","0.263208473167336","0.248738512070583","0.277678434264088"
"Min 1x per month","1998","secondary school degree","direct migration background","42","0.279392533614242","0.211743512683072","0.347041554545412"
"Min 1x per month","1998","secondary school degree","indirect migration background","34","0.245670626071446","0.174362142767968","0.316979109374924"
"Min 1x per month","1998","college entrance qualification","no migration background","681","0.364946300216935","0.343512907941356","0.386379692492514"
"Min 1x per month","1998","college entrance qualification","direct migration background","55","0.343092095267621","0.274309248525189","0.411874942010053"
"Min 1x per month","1998","college entrance qualification","indirect migration background","24","","",""
"Min 1x per month","1998","Other degree","no migration background","24","","",""
"Min 1x per month","1998","Other degree","direct migration background","150","0.199298914570596","0.172995089636302","0.225602739504889"
"Min 1x per month","1998","Other degree","indirect migration background","3","","",""
"Min 1x per month","1998","no degree/no degree yet","no migration background","75","0.251579208293714","0.202477369207814","0.300681047379614"
"Min 1x per month","1998","no degree/no degree yet","direct migration background","43","0.138390746393916","0.105561392988036","0.171220099799796"
"Min 1x per month","1998","no degree/no degree yet","indirect migration background","8","","",""
"Rarely","1998","lower secondary degree","no migration background","2885","0.586750903470734","0.572850981408102","0.600650825533366"
"Rarely","1998","lower secondary degree","direct migration background","356","0.594147658232968","0.554080235563673","0.634215080902264"
"Rarely","1998","lower secondary degree","indirect migration background","114","0.604669352363184","0.538542528425934","0.670796176300435"
"Rarely","1998","secondary school degree","no migration background","2245","0.612423780641972","0.596415315183671","0.628432246100273"
"Rarely","1998","secondary school degree","direct migration background","106","0.586103145214082","0.511846072009466","0.660360218418698"
"Rarely","1998","secondary school degree","indirect migration background","90","0.622624379717406","0.542330202138772","0.70291855729604"
"Rarely","1998","college entrance qualification","no migration background","1097","0.549614060205567","0.527463101171462","0.571765019239672"
"Rarely","1998","college entrance qualification","direct migration background","108","0.572713797752073","0.501041586484408","0.644386009019737"
"Rarely","1998","college entrance qualification","indirect migration background","55","0.675525339071328","0.575996292487736","0.77505438565492"
"Rarely","1998","Other degree","no migration background","46","0.483239527851072","0.379420022214095","0.587059033488049"
"Rarely","1998","Other degree","direct migration background","536","0.582981321321522","0.550514759167497","0.615447883475546"
"Rarely","1998","Other degree","indirect migration background","9","","",""
"Rarely","1998","no degree/no degree yet","no migration background","189","0.59663636598408","0.541123877692895","0.652148854275265"
"Rarely","1998","no degree/no degree yet","direct migration background","246","0.54854345575898","0.501231911741554","0.595854999776407"
"Rarely","1998","no degree/no degree yet","indirect migration background","56","0.674161883334431","0.570149791635524","0.778173975033339"
"Never","1998","lower secondary degree","no migration background","631","0.143802319742153","0.133897433439932","0.153707206044374"
"Never","1998","lower secondary degree","direct migration background","106","0.222192220963894","0.188271837703798","0.256112604223991"
"Never","1998","lower secondary degree","indirect migration background","27","","",""
"Never","1998","secondary school degree","no migration background","199","0.0645391611696612","0.0564655174040885","0.0726128049352338"
"Never","1998","secondary school degree","direct migration background","13","","",""
"Never","1998","secondary school degree","indirect migration background","6","","",""
"Never","1998","college entrance qualification","no migration background","50","0.026848926889116","0.0196523693224155","0.0340454844558165"
"Never","1998","college entrance qualification","direct migration background","10","","",""
"Never","1998","college entrance qualification","indirect migration background","4","","",""
"Never","1998","Other degree","no migration background","13","","",""
"Never","1998","Other degree","direct migration background","170","0.178749415754955","0.153520917979617","0.203977913530293"
"Never","1998","Other degree","indirect migration background","3","","",""
"Never","1998","no degree/no degree yet","no migration background","24","","",""
"Never","1998","no degree/no degree yet","direct migration background","130","0.301513705116014","0.257883616071953","0.345143794160076"
"Never","1998","no degree/no degree yet","indirect migration background","10","","",""
"Daily","1999","lower secondary degree","no migration background","","","",""
"Daily","1999","lower secondary degree","direct migration background","","","",""
"Daily","1999","lower secondary degree","indirect migration background","","","",""
"Daily","1999","secondary school degree","no migration background","","","",""
"Daily","1999","secondary school degree","direct migration background","","","",""
"Daily","1999","secondary school degree","indirect migration background","","","",""
"Daily","1999","college entrance qualification","no migration background","","","",""
"Daily","1999","college entrance qualification","direct migration background","","","",""
"Daily","1999","college entrance qualification","indirect migration background","","","",""
"Daily","1999","Other degree","no migration background","","","",""
"Daily","1999","Other degree","direct migration background","","","",""
"Daily","1999","Other degree","indirect migration background","","","",""
"Daily","1999","no degree/no degree yet","no migration background","","","",""
"Daily","1999","no degree/no degree yet","direct migration background","","","",""
"Daily","1999","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per week","1999","lower secondary degree","no migration background","","","",""
"Min 1x per week","1999","lower secondary degree","direct migration background","","","",""
"Min 1x per week","1999","lower secondary degree","indirect migration background","","","",""
"Min 1x per week","1999","secondary school degree","no migration background","","","",""
"Min 1x per week","1999","secondary school degree","direct migration background","","","",""
"Min 1x per week","1999","secondary school degree","indirect migration background","","","",""
"Min 1x per week","1999","college entrance qualification","no migration background","","","",""
"Min 1x per week","1999","college entrance qualification","direct migration background","","","",""
"Min 1x per week","1999","college entrance qualification","indirect migration background","","","",""
"Min 1x per week","1999","Other degree","no migration background","","","",""
"Min 1x per week","1999","Other degree","direct migration background","","","",""
"Min 1x per week","1999","Other degree","indirect migration background","","","",""
"Min 1x per week","1999","no degree/no degree yet","no migration background","","","",""
"Min 1x per week","1999","no degree/no degree yet","direct migration background","","","",""
"Min 1x per week","1999","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per month","1999","lower secondary degree","no migration background","","","",""
"Min 1x per month","1999","lower secondary degree","direct migration background","","","",""
"Min 1x per month","1999","lower secondary degree","indirect migration background","","","",""
"Min 1x per month","1999","secondary school degree","no migration background","","","",""
"Min 1x per month","1999","secondary school degree","direct migration background","","","",""
"Min 1x per month","1999","secondary school degree","indirect migration background","","","",""
"Min 1x per month","1999","college entrance qualification","no migration background","","","",""
"Min 1x per month","1999","college entrance qualification","direct migration background","","","",""
"Min 1x per month","1999","college entrance qualification","indirect migration background","","","",""
"Min 1x per month","1999","Other degree","no migration background","","","",""
"Min 1x per month","1999","Other degree","direct migration background","","","",""
"Min 1x per month","1999","Other degree","indirect migration background","","","",""
"Min 1x per month","1999","no degree/no degree yet","no migration background","","","",""
"Min 1x per month","1999","no degree/no degree yet","direct migration background","","","",""
"Min 1x per month","1999","no degree/no degree yet","indirect migration background","","","",""
"Rarely","1999","lower secondary degree","no migration background","","","",""
"Rarely","1999","lower secondary degree","direct migration background","","","",""
"Rarely","1999","lower secondary degree","indirect migration background","","","",""
"Rarely","1999","secondary school degree","no migration background","","","",""
"Rarely","1999","secondary school degree","direct migration background","","","",""
"Rarely","1999","secondary school degree","indirect migration background","","","",""
"Rarely","1999","college entrance qualification","no migration background","","","",""
"Rarely","1999","college entrance qualification","direct migration background","","","",""
"Rarely","1999","college entrance qualification","indirect migration background","","","",""
"Rarely","1999","Other degree","no migration background","","","",""
"Rarely","1999","Other degree","direct migration background","","","",""
"Rarely","1999","Other degree","indirect migration background","","","",""
"Rarely","1999","no degree/no degree yet","no migration background","","","",""
"Rarely","1999","no degree/no degree yet","direct migration background","","","",""
"Rarely","1999","no degree/no degree yet","indirect migration background","","","",""
"Never","1999","lower secondary degree","no migration background","","","",""
"Never","1999","lower secondary degree","direct migration background","","","",""
"Never","1999","lower secondary degree","indirect migration background","","","",""
"Never","1999","secondary school degree","no migration background","","","",""
"Never","1999","secondary school degree","direct migration background","","","",""
"Never","1999","secondary school degree","indirect migration background","","","",""
"Never","1999","college entrance qualification","no migration background","","","",""
"Never","1999","college entrance qualification","direct migration background","","","",""
"Never","1999","college entrance qualification","indirect migration background","","","",""
"Never","1999","Other degree","no migration background","","","",""
"Never","1999","Other degree","direct migration background","","","",""
"Never","1999","Other degree","indirect migration background","","","",""
"Never","1999","no degree/no degree yet","no migration background","","","",""
"Never","1999","no degree/no degree yet","direct migration background","","","",""
"Never","1999","no degree/no degree yet","indirect migration background","","","",""
"Daily","2000","lower secondary degree","no migration background","","","",""
"Daily","2000","lower secondary degree","direct migration background","","","",""
"Daily","2000","lower secondary degree","indirect migration background","","","",""
"Daily","2000","secondary school degree","no migration background","","","",""
"Daily","2000","secondary school degree","direct migration background","","","",""
"Daily","2000","secondary school degree","indirect migration background","","","",""
"Daily","2000","college entrance qualification","no migration background","","","",""
"Daily","2000","college entrance qualification","direct migration background","","","",""
"Daily","2000","college entrance qualification","indirect migration background","","","",""
"Daily","2000","Other degree","no migration background","","","",""
"Daily","2000","Other degree","direct migration background","","","",""
"Daily","2000","Other degree","indirect migration background","","","",""
"Daily","2000","no degree/no degree yet","no migration background","","","",""
"Daily","2000","no degree/no degree yet","direct migration background","","","",""
"Daily","2000","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per week","2000","lower secondary degree","no migration background","","","",""
"Min 1x per week","2000","lower secondary degree","direct migration background","","","",""
"Min 1x per week","2000","lower secondary degree","indirect migration background","","","",""
"Min 1x per week","2000","secondary school degree","no migration background","","","",""
"Min 1x per week","2000","secondary school degree","direct migration background","","","",""
"Min 1x per week","2000","secondary school degree","indirect migration background","","","",""
"Min 1x per week","2000","college entrance qualification","no migration background","","","",""
"Min 1x per week","2000","college entrance qualification","direct migration background","","","",""
"Min 1x per week","2000","college entrance qualification","indirect migration background","","","",""
"Min 1x per week","2000","Other degree","no migration background","","","",""
"Min 1x per week","2000","Other degree","direct migration background","","","",""
"Min 1x per week","2000","Other degree","indirect migration background","","","",""
"Min 1x per week","2000","no degree/no degree yet","no migration background","","","",""
"Min 1x per week","2000","no degree/no degree yet","direct migration background","","","",""
"Min 1x per week","2000","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per month","2000","lower secondary degree","no migration background","","","",""
"Min 1x per month","2000","lower secondary degree","direct migration background","","","",""
"Min 1x per month","2000","lower secondary degree","indirect migration background","","","",""
"Min 1x per month","2000","secondary school degree","no migration background","","","",""
"Min 1x per month","2000","secondary school degree","direct migration background","","","",""
"Min 1x per month","2000","secondary school degree","indirect migration background","","","",""
"Min 1x per month","2000","college entrance qualification","no migration background","","","",""
"Min 1x per month","2000","college entrance qualification","direct migration background","","","",""
"Min 1x per month","2000","college entrance qualification","indirect migration background","","","",""
"Min 1x per month","2000","Other degree","no migration background","","","",""
"Min 1x per month","2000","Other degree","direct migration background","","","",""
"Min 1x per month","2000","Other degree","indirect migration background","","","",""
"Min 1x per month","2000","no degree/no degree yet","no migration background","","","",""
"Min 1x per month","2000","no degree/no degree yet","direct migration background","","","",""
"Min 1x per month","2000","no degree/no degree yet","indirect migration background","","","",""
"Rarely","2000","lower secondary degree","no migration background","","","",""
"Rarely","2000","lower secondary degree","direct migration background","","","",""
"Rarely","2000","lower secondary degree","indirect migration background","","","",""
"Rarely","2000","secondary school degree","no migration background","","","",""
"Rarely","2000","secondary school degree","direct migration background","","","",""
"Rarely","2000","secondary school degree","indirect migration background","","","",""
"Rarely","2000","college entrance qualification","no migration background","","","",""
"Rarely","2000","college entrance qualification","direct migration background","","","",""
"Rarely","2000","college entrance qualification","indirect migration background","","","",""
"Rarely","2000","Other degree","no migration background","","","",""
"Rarely","2000","Other degree","direct migration background","","","",""
"Rarely","2000","Other degree","indirect migration background","","","",""
"Rarely","2000","no degree/no degree yet","no migration background","","","",""
"Rarely","2000","no degree/no degree yet","direct migration background","","","",""
"Rarely","2000","no degree/no degree yet","indirect migration background","","","",""
"Never","2000","lower secondary degree","no migration background","","","",""
"Never","2000","lower secondary degree","direct migration background","","","",""
"Never","2000","lower secondary degree","indirect migration background","","","",""
"Never","2000","secondary school degree","no migration background","","","",""
"Never","2000","secondary school degree","direct migration background","","","",""
"Never","2000","secondary school degree","indirect migration background","","","",""
"Never","2000","college entrance qualification","no migration background","","","",""
"Never","2000","college entrance qualification","direct migration background","","","",""
"Never","2000","college entrance qualification","indirect migration background","","","",""
"Never","2000","Other degree","no migration background","","","",""
"Never","2000","Other degree","direct migration background","","","",""
"Never","2000","Other degree","indirect migration background","","","",""
"Never","2000","no degree/no degree yet","no migration background","","","",""
"Never","2000","no degree/no degree yet","direct migration background","","","",""
"Never","2000","no degree/no degree yet","indirect migration background","","","",""
"Daily","2001","lower secondary degree","no migration background","","","",""
"Daily","2001","lower secondary degree","direct migration background","","","",""
"Daily","2001","lower secondary degree","indirect migration background","","","",""
"Daily","2001","secondary school degree","no migration background","","","",""
"Daily","2001","secondary school degree","direct migration background","","","",""
"Daily","2001","secondary school degree","indirect migration background","","","",""
"Daily","2001","college entrance qualification","no migration background","","","",""
"Daily","2001","college entrance qualification","direct migration background","","","",""
"Daily","2001","college entrance qualification","indirect migration background","","","",""
"Daily","2001","Other degree","no migration background","","","",""
"Daily","2001","Other degree","direct migration background","","","",""
"Daily","2001","Other degree","indirect migration background","","","",""
"Daily","2001","no degree/no degree yet","no migration background","","","",""
"Daily","2001","no degree/no degree yet","direct migration background","","","",""
"Daily","2001","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per week","2001","lower secondary degree","no migration background","","","",""
"Min 1x per week","2001","lower secondary degree","direct migration background","","","",""
"Min 1x per week","2001","lower secondary degree","indirect migration background","","","",""
"Min 1x per week","2001","secondary school degree","no migration background","","","",""
"Min 1x per week","2001","secondary school degree","direct migration background","","","",""
"Min 1x per week","2001","secondary school degree","indirect migration background","","","",""
"Min 1x per week","2001","college entrance qualification","no migration background","","","",""
"Min 1x per week","2001","college entrance qualification","direct migration background","","","",""
"Min 1x per week","2001","college entrance qualification","indirect migration background","","","",""
"Min 1x per week","2001","Other degree","no migration background","","","",""
"Min 1x per week","2001","Other degree","direct migration background","","","",""
"Min 1x per week","2001","Other degree","indirect migration background","","","",""
"Min 1x per week","2001","no degree/no degree yet","no migration background","","","",""
"Min 1x per week","2001","no degree/no degree yet","direct migration background","","","",""
"Min 1x per week","2001","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per month","2001","lower secondary degree","no migration background","","","",""
"Min 1x per month","2001","lower secondary degree","direct migration background","","","",""
"Min 1x per month","2001","lower secondary degree","indirect migration background","","","",""
"Min 1x per month","2001","secondary school degree","no migration background","","","",""
"Min 1x per month","2001","secondary school degree","direct migration background","","","",""
"Min 1x per month","2001","secondary school degree","indirect migration background","","","",""
"Min 1x per month","2001","college entrance qualification","no migration background","","","",""
"Min 1x per month","2001","college entrance qualification","direct migration background","","","",""
"Min 1x per month","2001","college entrance qualification","indirect migration background","","","",""
"Min 1x per month","2001","Other degree","no migration background","","","",""
"Min 1x per month","2001","Other degree","direct migration background","","","",""
"Min 1x per month","2001","Other degree","indirect migration background","","","",""
"Min 1x per month","2001","no degree/no degree yet","no migration background","","","",""
"Min 1x per month","2001","no degree/no degree yet","direct migration background","","","",""
"Min 1x per month","2001","no degree/no degree yet","indirect migration background","","","",""
"Rarely","2001","lower secondary degree","no migration background","","","",""
"Rarely","2001","lower secondary degree","direct migration background","","","",""
"Rarely","2001","lower secondary degree","indirect migration background","","","",""
"Rarely","2001","secondary school degree","no migration background","","","",""
"Rarely","2001","secondary school degree","direct migration background","","","",""
"Rarely","2001","secondary school degree","indirect migration background","","","",""
"Rarely","2001","college entrance qualification","no migration background","","","",""
"Rarely","2001","college entrance qualification","direct migration background","","","",""
"Rarely","2001","college entrance qualification","indirect migration background","","","",""
"Rarely","2001","Other degree","no migration background","","","",""
"Rarely","2001","Other degree","direct migration background","","","",""
"Rarely","2001","Other degree","indirect migration background","","","",""
"Rarely","2001","no degree/no degree yet","no migration background","","","",""
"Rarely","2001","no degree/no degree yet","direct migration background","","","",""
"Rarely","2001","no degree/no degree yet","indirect migration background","","","",""
"Never","2001","lower secondary degree","no migration background","","","",""
"Never","2001","lower secondary degree","direct migration background","","","",""
"Never","2001","lower secondary degree","indirect migration background","","","",""
"Never","2001","secondary school degree","no migration background","","","",""
"Never","2001","secondary school degree","direct migration background","","","",""
"Never","2001","secondary school degree","indirect migration background","","","",""
"Never","2001","college entrance qualification","no migration background","","","",""
"Never","2001","college entrance qualification","direct migration background","","","",""
"Never","2001","college entrance qualification","indirect migration background","","","",""
"Never","2001","Other degree","no migration background","","","",""
"Never","2001","Other degree","direct migration background","","","",""
"Never","2001","Other degree","indirect migration background","","","",""
"Never","2001","no degree/no degree yet","no migration background","","","",""
"Never","2001","no degree/no degree yet","direct migration background","","","",""
"Never","2001","no degree/no degree yet","indirect migration background","","","",""
"Daily","2002","lower secondary degree","no migration background","","","",""
"Daily","2002","lower secondary degree","direct migration background","","","",""
"Daily","2002","lower secondary degree","indirect migration background","","","",""
"Daily","2002","secondary school degree","no migration background","","","",""
"Daily","2002","secondary school degree","direct migration background","","","",""
"Daily","2002","secondary school degree","indirect migration background","","","",""
"Daily","2002","college entrance qualification","no migration background","","","",""
"Daily","2002","college entrance qualification","direct migration background","","","",""
"Daily","2002","college entrance qualification","indirect migration background","","","",""
"Daily","2002","Other degree","no migration background","","","",""
"Daily","2002","Other degree","direct migration background","","","",""
"Daily","2002","Other degree","indirect migration background","","","",""
"Daily","2002","no degree/no degree yet","no migration background","","","",""
"Daily","2002","no degree/no degree yet","direct migration background","","","",""
"Daily","2002","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per week","2002","lower secondary degree","no migration background","","","",""
"Min 1x per week","2002","lower secondary degree","direct migration background","","","",""
"Min 1x per week","2002","lower secondary degree","indirect migration background","","","",""
"Min 1x per week","2002","secondary school degree","no migration background","","","",""
"Min 1x per week","2002","secondary school degree","direct migration background","","","",""
"Min 1x per week","2002","secondary school degree","indirect migration background","","","",""
"Min 1x per week","2002","college entrance qualification","no migration background","","","",""
"Min 1x per week","2002","college entrance qualification","direct migration background","","","",""
"Min 1x per week","2002","college entrance qualification","indirect migration background","","","",""
"Min 1x per week","2002","Other degree","no migration background","","","",""
"Min 1x per week","2002","Other degree","direct migration background","","","",""
"Min 1x per week","2002","Other degree","indirect migration background","","","",""
"Min 1x per week","2002","no degree/no degree yet","no migration background","","","",""
"Min 1x per week","2002","no degree/no degree yet","direct migration background","","","",""
"Min 1x per week","2002","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per month","2002","lower secondary degree","no migration background","","","",""
"Min 1x per month","2002","lower secondary degree","direct migration background","","","",""
"Min 1x per month","2002","lower secondary degree","indirect migration background","","","",""
"Min 1x per month","2002","secondary school degree","no migration background","","","",""
"Min 1x per month","2002","secondary school degree","direct migration background","","","",""
"Min 1x per month","2002","secondary school degree","indirect migration background","","","",""
"Min 1x per month","2002","college entrance qualification","no migration background","","","",""
"Min 1x per month","2002","college entrance qualification","direct migration background","","","",""
"Min 1x per month","2002","college entrance qualification","indirect migration background","","","",""
"Min 1x per month","2002","Other degree","no migration background","","","",""
"Min 1x per month","2002","Other degree","direct migration background","","","",""
"Min 1x per month","2002","Other degree","indirect migration background","","","",""
"Min 1x per month","2002","no degree/no degree yet","no migration background","","","",""
"Min 1x per month","2002","no degree/no degree yet","direct migration background","","","",""
"Min 1x per month","2002","no degree/no degree yet","indirect migration background","","","",""
"Rarely","2002","lower secondary degree","no migration background","","","",""
"Rarely","2002","lower secondary degree","direct migration background","","","",""
"Rarely","2002","lower secondary degree","indirect migration background","","","",""
"Rarely","2002","secondary school degree","no migration background","","","",""
"Rarely","2002","secondary school degree","direct migration background","","","",""
"Rarely","2002","secondary school degree","indirect migration background","","","",""
"Rarely","2002","college entrance qualification","no migration background","","","",""
"Rarely","2002","college entrance qualification","direct migration background","","","",""
"Rarely","2002","college entrance qualification","indirect migration background","","","",""
"Rarely","2002","Other degree","no migration background","","","",""
"Rarely","2002","Other degree","direct migration background","","","",""
"Rarely","2002","Other degree","indirect migration background","","","",""
"Rarely","2002","no degree/no degree yet","no migration background","","","",""
"Rarely","2002","no degree/no degree yet","direct migration background","","","",""
"Rarely","2002","no degree/no degree yet","indirect migration background","","","",""
"Never","2002","lower secondary degree","no migration background","","","",""
"Never","2002","lower secondary degree","direct migration background","","","",""
"Never","2002","lower secondary degree","indirect migration background","","","",""
"Never","2002","secondary school degree","no migration background","","","",""
"Never","2002","secondary school degree","direct migration background","","","",""
"Never","2002","secondary school degree","indirect migration background","","","",""
"Never","2002","college entrance qualification","no migration background","","","",""
"Never","2002","college entrance qualification","direct migration background","","","",""
"Never","2002","college entrance qualification","indirect migration background","","","",""
"Never","2002","Other degree","no migration background","","","",""
"Never","2002","Other degree","direct migration background","","","",""
"Never","2002","Other degree","indirect migration background","","","",""
"Never","2002","no degree/no degree yet","no migration background","","","",""
"Never","2002","no degree/no degree yet","direct migration background","","","",""
"Never","2002","no degree/no degree yet","indirect migration background","","","",""
"Daily","2003","lower secondary degree","no migration background","8","","",""
"Daily","2003","lower secondary degree","direct migration background","","","",""
"Daily","2003","lower secondary degree","indirect migration background","1","","",""
"Daily","2003","secondary school degree","no migration background","3","","",""
"Daily","2003","secondary school degree","direct migration background","","","",""
"Daily","2003","secondary school degree","indirect migration background","","","",""
"Daily","2003","college entrance qualification","no migration background","4","","",""
"Daily","2003","college entrance qualification","direct migration background","","","",""
"Daily","2003","college entrance qualification","indirect migration background","","","",""
"Daily","2003","Other degree","no migration background","1","","",""
"Daily","2003","Other degree","direct migration background","","","",""
"Daily","2003","Other degree","indirect migration background","","","",""
"Daily","2003","no degree/no degree yet","no migration background","1","","",""
"Daily","2003","no degree/no degree yet","direct migration background","1","","",""
"Daily","2003","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per week","2003","lower secondary degree","no migration background","326","0.0455911203007886","0.0406940192048645","0.0504882213967127"
"Min 1x per week","2003","lower secondary degree","direct migration background","17","","",""
"Min 1x per week","2003","lower secondary degree","indirect migration background","9","","",""
"Min 1x per week","2003","secondary school degree","no migration background","257","0.0428063882723216","0.0376755538082253","0.047937222736418"
"Min 1x per week","2003","secondary school degree","direct migration background","11","","",""
"Min 1x per week","2003","secondary school degree","indirect migration background","10","","",""
"Min 1x per week","2003","college entrance qualification","no migration background","340","0.0663694138706731","0.0594257601575444","0.0733130675838018"
"Min 1x per week","2003","college entrance qualification","direct migration background","15","","",""
"Min 1x per week","2003","college entrance qualification","indirect migration background","5","","",""
"Min 1x per week","2003","Other degree","no migration background","6","","",""
"Min 1x per week","2003","Other degree","direct migration background","35","0.0289239781551882","0.0190957069482611","0.0387522493621154"
"Min 1x per week","2003","Other degree","indirect migration background","2","","",""
"Min 1x per week","2003","no degree/no degree yet","no migration background","22","","",""
"Min 1x per week","2003","no degree/no degree yet","direct migration background","6","","",""
"Min 1x per week","2003","no degree/no degree yet","indirect migration background","7","","",""
"Min 1x per month","2003","lower secondary degree","no migration background","1442","0.203499283723083","0.194047664219899","0.212950903226268"
"Min 1x per month","2003","lower secondary degree","direct migration background","128","0.169781306941746","0.141665924508248","0.197896689375244"
"Min 1x per month","2003","lower secondary degree","indirect migration background","49","0.161932021469823","0.116266956595905","0.207597086343741"
"Min 1x per month","2003","secondary school degree","no migration background","1578","0.260071514424471","0.248952275016246","0.271190753832696"
"Min 1x per month","2003","secondary school degree","direct migration background","60","0.253410107122414","0.200231794998529","0.3065884192463"
"Min 1x per month","2003","secondary school degree","indirect migration background","45","0.189009635823834","0.135674581959538","0.24234468968813"
"Min 1x per month","2003","college entrance qualification","no migration background","1787","0.341155711979763","0.327931060257582","0.354380363701943"
"Min 1x per month","2003","college entrance qualification","direct migration background","84","0.330753317529554","0.276603835082646","0.384902799976462"
"Min 1x per month","2003","college entrance qualification","indirect migration background","49","0.244360350223275","0.183420112241967","0.305300588204582"
"Min 1x per month","2003","Other degree","no migration background","17","","",""
"Min 1x per month","2003","Other degree","direct migration background","184","0.171646811957623","0.149533838264243","0.193759785651002"
"Min 1x per month","2003","Other degree","indirect migration background","3","","",""
"Min 1x per month","2003","no degree/no degree yet","no migration background","140","0.213695636540946","0.180421485498475","0.246969787583416"
"Min 1x per month","2003","no degree/no degree yet","direct migration background","22","","",""
"Min 1x per month","2003","no degree/no degree yet","indirect migration background","12","","",""
"Rarely","2003","lower secondary degree","no migration background","4012","0.564443701172901","0.552803401347839","0.576084000997962"
"Rarely","2003","lower secondary degree","direct migration background","389","0.563145680081478","0.526002293269247","0.600289066893708"
"Rarely","2003","lower secondary degree","indirect migration background","130","0.454954005595121","0.393226545215482","0.51668146597476"
"Rarely","2003","secondary school degree","no migration background","3713","0.611700531263397","0.599347127356942","0.624053935169851"
"Rarely","2003","secondary school degree","direct migration background","158","0.607655551228529","0.547959717736021","0.667351384721037"
"Rarely","2003","secondary school degree","indirect migration background","126","0.608740631502638","0.542257504459973","0.675223758545302"
