"pli0082","year","bula_h","education","n","percent","lower_confidence","upper_confidence"
"Min 1x per month","1991","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Min 1x per month","1991","Mecklenburg-Western Pomerania","Other degree","","","",""
"Min 1x per month","1991","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Min 1x per month","1991","Saxony","lower secondary degree","","","",""
"Min 1x per month","1991","Saxony","secondary school degree","","","",""
"Min 1x per month","1991","Saxony","college entrance qualification","","","",""
"Min 1x per month","1991","Saxony","Other degree","","","",""
"Min 1x per month","1991","Saxony","no degree/no degree yet","","","",""
"Min 1x per month","1991","Saxony-Anhalt","lower secondary degree","","","",""
"Min 1x per month","1991","Saxony-Anhalt","secondary school degree","","","",""
"Min 1x per month","1991","Saxony-Anhalt","college entrance qualification","","","",""
"Min 1x per month","1991","Saxony-Anhalt","Other degree","","","",""
"Min 1x per month","1991","Saxony-Anhalt","no degree/no degree yet","","","",""
"Min 1x per month","1991","Thuringia","lower secondary degree","","","",""
"Min 1x per month","1991","Thuringia","secondary school degree","","","",""
"Min 1x per month","1991","Thuringia","college entrance qualification","","","",""
"Min 1x per month","1991","Thuringia","Other degree","","","",""
"Min 1x per month","1991","Thuringia","no degree/no degree yet","","","",""
"Rarely","1991","Schleswig-Holstein","lower secondary degree","","","",""
"Rarely","1991","Schleswig-Holstein","secondary school degree","","","",""
"Rarely","1991","Schleswig-Holstein","college entrance qualification","","","",""
"Rarely","1991","Schleswig-Holstein","Other degree","","","",""
"Rarely","1991","Schleswig-Holstein","no degree/no degree yet","","","",""
"Rarely","1991","Hamburg","lower secondary degree","","","",""
"Rarely","1991","Hamburg","secondary school degree","","","",""
"Rarely","1991","Hamburg","college entrance qualification","","","",""
"Rarely","1991","Hamburg","Other degree","","","",""
"Rarely","1991","Hamburg","no degree/no degree yet","","","",""
"Rarely","1991","Lower Saxony","lower secondary degree","","","",""
"Rarely","1991","Lower Saxony","secondary school degree","","","",""
"Rarely","1991","Lower Saxony","college entrance qualification","","","",""
"Rarely","1991","Lower Saxony","Other degree","","","",""
"Rarely","1991","Lower Saxony","no degree/no degree yet","","","",""
"Rarely","1991","Bremen","lower secondary degree","","","",""
"Rarely","1991","Bremen","secondary school degree","","","",""
"Rarely","1991","Bremen","college entrance qualification","","","",""
"Rarely","1991","Bremen","Other degree","","","",""
"Rarely","1991","Bremen","no degree/no degree yet","","","",""
"Rarely","1991","North Rhine-Westphalia","lower secondary degree","","","",""
"Rarely","1991","North Rhine-Westphalia","secondary school degree","","","",""
"Rarely","1991","North Rhine-Westphalia","college entrance qualification","","","",""
"Rarely","1991","North Rhine-Westphalia","Other degree","","","",""
"Rarely","1991","North Rhine-Westphalia","no degree/no degree yet","","","",""
"Rarely","1991","Hesse","lower secondary degree","","","",""
"Rarely","1991","Hesse","secondary school degree","","","",""
"Rarely","1991","Hesse","college entrance qualification","","","",""
"Rarely","1991","Hesse","Other degree","","","",""
"Rarely","1991","Hesse","no degree/no degree yet","","","",""
"Rarely","1991","Rhineland-Palatinate,Saarland","lower secondary degree","","","",""
"Rarely","1991","Rhineland-Palatinate,Saarland","secondary school degree","","","",""
"Rarely","1991","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"Rarely","1991","Rhineland-Palatinate,Saarland","Other degree","","","",""
"Rarely","1991","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Rarely","1991","Baden-Württemberg","lower secondary degree","","","",""
"Rarely","1991","Baden-Württemberg","secondary school degree","","","",""
"Rarely","1991","Baden-Württemberg","college entrance qualification","","","",""
"Rarely","1991","Baden-Württemberg","Other degree","","","",""
"Rarely","1991","Baden-Württemberg","no degree/no degree yet","","","",""
"Rarely","1991","Bavaria","lower secondary degree","","","",""
"Rarely","1991","Bavaria","secondary school degree","","","",""
"Rarely","1991","Bavaria","college entrance qualification","","","",""
"Rarely","1991","Bavaria","Other degree","","","",""
"Rarely","1991","Bavaria","no degree/no degree yet","","","",""
"Rarely","1991","Berlin","lower secondary degree","","","",""
"Rarely","1991","Berlin","secondary school degree","","","",""
"Rarely","1991","Berlin","college entrance qualification","","","",""
"Rarely","1991","Berlin","Other degree","","","",""
"Rarely","1991","Berlin","no degree/no degree yet","","","",""
"Rarely","1991","Brandenburg","lower secondary degree","","","",""
"Rarely","1991","Brandenburg","secondary school degree","","","",""
"Rarely","1991","Brandenburg","college entrance qualification","","","",""
"Rarely","1991","Brandenburg","Other degree","","","",""
"Rarely","1991","Brandenburg","no degree/no degree yet","","","",""
"Rarely","1991","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Rarely","1991","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"Rarely","1991","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Rarely","1991","Mecklenburg-Western Pomerania","Other degree","","","",""
"Rarely","1991","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Rarely","1991","Saxony","lower secondary degree","","","",""
"Rarely","1991","Saxony","secondary school degree","","","",""
"Rarely","1991","Saxony","college entrance qualification","","","",""
"Rarely","1991","Saxony","Other degree","","","",""
"Rarely","1991","Saxony","no degree/no degree yet","","","",""
"Rarely","1991","Saxony-Anhalt","lower secondary degree","","","",""
"Rarely","1991","Saxony-Anhalt","secondary school degree","","","",""
"Rarely","1991","Saxony-Anhalt","college entrance qualification","","","",""
"Rarely","1991","Saxony-Anhalt","Other degree","","","",""
"Rarely","1991","Saxony-Anhalt","no degree/no degree yet","","","",""
"Rarely","1991","Thuringia","lower secondary degree","","","",""
"Rarely","1991","Thuringia","secondary school degree","","","",""
"Rarely","1991","Thuringia","college entrance qualification","","","",""
"Rarely","1991","Thuringia","Other degree","","","",""
"Rarely","1991","Thuringia","no degree/no degree yet","","","",""
"Never","1991","Schleswig-Holstein","lower secondary degree","","","",""
"Never","1991","Schleswig-Holstein","secondary school degree","","","",""
"Never","1991","Schleswig-Holstein","college entrance qualification","","","",""
"Never","1991","Schleswig-Holstein","Other degree","","","",""
"Never","1991","Schleswig-Holstein","no degree/no degree yet","","","",""
"Never","1991","Hamburg","lower secondary degree","","","",""
"Never","1991","Hamburg","secondary school degree","","","",""
"Never","1991","Hamburg","college entrance qualification","","","",""
"Never","1991","Hamburg","Other degree","","","",""
"Never","1991","Hamburg","no degree/no degree yet","","","",""
"Never","1991","Lower Saxony","lower secondary degree","","","",""
"Never","1991","Lower Saxony","secondary school degree","","","",""
"Never","1991","Lower Saxony","college entrance qualification","","","",""
"Never","1991","Lower Saxony","Other degree","","","",""
"Never","1991","Lower Saxony","no degree/no degree yet","","","",""
"Never","1991","Bremen","lower secondary degree","","","",""
"Never","1991","Bremen","secondary school degree","","","",""
"Never","1991","Bremen","college entrance qualification","","","",""
"Never","1991","Bremen","Other degree","","","",""
"Never","1991","Bremen","no degree/no degree yet","","","",""
"Never","1991","North Rhine-Westphalia","lower secondary degree","","","",""
"Never","1991","North Rhine-Westphalia","secondary school degree","","","",""
"Never","1991","North Rhine-Westphalia","college entrance qualification","","","",""
"Never","1991","North Rhine-Westphalia","Other degree","","","",""
"Never","1991","North Rhine-Westphalia","no degree/no degree yet","","","",""
"Never","1991","Hesse","lower secondary degree","","","",""
"Never","1991","Hesse","secondary school degree","","","",""
"Never","1991","Hesse","college entrance qualification","","","",""
"Never","1991","Hesse","Other degree","","","",""
"Never","1991","Hesse","no degree/no degree yet","","","",""
"Never","1991","Rhineland-Palatinate,Saarland","lower secondary degree","","","",""
"Never","1991","Rhineland-Palatinate,Saarland","secondary school degree","","","",""
"Never","1991","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"Never","1991","Rhineland-Palatinate,Saarland","Other degree","","","",""
"Never","1991","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Never","1991","Baden-Württemberg","lower secondary degree","","","",""
"Never","1991","Baden-Württemberg","secondary school degree","","","",""
"Never","1991","Baden-Württemberg","college entrance qualification","","","",""
"Never","1991","Baden-Württemberg","Other degree","","","",""
"Never","1991","Baden-Württemberg","no degree/no degree yet","","","",""
"Never","1991","Bavaria","lower secondary degree","","","",""
"Never","1991","Bavaria","secondary school degree","","","",""
"Never","1991","Bavaria","college entrance qualification","","","",""
"Never","1991","Bavaria","Other degree","","","",""
"Never","1991","Bavaria","no degree/no degree yet","","","",""
"Never","1991","Berlin","lower secondary degree","","","",""
"Never","1991","Berlin","secondary school degree","","","",""
"Never","1991","Berlin","college entrance qualification","","","",""
"Never","1991","Berlin","Other degree","","","",""
"Never","1991","Berlin","no degree/no degree yet","","","",""
"Never","1991","Brandenburg","lower secondary degree","","","",""
"Never","1991","Brandenburg","secondary school degree","","","",""
"Never","1991","Brandenburg","college entrance qualification","","","",""
"Never","1991","Brandenburg","Other degree","","","",""
"Never","1991","Brandenburg","no degree/no degree yet","","","",""
"Never","1991","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Never","1991","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"Never","1991","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Never","1991","Mecklenburg-Western Pomerania","Other degree","","","",""
"Never","1991","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Never","1991","Saxony","lower secondary degree","","","",""
"Never","1991","Saxony","secondary school degree","","","",""
"Never","1991","Saxony","college entrance qualification","","","",""
"Never","1991","Saxony","Other degree","","","",""
"Never","1991","Saxony","no degree/no degree yet","","","",""
"Never","1991","Saxony-Anhalt","lower secondary degree","","","",""
"Never","1991","Saxony-Anhalt","secondary school degree","","","",""
"Never","1991","Saxony-Anhalt","college entrance qualification","","","",""
"Never","1991","Saxony-Anhalt","Other degree","","","",""
"Never","1991","Saxony-Anhalt","no degree/no degree yet","","","",""
"Never","1991","Thuringia","lower secondary degree","","","",""
"Never","1991","Thuringia","secondary school degree","","","",""
"Never","1991","Thuringia","college entrance qualification","","","",""
"Never","1991","Thuringia","Other degree","","","",""
"Never","1991","Thuringia","no degree/no degree yet","","","",""
"Daily","1992","Schleswig-Holstein","lower secondary degree","","","",""
"Daily","1992","Schleswig-Holstein","secondary school degree","","","",""
"Daily","1992","Schleswig-Holstein","college entrance qualification","","","",""
"Daily","1992","Schleswig-Holstein","Other degree","","","",""
"Daily","1992","Schleswig-Holstein","no degree/no degree yet","","","",""
"Daily","1992","Hamburg","lower secondary degree","","","",""
"Daily","1992","Hamburg","secondary school degree","","","",""
"Daily","1992","Hamburg","college entrance qualification","","","",""
"Daily","1992","Hamburg","Other degree","","","",""
"Daily","1992","Hamburg","no degree/no degree yet","","","",""
"Daily","1992","Lower Saxony","lower secondary degree","","","",""
"Daily","1992","Lower Saxony","secondary school degree","","","",""
"Daily","1992","Lower Saxony","college entrance qualification","","","",""
"Daily","1992","Lower Saxony","Other degree","","","",""
"Daily","1992","Lower Saxony","no degree/no degree yet","","","",""
"Daily","1992","Bremen","lower secondary degree","","","",""
"Daily","1992","Bremen","secondary school degree","","","",""
"Daily","1992","Bremen","college entrance qualification","","","",""
"Daily","1992","Bremen","Other degree","","","",""
"Daily","1992","Bremen","no degree/no degree yet","","","",""
"Daily","1992","North Rhine-Westphalia","lower secondary degree","","","",""
"Daily","1992","North Rhine-Westphalia","secondary school degree","","","",""
"Daily","1992","North Rhine-Westphalia","college entrance qualification","","","",""
"Daily","1992","North Rhine-Westphalia","Other degree","","","",""
"Daily","1992","North Rhine-Westphalia","no degree/no degree yet","","","",""
"Daily","1992","Hesse","lower secondary degree","","","",""
"Daily","1992","Hesse","secondary school degree","","","",""
"Daily","1992","Hesse","college entrance qualification","","","",""
"Daily","1992","Hesse","Other degree","","","",""
"Daily","1992","Hesse","no degree/no degree yet","","","",""
"Daily","1992","Rhineland-Palatinate,Saarland","lower secondary degree","","","",""
"Daily","1992","Rhineland-Palatinate,Saarland","secondary school degree","","","",""
"Daily","1992","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"Daily","1992","Rhineland-Palatinate,Saarland","Other degree","","","",""
"Daily","1992","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Daily","1992","Baden-Württemberg","lower secondary degree","","","",""
"Daily","1992","Baden-Württemberg","secondary school degree","","","",""
"Daily","1992","Baden-Württemberg","college entrance qualification","","","",""
"Daily","1992","Baden-Württemberg","Other degree","","","",""
"Daily","1992","Baden-Württemberg","no degree/no degree yet","","","",""
"Daily","1992","Bavaria","lower secondary degree","","","",""
"Daily","1992","Bavaria","secondary school degree","","","",""
"Daily","1992","Bavaria","college entrance qualification","","","",""
"Daily","1992","Bavaria","Other degree","","","",""
"Daily","1992","Bavaria","no degree/no degree yet","","","",""
"Daily","1992","Berlin","lower secondary degree","","","",""
"Daily","1992","Berlin","secondary school degree","","","",""
"Daily","1992","Berlin","college entrance qualification","","","",""
"Daily","1992","Berlin","Other degree","","","",""
"Daily","1992","Berlin","no degree/no degree yet","","","",""
"Daily","1992","Brandenburg","lower secondary degree","","","",""
"Daily","1992","Brandenburg","secondary school degree","","","",""
"Daily","1992","Brandenburg","college entrance qualification","","","",""
"Daily","1992","Brandenburg","Other degree","","","",""
"Daily","1992","Brandenburg","no degree/no degree yet","","","",""
"Daily","1992","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Daily","1992","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"Daily","1992","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Daily","1992","Mecklenburg-Western Pomerania","Other degree","","","",""
"Daily","1992","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Daily","1992","Saxony","lower secondary degree","","","",""
"Daily","1992","Saxony","secondary school degree","","","",""
"Daily","1992","Saxony","college entrance qualification","","","",""
"Daily","1992","Saxony","Other degree","","","",""
"Daily","1992","Saxony","no degree/no degree yet","","","",""
"Daily","1992","Saxony-Anhalt","lower secondary degree","","","",""
"Daily","1992","Saxony-Anhalt","secondary school degree","","","",""
"Daily","1992","Saxony-Anhalt","college entrance qualification","","","",""
"Daily","1992","Saxony-Anhalt","Other degree","","","",""
"Daily","1992","Saxony-Anhalt","no degree/no degree yet","","","",""
"Daily","1992","Thuringia","lower secondary degree","","","",""
"Daily","1992","Thuringia","secondary school degree","","","",""
"Daily","1992","Thuringia","college entrance qualification","","","",""
"Daily","1992","Thuringia","Other degree","","","",""
"Daily","1992","Thuringia","no degree/no degree yet","","","",""
"Min 1x per week","1992","Schleswig-Holstein","lower secondary degree","","","",""
"Min 1x per week","1992","Schleswig-Holstein","secondary school degree","","","",""
"Min 1x per week","1992","Schleswig-Holstein","college entrance qualification","","","",""
"Min 1x per week","1992","Schleswig-Holstein","Other degree","","","",""
"Min 1x per week","1992","Schleswig-Holstein","no degree/no degree yet","","","",""
"Min 1x per week","1992","Hamburg","lower secondary degree","","","",""
"Min 1x per week","1992","Hamburg","secondary school degree","","","",""
"Min 1x per week","1992","Hamburg","college entrance qualification","","","",""
"Min 1x per week","1992","Hamburg","Other degree","","","",""
"Min 1x per week","1992","Hamburg","no degree/no degree yet","","","",""
"Min 1x per week","1992","Lower Saxony","lower secondary degree","","","",""
"Min 1x per week","1992","Lower Saxony","secondary school degree","","","",""
"Min 1x per week","1992","Lower Saxony","college entrance qualification","","","",""
"Min 1x per week","1992","Lower Saxony","Other degree","","","",""
"Min 1x per week","1992","Lower Saxony","no degree/no degree yet","","","",""
"Min 1x per week","1992","Bremen","lower secondary degree","","","",""
"Min 1x per week","1992","Bremen","secondary school degree","","","",""
"Min 1x per week","1992","Bremen","college entrance qualification","","","",""
"Min 1x per week","1992","Bremen","Other degree","","","",""
"Min 1x per week","1992","Bremen","no degree/no degree yet","","","",""
"Min 1x per week","1992","North Rhine-Westphalia","lower secondary degree","","","",""
"Min 1x per week","1992","North Rhine-Westphalia","secondary school degree","","","",""
"Min 1x per week","1992","North Rhine-Westphalia","college entrance qualification","","","",""
"Min 1x per week","1992","North Rhine-Westphalia","Other degree","","","",""
"Min 1x per week","1992","North Rhine-Westphalia","no degree/no degree yet","","","",""
"Min 1x per week","1992","Hesse","lower secondary degree","","","",""
"Min 1x per week","1992","Hesse","secondary school degree","","","",""
"Min 1x per week","1992","Hesse","college entrance qualification","","","",""
"Min 1x per week","1992","Hesse","Other degree","","","",""
"Min 1x per week","1992","Hesse","no degree/no degree yet","","","",""
"Min 1x per week","1992","Rhineland-Palatinate,Saarland","lower secondary degree","","","",""
"Min 1x per week","1992","Rhineland-Palatinate,Saarland","secondary school degree","","","",""
"Min 1x per week","1992","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"Min 1x per week","1992","Rhineland-Palatinate,Saarland","Other degree","","","",""
"Min 1x per week","1992","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Min 1x per week","1992","Baden-Württemberg","lower secondary degree","","","",""
"Min 1x per week","1992","Baden-Württemberg","secondary school degree","","","",""
"Min 1x per week","1992","Baden-Württemberg","college entrance qualification","","","",""
"Min 1x per week","1992","Baden-Württemberg","Other degree","","","",""
"Min 1x per week","1992","Baden-Württemberg","no degree/no degree yet","","","",""
"Min 1x per week","1992","Bavaria","lower secondary degree","","","",""
"Min 1x per week","1992","Bavaria","secondary school degree","","","",""
"Min 1x per week","1992","Bavaria","college entrance qualification","","","",""
"Min 1x per week","1992","Bavaria","Other degree","","","",""
"Min 1x per week","1992","Bavaria","no degree/no degree yet","","","",""
"Min 1x per week","1992","Berlin","lower secondary degree","","","",""
"Min 1x per week","1992","Berlin","secondary school degree","","","",""
"Min 1x per week","1992","Berlin","college entrance qualification","","","",""
"Min 1x per week","1992","Berlin","Other degree","","","",""
"Min 1x per week","1992","Berlin","no degree/no degree yet","","","",""
"Min 1x per week","1992","Brandenburg","lower secondary degree","","","",""
"Min 1x per week","1992","Brandenburg","secondary school degree","","","",""
"Min 1x per week","1992","Brandenburg","college entrance qualification","","","",""
"Min 1x per week","1992","Brandenburg","Other degree","","","",""
"Min 1x per week","1992","Brandenburg","no degree/no degree yet","","","",""
"Min 1x per week","1992","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Min 1x per week","1992","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"Min 1x per week","1992","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Min 1x per week","1992","Mecklenburg-Western Pomerania","Other degree","","","",""
"Min 1x per week","1992","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Min 1x per week","1992","Saxony","lower secondary degree","","","",""
"Min 1x per week","1992","Saxony","secondary school degree","","","",""
"Min 1x per week","1992","Saxony","college entrance qualification","","","",""
"Min 1x per week","1992","Saxony","Other degree","","","",""
"Min 1x per week","1992","Saxony","no degree/no degree yet","","","",""
"Min 1x per week","1992","Saxony-Anhalt","lower secondary degree","","","",""
"Min 1x per week","1992","Saxony-Anhalt","secondary school degree","","","",""
"Min 1x per week","1992","Saxony-Anhalt","college entrance qualification","","","",""
"Min 1x per week","1992","Saxony-Anhalt","Other degree","","","",""
"Min 1x per week","1992","Saxony-Anhalt","no degree/no degree yet","","","",""
"Min 1x per week","1992","Thuringia","lower secondary degree","","","",""
"Min 1x per week","1992","Thuringia","secondary school degree","","","",""
"Min 1x per week","1992","Thuringia","college entrance qualification","","","",""
"Min 1x per week","1992","Thuringia","Other degree","","","",""
"Min 1x per week","1992","Thuringia","no degree/no degree yet","","","",""
"Min 1x per month","1992","Schleswig-Holstein","lower secondary degree","","","",""
"Min 1x per month","1992","Schleswig-Holstein","secondary school degree","","","",""
"Min 1x per month","1992","Schleswig-Holstein","college entrance qualification","","","",""
"Min 1x per month","1992","Schleswig-Holstein","Other degree","","","",""
"Min 1x per month","1992","Schleswig-Holstein","no degree/no degree yet","","","",""
"Min 1x per month","1992","Hamburg","lower secondary degree","","","",""
"Min 1x per month","1992","Hamburg","secondary school degree","","","",""
"Min 1x per month","1992","Hamburg","college entrance qualification","","","",""
"Min 1x per month","1992","Hamburg","Other degree","","","",""
"Min 1x per month","1992","Hamburg","no degree/no degree yet","","","",""
"Min 1x per month","1992","Lower Saxony","lower secondary degree","","","",""
"Min 1x per month","1992","Lower Saxony","secondary school degree","","","",""
"Min 1x per month","1992","Lower Saxony","college entrance qualification","","","",""
"Min 1x per month","1992","Lower Saxony","Other degree","","","",""
"Min 1x per month","1992","Lower Saxony","no degree/no degree yet","","","",""
"Min 1x per month","1992","Bremen","lower secondary degree","","","",""
"Min 1x per month","1992","Bremen","secondary school degree","","","",""
"Min 1x per month","1992","Bremen","college entrance qualification","","","",""
"Min 1x per month","1992","Bremen","Other degree","","","",""
"Min 1x per month","1992","Bremen","no degree/no degree yet","","","",""
"Min 1x per month","1992","North Rhine-Westphalia","lower secondary degree","","","",""
"Min 1x per month","1992","North Rhine-Westphalia","secondary school degree","","","",""
"Min 1x per month","1992","North Rhine-Westphalia","college entrance qualification","","","",""
"Min 1x per month","1992","North Rhine-Westphalia","Other degree","","","",""
"Min 1x per month","1992","North Rhine-Westphalia","no degree/no degree yet","","","",""
"Min 1x per month","1992","Hesse","lower secondary degree","","","",""
"Min 1x per month","1992","Hesse","secondary school degree","","","",""
"Min 1x per month","1992","Hesse","college entrance qualification","","","",""
"Min 1x per month","1992","Hesse","Other degree","","","",""
"Min 1x per month","1992","Hesse","no degree/no degree yet","","","",""
"Min 1x per month","1992","Rhineland-Palatinate,Saarland","lower secondary degree","","","",""
"Min 1x per month","1992","Rhineland-Palatinate,Saarland","secondary school degree","","","",""
"Min 1x per month","1992","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"Min 1x per month","1992","Rhineland-Palatinate,Saarland","Other degree","","","",""
"Min 1x per month","1992","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Min 1x per month","1992","Baden-Württemberg","lower secondary degree","","","",""
"Min 1x per month","1992","Baden-Württemberg","secondary school degree","","","",""
"Min 1x per month","1992","Baden-Württemberg","college entrance qualification","","","",""
"Min 1x per month","1992","Baden-Württemberg","Other degree","","","",""
"Min 1x per month","1992","Baden-Württemberg","no degree/no degree yet","","","",""
"Min 1x per month","1992","Bavaria","lower secondary degree","","","",""
"Min 1x per month","1992","Bavaria","secondary school degree","","","",""
"Min 1x per month","1992","Bavaria","college entrance qualification","","","",""
"Min 1x per month","1992","Bavaria","Other degree","","","",""
"Min 1x per month","1992","Bavaria","no degree/no degree yet","","","",""
"Min 1x per month","1992","Berlin","lower secondary degree","","","",""
"Min 1x per month","1992","Berlin","secondary school degree","","","",""
"Min 1x per month","1992","Berlin","college entrance qualification","","","",""
"Min 1x per month","1992","Berlin","Other degree","","","",""
"Min 1x per month","1992","Berlin","no degree/no degree yet","","","",""
"Min 1x per month","1992","Brandenburg","lower secondary degree","","","",""
"Min 1x per month","1992","Brandenburg","secondary school degree","","","",""
"Min 1x per month","1992","Brandenburg","college entrance qualification","","","",""
"Min 1x per month","1992","Brandenburg","Other degree","","","",""
"Min 1x per month","1992","Brandenburg","no degree/no degree yet","","","",""
"Min 1x per month","1992","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Min 1x per month","1992","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"Min 1x per month","1992","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Min 1x per month","1992","Mecklenburg-Western Pomerania","Other degree","","","",""
"Min 1x per month","1992","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Min 1x per month","1992","Saxony","lower secondary degree","","","",""
"Min 1x per month","1992","Saxony","secondary school degree","","","",""
"Min 1x per month","1992","Saxony","college entrance qualification","","","",""
"Min 1x per month","1992","Saxony","Other degree","","","",""
"Min 1x per month","1992","Saxony","no degree/no degree yet","","","",""
"Min 1x per month","1992","Saxony-Anhalt","lower secondary degree","","","",""
"Min 1x per month","1992","Saxony-Anhalt","secondary school degree","","","",""
"Min 1x per month","1992","Saxony-Anhalt","college entrance qualification","","","",""
"Min 1x per month","1992","Saxony-Anhalt","Other degree","","","",""
"Min 1x per month","1992","Saxony-Anhalt","no degree/no degree yet","","","",""
"Min 1x per month","1992","Thuringia","lower secondary degree","","","",""
"Min 1x per month","1992","Thuringia","secondary school degree","","","",""
"Min 1x per month","1992","Thuringia","college entrance qualification","","","",""
"Min 1x per month","1992","Thuringia","Other degree","","","",""
"Min 1x per month","1992","Thuringia","no degree/no degree yet","","","",""
"Rarely","1992","Schleswig-Holstein","lower secondary degree","","","",""
"Rarely","1992","Schleswig-Holstein","secondary school degree","","","",""
"Rarely","1992","Schleswig-Holstein","college entrance qualification","","","",""
"Rarely","1992","Schleswig-Holstein","Other degree","","","",""
"Rarely","1992","Schleswig-Holstein","no degree/no degree yet","","","",""
"Rarely","1992","Hamburg","lower secondary degree","","","",""
"Rarely","1992","Hamburg","secondary school degree","","","",""
"Rarely","1992","Hamburg","college entrance qualification","","","",""
"Rarely","1992","Hamburg","Other degree","","","",""
"Rarely","1992","Hamburg","no degree/no degree yet","","","",""
"Rarely","1992","Lower Saxony","lower secondary degree","","","",""
"Rarely","1992","Lower Saxony","secondary school degree","","","",""
"Rarely","1992","Lower Saxony","college entrance qualification","","","",""
"Rarely","1992","Lower Saxony","Other degree","","","",""
"Rarely","1992","Lower Saxony","no degree/no degree yet","","","",""
"Rarely","1992","Bremen","lower secondary degree","","","",""
"Rarely","1992","Bremen","secondary school degree","","","",""
"Rarely","1992","Bremen","college entrance qualification","","","",""
"Rarely","1992","Bremen","Other degree","","","",""
"Rarely","1992","Bremen","no degree/no degree yet","","","",""
"Rarely","1992","North Rhine-Westphalia","lower secondary degree","","","",""
"Rarely","1992","North Rhine-Westphalia","secondary school degree","","","",""
"Rarely","1992","North Rhine-Westphalia","college entrance qualification","","","",""
"Rarely","1992","North Rhine-Westphalia","Other degree","","","",""
"Rarely","1992","North Rhine-Westphalia","no degree/no degree yet","","","",""
"Rarely","1992","Hesse","lower secondary degree","","","",""
"Rarely","1992","Hesse","secondary school degree","","","",""
"Rarely","1992","Hesse","college entrance qualification","","","",""
"Rarely","1992","Hesse","Other degree","","","",""
"Rarely","1992","Hesse","no degree/no degree yet","","","",""
"Rarely","1992","Rhineland-Palatinate,Saarland","lower secondary degree","","","",""
"Rarely","1992","Rhineland-Palatinate,Saarland","secondary school degree","","","",""
"Rarely","1992","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"Rarely","1992","Rhineland-Palatinate,Saarland","Other degree","","","",""
"Rarely","1992","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Rarely","1992","Baden-Württemberg","lower secondary degree","","","",""
"Rarely","1992","Baden-Württemberg","secondary school degree","","","",""
"Rarely","1992","Baden-Württemberg","college entrance qualification","","","",""
"Rarely","1992","Baden-Württemberg","Other degree","","","",""
"Rarely","1992","Baden-Württemberg","no degree/no degree yet","","","",""
"Rarely","1992","Bavaria","lower secondary degree","","","",""
"Rarely","1992","Bavaria","secondary school degree","","","",""
"Rarely","1992","Bavaria","college entrance qualification","","","",""
"Rarely","1992","Bavaria","Other degree","","","",""
"Rarely","1992","Bavaria","no degree/no degree yet","","","",""
"Rarely","1992","Berlin","lower secondary degree","","","",""
"Rarely","1992","Berlin","secondary school degree","","","",""
"Rarely","1992","Berlin","college entrance qualification","","","",""
"Rarely","1992","Berlin","Other degree","","","",""
"Rarely","1992","Berlin","no degree/no degree yet","","","",""
"Rarely","1992","Brandenburg","lower secondary degree","","","",""
"Rarely","1992","Brandenburg","secondary school degree","","","",""
"Rarely","1992","Brandenburg","college entrance qualification","","","",""
"Rarely","1992","Brandenburg","Other degree","","","",""
"Rarely","1992","Brandenburg","no degree/no degree yet","","","",""
"Rarely","1992","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Rarely","1992","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"Rarely","1992","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
