"pli0082","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"Rarely","1997","lower secondary degree","in school","","","",""
"Rarely","1997","lower secondary degree","inadequately","","","",""
"Rarely","1997","lower secondary degree","general elemantary","","","",""
"Rarely","1997","lower secondary degree","middle vocational","","","",""
"Rarely","1997","lower secondary degree","vocational + Abi","","","",""
"Rarely","1997","lower secondary degree","higher vocational","","","",""
"Rarely","1997","lower secondary degree","higher education","","","",""
"Rarely","1997","secondary school degree","in school","","","",""
"Rarely","1997","secondary school degree","inadequately","","","",""
"Rarely","1997","secondary school degree","general elemantary","","","",""
"Rarely","1997","secondary school degree","middle vocational","","","",""
"Rarely","1997","secondary school degree","vocational + Abi","","","",""
"Rarely","1997","secondary school degree","higher vocational","","","",""
"Rarely","1997","secondary school degree","higher education","","","",""
"Rarely","1997","college entrance qualification","in school","","","",""
"Rarely","1997","college entrance qualification","inadequately","","","",""
"Rarely","1997","college entrance qualification","general elemantary","","","",""
"Rarely","1997","college entrance qualification","middle vocational","","","",""
"Rarely","1997","college entrance qualification","vocational + Abi","","","",""
"Rarely","1997","college entrance qualification","higher vocational","","","",""
"Rarely","1997","college entrance qualification","higher education","","","",""
"Rarely","1997","Other degree","in school","","","",""
"Rarely","1997","Other degree","inadequately","","","",""
"Rarely","1997","Other degree","general elemantary","","","",""
"Rarely","1997","Other degree","middle vocational","","","",""
"Rarely","1997","Other degree","vocational + Abi","","","",""
"Rarely","1997","Other degree","higher vocational","","","",""
"Rarely","1997","Other degree","higher education","","","",""
"Rarely","1997","no degree/no degree yet","in school","","","",""
"Rarely","1997","no degree/no degree yet","inadequately","","","",""
"Rarely","1997","no degree/no degree yet","general elemantary","","","",""
"Rarely","1997","no degree/no degree yet","middle vocational","","","",""
"Rarely","1997","no degree/no degree yet","vocational + Abi","","","",""
"Rarely","1997","no degree/no degree yet","higher vocational","","","",""
"Rarely","1997","no degree/no degree yet","higher education","","","",""
"Never","1997","lower secondary degree","in school","","","",""
"Never","1997","lower secondary degree","inadequately","","","",""
"Never","1997","lower secondary degree","general elemantary","","","",""
"Never","1997","lower secondary degree","middle vocational","","","",""
"Never","1997","lower secondary degree","vocational + Abi","","","",""
"Never","1997","lower secondary degree","higher vocational","","","",""
"Never","1997","lower secondary degree","higher education","","","",""
"Never","1997","secondary school degree","in school","","","",""
"Never","1997","secondary school degree","inadequately","","","",""
"Never","1997","secondary school degree","general elemantary","","","",""
"Never","1997","secondary school degree","middle vocational","","","",""
"Never","1997","secondary school degree","vocational + Abi","","","",""
"Never","1997","secondary school degree","higher vocational","","","",""
"Never","1997","secondary school degree","higher education","","","",""
"Never","1997","college entrance qualification","in school","","","",""
"Never","1997","college entrance qualification","inadequately","","","",""
"Never","1997","college entrance qualification","general elemantary","","","",""
"Never","1997","college entrance qualification","middle vocational","","","",""
"Never","1997","college entrance qualification","vocational + Abi","","","",""
"Never","1997","college entrance qualification","higher vocational","","","",""
"Never","1997","college entrance qualification","higher education","","","",""
"Never","1997","Other degree","in school","","","",""
"Never","1997","Other degree","inadequately","","","",""
"Never","1997","Other degree","general elemantary","","","",""
"Never","1997","Other degree","middle vocational","","","",""
"Never","1997","Other degree","vocational + Abi","","","",""
"Never","1997","Other degree","higher vocational","","","",""
"Never","1997","Other degree","higher education","","","",""
"Never","1997","no degree/no degree yet","in school","","","",""
"Never","1997","no degree/no degree yet","inadequately","","","",""
"Never","1997","no degree/no degree yet","general elemantary","","","",""
"Never","1997","no degree/no degree yet","middle vocational","","","",""
"Never","1997","no degree/no degree yet","vocational + Abi","","","",""
"Never","1997","no degree/no degree yet","higher vocational","","","",""
"Never","1997","no degree/no degree yet","higher education","","","",""
"Daily","1998","lower secondary degree","in school","","","",""
"Daily","1998","lower secondary degree","inadequately","","","",""
"Daily","1998","lower secondary degree","general elemantary","2","","",""
"Daily","1998","lower secondary degree","middle vocational","2","","",""
"Daily","1998","lower secondary degree","vocational + Abi","","","",""
"Daily","1998","lower secondary degree","higher vocational","","","",""
"Daily","1998","lower secondary degree","higher education","","","",""
"Daily","1998","secondary school degree","in school","","","",""
"Daily","1998","secondary school degree","inadequately","","","",""
"Daily","1998","secondary school degree","general elemantary","2","","",""
"Daily","1998","secondary school degree","middle vocational","","","",""
"Daily","1998","secondary school degree","vocational + Abi","","","",""
"Daily","1998","secondary school degree","higher vocational","","","",""
"Daily","1998","secondary school degree","higher education","1","","",""
"Daily","1998","college entrance qualification","in school","","","",""
"Daily","1998","college entrance qualification","inadequately","","","",""
"Daily","1998","college entrance qualification","general elemantary","","","",""
"Daily","1998","college entrance qualification","middle vocational","","","",""
"Daily","1998","college entrance qualification","vocational + Abi","","","",""
"Daily","1998","college entrance qualification","higher vocational","","","",""
"Daily","1998","college entrance qualification","higher education","1","","",""
"Daily","1998","Other degree","in school","","","",""
"Daily","1998","Other degree","inadequately","","","",""
"Daily","1998","Other degree","general elemantary","1","","",""
"Daily","1998","Other degree","middle vocational","1","","",""
"Daily","1998","Other degree","vocational + Abi","1","","",""
"Daily","1998","Other degree","higher vocational","","","",""
"Daily","1998","Other degree","higher education","1","","",""
"Daily","1998","no degree/no degree yet","in school","","","",""
"Daily","1998","no degree/no degree yet","inadequately","","","",""
"Daily","1998","no degree/no degree yet","general elemantary","","","",""
"Daily","1998","no degree/no degree yet","middle vocational","","","",""
"Daily","1998","no degree/no degree yet","vocational + Abi","","","",""
"Daily","1998","no degree/no degree yet","higher vocational","","","",""
"Daily","1998","no degree/no degree yet","higher education","","","",""
"Min 1x per week","1998","lower secondary degree","in school","","","",""
"Min 1x per week","1998","lower secondary degree","inadequately","","","",""
"Min 1x per week","1998","lower secondary degree","general elemantary","64","0.0353146245137395","0.026304397854874","0.0443248511726049"
"Min 1x per week","1998","lower secondary degree","middle vocational","171","0.0469296806883837","0.0400009526682805","0.0538584087084868"
"Min 1x per week","1998","lower secondary degree","vocational + Abi","1","","",""
"Min 1x per week","1998","lower secondary degree","higher vocational","11","","",""
"Min 1x per week","1998","lower secondary degree","higher education","5","","",""
"Min 1x per week","1998","secondary school degree","in school","","","",""
"Min 1x per week","1998","secondary school degree","inadequately","","","",""
"Min 1x per week","1998","secondary school degree","general elemantary","36","0.069603198558337","0.0480194851516313","0.0911869119650427"
"Min 1x per week","1998","secondary school degree","middle vocational","136","0.0626744732070441","0.0531062742412311","0.0722426721728572"
"Min 1x per week","1998","secondary school degree","vocational + Abi","","","",""
"Min 1x per week","1998","secondary school degree","higher vocational","14","","",""
"Min 1x per week","1998","secondary school degree","higher education","23","","",""
"Min 1x per week","1998","college entrance qualification","in school","","","",""
"Min 1x per week","1998","college entrance qualification","inadequately","","","",""
"Min 1x per week","1998","college entrance qualification","general elemantary","","","",""
"Min 1x per week","1998","college entrance qualification","middle vocational","18","","",""
"Min 1x per week","1998","college entrance qualification","vocational + Abi","21","","",""
"Min 1x per week","1998","college entrance qualification","higher vocational","11","","",""
"Min 1x per week","1998","college entrance qualification","higher education","71","0.0555001526040621","0.0426998515445068","0.0683004536636174"
"Min 1x per week","1998","Other degree","in school","","","",""
"Min 1x per week","1998","Other degree","inadequately","4","","",""
"Min 1x per week","1998","Other degree","general elemantary","10","","",""
"Min 1x per week","1998","Other degree","middle vocational","14","","",""
"Min 1x per week","1998","Other degree","vocational + Abi","","","",""
"Min 1x per week","1998","Other degree","higher vocational","","","",""
"Min 1x per week","1998","Other degree","higher education","5","","",""
"Min 1x per week","1998","no degree/no degree yet","in school","10","","",""
"Min 1x per week","1998","no degree/no degree yet","inadequately","7","","",""
"Min 1x per week","1998","no degree/no degree yet","general elemantary","","","",""
"Min 1x per week","1998","no degree/no degree yet","middle vocational","5","","",""
"Min 1x per week","1998","no degree/no degree yet","vocational + Abi","","","",""
"Min 1x per week","1998","no degree/no degree yet","higher vocational","","","",""
"Min 1x per week","1998","no degree/no degree yet","higher education","","","",""
"Min 1x per month","1998","lower secondary degree","in school","","","",""
"Min 1x per month","1998","lower secondary degree","inadequately","","","",""
"Min 1x per month","1998","lower secondary degree","general elemantary","309","0.19481767519072","0.175483445802047","0.214151904579394"
"Min 1x per month","1998","lower secondary degree","middle vocational","809","0.220906390949243","0.207314928081508","0.234497853816977"
"Min 1x per month","1998","lower secondary degree","vocational + Abi","4","","",""
"Min 1x per month","1998","lower secondary degree","higher vocational","69","0.250858127450494","0.200351194408991","0.301365060491996"
"Min 1x per month","1998","lower secondary degree","higher education","42","0.360648443902878","0.275787583667446","0.445509304138309"
"Min 1x per month","1998","secondary school degree","in school","","","",""
"Min 1x per month","1998","secondary school degree","inadequately","","","",""
"Min 1x per month","1998","secondary school degree","general elemantary","125","0.238277880702372","0.202143750060986","0.274412011343758"
"Min 1x per month","1998","secondary school degree","middle vocational","640","0.266808842967583","0.249348677781807","0.284269008153359"
"Min 1x per month","1998","secondary school degree","vocational + Abi","1","","",""
"Min 1x per month","1998","secondary school degree","higher vocational","95","0.26682760891795","0.221138227936679","0.312516989899222"
"Min 1x per month","1998","secondary school degree","higher education","135","0.276009438743517","0.236944016965784","0.31507486052125"
"Min 1x per month","1998","college entrance qualification","in school","","","",""
"Min 1x per month","1998","college entrance qualification","inadequately","","","",""
"Min 1x per month","1998","college entrance qualification","general elemantary","","","",""
"Min 1x per month","1998","college entrance qualification","middle vocational","118","0.296394092906924","0.252457785608873","0.340330400204975"
"Min 1x per month","1998","college entrance qualification","vocational + Abi","117","0.313101120402314","0.26782342820164","0.358378812602988"
"Min 1x per month","1998","college entrance qualification","higher vocational","44","0.31421538734395","0.242061934038484","0.386368840649415"
"Min 1x per month","1998","college entrance qualification","higher education","481","0.404077802613556","0.376643152373521","0.431512452853591"
"Min 1x per month","1998","Other degree","in school","","","",""
"Min 1x per month","1998","Other degree","inadequately","5","","",""
"Min 1x per month","1998","Other degree","general elemantary","50","0.132329853707473","0.0989559705014274","0.165703736913519"
"Min 1x per month","1998","Other degree","middle vocational","71","0.243444276791906","0.200237812218129","0.286650741365683"
"Min 1x per month","1998","Other degree","vocational + Abi","18","","",""
"Min 1x per month","1998","Other degree","higher vocational","2","","",""
"Min 1x per month","1998","Other degree","higher education","31","0.334091847850125","0.234404745924083","0.433778949776167"
"Min 1x per month","1998","no degree/no degree yet","in school","79","0.264053347885144","0.216419118012742","0.311687577757547"
"Min 1x per month","1998","no degree/no degree yet","inadequately","38","0.112352369866745","0.0815199944273404","0.14318474530615"
"Min 1x per month","1998","no degree/no degree yet","general elemantary","","","",""
"Min 1x per month","1998","no degree/no degree yet","middle vocational","8","","",""
"Min 1x per month","1998","no degree/no degree yet","vocational + Abi","","","",""
"Min 1x per month","1998","no degree/no degree yet","higher vocational","","","",""
"Min 1x per month","1998","no degree/no degree yet","higher education","1","","",""
"Rarely","1998","lower secondary degree","in school","","","",""
"Rarely","1998","lower secondary degree","inadequately","","","",""
"Rarely","1998","lower secondary degree","general elemantary","919","0.550928667765113","0.526647424285839","0.575209911244387"
"Rarely","1998","lower secondary degree","middle vocational","2171","0.602568645919362","0.58653613405623","0.618601157782494"
"Rarely","1998","lower secondary degree","vocational + Abi","5","","",""
"Rarely","1998","lower secondary degree","higher vocational","189","0.62904317753312","0.572762828400261","0.685323526665978"
"Rarely","1998","lower secondary degree","higher education","71","0.534156247154276","0.446000662673736","0.622311831634817"
"Rarely","1998","secondary school degree","in school","","","",""
"Rarely","1998","secondary school degree","inadequately","","","",""
"Rarely","1998","secondary school degree","general elemantary","321","0.572694801911432","0.530737440271206","0.614652163551659"
"Rarely","1998","secondary school degree","middle vocational","1565","0.61918165920811","0.600012299835969","0.63835101858025"
"Rarely","1998","secondary school degree","vocational + Abi","4","","",""
"Rarely","1998","secondary school degree","higher vocational","227","0.603726222826194","0.553200268191907","0.654252177460481"
"Rarely","1998","secondary school degree","higher education","324","0.61120111930344","0.568600229339366","0.653802009267514"
"Rarely","1998","college entrance qualification","in school","","","",""
"Rarely","1998","college entrance qualification","inadequately","","","",""
"Rarely","1998","college entrance qualification","general elemantary","","","",""
"Rarely","1998","college entrance qualification","middle vocational","267","0.65206412392144","0.606237401022274","0.697890846820605"
"Rarely","1998","college entrance qualification","vocational + Abi","252","0.588435664407948","0.540388924146427","0.636482404669468"
"Rarely","1998","college entrance qualification","higher vocational","96","0.541587714177522","0.464139384626816","0.619036043728229"
"Rarely","1998","college entrance qualification","higher education","645","0.514611778271559","0.486669833661449","0.54255372288167"
"Rarely","1998","Other degree","in school","","","",""
"Rarely","1998","Other degree","inadequately","21","","",""
"Rarely","1998","Other degree","general elemantary","245","0.600344726197586","0.552100691391681","0.64858876100349"
"Rarely","1998","Other degree","middle vocational","219","0.532190624135617","0.481956763493044","0.582424484778191"
"Rarely","1998","Other degree","vocational + Abi","60","0.661083067703903","0.563291482403522","0.758874653004284"
"Rarely","1998","Other degree","higher vocational","4","","",""
"Rarely","1998","Other degree","higher education","42","0.47212977583177","0.366619892333636","0.577639659329903"
"Rarely","1998","no degree/no degree yet","in school","220","0.641365290180585","0.589541517189882","0.693189063171289"
"Rarely","1998","no degree/no degree yet","inadequately","232","0.521591307248571","0.472820463224034","0.570362151273107"
"Rarely","1998","no degree/no degree yet","general elemantary","","","",""
"Rarely","1998","no degree/no degree yet","middle vocational","37","0.560486171467083","0.44251867641012","0.678453666524047"
"Rarely","1998","no degree/no degree yet","vocational + Abi","","","",""
"Rarely","1998","no degree/no degree yet","higher vocational","2","","",""
"Rarely","1998","no degree/no degree yet","higher education","","","",""
"Never","1998","lower secondary degree","in school","","","",""
"Never","1998","lower secondary degree","inadequately","","","",""
"Never","1998","lower secondary degree","general elemantary","318","0.218516932801204","0.19834405273869","0.238689812863718"
"Never","1998","lower secondary degree","middle vocational","426","0.128809281282036","0.117834460415497","0.139784102148576"
"Never","1998","lower secondary degree","vocational + Abi","1","","",""
"Never","1998","lower secondary degree","higher vocational","14","","",""
"Never","1998","lower secondary degree","higher education","5","","",""
"Never","1998","secondary school degree","in school","","","",""
"Never","1998","secondary school degree","inadequately","","","",""
"Never","1998","secondary school degree","general elemantary","50","0.1180232338076","0.0906585906071251","0.145387877008074"
"Never","1998","secondary school degree","middle vocational","124","0.0513350246172629","0.0426233238457532","0.0600467253887726"
"Never","1998","secondary school degree","vocational + Abi","","","",""
"Never","1998","secondary school degree","higher vocational","24","","",""
"Never","1998","secondary school degree","higher education","20","","",""
"Never","1998","college entrance qualification","in school","","","",""
"Never","1998","college entrance qualification","inadequately","","","",""
"Never","1998","college entrance qualification","general elemantary","","","",""
"Never","1998","college entrance qualification","middle vocational","12","","",""
"Never","1998","college entrance qualification","vocational + Abi","13","","",""
"Never","1998","college entrance qualification","higher vocational","8","","",""
"Never","1998","college entrance qualification","higher education","31","0.0256934471439671","0.0168477686823434","0.0345391256055908"
"Never","1998","Other degree","in school","","","",""
"Never","1998","Other degree","inadequately","4","","",""
"Never","1998","Other degree","general elemantary","90","0.233189997438239","0.191541499648352","0.274838495228125"
"Never","1998","Other degree","middle vocational","74","0.183407048857845","0.144445222109986","0.222368875605703"
"Never","1998","Other degree","vocational + Abi","11","","",""
"Never","1998","Other degree","higher vocational","","","",""
"Never","1998","Other degree","higher education","7","","",""
"Never","1998","no degree/no degree yet","in school","20","","",""
"Never","1998","no degree/no degree yet","inadequately","126","0.338989903058086","0.292773834792192","0.385205971323981"
"Never","1998","no degree/no degree yet","general elemantary","","","",""
"Never","1998","no degree/no degree yet","middle vocational","18","","",""
"Never","1998","no degree/no degree yet","vocational + Abi","","","",""
"Never","1998","no degree/no degree yet","higher vocational","","","",""
"Never","1998","no degree/no degree yet","higher education","","","",""
"Daily","1999","lower secondary degree","in school","","","",""
"Daily","1999","lower secondary degree","inadequately","","","",""
"Daily","1999","lower secondary degree","general elemantary","","","",""
"Daily","1999","lower secondary degree","middle vocational","","","",""
"Daily","1999","lower secondary degree","vocational + Abi","","","",""
"Daily","1999","lower secondary degree","higher vocational","","","",""
"Daily","1999","lower secondary degree","higher education","","","",""
"Daily","1999","secondary school degree","in school","","","",""
"Daily","1999","secondary school degree","inadequately","","","",""
"Daily","1999","secondary school degree","general elemantary","","","",""
"Daily","1999","secondary school degree","middle vocational","","","",""
"Daily","1999","secondary school degree","vocational + Abi","","","",""
"Daily","1999","secondary school degree","higher vocational","","","",""
"Daily","1999","secondary school degree","higher education","","","",""
"Daily","1999","college entrance qualification","in school","","","",""
"Daily","1999","college entrance qualification","inadequately","","","",""
"Daily","1999","college entrance qualification","general elemantary","","","",""
"Daily","1999","college entrance qualification","middle vocational","","","",""
"Daily","1999","college entrance qualification","vocational + Abi","","","",""
"Daily","1999","college entrance qualification","higher vocational","","","",""
"Daily","1999","college entrance qualification","higher education","","","",""
"Daily","1999","Other degree","in school","","","",""
"Daily","1999","Other degree","inadequately","","","",""
"Daily","1999","Other degree","general elemantary","","","",""
"Daily","1999","Other degree","middle vocational","","","",""
"Daily","1999","Other degree","vocational + Abi","","","",""
"Daily","1999","Other degree","higher vocational","","","",""
"Daily","1999","Other degree","higher education","","","",""
"Daily","1999","no degree/no degree yet","in school","","","",""
"Daily","1999","no degree/no degree yet","inadequately","","","",""
"Daily","1999","no degree/no degree yet","general elemantary","","","",""
"Daily","1999","no degree/no degree yet","middle vocational","","","",""
"Daily","1999","no degree/no degree yet","vocational + Abi","","","",""
"Daily","1999","no degree/no degree yet","higher vocational","","","",""
"Daily","1999","no degree/no degree yet","higher education","","","",""
"Min 1x per week","1999","lower secondary degree","in school","","","",""
"Min 1x per week","1999","lower secondary degree","inadequately","","","",""
"Min 1x per week","1999","lower secondary degree","general elemantary","","","",""
"Min 1x per week","1999","lower secondary degree","middle vocational","","","",""
"Min 1x per week","1999","lower secondary degree","vocational + Abi","","","",""
"Min 1x per week","1999","lower secondary degree","higher vocational","","","",""
"Min 1x per week","1999","lower secondary degree","higher education","","","",""
"Min 1x per week","1999","secondary school degree","in school","","","",""
"Min 1x per week","1999","secondary school degree","inadequately","","","",""
"Min 1x per week","1999","secondary school degree","general elemantary","","","",""
"Min 1x per week","1999","secondary school degree","middle vocational","","","",""
"Min 1x per week","1999","secondary school degree","vocational + Abi","","","",""
"Min 1x per week","1999","secondary school degree","higher vocational","","","",""
"Min 1x per week","1999","secondary school degree","higher education","","","",""
"Min 1x per week","1999","college entrance qualification","in school","","","",""
"Min 1x per week","1999","college entrance qualification","inadequately","","","",""
"Min 1x per week","1999","college entrance qualification","general elemantary","","","",""
"Min 1x per week","1999","college entrance qualification","middle vocational","","","",""
"Min 1x per week","1999","college entrance qualification","vocational + Abi","","","",""
"Min 1x per week","1999","college entrance qualification","higher vocational","","","",""
"Min 1x per week","1999","college entrance qualification","higher education","","","",""
"Min 1x per week","1999","Other degree","in school","","","",""
"Min 1x per week","1999","Other degree","inadequately","","","",""
"Min 1x per week","1999","Other degree","general elemantary","","","",""
"Min 1x per week","1999","Other degree","middle vocational","","","",""
"Min 1x per week","1999","Other degree","vocational + Abi","","","",""
"Min 1x per week","1999","Other degree","higher vocational","","","",""
"Min 1x per week","1999","Other degree","higher education","","","",""
"Min 1x per week","1999","no degree/no degree yet","in school","","","",""
"Min 1x per week","1999","no degree/no degree yet","inadequately","","","",""
"Min 1x per week","1999","no degree/no degree yet","general elemantary","","","",""
"Min 1x per week","1999","no degree/no degree yet","middle vocational","","","",""
"Min 1x per week","1999","no degree/no degree yet","vocational + Abi","","","",""
"Min 1x per week","1999","no degree/no degree yet","higher vocational","","","",""
"Min 1x per week","1999","no degree/no degree yet","higher education","","","",""
"Min 1x per month","1999","lower secondary degree","in school","","","",""
"Min 1x per month","1999","lower secondary degree","inadequately","","","",""
"Min 1x per month","1999","lower secondary degree","general elemantary","","","",""
"Min 1x per month","1999","lower secondary degree","middle vocational","","","",""
"Min 1x per month","1999","lower secondary degree","vocational + Abi","","","",""
"Min 1x per month","1999","lower secondary degree","higher vocational","","","",""
"Min 1x per month","1999","lower secondary degree","higher education","","","",""
"Min 1x per month","1999","secondary school degree","in school","","","",""
"Min 1x per month","1999","secondary school degree","inadequately","","","",""
"Min 1x per month","1999","secondary school degree","general elemantary","","","",""
"Min 1x per month","1999","secondary school degree","middle vocational","","","",""
"Min 1x per month","1999","secondary school degree","vocational + Abi","","","",""
"Min 1x per month","1999","secondary school degree","higher vocational","","","",""
"Min 1x per month","1999","secondary school degree","higher education","","","",""
"Min 1x per month","1999","college entrance qualification","in school","","","",""
"Min 1x per month","1999","college entrance qualification","inadequately","","","",""
"Min 1x per month","1999","college entrance qualification","general elemantary","","","",""
"Min 1x per month","1999","college entrance qualification","middle vocational","","","",""
"Min 1x per month","1999","college entrance qualification","vocational + Abi","","","",""
"Min 1x per month","1999","college entrance qualification","higher vocational","","","",""
"Min 1x per month","1999","college entrance qualification","higher education","","","",""
"Min 1x per month","1999","Other degree","in school","","","",""
"Min 1x per month","1999","Other degree","inadequately","","","",""
"Min 1x per month","1999","Other degree","general elemantary","","","",""
"Min 1x per month","1999","Other degree","middle vocational","","","",""
"Min 1x per month","1999","Other degree","vocational + Abi","","","",""
"Min 1x per month","1999","Other degree","higher vocational","","","",""
"Min 1x per month","1999","Other degree","higher education","","","",""
"Min 1x per month","1999","no degree/no degree yet","in school","","","",""
"Min 1x per month","1999","no degree/no degree yet","inadequately","","","",""
"Min 1x per month","1999","no degree/no degree yet","general elemantary","","","",""
"Min 1x per month","1999","no degree/no degree yet","middle vocational","","","",""
"Min 1x per month","1999","no degree/no degree yet","vocational + Abi","","","",""
"Min 1x per month","1999","no degree/no degree yet","higher vocational","","","",""
"Min 1x per month","1999","no degree/no degree yet","higher education","","","",""
"Rarely","1999","lower secondary degree","in school","","","",""
"Rarely","1999","lower secondary degree","inadequately","","","",""
"Rarely","1999","lower secondary degree","general elemantary","","","",""
"Rarely","1999","lower secondary degree","middle vocational","","","",""
"Rarely","1999","lower secondary degree","vocational + Abi","","","",""
"Rarely","1999","lower secondary degree","higher vocational","","","",""
"Rarely","1999","lower secondary degree","higher education","","","",""
"Rarely","1999","secondary school degree","in school","","","",""
"Rarely","1999","secondary school degree","inadequately","","","",""
"Rarely","1999","secondary school degree","general elemantary","","","",""
"Rarely","1999","secondary school degree","middle vocational","","","",""
"Rarely","1999","secondary school degree","vocational + Abi","","","",""
"Rarely","1999","secondary school degree","higher vocational","","","",""
"Rarely","1999","secondary school degree","higher education","","","",""
"Rarely","1999","college entrance qualification","in school","","","",""
"Rarely","1999","college entrance qualification","inadequately","","","",""
"Rarely","1999","college entrance qualification","general elemantary","","","",""
"Rarely","1999","college entrance qualification","middle vocational","","","",""
"Rarely","1999","college entrance qualification","vocational + Abi","","","",""
"Rarely","1999","college entrance qualification","higher vocational","","","",""
"Rarely","1999","college entrance qualification","higher education","","","",""
"Rarely","1999","Other degree","in school","","","",""
"Rarely","1999","Other degree","inadequately","","","",""
"Rarely","1999","Other degree","general elemantary","","","",""
"Rarely","1999","Other degree","middle vocational","","","",""
"Rarely","1999","Other degree","vocational + Abi","","","",""
"Rarely","1999","Other degree","higher vocational","","","",""
"Rarely","1999","Other degree","higher education","","","",""
"Rarely","1999","no degree/no degree yet","in school","","","",""
"Rarely","1999","no degree/no degree yet","inadequately","","","",""
"Rarely","1999","no degree/no degree yet","general elemantary","","","",""
"Rarely","1999","no degree/no degree yet","middle vocational","","","",""
"Rarely","1999","no degree/no degree yet","vocational + Abi","","","",""
"Rarely","1999","no degree/no degree yet","higher vocational","","","",""
"Rarely","1999","no degree/no degree yet","higher education","","","",""
"Never","1999","lower secondary degree","in school","","","",""
"Never","1999","lower secondary degree","inadequately","","","",""
"Never","1999","lower secondary degree","general elemantary","","","",""
"Never","1999","lower secondary degree","middle vocational","","","",""
"Never","1999","lower secondary degree","vocational + Abi","","","",""
"Never","1999","lower secondary degree","higher vocational","","","",""
"Never","1999","lower secondary degree","higher education","","","",""
"Never","1999","secondary school degree","in school","","","",""
"Never","1999","secondary school degree","inadequately","","","",""
"Never","1999","secondary school degree","general elemantary","","","",""
"Never","1999","secondary school degree","middle vocational","","","",""
"Never","1999","secondary school degree","vocational + Abi","","","",""
"Never","1999","secondary school degree","higher vocational","","","",""
"Never","1999","secondary school degree","higher education","","","",""
"Never","1999","college entrance qualification","in school","","","",""
"Never","1999","college entrance qualification","inadequately","","","",""
"Never","1999","college entrance qualification","general elemantary","","","",""
"Never","1999","college entrance qualification","middle vocational","","","",""
"Never","1999","college entrance qualification","vocational + Abi","","","",""
"Never","1999","college entrance qualification","higher vocational","","","",""
"Never","1999","college entrance qualification","higher education","","","",""
"Never","1999","Other degree","in school","","","",""
"Never","1999","Other degree","inadequately","","","",""
"Never","1999","Other degree","general elemantary","","","",""
"Never","1999","Other degree","middle vocational","","","",""
"Never","1999","Other degree","vocational + Abi","","","",""
"Never","1999","Other degree","higher vocational","","","",""
"Never","1999","Other degree","higher education","","","",""
"Never","1999","no degree/no degree yet","in school","","","",""
"Never","1999","no degree/no degree yet","inadequately","","","",""
"Never","1999","no degree/no degree yet","general elemantary","","","",""
"Never","1999","no degree/no degree yet","middle vocational","","","",""
"Never","1999","no degree/no degree yet","vocational + Abi","","","",""
"Never","1999","no degree/no degree yet","higher vocational","","","",""
"Never","1999","no degree/no degree yet","higher education","","","",""
"Daily","2000","lower secondary degree","in school","","","",""
"Daily","2000","lower secondary degree","inadequately","","","",""
"Daily","2000","lower secondary degree","general elemantary","","","",""
"Daily","2000","lower secondary degree","middle vocational","","","",""
"Daily","2000","lower secondary degree","vocational + Abi","","","",""
"Daily","2000","lower secondary degree","higher vocational","","","",""
"Daily","2000","lower secondary degree","higher education","","","",""
"Daily","2000","secondary school degree","in school","","","",""
"Daily","2000","secondary school degree","inadequately","","","",""
"Daily","2000","secondary school degree","general elemantary","","","",""
"Daily","2000","secondary school degree","middle vocational","","","",""
"Daily","2000","secondary school degree","vocational + Abi","","","",""
"Daily","2000","secondary school degree","higher vocational","","","",""
"Daily","2000","secondary school degree","higher education","","","",""
"Daily","2000","college entrance qualification","in school","","","",""
"Daily","2000","college entrance qualification","inadequately","","","",""
"Daily","2000","college entrance qualification","general elemantary","","","",""
"Daily","2000","college entrance qualification","middle vocational","","","",""
"Daily","2000","college entrance qualification","vocational + Abi","","","",""
"Daily","2000","college entrance qualification","higher vocational","","","",""
"Daily","2000","college entrance qualification","higher education","","","",""
"Daily","2000","Other degree","in school","","","",""
"Daily","2000","Other degree","inadequately","","","",""
"Daily","2000","Other degree","general elemantary","","","",""
"Daily","2000","Other degree","middle vocational","","","",""
"Daily","2000","Other degree","vocational + Abi","","","",""
"Daily","2000","Other degree","higher vocational","","","",""
"Daily","2000","Other degree","higher education","","","",""
"Daily","2000","no degree/no degree yet","in school","","","",""
"Daily","2000","no degree/no degree yet","inadequately","","","",""
"Daily","2000","no degree/no degree yet","general elemantary","","","",""
"Daily","2000","no degree/no degree yet","middle vocational","","","",""
"Daily","2000","no degree/no degree yet","vocational + Abi","","","",""
"Daily","2000","no degree/no degree yet","higher vocational","","","",""
"Daily","2000","no degree/no degree yet","higher education","","","",""
"Min 1x per week","2000","lower secondary degree","in school","","","",""
"Min 1x per week","2000","lower secondary degree","inadequately","","","",""
"Min 1x per week","2000","lower secondary degree","general elemantary","","","",""
"Min 1x per week","2000","lower secondary degree","middle vocational","","","",""
"Min 1x per week","2000","lower secondary degree","vocational + Abi","","","",""
"Min 1x per week","2000","lower secondary degree","higher vocational","","","",""
"Min 1x per week","2000","lower secondary degree","higher education","","","",""
"Min 1x per week","2000","secondary school degree","in school","","","",""
"Min 1x per week","2000","secondary school degree","inadequately","","","",""
"Min 1x per week","2000","secondary school degree","general elemantary","","","",""
"Min 1x per week","2000","secondary school degree","middle vocational","","","",""
"Min 1x per week","2000","secondary school degree","vocational + Abi","","","",""
"Min 1x per week","2000","secondary school degree","higher vocational","","","",""
