"pli0082","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Min 1x per month","1993","indirect migration background","(1a) inadequately completed","","","",""
"Min 1x per month","1993","indirect migration background","(1b) general elementary school","","","",""
"Min 1x per month","1993","indirect migration background","(1c) basic vocational qualification","","","",""
"Min 1x per month","1993","indirect migration background","(2b) intermediate general qualification","","","",""
"Min 1x per month","1993","indirect migration background","(2a) intermediate vocational","","","",""
"Min 1x per month","1993","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1993","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1993","indirect migration background","(3a) lower tertiary education","","","",""
"Min 1x per month","1993","indirect migration background","(3b) higher tertiary education","","","",""
"Rarely","1993","no migration background","(0) in school","","","",""
"Rarely","1993","no migration background","(1a) inadequately completed","","","",""
"Rarely","1993","no migration background","(1b) general elementary school","","","",""
"Rarely","1993","no migration background","(1c) basic vocational qualification","","","",""
"Rarely","1993","no migration background","(2b) intermediate general qualification","","","",""
"Rarely","1993","no migration background","(2a) intermediate vocational","","","",""
"Rarely","1993","no migration background","(2c_gen) general maturity certificate","","","",""
"Rarely","1993","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Rarely","1993","no migration background","(3a) lower tertiary education","","","",""
"Rarely","1993","no migration background","(3b) higher tertiary education","","","",""
"Rarely","1993","direct migration background","(0) in school","","","",""
"Rarely","1993","direct migration background","(1a) inadequately completed","","","",""
"Rarely","1993","direct migration background","(1b) general elementary school","","","",""
"Rarely","1993","direct migration background","(1c) basic vocational qualification","","","",""
"Rarely","1993","direct migration background","(2b) intermediate general qualification","","","",""
"Rarely","1993","direct migration background","(2a) intermediate vocational","","","",""
"Rarely","1993","direct migration background","(2c_gen) general maturity certificate","","","",""
"Rarely","1993","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Rarely","1993","direct migration background","(3a) lower tertiary education","","","",""
"Rarely","1993","direct migration background","(3b) higher tertiary education","","","",""
"Rarely","1993","indirect migration background","(0) in school","","","",""
"Rarely","1993","indirect migration background","(1a) inadequately completed","","","",""
"Rarely","1993","indirect migration background","(1b) general elementary school","","","",""
"Rarely","1993","indirect migration background","(1c) basic vocational qualification","","","",""
"Rarely","1993","indirect migration background","(2b) intermediate general qualification","","","",""
"Rarely","1993","indirect migration background","(2a) intermediate vocational","","","",""
"Rarely","1993","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Rarely","1993","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Rarely","1993","indirect migration background","(3a) lower tertiary education","","","",""
"Rarely","1993","indirect migration background","(3b) higher tertiary education","","","",""
"Never","1993","no migration background","(0) in school","","","",""
"Never","1993","no migration background","(1a) inadequately completed","","","",""
"Never","1993","no migration background","(1b) general elementary school","","","",""
"Never","1993","no migration background","(1c) basic vocational qualification","","","",""
"Never","1993","no migration background","(2b) intermediate general qualification","","","",""
"Never","1993","no migration background","(2a) intermediate vocational","","","",""
"Never","1993","no migration background","(2c_gen) general maturity certificate","","","",""
"Never","1993","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Never","1993","no migration background","(3a) lower tertiary education","","","",""
"Never","1993","no migration background","(3b) higher tertiary education","","","",""
"Never","1993","direct migration background","(0) in school","","","",""
"Never","1993","direct migration background","(1a) inadequately completed","","","",""
"Never","1993","direct migration background","(1b) general elementary school","","","",""
"Never","1993","direct migration background","(1c) basic vocational qualification","","","",""
"Never","1993","direct migration background","(2b) intermediate general qualification","","","",""
"Never","1993","direct migration background","(2a) intermediate vocational","","","",""
"Never","1993","direct migration background","(2c_gen) general maturity certificate","","","",""
"Never","1993","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Never","1993","direct migration background","(3a) lower tertiary education","","","",""
"Never","1993","direct migration background","(3b) higher tertiary education","","","",""
"Never","1993","indirect migration background","(0) in school","","","",""
"Never","1993","indirect migration background","(1a) inadequately completed","","","",""
"Never","1993","indirect migration background","(1b) general elementary school","","","",""
"Never","1993","indirect migration background","(1c) basic vocational qualification","","","",""
"Never","1993","indirect migration background","(2b) intermediate general qualification","","","",""
"Never","1993","indirect migration background","(2a) intermediate vocational","","","",""
"Never","1993","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Never","1993","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Never","1993","indirect migration background","(3a) lower tertiary education","","","",""
"Never","1993","indirect migration background","(3b) higher tertiary education","","","",""
"Daily","1994","no migration background","(0) in school","","","",""
"Daily","1994","no migration background","(1a) inadequately completed","","","",""
"Daily","1994","no migration background","(1b) general elementary school","","","",""
"Daily","1994","no migration background","(1c) basic vocational qualification","","","",""
"Daily","1994","no migration background","(2b) intermediate general qualification","","","",""
"Daily","1994","no migration background","(2a) intermediate vocational","","","",""
"Daily","1994","no migration background","(2c_gen) general maturity certificate","","","",""
"Daily","1994","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Daily","1994","no migration background","(3a) lower tertiary education","","","",""
"Daily","1994","no migration background","(3b) higher tertiary education","","","",""
"Daily","1994","direct migration background","(0) in school","","","",""
"Daily","1994","direct migration background","(1a) inadequately completed","","","",""
"Daily","1994","direct migration background","(1b) general elementary school","","","",""
"Daily","1994","direct migration background","(1c) basic vocational qualification","","","",""
"Daily","1994","direct migration background","(2b) intermediate general qualification","","","",""
"Daily","1994","direct migration background","(2a) intermediate vocational","","","",""
"Daily","1994","direct migration background","(2c_gen) general maturity certificate","","","",""
"Daily","1994","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Daily","1994","direct migration background","(3a) lower tertiary education","","","",""
"Daily","1994","direct migration background","(3b) higher tertiary education","","","",""
"Daily","1994","indirect migration background","(0) in school","","","",""
"Daily","1994","indirect migration background","(1a) inadequately completed","","","",""
"Daily","1994","indirect migration background","(1b) general elementary school","","","",""
"Daily","1994","indirect migration background","(1c) basic vocational qualification","","","",""
"Daily","1994","indirect migration background","(2b) intermediate general qualification","","","",""
"Daily","1994","indirect migration background","(2a) intermediate vocational","","","",""
"Daily","1994","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Daily","1994","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Daily","1994","indirect migration background","(3a) lower tertiary education","","","",""
"Daily","1994","indirect migration background","(3b) higher tertiary education","","","",""
"Min 1x per week","1994","no migration background","(0) in school","","","",""
"Min 1x per week","1994","no migration background","(1a) inadequately completed","","","",""
"Min 1x per week","1994","no migration background","(1b) general elementary school","","","",""
"Min 1x per week","1994","no migration background","(1c) basic vocational qualification","","","",""
"Min 1x per week","1994","no migration background","(2b) intermediate general qualification","","","",""
"Min 1x per week","1994","no migration background","(2a) intermediate vocational","","","",""
"Min 1x per week","1994","no migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1994","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1994","no migration background","(3a) lower tertiary education","","","",""
"Min 1x per week","1994","no migration background","(3b) higher tertiary education","","","",""
"Min 1x per week","1994","direct migration background","(0) in school","","","",""
"Min 1x per week","1994","direct migration background","(1a) inadequately completed","","","",""
"Min 1x per week","1994","direct migration background","(1b) general elementary school","","","",""
"Min 1x per week","1994","direct migration background","(1c) basic vocational qualification","","","",""
"Min 1x per week","1994","direct migration background","(2b) intermediate general qualification","","","",""
"Min 1x per week","1994","direct migration background","(2a) intermediate vocational","","","",""
"Min 1x per week","1994","direct migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1994","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1994","direct migration background","(3a) lower tertiary education","","","",""
"Min 1x per week","1994","direct migration background","(3b) higher tertiary education","","","",""
"Min 1x per week","1994","indirect migration background","(0) in school","","","",""
"Min 1x per week","1994","indirect migration background","(1a) inadequately completed","","","",""
"Min 1x per week","1994","indirect migration background","(1b) general elementary school","","","",""
"Min 1x per week","1994","indirect migration background","(1c) basic vocational qualification","","","",""
"Min 1x per week","1994","indirect migration background","(2b) intermediate general qualification","","","",""
"Min 1x per week","1994","indirect migration background","(2a) intermediate vocational","","","",""
"Min 1x per week","1994","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1994","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1994","indirect migration background","(3a) lower tertiary education","","","",""
"Min 1x per week","1994","indirect migration background","(3b) higher tertiary education","","","",""
"Min 1x per month","1994","no migration background","(0) in school","","","",""
"Min 1x per month","1994","no migration background","(1a) inadequately completed","","","",""
"Min 1x per month","1994","no migration background","(1b) general elementary school","","","",""
"Min 1x per month","1994","no migration background","(1c) basic vocational qualification","","","",""
"Min 1x per month","1994","no migration background","(2b) intermediate general qualification","","","",""
"Min 1x per month","1994","no migration background","(2a) intermediate vocational","","","",""
"Min 1x per month","1994","no migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1994","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1994","no migration background","(3a) lower tertiary education","","","",""
"Min 1x per month","1994","no migration background","(3b) higher tertiary education","","","",""
"Min 1x per month","1994","direct migration background","(0) in school","","","",""
"Min 1x per month","1994","direct migration background","(1a) inadequately completed","","","",""
"Min 1x per month","1994","direct migration background","(1b) general elementary school","","","",""
"Min 1x per month","1994","direct migration background","(1c) basic vocational qualification","","","",""
"Min 1x per month","1994","direct migration background","(2b) intermediate general qualification","","","",""
"Min 1x per month","1994","direct migration background","(2a) intermediate vocational","","","",""
"Min 1x per month","1994","direct migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1994","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1994","direct migration background","(3a) lower tertiary education","","","",""
"Min 1x per month","1994","direct migration background","(3b) higher tertiary education","","","",""
"Min 1x per month","1994","indirect migration background","(0) in school","","","",""
"Min 1x per month","1994","indirect migration background","(1a) inadequately completed","","","",""
"Min 1x per month","1994","indirect migration background","(1b) general elementary school","","","",""
"Min 1x per month","1994","indirect migration background","(1c) basic vocational qualification","","","",""
"Min 1x per month","1994","indirect migration background","(2b) intermediate general qualification","","","",""
"Min 1x per month","1994","indirect migration background","(2a) intermediate vocational","","","",""
"Min 1x per month","1994","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1994","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1994","indirect migration background","(3a) lower tertiary education","","","",""
"Min 1x per month","1994","indirect migration background","(3b) higher tertiary education","","","",""
"Rarely","1994","no migration background","(0) in school","","","",""
"Rarely","1994","no migration background","(1a) inadequately completed","","","",""
"Rarely","1994","no migration background","(1b) general elementary school","","","",""
"Rarely","1994","no migration background","(1c) basic vocational qualification","","","",""
"Rarely","1994","no migration background","(2b) intermediate general qualification","","","",""
"Rarely","1994","no migration background","(2a) intermediate vocational","","","",""
"Rarely","1994","no migration background","(2c_gen) general maturity certificate","","","",""
"Rarely","1994","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Rarely","1994","no migration background","(3a) lower tertiary education","","","",""
"Rarely","1994","no migration background","(3b) higher tertiary education","","","",""
"Rarely","1994","direct migration background","(0) in school","","","",""
"Rarely","1994","direct migration background","(1a) inadequately completed","","","",""
"Rarely","1994","direct migration background","(1b) general elementary school","","","",""
"Rarely","1994","direct migration background","(1c) basic vocational qualification","","","",""
"Rarely","1994","direct migration background","(2b) intermediate general qualification","","","",""
"Rarely","1994","direct migration background","(2a) intermediate vocational","","","",""
"Rarely","1994","direct migration background","(2c_gen) general maturity certificate","","","",""
"Rarely","1994","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Rarely","1994","direct migration background","(3a) lower tertiary education","","","",""
"Rarely","1994","direct migration background","(3b) higher tertiary education","","","",""
"Rarely","1994","indirect migration background","(0) in school","","","",""
"Rarely","1994","indirect migration background","(1a) inadequately completed","","","",""
"Rarely","1994","indirect migration background","(1b) general elementary school","","","",""
"Rarely","1994","indirect migration background","(1c) basic vocational qualification","","","",""
"Rarely","1994","indirect migration background","(2b) intermediate general qualification","","","",""
"Rarely","1994","indirect migration background","(2a) intermediate vocational","","","",""
"Rarely","1994","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Rarely","1994","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Rarely","1994","indirect migration background","(3a) lower tertiary education","","","",""
"Rarely","1994","indirect migration background","(3b) higher tertiary education","","","",""
"Never","1994","no migration background","(0) in school","","","",""
"Never","1994","no migration background","(1a) inadequately completed","","","",""
"Never","1994","no migration background","(1b) general elementary school","","","",""
"Never","1994","no migration background","(1c) basic vocational qualification","","","",""
"Never","1994","no migration background","(2b) intermediate general qualification","","","",""
"Never","1994","no migration background","(2a) intermediate vocational","","","",""
"Never","1994","no migration background","(2c_gen) general maturity certificate","","","",""
"Never","1994","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Never","1994","no migration background","(3a) lower tertiary education","","","",""
"Never","1994","no migration background","(3b) higher tertiary education","","","",""
"Never","1994","direct migration background","(0) in school","","","",""
"Never","1994","direct migration background","(1a) inadequately completed","","","",""
"Never","1994","direct migration background","(1b) general elementary school","","","",""
"Never","1994","direct migration background","(1c) basic vocational qualification","","","",""
"Never","1994","direct migration background","(2b) intermediate general qualification","","","",""
"Never","1994","direct migration background","(2a) intermediate vocational","","","",""
"Never","1994","direct migration background","(2c_gen) general maturity certificate","","","",""
"Never","1994","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Never","1994","direct migration background","(3a) lower tertiary education","","","",""
"Never","1994","direct migration background","(3b) higher tertiary education","","","",""
"Never","1994","indirect migration background","(0) in school","","","",""
"Never","1994","indirect migration background","(1a) inadequately completed","","","",""
"Never","1994","indirect migration background","(1b) general elementary school","","","",""
"Never","1994","indirect migration background","(1c) basic vocational qualification","","","",""
"Never","1994","indirect migration background","(2b) intermediate general qualification","","","",""
"Never","1994","indirect migration background","(2a) intermediate vocational","","","",""
"Never","1994","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Never","1994","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Never","1994","indirect migration background","(3a) lower tertiary education","","","",""
"Never","1994","indirect migration background","(3b) higher tertiary education","","","",""
"Daily","1995","no migration background","(0) in school","","","",""
"Daily","1995","no migration background","(1a) inadequately completed","1","","",""
"Daily","1995","no migration background","(1b) general elementary school","1","","",""
"Daily","1995","no migration background","(1c) basic vocational qualification","8","","",""
"Daily","1995","no migration background","(2b) intermediate general qualification","","","",""
"Daily","1995","no migration background","(2a) intermediate vocational","1","","",""
"Daily","1995","no migration background","(2c_gen) general maturity certificate","","","",""
"Daily","1995","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Daily","1995","no migration background","(3a) lower tertiary education","1","","",""
"Daily","1995","no migration background","(3b) higher tertiary education","","","",""
"Daily","1995","direct migration background","(0) in school","","","",""
"Daily","1995","direct migration background","(1a) inadequately completed","1","","",""
"Daily","1995","direct migration background","(1b) general elementary school","3","","",""
"Daily","1995","direct migration background","(1c) basic vocational qualification","1","","",""
"Daily","1995","direct migration background","(2b) intermediate general qualification","","","",""
"Daily","1995","direct migration background","(2a) intermediate vocational","1","","",""
"Daily","1995","direct migration background","(2c_gen) general maturity certificate","","","",""
"Daily","1995","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Daily","1995","direct migration background","(3a) lower tertiary education","","","",""
"Daily","1995","direct migration background","(3b) higher tertiary education","","","",""
"Daily","1995","indirect migration background","(0) in school","","","",""
"Daily","1995","indirect migration background","(1a) inadequately completed","","","",""
"Daily","1995","indirect migration background","(1b) general elementary school","","","",""
"Daily","1995","indirect migration background","(1c) basic vocational qualification","","","",""
"Daily","1995","indirect migration background","(2b) intermediate general qualification","","","",""
"Daily","1995","indirect migration background","(2a) intermediate vocational","1","","",""
"Daily","1995","indirect migration background","(2c_gen) general maturity certificate","1","","",""
"Daily","1995","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Daily","1995","indirect migration background","(3a) lower tertiary education","","","",""
"Daily","1995","indirect migration background","(3b) higher tertiary education","","","",""
"Min 1x per week","1995","no migration background","(0) in school","12","","",""
"Min 1x per week","1995","no migration background","(1a) inadequately completed","3","","",""
"Min 1x per week","1995","no migration background","(1b) general elementary school","56","0.0406623833282426","0.0295015292653966","0.0518232373910885"
"Min 1x per week","1995","no migration background","(1c) basic vocational qualification","190","0.0646260596321261","0.056241306589306","0.0730108126749463"
"Min 1x per week","1995","no migration background","(2b) intermediate general qualification","17","","",""
"Min 1x per week","1995","no migration background","(2a) intermediate vocational","148","0.0715873252511969","0.0614142533342042","0.0817603971681896"
"Min 1x per week","1995","no migration background","(2c_gen) general maturity certificate","16","","",""
"Min 1x per week","1995","no migration background","(2c_voc) vocational maturity certificate","21","","",""
"Min 1x per week","1995","no migration background","(3a) lower tertiary education","53","0.0754073880690443","0.0572234585219945","0.0935913176160941"
"Min 1x per week","1995","no migration background","(3b) higher tertiary education","65","0.108579183838142","0.0861334100241846","0.1310249576521"
"Min 1x per week","1995","direct migration background","(0) in school","1","","",""
"Min 1x per week","1995","direct migration background","(1a) inadequately completed","8","","",""
"Min 1x per week","1995","direct migration background","(1b) general elementary school","27","","",""
"Min 1x per week","1995","direct migration background","(1c) basic vocational qualification","19","","",""
"Min 1x per week","1995","direct migration background","(2b) intermediate general qualification","2","","",""
"Min 1x per week","1995","direct migration background","(2a) intermediate vocational","7","","",""
"Min 1x per week","1995","direct migration background","(2c_gen) general maturity certificate","4","","",""
"Min 1x per week","1995","direct migration background","(2c_voc) vocational maturity certificate","13","","",""
"Min 1x per week","1995","direct migration background","(3a) lower tertiary education","7","","",""
"Min 1x per week","1995","direct migration background","(3b) higher tertiary education","11","","",""
"Min 1x per week","1995","indirect migration background","(0) in school","","","",""
"Min 1x per week","1995","indirect migration background","(1a) inadequately completed","","","",""
"Min 1x per week","1995","indirect migration background","(1b) general elementary school","4","","",""
"Min 1x per week","1995","indirect migration background","(1c) basic vocational qualification","4","","",""
"Min 1x per week","1995","indirect migration background","(2b) intermediate general qualification","2","","",""
"Min 1x per week","1995","indirect migration background","(2a) intermediate vocational","3","","",""
"Min 1x per week","1995","indirect migration background","(2c_gen) general maturity certificate","2","","",""
"Min 1x per week","1995","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1995","indirect migration background","(3a) lower tertiary education","","","",""
"Min 1x per week","1995","indirect migration background","(3b) higher tertiary education","2","","",""
"Min 1x per month","1995","no migration background","(0) in school","40","0.195075840915795","0.13619788934454","0.25395379248705"
"Min 1x per month","1995","no migration background","(1a) inadequately completed","16","","",""
"Min 1x per month","1995","no migration background","(1b) general elementary school","250","0.199806914597461","0.177211623995801","0.222402205199121"
"Min 1x per month","1995","no migration background","(1c) basic vocational qualification","840","0.250435432739956","0.235659795639937","0.265211069839976"
"Min 1x per month","1995","no migration background","(2b) intermediate general qualification","99","0.265684717002215","0.220433306750359","0.31093612725407"
"Min 1x per month","1995","no migration background","(2a) intermediate vocational","814","0.326311945805029","0.307810339898671","0.344813551711388"
"Min 1x per month","1995","no migration background","(2c_gen) general maturity certificate","97","0.370533169412984","0.313965401026508","0.427100937799461"
"Min 1x per month","1995","no migration background","(2c_voc) vocational maturity certificate","161","0.401348486486857","0.354017305579704","0.44867966739401"
"Min 1x per month","1995","no migration background","(3a) lower tertiary education","303","0.380677999756452","0.347239812555632","0.414116186957271"
"Min 1x per month","1995","no migration background","(3b) higher tertiary education","322","0.442404509468812","0.406571002903131","0.478238016034493"
"Min 1x per month","1995","direct migration background","(0) in school","11","","",""
"Min 1x per month","1995","direct migration background","(1a) inadequately completed","56","0.0977307623847885","0.0720842570598917","0.123377267709685"
"Min 1x per month","1995","direct migration background","(1b) general elementary school","94","0.131189546889456","0.106815565124913","0.155563528654"
"Min 1x per month","1995","direct migration background","(1c) basic vocational qualification","149","0.208721098795321","0.178309867642302","0.23913232994834"
"Min 1x per month","1995","direct migration background","(2b) intermediate general qualification","11","","",""
"Min 1x per month","1995","direct migration background","(2a) intermediate vocational","29","","",""
"Min 1x per month","1995","direct migration background","(2c_gen) general maturity certificate","36","0.296517486766519","0.221660579397981","0.371374394135058"
"Min 1x per month","1995","direct migration background","(2c_voc) vocational maturity certificate","44","0.23256225602104","0.170499753550149","0.294624758491932"
"Min 1x per month","1995","direct migration background","(3a) lower tertiary education","16","","",""
"Min 1x per month","1995","direct migration background","(3b) higher tertiary education","54","0.451661179287638","0.37228494413596","0.531037414439317"
"Min 1x per month","1995","indirect migration background","(0) in school","10","","",""
"Min 1x per month","1995","indirect migration background","(1a) inadequately completed","3","","",""
"Min 1x per month","1995","indirect migration background","(1b) general elementary school","19","","",""
"Min 1x per month","1995","indirect migration background","(1c) basic vocational qualification","23","","",""
"Min 1x per month","1995","indirect migration background","(2b) intermediate general qualification","15","","",""
"Min 1x per month","1995","indirect migration background","(2a) intermediate vocational","9","","",""
"Min 1x per month","1995","indirect migration background","(2c_gen) general maturity certificate","10","","",""
"Min 1x per month","1995","indirect migration background","(2c_voc) vocational maturity certificate","4","","",""
"Min 1x per month","1995","indirect migration background","(3a) lower tertiary education","3","","",""
"Min 1x per month","1995","indirect migration background","(3b) higher tertiary education","1","","",""
"Rarely","1995","no migration background","(0) in school","113","0.676160361937264","0.606631787740679","0.745688936133849"
"Rarely","1995","no migration background","(1a) inadequately completed","48","0.612618160851408","0.506529212695929","0.718707109006888"
"Rarely","1995","no migration background","(1b) general elementary school","621","0.50391779359728","0.475664313504846","0.532171273689715"
"Rarely","1995","no migration background","(1c) basic vocational qualification","1862","0.535987872856036","0.518980550181004","0.552995195531068"
"Rarely","1995","no migration background","(2b) intermediate general qualification","222","0.629780929482478","0.580312093185325","0.679249765779632"
"Rarely","1995","no migration background","(2a) intermediate vocational","1374","0.546919655355107","0.527276425747403","0.566562884962812"
"Rarely","1995","no migration background","(2c_gen) general maturity certificate","159","0.539277467014219","0.480893320068912","0.597661613959525"
"Rarely","1995","no migration background","(2c_voc) vocational maturity certificate","205","0.478628827309518","0.430392701804842","0.526864952814194"
"Rarely","1995","no migration background","(3a) lower tertiary education","423","0.493190901799149","0.458761037492974","0.527620766105324"
"Rarely","1995","no migration background","(3b) higher tertiary education","334","0.422402418295646","0.386765856959405","0.458038979631888"
"Rarely","1995","direct migration background","(0) in school","21","","",""
"Rarely","1995","direct migration background","(1a) inadequately completed","280","0.503775529702264","0.460593594729399","0.546957464675129"
"Rarely","1995","direct migration background","(1b) general elementary school","424","0.557900691963049","0.52204544528648","0.593755938639618"
"Rarely","1995","direct migration background","(1c) basic vocational qualification","375","0.559545851006125","0.522396243839405","0.596695458172845"
"Rarely","1995","direct migration background","(2b) intermediate general qualification","25","","",""
"Rarely","1995","direct migration background","(2a) intermediate vocational","72","0.601297273136292","0.513325401779996","0.689269144492588"
"Rarely","1995","direct migration background","(2c_gen) general maturity certificate","72","0.513582817487459","0.431662850438905","0.595502784536014"
"Rarely","1995","direct migration background","(2c_voc) vocational maturity certificate","97","0.554746824534424","0.481735703788612","0.627757945280236"
"Rarely","1995","direct migration background","(3a) lower tertiary education","21","","",""
"Rarely","1995","direct migration background","(3b) higher tertiary education","74","0.424080434783681","0.345255312717453","0.502905556849908"
"Rarely","1995","indirect migration background","(0) in school","38","0.654672515668056","0.52666431792985","0.782680713406263"
"Rarely","1995","indirect migration background","(1a) inadequately completed","6","","",""
"Rarely","1995","indirect migration background","(1b) general elementary school","61","0.69092049164934","0.60294852488973","0.778892458408949"
"Rarely","1995","indirect migration background","(1c) basic vocational qualification","49","0.536930520056871","0.434481096435889","0.639379943677852"
"Rarely","1995","indirect migration background","(2b) intermediate general qualification","39","0.6776176261912","0.563993801420182","0.791241450962217"
"Rarely","1995","indirect migration background","(2a) intermediate vocational","32","0.480370904223829","0.343251764264101","0.617490044183558"
"Rarely","1995","indirect migration background","(2c_gen) general maturity certificate","28","","",""
"Rarely","1995","indirect migration background","(2c_voc) vocational maturity certificate","8","","",""
"Rarely","1995","indirect migration background","(3a) lower tertiary education","4","","",""
"Rarely","1995","indirect migration background","(3b) higher tertiary education","3","","",""
"Never","1995","no migration background","(0) in school","9","","",""
"Never","1995","no migration background","(1a) inadequately completed","13","","",""
"Never","1995","no migration background","(1b) general elementary school","275","0.255129864239156","0.230495792178633","0.279763936299678"
"Never","1995","no migration background","(1c) basic vocational qualification","403","0.145977721830377","0.133936468457213","0.158018975203542"
"Never","1995","no migration background","(2b) intermediate general qualification","28","","",""
"Never","1995","no migration background","(2a) intermediate vocational","130","0.054524286702839","0.0455647881965741","0.0634837852091039"
"Never","1995","no migration background","(2c_gen) general maturity certificate","8","","",""
"Never","1995","no migration background","(2c_voc) vocational maturity certificate","25","","",""
"Never","1995","no migration background","(3a) lower tertiary education","30","0.0493746457346855","0.0344548707091243","0.0642944207602467"
"Never","1995","no migration background","(3b) higher tertiary education","17","","",""
"Never","1995","direct migration background","(0) in school","4","","",""
"Never","1995","direct migration background","(1a) inadequately completed","170","0.374764263639081","0.33295760497997","0.416570922298192"
"Never","1995","direct migration background","(1b) general elementary school","189","0.267395397294976","0.235441330974181","0.299349463615771"
"Never","1995","direct migration background","(1c) basic vocational qualification","142","0.19800136208246","0.168181410261672","0.227821313903248"
"Never","1995","direct migration background","(2b) intermediate general qualification","4","","",""
"Never","1995","direct migration background","(2a) intermediate vocational","10","","",""
"Never","1995","direct migration background","(2c_gen) general maturity certificate","31","0.161084064654325","0.100832880871798","0.221335248436851"
"Never","1995","direct migration background","(2c_voc) vocational maturity certificate","24","","",""
"Never","1995","direct migration background","(3a) lower tertiary education","3","","",""
"Never","1995","direct migration background","(3b) higher tertiary education","12","","",""
"Never","1995","indirect migration background","(0) in school","5","","",""
"Never","1995","indirect migration background","(1a) inadequately completed","5","","",""
"Never","1995","indirect migration background","(1b) general elementary school","22","","",""
"Never","1995","indirect migration background","(1c) basic vocational qualification","15","","",""
"Never","1995","indirect migration background","(2b) intermediate general qualification","9","","",""
"Never","1995","indirect migration background","(2a) intermediate vocational","6","","",""
"Never","1995","indirect migration background","(2c_gen) general maturity certificate","3","","",""
"Never","1995","indirect migration background","(2c_voc) vocational maturity certificate","1","","",""
"Never","1995","indirect migration background","(3a) lower tertiary education","","","",""
"Never","1995","indirect migration background","(3b) higher tertiary education","","","",""
"Daily","1996","no migration background","(0) in school","","","",""
"Daily","1996","no migration background","(1a) inadequately completed","","","",""
"Daily","1996","no migration background","(1b) general elementary school","","","",""
"Daily","1996","no migration background","(1c) basic vocational qualification","","","",""
"Daily","1996","no migration background","(2b) intermediate general qualification","","","",""
"Daily","1996","no migration background","(2a) intermediate vocational","","","",""
"Daily","1996","no migration background","(2c_gen) general maturity certificate","","","",""
"Daily","1996","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Daily","1996","no migration background","(3a) lower tertiary education","","","",""
"Daily","1996","no migration background","(3b) higher tertiary education","","","",""
"Daily","1996","direct migration background","(0) in school","","","",""
"Daily","1996","direct migration background","(1a) inadequately completed","","","",""
"Daily","1996","direct migration background","(1b) general elementary school","","","",""
"Daily","1996","direct migration background","(1c) basic vocational qualification","","","",""
"Daily","1996","direct migration background","(2b) intermediate general qualification","","","",""
"Daily","1996","direct migration background","(2a) intermediate vocational","","","",""
"Daily","1996","direct migration background","(2c_gen) general maturity certificate","","","",""
"Daily","1996","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Daily","1996","direct migration background","(3a) lower tertiary education","","","",""
"Daily","1996","direct migration background","(3b) higher tertiary education","","","",""
"Daily","1996","indirect migration background","(0) in school","","","",""
"Daily","1996","indirect migration background","(1a) inadequately completed","","","",""
"Daily","1996","indirect migration background","(1b) general elementary school","","","",""
"Daily","1996","indirect migration background","(1c) basic vocational qualification","","","",""
