"pli0082","year","education","sex","n","percent","lower_confidence","upper_confidence"
"Daily","1999","Other degree","Female","","","",""
"Daily","1999","no degree/no degree yet","Male","","","",""
"Daily","1999","no degree/no degree yet","Female","","","",""
"Min 1x per week","1999","lower secondary degree","Male","","","",""
"Min 1x per week","1999","lower secondary degree","Female","","","",""
"Min 1x per week","1999","secondary school degree","Male","","","",""
"Min 1x per week","1999","secondary school degree","Female","","","",""
"Min 1x per week","1999","college entrance qualification","Male","","","",""
"Min 1x per week","1999","college entrance qualification","Female","","","",""
"Min 1x per week","1999","Other degree","Male","","","",""
"Min 1x per week","1999","Other degree","Female","","","",""
"Min 1x per week","1999","no degree/no degree yet","Male","","","",""
"Min 1x per week","1999","no degree/no degree yet","Female","","","",""
"Min 1x per month","1999","lower secondary degree","Male","","","",""
"Min 1x per month","1999","lower secondary degree","Female","","","",""
"Min 1x per month","1999","secondary school degree","Male","","","",""
"Min 1x per month","1999","secondary school degree","Female","","","",""
"Min 1x per month","1999","college entrance qualification","Male","","","",""
"Min 1x per month","1999","college entrance qualification","Female","","","",""
"Min 1x per month","1999","Other degree","Male","","","",""
"Min 1x per month","1999","Other degree","Female","","","",""
"Min 1x per month","1999","no degree/no degree yet","Male","","","",""
"Min 1x per month","1999","no degree/no degree yet","Female","","","",""
"Rarely","1999","lower secondary degree","Male","","","",""
"Rarely","1999","lower secondary degree","Female","","","",""
"Rarely","1999","secondary school degree","Male","","","",""
"Rarely","1999","secondary school degree","Female","","","",""
"Rarely","1999","college entrance qualification","Male","","","",""
"Rarely","1999","college entrance qualification","Female","","","",""
"Rarely","1999","Other degree","Male","","","",""
"Rarely","1999","Other degree","Female","","","",""
"Rarely","1999","no degree/no degree yet","Male","","","",""
"Rarely","1999","no degree/no degree yet","Female","","","",""
"Never","1999","lower secondary degree","Male","","","",""
"Never","1999","lower secondary degree","Female","","","",""
"Never","1999","secondary school degree","Male","","","",""
"Never","1999","secondary school degree","Female","","","",""
"Never","1999","college entrance qualification","Male","","","",""
"Never","1999","college entrance qualification","Female","","","",""
"Never","1999","Other degree","Male","","","",""
"Never","1999","Other degree","Female","","","",""
"Never","1999","no degree/no degree yet","Male","","","",""
"Never","1999","no degree/no degree yet","Female","","","",""
"Daily","2000","lower secondary degree","Male","","","",""
"Daily","2000","lower secondary degree","Female","","","",""
"Daily","2000","secondary school degree","Male","","","",""
"Daily","2000","secondary school degree","Female","","","",""
"Daily","2000","college entrance qualification","Male","","","",""
"Daily","2000","college entrance qualification","Female","","","",""
"Daily","2000","Other degree","Male","","","",""
"Daily","2000","Other degree","Female","","","",""
"Daily","2000","no degree/no degree yet","Male","","","",""
"Daily","2000","no degree/no degree yet","Female","","","",""
"Min 1x per week","2000","lower secondary degree","Male","","","",""
"Min 1x per week","2000","lower secondary degree","Female","","","",""
"Min 1x per week","2000","secondary school degree","Male","","","",""
"Min 1x per week","2000","secondary school degree","Female","","","",""
"Min 1x per week","2000","college entrance qualification","Male","","","",""
"Min 1x per week","2000","college entrance qualification","Female","","","",""
"Min 1x per week","2000","Other degree","Male","","","",""
"Min 1x per week","2000","Other degree","Female","","","",""
"Min 1x per week","2000","no degree/no degree yet","Male","","","",""
"Min 1x per week","2000","no degree/no degree yet","Female","","","",""
"Min 1x per month","2000","lower secondary degree","Male","","","",""
"Min 1x per month","2000","lower secondary degree","Female","","","",""
"Min 1x per month","2000","secondary school degree","Male","","","",""
"Min 1x per month","2000","secondary school degree","Female","","","",""
"Min 1x per month","2000","college entrance qualification","Male","","","",""
"Min 1x per month","2000","college entrance qualification","Female","","","",""
"Min 1x per month","2000","Other degree","Male","","","",""
"Min 1x per month","2000","Other degree","Female","","","",""
"Min 1x per month","2000","no degree/no degree yet","Male","","","",""
"Min 1x per month","2000","no degree/no degree yet","Female","","","",""
"Rarely","2000","lower secondary degree","Male","","","",""
"Rarely","2000","lower secondary degree","Female","","","",""
"Rarely","2000","secondary school degree","Male","","","",""
"Rarely","2000","secondary school degree","Female","","","",""
"Rarely","2000","college entrance qualification","Male","","","",""
"Rarely","2000","college entrance qualification","Female","","","",""
"Rarely","2000","Other degree","Male","","","",""
"Rarely","2000","Other degree","Female","","","",""
"Rarely","2000","no degree/no degree yet","Male","","","",""
"Rarely","2000","no degree/no degree yet","Female","","","",""
"Never","2000","lower secondary degree","Male","","","",""
"Never","2000","lower secondary degree","Female","","","",""
"Never","2000","secondary school degree","Male","","","",""
"Never","2000","secondary school degree","Female","","","",""
"Never","2000","college entrance qualification","Male","","","",""
"Never","2000","college entrance qualification","Female","","","",""
"Never","2000","Other degree","Male","","","",""
"Never","2000","Other degree","Female","","","",""
"Never","2000","no degree/no degree yet","Male","","","",""
"Never","2000","no degree/no degree yet","Female","","","",""
"Daily","2001","lower secondary degree","Male","","","",""
"Daily","2001","lower secondary degree","Female","","","",""
"Daily","2001","secondary school degree","Male","","","",""
"Daily","2001","secondary school degree","Female","","","",""
"Daily","2001","college entrance qualification","Male","","","",""
"Daily","2001","college entrance qualification","Female","","","",""
"Daily","2001","Other degree","Male","","","",""
"Daily","2001","Other degree","Female","","","",""
"Daily","2001","no degree/no degree yet","Male","","","",""
"Daily","2001","no degree/no degree yet","Female","","","",""
"Min 1x per week","2001","lower secondary degree","Male","","","",""
"Min 1x per week","2001","lower secondary degree","Female","","","",""
"Min 1x per week","2001","secondary school degree","Male","","","",""
"Min 1x per week","2001","secondary school degree","Female","","","",""
"Min 1x per week","2001","college entrance qualification","Male","","","",""
"Min 1x per week","2001","college entrance qualification","Female","","","",""
"Min 1x per week","2001","Other degree","Male","","","",""
"Min 1x per week","2001","Other degree","Female","","","",""
"Min 1x per week","2001","no degree/no degree yet","Male","","","",""
"Min 1x per week","2001","no degree/no degree yet","Female","","","",""
"Min 1x per month","2001","lower secondary degree","Male","","","",""
"Min 1x per month","2001","lower secondary degree","Female","","","",""
"Min 1x per month","2001","secondary school degree","Male","","","",""
"Min 1x per month","2001","secondary school degree","Female","","","",""
"Min 1x per month","2001","college entrance qualification","Male","","","",""
"Min 1x per month","2001","college entrance qualification","Female","","","",""
"Min 1x per month","2001","Other degree","Male","","","",""
"Min 1x per month","2001","Other degree","Female","","","",""
"Min 1x per month","2001","no degree/no degree yet","Male","","","",""
"Min 1x per month","2001","no degree/no degree yet","Female","","","",""
"Rarely","2001","lower secondary degree","Male","","","",""
"Rarely","2001","lower secondary degree","Female","","","",""
"Rarely","2001","secondary school degree","Male","","","",""
"Rarely","2001","secondary school degree","Female","","","",""
"Rarely","2001","college entrance qualification","Male","","","",""
"Rarely","2001","college entrance qualification","Female","","","",""
"Rarely","2001","Other degree","Male","","","",""
"Rarely","2001","Other degree","Female","","","",""
"Rarely","2001","no degree/no degree yet","Male","","","",""
"Rarely","2001","no degree/no degree yet","Female","","","",""
"Never","2001","lower secondary degree","Male","","","",""
"Never","2001","lower secondary degree","Female","","","",""
"Never","2001","secondary school degree","Male","","","",""
"Never","2001","secondary school degree","Female","","","",""
"Never","2001","college entrance qualification","Male","","","",""
"Never","2001","college entrance qualification","Female","","","",""
"Never","2001","Other degree","Male","","","",""
"Never","2001","Other degree","Female","","","",""
"Never","2001","no degree/no degree yet","Male","","","",""
"Never","2001","no degree/no degree yet","Female","","","",""
"Daily","2002","lower secondary degree","Male","","","",""
"Daily","2002","lower secondary degree","Female","","","",""
"Daily","2002","secondary school degree","Male","","","",""
"Daily","2002","secondary school degree","Female","","","",""
"Daily","2002","college entrance qualification","Male","","","",""
"Daily","2002","college entrance qualification","Female","","","",""
"Daily","2002","Other degree","Male","","","",""
"Daily","2002","Other degree","Female","","","",""
"Daily","2002","no degree/no degree yet","Male","","","",""
"Daily","2002","no degree/no degree yet","Female","","","",""
"Min 1x per week","2002","lower secondary degree","Male","","","",""
"Min 1x per week","2002","lower secondary degree","Female","","","",""
"Min 1x per week","2002","secondary school degree","Male","","","",""
"Min 1x per week","2002","secondary school degree","Female","","","",""
"Min 1x per week","2002","college entrance qualification","Male","","","",""
"Min 1x per week","2002","college entrance qualification","Female","","","",""
"Min 1x per week","2002","Other degree","Male","","","",""
"Min 1x per week","2002","Other degree","Female","","","",""
"Min 1x per week","2002","no degree/no degree yet","Male","","","",""
"Min 1x per week","2002","no degree/no degree yet","Female","","","",""
"Min 1x per month","2002","lower secondary degree","Male","","","",""
"Min 1x per month","2002","lower secondary degree","Female","","","",""
"Min 1x per month","2002","secondary school degree","Male","","","",""
"Min 1x per month","2002","secondary school degree","Female","","","",""
"Min 1x per month","2002","college entrance qualification","Male","","","",""
"Min 1x per month","2002","college entrance qualification","Female","","","",""
"Min 1x per month","2002","Other degree","Male","","","",""
"Min 1x per month","2002","Other degree","Female","","","",""
"Min 1x per month","2002","no degree/no degree yet","Male","","","",""
"Min 1x per month","2002","no degree/no degree yet","Female","","","",""
"Rarely","2002","lower secondary degree","Male","","","",""
"Rarely","2002","lower secondary degree","Female","","","",""
"Rarely","2002","secondary school degree","Male","","","",""
"Rarely","2002","secondary school degree","Female","","","",""
"Rarely","2002","college entrance qualification","Male","","","",""
"Rarely","2002","college entrance qualification","Female","","","",""
"Rarely","2002","Other degree","Male","","","",""
"Rarely","2002","Other degree","Female","","","",""
"Rarely","2002","no degree/no degree yet","Male","","","",""
"Rarely","2002","no degree/no degree yet","Female","","","",""
"Never","2002","lower secondary degree","Male","","","",""
"Never","2002","lower secondary degree","Female","","","",""
"Never","2002","secondary school degree","Male","","","",""
"Never","2002","secondary school degree","Female","","","",""
"Never","2002","college entrance qualification","Male","","","",""
"Never","2002","college entrance qualification","Female","","","",""
"Never","2002","Other degree","Male","","","",""
"Never","2002","Other degree","Female","","","",""
"Never","2002","no degree/no degree yet","Male","","","",""
"Never","2002","no degree/no degree yet","Female","","","",""
"Daily","2003","lower secondary degree","Male","6","","",""
"Daily","2003","lower secondary degree","Female","3","","",""
"Daily","2003","secondary school degree","Male","1","","",""
"Daily","2003","secondary school degree","Female","2","","",""
"Daily","2003","college entrance qualification","Male","3","","",""
"Daily","2003","college entrance qualification","Female","1","","",""
"Daily","2003","Other degree","Male","","","",""
"Daily","2003","Other degree","Female","1","","",""
"Daily","2003","no degree/no degree yet","Male","1","","",""
"Daily","2003","no degree/no degree yet","Female","1","","",""
"Min 1x per week","2003","lower secondary degree","Male","200","0.0521481557124271","0.0451299578765338","0.0591663535483203"
"Min 1x per week","2003","lower secondary degree","Female","152","0.0358177862669705","0.0300944467771316","0.0415411257568094"
"Min 1x per week","2003","secondary school degree","Male","116","0.0420305101005315","0.0345566531303525","0.0495043670707104"
"Min 1x per week","2003","secondary school degree","Female","162","0.0416851593459849","0.0352223200804554","0.0481479986115144"
"Min 1x per week","2003","college entrance qualification","Male","206","0.0759623488550341","0.0663264149733776","0.0855982827366905"
"Min 1x per week","2003","college entrance qualification","Female","154","0.0504484135922444","0.0418928525718161","0.0590039746126728"
"Min 1x per week","2003","Other degree","Male","20","","",""
"Min 1x per week","2003","Other degree","Female","23","","",""
"Min 1x per week","2003","no degree/no degree yet","Male","19","","",""
"Min 1x per week","2003","no degree/no degree yet","Female","16","","",""
"Min 1x per month","2003","lower secondary degree","Male","824","0.211719760920223","0.198823704719976","0.224615817120469"
"Min 1x per month","2003","lower secondary degree","Female","795","0.188817028521461","0.176763878241921","0.200870178801001"
"Min 1x per month","2003","secondary school degree","Male","730","0.262891333436145","0.246495235396439","0.279287431475851"
"Min 1x per month","2003","secondary school degree","Female","953","0.253176915085946","0.239116458173722","0.26723737199817"
"Min 1x per month","2003","college entrance qualification","Male","1087","0.363827323223018","0.346329462842935","0.381325183603102"
"Min 1x per month","2003","college entrance qualification","Female","833","0.306422538510837","0.28840177060456","0.324443306417114"
"Min 1x per month","2003","Other degree","Male","96","0.157992893298641","0.128661579025641","0.187324207571642"
"Min 1x per month","2003","Other degree","Female","108","0.171305616630053","0.142295893292603","0.200315339967503"
"Min 1x per month","2003","no degree/no degree yet","Male","85","0.158748829699464","0.123757601513636","0.193740057885292"
"Min 1x per month","2003","no degree/no degree yet","Female","89","0.159001584607541","0.126012109414162","0.191991059800919"
"Rarely","2003","lower secondary degree","Male","2215","0.560501778014947","0.544834160588746","0.576169395441148"
"Rarely","2003","lower secondary degree","Female","2316","0.562421371658309","0.547142913177734","0.577699830138884"
"Rarely","2003","secondary school degree","Male","1730","0.616364102112579","0.598252165029624","0.634476039195535"
"Rarely","2003","secondary school degree","Female","2267","0.6074109794976","0.59162073303452","0.623201225960681"
"Rarely","2003","college entrance qualification","Male","1502","0.519708396202027","0.501537257270551","0.537879535133504"
"Rarely","2003","college entrance qualification","Female","1399","0.581644935216271","0.562362275144583","0.600927595287959"
"Rarely","2003","Other degree","Male","326","0.552989204455585","0.513006496855328","0.592971912055841"
"Rarely","2003","Other degree","Female","347","0.526531387332874","0.488088294739521","0.564974479926227"
"Rarely","2003","no degree/no degree yet","Male","240","0.593509180460692","0.546478618197523","0.64053974272386"
"Rarely","2003","no degree/no degree yet","Female","269","0.535846747083943","0.490855493890165","0.580838000277721"
"Never","2003","lower secondary degree","Male","610","0.174132954154774","0.162161925998745","0.186103982310803"
"Never","2003","lower secondary degree","Female","784","0.211849509393179","0.199264924759269","0.224434094027089"
"Never","2003","secondary school degree","Male","192","0.0783928793797989","0.0683814097982974","0.0884043489613004"
"Never","2003","secondary school degree","Female","290","0.0970997925710796","0.0875254813053865","0.106674103836773"
"Never","2003","college entrance qualification","Male","106","0.0387372349809793","0.0317188828530155","0.0457555871089431"
"Never","2003","college entrance qualification","Female","127","0.0608816526823271","0.0515347260531091","0.0702285793115452"
"Never","2003","Other degree","Male","152","0.254355258390382","0.219333237037422","0.289377279743342"
"Never","2003","Other degree","Female","169","0.27167011496417","0.237421297050552","0.305918932877788"
"Never","2003","no degree/no degree yet","Male","74","0.197198651167841","0.159101096903669","0.235296205432013"
"Never","2003","no degree/no degree yet","Female","97","0.278124621196316","0.237701678603552","0.318547563789081"
"Daily","2004","lower secondary degree","Male","","","",""
"Daily","2004","lower secondary degree","Female","","","",""
"Daily","2004","secondary school degree","Male","","","",""
"Daily","2004","secondary school degree","Female","","","",""
"Daily","2004","college entrance qualification","Male","","","",""
"Daily","2004","college entrance qualification","Female","","","",""
"Daily","2004","Other degree","Male","","","",""
"Daily","2004","Other degree","Female","","","",""
"Daily","2004","no degree/no degree yet","Male","","","",""
"Daily","2004","no degree/no degree yet","Female","","","",""
"Min 1x per week","2004","lower secondary degree","Male","","","",""
"Min 1x per week","2004","lower secondary degree","Female","","","",""
"Min 1x per week","2004","secondary school degree","Male","","","",""
"Min 1x per week","2004","secondary school degree","Female","","","",""
"Min 1x per week","2004","college entrance qualification","Male","","","",""
"Min 1x per week","2004","college entrance qualification","Female","","","",""
"Min 1x per week","2004","Other degree","Male","","","",""
"Min 1x per week","2004","Other degree","Female","","","",""
"Min 1x per week","2004","no degree/no degree yet","Male","","","",""
"Min 1x per week","2004","no degree/no degree yet","Female","","","",""
"Min 1x per month","2004","lower secondary degree","Male","","","",""
"Min 1x per month","2004","lower secondary degree","Female","","","",""
"Min 1x per month","2004","secondary school degree","Male","","","",""
"Min 1x per month","2004","secondary school degree","Female","","","",""
"Min 1x per month","2004","college entrance qualification","Male","","","",""
"Min 1x per month","2004","college entrance qualification","Female","","","",""
"Min 1x per month","2004","Other degree","Male","","","",""
"Min 1x per month","2004","Other degree","Female","","","",""
"Min 1x per month","2004","no degree/no degree yet","Male","","","",""
"Min 1x per month","2004","no degree/no degree yet","Female","","","",""
"Rarely","2004","lower secondary degree","Male","","","",""
"Rarely","2004","lower secondary degree","Female","","","",""
"Rarely","2004","secondary school degree","Male","","","",""
"Rarely","2004","secondary school degree","Female","","","",""
"Rarely","2004","college entrance qualification","Male","","","",""
"Rarely","2004","college entrance qualification","Female","","","",""
"Rarely","2004","Other degree","Male","","","",""
"Rarely","2004","Other degree","Female","","","",""
"Rarely","2004","no degree/no degree yet","Male","","","",""
"Rarely","2004","no degree/no degree yet","Female","","","",""
"Never","2004","lower secondary degree","Male","","","",""
"Never","2004","lower secondary degree","Female","","","",""
"Never","2004","secondary school degree","Male","","","",""
"Never","2004","secondary school degree","Female","","","",""
"Never","2004","college entrance qualification","Male","","","",""
"Never","2004","college entrance qualification","Female","","","",""
"Never","2004","Other degree","Male","","","",""
"Never","2004","Other degree","Female","","","",""
"Never","2004","no degree/no degree yet","Male","","","",""
"Never","2004","no degree/no degree yet","Female","","","",""
"Daily","2005","lower secondary degree","Male","","","",""
"Daily","2005","lower secondary degree","Female","","","",""
"Daily","2005","secondary school degree","Male","","","",""
"Daily","2005","secondary school degree","Female","","","",""
"Daily","2005","college entrance qualification","Male","","","",""
"Daily","2005","college entrance qualification","Female","","","",""
"Daily","2005","Other degree","Male","","","",""
"Daily","2005","Other degree","Female","","","",""
"Daily","2005","no degree/no degree yet","Male","","","",""
"Daily","2005","no degree/no degree yet","Female","","","",""
"Min 1x per week","2005","lower secondary degree","Male","","","",""
"Min 1x per week","2005","lower secondary degree","Female","","","",""
"Min 1x per week","2005","secondary school degree","Male","","","",""
"Min 1x per week","2005","secondary school degree","Female","","","",""
"Min 1x per week","2005","college entrance qualification","Male","","","",""
"Min 1x per week","2005","college entrance qualification","Female","","","",""
"Min 1x per week","2005","Other degree","Male","","","",""
"Min 1x per week","2005","Other degree","Female","","","",""
"Min 1x per week","2005","no degree/no degree yet","Male","","","",""
"Min 1x per week","2005","no degree/no degree yet","Female","","","",""
"Min 1x per month","2005","lower secondary degree","Male","","","",""
"Min 1x per month","2005","lower secondary degree","Female","","","",""
"Min 1x per month","2005","secondary school degree","Male","","","",""
"Min 1x per month","2005","secondary school degree","Female","","","",""
"Min 1x per month","2005","college entrance qualification","Male","","","",""
"Min 1x per month","2005","college entrance qualification","Female","","","",""
"Min 1x per month","2005","Other degree","Male","","","",""
"Min 1x per month","2005","Other degree","Female","","","",""
"Min 1x per month","2005","no degree/no degree yet","Male","","","",""
"Min 1x per month","2005","no degree/no degree yet","Female","","","",""
"Rarely","2005","lower secondary degree","Male","","","",""
"Rarely","2005","lower secondary degree","Female","","","",""
"Rarely","2005","secondary school degree","Male","","","",""
"Rarely","2005","secondary school degree","Female","","","",""
"Rarely","2005","college entrance qualification","Male","","","",""
"Rarely","2005","college entrance qualification","Female","","","",""
"Rarely","2005","Other degree","Male","","","",""
"Rarely","2005","Other degree","Female","","","",""
"Rarely","2005","no degree/no degree yet","Male","","","",""
"Rarely","2005","no degree/no degree yet","Female","","","",""
"Never","2005","lower secondary degree","Male","","","",""
"Never","2005","lower secondary degree","Female","","","",""
"Never","2005","secondary school degree","Male","","","",""
"Never","2005","secondary school degree","Female","","","",""
"Never","2005","college entrance qualification","Male","","","",""
"Never","2005","college entrance qualification","Female","","","",""
"Never","2005","Other degree","Male","","","",""
"Never","2005","Other degree","Female","","","",""
"Never","2005","no degree/no degree yet","Male","","","",""
"Never","2005","no degree/no degree yet","Female","","","",""
"Daily","2006","lower secondary degree","Male","","","",""
"Daily","2006","lower secondary degree","Female","","","",""
"Daily","2006","secondary school degree","Male","","","",""
"Daily","2006","secondary school degree","Female","","","",""
"Daily","2006","college entrance qualification","Male","","","",""
"Daily","2006","college entrance qualification","Female","","","",""
"Daily","2006","Other degree","Male","","","",""
"Daily","2006","Other degree","Female","","","",""
"Daily","2006","no degree/no degree yet","Male","","","",""
"Daily","2006","no degree/no degree yet","Female","","","",""
"Min 1x per week","2006","lower secondary degree","Male","","","",""
"Min 1x per week","2006","lower secondary degree","Female","","","",""
"Min 1x per week","2006","secondary school degree","Male","","","",""
"Min 1x per week","2006","secondary school degree","Female","","","",""
"Min 1x per week","2006","college entrance qualification","Male","","","",""
"Min 1x per week","2006","college entrance qualification","Female","","","",""
"Min 1x per week","2006","Other degree","Male","","","",""
"Min 1x per week","2006","Other degree","Female","","","",""
"Min 1x per week","2006","no degree/no degree yet","Male","","","",""
"Min 1x per week","2006","no degree/no degree yet","Female","","","",""
"Min 1x per month","2006","lower secondary degree","Male","","","",""
"Min 1x per month","2006","lower secondary degree","Female","","","",""
"Min 1x per month","2006","secondary school degree","Male","","","",""
"Min 1x per month","2006","secondary school degree","Female","","","",""
"Min 1x per month","2006","college entrance qualification","Male","","","",""
"Min 1x per month","2006","college entrance qualification","Female","","","",""
"Min 1x per month","2006","Other degree","Male","","","",""
"Min 1x per month","2006","Other degree","Female","","","",""
"Min 1x per month","2006","no degree/no degree yet","Male","","","",""
"Min 1x per month","2006","no degree/no degree yet","Female","","","",""
"Rarely","2006","lower secondary degree","Male","","","",""
"Rarely","2006","lower secondary degree","Female","","","",""
"Rarely","2006","secondary school degree","Male","","","",""
"Rarely","2006","secondary school degree","Female","","","",""
"Rarely","2006","college entrance qualification","Male","","","",""
"Rarely","2006","college entrance qualification","Female","","","",""
"Rarely","2006","Other degree","Male","","","",""
"Rarely","2006","Other degree","Female","","","",""
"Rarely","2006","no degree/no degree yet","Male","","","",""
"Rarely","2006","no degree/no degree yet","Female","","","",""
"Never","2006","lower secondary degree","Male","","","",""
"Never","2006","lower secondary degree","Female","","","",""
"Never","2006","secondary school degree","Male","","","",""
"Never","2006","secondary school degree","Female","","","",""
"Never","2006","college entrance qualification","Male","","","",""
"Never","2006","college entrance qualification","Female","","","",""
"Never","2006","Other degree","Male","","","",""
"Never","2006","Other degree","Female","","","",""
"Never","2006","no degree/no degree yet","Male","","","",""
"Never","2006","no degree/no degree yet","Female","","","",""
"Daily","2007","lower secondary degree","Male","","","",""
"Daily","2007","lower secondary degree","Female","","","",""
"Daily","2007","secondary school degree","Male","","","",""
"Daily","2007","secondary school degree","Female","","","",""
"Daily","2007","college entrance qualification","Male","","","",""
"Daily","2007","college entrance qualification","Female","","","",""
"Daily","2007","Other degree","Male","","","",""
"Daily","2007","Other degree","Female","","","",""
"Daily","2007","no degree/no degree yet","Male","","","",""
"Daily","2007","no degree/no degree yet","Female","","","",""
"Min 1x per week","2007","lower secondary degree","Male","","","",""
"Min 1x per week","2007","lower secondary degree","Female","","","",""
"Min 1x per week","2007","secondary school degree","Male","","","",""
"Min 1x per week","2007","secondary school degree","Female","","","",""
"Min 1x per week","2007","college entrance qualification","Male","","","",""
"Min 1x per week","2007","college entrance qualification","Female","","","",""
"Min 1x per week","2007","Other degree","Male","","","",""
"Min 1x per week","2007","Other degree","Female","","","",""
"Min 1x per week","2007","no degree/no degree yet","Male","","","",""
"Min 1x per week","2007","no degree/no degree yet","Female","","","",""
"Min 1x per month","2007","lower secondary degree","Male","","","",""
"Min 1x per month","2007","lower secondary degree","Female","","","",""
"Min 1x per month","2007","secondary school degree","Male","","","",""
"Min 1x per month","2007","secondary school degree","Female","","","",""
"Min 1x per month","2007","college entrance qualification","Male","","","",""
"Min 1x per month","2007","college entrance qualification","Female","","","",""
"Min 1x per month","2007","Other degree","Male","","","",""
"Min 1x per month","2007","Other degree","Female","","","",""
"Min 1x per month","2007","no degree/no degree yet","Male","","","",""
"Min 1x per month","2007","no degree/no degree yet","Female","","","",""
"Rarely","2007","lower secondary degree","Male","","","",""
"Rarely","2007","lower secondary degree","Female","","","",""
"Rarely","2007","secondary school degree","Male","","","",""
"Rarely","2007","secondary school degree","Female","","","",""
"Rarely","2007","college entrance qualification","Male","","","",""
"Rarely","2007","college entrance qualification","Female","","","",""
"Rarely","2007","Other degree","Male","","","",""
"Rarely","2007","Other degree","Female","","","",""
"Rarely","2007","no degree/no degree yet","Male","","","",""
"Rarely","2007","no degree/no degree yet","Female","","","",""
"Never","2007","lower secondary degree","Male","","","",""
"Never","2007","lower secondary degree","Female","","","",""
"Never","2007","secondary school degree","Male","","","",""
"Never","2007","secondary school degree","Female","","","",""
"Never","2007","college entrance qualification","Male","","","",""
"Never","2007","college entrance qualification","Female","","","",""
"Never","2007","Other degree","Male","","","",""
"Never","2007","Other degree","Female","","","",""
"Never","2007","no degree/no degree yet","Male","","","",""
"Never","2007","no degree/no degree yet","Female","","","",""
"Daily","2008","lower secondary degree","Male","4","","",""
"Daily","2008","lower secondary degree","Female","2","","",""
"Daily","2008","secondary school degree","Male","1","","",""
"Daily","2008","secondary school degree","Female","3","","",""
"Daily","2008","college entrance qualification","Male","1","","",""
"Daily","2008","college entrance qualification","Female","2","","",""
"Daily","2008","Other degree","Male","","","",""
"Daily","2008","Other degree","Female","1","","",""
"Daily","2008","no degree/no degree yet","Male","","","",""
"Daily","2008","no degree/no degree yet","Female","","","",""
"Min 1x per week","2008","lower secondary degree","Male","79","0.0260922697689122","0.0205421569922487","0.0316423825455758"
"Min 1x per week","2008","lower secondary degree","Female","64","0.0197760292143955","0.0150271430043576","0.0245249154244333"
"Min 1x per week","2008","secondary school degree","Male","72","0.0340329946941626","0.0268505281208414","0.0412154612674838"
"Min 1x per week","2008","secondary school degree","Female","99","0.0251253890601663","0.0197864359508143","0.0304643421695183"
"Min 1x per week","2008","college entrance qualification","Male","125","0.0449668710395577","0.0370916486704746","0.0528420934086408"
"Min 1x per week","2008","college entrance qualification","Female","73","0.0265399000178703","0.0202049272579808","0.0328748727777598"
"Min 1x per week","2008","Other degree","Male","7","","",""
"Min 1x per week","2008","Other degree","Female","11","","",""
"Min 1x per week","2008","no degree/no degree yet","Male","4","","",""
"Min 1x per week","2008","no degree/no degree yet","Female","2","","",""
"Min 1x per month","2008","lower secondary degree","Male","552","0.159281146299193","0.146540409292652","0.172021883305734"
"Min 1x per month","2008","lower secondary degree","Female","527","0.149726751173874","0.137556808991901","0.161896693355848"
"Min 1x per month","2008","secondary school degree","Male","560","0.225326256424685","0.208775886581277","0.241876626268094"
"Min 1x per month","2008","secondary school degree","Female","688","0.184366905611714","0.171138295042319","0.19759551618111"
"Min 1x per month","2008","college entrance qualification","Male","826","0.298770612414136","0.281376340069371","0.316164884758901"
"Min 1x per month","2008","college entrance qualification","Female","731","0.274558282238821","0.256968738643022","0.292147825834621"
"Min 1x per month","2008","Other degree","Male","57","0.124543004870926","0.0935841811704609","0.15550182857139"
"Min 1x per month","2008","Other degree","Female","72","0.144907050413599","0.114326829329161","0.175487271498037"
"Min 1x per month","2008","no degree/no degree yet","Male","50","0.210726917626388","0.160572997277937","0.260880837974839"
"Min 1x per month","2008","no degree/no degree yet","Female","45","0.171977629378412","0.128768919932656","0.215186338824167"
"Rarely","2008","lower secondary degree","Male","1862","0.584303610871412","0.567144515718289","0.601462706024535"
"Rarely","2008","lower secondary degree","Female","1885","0.572214421937737","0.555339101591891","0.589089742283584"
"Rarely","2008","secondary school degree","Male","1534","0.614282831578827","0.595000432900154","0.6335652302575"
"Rarely","2008","secondary school degree","Female","2114","0.641138391975739","0.624775324544781","0.657501459406697"
"Rarely","2008","college entrance qualification","Male","1565","0.593906231225727","0.575243320593107","0.612569141858347"
"Rarely","2008","college entrance qualification","Female","1491","0.616833782111232","0.597672978733979","0.635994585488484"
"Rarely","2008","Other degree","Male","257","0.56121841968956","0.514692225952297","0.607744613426823"
"Rarely","2008","Other degree","Female","291","0.533285882447848","0.489945303110886","0.57662646178481"
"Rarely","2008","no degree/no degree yet","Male","150","0.554384013134492","0.493259281798816","0.615508744470168"
"Rarely","2008","no degree/no degree yet","Female","172","0.510630105045369","0.453391885885307","0.567868324205431"
"Never","2008","lower secondary degree","Male","672","0.228763118559367","0.214138859539961","0.243387377578773"
"Never","2008","lower secondary degree","Female","824","0.258137137142724","0.243211027869558","0.273063246415891"
"Never","2008","secondary school degree","Male","281","0.126234630705167","0.113078473473067","0.139390787937268"
"Never","2008","secondary school degree","Female","397","0.148510296151528","0.136379388087851","0.160641204215204"
"Never","2008","college entrance qualification","Male","143","0.0611758290339528","0.0520685354736501","0.0702831225942555"
"Never","2008","college entrance qualification","Female","176","0.0797512331655053","0.0690740336402734","0.0904284326907372"
