"pli0082","year","pgisced97","regtyp","n","percent","lower_confidence","upper_confidence"
"Rarely","1996","middle vocational","Rural Area","","","",""
"Rarely","1996","vocational + Abi","Urban Area","","","",""
"Rarely","1996","vocational + Abi","Rural Area","","","",""
"Rarely","1996","higher vocational","Urban Area","","","",""
"Rarely","1996","higher vocational","Rural Area","","","",""
"Rarely","1996","higher education","Urban Area","","","",""
"Rarely","1996","higher education","Rural Area","","","",""
"Never","1996","in school","Urban Area","","","",""
"Never","1996","in school","Rural Area","","","",""
"Never","1996","inadequately","Urban Area","","","",""
"Never","1996","inadequately","Rural Area","","","",""
"Never","1996","general elemantary","Urban Area","","","",""
"Never","1996","general elemantary","Rural Area","","","",""
"Never","1996","middle vocational","Urban Area","","","",""
"Never","1996","middle vocational","Rural Area","","","",""
"Never","1996","vocational + Abi","Urban Area","","","",""
"Never","1996","vocational + Abi","Rural Area","","","",""
"Never","1996","higher vocational","Urban Area","","","",""
"Never","1996","higher vocational","Rural Area","","","",""
"Never","1996","higher education","Urban Area","","","",""
"Never","1996","higher education","Rural Area","","","",""
"Daily","1997","in school","Urban Area","","","",""
"Daily","1997","in school","Rural Area","","","",""
"Daily","1997","inadequately","Urban Area","","","",""
"Daily","1997","inadequately","Rural Area","","","",""
"Daily","1997","general elemantary","Urban Area","","","",""
"Daily","1997","general elemantary","Rural Area","","","",""
"Daily","1997","middle vocational","Urban Area","","","",""
"Daily","1997","middle vocational","Rural Area","","","",""
"Daily","1997","vocational + Abi","Urban Area","","","",""
"Daily","1997","vocational + Abi","Rural Area","","","",""
"Daily","1997","higher vocational","Urban Area","","","",""
"Daily","1997","higher vocational","Rural Area","","","",""
"Daily","1997","higher education","Urban Area","","","",""
"Daily","1997","higher education","Rural Area","","","",""
"Min 1x per week","1997","in school","Urban Area","","","",""
"Min 1x per week","1997","in school","Rural Area","","","",""
"Min 1x per week","1997","inadequately","Urban Area","","","",""
"Min 1x per week","1997","inadequately","Rural Area","","","",""
"Min 1x per week","1997","general elemantary","Urban Area","","","",""
"Min 1x per week","1997","general elemantary","Rural Area","","","",""
"Min 1x per week","1997","middle vocational","Urban Area","","","",""
"Min 1x per week","1997","middle vocational","Rural Area","","","",""
"Min 1x per week","1997","vocational + Abi","Urban Area","","","",""
"Min 1x per week","1997","vocational + Abi","Rural Area","","","",""
"Min 1x per week","1997","higher vocational","Urban Area","","","",""
"Min 1x per week","1997","higher vocational","Rural Area","","","",""
"Min 1x per week","1997","higher education","Urban Area","","","",""
"Min 1x per week","1997","higher education","Rural Area","","","",""
"Min 1x per month","1997","in school","Urban Area","","","",""
"Min 1x per month","1997","in school","Rural Area","","","",""
"Min 1x per month","1997","inadequately","Urban Area","","","",""
"Min 1x per month","1997","inadequately","Rural Area","","","",""
"Min 1x per month","1997","general elemantary","Urban Area","","","",""
"Min 1x per month","1997","general elemantary","Rural Area","","","",""
"Min 1x per month","1997","middle vocational","Urban Area","","","",""
"Min 1x per month","1997","middle vocational","Rural Area","","","",""
"Min 1x per month","1997","vocational + Abi","Urban Area","","","",""
"Min 1x per month","1997","vocational + Abi","Rural Area","","","",""
"Min 1x per month","1997","higher vocational","Urban Area","","","",""
"Min 1x per month","1997","higher vocational","Rural Area","","","",""
"Min 1x per month","1997","higher education","Urban Area","","","",""
"Min 1x per month","1997","higher education","Rural Area","","","",""
"Rarely","1997","in school","Urban Area","","","",""
"Rarely","1997","in school","Rural Area","","","",""
"Rarely","1997","inadequately","Urban Area","","","",""
"Rarely","1997","inadequately","Rural Area","","","",""
"Rarely","1997","general elemantary","Urban Area","","","",""
"Rarely","1997","general elemantary","Rural Area","","","",""
"Rarely","1997","middle vocational","Urban Area","","","",""
"Rarely","1997","middle vocational","Rural Area","","","",""
"Rarely","1997","vocational + Abi","Urban Area","","","",""
"Rarely","1997","vocational + Abi","Rural Area","","","",""
"Rarely","1997","higher vocational","Urban Area","","","",""
"Rarely","1997","higher vocational","Rural Area","","","",""
"Rarely","1997","higher education","Urban Area","","","",""
"Rarely","1997","higher education","Rural Area","","","",""
"Never","1997","in school","Urban Area","","","",""
"Never","1997","in school","Rural Area","","","",""
"Never","1997","inadequately","Urban Area","","","",""
"Never","1997","inadequately","Rural Area","","","",""
"Never","1997","general elemantary","Urban Area","","","",""
"Never","1997","general elemantary","Rural Area","","","",""
"Never","1997","middle vocational","Urban Area","","","",""
"Never","1997","middle vocational","Rural Area","","","",""
"Never","1997","vocational + Abi","Urban Area","","","",""
"Never","1997","vocational + Abi","Rural Area","","","",""
"Never","1997","higher vocational","Urban Area","","","",""
"Never","1997","higher vocational","Rural Area","","","",""
"Never","1997","higher education","Urban Area","","","",""
"Never","1997","higher education","Rural Area","","","",""
"Daily","1998","in school","Urban Area","","","",""
"Daily","1998","in school","Rural Area","","","",""
"Daily","1998","inadequately","Urban Area","","","",""
"Daily","1998","inadequately","Rural Area","","","",""
"Daily","1998","general elemantary","Urban Area","4","","",""
"Daily","1998","general elemantary","Rural Area","1","","",""
"Daily","1998","middle vocational","Urban Area","3","","",""
"Daily","1998","middle vocational","Rural Area","","","",""
"Daily","1998","vocational + Abi","Urban Area","1","","",""
"Daily","1998","vocational + Abi","Rural Area","","","",""
"Daily","1998","higher vocational","Urban Area","","","",""
"Daily","1998","higher vocational","Rural Area","","","",""
"Daily","1998","higher education","Urban Area","2","","",""
"Daily","1998","higher education","Rural Area","1","","",""
"Min 1x per week","1998","in school","Urban Area","7","","",""
"Min 1x per week","1998","in school","Rural Area","3","","",""
"Min 1x per week","1998","inadequately","Urban Area","7","","",""
"Min 1x per week","1998","inadequately","Rural Area","4","","",""
"Min 1x per week","1998","general elemantary","Urban Area","76","0.0429544876986413","0.0335248028629596","0.0523841725343231"
"Min 1x per week","1998","general elemantary","Rural Area","34","0.0381101179277364","0.0245514654087573","0.0516687704467154"
"Min 1x per week","1998","middle vocational","Urban Area","231","0.0519664037615312","0.0454177154115117","0.0585150921115508"
"Min 1x per week","1998","middle vocational","Rural Area","118","0.0507300055473866","0.0422835565445853","0.0591764545501879"
"Min 1x per week","1998","vocational + Abi","Urban Area","14","","",""
"Min 1x per week","1998","vocational + Abi","Rural Area","8","","",""
"Min 1x per week","1998","higher vocational","Urban Area","20","","",""
"Min 1x per week","1998","higher vocational","Rural Area","16","","",""
"Min 1x per week","1998","higher education","Urban Area","72","0.0604359283082732","0.0472784210647172","0.0735934355518292"
"Min 1x per week","1998","higher education","Rural Area","36","0.0495320541241051","0.0335496035846357","0.0655145046635746"
"Min 1x per month","1998","in school","Urban Area","46","0.240318629416965","0.183468994299464","0.297168264534466"
"Min 1x per month","1998","in school","Rural Area","35","0.324178914627977","0.238631395111437","0.409726434144518"
"Min 1x per month","1998","inadequately","Urban Area","35","0.112691516392716","0.0802512369089231","0.145131795876509"
"Min 1x per month","1998","inadequately","Rural Area","8","","",""
"Min 1x per month","1998","general elemantary","Urban Area","335","0.201429355336207","0.182776528327933","0.220082182344481"
"Min 1x per month","1998","general elemantary","Rural Area","149","0.188988595776963","0.161264015130456","0.21671317642347"
"Min 1x per month","1998","middle vocational","Urban Area","1081","0.248391997723191","0.235643892921293","0.261140102525089"
"Min 1x per month","1998","middle vocational","Rural Area","587","0.222676911328669","0.206663450165996","0.238690372491342"
"Min 1x per month","1998","vocational + Abi","Urban Area","102","0.263903346403872","0.220160639186129","0.307646053621616"
"Min 1x per month","1998","vocational + Abi","Rural Area","38","0.400314059432602","0.312282789809354","0.48834532905585"
"Min 1x per month","1998","higher vocational","Urban Area","147","0.280519532646457","0.24212704295528","0.318912022337633"
"Min 1x per month","1998","higher vocational","Rural Area","65","0.232934812086944","0.184780456930706","0.281089167243182"
"Min 1x per month","1998","higher education","Urban Area","470","0.387586955575663","0.360685882087214","0.414488029064113"
"Min 1x per month","1998","higher education","Rural Area","232","0.342731453831014","0.307770774052938","0.377692133609091"
"Rarely","1998","in school","Urban Area","149","0.661577941637805","0.598621805814147","0.724534077461463"
"Rarely","1998","in school","Rural Area","72","0.592936875723974","0.503145571044857","0.682728180403092"
"Rarely","1998","inadequately","Urban Area","211","0.540014683215911","0.488884608484763","0.591144757947059"
"Rarely","1998","inadequately","Rural Area","46","0.565037076421907","0.45358045158078","0.676493701263034"
"Rarely","1998","general elemantary","Urban Area","1031","0.549134410813808","0.525993018493074","0.572275803134542"
"Rarely","1998","general elemantary","Rural Area","454","0.583523745524949","0.548613082621288","0.61843440842861"
"Rarely","1998","middle vocational","Urban Area","2687","0.601175169982752","0.586728334102938","0.615622005862567"
"Rarely","1998","middle vocational","Rural Area","1637","0.623160093032981","0.604508106495175","0.641812079570787"
"Rarely","1998","vocational + Abi","Urban Area","254","0.636021605346661","0.588269829809599","0.683773380883722"
"Rarely","1998","vocational + Abi","Rural Area","67","0.482216803270197","0.392438838397605","0.571994768142789"
"Rarely","1998","higher vocational","Urban Area","328","0.602247463089809","0.560421188168185","0.644073738011433"
"Rarely","1998","higher vocational","Rural Area","199","0.623118035475024","0.567911553354516","0.678324517595532"
"Rarely","1998","higher education","Urban Area","678","0.518064403082101","0.490474562098682","0.54565424406552"
"Rarely","1998","higher education","Rural Area","414","0.563642938957572","0.527112532742286","0.600173345172858"
"Never","1998","in school","Urban Area","15","","",""
"Never","1998","in school","Rural Area","5","","",""
"Never","1998","inadequately","Urban Area","112","0.31225319337322","0.26471207496406","0.35979431178238"
"Never","1998","inadequately","Rural Area","18","","",""
"Never","1998","general elemantary","Urban Area","330","0.205790936915881","0.186988802554853","0.224593071276909"
"Never","1998","general elemantary","Rural Area","128","0.18876329485767","0.161051396519958","0.216475193195382"
"Never","1998","middle vocational","Urban Area","411","0.0977700470276781","0.0890072518642224","0.106532842191134"
"Never","1998","middle vocational","Rural Area","251","0.103432990090963","0.091711906863746","0.11515407331818"
"Never","1998","vocational + Abi","Urban Area","19","","",""
"Never","1998","vocational + Abi","Rural Area","6","","",""
"Never","1998","higher vocational","Urban Area","31","0.0718296242900505","0.0497637638102449","0.0938954847698562"
"Never","1998","higher vocational","Rural Area","16","","",""
"Never","1998","higher education","Urban Area","38","0.0321054022100068","0.0223719722319297","0.0418388321880838"
"Never","1998","higher education","Rural Area","25","","",""
"Daily","1999","in school","Urban Area","","","",""
"Daily","1999","in school","Rural Area","","","",""
"Daily","1999","inadequately","Urban Area","","","",""
"Daily","1999","inadequately","Rural Area","","","",""
"Daily","1999","general elemantary","Urban Area","","","",""
"Daily","1999","general elemantary","Rural Area","","","",""
"Daily","1999","middle vocational","Urban Area","","","",""
"Daily","1999","middle vocational","Rural Area","","","",""
"Daily","1999","vocational + Abi","Urban Area","","","",""
"Daily","1999","vocational + Abi","Rural Area","","","",""
"Daily","1999","higher vocational","Urban Area","","","",""
"Daily","1999","higher vocational","Rural Area","","","",""
"Daily","1999","higher education","Urban Area","","","",""
"Daily","1999","higher education","Rural Area","","","",""
"Min 1x per week","1999","in school","Urban Area","","","",""
"Min 1x per week","1999","in school","Rural Area","","","",""
"Min 1x per week","1999","inadequately","Urban Area","","","",""
"Min 1x per week","1999","inadequately","Rural Area","","","",""
"Min 1x per week","1999","general elemantary","Urban Area","","","",""
"Min 1x per week","1999","general elemantary","Rural Area","","","",""
"Min 1x per week","1999","middle vocational","Urban Area","","","",""
"Min 1x per week","1999","middle vocational","Rural Area","","","",""
"Min 1x per week","1999","vocational + Abi","Urban Area","","","",""
"Min 1x per week","1999","vocational + Abi","Rural Area","","","",""
"Min 1x per week","1999","higher vocational","Urban Area","","","",""
"Min 1x per week","1999","higher vocational","Rural Area","","","",""
"Min 1x per week","1999","higher education","Urban Area","","","",""
"Min 1x per week","1999","higher education","Rural Area","","","",""
"Min 1x per month","1999","in school","Urban Area","","","",""
"Min 1x per month","1999","in school","Rural Area","","","",""
"Min 1x per month","1999","inadequately","Urban Area","","","",""
"Min 1x per month","1999","inadequately","Rural Area","","","",""
"Min 1x per month","1999","general elemantary","Urban Area","","","",""
"Min 1x per month","1999","general elemantary","Rural Area","","","",""
"Min 1x per month","1999","middle vocational","Urban Area","","","",""
"Min 1x per month","1999","middle vocational","Rural Area","","","",""
"Min 1x per month","1999","vocational + Abi","Urban Area","","","",""
"Min 1x per month","1999","vocational + Abi","Rural Area","","","",""
"Min 1x per month","1999","higher vocational","Urban Area","","","",""
"Min 1x per month","1999","higher vocational","Rural Area","","","",""
"Min 1x per month","1999","higher education","Urban Area","","","",""
"Min 1x per month","1999","higher education","Rural Area","","","",""
"Rarely","1999","in school","Urban Area","","","",""
"Rarely","1999","in school","Rural Area","","","",""
"Rarely","1999","inadequately","Urban Area","","","",""
"Rarely","1999","inadequately","Rural Area","","","",""
"Rarely","1999","general elemantary","Urban Area","","","",""
"Rarely","1999","general elemantary","Rural Area","","","",""
"Rarely","1999","middle vocational","Urban Area","","","",""
"Rarely","1999","middle vocational","Rural Area","","","",""
"Rarely","1999","vocational + Abi","Urban Area","","","",""
"Rarely","1999","vocational + Abi","Rural Area","","","",""
"Rarely","1999","higher vocational","Urban Area","","","",""
"Rarely","1999","higher vocational","Rural Area","","","",""
"Rarely","1999","higher education","Urban Area","","","",""
"Rarely","1999","higher education","Rural Area","","","",""
"Never","1999","in school","Urban Area","","","",""
"Never","1999","in school","Rural Area","","","",""
"Never","1999","inadequately","Urban Area","","","",""
"Never","1999","inadequately","Rural Area","","","",""
"Never","1999","general elemantary","Urban Area","","","",""
"Never","1999","general elemantary","Rural Area","","","",""
"Never","1999","middle vocational","Urban Area","","","",""
"Never","1999","middle vocational","Rural Area","","","",""
"Never","1999","vocational + Abi","Urban Area","","","",""
"Never","1999","vocational + Abi","Rural Area","","","",""
"Never","1999","higher vocational","Urban Area","","","",""
"Never","1999","higher vocational","Rural Area","","","",""
"Never","1999","higher education","Urban Area","","","",""
"Never","1999","higher education","Rural Area","","","",""
"Daily","2000","in school","Urban Area","","","",""
"Daily","2000","in school","Rural Area","","","",""
"Daily","2000","inadequately","Urban Area","","","",""
"Daily","2000","inadequately","Rural Area","","","",""
"Daily","2000","general elemantary","Urban Area","","","",""
"Daily","2000","general elemantary","Rural Area","","","",""
"Daily","2000","middle vocational","Urban Area","","","",""
"Daily","2000","middle vocational","Rural Area","","","",""
"Daily","2000","vocational + Abi","Urban Area","","","",""
"Daily","2000","vocational + Abi","Rural Area","","","",""
"Daily","2000","higher vocational","Urban Area","","","",""
"Daily","2000","higher vocational","Rural Area","","","",""
"Daily","2000","higher education","Urban Area","","","",""
"Daily","2000","higher education","Rural Area","","","",""
"Min 1x per week","2000","in school","Urban Area","","","",""
"Min 1x per week","2000","in school","Rural Area","","","",""
"Min 1x per week","2000","inadequately","Urban Area","","","",""
"Min 1x per week","2000","inadequately","Rural Area","","","",""
"Min 1x per week","2000","general elemantary","Urban Area","","","",""
"Min 1x per week","2000","general elemantary","Rural Area","","","",""
"Min 1x per week","2000","middle vocational","Urban Area","","","",""
"Min 1x per week","2000","middle vocational","Rural Area","","","",""
"Min 1x per week","2000","vocational + Abi","Urban Area","","","",""
"Min 1x per week","2000","vocational + Abi","Rural Area","","","",""
"Min 1x per week","2000","higher vocational","Urban Area","","","",""
"Min 1x per week","2000","higher vocational","Rural Area","","","",""
"Min 1x per week","2000","higher education","Urban Area","","","",""
"Min 1x per week","2000","higher education","Rural Area","","","",""
"Min 1x per month","2000","in school","Urban Area","","","",""
"Min 1x per month","2000","in school","Rural Area","","","",""
"Min 1x per month","2000","inadequately","Urban Area","","","",""
"Min 1x per month","2000","inadequately","Rural Area","","","",""
"Min 1x per month","2000","general elemantary","Urban Area","","","",""
"Min 1x per month","2000","general elemantary","Rural Area","","","",""
"Min 1x per month","2000","middle vocational","Urban Area","","","",""
"Min 1x per month","2000","middle vocational","Rural Area","","","",""
"Min 1x per month","2000","vocational + Abi","Urban Area","","","",""
"Min 1x per month","2000","vocational + Abi","Rural Area","","","",""
"Min 1x per month","2000","higher vocational","Urban Area","","","",""
"Min 1x per month","2000","higher vocational","Rural Area","","","",""
"Min 1x per month","2000","higher education","Urban Area","","","",""
"Min 1x per month","2000","higher education","Rural Area","","","",""
"Rarely","2000","in school","Urban Area","","","",""
"Rarely","2000","in school","Rural Area","","","",""
"Rarely","2000","inadequately","Urban Area","","","",""
"Rarely","2000","inadequately","Rural Area","","","",""
"Rarely","2000","general elemantary","Urban Area","","","",""
"Rarely","2000","general elemantary","Rural Area","","","",""
"Rarely","2000","middle vocational","Urban Area","","","",""
"Rarely","2000","middle vocational","Rural Area","","","",""
"Rarely","2000","vocational + Abi","Urban Area","","","",""
"Rarely","2000","vocational + Abi","Rural Area","","","",""
"Rarely","2000","higher vocational","Urban Area","","","",""
"Rarely","2000","higher vocational","Rural Area","","","",""
"Rarely","2000","higher education","Urban Area","","","",""
"Rarely","2000","higher education","Rural Area","","","",""
"Never","2000","in school","Urban Area","","","",""
"Never","2000","in school","Rural Area","","","",""
"Never","2000","inadequately","Urban Area","","","",""
"Never","2000","inadequately","Rural Area","","","",""
"Never","2000","general elemantary","Urban Area","","","",""
"Never","2000","general elemantary","Rural Area","","","",""
"Never","2000","middle vocational","Urban Area","","","",""
"Never","2000","middle vocational","Rural Area","","","",""
"Never","2000","vocational + Abi","Urban Area","","","",""
"Never","2000","vocational + Abi","Rural Area","","","",""
"Never","2000","higher vocational","Urban Area","","","",""
"Never","2000","higher vocational","Rural Area","","","",""
"Never","2000","higher education","Urban Area","","","",""
"Never","2000","higher education","Rural Area","","","",""
"Daily","2001","in school","Urban Area","","","",""
"Daily","2001","in school","Rural Area","","","",""
"Daily","2001","inadequately","Urban Area","","","",""
"Daily","2001","inadequately","Rural Area","","","",""
"Daily","2001","general elemantary","Urban Area","","","",""
"Daily","2001","general elemantary","Rural Area","","","",""
"Daily","2001","middle vocational","Urban Area","","","",""
"Daily","2001","middle vocational","Rural Area","","","",""
"Daily","2001","vocational + Abi","Urban Area","","","",""
"Daily","2001","vocational + Abi","Rural Area","","","",""
"Daily","2001","higher vocational","Urban Area","","","",""
"Daily","2001","higher vocational","Rural Area","","","",""
"Daily","2001","higher education","Urban Area","","","",""
"Daily","2001","higher education","Rural Area","","","",""
"Min 1x per week","2001","in school","Urban Area","","","",""
"Min 1x per week","2001","in school","Rural Area","","","",""
"Min 1x per week","2001","inadequately","Urban Area","","","",""
"Min 1x per week","2001","inadequately","Rural Area","","","",""
"Min 1x per week","2001","general elemantary","Urban Area","","","",""
"Min 1x per week","2001","general elemantary","Rural Area","","","",""
"Min 1x per week","2001","middle vocational","Urban Area","","","",""
"Min 1x per week","2001","middle vocational","Rural Area","","","",""
"Min 1x per week","2001","vocational + Abi","Urban Area","","","",""
"Min 1x per week","2001","vocational + Abi","Rural Area","","","",""
"Min 1x per week","2001","higher vocational","Urban Area","","","",""
"Min 1x per week","2001","higher vocational","Rural Area","","","",""
"Min 1x per week","2001","higher education","Urban Area","","","",""
"Min 1x per week","2001","higher education","Rural Area","","","",""
"Min 1x per month","2001","in school","Urban Area","","","",""
"Min 1x per month","2001","in school","Rural Area","","","",""
"Min 1x per month","2001","inadequately","Urban Area","","","",""
"Min 1x per month","2001","inadequately","Rural Area","","","",""
"Min 1x per month","2001","general elemantary","Urban Area","","","",""
"Min 1x per month","2001","general elemantary","Rural Area","","","",""
"Min 1x per month","2001","middle vocational","Urban Area","","","",""
"Min 1x per month","2001","middle vocational","Rural Area","","","",""
"Min 1x per month","2001","vocational + Abi","Urban Area","","","",""
"Min 1x per month","2001","vocational + Abi","Rural Area","","","",""
"Min 1x per month","2001","higher vocational","Urban Area","","","",""
"Min 1x per month","2001","higher vocational","Rural Area","","","",""
"Min 1x per month","2001","higher education","Urban Area","","","",""
"Min 1x per month","2001","higher education","Rural Area","","","",""
"Rarely","2001","in school","Urban Area","","","",""
"Rarely","2001","in school","Rural Area","","","",""
"Rarely","2001","inadequately","Urban Area","","","",""
"Rarely","2001","inadequately","Rural Area","","","",""
"Rarely","2001","general elemantary","Urban Area","","","",""
"Rarely","2001","general elemantary","Rural Area","","","",""
"Rarely","2001","middle vocational","Urban Area","","","",""
"Rarely","2001","middle vocational","Rural Area","","","",""
"Rarely","2001","vocational + Abi","Urban Area","","","",""
"Rarely","2001","vocational + Abi","Rural Area","","","",""
"Rarely","2001","higher vocational","Urban Area","","","",""
"Rarely","2001","higher vocational","Rural Area","","","",""
"Rarely","2001","higher education","Urban Area","","","",""
"Rarely","2001","higher education","Rural Area","","","",""
"Never","2001","in school","Urban Area","","","",""
"Never","2001","in school","Rural Area","","","",""
"Never","2001","inadequately","Urban Area","","","",""
"Never","2001","inadequately","Rural Area","","","",""
"Never","2001","general elemantary","Urban Area","","","",""
"Never","2001","general elemantary","Rural Area","","","",""
"Never","2001","middle vocational","Urban Area","","","",""
"Never","2001","middle vocational","Rural Area","","","",""
"Never","2001","vocational + Abi","Urban Area","","","",""
"Never","2001","vocational + Abi","Rural Area","","","",""
"Never","2001","higher vocational","Urban Area","","","",""
"Never","2001","higher vocational","Rural Area","","","",""
"Never","2001","higher education","Urban Area","","","",""
"Never","2001","higher education","Rural Area","","","",""
"Daily","2002","in school","Urban Area","","","",""
"Daily","2002","in school","Rural Area","","","",""
"Daily","2002","inadequately","Urban Area","","","",""
"Daily","2002","inadequately","Rural Area","","","",""
"Daily","2002","general elemantary","Urban Area","","","",""
"Daily","2002","general elemantary","Rural Area","","","",""
"Daily","2002","middle vocational","Urban Area","","","",""
"Daily","2002","middle vocational","Rural Area","","","",""
"Daily","2002","vocational + Abi","Urban Area","","","",""
"Daily","2002","vocational + Abi","Rural Area","","","",""
"Daily","2002","higher vocational","Urban Area","","","",""
"Daily","2002","higher vocational","Rural Area","","","",""
"Daily","2002","higher education","Urban Area","","","",""
"Daily","2002","higher education","Rural Area","","","",""
"Min 1x per week","2002","in school","Urban Area","","","",""
"Min 1x per week","2002","in school","Rural Area","","","",""
"Min 1x per week","2002","inadequately","Urban Area","","","",""
"Min 1x per week","2002","inadequately","Rural Area","","","",""
"Min 1x per week","2002","general elemantary","Urban Area","","","",""
"Min 1x per week","2002","general elemantary","Rural Area","","","",""
"Min 1x per week","2002","middle vocational","Urban Area","","","",""
"Min 1x per week","2002","middle vocational","Rural Area","","","",""
"Min 1x per week","2002","vocational + Abi","Urban Area","","","",""
"Min 1x per week","2002","vocational + Abi","Rural Area","","","",""
"Min 1x per week","2002","higher vocational","Urban Area","","","",""
"Min 1x per week","2002","higher vocational","Rural Area","","","",""
"Min 1x per week","2002","higher education","Urban Area","","","",""
"Min 1x per week","2002","higher education","Rural Area","","","",""
"Min 1x per month","2002","in school","Urban Area","","","",""
"Min 1x per month","2002","in school","Rural Area","","","",""
"Min 1x per month","2002","inadequately","Urban Area","","","",""
"Min 1x per month","2002","inadequately","Rural Area","","","",""
"Min 1x per month","2002","general elemantary","Urban Area","","","",""
"Min 1x per month","2002","general elemantary","Rural Area","","","",""
"Min 1x per month","2002","middle vocational","Urban Area","","","",""
"Min 1x per month","2002","middle vocational","Rural Area","","","",""
"Min 1x per month","2002","vocational + Abi","Urban Area","","","",""
"Min 1x per month","2002","vocational + Abi","Rural Area","","","",""
"Min 1x per month","2002","higher vocational","Urban Area","","","",""
"Min 1x per month","2002","higher vocational","Rural Area","","","",""
"Min 1x per month","2002","higher education","Urban Area","","","",""
"Min 1x per month","2002","higher education","Rural Area","","","",""
"Rarely","2002","in school","Urban Area","","","",""
"Rarely","2002","in school","Rural Area","","","",""
"Rarely","2002","inadequately","Urban Area","","","",""
"Rarely","2002","inadequately","Rural Area","","","",""
"Rarely","2002","general elemantary","Urban Area","","","",""
"Rarely","2002","general elemantary","Rural Area","","","",""
"Rarely","2002","middle vocational","Urban Area","","","",""
"Rarely","2002","middle vocational","Rural Area","","","",""
"Rarely","2002","vocational + Abi","Urban Area","","","",""
"Rarely","2002","vocational + Abi","Rural Area","","","",""
"Rarely","2002","higher vocational","Urban Area","","","",""
"Rarely","2002","higher vocational","Rural Area","","","",""
"Rarely","2002","higher education","Urban Area","","","",""
"Rarely","2002","higher education","Rural Area","","","",""
"Never","2002","in school","Urban Area","","","",""
"Never","2002","in school","Rural Area","","","",""
"Never","2002","inadequately","Urban Area","","","",""
"Never","2002","inadequately","Rural Area","","","",""
"Never","2002","general elemantary","Urban Area","","","",""
"Never","2002","general elemantary","Rural Area","","","",""
"Never","2002","middle vocational","Urban Area","","","",""
"Never","2002","middle vocational","Rural Area","","","",""
"Never","2002","vocational + Abi","Urban Area","","","",""
"Never","2002","vocational + Abi","Rural Area","","","",""
"Never","2002","higher vocational","Urban Area","","","",""
"Never","2002","higher vocational","Rural Area","","","",""
"Never","2002","higher education","Urban Area","","","",""
"Never","2002","higher education","Rural Area","","","",""
"Daily","2003","in school","Urban Area","1","","",""
"Daily","2003","in school","Rural Area","","","",""
"Daily","2003","inadequately","Urban Area","2","","",""
"Daily","2003","inadequately","Rural Area","","","",""
"Daily","2003","general elemantary","Urban Area","1","","",""
"Daily","2003","general elemantary","Rural Area","1","","",""
"Daily","2003","middle vocational","Urban Area","6","","",""
"Daily","2003","middle vocational","Rural Area","3","","",""
"Daily","2003","vocational + Abi","Urban Area","","","",""
"Daily","2003","vocational + Abi","Rural Area","","","",""
"Daily","2003","higher vocational","Urban Area","2","","",""
"Daily","2003","higher vocational","Rural Area","","","",""
"Daily","2003","higher education","Urban Area","3","","",""
"Daily","2003","higher education","Rural Area","","","",""
"Min 1x per week","2003","in school","Urban Area","18","","",""
"Min 1x per week","2003","in school","Rural Area","10","","",""
"Min 1x per week","2003","inadequately","Urban Area","5","","",""
"Min 1x per week","2003","inadequately","Rural Area","2","","",""
"Min 1x per week","2003","general elemantary","Urban Area","61","0.0316220030172065","0.0236715468259203","0.0395724592084927"
"Min 1x per week","2003","general elemantary","Rural Area","29","","",""
"Min 1x per week","2003","middle vocational","Urban Area","318","0.0438424732685654","0.0390950361460704","0.0485899103910603"
"Min 1x per week","2003","middle vocational","Rural Area","169","0.0409345673353078","0.0347796641856931","0.0470894704849225"
"Min 1x per week","2003","vocational + Abi","Urban Area","50","0.0714036958213347","0.0544960531800369","0.0883113384626325"
"Min 1x per week","2003","vocational + Abi","Rural Area","14","","",""
"Min 1x per week","2003","higher vocational","Urban Area","51","0.0484753375780608","0.0356665902404781","0.0612840849156435"
"Min 1x per week","2003","higher vocational","Rural Area","29","","",""
"Min 1x per week","2003","higher education","Urban Area","228","0.0660260084016617","0.0572645774459386","0.0747874393573849"
"Min 1x per week","2003","higher education","Rural Area","87","0.0688077282512537","0.0547809565857833","0.0828344999167242"
"Min 1x per month","2003","in school","Urban Area","96","0.185859271324688","0.14861298861328","0.223105554036096"
"Min 1x per month","2003","in school","Rural Area","46","0.216416087247806","0.158318651738722","0.274513522756889"
"Min 1x per month","2003","inadequately","Urban Area","17","","",""
"Min 1x per month","2003","inadequately","Rural Area","9","","",""
"Min 1x per month","2003","general elemantary","Urban Area","306","0.168196384666369","0.151202462119549","0.185190307213189"
"Min 1x per month","2003","general elemantary","Rural Area","148","0.149144882386965","0.125741152700157","0.172548612073772"
"Min 1x per month","2003","middle vocational","Urban Area","1675","0.226753603929972","0.217044413349887","0.236462794510058"
"Min 1x per month","2003","middle vocational","Rural Area","900","0.22429322631694","0.211336094614515","0.237250358019365"
"Min 1x per month","2003","vocational + Abi","Urban Area","262","0.278950898758171","0.249502916591541","0.308398880924801"
"Min 1x per month","2003","vocational + Abi","Rural Area","68","0.239980023066395","0.188849440231914","0.291110605900876"
"Min 1x per month","2003","higher vocational","Urban Area","300","0.283146558375396","0.256277215570814","0.310015901179978"
"Min 1x per month","2003","higher vocational","Rural Area","153","0.235932793524428","0.202072590575609","0.269792996473246"
"Min 1x per month","2003","higher education","Urban Area","1183","0.359458995714768","0.342529334138861","0.376388657290676"
