"pli0082","year","pgcasmin","sex","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","1997","(2c_gen) general maturity certificate","Male","","","",""
"Min 1x per week","1997","(2c_gen) general maturity certificate","Female","","","",""
"Min 1x per week","1997","(2c_voc) vocational maturity certificate","Male","","","",""
"Min 1x per week","1997","(2c_voc) vocational maturity certificate","Female","","","",""
"Min 1x per week","1997","(3a) lower tertiary education","Male","","","",""
"Min 1x per week","1997","(3a) lower tertiary education","Female","","","",""
"Min 1x per week","1997","(3b) higher tertiary education","Male","","","",""
"Min 1x per week","1997","(3b) higher tertiary education","Female","","","",""
"Min 1x per month","1997","(0) in school","Male","","","",""
"Min 1x per month","1997","(0) in school","Female","","","",""
"Min 1x per month","1997","(1a) inadequately completed","Male","","","",""
"Min 1x per month","1997","(1a) inadequately completed","Female","","","",""
"Min 1x per month","1997","(1b) general elementary school","Male","","","",""
"Min 1x per month","1997","(1b) general elementary school","Female","","","",""
"Min 1x per month","1997","(1c) basic vocational qualification","Male","","","",""
"Min 1x per month","1997","(1c) basic vocational qualification","Female","","","",""
"Min 1x per month","1997","(2b) intermediate general qualification","Male","","","",""
"Min 1x per month","1997","(2b) intermediate general qualification","Female","","","",""
"Min 1x per month","1997","(2a) intermediate vocational","Male","","","",""
"Min 1x per month","1997","(2a) intermediate vocational","Female","","","",""
"Min 1x per month","1997","(2c_gen) general maturity certificate","Male","","","",""
"Min 1x per month","1997","(2c_gen) general maturity certificate","Female","","","",""
"Min 1x per month","1997","(2c_voc) vocational maturity certificate","Male","","","",""
"Min 1x per month","1997","(2c_voc) vocational maturity certificate","Female","","","",""
"Min 1x per month","1997","(3a) lower tertiary education","Male","","","",""
"Min 1x per month","1997","(3a) lower tertiary education","Female","","","",""
"Min 1x per month","1997","(3b) higher tertiary education","Male","","","",""
"Min 1x per month","1997","(3b) higher tertiary education","Female","","","",""
"Rarely","1997","(0) in school","Male","","","",""
"Rarely","1997","(0) in school","Female","","","",""
"Rarely","1997","(1a) inadequately completed","Male","","","",""
"Rarely","1997","(1a) inadequately completed","Female","","","",""
"Rarely","1997","(1b) general elementary school","Male","","","",""
"Rarely","1997","(1b) general elementary school","Female","","","",""
"Rarely","1997","(1c) basic vocational qualification","Male","","","",""
"Rarely","1997","(1c) basic vocational qualification","Female","","","",""
"Rarely","1997","(2b) intermediate general qualification","Male","","","",""
"Rarely","1997","(2b) intermediate general qualification","Female","","","",""
"Rarely","1997","(2a) intermediate vocational","Male","","","",""
"Rarely","1997","(2a) intermediate vocational","Female","","","",""
"Rarely","1997","(2c_gen) general maturity certificate","Male","","","",""
"Rarely","1997","(2c_gen) general maturity certificate","Female","","","",""
"Rarely","1997","(2c_voc) vocational maturity certificate","Male","","","",""
"Rarely","1997","(2c_voc) vocational maturity certificate","Female","","","",""
"Rarely","1997","(3a) lower tertiary education","Male","","","",""
"Rarely","1997","(3a) lower tertiary education","Female","","","",""
"Rarely","1997","(3b) higher tertiary education","Male","","","",""
"Rarely","1997","(3b) higher tertiary education","Female","","","",""
"Never","1997","(0) in school","Male","","","",""
"Never","1997","(0) in school","Female","","","",""
"Never","1997","(1a) inadequately completed","Male","","","",""
"Never","1997","(1a) inadequately completed","Female","","","",""
"Never","1997","(1b) general elementary school","Male","","","",""
"Never","1997","(1b) general elementary school","Female","","","",""
"Never","1997","(1c) basic vocational qualification","Male","","","",""
"Never","1997","(1c) basic vocational qualification","Female","","","",""
"Never","1997","(2b) intermediate general qualification","Male","","","",""
"Never","1997","(2b) intermediate general qualification","Female","","","",""
"Never","1997","(2a) intermediate vocational","Male","","","",""
"Never","1997","(2a) intermediate vocational","Female","","","",""
"Never","1997","(2c_gen) general maturity certificate","Male","","","",""
"Never","1997","(2c_gen) general maturity certificate","Female","","","",""
"Never","1997","(2c_voc) vocational maturity certificate","Male","","","",""
"Never","1997","(2c_voc) vocational maturity certificate","Female","","","",""
"Never","1997","(3a) lower tertiary education","Male","","","",""
"Never","1997","(3a) lower tertiary education","Female","","","",""
"Never","1997","(3b) higher tertiary education","Male","","","",""
"Never","1997","(3b) higher tertiary education","Female","","","",""
"Daily","1998","(0) in school","Male","","","",""
"Daily","1998","(0) in school","Female","","","",""
"Daily","1998","(1a) inadequately completed","Male","","","",""
"Daily","1998","(1a) inadequately completed","Female","","","",""
"Daily","1998","(1b) general elementary school","Male","2","","",""
"Daily","1998","(1b) general elementary school","Female","1","","",""
"Daily","1998","(1c) basic vocational qualification","Male","2","","",""
"Daily","1998","(1c) basic vocational qualification","Female","","","",""
"Daily","1998","(2b) intermediate general qualification","Male","1","","",""
"Daily","1998","(2b) intermediate general qualification","Female","1","","",""
"Daily","1998","(2a) intermediate vocational","Male","","","",""
"Daily","1998","(2a) intermediate vocational","Female","","","",""
"Daily","1998","(2c_gen) general maturity certificate","Male","1","","",""
"Daily","1998","(2c_gen) general maturity certificate","Female","","","",""
"Daily","1998","(2c_voc) vocational maturity certificate","Male","1","","",""
"Daily","1998","(2c_voc) vocational maturity certificate","Female","","","",""
"Daily","1998","(3a) lower tertiary education","Male","1","","",""
"Daily","1998","(3a) lower tertiary education","Female","","","",""
"Daily","1998","(3b) higher tertiary education","Male","","","",""
"Daily","1998","(3b) higher tertiary education","Female","2","","",""
"Min 1x per week","1998","(0) in school","Male","3","","",""
"Min 1x per week","1998","(0) in school","Female","7","","",""
"Min 1x per week","1998","(1a) inadequately completed","Male","7","","",""
"Min 1x per week","1998","(1a) inadequately completed","Female","5","","",""
"Min 1x per week","1998","(1b) general elementary school","Male","32","0.0500454293751382","0.0342068571428013","0.0658840016074752"
"Min 1x per week","1998","(1b) general elementary school","Female","46","0.0303614961237366","0.021077227785703","0.0396457644617701"
"Min 1x per week","1998","(1c) basic vocational qualification","Male","115","0.053414531703652","0.0441948778098605","0.0626341855974435"
"Min 1x per week","1998","(1c) basic vocational qualification","Female","78","0.0394773456316304","0.0306515256310136","0.0483031656322472"
"Min 1x per week","1998","(2b) intermediate general qualification","Male","16","","",""
"Min 1x per week","1998","(2b) intermediate general qualification","Female","20","","",""
"Min 1x per week","1998","(2a) intermediate vocational","Male","69","0.0618120193067175","0.0487113904555939","0.0749126481578411"
"Min 1x per week","1998","(2a) intermediate vocational","Female","82","0.0581071526102057","0.0464530681943504","0.069761237026061"
"Min 1x per week","1998","(2c_gen) general maturity certificate","Male","9","","",""
"Min 1x per week","1998","(2c_gen) general maturity certificate","Female","11","","",""
"Min 1x per week","1998","(2c_voc) vocational maturity certificate","Male","19","","",""
"Min 1x per week","1998","(2c_voc) vocational maturity certificate","Female","14","","",""
"Min 1x per week","1998","(3a) lower tertiary education","Male","25","","",""
"Min 1x per week","1998","(3a) lower tertiary education","Female","23","","",""
"Min 1x per week","1998","(3b) higher tertiary education","Male","37","0.0690311116363808","0.0486957948237416","0.08936642844902"
"Min 1x per week","1998","(3b) higher tertiary education","Female","23","","",""
"Min 1x per month","1998","(0) in school","Male","41","0.275797623686357","0.206548651411868","0.345046595960846"
"Min 1x per month","1998","(0) in school","Female","38","0.25019964774018","0.185090831808294","0.315308463672066"
"Min 1x per month","1998","(1a) inadequately completed","Male","28","","",""
"Min 1x per month","1998","(1a) inadequately completed","Female","23","","",""
"Min 1x per month","1998","(1b) general elementary school","Male","124","0.166646125012137","0.139575720795419","0.193716529228856"
"Min 1x per month","1998","(1b) general elementary school","Female","240","0.19600609519173","0.174525696394403","0.217486493989057"
"Min 1x per month","1998","(1c) basic vocational qualification","Male","507","0.225900101055913","0.208754144981143","0.243046057130684"
"Min 1x per month","1998","(1c) basic vocational qualification","Female","421","0.222042112154834","0.203204623361473","0.240879600948196"
"Min 1x per month","1998","(2b) intermediate general qualification","Male","53","0.260105195096198","0.201601847461116","0.31860854273128"
"Min 1x per month","1998","(2b) intermediate general qualification","Female","72","0.224452561927293","0.178739578194192","0.270165545660393"
"Min 1x per month","1998","(2a) intermediate vocational","Male","350","0.276703463252153","0.252365948093298","0.301040978411007"
"Min 1x per month","1998","(2a) intermediate vocational","Female","394","0.259269934511403","0.237439183411136","0.28110068561167"
"Min 1x per month","1998","(2c_gen) general maturity certificate","Male","66","0.295446997832132","0.237845179215047","0.353048816449218"
"Min 1x per month","1998","(2c_gen) general maturity certificate","Female","66","0.279653790580078","0.223105250027421","0.336202331132736"
"Min 1x per month","1998","(2c_voc) vocational maturity certificate","Male","93","0.298434016804879","0.248378263840828","0.348489769768929"
"Min 1x per month","1998","(2c_voc) vocational maturity certificate","Female","91","0.290642162611135","0.243072939055713","0.338211386166557"
"Min 1x per month","1998","(3a) lower tertiary education","Male","162","0.327325570187658","0.285521570446831","0.369129569928484"
"Min 1x per month","1998","(3a) lower tertiary education","Female","147","0.331224292091717","0.289031770834249","0.373416813349185"
"Min 1x per month","1998","(3b) higher tertiary education","Male","240","0.440504470429288","0.400681431717866","0.480327509140711"
"Min 1x per month","1998","(3b) higher tertiary education","Female","153","0.369626918368339","0.322846181046663","0.416407655690014"
"Rarely","1998","(0) in school","Male","105","0.615132110059544","0.53973961120798","0.690524608911108"
"Rarely","1998","(0) in school","Female","116","0.669338733888242","0.598619382076575","0.74005808569991"
"Rarely","1998","(1a) inadequately completed","Male","110","0.49836215021589","0.429917606159929","0.566806694271851"
"Rarely","1998","(1a) inadequately completed","Female","171","0.577792711304546","0.520349618643128","0.635235803965965"
"Rarely","1998","(1b) general elementary school","Male","448","0.605760265422058","0.570261521241491","0.641259009602624"
"Rarely","1998","(1b) general elementary school","Female","735","0.537409268886681","0.510429873482966","0.564388664290396"
"Rarely","1998","(1c) basic vocational qualification","Male","1392","0.596878711483488","0.576766218745634","0.616991204221342"
"Rarely","1998","(1c) basic vocational qualification","Female","1138","0.604002848276424","0.58183656841398","0.626169128138868"
"Rarely","1998","(2b) intermediate general qualification","Male","129","0.568477779093014","0.50242675670834","0.634528801477688"
"Rarely","1998","(2b) intermediate general qualification","Female","194","0.576946924238857","0.522816870092323","0.631076978385391"
"Rarely","1998","(2a) intermediate vocational","Male","811","0.61235838618363","0.585853327130012","0.638863445237247"
"Rarely","1998","(2a) intermediate vocational","Female","989","0.621372089016381","0.597209426042929","0.645534751989832"
"Rarely","1998","(2c_gen) general maturity certificate","Male","155","0.661093369991477","0.601333312985959","0.720853426996994"
"Rarely","1998","(2c_gen) general maturity certificate","Female","155","0.649272385422162","0.589149632946763","0.709395137897561"
"Rarely","1998","(2c_voc) vocational maturity certificate","Male","190","0.561174154705114","0.506887821955867","0.615460487454361"
"Rarely","1998","(2c_voc) vocational maturity certificate","Female","229","0.609772269393036","0.558668025394684","0.660876513391389"
"Rarely","1998","(3a) lower tertiary education","Male","286","0.602307900409259","0.558705723580238","0.645910077238279"
"Rarely","1998","(3a) lower tertiary education","Female","288","0.556425169259293","0.511888167820712","0.600962170697874"
"Rarely","1998","(3b) higher tertiary education","Male","298","0.451815394985538","0.411894078435837","0.491736711535239"
"Rarely","1998","(3b) higher tertiary education","Female","220","0.543430660805302","0.495156817363857","0.591704504246747"
"Never","1998","(0) in school","Male","11","","",""
"Never","1998","(0) in school","Female","9","","",""
"Never","1998","(1a) inadequately completed","Male","60","0.310847738272481","0.247489570543851","0.37420590600111"
"Never","1998","(1a) inadequately completed","Female","85","0.302230189046825","0.248821252539537","0.355639125554113"
"Never","1998","(1b) general elementary school","Male","122","0.176848512162796","0.149132994775056","0.204564029550535"
"Never","1998","(1b) general elementary school","Female","290","0.235821502080502","0.212851010949038","0.258791993211965"
"Never","1998","(1c) basic vocational qualification","Male","269","0.122528807269769","0.109084435118888","0.13597317942065"
"Never","1998","(1c) basic vocational qualification","Female","233","0.134477693937112","0.119014772593019","0.149940615281204"
"Never","1998","(2b) intermediate general qualification","Male","17","","",""
"Never","1998","(2b) intermediate general qualification","Female","33","0.12204846737762","0.0861831616228495","0.157913773132391"
"Never","1998","(2a) intermediate vocational","Male","68","0.0491261312575003","0.037368265885032","0.0608839966299685"
"Never","1998","(2a) intermediate vocational","Female","83","0.0612508238620107","0.0493056255400537","0.0731960221839676"
"Never","1998","(2c_gen) general maturity certificate","Male","10","","",""
"Never","1998","(2c_gen) general maturity certificate","Female","10","","",""
"Never","1998","(2c_voc) vocational maturity certificate","Male","18","","",""
"Never","1998","(2c_voc) vocational maturity certificate","Female","16","","",""
"Never","1998","(3a) lower tertiary education","Male","10","","",""
"Never","1998","(3a) lower tertiary education","Female","20","","",""
"Never","1998","(3b) higher tertiary education","Male","22","","",""
"Never","1998","(3b) higher tertiary education","Female","11","","",""
"Daily","1999","(0) in school","Male","","","",""
"Daily","1999","(0) in school","Female","","","",""
"Daily","1999","(1a) inadequately completed","Male","","","",""
"Daily","1999","(1a) inadequately completed","Female","","","",""
"Daily","1999","(1b) general elementary school","Male","","","",""
"Daily","1999","(1b) general elementary school","Female","","","",""
"Daily","1999","(1c) basic vocational qualification","Male","","","",""
"Daily","1999","(1c) basic vocational qualification","Female","","","",""
"Daily","1999","(2b) intermediate general qualification","Male","","","",""
"Daily","1999","(2b) intermediate general qualification","Female","","","",""
"Daily","1999","(2a) intermediate vocational","Male","","","",""
"Daily","1999","(2a) intermediate vocational","Female","","","",""
"Daily","1999","(2c_gen) general maturity certificate","Male","","","",""
"Daily","1999","(2c_gen) general maturity certificate","Female","","","",""
"Daily","1999","(2c_voc) vocational maturity certificate","Male","","","",""
"Daily","1999","(2c_voc) vocational maturity certificate","Female","","","",""
"Daily","1999","(3a) lower tertiary education","Male","","","",""
"Daily","1999","(3a) lower tertiary education","Female","","","",""
"Daily","1999","(3b) higher tertiary education","Male","","","",""
"Daily","1999","(3b) higher tertiary education","Female","","","",""
"Min 1x per week","1999","(0) in school","Male","","","",""
"Min 1x per week","1999","(0) in school","Female","","","",""
"Min 1x per week","1999","(1a) inadequately completed","Male","","","",""
"Min 1x per week","1999","(1a) inadequately completed","Female","","","",""
"Min 1x per week","1999","(1b) general elementary school","Male","","","",""
"Min 1x per week","1999","(1b) general elementary school","Female","","","",""
"Min 1x per week","1999","(1c) basic vocational qualification","Male","","","",""
"Min 1x per week","1999","(1c) basic vocational qualification","Female","","","",""
"Min 1x per week","1999","(2b) intermediate general qualification","Male","","","",""
"Min 1x per week","1999","(2b) intermediate general qualification","Female","","","",""
"Min 1x per week","1999","(2a) intermediate vocational","Male","","","",""
"Min 1x per week","1999","(2a) intermediate vocational","Female","","","",""
"Min 1x per week","1999","(2c_gen) general maturity certificate","Male","","","",""
"Min 1x per week","1999","(2c_gen) general maturity certificate","Female","","","",""
"Min 1x per week","1999","(2c_voc) vocational maturity certificate","Male","","","",""
"Min 1x per week","1999","(2c_voc) vocational maturity certificate","Female","","","",""
"Min 1x per week","1999","(3a) lower tertiary education","Male","","","",""
"Min 1x per week","1999","(3a) lower tertiary education","Female","","","",""
"Min 1x per week","1999","(3b) higher tertiary education","Male","","","",""
"Min 1x per week","1999","(3b) higher tertiary education","Female","","","",""
"Min 1x per month","1999","(0) in school","Male","","","",""
"Min 1x per month","1999","(0) in school","Female","","","",""
"Min 1x per month","1999","(1a) inadequately completed","Male","","","",""
"Min 1x per month","1999","(1a) inadequately completed","Female","","","",""
"Min 1x per month","1999","(1b) general elementary school","Male","","","",""
"Min 1x per month","1999","(1b) general elementary school","Female","","","",""
"Min 1x per month","1999","(1c) basic vocational qualification","Male","","","",""
"Min 1x per month","1999","(1c) basic vocational qualification","Female","","","",""
"Min 1x per month","1999","(2b) intermediate general qualification","Male","","","",""
"Min 1x per month","1999","(2b) intermediate general qualification","Female","","","",""
"Min 1x per month","1999","(2a) intermediate vocational","Male","","","",""
"Min 1x per month","1999","(2a) intermediate vocational","Female","","","",""
"Min 1x per month","1999","(2c_gen) general maturity certificate","Male","","","",""
"Min 1x per month","1999","(2c_gen) general maturity certificate","Female","","","",""
"Min 1x per month","1999","(2c_voc) vocational maturity certificate","Male","","","",""
"Min 1x per month","1999","(2c_voc) vocational maturity certificate","Female","","","",""
"Min 1x per month","1999","(3a) lower tertiary education","Male","","","",""
"Min 1x per month","1999","(3a) lower tertiary education","Female","","","",""
"Min 1x per month","1999","(3b) higher tertiary education","Male","","","",""
"Min 1x per month","1999","(3b) higher tertiary education","Female","","","",""
"Rarely","1999","(0) in school","Male","","","",""
"Rarely","1999","(0) in school","Female","","","",""
"Rarely","1999","(1a) inadequately completed","Male","","","",""
"Rarely","1999","(1a) inadequately completed","Female","","","",""
"Rarely","1999","(1b) general elementary school","Male","","","",""
"Rarely","1999","(1b) general elementary school","Female","","","",""
"Rarely","1999","(1c) basic vocational qualification","Male","","","",""
"Rarely","1999","(1c) basic vocational qualification","Female","","","",""
"Rarely","1999","(2b) intermediate general qualification","Male","","","",""
"Rarely","1999","(2b) intermediate general qualification","Female","","","",""
"Rarely","1999","(2a) intermediate vocational","Male","","","",""
"Rarely","1999","(2a) intermediate vocational","Female","","","",""
"Rarely","1999","(2c_gen) general maturity certificate","Male","","","",""
"Rarely","1999","(2c_gen) general maturity certificate","Female","","","",""
"Rarely","1999","(2c_voc) vocational maturity certificate","Male","","","",""
"Rarely","1999","(2c_voc) vocational maturity certificate","Female","","","",""
"Rarely","1999","(3a) lower tertiary education","Male","","","",""
"Rarely","1999","(3a) lower tertiary education","Female","","","",""
"Rarely","1999","(3b) higher tertiary education","Male","","","",""
"Rarely","1999","(3b) higher tertiary education","Female","","","",""
"Never","1999","(0) in school","Male","","","",""
"Never","1999","(0) in school","Female","","","",""
"Never","1999","(1a) inadequately completed","Male","","","",""
"Never","1999","(1a) inadequately completed","Female","","","",""
"Never","1999","(1b) general elementary school","Male","","","",""
"Never","1999","(1b) general elementary school","Female","","","",""
"Never","1999","(1c) basic vocational qualification","Male","","","",""
"Never","1999","(1c) basic vocational qualification","Female","","","",""
"Never","1999","(2b) intermediate general qualification","Male","","","",""
"Never","1999","(2b) intermediate general qualification","Female","","","",""
"Never","1999","(2a) intermediate vocational","Male","","","",""
"Never","1999","(2a) intermediate vocational","Female","","","",""
"Never","1999","(2c_gen) general maturity certificate","Male","","","",""
"Never","1999","(2c_gen) general maturity certificate","Female","","","",""
"Never","1999","(2c_voc) vocational maturity certificate","Male","","","",""
"Never","1999","(2c_voc) vocational maturity certificate","Female","","","",""
"Never","1999","(3a) lower tertiary education","Male","","","",""
"Never","1999","(3a) lower tertiary education","Female","","","",""
"Never","1999","(3b) higher tertiary education","Male","","","",""
"Never","1999","(3b) higher tertiary education","Female","","","",""
"Daily","2000","(0) in school","Male","","","",""
"Daily","2000","(0) in school","Female","","","",""
"Daily","2000","(1a) inadequately completed","Male","","","",""
"Daily","2000","(1a) inadequately completed","Female","","","",""
"Daily","2000","(1b) general elementary school","Male","","","",""
"Daily","2000","(1b) general elementary school","Female","","","",""
"Daily","2000","(1c) basic vocational qualification","Male","","","",""
"Daily","2000","(1c) basic vocational qualification","Female","","","",""
"Daily","2000","(2b) intermediate general qualification","Male","","","",""
"Daily","2000","(2b) intermediate general qualification","Female","","","",""
"Daily","2000","(2a) intermediate vocational","Male","","","",""
"Daily","2000","(2a) intermediate vocational","Female","","","",""
"Daily","2000","(2c_gen) general maturity certificate","Male","","","",""
"Daily","2000","(2c_gen) general maturity certificate","Female","","","",""
"Daily","2000","(2c_voc) vocational maturity certificate","Male","","","",""
"Daily","2000","(2c_voc) vocational maturity certificate","Female","","","",""
"Daily","2000","(3a) lower tertiary education","Male","","","",""
"Daily","2000","(3a) lower tertiary education","Female","","","",""
"Daily","2000","(3b) higher tertiary education","Male","","","",""
"Daily","2000","(3b) higher tertiary education","Female","","","",""
"Min 1x per week","2000","(0) in school","Male","","","",""
"Min 1x per week","2000","(0) in school","Female","","","",""
"Min 1x per week","2000","(1a) inadequately completed","Male","","","",""
"Min 1x per week","2000","(1a) inadequately completed","Female","","","",""
"Min 1x per week","2000","(1b) general elementary school","Male","","","",""
"Min 1x per week","2000","(1b) general elementary school","Female","","","",""
"Min 1x per week","2000","(1c) basic vocational qualification","Male","","","",""
"Min 1x per week","2000","(1c) basic vocational qualification","Female","","","",""
"Min 1x per week","2000","(2b) intermediate general qualification","Male","","","",""
"Min 1x per week","2000","(2b) intermediate general qualification","Female","","","",""
"Min 1x per week","2000","(2a) intermediate vocational","Male","","","",""
"Min 1x per week","2000","(2a) intermediate vocational","Female","","","",""
"Min 1x per week","2000","(2c_gen) general maturity certificate","Male","","","",""
"Min 1x per week","2000","(2c_gen) general maturity certificate","Female","","","",""
"Min 1x per week","2000","(2c_voc) vocational maturity certificate","Male","","","",""
"Min 1x per week","2000","(2c_voc) vocational maturity certificate","Female","","","",""
"Min 1x per week","2000","(3a) lower tertiary education","Male","","","",""
"Min 1x per week","2000","(3a) lower tertiary education","Female","","","",""
"Min 1x per week","2000","(3b) higher tertiary education","Male","","","",""
"Min 1x per week","2000","(3b) higher tertiary education","Female","","","",""
"Min 1x per month","2000","(0) in school","Male","","","",""
"Min 1x per month","2000","(0) in school","Female","","","",""
"Min 1x per month","2000","(1a) inadequately completed","Male","","","",""
"Min 1x per month","2000","(1a) inadequately completed","Female","","","",""
"Min 1x per month","2000","(1b) general elementary school","Male","","","",""
"Min 1x per month","2000","(1b) general elementary school","Female","","","",""
"Min 1x per month","2000","(1c) basic vocational qualification","Male","","","",""
"Min 1x per month","2000","(1c) basic vocational qualification","Female","","","",""
"Min 1x per month","2000","(2b) intermediate general qualification","Male","","","",""
"Min 1x per month","2000","(2b) intermediate general qualification","Female","","","",""
"Min 1x per month","2000","(2a) intermediate vocational","Male","","","",""
"Min 1x per month","2000","(2a) intermediate vocational","Female","","","",""
"Min 1x per month","2000","(2c_gen) general maturity certificate","Male","","","",""
"Min 1x per month","2000","(2c_gen) general maturity certificate","Female","","","",""
"Min 1x per month","2000","(2c_voc) vocational maturity certificate","Male","","","",""
"Min 1x per month","2000","(2c_voc) vocational maturity certificate","Female","","","",""
"Min 1x per month","2000","(3a) lower tertiary education","Male","","","",""
"Min 1x per month","2000","(3a) lower tertiary education","Female","","","",""
"Min 1x per month","2000","(3b) higher tertiary education","Male","","","",""
"Min 1x per month","2000","(3b) higher tertiary education","Female","","","",""
"Rarely","2000","(0) in school","Male","","","",""
"Rarely","2000","(0) in school","Female","","","",""
"Rarely","2000","(1a) inadequately completed","Male","","","",""
"Rarely","2000","(1a) inadequately completed","Female","","","",""
"Rarely","2000","(1b) general elementary school","Male","","","",""
"Rarely","2000","(1b) general elementary school","Female","","","",""
"Rarely","2000","(1c) basic vocational qualification","Male","","","",""
"Rarely","2000","(1c) basic vocational qualification","Female","","","",""
"Rarely","2000","(2b) intermediate general qualification","Male","","","",""
"Rarely","2000","(2b) intermediate general qualification","Female","","","",""
"Rarely","2000","(2a) intermediate vocational","Male","","","",""
"Rarely","2000","(2a) intermediate vocational","Female","","","",""
"Rarely","2000","(2c_gen) general maturity certificate","Male","","","",""
"Rarely","2000","(2c_gen) general maturity certificate","Female","","","",""
"Rarely","2000","(2c_voc) vocational maturity certificate","Male","","","",""
"Rarely","2000","(2c_voc) vocational maturity certificate","Female","","","",""
"Rarely","2000","(3a) lower tertiary education","Male","","","",""
"Rarely","2000","(3a) lower tertiary education","Female","","","",""
"Rarely","2000","(3b) higher tertiary education","Male","","","",""
"Rarely","2000","(3b) higher tertiary education","Female","","","",""
"Never","2000","(0) in school","Male","","","",""
"Never","2000","(0) in school","Female","","","",""
"Never","2000","(1a) inadequately completed","Male","","","",""
"Never","2000","(1a) inadequately completed","Female","","","",""
"Never","2000","(1b) general elementary school","Male","","","",""
"Never","2000","(1b) general elementary school","Female","","","",""
"Never","2000","(1c) basic vocational qualification","Male","","","",""
"Never","2000","(1c) basic vocational qualification","Female","","","",""
"Never","2000","(2b) intermediate general qualification","Male","","","",""
"Never","2000","(2b) intermediate general qualification","Female","","","",""
"Never","2000","(2a) intermediate vocational","Male","","","",""
"Never","2000","(2a) intermediate vocational","Female","","","",""
"Never","2000","(2c_gen) general maturity certificate","Male","","","",""
"Never","2000","(2c_gen) general maturity certificate","Female","","","",""
"Never","2000","(2c_voc) vocational maturity certificate","Male","","","",""
"Never","2000","(2c_voc) vocational maturity certificate","Female","","","",""
"Never","2000","(3a) lower tertiary education","Male","","","",""
"Never","2000","(3a) lower tertiary education","Female","","","",""
"Never","2000","(3b) higher tertiary education","Male","","","",""
"Never","2000","(3b) higher tertiary education","Female","","","",""
"Daily","2001","(0) in school","Male","","","",""
"Daily","2001","(0) in school","Female","","","",""
"Daily","2001","(1a) inadequately completed","Male","","","",""
"Daily","2001","(1a) inadequately completed","Female","","","",""
"Daily","2001","(1b) general elementary school","Male","","","",""
"Daily","2001","(1b) general elementary school","Female","","","",""
"Daily","2001","(1c) basic vocational qualification","Male","","","",""
"Daily","2001","(1c) basic vocational qualification","Female","","","",""
"Daily","2001","(2b) intermediate general qualification","Male","","","",""
"Daily","2001","(2b) intermediate general qualification","Female","","","",""
"Daily","2001","(2a) intermediate vocational","Male","","","",""
"Daily","2001","(2a) intermediate vocational","Female","","","",""
"Daily","2001","(2c_gen) general maturity certificate","Male","","","",""
"Daily","2001","(2c_gen) general maturity certificate","Female","","","",""
"Daily","2001","(2c_voc) vocational maturity certificate","Male","","","",""
"Daily","2001","(2c_voc) vocational maturity certificate","Female","","","",""
"Daily","2001","(3a) lower tertiary education","Male","","","",""
"Daily","2001","(3a) lower tertiary education","Female","","","",""
"Daily","2001","(3b) higher tertiary education","Male","","","",""
"Daily","2001","(3b) higher tertiary education","Female","","","",""
"Min 1x per week","2001","(0) in school","Male","","","",""
"Min 1x per week","2001","(0) in school","Female","","","",""
"Min 1x per week","2001","(1a) inadequately completed","Male","","","",""
"Min 1x per week","2001","(1a) inadequately completed","Female","","","",""
"Min 1x per week","2001","(1b) general elementary school","Male","","","",""
"Min 1x per week","2001","(1b) general elementary school","Female","","","",""
"Min 1x per week","2001","(1c) basic vocational qualification","Male","","","",""
"Min 1x per week","2001","(1c) basic vocational qualification","Female","","","",""
"Min 1x per week","2001","(2b) intermediate general qualification","Male","","","",""
"Min 1x per week","2001","(2b) intermediate general qualification","Female","","","",""
"Min 1x per week","2001","(2a) intermediate vocational","Male","","","",""
"Min 1x per week","2001","(2a) intermediate vocational","Female","","","",""
"Min 1x per week","2001","(2c_gen) general maturity certificate","Male","","","",""
"Min 1x per week","2001","(2c_gen) general maturity certificate","Female","","","",""
"Min 1x per week","2001","(2c_voc) vocational maturity certificate","Male","","","",""
"Min 1x per week","2001","(2c_voc) vocational maturity certificate","Female","","","",""
"Min 1x per week","2001","(3a) lower tertiary education","Male","","","",""
"Min 1x per week","2001","(3a) lower tertiary education","Female","","","",""
"Min 1x per week","2001","(3b) higher tertiary education","Male","","","",""
"Min 1x per week","2001","(3b) higher tertiary education","Female","","","",""
"Min 1x per month","2001","(0) in school","Male","","","",""
"Min 1x per month","2001","(0) in school","Female","","","",""
"Min 1x per month","2001","(1a) inadequately completed","Male","","","",""
"Min 1x per month","2001","(1a) inadequately completed","Female","","","",""
"Min 1x per month","2001","(1b) general elementary school","Male","","","",""
"Min 1x per month","2001","(1b) general elementary school","Female","","","",""
"Min 1x per month","2001","(1c) basic vocational qualification","Male","","","",""
"Min 1x per month","2001","(1c) basic vocational qualification","Female","","","",""
"Min 1x per month","2001","(2b) intermediate general qualification","Male","","","",""
"Min 1x per month","2001","(2b) intermediate general qualification","Female","","","",""
"Min 1x per month","2001","(2a) intermediate vocational","Male","","","",""
"Min 1x per month","2001","(2a) intermediate vocational","Female","","","",""
"Min 1x per month","2001","(2c_gen) general maturity certificate","Male","","","",""
"Min 1x per month","2001","(2c_gen) general maturity certificate","Female","","","",""
"Min 1x per month","2001","(2c_voc) vocational maturity certificate","Male","","","",""
"Min 1x per month","2001","(2c_voc) vocational maturity certificate","Female","","","",""
"Min 1x per month","2001","(3a) lower tertiary education","Male","","","",""
