"pli0082","year","bula_h","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Never","2002","Baden-Württemberg","(3a) lower tertiary education","","","",""
"Never","2002","Baden-Württemberg","(3b) higher tertiary education","","","",""
"Never","2002","Bavaria","(0) in school","","","",""
"Never","2002","Bavaria","(1a) inadequately completed","","","",""
"Never","2002","Bavaria","(1b) general elementary school","","","",""
"Never","2002","Bavaria","(1c) basic vocational qualification","","","",""
"Never","2002","Bavaria","(2b) intermediate general qualification","","","",""
"Never","2002","Bavaria","(2a) intermediate vocational","","","",""
"Never","2002","Bavaria","(2c_gen) general maturity certificate","","","",""
"Never","2002","Bavaria","(2c_voc) vocational maturity certificate","","","",""
"Never","2002","Bavaria","(3a) lower tertiary education","","","",""
"Never","2002","Bavaria","(3b) higher tertiary education","","","",""
"Never","2002","Berlin","(0) in school","","","",""
"Never","2002","Berlin","(1a) inadequately completed","","","",""
"Never","2002","Berlin","(1b) general elementary school","","","",""
"Never","2002","Berlin","(1c) basic vocational qualification","","","",""
"Never","2002","Berlin","(2b) intermediate general qualification","","","",""
"Never","2002","Berlin","(2a) intermediate vocational","","","",""
"Never","2002","Berlin","(2c_gen) general maturity certificate","","","",""
"Never","2002","Berlin","(2c_voc) vocational maturity certificate","","","",""
"Never","2002","Berlin","(3a) lower tertiary education","","","",""
"Never","2002","Berlin","(3b) higher tertiary education","","","",""
"Never","2002","Brandenburg","(0) in school","","","",""
"Never","2002","Brandenburg","(1a) inadequately completed","","","",""
"Never","2002","Brandenburg","(1b) general elementary school","","","",""
"Never","2002","Brandenburg","(1c) basic vocational qualification","","","",""
"Never","2002","Brandenburg","(2b) intermediate general qualification","","","",""
"Never","2002","Brandenburg","(2a) intermediate vocational","","","",""
"Never","2002","Brandenburg","(2c_gen) general maturity certificate","","","",""
"Never","2002","Brandenburg","(2c_voc) vocational maturity certificate","","","",""
"Never","2002","Brandenburg","(3a) lower tertiary education","","","",""
"Never","2002","Brandenburg","(3b) higher tertiary education","","","",""
"Never","2002","Mecklenburg-Western Pomerania","(0) in school","","","",""
"Never","2002","Mecklenburg-Western Pomerania","(1a) inadequately completed","","","",""
"Never","2002","Mecklenburg-Western Pomerania","(1b) general elementary school","","","",""
"Never","2002","Mecklenburg-Western Pomerania","(1c) basic vocational qualification","","","",""
"Never","2002","Mecklenburg-Western Pomerania","(2b) intermediate general qualification","","","",""
"Never","2002","Mecklenburg-Western Pomerania","(2a) intermediate vocational","","","",""
"Never","2002","Mecklenburg-Western Pomerania","(2c_gen) general maturity certificate","","","",""
"Never","2002","Mecklenburg-Western Pomerania","(2c_voc) vocational maturity certificate","","","",""
"Never","2002","Mecklenburg-Western Pomerania","(3a) lower tertiary education","","","",""
"Never","2002","Mecklenburg-Western Pomerania","(3b) higher tertiary education","","","",""
"Never","2002","Saxony","(0) in school","","","",""
"Never","2002","Saxony","(1a) inadequately completed","","","",""
"Never","2002","Saxony","(1b) general elementary school","","","",""
"Never","2002","Saxony","(1c) basic vocational qualification","","","",""
"Never","2002","Saxony","(2b) intermediate general qualification","","","",""
"Never","2002","Saxony","(2a) intermediate vocational","","","",""
"Never","2002","Saxony","(2c_gen) general maturity certificate","","","",""
"Never","2002","Saxony","(2c_voc) vocational maturity certificate","","","",""
"Never","2002","Saxony","(3a) lower tertiary education","","","",""
"Never","2002","Saxony","(3b) higher tertiary education","","","",""
"Never","2002","Saxony-Anhalt","(0) in school","","","",""
"Never","2002","Saxony-Anhalt","(1a) inadequately completed","","","",""
"Never","2002","Saxony-Anhalt","(1b) general elementary school","","","",""
"Never","2002","Saxony-Anhalt","(1c) basic vocational qualification","","","",""
"Never","2002","Saxony-Anhalt","(2b) intermediate general qualification","","","",""
"Never","2002","Saxony-Anhalt","(2a) intermediate vocational","","","",""
"Never","2002","Saxony-Anhalt","(2c_gen) general maturity certificate","","","",""
"Never","2002","Saxony-Anhalt","(2c_voc) vocational maturity certificate","","","",""
"Never","2002","Saxony-Anhalt","(3a) lower tertiary education","","","",""
"Never","2002","Saxony-Anhalt","(3b) higher tertiary education","","","",""
"Never","2002","Thuringia","(0) in school","","","",""
"Never","2002","Thuringia","(1a) inadequately completed","","","",""
"Never","2002","Thuringia","(1b) general elementary school","","","",""
"Never","2002","Thuringia","(1c) basic vocational qualification","","","",""
"Never","2002","Thuringia","(2b) intermediate general qualification","","","",""
"Never","2002","Thuringia","(2a) intermediate vocational","","","",""
"Never","2002","Thuringia","(2c_gen) general maturity certificate","","","",""
"Never","2002","Thuringia","(2c_voc) vocational maturity certificate","","","",""
"Never","2002","Thuringia","(3a) lower tertiary education","","","",""
"Never","2002","Thuringia","(3b) higher tertiary education","","","",""
"Daily","2003","Schleswig-Holstein","(0) in school","","","",""
"Daily","2003","Schleswig-Holstein","(1a) inadequately completed","","","",""
"Daily","2003","Schleswig-Holstein","(1b) general elementary school","","","",""
"Daily","2003","Schleswig-Holstein","(1c) basic vocational qualification","","","",""
"Daily","2003","Schleswig-Holstein","(2b) intermediate general qualification","","","",""
"Daily","2003","Schleswig-Holstein","(2a) intermediate vocational","","","",""
"Daily","2003","Schleswig-Holstein","(2c_gen) general maturity certificate","","","",""
"Daily","2003","Schleswig-Holstein","(2c_voc) vocational maturity certificate","","","",""
"Daily","2003","Schleswig-Holstein","(3a) lower tertiary education","","","",""
"Daily","2003","Schleswig-Holstein","(3b) higher tertiary education","","","",""
"Daily","2003","Hamburg","(0) in school","","","",""
"Daily","2003","Hamburg","(1a) inadequately completed","","","",""
"Daily","2003","Hamburg","(1b) general elementary school","","","",""
"Daily","2003","Hamburg","(1c) basic vocational qualification","","","",""
"Daily","2003","Hamburg","(2b) intermediate general qualification","","","",""
"Daily","2003","Hamburg","(2a) intermediate vocational","","","",""
"Daily","2003","Hamburg","(2c_gen) general maturity certificate","","","",""
"Daily","2003","Hamburg","(2c_voc) vocational maturity certificate","","","",""
"Daily","2003","Hamburg","(3a) lower tertiary education","","","",""
"Daily","2003","Hamburg","(3b) higher tertiary education","","","",""
"Daily","2003","Lower Saxony","(0) in school","","","",""
"Daily","2003","Lower Saxony","(1a) inadequately completed","","","",""
"Daily","2003","Lower Saxony","(1b) general elementary school","","","",""
"Daily","2003","Lower Saxony","(1c) basic vocational qualification","2","","",""
"Daily","2003","Lower Saxony","(2b) intermediate general qualification","","","",""
"Daily","2003","Lower Saxony","(2a) intermediate vocational","1","","",""
"Daily","2003","Lower Saxony","(2c_gen) general maturity certificate","","","",""
"Daily","2003","Lower Saxony","(2c_voc) vocational maturity certificate","","","",""
"Daily","2003","Lower Saxony","(3a) lower tertiary education","","","",""
"Daily","2003","Lower Saxony","(3b) higher tertiary education","","","",""
"Daily","2003","Bremen","(0) in school","","","",""
"Daily","2003","Bremen","(1a) inadequately completed","","","",""
"Daily","2003","Bremen","(1b) general elementary school","1","","",""
"Daily","2003","Bremen","(1c) basic vocational qualification","","","",""
"Daily","2003","Bremen","(2b) intermediate general qualification","","","",""
"Daily","2003","Bremen","(2a) intermediate vocational","","","",""
"Daily","2003","Bremen","(2c_gen) general maturity certificate","","","",""
"Daily","2003","Bremen","(2c_voc) vocational maturity certificate","","","",""
"Daily","2003","Bremen","(3a) lower tertiary education","","","",""
"Daily","2003","Bremen","(3b) higher tertiary education","","","",""
"Daily","2003","North Rhine-Westphalia","(0) in school","","","",""
"Daily","2003","North Rhine-Westphalia","(1a) inadequately completed","1","","",""
"Daily","2003","North Rhine-Westphalia","(1b) general elementary school","","","",""
"Daily","2003","North Rhine-Westphalia","(1c) basic vocational qualification","2","","",""
"Daily","2003","North Rhine-Westphalia","(2b) intermediate general qualification","","","",""
"Daily","2003","North Rhine-Westphalia","(2a) intermediate vocational","","","",""
"Daily","2003","North Rhine-Westphalia","(2c_gen) general maturity certificate","","","",""
"Daily","2003","North Rhine-Westphalia","(2c_voc) vocational maturity certificate","","","",""
"Daily","2003","North Rhine-Westphalia","(3a) lower tertiary education","2","","",""
"Daily","2003","North Rhine-Westphalia","(3b) higher tertiary education","","","",""
"Daily","2003","Hesse","(0) in school","","","",""
"Daily","2003","Hesse","(1a) inadequately completed","","","",""
"Daily","2003","Hesse","(1b) general elementary school","","","",""
"Daily","2003","Hesse","(1c) basic vocational qualification","","","",""
"Daily","2003","Hesse","(2b) intermediate general qualification","","","",""
"Daily","2003","Hesse","(2a) intermediate vocational","","","",""
"Daily","2003","Hesse","(2c_gen) general maturity certificate","","","",""
"Daily","2003","Hesse","(2c_voc) vocational maturity certificate","","","",""
"Daily","2003","Hesse","(3a) lower tertiary education","","","",""
"Daily","2003","Hesse","(3b) higher tertiary education","1","","",""
"Daily","2003","Rhineland-Palatinate,Saarland","(0) in school","","","",""
"Daily","2003","Rhineland-Palatinate,Saarland","(1a) inadequately completed","","","",""
"Daily","2003","Rhineland-Palatinate,Saarland","(1b) general elementary school","1","","",""
"Daily","2003","Rhineland-Palatinate,Saarland","(1c) basic vocational qualification","1","","",""
"Daily","2003","Rhineland-Palatinate,Saarland","(2b) intermediate general qualification","","","",""
"Daily","2003","Rhineland-Palatinate,Saarland","(2a) intermediate vocational","","","",""
"Daily","2003","Rhineland-Palatinate,Saarland","(2c_gen) general maturity certificate","","","",""
"Daily","2003","Rhineland-Palatinate,Saarland","(2c_voc) vocational maturity certificate","","","",""
"Daily","2003","Rhineland-Palatinate,Saarland","(3a) lower tertiary education","","","",""
"Daily","2003","Rhineland-Palatinate,Saarland","(3b) higher tertiary education","","","",""
"Daily","2003","Baden-Württemberg","(0) in school","","","",""
"Daily","2003","Baden-Württemberg","(1a) inadequately completed","","","",""
"Daily","2003","Baden-Württemberg","(1b) general elementary school","1","","",""
"Daily","2003","Baden-Württemberg","(1c) basic vocational qualification","","","",""
"Daily","2003","Baden-Württemberg","(2b) intermediate general qualification","","","",""
"Daily","2003","Baden-Württemberg","(2a) intermediate vocational","","","",""
"Daily","2003","Baden-Württemberg","(2c_gen) general maturity certificate","","","",""
"Daily","2003","Baden-Württemberg","(2c_voc) vocational maturity certificate","","","",""
"Daily","2003","Baden-Württemberg","(3a) lower tertiary education","","","",""
"Daily","2003","Baden-Württemberg","(3b) higher tertiary education","","","",""
"Daily","2003","Bavaria","(0) in school","","","",""
"Daily","2003","Bavaria","(1a) inadequately completed","","","",""
"Daily","2003","Bavaria","(1b) general elementary school","","","",""
"Daily","2003","Bavaria","(1c) basic vocational qualification","1","","",""
"Daily","2003","Bavaria","(2b) intermediate general qualification","","","",""
"Daily","2003","Bavaria","(2a) intermediate vocational","1","","",""
"Daily","2003","Bavaria","(2c_gen) general maturity certificate","","","",""
"Daily","2003","Bavaria","(2c_voc) vocational maturity certificate","","","",""
"Daily","2003","Bavaria","(3a) lower tertiary education","","","",""
"Daily","2003","Bavaria","(3b) higher tertiary education","","","",""
"Daily","2003","Berlin","(0) in school","1","","",""
"Daily","2003","Berlin","(1a) inadequately completed","","","",""
"Daily","2003","Berlin","(1b) general elementary school","","","",""
"Daily","2003","Berlin","(1c) basic vocational qualification","","","",""
"Daily","2003","Berlin","(2b) intermediate general qualification","","","",""
"Daily","2003","Berlin","(2a) intermediate vocational","","","",""
"Daily","2003","Berlin","(2c_gen) general maturity certificate","1","","",""
"Daily","2003","Berlin","(2c_voc) vocational maturity certificate","","","",""
"Daily","2003","Berlin","(3a) lower tertiary education","","","",""
"Daily","2003","Berlin","(3b) higher tertiary education","","","",""
"Daily","2003","Brandenburg","(0) in school","","","",""
"Daily","2003","Brandenburg","(1a) inadequately completed","","","",""
"Daily","2003","Brandenburg","(1b) general elementary school","","","",""
"Daily","2003","Brandenburg","(1c) basic vocational qualification","","","",""
"Daily","2003","Brandenburg","(2b) intermediate general qualification","","","",""
"Daily","2003","Brandenburg","(2a) intermediate vocational","","","",""
"Daily","2003","Brandenburg","(2c_gen) general maturity certificate","","","",""
"Daily","2003","Brandenburg","(2c_voc) vocational maturity certificate","","","",""
"Daily","2003","Brandenburg","(3a) lower tertiary education","","","",""
"Daily","2003","Brandenburg","(3b) higher tertiary education","","","",""
"Daily","2003","Mecklenburg-Western Pomerania","(0) in school","","","",""
"Daily","2003","Mecklenburg-Western Pomerania","(1a) inadequately completed","","","",""
"Daily","2003","Mecklenburg-Western Pomerania","(1b) general elementary school","","","",""
"Daily","2003","Mecklenburg-Western Pomerania","(1c) basic vocational qualification","","","",""
"Daily","2003","Mecklenburg-Western Pomerania","(2b) intermediate general qualification","","","",""
"Daily","2003","Mecklenburg-Western Pomerania","(2a) intermediate vocational","","","",""
"Daily","2003","Mecklenburg-Western Pomerania","(2c_gen) general maturity certificate","","","",""
"Daily","2003","Mecklenburg-Western Pomerania","(2c_voc) vocational maturity certificate","","","",""
"Daily","2003","Mecklenburg-Western Pomerania","(3a) lower tertiary education","","","",""
"Daily","2003","Mecklenburg-Western Pomerania","(3b) higher tertiary education","","","",""
"Daily","2003","Saxony","(0) in school","","","",""
"Daily","2003","Saxony","(1a) inadequately completed","","","",""
"Daily","2003","Saxony","(1b) general elementary school","","","",""
"Daily","2003","Saxony","(1c) basic vocational qualification","","","",""
"Daily","2003","Saxony","(2b) intermediate general qualification","","","",""
"Daily","2003","Saxony","(2a) intermediate vocational","","","",""
"Daily","2003","Saxony","(2c_gen) general maturity certificate","","","",""
"Daily","2003","Saxony","(2c_voc) vocational maturity certificate","","","",""
"Daily","2003","Saxony","(3a) lower tertiary education","","","",""
"Daily","2003","Saxony","(3b) higher tertiary education","","","",""
"Daily","2003","Saxony-Anhalt","(0) in school","","","",""
"Daily","2003","Saxony-Anhalt","(1a) inadequately completed","","","",""
"Daily","2003","Saxony-Anhalt","(1b) general elementary school","","","",""
"Daily","2003","Saxony-Anhalt","(1c) basic vocational qualification","","","",""
"Daily","2003","Saxony-Anhalt","(2b) intermediate general qualification","","","",""
"Daily","2003","Saxony-Anhalt","(2a) intermediate vocational","","","",""
"Daily","2003","Saxony-Anhalt","(2c_gen) general maturity certificate","","","",""
"Daily","2003","Saxony-Anhalt","(2c_voc) vocational maturity certificate","","","",""
"Daily","2003","Saxony-Anhalt","(3a) lower tertiary education","","","",""
"Daily","2003","Saxony-Anhalt","(3b) higher tertiary education","","","",""
"Daily","2003","Thuringia","(0) in school","","","",""
"Daily","2003","Thuringia","(1a) inadequately completed","","","",""
"Daily","2003","Thuringia","(1b) general elementary school","","","",""
"Daily","2003","Thuringia","(1c) basic vocational qualification","1","","",""
"Daily","2003","Thuringia","(2b) intermediate general qualification","","","",""
"Daily","2003","Thuringia","(2a) intermediate vocational","1","","",""
"Daily","2003","Thuringia","(2c_gen) general maturity certificate","","","",""
"Daily","2003","Thuringia","(2c_voc) vocational maturity certificate","","","",""
"Daily","2003","Thuringia","(3a) lower tertiary education","","","",""
"Daily","2003","Thuringia","(3b) higher tertiary education","","","",""
"Min 1x per week","2003","Schleswig-Holstein","(0) in school","1","","",""
"Min 1x per week","2003","Schleswig-Holstein","(1a) inadequately completed","1","","",""
"Min 1x per week","2003","Schleswig-Holstein","(1b) general elementary school","2","","",""
"Min 1x per week","2003","Schleswig-Holstein","(1c) basic vocational qualification","11","","",""
"Min 1x per week","2003","Schleswig-Holstein","(2b) intermediate general qualification","","","",""
"Min 1x per week","2003","Schleswig-Holstein","(2a) intermediate vocational","2","","",""
"Min 1x per week","2003","Schleswig-Holstein","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2003","Schleswig-Holstein","(2c_voc) vocational maturity certificate","2","","",""
"Min 1x per week","2003","Schleswig-Holstein","(3a) lower tertiary education","3","","",""
"Min 1x per week","2003","Schleswig-Holstein","(3b) higher tertiary education","2","","",""
"Min 1x per week","2003","Hamburg","(0) in school","","","",""
"Min 1x per week","2003","Hamburg","(1a) inadequately completed","","","",""
"Min 1x per week","2003","Hamburg","(1b) general elementary school","2","","",""
"Min 1x per week","2003","Hamburg","(1c) basic vocational qualification","6","","",""
"Min 1x per week","2003","Hamburg","(2b) intermediate general qualification","","","",""
"Min 1x per week","2003","Hamburg","(2a) intermediate vocational","6","","",""
"Min 1x per week","2003","Hamburg","(2c_gen) general maturity certificate","2","","",""
"Min 1x per week","2003","Hamburg","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2003","Hamburg","(3a) lower tertiary education","1","","",""
"Min 1x per week","2003","Hamburg","(3b) higher tertiary education","4","","",""
"Min 1x per week","2003","Lower Saxony","(0) in school","","","",""
"Min 1x per week","2003","Lower Saxony","(1a) inadequately completed","","","",""
"Min 1x per week","2003","Lower Saxony","(1b) general elementary school","6","","",""
"Min 1x per week","2003","Lower Saxony","(1c) basic vocational qualification","18","","",""
"Min 1x per week","2003","Lower Saxony","(2b) intermediate general qualification","2","","",""
"Min 1x per week","2003","Lower Saxony","(2a) intermediate vocational","21","","",""
"Min 1x per week","2003","Lower Saxony","(2c_gen) general maturity certificate","2","","",""
"Min 1x per week","2003","Lower Saxony","(2c_voc) vocational maturity certificate","5","","",""
"Min 1x per week","2003","Lower Saxony","(3a) lower tertiary education","2","","",""
"Min 1x per week","2003","Lower Saxony","(3b) higher tertiary education","15","","",""
"Min 1x per week","2003","Bremen","(0) in school","","","",""
"Min 1x per week","2003","Bremen","(1a) inadequately completed","","","",""
"Min 1x per week","2003","Bremen","(1b) general elementary school","1","","",""
"Min 1x per week","2003","Bremen","(1c) basic vocational qualification","3","","",""
"Min 1x per week","2003","Bremen","(2b) intermediate general qualification","1","","",""
"Min 1x per week","2003","Bremen","(2a) intermediate vocational","3","","",""
"Min 1x per week","2003","Bremen","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2003","Bremen","(2c_voc) vocational maturity certificate","1","","",""
"Min 1x per week","2003","Bremen","(3a) lower tertiary education","1","","",""
"Min 1x per week","2003","Bremen","(3b) higher tertiary education","2","","",""
"Min 1x per week","2003","North Rhine-Westphalia","(0) in school","6","","",""
"Min 1x per week","2003","North Rhine-Westphalia","(1a) inadequately completed","4","","",""
"Min 1x per week","2003","North Rhine-Westphalia","(1b) general elementary school","14","","",""
"Min 1x per week","2003","North Rhine-Westphalia","(1c) basic vocational qualification","56","0.0439250513926541","0.0332924823125739","0.0545576204727343"
"Min 1x per week","2003","North Rhine-Westphalia","(2b) intermediate general qualification","3","","",""
"Min 1x per week","2003","North Rhine-Westphalia","(2a) intermediate vocational","32","0.0355357489459152","0.0227865944082346","0.0482849034835958"
"Min 1x per week","2003","North Rhine-Westphalia","(2c_gen) general maturity certificate","6","","",""
"Min 1x per week","2003","North Rhine-Westphalia","(2c_voc) vocational maturity certificate","27","","",""
"Min 1x per week","2003","North Rhine-Westphalia","(3a) lower tertiary education","20","","",""
"Min 1x per week","2003","North Rhine-Westphalia","(3b) higher tertiary education","40","0.0649690201416232","0.0447174772373897","0.0852205630458567"
"Min 1x per week","2003","Hesse","(0) in school","3","","",""
"Min 1x per week","2003","Hesse","(1a) inadequately completed","","","",""
"Min 1x per week","2003","Hesse","(1b) general elementary school","5","","",""
"Min 1x per week","2003","Hesse","(1c) basic vocational qualification","18","","",""
"Min 1x per week","2003","Hesse","(2b) intermediate general qualification","5","","",""
"Min 1x per week","2003","Hesse","(2a) intermediate vocational","12","","",""
"Min 1x per week","2003","Hesse","(2c_gen) general maturity certificate","3","","",""
"Min 1x per week","2003","Hesse","(2c_voc) vocational maturity certificate","15","","",""
"Min 1x per week","2003","Hesse","(3a) lower tertiary education","4","","",""
"Min 1x per week","2003","Hesse","(3b) higher tertiary education","9","","",""
"Min 1x per week","2003","Rhineland-Palatinate,Saarland","(0) in school","3","","",""
"Min 1x per week","2003","Rhineland-Palatinate,Saarland","(1a) inadequately completed","1","","",""
"Min 1x per week","2003","Rhineland-Palatinate,Saarland","(1b) general elementary school","7","","",""
"Min 1x per week","2003","Rhineland-Palatinate,Saarland","(1c) basic vocational qualification","26","","",""
"Min 1x per week","2003","Rhineland-Palatinate,Saarland","(2b) intermediate general qualification","1","","",""
"Min 1x per week","2003","Rhineland-Palatinate,Saarland","(2a) intermediate vocational","14","","",""
"Min 1x per week","2003","Rhineland-Palatinate,Saarland","(2c_gen) general maturity certificate","2","","",""
"Min 1x per week","2003","Rhineland-Palatinate,Saarland","(2c_voc) vocational maturity certificate","3","","",""
"Min 1x per week","2003","Rhineland-Palatinate,Saarland","(3a) lower tertiary education","3","","",""
"Min 1x per week","2003","Rhineland-Palatinate,Saarland","(3b) higher tertiary education","12","","",""
"Min 1x per week","2003","Baden-Württemberg","(0) in school","3","","",""
"Min 1x per week","2003","Baden-Württemberg","(1a) inadequately completed","","","",""
"Min 1x per week","2003","Baden-Württemberg","(1b) general elementary school","11","","",""
"Min 1x per week","2003","Baden-Württemberg","(1c) basic vocational qualification","24","","",""
"Min 1x per week","2003","Baden-Württemberg","(2b) intermediate general qualification","","","",""
"Min 1x per week","2003","Baden-Württemberg","(2a) intermediate vocational","24","","",""
"Min 1x per week","2003","Baden-Württemberg","(2c_gen) general maturity certificate","4","","",""
"Min 1x per week","2003","Baden-Württemberg","(2c_voc) vocational maturity certificate","9","","",""
"Min 1x per week","2003","Baden-Württemberg","(3a) lower tertiary education","14","","",""
"Min 1x per week","2003","Baden-Württemberg","(3b) higher tertiary education","20","","",""
"Min 1x per week","2003","Bavaria","(0) in school","2","","",""
"Min 1x per week","2003","Bavaria","(1a) inadequately completed","1","","",""
"Min 1x per week","2003","Bavaria","(1b) general elementary school","13","","",""
"Min 1x per week","2003","Bavaria","(1c) basic vocational qualification","60","0.0483195069778997","0.0355891180226903","0.0610498959331092"
"Min 1x per week","2003","Bavaria","(2b) intermediate general qualification","3","","",""
"Min 1x per week","2003","Bavaria","(2a) intermediate vocational","45","0.0542159388416725","0.0364488905436187","0.0719829871397264"
"Min 1x per week","2003","Bavaria","(2c_gen) general maturity certificate","5","","",""
"Min 1x per week","2003","Bavaria","(2c_voc) vocational maturity certificate","11","","",""
"Min 1x per week","2003","Bavaria","(3a) lower tertiary education","21","","",""
"Min 1x per week","2003","Bavaria","(3b) higher tertiary education","38","0.0900304236573439","0.0609443764783627","0.119116470836325"
"Min 1x per week","2003","Berlin","(0) in school","","","",""
"Min 1x per week","2003","Berlin","(1a) inadequately completed","","","",""
"Min 1x per week","2003","Berlin","(1b) general elementary school","1","","",""
"Min 1x per week","2003","Berlin","(1c) basic vocational qualification","7","","",""
"Min 1x per week","2003","Berlin","(2b) intermediate general qualification","2","","",""
"Min 1x per week","2003","Berlin","(2a) intermediate vocational","8","","",""
"Min 1x per week","2003","Berlin","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2003","Berlin","(2c_voc) vocational maturity certificate","4","","",""
"Min 1x per week","2003","Berlin","(3a) lower tertiary education","8","","",""
"Min 1x per week","2003","Berlin","(3b) higher tertiary education","11","","",""
"Min 1x per week","2003","Brandenburg","(0) in school","2","","",""
"Min 1x per week","2003","Brandenburg","(1a) inadequately completed","","","",""
"Min 1x per week","2003","Brandenburg","(1b) general elementary school","","","",""
"Min 1x per week","2003","Brandenburg","(1c) basic vocational qualification","7","","",""
"Min 1x per week","2003","Brandenburg","(2b) intermediate general qualification","","","",""
"Min 1x per week","2003","Brandenburg","(2a) intermediate vocational","4","","",""
"Min 1x per week","2003","Brandenburg","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2003","Brandenburg","(2c_voc) vocational maturity certificate","1","","",""
"Min 1x per week","2003","Brandenburg","(3a) lower tertiary education","2","","",""
"Min 1x per week","2003","Brandenburg","(3b) higher tertiary education","4","","",""
"Min 1x per week","2003","Mecklenburg-Western Pomerania","(0) in school","1","","",""
"Min 1x per week","2003","Mecklenburg-Western Pomerania","(1a) inadequately completed","","","",""
"Min 1x per week","2003","Mecklenburg-Western Pomerania","(1b) general elementary school","1","","",""
"Min 1x per week","2003","Mecklenburg-Western Pomerania","(1c) basic vocational qualification","6","","",""
"Min 1x per week","2003","Mecklenburg-Western Pomerania","(2b) intermediate general qualification","","","",""
"Min 1x per week","2003","Mecklenburg-Western Pomerania","(2a) intermediate vocational","12","","",""
"Min 1x per week","2003","Mecklenburg-Western Pomerania","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2003","Mecklenburg-Western Pomerania","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2003","Mecklenburg-Western Pomerania","(3a) lower tertiary education","12","","",""
"Min 1x per week","2003","Mecklenburg-Western Pomerania","(3b) higher tertiary education","8","","",""
"Min 1x per week","2003","Saxony","(0) in school","4","","",""
"Min 1x per week","2003","Saxony","(1a) inadequately completed","","","",""
"Min 1x per week","2003","Saxony","(1b) general elementary school","","","",""
"Min 1x per week","2003","Saxony","(1c) basic vocational qualification","24","","",""
"Min 1x per week","2003","Saxony","(2b) intermediate general qualification","7","","",""
"Min 1x per week","2003","Saxony","(2a) intermediate vocational","16","","",""
"Min 1x per week","2003","Saxony","(2c_gen) general maturity certificate","2","","",""
"Min 1x per week","2003","Saxony","(2c_voc) vocational maturity certificate","2","","",""
"Min 1x per week","2003","Saxony","(3a) lower tertiary education","12","","",""
"Min 1x per week","2003","Saxony","(3b) higher tertiary education","17","","",""
"Min 1x per week","2003","Saxony-Anhalt","(0) in school","1","","",""
"Min 1x per week","2003","Saxony-Anhalt","(1a) inadequately completed","","","",""
"Min 1x per week","2003","Saxony-Anhalt","(1b) general elementary school","2","","",""
"Min 1x per week","2003","Saxony-Anhalt","(1c) basic vocational qualification","19","","",""
"Min 1x per week","2003","Saxony-Anhalt","(2b) intermediate general qualification","1","","",""
"Min 1x per week","2003","Saxony-Anhalt","(2a) intermediate vocational","8","","",""
"Min 1x per week","2003","Saxony-Anhalt","(2c_gen) general maturity certificate","1","","",""
"Min 1x per week","2003","Saxony-Anhalt","(2c_voc) vocational maturity certificate","1","","",""
"Min 1x per week","2003","Saxony-Anhalt","(3a) lower tertiary education","8","","",""
"Min 1x per week","2003","Saxony-Anhalt","(3b) higher tertiary education","10","","",""
"Min 1x per week","2003","Thuringia","(0) in school","2","","",""
"Min 1x per week","2003","Thuringia","(1a) inadequately completed","","","",""
"Min 1x per week","2003","Thuringia","(1b) general elementary school","1","","",""
"Min 1x per week","2003","Thuringia","(1c) basic vocational qualification","9","","",""
"Min 1x per week","2003","Thuringia","(2b) intermediate general qualification","","","",""
"Min 1x per week","2003","Thuringia","(2a) intermediate vocational","13","","",""
"Min 1x per week","2003","Thuringia","(2c_gen) general maturity certificate","3","","",""
"Min 1x per week","2003","Thuringia","(2c_voc) vocational maturity certificate","3","","",""
"Min 1x per week","2003","Thuringia","(3a) lower tertiary education","5","","",""
"Min 1x per week","2003","Thuringia","(3b) higher tertiary education","7","","",""
"Min 1x per month","2003","Schleswig-Holstein","(0) in school","3","","",""
"Min 1x per month","2003","Schleswig-Holstein","(1a) inadequately completed","1","","",""
"Min 1x per month","2003","Schleswig-Holstein","(1b) general elementary school","9","","",""
"Min 1x per month","2003","Schleswig-Holstein","(1c) basic vocational qualification","41","0.166714006610958","0.117123184330905","0.216304828891011"
"Min 1x per month","2003","Schleswig-Holstein","(2b) intermediate general qualification","3","","",""
"Min 1x per month","2003","Schleswig-Holstein","(2a) intermediate vocational","43","0.300913940249412","0.226260373036259","0.375567507462566"
"Min 1x per month","2003","Schleswig-Holstein","(2c_gen) general maturity certificate","5","","",""
"Min 1x per month","2003","Schleswig-Holstein","(2c_voc) vocational maturity certificate","14","","",""
"Min 1x per month","2003","Schleswig-Holstein","(3a) lower tertiary education","12","","",""
"Min 1x per month","2003","Schleswig-Holstein","(3b) higher tertiary education","32","0.448658005286017","0.328668193969558","0.568647816602476"
"Min 1x per month","2003","Hamburg","(0) in school","1","","",""
"Min 1x per month","2003","Hamburg","(1a) inadequately completed","1","","",""
"Min 1x per month","2003","Hamburg","(1b) general elementary school","7","","",""
"Min 1x per month","2003","Hamburg","(1c) basic vocational qualification","11","","",""
