"pli0082","year","hgtyp1hh","sampreg","n","percent","lower_confidence","upper_confidence"
"Min 1x per month","2003","Couple + C. LE and GT 16","West Germany","320","0.196768305545952","0.176134168078422","0.217402443013482"
"Min 1x per month","2003","Couple + C. LE and GT 16","East Germany","86","0.187297757820312","0.149806203660383","0.224789311980241"
"Rarely","2003","1-pers.-HH","West Germany","1166","0.523696148218589","0.503100677983974","0.544291618453204"
"Rarely","2003","1-pers.-HH","East Germany","376","0.53550594592881","0.499076373752466","0.571935518105154"
"Rarely","2003","(Married) couple without C. ","West Germany","2938","0.547619185354395","0.534380660570487","0.560857710138302"
"Rarely","2003","(Married) couple without C. ","East Germany","1077","0.57807802883984","0.555603766997179","0.600552290682502"
"Rarely","2003","Single parent ","West Germany","466","0.536667926644246","0.50284557067697","0.570490282611522"
"Rarely","2003","Single parent ","East Germany","166","0.608827697583626","0.552170262479832","0.66548513268742"
"Rarely","2003","Couple + C. LE 16 ","West Germany","2084","0.603065479846509","0.586971050443513","0.619159909249506"
"Rarely","2003","Couple + C. LE 16 ","East Germany","519","0.626870979632949","0.593564849232551","0.660177110033347"
"Rarely","2003","Couple + C. GT 16 ","West Germany","1768","0.628736318995238","0.610894867864065","0.646577770126411"
"Rarely","2003","Couple + C. GT 16 ","East Germany","735","0.646378652108509","0.618428918347779","0.674328385869239"
"Rarely","2003","Couple + C. LE and GT 16","West Germany","900","0.643990156311442","0.619138293589312","0.668842019033572"
"Rarely","2003","Couple + C. LE and GT 16","East Germany","262","0.637155885300124","0.590951380841261","0.683360389758986"
"Never","2003","1-pers.-HH","West Germany","432","0.194925337186835","0.17858946969297","0.211261204680701"
"Never","2003","1-pers.-HH","East Germany","154","0.22093072982631","0.190626870342895","0.251234589309724"
"Never","2003","(Married) couple without C. ","West Germany","588","0.121511758812568","0.112821648166098","0.130201869459038"
"Never","2003","(Married) couple without C. ","East Germany","208","0.131292058018801","0.115923530537787","0.146660585499815"
"Never","2003","Single parent ","West Germany","184","0.238386154920311","0.209485160723748","0.267287149116874"
"Never","2003","Single parent ","East Germany","45","0.14397316568937","0.103215422596214","0.184730908782527"
"Never","2003","Couple + C. LE 16 ","West Germany","318","0.100454172062429","0.0905656918092616","0.110342652315596"
"Never","2003","Couple + C. LE 16 ","East Germany","51","0.0621464254004463","0.0455206780189766","0.078772172781916"
"Never","2003","Couple + C. GT 16 ","West Germany","236","0.101588320009272","0.0904321724116932","0.112744467606852"
"Never","2003","Couple + C. GT 16 ","East Germany","65","0.064069168889396","0.0497535094742286","0.0783848283045634"
"Never","2003","Couple + C. LE and GT 16","West Germany","154","0.130760952168471","0.113262606997639","0.148259297339303"
"Never","2003","Couple + C. LE and GT 16","East Germany","52","0.132873494091451","0.100255155667424","0.165491832515478"
"Daily","2004","1-pers.-HH","West Germany","","","",""
"Daily","2004","1-pers.-HH","East Germany","","","",""
"Daily","2004","(Married) couple without C. ","West Germany","","","",""
"Daily","2004","(Married) couple without C. ","East Germany","","","",""
"Daily","2004","Single parent ","West Germany","","","",""
"Daily","2004","Single parent ","East Germany","","","",""
"Daily","2004","Couple + C. LE 16 ","West Germany","","","",""
"Daily","2004","Couple + C. LE 16 ","East Germany","","","",""
"Daily","2004","Couple + C. GT 16 ","West Germany","","","",""
"Daily","2004","Couple + C. GT 16 ","East Germany","","","",""
"Daily","2004","Couple + C. LE and GT 16","West Germany","","","",""
"Daily","2004","Couple + C. LE and GT 16","East Germany","","","",""
"Min 1x per week","2004","1-pers.-HH","West Germany","","","",""
"Min 1x per week","2004","1-pers.-HH","East Germany","","","",""
"Min 1x per week","2004","(Married) couple without C. ","West Germany","","","",""
"Min 1x per week","2004","(Married) couple without C. ","East Germany","","","",""
"Min 1x per week","2004","Single parent ","West Germany","","","",""
"Min 1x per week","2004","Single parent ","East Germany","","","",""
"Min 1x per week","2004","Couple + C. LE 16 ","West Germany","","","",""
"Min 1x per week","2004","Couple + C. LE 16 ","East Germany","","","",""
"Min 1x per week","2004","Couple + C. GT 16 ","West Germany","","","",""
"Min 1x per week","2004","Couple + C. GT 16 ","East Germany","","","",""
"Min 1x per week","2004","Couple + C. LE and GT 16","West Germany","","","",""
"Min 1x per week","2004","Couple + C. LE and GT 16","East Germany","","","",""
"Min 1x per month","2004","1-pers.-HH","West Germany","","","",""
"Min 1x per month","2004","1-pers.-HH","East Germany","","","",""
"Min 1x per month","2004","(Married) couple without C. ","West Germany","","","",""
"Min 1x per month","2004","(Married) couple without C. ","East Germany","","","",""
"Min 1x per month","2004","Single parent ","West Germany","","","",""
"Min 1x per month","2004","Single parent ","East Germany","","","",""
"Min 1x per month","2004","Couple + C. LE 16 ","West Germany","","","",""
"Min 1x per month","2004","Couple + C. LE 16 ","East Germany","","","",""
"Min 1x per month","2004","Couple + C. GT 16 ","West Germany","","","",""
"Min 1x per month","2004","Couple + C. GT 16 ","East Germany","","","",""
"Min 1x per month","2004","Couple + C. LE and GT 16","West Germany","","","",""
"Min 1x per month","2004","Couple + C. LE and GT 16","East Germany","","","",""
"Rarely","2004","1-pers.-HH","West Germany","","","",""
"Rarely","2004","1-pers.-HH","East Germany","","","",""
"Rarely","2004","(Married) couple without C. ","West Germany","","","",""
"Rarely","2004","(Married) couple without C. ","East Germany","","","",""
"Rarely","2004","Single parent ","West Germany","","","",""
"Rarely","2004","Single parent ","East Germany","","","",""
"Rarely","2004","Couple + C. LE 16 ","West Germany","","","",""
"Rarely","2004","Couple + C. LE 16 ","East Germany","","","",""
"Rarely","2004","Couple + C. GT 16 ","West Germany","","","",""
"Rarely","2004","Couple + C. GT 16 ","East Germany","","","",""
"Rarely","2004","Couple + C. LE and GT 16","West Germany","","","",""
"Rarely","2004","Couple + C. LE and GT 16","East Germany","","","",""
"Never","2004","1-pers.-HH","West Germany","","","",""
"Never","2004","1-pers.-HH","East Germany","","","",""
"Never","2004","(Married) couple without C. ","West Germany","","","",""
"Never","2004","(Married) couple without C. ","East Germany","","","",""
"Never","2004","Single parent ","West Germany","","","",""
"Never","2004","Single parent ","East Germany","","","",""
"Never","2004","Couple + C. LE 16 ","West Germany","","","",""
"Never","2004","Couple + C. LE 16 ","East Germany","","","",""
"Never","2004","Couple + C. GT 16 ","West Germany","","","",""
"Never","2004","Couple + C. GT 16 ","East Germany","","","",""
"Never","2004","Couple + C. LE and GT 16","West Germany","","","",""
"Never","2004","Couple + C. LE and GT 16","East Germany","","","",""
"Daily","2005","1-pers.-HH","West Germany","","","",""
"Daily","2005","1-pers.-HH","East Germany","","","",""
"Daily","2005","(Married) couple without C. ","West Germany","","","",""
"Daily","2005","(Married) couple without C. ","East Germany","","","",""
"Daily","2005","Single parent ","West Germany","","","",""
"Daily","2005","Single parent ","East Germany","","","",""
"Daily","2005","Couple + C. LE 16 ","West Germany","","","",""
"Daily","2005","Couple + C. LE 16 ","East Germany","","","",""
"Daily","2005","Couple + C. GT 16 ","West Germany","","","",""
"Daily","2005","Couple + C. GT 16 ","East Germany","","","",""
"Daily","2005","Couple + C. LE and GT 16","West Germany","","","",""
"Daily","2005","Couple + C. LE and GT 16","East Germany","","","",""
"Min 1x per week","2005","1-pers.-HH","West Germany","","","",""
"Min 1x per week","2005","1-pers.-HH","East Germany","","","",""
"Min 1x per week","2005","(Married) couple without C. ","West Germany","","","",""
"Min 1x per week","2005","(Married) couple without C. ","East Germany","","","",""
"Min 1x per week","2005","Single parent ","West Germany","","","",""
"Min 1x per week","2005","Single parent ","East Germany","","","",""
"Min 1x per week","2005","Couple + C. LE 16 ","West Germany","","","",""
"Min 1x per week","2005","Couple + C. LE 16 ","East Germany","","","",""
"Min 1x per week","2005","Couple + C. GT 16 ","West Germany","","","",""
"Min 1x per week","2005","Couple + C. GT 16 ","East Germany","","","",""
"Min 1x per week","2005","Couple + C. LE and GT 16","West Germany","","","",""
"Min 1x per week","2005","Couple + C. LE and GT 16","East Germany","","","",""
"Min 1x per month","2005","1-pers.-HH","West Germany","","","",""
"Min 1x per month","2005","1-pers.-HH","East Germany","","","",""
"Min 1x per month","2005","(Married) couple without C. ","West Germany","","","",""
"Min 1x per month","2005","(Married) couple without C. ","East Germany","","","",""
"Min 1x per month","2005","Single parent ","West Germany","","","",""
"Min 1x per month","2005","Single parent ","East Germany","","","",""
"Min 1x per month","2005","Couple + C. LE 16 ","West Germany","","","",""
"Min 1x per month","2005","Couple + C. LE 16 ","East Germany","","","",""
"Min 1x per month","2005","Couple + C. GT 16 ","West Germany","","","",""
"Min 1x per month","2005","Couple + C. GT 16 ","East Germany","","","",""
"Min 1x per month","2005","Couple + C. LE and GT 16","West Germany","","","",""
"Min 1x per month","2005","Couple + C. LE and GT 16","East Germany","","","",""
"Rarely","2005","1-pers.-HH","West Germany","","","",""
"Rarely","2005","1-pers.-HH","East Germany","","","",""
"Rarely","2005","(Married) couple without C. ","West Germany","","","",""
"Rarely","2005","(Married) couple without C. ","East Germany","","","",""
"Rarely","2005","Single parent ","West Germany","","","",""
"Rarely","2005","Single parent ","East Germany","","","",""
"Rarely","2005","Couple + C. LE 16 ","West Germany","","","",""
"Rarely","2005","Couple + C. LE 16 ","East Germany","","","",""
"Rarely","2005","Couple + C. GT 16 ","West Germany","","","",""
"Rarely","2005","Couple + C. GT 16 ","East Germany","","","",""
"Rarely","2005","Couple + C. LE and GT 16","West Germany","","","",""
"Rarely","2005","Couple + C. LE and GT 16","East Germany","","","",""
"Never","2005","1-pers.-HH","West Germany","","","",""
"Never","2005","1-pers.-HH","East Germany","","","",""
"Never","2005","(Married) couple without C. ","West Germany","","","",""
"Never","2005","(Married) couple without C. ","East Germany","","","",""
"Never","2005","Single parent ","West Germany","","","",""
"Never","2005","Single parent ","East Germany","","","",""
"Never","2005","Couple + C. LE 16 ","West Germany","","","",""
"Never","2005","Couple + C. LE 16 ","East Germany","","","",""
"Never","2005","Couple + C. GT 16 ","West Germany","","","",""
"Never","2005","Couple + C. GT 16 ","East Germany","","","",""
"Never","2005","Couple + C. LE and GT 16","West Germany","","","",""
"Never","2005","Couple + C. LE and GT 16","East Germany","","","",""
"Daily","2006","1-pers.-HH","West Germany","","","",""
"Daily","2006","1-pers.-HH","East Germany","","","",""
"Daily","2006","(Married) couple without C. ","West Germany","","","",""
"Daily","2006","(Married) couple without C. ","East Germany","","","",""
"Daily","2006","Single parent ","West Germany","","","",""
"Daily","2006","Single parent ","East Germany","","","",""
"Daily","2006","Couple + C. LE 16 ","West Germany","","","",""
"Daily","2006","Couple + C. LE 16 ","East Germany","","","",""
"Daily","2006","Couple + C. GT 16 ","West Germany","","","",""
"Daily","2006","Couple + C. GT 16 ","East Germany","","","",""
"Daily","2006","Couple + C. LE and GT 16","West Germany","","","",""
"Daily","2006","Couple + C. LE and GT 16","East Germany","","","",""
"Min 1x per week","2006","1-pers.-HH","West Germany","","","",""
"Min 1x per week","2006","1-pers.-HH","East Germany","","","",""
"Min 1x per week","2006","(Married) couple without C. ","West Germany","","","",""
"Min 1x per week","2006","(Married) couple without C. ","East Germany","","","",""
"Min 1x per week","2006","Single parent ","West Germany","","","",""
"Min 1x per week","2006","Single parent ","East Germany","","","",""
"Min 1x per week","2006","Couple + C. LE 16 ","West Germany","","","",""
"Min 1x per week","2006","Couple + C. LE 16 ","East Germany","","","",""
"Min 1x per week","2006","Couple + C. GT 16 ","West Germany","","","",""
"Min 1x per week","2006","Couple + C. GT 16 ","East Germany","","","",""
"Min 1x per week","2006","Couple + C. LE and GT 16","West Germany","","","",""
"Min 1x per week","2006","Couple + C. LE and GT 16","East Germany","","","",""
"Min 1x per month","2006","1-pers.-HH","West Germany","","","",""
"Min 1x per month","2006","1-pers.-HH","East Germany","","","",""
"Min 1x per month","2006","(Married) couple without C. ","West Germany","","","",""
"Min 1x per month","2006","(Married) couple without C. ","East Germany","","","",""
"Min 1x per month","2006","Single parent ","West Germany","","","",""
"Min 1x per month","2006","Single parent ","East Germany","","","",""
"Min 1x per month","2006","Couple + C. LE 16 ","West Germany","","","",""
"Min 1x per month","2006","Couple + C. LE 16 ","East Germany","","","",""
"Min 1x per month","2006","Couple + C. GT 16 ","West Germany","","","",""
"Min 1x per month","2006","Couple + C. GT 16 ","East Germany","","","",""
"Min 1x per month","2006","Couple + C. LE and GT 16","West Germany","","","",""
"Min 1x per month","2006","Couple + C. LE and GT 16","East Germany","","","",""
"Rarely","2006","1-pers.-HH","West Germany","","","",""
"Rarely","2006","1-pers.-HH","East Germany","","","",""
"Rarely","2006","(Married) couple without C. ","West Germany","","","",""
"Rarely","2006","(Married) couple without C. ","East Germany","","","",""
"Rarely","2006","Single parent ","West Germany","","","",""
"Rarely","2006","Single parent ","East Germany","","","",""
"Rarely","2006","Couple + C. LE 16 ","West Germany","","","",""
"Rarely","2006","Couple + C. LE 16 ","East Germany","","","",""
"Rarely","2006","Couple + C. GT 16 ","West Germany","","","",""
"Rarely","2006","Couple + C. GT 16 ","East Germany","","","",""
"Rarely","2006","Couple + C. LE and GT 16","West Germany","","","",""
"Rarely","2006","Couple + C. LE and GT 16","East Germany","","","",""
"Never","2006","1-pers.-HH","West Germany","","","",""
"Never","2006","1-pers.-HH","East Germany","","","",""
"Never","2006","(Married) couple without C. ","West Germany","","","",""
"Never","2006","(Married) couple without C. ","East Germany","","","",""
"Never","2006","Single parent ","West Germany","","","",""
"Never","2006","Single parent ","East Germany","","","",""
"Never","2006","Couple + C. LE 16 ","West Germany","","","",""
"Never","2006","Couple + C. LE 16 ","East Germany","","","",""
"Never","2006","Couple + C. GT 16 ","West Germany","","","",""
"Never","2006","Couple + C. GT 16 ","East Germany","","","",""
"Never","2006","Couple + C. LE and GT 16","West Germany","","","",""
"Never","2006","Couple + C. LE and GT 16","East Germany","","","",""
"Daily","2007","1-pers.-HH","West Germany","","","",""
"Daily","2007","1-pers.-HH","East Germany","","","",""
"Daily","2007","(Married) couple without C. ","West Germany","","","",""
"Daily","2007","(Married) couple without C. ","East Germany","","","",""
"Daily","2007","Single parent ","West Germany","","","",""
"Daily","2007","Single parent ","East Germany","","","",""
"Daily","2007","Couple + C. LE 16 ","West Germany","","","",""
"Daily","2007","Couple + C. LE 16 ","East Germany","","","",""
"Daily","2007","Couple + C. GT 16 ","West Germany","","","",""
"Daily","2007","Couple + C. GT 16 ","East Germany","","","",""
"Daily","2007","Couple + C. LE and GT 16","West Germany","","","",""
"Daily","2007","Couple + C. LE and GT 16","East Germany","","","",""
"Min 1x per week","2007","1-pers.-HH","West Germany","","","",""
"Min 1x per week","2007","1-pers.-HH","East Germany","","","",""
"Min 1x per week","2007","(Married) couple without C. ","West Germany","","","",""
"Min 1x per week","2007","(Married) couple without C. ","East Germany","","","",""
"Min 1x per week","2007","Single parent ","West Germany","","","",""
"Min 1x per week","2007","Single parent ","East Germany","","","",""
"Min 1x per week","2007","Couple + C. LE 16 ","West Germany","","","",""
"Min 1x per week","2007","Couple + C. LE 16 ","East Germany","","","",""
"Min 1x per week","2007","Couple + C. GT 16 ","West Germany","","","",""
"Min 1x per week","2007","Couple + C. GT 16 ","East Germany","","","",""
"Min 1x per week","2007","Couple + C. LE and GT 16","West Germany","","","",""
"Min 1x per week","2007","Couple + C. LE and GT 16","East Germany","","","",""
"Min 1x per month","2007","1-pers.-HH","West Germany","","","",""
"Min 1x per month","2007","1-pers.-HH","East Germany","","","",""
"Min 1x per month","2007","(Married) couple without C. ","West Germany","","","",""
"Min 1x per month","2007","(Married) couple without C. ","East Germany","","","",""
"Min 1x per month","2007","Single parent ","West Germany","","","",""
"Min 1x per month","2007","Single parent ","East Germany","","","",""
"Min 1x per month","2007","Couple + C. LE 16 ","West Germany","","","",""
"Min 1x per month","2007","Couple + C. LE 16 ","East Germany","","","",""
"Min 1x per month","2007","Couple + C. GT 16 ","West Germany","","","",""
"Min 1x per month","2007","Couple + C. GT 16 ","East Germany","","","",""
"Min 1x per month","2007","Couple + C. LE and GT 16","West Germany","","","",""
"Min 1x per month","2007","Couple + C. LE and GT 16","East Germany","","","",""
"Rarely","2007","1-pers.-HH","West Germany","","","",""
"Rarely","2007","1-pers.-HH","East Germany","","","",""
"Rarely","2007","(Married) couple without C. ","West Germany","","","",""
"Rarely","2007","(Married) couple without C. ","East Germany","","","",""
"Rarely","2007","Single parent ","West Germany","","","",""
"Rarely","2007","Single parent ","East Germany","","","",""
"Rarely","2007","Couple + C. LE 16 ","West Germany","","","",""
"Rarely","2007","Couple + C. LE 16 ","East Germany","","","",""
"Rarely","2007","Couple + C. GT 16 ","West Germany","","","",""
"Rarely","2007","Couple + C. GT 16 ","East Germany","","","",""
"Rarely","2007","Couple + C. LE and GT 16","West Germany","","","",""
"Rarely","2007","Couple + C. LE and GT 16","East Germany","","","",""
"Never","2007","1-pers.-HH","West Germany","","","",""
"Never","2007","1-pers.-HH","East Germany","","","",""
"Never","2007","(Married) couple without C. ","West Germany","","","",""
"Never","2007","(Married) couple without C. ","East Germany","","","",""
"Never","2007","Single parent ","West Germany","","","",""
"Never","2007","Single parent ","East Germany","","","",""
"Never","2007","Couple + C. LE 16 ","West Germany","","","",""
"Never","2007","Couple + C. LE 16 ","East Germany","","","",""
"Never","2007","Couple + C. GT 16 ","West Germany","","","",""
"Never","2007","Couple + C. GT 16 ","East Germany","","","",""
"Never","2007","Couple + C. LE and GT 16","West Germany","","","",""
"Never","2007","Couple + C. LE and GT 16","East Germany","","","",""
"Daily","2008","1-pers.-HH","West Germany","5","","",""
"Daily","2008","1-pers.-HH","East Germany","","","",""
"Daily","2008","(Married) couple without C. ","West Germany","4","","",""
"Daily","2008","(Married) couple without C. ","East Germany","","","",""
"Daily","2008","Single parent ","West Germany","","","",""
"Daily","2008","Single parent ","East Germany","","","",""
"Daily","2008","Couple + C. LE 16 ","West Germany","1","","",""
"Daily","2008","Couple + C. LE 16 ","East Germany","1","","",""
"Daily","2008","Couple + C. GT 16 ","West Germany","1","","",""
"Daily","2008","Couple + C. GT 16 ","East Germany","2","","",""
"Daily","2008","Couple + C. LE and GT 16","West Germany","","","",""
"Daily","2008","Couple + C. LE and GT 16","East Germany","","","",""
"Min 1x per week","2008","1-pers.-HH","West Germany","61","0.0262758303468551","0.0197087530508297","0.0328429076428804"
"Min 1x per week","2008","1-pers.-HH","East Germany","26","","",""
"Min 1x per week","2008","(Married) couple without C. ","West Germany","195","0.0388131673986551","0.0335618873259186","0.0440644474713916"
"Min 1x per week","2008","(Married) couple without C. ","East Germany","57","0.0243942578722034","0.0173890239396141","0.0313994918047927"
"Min 1x per week","2008","Single parent ","West Germany","16","","",""
"Min 1x per week","2008","Single parent ","East Germany","6","","",""
"Min 1x per week","2008","Couple + C. LE 16 ","West Germany","74","0.0264421294277361","0.0202594180090415","0.0326248408464306"
"Min 1x per week","2008","Couple + C. LE 16 ","East Germany","22","","",""
"Min 1x per week","2008","Couple + C. GT 16 ","West Germany","41","0.0132178775123843","0.00867796891217195","0.0177577861125967"
"Min 1x per week","2008","Couple + C. GT 16 ","East Germany","20","","",""
"Min 1x per week","2008","Couple + C. LE and GT 16","West Germany","19","","",""
"Min 1x per week","2008","Couple + C. LE and GT 16","East Germany","12","","",""
"Min 1x per month","2008","1-pers.-HH","West Germany","462","0.178180152293227","0.162469511315549","0.193890793270906"
"Min 1x per month","2008","1-pers.-HH","East Germany","127","0.16928358161744","0.142675127826756","0.195892035408125"
"Min 1x per month","2008","(Married) couple without C. ","West Germany","1339","0.241643218433675","0.230004750195545","0.253281686671806"
"Min 1x per month","2008","(Married) couple without C. ","East Germany","432","0.220735110673004","0.201902092416676","0.239568128929332"
"Min 1x per month","2008","Single parent ","West Germany","112","0.156960161046469","0.131784570083042","0.182135752009895"
"Min 1x per month","2008","Single parent ","East Germany","50","0.176825825574372","0.132058133565234","0.22159351758351"
"Min 1x per month","2008","Couple + C. LE 16 ","West Germany","621","0.214761623178936","0.19893716044843","0.230586085909441"
"Min 1x per month","2008","Couple + C. LE 16 ","East Germany","146","0.234466389252841","0.201009915578988","0.267922862926694"
"Min 1x per month","2008","Couple + C. GT 16 ","West Germany","466","0.155979300615979","0.141555967138826","0.170402634093132"
"Min 1x per month","2008","Couple + C. GT 16 ","East Germany","162","0.174214994949946","0.149785254085689","0.198644735814202"
"Min 1x per month","2008","Couple + C. LE and GT 16","West Germany","160","0.160746048973055","0.137667498836447","0.183824599109662"
"Min 1x per month","2008","Couple + C. LE and GT 16","East Germany","52","0.232446039133465","0.178895398066283","0.285996680200647"
"Rarely","2008","1-pers.-HH","West Germany","1235","0.542438906369221","0.521985017643373","0.562892795095069"
"Rarely","2008","1-pers.-HH","East Germany","413","0.544053483370005","0.508713725409382","0.579393241330629"
"Rarely","2008","(Married) couple without C. ","West Germany","3011","0.584802450599189","0.571405569117784","0.598199332080594"
"Rarely","2008","(Married) couple without C. ","East Germany","1107","0.590607383926302","0.568278804045552","0.612935963807052"
"Rarely","2008","Single parent ","West Germany","445","0.522588151017689","0.488019113898871","0.557157188136507"
"Rarely","2008","Single parent ","East Germany","155","0.529006770050946","0.470435595025704","0.587577945076189"
"Rarely","2008","Couple + C. LE 16 ","West Germany","1605","0.632165006433321","0.613583042019504","0.650746970847138"
"Rarely","2008","Couple + C. LE 16 ","East Germany","373","0.581981543211799","0.543031309343796","0.620931777079803"
"Rarely","2008","Couple + C. GT 16 ","West Germany","1600","0.674953456986101","0.656334073345421","0.693572840626782"
"Rarely","2008","Couple + C. GT 16 ","East Germany","605","0.625468945608879","0.594295171057549","0.656642720160209"
"Rarely","2008","Couple + C. LE and GT 16","West Germany","679","0.703632541068743","0.674939281493025","0.732325800644461"
"Rarely","2008","Couple + C. LE and GT 16","East Germany","153","0.650130985899539","0.58966622861653","0.710595743182549"
"Never","2008","1-pers.-HH","West Germany","516","0.250354905725891","0.23256876054326","0.268141050908523"
"Never","2008","1-pers.-HH","East Germany","197","0.251608831626326","0.220818590536018","0.282399072716634"
"Never","2008","(Married) couple without C. ","West Germany","648","0.133862504547531","0.124604985257442","0.143120023837621"
"Never","2008","(Married) couple without C. ","East Germany","267","0.164263247528491","0.147438575134138","0.181087919922843"
"Never","2008","Single parent ","West Germany","229","0.304536236695245","0.272685634467692","0.336386838922798"
"Never","2008","Single parent ","East Germany","68","0.282464880686885","0.229638628540679","0.335291132833091"
"Never","2008","Couple + C. LE 16 ","West Germany","286","0.125975296043256","0.11318871532808","0.138761876758431"
"Never","2008","Couple + C. LE 16 ","East Germany","74","0.1569949713208","0.128266290221677","0.185723652419924"
"Never","2008","Couple + C. GT 16 ","West Germany","323","0.155671998663767","0.141260257335676","0.170083739991859"
"Never","2008","Couple + C. GT 16 ","East Germany","137","0.164984268217045","0.141078032688378","0.188890503745712"
"Never","2008","Couple + C. LE and GT 16","West Germany","115","0.119515397056026","0.0991325670181281","0.139898227093924"
"Never","2008","Couple + C. LE and GT 16","East Germany","22","","",""
"Daily","2009","1-pers.-HH","West Germany","","","",""
"Daily","2009","1-pers.-HH","East Germany","","","",""
"Daily","2009","(Married) couple without C. ","West Germany","","","",""
"Daily","2009","(Married) couple without C. ","East Germany","","","",""
"Daily","2009","Single parent ","West Germany","","","",""
"Daily","2009","Single parent ","East Germany","","","",""
"Daily","2009","Couple + C. LE 16 ","West Germany","","","",""
"Daily","2009","Couple + C. LE 16 ","East Germany","","","",""
"Daily","2009","Couple + C. GT 16 ","West Germany","","","",""
"Daily","2009","Couple + C. GT 16 ","East Germany","","","",""
"Daily","2009","Couple + C. LE and GT 16","West Germany","","","",""
"Daily","2009","Couple + C. LE and GT 16","East Germany","","","",""
"Min 1x per week","2009","1-pers.-HH","West Germany","","","",""
"Min 1x per week","2009","1-pers.-HH","East Germany","","","",""
"Min 1x per week","2009","(Married) couple without C. ","West Germany","","","",""
"Min 1x per week","2009","(Married) couple without C. ","East Germany","","","",""
"Min 1x per week","2009","Single parent ","West Germany","","","",""
"Min 1x per week","2009","Single parent ","East Germany","","","",""
"Min 1x per week","2009","Couple + C. LE 16 ","West Germany","","","",""
"Min 1x per week","2009","Couple + C. LE 16 ","East Germany","","","",""
"Min 1x per week","2009","Couple + C. GT 16 ","West Germany","","","",""
"Min 1x per week","2009","Couple + C. GT 16 ","East Germany","","","",""
"Min 1x per week","2009","Couple + C. LE and GT 16","West Germany","","","",""
"Min 1x per week","2009","Couple + C. LE and GT 16","East Germany","","","",""
"Min 1x per month","2009","1-pers.-HH","West Germany","","","",""
"Min 1x per month","2009","1-pers.-HH","East Germany","","","",""
"Min 1x per month","2009","(Married) couple without C. ","West Germany","","","",""
"Min 1x per month","2009","(Married) couple without C. ","East Germany","","","",""
"Min 1x per month","2009","Single parent ","West Germany","","","",""
"Min 1x per month","2009","Single parent ","East Germany","","","",""
"Min 1x per month","2009","Couple + C. LE 16 ","West Germany","","","",""
"Min 1x per month","2009","Couple + C. LE 16 ","East Germany","","","",""
"Min 1x per month","2009","Couple + C. GT 16 ","West Germany","","","",""
"Min 1x per month","2009","Couple + C. GT 16 ","East Germany","","","",""
"Min 1x per month","2009","Couple + C. LE and GT 16","West Germany","","","",""
"Min 1x per month","2009","Couple + C. LE and GT 16","East Germany","","","",""
"Rarely","2009","1-pers.-HH","West Germany","","","",""
"Rarely","2009","1-pers.-HH","East Germany","","","",""
"Rarely","2009","(Married) couple without C. ","West Germany","","","",""
"Rarely","2009","(Married) couple without C. ","East Germany","","","",""
"Rarely","2009","Single parent ","West Germany","","","",""
"Rarely","2009","Single parent ","East Germany","","","",""
"Rarely","2009","Couple + C. LE 16 ","West Germany","","","",""
"Rarely","2009","Couple + C. LE 16 ","East Germany","","","",""
"Rarely","2009","Couple + C. GT 16 ","West Germany","","","",""
"Rarely","2009","Couple + C. GT 16 ","East Germany","","","",""
"Rarely","2009","Couple + C. LE and GT 16","West Germany","","","",""
"Rarely","2009","Couple + C. LE and GT 16","East Germany","","","",""
"Never","2009","1-pers.-HH","West Germany","","","",""
"Never","2009","1-pers.-HH","East Germany","","","",""
"Never","2009","(Married) couple without C. ","West Germany","","","",""
"Never","2009","(Married) couple without C. ","East Germany","","","",""
"Never","2009","Single parent ","West Germany","","","",""
"Never","2009","Single parent ","East Germany","","","",""
"Never","2009","Couple + C. LE 16 ","West Germany","","","",""
"Never","2009","Couple + C. LE 16 ","East Germany","","","",""
"Never","2009","Couple + C. GT 16 ","West Germany","","","",""
"Never","2009","Couple + C. GT 16 ","East Germany","","","",""
"Never","2009","Couple + C. LE and GT 16","West Germany","","","",""
"Never","2009","Couple + C. LE and GT 16","East Germany","","","",""
"Daily","2010","1-pers.-HH","West Germany","","","",""
"Daily","2010","1-pers.-HH","East Germany","","","",""
"Daily","2010","(Married) couple without C. ","West Germany","","","",""
"Daily","2010","(Married) couple without C. ","East Germany","","","",""
"Daily","2010","Single parent ","West Germany","","","",""
"Daily","2010","Single parent ","East Germany","","","",""
"Daily","2010","Couple + C. LE 16 ","West Germany","","","",""
"Daily","2010","Couple + C. LE 16 ","East Germany","","","",""
"Daily","2010","Couple + C. GT 16 ","West Germany","","","",""
"Daily","2010","Couple + C. GT 16 ","East Germany","","","",""
"Daily","2010","Couple + C. LE and GT 16","West Germany","","","",""
"Daily","2010","Couple + C. LE and GT 16","East Germany","","","",""
"Min 1x per week","2010","1-pers.-HH","West Germany","","","",""
"Min 1x per week","2010","1-pers.-HH","East Germany","","","",""
"Min 1x per week","2010","(Married) couple without C. ","West Germany","","","",""
"Min 1x per week","2010","(Married) couple without C. ","East Germany","","","",""
"Min 1x per week","2010","Single parent ","West Germany","","","",""
"Min 1x per week","2010","Single parent ","East Germany","","","",""
"Min 1x per week","2010","Couple + C. LE 16 ","West Germany","","","",""
"Min 1x per week","2010","Couple + C. LE 16 ","East Germany","","","",""
"Min 1x per week","2010","Couple + C. GT 16 ","West Germany","","","",""
"Min 1x per week","2010","Couple + C. GT 16 ","East Germany","","","",""
