"pgoeffd","year","e11102","education","n","percent","lower_confidence","upper_confidence"
"No","2002","Not Employed","Other degree","12","","",""
"No","2002","Not Employed","no degree/no degree yet","10","","",""
"No","2002","Employed","lower secondary degree","3004","0.826640462460196","0.814306972091025","0.838973952829368"
"No","2002","Employed","secondary school degree","3367","0.737688166591806","0.724958147034485","0.750418186149128"
"No","2002","Employed","college entrance qualification","2580","0.684406687483136","0.669957109014332","0.69885626595194"
"No","2002","Employed","Other degree","590","0.842862978957016","0.815998941785003","0.86972701612903"
"No","2002","Employed","no degree/no degree yet","146","0.904127418295249","0.85933999492858","0.948914841661917"
"Yes","2003","Not Employed","lower secondary degree","2","","",""
"Yes","2003","Not Employed","secondary school degree","9","","",""
"Yes","2003","Not Employed","college entrance qualification","13","","",""
"Yes","2003","Not Employed","Other degree","1","","",""
"Yes","2003","Not Employed","no degree/no degree yet","","","",""
"Yes","2003","Employed","lower secondary degree","548","0.185319238991223","0.171667679024994","0.198970798957452"
"Yes","2003","Employed","secondary school degree","1143","0.274809484401307","0.261224140597099","0.288394828205515"
"Yes","2003","Employed","college entrance qualification","1270","0.323934271931367","0.308640986941817","0.339227556920917"
"Yes","2003","Employed","Other degree","96","0.156141265614586","0.127096612872524","0.185185918356648"
"Yes","2003","Employed","no degree/no degree yet","13","","",""
"No","2003","Not Employed","lower secondary degree","31","0.939288975060352","0.857813947528056","1.02076400259265"
"No","2003","Not Employed","secondary school degree","40","0.860078944520523","0.762947299228367","0.957210589812679"
"No","2003","Not Employed","college entrance qualification","27","","",""
"No","2003","Not Employed","Other degree","9","","",""
"No","2003","Not Employed","no degree/no degree yet","7","","",""
"No","2003","Employed","lower secondary degree","2564","0.814680761008777","0.801029201042548","0.828332320975006"
"No","2003","Employed","secondary school degree","3005","0.725190515598693","0.711605171794485","0.738775859402901"
"No","2003","Employed","college entrance qualification","2327","0.676065728068633","0.660772443079083","0.691359013058183"
"No","2003","Employed","Other degree","504","0.843858734385414","0.814814081643352","0.872903387127476"
"No","2003","Employed","no degree/no degree yet","105","0.92772178870937","0.88099997818479","0.97444359923395"
"Yes","2004","Not Employed","lower secondary degree","6","","",""
"Yes","2004","Not Employed","secondary school degree","8","","",""
"Yes","2004","Not Employed","college entrance qualification","14","","",""
"Yes","2004","Not Employed","Other degree","5","","",""
"Yes","2004","Not Employed","no degree/no degree yet","","","",""
"Yes","2004","Employed","lower secondary degree","522","0.173248800680009","0.160019729367322","0.186477871992696"
"Yes","2004","Employed","secondary school degree","1114","0.259258313044095","0.246048996723954","0.272467629364236"
"Yes","2004","Employed","college entrance qualification","1307","0.324397235587546","0.309407618952213","0.339386852222879"
"Yes","2004","Employed","Other degree","96","0.183101711145303","0.151841664434896","0.21436175785571"
"Yes","2004","Employed","no degree/no degree yet","14","","",""
"No","2004","Not Employed","lower secondary degree","31","0.755919680028858","0.617514789219391","0.894324570838325"
"No","2004","Not Employed","secondary school degree","47","0.839527693841695","0.742524885734029","0.936530501949361"
"No","2004","Not Employed","college entrance qualification","36","0.794474287708627","0.682469627459541","0.906478947957712"
"No","2004","Not Employed","Other degree","8","","",""
"No","2004","Not Employed","no degree/no degree yet","9","","",""
"No","2004","Employed","lower secondary degree","2622","0.826751199319991","0.813522128007304","0.839980270632678"
"No","2004","Employed","secondary school degree","3114","0.740741686955905","0.727532370635764","0.753951003276046"
"No","2004","Employed","college entrance qualification","2440","0.675602764412454","0.660613147777121","0.690592381047787"
"No","2004","Employed","Other degree","492","0.816898288854697","0.78563824214429","0.848158335565104"
"No","2004","Employed","no degree/no degree yet","108","0.89773727173438","0.843972043789274","0.951502499679487"
"Yes","2005","Not Employed","lower secondary degree","2","","",""
"Yes","2005","Not Employed","secondary school degree","9","","",""
"Yes","2005","Not Employed","college entrance qualification","11","","",""
"Yes","2005","Not Employed","Other degree","","","",""
"Yes","2005","Not Employed","no degree/no degree yet","1","","",""
"Yes","2005","Employed","lower secondary degree","467","0.181893964705608","0.167354156081352","0.196433773329864"
"Yes","2005","Employed","secondary school degree","1021","0.262044488324993","0.248128585195958","0.275960391454027"
"Yes","2005","Employed","college entrance qualification","1185","0.320428657310174","0.304766409008891","0.336090905611456"
"Yes","2005","Employed","Other degree","89","0.156504958796875","0.125484508230348","0.187525409363402"
"Yes","2005","Employed","no degree/no degree yet","12","","",""
"No","2005","Not Employed","lower secondary degree","32","0.93948276151558","0.859334779621473","1.01963074340969"
"No","2005","Not Employed","secondary school degree","38","0.829902269428647","0.722488020070191","0.937316518787102"
"No","2005","Not Employed","college entrance qualification","32","0.814398467496977","0.698193922098398","0.930603012895557"
"No","2005","Not Employed","Other degree","7","","",""
"No","2005","Not Employed","no degree/no degree yet","5","","",""
"No","2005","Employed","lower secondary degree","2237","0.818106035294392","0.803566226670136","0.832645843918648"
"No","2005","Employed","secondary school degree","2815","0.737955511675008","0.724039608545973","0.751871414804042"
"No","2005","Employed","college entrance qualification","2225","0.679571342689826","0.663909094388544","0.695233590991109"
"No","2005","Employed","Other degree","438","0.843495041203125","0.812474590636598","0.874515491769652"
"No","2005","Employed","no degree/no degree yet","78","0.877761008183211","0.810087318071119","0.945434698295303"
"Yes","2006","Not Employed","lower secondary degree","8","","",""
"Yes","2006","Not Employed","secondary school degree","15","","",""
"Yes","2006","Not Employed","college entrance qualification","20","","",""
"Yes","2006","Not Employed","Other degree","2","","",""
"Yes","2006","Not Employed","no degree/no degree yet","1","","",""
"Yes","2006","Employed","lower secondary degree","485","0.18508121023021","0.170523697887394","0.199638722573026"
"Yes","2006","Employed","secondary school degree","1050","0.251957995369562","0.238390078228784","0.265525912510339"
"Yes","2006","Employed","college entrance qualification","1228","0.325386505323422","0.309924257056407","0.340848753590437"
"Yes","2006","Employed","Other degree","94","0.16034017225813","0.12892385252657","0.19175649198969"
"Yes","2006","Employed","no degree/no degree yet","10","","",""
"No","2006","Not Employed","lower secondary degree","39","0.829170408750302","0.721572802331016","0.936768015169589"
"No","2006","Not Employed","secondary school degree","53","0.773061480454986","0.67350838681273","0.872614574097242"
"No","2006","Not Employed","college entrance qualification","36","0.750816737973017","0.637529631646737","0.864103844299297"
"No","2006","Not Employed","Other degree","15","","",""
"No","2006","Not Employed","no degree/no degree yet","6","","",""
"No","2006","Employed","lower secondary degree","2249","0.81491878976979","0.800361277426974","0.829476302112606"
"No","2006","Employed","secondary school degree","2883","0.748042004630438","0.734474087489661","0.761609921771216"
"No","2006","Employed","college entrance qualification","2299","0.674613494676578","0.659151246409563","0.690075742943593"
"No","2006","Employed","Other degree","430","0.83965982774187","0.80824350801031","0.87107614747343"
"No","2006","Employed","no degree/no degree yet","75","0.913977819950907","0.854368841555617","0.973586798346198"
"Yes","2007","Not Employed","lower secondary degree","14","","",""
"Yes","2007","Not Employed","secondary school degree","12","","",""
"Yes","2007","Not Employed","college entrance qualification","13","","",""
"Yes","2007","Not Employed","Other degree","3","","",""
"Yes","2007","Not Employed","no degree/no degree yet","","","",""
"Yes","2007","Employed","lower secondary degree","444","0.157747225930644","0.144128829678756","0.171365622182531"
"Yes","2007","Employed","secondary school degree","987","0.236685590502908","0.223520049911177","0.24985113109464"
"Yes","2007","Employed","college entrance qualification","1266","0.330660153427457","0.315478885857408","0.345841420997505"
"Yes","2007","Employed","Other degree","93","0.145993888913757","0.115378803967833","0.17660897385968"
"Yes","2007","Employed","no degree/no degree yet","13","","",""
"No","2007","Not Employed","lower secondary degree","40","0.793839608287615","0.685939915417283","0.901739301157947"
"No","2007","Not Employed","secondary school degree","60","0.911801054158123","0.846297693059847","0.977304415256399"
"No","2007","Not Employed","college entrance qualification","45","0.793613029464219","0.689458148459315","0.897767910469123"
"No","2007","Not Employed","Other degree","5","","",""
"No","2007","Not Employed","no degree/no degree yet","3","","",""
"No","2007","Employed","lower secondary degree","2308","0.842252774069356","0.828634377817469","0.855871170321244"
"No","2007","Employed","secondary school degree","3017","0.763314409497092","0.75014886890536","0.776479950088824"
"No","2007","Employed","college entrance qualification","2423","0.669339846572544","0.654158579002495","0.684521114142592"
"No","2007","Employed","Other degree","418","0.854006111086243","0.82339102614032","0.884621196032167"
"No","2007","Employed","no degree/no degree yet","77","0.824037655332492","0.745367458769575","0.902707851895409"
"Yes","2008","Not Employed","lower secondary degree","2","","",""
"Yes","2008","Not Employed","secondary school degree","9","","",""
"Yes","2008","Not Employed","college entrance qualification","13","","",""
"Yes","2008","Not Employed","Other degree","3","","",""
"Yes","2008","Not Employed","no degree/no degree yet","1","","",""
"Yes","2008","Employed","lower secondary degree","402","0.15740146953473","0.14299861250022","0.17180432656924"
"Yes","2008","Employed","secondary school degree","927","0.242812978991758","0.228951873499452","0.256674084484064"
"Yes","2008","Employed","college entrance qualification","1139","0.316975797937721","0.30128019620329","0.332671399672152"
"Yes","2008","Employed","Other degree","79","0.128539778896854","0.0975821650458458","0.159497392747861"
"Yes","2008","Employed","no degree/no degree yet","11","","",""
"No","2008","Not Employed","lower secondary degree","24","","",""
"No","2008","Not Employed","secondary school degree","48","0.878139929779491","0.793217338427627","0.963062521131356"
"No","2008","Not Employed","college entrance qualification","44","0.839629398405624","0.744368020173466","0.934890776637782"
"No","2008","Not Employed","Other degree","7","","",""
"No","2008","Not Employed","no degree/no degree yet","7","","",""
"No","2008","Employed","lower secondary degree","2054","0.84259853046527","0.82819567343076","0.85700138749978"
"No","2008","Employed","secondary school degree","2749","0.757187021008242","0.743325915515936","0.771048126500548"
"No","2008","Employed","college entrance qualification","2237","0.683024202062279","0.667328600327848","0.69871980379671"
"No","2008","Employed","Other degree","370","0.871460221103146","0.840502607252139","0.902417834954154"
"No","2008","Employed","no degree/no degree yet","67","0.819963123621358","0.73469657484574","0.905229672396977"
"Yes","2009","Not Employed","lower secondary degree","3","","",""
"Yes","2009","Not Employed","secondary school degree","8","","",""
"Yes","2009","Not Employed","college entrance qualification","15","","",""
"Yes","2009","Not Employed","Other degree","1","","",""
"Yes","2009","Not Employed","no degree/no degree yet","","","",""
"Yes","2009","Employed","lower secondary degree","389","0.160999604115858","0.146111449474141","0.175887758757574"
"Yes","2009","Employed","secondary school degree","880","0.232933625900827","0.219190415493259","0.246676836308395"
"Yes","2009","Employed","college entrance qualification","1114","0.29897882637017","0.283457434904478","0.314500217835861"
"Yes","2009","Employed","Other degree","79","0.151435375980298","0.11677898684769","0.186091765112906"
"Yes","2009","Employed","no degree/no degree yet","11","","",""
"No","2009","Not Employed","lower secondary degree","21","","",""
"No","2009","Not Employed","secondary school degree","42","0.756914736498695","0.638019108553811","0.875810364443579"
"No","2009","Not Employed","college entrance qualification","25","","",""
"No","2009","Not Employed","Other degree","7","","",""
"No","2009","Not Employed","no degree/no degree yet","8","","",""
"No","2009","Employed","lower secondary degree","1952","0.839000395884142","0.824112241242426","0.853888550525859"
"No","2009","Employed","secondary school degree","2754","0.767066374099173","0.753323163691605","0.780809584506741"
"No","2009","Employed","college entrance qualification","2228","0.701021173629831","0.685499782164139","0.716542565095522"
"No","2009","Employed","Other degree","332","0.848564624019702","0.813908234887094","0.88322101315231"
"No","2009","Employed","no degree/no degree yet","74","0.872265486327223","0.801304915253294","0.943226057401152"
"Yes","2010","Not Employed","lower secondary degree","4","","",""
"Yes","2010","Not Employed","secondary school degree","27","","",""
"Yes","2010","Not Employed","college entrance qualification","31","0.394403364067366","0.29813301954467","0.490673708590062"
"Yes","2010","Not Employed","Other degree","3","","",""
"Yes","2010","Not Employed","no degree/no degree yet","2","","",""
"Yes","2010","Employed","lower secondary degree","433","0.166815929404085","0.153082866948187","0.180548991859983"
"Yes","2010","Employed","secondary school degree","1030","0.225021842873699","0.213121085798446","0.236922599948953"
"Yes","2010","Employed","college entrance qualification","1475","0.323358970200086","0.309632666603714","0.337085273796458"
"Yes","2010","Employed","Other degree","126","0.171250512129044","0.14455458861068","0.197946435647408"
"Yes","2010","Employed","no degree/no degree yet","13","","",""
"No","2010","Not Employed","lower secondary degree","53","0.93548793202919","0.871712965446658","0.999262898611722"
"No","2010","Not Employed","secondary school degree","88","0.802292291845246","0.729501359590029","0.875083224100463"
"No","2010","Not Employed","college entrance qualification","68","0.605596635932634","0.509326291409938","0.70186698045533"
"No","2010","Not Employed","Other degree","19","","",""
"No","2010","Not Employed","no degree/no degree yet","13","","",""
"No","2010","Employed","lower secondary degree","2398","0.833184070595915","0.819451008140017","0.846917133051813"
"No","2010","Employed","secondary school degree","3700","0.774978157126301","0.763077400051047","0.786878914201554"
"No","2010","Employed","college entrance qualification","2986","0.676641029799914","0.662914726203542","0.690367333396286"
"No","2010","Employed","Other degree","639","0.828749487870956","0.802053564352592","0.85544541138932"
"No","2010","Employed","no degree/no degree yet","124","0.937201642559112","0.896578036672697","0.977825248445527"
"Yes","2011","Not Employed","lower secondary degree","10","","",""
"Yes","2011","Not Employed","secondary school degree","13","","",""
"Yes","2011","Not Employed","college entrance qualification","32","0.282781920797453","0.201178832624585","0.364385008970321"
"Yes","2011","Not Employed","Other degree","2","","",""
"Yes","2011","Not Employed","no degree/no degree yet","2","","",""
"Yes","2011","Employed","lower secondary degree","517","0.166405899789679","0.153733129109061","0.179078670470298"
"Yes","2011","Employed","secondary school degree","1330","0.234965225965241","0.223897294579026","0.246033157351456"
"Yes","2011","Employed","college entrance qualification","1790","0.321775035827801","0.309212361043068","0.334337710612534"
"Yes","2011","Employed","Other degree","142","0.164676900225561","0.140592685530612","0.18876111492051"
"Yes","2011","Employed","no degree/no degree yet","20","","",""
"No","2011","Not Employed","lower secondary degree","68","0.782784539740074","0.691274809333979","0.874294270146169"
"No","2011","Not Employed","secondary school degree","98","0.830017346642086","0.760140630339769","0.899894062944404"
"No","2011","Not Employed","college entrance qualification","85","0.717218079202547","0.635614991029679","0.798821167375415"
"No","2011","Not Employed","Other degree","23","","",""
"No","2011","Not Employed","no degree/no degree yet","18","","",""
"No","2011","Employed","lower secondary degree","2801","0.833594100210321","0.820921329529702","0.846266870890939"
"No","2011","Employed","secondary school degree","4307","0.765034774034759","0.753966842648544","0.776102705420974"
"No","2011","Employed","college entrance qualification","3522","0.678224964172199","0.665662289387466","0.690787638956932"
"No","2011","Employed","Other degree","769","0.835323099774439","0.81123888507949","0.859407314469388"
"No","2011","Employed","no degree/no degree yet","172","0.889733256085262","0.845428570002147","0.934037942168377"
"Yes","2012","Not Employed","lower secondary degree","19","","",""
"Yes","2012","Not Employed","secondary school degree","18","","",""
"Yes","2012","Not Employed","college entrance qualification","34","0.270080454901083","0.190306947882658","0.349853961919508"
"Yes","2012","Not Employed","Other degree","4","","",""
"Yes","2012","Not Employed","no degree/no degree yet","1","","",""
"Yes","2012","Employed","lower secondary degree","499","0.165940974506348","0.152965679539416","0.17891626947328"
"Yes","2012","Employed","secondary school degree","1262","0.231877166976362","0.220659236223067","0.243095097729656"
"Yes","2012","Employed","college entrance qualification","1780","0.335865273066001","0.323066557815","0.348663988317002"
"Yes","2012","Employed","Other degree","150","0.16342257975327","0.140020853884977","0.186824305621563"
"Yes","2012","Employed","no degree/no degree yet","17","","",""
"No","2012","Not Employed","lower secondary degree","76","0.777401993946686","0.693751261429334","0.861052726464038"
"No","2012","Not Employed","secondary school degree","124","0.869488693691163","0.814082290675544","0.924895096706781"
"No","2012","Not Employed","college entrance qualification","85","0.729919545098917","0.650146038080492","0.809693052117342"
"No","2012","Not Employed","Other degree","31","0.759681184325467","0.618126696944025","0.901235671706909"
"No","2012","Not Employed","no degree/no degree yet","22","","",""
"No","2012","Employed","lower secondary degree","2659","0.834059025493652","0.82108373052672","0.847034320460584"
"No","2012","Employed","secondary school degree","4175","0.768122833023638","0.756904902270344","0.779340763776933"
"No","2012","Employed","college entrance qualification","3451","0.664134726933999","0.651336011682998","0.676933442185"
"No","2012","Employed","Other degree","809","0.83657742024673","0.813175694378437","0.859979146115023"
"No","2012","Employed","no degree/no degree yet","190","0.924112482622179","0.888037136278585","0.960187828965774"
"Yes","2013","Not Employed","lower secondary degree","46","0.106175475719341","0.0774560866404736","0.134894864798208"
"Yes","2013","Not Employed","secondary school degree","75","0.123717644556722","0.0952253606328586","0.152209928480585"
"Yes","2013","Not Employed","college entrance qualification","118","0.243879168343538","0.206389139276014","0.281369197411063"
"Yes","2013","Not Employed","Other degree","232","0.144062624645019","0.127190565591375","0.160934683698663"
"Yes","2013","Not Employed","no degree/no degree yet","15","","",""
"Yes","2013","Employed","lower secondary degree","457","0.169546792952255","0.155768220019886","0.183325365884624"
"Yes","2013","Employed","secondary school degree","1205","0.240379264371505","0.228547955394538","0.252210573348473"
"Yes","2013","Employed","college entrance qualification","1708","0.36411901021624","0.350397473751186","0.377840546681294"
"Yes","2013","Employed","Other degree","127","0.174285424584229","0.148160737855704","0.200410111312755"
"Yes","2013","Employed","no degree/no degree yet","15","","",""
"No","2013","Not Employed","lower secondary degree","396","0.893824524280659","0.865105135201792","0.922543913359526"
"No","2013","Not Employed","secondary school degree","438","0.876282355443278","0.847790071519415","0.904774639367141"
"No","2013","Not Employed","college entrance qualification","386","0.756120831656462","0.718630802588937","0.793610860723986"
"No","2013","Not Employed","Other degree","1432","0.855937375354981","0.839065316301337","0.872809434408625"
"No","2013","Not Employed","no degree/no degree yet","156","0.90720556077455","0.863718118686108","0.950693002862993"
"No","2013","Employed","lower secondary degree","2392","0.830453207047745","0.816674634115376","0.844231779980114"
"No","2013","Employed","secondary school degree","3806","0.759620735628495","0.747789426651527","0.771452044605462"
"No","2013","Employed","college entrance qualification","3016","0.63588098978376","0.622159453318706","0.649602526248814"
"No","2013","Employed","Other degree","683","0.825714575415771","0.799589888687245","0.851839262144297"
"No","2013","Employed","no degree/no degree yet","184","0.89853682203671","0.856585686305573","0.940487957767846"
"Yes","2014","Not Employed","lower secondary degree","12","","",""
"Yes","2014","Not Employed","secondary school degree","28","","",""
"Yes","2014","Not Employed","college entrance qualification","44","0.384928654049649","0.303151591788804","0.466705716310494"
"Yes","2014","Not Employed","Other degree","18","","",""
"Yes","2014","Not Employed","no degree/no degree yet","","","",""
"Yes","2014","Employed","lower secondary degree","457","0.172572796513143","0.158581270264901","0.186564322761385"
"Yes","2014","Employed","secondary school degree","1110","0.229159254204497","0.217193067678986","0.241125440730008"
"Yes","2014","Employed","college entrance qualification","1668","0.363491866650762","0.349763763921649","0.377219969379875"
"Yes","2014","Employed","Other degree","276","0.173268416351596","0.155998434807957","0.190538397895235"
"Yes","2014","Employed","no degree/no degree yet","24","","",""
"No","2014","Not Employed","lower secondary degree","97","0.931690706061121","0.88433082294511","0.979050589177133"
"No","2014","Not Employed","secondary school degree","120","0.848885713540626","0.791183216414751","0.906588210666501"
"No","2014","Not Employed","college entrance qualification","92","0.615071345950351","0.533294283689506","0.696848408211196"
"No","2014","Not Employed","Other degree","102","0.696759867089321","0.614518111788305","0.779001622390337"
"No","2014","Not Employed","no degree/no degree yet","28","","",""
"No","2014","Employed","lower secondary degree","2345","0.827427203486857","0.813435677238615","0.841418729735099"
"No","2014","Employed","secondary school degree","3629","0.770840745795503","0.758874559269992","0.782806932321014"
"No","2014","Employed","college entrance qualification","3048","0.636508133349238","0.622780030620125","0.650236236078351"
"No","2014","Employed","Other degree","1569","0.826731583648404","0.809461602104765","0.844001565192044"
"No","2014","Employed","no degree/no degree yet","208","0.906416496154302","0.868939251855324","0.94389374045328"
"Yes","2015","Not Employed","lower secondary degree","16","","",""
"Yes","2015","Not Employed","secondary school degree","23","","",""
"Yes","2015","Not Employed","college entrance qualification","47","0.269195482309717","0.20366758196923","0.334723382650204"
"Yes","2015","Not Employed","Other degree","93","0.123113909740702","0.101515470810203","0.144712348671201"
"Yes","2015","Not Employed","no degree/no degree yet","8","","",""
"Yes","2015","Employed","lower secondary degree","428","0.171376763206824","0.156764847413488","0.18598867900016"
"Yes","2015","Employed","secondary school degree","1038","0.222432341165146","0.21029487922868","0.234569803101612"
"Yes","2015","Employed","college entrance qualification","1620","0.363131704987004","0.349033908775954","0.377229501198053"
"Yes","2015","Employed","Other degree","245","0.170416783245953","0.152073271330264","0.188760295161641"
"Yes","2015","Employed","no degree/no degree yet","25","","",""
"No","2015","Not Employed","lower secondary degree","79","0.711781710861138","0.620702246334416","0.802861175387859"
"No","2015","Not Employed","secondary school degree","104","0.800061554883302","0.730502113332445","0.869620996434158"
"No","2015","Not Employed","college entrance qualification","129","0.730804517690283","0.665276617349796","0.79633241803077"
"No","2015","Not Employed","Other degree","796","0.876886090259298","0.855287651328799","0.898484529189797"
"No","2015","Not Employed","no degree/no degree yet","87","0.725048513420405","0.63526473922714","0.814832287613671"
"No","2015","Employed","lower secondary degree","2127","0.828623236793176","0.81401132099984","0.843235152586512"
"No","2015","Employed","secondary school degree","3472","0.777567658834854","0.765430196898388","0.78970512077132"
"No","2015","Employed","college entrance qualification","2850","0.636868295012996","0.622770498801947","0.650966091224046"
"No","2015","Employed","Other degree","1369","0.829583216754047","0.811239704838359","0.847926728669736"
"No","2015","Employed","no degree/no degree yet","164","0.843758407615854","0.791994795537815","0.895522019693894"
"Yes","2016","Not Employed","lower secondary degree","10","","",""
"Yes","2016","Not Employed","secondary school degree","20","","",""
"Yes","2016","Not Employed","college entrance qualification","32","0.302278218578228","0.217603563384267","0.386952873772189"
"Yes","2016","Not Employed","Other degree","39","0.0547699000311965","0.0312661810339859","0.0782736190284071"
"Yes","2016","Not Employed","no degree/no degree yet","13","","",""
"Yes","2016","Employed","lower secondary degree","394","0.167858662582409","0.152915530570246","0.182801794594571"
"Yes","2016","Employed","secondary school degree","976","0.232437322535114","0.219584863443167","0.245289781627061"
"Yes","2016","Employed","college entrance qualification","1588","0.35990438831561","0.34561315391589","0.37419562271533"
"Yes","2016","Employed","Other degree","301","0.164188822605786","0.147708670909722","0.180668974301849"
"Yes","2016","Employed","no degree/no degree yet","19","","",""
"No","2016","Not Employed","lower secondary degree","66","0.80580597919605","0.716870619756022","0.894741338636078"
"No","2016","Not Employed","secondary school degree","77","0.827809698029828","0.752676509028562","0.902942887031093"
"No","2016","Not Employed","college entrance qualification","81","0.697721781421772","0.613047126227812","0.782396436615733"
"No","2016","Not Employed","Other degree","321","0.945230099968803","0.921726380971593","0.968733818966014"
"No","2016","Not Employed","no degree/no degree yet","143","0.759181757290783","0.692084716739926","0.82627879784164"
"No","2016","Employed","lower secondary degree","2009","0.832141337417591","0.817198205405429","0.847084469429754"
"No","2016","Employed","secondary school degree","3173","0.767562677464886","0.754710218372939","0.780415136556833"
"No","2016","Employed","college entrance qualification","2745","0.64009561168439","0.62580437728467","0.65438684608411"
"No","2016","Employed","Other degree","1640","0.835811177394214","0.81933102569815","0.852291329090277"
"No","2016","Employed","no degree/no degree yet","210","0.911232884198786","0.874397000220228","0.948068768177345"
"Yes","2017","Not Employed","lower secondary degree","14","","",""
"Yes","2017","Not Employed","secondary school degree","26","","",""
"Yes","2017","Not Employed","college entrance qualification","45","0.308873503564685","0.228832559018919","0.388914448110451"
"Yes","2017","Not Employed","Other degree","43","0.166145900748665","0.132951534994537","0.199340266502793"
"Yes","2017","Not Employed","no degree/no degree yet","21","","",""
"Yes","2017","Employed","lower secondary degree","426","0.160874593193397","0.146848634541394","0.1749005518454"
"Yes","2017","Employed","secondary school degree","1160","0.229781337305747","0.217931835443063","0.241630839168432"
"Yes","2017","Employed","college entrance qualification","1873","0.362430411117452","0.349292813938095","0.375568008296809"
"Yes","2017","Employed","Other degree","271","0.159679632793412","0.143412881664528","0.175946383922297"
"Yes","2017","Employed","no degree/no degree yet","26","","",""
"No","2017","Not Employed","lower secondary degree","79","0.873859885856167","0.80638314025575","0.941336631456584"
"No","2017","Not Employed","secondary school degree","88","0.740943408136532","0.660519437957494","0.82136737831557"
"No","2017","Not Employed","college entrance qualification","83","0.691126496435315","0.611085551889549","0.771167440981081"
"No","2017","Not Employed","Other degree","440","0.833854099251335","0.800659733497207","0.867048465005463"
"No","2017","Not Employed","no degree/no degree yet","211","0.86682478872667","0.82310465748207","0.910544919971271"
"No","2017","Employed","lower secondary degree","2210","0.839125406806603","0.8250994481546","0.853151365458606"
"No","2017","Employed","secondary school degree","3682","0.770218662694253","0.758369160831568","0.782068164556937"
"No","2017","Employed","college entrance qualification","3270","0.637569588882548","0.624431991703192","0.650707186061905"
"No","2017","Employed","Other degree","1677","0.840320367206588","0.824053616077703","0.856587118335472"
"No","2017","Employed","no degree/no degree yet","248","0.890271287080602","0.853263413186154","0.92727916097505"
"Yes","2018","Not Employed","lower secondary degree","10","","",""
"Yes","2018","Not Employed","secondary school degree","16","","",""
"Yes","2018","Not Employed","college entrance qualification","32","0.258742202053073","0.181968699031718","0.335515705074427"
"Yes","2018","Not Employed","Other degree","60","0.0868232657768204","0.0611475487314013","0.112498982822239"
"Yes","2018","Not Employed","no degree/no degree yet","12","","",""
"Yes","2018","Employed","lower secondary degree","395","0.180045676740528","0.164583275902335","0.19550807757872"
"Yes","2018","Employed","secondary school degree","1073","0.229627302659353","0.217338656546866","0.241915948771841"
"Yes","2018","Employed","college entrance qualification","1777","0.362638989419311","0.349068062257295","0.376209916581328"
"Yes","2018","Employed","Other degree","302","0.19205571182415","0.174682950127312","0.209428473520988"
"Yes","2018","Employed","no degree/no degree yet","27","","",""
"No","2018","Not Employed","lower secondary degree","53","0.729834004573246","0.620184870540974","0.839483138605517"
"No","2018","Not Employed","secondary school degree","77","0.857109796029373","0.785984174547451","0.928235417511295"
"No","2018","Not Employed","college entrance qualification","93","0.741257797946927","0.664484294925573","0.818031300968282"
"No","2018","Not Employed","Other degree","402","0.91317673422318","0.887501017177761","0.938852451268599"
"No","2018","Not Employed","no degree/no degree yet","204","0.980006199891109","0.961338822824194","0.998673576958024"
"No","2018","Employed","lower secondary degree","1977","0.819954323259472","0.80449192242128","0.835416724097665"
"No","2018","Employed","secondary school degree","3427","0.770372697340647","0.758084051228159","0.782661343453134"
"No","2018","Employed","college entrance qualification","3044","0.637361010580689","0.623790083418672","0.650931937742705"
"No","2018","Employed","Other degree","1673","0.80794428817585","0.790571526479012","0.825317049872688"
"No","2018","Employed","no degree/no degree yet","292","0.902785264747005","0.87027570940637","0.93529482008764"
"Yes","2019","Not Employed","lower secondary degree","13","","",""
"Yes","2019","Not Employed","secondary school degree","19","","",""
"Yes","2019","Not Employed","college entrance qualification","65","0.385766194729301","0.315998201922662","0.45553418753594"
"Yes","2019","Not Employed","Other degree","37","0.0994900169758128","0.0661164313247167","0.132863602626909"
"Yes","2019","Not Employed","no degree/no degree yet","12","","",""
"Yes","2019","Employed","lower secondary degree","348","0.175932923039397","0.159632184073673","0.192233662005121"
"Yes","2019","Employed","secondary school degree","1042","0.241788051771301","0.229018689185654","0.254557414356948"
"Yes","2019","Employed","college entrance qualification","1723","0.361580348698857","0.348105751351032","0.375054946046683"
"Yes","2019","Employed","Other degree","273","0.177206226521365","0.159796895034043","0.194615558008687"
"Yes","2019","Employed","no degree/no degree yet","26","","",""
"No","2019","Not Employed","lower secondary degree","93","0.904576744012148","0.848646722920132","0.960506765104163"
"No","2019","Not Employed","secondary school degree","109","0.903382427606938","0.85220163749848","0.954563217715395"
"No","2019","Not Employed","college entrance qualification","122","0.614233805270699","0.54446581246406","0.684001798077338"
"No","2019","Not Employed","Other degree","272","0.900509983024187","0.867136397373091","0.933883568675283"
"No","2019","Not Employed","no degree/no degree yet","188","0.81149935854261","0.757295076070098","0.865703641015123"
"No","2019","Employed","lower secondary degree","1748","0.824067076960603","0.807766337994879","0.840367815926327"
"No","2019","Employed","secondary school degree","3277","0.758211948228699","0.745442585643052","0.770981310814346"
"No","2019","Employed","college entrance qualification","3161","0.638419651301142","0.624945053953317","0.651894248648968"
"No","2019","Employed","Other degree","1575","0.822793773478635","0.805384441991313","0.840203104965957"
"No","2019","Employed","no degree/no degree yet","378","0.862036057043429","0.828407911121641","0.895664202965216"
