"ple0004","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Not at all","2008","indirect migration background","middle vocational","259","0.807258613301186","0.764107758015305","0.850409468587067","3"
"Not at all","2008","indirect migration background","vocational + Abi","33","0.745103658776326","0.611706582370982","0.87850073518167","3"
"Not at all","2008","no migration background","in school","256","0.906692206230403","0.873273433391843","0.940110979068964","3"
"Not at all","2008","no migration background","inadequately","37","0.470159393943848","0.357948125103991","0.582370662783705","3"
"Not at all","2008","no migration background","general elemantary","640","0.420565772747663","0.395086648526297","0.44604489696903","3"
"Not at all","2008","no migration background","middle vocational","4870","0.529477873929979","0.519001673901604","0.539954073958354","3"
"Not at all","2008","no migration background","vocational + Abi","604","0.666518768018991","0.635082346034862","0.697955190003121","3"
"Not at all","2008","no migration background","higher vocational","720","0.543496163156966","0.516101454389125","0.570890871924806","3"
"Not at all","2008","no migration background","higher education","2533","0.666776972228322","0.651797875118902","0.681756069337743","3"
"Not at all","2008","direct migration background","vocational + Abi","120","0.627040808623018","0.558991175764702","0.695090441481334","3"
"Not at all","2008","direct migration background","higher vocational","66","0.605361797169663","0.515639014815514","0.695084579523812","3"
"Not at all","2008","direct migration background","higher education","190","0.558634782373077","0.503712787170447","0.613556777575708","3"
"Not at all","2008","direct migration background","in school","10","","","","3"
"Not at all","2008","direct migration background","inadequately","33","0.329590823848614","0.237917086894274","0.421264560802954","3"
"Not at all","2008","direct migration background","general elemantary","196","0.405696040149135","0.359176983104135","0.452215097194135","3"
"Not at all","2008","direct migration background","middle vocational","410","0.590482816022073","0.554388150399201","0.626577481644944","3"
"Strong","2008","direct migration background","in school","","","","","1"
"Strong","2008","direct migration background","inadequately","25","","","","1"
"Strong","2008","direct migration background","general elemantary","86","0.234932065544354","0.194767104032447","0.27509702705626","1"
"Strong","2008","direct migration background","middle vocational","79","0.0985384745171429","0.0766618737519185","0.120415075282367","1"
"Strong","2008","direct migration background","vocational + Abi","20","","","","1"
"Strong","2008","direct migration background","higher vocational","19","","","","1"
"Strong","2008","direct migration background","higher education","25","","","","1"
"Strong","2008","indirect migration background","in school","","","","","1"
"Strong","2008","indirect migration background","inadequately","","","","","1"
"Strong","2008","indirect migration background","general elemantary","5","","","","1"
"Strong","2008","indirect migration background","middle vocational","13","","","","1"
"Strong","2008","indirect migration background","vocational + Abi","1","","","","1"
"Strong","2008","indirect migration background","higher vocational","3","","","","1"
"Strong","2008","indirect migration background","higher education","2","","","","1"
"Strong","2008","no migration background","inadequately","14","","","","1"
"Strong","2008","no migration background","general elemantary","305","0.221044639683438","0.199627486653141","0.242461792713735","1"
"Strong","2008","no migration background","middle vocational","1029","0.129628744125733","0.122578684739592","0.136678803511873","1"
"Strong","2008","no migration background","vocational + Abi","49","0.0770562676361734","0.0592741771082855","0.0948383581640612","1"
"Strong","2008","no migration background","in school","1","","","","1"
"Strong","2008","no migration background","higher vocational","121","0.110419874632424","0.0931828464712457","0.127656902793602","1"
"Strong","2008","no migration background","higher education","249","0.0718704680130032","0.0636630345774013","0.080077901448605","1"
"A little","2009","indirect migration background","general elemantary","","","","","2"
"A little","2009","indirect migration background","middle vocational","","","","","2"
"A little","2009","indirect migration background","higher vocational","","","","","2"
"A little","2009","indirect migration background","higher education","","","","","2"
"A little","2009","indirect migration background","in school","","","","","2"
"A little","2009","indirect migration background","inadequately","","","","","2"
"A little","2009","indirect migration background","vocational + Abi","","","","","2"
"A little","2009","direct migration background","middle vocational","","","","","2"
"A little","2009","direct migration background","vocational + Abi","","","","","2"
"A little","2009","direct migration background","higher vocational","","","","","2"
"A little","2009","direct migration background","higher education","","","","","2"
"A little","2009","direct migration background","inadequately","","","","","2"
"A little","2009","direct migration background","general elemantary","","","","","2"
"A little","2009","direct migration background","in school","","","","","2"
"A little","2009","no migration background","in school","","","","","2"
"A little","2009","no migration background","inadequately","","","","","2"
"A little","2009","no migration background","general elemantary","","","","","2"
"A little","2009","no migration background","middle vocational","","","","","2"
"A little","2009","no migration background","higher vocational","","","","","2"
"A little","2009","no migration background","higher education","","","","","2"
"A little","2009","no migration background","vocational + Abi","","","","","2"
"Not at all","2009","indirect migration background","general elemantary","","","","","3"
"Not at all","2009","indirect migration background","higher education","","","","","3"
"Not at all","2009","indirect migration background","in school","","","","","3"
"Not at all","2009","indirect migration background","higher vocational","","","","","3"
"Not at all","2009","indirect migration background","inadequately","","","","","3"
"Not at all","2009","indirect migration background","middle vocational","","","","","3"
"Not at all","2009","indirect migration background","vocational + Abi","","","","","3"
"Not at all","2009","direct migration background","general elemantary","","","","","3"
"Not at all","2009","direct migration background","middle vocational","","","","","3"
"Not at all","2009","direct migration background","vocational + Abi","","","","","3"
"Not at all","2009","direct migration background","higher vocational","","","","","3"
"Not at all","2009","direct migration background","higher education","","","","","3"
"Not at all","2009","no migration background","in school","","","","","3"
"Not at all","2009","no migration background","higher vocational","","","","","3"
"Not at all","2009","no migration background","higher education","","","","","3"
"Not at all","2009","direct migration background","in school","","","","","3"
"Not at all","2009","direct migration background","inadequately","","","","","3"
"Not at all","2009","no migration background","inadequately","","","","","3"
"Not at all","2009","no migration background","general elemantary","","","","","3"
"Not at all","2009","no migration background","middle vocational","","","","","3"
"Not at all","2009","no migration background","vocational + Abi","","","","","3"
"Strong","2009","direct migration background","in school","","","","","1"
"Strong","2009","direct migration background","inadequately","","","","","1"
"Strong","2009","direct migration background","general elemantary","","","","","1"
"Strong","2009","direct migration background","middle vocational","","","","","1"
"Strong","2009","direct migration background","vocational + Abi","","","","","1"
"Strong","2009","direct migration background","higher vocational","","","","","1"
"Strong","2009","direct migration background","higher education","","","","","1"
"Strong","2009","indirect migration background","in school","","","","","1"
"Strong","2009","indirect migration background","inadequately","","","","","1"
"Strong","2009","indirect migration background","general elemantary","","","","","1"
"Strong","2009","indirect migration background","middle vocational","","","","","1"
"Strong","2009","indirect migration background","vocational + Abi","","","","","1"
"Strong","2009","indirect migration background","higher vocational","","","","","1"
"Strong","2009","indirect migration background","higher education","","","","","1"
"Strong","2009","no migration background","inadequately","","","","","1"
"Strong","2009","no migration background","general elemantary","","","","","1"
"Strong","2009","no migration background","middle vocational","","","","","1"
"Strong","2009","no migration background","vocational + Abi","","","","","1"
"Strong","2009","no migration background","in school","","","","","1"
"Strong","2009","no migration background","higher vocational","","","","","1"
"Strong","2009","no migration background","higher education","","","","","1"
"A little","2010","indirect migration background","higher vocational","10","","","","2"
"A little","2010","indirect migration background","middle vocational","64","0.308136401167163","0.252857113533945","0.363415688800382","2"
"A little","2010","indirect migration background","vocational + Abi","6","","","","2"
"A little","2010","indirect migration background","higher education","18","","","","2"
"A little","2010","indirect migration background","in school","4","","","","2"
"A little","2010","indirect migration background","inadequately","1","","","","2"
"A little","2010","indirect migration background","general elemantary","23","","","","2"
"A little","2010","direct migration background","general elemantary","118","0.367397215146012","0.315144640488816","0.419649789803208","2"
"A little","2010","direct migration background","middle vocational","175","0.329216260623559","0.289580872704066","0.368851648543052","2"
"A little","2010","direct migration background","in school","","","","","2"
"A little","2010","direct migration background","inadequately","27","","","","2"
"A little","2010","direct migration background","vocational + Abi","45","0.343715363976932","0.266409990750295","0.421020737203569","2"
"A little","2010","direct migration background","higher vocational","30","0.325968370797249","0.226320850165671","0.425615891428827","2"
"A little","2010","direct migration background","higher education","90","0.361137139726501","0.304263279360296","0.418011000092707","2"
"A little","2010","no migration background","general elemantary","435","0.386943918815979","0.359213078432457","0.4146747591995","2"
"A little","2010","no migration background","in school","18","","","","2"
"A little","2010","no migration background","inadequately","25","","","","2"
"A little","2010","no migration background","middle vocational","2601","0.362610558431566","0.351741864457233","0.373479252405899","2"
"A little","2010","no migration background","vocational + Abi","161","0.197222221887155","0.168951860688368","0.225492583085943","2"
"A little","2010","no migration background","higher education","1012","0.311221466632366","0.295840959567065","0.326601973697668","2"
"A little","2010","no migration background","higher vocational","412","0.395200117710729","0.366820270894374","0.423579964527084","2"
"Not at all","2010","indirect migration background","higher education","64","0.783293288085464","0.695706820353723","0.870879755817205","3"
"Not at all","2010","indirect migration background","vocational + Abi","31","0.875253317181211","0.76878298361887","0.981723650743552","3"
"Not at all","2010","indirect migration background","higher vocational","21","","","","3"
"Not at all","2010","indirect migration background","in school","41","0.929858342119847","0.855241263221993","1.0044754210177","3"
"Not at all","2010","indirect migration background","general elemantary","95","0.775752430115449","0.701127676017847","0.850377184213051","3"
"Not at all","2010","indirect migration background","middle vocational","194","0.672150205715815","0.615948264068814","0.728352147362816","3"
"Not at all","2010","indirect migration background","inadequately","8","","","","3"
"Not at all","2010","direct migration background","general elemantary","142","0.401212655105234","0.348087790913085","0.454337519297383","3"
"Not at all","2010","direct migration background","middle vocational","301","0.535951306508089","0.493888750948172","0.578013862068005","3"
"Not at all","2010","direct migration background","vocational + Abi","85","0.560953214165374","0.480177127099287","0.641729301231461","3"
"Not at all","2010","direct migration background","higher vocational","42","0.522171760222528","0.415982345986452","0.628361174458603","3"
"Not at all","2010","direct migration background","higher education","161","0.508913428934178","0.449719959666381","0.568106898201974","3"
"Not at all","2010","no migration background","in school","200","0.914433241437526","0.877470404758588","0.951396078116464","3"
"Not at all","2010","no migration background","higher vocational","603","0.508153138579025","0.479132435906493","0.537173841251558","3"
"Not at all","2010","no migration background","higher education","2246","0.611474672355429","0.595282877845569","0.627666466865289","3"
"Not at all","2010","direct migration background","in school","7","","","","3"
"Not at all","2010","direct migration background","inadequately","21","","","","3"
"Not at all","2010","no migration background","inadequately","24","","","","3"
"Not at all","2010","no migration background","general elemantary","481","0.37089660411298","0.343393839041688","0.398399369184273","3"
"Not at all","2010","no migration background","middle vocational","3974","0.497078773902699","0.485775160456749","0.508382387348648","3"
"Not at all","2010","no migration background","vocational + Abi","553","0.710940007148185","0.678731823523022","0.743148190773347","3"
"Strong","2010","direct migration background","in school","","","","","1"
"Strong","2010","direct migration background","inadequately","22","","","","1"
"Strong","2010","direct migration background","general elemantary","67","0.231390129748754","0.185681352032699","0.277098907464809","1"
"Strong","2010","direct migration background","middle vocational","64","0.134832432868352","0.106025401084975","0.16363946465173","1"
"Strong","2010","direct migration background","vocational + Abi","15","","","","1"
"Strong","2010","direct migration background","higher vocational","13","","","","1"
"Strong","2010","direct migration background","higher education","23","","","","1"
"Strong","2010","indirect migration background","in school","","","","","1"
"Strong","2010","indirect migration background","inadequately","","","","","1"
"Strong","2010","indirect migration background","general elemantary","2","","","","1"
"Strong","2010","indirect migration background","middle vocational","10","","","","1"
"Strong","2010","indirect migration background","vocational + Abi","","","","","1"
"Strong","2010","indirect migration background","higher vocational","1","","","","1"
"Strong","2010","indirect migration background","higher education","3","","","","1"
"Strong","2010","no migration background","general elemantary","269","0.242159477071041","0.21776853566569","0.266550418476392","1"
"Strong","2010","no migration background","middle vocational","941","0.140310667665736","0.132458838901355","0.148162496430116","1"
"Strong","2010","no migration background","vocational + Abi","47","0.0918377709646599","0.0713191510153372","0.112356390913983","1"
"Strong","2010","no migration background","higher vocational","125","0.0966467437102454","0.0794946126862166","0.113798874734274","1"
"Strong","2010","no migration background","higher education","223","0.0773038610122041","0.068431769272448","0.0861759527519602","1"
"Strong","2010","no migration background","in school","2","","","","1"
"Strong","2010","no migration background","inadequately","11","","","","1"
"A little","2011","indirect migration background","inadequately","","","","","2"
"A little","2011","indirect migration background","in school","","","","","2"
"A little","2011","indirect migration background","general elemantary","","","","","2"
"A little","2011","indirect migration background","middle vocational","","","","","2"
"A little","2011","indirect migration background","higher vocational","","","","","2"
"A little","2011","indirect migration background","higher education","","","","","2"
"A little","2011","indirect migration background","vocational + Abi","","","","","2"
"A little","2011","direct migration background","in school","","","","","2"
"A little","2011","direct migration background","inadequately","","","","","2"
"A little","2011","direct migration background","general elemantary","","","","","2"
"A little","2011","direct migration background","higher vocational","","","","","2"
"A little","2011","direct migration background","higher education","","","","","2"
"A little","2011","direct migration background","middle vocational","","","","","2"
"A little","2011","direct migration background","vocational + Abi","","","","","2"
"A little","2011","no migration background","vocational + Abi","","","","","2"
"A little","2011","no migration background","higher vocational","","","","","2"
"A little","2011","no migration background","higher education","","","","","2"
"A little","2011","no migration background","in school","","","","","2"
"A little","2011","no migration background","general elemantary","","","","","2"
"A little","2011","no migration background","middle vocational","","","","","2"
"A little","2011","no migration background","inadequately","","","","","2"
"Not at all","2011","indirect migration background","higher vocational","","","","","3"
"Not at all","2011","indirect migration background","higher education","","","","","3"
"Not at all","2011","indirect migration background","in school","","","","","3"
"Not at all","2011","indirect migration background","inadequately","","","","","3"
"Not at all","2011","indirect migration background","general elemantary","","","","","3"
"Not at all","2011","indirect migration background","middle vocational","","","","","3"
"Not at all","2011","indirect migration background","vocational + Abi","","","","","3"
"Not at all","2011","no migration background","in school","","","","","3"
"Not at all","2011","no migration background","inadequately","","","","","3"
"Not at all","2011","no migration background","general elemantary","","","","","3"
"Not at all","2011","no migration background","middle vocational","","","","","3"
"Not at all","2011","no migration background","vocational + Abi","","","","","3"
"Not at all","2011","no migration background","higher vocational","","","","","3"
"Not at all","2011","no migration background","higher education","","","","","3"
"Not at all","2011","direct migration background","in school","","","","","3"
"Not at all","2011","direct migration background","inadequately","","","","","3"
"Not at all","2011","direct migration background","general elemantary","","","","","3"
"Not at all","2011","direct migration background","middle vocational","","","","","3"
"Not at all","2011","direct migration background","vocational + Abi","","","","","3"
"Not at all","2011","direct migration background","higher vocational","","","","","3"
"Not at all","2011","direct migration background","higher education","","","","","3"
"Strong","2011","indirect migration background","general elemantary","","","","","1"
"Strong","2011","indirect migration background","middle vocational","","","","","1"
"Strong","2011","indirect migration background","vocational + Abi","","","","","1"
"Strong","2011","indirect migration background","higher vocational","","","","","1"
"Strong","2011","direct migration background","higher vocational","","","","","1"
"Strong","2011","direct migration background","higher education","","","","","1"
"Strong","2011","indirect migration background","in school","","","","","1"
"Strong","2011","indirect migration background","inadequately","","","","","1"
"Strong","2011","indirect migration background","higher education","","","","","1"
"Strong","2011","direct migration background","in school","","","","","1"
"Strong","2011","direct migration background","inadequately","","","","","1"
"Strong","2011","direct migration background","general elemantary","","","","","1"
"Strong","2011","direct migration background","middle vocational","","","","","1"
"Strong","2011","direct migration background","vocational + Abi","","","","","1"
"Strong","2011","no migration background","higher vocational","","","","","1"
"Strong","2011","no migration background","middle vocational","","","","","1"
"Strong","2011","no migration background","vocational + Abi","","","","","1"
"Strong","2011","no migration background","higher education","","","","","1"
"Strong","2011","no migration background","inadequately","","","","","1"
"Strong","2011","no migration background","general elemantary","","","","","1"
"Strong","2011","no migration background","in school","","","","","1"
"A little","2012","indirect migration background","general elemantary","31","0.193665265562342","0.125472738006935","0.26185779311775","2"
"A little","2012","indirect migration background","in school","6","","","","2"
"A little","2012","indirect migration background","inadequately","4","","","","2"
"A little","2012","indirect migration background","middle vocational","92","0.254924085192454","0.208667177275103","0.301180993109806","2"
"A little","2012","indirect migration background","vocational + Abi","14","","","","2"
"A little","2012","indirect migration background","higher vocational","7","","","","2"
"A little","2012","indirect migration background","higher education","15","","","","2"
"A little","2012","direct migration background","higher education","127","0.359972342528054","0.31177539419406","0.408169290862047","2"
"A little","2012","direct migration background","vocational + Abi","74","0.40138575880806","0.336316726757088","0.466454790859032","2"
"A little","2012","direct migration background","higher vocational","34","0.464700862916729","0.358672113442666","0.570729612390791","2"
"A little","2012","direct migration background","in school","2","","","","2"
"A little","2012","direct migration background","inadequately","28","","","","2"
"A little","2012","direct migration background","general elemantary","157","0.39995823152412","0.352247218226887","0.447669244821353","2"
"A little","2012","direct migration background","middle vocational","234","0.319764245913761","0.285885519169047","0.353642972658476","2"
"A little","2012","no migration background","general elemantary","576","0.381393607076665","0.357465874839789","0.405321339313541","2"
"A little","2012","no migration background","higher vocational","459","0.341126164673159","0.315560603581324","0.366691725764993","2"
"A little","2012","no migration background","higher education","1204","0.292070258012132","0.278249094817898","0.305891421206367","2"
"A little","2012","no migration background","in school","21","","","","2"
"A little","2012","no migration background","inadequately","48","0.344156787864198","0.263109346433391","0.425204229295005","2"
"A little","2012","no migration background","middle vocational","3219","0.363059324664265","0.353258503374929","0.372860145953602","2"
"A little","2012","no migration background","vocational + Abi","255","0.277701605055814","0.249070923664904","0.306332286446725","2"
"Not at all","2012","indirect migration background","in school","48","0.825632125577235","0.725356986139091","0.925907265015379","3"
"Not at all","2012","indirect migration background","inadequately","10","","","","3"
"Not at all","2012","indirect migration background","higher education","101","0.880540969120189","0.822022714455888","0.939059223784489","3"
"Not at all","2012","indirect migration background","general elemantary","92","0.765280388244448","0.692143207245348","0.838417569243547","3"
"Not at all","2012","indirect migration background","middle vocational","235","0.717314652387548","0.669520209707017","0.76510909506808","3"
"Not at all","2012","indirect migration background","vocational + Abi","34","0.685767428364748","0.557097483298174","0.814437373431322","3"
"Not at all","2012","indirect migration background","higher vocational","27","","","","3"
"Not at all","2012","no migration background","in school","193","0.877374299927367","0.833530108484347","0.921218491370388","3"
"Not at all","2012","no migration background","inadequately","47","0.393241799752046","0.309912297019443","0.476571302484649","3"
"Not at all","2012","no migration background","general elemantary","663","0.398490045819316","0.374372240698775","0.422607850939856","3"
"Not at all","2012","no migration background","middle vocational","4813","0.495731743691903","0.485541645702161","0.505921841681645","3"
"Not at all","2012","no migration background","vocational + Abi","630","0.638534010999977","0.607821883540488","0.669246138459465","3"
"Not at all","2012","no migration background","higher vocational","721","0.550144127214332","0.523317157432366","0.576971096996298","3"
"Not at all","2012","no migration background","higher education","2661","0.628180489658077","0.613490748014294","0.642870231301861","3"
"Not at all","2012","direct migration background","in school","10","","","","3"
"Not at all","2012","direct migration background","inadequately","27","","","","3"
"Not at all","2012","direct migration background","general elemantary","191","0.453033398375999","0.404553009610614","0.501513787141383","3"
"Not at all","2012","direct migration background","middle vocational","402","0.562103885407126","0.52606459421252","0.598143176601732","3"
"Not at all","2012","direct migration background","vocational + Abi","121","0.505074264745889","0.438704927199388","0.571443602292389","3"
"Not at all","2012","direct migration background","higher vocational","41","0.434654708069361","0.329272398557358","0.540037017581363","3"
"Not at all","2012","direct migration background","higher education","226","0.582639441415353","0.53312393262408","0.632154950206626","3"
"Strong","2012","indirect migration background","general elemantary","6","","","","1"
"Strong","2012","indirect migration background","middle vocational","14","","","","1"
"Strong","2012","indirect migration background","vocational + Abi","2","","","","1"
"Strong","2012","indirect migration background","higher vocational","3","","","","1"
"Strong","2012","direct migration background","higher vocational","10","","","","1"
"Strong","2012","direct migration background","higher education","28","","","","1"
"Strong","2012","indirect migration background","in school","1","","","","1"
"Strong","2012","indirect migration background","inadequately","2","","","","1"
"Strong","2012","indirect migration background","higher education","2","","","","1"
"Strong","2012","direct migration background","in school","1","","","","1"
"Strong","2012","direct migration background","inadequately","28","","","","1"
"Strong","2012","direct migration background","general elemantary","57","0.147008370099882","0.11252068888489","0.181496051314874","1"
"Strong","2012","direct migration background","middle vocational","92","0.118131868679113","0.09468592256138","0.141577814796847","1"
"Strong","2012","direct migration background","vocational + Abi","23","","","","1"
"Strong","2012","no migration background","general elemantary","344","0.220116347104019","0.199706079886485","0.240526614321553","1"
"Strong","2012","no migration background","middle vocational","1216","0.141208931643832","0.134111535869256","0.148306327418408","1"
"Strong","2012","no migration background","higher vocational","141","0.108729708112509","0.0919426146394634","0.125516801585555","1"
"Strong","2012","no migration background","inadequately","37","0.262601412383756","0.187532382256427","0.337670442511084","1"
"Strong","2012","no migration background","higher education","293","0.0797492523297902","0.071515036465514","0.0879834681940664","1"
"Strong","2012","no migration background","in school","1","","","","1"
"Strong","2012","no migration background","vocational + Abi","55","0.083764383944209","0.0660544293195057","0.101474338568912","1"
"A little","2013","indirect migration background","higher vocational","","","","","2"
"A little","2013","indirect migration background","higher education","","","","","2"
"A little","2013","indirect migration background","inadequately","","","","","2"
"A little","2013","indirect migration background","general elemantary","","","","","2"
"A little","2013","indirect migration background","in school","","","","","2"
"A little","2013","indirect migration background","middle vocational","","","","","2"
"A little","2013","indirect migration background","vocational + Abi","","","","","2"
"A little","2013","direct migration background","higher vocational","","","","","2"
"A little","2013","direct migration background","higher education","","","","","2"
"A little","2013","direct migration background","vocational + Abi","","","","","2"
"A little","2013","direct migration background","in school","","","","","2"
"A little","2013","direct migration background","inadequately","","","","","2"
"A little","2013","direct migration background","general elemantary","","","","","2"
"A little","2013","direct migration background","middle vocational","","","","","2"
"A little","2013","no migration background","vocational + Abi","","","","","2"
"A little","2013","no migration background","higher vocational","","","","","2"
"A little","2013","no migration background","in school","","","","","2"
"A little","2013","no migration background","middle vocational","","","","","2"
"A little","2013","no migration background","inadequately","","","","","2"
"A little","2013","no migration background","higher education","","","","","2"
"A little","2013","no migration background","general elemantary","","","","","2"
"Not at all","2013","indirect migration background","in school","","","","","3"
"Not at all","2013","indirect migration background","inadequately","","","","","3"
"Not at all","2013","indirect migration background","higher education","","","","","3"
"Not at all","2013","indirect migration background","general elemantary","","","","","3"
"Not at all","2013","indirect migration background","middle vocational","","","","","3"
"Not at all","2013","indirect migration background","vocational + Abi","","","","","3"
"Not at all","2013","indirect migration background","higher vocational","","","","","3"
"Not at all","2013","no migration background","in school","","","","","3"
"Not at all","2013","no migration background","inadequately","","","","","3"
"Not at all","2013","no migration background","general elemantary","","","","","3"
"Not at all","2013","no migration background","middle vocational","","","","","3"
"Not at all","2013","no migration background","vocational + Abi","","","","","3"
"Not at all","2013","no migration background","higher vocational","","","","","3"
"Not at all","2013","no migration background","higher education","","","","","3"
"Not at all","2013","direct migration background","in school","","","","","3"
"Not at all","2013","direct migration background","inadequately","","","","","3"
"Not at all","2013","direct migration background","general elemantary","","","","","3"
"Not at all","2013","direct migration background","middle vocational","","","","","3"
"Not at all","2013","direct migration background","vocational + Abi","","","","","3"
"Not at all","2013","direct migration background","higher vocational","","","","","3"
"Not at all","2013","direct migration background","higher education","","","","","3"
"Strong","2013","direct migration background","middle vocational","","","","","1"
"Strong","2013","direct migration background","vocational + Abi","","","","","1"
"Strong","2013","direct migration background","higher vocational","","","","","1"
"Strong","2013","direct migration background","higher education","","","","","1"
"Strong","2013","direct migration background","in school","","","","","1"
"Strong","2013","direct migration background","inadequately","","","","","1"
"Strong","2013","direct migration background","general elemantary","","","","","1"
"Strong","2013","indirect migration background","in school","","","","","1"
"Strong","2013","indirect migration background","inadequately","","","","","1"
"Strong","2013","indirect migration background","general elemantary","","","","","1"
"Strong","2013","indirect migration background","middle vocational","","","","","1"
"Strong","2013","indirect migration background","vocational + Abi","","","","","1"
"Strong","2013","indirect migration background","higher vocational","","","","","1"
"Strong","2013","indirect migration background","higher education","","","","","1"
"Strong","2013","no migration background","general elemantary","","","","","1"
"Strong","2013","no migration background","middle vocational","","","","","1"
"Strong","2013","no migration background","vocational + Abi","","","","","1"
"Strong","2013","no migration background","higher vocational","","","","","1"
"Strong","2013","no migration background","higher education","","","","","1"
"Strong","2013","no migration background","inadequately","","","","","1"
"Strong","2013","no migration background","in school","","","","","1"
"A little","2014","direct migration background","vocational + Abi","173","0.299844663829645","0.263807744742634","0.335881582916657","2"
"A little","2014","direct migration background","general elemantary","274","0.276772473176907","0.249489176139539","0.304055770214276","2"
"A little","2014","direct migration background","middle vocational","456","0.26939764954485","0.24874129563247","0.29005400345723","2"
"A little","2014","direct migration background","higher vocational","32","0.358854117917893","0.267968827794663","0.449739408041124","2"
"A little","2014","direct migration background","in school","2","","","","2"
"A little","2014","direct migration background","higher education","272","0.253066418777632","0.227478169659432","0.278654667895832","2"
"A little","2014","direct migration background","inadequately","86","0.312622570024637","0.258325440112161","0.366919699937113","2"
"A little","2014","indirect migration background","higher vocational","14","","","","2"
"A little","2014","no migration background","inadequately","62","0.341182040090395","0.271336729385076","0.411027350795715","2"
"A little","2014","no migration background","general elemantary","580","0.356041815783513","0.33345883528916","0.378624796277867","2"
"A little","2014","no migration background","higher education","1210","0.264259839817217","0.251852876165412","0.276666803469021","2"
"A little","2014","indirect migration background","inadequately","10","","","","2"
"A little","2014","indirect migration background","vocational + Abi","32","0.317081057771706","0.235504981347243","0.39865713419617","2"
"A little","2014","indirect migration background","higher education","30","0.104612683038361","0.0681067167428764","0.141118649333846","2"
"A little","2014","no migration background","in school","30","0.0705723687717138","0.0408385425941667","0.100306194949261","2"
"A little","2014","no migration background","middle vocational","3359","0.358182273680145","0.348818559887023","0.367545987473268","2"
"A little","2014","no migration background","vocational + Abi","293","0.237214856403999","0.214127120251279","0.260302592556719","2"
"A little","2014","no migration background","higher vocational","464","0.345101406110745","0.320426885617551","0.369775926603938","2"
"A little","2014","indirect migration background","in school","8","","","","2"
"A little","2014","indirect migration background","general elemantary","76","0.200638359633305","0.158979003777917","0.242297715488692","2"
"A little","2014","indirect migration background","middle vocational","140","0.197912111013454","0.168950144264167","0.226874077762742","2"
"Not at all","2014","indirect migration background","vocational + Abi","89","0.628974074819713","0.544288081611453","0.713660068027973","3"
"Not at all","2014","indirect migration background","higher vocational","45","0.792763620753123","0.691047912442628","0.894479329063617","3"
"Not at all","2014","indirect migration background","higher education","234","0.881098777876741","0.842491278986643","0.919706276766839","3"
"Not at all","2014","no migration background","inadequately","79","0.407187153645328","0.334807367602641","0.479566939688015","3"
"Not at all","2014","no migration background","general elemantary","809","0.433652021553203","0.410279030802691","0.457025012303715","3"
"Not at all","2014","no migration background","middle vocational","5456","0.497394389802946","0.487629792449761","0.507158987156131","3"
"Not at all","2014","no migration background","higher vocational","828","0.545208379231521","0.519363422083486","0.571053336379555","3"
"Not at all","2014","no migration background","higher education","3329","0.656357099500833","0.642993868478646","0.669720330523019","3"
"Not at all","2014","direct migration background","in school","57","0.95645343560763","0.904814018658416","1.00809285255684","3"
"Not at all","2014","direct migration background","inadequately","135","0.442754790498696","0.384574768436749","0.500934812560643","3"
"Not at all","2014","direct migration background","general elemantary","619","0.495007811977893","0.464518593904221","0.525497030051565","3"
"Not at all","2014","indirect migration background","in school","94","0.913009539283569","0.858583973594335","0.967435104972803","3"
"Not at all","2014","indirect migration background","inadequately","34","0.741145200647398","0.617234950588289","0.865055450706507","3"
"Not at all","2014","indirect migration background","general elemantary","262","0.749326323803181","0.704242185398894","0.794410462207469","3"
"Not at all","2014","indirect migration background","middle vocational","560","0.76326816511944","0.732368925505319","0.794167404733561","3"
"Not at all","2014","no migration background","in school","249","0.894891234648149","0.859284655167905","0.930497814128394","3"
"Not at all","2014","no migration background","vocational + Abi","942","0.693810088451281","0.66879367538876","0.718826501513803","3"
"Not at all","2014","direct migration background","middle vocational","1162","0.623138718058724","0.600575587258072","0.645701848859377","3"
"Not at all","2014","direct migration background","vocational + Abi","405","0.639030366057603","0.601255896600278","0.676804835514929","3"
"Not at all","2014","direct migration background","higher vocational","59","0.509415497489351","0.41469386135159","0.604137133627112","3"
"Not at all","2014","direct migration background","higher education","770","0.679325122171625","0.651855440625782","0.706794803717468","3"
"Strong","2014","direct migration background","in school","1","","","","1"
"Strong","2014","direct migration background","inadequately","59","0.244622639476666","0.194272650303527","0.294972628649806","1"
"Strong","2014","direct migration background","general elemantary","140","0.2282197148452","0.202626705827547","0.253812723862854","1"
"Strong","2014","direct migration background","middle vocational","154","0.107463632396426","0.0930438086893706","0.121883456103481","1"
"Strong","2014","direct migration background","vocational + Abi","43","0.0611249701127511","0.0422834683529642","0.079966471872538","1"
"Strong","2014","direct migration background","higher vocational","16","","","","1"
"Strong","2014","direct migration background","higher education","67","0.0676084590507429","0.05283160448252","0.0823853136189658","1"
"Strong","2014","indirect migration background","in school","1","","","","1"
"Strong","2014","indirect migration background","inadequately","4","","","","1"
"Strong","2014","indirect migration background","general elemantary","17","","","","1"
"Strong","2014","indirect migration background","middle vocational","27","","","","1"
"Strong","2014","indirect migration background","vocational + Abi","4","","","","1"
"Strong","2014","indirect migration background","higher vocational","2","","","","1"
"Strong","2014","indirect migration background","higher education","6","","","","1"
