"ple0004","year","education","sex","n","percent","lower_confidence","upper_confidence"
"Strong","2015","college entrance qualification","Female","","","",""
"Strong","2015","Other degree","Male","","","",""
"Strong","2015","Other degree","Female","","","",""
"Strong","2015","no degree/no degree yet","Male","","","",""
"Strong","2015","no degree/no degree yet","Female","","","",""
"A little","2015","lower secondary degree","Male","","","",""
"A little","2015","lower secondary degree","Female","","","",""
"A little","2015","secondary school degree","Male","","","",""
"A little","2015","secondary school degree","Female","","","",""
"A little","2015","college entrance qualification","Male","","","",""
"A little","2015","college entrance qualification","Female","","","",""
"A little","2015","Other degree","Male","","","",""
"A little","2015","Other degree","Female","","","",""
"A little","2015","no degree/no degree yet","Male","","","",""
"A little","2015","no degree/no degree yet","Female","","","",""
"Not at all","2015","lower secondary degree","Male","","","",""
"Not at all","2015","lower secondary degree","Female","","","",""
"Not at all","2015","secondary school degree","Male","","","",""
"Not at all","2015","secondary school degree","Female","","","",""
"Not at all","2015","college entrance qualification","Male","","","",""
"Not at all","2015","college entrance qualification","Female","","","",""
"Not at all","2015","Other degree","Male","","","",""
"Not at all","2015","Other degree","Female","","","",""
"Not at all","2015","no degree/no degree yet","Male","","","",""
"Not at all","2015","no degree/no degree yet","Female","","","",""
"Strong","2016","lower secondary degree","Male","434","0.166837790327705","0.153294038587221","0.180381542068189"
"Strong","2016","lower secondary degree","Female","660","0.251786789611884","0.236161137626236","0.267412441597532"
"Strong","2016","secondary school degree","Male","212","0.0822920339076307","0.0719244442992823","0.0926596235159791"
"Strong","2016","secondary school degree","Female","393","0.113043722942337","0.103153989939981","0.122933455944693"
"Strong","2016","college entrance qualification","Male","141","0.0524537040484431","0.0447913692795811","0.0601160388173051"
"Strong","2016","college entrance qualification","Female","199","0.0683481674326488","0.0600589534552028","0.0766373814100947"
"Strong","2016","Other degree","Male","208","0.118288148240969","0.106714405084146","0.129861891397792"
"Strong","2016","Other degree","Female","254","0.138244269783912","0.124994960600422","0.151493578967403"
"Strong","2016","no degree/no degree yet","Male","82","0.0794342318405881","0.0648903507807343","0.0939781129004419"
"Strong","2016","no degree/no degree yet","Female","162","0.168355305910763","0.146643918168389","0.190066693653137"
"A little","2016","lower secondary degree","Male","1037","0.365357532606149","0.347865084829598","0.382849980382701"
"A little","2016","lower secondary degree","Female","1136","0.403697766765045","0.386034526245302","0.421361007284788"
"A little","2016","secondary school degree","Male","776","0.306260829057325","0.288871193349357","0.323650464765294"
"A little","2016","secondary school degree","Female","1392","0.375764240647633","0.360637607268847","0.39089087402642"
"A little","2016","college entrance qualification","Male","736","0.212719162808828","0.198654122847349","0.226784202770307"
"A little","2016","college entrance qualification","Female","875","0.268666068632828","0.254105197306538","0.283226939959117"
"A little","2016","Other degree","Male","598","0.265164363052093","0.249344869797931","0.280983856306256"
"A little","2016","Other degree","Female","710","0.304322500330557","0.286660146296613","0.3219848543645"
"A little","2016","no degree/no degree yet","Male","275","0.19992340569594","0.178413096307614","0.221433715084266"
"A little","2016","no degree/no degree yet","Female","324","0.296900354843408","0.270389784783932","0.323410924902884"
"Not at all","2016","lower secondary degree","Male","1440","0.467804677066145","0.44967897676709","0.4859303773652"
"Not at all","2016","lower secondary degree","Female","1168","0.344515443623071","0.327407627619164","0.361623259626977"
"Not at all","2016","secondary school degree","Male","1711","0.611447137035044","0.593058431289141","0.629835842780947"
"Not at all","2016","secondary school degree","Female","2153","0.51119203641003","0.495579573800846","0.526804499019214"
"Not at all","2016","college entrance qualification","Male","2375","0.734827133142729","0.719655583008764","0.749998683276693"
"Not at all","2016","college entrance qualification","Female","2486","0.662985763934524","0.64745834334454","0.678513184524507"
"Not at all","2016","Other degree","Male","2185","0.616547488706938","0.599122241650742","0.633972735763134"
"Not at all","2016","Other degree","Female","1643","0.557433229885531","0.538367062402181","0.57649939736888"
"Not at all","2016","no degree/no degree yet","Male","971","0.720642362463472","0.696510589969824","0.744774134957121"
"Not at all","2016","no degree/no degree yet","Female","655","0.534744339245829","0.505802628434775","0.563686050056883"
"Strong","2017","lower secondary degree","Male","1","","",""
"Strong","2017","lower secondary degree","Female","","","",""
"Strong","2017","secondary school degree","Male","","","",""
"Strong","2017","secondary school degree","Female","","","",""
"Strong","2017","college entrance qualification","Male","1","","",""
"Strong","2017","college entrance qualification","Female","","","",""
"Strong","2017","Other degree","Male","30","0.022766422196269","0.0127917623981109","0.0327410819944272"
"Strong","2017","Other degree","Female","54","0.0862925389585433","0.06376824768914","0.108816830227947"
"Strong","2017","no degree/no degree yet","Male","51","0.0423343416221369","0.0273647810895769","0.057303902154697"
"Strong","2017","no degree/no degree yet","Female","85","0.146652799568918","0.117762974488891","0.175542624648945"
"A little","2017","lower secondary degree","Male","3","","",""
"A little","2017","lower secondary degree","Female","","","",""
"A little","2017","secondary school degree","Male","","","",""
"A little","2017","secondary school degree","Female","","","",""
"A little","2017","college entrance qualification","Male","","","",""
"A little","2017","college entrance qualification","Female","","","",""
"A little","2017","Other degree","Male","134","0.131815052266981","0.1091925761619","0.154437528372061"
"A little","2017","Other degree","Female","164","0.296886448553647","0.26023688164254","0.333536015464755"
"A little","2017","no degree/no degree yet","Male","109","0.143617815295956","0.11754465595433","0.169690974637582"
"A little","2017","no degree/no degree yet","Female","179","0.295064269591718","0.257819102892509","0.332309436290928"
"Not at all","2017","lower secondary degree","Male","9","","",""
"Not at all","2017","lower secondary degree","Female","4","","",""
"Not at all","2017","secondary school degree","Male","3","","",""
"Not at all","2017","secondary school degree","Female","3","","",""
"Not at all","2017","college entrance qualification","Male","6","","",""
"Not at all","2017","college entrance qualification","Female","3","","",""
"Not at all","2017","Other degree","Male","695","0.84541852553675","0.821243546177452","0.869593504896048"
"Not at all","2017","Other degree","Female","379","0.616821012487809","0.577823101096996","0.655818923878623"
"Not at all","2017","no degree/no degree yet","Male","535","0.814047843081907","0.78512231717334","0.842973368990475"
"Not at all","2017","no degree/no degree yet","Female","312","0.558282930839364","0.517728705018297","0.59883715666043"
"Strong","2018","lower secondary degree","Male","451","0.173695450544399","0.15990468811488","0.187486212973918"
"Strong","2018","lower secondary degree","Female","645","0.251862485351658","0.235992476546422","0.267732494156894"
"Strong","2018","secondary school degree","Male","244","0.0854334770499795","0.0753974539988088","0.0954695001011503"
"Strong","2018","secondary school degree","Female","417","0.113954955147853","0.104441976641371","0.123467933654335"
"Strong","2018","college entrance qualification","Male","146","0.0433712902535495","0.0367928928182284","0.0499496876888706"
"Strong","2018","college entrance qualification","Female","196","0.0693134139356935","0.0614424401210696","0.0771843877503174"
"Strong","2018","Other degree","Male","211","0.107850607091688","0.0961045576809493","0.119596656502427"
"Strong","2018","Other degree","Female","265","0.154212919269562","0.139923923271112","0.168501915268012"
"Strong","2018","no degree/no degree yet","Male","110","0.0937381124834789","0.0779185577430633","0.109557667223895"
"Strong","2018","no degree/no degree yet","Female","196","0.21771738272481","0.194249805095113","0.241184960354507"
"A little","2018","lower secondary degree","Male","1036","0.37595943097617","0.358327458986685","0.393591402965655"
"A little","2018","lower secondary degree","Female","1132","0.423825714103199","0.405759161227471","0.441892266978927"
"A little","2018","secondary school degree","Male","846","0.292519749100465","0.276186419889803","0.308853078311128"
"A little","2018","secondary school degree","Female","1508","0.376446064263343","0.361941309163437","0.39095081936325"
"A little","2018","college entrance qualification","Male","826","0.221218815470932","0.207813841098412","0.234623789843452"
"A little","2018","college entrance qualification","Female","1006","0.272058220621804","0.258267170243164","0.285849271000443"
"A little","2018","Other degree","Male","617","0.263813499682429","0.247125504469222","0.280501494895635"
"A little","2018","Other degree","Female","752","0.328735759540106","0.31014996883459","0.347321550245621"
"A little","2018","no degree/no degree yet","Male","282","0.193346071490085","0.171911214117398","0.214780928862771"
"A little","2018","no degree/no degree yet","Female","389","0.289165024771376","0.26338417986497","0.314945869677782"
"Not at all","2018","lower secondary degree","Male","1412","0.450345118479431","0.432234146536078","0.468456090422784"
"Not at all","2018","lower secondary degree","Female","1097","0.324311800545143","0.307197496155663","0.341426104934623"
"Not at all","2018","secondary school degree","Male","1890","0.622046773849555","0.604637906809653","0.639455640889457"
"Not at all","2018","secondary school degree","Female","2361","0.509598980588803","0.49463276609812","0.524565195079486"
"Not at all","2018","college entrance qualification","Male","2711","0.735409894275518","0.721163703172519","0.749656085378518"
"Not at all","2018","college entrance qualification","Female","2798","0.658628365442503","0.643933959730047","0.673322771154959"
"Not at all","2018","Other degree","Male","1851","0.628335893225883","0.610036656325985","0.646635130125781"
"Not at all","2018","Other degree","Female","1437","0.517051321190332","0.49728034427246","0.536822298108204"
"Not at all","2018","no degree/no degree yet","Male","912","0.712915816026436","0.688361205290556","0.737470426762317"
"Not at all","2018","no degree/no degree yet","Female","603","0.493117592503814","0.46468812480523","0.521547060202397"
"Strong","2019","lower secondary degree","Male","","","",""
"Strong","2019","lower secondary degree","Female","1","","",""
"Strong","2019","secondary school degree","Male","","","",""
"Strong","2019","secondary school degree","Female","1","","",""
"Strong","2019","college entrance qualification","Male","","","",""
"Strong","2019","college entrance qualification","Female","","","",""
"Strong","2019","Other degree","Male","3","","",""
"Strong","2019","Other degree","Female","4","","",""
"Strong","2019","no degree/no degree yet","Male","13","","",""
"Strong","2019","no degree/no degree yet","Female","12","","",""
"A little","2019","lower secondary degree","Male","","","",""
"A little","2019","lower secondary degree","Female","","","",""
"A little","2019","secondary school degree","Male","","","",""
"A little","2019","secondary school degree","Female","","","",""
"A little","2019","college entrance qualification","Male","","","",""
"A little","2019","college entrance qualification","Female","1","","",""
"A little","2019","Other degree","Male","8","","",""
"A little","2019","Other degree","Female","12","","",""
"A little","2019","no degree/no degree yet","Male","13","","",""
"A little","2019","no degree/no degree yet","Female","16","","",""
"Not at all","2019","lower secondary degree","Male","4","","",""
"Not at all","2019","lower secondary degree","Female","2","","",""
"Not at all","2019","secondary school degree","Male","3","","",""
"Not at all","2019","secondary school degree","Female","1","","",""
"Not at all","2019","college entrance qualification","Male","","","",""
"Not at all","2019","college entrance qualification","Female","","","",""
"Not at all","2019","Other degree","Male","30","0.671309393629405","0.527525191738555","0.815093595520255"
"Not at all","2019","Other degree","Female","32","0.747075607521487","0.624103926915491","0.870047288127483"
"Not at all","2019","no degree/no degree yet","Male","40","0.577642698486254","0.458478507041116","0.696806889931392"
"Not at all","2019","no degree/no degree yet","Female","46","0.600323330407838","0.488719463909791","0.711927196905886"
