"ple0004","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Strong","2003","North Rhine-Westphalia","higher vocational","","","","","1"
"Strong","2003","North Rhine-Westphalia","higher education","","","","","1"
"Strong","2003","Hesse","in school","","","","","1"
"Strong","2003","Hesse","inadequately","","","","","1"
"Strong","2003","Hesse","general elemantary","","","","","1"
"Strong","2003","Hesse","middle vocational","","","","","1"
"Strong","2003","Hesse","vocational + Abi","","","","","1"
"Strong","2003","Hesse","higher vocational","","","","","1"
"Strong","2003","Hesse","higher education","","","","","1"
"Strong","2003","Rhineland-Palatinate,Saarland","in school","","","","","1"
"Strong","2003","Rhineland-Palatinate,Saarland","inadequately","","","","","1"
"Strong","2003","Rhineland-Palatinate,Saarland","general elemantary","","","","","1"
"Strong","2003","Rhineland-Palatinate,Saarland","middle vocational","","","","","1"
"Strong","2003","Rhineland-Palatinate,Saarland","vocational + Abi","","","","","1"
"Strong","2003","Rhineland-Palatinate,Saarland","higher vocational","","","","","1"
"Strong","2003","Rhineland-Palatinate,Saarland","higher education","","","","","1"
"Strong","2003","Baden-Württemberg","in school","","","","","1"
"Strong","2003","Baden-Württemberg","inadequately","","","","","1"
"Strong","2003","Baden-Württemberg","general elemantary","","","","","1"
"Strong","2003","Baden-Württemberg","middle vocational","","","","","1"
"Strong","2003","Baden-Württemberg","vocational + Abi","","","","","1"
"Strong","2003","Baden-Württemberg","higher vocational","","","","","1"
"Strong","2003","Baden-Württemberg","higher education","","","","","1"
"Strong","2003","Bavaria","in school","","","","","1"
"Strong","2003","Bavaria","inadequately","","","","","1"
"Strong","2003","Bavaria","general elemantary","","","","","1"
"Strong","2003","Bavaria","middle vocational","","","","","1"
"Strong","2003","Bavaria","vocational + Abi","","","","","1"
"Strong","2003","Bavaria","higher vocational","","","","","1"
"Strong","2003","Bavaria","higher education","","","","","1"
"Strong","2003","Berlin","in school","","","","","1"
"Strong","2003","Berlin","inadequately","","","","","1"
"Strong","2003","Berlin","general elemantary","","","","","1"
"Strong","2003","Berlin","middle vocational","","","","","1"
"Strong","2003","Berlin","vocational + Abi","","","","","1"
"Strong","2003","Berlin","higher vocational","","","","","1"
"Strong","2003","Berlin","higher education","","","","","1"
"Strong","2003","Brandenburg","in school","","","","","1"
"Strong","2003","Brandenburg","inadequately","","","","","1"
"Strong","2003","Brandenburg","general elemantary","","","","","1"
"Strong","2003","Brandenburg","middle vocational","","","","","1"
"Strong","2003","Brandenburg","vocational + Abi","","","","","1"
"Strong","2003","Brandenburg","higher vocational","","","","","1"
"Strong","2003","Brandenburg","higher education","","","","","1"
"Strong","2003","Mecklenburg-Western Pomerania","in school","","","","","1"
"Strong","2003","Mecklenburg-Western Pomerania","inadequately","","","","","1"
"Strong","2003","Mecklenburg-Western Pomerania","general elemantary","","","","","1"
"Strong","2003","Mecklenburg-Western Pomerania","middle vocational","","","","","1"
"Strong","2003","Mecklenburg-Western Pomerania","vocational + Abi","","","","","1"
"Strong","2003","Mecklenburg-Western Pomerania","higher vocational","","","","","1"
"Strong","2003","Mecklenburg-Western Pomerania","higher education","","","","","1"
"Strong","2003","Saxony","in school","","","","","1"
"Strong","2003","Saxony","inadequately","","","","","1"
"Strong","2003","Saxony","general elemantary","","","","","1"
"Strong","2003","Saxony","middle vocational","","","","","1"
"Strong","2003","Saxony","vocational + Abi","","","","","1"
"Strong","2003","Saxony","higher vocational","","","","","1"
"Strong","2003","Saxony","higher education","","","","","1"
"Strong","2003","Saxony-Anhalt","in school","","","","","1"
"Strong","2003","Saxony-Anhalt","inadequately","","","","","1"
"Strong","2003","Saxony-Anhalt","general elemantary","","","","","1"
"Strong","2003","Saxony-Anhalt","middle vocational","","","","","1"
"Strong","2003","Saxony-Anhalt","vocational + Abi","","","","","1"
"Strong","2003","Saxony-Anhalt","higher vocational","","","","","1"
"Strong","2003","Saxony-Anhalt","higher education","","","","","1"
"Strong","2003","Thuringia","in school","","","","","1"
"Strong","2003","Thuringia","inadequately","","","","","1"
"Strong","2003","Thuringia","general elemantary","","","","","1"
"Strong","2003","Thuringia","middle vocational","","","","","1"
"Strong","2003","Thuringia","vocational + Abi","","","","","1"
"Strong","2003","Thuringia","higher vocational","","","","","1"
"Strong","2003","Thuringia","higher education","","","","","1"
"A little","2004","Baden-Württemberg","higher education","113","0.303243550513472","0.261554122563398","0.344932978463546","2"
"A little","2004","Bavaria","in school","9","","","","2"
"A little","2004","Baden-Württemberg","general elemantary","154","0.389322986422241","0.343502017113045","0.435143955731438","2"
"A little","2004","Baden-Württemberg","middle vocational","338","0.297491786179546","0.27172275248142","0.323260819877671","2"
"A little","2004","Baden-Württemberg","vocational + Abi","36","0.301108930368858","0.225921258760924","0.376296601976791","2"
"A little","2004","Baden-Württemberg","higher vocational","40","0.224290210222438","0.166337153452165","0.282243266992712","2"
"A little","2004","Bavaria","inadequately","11","","","","2"
"A little","2004","Bavaria","general elemantary","138","0.388594015596426","0.339391159561921","0.43779687163093","2"
"A little","2004","Bavaria","middle vocational","449","0.301422897527574","0.278832246273276","0.324013548781873","2"
"A little","2004","Bavaria","vocational + Abi","34","0.247017176414366","0.177299077693235","0.316735275135498","2"
"A little","2004","Bavaria","higher vocational","66","0.281748331710364","0.224476256951499","0.339020406469229","2"
"A little","2004","Lower Saxony","higher vocational","41","0.355656054104648","0.271735747171101","0.439576361038195","2"
"A little","2004","Lower Saxony","higher education","59","0.190365680561011","0.146014659199351","0.234716701922671","2"
"A little","2004","Bremen","in school","","","","","2"
"A little","2004","Bremen","inadequately","","","","","2"
"A little","2004","Bremen","general elemantary","4","","","","2"
"A little","2004","Bremen","middle vocational","25","","","","2"
"A little","2004","Bremen","vocational + Abi","5","","","","2"
"A little","2004","Bremen","higher vocational","3","","","","2"
"A little","2004","Bremen","higher education","4","","","","2"
"A little","2004","North Rhine-Westphalia","in school","10","","","","2"
"A little","2004","North Rhine-Westphalia","inadequately","33","0.403197657035645","0.300707769974954","0.505687544096337","2"
"A little","2004","North Rhine-Westphalia","general elemantary","179","0.313380281707315","0.275165283425986","0.351595279988644","2"
"A little","2004","North Rhine-Westphalia","middle vocational","644","0.318459500450857","0.298992022589066","0.337926978312649","2"
"A little","2004","Hesse","middle vocational","191","0.298317176439705","0.263385861333148","0.333248491546262","2"
"A little","2004","Hesse","vocational + Abi","30","0.216013067198588","0.14079994890296","0.291226185494215","2"
"A little","2004","Hesse","higher vocational","36","0.336745261331318","0.242207916236636","0.431282606426","2"
"A little","2004","Hesse","higher education","67","0.241706672095578","0.194429036278484","0.288984307912672","2"
"A little","2004","Rhineland-Palatinate,Saarland","in school","3","","","","2"
"A little","2004","Rhineland-Palatinate,Saarland","inadequately","5","","","","2"
"A little","2004","Rhineland-Palatinate,Saarland","general elemantary","63","0.330183122393056","0.268597468050419","0.391768776735694","2"
"A little","2004","Rhineland-Palatinate,Saarland","middle vocational","186","0.302540138294512","0.267809356079522","0.337270920509501","2"
"A little","2004","Rhineland-Palatinate,Saarland","vocational + Abi","13","","","","2"
"A little","2004","Rhineland-Palatinate,Saarland","higher vocational","27","","","","2"
"A little","2004","Rhineland-Palatinate,Saarland","higher education","44","0.263248874734707","0.199090630681922","0.327407118787491","2"
"A little","2004","Baden-Württemberg","in school","5","","","","2"
"A little","2004","Baden-Württemberg","inadequately","16","","","","2"
"A little","2004","Bavaria","higher education","125","0.257012763561855","0.221170282930635","0.292855244193074","2"
"A little","2004","Berlin","in school","3","","","","2"
"A little","2004","Berlin","inadequately","3","","","","2"
"A little","2004","Brandenburg","vocational + Abi","6","","","","2"
"A little","2004","Brandenburg","higher vocational","30","0.354777751728847","0.24649723615172","0.463058267305973","2"
"A little","2004","Brandenburg","higher education","107","0.470600622722289","0.409217469448397","0.531983775996181","2"
"A little","2004","Mecklenburg-Western Pomerania","in school","2","","","","2"
"A little","2004","Mecklenburg-Western Pomerania","inadequately","2","","","","2"
"A little","2004","Mecklenburg-Western Pomerania","general elemantary","12","","","","2"
"A little","2004","Mecklenburg-Western Pomerania","middle vocational","95","0.387082409805142","0.328657880649053","0.445506938961232","2"
"A little","2004","Berlin","general elemantary","17","","","","2"
"A little","2004","Berlin","middle vocational","112","0.325723581382472","0.276127813660442","0.375319349104502","2"
"A little","2004","Berlin","vocational + Abi","10","","","","2"
"A little","2004","Berlin","higher vocational","21","","","","2"
"A little","2004","Berlin","higher education","81","0.367221455878612","0.30758646917158","0.426856442585644","2"
"A little","2004","Brandenburg","in school","2","","","","2"
"A little","2004","Brandenburg","inadequately","1","","","","2"
"A little","2004","Brandenburg","general elemantary","21","","","","2"
"A little","2004","Brandenburg","middle vocational","158","0.335739562303217","0.29220348182679","0.379275642779643","2"
"A little","2004","North Rhine-Westphalia","vocational + Abi","73","0.243586635957231","0.197825576958695","0.289347694955766","2"
"A little","2004","North Rhine-Westphalia","higher vocational","87","0.324767322022601","0.274088786408493","0.375445857636709","2"
"A little","2004","North Rhine-Westphalia","higher education","180","0.215972674824096","0.188028544800035","0.243916804848157","2"
"A little","2004","Hesse","in school","1","","","","2"
"A little","2004","Hesse","inadequately","5","","","","2"
"A little","2004","Hesse","general elemantary","55","0.265943419488574","0.20261674530152","0.329270093675627","2"
"A little","2004","Schleswig-Holstein","in school","","","","","2"
"A little","2004","Schleswig-Holstein","inadequately","2","","","","2"
"A little","2004","Schleswig-Holstein","general elemantary","24","","","","2"
"A little","2004","Schleswig-Holstein","middle vocational","87","0.257985605749887","0.212278822036221","0.303692389463553","2"
"A little","2004","Schleswig-Holstein","vocational + Abi","5","","","","2"
"A little","2004","Schleswig-Holstein","higher vocational","16","","","","2"
"A little","2004","Schleswig-Holstein","higher education","24","","","","2"
"A little","2004","Hamburg","in school","2","","","","2"
"A little","2004","Hamburg","inadequately","1","","","","2"
"A little","2004","Hamburg","general elemantary","5","","","","2"
"A little","2004","Hamburg","middle vocational","36","0.276163991209629","0.200463393378236","0.351864589041022","2"
"A little","2004","Hamburg","vocational + Abi","6","","","","2"
"A little","2004","Hamburg","higher vocational","5","","","","2"
"A little","2004","Hamburg","higher education","10","","","","2"
"A little","2004","Lower Saxony","in school","6","","","","2"
"A little","2004","Lower Saxony","inadequately","12","","","","2"
"A little","2004","Lower Saxony","general elemantary","83","0.352854285879178","0.29431777310045","0.411390798657907","2"
"A little","2004","Lower Saxony","middle vocational","310","0.36792851507375","0.337720543215288","0.398136486932212","2"
"A little","2004","Lower Saxony","vocational + Abi","31","0.235145936957133","0.157296819428054","0.312995054486211","2"
"A little","2004","Mecklenburg-Western Pomerania","vocational + Abi","","","","","2"
"A little","2004","Mecklenburg-Western Pomerania","higher vocational","16","","","","2"
"A little","2004","Mecklenburg-Western Pomerania","higher education","50","0.454526819882939","0.37022010825642","0.538833531509457","2"
"A little","2004","Saxony","in school","6","","","","2"
"A little","2004","Saxony","inadequately","2","","","","2"
"A little","2004","Saxony","general elemantary","25","","","","2"
"A little","2004","Saxony","middle vocational","281","0.342761701892379","0.310816345225224","0.374707058559535","2"
"A little","2004","Saxony","vocational + Abi","9","","","","2"
"A little","2004","Saxony","higher vocational","48","0.422821511107575","0.338226247396251","0.5074167748189","2"
"A little","2004","Saxony","higher education","112","0.309828063105988","0.263087580443088","0.356568545768887","2"
"A little","2004","Saxony-Anhalt","in school","3","","","","2"
"A little","2004","Saxony-Anhalt","inadequately","1","","","","2"
"A little","2004","Saxony-Anhalt","general elemantary","20","","","","2"
"A little","2004","Saxony-Anhalt","middle vocational","170","0.377770195404473","0.333319430230872","0.422220960578074","2"
"A little","2004","Saxony-Anhalt","vocational + Abi","8","","","","2"
"A little","2004","Saxony-Anhalt","higher vocational","36","0.341687547185","0.244242895926226","0.439132198443774","2"
"A little","2004","Saxony-Anhalt","higher education","77","0.352890415227694","0.29002953596112","0.415751294494269","2"
"A little","2004","Thuringia","in school","","","","","2"
"A little","2004","Thuringia","inadequately","","","","","2"
"A little","2004","Thuringia","general elemantary","17","","","","2"
"A little","2004","Thuringia","middle vocational","208","0.357048264713688","0.31771469949336","0.396381829934016","2"
"A little","2004","Thuringia","vocational + Abi","6","","","","2"
"A little","2004","Thuringia","higher vocational","26","","","","2"
"A little","2004","Thuringia","higher education","50","0.345890769037656","0.274805683138053","0.416975854937258","2"
"Not at all","2004","Baden-Württemberg","general elemantary","211","0.407624095179925","0.361446418464104","0.453801771895746","3"
"Not at all","2004","Berlin","higher education","149","0.538933597690584","0.477265493433616","0.600601701947553","3"
"Not at all","2004","Brandenburg","in school","24","","","","3"
"Not at all","2004","Brandenburg","inadequately","1","","","","3"
"Not at all","2004","Brandenburg","general elemantary","26","","","","3"
"Not at all","2004","Thuringia","general elemantary","31","0.420858219395641","0.295937976197179","0.545778462594102","3"
"Not at all","2004","Baden-Württemberg","higher vocational","148","0.699467506544426","0.635765803634328","0.763169209454524","3"
"Not at all","2004","Baden-Württemberg","higher education","337","0.64102525964408","0.597518256679424","0.684532262608736","3"
"Not at all","2004","Baden-Württemberg","middle vocational","758","0.593907777600822","0.566225183629628","0.621590371572016","3"
"Not at all","2004","Brandenburg","middle vocational","227","0.468684315706944","0.422680336133244","0.514688295280644","3"
"Not at all","2004","Mecklenburg-Western Pomerania","general elemantary","22","","","","3"
"Not at all","2004","Rhineland-Palatinate,Saarland","higher vocational","71","0.656277493328603","0.56586199113038","0.746692995526825","3"
"Not at all","2004","Rhineland-Palatinate,Saarland","higher education","126","0.640765393693891","0.570870184130024","0.710660603257757","3"
"Not at all","2004","Baden-Württemberg","in school","74","0.908386480407647","0.844772926300629","0.972000034514666","3"
"Not at all","2004","Baden-Württemberg","inadequately","19","","","","3"
"Not at all","2004","Baden-Württemberg","vocational + Abi","101","0.67157267959024","0.594598295804093","0.748547063376387","3"
"Not at all","2004","Saxony-Anhalt","higher education","121","0.495871115895263","0.43010127364565","0.561640958144875","3"
"Not at all","2004","Thuringia","in school","29","","","","3"
"Not at all","2004","Thuringia","inadequately","1","","","","3"
"Not at all","2004","Thuringia","middle vocational","296","0.510017916976613","0.468979227881417","0.551056606071809","3"
"Not at all","2004","Thuringia","vocational + Abi","19","","","","3"
"Not at all","2004","Brandenburg","vocational + Abi","18","","","","3"
"Not at all","2004","Brandenburg","higher vocational","37","0.502128878051457","0.388971330345354","0.615286425757561","3"
"Not at all","2004","Brandenburg","higher education","129","0.440270855412814","0.379221629464128","0.501320081361501","3"
"Not at all","2004","Mecklenburg-Western Pomerania","in school","12","","","","3"
"Not at all","2004","Mecklenburg-Western Pomerania","inadequately","3","","","","3"
"Not at all","2004","Rhineland-Palatinate,Saarland","inadequately","11","","","","3"
"Not at all","2004","Rhineland-Palatinate,Saarland","general elemantary","113","0.445542283023216","0.38045400814549","0.510630557900942","3"
"Not at all","2004","Rhineland-Palatinate,Saarland","middle vocational","430","0.601713282283631","0.564700122213984","0.638726442353278","3"
"Not at all","2004","Rhineland-Palatinate,Saarland","vocational + Abi","37","0.568676005468147","0.434064965167066","0.703287045769229","3"
"Not at all","2004","Hesse","middle vocational","389","0.552836323499896","0.514875386133368","0.590797260866424","3"
"Not at all","2004","Hesse","vocational + Abi","79","0.647538351172134","0.560223553365405","0.734853148978862","3"
"Not at all","2004","Hesse","higher vocational","54","0.60753672803923","0.509858391813779","0.705215064264682","3"
"Not at all","2004","Hesse","higher education","233","0.698376881492994","0.647692978123805","0.749060784862182","3"
"Not at all","2004","Bavaria","in school","65","0.914095238889472","0.850248815752676","0.977941662026269","3"
"Not at all","2004","Bavaria","inadequately","12","","","","3"
"Not at all","2004","Bavaria","general elemantary","191","0.462036465421977","0.411710517770663","0.51236241307329","3"
"Not at all","2004","Bavaria","middle vocational","984","0.582738281304268","0.558462428057968","0.607014134550569","3"
"Not at all","2004","Bavaria","vocational + Abi","103","0.634887814087767","0.557057087754024","0.71271854042151","3"
"Not at all","2004","Bavaria","higher vocational","153","0.62825602512566","0.566729240676673","0.689782809574648","3"
"Not at all","2004","Bavaria","higher education","422","0.697321680954625","0.659639391800388","0.735003970108862","3"
"Not at all","2004","Berlin","in school","24","","","","3"
"Not at all","2004","Berlin","inadequately","2","","","","3"
"Not at all","2004","Berlin","general elemantary","38","0.521832784847058","0.40396934168795","0.639696228006167","3"
"Not at all","2004","Berlin","middle vocational","190","0.549902380854443","0.497252524716619","0.602552236992266","3"
"Not at all","2004","Berlin","vocational + Abi","22","","","","3"
"Not at all","2004","Berlin","higher vocational","33","0.511680852460789","0.386241260334454","0.637120444587123","3"
"Not at all","2004","Mecklenburg-Western Pomerania","middle vocational","145","0.506866288598177","0.446898019958042","0.566834557238313","3"
"Not at all","2004","Mecklenburg-Western Pomerania","vocational + Abi","6","","","","3"
"Not at all","2004","Rhineland-Palatinate,Saarland","in school","30","0.894413103789714","0.791117290108529","0.997708917470899","3"
"Not at all","2004","Saxony-Anhalt","general elemantary","41","0.537541195347413","0.423942162565768","0.651140228129057","3"
"Not at all","2004","Saxony-Anhalt","middle vocational","232","0.485704071154622","0.439881188552484","0.531526953756759","3"
"Not at all","2004","Saxony-Anhalt","vocational + Abi","23","","","","3"
"Not at all","2004","Saxony-Anhalt","higher vocational","40","0.45171602686734","0.349466120198884","0.553965933535796","3"
"Not at all","2004","Thuringia","higher vocational","35","0.409923700117685","0.296321316789294","0.523526083446075","3"
"Not at all","2004","Thuringia","higher education","112","0.572590905683358","0.498659669169349","0.646522142197368","3"
"Not at all","2004","Mecklenburg-Western Pomerania","higher vocational","19","","","","3"
"Not at all","2004","Mecklenburg-Western Pomerania","higher education","76","0.483636773009084","0.399024570076322","0.568248975941847","3"
"Not at all","2004","Saxony","in school","41","0.85184852750036","0.750286038238666","0.953411016762054","3"
"Not at all","2004","Saxony","inadequately","","","","","3"
"Not at all","2004","Saxony","general elemantary","58","0.505636884514478","0.41045866811964","0.600815100909317","3"
"Not at all","2004","Saxony","middle vocational","467","0.51903035834546","0.485402022370343","0.552658694320578","3"
"Not at all","2004","Saxony","vocational + Abi","38","0.748506617577","0.628245788939096","0.868767446214905","3"
"Not at all","2004","Saxony","higher vocational","70","0.460793620517703","0.375435826433803","0.546151414601604","3"
"Not at all","2004","Saxony","higher education","236","0.560275473616137","0.510105332896885","0.61044561433539","3"
"Not at all","2004","Saxony-Anhalt","in school","31","0.91840827147054","0.826395186316079","1.010421356625","3"
"Not at all","2004","Saxony-Anhalt","inadequately","3","","","","3"
"Not at all","2004","Lower Saxony","higher vocational","75","0.506683250474324","0.419038826889004","0.594327674059644","3"
"Not at all","2004","Lower Saxony","higher education","225","0.72691022342304","0.676576628141851","0.77724381870423","3"
"Not at all","2004","Bremen","in school","5","","","","3"
"Not at all","2004","Bremen","inadequately","","","","","3"
"Not at all","2004","Bremen","general elemantary","6","","","","3"
"Not at all","2004","Bremen","middle vocational","51","0.477101337787884","0.37333244801623","0.580870227559538","3"
"Not at all","2004","Bremen","vocational + Abi","8","","","","3"
"Not at all","2004","Bremen","higher vocational","6","","","","3"
"Not at all","2004","Bremen","higher education","31","0.92297024406405","0.834634355953194","1.01130613217491","3"
"Not at all","2004","North Rhine-Westphalia","in school","132","0.93299800048606","0.892161258781817","0.973834742190304","3"
"Not at all","2004","North Rhine-Westphalia","inadequately","48","0.553780317175535","0.4499199450333","0.657640689317769","3"
"Not at all","2004","North Rhine-Westphalia","general elemantary","290","0.487102883362487","0.445924873395326","0.528280893329647","3"
"Not at all","2004","North Rhine-Westphalia","middle vocational","1296","0.536542472705953","0.515705060937498","0.557379884474408","3"
"Not at all","2004","North Rhine-Westphalia","vocational + Abi","242","0.649759114871141","0.59890227717433","0.700615952567952","3"
"Not at all","2004","North Rhine-Westphalia","higher vocational","201","0.524250823424542","0.470204052411351","0.578297594437732","3"
"Not at all","2004","North Rhine-Westphalia","higher education","611","0.693082500233539","0.661761986073991","0.724403014393087","3"
"Not at all","2004","Hesse","in school","34","0.867024951243083","0.756108052622158","0.977941849864009","3"
"Not at all","2004","Hesse","inadequately","6","","","","3"
"Not at all","2004","Hesse","general elemantary","88","0.42290960613046","0.352103129312204","0.493716082948715","3"
"Not at all","2004","Schleswig-Holstein","in school","16","","","","3"
"Not at all","2004","Schleswig-Holstein","inadequately","2","","","","3"
"Not at all","2004","Schleswig-Holstein","general elemantary","47","0.515924049986652","0.411510612271725","0.620337487701579","3"
"Not at all","2004","Schleswig-Holstein","middle vocational","231","0.615046286841725","0.56421455384489","0.66587801983856","3"
"Not at all","2004","Schleswig-Holstein","vocational + Abi","31","0.830871669150571","0.713221936591776","0.948521401709365","3"
"Not at all","2004","Schleswig-Holstein","higher vocational","34","0.471571166636489","0.335891960442266","0.607250372830713","3"
"Not at all","2004","Schleswig-Holstein","higher education","85","0.764815119829626","0.686617812130114","0.843012427529137","3"
"Not at all","2004","Hamburg","in school","9","","","","3"
"Not at all","2004","Hamburg","inadequately","","","","","3"
"Not at all","2004","Hamburg","general elemantary","18","","","","3"
"Not at all","2004","Hamburg","middle vocational","76","0.521318579762723","0.436738015329958","0.605899144195487","3"
"Not at all","2004","Hamburg","vocational + Abi","18","","","","3"
"Not at all","2004","Hamburg","higher vocational","14","","","","3"
"Not at all","2004","Hamburg","higher education","60","0.681399074766546","0.575950249620231","0.786847899912861","3"
"Not at all","2004","Lower Saxony","in school","54","0.838894533053735","0.747386110831607","0.930402955275863","3"
"Not at all","2004","Lower Saxony","inadequately","8","","","","3"
"Not at all","2004","Lower Saxony","general elemantary","138","0.474644492812094","0.4134744230081","0.535814562616087","3"
"Not at all","2004","Lower Saxony","middle vocational","573","0.525105012687596","0.493824157343067","0.556385868032124","3"
"Not at all","2004","Lower Saxony","vocational + Abi","74","0.6520501906501","0.564613345367084","0.739487035933117","3"
"Strong","2004","Bremen","vocational + Abi","1","","","","1"
"Strong","2004","Bremen","higher vocational","","","","","1"
"Strong","2004","Bremen","higher education","","","","","1"
"Strong","2004","North Rhine-Westphalia","in school","2","","","","1"
"Strong","2004","North Rhine-Westphalia","inadequately","7","","","","1"
"Strong","2004","North Rhine-Westphalia","general elemantary","97","0.199516834930198","0.166593353687594","0.232440316172802","1"
"Strong","2004","North Rhine-Westphalia","middle vocational","260","0.14499802684319","0.130285022767911","0.159711030918468","1"
"Strong","2004","North Rhine-Westphalia","vocational + Abi","23","","","","1"
"Strong","2004","North Rhine-Westphalia","higher vocational","40","0.150981854552857","0.112235394289365","0.189728314816349","1"
"Strong","2004","North Rhine-Westphalia","higher education","42","0.0909448249423649","0.0714189857755192","0.110470664109211","1"
"Strong","2004","Hesse","in school","1","","","","1"
"Strong","2004","Hesse","inadequately","5","","","","1"
"Strong","2004","Hesse","general elemantary","44","0.311146974380967","0.244792018613832","0.377501930148102","1"
"Strong","2004","Hesse","middle vocational","79","0.148846500060399","0.121670931316856","0.176022068803942","1"
"Strong","2004","Hesse","vocational + Abi","6","","","","1"
"Strong","2004","Hesse","higher vocational","6","","","","1"
"Strong","2004","Hesse","higher education","15","","","","1"
"Strong","2004","Rhineland-Palatinate,Saarland","in school","1","","","","1"
"Strong","2004","Rhineland-Palatinate,Saarland","inadequately","4","","","","1"
"Strong","2004","Rhineland-Palatinate,Saarland","general elemantary","48","0.224274594583728","0.169652527722149","0.278896661445306","1"
"Strong","2004","Rhineland-Palatinate,Saarland","middle vocational","56","0.0957465794218575","0.0734996453173076","0.117993513526407","1"
"Strong","2004","Rhineland-Palatinate,Saarland","vocational + Abi","2","","","","1"
"Strong","2004","Rhineland-Palatinate,Saarland","higher vocational","8","","","","1"
"Strong","2004","Rhineland-Palatinate,Saarland","higher education","11","","","","1"
"Strong","2004","Schleswig-Holstein","in school","","","","","1"
"Strong","2004","Schleswig-Holstein","inadequately","3","","","","1"
"Strong","2004","Schleswig-Holstein","general elemantary","17","","","","1"
"Strong","2004","Schleswig-Holstein","middle vocational","34","0.126968107408388","0.0921873418620531","0.161748872954723","1"
"Strong","2004","Schleswig-Holstein","vocational + Abi","3","","","","1"
"Strong","2004","Schleswig-Holstein","higher vocational","2","","","","1"
"Strong","2004","Schleswig-Holstein","higher education","4","","","","1"
"Strong","2004","Hamburg","in school","","","","","1"
"Strong","2004","Hamburg","inadequately","","","","","1"
"Strong","2004","Hamburg","general elemantary","5","","","","1"
"Strong","2004","Hamburg","middle vocational","22","","","","1"
"Strong","2004","Hamburg","vocational + Abi","1","","","","1"
"Strong","2004","Hamburg","higher vocational","2","","","","1"
"Strong","2004","Hamburg","higher education","5","","","","1"
"Strong","2004","Lower Saxony","in school","2","","","","1"
"Strong","2004","Lower Saxony","inadequately","5","","","","1"
"Strong","2004","Lower Saxony","general elemantary","35","0.172501221308728","0.126219673346595","0.218782769270861","1"
"Strong","2004","Lower Saxony","middle vocational","96","0.106966472238654","0.0876060660954425","0.126326878381866","1"
"Strong","2004","Lower Saxony","vocational + Abi","9","","","","1"
"Strong","2004","Lower Saxony","higher vocational","9","","","","1"
"Strong","2004","Lower Saxony","higher education","17","","","","1"
"Strong","2004","Bremen","in school","","","","","1"
"Strong","2004","Bremen","inadequately","","","","","1"
"Strong","2004","Bremen","general elemantary","4","","","","1"
"Strong","2004","Bremen","middle vocational","13","","","","1"
"Strong","2004","Baden-Württemberg","in school","","","","","1"
"Strong","2004","Baden-Württemberg","inadequately","11","","","","1"
"Strong","2004","Baden-Württemberg","general elemantary","70","0.203052918397834","0.165250218138322","0.240855618657346","1"
"Strong","2004","Baden-Württemberg","middle vocational","113","0.108600436219633","0.0910621588562178","0.126138713583047","1"
"Strong","2004","Baden-Württemberg","vocational + Abi","6","","","","1"
"Strong","2004","Baden-Württemberg","higher vocational","11","","","","1"
"Strong","2004","Baden-Württemberg","higher education","17","","","","1"
"Strong","2004","Bavaria","in school","","","","","1"
"Strong","2004","Bavaria","inadequately","4","","","","1"
"Strong","2004","Bavaria","general elemantary","48","0.149369518981597","0.113388051019977","0.185350986943218","1"
"Strong","2004","Bavaria","middle vocational","152","0.115838821168157","0.100083536896814","0.131594105439501","1"
"Strong","2004","Bavaria","vocational + Abi","10","","","","1"
"Strong","2004","Bavaria","higher vocational","18","","","","1"
"Strong","2004","Bavaria","higher education","24","","","","1"
"Strong","2004","Berlin","in school","","","","","1"
"Strong","2004","Berlin","inadequately","","","","","1"
"Strong","2004","Berlin","general elemantary","14","","","","1"
"Strong","2004","Berlin","middle vocational","41","0.124374037763086","0.0894499385876819","0.159298136938489","1"
"Strong","2004","Berlin","vocational + Abi","4","","","","1"
"Strong","2004","Berlin","higher vocational","7","","","","1"
"Strong","2004","Berlin","higher education","21","","","","1"
"Strong","2004","Brandenburg","in school","","","","","1"
"Strong","2004","Brandenburg","inadequately","1","","","","1"
"Strong","2004","Brandenburg","general elemantary","19","","","","1"
"Strong","2004","Brandenburg","middle vocational","67","0.195576121989839","0.159009969542712","0.232142274436966","1"
"Strong","2004","Brandenburg","vocational + Abi","4","","","","1"
"Strong","2004","Brandenburg","higher vocational","8","","","","1"
"Strong","2004","Brandenburg","higher education","18","","","","1"
"Strong","2004","Mecklenburg-Western Pomerania","in school","","","","","1"
"Strong","2004","Mecklenburg-Western Pomerania","inadequately","","","","","1"
"Strong","2004","Mecklenburg-Western Pomerania","general elemantary","7","","","","1"
"Strong","2004","Mecklenburg-Western Pomerania","middle vocational","27","","","","1"
"Strong","2004","Mecklenburg-Western Pomerania","vocational + Abi","1","","","","1"
"Strong","2004","Mecklenburg-Western Pomerania","higher vocational","6","","","","1"
"Strong","2004","Mecklenburg-Western Pomerania","higher education","8","","","","1"
"Strong","2004","Saxony","in school","","","","","1"
"Strong","2004","Saxony","inadequately","","","","","1"
"Strong","2004","Saxony","general elemantary","23","","","","1"
"Strong","2004","Saxony","middle vocational","100","0.13820793976216","0.114979614127288","0.161436265397033","1"
"Strong","2004","Saxony","vocational + Abi","3","","","","1"
"Strong","2004","Saxony","higher vocational","13","","","","1"
