"ple0004","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"Strong","2006","Other degree","in school","","","",""
"Strong","2006","Other degree","inadequately","3","","",""
"Strong","2006","Other degree","general elemantary","71","0.247054779105937","0.200450213718395","0.293659344493478"
"Strong","2006","Other degree","middle vocational","57","0.141359181097264","0.108275710162317","0.174442652032211"
"Strong","2006","Other degree","vocational + Abi","17","","",""
"Strong","2006","Other degree","higher vocational","6","","",""
"Strong","2006","Other degree","higher education","25","","",""
"Strong","2006","no degree/no degree yet","in school","2","","",""
"Strong","2006","no degree/no degree yet","inadequately","52","0.247212452782547","0.18635120928852","0.308073696276573"
"Strong","2006","no degree/no degree yet","general elemantary","","","",""
"Strong","2006","no degree/no degree yet","middle vocational","8","","",""
"Strong","2006","no degree/no degree yet","vocational + Abi","","","",""
"Strong","2006","no degree/no degree yet","higher vocational","3","","",""
"Strong","2006","no degree/no degree yet","higher education","","","",""
"A little","2006","lower secondary degree","in school","","","",""
"A little","2006","lower secondary degree","inadequately","","","",""
"A little","2006","lower secondary degree","general elemantary","588","0.37091237001745","0.347116649193055","0.394708090841844"
"A little","2006","lower secondary degree","middle vocational","1971","0.372459781905936","0.359491614593043","0.38542794921883"
"A little","2006","lower secondary degree","vocational + Abi","10","","",""
"A little","2006","lower secondary degree","higher vocational","185","0.413011269512423","0.36900937398602","0.457013165038826"
"A little","2006","lower secondary degree","higher education","93","0.371858322878436","0.304197447334387","0.439519198422485"
"A little","2006","secondary school degree","in school","","","",""
"A little","2006","secondary school degree","inadequately","","","",""
"A little","2006","secondary school degree","general elemantary","127","0.245698869013552","0.210753649591283","0.280644088435822"
"A little","2006","secondary school degree","middle vocational","1293","0.297602793012718","0.284151490760652","0.311054095264784"
"A little","2006","secondary school degree","vocational + Abi","15","","",""
"A little","2006","secondary school degree","higher vocational","215","0.310753937608246","0.277089198923814","0.344418676292679"
"A little","2006","secondary school degree","higher education","236","0.362921585593125","0.327198717802424","0.398644453383827"
"A little","2006","college entrance qualification","in school","","","",""
"A little","2006","college entrance qualification","inadequately","","","",""
"A little","2006","college entrance qualification","general elemantary","","","",""
"A little","2006","college entrance qualification","middle vocational","96","0.152780686858924","0.127185438038882","0.178375935678965"
"A little","2006","college entrance qualification","vocational + Abi","233","0.22818865166727","0.202572059184182","0.253805244150359"
"A little","2006","college entrance qualification","higher vocational","93","0.270077746000423","0.225079561454557","0.31507593054629"
"A little","2006","college entrance qualification","higher education","820","0.241036885914406","0.226787393973772","0.255286377855039"
"A little","2006","Other degree","in school","","","",""
"A little","2006","Other degree","inadequately","9","","",""
"A little","2006","Other degree","general elemantary","125","0.378509274578582","0.326100291759882","0.430918257397281"
"A little","2006","Other degree","middle vocational","148","0.359777095682095","0.314202203398245","0.405351987965946"
"A little","2006","Other degree","vocational + Abi","40","0.317565605936964","0.237540990060299","0.39759022181363"
"A little","2006","Other degree","higher vocational","27","","",""
"A little","2006","Other degree","higher education","66","0.356105602052302","0.291030755942307","0.421180448162298"
"A little","2006","no degree/no degree yet","in school","33","0.0611909075431385","0.0376141037980827","0.0847677112881944"
"A little","2006","no degree/no degree yet","inadequately","82","0.425578121329101","0.355823245562503","0.495332997095699"
"A little","2006","no degree/no degree yet","general elemantary","","","",""
"A little","2006","no degree/no degree yet","middle vocational","24","","",""
"A little","2006","no degree/no degree yet","vocational + Abi","","","",""
"A little","2006","no degree/no degree yet","higher vocational","2","","",""
"A little","2006","no degree/no degree yet","higher education","","","",""
"Not at all","2006","lower secondary degree","in school","","","",""
"Not at all","2006","lower secondary degree","inadequately","","","",""
"Not at all","2006","lower secondary degree","general elemantary","613","0.376983025644094","0.353109394964351","0.400856656323837"
"Not at all","2006","lower secondary degree","middle vocational","2510","0.461780633332487","0.448408039665717","0.475153226999256"
"Not at all","2006","lower secondary degree","vocational + Abi","12","","",""
"Not at all","2006","lower secondary degree","higher vocational","229","0.436167892226263","0.391850183294662","0.480485601157865"
"Not at all","2006","lower secondary degree","higher education","71","0.447271700933763","0.377663306569623","0.516880095297902"
"Not at all","2006","secondary school degree","in school","","","",""
"Not at all","2006","secondary school degree","inadequately","","","",""
"Not at all","2006","secondary school degree","general elemantary","423","0.691654618396427","0.654167921194112","0.729141315598742"
"Not at all","2006","secondary school degree","middle vocational","2855","0.623758952178826","0.609506292164361","0.638011612193291"
"Not at all","2006","secondary school degree","vocational + Abi","16","","",""
"Not at all","2006","secondary school degree","higher vocational","465","0.615469133960226","0.58008174475934","0.650856523161113"
"Not at all","2006","secondary school degree","higher education","402","0.52669115332322","0.48959799663554","0.5637843100109"
"Not at all","2006","college entrance qualification","in school","","","",""
"Not at all","2006","college entrance qualification","inadequately","","","",""
"Not at all","2006","college entrance qualification","general elemantary","","","",""
"Not at all","2006","college entrance qualification","middle vocational","650","0.828583778400766","0.801772262124028","0.855395294677503"
"Not at all","2006","college entrance qualification","vocational + Abi","754","0.714248499387717","0.68667209198342","0.741824906792013"
"Not at all","2006","college entrance qualification","higher vocational","259","0.66507632659637","0.61724406037966","0.712908592813079"
"Not at all","2006","college entrance qualification","higher education","2473","0.699234247417112","0.68395602499108","0.714512469843145"
"Not at all","2006","Other degree","in school","","","",""
"Not at all","2006","Other degree","inadequately","34","0.791448279230183","0.674043078996243","0.908853479464122"
"Not at all","2006","Other degree","general elemantary","133","0.374435946315481","0.32213918405963","0.426732708571333"
"Not at all","2006","Other degree","middle vocational","221","0.498863723220641","0.451383563159191","0.54634388328209"
"Not at all","2006","Other degree","vocational + Abi","73","0.578363246623709","0.493475307781623","0.663251185465795"
"Not at all","2006","Other degree","higher vocational","27","","",""
"Not at all","2006","Other degree","higher education","117","0.489722239983604","0.421787071410375","0.557657408556834"
"Not at all","2006","no degree/no degree yet","in school","362","0.930153104173003","0.905080259374516","0.95522594897149"
"Not at all","2006","no degree/no degree yet","inadequately","59","0.327209425888352","0.261014867584463","0.393403984192242"
"Not at all","2006","no degree/no degree yet","general elemantary","","","",""
"Not at all","2006","no degree/no degree yet","middle vocational","24","","",""
"Not at all","2006","no degree/no degree yet","vocational + Abi","","","",""
"Not at all","2006","no degree/no degree yet","higher vocational","","","",""
"Not at all","2006","no degree/no degree yet","higher education","5","","",""
"Strong","2007","lower secondary degree","in school","","","",""
"Strong","2007","lower secondary degree","inadequately","","","",""
"Strong","2007","lower secondary degree","general elemantary","","","",""
"Strong","2007","lower secondary degree","middle vocational","","","",""
"Strong","2007","lower secondary degree","vocational + Abi","","","",""
"Strong","2007","lower secondary degree","higher vocational","","","",""
"Strong","2007","lower secondary degree","higher education","","","",""
"Strong","2007","secondary school degree","in school","","","",""
"Strong","2007","secondary school degree","inadequately","","","",""
"Strong","2007","secondary school degree","general elemantary","","","",""
"Strong","2007","secondary school degree","middle vocational","","","",""
"Strong","2007","secondary school degree","vocational + Abi","","","",""
"Strong","2007","secondary school degree","higher vocational","","","",""
"Strong","2007","secondary school degree","higher education","","","",""
"Strong","2007","college entrance qualification","in school","","","",""
"Strong","2007","college entrance qualification","inadequately","","","",""
"Strong","2007","college entrance qualification","general elemantary","","","",""
"Strong","2007","college entrance qualification","middle vocational","","","",""
"Strong","2007","college entrance qualification","vocational + Abi","","","",""
"Strong","2007","college entrance qualification","higher vocational","","","",""
"Strong","2007","college entrance qualification","higher education","","","",""
"Strong","2007","Other degree","in school","","","",""
"Strong","2007","Other degree","inadequately","","","",""
"Strong","2007","Other degree","general elemantary","","","",""
"Strong","2007","Other degree","middle vocational","","","",""
"Strong","2007","Other degree","vocational + Abi","","","",""
"Strong","2007","Other degree","higher vocational","","","",""
"Strong","2007","Other degree","higher education","","","",""
"Strong","2007","no degree/no degree yet","in school","","","",""
"Strong","2007","no degree/no degree yet","inadequately","","","",""
"Strong","2007","no degree/no degree yet","general elemantary","","","",""
"Strong","2007","no degree/no degree yet","middle vocational","","","",""
"Strong","2007","no degree/no degree yet","vocational + Abi","","","",""
"Strong","2007","no degree/no degree yet","higher vocational","","","",""
"Strong","2007","no degree/no degree yet","higher education","","","",""
"A little","2007","lower secondary degree","in school","","","",""
"A little","2007","lower secondary degree","inadequately","","","",""
"A little","2007","lower secondary degree","general elemantary","","","",""
"A little","2007","lower secondary degree","middle vocational","","","",""
"A little","2007","lower secondary degree","vocational + Abi","","","",""
"A little","2007","lower secondary degree","higher vocational","","","",""
"A little","2007","lower secondary degree","higher education","","","",""
"A little","2007","secondary school degree","in school","","","",""
"A little","2007","secondary school degree","inadequately","","","",""
"A little","2007","secondary school degree","general elemantary","","","",""
"A little","2007","secondary school degree","middle vocational","","","",""
"A little","2007","secondary school degree","vocational + Abi","","","",""
"A little","2007","secondary school degree","higher vocational","","","",""
"A little","2007","secondary school degree","higher education","","","",""
"A little","2007","college entrance qualification","in school","","","",""
"A little","2007","college entrance qualification","inadequately","","","",""
"A little","2007","college entrance qualification","general elemantary","","","",""
"A little","2007","college entrance qualification","middle vocational","","","",""
"A little","2007","college entrance qualification","vocational + Abi","","","",""
"A little","2007","college entrance qualification","higher vocational","","","",""
"A little","2007","college entrance qualification","higher education","","","",""
"A little","2007","Other degree","in school","","","",""
"A little","2007","Other degree","inadequately","","","",""
"A little","2007","Other degree","general elemantary","","","",""
"A little","2007","Other degree","middle vocational","","","",""
"A little","2007","Other degree","vocational + Abi","","","",""
"A little","2007","Other degree","higher vocational","","","",""
"A little","2007","Other degree","higher education","","","",""
"A little","2007","no degree/no degree yet","in school","","","",""
"A little","2007","no degree/no degree yet","inadequately","","","",""
"A little","2007","no degree/no degree yet","general elemantary","","","",""
"A little","2007","no degree/no degree yet","middle vocational","","","",""
"A little","2007","no degree/no degree yet","vocational + Abi","","","",""
"A little","2007","no degree/no degree yet","higher vocational","","","",""
"A little","2007","no degree/no degree yet","higher education","","","",""
"Not at all","2007","lower secondary degree","in school","","","",""
"Not at all","2007","lower secondary degree","inadequately","","","",""
"Not at all","2007","lower secondary degree","general elemantary","","","",""
"Not at all","2007","lower secondary degree","middle vocational","","","",""
"Not at all","2007","lower secondary degree","vocational + Abi","","","",""
"Not at all","2007","lower secondary degree","higher vocational","","","",""
"Not at all","2007","lower secondary degree","higher education","","","",""
"Not at all","2007","secondary school degree","in school","","","",""
"Not at all","2007","secondary school degree","inadequately","","","",""
"Not at all","2007","secondary school degree","general elemantary","","","",""
"Not at all","2007","secondary school degree","middle vocational","","","",""
"Not at all","2007","secondary school degree","vocational + Abi","","","",""
"Not at all","2007","secondary school degree","higher vocational","","","",""
"Not at all","2007","secondary school degree","higher education","","","",""
"Not at all","2007","college entrance qualification","in school","","","",""
"Not at all","2007","college entrance qualification","inadequately","","","",""
"Not at all","2007","college entrance qualification","general elemantary","","","",""
"Not at all","2007","college entrance qualification","middle vocational","","","",""
"Not at all","2007","college entrance qualification","vocational + Abi","","","",""
"Not at all","2007","college entrance qualification","higher vocational","","","",""
"Not at all","2007","college entrance qualification","higher education","","","",""
"Not at all","2007","Other degree","in school","","","",""
"Not at all","2007","Other degree","inadequately","","","",""
"Not at all","2007","Other degree","general elemantary","","","",""
"Not at all","2007","Other degree","middle vocational","","","",""
"Not at all","2007","Other degree","vocational + Abi","","","",""
"Not at all","2007","Other degree","higher vocational","","","",""
"Not at all","2007","Other degree","higher education","","","",""
"Not at all","2007","no degree/no degree yet","in school","","","",""
"Not at all","2007","no degree/no degree yet","inadequately","","","",""
"Not at all","2007","no degree/no degree yet","general elemantary","","","",""
"Not at all","2007","no degree/no degree yet","middle vocational","","","",""
"Not at all","2007","no degree/no degree yet","vocational + Abi","","","",""
"Not at all","2007","no degree/no degree yet","higher vocational","","","",""
"Not at all","2007","no degree/no degree yet","higher education","","","",""
"Strong","2008","lower secondary degree","in school","","","",""
"Strong","2008","lower secondary degree","inadequately","","","",""
"Strong","2008","lower secondary degree","general elemantary","310","0.254193989185467","0.230543606256122","0.277844372114812"
"Strong","2008","lower secondary degree","middle vocational","761","0.16613539000501","0.155345392873939","0.176925387136082"
"Strong","2008","lower secondary degree","vocational + Abi","","","",""
"Strong","2008","lower secondary degree","higher vocational","69","0.165632886169893","0.130037561919034","0.201228210420752"
"Strong","2008","lower secondary degree","higher education","33","0.186921934148308","0.129489435156939","0.244354433139677"
"Strong","2008","secondary school degree","in school","","","",""
"Strong","2008","secondary school degree","inadequately","","","",""
"Strong","2008","secondary school degree","general elemantary","26","","",""
"Strong","2008","secondary school degree","middle vocational","295","0.0855097454777797","0.0768470580606062","0.0941724328949532"
"Strong","2008","secondary school degree","vocational + Abi","5","","",""
"Strong","2008","secondary school degree","higher vocational","44","0.0823681242448734","0.0607971564820531","0.103939092007694"
"Strong","2008","secondary school degree","higher education","49","0.101786362079879","0.0778503126798913","0.125722411479866"
"Strong","2008","college entrance qualification","in school","","","",""
"Strong","2008","college entrance qualification","inadequately","","","",""
"Strong","2008","college entrance qualification","general elemantary","","","",""
"Strong","2008","college entrance qualification","middle vocational","8","","",""
"Strong","2008","college entrance qualification","vocational + Abi","46","0.0666998071829738","0.0507499377871938","0.0826496765787538"
"Strong","2008","college entrance qualification","higher vocational","20","","",""
"Strong","2008","college entrance qualification","higher education","175","0.0571898891232829","0.0491508189982766","0.0652289592482893"
"Strong","2008","Other degree","in school","","","",""
"Strong","2008","Other degree","inadequately","4","","",""
"Strong","2008","Other degree","general elemantary","60","0.260893282593563","0.206568718077378","0.315217847109747"
"Strong","2008","Other degree","middle vocational","47","0.145972723364571","0.107347829327695","0.184597617401446"
"Strong","2008","Other degree","vocational + Abi","19","","",""
"Strong","2008","Other degree","higher vocational","9","","",""
"Strong","2008","Other degree","higher education","19","","",""
"Strong","2008","no degree/no degree yet","in school","1","","",""
"Strong","2008","no degree/no degree yet","inadequately","35","0.209376430673807","0.144047773517557","0.274705087830058"
"Strong","2008","no degree/no degree yet","general elemantary","","","",""
"Strong","2008","no degree/no degree yet","middle vocational","7","","",""
"Strong","2008","no degree/no degree yet","vocational + Abi","","","",""
"Strong","2008","no degree/no degree yet","higher vocational","1","","",""
"Strong","2008","no degree/no degree yet","higher education","","","",""
"A little","2008","lower secondary degree","in school","","","",""
"A little","2008","lower secondary degree","inadequately","","","",""
"A little","2008","lower secondary degree","general elemantary","486","0.374306936097679","0.348020167221171","0.400593704974187"
"A little","2008","lower secondary degree","middle vocational","1711","0.389267210996617","0.375132334746428","0.403402087246806"
"A little","2008","lower secondary degree","vocational + Abi","7","","",""
"A little","2008","lower secondary degree","higher vocational","158","0.386754693443464","0.340123557783701","0.433385829103226"
"A little","2008","lower secondary degree","higher education","86","0.42668462779614","0.353820839094316","0.499548416497964"
"A little","2008","secondary school degree","in school","","","",""
"A little","2008","secondary school degree","inadequately","","","",""
"A little","2008","secondary school degree","general elemantary","98","0.20669757512164","0.170396354824456","0.242998795418825"
"A little","2008","secondary school degree","middle vocational","1151","0.293980637494697","0.27986751972904","0.308093755260355"
"A little","2008","secondary school degree","vocational + Abi","10","","",""
"A little","2008","secondary school degree","higher vocational","196","0.315997825992458","0.279520198452668","0.352475453532247"
"A little","2008","secondary school degree","higher education","199","0.35858521570816","0.320620205002937","0.396550226413384"
"A little","2008","college entrance qualification","in school","","","",""
"A little","2008","college entrance qualification","inadequately","","","",""
"A little","2008","college entrance qualification","general elemantary","","","",""
"A little","2008","college entrance qualification","middle vocational","89","0.132990704139336","0.107506068815193","0.158475339463479"
"A little","2008","college entrance qualification","vocational + Abi","225","0.248023838784596","0.220415968025139","0.275631709544053"
"A little","2008","college entrance qualification","higher vocational","91","0.293183872814504","0.243229212148963","0.343138533480046"
"A little","2008","college entrance qualification","higher education","783","0.234617558275061","0.219946765695027","0.249288350855096"
"A little","2008","Other degree","in school","","","",""
"A little","2008","Other degree","inadequately","9","","",""
"A little","2008","Other degree","general elemantary","86","0.398923284549278","0.338344455331841","0.459502113766714"
"A little","2008","Other degree","middle vocational","105","0.338078134879089","0.286328477313947","0.389827792444231"
"A little","2008","Other degree","vocational + Abi","30","0.24331648522081","0.163493217036933","0.323139753404687"
"A little","2008","Other degree","higher vocational","16","","",""
"A little","2008","Other degree","higher education","60","0.405231454585936","0.333311873995415","0.477151035176458"
"A little","2008","no degree/no degree yet","in school","37","0.084881481615699","0.055848502096248","0.11391446113515"
"A little","2008","no degree/no degree yet","inadequately","59","0.40887349260397","0.329934850382787","0.487812134825152"
"A little","2008","no degree/no degree yet","general elemantary","","","",""
"A little","2008","no degree/no degree yet","middle vocational","16","","",""
"A little","2008","no degree/no degree yet","vocational + Abi","","","",""
"A little","2008","no degree/no degree yet","higher vocational","","","",""
"A little","2008","no degree/no degree yet","higher education","","","",""
"Not at all","2008","lower secondary degree","in school","","","",""
"Not at all","2008","lower secondary degree","inadequately","","","",""
"Not at all","2008","lower secondary degree","general elemantary","506","0.371499074716855","0.345252391607446","0.397745757826263"
"Not at all","2008","lower secondary degree","middle vocational","2099","0.444597398998373","0.430191847351533","0.459002950645212"
"Not at all","2008","lower secondary degree","vocational + Abi","10","","",""
"Not at all","2008","lower secondary degree","higher vocational","192","0.447612420386644","0.400000675659476","0.495224165113812"
"Not at all","2008","lower secondary degree","higher education","58","0.386393438055552","0.314660052788344","0.45812682332276"
"Not at all","2008","secondary school degree","in school","","","",""
"Not at all","2008","secondary school degree","inadequately","","","",""
"Not at all","2008","secondary school degree","general elemantary","354","0.745716874711675","0.706679563372673","0.784754186050676"
"Not at all","2008","secondary school degree","middle vocational","2557","0.620509617027523","0.605477161017169","0.635542073037877"
"Not at all","2008","secondary school degree","vocational + Abi","16","","",""
"Not at all","2008","secondary school degree","higher vocational","384","0.601634049762669","0.563222387186564","0.640045712338774"
"Not at all","2008","secondary school degree","higher education","365","0.539628422211961","0.50017183544414","0.579085008979782"
"Not at all","2008","college entrance qualification","in school","","","",""
"Not at all","2008","college entrance qualification","inadequately","","","",""
"Not at all","2008","college entrance qualification","general elemantary","","","",""
"Not at all","2008","college entrance qualification","middle vocational","585","0.849818692971643","0.823006830477954","0.876630555465332"
"Not at all","2008","college entrance qualification","vocational + Abi","669","0.68527635403243","0.655588300509134","0.714964407555726"
"Not at all","2008","college entrance qualification","higher vocational","208","0.621252594617479","0.568021954291397","0.674483234943561"
"Not at all","2008","college entrance qualification","higher education","2247","0.708192552601656","0.692454248321802","0.72393085688151"
"Not at all","2008","Other degree","in school","","","",""
"Not at all","2008","Other degree","inadequately","24","","",""
"Not at all","2008","Other degree","general elemantary","105","0.34018343285716","0.281572394163868","0.398794471550451"
"Not at all","2008","Other degree","middle vocational","169","0.51594914175634","0.461279715102708","0.570618568409972"
"Not at all","2008","Other degree","vocational + Abi","62","0.614290637236222","0.523737471006985","0.704843803465459"
"Not at all","2008","Other degree","higher vocational","24","","",""
"Not at all","2008","Other degree","higher education","100","0.485718118104691","0.412500711889067","0.558935524320316"
"Not at all","2008","no degree/no degree yet","in school","316","0.913701698176977","0.88445008639823","0.942953309955725"
"Not at all","2008","no degree/no degree yet","inadequately","55","0.381750076722223","0.303744337125485","0.459755816318961"
"Not at all","2008","no degree/no degree yet","general elemantary","","","",""
"Not at all","2008","no degree/no degree yet","middle vocational","19","","",""
"Not at all","2008","no degree/no degree yet","vocational + Abi","","","",""
"Not at all","2008","no degree/no degree yet","higher vocational","1","","",""
"Not at all","2008","no degree/no degree yet","higher education","4","","",""
"Strong","2009","lower secondary degree","in school","","","",""
"Strong","2009","lower secondary degree","inadequately","","","",""
"Strong","2009","lower secondary degree","general elemantary","","","",""
"Strong","2009","lower secondary degree","middle vocational","","","",""
"Strong","2009","lower secondary degree","vocational + Abi","","","",""
"Strong","2009","lower secondary degree","higher vocational","","","",""
"Strong","2009","lower secondary degree","higher education","","","",""
"Strong","2009","secondary school degree","in school","","","",""
"Strong","2009","secondary school degree","inadequately","","","",""
"Strong","2009","secondary school degree","general elemantary","","","",""
"Strong","2009","secondary school degree","middle vocational","","","",""
"Strong","2009","secondary school degree","vocational + Abi","","","",""
"Strong","2009","secondary school degree","higher vocational","","","",""
"Strong","2009","secondary school degree","higher education","","","",""
"Strong","2009","college entrance qualification","in school","","","",""
"Strong","2009","college entrance qualification","inadequately","","","",""
"Strong","2009","college entrance qualification","general elemantary","","","",""
"Strong","2009","college entrance qualification","middle vocational","","","",""
"Strong","2009","college entrance qualification","vocational + Abi","","","",""
"Strong","2009","college entrance qualification","higher vocational","","","",""
"Strong","2009","college entrance qualification","higher education","","","",""
"Strong","2009","Other degree","in school","","","",""
"Strong","2009","Other degree","inadequately","","","",""
"Strong","2009","Other degree","general elemantary","","","",""
"Strong","2009","Other degree","middle vocational","","","",""
"Strong","2009","Other degree","vocational + Abi","","","",""
"Strong","2009","Other degree","higher vocational","","","",""
"Strong","2009","Other degree","higher education","","","",""
"Strong","2009","no degree/no degree yet","in school","","","",""
"Strong","2009","no degree/no degree yet","inadequately","","","",""
"Strong","2009","no degree/no degree yet","general elemantary","","","",""
"Strong","2009","no degree/no degree yet","middle vocational","","","",""
"Strong","2009","no degree/no degree yet","vocational + Abi","","","",""
"Strong","2009","no degree/no degree yet","higher vocational","","","",""
"Strong","2009","no degree/no degree yet","higher education","","","",""
"A little","2009","lower secondary degree","in school","","","",""
"A little","2009","lower secondary degree","inadequately","","","",""
"A little","2009","lower secondary degree","general elemantary","","","",""
"A little","2009","lower secondary degree","middle vocational","","","",""
"A little","2009","lower secondary degree","vocational + Abi","","","",""
"A little","2009","lower secondary degree","higher vocational","","","",""
"A little","2009","lower secondary degree","higher education","","","",""
"A little","2009","secondary school degree","in school","","","",""
"A little","2009","secondary school degree","inadequately","","","",""
"A little","2009","secondary school degree","general elemantary","","","",""
"A little","2009","secondary school degree","middle vocational","","","",""
"A little","2009","secondary school degree","vocational + Abi","","","",""
"A little","2009","secondary school degree","higher vocational","","","",""
"A little","2009","secondary school degree","higher education","","","",""
"A little","2009","college entrance qualification","in school","","","",""
"A little","2009","college entrance qualification","inadequately","","","",""
"A little","2009","college entrance qualification","general elemantary","","","",""
"A little","2009","college entrance qualification","middle vocational","","","",""
"A little","2009","college entrance qualification","vocational + Abi","","","",""
"A little","2009","college entrance qualification","higher vocational","","","",""
"A little","2009","college entrance qualification","higher education","","","",""
"A little","2009","Other degree","in school","","","",""
"A little","2009","Other degree","inadequately","","","",""
"A little","2009","Other degree","general elemantary","","","",""
"A little","2009","Other degree","middle vocational","","","",""
"A little","2009","Other degree","vocational + Abi","","","",""
"A little","2009","Other degree","higher vocational","","","",""
"A little","2009","Other degree","higher education","","","",""
"A little","2009","no degree/no degree yet","in school","","","",""
"A little","2009","no degree/no degree yet","inadequately","","","",""
"A little","2009","no degree/no degree yet","general elemantary","","","",""
"A little","2009","no degree/no degree yet","middle vocational","","","",""
"A little","2009","no degree/no degree yet","vocational + Abi","","","",""
"A little","2009","no degree/no degree yet","higher vocational","","","",""
"A little","2009","no degree/no degree yet","higher education","","","",""
"Not at all","2009","lower secondary degree","in school","","","",""
"Not at all","2009","lower secondary degree","inadequately","","","",""
"Not at all","2009","lower secondary degree","general elemantary","","","",""
"Not at all","2009","lower secondary degree","middle vocational","","","",""
"Not at all","2009","lower secondary degree","vocational + Abi","","","",""
"Not at all","2009","lower secondary degree","higher vocational","","","",""
"Not at all","2009","lower secondary degree","higher education","","","",""
"Not at all","2009","secondary school degree","in school","","","",""
"Not at all","2009","secondary school degree","inadequately","","","",""
"Not at all","2009","secondary school degree","general elemantary","","","",""
"Not at all","2009","secondary school degree","middle vocational","","","",""
"Not at all","2009","secondary school degree","vocational + Abi","","","",""
"Not at all","2009","secondary school degree","higher vocational","","","",""
"Not at all","2009","secondary school degree","higher education","","","",""
"Not at all","2009","college entrance qualification","in school","","","",""
"Not at all","2009","college entrance qualification","inadequately","","","",""
"Not at all","2009","college entrance qualification","general elemantary","","","",""
"Not at all","2009","college entrance qualification","middle vocational","","","",""
"Not at all","2009","college entrance qualification","vocational + Abi","","","",""
"Not at all","2009","college entrance qualification","higher vocational","","","",""
"Not at all","2009","college entrance qualification","higher education","","","",""
"Not at all","2009","Other degree","in school","","","",""
"Not at all","2009","Other degree","inadequately","","","",""
"Not at all","2009","Other degree","general elemantary","","","",""
"Not at all","2009","Other degree","middle vocational","","","",""
"Not at all","2009","Other degree","vocational + Abi","","","",""
"Not at all","2009","Other degree","higher vocational","","","",""
"Not at all","2009","Other degree","higher education","","","",""
"Not at all","2009","no degree/no degree yet","in school","","","",""
"Not at all","2009","no degree/no degree yet","inadequately","","","",""
"Not at all","2009","no degree/no degree yet","general elemantary","","","",""
"Not at all","2009","no degree/no degree yet","middle vocational","","","",""
"Not at all","2009","no degree/no degree yet","vocational + Abi","","","",""
"Not at all","2009","no degree/no degree yet","higher vocational","","","",""
"Not at all","2009","no degree/no degree yet","higher education","","","",""
"Strong","2010","lower secondary degree","in school","","","",""
"Strong","2010","lower secondary degree","inadequately","","","",""
"Strong","2010","lower secondary degree","general elemantary","278","0.291493549020637","0.263953251533051","0.319033846508224"
"Strong","2010","lower secondary degree","middle vocational","675","0.181261557575285","0.169056374310195","0.193466740840376"
"Strong","2010","lower secondary degree","vocational + Abi","1","","",""
"Strong","2010","lower secondary degree","higher vocational","57","0.143519387136168","0.106415869526589","0.180622904745747"
"Strong","2010","lower secondary degree","higher education","26","","",""
"Strong","2010","secondary school degree","in school","","","",""
"Strong","2010","secondary school degree","inadequately","","","",""
"Strong","2010","secondary school degree","general elemantary","27","","",""
"Strong","2010","secondary school degree","middle vocational","283","0.0993306125632509","0.0894058102712934","0.109255414855208"
"Strong","2010","secondary school degree","vocational + Abi","5","","",""
"Strong","2010","secondary school degree","higher vocational","51","0.0786351571188444","0.0565380784971389","0.10073223574055"
"Strong","2010","secondary school degree","higher education","48","0.107435266028709","0.0816955359255484","0.133174996131869"
"Strong","2010","college entrance qualification","in school","","","",""
"Strong","2010","college entrance qualification","inadequately","","","",""
"Strong","2010","college entrance qualification","general elemantary","","","",""
"Strong","2010","college entrance qualification","middle vocational","9","","",""
"Strong","2010","college entrance qualification","vocational + Abi","43","0.0750296721090163","0.0571291024179356","0.092930241800097"
"Strong","2010","college entrance qualification","higher vocational","22","","",""
"Strong","2010","college entrance qualification","higher education","161","0.0684924405212364","0.0593480514851508","0.0776368295573219"
"Strong","2010","Other degree","in school","","","",""
"Strong","2010","Other degree","inadequately","4","","",""
"Strong","2010","Other degree","general elemantary","33","0.193530039368148","0.136446949950122","0.250613128786174"
"Strong","2010","Other degree","middle vocational","33","0.151969355088326","0.106551538346943","0.197387171829708"
"Strong","2010","Other degree","vocational + Abi","13","","",""
"Strong","2010","Other degree","higher vocational","8","","",""
"Strong","2010","Other degree","higher education","11","","",""
"Strong","2010","no degree/no degree yet","in school","2","","",""
"Strong","2010","no degree/no degree yet","inadequately","29","","",""
"Strong","2010","no degree/no degree yet","general elemantary","","","",""
"Strong","2010","no degree/no degree yet","middle vocational","9","","",""
"Strong","2010","no degree/no degree yet","vocational + Abi","","","",""
"Strong","2010","no degree/no degree yet","higher vocational","1","","",""
"Strong","2010","no degree/no degree yet","higher education","1","","",""
"A little","2010","lower secondary degree","in school","","","",""
"A little","2010","lower secondary degree","inadequately","","","",""
"A little","2010","lower secondary degree","general elemantary","413","0.409783409167004","0.379980055190005","0.439586763144003"
"A little","2010","lower secondary degree","middle vocational","1478","0.406378609988349","0.390817554515277","0.421939665461421"
"A little","2010","lower secondary degree","vocational + Abi","4","","",""
"A little","2010","lower secondary degree","higher vocational","146","0.439373188823452","0.386849558161592","0.491896819485311"
"A little","2010","lower secondary degree","higher education","66","0.412023745920229","0.332185188765868","0.491862303074589"
"A little","2010","secondary school degree","in school","","","",""
"A little","2010","secondary school degree","inadequately","","","",""
"A little","2010","secondary school degree","general elemantary","85","0.230964906368914","0.189766431220199","0.272163381517629"
"A little","2010","secondary school degree","middle vocational","1134","0.337206199330706","0.321519390634899","0.352893008026512"
