"pli0097_h","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","1987","Schleswig-Holstein","general elemantary","","","",""
"Min 1x per week","1987","Schleswig-Holstein","middle vocational","","","",""
"Min 1x per week","1987","Schleswig-Holstein","vocational + Abi","","","",""
"Min 1x per week","1987","Schleswig-Holstein","higher vocational","","","",""
"Min 1x per week","1987","Schleswig-Holstein","higher education","","","",""
"Min 1x per week","1987","Hamburg","in school","","","",""
"Min 1x per week","1987","Hamburg","inadequately","","","",""
"Min 1x per week","1987","Hamburg","general elemantary","","","",""
"Min 1x per week","1987","Hamburg","middle vocational","","","",""
"Min 1x per week","1987","Hamburg","vocational + Abi","","","",""
"Min 1x per week","1987","Hamburg","higher vocational","","","",""
"Min 1x per week","1987","Hamburg","higher education","","","",""
"Min 1x per week","1987","Lower Saxony","in school","","","",""
"Min 1x per week","1987","Lower Saxony","inadequately","","","",""
"Min 1x per week","1987","Lower Saxony","general elemantary","","","",""
"Min 1x per week","1987","Lower Saxony","middle vocational","","","",""
"Min 1x per week","1987","Lower Saxony","vocational + Abi","","","",""
"Min 1x per week","1987","Lower Saxony","higher vocational","","","",""
"Min 1x per week","1987","Lower Saxony","higher education","","","",""
"Min 1x per week","1987","Bremen","in school","","","",""
"Min 1x per week","1987","Bremen","inadequately","","","",""
"Min 1x per week","1987","Bremen","general elemantary","","","",""
"Min 1x per week","1987","Bremen","middle vocational","","","",""
"Min 1x per week","1987","Bremen","vocational + Abi","","","",""
"Min 1x per week","1987","Bremen","higher vocational","","","",""
"Min 1x per week","1987","Bremen","higher education","","","",""
"Min 1x per week","1987","North Rhine-Westphalia","in school","","","",""
"Min 1x per week","1987","North Rhine-Westphalia","inadequately","","","",""
"Min 1x per week","1987","North Rhine-Westphalia","general elemantary","","","",""
"Min 1x per week","1987","North Rhine-Westphalia","middle vocational","","","",""
"Min 1x per week","1987","North Rhine-Westphalia","vocational + Abi","","","",""
"Min 1x per week","1987","North Rhine-Westphalia","higher vocational","","","",""
"Min 1x per week","1987","North Rhine-Westphalia","higher education","","","",""
"Min 1x per week","1987","Hesse","in school","","","",""
"Min 1x per week","1987","Hesse","inadequately","","","",""
"Min 1x per week","1987","Hesse","general elemantary","","","",""
"Min 1x per week","1987","Hesse","middle vocational","","","",""
"Min 1x per week","1987","Hesse","vocational + Abi","","","",""
"Min 1x per week","1987","Hesse","higher vocational","","","",""
"Min 1x per week","1987","Hesse","higher education","","","",""
"Min 1x per week","1987","Rhineland-Palatinate,Saarland","in school","","","",""
"Min 1x per week","1987","Rhineland-Palatinate,Saarland","inadequately","","","",""
"Min 1x per week","1987","Rhineland-Palatinate,Saarland","general elemantary","","","",""
"Min 1x per week","1987","Rhineland-Palatinate,Saarland","middle vocational","","","",""
"Min 1x per week","1987","Rhineland-Palatinate,Saarland","vocational + Abi","","","",""
"Min 1x per week","1987","Rhineland-Palatinate,Saarland","higher vocational","","","",""
"Min 1x per week","1987","Rhineland-Palatinate,Saarland","higher education","","","",""
"Min 1x per week","1987","Baden-Württemberg","in school","","","",""
"Min 1x per week","1987","Baden-Württemberg","inadequately","","","",""
"Min 1x per week","1987","Baden-Württemberg","general elemantary","","","",""
"Min 1x per week","1987","Baden-Württemberg","middle vocational","","","",""
"Min 1x per week","1987","Baden-Württemberg","vocational + Abi","","","",""
"Min 1x per week","1987","Baden-Württemberg","higher vocational","","","",""
"Min 1x per week","1987","Baden-Württemberg","higher education","","","",""
"Min 1x per week","1987","Bavaria","in school","","","",""
"Min 1x per week","1987","Bavaria","inadequately","","","",""
"Min 1x per week","1987","Bavaria","general elemantary","","","",""
"Min 1x per week","1987","Bavaria","middle vocational","","","",""
"Min 1x per week","1987","Bavaria","vocational + Abi","","","",""
"Min 1x per week","1987","Bavaria","higher vocational","","","",""
"Min 1x per week","1987","Bavaria","higher education","","","",""
"Min 1x per week","1987","Berlin","in school","","","",""
"Min 1x per week","1987","Berlin","inadequately","","","",""
"Min 1x per week","1987","Berlin","general elemantary","","","",""
"Min 1x per week","1987","Berlin","middle vocational","","","",""
"Min 1x per week","1987","Berlin","vocational + Abi","","","",""
"Min 1x per week","1987","Berlin","higher vocational","","","",""
"Min 1x per week","1987","Berlin","higher education","","","",""
"Min 1x per week","1987","Brandenburg","in school","","","",""
"Min 1x per week","1987","Brandenburg","inadequately","","","",""
"Min 1x per week","1987","Brandenburg","general elemantary","","","",""
"Min 1x per week","1987","Brandenburg","middle vocational","","","",""
"Min 1x per week","1987","Brandenburg","vocational + Abi","","","",""
"Min 1x per week","1987","Brandenburg","higher vocational","","","",""
"Min 1x per week","1987","Brandenburg","higher education","","","",""
"Min 1x per week","1987","Mecklenburg-Western Pomerania","in school","","","",""
"Min 1x per week","1987","Mecklenburg-Western Pomerania","inadequately","","","",""
"Min 1x per week","1987","Mecklenburg-Western Pomerania","general elemantary","","","",""
"Min 1x per week","1987","Mecklenburg-Western Pomerania","middle vocational","","","",""
"Min 1x per week","1987","Mecklenburg-Western Pomerania","vocational + Abi","","","",""
"Min 1x per week","1987","Mecklenburg-Western Pomerania","higher vocational","","","",""
"Min 1x per week","1987","Mecklenburg-Western Pomerania","higher education","","","",""
"Min 1x per week","1987","Saxony","in school","","","",""
"Min 1x per week","1987","Saxony","inadequately","","","",""
"Min 1x per week","1987","Saxony","general elemantary","","","",""
"Min 1x per week","1987","Saxony","middle vocational","","","",""
"Min 1x per week","1987","Saxony","vocational + Abi","","","",""
"Min 1x per week","1987","Saxony","higher vocational","","","",""
"Min 1x per week","1987","Saxony","higher education","","","",""
"Min 1x per week","1987","Saxony-Anhalt","in school","","","",""
"Min 1x per week","1987","Saxony-Anhalt","inadequately","","","",""
"Min 1x per week","1987","Saxony-Anhalt","general elemantary","","","",""
"Min 1x per week","1987","Saxony-Anhalt","middle vocational","","","",""
"Min 1x per week","1987","Saxony-Anhalt","vocational + Abi","","","",""
"Min 1x per week","1987","Saxony-Anhalt","higher vocational","","","",""
"Min 1x per week","1987","Saxony-Anhalt","higher education","","","",""
"Min 1x per week","1987","Thuringia","in school","","","",""
"Min 1x per week","1987","Thuringia","inadequately","","","",""
"Min 1x per week","1987","Thuringia","general elemantary","","","",""
"Min 1x per week","1987","Thuringia","middle vocational","","","",""
"Min 1x per week","1987","Thuringia","vocational + Abi","","","",""
"Min 1x per week","1987","Thuringia","higher vocational","","","",""
"Min 1x per week","1987","Thuringia","higher education","","","",""
"Min 1x per month","1987","Schleswig-Holstein","in school","","","",""
"Min 1x per month","1987","Schleswig-Holstein","inadequately","","","",""
"Min 1x per month","1987","Schleswig-Holstein","general elemantary","","","",""
"Min 1x per month","1987","Schleswig-Holstein","middle vocational","","","",""
"Min 1x per month","1987","Schleswig-Holstein","vocational + Abi","","","",""
"Min 1x per month","1987","Schleswig-Holstein","higher vocational","","","",""
"Min 1x per month","1987","Schleswig-Holstein","higher education","","","",""
"Min 1x per month","1987","Hamburg","in school","","","",""
"Min 1x per month","1987","Hamburg","inadequately","","","",""
"Min 1x per month","1987","Hamburg","general elemantary","","","",""
"Min 1x per month","1987","Hamburg","middle vocational","","","",""
"Min 1x per month","1987","Hamburg","vocational + Abi","","","",""
"Min 1x per month","1987","Hamburg","higher vocational","","","",""
"Min 1x per month","1987","Hamburg","higher education","","","",""
"Min 1x per month","1987","Lower Saxony","in school","","","",""
"Min 1x per month","1987","Lower Saxony","inadequately","","","",""
"Min 1x per month","1987","Lower Saxony","general elemantary","","","",""
"Min 1x per month","1987","Lower Saxony","middle vocational","","","",""
"Min 1x per month","1987","Lower Saxony","vocational + Abi","","","",""
"Min 1x per month","1987","Lower Saxony","higher vocational","","","",""
"Min 1x per month","1987","Lower Saxony","higher education","","","",""
"Min 1x per month","1987","Bremen","in school","","","",""
"Min 1x per month","1987","Bremen","inadequately","","","",""
"Min 1x per month","1987","Bremen","general elemantary","","","",""
"Min 1x per month","1987","Bremen","middle vocational","","","",""
"Min 1x per month","1987","Bremen","vocational + Abi","","","",""
"Min 1x per month","1987","Bremen","higher vocational","","","",""
"Min 1x per month","1987","Bremen","higher education","","","",""
"Min 1x per month","1987","North Rhine-Westphalia","in school","","","",""
"Min 1x per month","1987","North Rhine-Westphalia","inadequately","","","",""
"Min 1x per month","1987","North Rhine-Westphalia","general elemantary","","","",""
"Min 1x per month","1987","North Rhine-Westphalia","middle vocational","","","",""
"Min 1x per month","1987","North Rhine-Westphalia","vocational + Abi","","","",""
"Min 1x per month","1987","North Rhine-Westphalia","higher vocational","","","",""
"Min 1x per month","1987","North Rhine-Westphalia","higher education","","","",""
"Min 1x per month","1987","Hesse","in school","","","",""
"Min 1x per month","1987","Hesse","inadequately","","","",""
"Min 1x per month","1987","Hesse","general elemantary","","","",""
"Min 1x per month","1987","Hesse","middle vocational","","","",""
"Min 1x per month","1987","Hesse","vocational + Abi","","","",""
"Min 1x per month","1987","Hesse","higher vocational","","","",""
"Min 1x per month","1987","Hesse","higher education","","","",""
"Min 1x per month","1987","Rhineland-Palatinate,Saarland","in school","","","",""
"Min 1x per month","1987","Rhineland-Palatinate,Saarland","inadequately","","","",""
"Min 1x per month","1987","Rhineland-Palatinate,Saarland","general elemantary","","","",""
"Min 1x per month","1987","Rhineland-Palatinate,Saarland","middle vocational","","","",""
"Min 1x per month","1987","Rhineland-Palatinate,Saarland","vocational + Abi","","","",""
"Min 1x per month","1987","Rhineland-Palatinate,Saarland","higher vocational","","","",""
"Min 1x per month","1987","Rhineland-Palatinate,Saarland","higher education","","","",""
"Min 1x per month","1987","Baden-Württemberg","in school","","","",""
"Min 1x per month","1987","Baden-Württemberg","inadequately","","","",""
"Min 1x per month","1987","Baden-Württemberg","general elemantary","","","",""
"Min 1x per month","1987","Baden-Württemberg","middle vocational","","","",""
"Min 1x per month","1987","Baden-Württemberg","vocational + Abi","","","",""
"Min 1x per month","1987","Baden-Württemberg","higher vocational","","","",""
"Min 1x per month","1987","Baden-Württemberg","higher education","","","",""
"Min 1x per month","1987","Bavaria","in school","","","",""
"Min 1x per month","1987","Bavaria","inadequately","","","",""
"Min 1x per month","1987","Bavaria","general elemantary","","","",""
"Min 1x per month","1987","Bavaria","middle vocational","","","",""
"Min 1x per month","1987","Bavaria","vocational + Abi","","","",""
"Min 1x per month","1987","Bavaria","higher vocational","","","",""
"Min 1x per month","1987","Bavaria","higher education","","","",""
"Min 1x per month","1987","Berlin","in school","","","",""
"Min 1x per month","1987","Berlin","inadequately","","","",""
"Min 1x per month","1987","Berlin","general elemantary","","","",""
"Min 1x per month","1987","Berlin","middle vocational","","","",""
"Min 1x per month","1987","Berlin","vocational + Abi","","","",""
"Min 1x per month","1987","Berlin","higher vocational","","","",""
"Min 1x per month","1987","Berlin","higher education","","","",""
"Min 1x per month","1987","Brandenburg","in school","","","",""
"Min 1x per month","1987","Brandenburg","inadequately","","","",""
"Min 1x per month","1987","Brandenburg","general elemantary","","","",""
"Min 1x per month","1987","Brandenburg","middle vocational","","","",""
"Min 1x per month","1987","Brandenburg","vocational + Abi","","","",""
"Min 1x per month","1987","Brandenburg","higher vocational","","","",""
"Min 1x per month","1987","Brandenburg","higher education","","","",""
"Min 1x per month","1987","Mecklenburg-Western Pomerania","in school","","","",""
"Min 1x per month","1987","Mecklenburg-Western Pomerania","inadequately","","","",""
"Min 1x per month","1987","Mecklenburg-Western Pomerania","general elemantary","","","",""
"Min 1x per month","1987","Mecklenburg-Western Pomerania","middle vocational","","","",""
"Min 1x per month","1987","Mecklenburg-Western Pomerania","vocational + Abi","","","",""
"Min 1x per month","1987","Mecklenburg-Western Pomerania","higher vocational","","","",""
"Min 1x per month","1987","Mecklenburg-Western Pomerania","higher education","","","",""
"Min 1x per month","1987","Saxony","in school","","","",""
"Min 1x per month","1987","Saxony","inadequately","","","",""
"Min 1x per month","1987","Saxony","general elemantary","","","",""
"Min 1x per month","1987","Saxony","middle vocational","","","",""
"Min 1x per month","1987","Saxony","vocational + Abi","","","",""
"Min 1x per month","1987","Saxony","higher vocational","","","",""
"Min 1x per month","1987","Saxony","higher education","","","",""
"Min 1x per month","1987","Saxony-Anhalt","in school","","","",""
"Min 1x per month","1987","Saxony-Anhalt","inadequately","","","",""
"Min 1x per month","1987","Saxony-Anhalt","general elemantary","","","",""
"Min 1x per month","1987","Saxony-Anhalt","middle vocational","","","",""
"Min 1x per month","1987","Saxony-Anhalt","vocational + Abi","","","",""
"Min 1x per month","1987","Saxony-Anhalt","higher vocational","","","",""
"Min 1x per month","1987","Saxony-Anhalt","higher education","","","",""
"Min 1x per month","1987","Thuringia","in school","","","",""
"Min 1x per month","1987","Thuringia","inadequately","","","",""
"Min 1x per month","1987","Thuringia","general elemantary","","","",""
"Min 1x per month","1987","Thuringia","middle vocational","","","",""
"Min 1x per month","1987","Thuringia","vocational + Abi","","","",""
"Min 1x per month","1987","Thuringia","higher vocational","","","",""
"Min 1x per month","1987","Thuringia","higher education","","","",""
"Rarely","1987","Schleswig-Holstein","in school","","","",""
"Rarely","1987","Schleswig-Holstein","inadequately","","","",""
"Rarely","1987","Schleswig-Holstein","general elemantary","","","",""
"Rarely","1987","Schleswig-Holstein","middle vocational","","","",""
"Rarely","1987","Schleswig-Holstein","vocational + Abi","","","",""
"Rarely","1987","Schleswig-Holstein","higher vocational","","","",""
"Rarely","1987","Schleswig-Holstein","higher education","","","",""
"Rarely","1987","Hamburg","in school","","","",""
"Rarely","1987","Hamburg","inadequately","","","",""
"Rarely","1987","Hamburg","general elemantary","","","",""
"Rarely","1987","Hamburg","middle vocational","","","",""
"Rarely","1987","Hamburg","vocational + Abi","","","",""
"Rarely","1987","Hamburg","higher vocational","","","",""
"Rarely","1987","Hamburg","higher education","","","",""
"Rarely","1987","Lower Saxony","in school","","","",""
"Rarely","1987","Lower Saxony","inadequately","","","",""
"Rarely","1987","Lower Saxony","general elemantary","","","",""
"Rarely","1987","Lower Saxony","middle vocational","","","",""
"Rarely","1987","Lower Saxony","vocational + Abi","","","",""
"Rarely","1987","Lower Saxony","higher vocational","","","",""
"Rarely","1987","Lower Saxony","higher education","","","",""
"Rarely","1987","Bremen","in school","","","",""
"Rarely","1987","Bremen","inadequately","","","",""
"Rarely","1987","Bremen","general elemantary","","","",""
"Rarely","1987","Bremen","middle vocational","","","",""
"Rarely","1987","Bremen","vocational + Abi","","","",""
"Rarely","1987","Bremen","higher vocational","","","",""
"Rarely","1987","Bremen","higher education","","","",""
"Rarely","1987","North Rhine-Westphalia","in school","","","",""
"Rarely","1987","North Rhine-Westphalia","inadequately","","","",""
"Rarely","1987","North Rhine-Westphalia","general elemantary","","","",""
"Rarely","1987","North Rhine-Westphalia","middle vocational","","","",""
"Rarely","1987","North Rhine-Westphalia","vocational + Abi","","","",""
"Rarely","1987","North Rhine-Westphalia","higher vocational","","","",""
"Rarely","1987","North Rhine-Westphalia","higher education","","","",""
"Rarely","1987","Hesse","in school","","","",""
"Rarely","1987","Hesse","inadequately","","","",""
"Rarely","1987","Hesse","general elemantary","","","",""
"Rarely","1987","Hesse","middle vocational","","","",""
"Rarely","1987","Hesse","vocational + Abi","","","",""
"Rarely","1987","Hesse","higher vocational","","","",""
"Rarely","1987","Hesse","higher education","","","",""
"Rarely","1987","Rhineland-Palatinate,Saarland","in school","","","",""
"Rarely","1987","Rhineland-Palatinate,Saarland","inadequately","","","",""
"Rarely","1987","Rhineland-Palatinate,Saarland","general elemantary","","","",""
"Rarely","1987","Rhineland-Palatinate,Saarland","middle vocational","","","",""
"Rarely","1987","Rhineland-Palatinate,Saarland","vocational + Abi","","","",""
"Rarely","1987","Rhineland-Palatinate,Saarland","higher vocational","","","",""
"Rarely","1987","Rhineland-Palatinate,Saarland","higher education","","","",""
"Rarely","1987","Baden-Württemberg","in school","","","",""
"Rarely","1987","Baden-Württemberg","inadequately","","","",""
"Rarely","1987","Baden-Württemberg","general elemantary","","","",""
"Rarely","1987","Baden-Württemberg","middle vocational","","","",""
"Rarely","1987","Baden-Württemberg","vocational + Abi","","","",""
"Rarely","1987","Baden-Württemberg","higher vocational","","","",""
"Rarely","1987","Baden-Württemberg","higher education","","","",""
"Rarely","1987","Bavaria","in school","","","",""
"Rarely","1987","Bavaria","inadequately","","","",""
"Rarely","1987","Bavaria","general elemantary","","","",""
"Rarely","1987","Bavaria","middle vocational","","","",""
"Rarely","1987","Bavaria","vocational + Abi","","","",""
"Rarely","1987","Bavaria","higher vocational","","","",""
"Rarely","1987","Bavaria","higher education","","","",""
"Rarely","1987","Berlin","in school","","","",""
"Rarely","1987","Berlin","inadequately","","","",""
"Rarely","1987","Berlin","general elemantary","","","",""
"Rarely","1987","Berlin","middle vocational","","","",""
"Rarely","1987","Berlin","vocational + Abi","","","",""
"Rarely","1987","Berlin","higher vocational","","","",""
"Rarely","1987","Berlin","higher education","","","",""
"Rarely","1987","Brandenburg","in school","","","",""
"Rarely","1987","Brandenburg","inadequately","","","",""
"Rarely","1987","Brandenburg","general elemantary","","","",""
"Rarely","1987","Brandenburg","middle vocational","","","",""
"Rarely","1987","Brandenburg","vocational + Abi","","","",""
"Rarely","1987","Brandenburg","higher vocational","","","",""
"Rarely","1987","Brandenburg","higher education","","","",""
"Rarely","1987","Mecklenburg-Western Pomerania","in school","","","",""
"Rarely","1987","Mecklenburg-Western Pomerania","inadequately","","","",""
"Rarely","1987","Mecklenburg-Western Pomerania","general elemantary","","","",""
"Rarely","1987","Mecklenburg-Western Pomerania","middle vocational","","","",""
"Rarely","1987","Mecklenburg-Western Pomerania","vocational + Abi","","","",""
"Rarely","1987","Mecklenburg-Western Pomerania","higher vocational","","","",""
"Rarely","1987","Mecklenburg-Western Pomerania","higher education","","","",""
"Rarely","1987","Saxony","in school","","","",""
"Rarely","1987","Saxony","inadequately","","","",""
"Rarely","1987","Saxony","general elemantary","","","",""
"Rarely","1987","Saxony","middle vocational","","","",""
"Rarely","1987","Saxony","vocational + Abi","","","",""
"Rarely","1987","Saxony","higher vocational","","","",""
"Rarely","1987","Saxony","higher education","","","",""
"Rarely","1987","Saxony-Anhalt","in school","","","",""
"Rarely","1987","Saxony-Anhalt","inadequately","","","",""
"Rarely","1987","Saxony-Anhalt","general elemantary","","","",""
"Rarely","1987","Saxony-Anhalt","middle vocational","","","",""
"Rarely","1987","Saxony-Anhalt","vocational + Abi","","","",""
"Rarely","1987","Saxony-Anhalt","higher vocational","","","",""
"Rarely","1987","Saxony-Anhalt","higher education","","","",""
"Rarely","1987","Thuringia","in school","","","",""
"Rarely","1987","Thuringia","inadequately","","","",""
"Rarely","1987","Thuringia","general elemantary","","","",""
"Rarely","1987","Thuringia","middle vocational","","","",""
"Rarely","1987","Thuringia","vocational + Abi","","","",""
"Rarely","1987","Thuringia","higher vocational","","","",""
"Rarely","1987","Thuringia","higher education","","","",""
"Never","1987","Schleswig-Holstein","in school","","","",""
"Never","1987","Schleswig-Holstein","inadequately","","","",""
"Never","1987","Schleswig-Holstein","general elemantary","","","",""
"Never","1987","Schleswig-Holstein","middle vocational","","","",""
"Never","1987","Schleswig-Holstein","vocational + Abi","","","",""
"Never","1987","Schleswig-Holstein","higher vocational","","","",""
"Never","1987","Schleswig-Holstein","higher education","","","",""
"Never","1987","Hamburg","in school","","","",""
"Never","1987","Hamburg","inadequately","","","",""
"Never","1987","Hamburg","general elemantary","","","",""
"Never","1987","Hamburg","middle vocational","","","",""
"Never","1987","Hamburg","vocational + Abi","","","",""
"Never","1987","Hamburg","higher vocational","","","",""
"Never","1987","Hamburg","higher education","","","",""
"Never","1987","Lower Saxony","in school","","","",""
"Never","1987","Lower Saxony","inadequately","","","",""
"Never","1987","Lower Saxony","general elemantary","","","",""
"Never","1987","Lower Saxony","middle vocational","","","",""
"Never","1987","Lower Saxony","vocational + Abi","","","",""
"Never","1987","Lower Saxony","higher vocational","","","",""
"Never","1987","Lower Saxony","higher education","","","",""
"Never","1987","Bremen","in school","","","",""
"Never","1987","Bremen","inadequately","","","",""
"Never","1987","Bremen","general elemantary","","","",""
"Never","1987","Bremen","middle vocational","","","",""
"Never","1987","Bremen","vocational + Abi","","","",""
"Never","1987","Bremen","higher vocational","","","",""
"Never","1987","Bremen","higher education","","","",""
"Never","1987","North Rhine-Westphalia","in school","","","",""
"Never","1987","North Rhine-Westphalia","inadequately","","","",""
"Never","1987","North Rhine-Westphalia","general elemantary","","","",""
"Never","1987","North Rhine-Westphalia","middle vocational","","","",""
"Never","1987","North Rhine-Westphalia","vocational + Abi","","","",""
"Never","1987","North Rhine-Westphalia","higher vocational","","","",""
"Never","1987","North Rhine-Westphalia","higher education","","","",""
"Never","1987","Hesse","in school","","","",""
"Never","1987","Hesse","inadequately","","","",""
"Never","1987","Hesse","general elemantary","","","",""
"Never","1987","Hesse","middle vocational","","","",""
"Never","1987","Hesse","vocational + Abi","","","",""
"Never","1987","Hesse","higher vocational","","","",""
"Never","1987","Hesse","higher education","","","",""
"Never","1987","Rhineland-Palatinate,Saarland","in school","","","",""
"Never","1987","Rhineland-Palatinate,Saarland","inadequately","","","",""
"Never","1987","Rhineland-Palatinate,Saarland","general elemantary","","","",""
"Never","1987","Rhineland-Palatinate,Saarland","middle vocational","","","",""
"Never","1987","Rhineland-Palatinate,Saarland","vocational + Abi","","","",""
"Never","1987","Rhineland-Palatinate,Saarland","higher vocational","","","",""
"Never","1987","Rhineland-Palatinate,Saarland","higher education","","","",""
"Never","1987","Baden-Württemberg","in school","","","",""
"Never","1987","Baden-Württemberg","inadequately","","","",""
"Never","1987","Baden-Württemberg","general elemantary","","","",""
"Never","1987","Baden-Württemberg","middle vocational","","","",""
"Never","1987","Baden-Württemberg","vocational + Abi","","","",""
"Never","1987","Baden-Württemberg","higher vocational","","","",""
"Never","1987","Baden-Württemberg","higher education","","","",""
"Never","1987","Bavaria","in school","","","",""
"Never","1987","Bavaria","inadequately","","","",""
"Never","1987","Bavaria","general elemantary","","","",""
"Never","1987","Bavaria","middle vocational","","","",""
"Never","1987","Bavaria","vocational + Abi","","","",""
"Never","1987","Bavaria","higher vocational","","","",""
"Never","1987","Bavaria","higher education","","","",""
"Never","1987","Berlin","in school","","","",""
"Never","1987","Berlin","inadequately","","","",""
"Never","1987","Berlin","general elemantary","","","",""
"Never","1987","Berlin","middle vocational","","","",""
"Never","1987","Berlin","vocational + Abi","","","",""
"Never","1987","Berlin","higher vocational","","","",""
"Never","1987","Berlin","higher education","","","",""
"Never","1987","Brandenburg","in school","","","",""
"Never","1987","Brandenburg","inadequately","","","",""
"Never","1987","Brandenburg","general elemantary","","","",""
"Never","1987","Brandenburg","middle vocational","","","",""
"Never","1987","Brandenburg","vocational + Abi","","","",""
"Never","1987","Brandenburg","higher vocational","","","",""
"Never","1987","Brandenburg","higher education","","","",""
"Never","1987","Mecklenburg-Western Pomerania","in school","","","",""
"Never","1987","Mecklenburg-Western Pomerania","inadequately","","","",""
"Never","1987","Mecklenburg-Western Pomerania","general elemantary","","","",""
"Never","1987","Mecklenburg-Western Pomerania","middle vocational","","","",""
"Never","1987","Mecklenburg-Western Pomerania","vocational + Abi","","","",""
"Never","1987","Mecklenburg-Western Pomerania","higher vocational","","","",""
"Never","1987","Mecklenburg-Western Pomerania","higher education","","","",""
"Never","1987","Saxony","in school","","","",""
"Never","1987","Saxony","inadequately","","","",""
"Never","1987","Saxony","general elemantary","","","",""
"Never","1987","Saxony","middle vocational","","","",""
"Never","1987","Saxony","vocational + Abi","","","",""
"Never","1987","Saxony","higher vocational","","","",""
"Never","1987","Saxony","higher education","","","",""
"Never","1987","Saxony-Anhalt","in school","","","",""
"Never","1987","Saxony-Anhalt","inadequately","","","",""
"Never","1987","Saxony-Anhalt","general elemantary","","","",""
"Never","1987","Saxony-Anhalt","middle vocational","","","",""
"Never","1987","Saxony-Anhalt","vocational + Abi","","","",""
"Never","1987","Saxony-Anhalt","higher vocational","","","",""
"Never","1987","Saxony-Anhalt","higher education","","","",""
"Never","1987","Thuringia","in school","","","",""
"Never","1987","Thuringia","inadequately","","","",""
"Never","1987","Thuringia","general elemantary","","","",""
"Never","1987","Thuringia","middle vocational","","","",""
"Never","1987","Thuringia","vocational + Abi","","","",""
"Never","1987","Thuringia","higher vocational","","","",""
"Never","1987","Thuringia","higher education","","","",""
"Daily","1988","Schleswig-Holstein","in school","","","",""
"Daily","1988","Schleswig-Holstein","inadequately","","","",""
"Daily","1988","Schleswig-Holstein","general elemantary","","","",""
"Daily","1988","Schleswig-Holstein","middle vocational","","","",""
"Daily","1988","Schleswig-Holstein","vocational + Abi","","","",""
"Daily","1988","Schleswig-Holstein","higher vocational","","","",""
"Daily","1988","Schleswig-Holstein","higher education","","","",""
"Daily","1988","Hamburg","in school","","","",""
"Daily","1988","Hamburg","inadequately","","","",""
"Daily","1988","Hamburg","general elemantary","","","",""
"Daily","1988","Hamburg","middle vocational","","","",""
"Daily","1988","Hamburg","vocational + Abi","","","",""
"Daily","1988","Hamburg","higher vocational","","","",""
"Daily","1988","Hamburg","higher education","","","",""
"Daily","1988","Lower Saxony","in school","","","",""
"Daily","1988","Lower Saxony","inadequately","","","",""
"Daily","1988","Lower Saxony","general elemantary","","","",""
"Daily","1988","Lower Saxony","middle vocational","","","",""
"Daily","1988","Lower Saxony","vocational + Abi","","","",""
"Daily","1988","Lower Saxony","higher vocational","","","",""
"Daily","1988","Lower Saxony","higher education","","","",""
"Daily","1988","Bremen","in school","","","",""
"Daily","1988","Bremen","inadequately","","","",""
"Daily","1988","Bremen","general elemantary","","","",""
"Daily","1988","Bremen","middle vocational","","","",""
"Daily","1988","Bremen","vocational + Abi","","","",""
"Daily","1988","Bremen","higher vocational","","","",""
"Daily","1988","Bremen","higher education","","","",""
"Daily","1988","North Rhine-Westphalia","in school","","","",""
"Daily","1988","North Rhine-Westphalia","inadequately","","","",""
"Daily","1988","North Rhine-Westphalia","general elemantary","","","",""
"Daily","1988","North Rhine-Westphalia","middle vocational","","","",""
"Daily","1988","North Rhine-Westphalia","vocational + Abi","","","",""
"Daily","1988","North Rhine-Westphalia","higher vocational","","","",""
"Daily","1988","North Rhine-Westphalia","higher education","","","",""
"Daily","1988","Hesse","in school","","","",""
"Daily","1988","Hesse","inadequately","","","",""
"Daily","1988","Hesse","general elemantary","","","",""
"Daily","1988","Hesse","middle vocational","","","",""
"Daily","1988","Hesse","vocational + Abi","","","",""
"Daily","1988","Hesse","higher vocational","","","",""
"Daily","1988","Hesse","higher education","","","",""
"Daily","1988","Rhineland-Palatinate,Saarland","in school","","","",""
"Daily","1988","Rhineland-Palatinate,Saarland","inadequately","","","",""
"Daily","1988","Rhineland-Palatinate,Saarland","general elemantary","","","",""
"Daily","1988","Rhineland-Palatinate,Saarland","middle vocational","","","",""
"Daily","1988","Rhineland-Palatinate,Saarland","vocational + Abi","","","",""
"Daily","1988","Rhineland-Palatinate,Saarland","higher vocational","","","",""
"Daily","1988","Rhineland-Palatinate,Saarland","higher education","","","",""
"Daily","1988","Baden-Württemberg","in school","","","",""
"Daily","1988","Baden-Württemberg","inadequately","","","",""
"Daily","1988","Baden-Württemberg","general elemantary","","","",""
"Daily","1988","Baden-Württemberg","middle vocational","","","",""
"Daily","1988","Baden-Württemberg","vocational + Abi","","","",""
"Daily","1988","Baden-Württemberg","higher vocational","","","",""
"Daily","1988","Baden-Württemberg","higher education","","","",""
"Daily","1988","Bavaria","in school","","","",""
"Daily","1988","Bavaria","inadequately","","","",""
"Daily","1988","Bavaria","general elemantary","","","",""
"Daily","1988","Bavaria","middle vocational","","","",""
"Daily","1988","Bavaria","vocational + Abi","","","",""
"Daily","1988","Bavaria","higher vocational","","","",""
"Daily","1988","Bavaria","higher education","","","",""
"Daily","1988","Berlin","in school","","","",""
"Daily","1988","Berlin","inadequately","","","",""
"Daily","1988","Berlin","general elemantary","","","",""
