"pli0097_h","year","bula_h","education","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","1990","Schleswig-Holstein","lower secondary degree","","","",""
"Min 1x per week","1990","Schleswig-Holstein","secondary school degree","","","",""
"Min 1x per week","1990","Schleswig-Holstein","college entrance qualification","","","",""
"Min 1x per week","1990","Schleswig-Holstein","Other degree","","","",""
"Min 1x per week","1990","Schleswig-Holstein","no degree/no degree yet","","","",""
"Min 1x per week","1990","Hamburg","lower secondary degree","","","",""
"Min 1x per week","1990","Hamburg","secondary school degree","","","",""
"Min 1x per week","1990","Hamburg","college entrance qualification","","","",""
"Min 1x per week","1990","Hamburg","Other degree","","","",""
"Min 1x per week","1990","Hamburg","no degree/no degree yet","","","",""
"Min 1x per week","1990","Lower Saxony","lower secondary degree","","","",""
"Min 1x per week","1990","Lower Saxony","secondary school degree","","","",""
"Min 1x per week","1990","Lower Saxony","college entrance qualification","","","",""
"Min 1x per week","1990","Lower Saxony","Other degree","","","",""
"Min 1x per week","1990","Lower Saxony","no degree/no degree yet","","","",""
"Min 1x per week","1990","Bremen","lower secondary degree","","","",""
"Min 1x per week","1990","Bremen","secondary school degree","","","",""
"Min 1x per week","1990","Bremen","college entrance qualification","","","",""
"Min 1x per week","1990","Bremen","Other degree","","","",""
"Min 1x per week","1990","Bremen","no degree/no degree yet","","","",""
"Min 1x per week","1990","North Rhine-Westphalia","lower secondary degree","","","",""
"Min 1x per week","1990","North Rhine-Westphalia","secondary school degree","","","",""
"Min 1x per week","1990","North Rhine-Westphalia","college entrance qualification","","","",""
"Min 1x per week","1990","North Rhine-Westphalia","Other degree","","","",""
"Min 1x per week","1990","North Rhine-Westphalia","no degree/no degree yet","","","",""
"Min 1x per week","1990","Hesse","lower secondary degree","","","",""
"Min 1x per week","1990","Hesse","secondary school degree","","","",""
"Min 1x per week","1990","Hesse","college entrance qualification","","","",""
"Min 1x per week","1990","Hesse","Other degree","","","",""
"Min 1x per week","1990","Hesse","no degree/no degree yet","","","",""
"Min 1x per week","1990","Rhineland-Palatinate,Saarland","lower secondary degree","","","",""
"Min 1x per week","1990","Rhineland-Palatinate,Saarland","secondary school degree","","","",""
"Min 1x per week","1990","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"Min 1x per week","1990","Rhineland-Palatinate,Saarland","Other degree","","","",""
"Min 1x per week","1990","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Min 1x per week","1990","Baden-Württemberg","lower secondary degree","","","",""
"Min 1x per week","1990","Baden-Württemberg","secondary school degree","","","",""
"Min 1x per week","1990","Baden-Württemberg","college entrance qualification","","","",""
"Min 1x per week","1990","Baden-Württemberg","Other degree","","","",""
"Min 1x per week","1990","Baden-Württemberg","no degree/no degree yet","","","",""
"Min 1x per week","1990","Bavaria","lower secondary degree","","","",""
"Min 1x per week","1990","Bavaria","secondary school degree","","","",""
"Min 1x per week","1990","Bavaria","college entrance qualification","","","",""
"Min 1x per week","1990","Bavaria","Other degree","","","",""
"Min 1x per week","1990","Bavaria","no degree/no degree yet","","","",""
"Min 1x per week","1990","Berlin","lower secondary degree","","","",""
"Min 1x per week","1990","Berlin","secondary school degree","","","",""
"Min 1x per week","1990","Berlin","college entrance qualification","","","",""
"Min 1x per week","1990","Berlin","Other degree","","","",""
"Min 1x per week","1990","Berlin","no degree/no degree yet","","","",""
"Min 1x per week","1990","Brandenburg","lower secondary degree","","","",""
"Min 1x per week","1990","Brandenburg","secondary school degree","","","",""
"Min 1x per week","1990","Brandenburg","college entrance qualification","","","",""
"Min 1x per week","1990","Brandenburg","Other degree","","","",""
"Min 1x per week","1990","Brandenburg","no degree/no degree yet","","","",""
"Min 1x per week","1990","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Min 1x per week","1990","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"Min 1x per week","1990","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Min 1x per week","1990","Mecklenburg-Western Pomerania","Other degree","","","",""
"Min 1x per week","1990","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Min 1x per week","1990","Saxony","lower secondary degree","","","",""
"Min 1x per week","1990","Saxony","secondary school degree","","","",""
"Min 1x per week","1990","Saxony","college entrance qualification","","","",""
"Min 1x per week","1990","Saxony","Other degree","","","",""
"Min 1x per week","1990","Saxony","no degree/no degree yet","","","",""
"Min 1x per week","1990","Saxony-Anhalt","lower secondary degree","","","",""
"Min 1x per week","1990","Saxony-Anhalt","secondary school degree","","","",""
"Min 1x per week","1990","Saxony-Anhalt","college entrance qualification","","","",""
"Min 1x per week","1990","Saxony-Anhalt","Other degree","","","",""
"Min 1x per week","1990","Saxony-Anhalt","no degree/no degree yet","","","",""
"Min 1x per week","1990","Thuringia","lower secondary degree","","","",""
"Min 1x per week","1990","Thuringia","secondary school degree","","","",""
"Min 1x per week","1990","Thuringia","college entrance qualification","","","",""
"Min 1x per week","1990","Thuringia","Other degree","","","",""
"Min 1x per week","1990","Thuringia","no degree/no degree yet","","","",""
"Min 1x per month","1990","Schleswig-Holstein","lower secondary degree","","","",""
"Min 1x per month","1990","Schleswig-Holstein","secondary school degree","","","",""
"Min 1x per month","1990","Schleswig-Holstein","college entrance qualification","","","",""
"Min 1x per month","1990","Schleswig-Holstein","Other degree","","","",""
"Min 1x per month","1990","Schleswig-Holstein","no degree/no degree yet","","","",""
"Min 1x per month","1990","Hamburg","lower secondary degree","","","",""
"Min 1x per month","1990","Hamburg","secondary school degree","","","",""
"Min 1x per month","1990","Hamburg","college entrance qualification","","","",""
"Min 1x per month","1990","Hamburg","Other degree","","","",""
"Min 1x per month","1990","Hamburg","no degree/no degree yet","","","",""
"Min 1x per month","1990","Lower Saxony","lower secondary degree","","","",""
"Min 1x per month","1990","Lower Saxony","secondary school degree","","","",""
"Min 1x per month","1990","Lower Saxony","college entrance qualification","","","",""
"Min 1x per month","1990","Lower Saxony","Other degree","","","",""
"Min 1x per month","1990","Lower Saxony","no degree/no degree yet","","","",""
"Min 1x per month","1990","Bremen","lower secondary degree","","","",""
"Min 1x per month","1990","Bremen","secondary school degree","","","",""
"Min 1x per month","1990","Bremen","college entrance qualification","","","",""
"Min 1x per month","1990","Bremen","Other degree","","","",""
"Min 1x per month","1990","Bremen","no degree/no degree yet","","","",""
"Min 1x per month","1990","North Rhine-Westphalia","lower secondary degree","","","",""
"Min 1x per month","1990","North Rhine-Westphalia","secondary school degree","","","",""
"Min 1x per month","1990","North Rhine-Westphalia","college entrance qualification","","","",""
"Min 1x per month","1990","North Rhine-Westphalia","Other degree","","","",""
"Min 1x per month","1990","North Rhine-Westphalia","no degree/no degree yet","","","",""
"Min 1x per month","1990","Hesse","lower secondary degree","","","",""
"Min 1x per month","1990","Hesse","secondary school degree","","","",""
"Min 1x per month","1990","Hesse","college entrance qualification","","","",""
"Min 1x per month","1990","Hesse","Other degree","","","",""
"Min 1x per month","1990","Hesse","no degree/no degree yet","","","",""
"Min 1x per month","1990","Rhineland-Palatinate,Saarland","lower secondary degree","","","",""
"Min 1x per month","1990","Rhineland-Palatinate,Saarland","secondary school degree","","","",""
"Min 1x per month","1990","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"Min 1x per month","1990","Rhineland-Palatinate,Saarland","Other degree","","","",""
"Min 1x per month","1990","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Min 1x per month","1990","Baden-Württemberg","lower secondary degree","","","",""
"Min 1x per month","1990","Baden-Württemberg","secondary school degree","","","",""
"Min 1x per month","1990","Baden-Württemberg","college entrance qualification","","","",""
"Min 1x per month","1990","Baden-Württemberg","Other degree","","","",""
"Min 1x per month","1990","Baden-Württemberg","no degree/no degree yet","","","",""
"Min 1x per month","1990","Bavaria","lower secondary degree","","","",""
"Min 1x per month","1990","Bavaria","secondary school degree","","","",""
"Min 1x per month","1990","Bavaria","college entrance qualification","","","",""
"Min 1x per month","1990","Bavaria","Other degree","","","",""
"Min 1x per month","1990","Bavaria","no degree/no degree yet","","","",""
"Min 1x per month","1990","Berlin","lower secondary degree","","","",""
"Min 1x per month","1990","Berlin","secondary school degree","","","",""
"Min 1x per month","1990","Berlin","college entrance qualification","","","",""
"Min 1x per month","1990","Berlin","Other degree","","","",""
"Min 1x per month","1990","Berlin","no degree/no degree yet","","","",""
"Min 1x per month","1990","Brandenburg","lower secondary degree","","","",""
"Min 1x per month","1990","Brandenburg","secondary school degree","","","",""
"Min 1x per month","1990","Brandenburg","college entrance qualification","","","",""
"Min 1x per month","1990","Brandenburg","Other degree","","","",""
"Min 1x per month","1990","Brandenburg","no degree/no degree yet","","","",""
"Min 1x per month","1990","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Min 1x per month","1990","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"Min 1x per month","1990","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Min 1x per month","1990","Mecklenburg-Western Pomerania","Other degree","","","",""
"Min 1x per month","1990","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Min 1x per month","1990","Saxony","lower secondary degree","","","",""
"Min 1x per month","1990","Saxony","secondary school degree","","","",""
"Min 1x per month","1990","Saxony","college entrance qualification","","","",""
"Min 1x per month","1990","Saxony","Other degree","","","",""
"Min 1x per month","1990","Saxony","no degree/no degree yet","","","",""
"Min 1x per month","1990","Saxony-Anhalt","lower secondary degree","","","",""
"Min 1x per month","1990","Saxony-Anhalt","secondary school degree","","","",""
"Min 1x per month","1990","Saxony-Anhalt","college entrance qualification","","","",""
"Min 1x per month","1990","Saxony-Anhalt","Other degree","","","",""
"Min 1x per month","1990","Saxony-Anhalt","no degree/no degree yet","","","",""
"Min 1x per month","1990","Thuringia","lower secondary degree","","","",""
"Min 1x per month","1990","Thuringia","secondary school degree","","","",""
"Min 1x per month","1990","Thuringia","college entrance qualification","","","",""
"Min 1x per month","1990","Thuringia","Other degree","","","",""
"Min 1x per month","1990","Thuringia","no degree/no degree yet","","","",""
"Rarely","1990","Schleswig-Holstein","lower secondary degree","","","",""
"Rarely","1990","Schleswig-Holstein","secondary school degree","","","",""
"Rarely","1990","Schleswig-Holstein","college entrance qualification","","","",""
"Rarely","1990","Schleswig-Holstein","Other degree","","","",""
"Rarely","1990","Schleswig-Holstein","no degree/no degree yet","","","",""
"Rarely","1990","Hamburg","lower secondary degree","","","",""
"Rarely","1990","Hamburg","secondary school degree","","","",""
"Rarely","1990","Hamburg","college entrance qualification","","","",""
"Rarely","1990","Hamburg","Other degree","","","",""
"Rarely","1990","Hamburg","no degree/no degree yet","","","",""
"Rarely","1990","Lower Saxony","lower secondary degree","51","0.102412402485004","0.0758371262447321","0.128987678725276"
"Rarely","1990","Lower Saxony","secondary school degree","35","0.169930653302065","0.119844893419697","0.220016413184433"
"Rarely","1990","Lower Saxony","college entrance qualification","","","",""
"Rarely","1990","Lower Saxony","Other degree","","","",""
"Rarely","1990","Lower Saxony","no degree/no degree yet","","","",""
"Rarely","1990","Bremen","lower secondary degree","","","",""
"Rarely","1990","Bremen","secondary school degree","","","",""
"Rarely","1990","Bremen","college entrance qualification","","","",""
"Rarely","1990","Bremen","Other degree","","","",""
"Rarely","1990","Bremen","no degree/no degree yet","","","",""
"Rarely","1990","North Rhine-Westphalia","lower secondary degree","110","0.0999268301091111","0.0826086674271582","0.117244992791064"
"Rarely","1990","North Rhine-Westphalia","secondary school degree","67","0.170041578134885","0.135523379443249","0.204559776826521"
"Rarely","1990","North Rhine-Westphalia","college entrance qualification","89","0.239106642501242","0.195878158343261","0.282335126659222"
"Rarely","1990","North Rhine-Westphalia","Other degree","","","",""
"Rarely","1990","North Rhine-Westphalia","no degree/no degree yet","","","",""
"Rarely","1990","Hesse","lower secondary degree","48","0.124977376228708","0.0930454714613736","0.156909280996042"
"Rarely","1990","Hesse","secondary school degree","","","",""
"Rarely","1990","Hesse","college entrance qualification","","","",""
"Rarely","1990","Hesse","Other degree","","","",""
"Rarely","1990","Hesse","no degree/no degree yet","","","",""
"Rarely","1990","Rhineland-Palatinate,Saarland","lower secondary degree","","","",""
"Rarely","1990","Rhineland-Palatinate,Saarland","secondary school degree","","","",""
"Rarely","1990","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"Rarely","1990","Rhineland-Palatinate,Saarland","Other degree","","","",""
"Rarely","1990","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Rarely","1990","Baden-Württemberg","lower secondary degree","100","0.127416759727902","0.104854436195475","0.149979083260328"
"Rarely","1990","Baden-Württemberg","secondary school degree","42","0.138760413985126","0.0972170120084528","0.180303815961798"
"Rarely","1990","Baden-Württemberg","college entrance qualification","34","0.196153317108415","0.137654659776372","0.254651974440458"
"Rarely","1990","Baden-Württemberg","Other degree","","","",""
"Rarely","1990","Baden-Württemberg","no degree/no degree yet","","","",""
"Rarely","1990","Bavaria","lower secondary degree","119","0.142409013487991","0.118327561278013","0.166490465697969"
"Rarely","1990","Bavaria","secondary school degree","46","0.163205809877857","0.121247586131465","0.205164033624249"
"Rarely","1990","Bavaria","college entrance qualification","36","0.165698411772755","0.114169164170947","0.217227659374562"
"Rarely","1990","Bavaria","Other degree","","","",""
"Rarely","1990","Bavaria","no degree/no degree yet","","","",""
"Rarely","1990","Berlin","lower secondary degree","","","",""
"Rarely","1990","Berlin","secondary school degree","","","",""
"Rarely","1990","Berlin","college entrance qualification","","","",""
"Rarely","1990","Berlin","Other degree","","","",""
"Rarely","1990","Berlin","no degree/no degree yet","","","",""
"Rarely","1990","Brandenburg","lower secondary degree","","","",""
"Rarely","1990","Brandenburg","secondary school degree","44","0.127957136296688","0.0919709962043714","0.163943276389006"
"Rarely","1990","Brandenburg","college entrance qualification","","","",""
"Rarely","1990","Brandenburg","Other degree","","","",""
"Rarely","1990","Brandenburg","no degree/no degree yet","","","",""
"Rarely","1990","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Rarely","1990","Mecklenburg-Western Pomerania","secondary school degree","31","0.135117069058261","0.0916867136343777","0.178547424482144"
"Rarely","1990","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Rarely","1990","Mecklenburg-Western Pomerania","Other degree","","","",""
"Rarely","1990","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Rarely","1990","Saxony","lower secondary degree","39","0.0646413267399749","0.0438634496541781","0.0854192038257718"
"Rarely","1990","Saxony","secondary school degree","62","0.105883936944803","0.0804680141515334","0.131299859738073"
"Rarely","1990","Saxony","college entrance qualification","33","0.217140460777456","0.153453950171289","0.280826971383624"
"Rarely","1990","Saxony","Other degree","","","",""
"Rarely","1990","Saxony","no degree/no degree yet","","","",""
"Rarely","1990","Saxony-Anhalt","lower secondary degree","","","",""
"Rarely","1990","Saxony-Anhalt","secondary school degree","40","0.0909154519010714","0.0614222008452726","0.12040870295687"
"Rarely","1990","Saxony-Anhalt","college entrance qualification","","","",""
"Rarely","1990","Saxony-Anhalt","Other degree","","","",""
"Rarely","1990","Saxony-Anhalt","no degree/no degree yet","","","",""
"Rarely","1990","Thuringia","lower secondary degree","","","",""
"Rarely","1990","Thuringia","secondary school degree","36","0.0879301962681361","0.0580039717536029","0.117856420782669"
"Rarely","1990","Thuringia","college entrance qualification","","","",""
"Rarely","1990","Thuringia","Other degree","","","",""
"Rarely","1990","Thuringia","no degree/no degree yet","","","",""
"Never","1990","Schleswig-Holstein","lower secondary degree","129","0.833368994711755","0.774704029367414","0.892033960056097"
"Never","1990","Schleswig-Holstein","secondary school degree","54","0.806956097881147","0.71173589094739","0.902176304814903"
"Never","1990","Schleswig-Holstein","college entrance qualification","","","",""
"Never","1990","Schleswig-Holstein","Other degree","","","",""
"Never","1990","Schleswig-Holstein","no degree/no degree yet","","","",""
"Never","1990","Hamburg","lower secondary degree","67","0.929960354774858","0.872201091469393","0.987719618080322"
"Never","1990","Hamburg","secondary school degree","30","0.826677107658708","0.703027495020729","0.950326720296688"
"Never","1990","Hamburg","college entrance qualification","","","",""
"Never","1990","Hamburg","Other degree","","","",""
"Never","1990","Hamburg","no degree/no degree yet","","","",""
"Never","1990","Lower Saxony","lower secondary degree","440","0.876944426963595","0.848150574923356","0.905738279003833"
"Never","1990","Lower Saxony","secondary school degree","174","0.807466912088575","0.754885012546102","0.860048811631049"
"Never","1990","Lower Saxony","college entrance qualification","96","0.757435397310795","0.683753139399115","0.831117655222474"
"Never","1990","Lower Saxony","Other degree","53","0.863225640377127","0.7755484557058","0.950902825048454"
"Never","1990","Lower Saxony","no degree/no degree yet","52","0.959870572938223","0.908467166993044","1.0112739788834"
"Never","1990","Bremen","lower secondary degree","48","0.858950925129018","0.768590147428071","0.949311702829965"
"Never","1990","Bremen","secondary school degree","","","",""
"Never","1990","Bremen","college entrance qualification","","","",""
"Never","1990","Bremen","Other degree","","","",""
"Never","1990","Bremen","no degree/no degree yet","","","",""
"Never","1990","North Rhine-Westphalia","lower secondary degree","1009","0.873000914509275","0.853773118869932","0.892228710148617"
"Never","1990","North Rhine-Westphalia","secondary school degree","372","0.793145791693876","0.75592795849081","0.830363624896941"
"Never","1990","North Rhine-Westphalia","college entrance qualification","270","0.707499274341238","0.661395257711548","0.753603290970927"
"Never","1990","North Rhine-Westphalia","Other degree","231","0.910747821495906","0.87582280727828","0.945672835713531"
"Never","1990","North Rhine-Westphalia","no degree/no degree yet","251","0.942847866013278","0.914846245583165","0.97084948644339"
"Never","1990","Hesse","lower secondary degree","348","0.838738019770891","0.803225732745293","0.874250306796489"
"Never","1990","Hesse","secondary school degree","144","0.862144795528732","0.810013905587023","0.914275685470441"
"Never","1990","Hesse","college entrance qualification","100","0.753904875950659","0.681245613126106","0.826564138775212"
"Never","1990","Hesse","Other degree","131","0.987415653024445","0.968611812787106","1.00621949326178"
"Never","1990","Hesse","no degree/no degree yet","104","0.866388705769092","0.802516367021682","0.930261044516501"
"Never","1990","Rhineland-Palatinate,Saarland","lower secondary degree","363","0.886384641555918","0.85574179434899","0.917027488762846"
"Never","1990","Rhineland-Palatinate,Saarland","secondary school degree","72","0.813396025302502","0.732455772655793","0.894336277949211"
"Never","1990","Rhineland-Palatinate,Saarland","college entrance qualification","51","0.662983824818836","0.553799904986751","0.772167744650922"
"Never","1990","Rhineland-Palatinate,Saarland","Other degree","38","0.8842615290683","0.787511148615387","0.981011909521214"
"Never","1990","Rhineland-Palatinate,Saarland","no degree/no degree yet","41","0.880098339325539","0.781855332571009","0.97834134608007"
"Never","1990","Baden-Württemberg","lower secondary degree","723","0.853871744222656","0.829969948407784","0.877773540037527"
"Never","1990","Baden-Württemberg","secondary school degree","214","0.82685339798489","0.781383024970113","0.872323770999667"
"Never","1990","Baden-Württemberg","college entrance qualification","124","0.676297821642907","0.607368617664101","0.745227025621713"
"Never","1990","Baden-Württemberg","Other degree","242","0.925271977387533","0.893431916079009","0.957112038696057"
"Never","1990","Baden-Württemberg","no degree/no degree yet","198","0.939825624048495","0.907738093010464","0.971913155086525"
"Never","1990","Bavaria","lower secondary degree","660","0.816527275967132","0.789855929983365","0.843198621950899"
"Never","1990","Bavaria","secondary school degree","234","0.771757423380837","0.724105690625679","0.819409156135994"
"Never","1990","Bavaria","college entrance qualification","147","0.723138007528463","0.661126061932934","0.785149953123992"
"Never","1990","Bavaria","Other degree","156","0.913809866988786","0.871372332246175","0.956247401731398"
"Never","1990","Bavaria","no degree/no degree yet","89","0.895187518680573","0.834230217009751","0.956144820351396"
"Never","1990","Berlin","lower secondary degree","159","0.85375302886075","0.803242869899996","0.904263187821505"
"Never","1990","Berlin","secondary school degree","186","0.853434072504045","0.805825883686982","0.901042261321109"
"Never","1990","Berlin","college entrance qualification","80","0.67327888840323","0.589710600778128","0.756847176028332"
"Never","1990","Berlin","Other degree","44","0.926060903926787","0.850442759088718","1.00167904876486"
"Never","1990","Berlin","no degree/no degree yet","35","0.946220899734076","0.872532372801273","1.01990942666688"
"Never","1990","Brandenburg","lower secondary degree","240","0.886988874726704","0.849154057790141","0.924823691663267"
"Never","1990","Brandenburg","secondary school degree","267","0.816010135779409","0.774267600758727","0.85775267080009"
"Never","1990","Brandenburg","college entrance qualification","61","0.652887618469199","0.555611004245459","0.750164232692938"
"Never","1990","Brandenburg","Other degree","","","",""
"Never","1990","Brandenburg","no degree/no degree yet","","","",""
"Never","1990","Mecklenburg-Western Pomerania","lower secondary degree","152","0.899021582810033","0.853729429489556","0.944313736130511"
"Never","1990","Mecklenburg-Western Pomerania","secondary school degree","184","0.775281045404114","0.722252581308043","0.828309509500185"
"Never","1990","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Never","1990","Mecklenburg-Western Pomerania","Other degree","","","",""
"Never","1990","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Never","1990","Saxony","lower secondary degree","476","0.894796293685772","0.86887035070326","0.920722236668284"
"Never","1990","Saxony","secondary school degree","466","0.834326016252747","0.803615370793521","0.865036661711973"
"Never","1990","Saxony","college entrance qualification","112","0.694040000188392","0.622859714030972","0.765220286345812"
"Never","1990","Saxony","Other degree","","","",""
"Never","1990","Saxony","no degree/no degree yet","","","",""
"Never","1990","Saxony-Anhalt","lower secondary degree","290","0.905424567700975","0.87365914815213","0.93718998724982"
"Never","1990","Saxony-Anhalt","secondary school degree","292","0.829232834745182","0.790627965260181","0.867837704230182"
"Never","1990","Saxony-Anhalt","college entrance qualification","53","0.547232821610814","0.442637562097917","0.651828081123711"
"Never","1990","Saxony-Anhalt","Other degree","","","",""
"Never","1990","Saxony-Anhalt","no degree/no degree yet","","","",""
"Never","1990","Thuringia","lower secondary degree","275","0.866660618664393","0.829297916309316","0.90402332101947"
"Never","1990","Thuringia","secondary school degree","283","0.844781563433919","0.806515592640297","0.883047534227541"
"Never","1990","Thuringia","college entrance qualification","46","0.767992610427076","0.662064163968334","0.873921056885818"
"Never","1990","Thuringia","Other degree","","","",""
"Never","1990","Thuringia","no degree/no degree yet","","","",""
"Daily","1991","Schleswig-Holstein","lower secondary degree","","","",""
"Daily","1991","Schleswig-Holstein","secondary school degree","","","",""
"Daily","1991","Schleswig-Holstein","college entrance qualification","","","",""
"Daily","1991","Schleswig-Holstein","Other degree","","","",""
"Daily","1991","Schleswig-Holstein","no degree/no degree yet","","","",""
"Daily","1991","Hamburg","lower secondary degree","","","",""
"Daily","1991","Hamburg","secondary school degree","","","",""
"Daily","1991","Hamburg","college entrance qualification","","","",""
"Daily","1991","Hamburg","Other degree","","","",""
"Daily","1991","Hamburg","no degree/no degree yet","","","",""
"Daily","1991","Lower Saxony","lower secondary degree","","","",""
"Daily","1991","Lower Saxony","secondary school degree","","","",""
"Daily","1991","Lower Saxony","college entrance qualification","","","",""
"Daily","1991","Lower Saxony","Other degree","","","",""
"Daily","1991","Lower Saxony","no degree/no degree yet","","","",""
"Daily","1991","Bremen","lower secondary degree","","","",""
"Daily","1991","Bremen","secondary school degree","","","",""
"Daily","1991","Bremen","college entrance qualification","","","",""
"Daily","1991","Bremen","Other degree","","","",""
"Daily","1991","Bremen","no degree/no degree yet","","","",""
"Daily","1991","North Rhine-Westphalia","lower secondary degree","","","",""
"Daily","1991","North Rhine-Westphalia","secondary school degree","","","",""
"Daily","1991","North Rhine-Westphalia","college entrance qualification","","","",""
"Daily","1991","North Rhine-Westphalia","Other degree","","","",""
"Daily","1991","North Rhine-Westphalia","no degree/no degree yet","","","",""
"Daily","1991","Hesse","lower secondary degree","","","",""
"Daily","1991","Hesse","secondary school degree","","","",""
"Daily","1991","Hesse","college entrance qualification","","","",""
"Daily","1991","Hesse","Other degree","","","",""
"Daily","1991","Hesse","no degree/no degree yet","","","",""
"Daily","1991","Rhineland-Palatinate,Saarland","lower secondary degree","","","",""
"Daily","1991","Rhineland-Palatinate,Saarland","secondary school degree","","","",""
"Daily","1991","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"Daily","1991","Rhineland-Palatinate,Saarland","Other degree","","","",""
"Daily","1991","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Daily","1991","Baden-Württemberg","lower secondary degree","","","",""
"Daily","1991","Baden-Württemberg","secondary school degree","","","",""
"Daily","1991","Baden-Württemberg","college entrance qualification","","","",""
"Daily","1991","Baden-Württemberg","Other degree","","","",""
"Daily","1991","Baden-Württemberg","no degree/no degree yet","","","",""
"Daily","1991","Bavaria","lower secondary degree","","","",""
"Daily","1991","Bavaria","secondary school degree","","","",""
"Daily","1991","Bavaria","college entrance qualification","","","",""
"Daily","1991","Bavaria","Other degree","","","",""
"Daily","1991","Bavaria","no degree/no degree yet","","","",""
"Daily","1991","Berlin","lower secondary degree","","","",""
"Daily","1991","Berlin","secondary school degree","","","",""
"Daily","1991","Berlin","college entrance qualification","","","",""
"Daily","1991","Berlin","Other degree","","","",""
"Daily","1991","Berlin","no degree/no degree yet","","","",""
"Daily","1991","Brandenburg","lower secondary degree","","","",""
"Daily","1991","Brandenburg","secondary school degree","","","",""
"Daily","1991","Brandenburg","college entrance qualification","","","",""
"Daily","1991","Brandenburg","Other degree","","","",""
"Daily","1991","Brandenburg","no degree/no degree yet","","","",""
"Daily","1991","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Daily","1991","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"Daily","1991","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Daily","1991","Mecklenburg-Western Pomerania","Other degree","","","",""
"Daily","1991","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Daily","1991","Saxony","lower secondary degree","","","",""
"Daily","1991","Saxony","secondary school degree","","","",""
"Daily","1991","Saxony","college entrance qualification","","","",""
"Daily","1991","Saxony","Other degree","","","",""
"Daily","1991","Saxony","no degree/no degree yet","","","",""
"Daily","1991","Saxony-Anhalt","lower secondary degree","","","",""
"Daily","1991","Saxony-Anhalt","secondary school degree","","","",""
"Daily","1991","Saxony-Anhalt","college entrance qualification","","","",""
"Daily","1991","Saxony-Anhalt","Other degree","","","",""
"Daily","1991","Saxony-Anhalt","no degree/no degree yet","","","",""
"Daily","1991","Thuringia","lower secondary degree","","","",""
"Daily","1991","Thuringia","secondary school degree","","","",""
"Daily","1991","Thuringia","college entrance qualification","","","",""
"Daily","1991","Thuringia","Other degree","","","",""
"Daily","1991","Thuringia","no degree/no degree yet","","","",""
"Min 1x per week","1991","Schleswig-Holstein","lower secondary degree","","","",""
"Min 1x per week","1991","Schleswig-Holstein","secondary school degree","","","",""
"Min 1x per week","1991","Schleswig-Holstein","college entrance qualification","","","",""
"Min 1x per week","1991","Schleswig-Holstein","Other degree","","","",""
"Min 1x per week","1991","Schleswig-Holstein","no degree/no degree yet","","","",""
"Min 1x per week","1991","Hamburg","lower secondary degree","","","",""
"Min 1x per week","1991","Hamburg","secondary school degree","","","",""
"Min 1x per week","1991","Hamburg","college entrance qualification","","","",""
"Min 1x per week","1991","Hamburg","Other degree","","","",""
"Min 1x per week","1991","Hamburg","no degree/no degree yet","","","",""
"Min 1x per week","1991","Lower Saxony","lower secondary degree","","","",""
"Min 1x per week","1991","Lower Saxony","secondary school degree","","","",""
"Min 1x per week","1991","Lower Saxony","college entrance qualification","","","",""
"Min 1x per week","1991","Lower Saxony","Other degree","","","",""
"Min 1x per week","1991","Lower Saxony","no degree/no degree yet","","","",""
"Min 1x per week","1991","Bremen","lower secondary degree","","","",""
"Min 1x per week","1991","Bremen","secondary school degree","","","",""
"Min 1x per week","1991","Bremen","college entrance qualification","","","",""
"Min 1x per week","1991","Bremen","Other degree","","","",""
"Min 1x per week","1991","Bremen","no degree/no degree yet","","","",""
"Min 1x per week","1991","North Rhine-Westphalia","lower secondary degree","","","",""
"Min 1x per week","1991","North Rhine-Westphalia","secondary school degree","","","",""
"Min 1x per week","1991","North Rhine-Westphalia","college entrance qualification","","","",""
