"pli0097_h","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Never","1994","college entrance qualification","Couple + C. LE 16 ","427","0.835494880658116","0.80283556374953","0.868154197566702"
"Never","1994","college entrance qualification","Couple + C. GT 16 ","281","0.827992051563046","0.787878051175824","0.868106051950268"
"Never","1994","college entrance qualification","Couple + C. LE and GT 16","114","0.839840062215734","0.777510007224881","0.902170117206588"
"Never","1994","Other degree","1-pers.-HH","52","0.959170406808589","0.907339418566016","1.01100139505116"
"Never","1994","Other degree","(Married) couple without C. ","167","0.94131111573265","0.906782226307291","0.975840005158008"
"Never","1994","Other degree","Single parent ","29","","",""
"Never","1994","Other degree","Couple + C. LE 16 ","219","0.930935597573097","0.898094527627056","0.963776667519138"
"Never","1994","Other degree","Couple + C. GT 16 ","178","0.91460758462599","0.875180334793923","0.954034834458056"
"Never","1994","Other degree","Couple + C. LE and GT 16","117","0.931259024732173","0.887081039018671","0.975437010445674"
"Never","1994","no degree/no degree yet","1-pers.-HH","36","1","1","1"
"Never","1994","no degree/no degree yet","(Married) couple without C. ","88","0.949362077882098","0.904063901917595","0.994660253846601"
"Never","1994","no degree/no degree yet","Single parent ","45","0.9763964630435","0.93252614154676","1.02026678454024"
"Never","1994","no degree/no degree yet","Couple + C. LE 16 ","98","0.970561688731532","0.937596510908426","1.00352686655464"
"Never","1994","no degree/no degree yet","Couple + C. GT 16 ","243","0.895132835296254","0.857819702294663","0.932445968297846"
"Never","1994","no degree/no degree yet","Couple + C. LE and GT 16","200","0.962028004516085","0.935928032100063","0.988127976932108"
"Daily","1995","lower secondary degree","1-pers.-HH","1","","",""
"Daily","1995","lower secondary degree","(Married) couple without C. ","2","","",""
"Daily","1995","lower secondary degree","Single parent ","","","",""
"Daily","1995","lower secondary degree","Couple + C. LE 16 ","","","",""
"Daily","1995","lower secondary degree","Couple + C. GT 16 ","4","","",""
"Daily","1995","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Daily","1995","secondary school degree","1-pers.-HH","","","",""
"Daily","1995","secondary school degree","(Married) couple without C. ","1","","",""
"Daily","1995","secondary school degree","Single parent ","","","",""
"Daily","1995","secondary school degree","Couple + C. LE 16 ","1","","",""
"Daily","1995","secondary school degree","Couple + C. GT 16 ","1","","",""
"Daily","1995","secondary school degree","Couple + C. LE and GT 16","2","","",""
"Daily","1995","college entrance qualification","1-pers.-HH","2","","",""
"Daily","1995","college entrance qualification","(Married) couple without C. ","4","","",""
"Daily","1995","college entrance qualification","Single parent ","","","",""
"Daily","1995","college entrance qualification","Couple + C. LE 16 ","","","",""
"Daily","1995","college entrance qualification","Couple + C. GT 16 ","1","","",""
"Daily","1995","college entrance qualification","Couple + C. LE and GT 16","3","","",""
"Daily","1995","Other degree","1-pers.-HH","1","","",""
"Daily","1995","Other degree","(Married) couple without C. ","","","",""
"Daily","1995","Other degree","Single parent ","","","",""
"Daily","1995","Other degree","Couple + C. LE 16 ","","","",""
"Daily","1995","Other degree","Couple + C. GT 16 ","","","",""
"Daily","1995","Other degree","Couple + C. LE and GT 16","1","","",""
"Daily","1995","no degree/no degree yet","1-pers.-HH","","","",""
"Daily","1995","no degree/no degree yet","(Married) couple without C. ","","","",""
"Daily","1995","no degree/no degree yet","Single parent ","","","",""
"Daily","1995","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Daily","1995","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Daily","1995","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1995","lower secondary degree","1-pers.-HH","1","","",""
"Min 1x per week","1995","lower secondary degree","(Married) couple without C. ","12","","",""
"Min 1x per week","1995","lower secondary degree","Single parent ","","","",""
"Min 1x per week","1995","lower secondary degree","Couple + C. LE 16 ","3","","",""
"Min 1x per week","1995","lower secondary degree","Couple + C. GT 16 ","10","","",""
"Min 1x per week","1995","lower secondary degree","Couple + C. LE and GT 16","4","","",""
"Min 1x per week","1995","secondary school degree","1-pers.-HH","6","","",""
"Min 1x per week","1995","secondary school degree","(Married) couple without C. ","6","","",""
"Min 1x per week","1995","secondary school degree","Single parent ","4","","",""
"Min 1x per week","1995","secondary school degree","Couple + C. LE 16 ","8","","",""
"Min 1x per week","1995","secondary school degree","Couple + C. GT 16 ","4","","",""
"Min 1x per week","1995","secondary school degree","Couple + C. LE and GT 16","5","","",""
"Min 1x per week","1995","college entrance qualification","1-pers.-HH","2","","",""
"Min 1x per week","1995","college entrance qualification","(Married) couple without C. ","12","","",""
"Min 1x per week","1995","college entrance qualification","Single parent ","1","","",""
"Min 1x per week","1995","college entrance qualification","Couple + C. LE 16 ","9","","",""
"Min 1x per week","1995","college entrance qualification","Couple + C. GT 16 ","3","","",""
"Min 1x per week","1995","college entrance qualification","Couple + C. LE and GT 16","5","","",""
"Min 1x per week","1995","Other degree","1-pers.-HH","1","","",""
"Min 1x per week","1995","Other degree","(Married) couple without C. ","1","","",""
"Min 1x per week","1995","Other degree","Single parent ","1","","",""
"Min 1x per week","1995","Other degree","Couple + C. LE 16 ","3","","",""
"Min 1x per week","1995","Other degree","Couple + C. GT 16 ","","","",""
"Min 1x per week","1995","Other degree","Couple + C. LE and GT 16","3","","",""
"Min 1x per week","1995","no degree/no degree yet","1-pers.-HH","","","",""
"Min 1x per week","1995","no degree/no degree yet","(Married) couple without C. ","","","",""
"Min 1x per week","1995","no degree/no degree yet","Single parent ","1","","",""
"Min 1x per week","1995","no degree/no degree yet","Couple + C. LE 16 ","2","","",""
"Min 1x per week","1995","no degree/no degree yet","Couple + C. GT 16 ","1","","",""
"Min 1x per week","1995","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Min 1x per month","1995","lower secondary degree","1-pers.-HH","5","","",""
"Min 1x per month","1995","lower secondary degree","(Married) couple without C. ","37","0.0231759701056558","0.016293586411581","0.0300583537997306"
"Min 1x per month","1995","lower secondary degree","Single parent ","5","","",""
"Min 1x per month","1995","lower secondary degree","Couple + C. LE 16 ","11","","",""
"Min 1x per month","1995","lower secondary degree","Couple + C. GT 16 ","20","","",""
"Min 1x per month","1995","lower secondary degree","Couple + C. LE and GT 16","3","","",""
"Min 1x per month","1995","secondary school degree","1-pers.-HH","7","","",""
"Min 1x per month","1995","secondary school degree","(Married) couple without C. ","24","","",""
"Min 1x per month","1995","secondary school degree","Single parent ","2","","",""
"Min 1x per month","1995","secondary school degree","Couple + C. LE 16 ","14","","",""
"Min 1x per month","1995","secondary school degree","Couple + C. GT 16 ","15","","",""
"Min 1x per month","1995","secondary school degree","Couple + C. LE and GT 16","12","","",""
"Min 1x per month","1995","college entrance qualification","1-pers.-HH","6","","",""
"Min 1x per month","1995","college entrance qualification","(Married) couple without C. ","19","","",""
"Min 1x per month","1995","college entrance qualification","Single parent ","","","",""
"Min 1x per month","1995","college entrance qualification","Couple + C. LE 16 ","14","","",""
"Min 1x per month","1995","college entrance qualification","Couple + C. GT 16 ","12","","",""
"Min 1x per month","1995","college entrance qualification","Couple + C. LE and GT 16","3","","",""
"Min 1x per month","1995","Other degree","1-pers.-HH","2","","",""
"Min 1x per month","1995","Other degree","(Married) couple without C. ","4","","",""
"Min 1x per month","1995","Other degree","Single parent ","","","",""
"Min 1x per month","1995","Other degree","Couple + C. LE 16 ","","","",""
"Min 1x per month","1995","Other degree","Couple + C. GT 16 ","2","","",""
"Min 1x per month","1995","Other degree","Couple + C. LE and GT 16","2","","",""
"Min 1x per month","1995","no degree/no degree yet","1-pers.-HH","","","",""
"Min 1x per month","1995","no degree/no degree yet","(Married) couple without C. ","1","","",""
"Min 1x per month","1995","no degree/no degree yet","Single parent ","1","","",""
"Min 1x per month","1995","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Min 1x per month","1995","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Min 1x per month","1995","no degree/no degree yet","Couple + C. LE and GT 16","1","","",""
"Rarely","1995","lower secondary degree","1-pers.-HH","24","","",""
"Rarely","1995","lower secondary degree","(Married) couple without C. ","137","0.0799767077087725","0.0675689608367143","0.0923844545808306"
"Rarely","1995","lower secondary degree","Single parent ","16","","",""
"Rarely","1995","lower secondary degree","Couple + C. LE 16 ","80","0.093236652398132","0.0749008532754368","0.111572451520827"
"Rarely","1995","lower secondary degree","Couple + C. GT 16 ","79","0.0997357156663794","0.0804878040761894","0.118983627256569"
"Rarely","1995","lower secondary degree","Couple + C. LE and GT 16","31","0.0992068180143637","0.066246768534213","0.132166867494514"
"Rarely","1995","secondary school degree","1-pers.-HH","13","","",""
"Rarely","1995","secondary school degree","(Married) couple without C. ","58","0.0801472367890228","0.0608939514456096","0.099400522132436"
"Rarely","1995","secondary school degree","Single parent ","11","","",""
"Rarely","1995","secondary school degree","Couple + C. LE 16 ","109","0.0956774389172796","0.0786023836099289","0.11275249422463"
"Rarely","1995","secondary school degree","Couple + C. GT 16 ","65","0.125228724901924","0.0991339779595339","0.151323471844314"
"Rarely","1995","secondary school degree","Couple + C. LE and GT 16","31","0.121472001803513","0.0873454304980865","0.155598573108939"
"Rarely","1995","college entrance qualification","1-pers.-HH","30","0.169850415473949","0.120118233074557","0.219582597873342"
"Rarely","1995","college entrance qualification","(Married) couple without C. ","47","0.115382568392169","0.0869786795810221","0.143786457203316"
"Rarely","1995","college entrance qualification","Single parent ","9","","",""
"Rarely","1995","college entrance qualification","Couple + C. LE 16 ","70","0.155916078937342","0.124400342070864","0.187431815803819"
"Rarely","1995","college entrance qualification","Couple + C. GT 16 ","40","0.111493453921072","0.078752681945418","0.144234225896726"
"Rarely","1995","college entrance qualification","Couple + C. LE and GT 16","23","","",""
"Rarely","1995","Other degree","1-pers.-HH","2","","",""
"Rarely","1995","Other degree","(Married) couple without C. ","5","","",""
"Rarely","1995","Other degree","Single parent ","1","","",""
"Rarely","1995","Other degree","Couple + C. LE 16 ","12","","",""
"Rarely","1995","Other degree","Couple + C. GT 16 ","9","","",""
"Rarely","1995","Other degree","Couple + C. LE and GT 16","7","","",""
"Rarely","1995","no degree/no degree yet","1-pers.-HH","3","","",""
"Rarely","1995","no degree/no degree yet","(Married) couple without C. ","2","","",""
"Rarely","1995","no degree/no degree yet","Single parent ","2","","",""
"Rarely","1995","no degree/no degree yet","Couple + C. LE 16 ","5","","",""
"Rarely","1995","no degree/no degree yet","Couple + C. GT 16 ","11","","",""
"Rarely","1995","no degree/no degree yet","Couple + C. LE and GT 16","7","","",""
"Never","1995","lower secondary degree","1-pers.-HH","705","0.946312062665058","0.930027926270216","0.962596199059899"
"Never","1995","lower secondary degree","(Married) couple without C. ","1648","0.890404951515777","0.876115978951339","0.904693924080215"
"Never","1995","lower secondary degree","Single parent ","235","0.928033737027254","0.896376393690754","0.959691080363754"
"Never","1995","lower secondary degree","Couple + C. LE 16 ","872","0.892922817526457","0.873423700048392","0.912421935004522"
"Never","1995","lower secondary degree","Couple + C. GT 16 ","818","0.864257335638609","0.842255801109108","0.886258870168109"
"Never","1995","lower secondary degree","Couple + C. LE and GT 16","278","0.871501863412786","0.834605197433865","0.908398529391708"
"Never","1995","secondary school degree","1-pers.-HH","320","0.932000995693595","0.905475133654728","0.958526857732461"
"Never","1995","secondary school degree","(Married) couple without C. ","675","0.876942315519782","0.853648464443307","0.900236166596257"
"Never","1995","secondary school degree","Single parent ","144","0.878481834451063","0.828013130963727","0.928950537938399"
"Never","1995","secondary school degree","Couple + C. LE 16 ","1008","0.88265746732993","0.86397563396508","0.90133930069478"
"Never","1995","secondary school degree","Couple + C. GT 16 ","533","0.83531452091883","0.806072557948783","0.864556483888877"
"Never","1995","secondary school degree","Couple + C. LE and GT 16","302","0.825108979738974","0.785424912963793","0.864793046514155"
"Never","1995","college entrance qualification","1-pers.-HH","179","0.790963966596509","0.73711033922234","0.844817593970677"
"Never","1995","college entrance qualification","(Married) couple without C. ","404","0.801296158316968","0.765820569008428","0.836771747625507"
"Never","1995","college entrance qualification","Single parent ","67","0.879155653473723","0.806352735928285","0.951958571019161"
"Never","1995","college entrance qualification","Couple + C. LE 16 ","416","0.80127700486765","0.766610935502061","0.835943074233239"
"Never","1995","college entrance qualification","Couple + C. GT 16 ","299","0.832433109065581","0.793582065110494","0.871284153020668"
"Never","1995","college entrance qualification","Couple + C. LE and GT 16","115","0.722023028123048","0.650088915387946","0.79395714085815"
"Never","1995","Other degree","1-pers.-HH","70","0.92921250536012","0.871552179992584","0.986872830727656"
"Never","1995","Other degree","(Married) couple without C. ","207","0.96954868421301","0.946687113457151","0.992410254968868"
"Never","1995","Other degree","Single parent ","37","0.969411651264429","0.915367596979517","1.02345570554934"
"Never","1995","Other degree","Couple + C. LE 16 ","323","0.947451585053594","0.923664125407507","0.971239044699682"
"Never","1995","Other degree","Couple + C. GT 16 ","234","0.94330665587079","0.914349391187029","0.97226392055455"
"Never","1995","Other degree","Couple + C. LE and GT 16","149","0.913828458958596","0.87061641063594","0.957040507281252"
"Never","1995","no degree/no degree yet","1-pers.-HH","36","0.898337702332122","0.80349245760511","0.993182947059133"
"Never","1995","no degree/no degree yet","(Married) couple without C. ","88","0.941738057574855","0.893611484801443","0.989864630348267"
"Never","1995","no degree/no degree yet","Single parent ","50","0.931569620610661","0.864228034116645","0.998911207104678"
"Never","1995","no degree/no degree yet","Couple + C. LE 16 ","102","0.903587842023831","0.848178124866222","0.958997559181439"
"Never","1995","no degree/no degree yet","Couple + C. GT 16 ","259","0.933965974397656","0.904398593248313","0.963533355546999"
"Never","1995","no degree/no degree yet","Couple + C. LE and GT 16","213","0.954959485915082","0.927616490028499","0.982302481801665"
"Daily","1996","lower secondary degree","1-pers.-HH","","","",""
"Daily","1996","lower secondary degree","(Married) couple without C. ","","","",""
"Daily","1996","lower secondary degree","Single parent ","","","",""
"Daily","1996","lower secondary degree","Couple + C. LE 16 ","","","",""
"Daily","1996","lower secondary degree","Couple + C. GT 16 ","","","",""
"Daily","1996","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Daily","1996","secondary school degree","1-pers.-HH","","","",""
"Daily","1996","secondary school degree","(Married) couple without C. ","","","",""
"Daily","1996","secondary school degree","Single parent ","","","",""
"Daily","1996","secondary school degree","Couple + C. LE 16 ","","","",""
"Daily","1996","secondary school degree","Couple + C. GT 16 ","","","",""
"Daily","1996","secondary school degree","Couple + C. LE and GT 16","","","",""
"Daily","1996","college entrance qualification","1-pers.-HH","","","",""
"Daily","1996","college entrance qualification","(Married) couple without C. ","","","",""
"Daily","1996","college entrance qualification","Single parent ","","","",""
"Daily","1996","college entrance qualification","Couple + C. LE 16 ","","","",""
"Daily","1996","college entrance qualification","Couple + C. GT 16 ","","","",""
"Daily","1996","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Daily","1996","Other degree","1-pers.-HH","","","",""
"Daily","1996","Other degree","(Married) couple without C. ","","","",""
"Daily","1996","Other degree","Single parent ","","","",""
"Daily","1996","Other degree","Couple + C. LE 16 ","","","",""
"Daily","1996","Other degree","Couple + C. GT 16 ","","","",""
"Daily","1996","Other degree","Couple + C. LE and GT 16","","","",""
"Daily","1996","no degree/no degree yet","1-pers.-HH","","","",""
"Daily","1996","no degree/no degree yet","(Married) couple without C. ","","","",""
"Daily","1996","no degree/no degree yet","Single parent ","","","",""
"Daily","1996","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Daily","1996","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Daily","1996","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1996","lower secondary degree","1-pers.-HH","3","","",""
"Min 1x per week","1996","lower secondary degree","(Married) couple without C. ","12","","",""
"Min 1x per week","1996","lower secondary degree","Single parent ","1","","",""
"Min 1x per week","1996","lower secondary degree","Couple + C. LE 16 ","2","","",""
"Min 1x per week","1996","lower secondary degree","Couple + C. GT 16 ","12","","",""
"Min 1x per week","1996","lower secondary degree","Couple + C. LE and GT 16","2","","",""
"Min 1x per week","1996","secondary school degree","1-pers.-HH","2","","",""
"Min 1x per week","1996","secondary school degree","(Married) couple without C. ","5","","",""
"Min 1x per week","1996","secondary school degree","Single parent ","2","","",""
"Min 1x per week","1996","secondary school degree","Couple + C. LE 16 ","6","","",""
"Min 1x per week","1996","secondary school degree","Couple + C. GT 16 ","5","","",""
"Min 1x per week","1996","secondary school degree","Couple + C. LE and GT 16","5","","",""
"Min 1x per week","1996","college entrance qualification","1-pers.-HH","5","","",""
"Min 1x per week","1996","college entrance qualification","(Married) couple without C. ","11","","",""
"Min 1x per week","1996","college entrance qualification","Single parent ","","","",""
"Min 1x per week","1996","college entrance qualification","Couple + C. LE 16 ","4","","",""
"Min 1x per week","1996","college entrance qualification","Couple + C. GT 16 ","5","","",""
"Min 1x per week","1996","college entrance qualification","Couple + C. LE and GT 16","5","","",""
"Min 1x per week","1996","Other degree","1-pers.-HH","","","",""
"Min 1x per week","1996","Other degree","(Married) couple without C. ","1","","",""
"Min 1x per week","1996","Other degree","Single parent ","","","",""
"Min 1x per week","1996","Other degree","Couple + C. LE 16 ","1","","",""
"Min 1x per week","1996","Other degree","Couple + C. GT 16 ","","","",""
"Min 1x per week","1996","Other degree","Couple + C. LE and GT 16","1","","",""
"Min 1x per week","1996","no degree/no degree yet","1-pers.-HH","","","",""
"Min 1x per week","1996","no degree/no degree yet","(Married) couple without C. ","","","",""
"Min 1x per week","1996","no degree/no degree yet","Single parent ","1","","",""
"Min 1x per week","1996","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Min 1x per week","1996","no degree/no degree yet","Couple + C. GT 16 ","1","","",""
"Min 1x per week","1996","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Min 1x per month","1996","lower secondary degree","1-pers.-HH","6","","",""
"Min 1x per month","1996","lower secondary degree","(Married) couple without C. ","25","","",""
"Min 1x per month","1996","lower secondary degree","Single parent ","","","",""
"Min 1x per month","1996","lower secondary degree","Couple + C. LE 16 ","9","","",""
"Min 1x per month","1996","lower secondary degree","Couple + C. GT 16 ","11","","",""
"Min 1x per month","1996","lower secondary degree","Couple + C. LE and GT 16","2","","",""
"Min 1x per month","1996","secondary school degree","1-pers.-HH","8","","",""
"Min 1x per month","1996","secondary school degree","(Married) couple without C. ","13","","",""
"Min 1x per month","1996","secondary school degree","Single parent ","3","","",""
"Min 1x per month","1996","secondary school degree","Couple + C. LE 16 ","13","","",""
"Min 1x per month","1996","secondary school degree","Couple + C. GT 16 ","14","","",""
"Min 1x per month","1996","secondary school degree","Couple + C. LE and GT 16","11","","",""
"Min 1x per month","1996","college entrance qualification","1-pers.-HH","5","","",""
"Min 1x per month","1996","college entrance qualification","(Married) couple without C. ","16","","",""
"Min 1x per month","1996","college entrance qualification","Single parent ","1","","",""
"Min 1x per month","1996","college entrance qualification","Couple + C. LE 16 ","13","","",""
"Min 1x per month","1996","college entrance qualification","Couple + C. GT 16 ","9","","",""
"Min 1x per month","1996","college entrance qualification","Couple + C. LE and GT 16","8","","",""
"Min 1x per month","1996","Other degree","1-pers.-HH","1","","",""
"Min 1x per month","1996","Other degree","(Married) couple without C. ","1","","",""
"Min 1x per month","1996","Other degree","Single parent ","","","",""
"Min 1x per month","1996","Other degree","Couple + C. LE 16 ","2","","",""
"Min 1x per month","1996","Other degree","Couple + C. GT 16 ","","","",""
"Min 1x per month","1996","Other degree","Couple + C. LE and GT 16","1","","",""
"Min 1x per month","1996","no degree/no degree yet","1-pers.-HH","","","",""
"Min 1x per month","1996","no degree/no degree yet","(Married) couple without C. ","","","",""
"Min 1x per month","1996","no degree/no degree yet","Single parent ","1","","",""
"Min 1x per month","1996","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Min 1x per month","1996","no degree/no degree yet","Couple + C. GT 16 ","1","","",""
"Min 1x per month","1996","no degree/no degree yet","Couple + C. LE and GT 16","2","","",""
"Rarely","1996","lower secondary degree","1-pers.-HH","26","","",""
"Rarely","1996","lower secondary degree","(Married) couple without C. ","129","0.0838999693324418","0.0712939611097497","0.096505977555134"
"Rarely","1996","lower secondary degree","Single parent ","14","","",""
"Rarely","1996","lower secondary degree","Couple + C. LE 16 ","83","0.0961436040951227","0.0769164887008866","0.115370719489359"
"Rarely","1996","lower secondary degree","Couple + C. GT 16 ","69","0.101151560657058","0.0809520551918383","0.121351066122278"
"Rarely","1996","lower secondary degree","Couple + C. LE and GT 16","26","","",""
"Rarely","1996","secondary school degree","1-pers.-HH","27","","",""
"Rarely","1996","secondary school degree","(Married) couple without C. ","77","0.117507643023593","0.0952068469186121","0.139808439128573"
"Rarely","1996","secondary school degree","Single parent ","11","","",""
"Rarely","1996","secondary school degree","Couple + C. LE 16 ","82","0.0695435065717136","0.0545587183767862","0.0845282947666409"
"Rarely","1996","secondary school degree","Couple + C. GT 16 ","60","0.0998584257750323","0.0752457726454888","0.124471078904576"
"Rarely","1996","secondary school degree","Couple + C. LE and GT 16","26","","",""
"Rarely","1996","college entrance qualification","1-pers.-HH","21","","",""
"Rarely","1996","college entrance qualification","(Married) couple without C. ","70","0.150093842003445","0.118661685513951","0.181525998492939"
"Rarely","1996","college entrance qualification","Single parent ","8","","",""
"Rarely","1996","college entrance qualification","Couple + C. LE 16 ","65","0.171345011255758","0.13834972998298","0.204340292528536"
"Rarely","1996","college entrance qualification","Couple + C. GT 16 ","53","0.176721363154101","0.136355059720879","0.217087666587323"
"Rarely","1996","college entrance qualification","Couple + C. LE and GT 16","22","","",""
"Rarely","1996","Other degree","1-pers.-HH","1","","",""
"Rarely","1996","Other degree","(Married) couple without C. ","11","","",""
"Rarely","1996","Other degree","Single parent ","","","",""
"Rarely","1996","Other degree","Couple + C. LE 16 ","10","","",""
"Rarely","1996","Other degree","Couple + C. GT 16 ","12","","",""
"Rarely","1996","Other degree","Couple + C. LE and GT 16","6","","",""
"Rarely","1996","no degree/no degree yet","1-pers.-HH","2","","",""
"Rarely","1996","no degree/no degree yet","(Married) couple without C. ","2","","",""
"Rarely","1996","no degree/no degree yet","Single parent ","1","","",""
"Rarely","1996","no degree/no degree yet","Couple + C. LE 16 ","1","","",""
"Rarely","1996","no degree/no degree yet","Couple + C. GT 16 ","5","","",""
"Rarely","1996","no degree/no degree yet","Couple + C. LE and GT 16","11","","",""
"Never","1996","lower secondary degree","1-pers.-HH","717","0.948788937909128","0.933034392783894","0.964543483034362"
"Never","1996","lower secondary degree","(Married) couple without C. ","1692","0.897045547985727","0.883227234230348","0.910863861741106"
"Never","1996","lower secondary degree","Single parent ","236","0.926940680269918","0.894746674802922","0.959134685736915"
"Never","1996","lower secondary degree","Couple + C. LE 16 ","809","0.89387754650448","0.873789076030327","0.913966016978633"
"Never","1996","lower secondary degree","Couple + C. GT 16 ","764","0.870241069637821","0.847729818929085","0.892752320346558"
"Never","1996","lower secondary degree","Couple + C. LE and GT 16","284","0.885632253780545","0.850430705895096","0.920833801665994"
"Never","1996","secondary school degree","1-pers.-HH","318","0.890929101032538","0.8585018649636","0.923356337101476"
"Never","1996","secondary school degree","(Married) couple without C. ","706","0.862944762963699","0.839128635321546","0.886760890605853"
"Never","1996","secondary school degree","Single parent ","171","0.901538723691347","0.858836330892106","0.944241116490587"
"Never","1996","secondary school degree","Couple + C. LE 16 ","1006","0.908478669755399","0.891492603647242","0.925464735863555"
"Never","1996","secondary school degree","Couple + C. GT 16 ","491","0.865424152127777","0.837407984247144","0.893440320008411"
"Never","1996","secondary school degree","Couple + C. LE and GT 16","337","0.854959024477862","0.819506554942232","0.890411494013493"
"Never","1996","college entrance qualification","1-pers.-HH","202","0.872606292669346","0.829795498049013","0.915417087289679"
"Never","1996","college entrance qualification","(Married) couple without C. ","399","0.777235242895361","0.740616221246023","0.813854264544699"
"Never","1996","college entrance qualification","Single parent ","74","0.902524516766211","0.838714883681517","0.966334149850904"
"Never","1996","college entrance qualification","Couple + C. LE 16 ","419","0.797563497479339","0.76237860117846","0.832748393780217"
"Never","1996","college entrance qualification","Couple + C. GT 16 ","276","0.772226364886308","0.727842504842568","0.816610224930049"
"Never","1996","college entrance qualification","Couple + C. LE and GT 16","125","0.749676967488259","0.682553313587896","0.816800621388621"
"Never","1996","Other degree","1-pers.-HH","66","0.981968835737857","0.950342099833592","1.01359557164212"
"Never","1996","Other degree","(Married) couple without C. ","204","0.950047311508543","0.92106251375364","0.979032109263446"
"Never","1996","Other degree","Single parent ","40","1","1","1"
"Never","1996","Other degree","Couple + C. LE 16 ","289","0.959704204705465","0.937525142237251","0.981883267173678"
"Never","1996","Other degree","Couple + C. GT 16 ","227","0.928287148311305","0.895576526051729","0.960997770570881"
"Never","1996","Other degree","Couple + C. LE and GT 16","144","0.881266908935001","0.829842901765149","0.932690916104853"
"Never","1996","no degree/no degree yet","1-pers.-HH","35","0.95194405171128","0.883027027438543","1.02086107598402"
"Never","1996","no degree/no degree yet","(Married) couple without C. ","90","0.977885155871297","0.947835462449584","1.00793484929301"
"Never","1996","no degree/no degree yet","Single parent ","55","0.942721687763333","0.882918966070655","1.00252440945601"
"Never","1996","no degree/no degree yet","Couple + C. LE 16 ","96","0.99446099248354","0.979691278764537","1.00923070620254"
"Never","1996","no degree/no degree yet","Couple + C. GT 16 ","264","0.970424676645529","0.950254527379884","0.990594825911175"
"Never","1996","no degree/no degree yet","Couple + C. LE and GT 16","189","0.928745075027245","0.893269608801268","0.964220541253221"
"Daily","1997","lower secondary degree","1-pers.-HH","","","",""
"Daily","1997","lower secondary degree","(Married) couple without C. ","","","",""
"Daily","1997","lower secondary degree","Single parent ","","","",""
"Daily","1997","lower secondary degree","Couple + C. LE 16 ","","","",""
"Daily","1997","lower secondary degree","Couple + C. GT 16 ","","","",""
"Daily","1997","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Daily","1997","secondary school degree","1-pers.-HH","","","",""
"Daily","1997","secondary school degree","(Married) couple without C. ","","","",""
"Daily","1997","secondary school degree","Single parent ","","","",""
"Daily","1997","secondary school degree","Couple + C. LE 16 ","","","",""
"Daily","1997","secondary school degree","Couple + C. GT 16 ","","","",""
"Daily","1997","secondary school degree","Couple + C. LE and GT 16","","","",""
"Daily","1997","college entrance qualification","1-pers.-HH","","","",""
"Daily","1997","college entrance qualification","(Married) couple without C. ","","","",""
"Daily","1997","college entrance qualification","Single parent ","","","",""
"Daily","1997","college entrance qualification","Couple + C. LE 16 ","","","",""
"Daily","1997","college entrance qualification","Couple + C. GT 16 ","","","",""
"Daily","1997","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Daily","1997","Other degree","1-pers.-HH","","","",""
"Daily","1997","Other degree","(Married) couple without C. ","","","",""
"Daily","1997","Other degree","Single parent ","","","",""
"Daily","1997","Other degree","Couple + C. LE 16 ","","","",""
"Daily","1997","Other degree","Couple + C. GT 16 ","","","",""
"Daily","1997","Other degree","Couple + C. LE and GT 16","","","",""
"Daily","1997","no degree/no degree yet","1-pers.-HH","","","",""
"Daily","1997","no degree/no degree yet","(Married) couple without C. ","","","",""
"Daily","1997","no degree/no degree yet","Single parent ","","","",""
"Daily","1997","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Daily","1997","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Daily","1997","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1997","lower secondary degree","1-pers.-HH","2","","",""
"Min 1x per week","1997","lower secondary degree","(Married) couple without C. ","10","","",""
"Min 1x per week","1997","lower secondary degree","Single parent ","2","","",""
"Min 1x per week","1997","lower secondary degree","Couple + C. LE 16 ","2","","",""
"Min 1x per week","1997","lower secondary degree","Couple + C. GT 16 ","8","","",""
"Min 1x per week","1997","lower secondary degree","Couple + C. LE and GT 16","2","","",""
"Min 1x per week","1997","secondary school degree","1-pers.-HH","5","","",""
"Min 1x per week","1997","secondary school degree","(Married) couple without C. ","2","","",""
"Min 1x per week","1997","secondary school degree","Single parent ","2","","",""
