"pli0097_h","year","migback","regtyp","n","percent","lower_confidence","upper_confidence"
"Rarely","1998","indirect migration background","Urban Area","45","0.0935021602361042","0.0683089438084031","0.118695376663805"
"Rarely","1998","indirect migration background","Rural Area","3","","",""
"Never","1998","no migration background","Urban Area","6023","0.871182080661269","0.863254719580659","0.879109441741879"
"Never","1998","no migration background","Rural Area","3772","0.856564172194199","0.846163431733819","0.866964912654579"
"Never","1998","direct migration background","Urban Area","1838","0.914908214902976","0.902689087381309","0.927127342424643"
"Never","1998","direct migration background","Rural Area","365","0.865259466703475","0.832087349042038","0.898431584364913"
"Never","1998","indirect migration background","Urban Area","460","0.882355470411155","0.854475194426054","0.910235746396257"
"Never","1998","indirect migration background","Rural Area","85","0.887525459275655","0.821885151019348","0.953165767531962"
"Daily","1999","no migration background","Urban Area","","","",""
"Daily","1999","no migration background","Rural Area","","","",""
"Daily","1999","direct migration background","Urban Area","","","",""
"Daily","1999","direct migration background","Rural Area","","","",""
"Daily","1999","indirect migration background","Urban Area","","","",""
"Daily","1999","indirect migration background","Rural Area","","","",""
"Min 1x per week","1999","no migration background","Urban Area","70","0.00977843363290753","0.00740157136412323","0.0121552959016918"
"Min 1x per week","1999","no migration background","Rural Area","40","0.00881656391397825","0.00600674610295212","0.0116263817250044"
"Min 1x per week","1999","direct migration background","Urban Area","5","","",""
"Min 1x per week","1999","direct migration background","Rural Area","5","","",""
"Min 1x per week","1999","indirect migration background","Urban Area","2","","",""
"Min 1x per week","1999","indirect migration background","Rural Area","","","",""
"Min 1x per month","1999","no migration background","Urban Area","121","0.0163387078048584","0.0132764988376738","0.019400916772043"
"Min 1x per month","1999","no migration background","Rural Area","82","0.019075775284948","0.0149641806383233","0.0231873699315727"
"Min 1x per month","1999","direct migration background","Urban Area","12","","",""
"Min 1x per month","1999","direct migration background","Rural Area","3","","",""
"Min 1x per month","1999","indirect migration background","Urban Area","7","","",""
"Min 1x per month","1999","indirect migration background","Rural Area","1","","",""
"Rarely","1999","no migration background","Urban Area","487","0.0727044897995393","0.0664326800773531","0.0789762995217256"
"Rarely","1999","no migration background","Rural Area","359","0.0870196893772905","0.0785475921091579","0.0954917866454231"
"Rarely","1999","direct migration background","Urban Area","73","0.0485365906244346","0.038746751376648","0.0583264298722213"
"Rarely","1999","direct migration background","Rural Area","26","","",""
"Rarely","1999","indirect migration background","Urban Area","28","","",""
"Rarely","1999","indirect migration background","Rural Area","8","","",""
"Never","1999","no migration background","Urban Area","5906","0.901178368762695","0.893970040291288","0.908386697234101"
"Never","1999","no migration background","Rural Area","3771","0.885087971423783","0.875502192070495","0.894673750777071"
"Never","1999","direct migration background","Urban Area","1761","0.943431620765675","0.932907472359195","0.953955769172155"
"Never","1999","direct migration background","Rural Area","319","0.899038697575202","0.867609926229744","0.930467468920659"
"Never","1999","indirect migration background","Urban Area","486","0.912132000207597","0.887869169783062","0.936394830632133"
"Never","1999","indirect migration background","Rural Area","78","0.934512237162998","0.882529273216458","0.986495201109539"
"Daily","2000","no migration background","Urban Area","","","",""
"Daily","2000","no migration background","Rural Area","","","",""
"Daily","2000","direct migration background","Urban Area","","","",""
"Daily","2000","direct migration background","Rural Area","","","",""
"Daily","2000","indirect migration background","Urban Area","","","",""
"Daily","2000","indirect migration background","Rural Area","","","",""
"Min 1x per week","2000","no migration background","Urban Area","","","",""
"Min 1x per week","2000","no migration background","Rural Area","","","",""
"Min 1x per week","2000","direct migration background","Urban Area","","","",""
"Min 1x per week","2000","direct migration background","Rural Area","","","",""
"Min 1x per week","2000","indirect migration background","Urban Area","","","",""
"Min 1x per week","2000","indirect migration background","Rural Area","","","",""
"Min 1x per month","2000","no migration background","Urban Area","","","",""
"Min 1x per month","2000","no migration background","Rural Area","","","",""
"Min 1x per month","2000","direct migration background","Urban Area","","","",""
"Min 1x per month","2000","direct migration background","Rural Area","","","",""
"Min 1x per month","2000","indirect migration background","Urban Area","","","",""
"Min 1x per month","2000","indirect migration background","Rural Area","","","",""
"Rarely","2000","no migration background","Urban Area","","","",""
"Rarely","2000","no migration background","Rural Area","","","",""
"Rarely","2000","direct migration background","Urban Area","","","",""
"Rarely","2000","direct migration background","Rural Area","","","",""
"Rarely","2000","indirect migration background","Urban Area","","","",""
"Rarely","2000","indirect migration background","Rural Area","","","",""
"Never","2000","no migration background","Urban Area","","","",""
"Never","2000","no migration background","Rural Area","","","",""
"Never","2000","direct migration background","Urban Area","","","",""
"Never","2000","direct migration background","Rural Area","","","",""
"Never","2000","indirect migration background","Urban Area","","","",""
"Never","2000","indirect migration background","Rural Area","","","",""
"Daily","2001","no migration background","Urban Area","","","",""
"Daily","2001","no migration background","Rural Area","","","",""
"Daily","2001","direct migration background","Urban Area","","","",""
"Daily","2001","direct migration background","Rural Area","","","",""
"Daily","2001","indirect migration background","Urban Area","","","",""
"Daily","2001","indirect migration background","Rural Area","","","",""
"Min 1x per week","2001","no migration background","Urban Area","117","0.0105293297582931","0.008642352084666","0.0124163074319201"
"Min 1x per week","2001","no migration background","Rural Area","61","0.00834046509241513","0.00618663748962959","0.0104942926952007"
"Min 1x per week","2001","direct migration background","Urban Area","8","","",""
"Min 1x per week","2001","direct migration background","Rural Area","2","","",""
"Min 1x per week","2001","indirect migration background","Urban Area","5","","",""
"Min 1x per week","2001","indirect migration background","Rural Area","","","",""
"Min 1x per month","2001","no migration background","Urban Area","193","0.0171024446537441","0.0147055543436971","0.0194993349637911"
"Min 1x per month","2001","no migration background","Rural Area","161","0.0244753906143334","0.020815918529658","0.0281348626990087"
"Min 1x per month","2001","direct migration background","Urban Area","17","","",""
"Min 1x per month","2001","direct migration background","Rural Area","8","","",""
"Min 1x per month","2001","indirect migration background","Urban Area","2","","",""
"Min 1x per month","2001","indirect migration background","Rural Area","","","",""
"Rarely","2001","no migration background","Urban Area","796","0.0704922771027977","0.0657600867425358","0.0752244674630597"
"Rarely","2001","no migration background","Rural Area","481","0.0671007563025095","0.061175384778869","0.07302612782615"
"Rarely","2001","direct migration background","Urban Area","59","0.0259046637018511","0.0195599860666697","0.0322493413370325"
"Rarely","2001","direct migration background","Rural Area","28","","",""
"Rarely","2001","indirect migration background","Urban Area","27","","",""
"Rarely","2001","indirect migration background","Rural Area","4","","",""
"Never","2001","no migration background","Urban Area","10134","0.901875948485165","0.896376412173568","0.907375484796762"
"Never","2001","no migration background","Rural Area","6146","0.900083387990742","0.892981158017146","0.907185617964338"
"Never","2001","direct migration background","Urban Area","2324","0.965714991485562","0.958447300266996","0.972982682704129"
"Never","2001","direct migration background","Rural Area","462","0.925452798112614","0.902430116966489","0.94847547925874"
"Never","2001","indirect migration background","Urban Area","639","0.942988575068059","0.925470970350724","0.960506179785393"
"Never","2001","indirect migration background","Rural Area","95","0.962019867371212","0.924366766067503","0.999672968674922"
"Daily","2002","no migration background","Urban Area","","","",""
"Daily","2002","no migration background","Rural Area","","","",""
"Daily","2002","direct migration background","Urban Area","","","",""
"Daily","2002","direct migration background","Rural Area","","","",""
"Daily","2002","indirect migration background","Urban Area","","","",""
"Daily","2002","indirect migration background","Rural Area","","","",""
"Min 1x per week","2002","no migration background","Urban Area","","","",""
"Min 1x per week","2002","no migration background","Rural Area","","","",""
"Min 1x per week","2002","direct migration background","Urban Area","","","",""
"Min 1x per week","2002","direct migration background","Rural Area","","","",""
"Min 1x per week","2002","indirect migration background","Urban Area","","","",""
"Min 1x per week","2002","indirect migration background","Rural Area","","","",""
"Min 1x per month","2002","no migration background","Urban Area","","","",""
"Min 1x per month","2002","no migration background","Rural Area","","","",""
"Min 1x per month","2002","direct migration background","Urban Area","","","",""
"Min 1x per month","2002","direct migration background","Rural Area","","","",""
"Min 1x per month","2002","indirect migration background","Urban Area","","","",""
"Min 1x per month","2002","indirect migration background","Rural Area","","","",""
"Rarely","2002","no migration background","Urban Area","","","",""
"Rarely","2002","no migration background","Rural Area","","","",""
"Rarely","2002","direct migration background","Urban Area","","","",""
"Rarely","2002","direct migration background","Rural Area","","","",""
"Rarely","2002","indirect migration background","Urban Area","","","",""
"Rarely","2002","indirect migration background","Rural Area","","","",""
"Never","2002","no migration background","Urban Area","","","",""
"Never","2002","no migration background","Rural Area","","","",""
"Never","2002","direct migration background","Urban Area","","","",""
"Never","2002","direct migration background","Rural Area","","","",""
"Never","2002","indirect migration background","Urban Area","","","",""
"Never","2002","indirect migration background","Rural Area","","","",""
"Daily","2003","no migration background","Urban Area","23","","",""
"Daily","2003","no migration background","Rural Area","22","","",""
"Daily","2003","direct migration background","Urban Area","1","","",""
"Daily","2003","direct migration background","Rural Area","1","","",""
"Daily","2003","indirect migration background","Urban Area","","","",""
"Daily","2003","indirect migration background","Rural Area","","","",""
"Min 1x per week","2003","no migration background","Urban Area","130","0.00917232794234498","0.00746622622834154","0.0108784296563484"
"Min 1x per week","2003","no migration background","Rural Area","56","0.00779648625788814","0.00569829031071767","0.00989468220505861"
"Min 1x per week","2003","direct migration background","Urban Area","11","","",""
"Min 1x per week","2003","direct migration background","Rural Area","5","","",""
"Min 1x per week","2003","indirect migration background","Urban Area","6","","",""
"Min 1x per week","2003","indirect migration background","Rural Area","","","",""
"Min 1x per month","2003","no migration background","Urban Area","249","0.0194612943206563","0.0169890903481825","0.0219334982931302"
"Min 1x per month","2003","no migration background","Rural Area","176","0.024706148986712","0.021003040156395","0.0284092578170291"
"Min 1x per month","2003","direct migration background","Urban Area","17","","",""
"Min 1x per month","2003","direct migration background","Rural Area","3","","",""
"Min 1x per month","2003","indirect migration background","Urban Area","6","","",""
"Min 1x per month","2003","indirect migration background","Rural Area","2","","",""
"Rarely","2003","no migration background","Urban Area","1107","0.0912392034972255","0.0860859488547522","0.0963924581396988"
"Rarely","2003","no migration background","Rural Area","736","0.102915777595892","0.0956671832866245","0.11016437190516"
"Rarely","2003","direct migration background","Urban Area","81","0.0416241079142004","0.0332167630599635","0.0500314527684373"
"Rarely","2003","direct migration background","Rural Area","34","0.10803514887122","0.079574395049939","0.136495902692501"
"Rarely","2003","indirect migration background","Urban Area","39","0.0729954839127051","0.0535295630199775","0.0924614048054327"
"Rarely","2003","indirect migration background","Rural Area","9","","",""
"Never","2003","no migration background","Urban Area","10485","0.879089495296581","0.873254847692926","0.884924142900236"
"Never","2003","no migration background","Rural Area","5760","0.862355535892132","0.85413654011934","0.870574531664925"
"Never","2003","direct migration background","Urban Area","2058","0.945921843696449","0.93640140375458","0.955442283638319"
"Never","2003","direct migration background","Rural Area","414","0.880141179984437","0.850362793615144","0.909919566353729"
"Never","2003","indirect migration background","Urban Area","635","0.908851546345494","0.887313457654365","0.930389635036623"
"Never","2003","indirect migration background","Rural Area","89","0.893114195484033","0.832557578887402","0.953670812080664"
"Daily","2004","no migration background","Urban Area","","","",""
"Daily","2004","no migration background","Rural Area","","","",""
"Daily","2004","direct migration background","Urban Area","","","",""
"Daily","2004","direct migration background","Rural Area","","","",""
"Daily","2004","indirect migration background","Urban Area","","","",""
"Daily","2004","indirect migration background","Rural Area","","","",""
"Min 1x per week","2004","no migration background","Urban Area","","","",""
"Min 1x per week","2004","no migration background","Rural Area","","","",""
"Min 1x per week","2004","direct migration background","Urban Area","","","",""
"Min 1x per week","2004","direct migration background","Rural Area","","","",""
"Min 1x per week","2004","indirect migration background","Urban Area","","","",""
"Min 1x per week","2004","indirect migration background","Rural Area","","","",""
"Min 1x per month","2004","no migration background","Urban Area","","","",""
"Min 1x per month","2004","no migration background","Rural Area","","","",""
"Min 1x per month","2004","direct migration background","Urban Area","","","",""
"Min 1x per month","2004","direct migration background","Rural Area","","","",""
"Min 1x per month","2004","indirect migration background","Urban Area","","","",""
"Min 1x per month","2004","indirect migration background","Rural Area","","","",""
"Rarely","2004","no migration background","Urban Area","","","",""
"Rarely","2004","no migration background","Rural Area","","","",""
"Rarely","2004","direct migration background","Urban Area","","","",""
"Rarely","2004","direct migration background","Rural Area","","","",""
"Rarely","2004","indirect migration background","Urban Area","","","",""
"Rarely","2004","indirect migration background","Rural Area","","","",""
"Never","2004","no migration background","Urban Area","","","",""
"Never","2004","no migration background","Rural Area","","","",""
"Never","2004","direct migration background","Urban Area","","","",""
"Never","2004","direct migration background","Rural Area","","","",""
"Never","2004","indirect migration background","Urban Area","","","",""
"Never","2004","indirect migration background","Rural Area","","","",""
"Daily","2005","no migration background","Urban Area","","","",""
"Daily","2005","no migration background","Rural Area","","","",""
"Daily","2005","direct migration background","Urban Area","","","",""
"Daily","2005","direct migration background","Rural Area","","","",""
"Daily","2005","indirect migration background","Urban Area","","","",""
"Daily","2005","indirect migration background","Rural Area","","","",""
"Min 1x per week","2005","no migration background","Urban Area","146","0.0115027390518053","0.0095223416397992","0.0134831364638114"
"Min 1x per week","2005","no migration background","Rural Area","72","0.00884543305067282","0.00653570717660185","0.0111551589247438"
"Min 1x per week","2005","direct migration background","Urban Area","6","","",""
"Min 1x per week","2005","direct migration background","Rural Area","4","","",""
"Min 1x per week","2005","indirect migration background","Urban Area","5","","",""
"Min 1x per week","2005","indirect migration background","Rural Area","1","","",""
"Min 1x per month","2005","no migration background","Urban Area","210","0.0162053563282965","0.0138603420009547","0.0185503706556383"
"Min 1x per month","2005","no migration background","Rural Area","159","0.0284884589101364","0.0243846355738508","0.0325922822464221"
"Min 1x per month","2005","direct migration background","Urban Area","12","","",""
"Min 1x per month","2005","direct migration background","Rural Area","4","","",""
"Min 1x per month","2005","indirect migration background","Urban Area","6","","",""
"Min 1x per month","2005","indirect migration background","Rural Area","","","",""
"Rarely","2005","no migration background","Urban Area","786","0.0675175250379088","0.0628574535666696","0.0721775965091479"
"Rarely","2005","no migration background","Rural Area","579","0.0906002058161318","0.0835195707055703","0.0976808409266933"
"Rarely","2005","direct migration background","Urban Area","79","0.0513775719637859","0.0416089776971199","0.061146166230452"
"Rarely","2005","direct migration background","Rural Area","22","","",""
"Rarely","2005","indirect migration background","Urban Area","35","0.0535841556199681","0.0372032096596395","0.0699651015802967"
"Rarely","2005","indirect migration background","Rural Area","1","","",""
"Never","2005","no migration background","Urban Area","9995","0.904774379581989","0.899322942127034","0.910225817036944"
"Never","2005","no migration background","Rural Area","5503","0.872065902223059","0.863826456358104","0.880305348088014"
"Never","2005","direct migration background","Urban Area","1865","0.937796121351489","0.927108980374568","0.948483262328411"
"Never","2005","direct migration background","Rural Area","380","0.945902723110028","0.924006606224396","0.96779883999566"
"Never","2005","indirect migration background","Urban Area","680","0.931532041468201","0.913161482582433","0.949902600353969"
"Never","2005","indirect migration background","Rural Area","104","0.995776092034861","0.983429894272884","1.00812228979684"
"Daily","2006","no migration background","Urban Area","","","",""
"Daily","2006","no migration background","Rural Area","","","",""
"Daily","2006","direct migration background","Urban Area","","","",""
"Daily","2006","direct migration background","Rural Area","","","",""
"Daily","2006","indirect migration background","Urban Area","","","",""
"Daily","2006","indirect migration background","Rural Area","","","",""
"Min 1x per week","2006","no migration background","Urban Area","","","",""
"Min 1x per week","2006","no migration background","Rural Area","","","",""
"Min 1x per week","2006","direct migration background","Urban Area","","","",""
"Min 1x per week","2006","direct migration background","Rural Area","","","",""
"Min 1x per week","2006","indirect migration background","Urban Area","","","",""
"Min 1x per week","2006","indirect migration background","Rural Area","","","",""
"Min 1x per month","2006","no migration background","Urban Area","","","",""
"Min 1x per month","2006","no migration background","Rural Area","","","",""
"Min 1x per month","2006","direct migration background","Urban Area","","","",""
"Min 1x per month","2006","direct migration background","Rural Area","","","",""
"Min 1x per month","2006","indirect migration background","Urban Area","","","",""
"Min 1x per month","2006","indirect migration background","Rural Area","","","",""
"Rarely","2006","no migration background","Urban Area","","","",""
"Rarely","2006","no migration background","Rural Area","","","",""
"Rarely","2006","direct migration background","Urban Area","","","",""
"Rarely","2006","direct migration background","Rural Area","","","",""
"Rarely","2006","indirect migration background","Urban Area","","","",""
"Rarely","2006","indirect migration background","Rural Area","","","",""
"Never","2006","no migration background","Urban Area","","","",""
"Never","2006","no migration background","Rural Area","","","",""
"Never","2006","direct migration background","Urban Area","","","",""
"Never","2006","direct migration background","Rural Area","","","",""
"Never","2006","indirect migration background","Urban Area","","","",""
"Never","2006","indirect migration background","Rural Area","","","",""
"Daily","2007","no migration background","Urban Area","","","",""
"Daily","2007","no migration background","Rural Area","","","",""
"Daily","2007","direct migration background","Urban Area","","","",""
"Daily","2007","direct migration background","Rural Area","","","",""
"Daily","2007","indirect migration background","Urban Area","","","",""
"Daily","2007","indirect migration background","Rural Area","","","",""
"Min 1x per week","2007","no migration background","Urban Area","113","0.00997078273830697","0.00812338609773557","0.0118181793788784"
"Min 1x per week","2007","no migration background","Rural Area","74","0.00971194290673665","0.00731134715254419","0.0121125386609291"
"Min 1x per week","2007","direct migration background","Urban Area","11","","",""
"Min 1x per week","2007","direct migration background","Rural Area","3","","",""
"Min 1x per week","2007","indirect migration background","Urban Area","1","","",""
"Min 1x per week","2007","indirect migration background","Rural Area","","","",""
"Min 1x per month","2007","no migration background","Urban Area","172","0.0140308052202214","0.0118438268479967","0.0162177835924461"
"Min 1x per month","2007","no migration background","Rural Area","119","0.0142731037747472","0.0113695978427813","0.0171766097067131"
"Min 1x per month","2007","direct migration background","Urban Area","7","","",""
"Min 1x per month","2007","direct migration background","Rural Area","6","","",""
"Min 1x per month","2007","indirect migration background","Urban Area","6","","",""
"Min 1x per month","2007","indirect migration background","Rural Area","","","",""
"Rarely","2007","no migration background","Urban Area","665","0.0538427659444742","0.0496459796472914","0.058039552241657"
"Rarely","2007","no migration background","Rural Area","419","0.0636622696573563","0.0576858302125875","0.0696387091021251"
"Rarely","2007","direct migration background","Urban Area","57","0.0346236952940287","0.0259684833286972","0.0432789072593602"
"Rarely","2007","direct migration background","Rural Area","10","","",""
"Rarely","2007","indirect migration background","Urban Area","21","","",""
"Rarely","2007","indirect migration background","Rural Area","5","","",""
"Never","2007","no migration background","Urban Area","10161","0.922155646096998","0.917173835739205","0.92713745645479"
"Never","2007","no migration background","Rural Area","5799","0.91235268366116","0.905430615188059","0.919274752134261"
"Never","2007","direct migration background","Urban Area","1639","0.959028617595076","0.94964438476479","0.968412850425361"
"Never","2007","direct migration background","Rural Area","374","0.969058302594783","0.951938496690924","0.986178108498643"
"Never","2007","indirect migration background","Urban Area","643","0.951400975045413","0.935131167899595","0.96767078219123"
"Never","2007","indirect migration background","Rural Area","106","0.951999933720138","0.912232645288803","0.991767222151473"
"Daily","2008","no migration background","Urban Area","23","","",""
"Daily","2008","no migration background","Rural Area","13","","",""
"Daily","2008","direct migration background","Urban Area","","","",""
"Daily","2008","direct migration background","Rural Area","1","","",""
"Daily","2008","indirect migration background","Urban Area","1","","",""
"Daily","2008","indirect migration background","Rural Area","","","",""
"Min 1x per week","2008","no migration background","Urban Area","79","0.00626510783016742","0.00476110546391175","0.00776911019642309"
"Min 1x per week","2008","no migration background","Rural Area","66","0.00865330020652592","0.00632673924205741","0.0109798611709944"
"Min 1x per week","2008","direct migration background","Urban Area","7","","",""
"Min 1x per week","2008","direct migration background","Rural Area","1","","",""
"Min 1x per week","2008","indirect migration background","Urban Area","1","","",""
"Min 1x per week","2008","indirect migration background","Rural Area","1","","",""
"Min 1x per month","2008","no migration background","Urban Area","208","0.0161374002126925","0.0137356215309946","0.0185391788943903"
"Min 1x per month","2008","no migration background","Rural Area","156","0.0198796193098201","0.0163732753958336","0.0233859632238065"
"Min 1x per month","2008","direct migration background","Urban Area","14","","",""
"Min 1x per month","2008","direct migration background","Rural Area","10","","",""
"Min 1x per month","2008","indirect migration background","Urban Area","9","","",""
"Min 1x per month","2008","indirect migration background","Rural Area","1","","",""
"Rarely","2008","no migration background","Urban Area","804","0.0673141190317641","0.0625380591936676","0.0720901788698606"
"Rarely","2008","no migration background","Rural Area","541","0.08764097941329","0.0805378902639814","0.0947440685625986"
"Rarely","2008","direct migration background","Urban Area","90","0.0657049570081808","0.0533902528115511","0.0780196612048105"
"Rarely","2008","direct migration background","Rural Area","13","","",""
"Rarely","2008","indirect migration background","Urban Area","39","0.0868877277955044","0.065366033700211","0.108409421890798"
"Rarely","2008","indirect migration background","Rural Area","3","","",""
"Never","2008","no migration background","Urban Area","9459","0.908688075310955","0.903197471112143","0.914178679509768"
"Never","2008","no migration background","Rural Area","5312","0.882205190028592","0.874107546559887","0.890302833497297"
"Never","2008","direct migration background","Urban Area","1444","0.923437645136445","0.910221818794937","0.936653471477952"
"Never","2008","direct migration background","Rural Area","323","0.949968192740049","0.927062886815317","0.97287349866478"
"Never","2008","indirect migration background","Urban Area","608","0.895356274646629","0.871968457964382","0.918744091328876"
"Never","2008","indirect migration background","Rural Area","107","0.98858920500801","0.968919177692381","1.00825923232364"
"Daily","2009","no migration background","Urban Area","","","",""
"Daily","2009","no migration background","Rural Area","","","",""
"Daily","2009","direct migration background","Urban Area","","","",""
"Daily","2009","direct migration background","Rural Area","","","",""
"Daily","2009","indirect migration background","Urban Area","","","",""
"Daily","2009","indirect migration background","Rural Area","","","",""
"Min 1x per week","2009","no migration background","Urban Area","76","0.00746322426930837","0.00576199163175565","0.00916445690686108"
"Min 1x per week","2009","no migration background","Rural Area","67","0.00851236061416128","0.00614356286756336","0.0108811583607592"
"Min 1x per week","2009","direct migration background","Urban Area","3","","",""
"Min 1x per week","2009","direct migration background","Rural Area","2","","",""
"Min 1x per week","2009","indirect migration background","Urban Area","3","","",""
"Min 1x per week","2009","indirect migration background","Rural Area","1","","",""
"Min 1x per month","2009","no migration background","Urban Area","165","0.0128137483214587","0.0105906186244536","0.0150368780184637"
"Min 1x per month","2009","no migration background","Rural Area","105","0.0161553810603468","0.0129046489385799","0.0194061131821136"
"Min 1x per month","2009","direct migration background","Urban Area","7","","",""
"Min 1x per month","2009","direct migration background","Rural Area","7","","",""
"Min 1x per month","2009","indirect migration background","Urban Area","8","","",""
"Min 1x per month","2009","indirect migration background","Rural Area","","","",""
"Rarely","2009","no migration background","Urban Area","592","0.0580586268403243","0.0534361741754789","0.0626810795051697"
"Rarely","2009","no migration background","Rural Area","425","0.0780342054706957","0.0711181378149154","0.0849502731264759"
"Rarely","2009","direct migration background","Urban Area","55","0.0429873924481223","0.0321234568302929","0.0538513280659518"
"Rarely","2009","direct migration background","Rural Area","8","","",""
"Rarely","2009","indirect migration background","Urban Area","22","","",""
"Rarely","2009","indirect migration background","Rural Area","5","","",""
"Never","2009","no migration background","Urban Area","8999","0.921664400568909","0.916353194545629","0.926975606592188"
"Never","2009","no migration background","Rural Area","5181","0.897298052854796","0.88947066194273","0.905125443766863"
"Never","2009","direct migration background","Urban Area","1274","0.949561090829641","0.937839080475349","0.961283101183933"
"Never","2009","direct migration background","Rural Area","298","0.966224422203892","0.946274867189213","0.986173977218572"
"Never","2009","indirect migration background","Urban Area","561","0.906872344241242","0.883501883042793","0.93024280543969"
"Never","2009","indirect migration background","Rural Area","110","0.953796361766148","0.915594457269538","0.991998266262758"
"Daily","2010","no migration background","Urban Area","","","",""
"Daily","2010","no migration background","Rural Area","","","",""
"Daily","2010","direct migration background","Urban Area","","","",""
"Daily","2010","direct migration background","Rural Area","","","",""
"Daily","2010","indirect migration background","Urban Area","","","",""
"Daily","2010","indirect migration background","Rural Area","","","",""
"Min 1x per week","2010","no migration background","Urban Area","","","",""
"Min 1x per week","2010","no migration background","Rural Area","","","",""
"Min 1x per week","2010","direct migration background","Urban Area","","","",""
"Min 1x per week","2010","direct migration background","Rural Area","","","",""
"Min 1x per week","2010","indirect migration background","Urban Area","","","",""
"Min 1x per week","2010","indirect migration background","Rural Area","","","",""
"Min 1x per month","2010","no migration background","Urban Area","","","",""
"Min 1x per month","2010","no migration background","Rural Area","","","",""
"Min 1x per month","2010","direct migration background","Urban Area","","","",""
"Min 1x per month","2010","direct migration background","Rural Area","","","",""
"Min 1x per month","2010","indirect migration background","Urban Area","","","",""
"Min 1x per month","2010","indirect migration background","Rural Area","","","",""
"Rarely","2010","no migration background","Urban Area","","","",""
"Rarely","2010","no migration background","Rural Area","","","",""
"Rarely","2010","direct migration background","Urban Area","","","",""
"Rarely","2010","direct migration background","Rural Area","","","",""
"Rarely","2010","indirect migration background","Urban Area","","","",""
"Rarely","2010","indirect migration background","Rural Area","","","",""
"Never","2010","no migration background","Urban Area","","","",""
"Never","2010","no migration background","Rural Area","","","",""
"Never","2010","direct migration background","Urban Area","","","",""
"Never","2010","direct migration background","Rural Area","","","",""
"Never","2010","indirect migration background","Urban Area","","","",""
"Never","2010","indirect migration background","Rural Area","","","",""
"Daily","2011","no migration background","Urban Area","","","",""
"Daily","2011","no migration background","Rural Area","","","",""
"Daily","2011","direct migration background","Urban Area","","","",""
"Daily","2011","direct migration background","Rural Area","","","",""
"Daily","2011","indirect migration background","Urban Area","","","",""
"Daily","2011","indirect migration background","Rural Area","","","",""
"Min 1x per week","2011","no migration background","Urban Area","158","0.0115042812368221","0.00978739653627674","0.0132211659373674"
"Min 1x per week","2011","no migration background","Rural Area","105","0.0100495132156022","0.00798931219753488","0.0121097142336695"
"Min 1x per week","2011","direct migration background","Urban Area","13","","",""
"Min 1x per week","2011","direct migration background","Rural Area","2","","",""
"Min 1x per week","2011","indirect migration background","Urban Area","6","","",""
"Min 1x per week","2011","indirect migration background","Rural Area","2","","",""
"Min 1x per month","2011","no migration background","Urban Area","237","0.0133777009138856","0.0115280482011856","0.0152273536265857"
"Min 1x per month","2011","no migration background","Rural Area","190","0.0200777883903422","0.017180550975061","0.0229750258056233"
"Min 1x per month","2011","direct migration background","Urban Area","16","","",""
"Min 1x per month","2011","direct migration background","Rural Area","10","","",""
"Min 1x per month","2011","indirect migration background","Urban Area","14","","",""
"Min 1x per month","2011","indirect migration background","Rural Area","3","","",""
"Rarely","2011","no migration background","Urban Area","932","0.062108763567991","0.058222997335317","0.065994529800665"
"Rarely","2011","no migration background","Rural Area","593","0.0707316039600422","0.0654360952735689","0.0760271126465155"
"Rarely","2011","direct migration background","Urban Area","83","0.0374783947260037","0.0299836084980021","0.0449731809540053"
"Rarely","2011","direct migration background","Rural Area","20","","",""
"Rarely","2011","indirect migration background","Urban Area","52","0.0649309770394832","0.0500975000485911","0.0797644540303753"
"Rarely","2011","indirect migration background","Rural Area","10","","",""
"Never","2011","no migration background","Urban Area","13493","0.913009254281301","0.908471947900778","0.917546560661824"
"Never","2011","no migration background","Rural Area","8116","0.899141094434013","0.892920936711934","0.905361252156093"
"Never","2011","direct migration background","Urban Area","2355","0.950016736049789","0.941417864715553","0.958615607384025"
"Never","2011","direct migration background","Rural Area","745","0.934672175346599","0.917297514450357","0.95204683624284"
"Never","2011","indirect migration background","Urban Area","988","0.916832049257495","0.900208718284035","0.933455380230954"
"Never","2011","indirect migration background","Rural Area","228","0.94979519645007","0.922339493045192","0.977250899854949"
"Daily","2012","no migration background","Urban Area","","","",""
"Daily","2012","no migration background","Rural Area","","","",""
"Daily","2012","direct migration background","Urban Area","","","",""
"Daily","2012","direct migration background","Rural Area","","","",""
"Daily","2012","indirect migration background","Urban Area","","","",""
"Daily","2012","indirect migration background","Rural Area","","","",""
"Min 1x per week","2012","no migration background","Urban Area","","","",""
"Min 1x per week","2012","no migration background","Rural Area","","","",""
"Min 1x per week","2012","direct migration background","Urban Area","","","",""
"Min 1x per week","2012","direct migration background","Rural Area","","","",""
"Min 1x per week","2012","indirect migration background","Urban Area","","","",""
"Min 1x per week","2012","indirect migration background","Rural Area","","","",""
"Min 1x per month","2012","no migration background","Urban Area","","","",""
"Min 1x per month","2012","no migration background","Rural Area","","","",""
"Min 1x per month","2012","direct migration background","Urban Area","","","",""
"Min 1x per month","2012","direct migration background","Rural Area","","","",""
"Min 1x per month","2012","indirect migration background","Urban Area","","","",""
"Min 1x per month","2012","indirect migration background","Rural Area","","","",""
"Rarely","2012","no migration background","Urban Area","","","",""
"Rarely","2012","no migration background","Rural Area","","","",""
