"pli0097_h","year","pgcasmin","sex","n","percent","lower_confidence","upper_confidence"
"Rarely","1994","(1a) inadequately completed","Female","","","",""
"Rarely","1994","(1b) general elementary school","Male","39","0.0573886426912216","0.0399458086030629","0.0748314767793804"
"Rarely","1994","(1b) general elementary school","Female","38","0.0242359054529858","0.0160235765487297","0.0324482343572418"
"Rarely","1994","(1c) basic vocational qualification","Male","164","0.0808754821377613","0.0695848125374643","0.0921661517380582"
"Rarely","1994","(1c) basic vocational qualification","Female","71","0.039320043452605","0.0303063305083325","0.0483337563968775"
"Rarely","1994","(2b) intermediate general qualification","Male","","","",""
"Rarely","1994","(2b) intermediate general qualification","Female","","","",""
"Rarely","1994","(2a) intermediate vocational","Male","88","0.0781595160492163","0.0628051156417172","0.0935139164567153"
"Rarely","1994","(2a) intermediate vocational","Female","80","0.0608581148746214","0.0482810815716298","0.073435148177613"
"Rarely","1994","(2c_gen) general maturity certificate","Male","","","",""
"Rarely","1994","(2c_gen) general maturity certificate","Female","","","",""
"Rarely","1994","(2c_voc) vocational maturity certificate","Male","","","",""
"Rarely","1994","(2c_voc) vocational maturity certificate","Female","","","",""
"Rarely","1994","(3a) lower tertiary education","Male","39","0.102616254493059","0.0735253564026844","0.131707152583434"
"Rarely","1994","(3a) lower tertiary education","Female","39","0.0792487173672952","0.053657349851136","0.104840084883454"
"Rarely","1994","(3b) higher tertiary education","Male","67","0.161817133568995","0.12907465154084","0.19455961559715"
"Rarely","1994","(3b) higher tertiary education","Female","","","",""
"Never","1994","(0) in school","Male","82","0.854637217906053","0.782614137624753","0.926660298187352"
"Never","1994","(0) in school","Female","105","0.959351546341016","0.922279569388011","0.996423523294021"
"Never","1994","(1a) inadequately completed","Male","255","0.932933042370685","0.902985565756651","0.962880518984719"
"Never","1994","(1a) inadequately completed","Female","369","0.984209796687724","0.971592388304414","0.996827205071034"
"Never","1994","(1b) general elementary school","Male","635","0.934002326848144","0.915382483180662","0.952622170515626"
"Never","1994","(1b) general elementary school","Female","1303","0.972575242084502","0.963853619295631","0.981296864873374"
"Never","1994","(1c) basic vocational qualification","Male","2017","0.893196379264641","0.880405790182647","0.905986968346636"
"Never","1994","(1c) basic vocational qualification","Female","1692","0.945935475294607","0.935447435779423","0.956423514809791"
"Never","1994","(2b) intermediate general qualification","Male","165","0.903258070295641","0.859585871785821","0.946930268805461"
"Never","1994","(2b) intermediate general qualification","Female","273","0.926594991161526","0.896578707989159","0.956611274333892"
"Never","1994","(2a) intermediate vocational","Male","1045","0.887424674051118","0.869344550289684","0.905504797812552"
"Never","1994","(2a) intermediate vocational","Female","1284","0.922115031091295","0.90801653675855","0.93621352542404"
"Never","1994","(2c_gen) general maturity certificate","Male","184","0.866844797093359","0.821745519223672","0.911944074963046"
"Never","1994","(2c_gen) general maturity certificate","Female","173","0.912263146642326","0.871822298145208","0.952703995139444"
"Never","1994","(2c_voc) vocational maturity certificate","Male","250","0.914321172894151","0.881360630391054","0.947281715397249"
"Never","1994","(2c_voc) vocational maturity certificate","Female","217","0.915891863536255","0.880850525952715","0.950933201119796"
"Never","1994","(3a) lower tertiary education","Male","356","0.856589395636396","0.822989577249115","0.890189214023676"
"Never","1994","(3a) lower tertiary education","Female","365","0.869045963405112","0.837085944701987","0.901005982108236"
"Never","1994","(3b) higher tertiary education","Male","372","0.755758273879277","0.717561090303992","0.793955457454562"
"Never","1994","(3b) higher tertiary education","Female","266","0.838496856143509","0.797332615063892","0.879661097223126"
"Daily","1995","(0) in school","Male","","","",""
"Daily","1995","(0) in school","Female","","","",""
"Daily","1995","(1a) inadequately completed","Male","","","",""
"Daily","1995","(1a) inadequately completed","Female","","","",""
"Daily","1995","(1b) general elementary school","Male","","","",""
"Daily","1995","(1b) general elementary school","Female","","","",""
"Daily","1995","(1c) basic vocational qualification","Male","","","",""
"Daily","1995","(1c) basic vocational qualification","Female","","","",""
"Daily","1995","(2b) intermediate general qualification","Male","","","",""
"Daily","1995","(2b) intermediate general qualification","Female","","","",""
"Daily","1995","(2a) intermediate vocational","Male","","","",""
"Daily","1995","(2a) intermediate vocational","Female","","","",""
"Daily","1995","(2c_gen) general maturity certificate","Male","","","",""
"Daily","1995","(2c_gen) general maturity certificate","Female","","","",""
"Daily","1995","(2c_voc) vocational maturity certificate","Male","","","",""
"Daily","1995","(2c_voc) vocational maturity certificate","Female","","","",""
"Daily","1995","(3a) lower tertiary education","Male","","","",""
"Daily","1995","(3a) lower tertiary education","Female","","","",""
"Daily","1995","(3b) higher tertiary education","Male","","","",""
"Daily","1995","(3b) higher tertiary education","Female","","","",""
"Min 1x per week","1995","(0) in school","Male","","","",""
"Min 1x per week","1995","(0) in school","Female","","","",""
"Min 1x per week","1995","(1a) inadequately completed","Male","","","",""
"Min 1x per week","1995","(1a) inadequately completed","Female","","","",""
"Min 1x per week","1995","(1b) general elementary school","Male","","","",""
"Min 1x per week","1995","(1b) general elementary school","Female","","","",""
"Min 1x per week","1995","(1c) basic vocational qualification","Male","","","",""
"Min 1x per week","1995","(1c) basic vocational qualification","Female","","","",""
"Min 1x per week","1995","(2b) intermediate general qualification","Male","","","",""
"Min 1x per week","1995","(2b) intermediate general qualification","Female","","","",""
"Min 1x per week","1995","(2a) intermediate vocational","Male","","","",""
"Min 1x per week","1995","(2a) intermediate vocational","Female","","","",""
"Min 1x per week","1995","(2c_gen) general maturity certificate","Male","","","",""
"Min 1x per week","1995","(2c_gen) general maturity certificate","Female","","","",""
"Min 1x per week","1995","(2c_voc) vocational maturity certificate","Male","","","",""
"Min 1x per week","1995","(2c_voc) vocational maturity certificate","Female","","","",""
"Min 1x per week","1995","(3a) lower tertiary education","Male","","","",""
"Min 1x per week","1995","(3a) lower tertiary education","Female","","","",""
"Min 1x per week","1995","(3b) higher tertiary education","Male","","","",""
"Min 1x per week","1995","(3b) higher tertiary education","Female","","","",""
"Min 1x per month","1995","(0) in school","Male","","","",""
"Min 1x per month","1995","(0) in school","Female","","","",""
"Min 1x per month","1995","(1a) inadequately completed","Male","","","",""
"Min 1x per month","1995","(1a) inadequately completed","Female","","","",""
"Min 1x per month","1995","(1b) general elementary school","Male","","","",""
"Min 1x per month","1995","(1b) general elementary school","Female","","","",""
"Min 1x per month","1995","(1c) basic vocational qualification","Male","52","0.0255842622385129","0.0190818787126071","0.0320866457644187"
"Min 1x per month","1995","(1c) basic vocational qualification","Female","","","",""
"Min 1x per month","1995","(2b) intermediate general qualification","Male","","","",""
"Min 1x per month","1995","(2b) intermediate general qualification","Female","","","",""
"Min 1x per month","1995","(2a) intermediate vocational","Male","31","0.0286121027063877","0.0191558915938049","0.0380683138189705"
"Min 1x per month","1995","(2a) intermediate vocational","Female","","","",""
"Min 1x per month","1995","(2c_gen) general maturity certificate","Male","","","",""
"Min 1x per month","1995","(2c_gen) general maturity certificate","Female","","","",""
"Min 1x per month","1995","(2c_voc) vocational maturity certificate","Male","","","",""
"Min 1x per month","1995","(2c_voc) vocational maturity certificate","Female","","","",""
"Min 1x per month","1995","(3a) lower tertiary education","Male","","","",""
"Min 1x per month","1995","(3a) lower tertiary education","Female","","","",""
"Min 1x per month","1995","(3b) higher tertiary education","Male","","","",""
"Min 1x per month","1995","(3b) higher tertiary education","Female","","","",""
"Rarely","1995","(0) in school","Male","","","",""
"Rarely","1995","(0) in school","Female","","","",""
"Rarely","1995","(1a) inadequately completed","Male","","","",""
"Rarely","1995","(1a) inadequately completed","Female","","","",""
"Rarely","1995","(1b) general elementary school","Male","32","0.0605871950194458","0.0430016009011705","0.0781727891377211"
"Rarely","1995","(1b) general elementary school","Female","55","0.041922607799466","0.0311720276997498","0.0526731878991821"
"Rarely","1995","(1c) basic vocational qualification","Male","211","0.0975799445387462","0.0853591725685839","0.109800716508909"
"Rarely","1995","(1c) basic vocational qualification","Female","98","0.0656992329246254","0.0542695813850934","0.0771288844641575"
"Rarely","1995","(2b) intermediate general qualification","Male","","","",""
"Rarely","1995","(2b) intermediate general qualification","Female","","","",""
"Rarely","1995","(2a) intermediate vocational","Male","118","0.105172510754398","0.0877718112509764","0.122573210257819"
"Rarely","1995","(2a) intermediate vocational","Female","108","0.0741546034211203","0.0606024233014659","0.0877067835407746"
"Rarely","1995","(2c_gen) general maturity certificate","Male","30","0.131825300530485","0.0896359769776103","0.17401462408336"
"Rarely","1995","(2c_gen) general maturity certificate","Female","","","",""
"Rarely","1995","(2c_voc) vocational maturity certificate","Male","","","",""
"Rarely","1995","(2c_voc) vocational maturity certificate","Female","","","",""
"Rarely","1995","(3a) lower tertiary education","Male","53","0.125918247404368","0.094076240977099","0.157760253831637"
"Rarely","1995","(3a) lower tertiary education","Female","53","0.118071994778875","0.0881573158102494","0.147986673747501"
"Rarely","1995","(3b) higher tertiary education","Male","77","0.162480261286164","0.131337900015863","0.193622622556465"
"Rarely","1995","(3b) higher tertiary education","Female","36","0.129083920339407","0.0941067263141324","0.164061114364681"
"Never","1995","(0) in school","Male","120","0.875401107616866","0.819272675965208","0.931529539268525"
"Never","1995","(0) in school","Female","127","0.953574328109569","0.917680688366264","0.989467967852874"
"Never","1995","(1a) inadequately completed","Male","247","0.939668998481432","0.910615665948463","0.968722331014402"
"Never","1995","(1a) inadequately completed","Female","343","0.962640910196005","0.942885922634902","0.982395897757108"
"Never","1995","(1b) general elementary school","Male","653","0.904140943514071","0.882440279278272","0.92584160774987"
"Never","1995","(1b) general elementary school","Female","1274","0.953291306260992","0.941972017599272","0.964610594922712"
"Never","1995","(1c) basic vocational qualification","Male","1976","0.865427946724505","0.851373722276161","0.879482171172848"
"Never","1995","(1c) basic vocational qualification","Female","1676","0.918095922553154","0.905445463692522","0.930746381413786"
"Never","1995","(2b) intermediate general qualification","Male","158","0.904460963531139","0.860657305310584","0.948264621751695"
"Never","1995","(2b) intermediate general qualification","Female","283","0.943400951097066","0.917296319730408","0.969505582463724"
"Never","1995","(2a) intermediate vocational","Male","1023","0.843022204758208","0.822388151502272","0.863656258014144"
"Never","1995","(2a) intermediate vocational","Female","1297","0.902178198052285","0.886813116692327","0.917543279412244"
"Never","1995","(2c_gen) general maturity certificate","Male","209","0.842936691668342","0.797559829166475","0.888313554170209"
"Never","1995","(2c_gen) general maturity certificate","Female","201","0.893713116010186","0.852986750565527","0.934439481454846"
"Never","1995","(2c_voc) vocational maturity certificate","Male","278","0.866225954295671","0.828634048734821","0.903817859856521"
"Never","1995","(2c_voc) vocational maturity certificate","Female","258","0.864990818031864","0.825659681724599","0.90432195433913"
"Never","1995","(3a) lower tertiary education","Male","338","0.815514771825762","0.77828616550449","0.852743378147034"
"Never","1995","(3a) lower tertiary education","Female","371","0.837851933939777","0.803682809198295","0.872021058681258"
"Never","1995","(3b) higher tertiary education","Male","403","0.732738738889288","0.69537964868306","0.770097829095516"
"Never","1995","(3b) higher tertiary education","Female","300","0.813333114307887","0.772686104097028","0.853980124518745"
"Daily","1996","(0) in school","Male","","","",""
"Daily","1996","(0) in school","Female","","","",""
"Daily","1996","(1a) inadequately completed","Male","","","",""
"Daily","1996","(1a) inadequately completed","Female","","","",""
"Daily","1996","(1b) general elementary school","Male","","","",""
"Daily","1996","(1b) general elementary school","Female","","","",""
"Daily","1996","(1c) basic vocational qualification","Male","","","",""
"Daily","1996","(1c) basic vocational qualification","Female","","","",""
"Daily","1996","(2b) intermediate general qualification","Male","","","",""
"Daily","1996","(2b) intermediate general qualification","Female","","","",""
"Daily","1996","(2a) intermediate vocational","Male","","","",""
"Daily","1996","(2a) intermediate vocational","Female","","","",""
"Daily","1996","(2c_gen) general maturity certificate","Male","","","",""
"Daily","1996","(2c_gen) general maturity certificate","Female","","","",""
"Daily","1996","(2c_voc) vocational maturity certificate","Male","","","",""
"Daily","1996","(2c_voc) vocational maturity certificate","Female","","","",""
"Daily","1996","(3a) lower tertiary education","Male","","","",""
"Daily","1996","(3a) lower tertiary education","Female","","","",""
"Daily","1996","(3b) higher tertiary education","Male","","","",""
"Daily","1996","(3b) higher tertiary education","Female","","","",""
"Min 1x per week","1996","(0) in school","Male","","","",""
"Min 1x per week","1996","(0) in school","Female","","","",""
"Min 1x per week","1996","(1a) inadequately completed","Male","","","",""
"Min 1x per week","1996","(1a) inadequately completed","Female","","","",""
"Min 1x per week","1996","(1b) general elementary school","Male","","","",""
"Min 1x per week","1996","(1b) general elementary school","Female","","","",""
"Min 1x per week","1996","(1c) basic vocational qualification","Male","","","",""
"Min 1x per week","1996","(1c) basic vocational qualification","Female","","","",""
"Min 1x per week","1996","(2b) intermediate general qualification","Male","","","",""
"Min 1x per week","1996","(2b) intermediate general qualification","Female","","","",""
"Min 1x per week","1996","(2a) intermediate vocational","Male","","","",""
"Min 1x per week","1996","(2a) intermediate vocational","Female","","","",""
"Min 1x per week","1996","(2c_gen) general maturity certificate","Male","","","",""
"Min 1x per week","1996","(2c_gen) general maturity certificate","Female","","","",""
"Min 1x per week","1996","(2c_voc) vocational maturity certificate","Male","","","",""
"Min 1x per week","1996","(2c_voc) vocational maturity certificate","Female","","","",""
"Min 1x per week","1996","(3a) lower tertiary education","Male","","","",""
"Min 1x per week","1996","(3a) lower tertiary education","Female","","","",""
"Min 1x per week","1996","(3b) higher tertiary education","Male","","","",""
"Min 1x per week","1996","(3b) higher tertiary education","Female","","","",""
"Min 1x per month","1996","(0) in school","Male","","","",""
"Min 1x per month","1996","(0) in school","Female","","","",""
"Min 1x per month","1996","(1a) inadequately completed","Male","","","",""
"Min 1x per month","1996","(1a) inadequately completed","Female","","","",""
"Min 1x per month","1996","(1b) general elementary school","Male","","","",""
"Min 1x per month","1996","(1b) general elementary school","Female","","","",""
"Min 1x per month","1996","(1c) basic vocational qualification","Male","","","",""
"Min 1x per month","1996","(1c) basic vocational qualification","Female","","","",""
"Min 1x per month","1996","(2b) intermediate general qualification","Male","","","",""
"Min 1x per month","1996","(2b) intermediate general qualification","Female","","","",""
"Min 1x per month","1996","(2a) intermediate vocational","Male","","","",""
"Min 1x per month","1996","(2a) intermediate vocational","Female","","","",""
"Min 1x per month","1996","(2c_gen) general maturity certificate","Male","","","",""
"Min 1x per month","1996","(2c_gen) general maturity certificate","Female","","","",""
"Min 1x per month","1996","(2c_voc) vocational maturity certificate","Male","","","",""
"Min 1x per month","1996","(2c_voc) vocational maturity certificate","Female","","","",""
"Min 1x per month","1996","(3a) lower tertiary education","Male","","","",""
"Min 1x per month","1996","(3a) lower tertiary education","Female","","","",""
"Min 1x per month","1996","(3b) higher tertiary education","Male","","","",""
"Min 1x per month","1996","(3b) higher tertiary education","Female","","","",""
"Rarely","1996","(0) in school","Male","","","",""
"Rarely","1996","(0) in school","Female","","","",""
"Rarely","1996","(1a) inadequately completed","Male","","","",""
"Rarely","1996","(1a) inadequately completed","Female","","","",""
"Rarely","1996","(1b) general elementary school","Male","42","0.0823289433457683","0.061438047865675","0.103219838825862"
"Rarely","1996","(1b) general elementary school","Female","47","0.0370072804749479","0.0266492343288278","0.0473653266210679"
"Rarely","1996","(1c) basic vocational qualification","Male","187","0.0951722154488464","0.0829679438151508","0.107376487082542"
"Rarely","1996","(1c) basic vocational qualification","Female","91","0.0733538485667499","0.061235299431183","0.0854723977023169"
"Rarely","1996","(2b) intermediate general qualification","Male","","","",""
"Rarely","1996","(2b) intermediate general qualification","Female","","","",""
"Rarely","1996","(2a) intermediate vocational","Male","118","0.120980730430246","0.10260634996273","0.139355110897763"
"Rarely","1996","(2a) intermediate vocational","Female","92","0.0627815432685445","0.0502179753495971","0.0753451111874919"
"Rarely","1996","(2c_gen) general maturity certificate","Male","","","",""
"Rarely","1996","(2c_gen) general maturity certificate","Female","","","",""
"Rarely","1996","(2c_voc) vocational maturity certificate","Male","30","0.102684024786119","0.0685056885392576","0.13686236103298"
"Rarely","1996","(2c_voc) vocational maturity certificate","Female","","","",""
"Rarely","1996","(3a) lower tertiary education","Male","66","0.184391737770945","0.147435356050184","0.221348119491705"
"Rarely","1996","(3a) lower tertiary education","Female","56","0.128387209613936","0.0973761213748156","0.159398297853056"
"Rarely","1996","(3b) higher tertiary education","Male","88","0.170967104333105","0.139213474995783","0.202720733670428"
"Rarely","1996","(3b) higher tertiary education","Female","44","0.138316817788628","0.102251641282643","0.174381994294614"
"Never","1996","(0) in school","Male","126","0.940423501811616","0.900346528530384","0.980500475092848"
"Never","1996","(0) in school","Female","144","0.951842278410584","0.917806024217282","0.985878532603886"
"Never","1996","(1a) inadequately completed","Male","229","0.96333122893518","0.939352393525006","0.987310064345354"
"Never","1996","(1a) inadequately completed","Female","313","0.978022136105202","0.961958635873276","0.994085636337127"
"Never","1996","(1b) general elementary school","Male","618","0.90788834034079","0.885909195478191","0.92986748520339"
"Never","1996","(1b) general elementary school","Female","1222","0.958770240728139","0.947861228561224","0.969679252895055"
"Never","1996","(1c) basic vocational qualification","Male","1979","0.880326489906439","0.866827703931061","0.893825275881817"
"Never","1996","(1c) basic vocational qualification","Female","1669","0.91644816858042","0.903586001302245","0.929310335858596"
"Never","1996","(2b) intermediate general qualification","Male","156","0.897762441082086","0.85235406322589","0.943170818938282"
"Never","1996","(2b) intermediate general qualification","Female","285","0.959574781087865","0.937175428328332","0.981974133847398"
"Never","1996","(2a) intermediate vocational","Male","1048","0.837418030253427","0.816627634805883","0.858208425700971"
"Never","1996","(2a) intermediate vocational","Female","1315","0.921822374027948","0.907918320101641","0.935726427954254"
"Never","1996","(2c_gen) general maturity certificate","Male","191","0.84726687614234","0.800367118043572","0.894166634241107"
"Never","1996","(2c_gen) general maturity certificate","Female","195","0.893646680862193","0.85234196378292","0.934951397941466"
"Never","1996","(2c_voc) vocational maturity certificate","Male","267","0.877173855213396","0.840215296507333","0.914132413919458"
"Never","1996","(2c_voc) vocational maturity certificate","Female","273","0.900718404309579","0.866879495008311","0.934557313610847"
"Never","1996","(3a) lower tertiary education","Male","333","0.765088145848207","0.724687704429695","0.80548858726672"
"Never","1996","(3a) lower tertiary education","Female","368","0.826348627124787","0.791231814122063","0.861465440127511"
"Never","1996","(3b) higher tertiary education","Male","407","0.751411428462193","0.714958645607603","0.787864211316782"
"Never","1996","(3b) higher tertiary education","Female","298","0.826562402425705","0.787008785123644","0.866116019727767"
"Daily","1997","(0) in school","Male","","","",""
"Daily","1997","(0) in school","Female","","","",""
"Daily","1997","(1a) inadequately completed","Male","","","",""
"Daily","1997","(1a) inadequately completed","Female","","","",""
"Daily","1997","(1b) general elementary school","Male","","","",""
"Daily","1997","(1b) general elementary school","Female","","","",""
"Daily","1997","(1c) basic vocational qualification","Male","","","",""
"Daily","1997","(1c) basic vocational qualification","Female","","","",""
"Daily","1997","(2b) intermediate general qualification","Male","","","",""
"Daily","1997","(2b) intermediate general qualification","Female","","","",""
"Daily","1997","(2a) intermediate vocational","Male","","","",""
"Daily","1997","(2a) intermediate vocational","Female","","","",""
"Daily","1997","(2c_gen) general maturity certificate","Male","","","",""
"Daily","1997","(2c_gen) general maturity certificate","Female","","","",""
"Daily","1997","(2c_voc) vocational maturity certificate","Male","","","",""
"Daily","1997","(2c_voc) vocational maturity certificate","Female","","","",""
"Daily","1997","(3a) lower tertiary education","Male","","","",""
"Daily","1997","(3a) lower tertiary education","Female","","","",""
"Daily","1997","(3b) higher tertiary education","Male","","","",""
"Daily","1997","(3b) higher tertiary education","Female","","","",""
"Min 1x per week","1997","(0) in school","Male","","","",""
"Min 1x per week","1997","(0) in school","Female","","","",""
"Min 1x per week","1997","(1a) inadequately completed","Male","","","",""
"Min 1x per week","1997","(1a) inadequately completed","Female","","","",""
"Min 1x per week","1997","(1b) general elementary school","Male","","","",""
"Min 1x per week","1997","(1b) general elementary school","Female","","","",""
"Min 1x per week","1997","(1c) basic vocational qualification","Male","","","",""
"Min 1x per week","1997","(1c) basic vocational qualification","Female","","","",""
"Min 1x per week","1997","(2b) intermediate general qualification","Male","","","",""
"Min 1x per week","1997","(2b) intermediate general qualification","Female","","","",""
"Min 1x per week","1997","(2a) intermediate vocational","Male","","","",""
"Min 1x per week","1997","(2a) intermediate vocational","Female","","","",""
"Min 1x per week","1997","(2c_gen) general maturity certificate","Male","","","",""
"Min 1x per week","1997","(2c_gen) general maturity certificate","Female","","","",""
"Min 1x per week","1997","(2c_voc) vocational maturity certificate","Male","","","",""
"Min 1x per week","1997","(2c_voc) vocational maturity certificate","Female","","","",""
"Min 1x per week","1997","(3a) lower tertiary education","Male","","","",""
"Min 1x per week","1997","(3a) lower tertiary education","Female","","","",""
"Min 1x per week","1997","(3b) higher tertiary education","Male","","","",""
"Min 1x per week","1997","(3b) higher tertiary education","Female","","","",""
"Min 1x per month","1997","(0) in school","Male","","","",""
"Min 1x per month","1997","(0) in school","Female","","","",""
"Min 1x per month","1997","(1a) inadequately completed","Male","","","",""
"Min 1x per month","1997","(1a) inadequately completed","Female","","","",""
"Min 1x per month","1997","(1b) general elementary school","Male","","","",""
"Min 1x per month","1997","(1b) general elementary school","Female","","","",""
"Min 1x per month","1997","(1c) basic vocational qualification","Male","38","0.0202067104206162","0.0142549271544809","0.0261584936867514"
"Min 1x per month","1997","(1c) basic vocational qualification","Female","","","",""
"Min 1x per month","1997","(2b) intermediate general qualification","Male","","","",""
"Min 1x per month","1997","(2b) intermediate general qualification","Female","","","",""
"Min 1x per month","1997","(2a) intermediate vocational","Male","","","",""
"Min 1x per month","1997","(2a) intermediate vocational","Female","","","",""
"Min 1x per month","1997","(2c_gen) general maturity certificate","Male","","","",""
"Min 1x per month","1997","(2c_gen) general maturity certificate","Female","","","",""
"Min 1x per month","1997","(2c_voc) vocational maturity certificate","Male","","","",""
"Min 1x per month","1997","(2c_voc) vocational maturity certificate","Female","","","",""
"Min 1x per month","1997","(3a) lower tertiary education","Male","","","",""
"Min 1x per month","1997","(3a) lower tertiary education","Female","","","",""
"Min 1x per month","1997","(3b) higher tertiary education","Male","35","0.061978885297342","0.041566494050444","0.08239127654424"
"Min 1x per month","1997","(3b) higher tertiary education","Female","","","",""
"Rarely","1997","(0) in school","Male","","","",""
"Rarely","1997","(0) in school","Female","","","",""
"Rarely","1997","(1a) inadequately completed","Male","","","",""
"Rarely","1997","(1a) inadequately completed","Female","","","",""
"Rarely","1997","(1b) general elementary school","Male","35","0.0787028448793383","0.0581594977878023","0.0992461919708744"
"Rarely","1997","(1b) general elementary school","Female","34","0.0362611860239734","0.025767044525178","0.0467553275227688"
"Rarely","1997","(1c) basic vocational qualification","Male","144","0.0700330376344271","0.059238170261208","0.0808279050076462"
"Rarely","1997","(1c) basic vocational qualification","Female","78","0.0547760495962042","0.0440195029370707","0.0655325962553378"
"Rarely","1997","(2b) intermediate general qualification","Male","","","",""
"Rarely","1997","(2b) intermediate general qualification","Female","","","",""
"Rarely","1997","(2a) intermediate vocational","Male","94","0.0944762408304138","0.077773541128747","0.111178940532081"
"Rarely","1997","(2a) intermediate vocational","Female","84","0.0654146728889252","0.0525589021697419","0.0782704436081086"
"Rarely","1997","(2c_gen) general maturity certificate","Male","","","",""
"Rarely","1997","(2c_gen) general maturity certificate","Female","","","",""
"Rarely","1997","(2c_voc) vocational maturity certificate","Male","","","",""
"Rarely","1997","(2c_voc) vocational maturity certificate","Female","","","",""
"Rarely","1997","(3a) lower tertiary education","Male","40","0.0987927946474187","0.0706229521308683","0.126962637163969"
"Rarely","1997","(3a) lower tertiary education","Female","41","0.076457675235143","0.0516848292607956","0.10123052120949"
"Rarely","1997","(3b) higher tertiary education","Male","62","0.12673702116154","0.0985733043824519","0.154900737940627"
"Rarely","1997","(3b) higher tertiary education","Female","46","0.139082655056469","0.1030869131132","0.175078396999738"
"Never","1997","(0) in school","Male","144","0.942807856550023","0.905770549626389","0.979845163473657"
"Never","1997","(0) in school","Female","148","0.915307691191269","0.872166350072084","0.958449032310453"
"Never","1997","(1a) inadequately completed","Male","207","0.92927594661429","0.895476633546103","0.963075259682477"
"Never","1997","(1a) inadequately completed","Female","293","0.988981703937369","0.977129713115865","1.00083369475887"
"Never","1997","(1b) general elementary school","Male","619","0.913407859173164","0.891951909900754","0.934863808445574"
"Never","1997","(1b) general elementary school","Female","1178","0.961071159878752","0.950212912224378","0.971929407533126"
"Never","1997","(1c) basic vocational qualification","Male","1941","0.898177675399737","0.885385785852035","0.910969564947439"
"Never","1997","(1c) basic vocational qualification","Female","1618","0.92924107222331","0.917119331988447","0.941362812458172"
"Never","1997","(2b) intermediate general qualification","Male","172","0.945625758798921","0.9128618709151","0.978389646682742"
"Never","1997","(2b) intermediate general qualification","Female","270","0.930923842161751","0.901534745472267","0.960312938851235"
"Never","1997","(2a) intermediate vocational","Male","1046","0.865699399854865","0.846227963890574","0.885170835819156"
"Never","1997","(2a) intermediate vocational","Female","1312","0.918482378463963","0.904255415001469","0.932709341926456"
"Never","1997","(2c_gen) general maturity certificate","Male","196","0.88154010649554","0.838445003574732","0.924635209416349"
"Never","1997","(2c_gen) general maturity certificate","Female","198","0.862023181497714","0.815924192927187","0.90812217006824"
"Never","1997","(2c_voc) vocational maturity certificate","Male","281","0.915085578268658","0.88380175995279","0.946369396584526"
"Never","1997","(2c_voc) vocational maturity certificate","Female","266","0.909195053115478","0.876010564183441","0.942379542047515"
"Never","1997","(3a) lower tertiary education","Male","364","0.849292006692926","0.815516169866474","0.883067843519379"
"Never","1997","(3a) lower tertiary education","Female","382","0.87960066674131","0.84926232966776","0.909939003814859"
"Never","1997","(3b) higher tertiary education","Male","423","0.78237546727358","0.747443163033142","0.817307771514018"
"Never","1997","(3b) higher tertiary education","Female","296","0.819829480097501","0.779849962836372","0.859808997358631"
"Daily","1998","(0) in school","Male","","","",""
"Daily","1998","(0) in school","Female","","","",""
"Daily","1998","(1a) inadequately completed","Male","","","",""
"Daily","1998","(1a) inadequately completed","Female","","","",""
"Daily","1998","(1b) general elementary school","Male","","","",""
"Daily","1998","(1b) general elementary school","Female","","","",""
"Daily","1998","(1c) basic vocational qualification","Male","","","",""
"Daily","1998","(1c) basic vocational qualification","Female","","","",""
"Daily","1998","(2b) intermediate general qualification","Male","","","",""
"Daily","1998","(2b) intermediate general qualification","Female","","","",""
"Daily","1998","(2a) intermediate vocational","Male","","","",""
"Daily","1998","(2a) intermediate vocational","Female","","","",""
"Daily","1998","(2c_gen) general maturity certificate","Male","","","",""
"Daily","1998","(2c_gen) general maturity certificate","Female","","","",""
"Daily","1998","(2c_voc) vocational maturity certificate","Male","","","",""
"Daily","1998","(2c_voc) vocational maturity certificate","Female","","","",""
"Daily","1998","(3a) lower tertiary education","Male","","","",""
"Daily","1998","(3a) lower tertiary education","Female","","","",""
"Daily","1998","(3b) higher tertiary education","Male","","","",""
"Daily","1998","(3b) higher tertiary education","Female","","","",""
"Min 1x per week","1998","(0) in school","Male","","","",""
"Min 1x per week","1998","(0) in school","Female","","","",""
"Min 1x per week","1998","(1a) inadequately completed","Male","","","",""
"Min 1x per week","1998","(1a) inadequately completed","Female","","","",""
"Min 1x per week","1998","(1b) general elementary school","Male","","","",""
"Min 1x per week","1998","(1b) general elementary school","Female","","","",""
"Min 1x per week","1998","(1c) basic vocational qualification","Male","","","",""
"Min 1x per week","1998","(1c) basic vocational qualification","Female","","","",""
"Min 1x per week","1998","(2b) intermediate general qualification","Male","","","",""
"Min 1x per week","1998","(2b) intermediate general qualification","Female","","","",""
"Min 1x per week","1998","(2a) intermediate vocational","Male","","","",""
"Min 1x per week","1998","(2a) intermediate vocational","Female","","","",""
"Min 1x per week","1998","(2c_gen) general maturity certificate","Male","","","",""
"Min 1x per week","1998","(2c_gen) general maturity certificate","Female","","","",""
"Min 1x per week","1998","(2c_voc) vocational maturity certificate","Male","","","",""
"Min 1x per week","1998","(2c_voc) vocational maturity certificate","Female","","","",""
"Min 1x per week","1998","(3a) lower tertiary education","Male","","","",""
"Min 1x per week","1998","(3a) lower tertiary education","Female","","","",""
