"pli0097_h","year","pgisced97","regtyp","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","1991","higher education","Rural Area","","","",""
"Min 1x per month","1991","in school","Urban Area","","","",""
"Min 1x per month","1991","in school","Rural Area","","","",""
"Min 1x per month","1991","inadequately","Urban Area","","","",""
"Min 1x per month","1991","inadequately","Rural Area","","","",""
"Min 1x per month","1991","general elemantary","Urban Area","","","",""
"Min 1x per month","1991","general elemantary","Rural Area","","","",""
"Min 1x per month","1991","middle vocational","Urban Area","","","",""
"Min 1x per month","1991","middle vocational","Rural Area","","","",""
"Min 1x per month","1991","vocational + Abi","Urban Area","","","",""
"Min 1x per month","1991","vocational + Abi","Rural Area","","","",""
"Min 1x per month","1991","higher vocational","Urban Area","","","",""
"Min 1x per month","1991","higher vocational","Rural Area","","","",""
"Min 1x per month","1991","higher education","Urban Area","","","",""
"Min 1x per month","1991","higher education","Rural Area","","","",""
"Rarely","1991","in school","Urban Area","","","",""
"Rarely","1991","in school","Rural Area","","","",""
"Rarely","1991","inadequately","Urban Area","","","",""
"Rarely","1991","inadequately","Rural Area","","","",""
"Rarely","1991","general elemantary","Urban Area","","","",""
"Rarely","1991","general elemantary","Rural Area","","","",""
"Rarely","1991","middle vocational","Urban Area","","","",""
"Rarely","1991","middle vocational","Rural Area","","","",""
"Rarely","1991","vocational + Abi","Urban Area","","","",""
"Rarely","1991","vocational + Abi","Rural Area","","","",""
"Rarely","1991","higher vocational","Urban Area","","","",""
"Rarely","1991","higher vocational","Rural Area","","","",""
"Rarely","1991","higher education","Urban Area","","","",""
"Rarely","1991","higher education","Rural Area","","","",""
"Never","1991","in school","Urban Area","","","",""
"Never","1991","in school","Rural Area","","","",""
"Never","1991","inadequately","Urban Area","","","",""
"Never","1991","inadequately","Rural Area","","","",""
"Never","1991","general elemantary","Urban Area","","","",""
"Never","1991","general elemantary","Rural Area","","","",""
"Never","1991","middle vocational","Urban Area","","","",""
"Never","1991","middle vocational","Rural Area","","","",""
"Never","1991","vocational + Abi","Urban Area","","","",""
"Never","1991","vocational + Abi","Rural Area","","","",""
"Never","1991","higher vocational","Urban Area","","","",""
"Never","1991","higher vocational","Rural Area","","","",""
"Never","1991","higher education","Urban Area","","","",""
"Never","1991","higher education","Rural Area","","","",""
"Daily","1992","in school","Urban Area","","","",""
"Daily","1992","in school","Rural Area","","","",""
"Daily","1992","inadequately","Urban Area","","","",""
"Daily","1992","inadequately","Rural Area","","","",""
"Daily","1992","general elemantary","Urban Area","","","",""
"Daily","1992","general elemantary","Rural Area","","","",""
"Daily","1992","middle vocational","Urban Area","","","",""
"Daily","1992","middle vocational","Rural Area","","","",""
"Daily","1992","vocational + Abi","Urban Area","","","",""
"Daily","1992","vocational + Abi","Rural Area","","","",""
"Daily","1992","higher vocational","Urban Area","","","",""
"Daily","1992","higher vocational","Rural Area","","","",""
"Daily","1992","higher education","Urban Area","","","",""
"Daily","1992","higher education","Rural Area","","","",""
"Min 1x per week","1992","in school","Urban Area","","","",""
"Min 1x per week","1992","in school","Rural Area","","","",""
"Min 1x per week","1992","inadequately","Urban Area","","","",""
"Min 1x per week","1992","inadequately","Rural Area","2","","",""
"Min 1x per week","1992","general elemantary","Urban Area","2","","",""
"Min 1x per week","1992","general elemantary","Rural Area","","","",""
"Min 1x per week","1992","middle vocational","Urban Area","31","0.00731569221073043","0.00473259174183164","0.00989879267962923"
"Min 1x per week","1992","middle vocational","Rural Area","15","","",""
"Min 1x per week","1992","vocational + Abi","Urban Area","1","","",""
"Min 1x per week","1992","vocational + Abi","Rural Area","3","","",""
"Min 1x per week","1992","higher vocational","Urban Area","5","","",""
"Min 1x per week","1992","higher vocational","Rural Area","7","","",""
"Min 1x per week","1992","higher education","Urban Area","17","","",""
"Min 1x per week","1992","higher education","Rural Area","27","","",""
"Min 1x per month","1992","in school","Urban Area","","","",""
"Min 1x per month","1992","in school","Rural Area","","","",""
"Min 1x per month","1992","inadequately","Urban Area","2","","",""
"Min 1x per month","1992","inadequately","Rural Area","","","",""
"Min 1x per month","1992","general elemantary","Urban Area","11","","",""
"Min 1x per month","1992","general elemantary","Rural Area","8","","",""
"Min 1x per month","1992","middle vocational","Urban Area","70","0.019938694703166","0.015701455415369","0.024175933990963"
"Min 1x per month","1992","middle vocational","Rural Area","45","0.0209841733800222","0.0152390535405329","0.0267292932195115"
"Min 1x per month","1992","vocational + Abi","Urban Area","3","","",""
"Min 1x per month","1992","vocational + Abi","Rural Area","1","","",""
"Min 1x per month","1992","higher vocational","Urban Area","10","","",""
"Min 1x per month","1992","higher vocational","Rural Area","9","","",""
"Min 1x per month","1992","higher education","Urban Area","25","","",""
"Min 1x per month","1992","higher education","Rural Area","47","0.0849625180965555","0.0629438591454144","0.106981177047697"
"Rarely","1992","in school","Urban Area","10","","",""
"Rarely","1992","in school","Rural Area","1","","",""
"Rarely","1992","inadequately","Urban Area","6","","",""
"Rarely","1992","inadequately","Rural Area","1","","",""
"Rarely","1992","general elemantary","Urban Area","54","0.0250937048739667","0.0181264893555132","0.0320609203924203"
"Rarely","1992","general elemantary","Rural Area","31","0.0439501324465374","0.0298074532384226","0.0580928116546523"
"Rarely","1992","middle vocational","Urban Area","199","0.0495531006175969","0.0429748963756774","0.0561313048595163"
"Rarely","1992","middle vocational","Rural Area","145","0.0659223797424478","0.055975972778501","0.0758687867063947"
"Rarely","1992","vocational + Abi","Urban Area","19","","",""
"Rarely","1992","vocational + Abi","Rural Area","8","","",""
"Rarely","1992","higher vocational","Urban Area","31","0.0674841938881102","0.0449246445664325","0.0900437432097879"
"Rarely","1992","higher vocational","Rural Area","30","0.0964785025677776","0.0617094602435602","0.131247544891995"
"Rarely","1992","higher education","Urban Area","108","0.120379648732344","0.100170752584951","0.140588544879738"
"Rarely","1992","higher education","Rural Area","73","0.104986343139106","0.0807794546041842","0.129193231674028"
"Never","1992","in school","Urban Area","117","0.900595556205638","0.848558343019506","0.95263276939177"
"Never","1992","in school","Rural Area","55","0.972672440722442","0.929971464343259","1.01537341710162"
"Never","1992","inadequately","Urban Area","515","0.976739827547035","0.963821890606828","0.989657764487243"
"Never","1992","inadequately","Rural Area","97","0.98147087481282","0.955039834505755","1.00790191511989"
"Never","1992","general elemantary","Urban Area","1869","0.968428086548537","0.960639125095465","0.976217048001609"
"Never","1992","general elemantary","Rural Area","768","0.948066537213567","0.932757271063692","0.963375803363443"
"Never","1992","middle vocational","Urban Area","3881","0.923192512468507","0.915120981386306","0.931264043550708"
"Never","1992","middle vocational","Rural Area","2186","0.90614147023652","0.89445204440384","0.917830896069201"
"Never","1992","vocational + Abi","Urban Area","278","0.916605559339932","0.885371772879491","0.947839345800373"
"Never","1992","vocational + Abi","Rural Area","69","0.893751561624579","0.826643411687641","0.960859711561516"
"Never","1992","higher vocational","Urban Area","429","0.904727198874029","0.878324727729624","0.931129670018435"
"Never","1992","higher vocational","Rural Area","231","0.847171878150406","0.804798254017435","0.889545502283378"
"Never","1992","higher education","Urban Area","846","0.832344801399493","0.809145304351919","0.855544298447066"
"Never","1992","higher education","Rural Area","469","0.764421316588253","0.730909951076159","0.797932682100346"
"Daily","1993","in school","Urban Area","","","",""
"Daily","1993","in school","Rural Area","","","",""
"Daily","1993","inadequately","Urban Area","","","",""
"Daily","1993","inadequately","Rural Area","","","",""
"Daily","1993","general elemantary","Urban Area","","","",""
"Daily","1993","general elemantary","Rural Area","","","",""
"Daily","1993","middle vocational","Urban Area","","","",""
"Daily","1993","middle vocational","Rural Area","","","",""
"Daily","1993","vocational + Abi","Urban Area","","","",""
"Daily","1993","vocational + Abi","Rural Area","","","",""
"Daily","1993","higher vocational","Urban Area","","","",""
"Daily","1993","higher vocational","Rural Area","","","",""
"Daily","1993","higher education","Urban Area","","","",""
"Daily","1993","higher education","Rural Area","","","",""
"Min 1x per week","1993","in school","Urban Area","","","",""
"Min 1x per week","1993","in school","Rural Area","","","",""
"Min 1x per week","1993","inadequately","Urban Area","","","",""
"Min 1x per week","1993","inadequately","Rural Area","","","",""
"Min 1x per week","1993","general elemantary","Urban Area","","","",""
"Min 1x per week","1993","general elemantary","Rural Area","","","",""
"Min 1x per week","1993","middle vocational","Urban Area","","","",""
"Min 1x per week","1993","middle vocational","Rural Area","","","",""
"Min 1x per week","1993","vocational + Abi","Urban Area","","","",""
"Min 1x per week","1993","vocational + Abi","Rural Area","","","",""
"Min 1x per week","1993","higher vocational","Urban Area","","","",""
"Min 1x per week","1993","higher vocational","Rural Area","","","",""
"Min 1x per week","1993","higher education","Urban Area","","","",""
"Min 1x per week","1993","higher education","Rural Area","","","",""
"Min 1x per month","1993","in school","Urban Area","","","",""
"Min 1x per month","1993","in school","Rural Area","","","",""
"Min 1x per month","1993","inadequately","Urban Area","","","",""
"Min 1x per month","1993","inadequately","Rural Area","","","",""
"Min 1x per month","1993","general elemantary","Urban Area","","","",""
"Min 1x per month","1993","general elemantary","Rural Area","","","",""
"Min 1x per month","1993","middle vocational","Urban Area","","","",""
"Min 1x per month","1993","middle vocational","Rural Area","","","",""
"Min 1x per month","1993","vocational + Abi","Urban Area","","","",""
"Min 1x per month","1993","vocational + Abi","Rural Area","","","",""
"Min 1x per month","1993","higher vocational","Urban Area","","","",""
"Min 1x per month","1993","higher vocational","Rural Area","","","",""
"Min 1x per month","1993","higher education","Urban Area","","","",""
"Min 1x per month","1993","higher education","Rural Area","","","",""
"Rarely","1993","in school","Urban Area","","","",""
"Rarely","1993","in school","Rural Area","","","",""
"Rarely","1993","inadequately","Urban Area","","","",""
"Rarely","1993","inadequately","Rural Area","","","",""
"Rarely","1993","general elemantary","Urban Area","","","",""
"Rarely","1993","general elemantary","Rural Area","","","",""
"Rarely","1993","middle vocational","Urban Area","","","",""
"Rarely","1993","middle vocational","Rural Area","","","",""
"Rarely","1993","vocational + Abi","Urban Area","","","",""
"Rarely","1993","vocational + Abi","Rural Area","","","",""
"Rarely","1993","higher vocational","Urban Area","","","",""
"Rarely","1993","higher vocational","Rural Area","","","",""
"Rarely","1993","higher education","Urban Area","","","",""
"Rarely","1993","higher education","Rural Area","","","",""
"Never","1993","in school","Urban Area","","","",""
"Never","1993","in school","Rural Area","","","",""
"Never","1993","inadequately","Urban Area","","","",""
"Never","1993","inadequately","Rural Area","","","",""
"Never","1993","general elemantary","Urban Area","","","",""
"Never","1993","general elemantary","Rural Area","","","",""
"Never","1993","middle vocational","Urban Area","","","",""
"Never","1993","middle vocational","Rural Area","","","",""
"Never","1993","vocational + Abi","Urban Area","","","",""
"Never","1993","vocational + Abi","Rural Area","","","",""
"Never","1993","higher vocational","Urban Area","","","",""
"Never","1993","higher vocational","Rural Area","","","",""
"Never","1993","higher education","Urban Area","","","",""
"Never","1993","higher education","Rural Area","","","",""
"Daily","1994","in school","Urban Area","","","",""
"Daily","1994","in school","Rural Area","","","",""
"Daily","1994","inadequately","Urban Area","","","",""
"Daily","1994","inadequately","Rural Area","","","",""
"Daily","1994","general elemantary","Urban Area","","","",""
"Daily","1994","general elemantary","Rural Area","","","",""
"Daily","1994","middle vocational","Urban Area","","","",""
"Daily","1994","middle vocational","Rural Area","","","",""
"Daily","1994","vocational + Abi","Urban Area","","","",""
"Daily","1994","vocational + Abi","Rural Area","","","",""
"Daily","1994","higher vocational","Urban Area","","","",""
"Daily","1994","higher vocational","Rural Area","","","",""
"Daily","1994","higher education","Urban Area","","","",""
"Daily","1994","higher education","Rural Area","","","",""
"Min 1x per week","1994","in school","Urban Area","","","",""
"Min 1x per week","1994","in school","Rural Area","","","",""
"Min 1x per week","1994","inadequately","Urban Area","2","","",""
"Min 1x per week","1994","inadequately","Rural Area","","","",""
"Min 1x per week","1994","general elemantary","Urban Area","1","","",""
"Min 1x per week","1994","general elemantary","Rural Area","","","",""
"Min 1x per week","1994","middle vocational","Urban Area","32","0.00783114936911095","0.00516056742896311","0.0105017313092588"
"Min 1x per week","1994","middle vocational","Rural Area","19","","",""
"Min 1x per week","1994","vocational + Abi","Urban Area","2","","",""
"Min 1x per week","1994","vocational + Abi","Rural Area","2","","",""
"Min 1x per week","1994","higher vocational","Urban Area","5","","",""
"Min 1x per week","1994","higher vocational","Rural Area","5","","",""
"Min 1x per week","1994","higher education","Urban Area","13","","",""
"Min 1x per week","1994","higher education","Rural Area","25","","",""
"Min 1x per month","1994","in school","Urban Area","1","","",""
"Min 1x per month","1994","in school","Rural Area","","","",""
"Min 1x per month","1994","inadequately","Urban Area","2","","",""
"Min 1x per month","1994","inadequately","Rural Area","2","","",""
"Min 1x per month","1994","general elemantary","Urban Area","15","","",""
"Min 1x per month","1994","general elemantary","Rural Area","4","","",""
"Min 1x per month","1994","middle vocational","Urban Area","49","0.0116705435995504","0.0084166992649565","0.0149243879341443"
"Min 1x per month","1994","middle vocational","Rural Area","34","0.0141487629689131","0.00936555158506314","0.018931974352763"
"Min 1x per month","1994","vocational + Abi","Urban Area","1","","",""
"Min 1x per month","1994","vocational + Abi","Rural Area","2","","",""
"Min 1x per month","1994","higher vocational","Urban Area","14","","",""
"Min 1x per month","1994","higher vocational","Rural Area","11","","",""
"Min 1x per month","1994","higher education","Urban Area","30","0.0334511814930326","0.022522971056039","0.0443793919300262"
"Min 1x per month","1994","higher education","Rural Area","40","0.0666059513048552","0.046638450466398","0.0865734521433124"
"Rarely","1994","in school","Urban Area","8","","",""
"Rarely","1994","in school","Rural Area","6","","",""
"Rarely","1994","inadequately","Urban Area","8","","",""
"Rarely","1994","inadequately","Rural Area","1","","",""
"Rarely","1994","general elemantary","Urban Area","66","0.0343487204549833","0.025774112913494","0.0429233279964727"
"Rarely","1994","general elemantary","Rural Area","34","0.0521043458214508","0.0360922024145798","0.0681164892283217"
"Rarely","1994","middle vocational","Urban Area","238","0.0599270302380234","0.0527359767239568","0.0671180837520899"
"Rarely","1994","middle vocational","Rural Area","147","0.0724441803391635","0.0619457003574679","0.0829426603208592"
"Rarely","1994","vocational + Abi","Urban Area","20","","",""
"Rarely","1994","vocational + Abi","Rural Area","4","","",""
"Rarely","1994","higher vocational","Urban Area","37","0.0616971080112492","0.0398984832464484","0.0834957327760501"
"Rarely","1994","higher vocational","Rural Area","36","0.113014765631783","0.0757297786359744","0.150299752627592"
"Rarely","1994","higher education","Urban Area","98","0.113592881437601","0.0943077058664106","0.132878057008791"
"Rarely","1994","higher education","Rural Area","74","0.128821550460654","0.101993908440494","0.155649192480815"
"Never","1994","in school","Urban Area","160","0.927987164077077","0.889012652594888","0.966961675559267"
"Never","1994","in school","Rural Area","63","0.867075847931442","0.786971878099853","0.947179817763032"
"Never","1994","inadequately","Urban Area","453","0.971155048678627","0.955942541159832","0.986367556197422"
"Never","1994","inadequately","Rural Area","87","0.974193411308753","0.941435611060697","1.00695121155681"
"Never","1994","general elemantary","Urban Area","1651","0.958569730259089","0.949187209251946","0.967952251266231"
"Never","1994","general elemantary","Rural Area","702","0.943580276675093","0.926956215269369","0.960204338080817"
"Never","1994","middle vocational","Urban Area","3866","0.920571276793315","0.912378750183994","0.928763803402637"
"Never","1994","middle vocational","Rural Area","2142","0.905600575849426","0.893759050114048","0.917442101584803"
"Never","1994","vocational + Abi","Urban Area","266","0.919090230449045","0.887650506320055","0.950529954578034"
"Never","1994","vocational + Abi","Rural Area","91","0.927054686460257","0.875829698116952","0.978279674803561"
"Never","1994","higher vocational","Urban Area","412","0.903530414973718","0.876782387664876","0.93027844228256"
"Never","1994","higher vocational","Rural Area","225","0.831039522299529","0.786911789985044","0.875167254614015"
"Never","1994","higher education","Urban Area","899","0.842504766634496","0.820366107587338","0.864643425681654"
"Never","1994","higher education","Rural Area","460","0.768171438516095","0.734376844944001","0.801966032088189"
"Daily","1995","in school","Urban Area","","","",""
"Daily","1995","in school","Rural Area","","","",""
"Daily","1995","inadequately","Urban Area","","","",""
"Daily","1995","inadequately","Rural Area","","","",""
"Daily","1995","general elemantary","Urban Area","2","","",""
"Daily","1995","general elemantary","Rural Area","1","","",""
"Daily","1995","middle vocational","Urban Area","6","","",""
"Daily","1995","middle vocational","Rural Area","3","","",""
"Daily","1995","vocational + Abi","Urban Area","","","",""
"Daily","1995","vocational + Abi","Rural Area","1","","",""
"Daily","1995","higher vocational","Urban Area","1","","",""
"Daily","1995","higher vocational","Rural Area","2","","",""
"Daily","1995","higher education","Urban Area","7","","",""
"Daily","1995","higher education","Rural Area","4","","",""
"Min 1x per week","1995","in school","Urban Area","1","","",""
"Min 1x per week","1995","in school","Rural Area","2","","",""
"Min 1x per week","1995","inadequately","Urban Area","4","","",""
"Min 1x per week","1995","inadequately","Rural Area","","","",""
"Min 1x per week","1995","general elemantary","Urban Area","8","","",""
"Min 1x per week","1995","general elemantary","Rural Area","5","","",""
"Min 1x per week","1995","middle vocational","Urban Area","38","0.00829259496805118","0.00557480763069954","0.0110103823054028"
"Min 1x per week","1995","middle vocational","Rural Area","12","","",""
"Min 1x per week","1995","vocational + Abi","Urban Area","3","","",""
"Min 1x per week","1995","vocational + Abi","Rural Area","","","",""
"Min 1x per week","1995","higher vocational","Urban Area","7","","",""
"Min 1x per week","1995","higher vocational","Rural Area","6","","",""
"Min 1x per week","1995","higher education","Urban Area","15","","",""
"Min 1x per week","1995","higher education","Rural Area","21","","",""
"Min 1x per month","1995","in school","Urban Area","1","","",""
"Min 1x per month","1995","in school","Rural Area","","","",""
"Min 1x per month","1995","inadequately","Urban Area","2","","",""
"Min 1x per month","1995","inadequately","Rural Area","","","",""
"Min 1x per month","1995","general elemantary","Urban Area","13","","",""
"Min 1x per month","1995","general elemantary","Rural Area","4","","",""
"Min 1x per month","1995","middle vocational","Urban Area","64","0.0166866521422589","0.0128477323408654","0.0205255719436523"
"Min 1x per month","1995","middle vocational","Rural Area","46","0.0202587146923158","0.0146490999902302","0.0258683293944014"
"Min 1x per month","1995","vocational + Abi","Urban Area","4","","",""
"Min 1x per month","1995","vocational + Abi","Rural Area","2","","",""
"Min 1x per month","1995","higher vocational","Urban Area","13","","",""
"Min 1x per month","1995","higher vocational","Rural Area","12","","",""
"Min 1x per month","1995","higher education","Urban Area","36","0.0350009017935795","0.0242424852442038","0.0457593183429553"
"Min 1x per month","1995","higher education","Rural Area","42","0.0794224121077195","0.0583912648887159","0.100453559326723"
"Rarely","1995","in school","Urban Area","12","","",""
"Rarely","1995","in school","Rural Area","4","","",""
"Rarely","1995","inadequately","Urban Area","9","","",""
"Rarely","1995","inadequately","Rural Area","1","","",""
"Rarely","1995","general elemantary","Urban Area","63","0.0333756363067428","0.0249337024361966","0.041817570177289"
"Rarely","1995","general elemantary","Rural Area","51","0.0828847254022947","0.0631922723953128","0.102577178409277"
"Rarely","1995","middle vocational","Urban Area","292","0.0741761775808159","0.0663224674788622","0.0820298876827697"
"Rarely","1995","middle vocational","Rural Area","216","0.0972611394696303","0.0854627662640224","0.109059512675238"
"Rarely","1995","vocational + Abi","Urban Area","25","","",""
"Rarely","1995","vocational + Abi","Rural Area","9","","",""
"Rarely","1995","higher vocational","Urban Area","64","0.134221535649602","0.103468245707351","0.164974825591852"
"Rarely","1995","higher vocational","Rural Area","38","0.151448042678234","0.11011758430227","0.192778501054199"
"Rarely","1995","higher education","Urban Area","127","0.129435300894729","0.109784865388937","0.149085736400522"
"Rarely","1995","higher education","Rural Area","92","0.158285290509625","0.12989538378804","0.18667519723121"
"Never","1995","in school","Urban Area","185","0.9074255169911","0.867156345512144","0.947694688470056"
"Never","1995","in school","Rural Area","82","0.925198369698198","0.870234194397649","0.980162544998748"
"Never","1995","inadequately","Urban Area","429","0.965775761828555","0.948865059240764","0.982686464416347"
"Never","1995","inadequately","Rural Area","84","0.97747859610236","0.945936541006767","1.00902065119795"
"Never","1995","general elemantary","Urban Area","1653","0.955156966253431","0.945429871044324","0.964884061462537"
"Never","1995","general elemantary","Rural Area","692","0.899692945646642","0.878236217488041","0.921149673805244"
"Never","1995","middle vocational","Urban Area","3877","0.89944065984443","0.890427523693374","0.908453795995486"
"Never","1995","middle vocational","Rural Area","2146","0.87436173836683","0.861164656349914","0.887558820383746"
"Never","1995","vocational + Abi","Urban Area","332","0.901394599322955","0.870767545192029","0.932021653453881"
"Never","1995","vocational + Abi","Rural Area","102","0.85905872894861","0.795184424380647","0.922933033516574"
"Never","1995","higher vocational","Urban Area","387","0.822130053414026","0.787631678213977","0.856628428614075"
"Never","1995","higher vocational","Rural Area","231","0.773715453790365","0.72547434813339","0.82195655944734"
"Never","1995","higher education","Urban Area","936","0.818383066517177","0.795814614514663","0.84095151851969"
"Never","1995","higher education","Rural Area","476","0.721772494381465","0.686917788417754","0.756627200345175"
"Daily","1996","in school","Urban Area","","","",""
"Daily","1996","in school","Rural Area","","","",""
"Daily","1996","inadequately","Urban Area","","","",""
"Daily","1996","inadequately","Rural Area","","","",""
"Daily","1996","general elemantary","Urban Area","","","",""
"Daily","1996","general elemantary","Rural Area","","","",""
"Daily","1996","middle vocational","Urban Area","","","",""
"Daily","1996","middle vocational","Rural Area","","","",""
"Daily","1996","vocational + Abi","Urban Area","","","",""
"Daily","1996","vocational + Abi","Rural Area","","","",""
"Daily","1996","higher vocational","Urban Area","","","",""
"Daily","1996","higher vocational","Rural Area","","","",""
"Daily","1996","higher education","Urban Area","","","",""
"Daily","1996","higher education","Rural Area","","","",""
"Min 1x per week","1996","in school","Urban Area","1","","",""
"Min 1x per week","1996","in school","Rural Area","","","",""
"Min 1x per week","1996","inadequately","Urban Area","1","","",""
"Min 1x per week","1996","inadequately","Rural Area","","","",""
"Min 1x per week","1996","general elemantary","Urban Area","5","","",""
"Min 1x per week","1996","general elemantary","Rural Area","1","","",""
"Min 1x per week","1996","middle vocational","Urban Area","31","0.00672937393952094","0.00425623792952464","0.00920250994951724"
"Min 1x per week","1996","middle vocational","Rural Area","17","","",""
"Min 1x per week","1996","vocational + Abi","Urban Area","1","","",""
"Min 1x per week","1996","vocational + Abi","Rural Area","2","","",""
"Min 1x per week","1996","higher vocational","Urban Area","5","","",""
"Min 1x per week","1996","higher vocational","Rural Area","7","","",""
"Min 1x per week","1996","higher education","Urban Area","14","","",""
"Min 1x per week","1996","higher education","Rural Area","18","","",""
"Min 1x per month","1996","in school","Urban Area","3","","",""
"Min 1x per month","1996","in school","Rural Area","","","",""
"Min 1x per month","1996","inadequately","Urban Area","1","","",""
"Min 1x per month","1996","inadequately","Rural Area","","","",""
"Min 1x per month","1996","general elemantary","Urban Area","4","","",""
"Min 1x per month","1996","general elemantary","Rural Area","4","","",""
"Min 1x per month","1996","middle vocational","Urban Area","56","0.0140528266467521","0.0104921253602461","0.0176135279332581"
"Min 1x per month","1996","middle vocational","Rural Area","22","","",""
"Min 1x per month","1996","vocational + Abi","Urban Area","1","","",""
"Min 1x per month","1996","vocational + Abi","Rural Area","2","","",""
"Min 1x per month","1996","higher vocational","Urban Area","12","","",""
"Min 1x per month","1996","higher vocational","Rural Area","10","","",""
"Min 1x per month","1996","higher education","Urban Area","35","0.0311735215278311","0.0210542542120026","0.0412927888436596"
"Min 1x per month","1996","higher education","Rural Area","35","0.0649769144259515","0.0457143778150782","0.0842394510368249"
"Rarely","1996","in school","Urban Area","7","","",""
"Rarely","1996","in school","Rural Area","5","","",""
"Rarely","1996","inadequately","Urban Area","9","","",""
"Rarely","1996","inadequately","Rural Area","2","","",""
"Rarely","1996","general elemantary","Urban Area","72","0.0367797295160354","0.027703402356293","0.0458560566757778"
"Rarely","1996","general elemantary","Rural Area","41","0.0809179066236153","0.0611487166707253","0.100687096576505"
"Rarely","1996","middle vocational","Urban Area","271","0.0777073541715998","0.0696090831361766","0.085805625207023"
"Rarely","1996","middle vocational","Rural Area","196","0.0992976686552676","0.0873701613024696","0.111225176008065"
"Rarely","1996","vocational + Abi","Urban Area","27","","",""
"Rarely","1996","vocational + Abi","Rural Area","9","","",""
"Rarely","1996","higher vocational","Urban Area","48","0.112672160065298","0.0844151688317901","0.140929151298806"
"Rarely","1996","higher vocational","Rural Area","38","0.14342968483492","0.102736030390074","0.184123339279766"
"Rarely","1996","higher education","Urban Area","148","0.149336088159692","0.128582436359938","0.170089739959446"
"Rarely","1996","higher education","Rural Area","106","0.185747135619308","0.155354841848393","0.216139429390223"
"Never","1996","in school","Urban Area","191","0.941178134244696","0.90873089742072","0.973625371068672"
"Never","1996","in school","Rural Area","86","0.961322951583793","0.921705301437753","1.00094060172983"
"Never","1996","inadequately","Urban Area","395","0.969862119372405","0.953231959397594","0.986492279347217"
"Never","1996","inadequately","Rural Area","84","0.933350397174839","0.880637121273046","0.986063673076632"
"Never","1996","general elemantary","Urban Area","1571","0.959006291069708","0.949445091039593","0.968567491099822"
"Never","1996","general elemantary","Rural Area","685","0.911269428153764","0.89065603706435","0.931882819243178"
"Never","1996","middle vocational","Urban Area","3840","0.901510445242127","0.892496657179786","0.910524233304468"
"Never","1996","middle vocational","Rural Area","2180","0.880909126290725","0.867991154885196","0.893827097696254"
"Never","1996","vocational + Abi","Urban Area","334","0.925866020335934","0.898914857464441","0.952817183207427"
"Never","1996","vocational + Abi","Rural Area","102","0.89680450546517","0.841204039675099","0.952404971255242"
"Never","1996","higher vocational","Urban Area","416","0.856385345790715","0.825044584264957","0.887726107316474"
"Never","1996","higher vocational","Rural Area","230","0.809315395874422","0.763707254219577","0.854923537529266"
"Never","1996","higher education","Urban Area","936","0.810677919065668","0.787866203764366","0.833489634366971"
"Never","1996","higher education","Rural Area","470","0.717954145171825","0.682787496504863","0.753120793838788"
"Daily","1997","in school","Urban Area","","","",""
"Daily","1997","in school","Rural Area","","","",""
"Daily","1997","inadequately","Urban Area","","","",""
"Daily","1997","inadequately","Rural Area","","","",""
"Daily","1997","general elemantary","Urban Area","","","",""
"Daily","1997","general elemantary","Rural Area","","","",""
"Daily","1997","middle vocational","Urban Area","","","",""
"Daily","1997","middle vocational","Rural Area","","","",""
"Daily","1997","vocational + Abi","Urban Area","","","",""
"Daily","1997","vocational + Abi","Rural Area","","","",""
"Daily","1997","higher vocational","Urban Area","","","",""
"Daily","1997","higher vocational","Rural Area","","","",""
"Daily","1997","higher education","Urban Area","","","",""
"Daily","1997","higher education","Rural Area","","","",""
"Min 1x per week","1997","in school","Urban Area","2","","",""
"Min 1x per week","1997","in school","Rural Area","","","",""
"Min 1x per week","1997","inadequately","Urban Area","1","","",""
"Min 1x per week","1997","inadequately","Rural Area","","","",""
"Min 1x per week","1997","general elemantary","Urban Area","4","","",""
"Min 1x per week","1997","general elemantary","Rural Area","1","","",""
"Min 1x per week","1997","middle vocational","Urban Area","37","0.00935859107274241","0.00641132301710656","0.0123058591283783"
"Min 1x per week","1997","middle vocational","Rural Area","13","","",""
"Min 1x per week","1997","vocational + Abi","Urban Area","1","","",""
"Min 1x per week","1997","vocational + Abi","Rural Area","1","","",""
"Min 1x per week","1997","higher vocational","Urban Area","4","","",""
"Min 1x per week","1997","higher vocational","Rural Area","4","","",""
"Min 1x per week","1997","higher education","Urban Area","8","","",""
"Min 1x per week","1997","higher education","Rural Area","17","","",""
"Min 1x per month","1997","in school","Urban Area","2","","",""
"Min 1x per month","1997","in school","Rural Area","3","","",""
"Min 1x per month","1997","inadequately","Urban Area","3","","",""
"Min 1x per month","1997","inadequately","Rural Area","","","",""
"Min 1x per month","1997","general elemantary","Urban Area","9","","",""
"Min 1x per month","1997","general elemantary","Rural Area","6","","",""
"Min 1x per month","1997","middle vocational","Urban Area","59","0.0148730811604406","0.0111679573086162","0.0185782050122649"
"Min 1x per month","1997","middle vocational","Rural Area","20","","",""
"Min 1x per month","1997","vocational + Abi","Urban Area","2","","",""
"Min 1x per month","1997","vocational + Abi","Rural Area","1","","",""
"Min 1x per month","1997","higher vocational","Urban Area","15","","",""
"Min 1x per month","1997","higher vocational","Rural Area","9","","",""
