"pli0097_h","year","education","migback","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","1992","college entrance qualification","direct migration background","","","",""
"Min 1x per week","1992","college entrance qualification","indirect migration background","","","",""
"Min 1x per week","1992","Other degree","no migration background","","","",""
"Min 1x per week","1992","Other degree","direct migration background","","","",""
"Min 1x per week","1992","Other degree","indirect migration background","","","",""
"Min 1x per week","1992","no degree/no degree yet","no migration background","","","",""
"Min 1x per week","1992","no degree/no degree yet","direct migration background","","","",""
"Min 1x per week","1992","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per month","1992","lower secondary degree","no migration background","85","0.0178143817716239","0.014130953197299","0.0214978103459488"
"Min 1x per month","1992","lower secondary degree","direct migration background","","","",""
"Min 1x per month","1992","lower secondary degree","indirect migration background","","","",""
"Min 1x per month","1992","secondary school degree","no migration background","79","0.0233771653126217","0.018232030788248","0.0285222998369954"
"Min 1x per month","1992","secondary school degree","direct migration background","","","",""
"Min 1x per month","1992","secondary school degree","indirect migration background","","","",""
"Min 1x per month","1992","college entrance qualification","no migration background","53","0.0361668159823573","0.0268750499076271","0.0454585820570874"
"Min 1x per month","1992","college entrance qualification","direct migration background","","","",""
"Min 1x per month","1992","college entrance qualification","indirect migration background","","","",""
"Min 1x per month","1992","Other degree","no migration background","","","",""
"Min 1x per month","1992","Other degree","direct migration background","","","",""
"Min 1x per month","1992","Other degree","indirect migration background","","","",""
"Min 1x per month","1992","no degree/no degree yet","no migration background","","","",""
"Min 1x per month","1992","no degree/no degree yet","direct migration background","","","",""
"Min 1x per month","1992","no degree/no degree yet","indirect migration background","","","",""
"Rarely","1992","lower secondary degree","no migration background","221","0.0443623473694402","0.0386287924685349","0.0500959022703455"
"Rarely","1992","lower secondary degree","direct migration background","31","0.0521539601553303","0.0348198282405658","0.0694880920700949"
"Rarely","1992","lower secondary degree","indirect migration background","","","",""
"Rarely","1992","secondary school degree","no migration background","229","0.0670560558652296","0.0585391048247028","0.0755730069057565"
"Rarely","1992","secondary school degree","direct migration background","","","",""
"Rarely","1992","secondary school degree","indirect migration background","","","",""
"Rarely","1992","college entrance qualification","no migration background","143","0.0968201945434233","0.0821034321939751","0.111536956892872"
"Rarely","1992","college entrance qualification","direct migration background","","","",""
"Rarely","1992","college entrance qualification","indirect migration background","","","",""
"Rarely","1992","Other degree","no migration background","","","",""
"Rarely","1992","Other degree","direct migration background","","","",""
"Rarely","1992","Other degree","indirect migration background","","","",""
"Rarely","1992","no degree/no degree yet","no migration background","","","",""
"Rarely","1992","no degree/no degree yet","direct migration background","","","",""
"Rarely","1992","no degree/no degree yet","indirect migration background","","","",""
"Never","1992","lower secondary degree","no migration background","4619","0.932546205269868","0.9255621372115","0.939530273328235"
"Never","1992","lower secondary degree","direct migration background","594","0.94036166689021","0.92189877364031","0.95882456014011"
"Never","1992","lower secondary degree","indirect migration background","168","0.950939592656644","0.91884620909011","0.983032976223179"
"Never","1992","secondary school degree","no migration background","2975","0.901762538637744","0.891627578767591","0.911897498507898"
"Never","1992","secondary school degree","direct migration background","159","0.937277679864549","0.901042613385951","0.973512746343147"
"Never","1992","secondary school degree","indirect migration background","70","0.795777519421667","0.709050054602076","0.882504984241258"
"Never","1992","college entrance qualification","no migration background","1312","0.842116732253904","0.823970085149127","0.860263379358681"
"Never","1992","college entrance qualification","direct migration background","129","0.886443196385247","0.835154523820201","0.937731868950294"
"Never","1992","college entrance qualification","indirect migration background","31","0.969941983279615","0.912548620406571","1.02733534615266"
"Never","1992","Other degree","no migration background","74","0.915342786513987","0.85356609352205","0.977119479505924"
"Never","1992","Other degree","direct migration background","867","0.968799143945644","0.957434171862078","0.980164116029209"
"Never","1992","Other degree","indirect migration background","","","",""
"Never","1992","no degree/no degree yet","no migration background","191","0.9382527992919","0.905142077868938","0.971363520714861"
"Never","1992","no degree/no degree yet","direct migration background","565","0.976001385992197","0.963513800285745","0.988488971698649"
"Never","1992","no degree/no degree yet","indirect migration background","68","1","1","1"
"Daily","1993","lower secondary degree","no migration background","","","",""
"Daily","1993","lower secondary degree","direct migration background","","","",""
"Daily","1993","lower secondary degree","indirect migration background","","","",""
"Daily","1993","secondary school degree","no migration background","","","",""
"Daily","1993","secondary school degree","direct migration background","","","",""
"Daily","1993","secondary school degree","indirect migration background","","","",""
"Daily","1993","college entrance qualification","no migration background","","","",""
"Daily","1993","college entrance qualification","direct migration background","","","",""
"Daily","1993","college entrance qualification","indirect migration background","","","",""
"Daily","1993","Other degree","no migration background","","","",""
"Daily","1993","Other degree","direct migration background","","","",""
"Daily","1993","Other degree","indirect migration background","","","",""
"Daily","1993","no degree/no degree yet","no migration background","","","",""
"Daily","1993","no degree/no degree yet","direct migration background","","","",""
"Daily","1993","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per week","1993","lower secondary degree","no migration background","","","",""
"Min 1x per week","1993","lower secondary degree","direct migration background","","","",""
"Min 1x per week","1993","lower secondary degree","indirect migration background","","","",""
"Min 1x per week","1993","secondary school degree","no migration background","","","",""
"Min 1x per week","1993","secondary school degree","direct migration background","","","",""
"Min 1x per week","1993","secondary school degree","indirect migration background","","","",""
"Min 1x per week","1993","college entrance qualification","no migration background","","","",""
"Min 1x per week","1993","college entrance qualification","direct migration background","","","",""
"Min 1x per week","1993","college entrance qualification","indirect migration background","","","",""
"Min 1x per week","1993","Other degree","no migration background","","","",""
"Min 1x per week","1993","Other degree","direct migration background","","","",""
"Min 1x per week","1993","Other degree","indirect migration background","","","",""
"Min 1x per week","1993","no degree/no degree yet","no migration background","","","",""
"Min 1x per week","1993","no degree/no degree yet","direct migration background","","","",""
"Min 1x per week","1993","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per month","1993","lower secondary degree","no migration background","","","",""
"Min 1x per month","1993","lower secondary degree","direct migration background","","","",""
"Min 1x per month","1993","lower secondary degree","indirect migration background","","","",""
"Min 1x per month","1993","secondary school degree","no migration background","","","",""
"Min 1x per month","1993","secondary school degree","direct migration background","","","",""
"Min 1x per month","1993","secondary school degree","indirect migration background","","","",""
"Min 1x per month","1993","college entrance qualification","no migration background","","","",""
"Min 1x per month","1993","college entrance qualification","direct migration background","","","",""
"Min 1x per month","1993","college entrance qualification","indirect migration background","","","",""
"Min 1x per month","1993","Other degree","no migration background","","","",""
"Min 1x per month","1993","Other degree","direct migration background","","","",""
"Min 1x per month","1993","Other degree","indirect migration background","","","",""
"Min 1x per month","1993","no degree/no degree yet","no migration background","","","",""
"Min 1x per month","1993","no degree/no degree yet","direct migration background","","","",""
"Min 1x per month","1993","no degree/no degree yet","indirect migration background","","","",""
"Rarely","1993","lower secondary degree","no migration background","","","",""
"Rarely","1993","lower secondary degree","direct migration background","","","",""
"Rarely","1993","lower secondary degree","indirect migration background","","","",""
"Rarely","1993","secondary school degree","no migration background","","","",""
"Rarely","1993","secondary school degree","direct migration background","","","",""
"Rarely","1993","secondary school degree","indirect migration background","","","",""
"Rarely","1993","college entrance qualification","no migration background","","","",""
"Rarely","1993","college entrance qualification","direct migration background","","","",""
"Rarely","1993","college entrance qualification","indirect migration background","","","",""
"Rarely","1993","Other degree","no migration background","","","",""
"Rarely","1993","Other degree","direct migration background","","","",""
"Rarely","1993","Other degree","indirect migration background","","","",""
"Rarely","1993","no degree/no degree yet","no migration background","","","",""
"Rarely","1993","no degree/no degree yet","direct migration background","","","",""
"Rarely","1993","no degree/no degree yet","indirect migration background","","","",""
"Never","1993","lower secondary degree","no migration background","","","",""
"Never","1993","lower secondary degree","direct migration background","","","",""
"Never","1993","lower secondary degree","indirect migration background","","","",""
"Never","1993","secondary school degree","no migration background","","","",""
"Never","1993","secondary school degree","direct migration background","","","",""
"Never","1993","secondary school degree","indirect migration background","","","",""
"Never","1993","college entrance qualification","no migration background","","","",""
"Never","1993","college entrance qualification","direct migration background","","","",""
"Never","1993","college entrance qualification","indirect migration background","","","",""
"Never","1993","Other degree","no migration background","","","",""
"Never","1993","Other degree","direct migration background","","","",""
"Never","1993","Other degree","indirect migration background","","","",""
"Never","1993","no degree/no degree yet","no migration background","","","",""
"Never","1993","no degree/no degree yet","direct migration background","","","",""
"Never","1993","no degree/no degree yet","indirect migration background","","","",""
"Daily","1994","lower secondary degree","no migration background","","","",""
"Daily","1994","lower secondary degree","direct migration background","","","",""
"Daily","1994","lower secondary degree","indirect migration background","","","",""
"Daily","1994","secondary school degree","no migration background","","","",""
"Daily","1994","secondary school degree","direct migration background","","","",""
"Daily","1994","secondary school degree","indirect migration background","","","",""
"Daily","1994","college entrance qualification","no migration background","","","",""
"Daily","1994","college entrance qualification","direct migration background","","","",""
"Daily","1994","college entrance qualification","indirect migration background","","","",""
"Daily","1994","Other degree","no migration background","","","",""
"Daily","1994","Other degree","direct migration background","","","",""
"Daily","1994","Other degree","indirect migration background","","","",""
"Daily","1994","no degree/no degree yet","no migration background","","","",""
"Daily","1994","no degree/no degree yet","direct migration background","","","",""
"Daily","1994","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per week","1994","lower secondary degree","no migration background","30","0.00602564956831487","0.00380436137852522","0.00824693775810451"
"Min 1x per week","1994","lower secondary degree","direct migration background","","","",""
"Min 1x per week","1994","lower secondary degree","indirect migration background","","","",""
"Min 1x per week","1994","secondary school degree","no migration background","","","",""
"Min 1x per week","1994","secondary school degree","direct migration background","","","",""
"Min 1x per week","1994","secondary school degree","indirect migration background","","","",""
"Min 1x per week","1994","college entrance qualification","no migration background","42","0.0216372609817664","0.0145324682194318","0.0287420537441009"
"Min 1x per week","1994","college entrance qualification","direct migration background","","","",""
"Min 1x per week","1994","college entrance qualification","indirect migration background","","","",""
"Min 1x per week","1994","Other degree","no migration background","","","",""
"Min 1x per week","1994","Other degree","direct migration background","","","",""
"Min 1x per week","1994","Other degree","indirect migration background","","","",""
"Min 1x per week","1994","no degree/no degree yet","no migration background","","","",""
"Min 1x per week","1994","no degree/no degree yet","direct migration background","","","",""
"Min 1x per week","1994","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per month","1994","lower secondary degree","no migration background","64","0.0125532967167338","0.00935770628234517","0.0157488871511223"
"Min 1x per month","1994","lower secondary degree","direct migration background","","","",""
"Min 1x per month","1994","lower secondary degree","indirect migration background","","","",""
"Min 1x per month","1994","secondary school degree","no migration background","71","0.0181200304245489","0.0135100537018943","0.0227300071472036"
"Min 1x per month","1994","secondary school degree","direct migration background","","","",""
"Min 1x per month","1994","secondary school degree","indirect migration background","","","",""
"Min 1x per month","1994","college entrance qualification","no migration background","47","0.0313362185152194","0.0228285581290416","0.0398438789013971"
"Min 1x per month","1994","college entrance qualification","direct migration background","","","",""
"Min 1x per month","1994","college entrance qualification","indirect migration background","","","",""
"Min 1x per month","1994","Other degree","no migration background","","","",""
"Min 1x per month","1994","Other degree","direct migration background","","","",""
"Min 1x per month","1994","Other degree","indirect migration background","","","",""
"Min 1x per month","1994","no degree/no degree yet","no migration background","","","",""
"Min 1x per month","1994","no degree/no degree yet","direct migration background","","","",""
"Min 1x per month","1994","no degree/no degree yet","indirect migration background","","","",""
"Rarely","1994","lower secondary degree","no migration background","260","0.0567007016208741","0.0500627458329316","0.0633386574088165"
"Rarely","1994","lower secondary degree","direct migration background","","","",""
"Rarely","1994","lower secondary degree","indirect migration background","","","",""
"Rarely","1994","secondary school degree","no migration background","213","0.0720216625403322","0.063086744742869","0.0809565803377953"
"Rarely","1994","secondary school degree","direct migration background","","","",""
"Rarely","1994","secondary school degree","indirect migration background","","","",""
"Rarely","1994","college entrance qualification","no migration background","155","0.102452726742112","0.087644919668636","0.117260533815589"
"Rarely","1994","college entrance qualification","direct migration background","","","",""
"Rarely","1994","college entrance qualification","indirect migration background","","","",""
"Rarely","1994","Other degree","no migration background","","","",""
"Rarely","1994","Other degree","direct migration background","43","0.0573101282995855","0.0413817504254046","0.0732385061737664"
"Rarely","1994","Other degree","indirect migration background","","","",""
"Rarely","1994","no degree/no degree yet","no migration background","","","",""
"Rarely","1994","no degree/no degree yet","direct migration background","","","",""
"Rarely","1994","no degree/no degree yet","indirect migration background","","","",""
"Never","1994","lower secondary degree","no migration background","4309","0.924720352094077","0.917147501634779","0.932293202553376"
"Never","1994","lower secondary degree","direct migration background","556","0.963197752324693","0.947953919226352","0.978441585423033"
"Never","1994","lower secondary degree","indirect migration background","182","0.949374749675941","0.918364882442024","0.980384616909858"
"Never","1994","secondary school degree","no migration background","2910","0.903416762228237","0.89320771945863","0.913625804997844"
"Never","1994","secondary school degree","direct migration background","140","0.903097823648489","0.857116264610703","0.949079382686275"
"Never","1994","secondary school degree","indirect migration background","100","0.841243296122444","0.77325824217087","0.909228350074019"
"Never","1994","college entrance qualification","no migration background","1367","0.844573793760902","0.826881618011666","0.862265969510138"
"Never","1994","college entrance qualification","direct migration background","129","0.90227264010183","0.853939938924704","0.950605341278956"
"Never","1994","college entrance qualification","indirect migration background","48","0.967015345150324","0.918473187756367","1.01555750254428"
"Never","1994","Other degree","no migration background","64","0.968467020717591","0.92630697781912","1.01062706361606"
"Never","1994","Other degree","direct migration background","767","0.934327157429795","0.917351999140211","0.951302315719378"
"Never","1994","Other degree","indirect migration background","","","",""
"Never","1994","no degree/no degree yet","no migration background","214","0.930438713651548","0.897343678189572","0.963533749113525"
"Never","1994","no degree/no degree yet","direct migration background","511","0.957904426287118","0.940760034219108","0.975048818355129"
"Never","1994","no degree/no degree yet","indirect migration background","69","0.925020110612463","0.864188428196984","0.985851793027943"
"Daily","1995","lower secondary degree","no migration background","","","",""
"Daily","1995","lower secondary degree","direct migration background","","","",""
"Daily","1995","lower secondary degree","indirect migration background","","","",""
"Daily","1995","secondary school degree","no migration background","","","",""
"Daily","1995","secondary school degree","direct migration background","","","",""
"Daily","1995","secondary school degree","indirect migration background","","","",""
"Daily","1995","college entrance qualification","no migration background","","","",""
"Daily","1995","college entrance qualification","direct migration background","","","",""
"Daily","1995","college entrance qualification","indirect migration background","","","",""
"Daily","1995","Other degree","no migration background","","","",""
"Daily","1995","Other degree","direct migration background","","","",""
"Daily","1995","Other degree","indirect migration background","","","",""
"Daily","1995","no degree/no degree yet","no migration background","","","",""
"Daily","1995","no degree/no degree yet","direct migration background","","","",""
"Daily","1995","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per week","1995","lower secondary degree","no migration background","33","0.00602143499827794","0.00377548831993002","0.00826738167662586"
"Min 1x per week","1995","lower secondary degree","direct migration background","","","",""
"Min 1x per week","1995","lower secondary degree","indirect migration background","","","",""
"Min 1x per week","1995","secondary school degree","no migration background","34","0.0112735289852555","0.00765048058036749","0.0148965773901436"
"Min 1x per week","1995","secondary school degree","direct migration background","","","",""
"Min 1x per week","1995","secondary school degree","indirect migration background","","","",""
"Min 1x per week","1995","college entrance qualification","no migration background","35","0.0186084810067444","0.0120997767744218","0.0251171852390671"
"Min 1x per week","1995","college entrance qualification","direct migration background","","","",""
"Min 1x per week","1995","college entrance qualification","indirect migration background","","","",""
"Min 1x per week","1995","Other degree","no migration background","","","",""
"Min 1x per week","1995","Other degree","direct migration background","","","",""
"Min 1x per week","1995","Other degree","indirect migration background","","","",""
"Min 1x per week","1995","no degree/no degree yet","no migration background","","","",""
"Min 1x per week","1995","no degree/no degree yet","direct migration background","","","",""
"Min 1x per week","1995","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per month","1995","lower secondary degree","no migration background","81","0.0176100713555092","0.0137916536142376","0.0214284890967808"
"Min 1x per month","1995","lower secondary degree","direct migration background","","","",""
"Min 1x per month","1995","lower secondary degree","indirect migration background","","","",""
"Min 1x per month","1995","secondary school degree","no migration background","71","0.0206026471898638","0.0157279562260746","0.0254773381536529"
"Min 1x per month","1995","secondary school degree","direct migration background","","","",""
"Min 1x per month","1995","secondary school degree","indirect migration background","","","",""
"Min 1x per month","1995","college entrance qualification","no migration background","55","0.0377497434610537","0.028570245179448","0.0469292417426593"
"Min 1x per month","1995","college entrance qualification","direct migration background","","","",""
"Min 1x per month","1995","college entrance qualification","indirect migration background","","","",""
"Min 1x per month","1995","Other degree","no migration background","","","",""
"Min 1x per month","1995","Other degree","direct migration background","","","",""
"Min 1x per month","1995","Other degree","indirect migration background","","","",""
"Min 1x per month","1995","no degree/no degree yet","no migration background","","","",""
"Min 1x per month","1995","no degree/no degree yet","direct migration background","","","",""
"Min 1x per month","1995","no degree/no degree yet","indirect migration background","","","",""
"Rarely","1995","lower secondary degree","no migration background","344","0.0783739874404361","0.0705716583524326","0.0861763165284396"
"Rarely","1995","lower secondary degree","direct migration background","37","0.053196686266584","0.0356441271747645","0.0707492453584036"
"Rarely","1995","lower secondary degree","indirect migration background","","","",""
"Rarely","1995","secondary school degree","no migration background","286","0.0880584841747045","0.0783338066467113","0.0977831617026976"
"Rarely","1995","secondary school degree","direct migration background","","","",""
"Rarely","1995","secondary school degree","indirect migration background","","","",""
"Rarely","1995","college entrance qualification","no migration background","216","0.148569335028417","0.131439343098813","0.16569932695802"
"Rarely","1995","college entrance qualification","direct migration background","","","",""
"Rarely","1995","college entrance qualification","indirect migration background","","","",""
"Rarely","1995","Other degree","no migration background","","","",""
"Rarely","1995","Other degree","direct migration background","33","0.024848546705938","0.0156032536029568","0.0340938398089191"
"Rarely","1995","Other degree","indirect migration background","","","",""
"Rarely","1995","no degree/no degree yet","no migration background","","","",""
"Rarely","1995","no degree/no degree yet","direct migration background","","","",""
"Rarely","1995","no degree/no degree yet","indirect migration background","","","",""
"Never","1995","lower secondary degree","no migration background","4094","0.896641800683033","0.887804026743668","0.905479574622397"
"Never","1995","lower secondary degree","direct migration background","580","0.928149496084845","0.907952250560327","0.948346741609364"
"Never","1995","lower secondary degree","indirect migration background","183","0.931257517615679","0.895281027434305","0.967234007797053"
"Never","1995","secondary school degree","no migration background","2867","0.878717575245601","0.86751469471496","0.889920455776241"
"Never","1995","secondary school degree","direct migration background","173","0.913814921924257","0.873910919977692","0.953718923870821"
"Never","1995","secondary school degree","indirect migration background","106","0.810181499070844","0.7397227317727","0.880640266368988"
"Never","1995","college entrance qualification","no migration background","1339","0.789787360877732","0.770162687976206","0.809412033779258"
"Never","1995","college entrance qualification","direct migration background","170","0.881154830833474","0.835381306047568","0.926928355619379"
"Never","1995","college entrance qualification","indirect migration background","58","0.938122471818203","0.877660901657258","0.998584041979148"
"Never","1995","Other degree","no migration background","66","0.955313441524702","0.90691175778082","1.00371512526858"
"Never","1995","Other degree","direct migration background","1037","0.948652546638516","0.935544221829586","0.961760871447446"
"Never","1995","Other degree","indirect migration background","","","",""
"Never","1995","no degree/no degree yet","no migration background","230","0.928456136486145","0.896117621863511","0.960794651108779"
"Never","1995","no degree/no degree yet","direct migration background","530","0.952591969364431","0.934815670871612","0.97036826785725"
"Never","1995","no degree/no degree yet","indirect migration background","61","0.871457459617152","0.790711154511504","0.9522037647228"
"Daily","1996","lower secondary degree","no migration background","","","",""
"Daily","1996","lower secondary degree","direct migration background","","","",""
"Daily","1996","lower secondary degree","indirect migration background","","","",""
"Daily","1996","secondary school degree","no migration background","","","",""
"Daily","1996","secondary school degree","direct migration background","","","",""
"Daily","1996","secondary school degree","indirect migration background","","","",""
"Daily","1996","college entrance qualification","no migration background","","","",""
"Daily","1996","college entrance qualification","direct migration background","","","",""
"Daily","1996","college entrance qualification","indirect migration background","","","",""
"Daily","1996","Other degree","no migration background","","","",""
"Daily","1996","Other degree","direct migration background","","","",""
"Daily","1996","Other degree","indirect migration background","","","",""
"Daily","1996","no degree/no degree yet","no migration background","","","",""
"Daily","1996","no degree/no degree yet","direct migration background","","","",""
"Daily","1996","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per week","1996","lower secondary degree","no migration background","33","0.00624323383408506","0.00392818915931832","0.00855827850885181"
"Min 1x per week","1996","lower secondary degree","direct migration background","","","",""
"Min 1x per week","1996","lower secondary degree","indirect migration background","","","",""
"Min 1x per week","1996","secondary school degree","no migration background","","","",""
"Min 1x per week","1996","secondary school degree","direct migration background","","","",""
"Min 1x per week","1996","secondary school degree","indirect migration background","","","",""
"Min 1x per week","1996","college entrance qualification","no migration background","31","0.0155669301808225","0.00960644760422204","0.0215274127574231"
"Min 1x per week","1996","college entrance qualification","direct migration background","","","",""
"Min 1x per week","1996","college entrance qualification","indirect migration background","","","",""
"Min 1x per week","1996","Other degree","no migration background","","","",""
"Min 1x per week","1996","Other degree","direct migration background","","","",""
"Min 1x per week","1996","Other degree","indirect migration background","","","",""
"Min 1x per week","1996","no degree/no degree yet","no migration background","","","",""
"Min 1x per week","1996","no degree/no degree yet","direct migration background","","","",""
"Min 1x per week","1996","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per month","1996","lower secondary degree","no migration background","53","0.0108476752765385","0.00780318597408359","0.0138921645789934"
"Min 1x per month","1996","lower secondary degree","direct migration background","","","",""
"Min 1x per month","1996","lower secondary degree","indirect migration background","","","",""
"Min 1x per month","1996","secondary school degree","no migration background","63","0.0182430387358159","0.013656781565219","0.0228292959064127"
"Min 1x per month","1996","secondary school degree","direct migration background","","","",""
"Min 1x per month","1996","secondary school degree","indirect migration background","","","",""
"Min 1x per month","1996","college entrance qualification","no migration background","51","0.033722175487361","0.0250306574600616","0.0424136935146603"
"Min 1x per month","1996","college entrance qualification","direct migration background","","","",""
"Min 1x per month","1996","college entrance qualification","indirect migration background","","","",""
"Min 1x per month","1996","Other degree","no migration background","","","",""
"Min 1x per month","1996","Other degree","direct migration background","","","",""
"Min 1x per month","1996","Other degree","indirect migration background","","","",""
"Min 1x per month","1996","no degree/no degree yet","no migration background","","","",""
"Min 1x per month","1996","no degree/no degree yet","direct migration background","","","",""
"Min 1x per month","1996","no degree/no degree yet","indirect migration background","","","",""
"Rarely","1996","lower secondary degree","no migration background","319","0.0794161536391012","0.0714692009811565","0.087363106297046"
"Rarely","1996","lower secondary degree","direct migration background","34","0.0619595772779627","0.0427650783723153","0.0811540761836102"
"Rarely","1996","lower secondary degree","indirect migration background","","","",""
"Rarely","1996","secondary school degree","no migration background","265","0.0868695925813982","0.0772177970314496","0.0965213881313468"
"Rarely","1996","secondary school degree","direct migration background","","","",""
"Rarely","1996","secondary school degree","indirect migration background","","","",""
"Rarely","1996","college entrance qualification","no migration background","231","0.152532364883134","0.135221076174734","0.169843653591534"
"Rarely","1996","college entrance qualification","direct migration background","","","",""
"Rarely","1996","college entrance qualification","indirect migration background","","","",""
"Rarely","1996","Other degree","no migration background","","","",""
"Rarely","1996","Other degree","direct migration background","36","0.0392371505316299","0.027274851190829","0.0511994498724308"
"Rarely","1996","Other degree","indirect migration background","","","",""
"Rarely","1996","no degree/no degree yet","no migration background","","","",""
"Rarely","1996","no degree/no degree yet","direct migration background","","","",""
"Rarely","1996","no degree/no degree yet","indirect migration background","","","",""
"Never","1996","lower secondary degree","no migration background","4042","0.903492937250275","0.894814201680068","0.912171672820483"
"Never","1996","lower secondary degree","direct migration background","567","0.932025855578995","0.911985859413835","0.952065851744155"
"Never","1996","lower secondary degree","indirect migration background","193","0.923331380538796","0.886457341368109","0.960205419709483"
"Never","1996","secondary school degree","no migration background","2916","0.887435586421946","0.876604380926693","0.8982667919172"
"Never","1996","secondary school degree","direct migration background","157","0.858083160243237","0.80667369182876","0.909492628657714"
"Never","1996","secondary school degree","indirect migration background","114","0.85811545083648","0.797901981745407","0.918328919927554"
"Never","1996","college entrance qualification","no migration background","1344","0.798178529448682","0.778853483258924","0.817503575638441"
"Never","1996","college entrance qualification","direct migration background","168","0.897555404733944","0.85374126003269","0.941369549435198"
"Never","1996","college entrance qualification","indirect migration background","64","0.890823500795671","0.819283807165923","0.962363194425418"
"Never","1996","Other degree","no migration background","66","0.91015531028466","0.843639807702973","0.976670812866347"
"Never","1996","Other degree","direct migration background","968","0.950363559173089","0.936982113387662","0.963745004958517"
"Never","1996","Other degree","indirect migration background","","","",""
"Never","1996","no degree/no degree yet","no migration background","253","0.960010537380441","0.936464487659222","0.98355658710166"
"Never","1996","no degree/no degree yet","direct migration background","482","0.960861473289728","0.943795153482474","0.977927793096982"
"Never","1996","no degree/no degree yet","indirect migration background","60","0.943984262636604","0.887201669495291","1.00076685577792"
"Daily","1997","lower secondary degree","no migration background","","","",""
"Daily","1997","lower secondary degree","direct migration background","","","",""
"Daily","1997","lower secondary degree","indirect migration background","","","",""
"Daily","1997","secondary school degree","no migration background","","","",""
"Daily","1997","secondary school degree","direct migration background","","","",""
"Daily","1997","secondary school degree","indirect migration background","","","",""
"Daily","1997","college entrance qualification","no migration background","","","",""
"Daily","1997","college entrance qualification","direct migration background","","","",""
"Daily","1997","college entrance qualification","indirect migration background","","","",""
"Daily","1997","Other degree","no migration background","","","",""
"Daily","1997","Other degree","direct migration background","","","",""
"Daily","1997","Other degree","indirect migration background","","","",""
"Daily","1997","no degree/no degree yet","no migration background","","","",""
"Daily","1997","no degree/no degree yet","direct migration background","","","",""
"Daily","1997","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per week","1997","lower secondary degree","no migration background","","","",""
"Min 1x per week","1997","lower secondary degree","direct migration background","","","",""
"Min 1x per week","1997","lower secondary degree","indirect migration background","","","",""
"Min 1x per week","1997","secondary school degree","no migration background","","","",""
"Min 1x per week","1997","secondary school degree","direct migration background","","","",""
"Min 1x per week","1997","secondary school degree","indirect migration background","","","",""
"Min 1x per week","1997","college entrance qualification","no migration background","","","",""
"Min 1x per week","1997","college entrance qualification","direct migration background","","","",""
"Min 1x per week","1997","college entrance qualification","indirect migration background","","","",""
"Min 1x per week","1997","Other degree","no migration background","","","",""
"Min 1x per week","1997","Other degree","direct migration background","","","",""
"Min 1x per week","1997","Other degree","indirect migration background","","","",""
"Min 1x per week","1997","no degree/no degree yet","no migration background","","","",""
"Min 1x per week","1997","no degree/no degree yet","direct migration background","","","",""
"Min 1x per week","1997","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per month","1997","lower secondary degree","no migration background","63","0.0147595173593896","0.0111614864223944","0.0183575482963848"
"Min 1x per month","1997","lower secondary degree","direct migration background","","","",""
"Min 1x per month","1997","lower secondary degree","indirect migration background","","","",""
"Min 1x per month","1997","secondary school degree","no migration background","58","0.0162260300272358","0.0118607825259626","0.020591277528509"
"Min 1x per month","1997","secondary school degree","direct migration background","","","",""
"Min 1x per month","1997","secondary school degree","indirect migration background","","","",""
"Min 1x per month","1997","college entrance qualification","no migration background","57","0.0329901466756302","0.0244365600458818","0.0415437333053787"
"Min 1x per month","1997","college entrance qualification","direct migration background","","","",""
"Min 1x per month","1997","college entrance qualification","indirect migration background","","","",""
"Min 1x per month","1997","Other degree","no migration background","","","",""
"Min 1x per month","1997","Other degree","direct migration background","","","",""
"Min 1x per month","1997","Other degree","indirect migration background","","","",""
"Min 1x per month","1997","no degree/no degree yet","no migration background","","","",""
"Min 1x per month","1997","no degree/no degree yet","direct migration background","","","",""
"Min 1x per month","1997","no degree/no degree yet","indirect migration background","","","",""
"Rarely","1997","lower secondary degree","no migration background","254","0.0617214413813165","0.0545411574693716","0.0689017252932615"
"Rarely","1997","lower secondary degree","direct migration background","","","",""
"Rarely","1997","lower secondary degree","indirect migration background","","","",""
"Rarely","1997","secondary school degree","no migration background","229","0.077501820857988","0.0682634842319908","0.0867401574839851"
"Rarely","1997","secondary school degree","direct migration background","","","",""
"Rarely","1997","secondary school degree","indirect migration background","","","",""
"Rarely","1997","college entrance qualification","no migration background","165","0.113475164048876","0.0982859064185392","0.128664421679212"
"Rarely","1997","college entrance qualification","direct migration background","","","",""
"Rarely","1997","college entrance qualification","indirect migration background","","","",""
"Rarely","1997","Other degree","no migration background","","","",""
"Rarely","1997","Other degree","direct migration background","","","",""
"Rarely","1997","Other degree","indirect migration background","","","",""
"Rarely","1997","no degree/no degree yet","no migration background","","","",""
"Rarely","1997","no degree/no degree yet","direct migration background","","","",""
