"pli0097_h","year","e11102","education","n","percent","lower_confidence","upper_confidence"
"Min 1x per month","1993","Employed","Other degree","","","",""
"Min 1x per month","1993","Employed","no degree/no degree yet","","","",""
"Rarely","1993","Not Employed","lower secondary degree","","","",""
"Rarely","1993","Not Employed","secondary school degree","","","",""
"Rarely","1993","Not Employed","college entrance qualification","","","",""
"Rarely","1993","Not Employed","Other degree","","","",""
"Rarely","1993","Not Employed","no degree/no degree yet","","","",""
"Rarely","1993","Employed","lower secondary degree","","","",""
"Rarely","1993","Employed","secondary school degree","","","",""
"Rarely","1993","Employed","college entrance qualification","","","",""
"Rarely","1993","Employed","Other degree","","","",""
"Rarely","1993","Employed","no degree/no degree yet","","","",""
"Never","1993","Not Employed","lower secondary degree","","","",""
"Never","1993","Not Employed","secondary school degree","","","",""
"Never","1993","Not Employed","college entrance qualification","","","",""
"Never","1993","Not Employed","Other degree","","","",""
"Never","1993","Not Employed","no degree/no degree yet","","","",""
"Never","1993","Employed","lower secondary degree","","","",""
"Never","1993","Employed","secondary school degree","","","",""
"Never","1993","Employed","college entrance qualification","","","",""
"Never","1993","Employed","Other degree","","","",""
"Never","1993","Employed","no degree/no degree yet","","","",""
"Daily","1994","Not Employed","lower secondary degree","","","",""
"Daily","1994","Not Employed","secondary school degree","","","",""
"Daily","1994","Not Employed","college entrance qualification","","","",""
"Daily","1994","Not Employed","Other degree","","","",""
"Daily","1994","Not Employed","no degree/no degree yet","","","",""
"Daily","1994","Employed","lower secondary degree","","","",""
"Daily","1994","Employed","secondary school degree","","","",""
"Daily","1994","Employed","college entrance qualification","","","",""
"Daily","1994","Employed","Other degree","","","",""
"Daily","1994","Employed","no degree/no degree yet","","","",""
"Min 1x per week","1994","Not Employed","lower secondary degree","11","","",""
"Min 1x per week","1994","Not Employed","secondary school degree","3","","",""
"Min 1x per week","1994","Not Employed","college entrance qualification","6","","",""
"Min 1x per week","1994","Not Employed","Other degree","2","","",""
"Min 1x per week","1994","Not Employed","no degree/no degree yet","","","",""
"Min 1x per week","1994","Employed","lower secondary degree","22","","",""
"Min 1x per week","1994","Employed","secondary school degree","20","","",""
"Min 1x per week","1994","Employed","college entrance qualification","38","0.0241719863476865","0.0159396103401202","0.0324043623552528"
"Min 1x per week","1994","Employed","Other degree","2","","",""
"Min 1x per week","1994","Employed","no degree/no degree yet","2","","",""
"Min 1x per month","1994","Not Employed","lower secondary degree","34","0.0127071255859068","0.0082417660953035","0.01717248507651"
"Min 1x per month","1994","Not Employed","secondary school degree","13","","",""
"Min 1x per month","1994","Not Employed","college entrance qualification","14","","",""
"Min 1x per month","1994","Not Employed","Other degree","1","","",""
"Min 1x per month","1994","Not Employed","no degree/no degree yet","2","","",""
"Min 1x per month","1994","Employed","lower secondary degree","35","0.0107645758603806","0.00708662867224543","0.0144425230485158"
"Min 1x per month","1994","Employed","secondary school degree","63","0.0210487665029797","0.0156432469491089","0.0264542860568505"
"Min 1x per month","1994","Employed","college entrance qualification","35","0.0270601376017578","0.0183627187308721","0.0357575564726435"
"Min 1x per month","1994","Employed","Other degree","5","","",""
"Min 1x per month","1994","Employed","no degree/no degree yet","3","","",""
"Rarely","1994","Not Employed","lower secondary degree","87","0.0377515543623678","0.0301531781294442","0.0453499305952913"
"Rarely","1994","Not Employed","secondary school degree","56","0.0848394850845724","0.0652471937252409","0.104431776443904"
"Rarely","1994","Not Employed","college entrance qualification","42","0.0744297682937939","0.0507260945925781","0.0981334419950097"
"Rarely","1994","Not Employed","Other degree","9","","",""
"Rarely","1994","Not Employed","no degree/no degree yet","18","","",""
"Rarely","1994","Employed","lower secondary degree","205","0.0711837023336671","0.0620191259052186","0.0803482787621157"
"Rarely","1994","Employed","secondary school degree","181","0.0674469891310357","0.0580028660924282","0.0768911121696432"
"Rarely","1994","Employed","college entrance qualification","129","0.109602068463159","0.092857119282941","0.126347017643378"
"Rarely","1994","Employed","Other degree","34","0.056166232011845","0.0382582508522423","0.0740742131714478"
"Rarely","1994","Employed","no degree/no degree yet","7","","",""
"Never","1994","Not Employed","lower secondary degree","2285","0.944989199507265","0.935899549304276","0.954078849710253"
"Never","1994","Not Employed","secondary school degree","705","0.89767499260343","0.876364767494689","0.91898521771217"
"Never","1994","Not Employed","college entrance qualification","409","0.88455726329602","0.855698087695444","0.913416438896597"
"Never","1994","Not Employed","Other degree","250","0.960360144877613","0.936734670426114","0.983985619329113"
"Never","1994","Not Employed","no degree/no degree yet","471","0.93492724595192","0.913110204995807","0.956744286908033"
"Never","1994","Employed","lower secondary degree","2762","0.91133200697565","0.901200385671153","0.921463628280148"
"Never","1994","Employed","secondary school degree","2445","0.903994255134029","0.892900590457372","0.915087919810686"
"Never","1994","Employed","college entrance qualification","1135","0.839165807587396","0.81947355178172","0.858858063393073"
"Never","1994","Employed","Other degree","594","0.931985592236925","0.912403175526396","0.951568008947454"
"Never","1994","Employed","no degree/no degree yet","323","0.957867485319591","0.936355173040269","0.979379797598914"
"Daily","1995","Not Employed","lower secondary degree","4","","",""
"Daily","1995","Not Employed","secondary school degree","2","","",""
"Daily","1995","Not Employed","college entrance qualification","1","","",""
"Daily","1995","Not Employed","Other degree","1","","",""
"Daily","1995","Not Employed","no degree/no degree yet","","","",""
"Daily","1995","Employed","lower secondary degree","5","","",""
"Daily","1995","Employed","secondary school degree","3","","",""
"Daily","1995","Employed","college entrance qualification","10","","",""
"Daily","1995","Employed","Other degree","1","","",""
"Daily","1995","Employed","no degree/no degree yet","","","",""
"Min 1x per week","1995","Not Employed","lower secondary degree","13","","",""
"Min 1x per week","1995","Not Employed","secondary school degree","9","","",""
"Min 1x per week","1995","Not Employed","college entrance qualification","10","","",""
"Min 1x per week","1995","Not Employed","Other degree","2","","",""
"Min 1x per week","1995","Not Employed","no degree/no degree yet","4","","",""
"Min 1x per week","1995","Employed","lower secondary degree","21","","",""
"Min 1x per week","1995","Employed","secondary school degree","28","","",""
"Min 1x per week","1995","Employed","college entrance qualification","26","","",""
"Min 1x per week","1995","Employed","Other degree","7","","",""
"Min 1x per week","1995","Employed","no degree/no degree yet","1","","",""
"Min 1x per month","1995","Not Employed","lower secondary degree","38","0.0174279792956244","0.0122346255557091","0.0226213330355398"
"Min 1x per month","1995","Not Employed","secondary school degree","20","","",""
"Min 1x per month","1995","Not Employed","college entrance qualification","20","","",""
"Min 1x per month","1995","Not Employed","Other degree","2","","",""
"Min 1x per month","1995","Not Employed","no degree/no degree yet","2","","",""
"Min 1x per month","1995","Employed","lower secondary degree","51","0.0173633667994354","0.0126393703442239","0.0220873632546469"
"Min 1x per month","1995","Employed","secondary school degree","57","0.0209074422901062","0.0155668178850287","0.0262480666951837"
"Min 1x per month","1995","Employed","college entrance qualification","40","0.0316283187426698","0.0225417534298591","0.0407148840554804"
"Min 1x per month","1995","Employed","Other degree","8","","",""
"Min 1x per month","1995","Employed","no degree/no degree yet","1","","",""
"Rarely","1995","Not Employed","lower secondary degree","139","0.0632789924672439","0.053616768529215","0.0729412164052727"
"Rarely","1995","Not Employed","secondary school degree","51","0.0602770320941602","0.043927258629723","0.0766268055585974"
"Rarely","1995","Not Employed","college entrance qualification","54","0.12708622542629","0.0974133028071971","0.156759148045383"
"Rarely","1995","Not Employed","Other degree","8","","",""
"Rarely","1995","Not Employed","no degree/no degree yet","20","","",""
"Rarely","1995","Employed","lower secondary degree","248","0.0901197691601539","0.0797636206997364","0.100475917620571"
"Rarely","1995","Employed","secondary school degree","255","0.0961430935308112","0.0851393972568783","0.107146789804744"
"Rarely","1995","Employed","college entrance qualification","181","0.147428144064085","0.129020578581689","0.16583570954648"
"Rarely","1995","Employed","Other degree","29","","",""
"Rarely","1995","Employed","no degree/no degree yet","10","","",""
"Never","1995","Not Employed","lower secondary degree","2245","0.913338910422581","0.902173614361251","0.924504206483911"
"Never","1995","Not Employed","secondary school degree","732","0.900149495193148","0.879554184775753","0.920744805610543"
"Never","1995","Not Employed","college entrance qualification","399","0.8019504383758","0.76644571629509","0.837455160456511"
"Never","1995","Not Employed","Other degree","368","0.955494381716229","0.934787862896508","0.976200900535951"
"Never","1995","Not Employed","no degree/no degree yet","528","0.926392211265749","0.904647555253535","0.948136867277963"
"Never","1995","Employed","lower secondary degree","2612","0.884827771942961","0.873282627397119","0.896372916488802"
"Never","1995","Employed","secondary school degree","2414","0.871058436384118","0.858548652130078","0.883568220638158"
"Never","1995","Employed","college entrance qualification","1168","0.801336299091451","0.780620231103143","0.822052367079759"
"Never","1995","Employed","Other degree","748","0.945382524903679","0.929567091704119","0.961197958103239"
"Never","1995","Employed","no degree/no degree yet","293","0.958545918358114","0.936174769807289","0.98091706690894"
"Daily","1996","Not Employed","lower secondary degree","","","",""
"Daily","1996","Not Employed","secondary school degree","","","",""
"Daily","1996","Not Employed","college entrance qualification","","","",""
"Daily","1996","Not Employed","Other degree","","","",""
"Daily","1996","Not Employed","no degree/no degree yet","","","",""
"Daily","1996","Employed","lower secondary degree","","","",""
"Daily","1996","Employed","secondary school degree","","","",""
"Daily","1996","Employed","college entrance qualification","","","",""
"Daily","1996","Employed","Other degree","","","",""
"Daily","1996","Employed","no degree/no degree yet","","","",""
"Min 1x per week","1996","Not Employed","lower secondary degree","11","","",""
"Min 1x per week","1996","Not Employed","secondary school degree","7","","",""
"Min 1x per week","1996","Not Employed","college entrance qualification","4","","",""
"Min 1x per week","1996","Not Employed","Other degree","2","","",""
"Min 1x per week","1996","Not Employed","no degree/no degree yet","1","","",""
"Min 1x per week","1996","Employed","lower secondary degree","24","","",""
"Min 1x per week","1996","Employed","secondary school degree","23","","",""
"Min 1x per week","1996","Employed","college entrance qualification","29","","",""
"Min 1x per week","1996","Employed","Other degree","1","","",""
"Min 1x per week","1996","Employed","no degree/no degree yet","1","","",""
"Min 1x per month","1996","Not Employed","lower secondary degree","28","","",""
"Min 1x per month","1996","Not Employed","secondary school degree","11","","",""
"Min 1x per month","1996","Not Employed","college entrance qualification","10","","",""
"Min 1x per month","1996","Not Employed","Other degree","2","","",""
"Min 1x per month","1996","Not Employed","no degree/no degree yet","3","","",""
"Min 1x per month","1996","Employed","lower secondary degree","28","","",""
"Min 1x per month","1996","Employed","secondary school degree","53","0.0189786709736904","0.0139191778110677","0.0240381641363132"
"Min 1x per month","1996","Employed","college entrance qualification","45","0.0325503095830542","0.0234818502165625","0.0416187689495458"
"Min 1x per month","1996","Employed","Other degree","3","","",""
"Min 1x per month","1996","Employed","no degree/no degree yet","1","","",""
"Rarely","1996","Not Employed","lower secondary degree","123","0.0579999277836471","0.0485933869927539","0.0674064685745403"
"Rarely","1996","Not Employed","secondary school degree","73","0.106777378257457","0.0851458753955666","0.128408881119347"
"Rarely","1996","Not Employed","college entrance qualification","58","0.117551697498962","0.087559705167043","0.147543689830882"
"Rarely","1996","Not Employed","Other degree","12","","",""
"Rarely","1996","Not Employed","no degree/no degree yet","18","","",""
"Rarely","1996","Employed","lower secondary degree","237","0.0995687373588029","0.0886351357739646","0.110502338943641"
"Rarely","1996","Employed","secondary school degree","223","0.082249507847777","0.0720620961558161","0.0924369195397378"
"Rarely","1996","Employed","college entrance qualification","192","0.153037008496641","0.134638941097421","0.171435075895861"
"Rarely","1996","Employed","Other degree","29","","",""
"Rarely","1996","Employed","no degree/no degree yet","6","","",""
"Never","1996","Not Employed","lower secondary degree","2210","0.927925433298586","0.917518127684788","0.938332738912383"
"Never","1996","Not Employed","secondary school degree","692","0.872492798547062","0.849130504143876","0.895855092950248"
"Never","1996","Not Employed","college entrance qualification","371","0.845257061897778","0.811579080624387","0.878935043171169"
"Never","1996","Not Employed","Other degree","357","0.955283627247207","0.934309054346559","0.976258200147855"
"Never","1996","Not Employed","no degree/no degree yet","516","0.956671865989986","0.939468103138772","0.973875628841199"
"Never","1996","Employed","lower secondary degree","2592","0.882584967696164","0.870830131653004","0.894339803739323"
"Never","1996","Employed","secondary school degree","2495","0.890189965988132","0.878596928225564","0.901783003750701"
"Never","1996","Employed","college entrance qualification","1205","0.798444829070542","0.777944483438726","0.818945174702359"
"Never","1996","Employed","Other degree","689","0.941554867526729","0.924443824539671","0.958665910513787"
"Never","1996","Employed","no degree/no degree yet","279","0.966304346791953","0.945428166006541","0.987180527577364"
"Daily","1997","Not Employed","lower secondary degree","","","",""
"Daily","1997","Not Employed","secondary school degree","","","",""
"Daily","1997","Not Employed","college entrance qualification","","","",""
"Daily","1997","Not Employed","Other degree","","","",""
"Daily","1997","Not Employed","no degree/no degree yet","","","",""
"Daily","1997","Employed","lower secondary degree","","","",""
"Daily","1997","Employed","secondary school degree","","","",""
"Daily","1997","Employed","college entrance qualification","","","",""
"Daily","1997","Employed","Other degree","","","",""
"Daily","1997","Employed","no degree/no degree yet","","","",""
"Min 1x per week","1997","Not Employed","lower secondary degree","11","","",""
"Min 1x per week","1997","Not Employed","secondary school degree","9","","",""
"Min 1x per week","1997","Not Employed","college entrance qualification","1","","",""
"Min 1x per week","1997","Not Employed","Other degree","2","","",""
"Min 1x per week","1997","Not Employed","no degree/no degree yet","2","","",""
"Min 1x per week","1997","Employed","lower secondary degree","19","","",""
"Min 1x per week","1997","Employed","secondary school degree","20","","",""
"Min 1x per week","1997","Employed","college entrance qualification","27","","",""
"Min 1x per week","1997","Employed","Other degree","1","","",""
"Min 1x per week","1997","Employed","no degree/no degree yet","1","","",""
"Min 1x per month","1997","Not Employed","lower secondary degree","27","","",""
"Min 1x per month","1997","Not Employed","secondary school degree","15","","",""
"Min 1x per month","1997","Not Employed","college entrance qualification","16","","",""
"Min 1x per month","1997","Not Employed","Other degree","5","","",""
"Min 1x per month","1997","Not Employed","no degree/no degree yet","7","","",""
"Min 1x per month","1997","Employed","lower secondary degree","43","0.016893824618038","0.0120911163628113","0.0216965328732647"
"Min 1x per month","1997","Employed","secondary school degree","48","0.0173299741670364","0.0124167536382458","0.0222431946958271"
"Min 1x per month","1997","Employed","college entrance qualification","45","0.0286919578378921","0.0201609500397868","0.0372229656359973"
"Min 1x per month","1997","Employed","Other degree","5","","",""
"Min 1x per month","1997","Employed","no degree/no degree yet","1","","",""
"Rarely","1997","Not Employed","lower secondary degree","99","0.0515839652707469","0.0426278690178113","0.0605400615236824"
"Rarely","1997","Not Employed","secondary school degree","54","0.0802453683155465","0.0615938038442161","0.0988969327868769"
"Rarely","1997","Not Employed","college entrance qualification","37","0.0796360897596834","0.054841889420699","0.104430290098668"
"Rarely","1997","Not Employed","Other degree","15","","",""
"Rarely","1997","Not Employed","no degree/no degree yet","17","","",""
"Rarely","1997","Employed","lower secondary degree","184","0.0733753266968063","0.0636579518236803","0.0830927015699324"
"Rarely","1997","Employed","secondary school degree","191","0.0748409214245199","0.0649339430284803","0.0847478998205596"
"Rarely","1997","Employed","college entrance qualification","146","0.118107508745805","0.101614938915074","0.134600078576536"
"Rarely","1997","Employed","Other degree","18","","",""
"Rarely","1997","Employed","no degree/no degree yet","9","","",""
"Never","1997","Not Employed","lower secondary degree","2206","0.931922220933415","0.921723294247495","0.942121147619336"
"Never","1997","Not Employed","secondary school degree","737","0.893361169123655","0.872170702999662","0.914551635247649"
"Never","1997","Not Employed","college entrance qualification","404","0.871279836463513","0.840609575222277","0.901950097704748"
"Never","1997","Not Employed","Other degree","355","0.943582284143699","0.920291985643741","0.966872582643656"
"Never","1997","Not Employed","no degree/no degree yet","534","0.943883582326694","0.924822030111501","0.962945134541887"
"Never","1997","Employed","lower secondary degree","2520","0.902424039252501","0.891365474912324","0.913482603592678"
"Never","1997","Employed","secondary school degree","2451","0.898680452117655","0.887319552703995","0.910041351531314"
"Never","1997","Employed","college entrance qualification","1253","0.836154946378405","0.817240144194138","0.855069748562672"
"Never","1997","Employed","Other degree","619","0.963549003448506","0.949063479417318","0.978034527479694"
"Never","1997","Employed","no degree/no degree yet","242","0.952882445010794","0.926772926292148","0.978991963729441"
"Daily","1998","Not Employed","lower secondary degree","2","","",""
"Daily","1998","Not Employed","secondary school degree","1","","",""
"Daily","1998","Not Employed","college entrance qualification","2","","",""
"Daily","1998","Not Employed","Other degree","","","",""
"Daily","1998","Not Employed","no degree/no degree yet","","","",""
"Daily","1998","Employed","lower secondary degree","2","","",""
"Daily","1998","Employed","secondary school degree","2","","",""
"Daily","1998","Employed","college entrance qualification","6","","",""
"Daily","1998","Employed","Other degree","","","",""
"Daily","1998","Employed","no degree/no degree yet","1","","",""
"Min 1x per week","1998","Not Employed","lower secondary degree","10","","",""
"Min 1x per week","1998","Not Employed","secondary school degree","6","","",""
"Min 1x per week","1998","Not Employed","college entrance qualification","10","","",""
"Min 1x per week","1998","Not Employed","Other degree","1","","",""
"Min 1x per week","1998","Not Employed","no degree/no degree yet","2","","",""
"Min 1x per week","1998","Employed","lower secondary degree","22","","",""
"Min 1x per week","1998","Employed","secondary school degree","18","","",""
"Min 1x per week","1998","Employed","college entrance qualification","25","","",""
"Min 1x per week","1998","Employed","Other degree","","","",""
"Min 1x per week","1998","Employed","no degree/no degree yet","1","","",""
"Min 1x per month","1998","Not Employed","lower secondary degree","38","0.012773750067512","0.00855123871073006","0.0169962614242939"
"Min 1x per month","1998","Not Employed","secondary school degree","11","","",""
"Min 1x per month","1998","Not Employed","college entrance qualification","20","","",""
"Min 1x per month","1998","Not Employed","Other degree","9","","",""
"Min 1x per month","1998","Not Employed","no degree/no degree yet","6","","",""
"Min 1x per month","1998","Employed","lower secondary degree","45","0.0171927370266204","0.0124568043891786","0.0219286696640623"
"Min 1x per month","1998","Employed","secondary school degree","47","0.0139420975600402","0.00971815986861073","0.0181660352514697"
"Min 1x per month","1998","Employed","college entrance qualification","52","0.0289015320032575","0.0208156047490695","0.0369874592574455"
"Min 1x per month","1998","Employed","Other degree","8","","",""
"Min 1x per month","1998","Employed","no degree/no degree yet","2","","",""
"Rarely","1998","Not Employed","lower secondary degree","200","0.0797109032713432","0.0695267652754608","0.0898950412672255"
"Rarely","1998","Not Employed","secondary school degree","95","0.111854648702477","0.091364967939336","0.132344329465617"
"Rarely","1998","Not Employed","college entrance qualification","71","0.138234331405049","0.109673607378515","0.166795055431582"
"Rarely","1998","Not Employed","Other degree","20","","",""
"Rarely","1998","Not Employed","no degree/no degree yet","26","","",""
"Rarely","1998","Employed","lower secondary degree","289","0.11644970199175","0.10476322368579","0.12813618029771"
"Rarely","1998","Employed","secondary school degree","280","0.0916325053382255","0.0812391013535612","0.10202590932289"
"Rarely","1998","Employed","college entrance qualification","237","0.168305448561459","0.150247484714783","0.186363412408135"
"Rarely","1998","Employed","Other degree","35","0.0466083621944653","0.0300688237268307","0.0631479006620999"
"Rarely","1998","Employed","no degree/no degree yet","15","","",""
"Never","1998","Not Employed","lower secondary degree","2467","0.902729318624115","0.891587065388672","0.913871571859559"
"Never","1998","Not Employed","secondary school degree","796","0.871865057475322","0.850136816215455","0.893593298735188"
"Never","1998","Not Employed","college entrance qualification","458","0.806176850596128","0.773466541723998","0.838887159468258"
"Never","1998","Not Employed","Other degree","341","0.916028570891039","0.887806984788371","0.944250156993707"
"Never","1998","Not Employed","no degree/no degree yet","531","0.913654354209541","0.890494541005909","0.936814167413172"
"Never","1998","Employed","lower secondary degree","2536","0.857921548510528","0.845201559875916","0.87064153714514"
"Never","1998","Employed","secondary school degree","2613","0.887070048582954","0.875667924469593","0.898472172696316"
"Never","1998","Employed","college entrance qualification","1329","0.786879370562773","0.76711401696849","0.806644724157057"
"Never","1998","Employed","Other degree","581","0.944204112955284","0.926195103200244","0.962213122710324"
"Never","1998","Employed","no degree/no degree yet","224","0.941026036304485","0.911406658379668","0.970645414229302"
"Daily","1999","Not Employed","lower secondary degree","","","",""
"Daily","1999","Not Employed","secondary school degree","","","",""
"Daily","1999","Not Employed","college entrance qualification","","","",""
"Daily","1999","Not Employed","Other degree","","","",""
"Daily","1999","Not Employed","no degree/no degree yet","","","",""
"Daily","1999","Employed","lower secondary degree","","","",""
"Daily","1999","Employed","secondary school degree","","","",""
"Daily","1999","Employed","college entrance qualification","","","",""
"Daily","1999","Employed","Other degree","","","",""
"Daily","1999","Employed","no degree/no degree yet","","","",""
"Min 1x per week","1999","Not Employed","lower secondary degree","19","","",""
"Min 1x per week","1999","Not Employed","secondary school degree","6","","",""
"Min 1x per week","1999","Not Employed","college entrance qualification","8","","",""
"Min 1x per week","1999","Not Employed","Other degree","1","","",""
"Min 1x per week","1999","Not Employed","no degree/no degree yet","2","","",""
"Min 1x per week","1999","Employed","lower secondary degree","27","","",""
"Min 1x per week","1999","Employed","secondary school degree","18","","",""
"Min 1x per week","1999","Employed","college entrance qualification","37","0.0175609535179555","0.0113444972472404","0.0237774097886706"
"Min 1x per week","1999","Employed","Other degree","","","",""
"Min 1x per week","1999","Employed","no degree/no degree yet","3","","",""
"Min 1x per month","1999","Not Employed","lower secondary degree","35","0.0126497375043045","0.0083531730516668","0.0169463019569423"
"Min 1x per month","1999","Not Employed","secondary school degree","13","","",""
"Min 1x per month","1999","Not Employed","college entrance qualification","16","","",""
"Min 1x per month","1999","Not Employed","Other degree","5","","",""
"Min 1x per month","1999","Not Employed","no degree/no degree yet","4","","",""
"Min 1x per month","1999","Employed","lower secondary degree","41","0.0173871249784862","0.0126059283139986","0.0221683216429737"
"Min 1x per month","1999","Employed","secondary school degree","50","0.0127310615804034","0.00872594751439369","0.0167361756464131"
"Min 1x per month","1999","Employed","college entrance qualification","50","0.0255616572154278","0.0180922228679396","0.033031091562916"
"Min 1x per month","1999","Employed","Other degree","7","","",""
"Min 1x per month","1999","Employed","no degree/no degree yet","2","","",""
"Rarely","1999","Not Employed","lower secondary degree","135","0.053068817138828","0.0444504723580023","0.0616871619196538"
"Rarely","1999","Not Employed","secondary school degree","58","0.0764140960991861","0.0583951145177866","0.0944330776805856"
"Rarely","1999","Not Employed","college entrance qualification","41","0.0822791298001266","0.0581690877810644","0.106389171819189"
"Rarely","1999","Not Employed","Other degree","21","","",""
"Rarely","1999","Not Employed","no degree/no degree yet","16","","",""
"Rarely","1999","Employed","lower secondary degree","223","0.0721048349707027","0.0626432663329729","0.0815664036084326"
"Rarely","1999","Employed","secondary school degree","239","0.0773219163685919","0.0677798759841261","0.0868639567530577"
"Rarely","1999","Employed","college entrance qualification","192","0.125786370196505","0.110092082557966","0.141480657835043"
"Rarely","1999","Employed","Other degree","23","","",""
"Rarely","1999","Employed","no degree/no degree yet","11","","",""
"Never","1999","Not Employed","lower secondary degree","2410","0.927016740261512","0.91701673178558","0.937016748737444"
"Never","1999","Not Employed","secondary school degree","758","0.904084635341513","0.884111166854231","0.924058103828796"
"Never","1999","Not Employed","college entrance qualification","434","0.869161398197264","0.839573372966898","0.898749423427629"
"Never","1999","Not Employed","Other degree","304","0.909750644186263","0.87888201559806","0.940619272774465"
"Never","1999","Not Employed","no degree/no degree yet","489","0.947158294840571","0.927761171104828","0.966555418576314"
"Never","1999","Employed","lower secondary degree","2580","0.901868168868354","0.890986187558879","0.912750150177828"
"Never","1999","Employed","secondary school degree","2703","0.903279428607156","0.892720123719164","0.913838733495148"
"Never","1999","Employed","college entrance qualification","1436","0.831091019070112","0.813358652756925","0.848823385383299"
"Never","1999","Employed","Other degree","566","0.931171460775921","0.910846764432291","0.951496157119551"
"Never","1999","Employed","no degree/no degree yet","248","0.94257859504239","0.91451509586183","0.97064209422295"
"Daily","2000","Not Employed","lower secondary degree","","","",""
"Daily","2000","Not Employed","secondary school degree","","","",""
"Daily","2000","Not Employed","college entrance qualification","","","",""
"Daily","2000","Not Employed","Other degree","","","",""
"Daily","2000","Not Employed","no degree/no degree yet","","","",""
"Daily","2000","Employed","lower secondary degree","","","",""
"Daily","2000","Employed","secondary school degree","","","",""
"Daily","2000","Employed","college entrance qualification","","","",""
"Daily","2000","Employed","Other degree","","","",""
"Daily","2000","Employed","no degree/no degree yet","","","",""
"Min 1x per week","2000","Not Employed","lower secondary degree","","","",""
"Min 1x per week","2000","Not Employed","secondary school degree","","","",""
"Min 1x per week","2000","Not Employed","college entrance qualification","","","",""
"Min 1x per week","2000","Not Employed","Other degree","","","",""
"Min 1x per week","2000","Not Employed","no degree/no degree yet","","","",""
"Min 1x per week","2000","Employed","lower secondary degree","","","",""
"Min 1x per week","2000","Employed","secondary school degree","","","",""
"Min 1x per week","2000","Employed","college entrance qualification","","","",""
"Min 1x per week","2000","Employed","Other degree","","","",""
"Min 1x per week","2000","Employed","no degree/no degree yet","","","",""
"Min 1x per month","2000","Not Employed","lower secondary degree","","","",""
"Min 1x per month","2000","Not Employed","secondary school degree","","","",""
"Min 1x per month","2000","Not Employed","college entrance qualification","","","",""
"Min 1x per month","2000","Not Employed","Other degree","","","",""
"Min 1x per month","2000","Not Employed","no degree/no degree yet","","","",""
"Min 1x per month","2000","Employed","lower secondary degree","","","",""
"Min 1x per month","2000","Employed","secondary school degree","","","",""
"Min 1x per month","2000","Employed","college entrance qualification","","","",""
"Min 1x per month","2000","Employed","Other degree","","","",""
"Min 1x per month","2000","Employed","no degree/no degree yet","","","",""
"Rarely","2000","Not Employed","lower secondary degree","","","",""
"Rarely","2000","Not Employed","secondary school degree","","","",""
"Rarely","2000","Not Employed","college entrance qualification","","","",""
"Rarely","2000","Not Employed","Other degree","","","",""
"Rarely","2000","Not Employed","no degree/no degree yet","","","",""
"Rarely","2000","Employed","lower secondary degree","","","",""
"Rarely","2000","Employed","secondary school degree","","","",""
"Rarely","2000","Employed","college entrance qualification","","","",""
"Rarely","2000","Employed","Other degree","","","",""
"Rarely","2000","Employed","no degree/no degree yet","","","",""
"Never","2000","Not Employed","lower secondary degree","","","",""
"Never","2000","Not Employed","secondary school degree","","","",""
"Never","2000","Not Employed","college entrance qualification","","","",""
"Never","2000","Not Employed","Other degree","","","",""
"Never","2000","Not Employed","no degree/no degree yet","","","",""
"Never","2000","Employed","lower secondary degree","","","",""
"Never","2000","Employed","secondary school degree","","","",""
"Never","2000","Employed","college entrance qualification","","","",""
"Never","2000","Employed","Other degree","","","",""
"Never","2000","Employed","no degree/no degree yet","","","",""
"Daily","2001","Not Employed","lower secondary degree","","","",""
"Daily","2001","Not Employed","secondary school degree","","","",""
"Daily","2001","Not Employed","college entrance qualification","","","",""
"Daily","2001","Not Employed","Other degree","","","",""
"Daily","2001","Not Employed","no degree/no degree yet","","","",""
"Daily","2001","Employed","lower secondary degree","","","",""
"Daily","2001","Employed","secondary school degree","","","",""
"Daily","2001","Employed","college entrance qualification","","","",""
"Daily","2001","Employed","Other degree","","","",""
"Daily","2001","Employed","no degree/no degree yet","","","",""
"Min 1x per week","2001","Not Employed","lower secondary degree","23","","",""
"Min 1x per week","2001","Not Employed","secondary school degree","14","","",""
"Min 1x per week","2001","Not Employed","college entrance qualification","12","","",""
"Min 1x per week","2001","Not Employed","Other degree","3","","",""
"Min 1x per week","2001","Not Employed","no degree/no degree yet","2","","",""
"Min 1x per week","2001","Employed","lower secondary degree","37","0.00794789308114376","0.00531730366964872","0.0105784824926388"
"Min 1x per week","2001","Employed","secondary school degree","40","0.00968709308938676","0.0069356802315441","0.0124385059472294"
"Min 1x per week","2001","Employed","college entrance qualification","59","0.0163544215995655","0.012072826137963","0.020636017061168"
"Min 1x per week","2001","Employed","Other degree","","","",""
"Min 1x per week","2001","Employed","no degree/no degree yet","2","","",""
"Min 1x per month","2001","Not Employed","lower secondary degree","50","0.01052582248248","0.00746588962054445","0.0135857553444155"
"Min 1x per month","2001","Not Employed","secondary school degree","33","0.0226641448442775","0.0151449484988339","0.0301833411897211"
"Min 1x per month","2001","Not Employed","college entrance qualification","39","0.0367860293717126","0.0253126682059059","0.0482593905375192"
"Min 1x per month","2001","Not Employed","Other degree","3","","",""
"Min 1x per month","2001","Not Employed","no degree/no degree yet","7","","",""
"Min 1x per month","2001","Employed","lower secondary degree","69","0.0173765040262335","0.0135054022231045","0.0212476058293624"
