"pli0097_h","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Daily","1992","Full Time","1-pers.-HH","","","","","1"
"Daily","1992","Full Time","(Married) couple without C. ","","","","","1"
"Daily","1992","Full Time","Single parent ","","","","","1"
"Daily","1992","Full Time","Couple + C. LE 16 ","","","","","1"
"Daily","1992","Full Time","Couple + C. GT 16 ","","","","","1"
"Daily","1992","Full Time","Couple + C. LE and GT 16","","","","","1"
"Daily","1992","Part Time","1-pers.-HH","","","","","1"
"Daily","1992","Part Time","(Married) couple without C. ","","","","","1"
"Daily","1992","Part Time","Single parent ","","","","","1"
"Daily","1992","Part Time","Couple + C. LE 16 ","","","","","1"
"Daily","1992","Part Time","Couple + C. GT 16 ","","","","","1"
"Daily","1992","Part Time","Couple + C. LE and GT 16","","","","","1"
"Daily","1992","Not Working","1-pers.-HH","","","","","1"
"Daily","1992","Not Working","(Married) couple without C. ","","","","","1"
"Daily","1992","Not Working","Single parent ","","","","","1"
"Daily","1992","Not Working","Couple + C. LE 16 ","","","","","1"
"Daily","1992","Not Working","Couple + C. GT 16 ","","","","","1"
"Daily","1992","Not Working","Couple + C. LE and GT 16","","","","","1"
"Min 1x per month","1992","Full Time","1-pers.-HH","9","","","","3"
"Min 1x per month","1992","Full Time","(Married) couple without C. ","16","","","","3"
"Min 1x per month","1992","Full Time","Single parent ","2","","","","3"
"Min 1x per month","1992","Full Time","Couple + C. LE 16 ","35","0.0194376944267707","0.0132299866750663","0.025645402178475","3"
"Min 1x per month","1992","Full Time","Couple + C. GT 16 ","40","0.033450304410773","0.0238974939744353","0.0430031148471106","3"
"Min 1x per month","1992","Full Time","Couple + C. LE and GT 16","8","","","","3"
"Min 1x per month","1992","Part Time","1-pers.-HH","4","","","","3"
"Min 1x per month","1992","Part Time","(Married) couple without C. ","1","","","","3"
"Min 1x per month","1992","Part Time","Single parent ","2","","","","3"
"Min 1x per month","1992","Part Time","Couple + C. LE 16 ","18","","","","3"
"Min 1x per month","1992","Part Time","Couple + C. GT 16 ","8","","","","3"
"Min 1x per month","1992","Not Working","(Married) couple without C. ","38","0.0290442333232695","0.0200495167379349","0.038038949908604","3"
"Min 1x per month","1992","Not Working","Single parent ","1","","","","3"
"Min 1x per month","1992","Not Working","Couple + C. LE 16 ","7","","","","3"
"Min 1x per month","1992","Not Working","Couple + C. GT 16 ","9","","","","3"
"Min 1x per month","1992","Not Working","Couple + C. LE and GT 16","2","","","","3"
"Min 1x per month","1992","Part Time","Couple + C. LE and GT 16","4","","","","3"
"Min 1x per month","1992","Not Working","1-pers.-HH","10","","","","3"
"Min 1x per week","1992","Full Time","Single parent ","1","","","","2"
"Min 1x per week","1992","Full Time","(Married) couple without C. ","9","","","","2"
"Min 1x per week","1992","Full Time","1-pers.-HH","3","","","","2"
"Min 1x per week","1992","Full Time","Couple + C. GT 16 ","27","","","","2"
"Min 1x per week","1992","Full Time","Couple + C. LE and GT 16","5","","","","2"
"Min 1x per week","1992","Part Time","1-pers.-HH","","","","","2"
"Min 1x per week","1992","Part Time","Couple + C. GT 16 ","2","","","","2"
"Min 1x per week","1992","Full Time","Couple + C. LE 16 ","29","","","","2"
"Min 1x per week","1992","Part Time","(Married) couple without C. ","2","","","","2"
"Min 1x per week","1992","Part Time","Couple + C. LE and GT 16","2","","","","2"
"Min 1x per week","1992","Not Working","Single parent ","","","","","2"
"Min 1x per week","1992","Not Working","Couple + C. LE 16 ","2","","","","2"
"Min 1x per week","1992","Part Time","Single parent ","","","","","2"
"Min 1x per week","1992","Part Time","Couple + C. LE 16 ","4","","","","2"
"Min 1x per week","1992","Not Working","(Married) couple without C. ","8","","","","2"
"Min 1x per week","1992","Not Working","Couple + C. GT 16 ","4","","","","2"
"Min 1x per week","1992","Not Working","Couple + C. LE and GT 16","3","","","","2"
"Min 1x per week","1992","Not Working","1-pers.-HH","2","","","","2"
"Never","1992","Full Time","1-pers.-HH","490","0.907549540324943","0.882935552418498","0.932163528231389","5"
"Never","1992","Full Time","(Married) couple without C. ","1329","0.918794587238128","0.904666851128351","0.932922323347906","5"
"Never","1992","Full Time","Single parent ","279","0.952881518122105","0.928536130539133","0.977226905705077","5"
"Never","1992","Full Time","Couple + C. LE 16 ","1703","0.888992470993567","0.87486720776636","0.903117734220773","5"
"Never","1992","Full Time","Couple + C. GT 16 ","1203","0.869852012110386","0.851976419692586","0.887727604528187","5"
"Never","1992","Full Time","Couple + C. LE and GT 16","546","0.914643189814062","0.892192248782041","0.937094130846082","5"
"Never","1992","Part Time","Couple + C. LE 16 ","700","0.886928312282775","0.864690064816898","0.909166559748651","5"
"Never","1992","Part Time","1-pers.-HH","118","0.899922265197318","0.848134822263574","0.951709708131062","5"
"Never","1992","Part Time","(Married) couple without C. ","419","0.932844529507881","0.909615771252758","0.956073287763004","5"
"Never","1992","Part Time","Single parent ","144","0.879618908178065","0.829354384646819","0.929883431709312","5"
"Never","1992","Part Time","Couple + C. GT 16 ","507","0.915500603591927","0.892192306304072","0.938808900879782","5"
"Never","1992","Part Time","Couple + C. LE and GT 16","227","0.907103949974992","0.87082892747228","0.943378972477703","5"
"Never","1992","Not Working","1-pers.-HH","631","0.956814427388645","0.941294539398555","0.972334315378736","5"
"Never","1992","Not Working","(Married) couple without C. ","1234","0.919358562166971","0.904774470130641","0.933942654203302","5"
"Never","1992","Not Working","Single parent ","173","0.951098565993374","0.919766721827652","0.982430410159096","5"
"Never","1992","Not Working","Couple + C. LE 16 ","547","0.922144624809455","0.900338529058226","0.943950720560684","5"
"Never","1992","Not Working","Couple + C. GT 16 ","728","0.917141787051988","0.897906635550979","0.936376938552997","5"
"Never","1992","Not Working","Couple + C. LE and GT 16","285","0.952724113888543","0.928628201434371","0.976820026342715","5"
"Rarely","1992","Full Time","1-pers.-HH","30","0.0696904867034372","0.0480537004547266","0.0913272729521478","4"
"Rarely","1992","Full Time","(Married) couple without C. ","82","0.0623841535031561","0.0498752142450476","0.0748930927612646","4"
"Rarely","1992","Full Time","Single parent ","9","","","","4"
"Rarely","1992","Full Time","Couple + C. LE and GT 16","36","0.0648121547488032","0.0450302883196639","0.0845940211779424","4"
"Rarely","1992","Part Time","1-pers.-HH","7","","","","4"
"Rarely","1992","Full Time","Couple + C. GT 16 ","91","0.0732483381176703","0.0594063139545027","0.0870903622808379","4"
"Rarely","1992","Part Time","(Married) couple without C. ","24","","","","4"
"Rarely","1992","Full Time","Couple + C. LE 16 ","133","0.075536048249419","0.0636539425518443","0.0874181539469936","4"
"Rarely","1992","Part Time","Couple + C. GT 16 ","30","0.0613701515950772","0.0412569963288165","0.0814833068613379","4"
"Rarely","1992","Part Time","Couple + C. LE and GT 16","13","","","","4"
"Rarely","1992","Not Working","Couple + C. LE 16 ","24","","","","4"
"Rarely","1992","Part Time","Single parent ","15","","","","4"
"Rarely","1992","Part Time","Couple + C. LE 16 ","57","0.0782885323672407","0.059424873523333","0.0971521912111483","4"
"Rarely","1992","Not Working","1-pers.-HH","16","","","","4"
"Rarely","1992","Not Working","(Married) couple without C. ","59","0.0451079811722312","0.0339916460864733","0.0562243162579891","4"
"Rarely","1992","Not Working","Single parent ","8","","","","4"
"Rarely","1992","Not Working","Couple + C. LE and GT 16","8","","","","4"
"Rarely","1992","Not Working","Couple + C. GT 16 ","48","0.0621276006688144","0.0452844335455339","0.078970767792095","4"
"Daily","1993","Full Time","1-pers.-HH","","","","","1"
"Daily","1993","Full Time","(Married) couple without C. ","","","","","1"
"Daily","1993","Full Time","Single parent ","","","","","1"
"Daily","1993","Full Time","Couple + C. LE 16 ","","","","","1"
"Daily","1993","Full Time","Couple + C. GT 16 ","","","","","1"
"Daily","1993","Full Time","Couple + C. LE and GT 16","","","","","1"
"Daily","1993","Part Time","1-pers.-HH","","","","","1"
"Daily","1993","Part Time","(Married) couple without C. ","","","","","1"
"Daily","1993","Part Time","Single parent ","","","","","1"
"Daily","1993","Part Time","Couple + C. LE 16 ","","","","","1"
"Daily","1993","Part Time","Couple + C. GT 16 ","","","","","1"
"Daily","1993","Part Time","Couple + C. LE and GT 16","","","","","1"
"Daily","1993","Not Working","1-pers.-HH","","","","","1"
"Daily","1993","Not Working","(Married) couple without C. ","","","","","1"
"Daily","1993","Not Working","Single parent ","","","","","1"
"Daily","1993","Not Working","Couple + C. LE 16 ","","","","","1"
"Daily","1993","Not Working","Couple + C. GT 16 ","","","","","1"
"Daily","1993","Not Working","Couple + C. LE and GT 16","","","","","1"
"Min 1x per month","1993","Full Time","1-pers.-HH","","","","","3"
"Min 1x per month","1993","Full Time","(Married) couple without C. ","","","","","3"
"Min 1x per month","1993","Full Time","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","1993","Full Time","Single parent ","","","","","3"
"Min 1x per month","1993","Full Time","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","1993","Full Time","Couple + C. LE and GT 16","","","","","3"
"Min 1x per month","1993","Part Time","1-pers.-HH","","","","","3"
"Min 1x per month","1993","Part Time","(Married) couple without C. ","","","","","3"
"Min 1x per month","1993","Part Time","Single parent ","","","","","3"
"Min 1x per month","1993","Part Time","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","1993","Part Time","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","1993","Not Working","(Married) couple without C. ","","","","","3"
"Min 1x per month","1993","Not Working","Single parent ","","","","","3"
"Min 1x per month","1993","Not Working","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","1993","Not Working","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","1993","Not Working","Couple + C. LE and GT 16","","","","","3"
"Min 1x per month","1993","Part Time","Couple + C. LE and GT 16","","","","","3"
"Min 1x per month","1993","Not Working","1-pers.-HH","","","","","3"
"Min 1x per week","1993","Full Time","(Married) couple without C. ","","","","","2"
"Min 1x per week","1993","Full Time","1-pers.-HH","","","","","2"
"Min 1x per week","1993","Full Time","Single parent ","","","","","2"
"Min 1x per week","1993","Full Time","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","1993","Full Time","Couple + C. LE and GT 16","","","","","2"
"Min 1x per week","1993","Part Time","1-pers.-HH","","","","","2"
"Min 1x per week","1993","Part Time","(Married) couple without C. ","","","","","2"
"Min 1x per week","1993","Part Time","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","1993","Part Time","Couple + C. LE and GT 16","","","","","2"
"Min 1x per week","1993","Not Working","Single parent ","","","","","2"
"Min 1x per week","1993","Not Working","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","1993","Full Time","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","1993","Part Time","Single parent ","","","","","2"
"Min 1x per week","1993","Part Time","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","1993","Not Working","1-pers.-HH","","","","","2"
"Min 1x per week","1993","Not Working","(Married) couple without C. ","","","","","2"
"Min 1x per week","1993","Not Working","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","1993","Not Working","Couple + C. LE and GT 16","","","","","2"
"Never","1993","Full Time","(Married) couple without C. ","","","","","5"
"Never","1993","Full Time","1-pers.-HH","","","","","5"
"Never","1993","Full Time","Single parent ","","","","","5"
"Never","1993","Full Time","Couple + C. LE 16 ","","","","","5"
"Never","1993","Full Time","Couple + C. GT 16 ","","","","","5"
"Never","1993","Full Time","Couple + C. LE and GT 16","","","","","5"
"Never","1993","Not Working","1-pers.-HH","","","","","5"
"Never","1993","Not Working","(Married) couple without C. ","","","","","5"
"Never","1993","Part Time","1-pers.-HH","","","","","5"
"Never","1993","Part Time","(Married) couple without C. ","","","","","5"
"Never","1993","Part Time","Single parent ","","","","","5"
"Never","1993","Part Time","Couple + C. LE 16 ","","","","","5"
"Never","1993","Part Time","Couple + C. GT 16 ","","","","","5"
"Never","1993","Part Time","Couple + C. LE and GT 16","","","","","5"
"Never","1993","Not Working","Single parent ","","","","","5"
"Never","1993","Not Working","Couple + C. LE 16 ","","","","","5"
"Never","1993","Not Working","Couple + C. GT 16 ","","","","","5"
"Never","1993","Not Working","Couple + C. LE and GT 16","","","","","5"
"Rarely","1993","Full Time","1-pers.-HH","","","","","4"
"Rarely","1993","Full Time","(Married) couple without C. ","","","","","4"
"Rarely","1993","Full Time","Single parent ","","","","","4"
"Rarely","1993","Full Time","Couple + C. GT 16 ","","","","","4"
"Rarely","1993","Full Time","Couple + C. LE and GT 16","","","","","4"
"Rarely","1993","Part Time","1-pers.-HH","","","","","4"
"Rarely","1993","Part Time","(Married) couple without C. ","","","","","4"
"Rarely","1993","Full Time","Couple + C. LE 16 ","","","","","4"
"Rarely","1993","Part Time","Single parent ","","","","","4"
"Rarely","1993","Part Time","Couple + C. LE 16 ","","","","","4"
"Rarely","1993","Part Time","Couple + C. GT 16 ","","","","","4"
"Rarely","1993","Part Time","Couple + C. LE and GT 16","","","","","4"
"Rarely","1993","Not Working","1-pers.-HH","","","","","4"
"Rarely","1993","Not Working","(Married) couple without C. ","","","","","4"
"Rarely","1993","Not Working","Single parent ","","","","","4"
"Rarely","1993","Not Working","Couple + C. LE 16 ","","","","","4"
"Rarely","1993","Not Working","Couple + C. GT 16 ","","","","","4"
"Rarely","1993","Not Working","Couple + C. LE and GT 16","","","","","4"
"Daily","1994","Full Time","1-pers.-HH","","","","","1"
"Daily","1994","Full Time","(Married) couple without C. ","","","","","1"
"Daily","1994","Full Time","Single parent ","","","","","1"
"Daily","1994","Full Time","Couple + C. LE 16 ","","","","","1"
"Daily","1994","Full Time","Couple + C. GT 16 ","","","","","1"
"Daily","1994","Full Time","Couple + C. LE and GT 16","","","","","1"
"Daily","1994","Part Time","1-pers.-HH","","","","","1"
"Daily","1994","Part Time","(Married) couple without C. ","","","","","1"
"Daily","1994","Part Time","Single parent ","","","","","1"
"Daily","1994","Part Time","Couple + C. LE 16 ","","","","","1"
"Daily","1994","Part Time","Couple + C. GT 16 ","","","","","1"
"Daily","1994","Not Working","Single parent ","","","","","1"
"Daily","1994","Not Working","(Married) couple without C. ","","","","","1"
"Daily","1994","Not Working","Couple + C. LE 16 ","","","","","1"
"Daily","1994","Not Working","Couple + C. LE and GT 16","","","","","1"
"Daily","1994","Part Time","Couple + C. LE and GT 16","","","","","1"
"Daily","1994","Not Working","1-pers.-HH","","","","","1"
"Daily","1994","Not Working","Couple + C. GT 16 ","","","","","1"
"Min 1x per month","1994","Full Time","1-pers.-HH","6","","","","3"
"Min 1x per month","1994","Full Time","(Married) couple without C. ","25","","","","3"
"Min 1x per month","1994","Full Time","Single parent ","1","","","","3"
"Min 1x per month","1994","Full Time","Couple + C. LE 16 ","26","","","","3"
"Min 1x per month","1994","Full Time","Couple + C. GT 16 ","25","","","","3"
"Min 1x per month","1994","Full Time","Couple + C. LE and GT 16","14","","","","3"
"Min 1x per month","1994","Part Time","1-pers.-HH","4","","","","3"
"Min 1x per month","1994","Part Time","(Married) couple without C. ","8","","","","3"
"Min 1x per month","1994","Part Time","Single parent ","","","","","3"
"Min 1x per month","1994","Part Time","Couple + C. LE 16 ","10","","","","3"
"Min 1x per month","1994","Part Time","Couple + C. GT 16 ","9","","","","3"
"Min 1x per month","1994","Not Working","(Married) couple without C. ","35","0.0231625489562658","0.0155300279993927","0.0307950699131388","3"
"Min 1x per month","1994","Not Working","Single parent ","","","","","3"
"Min 1x per month","1994","Not Working","Couple + C. LE 16 ","6","","","","3"
"Min 1x per month","1994","Not Working","Couple + C. GT 16 ","15","","","","3"
"Min 1x per month","1994","Not Working","Couple + C. LE and GT 16","2","","","","3"
"Min 1x per month","1994","Part Time","Couple + C. LE and GT 16","3","","","","3"
"Min 1x per month","1994","Not Working","1-pers.-HH","4","","","","3"
"Min 1x per week","1994","Full Time","1-pers.-HH","3","","","","2"
"Min 1x per week","1994","Full Time","(Married) couple without C. ","9","","","","2"
"Min 1x per week","1994","Full Time","Single parent ","4","","","","2"
"Min 1x per week","1994","Full Time","Couple + C. LE 16 ","20","","","","2"
"Min 1x per week","1994","Full Time","Couple + C. GT 16 ","18","","","","2"
"Min 1x per week","1994","Full Time","Couple + C. LE and GT 16","11","","","","2"
"Min 1x per week","1994","Part Time","1-pers.-HH","","","","","2"
"Min 1x per week","1994","Part Time","(Married) couple without C. ","1","","","","2"
"Min 1x per week","1994","Part Time","Couple + C. GT 16 ","4","","","","2"
"Min 1x per week","1994","Part Time","Couple + C. LE and GT 16","1","","","","2"
"Min 1x per week","1994","Not Working","Single parent ","","","","","2"
"Min 1x per week","1994","Not Working","Couple + C. LE 16 ","2","","","","2"
"Min 1x per week","1994","Part Time","Single parent ","","","","","2"
"Min 1x per week","1994","Part Time","Couple + C. LE 16 ","3","","","","2"
"Min 1x per week","1994","Not Working","1-pers.-HH","6","","","","2"
"Min 1x per week","1994","Not Working","(Married) couple without C. ","10","","","","2"
"Min 1x per week","1994","Not Working","Couple + C. GT 16 ","3","","","","2"
"Min 1x per week","1994","Not Working","Couple + C. LE and GT 16","","","","","2"
"Never","1994","Full Time","1-pers.-HH","502","0.934787854426753","0.913905391293324","0.955670317560182","5"
"Never","1994","Full Time","(Married) couple without C. ","1300","0.904880801317714","0.889626903580678","0.920134699054751","5"
"Never","1994","Full Time","Single parent ","229","0.941705951140086","0.912307601844442","0.97110430043573","5"
"Never","1994","Full Time","Couple + C. LE 16 ","1488","0.879394604961131","0.863747042412025","0.895042167510237","5"
"Never","1994","Full Time","Couple + C. GT 16 ","1003","0.855028933782395","0.834609386404888","0.875448481159902","5"
"Never","1994","Full Time","Couple + C. LE and GT 16","505","0.879940042868106","0.853326884848098","0.906553200888115","5"
"Never","1994","Not Working","1-pers.-HH","675","0.941627929223004","0.924431384201341","0.958824474244667","5"
"Never","1994","Not Working","(Married) couple without C. ","1379","0.922062589645658","0.908460148168427","0.935665031122889","5"
"Never","1994","Part Time","1-pers.-HH","129","0.893407898771408","0.842290178295545","0.944525619247271","5"
"Never","1994","Part Time","(Married) couple without C. ","410","0.911655768866618","0.885347100324211","0.937964437409026","5"
"Never","1994","Part Time","Single parent ","119","0.88053022574768","0.824560343703104","0.936500107792255","5"
"Never","1994","Part Time","Couple + C. LE 16 ","628","0.882740802562748","0.858838841722005","0.90664276340349","5"
"Never","1994","Part Time","Couple + C. GT 16 ","450","0.904979480622069","0.87935281132333","0.930606149920807","5"
"Never","1994","Part Time","Couple + C. LE and GT 16","255","0.923491460001044","0.891844292575199","0.955138627426889","5"
"Never","1994","Not Working","Single parent ","189","0.949395622320243","0.919018211833485","0.979773032807002","5"
"Never","1994","Not Working","Couple + C. LE 16 ","609","0.946299345724349","0.928888927013446","0.963709764435253","5"
"Never","1994","Not Working","Couple + C. GT 16 ","716","0.899452332555415","0.878415113030079","0.920489552080751","5"
"Never","1994","Not Working","Couple + C. LE and GT 16","312","0.939336424024497","0.913463304197346","0.965209543851647","5"
"Rarely","1994","Full Time","(Married) couple without C. ","87","0.0692199439564971","0.0560224883974938","0.0824173995155004","4"
"Rarely","1994","Full Time","Single parent ","10","","","","4"
"Rarely","1994","Full Time","1-pers.-HH","26","","","","4"
"Rarely","1994","Full Time","Couple + C. LE 16 ","130","0.093920919130874","0.0799045460464883","0.10793729221526","4"
"Rarely","1994","Full Time","Couple + C. GT 16 ","96","0.104702489469518","0.0869451772231685","0.122459801715868","4"
"Rarely","1994","Full Time","Couple + C. LE and GT 16","43","0.0774232125471186","0.0555401734876396","0.0993062516065976","4"
"Rarely","1994","Part Time","1-pers.-HH","7","","","","4"
"Rarely","1994","Part Time","(Married) couple without C. ","28","","","","4"
"Rarely","1994","Part Time","Single parent ","10","","","","4"
"Rarely","1994","Part Time","Couple + C. LE 16 ","55","0.0976574211195445","0.0756037028422353","0.119711139396854","4"
"Rarely","1994","Part Time","Couple + C. GT 16 ","40","0.0708599909296405","0.048436396731017","0.093283585128264","4"
"Rarely","1994","Part Time","Couple + C. LE and GT 16","12","","","","4"
"Rarely","1994","Not Working","1-pers.-HH","29","","","","4"
"Rarely","1994","Not Working","(Married) couple without C. ","68","0.0492950833599697","0.03831037952662","0.0602797871933194","4"
"Rarely","1994","Not Working","Single parent ","11","","","","4"
"Rarely","1994","Not Working","Couple + C. LE 16 ","27","","","","4"
"Rarely","1994","Not Working","Couple + C. GT 16 ","51","0.0702983170742227","0.0524146105113828","0.0881820236370627","4"
"Rarely","1994","Not Working","Couple + C. LE and GT 16","13","","","","4"
"Daily","1995","Full Time","1-pers.-HH","2","","","","1"
"Daily","1995","Full Time","(Married) couple without C. ","3","","","","1"
"Daily","1995","Full Time","Single parent ","","","","","1"
"Daily","1995","Full Time","Couple + C. LE 16 ","1","","","","1"
"Daily","1995","Full Time","Couple + C. GT 16 ","4","","","","1"
"Daily","1995","Full Time","Couple + C. LE and GT 16","3","","","","1"
"Daily","1995","Part Time","1-pers.-HH","","","","","1"
"Daily","1995","Part Time","(Married) couple without C. ","2","","","","1"
"Daily","1995","Part Time","Single parent ","","","","","1"
"Daily","1995","Part Time","Couple + C. LE 16 ","","","","","1"
"Daily","1995","Part Time","Couple + C. GT 16 ","","","","","1"
"Daily","1995","Part Time","Couple + C. LE and GT 16","1","","","","1"
"Daily","1995","Not Working","1-pers.-HH","2","","","","1"
"Daily","1995","Not Working","(Married) couple without C. ","2","","","","1"
"Daily","1995","Not Working","Single parent ","","","","","1"
"Daily","1995","Not Working","Couple + C. LE and GT 16","2","","","","1"
"Daily","1995","Not Working","Couple + C. LE 16 ","","","","","1"
"Daily","1995","Not Working","Couple + C. GT 16 ","2","","","","1"
"Min 1x per month","1995","Full Time","1-pers.-HH","7","","","","3"
"Min 1x per month","1995","Full Time","(Married) couple without C. ","31","0.0230514103245984","0.0153511563262243","0.0307516643229726","3"
"Min 1x per month","1995","Full Time","Single parent ","5","","","","3"
"Min 1x per month","1995","Full Time","Couple + C. GT 16 ","28","","","","3"
"Min 1x per month","1995","Full Time","Couple + C. LE and GT 16","15","","","","3"
"Min 1x per month","1995","Full Time","Couple + C. LE 16 ","25","","","","3"
"Min 1x per month","1995","Part Time","1-pers.-HH","5","","","","3"
"Min 1x per month","1995","Part Time","(Married) couple without C. ","4","","","","3"
"Min 1x per month","1995","Part Time","Single parent ","2","","","","3"
"Min 1x per month","1995","Part Time","Couple + C. LE 16 ","10","","","","3"
"Min 1x per month","1995","Part Time","Couple + C. GT 16 ","12","","","","3"
"Min 1x per month","1995","Part Time","Couple + C. LE and GT 16","2","","","","3"
"Min 1x per month","1995","Not Working","1-pers.-HH","8","","","","3"
"Min 1x per month","1995","Not Working","(Married) couple without C. ","50","0.0371769946801964","0.027746082187137","0.0466079071732557","3"
"Min 1x per month","1995","Not Working","Single parent ","1","","","","3"
"Min 1x per month","1995","Not Working","Couple + C. LE 16 ","5","","","","3"
"Min 1x per month","1995","Not Working","Couple + C. GT 16 ","10","","","","3"
"Min 1x per month","1995","Not Working","Couple + C. LE and GT 16","4","","","","3"
"Min 1x per week","1995","Full Time","1-pers.-HH","2","","","","2"
"Min 1x per week","1995","Full Time","(Married) couple without C. ","11","","","","2"
"Min 1x per week","1995","Full Time","Single parent ","4","","","","2"
"Min 1x per week","1995","Full Time","Couple + C. LE 16 ","14","","","","2"
"Min 1x per week","1995","Full Time","Couple + C. GT 16 ","12","","","","2"
"Min 1x per week","1995","Full Time","Couple + C. LE and GT 16","12","","","","2"
"Min 1x per week","1995","Part Time","1-pers.-HH","2","","","","2"
"Min 1x per week","1995","Part Time","(Married) couple without C. ","4","","","","2"
"Min 1x per week","1995","Part Time","Single parent ","1","","","","2"
"Min 1x per week","1995","Part Time","Couple + C. LE 16 ","7","","","","2"
"Min 1x per week","1995","Part Time","Couple + C. GT 16 ","1","","","","2"
"Min 1x per week","1995","Not Working","(Married) couple without C. ","16","","","","2"
"Min 1x per week","1995","Not Working","Single parent ","2","","","","2"
"Min 1x per week","1995","Not Working","Couple + C. LE and GT 16","1","","","","2"
"Min 1x per week","1995","Part Time","Couple + C. LE and GT 16","4","","","","2"
"Min 1x per week","1995","Not Working","1-pers.-HH","6","","","","2"
"Min 1x per week","1995","Not Working","Couple + C. LE 16 ","5","","","","2"
"Min 1x per week","1995","Not Working","Couple + C. GT 16 ","6","","","","2"
"Never","1995","Full Time","1-pers.-HH","470","0.896557825157987","0.870307130908894","0.922808519407079","5"
"Never","1995","Full Time","(Married) couple without C. ","1294","0.865544301418707","0.848039600193414","0.883049002644","5"
"Never","1995","Full Time","Single parent ","203","0.885834460961497","0.844555907576579","0.927113014346414","5"
"Never","1995","Full Time","Couple + C. LE 16 ","1421","0.853502032627463","0.836398745211247","0.87060532004368","5"
"Never","1995","Full Time","Couple + C. GT 16 ","972","0.823091373871599","0.800911126333959","0.84527162140924","5"
"Never","1995","Full Time","Couple + C. LE and GT 16","488","0.81333766108602","0.781517626876669","0.84515769529537","5"
"Never","1995","Part Time","1-pers.-HH","177","0.915638003671475","0.876427288318521","0.954848719024429","5"
"Never","1995","Part Time","(Married) couple without C. ","463","0.934083535987405","0.912246330411724","0.955920741563085","5"
"Never","1995","Part Time","Single parent ","142","0.892128127440792","0.843909232425876","0.940347022455708","5"
"Never","1995","Part Time","Couple + C. LE 16 ","693","0.87891485912447","0.855902652230293","0.901927066018648","5"
"Never","1995","Not Working","1-pers.-HH","683","0.926293724290928","0.907300115873162","0.945287332708694","5"
"Never","1995","Not Working","(Married) couple without C. ","1368","0.873659970023163","0.857099027392881","0.890220912653446","5"
"Never","1995","Part Time","Couple + C. GT 16 ","481","0.890696970448864","0.86420796981004","0.917185971087688","5"
"Never","1995","Part Time","Couple + C. LE and GT 16","242","0.873847585185951","0.834170699123614","0.913524471248288","5"
"Never","1995","Not Working","Single parent ","210","0.95633182905259","0.929450025075826","0.983213633029354","5"
"Never","1995","Not Working","Couple + C. LE 16 ","676","0.923096159033808","0.903688359597542","0.942503958470074","5"
"Never","1995","Not Working","Couple + C. GT 16 ","752","0.888874280983717","0.867415159057324","0.91033340291011","5"
"Never","1995","Not Working","Couple + C. LE and GT 16","368","0.906901905331339","0.878355126614341","0.935448684048337","5"
"Rarely","1995","Full Time","1-pers.-HH","36","0.0843279434338805","0.0603750184412503","0.108280868426511","4"
"Rarely","1995","Full Time","(Married) couple without C. ","120","0.102715252337471","0.087137562354495","0.118292942320448","4"
"Rarely","1995","Full Time","Single parent ","16","","","","4"
"Rarely","1995","Full Time","Couple + C. LE 16 ","181","0.119764835682373","0.104060284359639","0.135469387005107","4"
"Rarely","1995","Full Time","Couple + C. GT 16 ","121","0.122611809594636","0.103547112827989","0.141676506361283","4"
"Rarely","1995","Full Time","Couple + C. LE and GT 16","58","0.12563718091441","0.0985700775380957","0.152704284290723","4"
"Rarely","1995","Part Time","1-pers.-HH","9","","","","4"
"Rarely","1995","Part Time","(Married) couple without C. ","23","","","","4"
"Rarely","1995","Part Time","Single parent ","14","","","","4"
"Rarely","1995","Part Time","Couple + C. LE 16 ","62","0.0958504515178501","0.0750842694564469","0.116616633579253","4"
"Rarely","1995","Part Time","Couple + C. GT 16 ","39","0.0831494030121937","0.0597090935882888","0.106589712436099","4"
"Rarely","1995","Part Time","Couple + C. LE and GT 16","20","","","","4"
"Rarely","1995","Not Working","1-pers.-HH","28","","","","4"
"Rarely","1995","Not Working","(Married) couple without C. ","110","0.0768883886882874","0.0636083043552481","0.0901684730213268","4"
"Rarely","1995","Not Working","Single parent ","9","","","","4"
"Rarely","1995","Not Working","Couple + C. LE 16 ","38","0.0631332479118756","0.0454180182275817","0.0808484775961694","4"
"Rarely","1995","Not Working","Couple + C. GT 16 ","54","0.0908817911248134","0.0712557320293883","0.110507850220239","4"
"Rarely","1995","Not Working","Couple + C. LE and GT 16","23","","","","4"
"Daily","1996","Full Time","1-pers.-HH","","","","","1"
"Daily","1996","Full Time","(Married) couple without C. ","","","","","1"
"Daily","1996","Full Time","Single parent ","","","","","1"
