"ple0017","year","bula_h","migback","n","percent","lower_confidence","upper_confidence"
"No","2013","Rhineland-Palatinate,Saarland","direct migration background","123","0.944493680842524","0.905284913795849","0.983702447889198"
"No","2013","Rhineland-Palatinate,Saarland","indirect migration background","54","0.90644844728575","0.833371528373227","0.979525366198273"
"No","2013","Baden-Württemberg","no migration background","1606","0.933904396838688","0.922159542153506","0.94564925152387"
"No","2013","Baden-Württemberg","direct migration background","275","0.952787129606242","0.928460339457531","0.977113919754952"
"No","2013","Baden-Württemberg","indirect migration background","112","0.925779600386604","0.880009879286108","0.971549321487101"
"No","2013","Bavaria","no migration background","2378","0.944299481724601","0.935361114977249","0.953237848471953"
"No","2013","Bavaria","direct migration background","277","0.910689077499142","0.878417156687757","0.942960998310527"
"No","2013","Bavaria","indirect migration background","128","0.967934452966959","0.938325644014047","0.997543261919871"
"No","2013","Berlin","no migration background","649","0.935621484425875","0.917401320742919","0.95384164810883"
"No","2013","Berlin","direct migration background","42","0.927509099247366","0.854154337663446","1.00086386083129"
"No","2013","Berlin","indirect migration background","22","","",""
"No","2013","Brandenburg","no migration background","725","0.957779987531272","0.9435021425248","0.972057832537744"
"No","2013","Brandenburg","direct migration background","18","","",""
"No","2013","Brandenburg","indirect migration background","7","","",""
"No","2013","Mecklenburg-Western Pomerania","no migration background","416","0.940670995448518","0.918672213483975","0.962669777413062"
"No","2013","Mecklenburg-Western Pomerania","direct migration background","6","","",""
"No","2013","Mecklenburg-Western Pomerania","indirect migration background","6","","",""
"No","2013","Saxony","no migration background","1234","0.941856475125921","0.929155053357478","0.954557896894364"
"No","2013","Saxony","direct migration background","26","","",""
"No","2013","Saxony","indirect migration background","10","","",""
"No","2013","Saxony-Anhalt","no migration background","698","0.945574612793618","0.92929562705092","0.961853598536317"
"No","2013","Saxony-Anhalt","direct migration background","12","","",""
"No","2013","Saxony-Anhalt","indirect migration background","5","","",""
"No","2013","Thuringia","no migration background","737","0.935698490542347","0.918572191195141","0.952824789889553"
"No","2013","Thuringia","direct migration background","11","","",""
"No","2013","Thuringia","indirect migration background","8","","",""
"Yes","2014","Schleswig-Holstein","no migration background","","","",""
"Yes","2014","Schleswig-Holstein","direct migration background","","","",""
"Yes","2014","Schleswig-Holstein","indirect migration background","","","",""
"Yes","2014","Hamburg","no migration background","","","",""
"Yes","2014","Hamburg","direct migration background","","","",""
"Yes","2014","Hamburg","indirect migration background","","","",""
"Yes","2014","Lower Saxony","no migration background","","","",""
"Yes","2014","Lower Saxony","direct migration background","","","",""
"Yes","2014","Lower Saxony","indirect migration background","","","",""
"Yes","2014","Bremen","no migration background","","","",""
"Yes","2014","Bremen","direct migration background","","","",""
"Yes","2014","Bremen","indirect migration background","","","",""
"Yes","2014","North Rhine-Westphalia","no migration background","","","",""
"Yes","2014","North Rhine-Westphalia","direct migration background","","","",""
"Yes","2014","North Rhine-Westphalia","indirect migration background","","","",""
"Yes","2014","Hesse","no migration background","","","",""
"Yes","2014","Hesse","direct migration background","","","",""
"Yes","2014","Hesse","indirect migration background","","","",""
"Yes","2014","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Yes","2014","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Yes","2014","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Yes","2014","Baden-Württemberg","no migration background","","","",""
"Yes","2014","Baden-Württemberg","direct migration background","","","",""
"Yes","2014","Baden-Württemberg","indirect migration background","","","",""
"Yes","2014","Bavaria","no migration background","","","",""
"Yes","2014","Bavaria","direct migration background","","","",""
"Yes","2014","Bavaria","indirect migration background","","","",""
"Yes","2014","Berlin","no migration background","","","",""
"Yes","2014","Berlin","direct migration background","","","",""
"Yes","2014","Berlin","indirect migration background","","","",""
"Yes","2014","Brandenburg","no migration background","","","",""
"Yes","2014","Brandenburg","direct migration background","","","",""
"Yes","2014","Brandenburg","indirect migration background","","","",""
"Yes","2014","Mecklenburg-Western Pomerania","no migration background","","","",""
"Yes","2014","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Yes","2014","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Yes","2014","Saxony","no migration background","","","",""
"Yes","2014","Saxony","direct migration background","","","",""
"Yes","2014","Saxony","indirect migration background","","","",""
"Yes","2014","Saxony-Anhalt","no migration background","","","",""
"Yes","2014","Saxony-Anhalt","direct migration background","","","",""
"Yes","2014","Saxony-Anhalt","indirect migration background","","","",""
"Yes","2014","Thuringia","no migration background","","","",""
"Yes","2014","Thuringia","direct migration background","","","",""
"Yes","2014","Thuringia","indirect migration background","","","",""
"No","2014","Schleswig-Holstein","no migration background","","","",""
"No","2014","Schleswig-Holstein","direct migration background","","","",""
"No","2014","Schleswig-Holstein","indirect migration background","","","",""
"No","2014","Hamburg","no migration background","","","",""
"No","2014","Hamburg","direct migration background","","","",""
"No","2014","Hamburg","indirect migration background","","","",""
"No","2014","Lower Saxony","no migration background","","","",""
"No","2014","Lower Saxony","direct migration background","","","",""
"No","2014","Lower Saxony","indirect migration background","","","",""
"No","2014","Bremen","no migration background","","","",""
"No","2014","Bremen","direct migration background","","","",""
"No","2014","Bremen","indirect migration background","","","",""
"No","2014","North Rhine-Westphalia","no migration background","","","",""
"No","2014","North Rhine-Westphalia","direct migration background","","","",""
"No","2014","North Rhine-Westphalia","indirect migration background","","","",""
"No","2014","Hesse","no migration background","","","",""
"No","2014","Hesse","direct migration background","","","",""
"No","2014","Hesse","indirect migration background","","","",""
"No","2014","Rhineland-Palatinate,Saarland","no migration background","","","",""
"No","2014","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"No","2014","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"No","2014","Baden-Württemberg","no migration background","","","",""
"No","2014","Baden-Württemberg","direct migration background","","","",""
"No","2014","Baden-Württemberg","indirect migration background","","","",""
"No","2014","Bavaria","no migration background","","","",""
"No","2014","Bavaria","direct migration background","","","",""
"No","2014","Bavaria","indirect migration background","","","",""
"No","2014","Berlin","no migration background","","","",""
"No","2014","Berlin","direct migration background","","","",""
"No","2014","Berlin","indirect migration background","","","",""
"No","2014","Brandenburg","no migration background","","","",""
"No","2014","Brandenburg","direct migration background","","","",""
"No","2014","Brandenburg","indirect migration background","","","",""
"No","2014","Mecklenburg-Western Pomerania","no migration background","","","",""
"No","2014","Mecklenburg-Western Pomerania","direct migration background","","","",""
"No","2014","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"No","2014","Saxony","no migration background","","","",""
"No","2014","Saxony","direct migration background","","","",""
"No","2014","Saxony","indirect migration background","","","",""
"No","2014","Saxony-Anhalt","no migration background","","","",""
"No","2014","Saxony-Anhalt","direct migration background","","","",""
"No","2014","Saxony-Anhalt","indirect migration background","","","",""
"No","2014","Thuringia","no migration background","","","",""
"No","2014","Thuringia","direct migration background","","","",""
"No","2014","Thuringia","indirect migration background","","","",""
"Yes","2015","Schleswig-Holstein","no migration background","51","0.0949773002918833","0.0729897226685238","0.116964877915243"
"Yes","2015","Schleswig-Holstein","direct migration background","12","","",""
"Yes","2015","Schleswig-Holstein","indirect migration background","10","","",""
"Yes","2015","Hamburg","no migration background","24","","",""
"Yes","2015","Hamburg","direct migration background","","","",""
"Yes","2015","Hamburg","indirect migration background","1","","",""
"Yes","2015","Lower Saxony","no migration background","133","0.0602687951702716","0.04955098199085","0.0709866083496931"
"Yes","2015","Lower Saxony","direct migration background","24","","",""
"Yes","2015","Lower Saxony","indirect migration background","5","","",""
"Yes","2015","Bremen","no migration background","10","","",""
"Yes","2015","Bremen","direct migration background","7","","",""
"Yes","2015","Bremen","indirect migration background","","","",""
"Yes","2015","North Rhine-Westphalia","no migration background","260","0.06147150789697","0.0535747278177542","0.0693682879761857"
"Yes","2015","North Rhine-Westphalia","direct migration background","66","0.0676846764591653","0.0532412040281153","0.0821281488902152"
"Yes","2015","North Rhine-Westphalia","indirect migration background","36","0.0826720329147867","0.0578281932709406","0.107515872558633"
"Yes","2015","Hesse","no migration background","96","0.0795174236738375","0.0642102008402296","0.0948246465074454"
"Yes","2015","Hesse","direct migration background","40","0.0963320890593869","0.066309298549254","0.12635487956952"
"Yes","2015","Hesse","indirect migration background","12","","",""
"Yes","2015","Rhineland-Palatinate,Saarland","no migration background","67","0.0691548139719236","0.0538594246918139","0.0844502032520332"
"Yes","2015","Rhineland-Palatinate,Saarland","direct migration background","16","","",""
"Yes","2015","Rhineland-Palatinate,Saarland","indirect migration background","7","","",""
"Yes","2015","Baden-Württemberg","no migration background","153","0.0683287170310395","0.0574569325740512","0.0792005014880278"
"Yes","2015","Baden-Württemberg","direct migration background","37","0.0554611825336224","0.0376593096173941","0.0732630554498507"
"Yes","2015","Baden-Württemberg","indirect migration background","20","","",""
"Yes","2015","Bavaria","no migration background","206","0.0585754565248311","0.0502565350382624","0.0668943780113998"
"Yes","2015","Bavaria","direct migration background","51","0.0970852495232068","0.07541377245071","0.118756726595704"
"Yes","2015","Bavaria","indirect migration background","30","0.115124318907352","0.0769829199832684","0.153265717831435"
"Yes","2015","Berlin","no migration background","56","0.0780922800441468","0.0588380367742086","0.0973465233140849"
"Yes","2015","Berlin","direct migration background","14","","",""
"Yes","2015","Berlin","indirect migration background","5","","",""
"Yes","2015","Brandenburg","no migration background","47","0.0426308734028908","0.0292831075628686","0.055978639242913"
"Yes","2015","Brandenburg","direct migration background","","","",""
"Yes","2015","Brandenburg","indirect migration background","","","",""
"Yes","2015","Mecklenburg-Western Pomerania","no migration background","32","0.0537005447721298","0.0345449378932864","0.0728561516509732"
"Yes","2015","Mecklenburg-Western Pomerania","direct migration background","1","","",""
"Yes","2015","Mecklenburg-Western Pomerania","indirect migration background","1","","",""
"Yes","2015","Saxony","no migration background","82","0.0455748773192882","0.0347877810047062","0.0563619736338703"
"Yes","2015","Saxony","direct migration background","4","","",""
"Yes","2015","Saxony","indirect migration background","1","","",""
"Yes","2015","Saxony-Anhalt","no migration background","41","0.0420528507836536","0.0283152889387296","0.0557904126285777"
"Yes","2015","Saxony-Anhalt","direct migration background","3","","",""
"Yes","2015","Saxony-Anhalt","indirect migration background","","","",""
"Yes","2015","Thuringia","no migration background","55","0.0547069453997493","0.0396305735210435","0.0697833172784552"
"Yes","2015","Thuringia","direct migration background","3","","",""
"Yes","2015","Thuringia","indirect migration background","","","",""
"No","2015","Schleswig-Holstein","no migration background","632","0.905022699708117","0.883035122084757","0.927010277331476"
"No","2015","Schleswig-Holstein","direct migration background","133","0.908327506121119","0.861359205632316","0.955295806609923"
"No","2015","Schleswig-Holstein","indirect migration background","38","0.793585981269762","0.679088993646648","0.908082968892877"
"No","2015","Hamburg","no migration background","275","0.898731056607482","0.86453582804335","0.932926285171613"
"No","2015","Hamburg","direct migration background","96","1","1","1"
"No","2015","Hamburg","indirect migration background","32","0.989988109608061","0.956020565070202","1.02395565414592"
"No","2015","Lower Saxony","no migration background","1761","0.939731204829728","0.929013391650307","0.95044901800915"
"No","2015","Lower Saxony","direct migration background","407","0.922987094676761","0.897816758036288","0.948157431317233"
"No","2015","Lower Saxony","indirect migration background","100","0.955324231036374","0.915808969894798","0.99483949217795"
"No","2015","Bremen","no migration background","101","0.950719036635068","0.910451756953883","0.990986316316254"
"No","2015","Bremen","direct migration background","45","0.919020241715192","0.844872625096225","0.99316785833416"
"No","2015","Bremen","indirect migration background","9","","",""
"No","2015","North Rhine-Westphalia","no migration background","3294","0.93852849210303","0.930631712023814","0.946425272182246"
"No","2015","North Rhine-Westphalia","direct migration background","1096","0.932315323540835","0.917871851109785","0.946758795971885"
"No","2015","North Rhine-Westphalia","indirect migration background","436","0.917327967085213","0.892484127441367","0.942171806729059"
"No","2015","Hesse","no migration background","1104","0.920482576326162","0.905175353492555","0.93578979915977"
"No","2015","Hesse","direct migration background","331","0.903667910940613","0.87364512043048","0.933690701450746"
"No","2015","Hesse","indirect migration background","130","0.9519221647486","0.91673558201615","0.987108747481049"
"No","2015","Rhineland-Palatinate,Saarland","no migration background","990","0.930845186028076","0.915549796747967","0.946140575308186"
"No","2015","Rhineland-Palatinate,Saarland","direct migration background","316","0.94755578588389","0.923576831915505","0.971534739852275"
"No","2015","Rhineland-Palatinate,Saarland","indirect migration background","107","0.92776218369699","0.880240009373474","0.975284358020506"
"No","2015","Baden-Württemberg","no migration background","1916","0.931671282968961","0.920799498511972","0.942543067425949"
"No","2015","Baden-Württemberg","direct migration background","598","0.944538817466378","0.926736944550149","0.962340690382606"
"No","2015","Baden-Württemberg","indirect migration background","279","0.934043939086921","0.905910455885353","0.96217742228849"
"No","2015","Bavaria","no migration background","2855","0.941424543475169","0.9331056219886","0.949743464961738"
"No","2015","Bavaria","direct migration background","666","0.902914750476793","0.881243273404296","0.92458622754929"
"No","2015","Bavaria","indirect migration background","239","0.884875681092648","0.846734282168565","0.923017080016732"
"No","2015","Berlin","no migration background","690","0.921907719955853","0.902653476685915","0.941161963225791"
"No","2015","Berlin","direct migration background","104","0.941978880882904","0.899797506995303","0.984160254770505"
"No","2015","Berlin","indirect migration background","47","0.888766751238584","0.803307786047335","0.974225716429832"
"No","2015","Brandenburg","no migration background","833","0.957369126597109","0.944021360757087","0.970716892437131"
"No","2015","Brandenburg","direct migration background","97","1","1","1"
"No","2015","Brandenburg","indirect migration background","13","","",""
"No","2015","Mecklenburg-Western Pomerania","no migration background","500","0.94629945522787","0.927143848349027","0.965455062106714"
"No","2015","Mecklenburg-Western Pomerania","direct migration background","16","","",""
"No","2015","Mecklenburg-Western Pomerania","indirect migration background","12","","",""
"No","2015","Saxony","no migration background","1354","0.954425122680712","0.94363802636613","0.965212218995294"
"No","2015","Saxony","direct migration background","59","0.967842309788677","0.92427883216802","1.01140578740933"
"No","2015","Saxony","indirect migration background","28","","",""
"No","2015","Saxony-Anhalt","no migration background","779","0.957947149216346","0.944209587371422","0.97168471106127"
"No","2015","Saxony-Anhalt","direct migration background","44","0.98089247016681","0.941753252947495","1.02003168738613"
"No","2015","Saxony-Anhalt","indirect migration background","21","","",""
"No","2015","Thuringia","no migration background","819","0.945293054600251","0.930216682721545","0.960369426478957"
"No","2015","Thuringia","direct migration background","35","0.955596680394123","0.890102708579129","1.02109065220912"
"No","2015","Thuringia","indirect migration background","14","","",""
"Yes","2016","Schleswig-Holstein","no migration background","","","",""
"Yes","2016","Schleswig-Holstein","direct migration background","","","",""
"Yes","2016","Schleswig-Holstein","indirect migration background","","","",""
"Yes","2016","Hamburg","no migration background","","","",""
"Yes","2016","Hamburg","direct migration background","","","",""
"Yes","2016","Hamburg","indirect migration background","","","",""
"Yes","2016","Lower Saxony","no migration background","","","",""
"Yes","2016","Lower Saxony","direct migration background","","","",""
"Yes","2016","Lower Saxony","indirect migration background","","","",""
"Yes","2016","Bremen","no migration background","","","",""
"Yes","2016","Bremen","direct migration background","","","",""
"Yes","2016","Bremen","indirect migration background","","","",""
"Yes","2016","North Rhine-Westphalia","no migration background","","","",""
"Yes","2016","North Rhine-Westphalia","direct migration background","","","",""
"Yes","2016","North Rhine-Westphalia","indirect migration background","","","",""
"Yes","2016","Hesse","no migration background","","","",""
"Yes","2016","Hesse","direct migration background","","","",""
"Yes","2016","Hesse","indirect migration background","","","",""
"Yes","2016","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Yes","2016","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Yes","2016","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Yes","2016","Baden-Württemberg","no migration background","","","",""
"Yes","2016","Baden-Württemberg","direct migration background","","","",""
"Yes","2016","Baden-Württemberg","indirect migration background","","","",""
"Yes","2016","Bavaria","no migration background","","","",""
"Yes","2016","Bavaria","direct migration background","","","",""
"Yes","2016","Bavaria","indirect migration background","","","",""
"Yes","2016","Berlin","no migration background","","","",""
"Yes","2016","Berlin","direct migration background","","","",""
"Yes","2016","Berlin","indirect migration background","","","",""
"Yes","2016","Brandenburg","no migration background","","","",""
"Yes","2016","Brandenburg","direct migration background","","","",""
"Yes","2016","Brandenburg","indirect migration background","","","",""
"Yes","2016","Mecklenburg-Western Pomerania","no migration background","","","",""
"Yes","2016","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Yes","2016","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Yes","2016","Saxony","no migration background","","","",""
"Yes","2016","Saxony","direct migration background","","","",""
"Yes","2016","Saxony","indirect migration background","","","",""
"Yes","2016","Saxony-Anhalt","no migration background","","","",""
"Yes","2016","Saxony-Anhalt","direct migration background","","","",""
"Yes","2016","Saxony-Anhalt","indirect migration background","","","",""
"Yes","2016","Thuringia","no migration background","","","",""
"Yes","2016","Thuringia","direct migration background","","","",""
"Yes","2016","Thuringia","indirect migration background","","","",""
"No","2016","Schleswig-Holstein","no migration background","","","",""
"No","2016","Schleswig-Holstein","direct migration background","","","",""
"No","2016","Schleswig-Holstein","indirect migration background","","","",""
"No","2016","Hamburg","no migration background","","","",""
"No","2016","Hamburg","direct migration background","","","",""
"No","2016","Hamburg","indirect migration background","","","",""
"No","2016","Lower Saxony","no migration background","","","",""
"No","2016","Lower Saxony","direct migration background","","","",""
"No","2016","Lower Saxony","indirect migration background","","","",""
"No","2016","Bremen","no migration background","","","",""
"No","2016","Bremen","direct migration background","","","",""
"No","2016","Bremen","indirect migration background","","","",""
"No","2016","North Rhine-Westphalia","no migration background","","","",""
"No","2016","North Rhine-Westphalia","direct migration background","","","",""
"No","2016","North Rhine-Westphalia","indirect migration background","","","",""
"No","2016","Hesse","no migration background","","","",""
"No","2016","Hesse","direct migration background","","","",""
"No","2016","Hesse","indirect migration background","","","",""
"No","2016","Rhineland-Palatinate,Saarland","no migration background","","","",""
"No","2016","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"No","2016","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"No","2016","Baden-Württemberg","no migration background","","","",""
"No","2016","Baden-Württemberg","direct migration background","","","",""
"No","2016","Baden-Württemberg","indirect migration background","","","",""
"No","2016","Bavaria","no migration background","","","",""
"No","2016","Bavaria","direct migration background","","","",""
"No","2016","Bavaria","indirect migration background","","","",""
"No","2016","Berlin","no migration background","","","",""
"No","2016","Berlin","direct migration background","","","",""
"No","2016","Berlin","indirect migration background","","","",""
"No","2016","Brandenburg","no migration background","","","",""
"No","2016","Brandenburg","direct migration background","","","",""
"No","2016","Brandenburg","indirect migration background","","","",""
"No","2016","Mecklenburg-Western Pomerania","no migration background","","","",""
"No","2016","Mecklenburg-Western Pomerania","direct migration background","","","",""
"No","2016","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"No","2016","Saxony","no migration background","","","",""
"No","2016","Saxony","direct migration background","","","",""
"No","2016","Saxony","indirect migration background","","","",""
"No","2016","Saxony-Anhalt","no migration background","","","",""
"No","2016","Saxony-Anhalt","direct migration background","","","",""
"No","2016","Saxony-Anhalt","indirect migration background","","","",""
"No","2016","Thuringia","no migration background","","","",""
"No","2016","Thuringia","direct migration background","","","",""
"No","2016","Thuringia","indirect migration background","","","",""
"Yes","2017","Schleswig-Holstein","no migration background","63","0.071870657776404","0.0535206681163319","0.0902206474364762"
"Yes","2017","Schleswig-Holstein","direct migration background","10","","",""
"Yes","2017","Schleswig-Holstein","indirect migration background","7","","",""
"Yes","2017","Hamburg","no migration background","26","","",""
"Yes","2017","Hamburg","direct migration background","8","","",""
"Yes","2017","Hamburg","indirect migration background","1","","",""
"Yes","2017","Lower Saxony","no migration background","168","0.0795254551256542","0.0679839367481041","0.0910669735032044"
"Yes","2017","Lower Saxony","direct migration background","37","0.100540208037594","0.073089193793577","0.127991222281611"
"Yes","2017","Lower Saxony","indirect migration background","13","","",""
"Yes","2017","Bremen","no migration background","17","","",""
"Yes","2017","Bremen","direct migration background","2","","",""
"Yes","2017","Bremen","indirect migration background","","","",""
"Yes","2017","North Rhine-Westphalia","no migration background","294","0.0716352123358406","0.0634552230461486","0.0798152016255326"
"Yes","2017","North Rhine-Westphalia","direct migration background","73","0.0530812554867539","0.0405214089759659","0.0656411019975419"
"Yes","2017","North Rhine-Westphalia","indirect migration background","42","0.087375025395627","0.0629628566274135","0.11178719416384"
"Yes","2017","Hesse","no migration background","83","0.0719212773100311","0.0576502140948808","0.0861923405251813"
"Yes","2017","Hesse","direct migration background","33","0.0615801669236152","0.0377221244549752","0.0854382093922552"
"Yes","2017","Hesse","indirect migration background","9","","",""
"Yes","2017","Rhineland-Palatinate,Saarland","no migration background","58","0.0621251579775354","0.0475457428635114","0.0767045730915594"
"Yes","2017","Rhineland-Palatinate,Saarland","direct migration background","24","","",""
"Yes","2017","Rhineland-Palatinate,Saarland","indirect migration background","8","","",""
"Yes","2017","Baden-Württemberg","no migration background","172","0.0723288777034246","0.0613128830419694","0.0833448723648798"
"Yes","2017","Baden-Württemberg","direct migration background","46","0.0642305367024686","0.0450713099143537","0.0833897634905835"
"Yes","2017","Baden-Württemberg","indirect migration background","31","0.0738367490767443","0.0438425878776207","0.103830910275868"
"Yes","2017","Bavaria","no migration background","221","0.0626565772857972","0.0542002630882646","0.0711128914833297"
"Yes","2017","Bavaria","direct migration background","55","0.0802858973472831","0.0617321968803634","0.0988395978142028"
"Yes","2017","Bavaria","indirect migration background","28","","",""
"Yes","2017","Berlin","no migration background","60","0.0730709374733169","0.0548186137332574","0.0913232612133763"
"Yes","2017","Berlin","direct migration background","17","","",""
"Yes","2017","Berlin","indirect migration background","4","","",""
"Yes","2017","Brandenburg","no migration background","54","0.0545823069495538","0.0399589853744588","0.0692056285246488"
"Yes","2017","Brandenburg","direct migration background","2","","",""
"Yes","2017","Brandenburg","indirect migration background","1","","",""
"Yes","2017","Mecklenburg-Western Pomerania","no migration background","33","0.0421516096556567","0.0254195780048975","0.0588836413064158"
"Yes","2017","Mecklenburg-Western Pomerania","direct migration background","1","","",""
"Yes","2017","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Yes","2017","Saxony","no migration background","95","0.0621023169115656","0.0501681630811685","0.0740364707419627"
"Yes","2017","Saxony","direct migration background","4","","",""
"Yes","2017","Saxony","indirect migration background","1","","",""
"Yes","2017","Saxony-Anhalt","no migration background","50","0.0628022634285883","0.0465878168928155","0.0790167099643611"
"Yes","2017","Saxony-Anhalt","direct migration background","4","","",""
"Yes","2017","Saxony-Anhalt","indirect migration background","","","",""
"Yes","2017","Thuringia","no migration background","53","0.0595930466485588","0.0441268849433439","0.0750592083537738"
"Yes","2017","Thuringia","direct migration background","4","","",""
"Yes","2017","Thuringia","indirect migration background","1","","",""
"No","2017","Schleswig-Holstein","no migration background","698","0.928129342223596","0.909779352563524","0.946479331883668"
"No","2017","Schleswig-Holstein","direct migration background","136","0.906822790939962","0.859672136462701","0.953973445417223"
"No","2017","Schleswig-Holstein","indirect migration background","39","0.912832454960892","0.831316594181225","0.99434831574056"
"No","2017","Hamburg","no migration background","299","0.907630208396632","0.876150850630592","0.939109566162672"
"No","2017","Hamburg","direct migration background","90","0.926306781369404","0.874578715829881","0.978034846908927"
"No","2017","Hamburg","indirect migration background","44","0.989854942068556","0.960576033891241","1.01913385024587"
"No","2017","Lower Saxony","no migration background","1943","0.920474544874346","0.908933026496795","0.932016063251896"
"No","2017","Lower Saxony","direct migration background","424","0.899459791962406","0.872008777718389","0.926910806206423"
"No","2017","Lower Saxony","indirect migration background","124","0.908976225899273","0.860810125234808","0.957142326563738"
"No","2017","Bremen","no migration background","124","0.937523518138665","0.897576174722767","0.977470861554562"
"No","2017","Bremen","direct migration background","65","0.977420091642073","0.941847753809414","1.01299242947473"
"No","2017","Bremen","indirect migration background","12","","",""
"No","2017","North Rhine-Westphalia","no migration background","3524","0.928364787664159","0.920184798374467","0.936544776953851"
"No","2017","North Rhine-Westphalia","direct migration background","1151","0.946918744513246","0.934358898002458","0.959478591024034"
"No","2017","North Rhine-Westphalia","indirect migration background","472","0.912624974604373","0.88821280583616","0.937037143372586"
"No","2017","Hesse","no migration background","1176","0.928078722689969","0.913807659474819","0.942349785905119"
"No","2017","Hesse","direct migration background","357","0.938419833076385","0.914561790607745","0.962277875545025"
"No","2017","Hesse","indirect migration background","138","0.97126996547867","0.944266004161115","0.998273926796226"
"No","2017","Rhineland-Palatinate,Saarland","no migration background","995","0.937874842022465","0.923295426908441","0.952454257136489"
"No","2017","Rhineland-Palatinate,Saarland","direct migration background","348","0.927396326103247","0.901027633016701","0.953765019189794"
"No","2017","Rhineland-Palatinate,Saarland","indirect migration background","100","0.86679174256386","0.802706332213148","0.930877152914573"
"No","2017","Baden-Württemberg","no migration background","1952","0.927671122296575","0.91665512763512","0.938687116958031"
"No","2017","Baden-Württemberg","direct migration background","583","0.935769463297531","0.916610236509417","0.954928690085646"
"No","2017","Baden-Württemberg","indirect migration background","261","0.926163250923256","0.896169089724132","0.956157412122379"
"No","2017","Bavaria","no migration background","2934","0.937343422714203","0.92888710851667","0.945799736911735"
"No","2017","Bavaria","direct migration background","769","0.919714102652717","0.901160402185797","0.938267803119637"
"No","2017","Bavaria","indirect migration background","231","0.824902700555415","0.778617804191131","0.871187596919699"
"No","2017","Berlin","no migration background","721","0.926929062526683","0.908676738786624","0.945181386266743"
"No","2017","Berlin","direct migration background","137","0.917600194662104","0.874171420399293","0.961028968924915"
"No","2017","Berlin","indirect migration background","57","0.973928984165097","0.933941342144145","1.01391662618605"
"No","2017","Brandenburg","no migration background","873","0.945417693050446","0.930794371475351","0.960041014625541"
"No","2017","Brandenburg","direct migration background","97","0.934015510172329","0.885113302075966","0.982917718268692"
"No","2017","Brandenburg","indirect migration background","16","","",""
"No","2017","Mecklenburg-Western Pomerania","no migration background","521","0.957848390344343","0.941116358693584","0.974580421995102"
"No","2017","Mecklenburg-Western Pomerania","direct migration background","16","","",""
"No","2017","Mecklenburg-Western Pomerania","indirect migration background","11","","",""
"No","2017","Saxony","no migration background","1476","0.937897683088434","0.925963529258037","0.949831836918831"
"No","2017","Saxony","direct migration background","62","0.937382801909853","0.878933217289194","0.995832386530512"
"No","2017","Saxony","indirect migration background","26","","",""
"No","2017","Saxony-Anhalt","no migration background","810","0.937197736571412","0.920983290035639","0.953412183107185"
"No","2017","Saxony-Anhalt","direct migration background","43","0.954671280774687","0.895199243617588","1.01414331793178"
"No","2017","Saxony-Anhalt","indirect migration background","21","","",""
"No","2017","Thuringia","no migration background","847","0.940406953351441","0.924940791646226","0.955873115056656"
"No","2017","Thuringia","direct migration background","70","0.988061275488399","0.963315382194477","1.01280716878232"
"No","2017","Thuringia","indirect migration background","17","","",""
"Yes","2018","Schleswig-Holstein","no migration background","","","",""
"Yes","2018","Schleswig-Holstein","direct migration background","","","",""
"Yes","2018","Schleswig-Holstein","indirect migration background","","","",""
"Yes","2018","Hamburg","no migration background","","","",""
"Yes","2018","Hamburg","direct migration background","","","",""
"Yes","2018","Hamburg","indirect migration background","","","",""
"Yes","2018","Lower Saxony","no migration background","","","",""
"Yes","2018","Lower Saxony","direct migration background","","","",""
"Yes","2018","Lower Saxony","indirect migration background","","","",""
"Yes","2018","Bremen","no migration background","","","",""
"Yes","2018","Bremen","direct migration background","","","",""
"Yes","2018","Bremen","indirect migration background","","","",""
"Yes","2018","North Rhine-Westphalia","no migration background","","","",""
"Yes","2018","North Rhine-Westphalia","direct migration background","","","",""
"Yes","2018","North Rhine-Westphalia","indirect migration background","","","",""
"Yes","2018","Hesse","no migration background","","","",""
"Yes","2018","Hesse","direct migration background","","","",""
"Yes","2018","Hesse","indirect migration background","","","",""
"Yes","2018","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Yes","2018","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Yes","2018","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Yes","2018","Baden-Württemberg","no migration background","","","",""
"Yes","2018","Baden-Württemberg","direct migration background","","","",""
"Yes","2018","Baden-Württemberg","indirect migration background","","","",""
