"ple0017","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Yes","2018","35-65 y.","vocational + Abi","","","","","1"
"Yes","2018","35-65 y.","higher vocational","","","","","1"
"Yes","2018","35-65 y.","higher education","","","","","1"
"Yes","2018","66 and older","in school","","","","","1"
"Yes","2018","66 and older","inadequately","","","","","1"
"Yes","2018","16-34 y.","higher education","","","","","1"
"Yes","2018","35-65 y.","in school","","","","","1"
"Yes","2018","16-34 y.","in school","","","","","1"
"Yes","2018","35-65 y.","inadequately","","","","","1"
"Yes","2018","16-34 y.","inadequately","","","","","1"
"Yes","2018","35-65 y.","general elemantary","","","","","1"
"Yes","2018","35-65 y.","middle vocational","","","","","1"
"Yes","2018","16-34 y.","middle vocational","","","","","1"
"Yes","2018","16-34 y.","vocational + Abi","","","","","1"
"Yes","2018","16-34 y.","general elemantary","","","","","1"
"Yes","2018","16-34 y.","higher vocational","","","","","1"
"No","2019","16-34 y.","in school","305","0.922059309467434","0.893179411985785","0.950939206949083","2"
"No","2019","16-34 y.","inadequately","101","0.940885657334403","0.896199700807071","0.985571613861736","2"
"No","2019","16-34 y.","general elemantary","777","0.935311696567352","0.918717052913082","0.951906340221623","2"
"No","2019","16-34 y.","middle vocational","1899","0.921016789075251","0.909423090299713","0.93261048785079","2"
"No","2019","16-34 y.","vocational + Abi","427","0.938962438514316","0.917108972576496","0.960815904452135","2"
"No","2019","16-34 y.","higher vocational","128","0.956264084693895","0.921766456342483","0.990761713045306","2"
"No","2019","16-34 y.","higher education","929","0.921498233100033","0.90489453629319","0.938101929906876","2"
"No","2019","35-65 y.","in school","","","","","2"
"No","2019","35-65 y.","inadequately","223","0.901570011029228","0.864569147110945","0.938570874947512","2"
"No","2019","35-65 y.","general elemantary","938","0.93250285634262","0.917114118446134","0.947891594239106","2"
"No","2019","35-65 y.","middle vocational","5926","0.916144719067639","0.90938943041747","0.922900007717808","2"
"No","2019","35-65 y.","vocational + Abi","1399","0.91426773616983","0.900298457826269","0.92823701451339","2"
"No","2019","35-65 y.","higher vocational","1045","0.905236452880955","0.888286517243178","0.922186388518732","2"
"No","2019","35-65 y.","higher education","4191","0.921460890145174","0.913646758801651","0.929275021488696","2"
"No","2019","66 and older","in school","","","","","2"
"No","2019","66 and older","inadequately","31","0.872088607602598","0.761439226606018","0.982737988599179","2"
"No","2019","66 and older","general elemantary","525","0.930831338123321","0.90975909935986","0.951903576886782","2"
"No","2019","66 and older","middle vocational","2488","0.952738158354151","0.944565933468967","0.960910383239336","2"
"No","2019","66 and older","vocational + Abi","163","0.974869560232487","0.951271405851805","0.99846771461317","2"
"No","2019","66 and older","higher vocational","376","0.963109842961675","0.944402636033496","0.981817049889854","2"
"No","2019","66 and older","higher education","1403","0.961251266386334","0.951358411835763","0.971144120936904","2"
"Yes","2019","66 and older","higher vocational","14","","","","1"
"Yes","2019","66 and older","higher education","59","0.0387487336136663","0.0288558790630958","0.0486415881642369","1"
"Yes","2019","66 and older","general elemantary","32","0.069168661876679","0.0480964231132182","0.0902409006401399","1"
"Yes","2019","66 and older","middle vocational","102","0.0472618416458489","0.0390896167606644","0.0554340665310334","1"
"Yes","2019","66 and older","vocational + Abi","6","","","","1"
"Yes","2019","66 and older","in school","","","","","1"
"Yes","2019","66 and older","inadequately","4","","","","1"
"Yes","2019","35-65 y.","vocational + Abi","144","0.0857322638301704","0.0717629854866101","0.0997015421737306","1"
"Yes","2019","35-65 y.","higher vocational","102","0.094763547119045","0.0778136114812682","0.111713482756822","1"
"Yes","2019","35-65 y.","higher education","362","0.0785391098548264","0.0707249785113039","0.0863532411983489","1"
"Yes","2019","16-34 y.","higher education","79","0.0785017668999671","0.0618980700931239","0.0951054637068103","1"
"Yes","2019","35-65 y.","general elemantary","83","0.06749714365738","0.0521084057608943","0.0828858815538657","1"
"Yes","2019","35-65 y.","middle vocational","541","0.083855280932361","0.077099992282192","0.09061056958253","1"
"Yes","2019","16-34 y.","in school","26","","","","1"
"Yes","2019","35-65 y.","in school","","","","","1"
"Yes","2019","35-65 y.","inadequately","26","","","","1"
"Yes","2019","16-34 y.","vocational + Abi","34","0.0610375614856843","0.0391840955478648","0.0828910274235038","1"
"Yes","2019","16-34 y.","middle vocational","180","0.0789832109247486","0.0673895121492102","0.090576909700287","1"
"Yes","2019","16-34 y.","inadequately","6","","","","1"
"Yes","2019","16-34 y.","general elemantary","67","0.0646883034326476","0.0480936597783768","0.0812829470869185","1"
"Yes","2019","16-34 y.","higher vocational","7","","","","1"
