"ple0017","year","age_gr","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"No","2018","66 and older","Couple + C. LE and GT 16","","","",""
"Yes","2019","16-34 y.","1-pers.-HH","88","0.0943163319708815","0.0747714420649329","0.11386122187683"
"Yes","2019","16-34 y.","(Married) couple without C. ","93","0.0703514760088872","0.054532541303327","0.0861704107144474"
"Yes","2019","16-34 y.","Single parent ","62","0.0799663202723389","0.0604102634375953","0.0995223771070825"
"Yes","2019","16-34 y.","Couple + C. LE 16 ","81","0.063064091333811","0.0481099636978544","0.0780182189697676"
"Yes","2019","16-34 y.","Couple + C. GT 16 ","52","0.0608977150180288","0.0452826914912724","0.0765127385447852"
"Yes","2019","16-34 y.","Couple + C. LE and GT 16","39","0.0781071100719895","0.0579531658387257","0.0982610543052533"
"Yes","2019","35-65 y.","1-pers.-HH","157","0.0725782327282906","0.0610274067325245","0.0841290587240567"
"Yes","2019","35-65 y.","(Married) couple without C. ","301","0.0722287214056068","0.0643376080824088","0.0801198347288049"
"Yes","2019","35-65 y.","Single parent ","149","0.125993931162798","0.107612557482529","0.144375304843067"
"Yes","2019","35-65 y.","Couple + C. LE 16 ","322","0.0758269593755403","0.0678028567298178","0.0838510620212629"
"Yes","2019","35-65 y.","Couple + C. GT 16 ","159","0.103222873912488","0.0894624906147027","0.116983257210273"
"Yes","2019","35-65 y.","Couple + C. LE and GT 16","146","0.0911068787095889","0.0765638063408317","0.105649951078346"
"Yes","2019","66 and older","1-pers.-HH","70","0.0479064321856806","0.0369665087562374","0.0588463556151238"
"Yes","2019","66 and older","(Married) couple without C. ","130","0.0486113131670517","0.0413996268534764","0.0558229994806269"
"Yes","2019","66 and older","Single parent ","6","","",""
"Yes","2019","66 and older","Couple + C. LE 16 ","","","",""
"Yes","2019","66 and older","Couple + C. GT 16 ","8","","",""
"Yes","2019","66 and older","Couple + C. LE and GT 16","","","",""
"No","2019","16-34 y.","1-pers.-HH","771","0.905683668029118","0.88613877812317","0.925228557935067"
"No","2019","16-34 y.","(Married) couple without C. ","911","0.929648523991113","0.913829589285553","0.945467458696673"
"No","2019","16-34 y.","Single parent ","677","0.920033679727661","0.900477622892918","0.939589736562405"
"No","2019","16-34 y.","Couple + C. LE 16 ","934","0.936935908666189","0.921981781030232","0.951890036302146"
"No","2019","16-34 y.","Couple + C. GT 16 ","849","0.939102284981971","0.923487261455215","0.954717308508728"
"No","2019","16-34 y.","Couple + C. LE and GT 16","642","0.921892889928011","0.901738945694747","0.942046834161274"
"No","2019","35-65 y.","1-pers.-HH","1781","0.927421767271709","0.915870941275943","0.938972593267476"
"No","2019","35-65 y.","(Married) couple without C. ","3833","0.927771278594393","0.919880165271195","0.935662391917591"
"No","2019","35-65 y.","Single parent ","1103","0.874006068837202","0.855624695156933","0.892387442517471"
"No","2019","35-65 y.","Couple + C. LE 16 ","3859","0.92417304062446","0.916148937978737","0.932197143270182"
"No","2019","35-65 y.","Couple + C. GT 16 ","1719","0.896777126087512","0.883016742789727","0.910537509385297"
"No","2019","35-65 y.","Couple + C. LE and GT 16","1358","0.908893121290411","0.894350048921654","0.923436193659168"
"No","2019","66 and older","1-pers.-HH","1394","0.952093567814319","0.941153644384876","0.963033491243763"
"No","2019","66 and older","(Married) couple without C. ","3286","0.951388686832948","0.944177000519373","0.958600373146524"
"No","2019","66 and older","Single parent ","72","0.875481704475122","0.802209221164826","0.948754187785418"
"No","2019","66 and older","Couple + C. LE 16 ","8","","",""
"No","2019","66 and older","Couple + C. GT 16 ","191","0.979238286877913","0.959427700137513","0.999048873618312"
"No","2019","66 and older","Couple + C. LE and GT 16","4","","",""
