"ple0017","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"No","2013","1-pers.-HH","higher vocational","183","0.922960948101818","0.886188754847367","0.959733141356269","2"
"No","2013","1-pers.-HH","higher education","744","0.952367753649207","0.937534433405368","0.967201073893045","2"
"No","2013","(Married) couple without C. ","in school","2","","","","2"
"No","2013","(Married) couple without C. ","inadequately","52","0.921020710075121","0.849742291337326","0.992299128812915","2"
"No","2013","(Married) couple without C. ","general elemantary","594","0.951839606112901","0.935107536247231","0.968571675978571","2"
"No","2013","Single parent ","inadequately","17","","","","2"
"No","2013","Single parent ","general elemantary","163","0.934250358718396","0.897840715742355","0.970660001694437","2"
"No","2013","Single parent ","middle vocational","497","0.934183089745712","0.913365301531657","0.955000877959767","2"
"No","2013","Single parent ","vocational + Abi","51","0.864127602241954","0.777426019732061","0.950829184751847","2"
"No","2013","Single parent ","higher vocational","30","0.886846408753742","0.781898824609701","0.991793992897784","2"
"Yes","2013","Couple + C. GT 16 ","vocational + Abi","15","","","","1"
"Yes","2013","Couple + C. GT 16 ","higher vocational","10","","","","1"
"Yes","2013","Couple + C. GT 16 ","higher education","28","","","","1"
"Yes","2013","Couple + C. LE and GT 16","in school","4","","","","1"
"Yes","2013","Couple + C. LE and GT 16","inadequately","5","","","","1"
"Yes","2013","1-pers.-HH","in school","","","","","1"
"Yes","2013","1-pers.-HH","inadequately","5","","","","1"
"Yes","2013","1-pers.-HH","general elemantary","23","","","","1"
"Yes","2013","1-pers.-HH","middle vocational","112","0.0705409880011311","0.0585407716307297","0.0825412043715324","1"
"Yes","2013","1-pers.-HH","vocational + Abi","16","","","","1"
"Yes","2013","1-pers.-HH","higher vocational","19","","","","1"
"Yes","2013","1-pers.-HH","higher education","48","0.0476322463507935","0.0327989261069547","0.0624655665946322","1"
"Yes","2013","(Married) couple without C. ","in school","2","","","","1"
"Yes","2013","(Married) couple without C. ","inadequately","3","","","","1"
"Yes","2013","(Married) couple without C. ","general elemantary","35","0.0481603938870992","0.0314283240214291","0.0648924637527692","1"
"Yes","2013","(Married) couple without C. ","middle vocational","224","0.0613756771934287","0.0538782987338415","0.0688730556530159","1"
"Yes","2013","(Married) couple without C. ","vocational + Abi","25","","","","1"
"Yes","2013","(Married) couple without C. ","higher vocational","36","0.059021778457","0.0402275044819539","0.0778160524320462","1"
"Yes","2013","(Married) couple without C. ","higher education","105","0.0566315638559236","0.0466308877770368","0.0666322399348104","1"
"Yes","2013","Single parent ","in school","2","","","","1"
"Yes","2013","Single parent ","inadequately","3","","","","1"
"Yes","2013","Single parent ","general elemantary","15","","","","1"
"Yes","2013","Single parent ","middle vocational","48","0.0658169102542884","0.0449991220402334","0.0866346984683435","1"
"Yes","2013","Single parent ","vocational + Abi","9","","","","1"
"Yes","2013","Single parent ","higher vocational","5","","","","1"
"Yes","2013","Single parent ","higher education","13","","","","1"
"Yes","2013","Couple + C. LE 16 ","in school","","","","","1"
"Yes","2013","Couple + C. LE 16 ","inadequately","3","","","","1"
"Yes","2013","Couple + C. LE 16 ","general elemantary","14","","","","1"
"Yes","2013","Couple + C. LE 16 ","middle vocational","101","0.0826415383388219","0.0675870756657389","0.0976960010119049","1"
"Yes","2013","Couple + C. LE 16 ","vocational + Abi","20","","","","1"
"Yes","2013","Couple + C. LE 16 ","higher vocational","17","","","","1"
"Yes","2013","Couple + C. LE 16 ","higher education","52","0.0866630606151538","0.0667913501335695","0.106534771096738","1"
"Yes","2013","Couple + C. GT 16 ","in school","7","","","","1"
"Yes","2013","Couple + C. GT 16 ","inadequately","1","","","","1"
"Yes","2013","Couple + C. GT 16 ","general elemantary","19","","","","1"
"Yes","2013","Couple + C. GT 16 ","middle vocational","68","0.0468754943457208","0.0356209947034147","0.0581299939880269","1"
"Yes","2013","Couple + C. LE and GT 16","general elemantary","12","","","","1"
"Yes","2013","Couple + C. LE and GT 16","middle vocational","31","0.0821704396313514","0.0550191388092123","0.109321740453491","1"
"Yes","2013","Couple + C. LE and GT 16","vocational + Abi","2","","","","1"
"Yes","2013","Couple + C. LE and GT 16","higher vocational","9","","","","1"
"Yes","2013","Couple + C. LE and GT 16","higher education","10","","","","1"
"No","2014","1-pers.-HH","in school","","","","","2"
"No","2014","1-pers.-HH","inadequately","","","","","2"
"No","2014","1-pers.-HH","general elemantary","","","","","2"
"No","2014","1-pers.-HH","middle vocational","","","","","2"
"No","2014","1-pers.-HH","vocational + Abi","","","","","2"
"No","2014","(Married) couple without C. ","middle vocational","","","","","2"
"No","2014","(Married) couple without C. ","vocational + Abi","","","","","2"
"No","2014","(Married) couple without C. ","higher vocational","","","","","2"
"No","2014","(Married) couple without C. ","higher education","","","","","2"
"No","2014","Single parent ","in school","","","","","2"
"No","2014","1-pers.-HH","higher vocational","","","","","2"
"No","2014","1-pers.-HH","higher education","","","","","2"
"No","2014","(Married) couple without C. ","in school","","","","","2"
"No","2014","(Married) couple without C. ","inadequately","","","","","2"
"No","2014","(Married) couple without C. ","general elemantary","","","","","2"
"No","2014","Single parent ","inadequately","","","","","2"
"No","2014","Single parent ","general elemantary","","","","","2"
"No","2014","Single parent ","middle vocational","","","","","2"
"No","2014","Single parent ","vocational + Abi","","","","","2"
"No","2014","Single parent ","higher vocational","","","","","2"
"No","2014","Single parent ","higher education","","","","","2"
"No","2014","Couple + C. LE 16 ","in school","","","","","2"
"No","2014","Couple + C. LE 16 ","inadequately","","","","","2"
"No","2014","Couple + C. LE 16 ","general elemantary","","","","","2"
"No","2014","Couple + C. LE 16 ","middle vocational","","","","","2"
"No","2014","Couple + C. LE 16 ","vocational + Abi","","","","","2"
"No","2014","Couple + C. LE 16 ","higher vocational","","","","","2"
"No","2014","Couple + C. LE 16 ","higher education","","","","","2"
"No","2014","Couple + C. GT 16 ","in school","","","","","2"
"No","2014","Couple + C. GT 16 ","inadequately","","","","","2"
"No","2014","Couple + C. GT 16 ","general elemantary","","","","","2"
"No","2014","Couple + C. GT 16 ","middle vocational","","","","","2"
"No","2014","Couple + C. GT 16 ","vocational + Abi","","","","","2"
"No","2014","Couple + C. GT 16 ","higher vocational","","","","","2"
"No","2014","Couple + C. GT 16 ","higher education","","","","","2"
"No","2014","Couple + C. LE and GT 16","in school","","","","","2"
"No","2014","Couple + C. LE and GT 16","inadequately","","","","","2"
"No","2014","Couple + C. LE and GT 16","general elemantary","","","","","2"
"No","2014","Couple + C. LE and GT 16","middle vocational","","","","","2"
"No","2014","Couple + C. LE and GT 16","vocational + Abi","","","","","2"
"No","2014","Couple + C. LE and GT 16","higher vocational","","","","","2"
"No","2014","Couple + C. LE and GT 16","higher education","","","","","2"
"Yes","2014","1-pers.-HH","in school","","","","","1"
"Yes","2014","1-pers.-HH","inadequately","","","","","1"
"Yes","2014","1-pers.-HH","general elemantary","","","","","1"
"Yes","2014","1-pers.-HH","middle vocational","","","","","1"
"Yes","2014","1-pers.-HH","vocational + Abi","","","","","1"
"Yes","2014","1-pers.-HH","higher vocational","","","","","1"
"Yes","2014","1-pers.-HH","higher education","","","","","1"
"Yes","2014","(Married) couple without C. ","in school","","","","","1"
"Yes","2014","(Married) couple without C. ","inadequately","","","","","1"
"Yes","2014","(Married) couple without C. ","general elemantary","","","","","1"
"Yes","2014","(Married) couple without C. ","middle vocational","","","","","1"
"Yes","2014","(Married) couple without C. ","vocational + Abi","","","","","1"
"Yes","2014","(Married) couple without C. ","higher vocational","","","","","1"
"Yes","2014","(Married) couple without C. ","higher education","","","","","1"
"Yes","2014","Single parent ","in school","","","","","1"
"Yes","2014","Single parent ","inadequately","","","","","1"
"Yes","2014","Single parent ","general elemantary","","","","","1"
"Yes","2014","Single parent ","middle vocational","","","","","1"
"Yes","2014","Single parent ","vocational + Abi","","","","","1"
"Yes","2014","Single parent ","higher vocational","","","","","1"
"Yes","2014","Single parent ","higher education","","","","","1"
"Yes","2014","Couple + C. LE 16 ","in school","","","","","1"
"Yes","2014","Couple + C. LE 16 ","inadequately","","","","","1"
"Yes","2014","Couple + C. LE 16 ","general elemantary","","","","","1"
"Yes","2014","Couple + C. LE 16 ","middle vocational","","","","","1"
"Yes","2014","Couple + C. LE 16 ","vocational + Abi","","","","","1"
"Yes","2014","Couple + C. LE 16 ","higher vocational","","","","","1"
"Yes","2014","Couple + C. GT 16 ","vocational + Abi","","","","","1"
"Yes","2014","Couple + C. GT 16 ","higher vocational","","","","","1"
"Yes","2014","Couple + C. GT 16 ","higher education","","","","","1"
"Yes","2014","Couple + C. LE and GT 16","in school","","","","","1"
"Yes","2014","Couple + C. LE and GT 16","inadequately","","","","","1"
"Yes","2014","Couple + C. LE 16 ","higher education","","","","","1"
"Yes","2014","Couple + C. GT 16 ","in school","","","","","1"
"Yes","2014","Couple + C. GT 16 ","inadequately","","","","","1"
"Yes","2014","Couple + C. GT 16 ","general elemantary","","","","","1"
"Yes","2014","Couple + C. GT 16 ","middle vocational","","","","","1"
"Yes","2014","Couple + C. LE and GT 16","general elemantary","","","","","1"
"Yes","2014","Couple + C. LE and GT 16","middle vocational","","","","","1"
"Yes","2014","Couple + C. LE and GT 16","vocational + Abi","","","","","1"
"Yes","2014","Couple + C. LE and GT 16","higher vocational","","","","","1"
"Yes","2014","Couple + C. LE and GT 16","higher education","","","","","1"
"No","2015","1-pers.-HH","in school","4","","","","2"
"No","2015","1-pers.-HH","inadequately","37","0.840137206911223","0.731851643533284","0.948422770289163","2"
"No","2015","1-pers.-HH","general elemantary","409","0.957933353418129","0.939025564875561","0.976841141960696","2"
"No","2015","1-pers.-HH","middle vocational","1611","0.939929681431864","0.928680515268806","0.951178847594922","2"
"No","2015","1-pers.-HH","vocational + Abi","209","0.912407140229465","0.876029645285851","0.948784635173078","2"
"No","2015","(Married) couple without C. ","middle vocational","3563","0.936587031257704","0.928809793754786","0.944364268760623","2"
"No","2015","(Married) couple without C. ","vocational + Abi","397","0.934937680591584","0.911378339197106","0.958497021986061","2"
"No","2015","(Married) couple without C. ","higher vocational","521","0.952369178844017","0.934569447529853","0.97016891015818","2"
"No","2015","(Married) couple without C. ","higher education","1921","0.925114323206324","0.913670179009231","0.936558467403417","2"
"No","2015","Single parent ","in school","101","0.9803723005804","0.954330856868543","1.00641374429226","2"
"No","2015","Single parent ","inadequately","49","0.907044499942493","0.830993326335237","0.98309567354975","2"
"No","2015","Single parent ","general elemantary","332","0.91276379009205","0.883695371756696","0.941832208427404","2"
"No","2015","Single parent ","middle vocational","969","0.913222218391638","0.896433067989103","0.930011368794173","2"
"No","2015","Single parent ","vocational + Abi","159","0.872668780328522","0.825145177445501","0.920192383211544","2"
"No","2015","Single parent ","higher vocational","68","0.90984201891587","0.844586489859506","0.975097547972234","2"
"No","2015","Single parent ","higher education","295","0.894824276235686","0.86207062093953","0.927577931531843","2"
"No","2015","Couple + C. LE 16 ","in school","","","","","2"
"No","2015","Couple + C. LE 16 ","inadequately","113","0.937426491066455","0.894968743517533","0.979884238615377","2"
"No","2015","Couple + C. LE 16 ","general elemantary","467","0.94094147159568","0.920278836570289","0.961604106621071","2"
"No","2015","Couple + C. LE 16 ","middle vocational","2363","0.911324371352471","0.900335940413508","0.922312802291433","2"
"No","2015","Couple + C. LE 16 ","vocational + Abi","639","0.943829771768727","0.926587172469769","0.961072371067685","2"
"No","2015","Couple + C. LE 16 ","higher vocational","339","0.909981366367186","0.880936048537751","0.939026684196621","2"
"No","2015","Couple + C. LE 16 ","higher education","1656","0.935299797339644","0.923871899995615","0.946727694683672","2"
"No","2015","Couple + C. GT 16 ","in school","87","0.968666021190151","0.933446863112744","1.00388517926756","2"
"No","2015","Couple + C. GT 16 ","inadequately","28","","","","2"
"No","2015","Couple + C. GT 16 ","general elemantary","289","0.93583455631167","0.908643822160445","0.963025290462895","2"
"No","2015","Couple + C. GT 16 ","middle vocational","1308","0.947576329480248","0.935842567066374","0.959310091894122","2"
"No","2015","Couple + C. GT 16 ","vocational + Abi","193","0.910558974929741","0.87177620291835","0.949341746941133","2"
"No","2015","Couple + C. GT 16 ","higher vocational","203","0.978758785158902","0.959210779307154","0.998306791010649","2"
"No","2015","Couple + C. GT 16 ","higher education","486","0.948901480482018","0.929902164701596","0.967900796262441","2"
"No","2015","Couple + C. LE and GT 16","in school","129","0.982871178617874","0.960819872870081","1.00492248436567","2"
"No","2015","Couple + C. LE and GT 16","inadequately","53","0.923298603066662","0.855394688532414","0.991202517600909","2"
"No","2015","Couple + C. LE and GT 16","general elemantary","306","0.951535360318212","0.928400916966816","0.974669803669607","2"
"No","2015","Couple + C. LE and GT 16","middle vocational","824","0.955802865896939","0.942246322833816","0.969359408960062","2"
"No","2015","Couple + C. LE and GT 16","vocational + Abi","163","0.881134955420199","0.83450011222543","0.927769798614968","2"
"No","2015","Couple + C. LE and GT 16","higher vocational","96","0.87155715509754","0.807253698945976","0.935860611249104","2"
"No","2015","Couple + C. LE and GT 16","higher education","302","0.933585299667152","0.906302922228072","0.960867677106232","2"
"No","2015","1-pers.-HH","higher vocational","185","0.941782254878104","0.909167175661447","0.974397334094761","2"
"No","2015","1-pers.-HH","higher education","781","0.946213073463606","0.930893085403615","0.961533061523597","2"
"No","2015","(Married) couple without C. ","in school","1","","","","2"
"No","2015","(Married) couple without C. ","inadequately","58","0.897768821595867","0.822359299389113","0.973178343802621","2"
"No","2015","(Married) couple without C. ","general elemantary","579","0.926814483465597","0.906146783383739","0.947482183547455","2"
"Yes","2015","Couple + C. LE 16 ","inadequately","12","","","","1"
"Yes","2015","Couple + C. LE 16 ","general elemantary","33","0.0590585284043199","0.038395893378929","0.0797211634297109","1"
"Yes","2015","Couple + C. LE 16 ","middle vocational","208","0.0886756286475293","0.0776871977085667","0.0996640595864919","1"
"Yes","2015","Couple + C. LE 16 ","vocational + Abi","46","0.0561702282312729","0.0389276289323148","0.073412827530231","1"
"Yes","2015","Couple + C. LE 16 ","higher vocational","34","0.0900186336328141","0.0609733158033787","0.119063951462249","1"
"Yes","2015","Couple + C. GT 16 ","vocational + Abi","15","","","","1"
"Yes","2015","Couple + C. GT 16 ","higher vocational","6","","","","1"
"Yes","2015","Couple + C. GT 16 ","higher education","30","0.0510985195179816","0.0320992037375592","0.070097835298404","1"
"Yes","2015","Couple + C. LE and GT 16","in school","4","","","","1"
"Yes","2015","Couple + C. LE and GT 16","inadequately","6","","","","1"
"Yes","2015","1-pers.-HH","in school","","","","","1"
"Yes","2015","1-pers.-HH","inadequately","7","","","","1"
"Yes","2015","1-pers.-HH","general elemantary","24","","","","1"
"Yes","2015","1-pers.-HH","middle vocational","103","0.0600703185681363","0.0488211524050783","0.0713194847311943","1"
"Yes","2015","1-pers.-HH","vocational + Abi","23","","","","1"
"Yes","2015","1-pers.-HH","higher vocational","13","","","","1"
"Yes","2015","1-pers.-HH","higher education","52","0.053786926536394","0.0384669384764029","0.0691069145963852","1"
"Yes","2015","(Married) couple without C. ","in school","","","","","1"
"Yes","2015","(Married) couple without C. ","inadequately","4","","","","1"
"Yes","2015","(Married) couple without C. ","general elemantary","31","0.0731855165344032","0.0525178164525448","0.0938532166162616","1"
"Yes","2015","(Married) couple without C. ","middle vocational","209","0.0634129687422956","0.055635731239377","0.0711902062452143","1"
"Yes","2015","(Married) couple without C. ","vocational + Abi","24","","","","1"
"Yes","2015","(Married) couple without C. ","higher vocational","29","","","","1"
"Yes","2015","(Married) couple without C. ","higher education","111","0.0748856767936762","0.0634415325965833","0.0863298209907691","1"
"Yes","2015","Single parent ","in school","8","","","","1"
"Yes","2015","Single parent ","inadequately","7","","","","1"
"Yes","2015","Single parent ","general elemantary","30","0.0872362099079498","0.0581677915725956","0.116304628243304","1"
"Yes","2015","Single parent ","middle vocational","111","0.0867777816083619","0.0699886312058267","0.103566932010897","1"
"Yes","2015","Single parent ","vocational + Abi","30","0.127331219671478","0.079807616788456","0.174854822554499","1"
"Yes","2015","Single parent ","higher vocational","6","","","","1"
"Yes","2015","Single parent ","higher education","42","0.105175723764314","0.072422068468157","0.13792937906047","1"
"Yes","2015","Couple + C. LE 16 ","in school","","","","","1"
"Yes","2015","Couple + C. LE 16 ","higher education","124","0.0647002026603563","0.0532723053163277","0.076128100004385","1"
"Yes","2015","Couple + C. GT 16 ","in school","7","","","","1"
"Yes","2015","Couple + C. GT 16 ","inadequately","6","","","","1"
"Yes","2015","Couple + C. GT 16 ","general elemantary","23","","","","1"
"Yes","2015","Couple + C. GT 16 ","middle vocational","78","0.0524236705197518","0.0406899081058776","0.064157432933626","1"
"Yes","2015","Couple + C. LE and GT 16","general elemantary","25","","","","1"
"Yes","2015","Couple + C. LE and GT 16","middle vocational","59","0.0441971341030608","0.0306405910399382","0.0577536771661834","1"
"Yes","2015","Couple + C. LE and GT 16","vocational + Abi","22","","","","1"
"Yes","2015","Couple + C. LE and GT 16","higher vocational","8","","","","1"
"Yes","2015","Couple + C. LE and GT 16","higher education","18","","","","1"
"No","2016","1-pers.-HH","in school","","","","","2"
"No","2016","1-pers.-HH","inadequately","","","","","2"
"No","2016","1-pers.-HH","general elemantary","","","","","2"
"No","2016","1-pers.-HH","middle vocational","","","","","2"
"No","2016","1-pers.-HH","vocational + Abi","","","","","2"
"No","2016","(Married) couple without C. ","middle vocational","","","","","2"
"No","2016","(Married) couple without C. ","vocational + Abi","","","","","2"
"No","2016","(Married) couple without C. ","higher vocational","","","","","2"
"No","2016","(Married) couple without C. ","higher education","","","","","2"
"No","2016","Single parent ","in school","","","","","2"
"No","2016","Single parent ","inadequately","","","","","2"
"No","2016","Single parent ","general elemantary","","","","","2"
"No","2016","Single parent ","middle vocational","","","","","2"
"No","2016","Single parent ","vocational + Abi","","","","","2"
"No","2016","Single parent ","higher vocational","","","","","2"
"No","2016","Single parent ","higher education","","","","","2"
"No","2016","Couple + C. LE 16 ","in school","","","","","2"
"No","2016","Couple + C. LE 16 ","inadequately","","","","","2"
"No","2016","Couple + C. LE 16 ","general elemantary","","","","","2"
"No","2016","Couple + C. LE 16 ","middle vocational","","","","","2"
"No","2016","Couple + C. LE 16 ","vocational + Abi","","","","","2"
"No","2016","Couple + C. LE 16 ","higher vocational","","","","","2"
"No","2016","Couple + C. LE 16 ","higher education","","","","","2"
"No","2016","Couple + C. GT 16 ","in school","","","","","2"
"No","2016","Couple + C. GT 16 ","inadequately","","","","","2"
"No","2016","Couple + C. GT 16 ","general elemantary","","","","","2"
"No","2016","Couple + C. GT 16 ","middle vocational","","","","","2"
"No","2016","Couple + C. GT 16 ","vocational + Abi","","","","","2"
"No","2016","Couple + C. GT 16 ","higher vocational","","","","","2"
"No","2016","Couple + C. GT 16 ","higher education","","","","","2"
"No","2016","Couple + C. LE and GT 16","in school","","","","","2"
"No","2016","Couple + C. LE and GT 16","inadequately","","","","","2"
"No","2016","Couple + C. LE and GT 16","general elemantary","","","","","2"
"No","2016","Couple + C. LE and GT 16","middle vocational","","","","","2"
"No","2016","Couple + C. LE and GT 16","vocational + Abi","","","","","2"
"No","2016","Couple + C. LE and GT 16","higher vocational","","","","","2"
"No","2016","Couple + C. LE and GT 16","higher education","","","","","2"
"No","2016","1-pers.-HH","higher vocational","","","","","2"
"No","2016","1-pers.-HH","higher education","","","","","2"
"No","2016","(Married) couple without C. ","in school","","","","","2"
"No","2016","(Married) couple without C. ","inadequately","","","","","2"
"No","2016","(Married) couple without C. ","general elemantary","","","","","2"
"Yes","2016","Couple + C. LE 16 ","inadequately","","","","","1"
"Yes","2016","Couple + C. LE 16 ","general elemantary","","","","","1"
"Yes","2016","Couple + C. LE 16 ","middle vocational","","","","","1"
"Yes","2016","Couple + C. LE 16 ","vocational + Abi","","","","","1"
"Yes","2016","Couple + C. LE 16 ","higher vocational","","","","","1"
"Yes","2016","Couple + C. GT 16 ","vocational + Abi","","","","","1"
"Yes","2016","Couple + C. GT 16 ","higher vocational","","","","","1"
"Yes","2016","Couple + C. GT 16 ","higher education","","","","","1"
"Yes","2016","Couple + C. LE and GT 16","in school","","","","","1"
"Yes","2016","Couple + C. LE and GT 16","inadequately","","","","","1"
"Yes","2016","1-pers.-HH","in school","","","","","1"
"Yes","2016","1-pers.-HH","inadequately","","","","","1"
"Yes","2016","1-pers.-HH","general elemantary","","","","","1"
"Yes","2016","1-pers.-HH","middle vocational","","","","","1"
"Yes","2016","1-pers.-HH","vocational + Abi","","","","","1"
"Yes","2016","1-pers.-HH","higher vocational","","","","","1"
"Yes","2016","1-pers.-HH","higher education","","","","","1"
"Yes","2016","(Married) couple without C. ","in school","","","","","1"
"Yes","2016","(Married) couple without C. ","inadequately","","","","","1"
"Yes","2016","(Married) couple without C. ","general elemantary","","","","","1"
"Yes","2016","(Married) couple without C. ","middle vocational","","","","","1"
"Yes","2016","(Married) couple without C. ","vocational + Abi","","","","","1"
"Yes","2016","(Married) couple without C. ","higher vocational","","","","","1"
"Yes","2016","(Married) couple without C. ","higher education","","","","","1"
"Yes","2016","Single parent ","in school","","","","","1"
"Yes","2016","Single parent ","inadequately","","","","","1"
"Yes","2016","Single parent ","general elemantary","","","","","1"
"Yes","2016","Single parent ","middle vocational","","","","","1"
"Yes","2016","Single parent ","vocational + Abi","","","","","1"
"Yes","2016","Single parent ","higher vocational","","","","","1"
"Yes","2016","Single parent ","higher education","","","","","1"
"Yes","2016","Couple + C. LE 16 ","in school","","","","","1"
"Yes","2016","Couple + C. LE 16 ","higher education","","","","","1"
"Yes","2016","Couple + C. GT 16 ","in school","","","","","1"
"Yes","2016","Couple + C. GT 16 ","inadequately","","","","","1"
"Yes","2016","Couple + C. GT 16 ","general elemantary","","","","","1"
"Yes","2016","Couple + C. GT 16 ","middle vocational","","","","","1"
"Yes","2016","Couple + C. LE and GT 16","general elemantary","","","","","1"
"Yes","2016","Couple + C. LE and GT 16","middle vocational","","","","","1"
"Yes","2016","Couple + C. LE and GT 16","vocational + Abi","","","","","1"
"Yes","2016","Couple + C. LE and GT 16","higher vocational","","","","","1"
"Yes","2016","Couple + C. LE and GT 16","higher education","","","","","1"
"No","2017","1-pers.-HH","in school","3","","","","2"
"No","2017","1-pers.-HH","inadequately","36","0.803096027172365","0.68559741664693","0.920594637697799","2"
"No","2017","1-pers.-HH","general elemantary","427","0.947720578081329","0.927245493320867","0.968195662841791","2"
"No","2017","1-pers.-HH","middle vocational","1729","0.928379030841419","0.916654161973805","0.940103899709032","2"
"No","2017","1-pers.-HH","vocational + Abi","278","0.929718991629391","0.900984326355413","0.958453656903369","2"
"No","2017","1-pers.-HH","higher vocational","215","0.925223670539895","0.891156521621692","0.959290819458099","2"
"No","2017","1-pers.-HH","higher education","924","0.931532177598293","0.915776695266823","0.947287659929763","2"
"No","2017","(Married) couple without C. ","in school","2","","","","2"
"No","2017","(Married) couple without C. ","inadequately","66","0.905537007794688","0.839782543195183","0.971291472394193","2"
"No","2017","(Married) couple without C. ","general elemantary","592","0.935054310018356","0.915780753802599","0.954327866234112","2"
"No","2017","(Married) couple without C. ","middle vocational","3867","0.936743263219137","0.929283981106581","0.944202545331694","2"
"No","2017","(Married) couple without C. ","vocational + Abi","473","0.918757727495513","0.895023192156498","0.942492262834527","2"
"No","2017","(Married) couple without C. ","higher vocational","547","0.936536459303945","0.916814342161382","0.956258576446509","2"
"No","2017","(Married) couple without C. ","higher education","2180","0.941827411852234","0.932280102804884","0.951374720899584","2"
"No","2017","Single parent ","in school","89","0.944383291837625","0.898053435682586","0.990713147992664","2"
"No","2017","Single parent ","inadequately","52","0.873624813197662","0.792848356575719","0.954401269819605","2"
"No","2017","Single parent ","general elemantary","294","0.90139441820797","0.868881570334427","0.933907266081512","2"
"No","2017","Single parent ","middle vocational","937","0.89019372290489","0.871219596728829","0.909167849080952","2"
"No","2017","Single parent ","vocational + Abi","171","0.892724479794787","0.850048702226688","0.935400257362886","2"
"No","2017","Single parent ","higher vocational","62","0.754617065921623","0.653083641350575","0.856150490492671","2"
"No","2017","Single parent ","higher education","293","0.903796834770507","0.87193430673041","0.935659362810604","2"
"No","2017","Couple + C. LE 16 ","in school","3","","","","2"
"No","2017","Couple + C. LE 16 ","inadequately","116","0.934264963664628","0.891164720991377","0.977365206337879","2"
"No","2017","Couple + C. LE 16 ","general elemantary","453","0.924189316523376","0.900800340020006","0.947578293026746","2"
"No","2017","Couple + C. LE 16 ","middle vocational","2164","0.922944522791974","0.912137090192712","0.933751955391236","2"
"No","2017","Couple + C. LE 16 ","vocational + Abi","678","0.942487972788046","0.925667955791708","0.959307989784384","2"
"No","2017","Couple + C. LE 16 ","higher vocational","289","0.938279801501507","0.911746921649506","0.964812681353509","2"
"No","2017","Couple + C. LE 16 ","higher education","1751","0.943981754184988","0.933617241697506","0.954346266672469","2"
"No","2017","Couple + C. GT 16 ","in school","123","0.886931122057613","0.833708639878221","0.940153604237006","2"
"No","2017","Couple + C. GT 16 ","inadequately","36","0.807399619305634","0.686693578985694","0.928105659625574","2"
"No","2017","Couple + C. GT 16 ","general elemantary","354","0.930611252905016","0.905195021753705","0.956027484056327","2"
"No","2017","Couple + C. GT 16 ","middle vocational","1419","0.93081748536706","0.918030768015623","0.943604202718497","2"
"No","2017","Couple + C. GT 16 ","vocational + Abi","237","0.914794956035245","0.88059522886454","0.94899468320595","2"
"No","2017","Couple + C. GT 16 ","higher vocational","198","0.967077164387699","0.942943813653556","0.991210515121843","2"
"No","2017","Couple + C. GT 16 ","higher education","547","0.956583727044841","0.939998483318923","0.973168970770759","2"
"No","2017","Couple + C. LE and GT 16","in school","148","0.925897324197144","0.885561685013029","0.966232963381259","2"
"No","2017","Couple + C. LE and GT 16","inadequately","61","0.977567523576929","0.94128728814982","1.01384775900404","2"
"No","2017","Couple + C. LE and GT 16","general elemantary","298","0.909828186115788","0.87887785935246","0.940778512879116","2"
"No","2017","Couple + C. LE and GT 16","middle vocational","843","0.940204792836524","0.924883387750066","0.955526197922982","2"
"No","2017","Couple + C. LE and GT 16","vocational + Abi","154","0.915104043486432","0.873205167689531","0.957002919283332","2"
"No","2017","Couple + C. LE and GT 16","higher vocational","98","0.795335801945829","0.719244954914274","0.871426648977384","2"
"No","2017","Couple + C. LE and GT 16","higher education","337","0.922808039814984","0.89546484430285","0.950151235327119","2"
"Yes","2017","1-pers.-HH","in school","","","","","1"
"Yes","2017","1-pers.-HH","inadequately","8","","","","1"
"Yes","2017","1-pers.-HH","general elemantary","27","","","","1"
"Yes","2017","1-pers.-HH","middle vocational","129","0.0716209691585813","0.0598961002909675","0.0833458380261951","1"
"Yes","2017","1-pers.-HH","vocational + Abi","26","","","","1"
"Yes","2017","1-pers.-HH","higher vocational","14","","","","1"
"Yes","2017","1-pers.-HH","higher education","63","0.0684678224017071","0.0527123400702373","0.0842233047331768","1"
"Yes","2017","(Married) couple without C. ","in school","1","","","","1"
"Yes","2017","(Married) couple without C. ","inadequately","10","","","","1"
"Yes","2017","(Married) couple without C. ","general elemantary","36","0.0649456899816443","0.0456721337658875","0.0842192461974011","1"
"Yes","2017","(Married) couple without C. ","middle vocational","224","0.0632567367808626","0.0557974546683061","0.0707160188934192","1"
"Yes","2017","(Married) couple without C. ","vocational + Abi","36","0.0812422725044874","0.0575077371654732","0.104976807843502","1"
"Yes","2017","(Married) couple without C. ","higher vocational","40","0.0634635406960547","0.0437414235534913","0.0831856578386181","1"
"Yes","2017","(Married) couple without C. ","higher education","129","0.0581725881477662","0.0486252791004164","0.067719897195116","1"
"Yes","2017","Single parent ","in school","5","","","","1"
"Yes","2017","Single parent ","inadequately","13","","","","1"
"Yes","2017","Single parent ","general elemantary","29","","","","1"
"Yes","2017","Couple + C. LE 16 ","inadequately","11","","","","1"
"Yes","2017","Couple + C. LE 16 ","general elemantary","39","0.0758106834766241","0.0524217069732539","0.0991996599799943","1"
"Yes","2017","Couple + C. LE 16 ","middle vocational","175","0.0770554772080256","0.0662480446087636","0.0878629098072876","1"
