"ple0017","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence","value"
"Yes","2018","Couple + C. GT 16 ","no migration background","","","","","1"
"Yes","2018","Couple + C. LE and GT 16","direct migration background","","","","","1"
"Yes","2018","1-pers.-HH","no migration background","","","","","1"
"Yes","2018","1-pers.-HH","direct migration background","","","","","1"
"Yes","2018","1-pers.-HH","indirect migration background","","","","","1"
"Yes","2018","(Married) couple without C. ","no migration background","","","","","1"
"Yes","2018","Couple + C. GT 16 ","direct migration background","","","","","1"
"Yes","2018","Couple + C. GT 16 ","indirect migration background","","","","","1"
"Yes","2018","Couple + C. LE and GT 16","no migration background","","","","","1"
"Yes","2018","Couple + C. LE and GT 16","indirect migration background","","","","","1"
"Yes","2018","(Married) couple without C. ","direct migration background","","","","","1"
"Yes","2018","(Married) couple without C. ","indirect migration background","","","","","1"
"Yes","2018","Single parent ","no migration background","","","","","1"
"Yes","2018","Single parent ","direct migration background","","","","","1"
"No","2019","1-pers.-HH","no migration background","3342","0.93406911235663","0.925964911358342","0.942173313354918","2"
"No","2019","1-pers.-HH","direct migration background","402","0.945727638842627","0.924363833290415","0.967091444394839","2"
"No","2019","1-pers.-HH","indirect migration background","202","0.884165498858301","0.842534108915857","0.925796888800745","2"
"No","2019","(Married) couple without C. ","no migration background","6914","0.940195763089051","0.934771069871713","0.94562045630639","2"
"No","2019","(Married) couple without C. ","direct migration background","860","0.927907260691254","0.911302287253599","0.94451223412891","2"
"No","2019","(Married) couple without C. ","indirect migration background","256","0.895478341468916","0.859771270544176","0.931185412393655","2"
"No","2019","Single parent ","no migration background","1417","0.888883710662135","0.873426391271347","0.904341030052922","2"
"No","2019","Single parent ","direct migration background","246","0.898064559564174","0.862107843560191","0.934021275568156","2"
"No","2019","Single parent ","indirect migration background","189","0.912981363646919","0.874768283880187","0.951194443413652","2"
"No","2019","Couple + C. LE 16 ","no migration background","3306","0.920258083150987","0.911415205576868","0.929100960725106","2"
"No","2019","Couple + C. LE 16 ","direct migration background","1104","0.949450090295665","0.936923714981219","0.961976465610111","2"
"No","2019","Couple + C. LE 16 ","indirect migration background","391","0.92871611055581","0.904225345819549","0.953206875292072","2"
"No","2019","Couple + C. GT 16 ","no migration background","2137","0.916266409790682","0.904988053417426","0.927544766163938","2"
"No","2019","Couple + C. GT 16 ","direct migration background","397","0.914643324168143","0.888047724085164","0.941238924251122","2"
"No","2019","Couple + C. GT 16 ","indirect migration background","225","0.938129448214105","0.907457080855064","0.968801815573145","2"
"No","2019","Couple + C. LE and GT 16","no migration background","1333","0.894377688693075","0.878644403407795","0.910110973978355","2"
"No","2019","Couple + C. LE and GT 16","direct migration background","426","0.941902053914718","0.920501500226885","0.963302607602551","2"
"No","2019","Couple + C. LE and GT 16","indirect migration background","245","0.936978862904607","0.907666276382657","0.966291449426556","2"
"Yes","2019","Single parent ","indirect migration background","20","","","","1"
"Yes","2019","Couple + C. LE 16 ","no migration background","299","0.0797419168490133","0.0708990392748943","0.0885847944231322","1"
"Yes","2019","Couple + C. LE 16 ","direct migration background","71","0.0505499097043352","0.0380235343898893","0.0630762850187812","1"
"Yes","2019","Couple + C. LE 16 ","indirect migration background","33","0.0712838894441895","0.0467931247079276","0.0957746541804514","1"
"Yes","2019","Couple + C. GT 16 ","no migration background","180","0.083733590209318","0.0724552338360624","0.0950119465825736","1"
"Yes","2019","(Married) couple without C. ","no migration background","426","0.0598042369109489","0.0543795436936105","0.0652289301282874","1"
"Yes","2019","Couple + C. LE and GT 16","direct migration background","33","0.058097946085282","0.0366973923974488","0.0794984997731153","1"
"Yes","2019","Single parent ","no migration background","171","0.111116289337865","0.0956589699470779","0.126573608728653","1"
"Yes","2019","1-pers.-HH","no migration background","260","0.0659308876433703","0.0578266866450824","0.0740350886416581","1"
"Yes","2019","1-pers.-HH","direct migration background","30","0.0542723611573728","0.0329085556051607","0.0756361667095849","1"
"Yes","2019","1-pers.-HH","indirect migration background","25","","","","1"
"Yes","2019","(Married) couple without C. ","direct migration background","72","0.0720927393087459","0.0554877658710904","0.0886977127464013","1"
"Yes","2019","(Married) couple without C. ","indirect migration background","26","","","","1"
"Yes","2019","Couple + C. GT 16 ","indirect migration background","12","","","","1"
"Yes","2019","Couple + C. LE and GT 16","no migration background","133","0.105622311306925","0.0898890260216446","0.121355596592205","1"
"Yes","2019","Single parent ","direct migration background","26","","","","1"
"Yes","2019","Couple + C. GT 16 ","direct migration background","27","","","","1"
"Yes","2019","Couple + C. LE and GT 16","indirect migration background","19","","","","1"
