"pli0093_h","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Min 1x per month","1997","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Min 1x per month","1997","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Min 1x per month","1997","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Rarely","1997","lower secondary degree","1-pers.-HH","","","",""
"Rarely","1997","lower secondary degree","(Married) couple without C. ","","","",""
"Rarely","1997","lower secondary degree","Single parent ","","","",""
"Rarely","1997","lower secondary degree","Couple + C. LE 16 ","","","",""
"Rarely","1997","lower secondary degree","Couple + C. GT 16 ","","","",""
"Rarely","1997","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Rarely","1997","secondary school degree","1-pers.-HH","","","",""
"Rarely","1997","secondary school degree","(Married) couple without C. ","","","",""
"Rarely","1997","secondary school degree","Single parent ","","","",""
"Rarely","1997","secondary school degree","Couple + C. LE 16 ","","","",""
"Rarely","1997","secondary school degree","Couple + C. GT 16 ","","","",""
"Rarely","1997","secondary school degree","Couple + C. LE and GT 16","","","",""
"Rarely","1997","college entrance qualification","1-pers.-HH","","","",""
"Rarely","1997","college entrance qualification","(Married) couple without C. ","","","",""
"Rarely","1997","college entrance qualification","Single parent ","","","",""
"Rarely","1997","college entrance qualification","Couple + C. LE 16 ","","","",""
"Rarely","1997","college entrance qualification","Couple + C. GT 16 ","","","",""
"Rarely","1997","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Rarely","1997","Other degree","1-pers.-HH","","","",""
"Rarely","1997","Other degree","(Married) couple without C. ","","","",""
"Rarely","1997","Other degree","Single parent ","","","",""
"Rarely","1997","Other degree","Couple + C. LE 16 ","","","",""
"Rarely","1997","Other degree","Couple + C. GT 16 ","","","",""
"Rarely","1997","Other degree","Couple + C. LE and GT 16","","","",""
"Rarely","1997","no degree/no degree yet","1-pers.-HH","","","",""
"Rarely","1997","no degree/no degree yet","(Married) couple without C. ","","","",""
"Rarely","1997","no degree/no degree yet","Single parent ","","","",""
"Rarely","1997","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Rarely","1997","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Rarely","1997","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Never","1997","lower secondary degree","1-pers.-HH","","","",""
"Never","1997","lower secondary degree","(Married) couple without C. ","","","",""
"Never","1997","lower secondary degree","Single parent ","","","",""
"Never","1997","lower secondary degree","Couple + C. LE 16 ","","","",""
"Never","1997","lower secondary degree","Couple + C. GT 16 ","","","",""
"Never","1997","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Never","1997","secondary school degree","1-pers.-HH","","","",""
"Never","1997","secondary school degree","(Married) couple without C. ","","","",""
"Never","1997","secondary school degree","Single parent ","","","",""
"Never","1997","secondary school degree","Couple + C. LE 16 ","","","",""
"Never","1997","secondary school degree","Couple + C. GT 16 ","","","",""
"Never","1997","secondary school degree","Couple + C. LE and GT 16","","","",""
"Never","1997","college entrance qualification","1-pers.-HH","","","",""
"Never","1997","college entrance qualification","(Married) couple without C. ","","","",""
"Never","1997","college entrance qualification","Single parent ","","","",""
"Never","1997","college entrance qualification","Couple + C. LE 16 ","","","",""
"Never","1997","college entrance qualification","Couple + C. GT 16 ","","","",""
"Never","1997","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Never","1997","Other degree","1-pers.-HH","","","",""
"Never","1997","Other degree","(Married) couple without C. ","","","",""
"Never","1997","Other degree","Single parent ","","","",""
"Never","1997","Other degree","Couple + C. LE 16 ","","","",""
"Never","1997","Other degree","Couple + C. GT 16 ","","","",""
"Never","1997","Other degree","Couple + C. LE and GT 16","","","",""
"Never","1997","no degree/no degree yet","1-pers.-HH","","","",""
"Never","1997","no degree/no degree yet","(Married) couple without C. ","","","",""
"Never","1997","no degree/no degree yet","Single parent ","","","",""
"Never","1997","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Never","1997","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Never","1997","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Daily","1998","lower secondary degree","1-pers.-HH","13","","",""
"Daily","1998","lower secondary degree","(Married) couple without C. ","29","","",""
"Daily","1998","lower secondary degree","Single parent ","5","","",""
"Daily","1998","lower secondary degree","Couple + C. LE 16 ","12","","",""
"Daily","1998","lower secondary degree","Couple + C. GT 16 ","16","","",""
"Daily","1998","lower secondary degree","Couple + C. LE and GT 16","6","","",""
"Daily","1998","secondary school degree","1-pers.-HH","16","","",""
"Daily","1998","secondary school degree","(Married) couple without C. ","20","","",""
"Daily","1998","secondary school degree","Single parent ","6","","",""
"Daily","1998","secondary school degree","Couple + C. LE 16 ","20","","",""
"Daily","1998","secondary school degree","Couple + C. GT 16 ","13","","",""
"Daily","1998","secondary school degree","Couple + C. LE and GT 16","9","","",""
"Daily","1998","college entrance qualification","1-pers.-HH","23","","",""
"Daily","1998","college entrance qualification","(Married) couple without C. ","18","","",""
"Daily","1998","college entrance qualification","Single parent ","4","","",""
"Daily","1998","college entrance qualification","Couple + C. LE 16 ","15","","",""
"Daily","1998","college entrance qualification","Couple + C. GT 16 ","23","","",""
"Daily","1998","college entrance qualification","Couple + C. LE and GT 16","6","","",""
"Daily","1998","Other degree","1-pers.-HH","","","",""
"Daily","1998","Other degree","(Married) couple without C. ","","","",""
"Daily","1998","Other degree","Single parent ","","","",""
"Daily","1998","Other degree","Couple + C. LE 16 ","3","","",""
"Daily","1998","Other degree","Couple + C. GT 16 ","4","","",""
"Daily","1998","Other degree","Couple + C. LE and GT 16","3","","",""
"Daily","1998","no degree/no degree yet","1-pers.-HH","","","",""
"Daily","1998","no degree/no degree yet","(Married) couple without C. ","1","","",""
"Daily","1998","no degree/no degree yet","Single parent ","1","","",""
"Daily","1998","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Daily","1998","no degree/no degree yet","Couple + C. GT 16 ","12","","",""
"Daily","1998","no degree/no degree yet","Couple + C. LE and GT 16","14","","",""
"Min 1x per week","1998","lower secondary degree","1-pers.-HH","32","0.0315586390271895","0.0194894978408982","0.0436277802134808"
"Min 1x per week","1998","lower secondary degree","(Married) couple without C. ","110","0.0548388681566872","0.045057283475124","0.0646204528382503"
"Min 1x per week","1998","lower secondary degree","Single parent ","14","","",""
"Min 1x per week","1998","lower secondary degree","Couple + C. LE 16 ","54","0.0653549042886965","0.0495971383977161","0.0811126701796769"
"Min 1x per week","1998","lower secondary degree","Couple + C. GT 16 ","47","0.0712307336970401","0.0542752733594072","0.0881861940346731"
"Min 1x per week","1998","lower secondary degree","Couple + C. LE and GT 16","23","","",""
"Min 1x per week","1998","secondary school degree","1-pers.-HH","52","0.122486037236786","0.0913900418344608","0.153582032639111"
"Min 1x per week","1998","secondary school degree","(Married) couple without C. ","71","0.0803978477149525","0.062422559840913","0.0983731355889921"
"Min 1x per week","1998","secondary school degree","Single parent ","21","","",""
"Min 1x per week","1998","secondary school degree","Couple + C. LE 16 ","90","0.0869737191880815","0.0706656688887984","0.103281769487365"
"Min 1x per week","1998","secondary school degree","Couple + C. GT 16 ","62","0.098598916175919","0.0759912897439334","0.121206542607905"
"Min 1x per week","1998","secondary school degree","Couple + C. LE and GT 16","30","0.109038531654201","0.0775339565307679","0.140543106777634"
"Min 1x per week","1998","college entrance qualification","1-pers.-HH","54","0.169691616265329","0.12756582456213","0.211817407968527"
"Min 1x per week","1998","college entrance qualification","(Married) couple without C. ","73","0.144240349142372","0.116405320968341","0.172075377316404"
"Min 1x per week","1998","college entrance qualification","Single parent ","22","","",""
"Min 1x per week","1998","college entrance qualification","Couple + C. LE 16 ","87","0.157044275979657","0.126413225881796","0.187675326077517"
"Min 1x per week","1998","college entrance qualification","Couple + C. GT 16 ","47","0.124227714679078","0.0913229124137203","0.157132516944436"
"Min 1x per week","1998","college entrance qualification","Couple + C. LE and GT 16","21","","",""
"Min 1x per week","1998","Other degree","1-pers.-HH","4","","",""
"Min 1x per week","1998","Other degree","(Married) couple without C. ","6","","",""
"Min 1x per week","1998","Other degree","Single parent ","1","","",""
"Min 1x per week","1998","Other degree","Couple + C. LE 16 ","3","","",""
"Min 1x per week","1998","Other degree","Couple + C. GT 16 ","9","","",""
"Min 1x per week","1998","Other degree","Couple + C. LE and GT 16","4","","",""
"Min 1x per week","1998","no degree/no degree yet","1-pers.-HH","3","","",""
"Min 1x per week","1998","no degree/no degree yet","(Married) couple without C. ","","","",""
"Min 1x per week","1998","no degree/no degree yet","Single parent ","6","","",""
"Min 1x per week","1998","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Min 1x per week","1998","no degree/no degree yet","Couple + C. GT 16 ","26","","",""
"Min 1x per week","1998","no degree/no degree yet","Couple + C. LE and GT 16","31","0.170601472459458","0.121007948178189","0.220194996740726"
"Min 1x per month","1998","lower secondary degree","1-pers.-HH","42","0.0558947446496365","0.0400357276035951","0.0717537616956779"
"Min 1x per month","1998","lower secondary degree","(Married) couple without C. ","129","0.0665100792185956","0.0558044893875524","0.0772156690496388"
"Min 1x per month","1998","lower secondary degree","Single parent ","26","","",""
"Min 1x per month","1998","lower secondary degree","Couple + C. LE 16 ","45","0.0408026212539339","0.0281892781208013","0.0534159643870665"
"Min 1x per month","1998","lower secondary degree","Couple + C. GT 16 ","54","0.0563677277437879","0.0411644014899534","0.0715710539976225"
"Min 1x per month","1998","lower secondary degree","Couple + C. LE and GT 16","19","","",""
"Min 1x per month","1998","secondary school degree","1-pers.-HH","53","0.106972850508989","0.0776569479844217","0.136288753033555"
"Min 1x per month","1998","secondary school degree","(Married) couple without C. ","88","0.107836954648631","0.0873319639816774","0.128341945315584"
"Min 1x per month","1998","secondary school degree","Single parent ","22","","",""
"Min 1x per month","1998","secondary school degree","Couple + C. LE 16 ","110","0.0901065789593767","0.0735359155748183","0.106677242343935"
"Min 1x per month","1998","secondary school degree","Couple + C. GT 16 ","64","0.0995434512245393","0.0768397016824373","0.122247200766641"
"Min 1x per month","1998","secondary school degree","Couple + C. LE and GT 16","37","0.108658815539127","0.0772024430655191","0.140115188012735"
"Min 1x per month","1998","college entrance qualification","1-pers.-HH","41","0.142340608316011","0.103128517126482","0.18155269950554"
"Min 1x per month","1998","college entrance qualification","(Married) couple without C. ","83","0.13799863587446","0.110673410464746","0.165323861284174"
"Min 1x per month","1998","college entrance qualification","Single parent ","13","","",""
"Min 1x per month","1998","college entrance qualification","Couple + C. LE 16 ","54","0.0999704449714453","0.0747174643294666","0.125223425613424"
"Min 1x per month","1998","college entrance qualification","Couple + C. GT 16 ","59","0.138643946354363","0.104169583402093","0.173118309306633"
"Min 1x per month","1998","college entrance qualification","Couple + C. LE and GT 16","24","","",""
"Min 1x per month","1998","Other degree","1-pers.-HH","4","","",""
"Min 1x per month","1998","Other degree","(Married) couple without C. ","13","","",""
"Min 1x per month","1998","Other degree","Single parent ","1","","",""
"Min 1x per month","1998","Other degree","Couple + C. LE 16 ","14","","",""
"Min 1x per month","1998","Other degree","Couple + C. GT 16 ","3","","",""
"Min 1x per month","1998","Other degree","Couple + C. LE and GT 16","8","","",""
"Min 1x per month","1998","no degree/no degree yet","1-pers.-HH","1","","",""
"Min 1x per month","1998","no degree/no degree yet","(Married) couple without C. ","1","","",""
"Min 1x per month","1998","no degree/no degree yet","Single parent ","4","","",""
"Min 1x per month","1998","no degree/no degree yet","Couple + C. LE 16 ","2","","",""
"Min 1x per month","1998","no degree/no degree yet","Couple + C. GT 16 ","13","","",""
"Min 1x per month","1998","no degree/no degree yet","Couple + C. LE and GT 16","21","","",""
"Rarely","1998","lower secondary degree","1-pers.-HH","116","0.136674991623685","0.112960585188733","0.160389398058637"
"Rarely","1998","lower secondary degree","(Married) couple without C. ","492","0.251188844029737","0.232555174988598","0.269822513070875"
"Rarely","1998","lower secondary degree","Single parent ","52","0.216169561108959","0.167161019579459","0.265178102638458"
"Rarely","1998","lower secondary degree","Couple + C. LE 16 ","244","0.283969476995223","0.255219745998216","0.31271920799223"
"Rarely","1998","lower secondary degree","Couple + C. GT 16 ","243","0.272829390327358","0.24346738632413","0.302191394330586"
"Rarely","1998","lower secondary degree","Couple + C. LE and GT 16","83","0.294151162963219","0.243590596540007","0.344711729386431"
"Rarely","1998","secondary school degree","1-pers.-HH","95","0.21624665012271","0.177198671866326","0.255294628379093"
"Rarely","1998","secondary school degree","(Married) couple without C. ","315","0.36798494410255","0.336103910676449","0.399865977528651"
"Rarely","1998","secondary school degree","Single parent ","62","0.294101748919613","0.231576869362773","0.356626628476452"
"Rarely","1998","secondary school degree","Couple + C. LE 16 ","386","0.364843840413832","0.336985185202171","0.392702495625493"
"Rarely","1998","secondary school degree","Couple + C. GT 16 ","243","0.365999427511351","0.329469829938845","0.402529025083856"
"Rarely","1998","secondary school degree","Couple + C. LE and GT 16","140","0.361334793913126","0.312778482457557","0.409891105368694"
"Rarely","1998","college entrance qualification","1-pers.-HH","76","0.233431432996174","0.185957704364377","0.280905161627971"
"Rarely","1998","college entrance qualification","(Married) couple without C. ","226","0.360210888513982","0.322177132116831","0.398244644911133"
"Rarely","1998","college entrance qualification","Single parent ","30","0.254983578218211","0.169982108955303","0.339985047481118"
"Rarely","1998","college entrance qualification","Couple + C. LE 16 ","202","0.381575165504952","0.340679059379457","0.422471271630448"
"Rarely","1998","college entrance qualification","Couple + C. GT 16 ","146","0.386680092598661","0.338098261882219","0.435261923315103"
"Rarely","1998","college entrance qualification","Couple + C. LE and GT 16","71","0.412498814127418","0.336692337855046","0.48830529039979"
"Rarely","1998","Other degree","1-pers.-HH","6","","",""
"Rarely","1998","Other degree","(Married) couple without C. ","39","0.214477614150414","0.161199243417534","0.267755984883293"
"Rarely","1998","Other degree","Single parent ","4","","",""
"Rarely","1998","Other degree","Couple + C. LE 16 ","21","","",""
"Rarely","1998","Other degree","Couple + C. GT 16 ","37","0.162955917115557","0.115431879459166","0.210479954771948"
"Rarely","1998","Other degree","Couple + C. LE and GT 16","12","","",""
"Rarely","1998","no degree/no degree yet","1-pers.-HH","1","","",""
"Rarely","1998","no degree/no degree yet","(Married) couple without C. ","11","","",""
"Rarely","1998","no degree/no degree yet","Single parent ","11","","",""
"Rarely","1998","no degree/no degree yet","Couple + C. LE 16 ","10","","",""
"Rarely","1998","no degree/no degree yet","Couple + C. GT 16 ","45","0.235654369584916","0.18346117556528","0.287847563604553"
"Rarely","1998","no degree/no degree yet","Couple + C. LE and GT 16","44","0.196054692431798","0.143712268909823","0.248397115953773"
"Never","1998","lower secondary degree","1-pers.-HH","603","0.761374048504663","0.731947559918432","0.790800537090893"
"Never","1998","lower secondary degree","(Married) couple without C. ","1321","0.611813713189771","0.590875397227728","0.632752029151815"
"Never","1998","lower secondary degree","Single parent ","174","0.630378506489764","0.572908300626123","0.687848712353405"
"Never","1998","lower secondary degree","Couple + C. LE 16 ","590","0.596547529517374","0.565268670535789","0.62782638849896"
"Never","1998","lower secondary degree","Couple + C. GT 16 ","524","0.584645492703551","0.552160877606802","0.6171301078003"
"Never","1998","lower secondary degree","Couple + C. LE and GT 16","181","0.529204833829189","0.473819000710225","0.584590666948152"
"Never","1998","secondary school degree","1-pers.-HH","211","0.512837389019738","0.465428370067701","0.560246407971775"
"Never","1998","secondary school degree","(Married) couple without C. ","385","0.421776905268451","0.389129943674193","0.454423866862709"
"Never","1998","secondary school degree","Single parent ","93","0.428412191387237","0.360506621792859","0.496317760981615"
"Never","1998","secondary school degree","Couple + C. LE 16 ","541","0.437374785812385","0.408666791658835","0.466082779965935"
"Never","1998","secondary school degree","Couple + C. GT 16 ","286","0.415594747404453","0.378222265513859","0.452967229295046"
"Never","1998","secondary school degree","Couple + C. LE and GT 16","160","0.396883425762964","0.347431150079466","0.446335701446463"
"Never","1998","college entrance qualification","1-pers.-HH","111","0.356886806701807","0.303120880997242","0.410652732406373"
"Never","1998","college entrance qualification","(Married) couple without C. ","212","0.31468701805437","0.277894774380921","0.351479261727819"
"Never","1998","college entrance qualification","Single parent ","32","0.311188126818688","0.220896136654808","0.401480116982569"
"Never","1998","college entrance qualification","Couple + C. LE 16 ","184","0.340044659951391","0.300162956401499","0.379926363501283"
"Never","1998","college entrance qualification","Couple + C. GT 16 ","111","0.261120091179467","0.21730118706882","0.304938995290115"
"Never","1998","college entrance qualification","Couple + C. LE and GT 16","40","0.201894599294169","0.140081138502756","0.263708060085582"
"Never","1998","Other degree","1-pers.-HH","53","0.660102593171418","0.546682412509725","0.77352277383311"
"Never","1998","Other degree","(Married) couple without C. ","170","0.661059164511388","0.599617527173817","0.722500801848959"
"Never","1998","Other degree","Single parent ","25","","",""
"Never","1998","Other degree","Couple + C. LE 16 ","213","0.802859482286377","0.753933568061406","0.851785396511347"
"Never","1998","Other degree","Couple + C. GT 16 ","179","0.754535913748582","0.699157815649136","0.809914011848028"
"Never","1998","Other degree","Couple + C. LE and GT 16","92","0.679611217738844","0.595772711738453","0.763449723739235"
"Never","1998","no degree/no degree yet","1-pers.-HH","28","","",""
"Never","1998","no degree/no degree yet","(Married) couple without C. ","92","0.861224342503123","0.795098954001827","0.927349731004419"
"Never","1998","no degree/no degree yet","Single parent ","34","0.553137499690858","0.422923528420593","0.683351470961123"
"Never","1998","no degree/no degree yet","Couple + C. LE 16 ","58","0.855407509008483","0.773020550546276","0.937794467470691"
"Never","1998","no degree/no degree yet","Couple + C. GT 16 ","158","0.50627935562629","0.444794665922248","0.567764045330332"
"Never","1998","no degree/no degree yet","Couple + C. LE and GT 16","111","0.412412167630445","0.347510764489097","0.477313570771792"
"Daily","1999","lower secondary degree","1-pers.-HH","","","",""
"Daily","1999","lower secondary degree","(Married) couple without C. ","","","",""
"Daily","1999","lower secondary degree","Single parent ","","","",""
"Daily","1999","lower secondary degree","Couple + C. LE 16 ","","","",""
"Daily","1999","lower secondary degree","Couple + C. GT 16 ","","","",""
"Daily","1999","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Daily","1999","secondary school degree","1-pers.-HH","","","",""
"Daily","1999","secondary school degree","(Married) couple without C. ","","","",""
"Daily","1999","secondary school degree","Single parent ","","","",""
"Daily","1999","secondary school degree","Couple + C. LE 16 ","","","",""
"Daily","1999","secondary school degree","Couple + C. GT 16 ","","","",""
"Daily","1999","secondary school degree","Couple + C. LE and GT 16","","","",""
"Daily","1999","college entrance qualification","1-pers.-HH","","","",""
"Daily","1999","college entrance qualification","(Married) couple without C. ","","","",""
"Daily","1999","college entrance qualification","Single parent ","","","",""
"Daily","1999","college entrance qualification","Couple + C. LE 16 ","","","",""
"Daily","1999","college entrance qualification","Couple + C. GT 16 ","","","",""
"Daily","1999","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Daily","1999","Other degree","1-pers.-HH","","","",""
"Daily","1999","Other degree","(Married) couple without C. ","","","",""
"Daily","1999","Other degree","Single parent ","","","",""
"Daily","1999","Other degree","Couple + C. LE 16 ","","","",""
"Daily","1999","Other degree","Couple + C. GT 16 ","","","",""
"Daily","1999","Other degree","Couple + C. LE and GT 16","","","",""
"Daily","1999","no degree/no degree yet","1-pers.-HH","","","",""
"Daily","1999","no degree/no degree yet","(Married) couple without C. ","","","",""
"Daily","1999","no degree/no degree yet","Single parent ","","","",""
"Daily","1999","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Daily","1999","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Daily","1999","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1999","lower secondary degree","1-pers.-HH","","","",""
"Min 1x per week","1999","lower secondary degree","(Married) couple without C. ","","","",""
"Min 1x per week","1999","lower secondary degree","Single parent ","","","",""
"Min 1x per week","1999","lower secondary degree","Couple + C. LE 16 ","","","",""
"Min 1x per week","1999","lower secondary degree","Couple + C. GT 16 ","","","",""
"Min 1x per week","1999","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1999","secondary school degree","1-pers.-HH","","","",""
"Min 1x per week","1999","secondary school degree","(Married) couple without C. ","","","",""
"Min 1x per week","1999","secondary school degree","Single parent ","","","",""
"Min 1x per week","1999","secondary school degree","Couple + C. LE 16 ","","","",""
"Min 1x per week","1999","secondary school degree","Couple + C. GT 16 ","","","",""
"Min 1x per week","1999","secondary school degree","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1999","college entrance qualification","1-pers.-HH","","","",""
"Min 1x per week","1999","college entrance qualification","(Married) couple without C. ","","","",""
"Min 1x per week","1999","college entrance qualification","Single parent ","","","",""
"Min 1x per week","1999","college entrance qualification","Couple + C. LE 16 ","","","",""
"Min 1x per week","1999","college entrance qualification","Couple + C. GT 16 ","","","",""
"Min 1x per week","1999","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1999","Other degree","1-pers.-HH","","","",""
"Min 1x per week","1999","Other degree","(Married) couple without C. ","","","",""
"Min 1x per week","1999","Other degree","Single parent ","","","",""
"Min 1x per week","1999","Other degree","Couple + C. LE 16 ","","","",""
"Min 1x per week","1999","Other degree","Couple + C. GT 16 ","","","",""
"Min 1x per week","1999","Other degree","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1999","no degree/no degree yet","1-pers.-HH","","","",""
"Min 1x per week","1999","no degree/no degree yet","(Married) couple without C. ","","","",""
"Min 1x per week","1999","no degree/no degree yet","Single parent ","","","",""
"Min 1x per week","1999","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Min 1x per week","1999","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Min 1x per week","1999","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Min 1x per month","1999","lower secondary degree","1-pers.-HH","","","",""
"Min 1x per month","1999","lower secondary degree","(Married) couple without C. ","","","",""
"Min 1x per month","1999","lower secondary degree","Single parent ","","","",""
"Min 1x per month","1999","lower secondary degree","Couple + C. LE 16 ","","","",""
"Min 1x per month","1999","lower secondary degree","Couple + C. GT 16 ","","","",""
"Min 1x per month","1999","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Min 1x per month","1999","secondary school degree","1-pers.-HH","","","",""
"Min 1x per month","1999","secondary school degree","(Married) couple without C. ","","","",""
"Min 1x per month","1999","secondary school degree","Single parent ","","","",""
"Min 1x per month","1999","secondary school degree","Couple + C. LE 16 ","","","",""
"Min 1x per month","1999","secondary school degree","Couple + C. GT 16 ","","","",""
"Min 1x per month","1999","secondary school degree","Couple + C. LE and GT 16","","","",""
"Min 1x per month","1999","college entrance qualification","1-pers.-HH","","","",""
"Min 1x per month","1999","college entrance qualification","(Married) couple without C. ","","","",""
"Min 1x per month","1999","college entrance qualification","Single parent ","","","",""
"Min 1x per month","1999","college entrance qualification","Couple + C. LE 16 ","","","",""
"Min 1x per month","1999","college entrance qualification","Couple + C. GT 16 ","","","",""
"Min 1x per month","1999","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Min 1x per month","1999","Other degree","1-pers.-HH","","","",""
"Min 1x per month","1999","Other degree","(Married) couple without C. ","","","",""
"Min 1x per month","1999","Other degree","Single parent ","","","",""
"Min 1x per month","1999","Other degree","Couple + C. LE 16 ","","","",""
"Min 1x per month","1999","Other degree","Couple + C. GT 16 ","","","",""
"Min 1x per month","1999","Other degree","Couple + C. LE and GT 16","","","",""
"Min 1x per month","1999","no degree/no degree yet","1-pers.-HH","","","",""
"Min 1x per month","1999","no degree/no degree yet","(Married) couple without C. ","","","",""
"Min 1x per month","1999","no degree/no degree yet","Single parent ","","","",""
"Min 1x per month","1999","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Min 1x per month","1999","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Min 1x per month","1999","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Rarely","1999","lower secondary degree","1-pers.-HH","","","",""
"Rarely","1999","lower secondary degree","(Married) couple without C. ","","","",""
"Rarely","1999","lower secondary degree","Single parent ","","","",""
"Rarely","1999","lower secondary degree","Couple + C. LE 16 ","","","",""
"Rarely","1999","lower secondary degree","Couple + C. GT 16 ","","","",""
"Rarely","1999","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Rarely","1999","secondary school degree","1-pers.-HH","","","",""
"Rarely","1999","secondary school degree","(Married) couple without C. ","","","",""
"Rarely","1999","secondary school degree","Single parent ","","","",""
"Rarely","1999","secondary school degree","Couple + C. LE 16 ","","","",""
"Rarely","1999","secondary school degree","Couple + C. GT 16 ","","","",""
"Rarely","1999","secondary school degree","Couple + C. LE and GT 16","","","",""
"Rarely","1999","college entrance qualification","1-pers.-HH","","","",""
"Rarely","1999","college entrance qualification","(Married) couple without C. ","","","",""
"Rarely","1999","college entrance qualification","Single parent ","","","",""
"Rarely","1999","college entrance qualification","Couple + C. LE 16 ","","","",""
"Rarely","1999","college entrance qualification","Couple + C. GT 16 ","","","",""
"Rarely","1999","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Rarely","1999","Other degree","1-pers.-HH","","","",""
"Rarely","1999","Other degree","(Married) couple without C. ","","","",""
"Rarely","1999","Other degree","Single parent ","","","",""
"Rarely","1999","Other degree","Couple + C. LE 16 ","","","",""
"Rarely","1999","Other degree","Couple + C. GT 16 ","","","",""
"Rarely","1999","Other degree","Couple + C. LE and GT 16","","","",""
"Rarely","1999","no degree/no degree yet","1-pers.-HH","","","",""
"Rarely","1999","no degree/no degree yet","(Married) couple without C. ","","","",""
"Rarely","1999","no degree/no degree yet","Single parent ","","","",""
"Rarely","1999","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Rarely","1999","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Rarely","1999","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Never","1999","lower secondary degree","1-pers.-HH","","","",""
"Never","1999","lower secondary degree","(Married) couple without C. ","","","",""
"Never","1999","lower secondary degree","Single parent ","","","",""
"Never","1999","lower secondary degree","Couple + C. LE 16 ","","","",""
"Never","1999","lower secondary degree","Couple + C. GT 16 ","","","",""
"Never","1999","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Never","1999","secondary school degree","1-pers.-HH","","","",""
"Never","1999","secondary school degree","(Married) couple without C. ","","","",""
"Never","1999","secondary school degree","Single parent ","","","",""
"Never","1999","secondary school degree","Couple + C. LE 16 ","","","",""
"Never","1999","secondary school degree","Couple + C. GT 16 ","","","",""
"Never","1999","secondary school degree","Couple + C. LE and GT 16","","","",""
"Never","1999","college entrance qualification","1-pers.-HH","","","",""
"Never","1999","college entrance qualification","(Married) couple without C. ","","","",""
"Never","1999","college entrance qualification","Single parent ","","","",""
"Never","1999","college entrance qualification","Couple + C. LE 16 ","","","",""
"Never","1999","college entrance qualification","Couple + C. GT 16 ","","","",""
"Never","1999","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Never","1999","Other degree","1-pers.-HH","","","",""
"Never","1999","Other degree","(Married) couple without C. ","","","",""
"Never","1999","Other degree","Single parent ","","","",""
"Never","1999","Other degree","Couple + C. LE 16 ","","","",""
"Never","1999","Other degree","Couple + C. GT 16 ","","","",""
"Never","1999","Other degree","Couple + C. LE and GT 16","","","",""
"Never","1999","no degree/no degree yet","1-pers.-HH","","","",""
"Never","1999","no degree/no degree yet","(Married) couple without C. ","","","",""
"Never","1999","no degree/no degree yet","Single parent ","","","",""
"Never","1999","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Never","1999","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Never","1999","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Daily","2000","lower secondary degree","1-pers.-HH","","","",""
"Daily","2000","lower secondary degree","(Married) couple without C. ","","","",""
"Daily","2000","lower secondary degree","Single parent ","","","",""
"Daily","2000","lower secondary degree","Couple + C. LE 16 ","","","",""
"Daily","2000","lower secondary degree","Couple + C. GT 16 ","","","",""
