"pli0093_h","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","1997","indirect migration background","(1c) basic vocational qualification","","","",""
"Min 1x per week","1997","indirect migration background","(2b) intermediate general qualification","","","",""
"Min 1x per week","1997","indirect migration background","(2a) intermediate vocational","","","",""
"Min 1x per week","1997","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1997","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1997","indirect migration background","(3a) lower tertiary education","","","",""
"Min 1x per week","1997","indirect migration background","(3b) higher tertiary education","","","",""
"Min 1x per month","1997","no migration background","(0) in school","","","",""
"Min 1x per month","1997","no migration background","(1a) inadequately completed","","","",""
"Min 1x per month","1997","no migration background","(1b) general elementary school","","","",""
"Min 1x per month","1997","no migration background","(1c) basic vocational qualification","","","",""
"Min 1x per month","1997","no migration background","(2b) intermediate general qualification","","","",""
"Min 1x per month","1997","no migration background","(2a) intermediate vocational","","","",""
"Min 1x per month","1997","no migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1997","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1997","no migration background","(3a) lower tertiary education","","","",""
"Min 1x per month","1997","no migration background","(3b) higher tertiary education","","","",""
"Min 1x per month","1997","direct migration background","(0) in school","","","",""
"Min 1x per month","1997","direct migration background","(1a) inadequately completed","","","",""
"Min 1x per month","1997","direct migration background","(1b) general elementary school","","","",""
"Min 1x per month","1997","direct migration background","(1c) basic vocational qualification","","","",""
"Min 1x per month","1997","direct migration background","(2b) intermediate general qualification","","","",""
"Min 1x per month","1997","direct migration background","(2a) intermediate vocational","","","",""
"Min 1x per month","1997","direct migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1997","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1997","direct migration background","(3a) lower tertiary education","","","",""
"Min 1x per month","1997","direct migration background","(3b) higher tertiary education","","","",""
"Min 1x per month","1997","indirect migration background","(0) in school","","","",""
"Min 1x per month","1997","indirect migration background","(1a) inadequately completed","","","",""
"Min 1x per month","1997","indirect migration background","(1b) general elementary school","","","",""
"Min 1x per month","1997","indirect migration background","(1c) basic vocational qualification","","","",""
"Min 1x per month","1997","indirect migration background","(2b) intermediate general qualification","","","",""
"Min 1x per month","1997","indirect migration background","(2a) intermediate vocational","","","",""
"Min 1x per month","1997","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1997","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1997","indirect migration background","(3a) lower tertiary education","","","",""
"Min 1x per month","1997","indirect migration background","(3b) higher tertiary education","","","",""
"Rarely","1997","no migration background","(0) in school","","","",""
"Rarely","1997","no migration background","(1a) inadequately completed","","","",""
"Rarely","1997","no migration background","(1b) general elementary school","","","",""
"Rarely","1997","no migration background","(1c) basic vocational qualification","","","",""
"Rarely","1997","no migration background","(2b) intermediate general qualification","","","",""
"Rarely","1997","no migration background","(2a) intermediate vocational","","","",""
"Rarely","1997","no migration background","(2c_gen) general maturity certificate","","","",""
"Rarely","1997","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Rarely","1997","no migration background","(3a) lower tertiary education","","","",""
"Rarely","1997","no migration background","(3b) higher tertiary education","","","",""
"Rarely","1997","direct migration background","(0) in school","","","",""
"Rarely","1997","direct migration background","(1a) inadequately completed","","","",""
"Rarely","1997","direct migration background","(1b) general elementary school","","","",""
"Rarely","1997","direct migration background","(1c) basic vocational qualification","","","",""
"Rarely","1997","direct migration background","(2b) intermediate general qualification","","","",""
"Rarely","1997","direct migration background","(2a) intermediate vocational","","","",""
"Rarely","1997","direct migration background","(2c_gen) general maturity certificate","","","",""
"Rarely","1997","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Rarely","1997","direct migration background","(3a) lower tertiary education","","","",""
"Rarely","1997","direct migration background","(3b) higher tertiary education","","","",""
"Rarely","1997","indirect migration background","(0) in school","","","",""
"Rarely","1997","indirect migration background","(1a) inadequately completed","","","",""
"Rarely","1997","indirect migration background","(1b) general elementary school","","","",""
"Rarely","1997","indirect migration background","(1c) basic vocational qualification","","","",""
"Rarely","1997","indirect migration background","(2b) intermediate general qualification","","","",""
"Rarely","1997","indirect migration background","(2a) intermediate vocational","","","",""
"Rarely","1997","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Rarely","1997","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Rarely","1997","indirect migration background","(3a) lower tertiary education","","","",""
"Rarely","1997","indirect migration background","(3b) higher tertiary education","","","",""
"Never","1997","no migration background","(0) in school","","","",""
"Never","1997","no migration background","(1a) inadequately completed","","","",""
"Never","1997","no migration background","(1b) general elementary school","","","",""
"Never","1997","no migration background","(1c) basic vocational qualification","","","",""
"Never","1997","no migration background","(2b) intermediate general qualification","","","",""
"Never","1997","no migration background","(2a) intermediate vocational","","","",""
"Never","1997","no migration background","(2c_gen) general maturity certificate","","","",""
"Never","1997","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Never","1997","no migration background","(3a) lower tertiary education","","","",""
"Never","1997","no migration background","(3b) higher tertiary education","","","",""
"Never","1997","direct migration background","(0) in school","","","",""
"Never","1997","direct migration background","(1a) inadequately completed","","","",""
"Never","1997","direct migration background","(1b) general elementary school","","","",""
"Never","1997","direct migration background","(1c) basic vocational qualification","","","",""
"Never","1997","direct migration background","(2b) intermediate general qualification","","","",""
"Never","1997","direct migration background","(2a) intermediate vocational","","","",""
"Never","1997","direct migration background","(2c_gen) general maturity certificate","","","",""
"Never","1997","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Never","1997","direct migration background","(3a) lower tertiary education","","","",""
"Never","1997","direct migration background","(3b) higher tertiary education","","","",""
"Never","1997","indirect migration background","(0) in school","","","",""
"Never","1997","indirect migration background","(1a) inadequately completed","","","",""
"Never","1997","indirect migration background","(1b) general elementary school","","","",""
"Never","1997","indirect migration background","(1c) basic vocational qualification","","","",""
"Never","1997","indirect migration background","(2b) intermediate general qualification","","","",""
"Never","1997","indirect migration background","(2a) intermediate vocational","","","",""
"Never","1997","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Never","1997","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Never","1997","indirect migration background","(3a) lower tertiary education","","","",""
"Never","1997","indirect migration background","(3b) higher tertiary education","","","",""
"Daily","1998","no migration background","(0) in school","22","","",""
"Daily","1998","no migration background","(1a) inadequately completed","","","",""
"Daily","1998","no migration background","(1b) general elementary school","22","","",""
"Daily","1998","no migration background","(1c) basic vocational qualification","45","0.0129894948257728","0.00921284411753464","0.0167661455340109"
"Daily","1998","no migration background","(2b) intermediate general qualification","10","","",""
"Daily","1998","no migration background","(2a) intermediate vocational","52","0.0192554922107791","0.014057552946323","0.0244534314752352"
"Daily","1998","no migration background","(2c_gen) general maturity certificate","26","","",""
"Daily","1998","no migration background","(2c_voc) vocational maturity certificate","17","","",""
"Daily","1998","no migration background","(3a) lower tertiary education","15","","",""
"Daily","1998","no migration background","(3b) higher tertiary education","43","0.0639159239873928","0.0475011260913959","0.0803307218833898"
"Daily","1998","direct migration background","(0) in school","4","","",""
"Daily","1998","direct migration background","(1a) inadequately completed","1","","",""
"Daily","1998","direct migration background","(1b) general elementary school","4","","",""
"Daily","1998","direct migration background","(1c) basic vocational qualification","9","","",""
"Daily","1998","direct migration background","(2b) intermediate general qualification","1","","",""
"Daily","1998","direct migration background","(2a) intermediate vocational","5","","",""
"Daily","1998","direct migration background","(2c_gen) general maturity certificate","","","",""
"Daily","1998","direct migration background","(2c_voc) vocational maturity certificate","1","","",""
"Daily","1998","direct migration background","(3a) lower tertiary education","1","","",""
"Daily","1998","direct migration background","(3b) higher tertiary education","7","","",""
"Daily","1998","indirect migration background","(0) in school","2","","",""
"Daily","1998","indirect migration background","(1a) inadequately completed","","","",""
"Daily","1998","indirect migration background","(1b) general elementary school","2","","",""
"Daily","1998","indirect migration background","(1c) basic vocational qualification","3","","",""
"Daily","1998","indirect migration background","(2b) intermediate general qualification","8","","",""
"Daily","1998","indirect migration background","(2a) intermediate vocational","","","",""
"Daily","1998","indirect migration background","(2c_gen) general maturity certificate","4","","",""
"Daily","1998","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Daily","1998","indirect migration background","(3a) lower tertiary education","","","",""
"Daily","1998","indirect migration background","(3b) higher tertiary education","","","",""
"Min 1x per week","1998","no migration background","(0) in school","52","0.239586464219777","0.184897937867565","0.29427499057199"
"Min 1x per week","1998","no migration background","(1a) inadequately completed","2","","",""
"Min 1x per week","1998","no migration background","(1b) general elementary school","70","0.0568114580075159","0.0441450933045793","0.0694778227104525"
"Min 1x per week","1998","no migration background","(1c) basic vocational qualification","184","0.0541882648157343","0.0466372595483575","0.0617392700831112"
"Min 1x per week","1998","no migration background","(2b) intermediate general qualification","50","0.113539723758456","0.083198925560709","0.143880521956203"
"Min 1x per week","1998","no migration background","(2a) intermediate vocational","214","0.0875726884199245","0.0768806767163226","0.0982647001235264"
"Min 1x per week","1998","no migration background","(2c_gen) general maturity certificate","61","0.22140087386984","0.176192154258297","0.266609593481383"
"Min 1x per week","1998","no migration background","(2c_voc) vocational maturity certificate","57","0.104769728076092","0.0777904217267153","0.131749034425469"
"Min 1x per week","1998","no migration background","(3a) lower tertiary education","98","0.123046389186512","0.101561522170589","0.144531256202435"
"Min 1x per week","1998","no migration background","(3b) higher tertiary education","130","0.167557545792147","0.142494567310942","0.192620524273353"
"Min 1x per week","1998","direct migration background","(0) in school","7","","",""
"Min 1x per week","1998","direct migration background","(1a) inadequately completed","3","","",""
"Min 1x per week","1998","direct migration background","(1b) general elementary school","11","","",""
"Min 1x per week","1998","direct migration background","(1c) basic vocational qualification","14","","",""
"Min 1x per week","1998","direct migration background","(2b) intermediate general qualification","4","","",""
"Min 1x per week","1998","direct migration background","(2a) intermediate vocational","8","","",""
"Min 1x per week","1998","direct migration background","(2c_gen) general maturity certificate","6","","",""
"Min 1x per week","1998","direct migration background","(2c_voc) vocational maturity certificate","9","","",""
"Min 1x per week","1998","direct migration background","(3a) lower tertiary education","5","","",""
"Min 1x per week","1998","direct migration background","(3b) higher tertiary education","13","","",""
"Min 1x per week","1998","indirect migration background","(0) in school","8","","",""
"Min 1x per week","1998","indirect migration background","(1a) inadequately completed","","","",""
"Min 1x per week","1998","indirect migration background","(1b) general elementary school","11","","",""
"Min 1x per week","1998","indirect migration background","(1c) basic vocational qualification","5","","",""
"Min 1x per week","1998","indirect migration background","(2b) intermediate general qualification","4","","",""
"Min 1x per week","1998","indirect migration background","(2a) intermediate vocational","13","","",""
"Min 1x per week","1998","indirect migration background","(2c_gen) general maturity certificate","9","","",""
"Min 1x per week","1998","indirect migration background","(2c_voc) vocational maturity certificate","1","","",""
"Min 1x per week","1998","indirect migration background","(3a) lower tertiary education","","","",""
"Min 1x per week","1998","indirect migration background","(3b) higher tertiary education","1","","",""
"Min 1x per month","1998","no migration background","(0) in school","29","","",""
"Min 1x per month","1998","no migration background","(1a) inadequately completed","4","","",""
"Min 1x per month","1998","no migration background","(1b) general elementary school","58","0.0402949514731457","0.0295345377151244","0.0510553652311669"
"Min 1x per month","1998","no migration background","(1c) basic vocational qualification","229","0.0689511754911973","0.0605001995144032","0.0774021514679913"
"Min 1x per month","1998","no migration background","(2b) intermediate general qualification","54","0.117602461797957","0.0867944411824189","0.148410482413496"
"Min 1x per month","1998","no migration background","(2a) intermediate vocational","250","0.100742502810931","0.0893577305446709","0.112127275077192"
"Min 1x per month","1998","no migration background","(2c_gen) general maturity certificate","37","0.092931541645882","0.0613177061206706","0.124545377171093"
"Min 1x per month","1998","no migration background","(2c_voc) vocational maturity certificate","58","0.13875199504475","0.108299055231008","0.169204934858491"
"Min 1x per month","1998","no migration background","(3a) lower tertiary education","104","0.114985977160282","0.0941215032398035","0.135850451080761"
"Min 1x per month","1998","no migration background","(3b) higher tertiary education","123","0.13875769235907","0.115558931518902","0.161956453199237"
"Min 1x per month","1998","direct migration background","(0) in school","2","","",""
"Min 1x per month","1998","direct migration background","(1a) inadequately completed","5","","",""
"Min 1x per month","1998","direct migration background","(1b) general elementary school","19","","",""
"Min 1x per month","1998","direct migration background","(1c) basic vocational qualification","27","","",""
"Min 1x per month","1998","direct migration background","(2b) intermediate general qualification","4","","",""
"Min 1x per month","1998","direct migration background","(2a) intermediate vocational","8","","",""
"Min 1x per month","1998","direct migration background","(2c_gen) general maturity certificate","7","","",""
"Min 1x per month","1998","direct migration background","(2c_voc) vocational maturity certificate","12","","",""
"Min 1x per month","1998","direct migration background","(3a) lower tertiary education","6","","",""
"Min 1x per month","1998","direct migration background","(3b) higher tertiary education","21","","",""
"Min 1x per month","1998","indirect migration background","(0) in school","6","","",""
"Min 1x per month","1998","indirect migration background","(1a) inadequately completed","","","",""
"Min 1x per month","1998","indirect migration background","(1b) general elementary school","4","","",""
"Min 1x per month","1998","indirect migration background","(1c) basic vocational qualification","5","","",""
"Min 1x per month","1998","indirect migration background","(2b) intermediate general qualification","6","","",""
"Min 1x per month","1998","indirect migration background","(2a) intermediate vocational","5","","",""
"Min 1x per month","1998","indirect migration background","(2c_gen) general maturity certificate","6","","",""
"Min 1x per month","1998","indirect migration background","(2c_voc) vocational maturity certificate","5","","",""
"Min 1x per month","1998","indirect migration background","(3a) lower tertiary education","4","","",""
"Min 1x per month","1998","indirect migration background","(3b) higher tertiary education","1","","",""
"Rarely","1998","no migration background","(0) in school","68","0.281759170098287","0.224120462145528","0.339397878051046"
"Rarely","1998","no migration background","(1a) inadequately completed","11","","",""
"Rarely","1998","no migration background","(1b) general elementary school","205","0.150702344614689","0.131126309744015","0.170278379485363"
"Rarely","1998","no migration background","(1c) basic vocational qualification","910","0.261723526886962","0.247061949456877","0.276385104317046"
"Rarely","1998","no migration background","(2b) intermediate general qualification","126","0.294354811395205","0.250768290206532","0.337941332583877"
"Rarely","1998","no migration background","(2a) intermediate vocational","921","0.347311520775446","0.329302565716881","0.365320475834012"
"Rarely","1998","no migration background","(2c_gen) general maturity certificate","111","0.306495852813337","0.256294847026052","0.356696858600622"
"Rarely","1998","no migration background","(2c_voc) vocational maturity certificate","192","0.380132329291083","0.33736989812802","0.422894760454147"
"Rarely","1998","no migration background","(3a) lower tertiary education","328","0.339573011090406","0.308599608899042","0.370546413281771"
"Rarely","1998","no migration background","(3b) higher tertiary education","296","0.324237299911497","0.292824823842509","0.355649775980485"
"Rarely","1998","direct migration background","(0) in school","2","","",""
"Rarely","1998","direct migration background","(1a) inadequately completed","24","","",""
"Rarely","1998","direct migration background","(1b) general elementary school","55","0.0933906157724741","0.0704679833117484","0.1163132482332"
"Rarely","1998","direct migration background","(1c) basic vocational qualification","93","0.199857447339622","0.167913123704117","0.231801770975127"
"Rarely","1998","direct migration background","(2b) intermediate general qualification","5","","",""
"Rarely","1998","direct migration background","(2a) intermediate vocational","37","0.345954836583806","0.253186242121051","0.438723431046561"
"Rarely","1998","direct migration background","(2c_gen) general maturity certificate","30","0.317368875098474","0.23116748109273","0.403570269104217"
"Rarely","1998","direct migration background","(2c_voc) vocational maturity certificate","35","0.210598837524341","0.145991887211162","0.275205787837519"
"Rarely","1998","direct migration background","(3a) lower tertiary education","15","","",""
"Rarely","1998","direct migration background","(3b) higher tertiary education","39","0.288422812549744","0.212562676109306","0.364282948990182"
"Rarely","1998","indirect migration background","(0) in school","20","","",""
"Rarely","1998","indirect migration background","(1a) inadequately completed","5","","",""
"Rarely","1998","indirect migration background","(1b) general elementary school","29","","",""
"Rarely","1998","indirect migration background","(1c) basic vocational qualification","20","","",""
"Rarely","1998","indirect migration background","(2b) intermediate general qualification","18","","",""
"Rarely","1998","indirect migration background","(2a) intermediate vocational","19","","",""
"Rarely","1998","indirect migration background","(2c_gen) general maturity certificate","13","","",""
"Rarely","1998","indirect migration background","(2c_voc) vocational maturity certificate","8","","",""
"Rarely","1998","indirect migration background","(3a) lower tertiary education","2","","",""
"Rarely","1998","indirect migration background","(3b) higher tertiary education","7","","",""
"Never","1998","no migration background","(0) in school","63","0.241808844051793","0.186947605266446","0.29667008283714"
"Never","1998","no migration background","(1a) inadequately completed","59","0.825595085640793","0.740284248509576","0.910905922772009"
"Never","1998","no migration background","(1b) general elementary school","928","0.735779107481557","0.711652732896747","0.759905482066367"
"Never","1998","no migration background","(1c) basic vocational qualification","2085","0.602147537980334","0.585822196122587","0.618472879838081"
"Never","1998","no migration background","(2b) intermediate general qualification","180","0.435395444214331","0.387978061885894","0.482812826542769"
"Never","1998","no migration background","(2a) intermediate vocational","1248","0.445117795782919","0.426319701513856","0.463915890051981"
"Never","1998","no migration background","(2c_gen) general maturity certificate","89","0.287717119945929","0.238424183420633","0.337010056471225"
"Never","1998","no migration background","(2c_voc) vocational maturity certificate","171","0.329790738449678","0.288374568734646","0.37120690816471"
"Never","1998","no migration background","(3a) lower tertiary education","353","0.393120302053152","0.361173752098239","0.425066852008066"
"Never","1998","no migration background","(3b) higher tertiary education","261","0.305531537949893","0.27461948401712","0.336443591882667"
"Never","1998","direct migration background","(0) in school","14","","",""
"Never","1998","direct migration background","(1a) inadequately completed","373","0.903021789501756","0.874236455560704","0.931807123442808"
"Never","1998","direct migration background","(1b) general elementary school","530","0.826972913712519","0.797173655300546","0.856772172124492"
"Never","1998","direct migration background","(1c) basic vocational qualification","459","0.702934584744117","0.666431182182598","0.739437987305635"
"Never","1998","direct migration background","(2b) intermediate general qualification","26","","",""
"Never","1998","direct migration background","(2a) intermediate vocational","43","0.404367627699538","0.308655991431437","0.500079263967639"
"Never","1998","direct migration background","(2c_gen) general maturity certificate","69","0.561366692310386","0.469467180658361","0.653266203962411"
"Never","1998","direct migration background","(2c_voc) vocational maturity certificate","96","0.640495091269223","0.564460241746175","0.716529940792271"
"Never","1998","direct migration background","(3a) lower tertiary education","26","","",""
"Never","1998","direct migration background","(3b) higher tertiary education","57","0.318900358664972","0.240859751952341","0.396940965377603"
"Never","1998","indirect migration background","(0) in school","30","0.406902064985289","0.288384075345164","0.525420054625414"
"Never","1998","indirect migration background","(1a) inadequately completed","7","","",""
"Never","1998","indirect migration background","(1b) general elementary school","81","0.476952822169131","0.390085912100019","0.563819732238244"
"Never","1998","indirect migration background","(1c) basic vocational qualification","61","0.652992708315483","0.556763340993287","0.749222075637679"
"Never","1998","indirect migration background","(2b) intermediate general qualification","40","0.535672937541994","0.423547759363232","0.647798115720757"
"Never","1998","indirect migration background","(2a) intermediate vocational","26","","",""
"Never","1998","indirect migration background","(2c_gen) general maturity certificate","18","","",""
"Never","1998","indirect migration background","(2c_voc) vocational maturity certificate","8","","",""
"Never","1998","indirect migration background","(3a) lower tertiary education","4","","",""
"Never","1998","indirect migration background","(3b) higher tertiary education","5","","",""
"Daily","1999","no migration background","(0) in school","","","",""
"Daily","1999","no migration background","(1a) inadequately completed","","","",""
"Daily","1999","no migration background","(1b) general elementary school","","","",""
"Daily","1999","no migration background","(1c) basic vocational qualification","","","",""
"Daily","1999","no migration background","(2b) intermediate general qualification","","","",""
"Daily","1999","no migration background","(2a) intermediate vocational","","","",""
"Daily","1999","no migration background","(2c_gen) general maturity certificate","","","",""
"Daily","1999","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Daily","1999","no migration background","(3a) lower tertiary education","","","",""
"Daily","1999","no migration background","(3b) higher tertiary education","","","",""
"Daily","1999","direct migration background","(0) in school","","","",""
"Daily","1999","direct migration background","(1a) inadequately completed","","","",""
"Daily","1999","direct migration background","(1b) general elementary school","","","",""
"Daily","1999","direct migration background","(1c) basic vocational qualification","","","",""
"Daily","1999","direct migration background","(2b) intermediate general qualification","","","",""
"Daily","1999","direct migration background","(2a) intermediate vocational","","","",""
"Daily","1999","direct migration background","(2c_gen) general maturity certificate","","","",""
"Daily","1999","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Daily","1999","direct migration background","(3a) lower tertiary education","","","",""
"Daily","1999","direct migration background","(3b) higher tertiary education","","","",""
"Daily","1999","indirect migration background","(0) in school","","","",""
"Daily","1999","indirect migration background","(1a) inadequately completed","","","",""
"Daily","1999","indirect migration background","(1b) general elementary school","","","",""
"Daily","1999","indirect migration background","(1c) basic vocational qualification","","","",""
"Daily","1999","indirect migration background","(2b) intermediate general qualification","","","",""
"Daily","1999","indirect migration background","(2a) intermediate vocational","","","",""
"Daily","1999","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Daily","1999","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Daily","1999","indirect migration background","(3a) lower tertiary education","","","",""
"Daily","1999","indirect migration background","(3b) higher tertiary education","","","",""
"Min 1x per week","1999","no migration background","(0) in school","","","",""
"Min 1x per week","1999","no migration background","(1a) inadequately completed","","","",""
"Min 1x per week","1999","no migration background","(1b) general elementary school","","","",""
"Min 1x per week","1999","no migration background","(1c) basic vocational qualification","","","",""
"Min 1x per week","1999","no migration background","(2b) intermediate general qualification","","","",""
"Min 1x per week","1999","no migration background","(2a) intermediate vocational","","","",""
"Min 1x per week","1999","no migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1999","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1999","no migration background","(3a) lower tertiary education","","","",""
"Min 1x per week","1999","no migration background","(3b) higher tertiary education","","","",""
"Min 1x per week","1999","direct migration background","(0) in school","","","",""
"Min 1x per week","1999","direct migration background","(1a) inadequately completed","","","",""
"Min 1x per week","1999","direct migration background","(1b) general elementary school","","","",""
"Min 1x per week","1999","direct migration background","(1c) basic vocational qualification","","","",""
"Min 1x per week","1999","direct migration background","(2b) intermediate general qualification","","","",""
"Min 1x per week","1999","direct migration background","(2a) intermediate vocational","","","",""
"Min 1x per week","1999","direct migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1999","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1999","direct migration background","(3a) lower tertiary education","","","",""
"Min 1x per week","1999","direct migration background","(3b) higher tertiary education","","","",""
"Min 1x per week","1999","indirect migration background","(0) in school","","","",""
"Min 1x per week","1999","indirect migration background","(1a) inadequately completed","","","",""
"Min 1x per week","1999","indirect migration background","(1b) general elementary school","","","",""
"Min 1x per week","1999","indirect migration background","(1c) basic vocational qualification","","","",""
"Min 1x per week","1999","indirect migration background","(2b) intermediate general qualification","","","",""
"Min 1x per week","1999","indirect migration background","(2a) intermediate vocational","","","",""
"Min 1x per week","1999","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1999","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1999","indirect migration background","(3a) lower tertiary education","","","",""
"Min 1x per week","1999","indirect migration background","(3b) higher tertiary education","","","",""
"Min 1x per month","1999","no migration background","(0) in school","","","",""
"Min 1x per month","1999","no migration background","(1a) inadequately completed","","","",""
"Min 1x per month","1999","no migration background","(1b) general elementary school","","","",""
"Min 1x per month","1999","no migration background","(1c) basic vocational qualification","","","",""
"Min 1x per month","1999","no migration background","(2b) intermediate general qualification","","","",""
"Min 1x per month","1999","no migration background","(2a) intermediate vocational","","","",""
"Min 1x per month","1999","no migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1999","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1999","no migration background","(3a) lower tertiary education","","","",""
"Min 1x per month","1999","no migration background","(3b) higher tertiary education","","","",""
"Min 1x per month","1999","direct migration background","(0) in school","","","",""
"Min 1x per month","1999","direct migration background","(1a) inadequately completed","","","",""
"Min 1x per month","1999","direct migration background","(1b) general elementary school","","","",""
"Min 1x per month","1999","direct migration background","(1c) basic vocational qualification","","","",""
"Min 1x per month","1999","direct migration background","(2b) intermediate general qualification","","","",""
"Min 1x per month","1999","direct migration background","(2a) intermediate vocational","","","",""
"Min 1x per month","1999","direct migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1999","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1999","direct migration background","(3a) lower tertiary education","","","",""
"Min 1x per month","1999","direct migration background","(3b) higher tertiary education","","","",""
"Min 1x per month","1999","indirect migration background","(0) in school","","","",""
"Min 1x per month","1999","indirect migration background","(1a) inadequately completed","","","",""
"Min 1x per month","1999","indirect migration background","(1b) general elementary school","","","",""
"Min 1x per month","1999","indirect migration background","(1c) basic vocational qualification","","","",""
"Min 1x per month","1999","indirect migration background","(2b) intermediate general qualification","","","",""
"Min 1x per month","1999","indirect migration background","(2a) intermediate vocational","","","",""
"Min 1x per month","1999","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1999","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1999","indirect migration background","(3a) lower tertiary education","","","",""
"Min 1x per month","1999","indirect migration background","(3b) higher tertiary education","","","",""
"Rarely","1999","no migration background","(0) in school","","","",""
"Rarely","1999","no migration background","(1a) inadequately completed","","","",""
"Rarely","1999","no migration background","(1b) general elementary school","","","",""
"Rarely","1999","no migration background","(1c) basic vocational qualification","","","",""
"Rarely","1999","no migration background","(2b) intermediate general qualification","","","",""
"Rarely","1999","no migration background","(2a) intermediate vocational","","","",""
"Rarely","1999","no migration background","(2c_gen) general maturity certificate","","","",""
"Rarely","1999","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Rarely","1999","no migration background","(3a) lower tertiary education","","","",""
"Rarely","1999","no migration background","(3b) higher tertiary education","","","",""
"Rarely","1999","direct migration background","(0) in school","","","",""
"Rarely","1999","direct migration background","(1a) inadequately completed","","","",""
"Rarely","1999","direct migration background","(1b) general elementary school","","","",""
"Rarely","1999","direct migration background","(1c) basic vocational qualification","","","",""
"Rarely","1999","direct migration background","(2b) intermediate general qualification","","","",""
"Rarely","1999","direct migration background","(2a) intermediate vocational","","","",""
"Rarely","1999","direct migration background","(2c_gen) general maturity certificate","","","",""
"Rarely","1999","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Rarely","1999","direct migration background","(3a) lower tertiary education","","","",""
"Rarely","1999","direct migration background","(3b) higher tertiary education","","","",""
"Rarely","1999","indirect migration background","(0) in school","","","",""
"Rarely","1999","indirect migration background","(1a) inadequately completed","","","",""
"Rarely","1999","indirect migration background","(1b) general elementary school","","","",""
"Rarely","1999","indirect migration background","(1c) basic vocational qualification","","","",""
"Rarely","1999","indirect migration background","(2b) intermediate general qualification","","","",""
"Rarely","1999","indirect migration background","(2a) intermediate vocational","","","",""
"Rarely","1999","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Rarely","1999","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Rarely","1999","indirect migration background","(3a) lower tertiary education","","","",""
"Rarely","1999","indirect migration background","(3b) higher tertiary education","","","",""
"Never","1999","no migration background","(0) in school","","","",""
"Never","1999","no migration background","(1a) inadequately completed","","","",""
"Never","1999","no migration background","(1b) general elementary school","","","",""
"Never","1999","no migration background","(1c) basic vocational qualification","","","",""
"Never","1999","no migration background","(2b) intermediate general qualification","","","",""
"Never","1999","no migration background","(2a) intermediate vocational","","","",""
"Never","1999","no migration background","(2c_gen) general maturity certificate","","","",""
"Never","1999","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Never","1999","no migration background","(3a) lower tertiary education","","","",""
"Never","1999","no migration background","(3b) higher tertiary education","","","",""
"Never","1999","direct migration background","(0) in school","","","",""
"Never","1999","direct migration background","(1a) inadequately completed","","","",""
"Never","1999","direct migration background","(1b) general elementary school","","","",""
"Never","1999","direct migration background","(1c) basic vocational qualification","","","",""
"Never","1999","direct migration background","(2b) intermediate general qualification","","","",""
"Never","1999","direct migration background","(2a) intermediate vocational","","","",""
"Never","1999","direct migration background","(2c_gen) general maturity certificate","","","",""
