"pli0093_h","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Daily","2007","(Married) couple without C. ","(2c_voc) vocational maturity certificate","","","",""
"Daily","2007","(Married) couple without C. ","(3a) lower tertiary education","","","",""
"Daily","2007","(Married) couple without C. ","(3b) higher tertiary education","","","",""
"Daily","2007","Single parent ","(0) in school","","","",""
"Daily","2007","Single parent ","(1a) inadequately completed","","","",""
"Daily","2007","Single parent ","(1b) general elementary school","","","",""
"Daily","2007","Single parent ","(1c) basic vocational qualification","","","",""
"Daily","2007","Single parent ","(2b) intermediate general qualification","","","",""
"Daily","2007","Single parent ","(2a) intermediate vocational","","","",""
"Daily","2007","Single parent ","(2c_gen) general maturity certificate","","","",""
"Daily","2007","Single parent ","(2c_voc) vocational maturity certificate","","","",""
"Daily","2007","Single parent ","(3a) lower tertiary education","","","",""
"Daily","2007","Single parent ","(3b) higher tertiary education","","","",""
"Daily","2007","Couple + C. LE 16 ","(0) in school","","","",""
"Daily","2007","Couple + C. LE 16 ","(1a) inadequately completed","","","",""
"Daily","2007","Couple + C. LE 16 ","(1b) general elementary school","","","",""
"Daily","2007","Couple + C. LE 16 ","(1c) basic vocational qualification","","","",""
"Daily","2007","Couple + C. LE 16 ","(2b) intermediate general qualification","","","",""
"Daily","2007","Couple + C. LE 16 ","(2a) intermediate vocational","","","",""
"Daily","2007","Couple + C. LE 16 ","(2c_gen) general maturity certificate","","","",""
"Daily","2007","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","","","",""
"Daily","2007","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"Daily","2007","Couple + C. LE 16 ","(3b) higher tertiary education","","","",""
"Daily","2007","Couple + C. GT 16 ","(0) in school","","","",""
"Daily","2007","Couple + C. GT 16 ","(1a) inadequately completed","","","",""
"Daily","2007","Couple + C. GT 16 ","(1b) general elementary school","","","",""
"Daily","2007","Couple + C. GT 16 ","(1c) basic vocational qualification","","","",""
"Daily","2007","Couple + C. GT 16 ","(2b) intermediate general qualification","","","",""
"Daily","2007","Couple + C. GT 16 ","(2a) intermediate vocational","","","",""
"Daily","2007","Couple + C. GT 16 ","(2c_gen) general maturity certificate","","","",""
"Daily","2007","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","","","",""
"Daily","2007","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"Daily","2007","Couple + C. GT 16 ","(3b) higher tertiary education","","","",""
"Daily","2007","Couple + C. LE and GT 16","(0) in school","","","",""
"Daily","2007","Couple + C. LE and GT 16","(1a) inadequately completed","","","",""
"Daily","2007","Couple + C. LE and GT 16","(1b) general elementary school","","","",""
"Daily","2007","Couple + C. LE and GT 16","(1c) basic vocational qualification","","","",""
"Daily","2007","Couple + C. LE and GT 16","(2b) intermediate general qualification","","","",""
"Daily","2007","Couple + C. LE and GT 16","(2a) intermediate vocational","","","",""
"Daily","2007","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","","","",""
"Daily","2007","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","",""
"Daily","2007","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"Daily","2007","Couple + C. LE and GT 16","(3b) higher tertiary education","","","",""
"Min 1x per week","2007","1-pers.-HH","(0) in school","","","",""
"Min 1x per week","2007","1-pers.-HH","(1a) inadequately completed","1","","",""
"Min 1x per week","2007","1-pers.-HH","(1b) general elementary school","16","","",""
"Min 1x per week","2007","1-pers.-HH","(1c) basic vocational qualification","69","0.0717624303646179","0.0551300133621027","0.0883948473671331"
"Min 1x per week","2007","1-pers.-HH","(2b) intermediate general qualification","7","","",""
"Min 1x per week","2007","1-pers.-HH","(2a) intermediate vocational","58","0.0776947475611161","0.0577066412347296","0.0976828538875025"
"Min 1x per week","2007","1-pers.-HH","(2c_gen) general maturity certificate","37","0.285021418062545","0.21325660442741","0.35678623169768"
"Min 1x per week","2007","1-pers.-HH","(2c_voc) vocational maturity certificate","35","0.16250956398626","0.116029170212522","0.208989957759999"
"Min 1x per week","2007","1-pers.-HH","(3a) lower tertiary education","40","0.15751074115227","0.112623273592869","0.202398208711671"
"Min 1x per week","2007","1-pers.-HH","(3b) higher tertiary education","74","0.193328097264292","0.153197781727018","0.233458412801566"
"Min 1x per week","2007","(Married) couple without C. ","(0) in school","","","",""
"Min 1x per week","2007","(Married) couple without C. ","(1a) inadequately completed","1","","",""
"Min 1x per week","2007","(Married) couple without C. ","(1b) general elementary school","23","","",""
"Min 1x per week","2007","(Married) couple without C. ","(1c) basic vocational qualification","181","0.0724325725701813","0.0623760587250662","0.0824890864152965"
"Min 1x per week","2007","(Married) couple without C. ","(2b) intermediate general qualification","12","","",""
"Min 1x per week","2007","(Married) couple without C. ","(2a) intermediate vocational","142","0.0963827440427037","0.0815661797881534","0.111199308297254"
"Min 1x per week","2007","(Married) couple without C. ","(2c_gen) general maturity certificate","25","","",""
"Min 1x per week","2007","(Married) couple without C. ","(2c_voc) vocational maturity certificate","63","0.157393346616998","0.124882356293471","0.189904336940526"
"Min 1x per week","2007","(Married) couple without C. ","(3a) lower tertiary education","112","0.149189879079167","0.123572205424201","0.174807552734132"
"Min 1x per week","2007","(Married) couple without C. ","(3b) higher tertiary education","179","0.158885575933797","0.136667768518264","0.181103383349331"
"Min 1x per week","2007","Single parent ","(0) in school","15","","",""
"Min 1x per week","2007","Single parent ","(1a) inadequately completed","","","",""
"Min 1x per week","2007","Single parent ","(1b) general elementary school","7","","",""
"Min 1x per week","2007","Single parent ","(1c) basic vocational qualification","7","","",""
"Min 1x per week","2007","Single parent ","(2b) intermediate general qualification","7","","",""
"Min 1x per week","2007","Single parent ","(2a) intermediate vocational","19","","",""
"Min 1x per week","2007","Single parent ","(2c_gen) general maturity certificate","17","","",""
"Min 1x per week","2007","Single parent ","(2c_voc) vocational maturity certificate","6","","",""
"Min 1x per week","2007","Single parent ","(3a) lower tertiary education","10","","",""
"Min 1x per week","2007","Single parent ","(3b) higher tertiary education","21","","",""
"Min 1x per week","2007","Couple + C. LE 16 ","(0) in school","","","",""
"Min 1x per week","2007","Couple + C. LE 16 ","(1a) inadequately completed","3","","",""
"Min 1x per week","2007","Couple + C. LE 16 ","(1b) general elementary school","8","","",""
"Min 1x per week","2007","Couple + C. LE 16 ","(1c) basic vocational qualification","34","0.0465039631365893","0.0311865929063183","0.0618213333668602"
"Min 1x per week","2007","Couple + C. LE 16 ","(2b) intermediate general qualification","3","","",""
"Min 1x per week","2007","Couple + C. LE 16 ","(2a) intermediate vocational","110","0.0879720855065641","0.071514979396654","0.104429191616474"
"Min 1x per week","2007","Couple + C. LE 16 ","(2c_gen) general maturity certificate","16","","",""
"Min 1x per week","2007","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","45","0.0797859962716407","0.0551314589975257","0.104440533545756"
"Min 1x per week","2007","Couple + C. LE 16 ","(3a) lower tertiary education","37","0.104993469949105","0.0698333043550863","0.140153635543123"
"Min 1x per week","2007","Couple + C. LE 16 ","(3b) higher tertiary education","99","0.189453116701594","0.15758914027899","0.221317093124198"
"Min 1x per week","2007","Couple + C. GT 16 ","(0) in school","60","0.41866577958942","0.341983289811482","0.495348269367357"
"Min 1x per week","2007","Couple + C. GT 16 ","(1a) inadequately completed","","","",""
"Min 1x per week","2007","Couple + C. GT 16 ","(1b) general elementary school","10","","",""
"Min 1x per week","2007","Couple + C. GT 16 ","(1c) basic vocational qualification","49","0.0468527545608772","0.0321352878128059","0.0615702213089484"
"Min 1x per week","2007","Couple + C. GT 16 ","(2b) intermediate general qualification","22","","",""
"Min 1x per week","2007","Couple + C. GT 16 ","(2a) intermediate vocational","70","0.0746217529447013","0.0565585323884245","0.0926849735009782"
"Min 1x per week","2007","Couple + C. GT 16 ","(2c_gen) general maturity certificate","58","0.192571181224209","0.14596650293635","0.239175859512069"
"Min 1x per week","2007","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","21","","",""
"Min 1x per week","2007","Couple + C. GT 16 ","(3a) lower tertiary education","19","","",""
"Min 1x per week","2007","Couple + C. GT 16 ","(3b) higher tertiary education","71","0.192543102619297","0.155012216368997","0.230073988869597"
"Min 1x per week","2007","Couple + C. LE and GT 16","(0) in school","37","0.192439813528771","0.121311583640195","0.263568043417348"
"Min 1x per week","2007","Couple + C. LE and GT 16","(1a) inadequately completed","","","",""
"Min 1x per week","2007","Couple + C. LE and GT 16","(1b) general elementary school","6","","",""
"Min 1x per week","2007","Couple + C. LE and GT 16","(1c) basic vocational qualification","17","","",""
"Min 1x per week","2007","Couple + C. LE and GT 16","(2b) intermediate general qualification","12","","",""
"Min 1x per week","2007","Couple + C. LE and GT 16","(2a) intermediate vocational","29","","",""
"Min 1x per week","2007","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","11","","",""
"Min 1x per week","2007","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","12","","",""
"Min 1x per week","2007","Couple + C. LE and GT 16","(3a) lower tertiary education","14","","",""
"Min 1x per week","2007","Couple + C. LE and GT 16","(3b) higher tertiary education","20","","",""
"Min 1x per month","2007","1-pers.-HH","(0) in school","","","",""
"Min 1x per month","2007","1-pers.-HH","(1a) inadequately completed","","","",""
"Min 1x per month","2007","1-pers.-HH","(1b) general elementary school","11","","",""
"Min 1x per month","2007","1-pers.-HH","(1c) basic vocational qualification","49","0.0428155133116889","0.0297695657707315","0.0558614608526463"
"Min 1x per month","2007","1-pers.-HH","(2b) intermediate general qualification","2","","",""
"Min 1x per month","2007","1-pers.-HH","(2a) intermediate vocational","41","0.0482410250373486","0.0322413841832749","0.0642406658914224"
"Min 1x per month","2007","1-pers.-HH","(2c_gen) general maturity certificate","20","","",""
"Min 1x per month","2007","1-pers.-HH","(2c_voc) vocational maturity certificate","22","","",""
"Min 1x per month","2007","1-pers.-HH","(3a) lower tertiary education","30","0.124020520509801","0.0834059774409532","0.164635063578649"
"Min 1x per month","2007","1-pers.-HH","(3b) higher tertiary education","40","0.117341572890404","0.0846377208151008","0.150045424965706"
"Min 1x per month","2007","(Married) couple without C. ","(0) in school","","","",""
"Min 1x per month","2007","(Married) couple without C. ","(1a) inadequately completed","","","",""
"Min 1x per month","2007","(Married) couple without C. ","(1b) general elementary school","22","","",""
"Min 1x per month","2007","(Married) couple without C. ","(1c) basic vocational qualification","124","0.0419889863644075","0.0342075332993304","0.0497704394294846"
"Min 1x per month","2007","(Married) couple without C. ","(2b) intermediate general qualification","4","","",""
"Min 1x per month","2007","(Married) couple without C. ","(2a) intermediate vocational","108","0.0577008876715909","0.0459940055413231","0.0694077698018587"
"Min 1x per month","2007","(Married) couple without C. ","(2c_gen) general maturity certificate","15","","",""
"Min 1x per month","2007","(Married) couple without C. ","(2c_voc) vocational maturity certificate","53","0.115740000256826","0.0871801253236574","0.144299875189994"
"Min 1x per month","2007","(Married) couple without C. ","(3a) lower tertiary education","88","0.131262100068131","0.106981034450891","0.155543165685371"
"Min 1x per month","2007","(Married) couple without C. ","(3b) higher tertiary education","141","0.133629436075935","0.112950207519041","0.154308664632829"
"Min 1x per month","2007","Single parent ","(0) in school","5","","",""
"Min 1x per month","2007","Single parent ","(1a) inadequately completed","","","",""
"Min 1x per month","2007","Single parent ","(1b) general elementary school","4","","",""
"Min 1x per month","2007","Single parent ","(1c) basic vocational qualification","13","","",""
"Min 1x per month","2007","Single parent ","(2b) intermediate general qualification","6","","",""
"Min 1x per month","2007","Single parent ","(2a) intermediate vocational","25","","",""
"Min 1x per month","2007","Single parent ","(2c_gen) general maturity certificate","14","","",""
"Min 1x per month","2007","Single parent ","(2c_voc) vocational maturity certificate","7","","",""
"Min 1x per month","2007","Single parent ","(3a) lower tertiary education","3","","",""
"Min 1x per month","2007","Single parent ","(3b) higher tertiary education","13","","",""
"Min 1x per month","2007","Couple + C. LE 16 ","(0) in school","","","",""
"Min 1x per month","2007","Couple + C. LE 16 ","(1a) inadequately completed","","","",""
"Min 1x per month","2007","Couple + C. LE 16 ","(1b) general elementary school","5","","",""
"Min 1x per month","2007","Couple + C. LE 16 ","(1c) basic vocational qualification","28","","",""
"Min 1x per month","2007","Couple + C. LE 16 ","(2b) intermediate general qualification","3","","",""
"Min 1x per month","2007","Couple + C. LE 16 ","(2a) intermediate vocational","89","0.0871004841406366","0.0707172841452334","0.10348368413604"
"Min 1x per month","2007","Couple + C. LE 16 ","(2c_gen) general maturity certificate","4","","",""
"Min 1x per month","2007","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","38","0.0756703079984775","0.0516064473716385","0.0997341686253165"
"Min 1x per month","2007","Couple + C. LE 16 ","(3a) lower tertiary education","28","","",""
"Min 1x per month","2007","Couple + C. LE 16 ","(3b) higher tertiary education","89","0.152418005934356","0.123192029915668","0.181643981953043"
"Min 1x per month","2007","Couple + C. GT 16 ","(0) in school","19","","",""
"Min 1x per month","2007","Couple + C. GT 16 ","(1a) inadequately completed","","","",""
"Min 1x per month","2007","Couple + C. GT 16 ","(1b) general elementary school","16","","",""
"Min 1x per month","2007","Couple + C. GT 16 ","(1c) basic vocational qualification","42","0.0498742536440193","0.0347137283831973","0.0650347789048413"
"Min 1x per month","2007","Couple + C. GT 16 ","(2b) intermediate general qualification","17","","",""
"Min 1x per month","2007","Couple + C. GT 16 ","(2a) intermediate vocational","57","0.085394349387804","0.0661840415048074","0.104604657270801"
"Min 1x per month","2007","Couple + C. GT 16 ","(2c_gen) general maturity certificate","48","0.13619300755616","0.0956545232311412","0.17673149188118"
"Min 1x per month","2007","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","21","","",""
"Min 1x per month","2007","Couple + C. GT 16 ","(3a) lower tertiary education","38","0.143894233390249","0.0989239557952544","0.188864510985244"
"Min 1x per month","2007","Couple + C. GT 16 ","(3b) higher tertiary education","51","0.086215959888866","0.0594993849497747","0.112932534827957"
"Min 1x per month","2007","Couple + C. LE and GT 16","(0) in school","20","","",""
"Min 1x per month","2007","Couple + C. LE and GT 16","(1a) inadequately completed","","","",""
"Min 1x per month","2007","Couple + C. LE and GT 16","(1b) general elementary school","2","","",""
"Min 1x per month","2007","Couple + C. LE and GT 16","(1c) basic vocational qualification","11","","",""
"Min 1x per month","2007","Couple + C. LE and GT 16","(2b) intermediate general qualification","2","","",""
"Min 1x per month","2007","Couple + C. LE and GT 16","(2a) intermediate vocational","22","","",""
"Min 1x per month","2007","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","4","","",""
"Min 1x per month","2007","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","5","","",""
"Min 1x per month","2007","Couple + C. LE and GT 16","(3a) lower tertiary education","10","","",""
"Min 1x per month","2007","Couple + C. LE and GT 16","(3b) higher tertiary education","14","","",""
"Rarely","2007","1-pers.-HH","(0) in school","","","",""
"Rarely","2007","1-pers.-HH","(1a) inadequately completed","1","","",""
"Rarely","2007","1-pers.-HH","(1b) general elementary school","34","0.0880898221751291","0.0596305033332902","0.116549141016968"
"Rarely","2007","1-pers.-HH","(1c) basic vocational qualification","138","0.145722616148576","0.122985249819555","0.168459982477597"
"Rarely","2007","1-pers.-HH","(2b) intermediate general qualification","7","","",""
"Rarely","2007","1-pers.-HH","(2a) intermediate vocational","172","0.240008229533925","0.208118121426854","0.271898337640997"
"Rarely","2007","1-pers.-HH","(2c_gen) general maturity certificate","39","0.224933231161233","0.15855545986546","0.291311002457005"
"Rarely","2007","1-pers.-HH","(2c_voc) vocational maturity certificate","63","0.255147527715982","0.200222381453215","0.310072673978748"
"Rarely","2007","1-pers.-HH","(3a) lower tertiary education","71","0.307598000325421","0.250731206782803","0.36446479386804"
"Rarely","2007","1-pers.-HH","(3b) higher tertiary education","107","0.277777035081362","0.232261417798298","0.323292652364427"
"Rarely","2007","(Married) couple without C. ","(0) in school","","","",""
"Rarely","2007","(Married) couple without C. ","(1a) inadequately completed","8","","",""
"Rarely","2007","(Married) couple without C. ","(1b) general elementary school","84","0.140575165152925","0.112312164033899","0.16883816627195"
"Rarely","2007","(Married) couple without C. ","(1c) basic vocational qualification","565","0.220751019174684","0.204659492995528","0.236842545353839"
"Rarely","2007","(Married) couple without C. ","(2b) intermediate general qualification","26","","",""
"Rarely","2007","(Married) couple without C. ","(2a) intermediate vocational","433","0.30459784228837","0.281491189645616","0.327704494931123"
"Rarely","2007","(Married) couple without C. ","(2c_gen) general maturity certificate","39","0.317516456307918","0.238698548358591","0.396334364257245"
"Rarely","2007","(Married) couple without C. ","(2c_voc) vocational maturity certificate","152","0.263223879240337","0.22390917748876","0.302538580991913"
"Rarely","2007","(Married) couple without C. ","(3a) lower tertiary education","259","0.354433612618886","0.320038907547607","0.388828317690165"
"Rarely","2007","(Married) couple without C. ","(3b) higher tertiary education","333","0.344353971748224","0.31547586702708","0.373232076469368"
"Rarely","2007","Single parent ","(0) in school","12","","",""
"Rarely","2007","Single parent ","(1a) inadequately completed","1","","",""
"Rarely","2007","Single parent ","(1b) general elementary school","12","","",""
"Rarely","2007","Single parent ","(1c) basic vocational qualification","45","0.263489627821639","0.204467834631135","0.322511421012144"
"Rarely","2007","Single parent ","(2b) intermediate general qualification","11","","",""
"Rarely","2007","Single parent ","(2a) intermediate vocational","72","0.291092647892345","0.2379791027992","0.344206192985489"
"Rarely","2007","Single parent ","(2c_gen) general maturity certificate","19","","",""
"Rarely","2007","Single parent ","(2c_voc) vocational maturity certificate","16","","",""
"Rarely","2007","Single parent ","(3a) lower tertiary education","24","","",""
"Rarely","2007","Single parent ","(3b) higher tertiary education","24","","",""
"Rarely","2007","Couple + C. LE 16 ","(0) in school","","","",""
"Rarely","2007","Couple + C. LE 16 ","(1a) inadequately completed","4","","",""
"Rarely","2007","Couple + C. LE 16 ","(1b) general elementary school","26","","",""
"Rarely","2007","Couple + C. LE 16 ","(1c) basic vocational qualification","180","0.238229658462226","0.207241931210545","0.269217385713907"
"Rarely","2007","Couple + C. LE 16 ","(2b) intermediate general qualification","14","","",""
"Rarely","2007","Couple + C. LE 16 ","(2a) intermediate vocational","360","0.306406640895974","0.279622451333698","0.333190830458251"
"Rarely","2007","Couple + C. LE 16 ","(2c_gen) general maturity certificate","17","","",""
"Rarely","2007","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","149","0.312318330629884","0.270150470553967","0.354486190705801"
"Rarely","2007","Couple + C. LE 16 ","(3a) lower tertiary education","102","0.408691854875929","0.352307114225436","0.465076595526422"
"Rarely","2007","Couple + C. LE 16 ","(3b) higher tertiary education","184","0.265901829560087","0.2299767483584","0.301826910761775"
"Rarely","2007","Couple + C. GT 16 ","(0) in school","41","0.194274146262579","0.132777606055365","0.255770686469793"
"Rarely","2007","Couple + C. GT 16 ","(1a) inadequately completed","3","","",""
"Rarely","2007","Couple + C. GT 16 ","(1b) general elementary school","46","0.161201938460834","0.116157420119597","0.206246456802071"
"Rarely","2007","Couple + C. GT 16 ","(1c) basic vocational qualification","179","0.257141357726392","0.226702765915464","0.28757994953732"
"Rarely","2007","Couple + C. GT 16 ","(2b) intermediate general qualification","46","0.306985549359682","0.235516466126747","0.378454632592617"
"Rarely","2007","Couple + C. GT 16 ","(2a) intermediate vocational","289","0.370410683417019","0.337215639675223","0.403605727158816"
"Rarely","2007","Couple + C. GT 16 ","(2c_gen) general maturity certificate","70","0.279365506102023","0.226335013892758","0.332395998311288"
"Rarely","2007","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","53","0.306893293308485","0.240790313495549","0.372996273121422"
"Rarely","2007","Couple + C. GT 16 ","(3a) lower tertiary education","81","0.328646870210997","0.268462957124384","0.38883078329761"
"Rarely","2007","Couple + C. GT 16 ","(3b) higher tertiary education","144","0.32885734822048","0.284139967447226","0.373574728993735"
"Rarely","2007","Couple + C. LE and GT 16","(0) in school","25","","",""
"Rarely","2007","Couple + C. LE and GT 16","(1a) inadequately completed","2","","",""
"Rarely","2007","Couple + C. LE and GT 16","(1b) general elementary school","19","","",""
"Rarely","2007","Couple + C. LE and GT 16","(1c) basic vocational qualification","47","0.228078781250894","0.175645206341103","0.280512356160685"
"Rarely","2007","Couple + C. LE and GT 16","(2b) intermediate general qualification","24","","",""
"Rarely","2007","Couple + C. LE and GT 16","(2a) intermediate vocational","99","0.280674289284582","0.230975320845741","0.330373257723422"
"Rarely","2007","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","19","","",""
"Rarely","2007","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","36","0.410548873174603","0.310027014384387","0.51107073196482"
"Rarely","2007","Couple + C. LE and GT 16","(3a) lower tertiary education","27","","",""
"Rarely","2007","Couple + C. LE and GT 16","(3b) higher tertiary education","53","0.336327809577258","0.256631280747892","0.416024338406625"
"Never","2007","1-pers.-HH","(0) in school","1","","",""
"Never","2007","1-pers.-HH","(1a) inadequately completed","29","","",""
"Never","2007","1-pers.-HH","(1b) general elementary school","320","0.847903081689875","0.81184364671112","0.883962516668631"
"Never","2007","1-pers.-HH","(1c) basic vocational qualification","669","0.739699440175117","0.711421848389392","0.767977031960843"
"Never","2007","1-pers.-HH","(2b) intermediate general qualification","33","0.609838545731646","0.473260885855191","0.746416205608101"
"Never","2007","1-pers.-HH","(2a) intermediate vocational","418","0.63405599786761","0.598088551529053","0.670023444206167"
"Never","2007","1-pers.-HH","(2c_gen) general maturity certificate","56","0.400969496364688","0.323057123083669","0.478881869645706"
"Never","2007","1-pers.-HH","(2c_voc) vocational maturity certificate","122","0.50040466667138","0.437409058923565","0.563400274419195"
"Never","2007","1-pers.-HH","(3a) lower tertiary education","112","0.410870738012508","0.350246578055","0.471494897970015"
"Never","2007","1-pers.-HH","(3b) higher tertiary education","151","0.411553294763942","0.361544863604878","0.461561725923006"
"Never","2007","(Married) couple without C. ","(0) in school","1","","",""
"Never","2007","(Married) couple without C. ","(1a) inadequately completed","69","0.945209497085035","0.894706462856661","0.995712531313409"
"Never","2007","(Married) couple without C. ","(1b) general elementary school","452","0.789470884287878","0.756320835882464","0.822620932693293"
"Never","2007","(Married) couple without C. ","(1c) basic vocational qualification","1682","0.664827421890728","0.646512863208365","0.683141980573091"
"Never","2007","(Married) couple without C. ","(2b) intermediate general qualification","50","0.605666077365556","0.505803476729383","0.70552867800173"
"Never","2007","(Married) couple without C. ","(2a) intermediate vocational","841","0.541318525997336","0.516301386366416","0.566335665628256"
"Never","2007","(Married) couple without C. ","(2c_gen) general maturity certificate","55","0.385748164277519","0.303330394686925","0.468165933868114"
"Never","2007","(Married) couple without C. ","(2c_voc) vocational maturity certificate","214","0.463642773885839","0.419123980219682","0.508161567551996"
"Never","2007","(Married) couple without C. ","(3a) lower tertiary education","284","0.365114408233816","0.330495297690488","0.399733518777145"
"Never","2007","(Married) couple without C. ","(3b) higher tertiary education","387","0.363131016242044","0.333903753530287","0.392358278953801"
"Never","2007","Single parent ","(0) in school","20","","",""
"Never","2007","Single parent ","(1a) inadequately completed","11","","",""
"Never","2007","Single parent ","(1b) general elementary school","108","0.832269607673387","0.768288708038268","0.896250507308505"
"Never","2007","Single parent ","(1c) basic vocational qualification","149","0.664918718131734","0.601677450295437","0.728159985968031"
"Never","2007","Single parent ","(2b) intermediate general qualification","40","0.617304871271713","0.498226078480649","0.736383664062776"
"Never","2007","Single parent ","(2a) intermediate vocational","165","0.540631665336506","0.482364190386717","0.598899140286296"
"Never","2007","Single parent ","(2c_gen) general maturity certificate","28","","",""
"Never","2007","Single parent ","(2c_voc) vocational maturity certificate","27","","",""
"Never","2007","Single parent ","(3a) lower tertiary education","26","","",""
"Never","2007","Single parent ","(3b) higher tertiary education","33","0.350337316162077","0.252317348446245","0.448357283877909"
"Never","2007","Couple + C. LE 16 ","(0) in school","","","",""
"Never","2007","Couple + C. LE 16 ","(1a) inadequately completed","21","","",""
"Never","2007","Couple + C. LE 16 ","(1b) general elementary school","141","0.772446084279818","0.711198624235526","0.833693544324111"
"Never","2007","Couple + C. LE 16 ","(1c) basic vocational qualification","484","0.664096033764021","0.629740018276969","0.698452049251073"
"Never","2007","Couple + C. LE 16 ","(2b) intermediate general qualification","44","0.720283119022349","0.610314426694602","0.830251811350097"
"Never","2007","Couple + C. LE 16 ","(2a) intermediate vocational","579","0.518520789456825","0.48949067041859","0.54755090849506"
"Never","2007","Couple + C. LE 16 ","(2c_gen) general maturity certificate","45","0.640142060830946","0.536258963252208","0.744025158409683"
"Never","2007","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","232","0.532225365099998","0.486825431334391","0.577625298865605"
"Never","2007","Couple + C. LE 16 ","(3a) lower tertiary education","125","0.394571990056231","0.338512254316026","0.450631725796435"
"Never","2007","Couple + C. LE 16 ","(3b) higher tertiary education","209","0.392227047803963","0.352526227643667","0.43192786796426"
"Never","2007","Couple + C. GT 16 ","(0) in school","39","0.27049295426002","0.201446361419671","0.339539547100369"
"Never","2007","Couple + C. GT 16 ","(1a) inadequately completed","24","","",""
"Never","2007","Couple + C. GT 16 ","(1b) general elementary school","184","0.727898166909245","0.673381517661931","0.78241481615656"
"Never","2007","Couple + C. GT 16 ","(1c) basic vocational qualification","522","0.646131634068712","0.612829898141866","0.679433369995557"
"Never","2007","Couple + C. GT 16 ","(2b) intermediate general qualification","75","0.504986960549711","0.427516435148314","0.582457485951109"
"Never","2007","Couple + C. GT 16 ","(2a) intermediate vocational","397","0.469573214250475","0.435267442038579","0.503878986462372"
"Never","2007","Couple + C. GT 16 ","(2c_gen) general maturity certificate","99","0.391870305117607","0.334173598109576","0.449567012125637"
"Never","2007","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","92","0.492153163490622","0.420498608361456","0.563807718619788"
"Never","2007","Couple + C. GT 16 ","(3a) lower tertiary education","96","0.481380893839166","0.417361900184441","0.54539988749389"
"Never","2007","Couple + C. GT 16 ","(3b) higher tertiary education","158","0.392383589271357","0.34590688458183","0.438860293960884"
"Never","2007","Couple + C. LE and GT 16","(0) in school","36","0.353110395413481","0.266876615113245","0.439344175713717"
"Never","2007","Couple + C. LE and GT 16","(1a) inadequately completed","20","","",""
"Never","2007","Couple + C. LE and GT 16","(1b) general elementary school","82","0.785712378932527","0.708681441765272","0.862743316099782"
"Never","2007","Couple + C. LE and GT 16","(1c) basic vocational qualification","171","0.679658652031837","0.621350072482084","0.73796723158159"
"Never","2007","Couple + C. LE and GT 16","(2b) intermediate general qualification","39","0.545098584433355","0.433874484573423","0.656322684293287"
"Never","2007","Couple + C. LE and GT 16","(2a) intermediate vocational","164","0.538251144715341","0.483109633815856","0.593392655614827"
"Never","2007","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","32","0.64296796846926","0.527376872196316","0.758559064742204"
"Never","2007","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","39","0.488727767882072","0.386583549874538","0.590871985889607"
"Never","2007","Couple + C. LE and GT 16","(3a) lower tertiary education","35","0.437360920124004","0.332519281590863","0.542202558657145"
"Never","2007","Couple + C. LE and GT 16","(3b) higher tertiary education","48","0.389897990736538","0.307624877208095","0.472171104264981"
"Daily","2008","1-pers.-HH","(0) in school","1","","",""
"Daily","2008","1-pers.-HH","(1a) inadequately completed","","","",""
"Daily","2008","1-pers.-HH","(1b) general elementary school","2","","",""
"Daily","2008","1-pers.-HH","(1c) basic vocational qualification","11","","",""
"Daily","2008","1-pers.-HH","(2b) intermediate general qualification","","","",""
"Daily","2008","1-pers.-HH","(2a) intermediate vocational","13","","",""
"Daily","2008","1-pers.-HH","(2c_gen) general maturity certificate","8","","",""
"Daily","2008","1-pers.-HH","(2c_voc) vocational maturity certificate","10","","",""
"Daily","2008","1-pers.-HH","(3a) lower tertiary education","9","","",""
"Daily","2008","1-pers.-HH","(3b) higher tertiary education","21","","",""
"Daily","2008","(Married) couple without C. ","(0) in school","","","",""
"Daily","2008","(Married) couple without C. ","(1a) inadequately completed","","","",""
