"pli0093_h","year","e11102","education","n","percent","lower_confidence","upper_confidence"
"Min 1x per month","1998","Employed","secondary school degree","292","0.106582373497412","0.0954563672268243","0.117708379768"
"Min 1x per month","1998","Employed","college entrance qualification","208","0.128431853455662","0.112273826017793","0.14458988089353"
"Min 1x per month","1998","Employed","Other degree","28","","",""
"Min 1x per month","1998","Employed","no degree/no degree yet","4","","",""
"Rarely","1998","Not Employed","lower secondary degree","480","0.17370469649022","0.1594118058344","0.18799758714604"
"Rarely","1998","Not Employed","secondary school degree","245","0.279564850225304","0.25047016095682","0.308659539493788"
"Rarely","1998","Not Employed","college entrance qualification","171","0.289975339645716","0.252360480805438","0.327590198485994"
"Rarely","1998","Not Employed","Other degree","43","0.116956395718587","0.0842109963380998","0.149701795099075"
"Rarely","1998","Not Employed","no degree/no degree yet","97","0.18911409716332","0.156738203850886","0.221489990475754"
"Rarely","1998","Employed","lower secondary degree","816","0.300590666959889","0.283879668299704","0.317301665620073"
"Rarely","1998","Employed","secondary school degree","1052","0.357306302086458","0.340028372203843","0.374584231969073"
"Rarely","1998","Employed","college entrance qualification","619","0.357854247269605","0.334703170948971","0.381005323590239"
"Rarely","1998","Employed","Other degree","80","0.168460446292403","0.139023502377332","0.197897390207473"
"Rarely","1998","Employed","no degree/no degree yet","31","0.150817029127156","0.106005385052399","0.195628673201912"
"Never","1998","Not Employed","lower secondary degree","1916","0.716742269965112","0.699743439487056","0.733741100443168"
"Never","1998","Not Employed","secondary school degree","428","0.467407293155079","0.43506131097331","0.499753275336849"
"Never","1998","Not Employed","college entrance qualification","189","0.332899443075718","0.293833854404389","0.371965031747047"
"Never","1998","Not Employed","Other degree","294","0.72529870458718","0.679817073248718","0.770780335925642"
"Never","1998","Not Employed","no degree/no degree yet","336","0.52581520952461","0.484532298339741","0.567098120709479"
"Never","1998","Employed","lower secondary degree","1675","0.547240312314695","0.529098867852904","0.565381756776486"
"Never","1998","Employed","secondary school degree","1324","0.430430892611681","0.41257858842804","0.448283196795322"
"Never","1998","Employed","college entrance qualification","537","0.315151634659644","0.292714970607371","0.337588298711917"
"Never","1998","Employed","Other degree","490","0.728088836801898","0.693093675792217","0.763083997811578"
"Never","1998","Employed","no degree/no degree yet","200","0.766876112272267","0.713931588974357","0.819820635570176"
"Daily","1999","Not Employed","lower secondary degree","","","",""
"Daily","1999","Not Employed","secondary school degree","","","",""
"Daily","1999","Not Employed","college entrance qualification","","","",""
"Daily","1999","Not Employed","Other degree","","","",""
"Daily","1999","Not Employed","no degree/no degree yet","","","",""
"Daily","1999","Employed","lower secondary degree","","","",""
"Daily","1999","Employed","secondary school degree","","","",""
"Daily","1999","Employed","college entrance qualification","","","",""
"Daily","1999","Employed","Other degree","","","",""
"Daily","1999","Employed","no degree/no degree yet","","","",""
"Min 1x per week","1999","Not Employed","lower secondary degree","","","",""
"Min 1x per week","1999","Not Employed","secondary school degree","","","",""
"Min 1x per week","1999","Not Employed","college entrance qualification","","","",""
"Min 1x per week","1999","Not Employed","Other degree","","","",""
"Min 1x per week","1999","Not Employed","no degree/no degree yet","","","",""
"Min 1x per week","1999","Employed","lower secondary degree","","","",""
"Min 1x per week","1999","Employed","secondary school degree","","","",""
"Min 1x per week","1999","Employed","college entrance qualification","","","",""
"Min 1x per week","1999","Employed","Other degree","","","",""
"Min 1x per week","1999","Employed","no degree/no degree yet","","","",""
"Min 1x per month","1999","Not Employed","lower secondary degree","","","",""
"Min 1x per month","1999","Not Employed","secondary school degree","","","",""
"Min 1x per month","1999","Not Employed","college entrance qualification","","","",""
"Min 1x per month","1999","Not Employed","Other degree","","","",""
"Min 1x per month","1999","Not Employed","no degree/no degree yet","","","",""
"Min 1x per month","1999","Employed","lower secondary degree","","","",""
"Min 1x per month","1999","Employed","secondary school degree","","","",""
"Min 1x per month","1999","Employed","college entrance qualification","","","",""
"Min 1x per month","1999","Employed","Other degree","","","",""
"Min 1x per month","1999","Employed","no degree/no degree yet","","","",""
"Rarely","1999","Not Employed","lower secondary degree","","","",""
"Rarely","1999","Not Employed","secondary school degree","","","",""
"Rarely","1999","Not Employed","college entrance qualification","","","",""
"Rarely","1999","Not Employed","Other degree","","","",""
"Rarely","1999","Not Employed","no degree/no degree yet","","","",""
"Rarely","1999","Employed","lower secondary degree","","","",""
"Rarely","1999","Employed","secondary school degree","","","",""
"Rarely","1999","Employed","college entrance qualification","","","",""
"Rarely","1999","Employed","Other degree","","","",""
"Rarely","1999","Employed","no degree/no degree yet","","","",""
"Never","1999","Not Employed","lower secondary degree","","","",""
"Never","1999","Not Employed","secondary school degree","","","",""
"Never","1999","Not Employed","college entrance qualification","","","",""
"Never","1999","Not Employed","Other degree","","","",""
"Never","1999","Not Employed","no degree/no degree yet","","","",""
"Never","1999","Employed","lower secondary degree","","","",""
"Never","1999","Employed","secondary school degree","","","",""
"Never","1999","Employed","college entrance qualification","","","",""
"Never","1999","Employed","Other degree","","","",""
"Never","1999","Employed","no degree/no degree yet","","","",""
"Daily","2000","Not Employed","lower secondary degree","","","",""
"Daily","2000","Not Employed","secondary school degree","","","",""
"Daily","2000","Not Employed","college entrance qualification","","","",""
"Daily","2000","Not Employed","Other degree","","","",""
"Daily","2000","Not Employed","no degree/no degree yet","","","",""
"Daily","2000","Employed","lower secondary degree","","","",""
"Daily","2000","Employed","secondary school degree","","","",""
"Daily","2000","Employed","college entrance qualification","","","",""
"Daily","2000","Employed","Other degree","","","",""
"Daily","2000","Employed","no degree/no degree yet","","","",""
"Min 1x per week","2000","Not Employed","lower secondary degree","","","",""
"Min 1x per week","2000","Not Employed","secondary school degree","","","",""
"Min 1x per week","2000","Not Employed","college entrance qualification","","","",""
"Min 1x per week","2000","Not Employed","Other degree","","","",""
"Min 1x per week","2000","Not Employed","no degree/no degree yet","","","",""
"Min 1x per week","2000","Employed","lower secondary degree","","","",""
"Min 1x per week","2000","Employed","secondary school degree","","","",""
"Min 1x per week","2000","Employed","college entrance qualification","","","",""
"Min 1x per week","2000","Employed","Other degree","","","",""
"Min 1x per week","2000","Employed","no degree/no degree yet","","","",""
"Min 1x per month","2000","Not Employed","lower secondary degree","","","",""
"Min 1x per month","2000","Not Employed","secondary school degree","","","",""
"Min 1x per month","2000","Not Employed","college entrance qualification","","","",""
"Min 1x per month","2000","Not Employed","Other degree","","","",""
"Min 1x per month","2000","Not Employed","no degree/no degree yet","","","",""
"Min 1x per month","2000","Employed","lower secondary degree","","","",""
"Min 1x per month","2000","Employed","secondary school degree","","","",""
"Min 1x per month","2000","Employed","college entrance qualification","","","",""
"Min 1x per month","2000","Employed","Other degree","","","",""
"Min 1x per month","2000","Employed","no degree/no degree yet","","","",""
"Rarely","2000","Not Employed","lower secondary degree","","","",""
"Rarely","2000","Not Employed","secondary school degree","","","",""
"Rarely","2000","Not Employed","college entrance qualification","","","",""
"Rarely","2000","Not Employed","Other degree","","","",""
"Rarely","2000","Not Employed","no degree/no degree yet","","","",""
"Rarely","2000","Employed","lower secondary degree","","","",""
"Rarely","2000","Employed","secondary school degree","","","",""
"Rarely","2000","Employed","college entrance qualification","","","",""
"Rarely","2000","Employed","Other degree","","","",""
"Rarely","2000","Employed","no degree/no degree yet","","","",""
"Never","2000","Not Employed","lower secondary degree","","","",""
"Never","2000","Not Employed","secondary school degree","","","",""
"Never","2000","Not Employed","college entrance qualification","","","",""
"Never","2000","Not Employed","Other degree","","","",""
"Never","2000","Not Employed","no degree/no degree yet","","","",""
"Never","2000","Employed","lower secondary degree","","","",""
"Never","2000","Employed","secondary school degree","","","",""
"Never","2000","Employed","college entrance qualification","","","",""
"Never","2000","Employed","Other degree","","","",""
"Never","2000","Employed","no degree/no degree yet","","","",""
"Daily","2001","Not Employed","lower secondary degree","","","",""
"Daily","2001","Not Employed","secondary school degree","","","",""
"Daily","2001","Not Employed","college entrance qualification","","","",""
"Daily","2001","Not Employed","Other degree","","","",""
"Daily","2001","Not Employed","no degree/no degree yet","","","",""
"Daily","2001","Employed","lower secondary degree","","","",""
"Daily","2001","Employed","secondary school degree","","","",""
"Daily","2001","Employed","college entrance qualification","","","",""
"Daily","2001","Employed","Other degree","","","",""
"Daily","2001","Employed","no degree/no degree yet","","","",""
"Min 1x per week","2001","Not Employed","lower secondary degree","227","0.0511641506620988","0.0445624568946313","0.0577658444295664"
"Min 1x per week","2001","Not Employed","secondary school degree","152","0.0981040150241998","0.0831207393150925","0.113087290733307"
"Min 1x per week","2001","Not Employed","college entrance qualification","177","0.17094074804291","0.148028152022208","0.193853344063613"
"Min 1x per week","2001","Not Employed","Other degree","17","","",""
"Min 1x per week","2001","Not Employed","no degree/no degree yet","101","0.146758128025773","0.118653579937851","0.174862676113696"
"Min 1x per week","2001","Employed","lower secondary degree","249","0.0598511025438558","0.0528357205552424","0.0668664845324692"
"Min 1x per week","2001","Employed","secondary school degree","417","0.0846304961501739","0.0768206164329848","0.0924403758673629"
"Min 1x per week","2001","Employed","college entrance qualification","463","0.141892282372683","0.130121721348482","0.153662843396884"
"Min 1x per week","2001","Employed","Other degree","32","0.048540738377652","0.0339115876733909","0.0631698890819131"
"Min 1x per week","2001","Employed","no degree/no degree yet","40","0.130211080502306","0.0891463341359235","0.171275826868688"
"Min 1x per month","2001","Not Employed","lower secondary degree","159","0.041510940876567","0.0355343735494243","0.0474875082037096"
"Min 1x per month","2001","Not Employed","secondary school degree","114","0.0823000795742329","0.0684569071589652","0.0961432519895006"
"Min 1x per month","2001","Not Employed","college entrance qualification","118","0.123419113119285","0.103399949830515","0.143438276408056"
"Min 1x per month","2001","Not Employed","Other degree","15","","",""
"Min 1x per month","2001","Not Employed","no degree/no degree yet","35","0.0592526225979095","0.0405013934283454","0.0780038517674737"
"Min 1x per month","2001","Employed","lower secondary degree","170","0.0407991300386354","0.0349485737962989","0.0466496862809719"
"Min 1x per month","2001","Employed","secondary school degree","285","0.0614527077943067","0.054713927852753","0.0681914877358604"
"Min 1x per month","2001","Employed","college entrance qualification","345","0.103920904246487","0.0936272043287556","0.114214604164218"
"Min 1x per month","2001","Employed","Other degree","27","","",""
"Min 1x per month","2001","Employed","no degree/no degree yet","16","","",""
"Rarely","2001","Not Employed","lower secondary degree","641","0.14396966778391","0.133451089928726","0.154488245639093"
"Rarely","2001","Not Employed","secondary school degree","348","0.228715752597182","0.207559418201829","0.249872086992535"
"Rarely","2001","Not Employed","college entrance qualification","284","0.259326222615227","0.232651776237097","0.286000668993357"
"Rarely","2001","Not Employed","Other degree","60","0.117477080556429","0.0901417672710319","0.144812393841825"
"Rarely","2001","Not Employed","no degree/no degree yet","105","0.167365033082273","0.137716778496286","0.197013287668259"
"Rarely","2001","Employed","lower secondary degree","965","0.213619607120903","0.201498178188782","0.225741036053024"
"Rarely","2001","Employed","secondary school degree","1309","0.263202136075428","0.250845462736833","0.275558809414023"
"Rarely","2001","Employed","college entrance qualification","1096","0.32349756238605","0.307717196768777","0.339277928003322"
"Rarely","2001","Employed","Other degree","131","0.171841390687191","0.146161600231447","0.197521181142936"
"Rarely","2001","Employed","no degree/no degree yet","38","0.152182019032105","0.108352044286569","0.19601199377764"
"Never","2001","Not Employed","lower secondary degree","3252","0.763355240677424","0.750620540071946","0.776089941282903"
"Never","2001","Not Employed","secondary school degree","900","0.590880152804385","0.566113909850576","0.615646395758194"
"Never","2001","Not Employed","college entrance qualification","458","0.446313916222578","0.416057970585727","0.476569861859429"
"Never","2001","Not Employed","Other degree","441","0.818076562206532","0.785325469918388","0.850827654494675"
"Never","2001","Not Employed","no degree/no degree yet","368","0.626624216294044","0.588207865757442","0.665040566830647"
"Never","2001","Employed","lower secondary degree","3008","0.685730160296605","0.672000970686524","0.699459349906687"
"Never","2001","Employed","secondary school degree","2868","0.590714659980092","0.576917660400549","0.604511659559634"
"Never","2001","Employed","college entrance qualification","1472","0.430689250994781","0.413985901033983","0.447392600955579"
"Never","2001","Employed","Other degree","639","0.739273943804646","0.709388084800113","0.76915980280918"
"Never","2001","Employed","no degree/no degree yet","164","0.668420582378264","0.610974961528494","0.725866203228035"
"Daily","2002","Not Employed","lower secondary degree","","","",""
"Daily","2002","Not Employed","secondary school degree","","","",""
"Daily","2002","Not Employed","college entrance qualification","","","",""
"Daily","2002","Not Employed","Other degree","","","",""
"Daily","2002","Not Employed","no degree/no degree yet","","","",""
"Daily","2002","Employed","lower secondary degree","","","",""
"Daily","2002","Employed","secondary school degree","","","",""
"Daily","2002","Employed","college entrance qualification","","","",""
"Daily","2002","Employed","Other degree","","","",""
"Daily","2002","Employed","no degree/no degree yet","","","",""
"Min 1x per week","2002","Not Employed","lower secondary degree","","","",""
"Min 1x per week","2002","Not Employed","secondary school degree","","","",""
"Min 1x per week","2002","Not Employed","college entrance qualification","","","",""
"Min 1x per week","2002","Not Employed","Other degree","","","",""
"Min 1x per week","2002","Not Employed","no degree/no degree yet","","","",""
"Min 1x per week","2002","Employed","lower secondary degree","","","",""
"Min 1x per week","2002","Employed","secondary school degree","","","",""
"Min 1x per week","2002","Employed","college entrance qualification","","","",""
"Min 1x per week","2002","Employed","Other degree","","","",""
"Min 1x per week","2002","Employed","no degree/no degree yet","","","",""
"Min 1x per month","2002","Not Employed","lower secondary degree","","","",""
"Min 1x per month","2002","Not Employed","secondary school degree","","","",""
"Min 1x per month","2002","Not Employed","college entrance qualification","","","",""
"Min 1x per month","2002","Not Employed","Other degree","","","",""
"Min 1x per month","2002","Not Employed","no degree/no degree yet","","","",""
"Min 1x per month","2002","Employed","lower secondary degree","","","",""
"Min 1x per month","2002","Employed","secondary school degree","","","",""
"Min 1x per month","2002","Employed","college entrance qualification","","","",""
"Min 1x per month","2002","Employed","Other degree","","","",""
"Min 1x per month","2002","Employed","no degree/no degree yet","","","",""
"Rarely","2002","Not Employed","lower secondary degree","","","",""
"Rarely","2002","Not Employed","secondary school degree","","","",""
"Rarely","2002","Not Employed","college entrance qualification","","","",""
"Rarely","2002","Not Employed","Other degree","","","",""
"Rarely","2002","Not Employed","no degree/no degree yet","","","",""
"Rarely","2002","Employed","lower secondary degree","","","",""
"Rarely","2002","Employed","secondary school degree","","","",""
"Rarely","2002","Employed","college entrance qualification","","","",""
"Rarely","2002","Employed","Other degree","","","",""
"Rarely","2002","Employed","no degree/no degree yet","","","",""
"Never","2002","Not Employed","lower secondary degree","","","",""
"Never","2002","Not Employed","secondary school degree","","","",""
"Never","2002","Not Employed","college entrance qualification","","","",""
"Never","2002","Not Employed","Other degree","","","",""
"Never","2002","Not Employed","no degree/no degree yet","","","",""
"Never","2002","Employed","lower secondary degree","","","",""
"Never","2002","Employed","secondary school degree","","","",""
"Never","2002","Employed","college entrance qualification","","","",""
"Never","2002","Employed","Other degree","","","",""
"Never","2002","Employed","no degree/no degree yet","","","",""
"Daily","2003","Not Employed","lower secondary degree","49","0.0126054713789179","0.00917376613976421","0.0160371766180715"
"Daily","2003","Not Employed","secondary school degree","41","0.0200149670315222","0.013058464528692","0.0269714695343524"
"Daily","2003","Not Employed","college entrance qualification","72","0.0593028745164209","0.0461725546016636","0.0724331944311783"
"Daily","2003","Not Employed","Other degree","5","","",""
"Daily","2003","Not Employed","no degree/no degree yet","74","0.0841742350360187","0.0630080114650714","0.105340458606966"
"Daily","2003","Employed","lower secondary degree","54","0.0144416290050077","0.0106608469859478","0.0182224110240675"
"Daily","2003","Employed","secondary school degree","89","0.0181491038213138","0.0143995588510915","0.0218986487915361"
"Daily","2003","Employed","college entrance qualification","166","0.0405156694663259","0.0345392859358612","0.0464920529967906"
"Daily","2003","Employed","Other degree","15","","",""
"Daily","2003","Employed","no degree/no degree yet","17","","",""
"Min 1x per week","2003","Not Employed","lower secondary degree","192","0.0472712306201914","0.0407434106532046","0.0537990505871783"
"Min 1x per week","2003","Not Employed","secondary school degree","161","0.108744747133267","0.0932812050762844","0.124208289190249"
"Min 1x per week","2003","Not Employed","college entrance qualification","199","0.13961486321818","0.120347388227384","0.158882338208976"
"Min 1x per week","2003","Not Employed","Other degree","15","","",""
"Min 1x per week","2003","Not Employed","no degree/no degree yet","114","0.167783268052719","0.139296714617646","0.196269821487791"
"Min 1x per week","2003","Employed","lower secondary degree","231","0.0571874537959062","0.0498288498650863","0.0645460577267262"
"Min 1x per week","2003","Employed","secondary school degree","483","0.0962269286110712","0.0879435747553668","0.104510282466776"
"Min 1x per week","2003","Employed","college entrance qualification","677","0.161250083571104","0.150102667110843","0.172397500031364"
"Min 1x per week","2003","Employed","Other degree","30","0.04212761976106","0.0276248272571894","0.0566304122649307"
"Min 1x per week","2003","Employed","no degree/no degree yet","38","0.0840581189792288","0.0482760133502413","0.119840224608216"
"Min 1x per month","2003","Not Employed","lower secondary degree","178","0.0411141408431114","0.0350066314874481","0.0472216501987746"
"Min 1x per month","2003","Not Employed","secondary school degree","135","0.0978119723820847","0.0830566629054405","0.112567281858729"
"Min 1x per month","2003","Not Employed","college entrance qualification","173","0.13749080424808","0.11834686885687","0.156634739639289"
"Min 1x per month","2003","Not Employed","Other degree","18","","",""
"Min 1x per month","2003","Not Employed","no degree/no degree yet","59","0.0793357226936913","0.0587326308464393","0.0999388145409432"
"Min 1x per month","2003","Employed","lower secondary degree","263","0.0679630383353447","0.0599870349058993","0.0759390417647901"
"Min 1x per month","2003","Employed","secondary school degree","455","0.0966089243139621","0.0883108995800184","0.104906949047906"
"Min 1x per month","2003","Employed","college entrance qualification","605","0.140769121286143","0.130227275830194","0.151310966742092"
"Min 1x per month","2003","Employed","Other degree","42","0.059710540742054","0.0426036676716954","0.0768174138124125"
"Min 1x per month","2003","Employed","no degree/no degree yet","22","","",""
"Rarely","2003","Not Employed","lower secondary degree","681","0.1642190504596","0.152823296173966","0.175614804745234"
"Rarely","2003","Not Employed","secondary school degree","408","0.244135286203711","0.22279790589544","0.265472666511983"
"Rarely","2003","Not Employed","college entrance qualification","307","0.250038976745424","0.225965671112266","0.274112282378581"
"Rarely","2003","Not Employed","Other degree","61","0.141764760185386","0.111312457485137","0.172217062885634"
"Rarely","2003","Not Employed","no degree/no degree yet","105","0.14430466366001","0.117516241940139","0.171093085379882"
"Rarely","2003","Employed","lower secondary degree","945","0.245736143024322","0.232092556833745","0.259379729214899"
"Rarely","2003","Employed","secondary school degree","1543","0.326864607340828","0.313689220792654","0.340039993889002"
"Rarely","2003","Employed","college entrance qualification","1409","0.33314898654142","0.318861966194236","0.347436006888605"
"Rarely","2003","Employed","Other degree","107","0.152004495887469","0.12608423677482","0.177924755000118"
"Rarely","2003","Employed","no degree/no degree yet","36","0.188169009044494","0.137766870588954","0.238571147500034"
"Never","2003","Not Employed","lower secondary degree","2960","0.73479010669818","0.721211300661699","0.74836891273466"
"Never","2003","Not Employed","secondary school degree","812","0.529293027249415","0.50450013534127","0.55408591915756"
"Never","2003","Not Employed","college entrance qualification","492","0.413552481271895","0.386175067567846","0.440929894975944"
"Never","2003","Not Employed","Other degree","405","0.782196330364823","0.746161431609714","0.818231229119933"
"Never","2003","Not Employed","no degree/no degree yet","309","0.524402110557561","0.486330650187931","0.562473570927192"
"Never","2003","Employed","lower secondary degree","2332","0.614671735839419","0.59924871568493","0.630094755993908"
"Never","2003","Employed","secondary school degree","2299","0.462150435912825","0.448146494094748","0.476154377730901"
"Never","2003","Employed","college entrance qualification","1324","0.324316139135007","0.310126738186341","0.338505540083674"
"Never","2003","Employed","Other degree","543","0.722097684163505","0.689756314671087","0.754439053655923"
"Never","2003","Employed","no degree/no degree yet","118","0.583402773841673","0.519828042601393","0.646977505081953"
"Daily","2004","Not Employed","lower secondary degree","","","",""
"Daily","2004","Not Employed","secondary school degree","","","",""
"Daily","2004","Not Employed","college entrance qualification","","","",""
"Daily","2004","Not Employed","Other degree","","","",""
"Daily","2004","Not Employed","no degree/no degree yet","","","",""
"Daily","2004","Employed","lower secondary degree","","","",""
"Daily","2004","Employed","secondary school degree","","","",""
"Daily","2004","Employed","college entrance qualification","","","",""
"Daily","2004","Employed","Other degree","","","",""
"Daily","2004","Employed","no degree/no degree yet","","","",""
"Min 1x per week","2004","Not Employed","lower secondary degree","","","",""
"Min 1x per week","2004","Not Employed","secondary school degree","","","",""
"Min 1x per week","2004","Not Employed","college entrance qualification","","","",""
"Min 1x per week","2004","Not Employed","Other degree","","","",""
"Min 1x per week","2004","Not Employed","no degree/no degree yet","","","",""
"Min 1x per week","2004","Employed","lower secondary degree","","","",""
"Min 1x per week","2004","Employed","secondary school degree","","","",""
"Min 1x per week","2004","Employed","college entrance qualification","","","",""
"Min 1x per week","2004","Employed","Other degree","","","",""
"Min 1x per week","2004","Employed","no degree/no degree yet","","","",""
"Min 1x per month","2004","Not Employed","lower secondary degree","","","",""
"Min 1x per month","2004","Not Employed","secondary school degree","","","",""
"Min 1x per month","2004","Not Employed","college entrance qualification","","","",""
"Min 1x per month","2004","Not Employed","Other degree","","","",""
"Min 1x per month","2004","Not Employed","no degree/no degree yet","","","",""
"Min 1x per month","2004","Employed","lower secondary degree","","","",""
"Min 1x per month","2004","Employed","secondary school degree","","","",""
"Min 1x per month","2004","Employed","college entrance qualification","","","",""
"Min 1x per month","2004","Employed","Other degree","","","",""
"Min 1x per month","2004","Employed","no degree/no degree yet","","","",""
"Rarely","2004","Not Employed","lower secondary degree","","","",""
"Rarely","2004","Not Employed","secondary school degree","","","",""
"Rarely","2004","Not Employed","college entrance qualification","","","",""
"Rarely","2004","Not Employed","Other degree","","","",""
"Rarely","2004","Not Employed","no degree/no degree yet","","","",""
"Rarely","2004","Employed","lower secondary degree","","","",""
"Rarely","2004","Employed","secondary school degree","","","",""
"Rarely","2004","Employed","college entrance qualification","","","",""
"Rarely","2004","Employed","Other degree","","","",""
"Rarely","2004","Employed","no degree/no degree yet","","","",""
"Never","2004","Not Employed","lower secondary degree","","","",""
"Never","2004","Not Employed","secondary school degree","","","",""
"Never","2004","Not Employed","college entrance qualification","","","",""
"Never","2004","Not Employed","Other degree","","","",""
"Never","2004","Not Employed","no degree/no degree yet","","","",""
"Never","2004","Employed","lower secondary degree","","","",""
"Never","2004","Employed","secondary school degree","","","",""
"Never","2004","Employed","college entrance qualification","","","",""
"Never","2004","Employed","Other degree","","","",""
"Never","2004","Employed","no degree/no degree yet","","","",""
"Daily","2005","Not Employed","lower secondary degree","","","",""
"Daily","2005","Not Employed","secondary school degree","","","",""
"Daily","2005","Not Employed","college entrance qualification","","","",""
"Daily","2005","Not Employed","Other degree","","","",""
"Daily","2005","Not Employed","no degree/no degree yet","","","",""
"Daily","2005","Employed","lower secondary degree","","","",""
"Daily","2005","Employed","secondary school degree","","","",""
"Daily","2005","Employed","college entrance qualification","","","",""
"Daily","2005","Employed","Other degree","","","",""
"Daily","2005","Employed","no degree/no degree yet","","","",""
"Min 1x per week","2005","Not Employed","lower secondary degree","198","0.0536617347375776","0.0464482365757981","0.0608752328993571"
"Min 1x per week","2005","Not Employed","secondary school degree","147","0.0963205796871414","0.081439777031608","0.111201382342675"
"Min 1x per week","2005","Not Employed","college entrance qualification","213","0.1562591868049","0.13602477661487","0.17649359699493"
"Min 1x per week","2005","Not Employed","Other degree","15","","",""
"Min 1x per week","2005","Not Employed","no degree/no degree yet","183","0.206451174995875","0.176573345917839","0.23632900407391"
"Min 1x per week","2005","Employed","lower secondary degree","202","0.0597899906821355","0.0516956558131967","0.0678843255510743"
"Min 1x per week","2005","Employed","secondary school degree","384","0.0794388745852919","0.0715210937550491","0.0873566554155347"
"Min 1x per week","2005","Employed","college entrance qualification","559","0.145847680849078","0.134822573934341","0.156872787763814"
"Min 1x per week","2005","Employed","Other degree","35","0.0529412074168784","0.0356339602572767","0.0702484545764801"
"Min 1x per week","2005","Employed","no degree/no degree yet","32","0.0853547733812743","0.0463376523465957","0.124371894415953"
"Min 1x per month","2005","Not Employed","lower secondary degree","137","0.0360325633769329","0.030066757300949","0.0419983694529168"
"Min 1x per month","2005","Not Employed","secondary school degree","133","0.0789327842487376","0.0653329382457097","0.0925326302517655"
"Min 1x per month","2005","Not Employed","college entrance qualification","169","0.129047713365826","0.110365188031982","0.14773023869967"
"Min 1x per month","2005","Not Employed","Other degree","15","","",""
"Min 1x per month","2005","Not Employed","no degree/no degree yet","57","0.0797482702928864","0.0597511485864225","0.0997453919993504"
"Min 1x per month","2005","Employed","lower secondary degree","161","0.0434882574460709","0.0365254297921042","0.0504510851000377"
"Min 1x per month","2005","Employed","secondary school degree","352","0.0749665998571292","0.067256265120324","0.0826769345939344"
"Min 1x per month","2005","Employed","college entrance qualification","453","0.118672105885075","0.108570080253282","0.128774131516869"
"Min 1x per month","2005","Employed","Other degree","31","0.0445080688243621","0.0285685395385037","0.0604475981102204"
"Min 1x per month","2005","Employed","no degree/no degree yet","18","","",""
"Rarely","2005","Not Employed","lower secondary degree","732","0.189240355848627","0.176701921494248","0.201778790203006"
"Rarely","2005","Not Employed","secondary school degree","403","0.258043066576362","0.235973436010589","0.280112697142136"
"Rarely","2005","Not Employed","college entrance qualification","367","0.294657036604958","0.269251883376169","0.320062189833747"
"Rarely","2005","Not Employed","Other degree","58","0.117775452152242","0.0889688183453288","0.146582085959155"
"Rarely","2005","Not Employed","no degree/no degree yet","138","0.211696535325157","0.181541688598415","0.2418513820519"
"Rarely","2005","Employed","lower secondary degree","896","0.283645371792258","0.268256514371856","0.29903422921266"
"Rarely","2005","Employed","secondary school degree","1481","0.332166818003889","0.318376548967528","0.34595708704025"
"Rarely","2005","Employed","college entrance qualification","1471","0.364033903307231","0.349004100527417","0.379063706087045"
"Rarely","2005","Employed","Other degree","116","0.198242559039038","0.167427532096989","0.229057585981088"
"Rarely","2005","Employed","no degree/no degree yet","44","0.255541627311932","0.19463479467247","0.316448459951394"
"Never","2005","Not Employed","lower secondary degree","2682","0.721065346036863","0.706709495788842","0.735421196284883"
"Never","2005","Not Employed","secondary school degree","827","0.566703569487759","0.541709892827774","0.591697246147743"
"Never","2005","Not Employed","college entrance qualification","488","0.420036063224316","0.392531356059196","0.447540770389436"
"Never","2005","Not Employed","Other degree","393","0.815766316754832","0.781121126167078","0.850411507342586"
"Never","2005","Not Employed","no degree/no degree yet","327","0.502104019386082","0.465196089095442","0.539011949676721"
"Never","2005","Employed","lower secondary degree","2037","0.613076380079535","0.596448977849529","0.629703782309541"
"Never","2005","Employed","secondary school degree","2264","0.51342770755369","0.498793340035977","0.528062075071403"
"Never","2005","Employed","college entrance qualification","1454","0.371446309958616","0.356352996278757","0.386539623638476"
"Never","2005","Employed","Other degree","461","0.704308164719721","0.669035064486586","0.739581264952856"
"Never","2005","Employed","no degree/no degree yet","103","0.587334221078786","0.518586729153645","0.656081713003927"
"Daily","2006","Not Employed","lower secondary degree","","","",""
"Daily","2006","Not Employed","secondary school degree","","","",""
"Daily","2006","Not Employed","college entrance qualification","","","",""
"Daily","2006","Not Employed","Other degree","","","",""
"Daily","2006","Not Employed","no degree/no degree yet","","","",""
"Daily","2006","Employed","lower secondary degree","","","",""
"Daily","2006","Employed","secondary school degree","","","",""
"Daily","2006","Employed","college entrance qualification","","","",""
"Daily","2006","Employed","Other degree","","","",""
"Daily","2006","Employed","no degree/no degree yet","","","",""
"Min 1x per week","2006","Not Employed","lower secondary degree","","","",""
"Min 1x per week","2006","Not Employed","secondary school degree","","","",""
"Min 1x per week","2006","Not Employed","college entrance qualification","","","",""
"Min 1x per week","2006","Not Employed","Other degree","","","",""
"Min 1x per week","2006","Not Employed","no degree/no degree yet","","","",""
"Min 1x per week","2006","Employed","lower secondary degree","","","",""
"Min 1x per week","2006","Employed","secondary school degree","","","",""
"Min 1x per week","2006","Employed","college entrance qualification","","","",""
"Min 1x per week","2006","Employed","Other degree","","","",""
"Min 1x per week","2006","Employed","no degree/no degree yet","","","",""
"Min 1x per month","2006","Not Employed","lower secondary degree","","","",""
"Min 1x per month","2006","Not Employed","secondary school degree","","","",""
