"pli0093_h","year","migback","sampreg","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","2005","no migration background","East Germany","409","0.0710209256890403","0.0638201609435811","0.0782216904344995"
"Min 1x per week","2005","direct migration background","West Germany","127","0.0607917572216248","0.0509381948075881","0.0706453196356615"
"Min 1x per week","2005","direct migration background","East Germany","4","","",""
"Min 1x per week","2005","indirect migration background","West Germany","69","0.0977128258259343","0.0769680424847898","0.118457609167079"
"Min 1x per week","2005","indirect migration background","East Germany","5","","",""
"Min 1x per month","2005","no migration background","West Germany","1060","0.0746597533826158","0.0700617601473923","0.0792577466178392"
"Min 1x per month","2005","no migration background","East Germany","323","0.0662857727537903","0.0593114885281476","0.073260056979433"
"Min 1x per month","2005","direct migration background","West Germany","103","0.0429960110208168","0.0346311075756914","0.0513609144659423"
"Min 1x per month","2005","direct migration background","East Germany","4","","",""
"Min 1x per month","2005","indirect migration background","West Germany","65","0.0744170681021177","0.0560810651008134","0.092753071103422"
"Min 1x per month","2005","indirect migration background","East Germany","2","","",""
"Rarely","2005","no migration background","West Germany","3646","0.282345444538422","0.274470954423927","0.290219934652916"
"Rarely","2005","no migration background","East Germany","1460","0.284817762166992","0.272165319231707","0.297470205102276"
"Rarely","2005","direct migration background","West Germany","443","0.215450429785423","0.198496364453757","0.232404495117089"
"Rarely","2005","direct migration background","East Germany","26","","",""
"Rarely","2005","indirect migration background","West Germany","232","0.299064524536012","0.26707688487979","0.331052164192235"
"Rarely","2005","indirect migration background","East Germany","11","","",""
"Never","2005","no migration background","West Germany","6453","0.545247268471416","0.536536454599044","0.553958082343788"
"Never","2005","no migration background","East Germany","2696","0.577875539390177","0.564029680293742","0.591721398486613"
"Never","2005","direct migration background","West Germany","1586","0.680761801972135","0.661537747405808","0.699985856538462"
"Never","2005","direct migration background","East Germany","66","0.714016695953031","0.625449557273218","0.802583834632845"
"Never","2005","indirect migration background","West Germany","421","0.528805581535936","0.493931015771279","0.563680147300593"
"Never","2005","indirect migration background","East Germany","17","","",""
"Daily","2006","no migration background","West Germany","","","",""
"Daily","2006","no migration background","East Germany","","","",""
"Daily","2006","direct migration background","West Germany","","","",""
"Daily","2006","direct migration background","East Germany","","","",""
"Daily","2006","indirect migration background","West Germany","","","",""
"Daily","2006","indirect migration background","East Germany","","","",""
"Min 1x per week","2006","no migration background","West Germany","","","",""
"Min 1x per week","2006","no migration background","East Germany","","","",""
"Min 1x per week","2006","direct migration background","West Germany","","","",""
"Min 1x per week","2006","direct migration background","East Germany","","","",""
"Min 1x per week","2006","indirect migration background","West Germany","","","",""
"Min 1x per week","2006","indirect migration background","East Germany","","","",""
"Min 1x per month","2006","no migration background","West Germany","","","",""
"Min 1x per month","2006","no migration background","East Germany","","","",""
"Min 1x per month","2006","direct migration background","West Germany","","","",""
"Min 1x per month","2006","direct migration background","East Germany","","","",""
"Min 1x per month","2006","indirect migration background","West Germany","","","",""
"Min 1x per month","2006","indirect migration background","East Germany","","","",""
"Rarely","2006","no migration background","West Germany","","","",""
"Rarely","2006","no migration background","East Germany","","","",""
"Rarely","2006","direct migration background","West Germany","","","",""
"Rarely","2006","direct migration background","East Germany","","","",""
"Rarely","2006","indirect migration background","West Germany","","","",""
"Rarely","2006","indirect migration background","East Germany","","","",""
"Never","2006","no migration background","West Germany","","","",""
"Never","2006","no migration background","East Germany","","","",""
"Never","2006","direct migration background","West Germany","","","",""
"Never","2006","direct migration background","East Germany","","","",""
"Never","2006","indirect migration background","West Germany","","","",""
"Never","2006","indirect migration background","East Germany","","","",""
"Daily","2007","no migration background","West Germany","","","",""
"Daily","2007","no migration background","East Germany","","","",""
"Daily","2007","direct migration background","West Germany","","","",""
"Daily","2007","direct migration background","East Germany","","","",""
"Daily","2007","indirect migration background","West Germany","","","",""
"Daily","2007","indirect migration background","East Germany","","","",""
"Min 1x per week","2007","no migration background","West Germany","1512","0.107157840883373","0.101774479456762","0.112541202309984"
"Min 1x per week","2007","no migration background","East Germany","438","0.0891574478842528","0.081143167927879","0.0971717278406266"
"Min 1x per week","2007","direct migration background","West Germany","134","0.0649492490338059","0.0542025010409183","0.0756959970266936"
"Min 1x per week","2007","direct migration background","East Germany","10","","",""
"Min 1x per week","2007","indirect migration background","West Germany","64","0.0652341050143443","0.0474302251385875","0.0830379848901011"
"Min 1x per week","2007","indirect migration background","East Germany","6","","",""
"Min 1x per month","2007","no migration background","West Germany","1087","0.0734796395099284","0.0689384961874681","0.0780207828323886"
"Min 1x per month","2007","no migration background","East Germany","367","0.075239011057666","0.0678207804674157","0.0826572416479163"
"Min 1x per month","2007","direct migration background","West Germany","98","0.0477480664779336","0.0384492809121555","0.0570468520437116"
"Min 1x per month","2007","direct migration background","East Germany","4","","",""
"Min 1x per month","2007","indirect migration background","West Germany","60","0.0844007725035338","0.0643582771566966","0.104443267850371"
"Min 1x per month","2007","indirect migration background","East Germany","3","","",""
"Rarely","2007","no migration background","West Germany","3397","0.265467858520329","0.257782474164914","0.273153242875743"
"Rarely","2007","no migration background","East Germany","1347","0.245779045458588","0.233670673238558","0.257887417678619"
"Rarely","2007","direct migration background","West Germany","367","0.179905423821341","0.163154972832043","0.196655874810639"
"Rarely","2007","direct migration background","East Germany","20","","",""
"Rarely","2007","indirect migration background","West Germany","199","0.288511803858822","0.255846138055509","0.321177469662135"
"Rarely","2007","indirect migration background","East Germany","11","","",""
"Never","2007","no migration background","West Germany","6686","0.55389466108637","0.545243258609634","0.562546063563106"
"Never","2007","no migration background","East Germany","2705","0.589824495599493","0.575991689089095","0.60365730210989"
"Never","2007","direct migration background","West Germany","1421","0.70739726066692","0.687557186698107","0.727237334635732"
"Never","2007","direct migration background","East Germany","57","0.751510652968301","0.662723761127641","0.840297544808962"
"Never","2007","indirect migration background","West Germany","416","0.5618533186233","0.526080998355151","0.597625638891449"
"Never","2007","indirect migration background","East Germany","21","","",""
"Daily","2008","no migration background","West Germany","351","0.0279046204463338","0.0249599102527188","0.0308493306399488"
"Daily","2008","no migration background","East Germany","116","0.024860711288704","0.020388403262345","0.0293330193150631"
"Daily","2008","direct migration background","West Germany","37","0.01544271136567","0.00978088980866501","0.0211045329226751"
"Daily","2008","direct migration background","East Germany","6","","",""
"Daily","2008","indirect migration background","West Germany","23","","",""
"Daily","2008","indirect migration background","East Germany","4","","",""
"Min 1x per week","2008","no migration background","West Germany","1451","0.110159135219044","0.104561346629498","0.115756923808591"
"Min 1x per week","2008","no migration background","East Germany","424","0.0919677786169821","0.0836671671997925","0.100268390034172"
"Min 1x per week","2008","direct migration background","West Germany","132","0.0713525078789323","0.0595328754501489","0.0831721403077156"
"Min 1x per week","2008","direct migration background","East Germany","4","","",""
"Min 1x per week","2008","indirect migration background","West Germany","79","0.0953512727879196","0.0740019491348998","0.116700596440939"
"Min 1x per week","2008","indirect migration background","East Germany","5","","",""
"Min 1x per month","2008","no migration background","West Germany","1140","0.0921485331228637","0.0869772100182173","0.0973198562275101"
"Min 1x per month","2008","no migration background","East Germany","424","0.0876510246339279","0.0795283211797472","0.0957737280881087"
"Min 1x per month","2008","direct migration background","West Germany","102","0.0548860861143045","0.0444281227893874","0.0653440494392217"
"Min 1x per month","2008","direct migration background","East Germany","9","","",""
"Min 1x per month","2008","indirect migration background","West Germany","74","0.0975959257793188","0.0760235859390812","0.119168265619556"
"Min 1x per month","2008","indirect migration background","East Germany","8","","",""
"Rarely","2008","no migration background","West Germany","3191","0.261431620822951","0.253575204791998","0.269288036853903"
"Rarely","2008","no migration background","East Germany","1195","0.23999376043713","0.227726427296531","0.252261093577729"
"Rarely","2008","direct migration background","West Germany","338","0.202414186461291","0.183964750698798","0.220863622223785"
"Rarely","2008","direct migration background","East Germany","22","","",""
"Rarely","2008","indirect migration background","West Germany","190","0.296076392907167","0.262891108713951","0.329261677100383"
"Rarely","2008","indirect migration background","East Germany","9","","",""
"Never","2008","no migration background","West Germany","5884","0.508356090388808","0.499417698169181","0.517294482608434"
"Never","2008","no migration background","East Germany","2497","0.555526725023256","0.541253670984818","0.569799779061694"
"Never","2008","direct migration background","West Germany","1213","0.655904508179802","0.63409058878515","0.677718427574454"
"Never","2008","direct migration background","East Germany","39","0.503175405625026","0.393612297613447","0.612738513636605"
"Never","2008","indirect migration background","West Germany","361","0.470349378054754","0.434067821082136","0.506630935027371"
"Never","2008","indirect migration background","East Germany","17","","",""
"Daily","2009","no migration background","West Germany","","","",""
"Daily","2009","no migration background","East Germany","","","",""
"Daily","2009","direct migration background","West Germany","","","",""
"Daily","2009","direct migration background","East Germany","","","",""
"Daily","2009","indirect migration background","West Germany","","","",""
"Daily","2009","indirect migration background","East Germany","","","",""
"Min 1x per week","2009","no migration background","West Germany","1413","0.11589365308078","0.109965211439382","0.121822094722178"
"Min 1x per week","2009","no migration background","East Germany","396","0.0873072752773752","0.0789617022251334","0.0956528483296171"
"Min 1x per week","2009","direct migration background","West Germany","112","0.0670775078589243","0.054731018522592","0.0794239971952566"
"Min 1x per week","2009","direct migration background","East Germany","6","","",""
"Min 1x per week","2009","indirect migration background","West Germany","63","0.107086965043745","0.083689989688824","0.130483940398665"
"Min 1x per week","2009","indirect migration background","East Germany","9","","",""
"Min 1x per month","2009","no migration background","West Germany","919","0.0794016287791624","0.0743942750092046","0.0844089825491202"
"Min 1x per month","2009","no migration background","East Germany","299","0.0799208437036198","0.0719038548938684","0.0879378325133713"
"Min 1x per month","2009","direct migration background","West Germany","83","0.0539335362365164","0.0427848802031344","0.0650821922698984"
"Min 1x per month","2009","direct migration background","East Germany","4","","",""
"Min 1x per month","2009","indirect migration background","West Germany","78","0.125994764262899","0.10088630306741","0.151103225458388"
"Min 1x per month","2009","indirect migration background","East Germany","5","","",""
"Rarely","2009","no migration background","West Germany","3105","0.273228025235301","0.264974866913536","0.281481183557065"
"Rarely","2009","no migration background","East Germany","1263","0.265770579844741","0.252710735688775","0.278830424000706"
"Rarely","2009","direct migration background","West Germany","352","0.240241694822006","0.219155696678017","0.261327692965995"
"Rarely","2009","direct migration background","East Germany","14","","",""
"Rarely","2009","indirect migration background","West Germany","199","0.321964523645248","0.286612274428895","0.357316772861602"
"Rarely","2009","indirect migration background","East Germany","13","","",""
"Never","2009","no migration background","West Germany","5762","0.531476692904757","0.52223468829645","0.540718697513064"
"Never","2009","no migration background","East Germany","2437","0.567001301174264","0.552352436240315","0.581650166108214"
"Never","2009","direct migration background","West Germany","1030","0.638747261082554","0.615038855724265","0.662455666440842"
"Never","2009","direct migration background","East Germany","51","0.654980599659321","0.547395175708579","0.762566023610064"
"Never","2009","indirect migration background","West Germany","331","0.444953747048108","0.407351928209643","0.482555565886573"
"Never","2009","indirect migration background","East Germany","14","","",""
"Daily","2010","no migration background","West Germany","","","",""
"Daily","2010","no migration background","East Germany","","","",""
"Daily","2010","direct migration background","West Germany","","","",""
"Daily","2010","direct migration background","East Germany","","","",""
"Daily","2010","indirect migration background","West Germany","","","",""
"Daily","2010","indirect migration background","East Germany","","","",""
"Min 1x per week","2010","no migration background","West Germany","","","",""
"Min 1x per week","2010","no migration background","East Germany","","","",""
"Min 1x per week","2010","direct migration background","West Germany","","","",""
"Min 1x per week","2010","direct migration background","East Germany","","","",""
"Min 1x per week","2010","indirect migration background","West Germany","","","",""
"Min 1x per week","2010","indirect migration background","East Germany","","","",""
"Min 1x per month","2010","no migration background","West Germany","","","",""
"Min 1x per month","2010","no migration background","East Germany","","","",""
"Min 1x per month","2010","direct migration background","West Germany","","","",""
"Min 1x per month","2010","direct migration background","East Germany","","","",""
"Min 1x per month","2010","indirect migration background","West Germany","","","",""
"Min 1x per month","2010","indirect migration background","East Germany","","","",""
"Rarely","2010","no migration background","West Germany","","","",""
"Rarely","2010","no migration background","East Germany","","","",""
"Rarely","2010","direct migration background","West Germany","","","",""
"Rarely","2010","direct migration background","East Germany","","","",""
"Rarely","2010","indirect migration background","West Germany","","","",""
"Rarely","2010","indirect migration background","East Germany","","","",""
"Never","2010","no migration background","West Germany","","","",""
"Never","2010","no migration background","East Germany","","","",""
"Never","2010","direct migration background","West Germany","","","",""
"Never","2010","direct migration background","East Germany","","","",""
"Never","2010","indirect migration background","West Germany","","","",""
"Never","2010","indirect migration background","East Germany","","","",""
"Daily","2011","no migration background","West Germany","","","",""
"Daily","2011","no migration background","East Germany","","","",""
"Daily","2011","direct migration background","West Germany","","","",""
"Daily","2011","direct migration background","East Germany","","","",""
"Daily","2011","indirect migration background","West Germany","","","",""
"Daily","2011","indirect migration background","East Germany","","","",""
"Min 1x per week","2011","no migration background","West Germany","2471","0.130494912601657","0.12553724285458","0.135452582348733"
"Min 1x per week","2011","no migration background","East Germany","582","0.0926255606993167","0.0853318552988657","0.0999192660997677"
"Min 1x per week","2011","direct migration background","West Germany","215","0.0790401745150201","0.069522648680858","0.0885577003491821"
"Min 1x per week","2011","direct migration background","East Germany","13","","",""
"Min 1x per week","2011","indirect migration background","West Germany","157","0.123902611257712","0.105353922937472","0.142451299577952"
"Min 1x per week","2011","indirect migration background","East Germany","12","","",""
"Min 1x per month","2011","no migration background","West Germany","1324","0.0720744851628049","0.0682682810723934","0.0758806892532164"
"Min 1x per month","2011","no migration background","East Germany","374","0.0674558720391357","0.061145803178146","0.0737659409001254"
"Min 1x per month","2011","direct migration background","West Germany","167","0.0661235430175896","0.0573575211911008","0.0748895648440785"
"Min 1x per month","2011","direct migration background","East Germany","7","","",""
"Min 1x per month","2011","indirect migration background","West Germany","115","0.0998883732302799","0.0830072073653045","0.116769539095255"
"Min 1x per month","2011","indirect migration background","East Germany","4","","",""
"Rarely","2011","no migration background","West Germany","4320","0.2447982202284","0.238470017708189","0.251126422748611"
"Rarely","2011","no migration background","East Germany","1503","0.252690154197618","0.241757287961106","0.26362302043413"
"Rarely","2011","direct migration background","West Germany","547","0.184856257010158","0.171162773174086","0.198549740846229"
"Rarely","2011","direct migration background","East Germany","31","0.220667494902904","0.155592166342336","0.285742823463472"
"Rarely","2011","indirect migration background","West Germany","269","0.265636389774926","0.240770950277706","0.290501829272145"
"Rarely","2011","indirect migration background","East Germany","22","","",""
"Never","2011","no migration background","West Germany","9619","0.552632382007138","0.545314335314807","0.559950428699469"
"Never","2011","no migration background","East Germany","3610","0.58722841306393","0.574841931796475","0.599614894331385"
"Never","2011","direct migration background","West Germany","2158","0.669980025457233","0.653392529997268","0.686567520917197"
"Never","2011","direct migration background","East Germany","105","0.645078980624778","0.569993131328511","0.720164829921045"
"Never","2011","indirect migration background","West Germany","671","0.510572625737082","0.482429672276834","0.538715579197331"
"Never","2011","indirect migration background","East Germany","47","0.593166725287938","0.488734327005206","0.697599123570671"
"Daily","2012","no migration background","West Germany","","","",""
"Daily","2012","no migration background","East Germany","","","",""
"Daily","2012","direct migration background","West Germany","","","",""
"Daily","2012","direct migration background","East Germany","","","",""
"Daily","2012","indirect migration background","West Germany","","","",""
"Daily","2012","indirect migration background","East Germany","","","",""
"Min 1x per week","2012","no migration background","West Germany","","","",""
"Min 1x per week","2012","no migration background","East Germany","","","",""
"Min 1x per week","2012","direct migration background","West Germany","","","",""
"Min 1x per week","2012","direct migration background","East Germany","","","",""
"Min 1x per week","2012","indirect migration background","West Germany","","","",""
"Min 1x per week","2012","indirect migration background","East Germany","","","",""
"Min 1x per month","2012","no migration background","West Germany","","","",""
"Min 1x per month","2012","no migration background","East Germany","","","",""
"Min 1x per month","2012","direct migration background","West Germany","","","",""
"Min 1x per month","2012","direct migration background","East Germany","","","",""
"Min 1x per month","2012","indirect migration background","West Germany","","","",""
"Min 1x per month","2012","indirect migration background","East Germany","","","",""
"Rarely","2012","no migration background","West Germany","","","",""
"Rarely","2012","no migration background","East Germany","","","",""
"Rarely","2012","direct migration background","West Germany","","","",""
"Rarely","2012","direct migration background","East Germany","","","",""
"Rarely","2012","indirect migration background","West Germany","","","",""
"Rarely","2012","indirect migration background","East Germany","","","",""
"Never","2012","no migration background","West Germany","","","",""
"Never","2012","no migration background","East Germany","","","",""
"Never","2012","direct migration background","West Germany","","","",""
"Never","2012","direct migration background","East Germany","","","",""
"Never","2012","indirect migration background","West Germany","","","",""
"Never","2012","indirect migration background","East Germany","","","",""
"Daily","2013","no migration background","West Germany","756","0.0437931702544415","0.0406380205959328","0.0469483199129502"
"Daily","2013","no migration background","East Germany","165","0.031623886457652","0.027005762163982","0.036242010751322"
"Daily","2013","direct migration background","West Germany","98","0.0298384459292026","0.0232008081964716","0.0364760836619337"
"Daily","2013","direct migration background","East Germany","8","","",""
"Daily","2013","indirect migration background","West Germany","90","0.0611464194935963","0.0470575706169115","0.0752352683702812"
"Daily","2013","indirect migration background","East Germany","5","","",""
"Min 1x per week","2013","no migration background","West Germany","2325","0.126039855835988","0.120922558956626","0.131157152715351"
"Min 1x per week","2013","no migration background","East Germany","614","0.099995464842783","0.0920786869109295","0.107912242774636"
"Min 1x per week","2013","direct migration background","West Germany","246","0.0849771554979243","0.0740986188557156","0.0958556921401331"
"Min 1x per week","2013","direct migration background","East Germany","14","","",""
"Min 1x per week","2013","indirect migration background","West Germany","191","0.158586527601773","0.13710679170216","0.180066263501387"
"Min 1x per week","2013","indirect migration background","East Germany","10","","",""
"Min 1x per month","2013","no migration background","West Germany","1725","0.102601168894706","0.0979226352756988","0.107279702513714"
"Min 1x per month","2013","no migration background","East Germany","487","0.0870438567499137","0.0796045925486569","0.0944831209511704"
"Min 1x per month","2013","direct migration background","West Germany","233","0.0883338168255056","0.077262868167644","0.0994047654833673"
"Min 1x per month","2013","direct migration background","East Germany","8","","",""
"Min 1x per month","2013","indirect migration background","West Germany","122","0.11023079669704","0.0918153940233763","0.128646199370704"
"Min 1x per month","2013","indirect migration background","East Germany","11","","",""
"Rarely","2013","no migration background","West Germany","4235","0.26107247753695","0.254300393835743","0.267844561238158"
"Rarely","2013","no migration background","East Germany","1461","0.273814546790892","0.262046944199759","0.285582149382024"
"Rarely","2013","direct migration background","West Germany","598","0.23613726779982","0.219568380509002","0.252706155090639"
"Rarely","2013","direct migration background","East Germany","30","0.306899587219956","0.229386529759829","0.384412644680083"
"Rarely","2013","indirect migration background","West Germany","272","0.271809010358993","0.245648534675348","0.297969486042638"
"Rarely","2013","indirect migration background","East Germany","18","","",""
"Never","2013","no migration background","West Germany","7118","0.466493327477914","0.458801429835439","0.474185225120388"
"Never","2013","no migration background","East Germany","2789","0.507522245158759","0.494328842637495","0.520715647680024"
"Never","2013","direct migration background","West Germany","1349","0.560713313947547","0.541351418513408","0.580075209381686"
"Never","2013","direct migration background","East Germany","76","0.541755108315007","0.458015878818573","0.625494337811441"
"Never","2013","indirect migration background","West Germany","436","0.398227245848597","0.369441810172234","0.42701268152496"
"Never","2013","indirect migration background","East Germany","32","0.380871917979443","0.271697465441778","0.490046370517108"
"Daily","2014","no migration background","West Germany","","","",""
"Daily","2014","no migration background","East Germany","","","",""
"Daily","2014","direct migration background","West Germany","","","",""
"Daily","2014","direct migration background","East Germany","","","",""
"Daily","2014","indirect migration background","West Germany","","","",""
"Daily","2014","indirect migration background","East Germany","","","",""
"Min 1x per week","2014","no migration background","West Germany","","","",""
"Min 1x per week","2014","no migration background","East Germany","","","",""
"Min 1x per week","2014","direct migration background","West Germany","","","",""
"Min 1x per week","2014","direct migration background","East Germany","","","",""
"Min 1x per week","2014","indirect migration background","West Germany","","","",""
"Min 1x per week","2014","indirect migration background","East Germany","","","",""
"Min 1x per month","2014","no migration background","West Germany","","","",""
"Min 1x per month","2014","no migration background","East Germany","","","",""
"Min 1x per month","2014","direct migration background","West Germany","","","",""
"Min 1x per month","2014","direct migration background","East Germany","","","",""
"Min 1x per month","2014","indirect migration background","West Germany","","","",""
"Min 1x per month","2014","indirect migration background","East Germany","","","",""
"Rarely","2014","no migration background","West Germany","","","",""
"Rarely","2014","no migration background","East Germany","","","",""
"Rarely","2014","direct migration background","West Germany","","","",""
"Rarely","2014","direct migration background","East Germany","","","",""
"Rarely","2014","indirect migration background","West Germany","","","",""
"Rarely","2014","indirect migration background","East Germany","","","",""
"Never","2014","no migration background","West Germany","","","",""
"Never","2014","no migration background","East Germany","","","",""
"Never","2014","direct migration background","West Germany","","","",""
"Never","2014","direct migration background","East Germany","","","",""
"Never","2014","indirect migration background","West Germany","","","",""
"Never","2014","indirect migration background","East Germany","","","",""
"Daily","2015","no migration background","West Germany","","","",""
"Daily","2015","no migration background","East Germany","","","",""
"Daily","2015","direct migration background","West Germany","","","",""
"Daily","2015","direct migration background","East Germany","","","",""
"Daily","2015","indirect migration background","West Germany","","","",""
"Daily","2015","indirect migration background","East Germany","","","",""
"Min 1x per week","2015","no migration background","West Germany","2079","0.138593579068125","0.1329409256797","0.144246232456551"
"Min 1x per week","2015","no migration background","East Germany","527","0.109581681599468","0.100828400202627","0.11833496299631"
"Min 1x per week","2015","direct migration background","West Germany","449","0.0851281626215573","0.0777474280718802","0.0925088971712344"
"Min 1x per week","2015","direct migration background","East Germany","40","0.0986566620851081","0.070438561300285","0.126874762869931"
"Min 1x per week","2015","indirect migration background","West Germany","230","0.145604165440375","0.128234679586005","0.162973651294745"
"Min 1x per week","2015","indirect migration background","East Germany","16","","",""
"Min 1x per month","2015","no migration background","West Germany","1137","0.0768204676011755","0.0724637610833062","0.0811771741190448"
"Min 1x per month","2015","no migration background","East Germany","328","0.0688089023665253","0.0617156307608093","0.0759021739722413"
"Min 1x per month","2015","direct migration background","West Germany","333","0.0559267685051689","0.049849680415274","0.0620038565950639"
"Min 1x per month","2015","direct migration background","East Germany","36","0.0704631040890788","0.046245362162058","0.0946808460160996"
"Min 1x per month","2015","indirect migration background","West Germany","163","0.0876366645185533","0.0737115962044887","0.101561732832618"
"Min 1x per month","2015","indirect migration background","East Germany","9","","",""
"Rarely","2015","no migration background","West Germany","3571","0.239398329338921","0.232417356572826","0.246379302105015"
"Rarely","2015","no migration background","East Germany","1149","0.223328518997469","0.211657853032141","0.234999184962796"
"Rarely","2015","direct migration background","West Germany","1080","0.197913044995509","0.187375710568021","0.208450379422998"
"Rarely","2015","direct migration background","East Germany","74","0.248328827378063","0.20744543158911","0.289212223167017"
"Rarely","2015","indirect migration background","West Germany","343","0.224485373893242","0.20393784858638","0.245032899200104"
"Rarely","2015","indirect migration background","East Germany","22","","",""
"Never","2015","no migration background","West Germany","7566","0.545187623991779","0.537041221195672","0.553334026787886"
"Never","2015","no migration background","East Germany","2888","0.598280897036538","0.584543049981049","0.612018744092027"
"Never","2015","direct migration background","West Germany","3630","0.661032023877764","0.648512915138906","0.673551132616622"
"Never","2015","direct migration background","East Germany","279","0.58255140644775","0.535886749920333","0.629216062975167"
"Never","2015","indirect migration background","West Germany","848","0.54227379614783","0.517738986118821","0.566808606176839"
"Never","2015","indirect migration background","East Germany","58","0.636819239734586","0.544832982995832","0.72880549647334"
"Daily","2016","no migration background","West Germany","","","",""
"Daily","2016","no migration background","East Germany","","","",""
"Daily","2016","direct migration background","West Germany","","","",""
"Daily","2016","direct migration background","East Germany","","","",""
"Daily","2016","indirect migration background","West Germany","","","",""
"Daily","2016","indirect migration background","East Germany","","","",""
"Min 1x per week","2016","no migration background","West Germany","","","",""
"Min 1x per week","2016","no migration background","East Germany","","","",""
"Min 1x per week","2016","direct migration background","West Germany","","","",""
"Min 1x per week","2016","direct migration background","East Germany","","","",""
"Min 1x per week","2016","indirect migration background","West Germany","","","",""
"Min 1x per week","2016","indirect migration background","East Germany","","","",""
"Min 1x per month","2016","no migration background","West Germany","","","",""
"Min 1x per month","2016","no migration background","East Germany","","","",""
"Min 1x per month","2016","direct migration background","West Germany","","","",""
"Min 1x per month","2016","direct migration background","East Germany","","","",""
"Min 1x per month","2016","indirect migration background","West Germany","","","",""
"Min 1x per month","2016","indirect migration background","East Germany","","","",""
"Rarely","2016","no migration background","West Germany","","","",""
"Rarely","2016","no migration background","East Germany","","","",""
"Rarely","2016","direct migration background","West Germany","","","",""
"Rarely","2016","direct migration background","East Germany","","","",""
"Rarely","2016","indirect migration background","West Germany","","","",""
"Rarely","2016","indirect migration background","East Germany","","","",""
"Never","2016","no migration background","West Germany","","","",""
"Never","2016","no migration background","East Germany","","","",""
"Never","2016","direct migration background","West Germany","","","",""
"Never","2016","direct migration background","East Germany","","","",""
"Never","2016","indirect migration background","West Germany","","","",""
"Never","2016","indirect migration background","East Germany","","","",""
"Daily","2017","no migration background","West Germany","","","",""
"Daily","2017","no migration background","East Germany","","","",""
"Daily","2017","direct migration background","West Germany","127","0.00231103544402452","0.00132321545364181","0.00329885543440724"
"Daily","2017","direct migration background","East Germany","10","","",""
"Daily","2017","indirect migration background","West Germany","","","",""
"Daily","2017","indirect migration background","East Germany","","","",""
"Min 1x per week","2017","no migration background","West Germany","2374","0.146082499056351","0.140452876896044","0.151712121216657"
"Min 1x per week","2017","no migration background","East Germany","602","0.115952166630441","0.107201983447649","0.124702349813232"
"Min 1x per week","2017","direct migration background","West Germany","675","0.0991217281344616","0.0929742865293252","0.105269169739598"
"Min 1x per week","2017","direct migration background","East Germany","103","0.132577815685915","0.112610076147297","0.152545555224533"
"Min 1x per week","2017","indirect migration background","West Germany","248","0.147293942583221","0.129966587704919","0.164621297461523"
"Min 1x per week","2017","indirect migration background","East Germany","14","","",""
"Min 1x per month","2017","no migration background","West Germany","1336","0.0828873007370966","0.0784926178007142","0.0872819836734789"
"Min 1x per month","2017","no migration background","East Germany","373","0.0803503466076279","0.0729210976522933","0.0877795955629625"
"Min 1x per month","2017","direct migration background","West Germany","529","0.0653238455054486","0.0602405731844442","0.0704071178264529"
"Min 1x per month","2017","direct migration background","East Germany","70","0.0964766388734382","0.0790922676929106","0.113861010053966"
"Min 1x per month","2017","indirect migration background","West Germany","152","0.103706672481304","0.088800416184358","0.11861292877825"
"Min 1x per month","2017","indirect migration background","East Germany","10","","",""
"Rarely","2017","no migration background","West Germany","3914","0.253222249687363","0.246290884004047","0.260153615370679"
"Rarely","2017","no migration background","East Germany","1245","0.23373744026704","0.222171184979686","0.245303695554395"
"Rarely","2017","direct migration background","West Germany","1659","0.216635295393453","0.208160611047565","0.225109979739342"
"Rarely","2017","direct migration background","East Germany","182","0.171377525815144","0.149188741980884","0.193566309649403"
"Rarely","2017","indirect migration background","West Germany","387","0.256770382876399","0.235411717055511","0.278129048697287"
"Rarely","2017","indirect migration background","East Germany","26","","",""
"Never","2017","no migration background","West Germany","7496","0.51780795051919","0.509843302729913","0.525772598308466"
"Never","2017","no migration background","East Germany","2923","0.569960046494891","0.556429465710286","0.583490627279496"
"Never","2017","direct migration background","West Germany","6087","0.616608095522612","0.606605723495686","0.626610467549538"
"Never","2017","direct migration background","East Germany","743","0.597202922706129","0.56832391089301","0.626081934519248"
"Never","2017","indirect migration background","West Germany","820","0.492229002059076","0.467785822509333","0.51667218160882"
"Never","2017","indirect migration background","East Germany","57","0.508883478027882","0.414159996945717","0.603606959110047"
"Daily","2018","no migration background","West Germany","","","",""
"Daily","2018","no migration background","East Germany","","","",""
"Daily","2018","direct migration background","West Germany","57","0.0301372951967303","0.0243086230886929","0.0359659673047677"
"Daily","2018","direct migration background","East Germany","18","","",""
"Daily","2018","indirect migration background","West Germany","","","",""
"Daily","2018","indirect migration background","East Germany","","","",""
"Min 1x per week","2018","no migration background","West Germany","","","",""
"Min 1x per week","2018","no migration background","East Germany","","","",""
"Min 1x per week","2018","direct migration background","West Germany","165","0.0682016400343743","0.0596071375973391","0.0767961424714094"
"Min 1x per week","2018","direct migration background","East Germany","54","0.0911104361322971","0.0671045261463814","0.115116346118213"
"Min 1x per week","2018","indirect migration background","West Germany","","","",""
"Min 1x per week","2018","indirect migration background","East Germany","","","",""
"Min 1x per month","2018","no migration background","West Germany","","","",""
"Min 1x per month","2018","no migration background","East Germany","","","",""
