"pli0093_h","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"Never","1994","secondary school degree","vocational + Abi","","","",""
"Never","1994","secondary school degree","higher vocational","","","",""
"Never","1994","secondary school degree","higher education","","","",""
"Never","1994","college entrance qualification","in school","","","",""
"Never","1994","college entrance qualification","inadequately","","","",""
"Never","1994","college entrance qualification","general elemantary","","","",""
"Never","1994","college entrance qualification","middle vocational","","","",""
"Never","1994","college entrance qualification","vocational + Abi","","","",""
"Never","1994","college entrance qualification","higher vocational","","","",""
"Never","1994","college entrance qualification","higher education","","","",""
"Never","1994","Other degree","in school","","","",""
"Never","1994","Other degree","inadequately","","","",""
"Never","1994","Other degree","general elemantary","","","",""
"Never","1994","Other degree","middle vocational","","","",""
"Never","1994","Other degree","vocational + Abi","","","",""
"Never","1994","Other degree","higher vocational","","","",""
"Never","1994","Other degree","higher education","","","",""
"Never","1994","no degree/no degree yet","in school","","","",""
"Never","1994","no degree/no degree yet","inadequately","","","",""
"Never","1994","no degree/no degree yet","general elemantary","","","",""
"Never","1994","no degree/no degree yet","middle vocational","","","",""
"Never","1994","no degree/no degree yet","vocational + Abi","","","",""
"Never","1994","no degree/no degree yet","higher vocational","","","",""
"Never","1994","no degree/no degree yet","higher education","","","",""
"Daily","1995","lower secondary degree","in school","","","",""
"Daily","1995","lower secondary degree","inadequately","","","",""
"Daily","1995","lower secondary degree","general elemantary","27","","",""
"Daily","1995","lower secondary degree","middle vocational","60","0.0152677841769411","0.0111738813154569","0.0193616870384253"
"Daily","1995","lower secondary degree","vocational + Abi","","","",""
"Daily","1995","lower secondary degree","higher vocational","10","","",""
"Daily","1995","lower secondary degree","higher education","","","",""
"Daily","1995","secondary school degree","in school","","","",""
"Daily","1995","secondary school degree","inadequately","","","",""
"Daily","1995","secondary school degree","general elemantary","25","","",""
"Daily","1995","secondary school degree","middle vocational","48","0.0263023330325836","0.0197363542973845","0.0328683117677828"
"Daily","1995","secondary school degree","vocational + Abi","","","",""
"Daily","1995","secondary school degree","higher vocational","9","","",""
"Daily","1995","secondary school degree","higher education","15","","",""
"Daily","1995","college entrance qualification","in school","","","",""
"Daily","1995","college entrance qualification","inadequately","","","",""
"Daily","1995","college entrance qualification","general elemantary","","","",""
"Daily","1995","college entrance qualification","middle vocational","34","0.0839846338222582","0.0560235831134476","0.111945684531069"
"Daily","1995","college entrance qualification","vocational + Abi","16","","",""
"Daily","1995","college entrance qualification","higher vocational","2","","",""
"Daily","1995","college entrance qualification","higher education","46","0.0557471736936844","0.0419418697453681","0.0695524776420007"
"Daily","1995","Other degree","in school","","","",""
"Daily","1995","Other degree","inadequately","","","",""
"Daily","1995","Other degree","general elemantary","1","","",""
"Daily","1995","Other degree","middle vocational","5","","",""
"Daily","1995","Other degree","vocational + Abi","4","","",""
"Daily","1995","Other degree","higher vocational","","","",""
"Daily","1995","Other degree","higher education","2","","",""
"Daily","1995","no degree/no degree yet","in school","34","0.145852646932171","0.10443651393266","0.187268779931682"
"Daily","1995","no degree/no degree yet","inadequately","2","","",""
"Daily","1995","no degree/no degree yet","general elemantary","","","",""
"Daily","1995","no degree/no degree yet","middle vocational","","","",""
"Daily","1995","no degree/no degree yet","vocational + Abi","","","",""
"Daily","1995","no degree/no degree yet","higher vocational","","","",""
"Daily","1995","no degree/no degree yet","higher education","","","",""
"Min 1x per week","1995","lower secondary degree","in school","","","",""
"Min 1x per week","1995","lower secondary degree","inadequately","","","",""
"Min 1x per week","1995","lower secondary degree","general elemantary","84","0.0481122044403861","0.0373995395175376","0.0588248693632346"
"Min 1x per week","1995","lower secondary degree","middle vocational","228","0.0728613430497836","0.0641835081084577","0.0815391779911095"
"Min 1x per week","1995","lower secondary degree","vocational + Abi","","","",""
"Min 1x per week","1995","lower secondary degree","higher vocational","14","","",""
"Min 1x per week","1995","lower secondary degree","higher education","12","","",""
"Min 1x per week","1995","secondary school degree","in school","","","",""
"Min 1x per week","1995","secondary school degree","inadequately","","","",""
"Min 1x per week","1995","secondary school degree","general elemantary","53","0.141063819392984","0.10959449424661","0.172533144539358"
"Min 1x per week","1995","secondary school degree","middle vocational","174","0.0839059007509043","0.0725307655856437","0.095281035916165"
"Min 1x per week","1995","secondary school degree","vocational + Abi","","","",""
"Min 1x per week","1995","secondary school degree","higher vocational","37","0.122473194909456","0.0877287196237361","0.157217670195176"
"Min 1x per week","1995","secondary school degree","higher education","47","0.117550111007323","0.0886771921121907","0.146423029902456"
"Min 1x per week","1995","college entrance qualification","in school","","","",""
"Min 1x per week","1995","college entrance qualification","inadequately","","","",""
"Min 1x per week","1995","college entrance qualification","general elemantary","","","",""
"Min 1x per week","1995","college entrance qualification","middle vocational","65","0.185830269953541","0.146618369099548","0.225042170807533"
"Min 1x per week","1995","college entrance qualification","vocational + Abi","43","0.151116186416924","0.11337724964729","0.188855123186559"
"Min 1x per week","1995","college entrance qualification","higher vocational","19","","",""
"Min 1x per week","1995","college entrance qualification","higher education","154","0.155803261860942","0.133980962619104","0.17762556110278"
"Min 1x per week","1995","Other degree","in school","","","",""
"Min 1x per week","1995","Other degree","inadequately","1","","",""
"Min 1x per week","1995","Other degree","general elemantary","8","","",""
"Min 1x per week","1995","Other degree","middle vocational","19","","",""
"Min 1x per week","1995","Other degree","vocational + Abi","6","","",""
"Min 1x per week","1995","Other degree","higher vocational","","","",""
"Min 1x per week","1995","Other degree","higher education","17","","",""
"Min 1x per week","1995","no degree/no degree yet","in school","63","0.248520353898821","0.197811291317096","0.299229416480545"
"Min 1x per week","1995","no degree/no degree yet","inadequately","7","","",""
"Min 1x per week","1995","no degree/no degree yet","general elemantary","","","",""
"Min 1x per week","1995","no degree/no degree yet","middle vocational","2","","",""
"Min 1x per week","1995","no degree/no degree yet","vocational + Abi","","","",""
"Min 1x per week","1995","no degree/no degree yet","higher vocational","","","",""
"Min 1x per week","1995","no degree/no degree yet","higher education","","","",""
"Min 1x per month","1995","lower secondary degree","in school","","","",""
"Min 1x per month","1995","lower secondary degree","inadequately","","","",""
"Min 1x per month","1995","lower secondary degree","general elemantary","78","0.0449049447003864","0.0345380808511755","0.0552718085495972"
"Min 1x per month","1995","lower secondary degree","middle vocational","229","0.0751408935288698","0.0663391963917189","0.0839425906660207"
"Min 1x per month","1995","lower secondary degree","vocational + Abi","1","","",""
"Min 1x per month","1995","lower secondary degree","higher vocational","20","","",""
"Min 1x per month","1995","lower secondary degree","higher education","15","","",""
"Min 1x per month","1995","secondary school degree","in school","","","",""
"Min 1x per month","1995","secondary school degree","inadequately","","","",""
"Min 1x per month","1995","secondary school degree","general elemantary","60","0.0991445460867338","0.0721260524245754","0.126163039748892"
"Min 1x per month","1995","secondary school degree","middle vocational","206","0.0893726065655136","0.0776678377976832","0.101077375333344"
"Min 1x per month","1995","secondary school degree","vocational + Abi","","","",""
"Min 1x per month","1995","secondary school degree","higher vocational","38","0.117445034702064","0.0833239169428078","0.15156615246132"
"Min 1x per month","1995","secondary school degree","higher education","49","0.108315281866002","0.0804550535185901","0.136175510213414"
"Min 1x per month","1995","college entrance qualification","in school","","","",""
"Min 1x per month","1995","college entrance qualification","inadequately","","","",""
"Min 1x per month","1995","college entrance qualification","general elemantary","","","",""
"Min 1x per month","1995","college entrance qualification","middle vocational","58","0.144079112414538","0.108677787525494","0.179480437303582"
"Min 1x per month","1995","college entrance qualification","vocational + Abi","34","0.106354418933896","0.0738703467181247","0.138838491149667"
"Min 1x per month","1995","college entrance qualification","higher vocational","22","","",""
"Min 1x per month","1995","college entrance qualification","higher education","166","0.173578445859642","0.15078871928436","0.196368172434924"
"Min 1x per month","1995","Other degree","in school","","","",""
"Min 1x per month","1995","Other degree","inadequately","1","","",""
"Min 1x per month","1995","Other degree","general elemantary","15","","",""
"Min 1x per month","1995","Other degree","middle vocational","22","","",""
"Min 1x per month","1995","Other degree","vocational + Abi","9","","",""
"Min 1x per month","1995","Other degree","higher vocational","1","","",""
"Min 1x per month","1995","Other degree","higher education","6","","",""
"Min 1x per month","1995","no degree/no degree yet","in school","25","","",""
"Min 1x per month","1995","no degree/no degree yet","inadequately","10","","",""
"Min 1x per month","1995","no degree/no degree yet","general elemantary","","","",""
"Min 1x per month","1995","no degree/no degree yet","middle vocational","3","","",""
"Min 1x per month","1995","no degree/no degree yet","vocational + Abi","","","",""
"Min 1x per month","1995","no degree/no degree yet","higher vocational","1","","",""
"Min 1x per month","1995","no degree/no degree yet","higher education","","","",""
"Rarely","1995","lower secondary degree","in school","","","",""
"Rarely","1995","lower secondary degree","inadequately","","","",""
"Rarely","1995","lower secondary degree","general elemantary","270","0.175062120151707","0.15603891337427","0.194085326929145"
"Rarely","1995","lower secondary degree","middle vocational","954","0.27306601120803","0.258190504594613","0.287941517821448"
"Rarely","1995","lower secondary degree","vocational + Abi","5","","",""
"Rarely","1995","lower secondary degree","higher vocational","94","0.302763201522332","0.249233284796384","0.35629311824828"
"Rarely","1995","lower secondary degree","higher education","31","0.26553952483335","0.184825691745791","0.346253357920909"
"Rarely","1995","secondary school degree","in school","","","",""
"Rarely","1995","secondary school degree","inadequately","","","",""
"Rarely","1995","secondary school degree","general elemantary","130","0.307074741215411","0.265372018955974","0.348777463474847"
"Rarely","1995","secondary school degree","middle vocational","865","0.393533770457441","0.373489761618895","0.413577779295986"
"Rarely","1995","secondary school degree","vocational + Abi","1","","",""
"Rarely","1995","secondary school degree","higher vocational","131","0.365470594086148","0.314433359520296","0.416507828652001"
"Rarely","1995","secondary school degree","higher education","194","0.377509063690291","0.334051602553804","0.420966524826779"
"Rarely","1995","college entrance qualification","in school","","","",""
"Rarely","1995","college entrance qualification","inadequately","","","",""
"Rarely","1995","college entrance qualification","general elemantary","","","",""
"Rarely","1995","college entrance qualification","middle vocational","124","0.294366283987583","0.248421534732529","0.340311033242636"
"Rarely","1995","college entrance qualification","vocational + Abi","138","0.341903855846279","0.291922651801664","0.391885059890894"
"Rarely","1995","college entrance qualification","higher vocational","44","0.336740149013772","0.253221234796298","0.420259063231247"
"Rarely","1995","college entrance qualification","higher education","404","0.344668252546283","0.316071175587493","0.373265329505074"
"Rarely","1995","Other degree","in school","","","",""
"Rarely","1995","Other degree","inadequately","6","","",""
"Rarely","1995","Other degree","general elemantary","66","0.134273074730363","0.104298376049053","0.164247773411673"
"Rarely","1995","Other degree","middle vocational","78","0.153298663512217","0.119825065797616","0.186772261226819"
"Rarely","1995","Other degree","vocational + Abi","21","","",""
"Rarely","1995","Other degree","higher vocational","","","",""
"Rarely","1995","Other degree","higher education","18","","",""
"Rarely","1995","no degree/no degree yet","in school","70","0.226885141664662","0.177741082273837","0.276029201055488"
"Rarely","1995","no degree/no degree yet","inadequately","55","0.0956617259313821","0.0699578473854665","0.121365604477298"
"Rarely","1995","no degree/no degree yet","general elemantary","","","",""
"Rarely","1995","no degree/no degree yet","middle vocational","7","","",""
"Rarely","1995","no degree/no degree yet","vocational + Abi","","","",""
"Rarely","1995","no degree/no degree yet","higher vocational","","","",""
"Rarely","1995","no degree/no degree yet","higher education","1","","",""
"Never","1995","lower secondary degree","in school","","","",""
"Never","1995","lower secondary degree","inadequately","","","",""
"Never","1995","lower secondary degree","general elemantary","1074","0.711536927608626","0.688858087032203","0.734215768185048"
"Never","1995","lower secondary degree","middle vocational","1975","0.563663968036375","0.547105844051644","0.580222092021106"
"Never","1995","lower secondary degree","vocational + Abi","4","","",""
"Never","1995","lower secondary degree","higher vocational","145","0.512288317853782","0.454052030722048","0.570524604985515"
"Never","1995","lower secondary degree","higher education","57","0.471147538451072","0.379916020873977","0.562379056028168"
"Never","1995","secondary school degree","in school","","","",""
"Never","1995","secondary school degree","inadequately","","","",""
"Never","1995","secondary school degree","general elemantary","202","0.404179021745592","0.359813668748937","0.448544374742247"
"Never","1995","secondary school degree","middle vocational","989","0.406885389193558","0.386729793886138","0.427040984500978"
"Never","1995","secondary school degree","vocational + Abi","3","","",""
"Never","1995","secondary school degree","higher vocational","127","0.351728811182777","0.301121021421924","0.402336600943629"
"Never","1995","secondary school degree","higher education","173","0.368727560729836","0.325476639986107","0.411978481473564"
"Never","1995","college entrance qualification","in school","","","",""
"Never","1995","college entrance qualification","inadequately","","","",""
"Never","1995","college entrance qualification","general elemantary","","","",""
"Never","1995","college entrance qualification","middle vocational","97","0.29173969982208","0.24591533999091","0.33756405965325"
"Never","1995","college entrance qualification","vocational + Abi","115","0.335791049599106","0.28602914877072","0.385552950427493"
"Never","1995","college entrance qualification","higher vocational","36","0.333748689491451","0.250414280839644","0.417083098143259"
"Never","1995","college entrance qualification","higher education","291","0.270202866039448","0.243482866184566","0.296922865894331"
"Never","1995","Other degree","in school","","","",""
"Never","1995","Other degree","inadequately","16","","",""
"Never","1995","Other degree","general elemantary","407","0.8159368286802","0.781866084865256","0.850007572495144"
"Never","1995","Other degree","middle vocational","321","0.689205936145039","0.646204897282989","0.73220697500709"
"Never","1995","Other degree","vocational + Abi","75","0.600716538306294","0.511205905749722","0.690227170862867"
"Never","1995","Other degree","higher vocational","3","","",""
"Never","1995","Other degree","higher education","47","0.453586890318159","0.350733730484745","0.556440050151573"
"Never","1995","no degree/no degree yet","in school","87","0.293192140934484","0.239775959705685","0.346608322163284"
"Never","1995","no degree/no degree yet","inadequately","429","0.859541316076688","0.829176421725912","0.889906210427463"
"Never","1995","no degree/no degree yet","general elemantary","","","",""
"Never","1995","no degree/no degree yet","middle vocational","63","0.836635307747619","0.752966293337088","0.92030432215815"
"Never","1995","no degree/no degree yet","vocational + Abi","","","",""
"Never","1995","no degree/no degree yet","higher vocational","2","","",""
"Never","1995","no degree/no degree yet","higher education","","","",""
"Daily","1996","lower secondary degree","in school","","","",""
"Daily","1996","lower secondary degree","inadequately","","","",""
"Daily","1996","lower secondary degree","general elemantary","","","",""
"Daily","1996","lower secondary degree","middle vocational","","","",""
"Daily","1996","lower secondary degree","vocational + Abi","","","",""
"Daily","1996","lower secondary degree","higher vocational","","","",""
"Daily","1996","lower secondary degree","higher education","","","",""
"Daily","1996","secondary school degree","in school","","","",""
"Daily","1996","secondary school degree","inadequately","","","",""
"Daily","1996","secondary school degree","general elemantary","","","",""
"Daily","1996","secondary school degree","middle vocational","","","",""
"Daily","1996","secondary school degree","vocational + Abi","","","",""
"Daily","1996","secondary school degree","higher vocational","","","",""
"Daily","1996","secondary school degree","higher education","","","",""
"Daily","1996","college entrance qualification","in school","","","",""
"Daily","1996","college entrance qualification","inadequately","","","",""
"Daily","1996","college entrance qualification","general elemantary","","","",""
"Daily","1996","college entrance qualification","middle vocational","","","",""
"Daily","1996","college entrance qualification","vocational + Abi","","","",""
"Daily","1996","college entrance qualification","higher vocational","","","",""
"Daily","1996","college entrance qualification","higher education","","","",""
"Daily","1996","Other degree","in school","","","",""
"Daily","1996","Other degree","inadequately","","","",""
"Daily","1996","Other degree","general elemantary","","","",""
"Daily","1996","Other degree","middle vocational","","","",""
"Daily","1996","Other degree","vocational + Abi","","","",""
"Daily","1996","Other degree","higher vocational","","","",""
"Daily","1996","Other degree","higher education","","","",""
"Daily","1996","no degree/no degree yet","in school","","","",""
"Daily","1996","no degree/no degree yet","inadequately","","","",""
"Daily","1996","no degree/no degree yet","general elemantary","","","",""
"Daily","1996","no degree/no degree yet","middle vocational","","","",""
"Daily","1996","no degree/no degree yet","vocational + Abi","","","",""
"Daily","1996","no degree/no degree yet","higher vocational","","","",""
"Daily","1996","no degree/no degree yet","higher education","","","",""
"Min 1x per week","1996","lower secondary degree","in school","","","",""
"Min 1x per week","1996","lower secondary degree","inadequately","","","",""
"Min 1x per week","1996","lower secondary degree","general elemantary","","","",""
"Min 1x per week","1996","lower secondary degree","middle vocational","","","",""
"Min 1x per week","1996","lower secondary degree","vocational + Abi","","","",""
"Min 1x per week","1996","lower secondary degree","higher vocational","","","",""
"Min 1x per week","1996","lower secondary degree","higher education","","","",""
"Min 1x per week","1996","secondary school degree","in school","","","",""
"Min 1x per week","1996","secondary school degree","inadequately","","","",""
"Min 1x per week","1996","secondary school degree","general elemantary","","","",""
"Min 1x per week","1996","secondary school degree","middle vocational","","","",""
"Min 1x per week","1996","secondary school degree","vocational + Abi","","","",""
"Min 1x per week","1996","secondary school degree","higher vocational","","","",""
"Min 1x per week","1996","secondary school degree","higher education","","","",""
"Min 1x per week","1996","college entrance qualification","in school","","","",""
"Min 1x per week","1996","college entrance qualification","inadequately","","","",""
"Min 1x per week","1996","college entrance qualification","general elemantary","","","",""
"Min 1x per week","1996","college entrance qualification","middle vocational","","","",""
"Min 1x per week","1996","college entrance qualification","vocational + Abi","","","",""
"Min 1x per week","1996","college entrance qualification","higher vocational","","","",""
"Min 1x per week","1996","college entrance qualification","higher education","","","",""
"Min 1x per week","1996","Other degree","in school","","","",""
"Min 1x per week","1996","Other degree","inadequately","","","",""
"Min 1x per week","1996","Other degree","general elemantary","","","",""
"Min 1x per week","1996","Other degree","middle vocational","","","",""
"Min 1x per week","1996","Other degree","vocational + Abi","","","",""
"Min 1x per week","1996","Other degree","higher vocational","","","",""
"Min 1x per week","1996","Other degree","higher education","","","",""
"Min 1x per week","1996","no degree/no degree yet","in school","","","",""
"Min 1x per week","1996","no degree/no degree yet","inadequately","","","",""
"Min 1x per week","1996","no degree/no degree yet","general elemantary","","","",""
"Min 1x per week","1996","no degree/no degree yet","middle vocational","","","",""
"Min 1x per week","1996","no degree/no degree yet","vocational + Abi","","","",""
"Min 1x per week","1996","no degree/no degree yet","higher vocational","","","",""
"Min 1x per week","1996","no degree/no degree yet","higher education","","","",""
"Min 1x per month","1996","lower secondary degree","in school","","","",""
"Min 1x per month","1996","lower secondary degree","inadequately","","","",""
"Min 1x per month","1996","lower secondary degree","general elemantary","","","",""
"Min 1x per month","1996","lower secondary degree","middle vocational","","","",""
"Min 1x per month","1996","lower secondary degree","vocational + Abi","","","",""
"Min 1x per month","1996","lower secondary degree","higher vocational","","","",""
"Min 1x per month","1996","lower secondary degree","higher education","","","",""
"Min 1x per month","1996","secondary school degree","in school","","","",""
"Min 1x per month","1996","secondary school degree","inadequately","","","",""
"Min 1x per month","1996","secondary school degree","general elemantary","","","",""
"Min 1x per month","1996","secondary school degree","middle vocational","","","",""
"Min 1x per month","1996","secondary school degree","vocational + Abi","","","",""
"Min 1x per month","1996","secondary school degree","higher vocational","","","",""
"Min 1x per month","1996","secondary school degree","higher education","","","",""
"Min 1x per month","1996","college entrance qualification","in school","","","",""
"Min 1x per month","1996","college entrance qualification","inadequately","","","",""
"Min 1x per month","1996","college entrance qualification","general elemantary","","","",""
"Min 1x per month","1996","college entrance qualification","middle vocational","","","",""
"Min 1x per month","1996","college entrance qualification","vocational + Abi","","","",""
"Min 1x per month","1996","college entrance qualification","higher vocational","","","",""
"Min 1x per month","1996","college entrance qualification","higher education","","","",""
"Min 1x per month","1996","Other degree","in school","","","",""
"Min 1x per month","1996","Other degree","inadequately","","","",""
"Min 1x per month","1996","Other degree","general elemantary","","","",""
"Min 1x per month","1996","Other degree","middle vocational","","","",""
"Min 1x per month","1996","Other degree","vocational + Abi","","","",""
"Min 1x per month","1996","Other degree","higher vocational","","","",""
"Min 1x per month","1996","Other degree","higher education","","","",""
"Min 1x per month","1996","no degree/no degree yet","in school","","","",""
"Min 1x per month","1996","no degree/no degree yet","inadequately","","","",""
"Min 1x per month","1996","no degree/no degree yet","general elemantary","","","",""
"Min 1x per month","1996","no degree/no degree yet","middle vocational","","","",""
"Min 1x per month","1996","no degree/no degree yet","vocational + Abi","","","",""
"Min 1x per month","1996","no degree/no degree yet","higher vocational","","","",""
"Min 1x per month","1996","no degree/no degree yet","higher education","","","",""
"Rarely","1996","lower secondary degree","in school","","","",""
"Rarely","1996","lower secondary degree","inadequately","","","",""
"Rarely","1996","lower secondary degree","general elemantary","","","",""
"Rarely","1996","lower secondary degree","middle vocational","","","",""
"Rarely","1996","lower secondary degree","vocational + Abi","","","",""
"Rarely","1996","lower secondary degree","higher vocational","","","",""
"Rarely","1996","lower secondary degree","higher education","","","",""
"Rarely","1996","secondary school degree","in school","","","",""
"Rarely","1996","secondary school degree","inadequately","","","",""
"Rarely","1996","secondary school degree","general elemantary","","","",""
"Rarely","1996","secondary school degree","middle vocational","","","",""
"Rarely","1996","secondary school degree","vocational + Abi","","","",""
"Rarely","1996","secondary school degree","higher vocational","","","",""
"Rarely","1996","secondary school degree","higher education","","","",""
"Rarely","1996","college entrance qualification","in school","","","",""
"Rarely","1996","college entrance qualification","inadequately","","","",""
"Rarely","1996","college entrance qualification","general elemantary","","","",""
"Rarely","1996","college entrance qualification","middle vocational","","","",""
"Rarely","1996","college entrance qualification","vocational + Abi","","","",""
"Rarely","1996","college entrance qualification","higher vocational","","","",""
"Rarely","1996","college entrance qualification","higher education","","","",""
"Rarely","1996","Other degree","in school","","","",""
"Rarely","1996","Other degree","inadequately","","","",""
"Rarely","1996","Other degree","general elemantary","","","",""
"Rarely","1996","Other degree","middle vocational","","","",""
"Rarely","1996","Other degree","vocational + Abi","","","",""
"Rarely","1996","Other degree","higher vocational","","","",""
"Rarely","1996","Other degree","higher education","","","",""
"Rarely","1996","no degree/no degree yet","in school","","","",""
"Rarely","1996","no degree/no degree yet","inadequately","","","",""
"Rarely","1996","no degree/no degree yet","general elemantary","","","",""
"Rarely","1996","no degree/no degree yet","middle vocational","","","",""
"Rarely","1996","no degree/no degree yet","vocational + Abi","","","",""
"Rarely","1996","no degree/no degree yet","higher vocational","","","",""
"Rarely","1996","no degree/no degree yet","higher education","","","",""
"Never","1996","lower secondary degree","in school","","","",""
"Never","1996","lower secondary degree","inadequately","","","",""
"Never","1996","lower secondary degree","general elemantary","","","",""
"Never","1996","lower secondary degree","middle vocational","","","",""
"Never","1996","lower secondary degree","vocational + Abi","","","",""
"Never","1996","lower secondary degree","higher vocational","","","",""
"Never","1996","lower secondary degree","higher education","","","",""
"Never","1996","secondary school degree","in school","","","",""
"Never","1996","secondary school degree","inadequately","","","",""
"Never","1996","secondary school degree","general elemantary","","","",""
"Never","1996","secondary school degree","middle vocational","","","",""
"Never","1996","secondary school degree","vocational + Abi","","","",""
"Never","1996","secondary school degree","higher vocational","","","",""
"Never","1996","secondary school degree","higher education","","","",""
"Never","1996","college entrance qualification","in school","","","",""
"Never","1996","college entrance qualification","inadequately","","","",""
"Never","1996","college entrance qualification","general elemantary","","","",""
"Never","1996","college entrance qualification","middle vocational","","","",""
"Never","1996","college entrance qualification","vocational + Abi","","","",""
"Never","1996","college entrance qualification","higher vocational","","","",""
"Never","1996","college entrance qualification","higher education","","","",""
"Never","1996","Other degree","in school","","","",""
"Never","1996","Other degree","inadequately","","","",""
"Never","1996","Other degree","general elemantary","","","",""
"Never","1996","Other degree","middle vocational","","","",""
"Never","1996","Other degree","vocational + Abi","","","",""
"Never","1996","Other degree","higher vocational","","","",""
"Never","1996","Other degree","higher education","","","",""
"Never","1996","no degree/no degree yet","in school","","","",""
"Never","1996","no degree/no degree yet","inadequately","","","",""
"Never","1996","no degree/no degree yet","general elemantary","","","",""
"Never","1996","no degree/no degree yet","middle vocational","","","",""
"Never","1996","no degree/no degree yet","vocational + Abi","","","",""
"Never","1996","no degree/no degree yet","higher vocational","","","",""
"Never","1996","no degree/no degree yet","higher education","","","",""
"Daily","1997","lower secondary degree","in school","","","",""
"Daily","1997","lower secondary degree","inadequately","","","",""
"Daily","1997","lower secondary degree","general elemantary","","","",""
"Daily","1997","lower secondary degree","middle vocational","","","",""
"Daily","1997","lower secondary degree","vocational + Abi","","","",""
"Daily","1997","lower secondary degree","higher vocational","","","",""
"Daily","1997","lower secondary degree","higher education","","","",""
"Daily","1997","secondary school degree","in school","","","",""
"Daily","1997","secondary school degree","inadequately","","","",""
"Daily","1997","secondary school degree","general elemantary","","","",""
"Daily","1997","secondary school degree","middle vocational","","","",""
"Daily","1997","secondary school degree","vocational + Abi","","","",""
"Daily","1997","secondary school degree","higher vocational","","","",""
"Daily","1997","secondary school degree","higher education","","","",""
"Daily","1997","college entrance qualification","in school","","","",""
"Daily","1997","college entrance qualification","inadequately","","","",""
"Daily","1997","college entrance qualification","general elemantary","","","",""
"Daily","1997","college entrance qualification","middle vocational","","","",""
"Daily","1997","college entrance qualification","vocational + Abi","","","",""
"Daily","1997","college entrance qualification","higher vocational","","","",""
"Daily","1997","college entrance qualification","higher education","","","",""
"Daily","1997","Other degree","in school","","","",""
"Daily","1997","Other degree","inadequately","","","",""
"Daily","1997","Other degree","general elemantary","","","",""
"Daily","1997","Other degree","middle vocational","","","",""
"Daily","1997","Other degree","vocational + Abi","","","",""
"Daily","1997","Other degree","higher vocational","","","",""
"Daily","1997","Other degree","higher education","","","",""
"Daily","1997","no degree/no degree yet","in school","","","",""
"Daily","1997","no degree/no degree yet","inadequately","","","",""
"Daily","1997","no degree/no degree yet","general elemantary","","","",""
"Daily","1997","no degree/no degree yet","middle vocational","","","",""
"Daily","1997","no degree/no degree yet","vocational + Abi","","","",""
"Daily","1997","no degree/no degree yet","higher vocational","","","",""
"Daily","1997","no degree/no degree yet","higher education","","","",""
"Min 1x per week","1997","lower secondary degree","in school","","","",""
"Min 1x per week","1997","lower secondary degree","inadequately","","","",""
"Min 1x per week","1997","lower secondary degree","general elemantary","","","",""
"Min 1x per week","1997","lower secondary degree","middle vocational","","","",""
"Min 1x per week","1997","lower secondary degree","vocational + Abi","","","",""
"Min 1x per week","1997","lower secondary degree","higher vocational","","","",""
"Min 1x per week","1997","lower secondary degree","higher education","","","",""
"Min 1x per week","1997","secondary school degree","in school","","","",""
"Min 1x per week","1997","secondary school degree","inadequately","","","",""
"Min 1x per week","1997","secondary school degree","general elemantary","","","",""
"Min 1x per week","1997","secondary school degree","middle vocational","","","",""
"Min 1x per week","1997","secondary school degree","vocational + Abi","","","",""
"Min 1x per week","1997","secondary school degree","higher vocational","","","",""
"Min 1x per week","1997","secondary school degree","higher education","","","",""
"Min 1x per week","1997","college entrance qualification","in school","","","",""
"Min 1x per week","1997","college entrance qualification","inadequately","","","",""
"Min 1x per week","1997","college entrance qualification","general elemantary","","","",""
"Min 1x per week","1997","college entrance qualification","middle vocational","","","",""
"Min 1x per week","1997","college entrance qualification","vocational + Abi","","","",""
"Min 1x per week","1997","college entrance qualification","higher vocational","","","",""
"Min 1x per week","1997","college entrance qualification","higher education","","","",""
"Min 1x per week","1997","Other degree","in school","","","",""
"Min 1x per week","1997","Other degree","inadequately","","","",""
"Min 1x per week","1997","Other degree","general elemantary","","","",""
"Min 1x per week","1997","Other degree","middle vocational","","","",""
"Min 1x per week","1997","Other degree","vocational + Abi","","","",""
"Min 1x per week","1997","Other degree","higher vocational","","","",""
"Min 1x per week","1997","Other degree","higher education","","","",""
"Min 1x per week","1997","no degree/no degree yet","in school","","","",""
"Min 1x per week","1997","no degree/no degree yet","inadequately","","","",""
"Min 1x per week","1997","no degree/no degree yet","general elemantary","","","",""
"Min 1x per week","1997","no degree/no degree yet","middle vocational","","","",""
"Min 1x per week","1997","no degree/no degree yet","vocational + Abi","","","",""
"Min 1x per week","1997","no degree/no degree yet","higher vocational","","","",""
"Min 1x per week","1997","no degree/no degree yet","higher education","","","",""
"Min 1x per month","1997","lower secondary degree","in school","","","",""
"Min 1x per month","1997","lower secondary degree","inadequately","","","",""
"Min 1x per month","1997","lower secondary degree","general elemantary","","","",""
"Min 1x per month","1997","lower secondary degree","middle vocational","","","",""
"Min 1x per month","1997","lower secondary degree","vocational + Abi","","","",""
"Min 1x per month","1997","lower secondary degree","higher vocational","","","",""
"Min 1x per month","1997","lower secondary degree","higher education","","","",""
"Min 1x per month","1997","secondary school degree","in school","","","",""
"Min 1x per month","1997","secondary school degree","inadequately","","","",""
"Min 1x per month","1997","secondary school degree","general elemantary","","","",""
"Min 1x per month","1997","secondary school degree","middle vocational","","","",""
