"pli0093_h","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Rarely","1996","Part Time","1-pers.-HH","","","","","4"
"Rarely","1996","Part Time","(Married) couple without C. ","","","","","4"
"Rarely","1996","Part Time","Single parent ","","","","","4"
"Rarely","1996","Not Working","(Married) couple without C. ","","","","","4"
"Rarely","1996","Part Time","Couple + C. LE 16 ","","","","","4"
"Rarely","1996","Part Time","Couple + C. GT 16 ","","","","","4"
"Rarely","1996","Part Time","Couple + C. LE and GT 16","","","","","4"
"Rarely","1996","Not Working","1-pers.-HH","","","","","4"
"Rarely","1996","Not Working","Single parent ","","","","","4"
"Rarely","1996","Not Working","Couple + C. LE 16 ","","","","","4"
"Rarely","1996","Not Working","Couple + C. GT 16 ","","","","","4"
"Rarely","1996","Not Working","Couple + C. LE and GT 16","","","","","4"
"Daily","1997","Full Time","1-pers.-HH","","","","","1"
"Daily","1997","Full Time","(Married) couple without C. ","","","","","1"
"Daily","1997","Full Time","Single parent ","","","","","1"
"Daily","1997","Full Time","Couple + C. LE 16 ","","","","","1"
"Daily","1997","Full Time","Couple + C. GT 16 ","","","","","1"
"Daily","1997","Full Time","Couple + C. LE and GT 16","","","","","1"
"Daily","1997","Part Time","1-pers.-HH","","","","","1"
"Daily","1997","Part Time","(Married) couple without C. ","","","","","1"
"Daily","1997","Part Time","Single parent ","","","","","1"
"Daily","1997","Part Time","Couple + C. LE 16 ","","","","","1"
"Daily","1997","Part Time","Couple + C. GT 16 ","","","","","1"
"Daily","1997","Part Time","Couple + C. LE and GT 16","","","","","1"
"Daily","1997","Not Working","1-pers.-HH","","","","","1"
"Daily","1997","Not Working","(Married) couple without C. ","","","","","1"
"Daily","1997","Not Working","Single parent ","","","","","1"
"Daily","1997","Not Working","Couple + C. LE 16 ","","","","","1"
"Daily","1997","Not Working","Couple + C. GT 16 ","","","","","1"
"Daily","1997","Not Working","Couple + C. LE and GT 16","","","","","1"
"Min 1x per month","1997","Full Time","1-pers.-HH","","","","","3"
"Min 1x per month","1997","Full Time","Single parent ","","","","","3"
"Min 1x per month","1997","Full Time","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","1997","Full Time","(Married) couple without C. ","","","","","3"
"Min 1x per month","1997","Full Time","Couple + C. LE and GT 16","","","","","3"
"Min 1x per month","1997","Full Time","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","1997","Part Time","1-pers.-HH","","","","","3"
"Min 1x per month","1997","Part Time","(Married) couple without C. ","","","","","3"
"Min 1x per month","1997","Part Time","Single parent ","","","","","3"
"Min 1x per month","1997","Part Time","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","1997","Part Time","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","1997","Part Time","Couple + C. LE and GT 16","","","","","3"
"Min 1x per month","1997","Not Working","1-pers.-HH","","","","","3"
"Min 1x per month","1997","Not Working","(Married) couple without C. ","","","","","3"
"Min 1x per month","1997","Not Working","Single parent ","","","","","3"
"Min 1x per month","1997","Not Working","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","1997","Not Working","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","1997","Not Working","Couple + C. LE and GT 16","","","","","3"
"Min 1x per week","1997","Full Time","Couple + C. LE and GT 16","","","","","2"
"Min 1x per week","1997","Part Time","1-pers.-HH","","","","","2"
"Min 1x per week","1997","Full Time","Single parent ","","","","","2"
"Min 1x per week","1997","Full Time","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","1997","Full Time","(Married) couple without C. ","","","","","2"
"Min 1x per week","1997","Full Time","1-pers.-HH","","","","","2"
"Min 1x per week","1997","Full Time","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","1997","Part Time","(Married) couple without C. ","","","","","2"
"Min 1x per week","1997","Part Time","Single parent ","","","","","2"
"Min 1x per week","1997","Part Time","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","1997","Part Time","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","1997","Not Working","Single parent ","","","","","2"
"Min 1x per week","1997","Not Working","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","1997","Part Time","Couple + C. LE and GT 16","","","","","2"
"Min 1x per week","1997","Not Working","1-pers.-HH","","","","","2"
"Min 1x per week","1997","Not Working","(Married) couple without C. ","","","","","2"
"Min 1x per week","1997","Not Working","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","1997","Not Working","Couple + C. LE and GT 16","","","","","2"
"Never","1997","Full Time","1-pers.-HH","","","","","5"
"Never","1997","Full Time","(Married) couple without C. ","","","","","5"
"Never","1997","Full Time","Single parent ","","","","","5"
"Never","1997","Full Time","Couple + C. LE 16 ","","","","","5"
"Never","1997","Full Time","Couple + C. GT 16 ","","","","","5"
"Never","1997","Full Time","Couple + C. LE and GT 16","","","","","5"
"Never","1997","Part Time","1-pers.-HH","","","","","5"
"Never","1997","Part Time","(Married) couple without C. ","","","","","5"
"Never","1997","Part Time","Single parent ","","","","","5"
"Never","1997","Part Time","Couple + C. LE 16 ","","","","","5"
"Never","1997","Not Working","1-pers.-HH","","","","","5"
"Never","1997","Not Working","(Married) couple without C. ","","","","","5"
"Never","1997","Part Time","Couple + C. GT 16 ","","","","","5"
"Never","1997","Part Time","Couple + C. LE and GT 16","","","","","5"
"Never","1997","Not Working","Single parent ","","","","","5"
"Never","1997","Not Working","Couple + C. LE 16 ","","","","","5"
"Never","1997","Not Working","Couple + C. GT 16 ","","","","","5"
"Never","1997","Not Working","Couple + C. LE and GT 16","","","","","5"
"Rarely","1997","Full Time","1-pers.-HH","","","","","4"
"Rarely","1997","Full Time","(Married) couple without C. ","","","","","4"
"Rarely","1997","Full Time","Single parent ","","","","","4"
"Rarely","1997","Full Time","Couple + C. GT 16 ","","","","","4"
"Rarely","1997","Full Time","Couple + C. LE 16 ","","","","","4"
"Rarely","1997","Full Time","Couple + C. LE and GT 16","","","","","4"
"Rarely","1997","Part Time","1-pers.-HH","","","","","4"
"Rarely","1997","Part Time","(Married) couple without C. ","","","","","4"
"Rarely","1997","Part Time","Single parent ","","","","","4"
"Rarely","1997","Part Time","Couple + C. LE 16 ","","","","","4"
"Rarely","1997","Part Time","Couple + C. GT 16 ","","","","","4"
"Rarely","1997","Part Time","Couple + C. LE and GT 16","","","","","4"
"Rarely","1997","Not Working","1-pers.-HH","","","","","4"
"Rarely","1997","Not Working","(Married) couple without C. ","","","","","4"
"Rarely","1997","Not Working","Single parent ","","","","","4"
"Rarely","1997","Not Working","Couple + C. LE 16 ","","","","","4"
"Rarely","1997","Not Working","Couple + C. GT 16 ","","","","","4"
"Rarely","1997","Not Working","Couple + C. LE and GT 16","","","","","4"
"Daily","1998","Full Time","1-pers.-HH","23","","","","1"
"Daily","1998","Full Time","(Married) couple without C. ","23","","","","1"
"Daily","1998","Full Time","Single parent ","3","","","","1"
"Daily","1998","Full Time","Couple + C. LE 16 ","19","","","","1"
"Daily","1998","Full Time","Couple + C. GT 16 ","18","","","","1"
"Daily","1998","Full Time","Couple + C. LE and GT 16","9","","","","1"
"Daily","1998","Part Time","1-pers.-HH","13","","","","1"
"Daily","1998","Part Time","(Married) couple without C. ","15","","","","1"
"Daily","1998","Part Time","Single parent ","8","","","","1"
"Daily","1998","Part Time","Couple + C. LE 16 ","18","","","","1"
"Daily","1998","Part Time","Couple + C. GT 16 ","10","","","","1"
"Daily","1998","Part Time","Couple + C. LE and GT 16","5","","","","1"
"Daily","1998","Not Working","1-pers.-HH","23","","","","1"
"Daily","1998","Not Working","(Married) couple without C. ","33","0.016760545993383","0.01105399515984","0.0224670968269259","1"
"Daily","1998","Not Working","Single parent ","8","","","","1"
"Daily","1998","Not Working","Couple + C. LE 16 ","13","","","","1"
"Daily","1998","Not Working","Couple + C. GT 16 ","41","0.0692528016443429","0.0521246140714257","0.0863809892172602","1"
"Daily","1998","Not Working","Couple + C. LE and GT 16","24","","","","1"
"Min 1x per month","1998","Full Time","Single parent ","22","","","","3"
"Min 1x per month","1998","Full Time","1-pers.-HH","83","0.140879346454331","0.113669943448275","0.168088749460388","3"
"Min 1x per month","1998","Full Time","(Married) couple without C. ","154","0.112879276452032","0.0972561317488126","0.128502421155251","3"
"Min 1x per month","1998","Full Time","Couple + C. LE 16 ","108","0.067228075284052","0.0547211428862983","0.0797350076818058","3"
"Min 1x per month","1998","Full Time","Couple + C. GT 16 ","100","0.0883674279873918","0.0719560857994699","0.104778770175314","3"
"Min 1x per month","1998","Full Time","Couple + C. LE and GT 16","44","0.0965065821453328","0.0717611300986893","0.121252034191976","3"
"Min 1x per month","1998","Part Time","1-pers.-HH","24","","","","3"
"Min 1x per month","1998","Part Time","(Married) couple without C. ","49","0.0837564185343832","0.0618267344357125","0.105686102633054","3"
"Min 1x per month","1998","Part Time","Single parent ","25","","","","3"
"Min 1x per month","1998","Part Time","Couple + C. LE 16 ","69","0.0763124918063212","0.058195692671089","0.0944292909415535","3"
"Min 1x per month","1998","Part Time","Couple + C. GT 16 ","44","0.0782331769233343","0.0559719956214303","0.100494358225238","3"
"Min 1x per month","1998","Part Time","Couple + C. LE and GT 16","21","","","","3"
"Min 1x per month","1998","Not Working","1-pers.-HH","51","0.0531166544252527","0.0384157881497893","0.0678175207007161","3"
"Min 1x per month","1998","Not Working","(Married) couple without C. ","128","0.0674972485817302","0.0563448558013014","0.078649641362159","3"
"Min 1x per month","1998","Not Working","Single parent ","23","","","","3"
"Min 1x per month","1998","Not Working","Couple + C. GT 16 ","62","0.0624064731264661","0.0460872685204364","0.0787256777324957","3"
"Min 1x per month","1998","Not Working","Couple + C. LE and GT 16","49","0.152325598562579","0.116753782470405","0.187897414654754","3"
"Min 1x per month","1998","Not Working","Couple + C. LE 16 ","54","0.0794834418700838","0.0598749795689501","0.0990919041712175","3"
"Min 1x per week","1998","Full Time","(Married) couple without C. ","121","0.083634659900604","0.0699668962791146","0.0973024235220935","2"
"Min 1x per week","1998","Full Time","1-pers.-HH","69","0.111025046579186","0.08645400800672","0.135596085151651","2"
"Min 1x per week","1998","Full Time","Couple + C. GT 16 ","62","0.0665281269218908","0.0521188780293491","0.0809373758144325","2"
"Min 1x per week","1998","Full Time","Couple + C. LE and GT 16","33","0.0761762562023951","0.0539452663559766","0.0984072460488136","2"
"Min 1x per week","1998","Part Time","1-pers.-HH","28","","","","2"
"Min 1x per week","1998","Full Time","Single parent ","20","","","","2"
"Min 1x per week","1998","Full Time","Couple + C. LE 16 ","104","0.0750636090409238","0.0619035334251628","0.0882236846566848","2"
"Min 1x per week","1998","Part Time","(Married) couple without C. ","48","0.0708311003222645","0.0505226315041687","0.0911395691403602","2"
"Min 1x per week","1998","Part Time","Single parent ","29","","","","2"
"Min 1x per week","1998","Part Time","Couple + C. LE 16 ","64","0.0806746564217108","0.0620912940615022","0.0992580187819194","2"
"Min 1x per week","1998","Part Time","Couple + C. GT 16 ","48","0.0957708750367947","0.0713760245602309","0.120165725513359","2"
"Min 1x per week","1998","Part Time","Couple + C. LE and GT 16","31","0.140351116258567","0.101808669483922","0.178893563033211","2"
"Min 1x per week","1998","Not Working","Single parent ","22","","","","2"
"Min 1x per week","1998","Not Working","Couple + C. LE 16 ","74","0.128250069886679","0.104011099484392","0.152489040288966","2"
"Min 1x per week","1998","Not Working","1-pers.-HH","56","0.0614891240214115","0.0457421127051171","0.0772361353377058","2"
"Min 1x per week","1998","Not Working","(Married) couple without C. ","110","0.0662152262261566","0.0551616632899631","0.0772687891623501","2"
"Min 1x per week","1998","Not Working","Couple + C. GT 16 ","88","0.108627760764182","0.0876346482477287","0.129620873280636","2"
"Min 1x per week","1998","Not Working","Couple + C. LE and GT 16","52","0.163228688966338","0.126643382728185","0.199813995204492","2"
"Never","1998","Full Time","1-pers.-HH","305","0.451519563051059","0.412598282014518","0.490440844087599","5"
"Never","1998","Full Time","(Married) couple without C. ","723","0.421418816100164","0.39704019717717","0.445797435023157","5"
"Never","1998","Full Time","Couple + C. LE and GT 16","284","0.488822512217991","0.446931979157316","0.530713045278666","5"
"Never","1998","Full Time","Single parent ","142","0.571317242514917","0.51045640755518","0.632178077474653","5"
"Never","1998","Full Time","Couple + C. LE 16 ","850","0.518273234854574","0.493317663951821","0.543228805757328","5"
"Never","1998","Full Time","Couple + C. GT 16 ","593","0.503489288170985","0.474579327186401","0.532399249155568","5"
"Never","1998","Part Time","1-pers.-HH","110","0.478505502984633","0.412941721704387","0.544069284264879","5"
"Never","1998","Part Time","(Married) couple without C. ","318","0.481047925706035","0.44149526962473","0.52060058178734","5"
"Never","1998","Part Time","Single parent ","87","0.379028559005763","0.310583639475217","0.447473478536309","5"
"Never","1998","Part Time","Couple + C. LE 16 ","405","0.463584693454675","0.429556707746054","0.497612679163295","5"
"Never","1998","Not Working","1-pers.-HH","650","0.734270305652167","0.705315053029492","0.763225558274842","5"
"Never","1998","Not Working","(Married) couple without C. ","1285","0.631041620692226","0.60959209704164","0.652491144342811","5"
"Never","1998","Part Time","Couple + C. GT 16 ","285","0.494100812389045","0.452654875432731","0.535546749345359","5"
"Never","1998","Part Time","Couple + C. LE and GT 16","158","0.434370083534765","0.379369546135747","0.489370620933782","5"
"Never","1998","Not Working","Single parent ","152","0.571090536934239","0.511162128849622","0.631018945018855","5"
"Never","1998","Not Working","Couple + C. LE 16 ","420","0.529319339737507","0.493135765829073","0.56550291364594","5"
"Never","1998","Not Working","Couple + C. GT 16 ","454","0.502611013290314","0.468879101928312","0.536342924652315","5"
"Never","1998","Not Working","Couple + C. LE and GT 16","180","0.381025685698933","0.332950773707989","0.429100597689876","5"
"Rarely","1998","Full Time","(Married) couple without C. ","555","0.361395180715704","0.337677224735158","0.385113136696251","4"
"Rarely","1998","Full Time","1-pers.-HH","148","0.252059571926256","0.218100690964181","0.286018452888331","4"
"Rarely","1998","Full Time","Single parent ","67","0.259037651736683","0.205159740565754","0.312915562907612","4"
"Rarely","1998","Full Time","Couple + C. LE 16 ","459","0.325383352483926","0.30198345674482","0.348783248223033","4"
"Rarely","1998","Full Time","Couple + C. GT 16 ","376","0.326118922569414","0.299012780709682","0.353225064429147","4"
"Rarely","1998","Full Time","Couple + C. LE and GT 16","177","0.322400015899752","0.283231361802428","0.361568669997076","4"
"Rarely","1998","Part Time","1-pers.-HH","48","0.183525824825858","0.132719769343559","0.234331880308158","4"
"Rarely","1998","Part Time","(Married) couple without C. ","183","0.328935172162107","0.291742682651045","0.36612766167317","4"
"Rarely","1998","Part Time","Single parent ","44","0.263593708684365","0.201435899078477","0.325751518290252","4"
"Rarely","1998","Part Time","Couple + C. GT 16 ","172","0.317667535560392","0.279072928696402","0.356262142424381","4"
"Rarely","1998","Part Time","Couple + C. LE 16 ","269","0.35832027296726","0.32560007171845","0.39104047421607","4"
"Rarely","1998","Part Time","Couple + C. LE and GT 16","97","0.352395485299608","0.299387549103949","0.405403421495267","4"
"Rarely","1998","Not Working","1-pers.-HH","114","0.125904915351454","0.104158883824136","0.147650946878772","4"
"Rarely","1998","Not Working","(Married) couple without C. ","388","0.218485358506505","0.200116604867135","0.236854112145875","4"
"Rarely","1998","Not Working","Single parent ","57","0.209369259901992","0.160104002953051","0.258634516850932","4"
"Rarely","1998","Not Working","Couple + C. LE 16 ","170","0.244514828769752","0.21335787600443","0.275671781535074","4"
"Rarely","1998","Not Working","Couple + C. GT 16 ","199","0.257101951174695","0.227617424326851","0.286586478022539","4"
"Rarely","1998","Not Working","Couple + C. LE and GT 16","87","0.230701085153421","0.18899711164049","0.272405058666353","4"
"Daily","1999","Full Time","1-pers.-HH","","","","","1"
"Daily","1999","Full Time","(Married) couple without C. ","","","","","1"
"Daily","1999","Full Time","Single parent ","","","","","1"
"Daily","1999","Full Time","Couple + C. LE 16 ","","","","","1"
"Daily","1999","Full Time","Couple + C. GT 16 ","","","","","1"
"Daily","1999","Full Time","Couple + C. LE and GT 16","","","","","1"
"Daily","1999","Part Time","1-pers.-HH","","","","","1"
"Daily","1999","Part Time","(Married) couple without C. ","","","","","1"
"Daily","1999","Part Time","Single parent ","","","","","1"
"Daily","1999","Part Time","Couple + C. LE 16 ","","","","","1"
"Daily","1999","Not Working","Single parent ","","","","","1"
"Daily","1999","Part Time","Couple + C. GT 16 ","","","","","1"
"Daily","1999","Part Time","Couple + C. LE and GT 16","","","","","1"
"Daily","1999","Not Working","1-pers.-HH","","","","","1"
"Daily","1999","Not Working","(Married) couple without C. ","","","","","1"
"Daily","1999","Not Working","Couple + C. LE and GT 16","","","","","1"
"Daily","1999","Not Working","Couple + C. GT 16 ","","","","","1"
"Daily","1999","Not Working","Couple + C. LE 16 ","","","","","1"
"Min 1x per month","1999","Full Time","Single parent ","","","","","3"
"Min 1x per month","1999","Full Time","(Married) couple without C. ","","","","","3"
"Min 1x per month","1999","Full Time","1-pers.-HH","","","","","3"
"Min 1x per month","1999","Full Time","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","1999","Full Time","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","1999","Full Time","Couple + C. LE and GT 16","","","","","3"
"Min 1x per month","1999","Part Time","1-pers.-HH","","","","","3"
"Min 1x per month","1999","Part Time","(Married) couple without C. ","","","","","3"
"Min 1x per month","1999","Part Time","Single parent ","","","","","3"
"Min 1x per month","1999","Part Time","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","1999","Not Working","Single parent ","","","","","3"
"Min 1x per month","1999","Part Time","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","1999","Part Time","Couple + C. LE and GT 16","","","","","3"
"Min 1x per month","1999","Not Working","1-pers.-HH","","","","","3"
"Min 1x per month","1999","Not Working","(Married) couple without C. ","","","","","3"
"Min 1x per month","1999","Not Working","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","1999","Not Working","Couple + C. LE and GT 16","","","","","3"
"Min 1x per month","1999","Not Working","Couple + C. LE 16 ","","","","","3"
"Min 1x per week","1999","Full Time","1-pers.-HH","","","","","2"
"Min 1x per week","1999","Full Time","(Married) couple without C. ","","","","","2"
"Min 1x per week","1999","Full Time","Single parent ","","","","","2"
"Min 1x per week","1999","Full Time","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","1999","Full Time","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","1999","Full Time","Couple + C. LE and GT 16","","","","","2"
"Min 1x per week","1999","Part Time","1-pers.-HH","","","","","2"
"Min 1x per week","1999","Part Time","(Married) couple without C. ","","","","","2"
"Min 1x per week","1999","Part Time","Single parent ","","","","","2"
"Min 1x per week","1999","Part Time","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","1999","Part Time","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","1999","Part Time","Couple + C. LE and GT 16","","","","","2"
"Min 1x per week","1999","Not Working","Single parent ","","","","","2"
"Min 1x per week","1999","Not Working","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","1999","Not Working","1-pers.-HH","","","","","2"
"Min 1x per week","1999","Not Working","(Married) couple without C. ","","","","","2"
"Min 1x per week","1999","Not Working","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","1999","Not Working","Couple + C. LE and GT 16","","","","","2"
"Never","1999","Full Time","(Married) couple without C. ","","","","","5"
"Never","1999","Full Time","1-pers.-HH","","","","","5"
"Never","1999","Full Time","Single parent ","","","","","5"
"Never","1999","Full Time","Couple + C. LE 16 ","","","","","5"
"Never","1999","Full Time","Couple + C. GT 16 ","","","","","5"
"Never","1999","Full Time","Couple + C. LE and GT 16","","","","","5"
"Never","1999","Part Time","1-pers.-HH","","","","","5"
"Never","1999","Part Time","(Married) couple without C. ","","","","","5"
"Never","1999","Part Time","Single parent ","","","","","5"
"Never","1999","Part Time","Couple + C. LE 16 ","","","","","5"
"Never","1999","Not Working","(Married) couple without C. ","","","","","5"
"Never","1999","Part Time","Couple + C. GT 16 ","","","","","5"
"Never","1999","Part Time","Couple + C. LE and GT 16","","","","","5"
"Never","1999","Not Working","1-pers.-HH","","","","","5"
"Never","1999","Not Working","Single parent ","","","","","5"
"Never","1999","Not Working","Couple + C. LE 16 ","","","","","5"
"Never","1999","Not Working","Couple + C. GT 16 ","","","","","5"
"Never","1999","Not Working","Couple + C. LE and GT 16","","","","","5"
"Rarely","1999","Full Time","1-pers.-HH","","","","","4"
"Rarely","1999","Full Time","(Married) couple without C. ","","","","","4"
"Rarely","1999","Full Time","Couple + C. GT 16 ","","","","","4"
"Rarely","1999","Full Time","Couple + C. LE and GT 16","","","","","4"
"Rarely","1999","Part Time","1-pers.-HH","","","","","4"
"Rarely","1999","Full Time","Single parent ","","","","","4"
"Rarely","1999","Full Time","Couple + C. LE 16 ","","","","","4"
"Rarely","1999","Part Time","(Married) couple without C. ","","","","","4"
"Rarely","1999","Part Time","Single parent ","","","","","4"
"Rarely","1999","Part Time","Couple + C. LE 16 ","","","","","4"
"Rarely","1999","Part Time","Couple + C. GT 16 ","","","","","4"
"Rarely","1999","Part Time","Couple + C. LE and GT 16","","","","","4"
"Rarely","1999","Not Working","Couple + C. GT 16 ","","","","","4"
"Rarely","1999","Not Working","1-pers.-HH","","","","","4"
"Rarely","1999","Not Working","(Married) couple without C. ","","","","","4"
"Rarely","1999","Not Working","Single parent ","","","","","4"
"Rarely","1999","Not Working","Couple + C. LE 16 ","","","","","4"
"Rarely","1999","Not Working","Couple + C. LE and GT 16","","","","","4"
"Daily","2000","Full Time","1-pers.-HH","","","","","1"
"Daily","2000","Full Time","(Married) couple without C. ","","","","","1"
"Daily","2000","Full Time","Single parent ","","","","","1"
"Daily","2000","Full Time","Couple + C. LE 16 ","","","","","1"
"Daily","2000","Full Time","Couple + C. GT 16 ","","","","","1"
"Daily","2000","Full Time","Couple + C. LE and GT 16","","","","","1"
"Daily","2000","Part Time","1-pers.-HH","","","","","1"
"Daily","2000","Part Time","(Married) couple without C. ","","","","","1"
"Daily","2000","Part Time","Single parent ","","","","","1"
"Daily","2000","Part Time","Couple + C. LE 16 ","","","","","1"
"Daily","2000","Part Time","Couple + C. GT 16 ","","","","","1"
"Daily","2000","Part Time","Couple + C. LE and GT 16","","","","","1"
"Daily","2000","Not Working","1-pers.-HH","","","","","1"
"Daily","2000","Not Working","(Married) couple without C. ","","","","","1"
"Daily","2000","Not Working","Single parent ","","","","","1"
"Daily","2000","Not Working","Couple + C. LE and GT 16","","","","","1"
"Daily","2000","Not Working","Couple + C. GT 16 ","","","","","1"
"Daily","2000","Not Working","Couple + C. LE 16 ","","","","","1"
"Min 1x per month","2000","Full Time","1-pers.-HH","","","","","3"
"Min 1x per month","2000","Full Time","(Married) couple without C. ","","","","","3"
"Min 1x per month","2000","Full Time","Single parent ","","","","","3"
"Min 1x per month","2000","Full Time","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","2000","Full Time","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","2000","Full Time","Couple + C. LE and GT 16","","","","","3"
"Min 1x per month","2000","Part Time","1-pers.-HH","","","","","3"
"Min 1x per month","2000","Part Time","(Married) couple without C. ","","","","","3"
"Min 1x per month","2000","Part Time","Single parent ","","","","","3"
"Min 1x per month","2000","Part Time","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","2000","Part Time","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","2000","Not Working","Single parent ","","","","","3"
"Min 1x per month","2000","Part Time","Couple + C. LE and GT 16","","","","","3"
"Min 1x per month","2000","Not Working","1-pers.-HH","","","","","3"
"Min 1x per month","2000","Not Working","(Married) couple without C. ","","","","","3"
"Min 1x per month","2000","Not Working","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","2000","Not Working","Couple + C. LE and GT 16","","","","","3"
"Min 1x per month","2000","Not Working","Couple + C. LE 16 ","","","","","3"
"Min 1x per week","2000","Full Time","1-pers.-HH","","","","","2"
"Min 1x per week","2000","Full Time","(Married) couple without C. ","","","","","2"
"Min 1x per week","2000","Full Time","Single parent ","","","","","2"
"Min 1x per week","2000","Full Time","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","2000","Full Time","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","2000","Full Time","Couple + C. LE and GT 16","","","","","2"
"Min 1x per week","2000","Part Time","1-pers.-HH","","","","","2"
"Min 1x per week","2000","Part Time","(Married) couple without C. ","","","","","2"
"Min 1x per week","2000","Part Time","Single parent ","","","","","2"
"Min 1x per week","2000","Part Time","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","2000","Part Time","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","2000","Not Working","(Married) couple without C. ","","","","","2"
"Min 1x per week","2000","Not Working","Single parent ","","","","","2"
"Min 1x per week","2000","Not Working","Couple + C. LE and GT 16","","","","","2"
"Min 1x per week","2000","Part Time","Couple + C. LE and GT 16","","","","","2"
"Min 1x per week","2000","Not Working","1-pers.-HH","","","","","2"
"Min 1x per week","2000","Not Working","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","2000","Not Working","Couple + C. GT 16 ","","","","","2"
"Never","2000","Full Time","1-pers.-HH","","","","","5"
"Never","2000","Full Time","(Married) couple without C. ","","","","","5"
"Never","2000","Full Time","Single parent ","","","","","5"
"Never","2000","Full Time","Couple + C. LE 16 ","","","","","5"
"Never","2000","Full Time","Couple + C. GT 16 ","","","","","5"
"Never","2000","Full Time","Couple + C. LE and GT 16","","","","","5"
"Never","2000","Part Time","1-pers.-HH","","","","","5"
"Never","2000","Part Time","(Married) couple without C. ","","","","","5"
"Never","2000","Part Time","Single parent ","","","","","5"
"Never","2000","Part Time","Couple + C. LE 16 ","","","","","5"
"Never","2000","Not Working","(Married) couple without C. ","","","","","5"
"Never","2000","Part Time","Couple + C. GT 16 ","","","","","5"
"Never","2000","Part Time","Couple + C. LE and GT 16","","","","","5"
"Never","2000","Not Working","1-pers.-HH","","","","","5"
"Never","2000","Not Working","Single parent ","","","","","5"
"Never","2000","Not Working","Couple + C. LE 16 ","","","","","5"
"Never","2000","Not Working","Couple + C. GT 16 ","","","","","5"
"Never","2000","Not Working","Couple + C. LE and GT 16","","","","","5"
"Rarely","2000","Full Time","1-pers.-HH","","","","","4"
"Rarely","2000","Full Time","(Married) couple without C. ","","","","","4"
"Rarely","2000","Full Time","Single parent ","","","","","4"
"Rarely","2000","Full Time","Couple + C. LE 16 ","","","","","4"
"Rarely","2000","Full Time","Couple + C. GT 16 ","","","","","4"
"Rarely","2000","Full Time","Couple + C. LE and GT 16","","","","","4"
"Rarely","2000","Part Time","1-pers.-HH","","","","","4"
"Rarely","2000","Part Time","(Married) couple without C. ","","","","","4"
"Rarely","2000","Part Time","Single parent ","","","","","4"
"Rarely","2000","Part Time","Couple + C. LE 16 ","","","","","4"
"Rarely","2000","Part Time","Couple + C. GT 16 ","","","","","4"
"Rarely","2000","Part Time","Couple + C. LE and GT 16","","","","","4"
"Rarely","2000","Not Working","Couple + C. GT 16 ","","","","","4"
"Rarely","2000","Not Working","1-pers.-HH","","","","","4"
"Rarely","2000","Not Working","(Married) couple without C. ","","","","","4"
"Rarely","2000","Not Working","Single parent ","","","","","4"
"Rarely","2000","Not Working","Couple + C. LE 16 ","","","","","4"
"Rarely","2000","Not Working","Couple + C. LE and GT 16","","","","","4"
"Daily","2001","Full Time","1-pers.-HH","","","","","1"
"Daily","2001","Full Time","(Married) couple without C. ","","","","","1"
"Daily","2001","Full Time","Single parent ","","","","","1"
"Daily","2001","Full Time","Couple + C. LE 16 ","","","","","1"
"Daily","2001","Full Time","Couple + C. GT 16 ","","","","","1"
"Daily","2001","Full Time","Couple + C. LE and GT 16","","","","","1"
"Daily","2001","Part Time","1-pers.-HH","","","","","1"
"Daily","2001","Part Time","(Married) couple without C. ","","","","","1"
"Daily","2001","Part Time","Single parent ","","","","","1"
"Daily","2001","Part Time","Couple + C. LE 16 ","","","","","1"
