"pli0093_h","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence"
"Min 1x per month","1995","(Married) couple without C. ","higher vocational","27","","",""
"Min 1x per month","1995","(Married) couple without C. ","higher education","68","0.151800728732575","0.119898881419568","0.183702576045582"
"Min 1x per month","1995","Single parent ","in school","4","","",""
"Min 1x per month","1995","Single parent ","inadequately","","","",""
"Min 1x per month","1995","Single parent ","general elemantary","14","","",""
"Min 1x per month","1995","Single parent ","middle vocational","22","","",""
"Min 1x per month","1995","Single parent ","vocational + Abi","3","","",""
"Min 1x per month","1995","Single parent ","higher vocational","6","","",""
"Min 1x per month","1995","Single parent ","higher education","13","","",""
"Min 1x per month","1995","Couple + C. LE 16 ","in school","","","",""
"Min 1x per month","1995","Couple + C. LE 16 ","inadequately","3","","",""
"Min 1x per month","1995","Couple + C. LE 16 ","general elemantary","23","","",""
"Min 1x per month","1995","Couple + C. LE 16 ","middle vocational","116","0.0783366863334576","0.0655069749297708","0.0911663977371444"
"Min 1x per month","1995","Couple + C. LE 16 ","vocational + Abi","8","","",""
"Min 1x per month","1995","Couple + C. LE 16 ","higher vocational","28","","",""
"Min 1x per month","1995","Couple + C. LE 16 ","higher education","73","0.156861789229503","0.125812565154806","0.1879110133042"
"Min 1x per month","1995","Couple + C. GT 16 ","in school","10","","",""
"Min 1x per month","1995","Couple + C. GT 16 ","inadequately","1","","",""
"Min 1x per month","1995","Couple + C. GT 16 ","general elemantary","39","0.0757881371690543","0.0529526844637447","0.098623589874364"
"Min 1x per month","1995","Couple + C. GT 16 ","middle vocational","122","0.0993006416934637","0.0826749975400879","0.11592628584684"
"Min 1x per month","1995","Couple + C. GT 16 ","vocational + Abi","2","","",""
"Min 1x per month","1995","Couple + C. GT 16 ","higher vocational","9","","",""
"Min 1x per month","1995","Couple + C. GT 16 ","higher education","30","0.126245769609367","0.0857973766214838","0.166694162597251"
"Min 1x per month","1995","Couple + C. LE and GT 16","in school","11","","",""
"Min 1x per month","1995","Couple + C. LE and GT 16","inadequately","3","","",""
"Min 1x per month","1995","Couple + C. LE and GT 16","general elemantary","22","","",""
"Min 1x per month","1995","Couple + C. LE and GT 16","middle vocational","33","0.0751072182935702","0.0516021747844855","0.0986122618026549"
"Min 1x per month","1995","Couple + C. LE and GT 16","vocational + Abi","7","","",""
"Min 1x per month","1995","Couple + C. LE and GT 16","higher vocational","5","","",""
"Min 1x per month","1995","Couple + C. LE and GT 16","higher education","13","","",""
"Rarely","1995","1-pers.-HH","in school","1","","",""
"Rarely","1995","1-pers.-HH","inadequately","2","","",""
"Rarely","1995","1-pers.-HH","general elemantary","50","0.136046066593601","0.101253860827121","0.170838272360081"
"Rarely","1995","1-pers.-HH","middle vocational","172","0.224219087927871","0.194005772403908","0.254432403451835"
"Rarely","1995","1-pers.-HH","vocational + Abi","18","","",""
"Rarely","1995","1-pers.-HH","higher vocational","15","","",""
"Rarely","1995","1-pers.-HH","higher education","39","0.211484015426258","0.150807938738404","0.272160092114113"
"Rarely","1995","(Married) couple without C. ","in school","","","",""
"Rarely","1995","(Married) couple without C. ","inadequately","7","","",""
"Rarely","1995","(Married) couple without C. ","general elemantary","116","0.207905857773414","0.175488948235445","0.240322767311383"
"Rarely","1995","(Married) couple without C. ","middle vocational","558","0.304231203102891","0.283478176273994","0.324984229931788"
"Rarely","1995","(Married) couple without C. ","vocational + Abi","39","0.279382843010897","0.199434849041039","0.359330836980755"
"Rarely","1995","(Married) couple without C. ","higher vocational","92","0.350720420613811","0.29144907101934","0.409991770208281"
"Rarely","1995","(Married) couple without C. ","higher education","166","0.326213583696317","0.284532202411259","0.367894964981375"
"Rarely","1995","Single parent ","in school","6","","",""
"Rarely","1995","Single parent ","inadequately","3","","",""
"Rarely","1995","Single parent ","general elemantary","21","","",""
"Rarely","1995","Single parent ","middle vocational","87","0.317857615164259","0.264900576166609","0.370814654161909"
"Rarely","1995","Single parent ","vocational + Abi","6","","",""
"Rarely","1995","Single parent ","higher vocational","5","","",""
"Rarely","1995","Single parent ","higher education","21","","",""
"Rarely","1995","Couple + C. LE 16 ","in school","","","",""
"Rarely","1995","Couple + C. LE 16 ","inadequately","13","","",""
"Rarely","1995","Couple + C. LE 16 ","general elemantary","77","0.248858613542924","0.20583871195588","0.291878515129968"
"Rarely","1995","Couple + C. LE 16 ","middle vocational","568","0.355464490128109","0.332610098016248","0.378318882239969"
"Rarely","1995","Couple + C. LE 16 ","vocational + Abi","56","0.334135738836827","0.261275687858368","0.406995789815286"
"Rarely","1995","Couple + C. LE 16 ","higher vocational","89","0.382082289912275","0.319958501023622","0.444206078800928"
"Rarely","1995","Couple + C. LE 16 ","higher education","224","0.40018801904718","0.358358546069549","0.442017492024811"
"Rarely","1995","Couple + C. GT 16 ","in school","30","0.244391418536872","0.162196521008393","0.326586316065352"
"Rarely","1995","Couple + C. GT 16 ","inadequately","14","","",""
"Rarely","1995","Couple + C. GT 16 ","general elemantary","117","0.238164476382363","0.201411514668354","0.274917438096372"
"Rarely","1995","Couple + C. GT 16 ","middle vocational","371","0.313264191511375","0.287479451860716","0.339048931162034"
"Rarely","1995","Couple + C. GT 16 ","vocational + Abi","28","","",""
"Rarely","1995","Couple + C. GT 16 ","higher vocational","41","0.340935308335826","0.249391391220975","0.432479225450678"
"Rarely","1995","Couple + C. GT 16 ","higher education","110","0.429101734442695","0.368823891060379","0.489379577825012"
"Rarely","1995","Couple + C. LE and GT 16","in school","32","0.208926289385374","0.140348066249417","0.277504512521332"
"Rarely","1995","Couple + C. LE and GT 16","inadequately","15","","",""
"Rarely","1995","Couple + C. LE and GT 16","general elemantary","60","0.244980782511796","0.194873611357317","0.295087953666276"
"Rarely","1995","Couple + C. LE and GT 16","middle vocational","178","0.383840840305224","0.340470126409311","0.427211554201137"
"Rarely","1995","Couple + C. LE and GT 16","vocational + Abi","9","","",""
"Rarely","1995","Couple + C. LE and GT 16","higher vocational","16","","",""
"Rarely","1995","Couple + C. LE and GT 16","higher education","56","0.355869015486767","0.276842884799157","0.434895146174376"
"Never","1995","1-pers.-HH","in school","1","","",""
"Never","1995","1-pers.-HH","inadequately","27","","",""
"Never","1995","1-pers.-HH","general elemantary","288","0.784023632900308","0.742263548484269","0.825783717316346"
"Never","1995","1-pers.-HH","middle vocational","419","0.566542358465462","0.530643381253575","0.602441335677349"
"Never","1995","1-pers.-HH","vocational + Abi","21","","",""
"Never","1995","1-pers.-HH","higher vocational","30","0.540508205813647","0.414408959266974","0.666607452360319"
"Never","1995","1-pers.-HH","higher education","73","0.380763471926692","0.308614625860052","0.452912317993331"
"Never","1995","(Married) couple without C. ","in school","","","",""
"Never","1995","(Married) couple without C. ","inadequately","66","0.897085329473672","0.828773358481533","0.965397300465811"
"Never","1995","(Married) couple without C. ","general elemantary","413","0.653976033255395","0.615976010911193","0.691976055599597"
"Never","1995","(Married) couple without C. ","middle vocational","1021","0.517683021872325","0.495143467160346","0.540222576584305"
"Never","1995","(Married) couple without C. ","vocational + Abi","46","0.390400050320217","0.303477432052043","0.477322668588391"
"Never","1995","(Married) couple without C. ","higher vocational","108","0.432573510836958","0.371036955594097","0.49411006607982"
"Never","1995","(Married) couple without C. ","higher education","162","0.313894066458083","0.272635218516366","0.355152914399799"
"Never","1995","Single parent ","in school","10","","",""
"Never","1995","Single parent ","inadequately","18","","",""
"Never","1995","Single parent ","general elemantary","92","0.614542510744102","0.534491258839248","0.694593762648956"
"Never","1995","Single parent ","middle vocational","157","0.523162074159591","0.46635879756425","0.579965350754932"
"Never","1995","Single parent ","vocational + Abi","3","","",""
"Never","1995","Single parent ","higher vocational","8","","",""
"Never","1995","Single parent ","higher education","23","","",""
"Never","1995","Couple + C. LE 16 ","in school","1","","",""
"Never","1995","Couple + C. LE 16 ","inadequately","74","0.778613164129291","0.693310192116207","0.863916136142375"
"Never","1995","Couple + C. LE 16 ","general elemantary","268","0.607879475367683","0.559300230944766","0.6564587197906"
"Never","1995","Couple + C. LE 16 ","middle vocational","857","0.480659240044017","0.456803494667366","0.504514985420668"
"Never","1995","Couple + C. LE 16 ","vocational + Abi","77","0.431709686918065","0.35520004375042","0.50821933008571"
"Never","1995","Couple + C. LE 16 ","higher vocational","88","0.313694005056441","0.254370587039997","0.373017423072885"
"Never","1995","Couple + C. LE 16 ","higher education","150","0.274185296084475","0.236098210228521","0.312272381940429"
"Never","1995","Couple + C. GT 16 ","in school","25","","",""
"Never","1995","Couple + C. GT 16 ","inadequately","142","0.887607433296284","0.838358275567923","0.936856591024645"
"Never","1995","Couple + C. GT 16 ","general elemantary","306","0.56238489538168","0.519580712008149","0.605189078755211"
"Never","1995","Couple + C. GT 16 ","middle vocational","610","0.464878478843584","0.43715112299518","0.492605834691987"
"Never","1995","Couple + C. GT 16 ","vocational + Abi","27","","",""
"Never","1995","Couple + C. GT 16 ","higher vocational","39","0.391753437154409","0.297482957204204","0.486023917104615"
"Never","1995","Couple + C. GT 16 ","higher education","83","0.274917966527166","0.220543708663103","0.329292224391229"
"Never","1995","Couple + C. LE and GT 16","in school","51","0.368967075322328","0.287571457606847","0.450362693037809"
"Never","1995","Couple + C. LE and GT 16","inadequately","65","0.788766784343596","0.70249788095264","0.875035687734552"
"Never","1995","Couple + C. LE and GT 16","general elemantary","156","0.506870469206895","0.448622086240233","0.565118852173557"
"Never","1995","Couple + C. LE and GT 16","middle vocational","219","0.407595569375806","0.363772943023734","0.451418195727879"
"Never","1995","Couple + C. LE and GT 16","vocational + Abi","12","","",""
"Never","1995","Couple + C. LE and GT 16","higher vocational","25","","",""
"Never","1995","Couple + C. LE and GT 16","higher education","48","0.323298465345683","0.246094619138102","0.400502311553265"
"Daily","1996","1-pers.-HH","in school","","","",""
"Daily","1996","1-pers.-HH","inadequately","","","",""
"Daily","1996","1-pers.-HH","general elemantary","","","",""
"Daily","1996","1-pers.-HH","middle vocational","","","",""
"Daily","1996","1-pers.-HH","vocational + Abi","","","",""
"Daily","1996","1-pers.-HH","higher vocational","","","",""
"Daily","1996","1-pers.-HH","higher education","","","",""
"Daily","1996","(Married) couple without C. ","in school","","","",""
"Daily","1996","(Married) couple without C. ","inadequately","","","",""
"Daily","1996","(Married) couple without C. ","general elemantary","","","",""
"Daily","1996","(Married) couple without C. ","middle vocational","","","",""
"Daily","1996","(Married) couple without C. ","vocational + Abi","","","",""
"Daily","1996","(Married) couple without C. ","higher vocational","","","",""
"Daily","1996","(Married) couple without C. ","higher education","","","",""
"Daily","1996","Single parent ","in school","","","",""
"Daily","1996","Single parent ","inadequately","","","",""
"Daily","1996","Single parent ","general elemantary","","","",""
"Daily","1996","Single parent ","middle vocational","","","",""
"Daily","1996","Single parent ","vocational + Abi","","","",""
"Daily","1996","Single parent ","higher vocational","","","",""
"Daily","1996","Single parent ","higher education","","","",""
"Daily","1996","Couple + C. LE 16 ","in school","","","",""
"Daily","1996","Couple + C. LE 16 ","inadequately","","","",""
"Daily","1996","Couple + C. LE 16 ","general elemantary","","","",""
"Daily","1996","Couple + C. LE 16 ","middle vocational","","","",""
"Daily","1996","Couple + C. LE 16 ","vocational + Abi","","","",""
"Daily","1996","Couple + C. LE 16 ","higher vocational","","","",""
"Daily","1996","Couple + C. LE 16 ","higher education","","","",""
"Daily","1996","Couple + C. GT 16 ","in school","","","",""
"Daily","1996","Couple + C. GT 16 ","inadequately","","","",""
"Daily","1996","Couple + C. GT 16 ","general elemantary","","","",""
"Daily","1996","Couple + C. GT 16 ","middle vocational","","","",""
"Daily","1996","Couple + C. GT 16 ","vocational + Abi","","","",""
"Daily","1996","Couple + C. GT 16 ","higher vocational","","","",""
"Daily","1996","Couple + C. GT 16 ","higher education","","","",""
"Daily","1996","Couple + C. LE and GT 16","in school","","","",""
"Daily","1996","Couple + C. LE and GT 16","inadequately","","","",""
"Daily","1996","Couple + C. LE and GT 16","general elemantary","","","",""
"Daily","1996","Couple + C. LE and GT 16","middle vocational","","","",""
"Daily","1996","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Daily","1996","Couple + C. LE and GT 16","higher vocational","","","",""
"Daily","1996","Couple + C. LE and GT 16","higher education","","","",""
"Min 1x per week","1996","1-pers.-HH","in school","","","",""
"Min 1x per week","1996","1-pers.-HH","inadequately","","","",""
"Min 1x per week","1996","1-pers.-HH","general elemantary","","","",""
"Min 1x per week","1996","1-pers.-HH","middle vocational","","","",""
"Min 1x per week","1996","1-pers.-HH","vocational + Abi","","","",""
"Min 1x per week","1996","1-pers.-HH","higher vocational","","","",""
"Min 1x per week","1996","1-pers.-HH","higher education","","","",""
"Min 1x per week","1996","(Married) couple without C. ","in school","","","",""
"Min 1x per week","1996","(Married) couple without C. ","inadequately","","","",""
"Min 1x per week","1996","(Married) couple without C. ","general elemantary","","","",""
"Min 1x per week","1996","(Married) couple without C. ","middle vocational","","","",""
"Min 1x per week","1996","(Married) couple without C. ","vocational + Abi","","","",""
"Min 1x per week","1996","(Married) couple without C. ","higher vocational","","","",""
"Min 1x per week","1996","(Married) couple without C. ","higher education","","","",""
"Min 1x per week","1996","Single parent ","in school","","","",""
"Min 1x per week","1996","Single parent ","inadequately","","","",""
"Min 1x per week","1996","Single parent ","general elemantary","","","",""
"Min 1x per week","1996","Single parent ","middle vocational","","","",""
"Min 1x per week","1996","Single parent ","vocational + Abi","","","",""
"Min 1x per week","1996","Single parent ","higher vocational","","","",""
"Min 1x per week","1996","Single parent ","higher education","","","",""
"Min 1x per week","1996","Couple + C. LE 16 ","in school","","","",""
"Min 1x per week","1996","Couple + C. LE 16 ","inadequately","","","",""
"Min 1x per week","1996","Couple + C. LE 16 ","general elemantary","","","",""
"Min 1x per week","1996","Couple + C. LE 16 ","middle vocational","","","",""
"Min 1x per week","1996","Couple + C. LE 16 ","vocational + Abi","","","",""
"Min 1x per week","1996","Couple + C. LE 16 ","higher vocational","","","",""
"Min 1x per week","1996","Couple + C. LE 16 ","higher education","","","",""
"Min 1x per week","1996","Couple + C. GT 16 ","in school","","","",""
"Min 1x per week","1996","Couple + C. GT 16 ","inadequately","","","",""
"Min 1x per week","1996","Couple + C. GT 16 ","general elemantary","","","",""
"Min 1x per week","1996","Couple + C. GT 16 ","middle vocational","","","",""
"Min 1x per week","1996","Couple + C. GT 16 ","vocational + Abi","","","",""
"Min 1x per week","1996","Couple + C. GT 16 ","higher vocational","","","",""
"Min 1x per week","1996","Couple + C. GT 16 ","higher education","","","",""
"Min 1x per week","1996","Couple + C. LE and GT 16","in school","","","",""
"Min 1x per week","1996","Couple + C. LE and GT 16","inadequately","","","",""
"Min 1x per week","1996","Couple + C. LE and GT 16","general elemantary","","","",""
"Min 1x per week","1996","Couple + C. LE and GT 16","middle vocational","","","",""
"Min 1x per week","1996","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Min 1x per week","1996","Couple + C. LE and GT 16","higher vocational","","","",""
"Min 1x per week","1996","Couple + C. LE and GT 16","higher education","","","",""
"Min 1x per month","1996","1-pers.-HH","in school","","","",""
"Min 1x per month","1996","1-pers.-HH","inadequately","","","",""
"Min 1x per month","1996","1-pers.-HH","general elemantary","","","",""
"Min 1x per month","1996","1-pers.-HH","middle vocational","","","",""
"Min 1x per month","1996","1-pers.-HH","vocational + Abi","","","",""
"Min 1x per month","1996","1-pers.-HH","higher vocational","","","",""
"Min 1x per month","1996","1-pers.-HH","higher education","","","",""
"Min 1x per month","1996","(Married) couple without C. ","in school","","","",""
"Min 1x per month","1996","(Married) couple without C. ","inadequately","","","",""
"Min 1x per month","1996","(Married) couple without C. ","general elemantary","","","",""
"Min 1x per month","1996","(Married) couple without C. ","middle vocational","","","",""
"Min 1x per month","1996","(Married) couple without C. ","vocational + Abi","","","",""
"Min 1x per month","1996","(Married) couple without C. ","higher vocational","","","",""
"Min 1x per month","1996","(Married) couple without C. ","higher education","","","",""
"Min 1x per month","1996","Single parent ","in school","","","",""
"Min 1x per month","1996","Single parent ","inadequately","","","",""
"Min 1x per month","1996","Single parent ","general elemantary","","","",""
"Min 1x per month","1996","Single parent ","middle vocational","","","",""
"Min 1x per month","1996","Single parent ","vocational + Abi","","","",""
"Min 1x per month","1996","Single parent ","higher vocational","","","",""
"Min 1x per month","1996","Single parent ","higher education","","","",""
"Min 1x per month","1996","Couple + C. LE 16 ","in school","","","",""
"Min 1x per month","1996","Couple + C. LE 16 ","inadequately","","","",""
"Min 1x per month","1996","Couple + C. LE 16 ","general elemantary","","","",""
"Min 1x per month","1996","Couple + C. LE 16 ","middle vocational","","","",""
"Min 1x per month","1996","Couple + C. LE 16 ","vocational + Abi","","","",""
"Min 1x per month","1996","Couple + C. LE 16 ","higher vocational","","","",""
"Min 1x per month","1996","Couple + C. LE 16 ","higher education","","","",""
"Min 1x per month","1996","Couple + C. GT 16 ","in school","","","",""
"Min 1x per month","1996","Couple + C. GT 16 ","inadequately","","","",""
"Min 1x per month","1996","Couple + C. GT 16 ","general elemantary","","","",""
"Min 1x per month","1996","Couple + C. GT 16 ","middle vocational","","","",""
"Min 1x per month","1996","Couple + C. GT 16 ","vocational + Abi","","","",""
"Min 1x per month","1996","Couple + C. GT 16 ","higher vocational","","","",""
"Min 1x per month","1996","Couple + C. GT 16 ","higher education","","","",""
"Min 1x per month","1996","Couple + C. LE and GT 16","in school","","","",""
"Min 1x per month","1996","Couple + C. LE and GT 16","inadequately","","","",""
"Min 1x per month","1996","Couple + C. LE and GT 16","general elemantary","","","",""
"Min 1x per month","1996","Couple + C. LE and GT 16","middle vocational","","","",""
"Min 1x per month","1996","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Min 1x per month","1996","Couple + C. LE and GT 16","higher vocational","","","",""
"Min 1x per month","1996","Couple + C. LE and GT 16","higher education","","","",""
"Rarely","1996","1-pers.-HH","in school","","","",""
"Rarely","1996","1-pers.-HH","inadequately","","","",""
"Rarely","1996","1-pers.-HH","general elemantary","","","",""
"Rarely","1996","1-pers.-HH","middle vocational","","","",""
"Rarely","1996","1-pers.-HH","vocational + Abi","","","",""
"Rarely","1996","1-pers.-HH","higher vocational","","","",""
"Rarely","1996","1-pers.-HH","higher education","","","",""
"Rarely","1996","(Married) couple without C. ","in school","","","",""
"Rarely","1996","(Married) couple without C. ","inadequately","","","",""
"Rarely","1996","(Married) couple without C. ","general elemantary","","","",""
"Rarely","1996","(Married) couple without C. ","middle vocational","","","",""
"Rarely","1996","(Married) couple without C. ","vocational + Abi","","","",""
"Rarely","1996","(Married) couple without C. ","higher vocational","","","",""
"Rarely","1996","(Married) couple without C. ","higher education","","","",""
"Rarely","1996","Single parent ","in school","","","",""
"Rarely","1996","Single parent ","inadequately","","","",""
"Rarely","1996","Single parent ","general elemantary","","","",""
"Rarely","1996","Single parent ","middle vocational","","","",""
"Rarely","1996","Single parent ","vocational + Abi","","","",""
"Rarely","1996","Single parent ","higher vocational","","","",""
"Rarely","1996","Single parent ","higher education","","","",""
"Rarely","1996","Couple + C. LE 16 ","in school","","","",""
"Rarely","1996","Couple + C. LE 16 ","inadequately","","","",""
"Rarely","1996","Couple + C. LE 16 ","general elemantary","","","",""
"Rarely","1996","Couple + C. LE 16 ","middle vocational","","","",""
"Rarely","1996","Couple + C. LE 16 ","vocational + Abi","","","",""
"Rarely","1996","Couple + C. LE 16 ","higher vocational","","","",""
"Rarely","1996","Couple + C. LE 16 ","higher education","","","",""
"Rarely","1996","Couple + C. GT 16 ","in school","","","",""
"Rarely","1996","Couple + C. GT 16 ","inadequately","","","",""
"Rarely","1996","Couple + C. GT 16 ","general elemantary","","","",""
"Rarely","1996","Couple + C. GT 16 ","middle vocational","","","",""
"Rarely","1996","Couple + C. GT 16 ","vocational + Abi","","","",""
"Rarely","1996","Couple + C. GT 16 ","higher vocational","","","",""
"Rarely","1996","Couple + C. GT 16 ","higher education","","","",""
"Rarely","1996","Couple + C. LE and GT 16","in school","","","",""
"Rarely","1996","Couple + C. LE and GT 16","inadequately","","","",""
"Rarely","1996","Couple + C. LE and GT 16","general elemantary","","","",""
"Rarely","1996","Couple + C. LE and GT 16","middle vocational","","","",""
"Rarely","1996","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Rarely","1996","Couple + C. LE and GT 16","higher vocational","","","",""
"Rarely","1996","Couple + C. LE and GT 16","higher education","","","",""
"Never","1996","1-pers.-HH","in school","","","",""
"Never","1996","1-pers.-HH","inadequately","","","",""
"Never","1996","1-pers.-HH","general elemantary","","","",""
"Never","1996","1-pers.-HH","middle vocational","","","",""
"Never","1996","1-pers.-HH","vocational + Abi","","","",""
"Never","1996","1-pers.-HH","higher vocational","","","",""
"Never","1996","1-pers.-HH","higher education","","","",""
"Never","1996","(Married) couple without C. ","in school","","","",""
"Never","1996","(Married) couple without C. ","inadequately","","","",""
"Never","1996","(Married) couple without C. ","general elemantary","","","",""
"Never","1996","(Married) couple without C. ","middle vocational","","","",""
"Never","1996","(Married) couple without C. ","vocational + Abi","","","",""
"Never","1996","(Married) couple without C. ","higher vocational","","","",""
"Never","1996","(Married) couple without C. ","higher education","","","",""
"Never","1996","Single parent ","in school","","","",""
"Never","1996","Single parent ","inadequately","","","",""
"Never","1996","Single parent ","general elemantary","","","",""
"Never","1996","Single parent ","middle vocational","","","",""
"Never","1996","Single parent ","vocational + Abi","","","",""
"Never","1996","Single parent ","higher vocational","","","",""
"Never","1996","Single parent ","higher education","","","",""
"Never","1996","Couple + C. LE 16 ","in school","","","",""
"Never","1996","Couple + C. LE 16 ","inadequately","","","",""
"Never","1996","Couple + C. LE 16 ","general elemantary","","","",""
"Never","1996","Couple + C. LE 16 ","middle vocational","","","",""
"Never","1996","Couple + C. LE 16 ","vocational + Abi","","","",""
"Never","1996","Couple + C. LE 16 ","higher vocational","","","",""
"Never","1996","Couple + C. LE 16 ","higher education","","","",""
"Never","1996","Couple + C. GT 16 ","in school","","","",""
"Never","1996","Couple + C. GT 16 ","inadequately","","","",""
"Never","1996","Couple + C. GT 16 ","general elemantary","","","",""
"Never","1996","Couple + C. GT 16 ","middle vocational","","","",""
"Never","1996","Couple + C. GT 16 ","vocational + Abi","","","",""
"Never","1996","Couple + C. GT 16 ","higher vocational","","","",""
"Never","1996","Couple + C. GT 16 ","higher education","","","",""
"Never","1996","Couple + C. LE and GT 16","in school","","","",""
"Never","1996","Couple + C. LE and GT 16","inadequately","","","",""
"Never","1996","Couple + C. LE and GT 16","general elemantary","","","",""
"Never","1996","Couple + C. LE and GT 16","middle vocational","","","",""
"Never","1996","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Never","1996","Couple + C. LE and GT 16","higher vocational","","","",""
"Never","1996","Couple + C. LE and GT 16","higher education","","","",""
"Daily","1997","1-pers.-HH","in school","","","",""
"Daily","1997","1-pers.-HH","inadequately","","","",""
"Daily","1997","1-pers.-HH","general elemantary","","","",""
"Daily","1997","1-pers.-HH","middle vocational","","","",""
"Daily","1997","1-pers.-HH","vocational + Abi","","","",""
"Daily","1997","1-pers.-HH","higher vocational","","","",""
"Daily","1997","1-pers.-HH","higher education","","","",""
"Daily","1997","(Married) couple without C. ","in school","","","",""
"Daily","1997","(Married) couple without C. ","inadequately","","","",""
"Daily","1997","(Married) couple without C. ","general elemantary","","","",""
"Daily","1997","(Married) couple without C. ","middle vocational","","","",""
"Daily","1997","(Married) couple without C. ","vocational + Abi","","","",""
"Daily","1997","(Married) couple without C. ","higher vocational","","","",""
"Daily","1997","(Married) couple without C. ","higher education","","","",""
"Daily","1997","Single parent ","in school","","","",""
"Daily","1997","Single parent ","inadequately","","","",""
"Daily","1997","Single parent ","general elemantary","","","",""
"Daily","1997","Single parent ","middle vocational","","","",""
"Daily","1997","Single parent ","vocational + Abi","","","",""
"Daily","1997","Single parent ","higher vocational","","","",""
"Daily","1997","Single parent ","higher education","","","",""
"Daily","1997","Couple + C. LE 16 ","in school","","","",""
"Daily","1997","Couple + C. LE 16 ","inadequately","","","",""
"Daily","1997","Couple + C. LE 16 ","general elemantary","","","",""
"Daily","1997","Couple + C. LE 16 ","middle vocational","","","",""
"Daily","1997","Couple + C. LE 16 ","vocational + Abi","","","",""
"Daily","1997","Couple + C. LE 16 ","higher vocational","","","",""
"Daily","1997","Couple + C. LE 16 ","higher education","","","",""
"Daily","1997","Couple + C. GT 16 ","in school","","","",""
"Daily","1997","Couple + C. GT 16 ","inadequately","","","",""
"Daily","1997","Couple + C. GT 16 ","general elemantary","","","",""
"Daily","1997","Couple + C. GT 16 ","middle vocational","","","",""
"Daily","1997","Couple + C. GT 16 ","vocational + Abi","","","",""
"Daily","1997","Couple + C. GT 16 ","higher vocational","","","",""
"Daily","1997","Couple + C. GT 16 ","higher education","","","",""
"Daily","1997","Couple + C. LE and GT 16","in school","","","",""
"Daily","1997","Couple + C. LE and GT 16","inadequately","","","",""
"Daily","1997","Couple + C. LE and GT 16","general elemantary","","","",""
"Daily","1997","Couple + C. LE and GT 16","middle vocational","","","",""
"Daily","1997","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Daily","1997","Couple + C. LE and GT 16","higher vocational","","","",""
"Daily","1997","Couple + C. LE and GT 16","higher education","","","",""
"Min 1x per week","1997","1-pers.-HH","in school","","","",""
"Min 1x per week","1997","1-pers.-HH","inadequately","","","",""
"Min 1x per week","1997","1-pers.-HH","general elemantary","","","",""
"Min 1x per week","1997","1-pers.-HH","middle vocational","","","",""
"Min 1x per week","1997","1-pers.-HH","vocational + Abi","","","",""
"Min 1x per week","1997","1-pers.-HH","higher vocational","","","",""
"Min 1x per week","1997","1-pers.-HH","higher education","","","",""
"Min 1x per week","1997","(Married) couple without C. ","in school","","","",""
"Min 1x per week","1997","(Married) couple without C. ","inadequately","","","",""
"Min 1x per week","1997","(Married) couple without C. ","general elemantary","","","",""
"Min 1x per week","1997","(Married) couple without C. ","middle vocational","","","",""
"Min 1x per week","1997","(Married) couple without C. ","vocational + Abi","","","",""
"Min 1x per week","1997","(Married) couple without C. ","higher vocational","","","",""
"Min 1x per week","1997","(Married) couple without C. ","higher education","","","",""
"Min 1x per week","1997","Single parent ","in school","","","",""
"Min 1x per week","1997","Single parent ","inadequately","","","",""
"Min 1x per week","1997","Single parent ","general elemantary","","","",""
"Min 1x per week","1997","Single parent ","middle vocational","","","",""
"Min 1x per week","1997","Single parent ","vocational + Abi","","","",""
"Min 1x per week","1997","Single parent ","higher vocational","","","",""
"Min 1x per week","1997","Single parent ","higher education","","","",""
"Min 1x per week","1997","Couple + C. LE 16 ","in school","","","",""
"Min 1x per week","1997","Couple + C. LE 16 ","inadequately","","","",""
"Min 1x per week","1997","Couple + C. LE 16 ","general elemantary","","","",""
"Min 1x per week","1997","Couple + C. LE 16 ","middle vocational","","","",""
"Min 1x per week","1997","Couple + C. LE 16 ","vocational + Abi","","","",""
"Min 1x per week","1997","Couple + C. LE 16 ","higher vocational","","","",""
"Min 1x per week","1997","Couple + C. LE 16 ","higher education","","","",""
"Min 1x per week","1997","Couple + C. GT 16 ","in school","","","",""
"Min 1x per week","1997","Couple + C. GT 16 ","inadequately","","","",""
"Min 1x per week","1997","Couple + C. GT 16 ","general elemantary","","","",""
"Min 1x per week","1997","Couple + C. GT 16 ","middle vocational","","","",""
"Min 1x per week","1997","Couple + C. GT 16 ","vocational + Abi","","","",""
"Min 1x per week","1997","Couple + C. GT 16 ","higher vocational","","","",""
"Min 1x per week","1997","Couple + C. GT 16 ","higher education","","","",""
"Min 1x per week","1997","Couple + C. LE and GT 16","in school","","","",""
"Min 1x per week","1997","Couple + C. LE and GT 16","inadequately","","","",""
"Min 1x per week","1997","Couple + C. LE and GT 16","general elemantary","","","",""
"Min 1x per week","1997","Couple + C. LE and GT 16","middle vocational","","","",""
"Min 1x per week","1997","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Min 1x per week","1997","Couple + C. LE and GT 16","higher vocational","","","",""
