"plh0177","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"2 on Scale 1 to 10","1988","indirect migration background","vocational + Abi","","","","","2"
"2 on Scale 1 to 10","1988","indirect migration background","higher vocational","","","","","2"
"2 on Scale 1 to 10","1988","no migration background","in school","","","","","2"
"2 on Scale 1 to 10","1988","no migration background","inadequately","2","","","","2"
"2 on Scale 1 to 10","1988","no migration background","general elemantary","21","","","","2"
"2 on Scale 1 to 10","1988","no migration background","middle vocational","44","0.0111404043766397","0.00781157867823745","0.014469230075042","2"
"2 on Scale 1 to 10","1988","no migration background","vocational + Abi","2","","","","2"
"2 on Scale 1 to 10","1988","no migration background","higher vocational","9","","","","2"
"2 on Scale 1 to 10","1988","no migration background","higher education","14","","","","2"
"2 on Scale 1 to 10","1988","direct migration background","in school","1","","","","2"
"2 on Scale 1 to 10","1988","direct migration background","inadequately","23","","","","2"
"2 on Scale 1 to 10","1988","direct migration background","general elemantary","33","0.022318196083177","0.012741773463231","0.031894618703123","2"
"2 on Scale 1 to 10","1988","direct migration background","middle vocational","20","","","","2"
"2 on Scale 1 to 10","1988","direct migration background","vocational + Abi","3","","","","2"
"2 on Scale 1 to 10","1988","direct migration background","higher vocational","2","","","","2"
"2 on Scale 1 to 10","1988","direct migration background","higher education","1","","","","2"
"2 on Scale 1 to 10","1988","indirect migration background","in school","1","","","","2"
"2 on Scale 1 to 10","1988","indirect migration background","inadequately","1","","","","2"
"2 on Scale 1 to 10","1988","indirect migration background","general elemantary","1","","","","2"
"2 on Scale 1 to 10","1988","indirect migration background","higher education","","","","","2"
"3 on Scale 1 to 10","1988","direct migration background","middle vocational","32","0.0301699796605746","0.0185328904101231","0.0418070689110261","3"
"3 on Scale 1 to 10","1988","no migration background","general elemantary","35","0.0224917584454967","0.015506676968616","0.0294768399223775","3"
"3 on Scale 1 to 10","1988","no migration background","middle vocational","66","0.018274491376214","0.0140264283765369","0.0225225543758912","3"
"3 on Scale 1 to 10","1988","no migration background","vocational + Abi","4","","","","3"
"3 on Scale 1 to 10","1988","no migration background","higher vocational","7","","","","3"
"3 on Scale 1 to 10","1988","no migration background","higher education","20","","","","3"
"3 on Scale 1 to 10","1988","direct migration background","in school","","","","","3"
"3 on Scale 1 to 10","1988","direct migration background","inadequately","31","0.0503149797496295","0.033122412335813","0.0675075471634459","3"
"3 on Scale 1 to 10","1988","direct migration background","general elemantary","41","0.0366934950083957","0.0245049524099571","0.0488820376068344","3"
"3 on Scale 1 to 10","1988","direct migration background","vocational + Abi","5","","","","3"
"3 on Scale 1 to 10","1988","direct migration background","higher vocational","2","","","","3"
"3 on Scale 1 to 10","1988","direct migration background","higher education","2","","","","3"
"3 on Scale 1 to 10","1988","indirect migration background","in school","","","","","3"
"3 on Scale 1 to 10","1988","indirect migration background","inadequately","","","","","3"
"3 on Scale 1 to 10","1988","indirect migration background","middle vocational","3","","","","3"
"3 on Scale 1 to 10","1988","indirect migration background","vocational + Abi","1","","","","3"
"3 on Scale 1 to 10","1988","indirect migration background","higher vocational","1","","","","3"
"3 on Scale 1 to 10","1988","indirect migration background","higher education","","","","","3"
"3 on Scale 1 to 10","1988","no migration background","in school","3","","","","3"
"3 on Scale 1 to 10","1988","indirect migration background","general elemantary","5","","","","3"
"3 on Scale 1 to 10","1988","no migration background","inadequately","3","","","","3"
"4 on Scale 1 to 10","1988","indirect migration background","middle vocational","3","","","","4"
"4 on Scale 1 to 10","1988","indirect migration background","vocational + Abi","","","","","4"
"4 on Scale 1 to 10","1988","indirect migration background","higher vocational","1","","","","4"
"4 on Scale 1 to 10","1988","indirect migration background","higher education","","","","","4"
"4 on Scale 1 to 10","1988","no migration background","inadequately","6","","","","4"
"4 on Scale 1 to 10","1988","no migration background","general elemantary","37","0.0227769372335497","0.0157487378498656","0.0298051366172338","4"
"4 on Scale 1 to 10","1988","direct migration background","vocational + Abi","4","","","","4"
"4 on Scale 1 to 10","1988","direct migration background","higher vocational","1","","","","4"
"4 on Scale 1 to 10","1988","no migration background","in school","3","","","","4"
"4 on Scale 1 to 10","1988","direct migration background","higher education","4","","","","4"
"4 on Scale 1 to 10","1988","indirect migration background","inadequately","","","","","4"
"4 on Scale 1 to 10","1988","indirect migration background","general elemantary","4","","","","4"
"4 on Scale 1 to 10","1988","no migration background","middle vocational","108","0.03037415041805","0.0249312871552458","0.0358170136808541","4"
"4 on Scale 1 to 10","1988","direct migration background","inadequately","38","0.0586679291355384","0.0401848595780375","0.0771509986930393","4"
"4 on Scale 1 to 10","1988","no migration background","higher education","18","","","","4"
"4 on Scale 1 to 10","1988","direct migration background","middle vocational","31","0.0254539369727451","0.0147390470758744","0.0361688268696157","4"
"4 on Scale 1 to 10","1988","no migration background","vocational + Abi","6","","","","4"
"4 on Scale 1 to 10","1988","no migration background","higher vocational","10","","","","4"
"4 on Scale 1 to 10","1988","indirect migration background","in school","","","","","4"
"4 on Scale 1 to 10","1988","direct migration background","general elemantary","37","0.0454550597456948","0.0319510015902728","0.0589591179011168","4"
"4 on Scale 1 to 10","1988","direct migration background","in school","2","","","","4"
"5 on Scale 1 to 10","1988","indirect migration background","middle vocational","8","","","","5"
"5 on Scale 1 to 10","1988","indirect migration background","vocational + Abi","1","","","","5"
"5 on Scale 1 to 10","1988","no migration background","general elemantary","141","0.0846974099062818","0.0715809399891555","0.097813879823408","5"
"5 on Scale 1 to 10","1988","no migration background","middle vocational","306","0.0879427554987205","0.0789605219078578","0.0969249890895832","5"
"5 on Scale 1 to 10","1988","no migration background","vocational + Abi","12","","","","5"
"5 on Scale 1 to 10","1988","no migration background","higher vocational","28","","","","5"
"5 on Scale 1 to 10","1988","no migration background","higher education","39","0.0619950889459147","0.0428898013429674","0.081100376548862","5"
"5 on Scale 1 to 10","1988","direct migration background","in school","1","","","","5"
"5 on Scale 1 to 10","1988","direct migration background","inadequately","67","0.0997795371584859","0.0762074806370676","0.123351593679904","5"
"5 on Scale 1 to 10","1988","direct migration background","general elemantary","110","0.120302174719746","0.0992120818848329","0.141392267554659","5"
"5 on Scale 1 to 10","1988","direct migration background","middle vocational","91","0.10787268987851","0.0867680368678116","0.128977342889208","5"
"5 on Scale 1 to 10","1988","direct migration background","vocational + Abi","12","","","","5"
"5 on Scale 1 to 10","1988","direct migration background","higher vocational","7","","","","5"
"5 on Scale 1 to 10","1988","direct migration background","higher education","8","","","","5"
"5 on Scale 1 to 10","1988","indirect migration background","in school","3","","","","5"
"5 on Scale 1 to 10","1988","indirect migration background","inadequately","2","","","","5"
"5 on Scale 1 to 10","1988","indirect migration background","general elemantary","4","","","","5"
"5 on Scale 1 to 10","1988","indirect migration background","higher vocational","","","","","5"
"5 on Scale 1 to 10","1988","indirect migration background","higher education","1","","","","5"
"5 on Scale 1 to 10","1988","no migration background","in school","5","","","","5"
"5 on Scale 1 to 10","1988","no migration background","inadequately","10","","","","5"
"6 on Scale 1 to 10","1988","no migration background","middle vocational","254","0.0627322639046397","0.0550418347463555","0.0704226930629238","6"
"6 on Scale 1 to 10","1988","no migration background","vocational + Abi","12","","","","6"
"6 on Scale 1 to 10","1988","no migration background","higher vocational","24","","","","6"
"6 on Scale 1 to 10","1988","no migration background","inadequately","6","","","","6"
"6 on Scale 1 to 10","1988","no migration background","general elemantary","116","0.0642928650386109","0.0527383714136923","0.0758473586635295","6"
"6 on Scale 1 to 10","1988","no migration background","in school","10","","","","6"
"6 on Scale 1 to 10","1988","no migration background","higher education","38","0.0665865814865897","0.0468349597682315","0.086338203204948","6"
"6 on Scale 1 to 10","1988","direct migration background","in school","1","","","","6"
"6 on Scale 1 to 10","1988","direct migration background","inadequately","63","0.107541810462787","0.0831757732988902","0.131907847626683","6"
"6 on Scale 1 to 10","1988","direct migration background","general elemantary","91","0.0836348613852598","0.065687403482336","0.101582319288184","6"
"6 on Scale 1 to 10","1988","direct migration background","middle vocational","85","0.104779105040564","0.083943242082877","0.125614967998251","6"
"6 on Scale 1 to 10","1988","direct migration background","vocational + Abi","13","","","","6"
"6 on Scale 1 to 10","1988","direct migration background","higher vocational","5","","","","6"
"6 on Scale 1 to 10","1988","direct migration background","higher education","3","","","","6"
"6 on Scale 1 to 10","1988","indirect migration background","in school","1","","","","6"
"6 on Scale 1 to 10","1988","indirect migration background","middle vocational","7","","","","6"
"6 on Scale 1 to 10","1988","indirect migration background","vocational + Abi","","","","","6"
"6 on Scale 1 to 10","1988","indirect migration background","higher vocational","","","","","6"
"6 on Scale 1 to 10","1988","indirect migration background","higher education","","","","","6"
"6 on Scale 1 to 10","1988","indirect migration background","inadequately","2","","","","6"
"6 on Scale 1 to 10","1988","indirect migration background","general elemantary","4","","","","6"
"7 on Scale 1 to 10","1988","indirect migration background","higher vocational","1","","","","7"
"7 on Scale 1 to 10","1988","indirect migration background","higher education","","","","","7"
"7 on Scale 1 to 10","1988","indirect migration background","middle vocational","11","","","","7"
"7 on Scale 1 to 10","1988","indirect migration background","vocational + Abi","","","","","7"
"7 on Scale 1 to 10","1988","no migration background","inadequately","6","","","","7"
"7 on Scale 1 to 10","1988","direct migration background","vocational + Abi","12","","","","7"
"7 on Scale 1 to 10","1988","indirect migration background","general elemantary","16","","","","7"
"7 on Scale 1 to 10","1988","indirect migration background","inadequately","2","","","","7"
"7 on Scale 1 to 10","1988","no migration background","middle vocational","527","0.135952415928751","0.125082265436548","0.146822566420954","7"
"7 on Scale 1 to 10","1988","no migration background","higher education","82","0.130142574977712","0.103485891506249","0.156799258449174","7"
"7 on Scale 1 to 10","1988","direct migration background","general elemantary","117","0.114839991164704","0.0941703726801597","0.135509609649248","7"
"7 on Scale 1 to 10","1988","indirect migration background","in school","1","","","","7"
"7 on Scale 1 to 10","1988","no migration background","general elemantary","198","0.116135948655949","0.101042946701843","0.131228950610055","7"
"7 on Scale 1 to 10","1988","no migration background","vocational + Abi","33","0.203489473096641","0.143147880349514","0.263831065843767","7"
"7 on Scale 1 to 10","1988","no migration background","higher vocational","71","0.140280210495426","0.109180453141308","0.171379967849543","7"
"7 on Scale 1 to 10","1988","direct migration background","inadequately","104","0.176533962471355","0.146546530777406","0.206521394165305","7"
"7 on Scale 1 to 10","1988","direct migration background","higher vocational","2","","","","7"
"7 on Scale 1 to 10","1988","direct migration background","higher education","13","","","","7"
"7 on Scale 1 to 10","1988","no migration background","in school","18","","","","7"
"7 on Scale 1 to 10","1988","direct migration background","middle vocational","134","0.158657049208853","0.133801391394832","0.183512707022875","7"
"7 on Scale 1 to 10","1988","direct migration background","in school","4","","","","7"
"8 on Scale 1 to 10","1988","indirect migration background","middle vocational","22","","","","8"
"8 on Scale 1 to 10","1988","no migration background","general elemantary","401","0.232600386066655","0.212697522731854","0.252503249401456","8"
"8 on Scale 1 to 10","1988","direct migration background","higher vocational","15","","","","8"
"8 on Scale 1 to 10","1988","direct migration background","higher education","21","","","","8"
"8 on Scale 1 to 10","1988","indirect migration background","in school","4","","","","8"
"8 on Scale 1 to 10","1988","indirect migration background","inadequately","3","","","","8"
"8 on Scale 1 to 10","1988","indirect migration background","general elemantary","26","","","","8"
"8 on Scale 1 to 10","1988","indirect migration background","vocational + Abi","","","","","8"
"8 on Scale 1 to 10","1988","indirect migration background","higher vocational","","","","","8"
"8 on Scale 1 to 10","1988","indirect migration background","higher education","1","","","","8"
"8 on Scale 1 to 10","1988","no migration background","middle vocational","911","0.232338883816806","0.218944615865464","0.245733151768149","8"
"8 on Scale 1 to 10","1988","no migration background","vocational + Abi","50","0.290447200494435","0.22240536945421","0.358489031534661","8"
"8 on Scale 1 to 10","1988","no migration background","higher vocational","131","0.266501524547401","0.22690748696573","0.306095562129073","8"
"8 on Scale 1 to 10","1988","no migration background","higher education","142","0.226916648222768","0.193733413397175","0.260099883048361","8"
"8 on Scale 1 to 10","1988","direct migration background","in school","3","","","","8"
"8 on Scale 1 to 10","1988","direct migration background","inadequately","119","0.185914555638217","0.155316489272174","0.21651262200426","8"
"8 on Scale 1 to 10","1988","direct migration background","general elemantary","199","0.224348356951289","0.197304427260722","0.251392286641857","8"
"8 on Scale 1 to 10","1988","direct migration background","middle vocational","179","0.22847474576954","0.199911785263919","0.257037706275162","8"
"8 on Scale 1 to 10","1988","direct migration background","vocational + Abi","19","","","","8"
"8 on Scale 1 to 10","1988","no migration background","in school","26","","","","8"
"8 on Scale 1 to 10","1988","no migration background","inadequately","9","","","","8"
"9 on Scale 1 to 10","1988","indirect migration background","vocational + Abi","1","","","","9"
"9 on Scale 1 to 10","1988","indirect migration background","middle vocational","9","","","","9"
"9 on Scale 1 to 10","1988","indirect migration background","higher vocational","2","","","","9"
"9 on Scale 1 to 10","1988","indirect migration background","higher education","","","","","9"
"9 on Scale 1 to 10","1988","no migration background","middle vocational","622","0.161131422195762","0.149471105515971","0.172791738875554","9"
"9 on Scale 1 to 10","1988","no migration background","vocational + Abi","21","","","","9"
"9 on Scale 1 to 10","1988","no migration background","inadequately","11","","","","9"
"9 on Scale 1 to 10","1988","no migration background","general elemantary","281","0.163251152988387","0.145840091590701","0.180662214386074","9"
"9 on Scale 1 to 10","1988","no migration background","in school","35","0.272981390499008","0.194252375130667","0.351710405867349","9"
"9 on Scale 1 to 10","1988","no migration background","higher vocational","81","0.15796635047656","0.125305510465114","0.190627190488006","9"
"9 on Scale 1 to 10","1988","no migration background","higher education","123","0.197833263396618","0.166272001281644","0.229394525511591","9"
"9 on Scale 1 to 10","1988","direct migration background","in school","2","","","","9"
"9 on Scale 1 to 10","1988","direct migration background","inadequately","54","0.0898935278045561","0.0673971496078732","0.112389906001239","9"
"9 on Scale 1 to 10","1988","direct migration background","general elemantary","94","0.122132739800559","0.100904916240344","0.143360563360773","9"
"9 on Scale 1 to 10","1988","direct migration background","middle vocational","110","0.126418518590838","0.103810312534159","0.149026724647517","9"
"9 on Scale 1 to 10","1988","direct migration background","vocational + Abi","13","","","","9"
"9 on Scale 1 to 10","1988","direct migration background","higher vocational","10","","","","9"
"9 on Scale 1 to 10","1988","direct migration background","higher education","21","","","","9"
"9 on Scale 1 to 10","1988","indirect migration background","in school","1","","","","9"
"9 on Scale 1 to 10","1988","indirect migration background","inadequately","1","","","","9"
"9 on Scale 1 to 10","1988","indirect migration background","general elemantary","10","","","","9"
"0 Completely dissatisfied","1989","no migration background","in school","","","","","0"
"0 Completely dissatisfied","1989","no migration background","inadequately","3","","","","0"
"0 Completely dissatisfied","1989","no migration background","general elemantary","10","","","","0"
"0 Completely dissatisfied","1989","no migration background","middle vocational","17","","","","0"
"0 Completely dissatisfied","1989","no migration background","vocational + Abi","","","","","0"
"0 Completely dissatisfied","1989","no migration background","higher vocational","3","","","","0"
"0 Completely dissatisfied","1989","no migration background","higher education","2","","","","0"
"0 Completely dissatisfied","1989","direct migration background","in school","","","","","0"
"0 Completely dissatisfied","1989","direct migration background","inadequately","20","","","","0"
"0 Completely dissatisfied","1989","direct migration background","general elemantary","34","0.0295403593603365","0.0183217069867305","0.0407590117339424","0"
"0 Completely dissatisfied","1989","direct migration background","middle vocational","17","","","","0"
"0 Completely dissatisfied","1989","direct migration background","vocational + Abi","4","","","","0"
"0 Completely dissatisfied","1989","direct migration background","higher vocational","","","","","0"
"0 Completely dissatisfied","1989","direct migration background","higher education","1","","","","0"
"0 Completely dissatisfied","1989","indirect migration background","in school","1","","","","0"
"0 Completely dissatisfied","1989","indirect migration background","inadequately","","","","","0"
"0 Completely dissatisfied","1989","indirect migration background","general elemantary","","","","","0"
"0 Completely dissatisfied","1989","indirect migration background","middle vocational","1","","","","0"
"0 Completely dissatisfied","1989","indirect migration background","vocational + Abi","","","","","0"
"0 Completely dissatisfied","1989","indirect migration background","higher vocational","1","","","","0"
"0 Completely dissatisfied","1989","indirect migration background","higher education","","","","","0"
"1 on Scale 1 to 10","1989","indirect migration background","higher education","","","","","1"
"1 on Scale 1 to 10","1989","indirect migration background","middle vocational","","","","","1"
"1 on Scale 1 to 10","1989","no migration background","general elemantary","5","","","","1"
"1 on Scale 1 to 10","1989","no migration background","middle vocational","15","","","","1"
"1 on Scale 1 to 10","1989","no migration background","vocational + Abi","1","","","","1"
"1 on Scale 1 to 10","1989","indirect migration background","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","1989","indirect migration background","higher vocational","","","","","1"
"1 on Scale 1 to 10","1989","no migration background","higher education","1","","","","1"
"1 on Scale 1 to 10","1989","no migration background","in school","","","","","1"
"1 on Scale 1 to 10","1989","no migration background","inadequately","","","","","1"
"1 on Scale 1 to 10","1989","no migration background","higher vocational","","","","","1"
"1 on Scale 1 to 10","1989","direct migration background","in school","1","","","","1"
"1 on Scale 1 to 10","1989","direct migration background","inadequately","7","","","","1"
"1 on Scale 1 to 10","1989","direct migration background","general elemantary","15","","","","1"
"1 on Scale 1 to 10","1989","direct migration background","middle vocational","10","","","","1"
"1 on Scale 1 to 10","1989","direct migration background","vocational + Abi","4","","","","1"
"1 on Scale 1 to 10","1989","direct migration background","higher vocational","","","","","1"
"1 on Scale 1 to 10","1989","direct migration background","higher education","1","","","","1"
"1 on Scale 1 to 10","1989","indirect migration background","in school","","","","","1"
"1 on Scale 1 to 10","1989","indirect migration background","inadequately","","","","","1"
"1 on Scale 1 to 10","1989","indirect migration background","general elemantary","","","","","1"
"10 Completely satisfied","1989","indirect migration background","vocational + Abi","1","","","","10"
"10 Completely satisfied","1989","indirect migration background","middle vocational","15","","","","10"
"10 Completely satisfied","1989","indirect migration background","higher vocational","","","","","10"
"10 Completely satisfied","1989","indirect migration background","higher education","1","","","","10"
"10 Completely satisfied","1989","no migration background","in school","33","0.31108774649041","0.227560051944078","0.394615441036742","10"
"10 Completely satisfied","1989","no migration background","inadequately","11","","","","10"
"10 Completely satisfied","1989","no migration background","general elemantary","413","0.26099529551812","0.239415220884163","0.282575370152077","10"
"10 Completely satisfied","1989","no migration background","middle vocational","883","0.242627560542548","0.228813201485146","0.25644191959995","10"
"10 Completely satisfied","1989","no migration background","vocational + Abi","39","0.192211292442745","0.136329574915376","0.248093009970114","10"
"10 Completely satisfied","1989","no migration background","higher vocational","105","0.240593800876066","0.201489814417606","0.279697787334526","10"
"10 Completely satisfied","1989","no migration background","higher education","114","0.195540228609053","0.163936332272917","0.227144124945188","10"
"10 Completely satisfied","1989","direct migration background","in school","4","","","","10"
"10 Completely satisfied","1989","direct migration background","inadequately","66","0.146275356978306","0.117416352773128","0.175134361183484","10"
"10 Completely satisfied","1989","direct migration background","general elemantary","131","0.168690375917727","0.14387787034155","0.193502881493905","10"
"10 Completely satisfied","1989","direct migration background","middle vocational","106","0.159894079552175","0.134899762090078","0.184888397014273","10"
"10 Completely satisfied","1989","direct migration background","vocational + Abi","18","","","","10"
"10 Completely satisfied","1989","direct migration background","higher vocational","6","","","","10"
"10 Completely satisfied","1989","direct migration background","higher education","18","","","","10"
"10 Completely satisfied","1989","indirect migration background","in school","5","","","","10"
"10 Completely satisfied","1989","indirect migration background","inadequately","3","","","","10"
"10 Completely satisfied","1989","indirect migration background","general elemantary","15","","","","10"
"2 on Scale 1 to 10","1989","indirect migration background","vocational + Abi","1","","","","2"
"2 on Scale 1 to 10","1989","indirect migration background","higher vocational","","","","","2"
"2 on Scale 1 to 10","1989","indirect migration background","middle vocational","","","","","2"
"2 on Scale 1 to 10","1989","no migration background","in school","1","","","","2"
"2 on Scale 1 to 10","1989","no migration background","inadequately","2","","","","2"
"2 on Scale 1 to 10","1989","direct migration background","inadequately","29","","","","2"
"2 on Scale 1 to 10","1989","direct migration background","general elemantary","32","0.030663208040458","0.0192399441971067","0.0420864718838092","2"
"2 on Scale 1 to 10","1989","direct migration background","middle vocational","18","","","","2"
"2 on Scale 1 to 10","1989","no migration background","general elemantary","26","","","","2"
"2 on Scale 1 to 10","1989","no migration background","middle vocational","28","","","","2"
"2 on Scale 1 to 10","1989","no migration background","vocational + Abi","6","","","","2"
"2 on Scale 1 to 10","1989","no migration background","higher vocational","7","","","","2"
"2 on Scale 1 to 10","1989","no migration background","higher education","12","","","","2"
"2 on Scale 1 to 10","1989","direct migration background","in school","2","","","","2"
"2 on Scale 1 to 10","1989","direct migration background","vocational + Abi","4","","","","2"
"2 on Scale 1 to 10","1989","direct migration background","higher vocational","4","","","","2"
"2 on Scale 1 to 10","1989","direct migration background","higher education","3","","","","2"
"2 on Scale 1 to 10","1989","indirect migration background","in school","","","","","2"
"2 on Scale 1 to 10","1989","indirect migration background","inadequately","1","","","","2"
"2 on Scale 1 to 10","1989","indirect migration background","general elemantary","4","","","","2"
"2 on Scale 1 to 10","1989","indirect migration background","higher education","1","","","","2"
"3 on Scale 1 to 10","1989","indirect migration background","higher education","1","","","","3"
"3 on Scale 1 to 10","1989","direct migration background","inadequately","37","0.061112517531952","0.0415507221779531","0.0806743128859509","3"
"3 on Scale 1 to 10","1989","direct migration background","general elemantary","32","0.0261369107143768","0.0155658116055292","0.0367080098232243","3"
"3 on Scale 1 to 10","1989","direct migration background","middle vocational","39","0.0244723965420174","0.0139354179113622","0.0350093751726726","3"
"3 on Scale 1 to 10","1989","direct migration background","vocational + Abi","7","","","","3"
"3 on Scale 1 to 10","1989","direct migration background","higher vocational","1","","","","3"
"3 on Scale 1 to 10","1989","indirect migration background","in school","","","","","3"
"3 on Scale 1 to 10","1989","indirect migration background","middle vocational","3","","","","3"
"3 on Scale 1 to 10","1989","indirect migration background","vocational + Abi","","","","","3"
"3 on Scale 1 to 10","1989","indirect migration background","higher vocational","","","","","3"
"3 on Scale 1 to 10","1989","direct migration background","higher education","5","","","","3"
"3 on Scale 1 to 10","1989","indirect migration background","inadequately","1","","","","3"
"3 on Scale 1 to 10","1989","no migration background","in school","2","","","","3"
"3 on Scale 1 to 10","1989","no migration background","inadequately","3","","","","3"
"3 on Scale 1 to 10","1989","no migration background","general elemantary","35","0.0200966086513258","0.0132011045793963","0.0269921127232553","3"
"3 on Scale 1 to 10","1989","no migration background","vocational + Abi","3","","","","3"
"3 on Scale 1 to 10","1989","no migration background","higher vocational","16","","","","3"
"3 on Scale 1 to 10","1989","no migration background","higher education","17","","","","3"
"3 on Scale 1 to 10","1989","direct migration background","in school","4","","","","3"
"3 on Scale 1 to 10","1989","no migration background","middle vocational","56","0.0147330844158237","0.0108504212659889","0.0186157475656584","3"
"3 on Scale 1 to 10","1989","indirect migration background","general elemantary","2","","","","3"
"4 on Scale 1 to 10","1989","indirect migration background","higher education","","","","","4"
"4 on Scale 1 to 10","1989","no migration background","middle vocational","97","0.027336974984992","0.022082100387534","0.0325918495824499","4"
"4 on Scale 1 to 10","1989","indirect migration background","middle vocational","5","","","","4"
"4 on Scale 1 to 10","1989","indirect migration background","vocational + Abi","1","","","","4"
"4 on Scale 1 to 10","1989","indirect migration background","higher vocational","","","","","4"
"4 on Scale 1 to 10","1989","no migration background","general elemantary","42","0.0254152822780434","0.0176818859385092","0.0331486786175776","4"
"4 on Scale 1 to 10","1989","no migration background","in school","2","","","","4"
"4 on Scale 1 to 10","1989","no migration background","inadequately","6","","","","4"
"4 on Scale 1 to 10","1989","no migration background","vocational + Abi","4","","","","4"
"4 on Scale 1 to 10","1989","no migration background","higher vocational","10","","","","4"
"4 on Scale 1 to 10","1989","no migration background","higher education","15","","","","4"
"4 on Scale 1 to 10","1989","direct migration background","in school","","","","","4"
"4 on Scale 1 to 10","1989","direct migration background","inadequately","34","0.0646564352835085","0.0445734481951098","0.0847394223719072","4"
"4 on Scale 1 to 10","1989","direct migration background","general elemantary","38","0.0482726001496613","0.0340705612794591","0.0624746390198636","4"
"4 on Scale 1 to 10","1989","direct migration background","middle vocational","38","0.0389720030537765","0.0257741754459805","0.0521698306615725","4"
"4 on Scale 1 to 10","1989","direct migration background","vocational + Abi","3","","","","4"
"4 on Scale 1 to 10","1989","direct migration background","higher vocational","","","","","4"
"4 on Scale 1 to 10","1989","direct migration background","higher education","5","","","","4"
"4 on Scale 1 to 10","1989","indirect migration background","in school","1","","","","4"
"4 on Scale 1 to 10","1989","indirect migration background","inadequately","","","","","4"
"4 on Scale 1 to 10","1989","indirect migration background","general elemantary","7","","","","4"
"5 on Scale 1 to 10","1989","indirect migration background","middle vocational","13","","","","5"
"5 on Scale 1 to 10","1989","direct migration background","inadequately","67","0.120197023079216","0.0936401817557547","0.146753864402678","5"
"5 on Scale 1 to 10","1989","direct migration background","general elemantary","111","0.12495833564025","0.103048402787689","0.146868268492811","5"
"5 on Scale 1 to 10","1989","direct migration background","higher education","13","","","","5"
"5 on Scale 1 to 10","1989","indirect migration background","in school","2","","","","5"
"5 on Scale 1 to 10","1989","indirect migration background","vocational + Abi","","","","","5"
"5 on Scale 1 to 10","1989","indirect migration background","higher vocational","1","","","","5"
"5 on Scale 1 to 10","1989","indirect migration background","higher education","","","","","5"
"5 on Scale 1 to 10","1989","no migration background","middle vocational","316","0.0897960218547335","0.080582963149031","0.099009080560436","5"
"5 on Scale 1 to 10","1989","no migration background","vocational + Abi","19","","","","5"
"5 on Scale 1 to 10","1989","indirect migration background","inadequately","3","","","","5"
"5 on Scale 1 to 10","1989","indirect migration background","general elemantary","14","","","","5"
"5 on Scale 1 to 10","1989","no migration background","in school","13","","","","5"
"5 on Scale 1 to 10","1989","no migration background","inadequately","6","","","","5"
"5 on Scale 1 to 10","1989","no migration background","general elemantary","155","0.101659395219711","0.0868100509158027","0.116508739523619","5"
"5 on Scale 1 to 10","1989","no migration background","higher vocational","34","0.0896999323717908","0.0635584570649488","0.115841407678633","5"
"5 on Scale 1 to 10","1989","no migration background","higher education","47","0.0735545187460889","0.0527534803075369","0.094355557184641","5"
"5 on Scale 1 to 10","1989","direct migration background","in school","2","","","","5"
"5 on Scale 1 to 10","1989","direct migration background","middle vocational","94","0.0886210547819432","0.0692400619751775","0.108002047588709","5"
"5 on Scale 1 to 10","1989","direct migration background","vocational + Abi","7","","","","5"
"5 on Scale 1 to 10","1989","direct migration background","higher vocational","2","","","","5"
"6 on Scale 1 to 10","1989","direct migration background","general elemantary","81","0.0943464185892867","0.0749782824819752","0.113714554696598","6"
"6 on Scale 1 to 10","1989","indirect migration background","middle vocational","4","","","","6"
"6 on Scale 1 to 10","1989","indirect migration background","vocational + Abi","","","","","6"
"6 on Scale 1 to 10","1989","indirect migration background","higher education","","","","","6"
"6 on Scale 1 to 10","1989","direct migration background","inadequately","63","0.0905540404549944","0.0671182711269065","0.113989809783082","6"
"6 on Scale 1 to 10","1989","direct migration background","higher education","3","","","","6"
"6 on Scale 1 to 10","1989","no migration background","higher education","38","0.0584709633421261","0.0397745893292915","0.0771673373549608","6"
"6 on Scale 1 to 10","1989","direct migration background","middle vocational","76","0.115923227153442","0.0940914902445312","0.137754964062352","6"
"6 on Scale 1 to 10","1989","no migration background","general elemantary","87","0.0533266687671852","0.0422862562704057","0.0643670812639646","6"
"6 on Scale 1 to 10","1989","no migration background","middle vocational","263","0.0718235318185452","0.0635029330393399","0.0801441305977506","6"
"6 on Scale 1 to 10","1989","no migration background","vocational + Abi","14","","","","6"
"6 on Scale 1 to 10","1989","no migration background","higher vocational","27","","","","6"
"6 on Scale 1 to 10","1989","direct migration background","higher vocational","1","","","","6"
"6 on Scale 1 to 10","1989","indirect migration background","in school","5","","","","6"
"6 on Scale 1 to 10","1989","indirect migration background","higher vocational","","","","","6"
"6 on Scale 1 to 10","1989","direct migration background","vocational + Abi","4","","","","6"
"6 on Scale 1 to 10","1989","no migration background","in school","8","","","","6"
"6 on Scale 1 to 10","1989","no migration background","inadequately","4","","","","6"
"6 on Scale 1 to 10","1989","direct migration background","in school","2","","","","6"
"6 on Scale 1 to 10","1989","indirect migration background","inadequately","1","","","","6"
"6 on Scale 1 to 10","1989","indirect migration background","general elemantary","9","","","","6"
"7 on Scale 1 to 10","1989","indirect migration background","middle vocational","9","","","","7"
