"plh0206i02","year","age_gr","migback","n","percent","lower_confidence","upper_confidence","value"
"5 on scale 1-7","2010","16-34 y.","no migration background","398","0.146619512190759","0.133732089676686","0.159506934704832","5"
"5 on scale 1-7","2010","16-34 y.","direct migration background","30","0.168894662480405","0.121395588956551","0.21639373600426","5"
"5 on scale 1-7","2010","16-34 y.","indirect migration background","60","0.142812976461682","0.110377822875425","0.175248130047938","5"
"5 on scale 1-7","2010","35-65 y.","direct migration background","89","0.131388018324817","0.109414684391564","0.153361352258069","5"
"5 on scale 1-7","2010","35-65 y.","no migration background","919","0.122123987708825","0.114926488824554","0.129321486593097","5"
"6 on scale 1-7","2010","35-65 y.","indirect migration background","4","","","","6"
"6 on scale 1-7","2010","66 and older","direct migration background","9","","","","6"
"6 on scale 1-7","2010","66 and older","no migration background","186","0.0483924803720432","0.0414863058615109","0.0552986548825755","6"
"6 on scale 1-7","2010","35-65 y.","direct migration background","42","0.0572358558387626","0.0421266796441297","0.0723450320333956","6"
"6 on scale 1-7","2010","66 and older","indirect migration background","","","","","6"
"6 on scale 1-7","2010","16-34 y.","no migration background","158","0.0501853329562948","0.0422309468399685","0.058139719072621","6"
"6 on scale 1-7","2010","16-34 y.","indirect migration background","28","","","","6"
"6 on scale 1-7","2010","35-65 y.","no migration background","405","0.0527842335414332","0.0478690346541339","0.0576994324287325","6"
"6 on scale 1-7","2010","16-34 y.","direct migration background","12","","","","6"
"7 Strongly agree","2010","35-65 y.","indirect migration background","10","","","","7"
"7 Strongly agree","2010","66 and older","no migration background","234","0.0665350123303849","0.058514653264887","0.0745553713958827","7"
"7 Strongly agree","2010","66 and older","direct migration background","15","","","","7"
"7 Strongly agree","2010","66 and older","indirect migration background","","","","","7"
"7 Strongly agree","2010","16-34 y.","no migration background","139","0.0449555591849963","0.037406335042099","0.0525047833278935","7"
"7 Strongly agree","2010","16-34 y.","direct migration background","11","","","","7"
"7 Strongly agree","2010","16-34 y.","indirect migration background","29","","","","7"
"7 Strongly agree","2010","35-65 y.","no migration background","395","0.0598816174008853","0.0546660380153621","0.0650971967864085","7"
"7 Strongly agree","2010","35-65 y.","direct migration background","47","0.0641759069579745","0.0482359081246562","0.0801159057912928","7"
"1 Strongly disagree","2011","35-65 y.","direct migration background","","","","","1"
"1 Strongly disagree","2011","35-65 y.","indirect migration background","","","","","1"
"1 Strongly disagree","2011","66 and older","no migration background","","","","","1"
"1 Strongly disagree","2011","66 and older","direct migration background","","","","","1"
"1 Strongly disagree","2011","66 and older","indirect migration background","","","","","1"
"1 Strongly disagree","2011","16-34 y.","no migration background","","","","","1"
"1 Strongly disagree","2011","16-34 y.","direct migration background","","","","","1"
"1 Strongly disagree","2011","16-34 y.","indirect migration background","","","","","1"
"1 Strongly disagree","2011","35-65 y.","no migration background","","","","","1"
"2 on scale 1-7 ","2011","35-65 y.","indirect migration background","","","","","2"
"2 on scale 1-7 ","2011","66 and older","no migration background","","","","","2"
"2 on scale 1-7 ","2011","66 and older","direct migration background","","","","","2"
"2 on scale 1-7 ","2011","66 and older","indirect migration background","","","","","2"
"2 on scale 1-7 ","2011","16-34 y.","no migration background","","","","","2"
"2 on scale 1-7 ","2011","16-34 y.","direct migration background","","","","","2"
"2 on scale 1-7 ","2011","35-65 y.","direct migration background","","","","","2"
"2 on scale 1-7 ","2011","35-65 y.","no migration background","","","","","2"
"2 on scale 1-7 ","2011","16-34 y.","indirect migration background","","","","","2"
"3 on scale 1-7 ","2011","66 and older","indirect migration background","","","","","3"
"3 on scale 1-7 ","2011","35-65 y.","indirect migration background","","","","","3"
"3 on scale 1-7 ","2011","66 and older","no migration background","","","","","3"
"3 on scale 1-7 ","2011","66 and older","direct migration background","","","","","3"
"3 on scale 1-7 ","2011","16-34 y.","no migration background","","","","","3"
"3 on scale 1-7 ","2011","16-34 y.","direct migration background","","","","","3"
"3 on scale 1-7 ","2011","16-34 y.","indirect migration background","","","","","3"
"3 on scale 1-7 ","2011","35-65 y.","direct migration background","","","","","3"
"3 on scale 1-7 ","2011","35-65 y.","no migration background","","","","","3"
"4 on scale 1-7","2011","66 and older","no migration background","","","","","4"
"4 on scale 1-7","2011","35-65 y.","indirect migration background","","","","","4"
"4 on scale 1-7","2011","35-65 y.","direct migration background","","","","","4"
"4 on scale 1-7","2011","66 and older","direct migration background","","","","","4"
"4 on scale 1-7","2011","35-65 y.","no migration background","","","","","4"
"4 on scale 1-7","2011","66 and older","indirect migration background","","","","","4"
"4 on scale 1-7","2011","16-34 y.","no migration background","","","","","4"
"4 on scale 1-7","2011","16-34 y.","direct migration background","","","","","4"
"4 on scale 1-7","2011","16-34 y.","indirect migration background","","","","","4"
"5 on scale 1-7","2011","35-65 y.","indirect migration background","","","","","5"
"5 on scale 1-7","2011","66 and older","no migration background","","","","","5"
"5 on scale 1-7","2011","66 and older","direct migration background","","","","","5"
"5 on scale 1-7","2011","66 and older","indirect migration background","","","","","5"
"5 on scale 1-7","2011","16-34 y.","no migration background","","","","","5"
"5 on scale 1-7","2011","16-34 y.","direct migration background","","","","","5"
"5 on scale 1-7","2011","16-34 y.","indirect migration background","","","","","5"
"5 on scale 1-7","2011","35-65 y.","direct migration background","","","","","5"
"5 on scale 1-7","2011","35-65 y.","no migration background","","","","","5"
"6 on scale 1-7","2011","35-65 y.","indirect migration background","","","","","6"
"6 on scale 1-7","2011","66 and older","no migration background","","","","","6"
"6 on scale 1-7","2011","66 and older","direct migration background","","","","","6"
"6 on scale 1-7","2011","16-34 y.","no migration background","","","","","6"
"6 on scale 1-7","2011","16-34 y.","direct migration background","","","","","6"
"6 on scale 1-7","2011","16-34 y.","indirect migration background","","","","","6"
"6 on scale 1-7","2011","35-65 y.","direct migration background","","","","","6"
"6 on scale 1-7","2011","66 and older","indirect migration background","","","","","6"
"6 on scale 1-7","2011","35-65 y.","no migration background","","","","","6"
"7 Strongly agree","2011","35-65 y.","indirect migration background","","","","","7"
"7 Strongly agree","2011","66 and older","no migration background","","","","","7"
"7 Strongly agree","2011","66 and older","indirect migration background","","","","","7"
"7 Strongly agree","2011","66 and older","direct migration background","","","","","7"
"7 Strongly agree","2011","16-34 y.","no migration background","","","","","7"
"7 Strongly agree","2011","16-34 y.","direct migration background","","","","","7"
"7 Strongly agree","2011","16-34 y.","indirect migration background","","","","","7"
"7 Strongly agree","2011","35-65 y.","no migration background","","","","","7"
"7 Strongly agree","2011","35-65 y.","direct migration background","","","","","7"
"1 Strongly disagree","2012","66 and older","no migration background","","","","","1"
"1 Strongly disagree","2012","66 and older","direct migration background","","","","","1"
"1 Strongly disagree","2012","66 and older","indirect migration background","","","","","1"
"1 Strongly disagree","2012","35-65 y.","direct migration background","","","","","1"
"1 Strongly disagree","2012","35-65 y.","indirect migration background","","","","","1"
"1 Strongly disagree","2012","16-34 y.","direct migration background","","","","","1"
"1 Strongly disagree","2012","16-34 y.","indirect migration background","","","","","1"
"1 Strongly disagree","2012","35-65 y.","no migration background","","","","","1"
"1 Strongly disagree","2012","16-34 y.","no migration background","","","","","1"
"2 on scale 1-7 ","2012","35-65 y.","indirect migration background","","","","","2"
"2 on scale 1-7 ","2012","16-34 y.","no migration background","","","","","2"
"2 on scale 1-7 ","2012","35-65 y.","direct migration background","","","","","2"
"2 on scale 1-7 ","2012","66 and older","no migration background","","","","","2"
"2 on scale 1-7 ","2012","66 and older","direct migration background","","","","","2"
"2 on scale 1-7 ","2012","66 and older","indirect migration background","","","","","2"
"2 on scale 1-7 ","2012","35-65 y.","no migration background","","","","","2"
"2 on scale 1-7 ","2012","16-34 y.","direct migration background","","","","","2"
"2 on scale 1-7 ","2012","16-34 y.","indirect migration background","","","","","2"
"3 on scale 1-7 ","2012","66 and older","indirect migration background","","","","","3"
"3 on scale 1-7 ","2012","35-65 y.","indirect migration background","","","","","3"
"3 on scale 1-7 ","2012","66 and older","no migration background","","","","","3"
"3 on scale 1-7 ","2012","66 and older","direct migration background","","","","","3"
"3 on scale 1-7 ","2012","16-34 y.","indirect migration background","","","","","3"
"3 on scale 1-7 ","2012","35-65 y.","direct migration background","","","","","3"
"3 on scale 1-7 ","2012","16-34 y.","no migration background","","","","","3"
"3 on scale 1-7 ","2012","16-34 y.","direct migration background","","","","","3"
"3 on scale 1-7 ","2012","35-65 y.","no migration background","","","","","3"
"4 on scale 1-7","2012","66 and older","direct migration background","","","","","4"
"4 on scale 1-7","2012","66 and older","no migration background","","","","","4"
"4 on scale 1-7","2012","35-65 y.","indirect migration background","","","","","4"
"4 on scale 1-7","2012","16-34 y.","no migration background","","","","","4"
"4 on scale 1-7","2012","35-65 y.","direct migration background","","","","","4"
"4 on scale 1-7","2012","66 and older","indirect migration background","","","","","4"
"4 on scale 1-7","2012","35-65 y.","no migration background","","","","","4"
"4 on scale 1-7","2012","16-34 y.","indirect migration background","","","","","4"
"4 on scale 1-7","2012","16-34 y.","direct migration background","","","","","4"
"5 on scale 1-7","2012","35-65 y.","indirect migration background","","","","","5"
"5 on scale 1-7","2012","66 and older","direct migration background","","","","","5"
"5 on scale 1-7","2012","66 and older","indirect migration background","","","","","5"
"5 on scale 1-7","2012","35-65 y.","direct migration background","","","","","5"
"5 on scale 1-7","2012","66 and older","no migration background","","","","","5"
"5 on scale 1-7","2012","16-34 y.","direct migration background","","","","","5"
"5 on scale 1-7","2012","16-34 y.","indirect migration background","","","","","5"
"5 on scale 1-7","2012","35-65 y.","no migration background","","","","","5"
"5 on scale 1-7","2012","16-34 y.","no migration background","","","","","5"
"6 on scale 1-7","2012","66 and older","no migration background","","","","","6"
"6 on scale 1-7","2012","66 and older","direct migration background","","","","","6"
"6 on scale 1-7","2012","35-65 y.","indirect migration background","","","","","6"
"6 on scale 1-7","2012","16-34 y.","no migration background","","","","","6"
"6 on scale 1-7","2012","16-34 y.","direct migration background","","","","","6"
"6 on scale 1-7","2012","16-34 y.","indirect migration background","","","","","6"
"6 on scale 1-7","2012","35-65 y.","direct migration background","","","","","6"
"6 on scale 1-7","2012","66 and older","indirect migration background","","","","","6"
"6 on scale 1-7","2012","35-65 y.","no migration background","","","","","6"
"7 Strongly agree","2012","66 and older","indirect migration background","","","","","7"
"7 Strongly agree","2012","35-65 y.","indirect migration background","","","","","7"
"7 Strongly agree","2012","66 and older","no migration background","","","","","7"
"7 Strongly agree","2012","66 and older","direct migration background","","","","","7"
"7 Strongly agree","2012","35-65 y.","no migration background","","","","","7"
"7 Strongly agree","2012","35-65 y.","direct migration background","","","","","7"
"7 Strongly agree","2012","16-34 y.","no migration background","","","","","7"
"7 Strongly agree","2012","16-34 y.","direct migration background","","","","","7"
"7 Strongly agree","2012","16-34 y.","indirect migration background","","","","","7"
"1 Strongly disagree","2013","35-65 y.","direct migration background","","","","","1"
"1 Strongly disagree","2013","35-65 y.","indirect migration background","","","","","1"
"1 Strongly disagree","2013","66 and older","no migration background","","","","","1"
"1 Strongly disagree","2013","66 and older","direct migration background","","","","","1"
"1 Strongly disagree","2013","66 and older","indirect migration background","","","","","1"
"1 Strongly disagree","2013","16-34 y.","direct migration background","","","","","1"
"1 Strongly disagree","2013","16-34 y.","no migration background","","","","","1"
"1 Strongly disagree","2013","16-34 y.","indirect migration background","","","","","1"
"1 Strongly disagree","2013","35-65 y.","no migration background","","","","","1"
"2 on scale 1-7 ","2013","35-65 y.","indirect migration background","","","","","2"
"2 on scale 1-7 ","2013","16-34 y.","no migration background","","","","","2"
"2 on scale 1-7 ","2013","35-65 y.","direct migration background","","","","","2"
"2 on scale 1-7 ","2013","66 and older","no migration background","","","","","2"
"2 on scale 1-7 ","2013","66 and older","direct migration background","","","","","2"
"2 on scale 1-7 ","2013","66 and older","indirect migration background","","","","","2"
"2 on scale 1-7 ","2013","16-34 y.","direct migration background","","","","","2"
"2 on scale 1-7 ","2013","16-34 y.","indirect migration background","","","","","2"
"2 on scale 1-7 ","2013","35-65 y.","no migration background","","","","","2"
"3 on scale 1-7 ","2013","35-65 y.","indirect migration background","","","","","3"
"3 on scale 1-7 ","2013","35-65 y.","direct migration background","","","","","3"
"3 on scale 1-7 ","2013","66 and older","no migration background","","","","","3"
"3 on scale 1-7 ","2013","66 and older","direct migration background","","","","","3"
"3 on scale 1-7 ","2013","66 and older","indirect migration background","","","","","3"
"3 on scale 1-7 ","2013","16-34 y.","no migration background","","","","","3"
"3 on scale 1-7 ","2013","16-34 y.","direct migration background","","","","","3"
"3 on scale 1-7 ","2013","16-34 y.","indirect migration background","","","","","3"
"3 on scale 1-7 ","2013","35-65 y.","no migration background","","","","","3"
"4 on scale 1-7","2013","66 and older","no migration background","","","","","4"
"4 on scale 1-7","2013","66 and older","direct migration background","","","","","4"
"4 on scale 1-7","2013","66 and older","indirect migration background","","","","","4"
"4 on scale 1-7","2013","16-34 y.","no migration background","","","","","4"
"4 on scale 1-7","2013","35-65 y.","indirect migration background","","","","","4"
"4 on scale 1-7","2013","16-34 y.","direct migration background","","","","","4"
"4 on scale 1-7","2013","35-65 y.","direct migration background","","","","","4"
"4 on scale 1-7","2013","35-65 y.","no migration background","","","","","4"
"4 on scale 1-7","2013","16-34 y.","indirect migration background","","","","","4"
"5 on scale 1-7","2013","35-65 y.","indirect migration background","","","","","5"
"5 on scale 1-7","2013","35-65 y.","direct migration background","","","","","5"
"5 on scale 1-7","2013","66 and older","no migration background","","","","","5"
"5 on scale 1-7","2013","66 and older","direct migration background","","","","","5"
"5 on scale 1-7","2013","66 and older","indirect migration background","","","","","5"
"5 on scale 1-7","2013","16-34 y.","direct migration background","","","","","5"
"5 on scale 1-7","2013","16-34 y.","indirect migration background","","","","","5"
"5 on scale 1-7","2013","35-65 y.","no migration background","","","","","5"
"5 on scale 1-7","2013","16-34 y.","no migration background","","","","","5"
"6 on scale 1-7","2013","66 and older","no migration background","","","","","6"
"6 on scale 1-7","2013","35-65 y.","indirect migration background","","","","","6"
"6 on scale 1-7","2013","35-65 y.","direct migration background","","","","","6"
"6 on scale 1-7","2013","66 and older","direct migration background","","","","","6"
"6 on scale 1-7","2013","66 and older","indirect migration background","","","","","6"
"6 on scale 1-7","2013","16-34 y.","no migration background","","","","","6"
"6 on scale 1-7","2013","16-34 y.","direct migration background","","","","","6"
"6 on scale 1-7","2013","16-34 y.","indirect migration background","","","","","6"
"6 on scale 1-7","2013","35-65 y.","no migration background","","","","","6"
"7 Strongly agree","2013","35-65 y.","indirect migration background","","","","","7"
"7 Strongly agree","2013","66 and older","no migration background","","","","","7"
"7 Strongly agree","2013","66 and older","direct migration background","","","","","7"
"7 Strongly agree","2013","66 and older","indirect migration background","","","","","7"
"7 Strongly agree","2013","16-34 y.","no migration background","","","","","7"
"7 Strongly agree","2013","16-34 y.","direct migration background","","","","","7"
"7 Strongly agree","2013","16-34 y.","indirect migration background","","","","","7"
"7 Strongly agree","2013","35-65 y.","no migration background","","","","","7"
"7 Strongly agree","2013","35-65 y.","direct migration background","","","","","7"
"1 Strongly disagree","2014","35-65 y.","direct migration background","","","","","1"
"1 Strongly disagree","2014","35-65 y.","indirect migration background","","","","","1"
"1 Strongly disagree","2014","66 and older","no migration background","","","","","1"
"1 Strongly disagree","2014","66 and older","direct migration background","","","","","1"
"1 Strongly disagree","2014","66 and older","indirect migration background","","","","","1"
"1 Strongly disagree","2014","16-34 y.","no migration background","","","","","1"
"1 Strongly disagree","2014","16-34 y.","direct migration background","","","","","1"
"1 Strongly disagree","2014","16-34 y.","indirect migration background","","","","","1"
"1 Strongly disagree","2014","35-65 y.","no migration background","","","","","1"
"2 on scale 1-7 ","2014","66 and older","direct migration background","","","","","2"
"2 on scale 1-7 ","2014","35-65 y.","indirect migration background","","","","","2"
"2 on scale 1-7 ","2014","66 and older","no migration background","","","","","2"
"2 on scale 1-7 ","2014","66 and older","indirect migration background","","","","","2"
"2 on scale 1-7 ","2014","16-34 y.","no migration background","","","","","2"
"2 on scale 1-7 ","2014","35-65 y.","direct migration background","","","","","2"
"2 on scale 1-7 ","2014","16-34 y.","indirect migration background","","","","","2"
"2 on scale 1-7 ","2014","16-34 y.","direct migration background","","","","","2"
"2 on scale 1-7 ","2014","35-65 y.","no migration background","","","","","2"
"3 on scale 1-7 ","2014","35-65 y.","indirect migration background","","","","","3"
"3 on scale 1-7 ","2014","35-65 y.","direct migration background","","","","","3"
"3 on scale 1-7 ","2014","66 and older","no migration background","","","","","3"
"3 on scale 1-7 ","2014","66 and older","direct migration background","","","","","3"
"3 on scale 1-7 ","2014","66 and older","indirect migration background","","","","","3"
"3 on scale 1-7 ","2014","16-34 y.","no migration background","","","","","3"
"3 on scale 1-7 ","2014","16-34 y.","direct migration background","","","","","3"
"3 on scale 1-7 ","2014","16-34 y.","indirect migration background","","","","","3"
"3 on scale 1-7 ","2014","35-65 y.","no migration background","","","","","3"
"4 on scale 1-7","2014","66 and older","direct migration background","","","","","4"
"4 on scale 1-7","2014","66 and older","no migration background","","","","","4"
"4 on scale 1-7","2014","66 and older","indirect migration background","","","","","4"
"4 on scale 1-7","2014","16-34 y.","no migration background","","","","","4"
"4 on scale 1-7","2014","16-34 y.","direct migration background","","","","","4"
"4 on scale 1-7","2014","35-65 y.","indirect migration background","","","","","4"
"4 on scale 1-7","2014","35-65 y.","direct migration background","","","","","4"
"4 on scale 1-7","2014","16-34 y.","indirect migration background","","","","","4"
"4 on scale 1-7","2014","35-65 y.","no migration background","","","","","4"
"5 on scale 1-7","2014","35-65 y.","indirect migration background","","","","","5"
"5 on scale 1-7","2014","66 and older","no migration background","","","","","5"
"5 on scale 1-7","2014","35-65 y.","direct migration background","","","","","5"
"5 on scale 1-7","2014","66 and older","direct migration background","","","","","5"
"5 on scale 1-7","2014","66 and older","indirect migration background","","","","","5"
"5 on scale 1-7","2014","16-34 y.","direct migration background","","","","","5"
"5 on scale 1-7","2014","16-34 y.","indirect migration background","","","","","5"
"5 on scale 1-7","2014","35-65 y.","no migration background","","","","","5"
"5 on scale 1-7","2014","16-34 y.","no migration background","","","","","5"
"6 on scale 1-7","2014","66 and older","direct migration background","","","","","6"
"6 on scale 1-7","2014","35-65 y.","indirect migration background","","","","","6"
"6 on scale 1-7","2014","66 and older","no migration background","","","","","6"
"6 on scale 1-7","2014","16-34 y.","no migration background","","","","","6"
"6 on scale 1-7","2014","35-65 y.","direct migration background","","","","","6"
"6 on scale 1-7","2014","66 and older","indirect migration background","","","","","6"
"6 on scale 1-7","2014","16-34 y.","direct migration background","","","","","6"
"6 on scale 1-7","2014","16-34 y.","indirect migration background","","","","","6"
"6 on scale 1-7","2014","35-65 y.","no migration background","","","","","6"
"7 Strongly agree","2014","35-65 y.","indirect migration background","","","","","7"
"7 Strongly agree","2014","66 and older","no migration background","","","","","7"
"7 Strongly agree","2014","66 and older","indirect migration background","","","","","7"
"7 Strongly agree","2014","66 and older","direct migration background","","","","","7"
"7 Strongly agree","2014","16-34 y.","no migration background","","","","","7"
"7 Strongly agree","2014","16-34 y.","direct migration background","","","","","7"
"7 Strongly agree","2014","16-34 y.","indirect migration background","","","","","7"
"7 Strongly agree","2014","35-65 y.","no migration background","","","","","7"
"7 Strongly agree","2014","35-65 y.","direct migration background","","","","","7"
"1 Strongly disagree","2015","35-65 y.","direct migration background","1319","0.357427985966147","0.341443267844448","0.373412704087847","1"
"1 Strongly disagree","2015","35-65 y.","indirect migration background","219","0.281908878852258","0.248141289373566","0.315676468330949","1"
"1 Strongly disagree","2015","66 and older","no migration background","1249","0.282030717481819","0.268887604065467","0.295173830898171","1"
"1 Strongly disagree","2015","66 and older","direct migration background","162","0.338935564584909","0.294247666957637","0.383623462212181","1"
"1 Strongly disagree","2015","66 and older","indirect migration background","1","","","","1"
"1 Strongly disagree","2015","16-34 y.","no migration background","785","0.201029559790433","0.188207608415264","0.213851511165603","1"
"1 Strongly disagree","2015","16-34 y.","direct migration background","706","0.34186097833855","0.320425297629936","0.363296659047163","1"
"1 Strongly disagree","2015","16-34 y.","indirect migration background","278","0.259818715776746","0.23259767177502","0.287039759778473","1"
"1 Strongly disagree","2015","35-65 y.","no migration background","2753","0.226521205337941","0.218696844647201","0.234345566028681","1"
"2 on scale 1-7 ","2015","66 and older","indirect migration background","1","","","","2"
"2 on scale 1-7 ","2015","35-65 y.","indirect migration background","156","0.226843185673469","0.195412593282062","0.258273778064877","2"
"2 on scale 1-7 ","2015","66 and older","no migration background","1087","0.242985708750104","0.230458926670455","0.255512490829754","2"
"2 on scale 1-7 ","2015","66 and older","direct migration background","93","0.209182782698771","0.170784616685446","0.247580948712096","2"
"2 on scale 1-7 ","2015","16-34 y.","no migration background","1119","0.312235870822453","0.297410008361565","0.327061733283342","2"
"2 on scale 1-7 ","2015","35-65 y.","direct migration background","767","0.215669050358198","0.201950968464959","0.229387132251437","2"
"2 on scale 1-7 ","2015","16-34 y.","indirect migration background","245","0.230526681709665","0.204383532964319","0.256669830455012","2"
"2 on scale 1-7 ","2015","35-65 y.","no migration background","2960","0.267200469849436","0.258929024121065","0.275471915577806","2"
"2 on scale 1-7 ","2015","16-34 y.","direct migration background","436","0.25723986111225","0.237486221743143","0.276993500481358","2"
"3 on scale 1-7 ","2015","66 and older","no migration background","786","0.167880333871146","0.156963670393659","0.178796997348633","3"
"3 on scale 1-7 ","2015","35-65 y.","indirect migration background","111","0.164026815405475","0.136235474365557","0.191818156445394","3"
"3 on scale 1-7 ","2015","35-65 y.","direct migration background","440","0.128694530331434","0.117525510381824","0.139863550281044","3"
"3 on scale 1-7 ","2015","66 and older","direct migration background","65","0.150232539417145","0.11650058470434","0.183964494129949","3"
"3 on scale 1-7 ","2015","35-65 y.","no migration background","1954","0.18262112268997","0.175399123520926","0.189843121859014","3"
"3 on scale 1-7 ","2015","66 and older","indirect migration background","1","","","","3"
"3 on scale 1-7 ","2015","16-34 y.","no migration background","671","0.185219173917278","0.172790574791043","0.197647773043514","3"
"3 on scale 1-7 ","2015","16-34 y.","direct migration background","222","0.121273880202488","0.10652143202359","0.136026328381386","3"
"3 on scale 1-7 ","2015","16-34 y.","indirect migration background","151","0.176863028930184","0.153179026593086","0.200547031267281","3"
"4 on scale 1-7","2015","66 and older","direct migration background","51","0.150161853591877","0.116436432818225","0.18388727436553","4"
"4 on scale 1-7","2015","66 and older","indirect migration background","","","","","4"
"4 on scale 1-7","2015","16-34 y.","no migration background","547","0.146644439506966","0.135326780100275","0.157962098913658","4"
"4 on scale 1-7","2015","16-34 y.","direct migration background","215","0.113900015986126","0.0995432391359363","0.128256792836316","4"
"4 on scale 1-7","2015","16-34 y.","indirect migration background","120","0.132196442267516","0.111172163387623","0.153220721147409","4"
"4 on scale 1-7","2015","35-65 y.","indirect migration background","71","0.119776726852816","0.0954076797319575","0.144145773973674","4"
"4 on scale 1-7","2015","66 and older","no migration background","643","0.139007003334982","0.128902493114122","0.149111513555842","4"
"4 on scale 1-7","2015","35-65 y.","direct migration background","408","0.135954534991544","0.124522726279874","0.147386343703215","4"
"4 on scale 1-7","2015","35-65 y.","no migration background","1580","0.150402329623942","0.143720365142806","0.157084294105078","4"
"5 on scale 1-7","2015","66 and older","no migration background","372","0.0854923968233241","0.0773255478526586","0.0936592457939897","5"
"5 on scale 1-7","2015","35-65 y.","indirect migration background","61","0.111033749983859","0.0874547140627645","0.134612785904954","5"
"5 on scale 1-7","2015","16-34 y.","direct migration background","129","0.0775319702592343","0.0654463271506731","0.0896176133677954","5"
"5 on scale 1-7","2015","35-65 y.","direct migration background","226","0.0642553880152196","0.0560767074807038","0.0724340685497353","5"
"5 on scale 1-7","2015","66 and older","direct migration background","24","","","","5"
"5 on scale 1-7","2015","66 and older","indirect migration background","1","","","","5"
"5 on scale 1-7","2015","16-34 y.","no migration background","341","0.0876611218750787","0.0786133756235879","0.0967088681265696","5"
"5 on scale 1-7","2015","16-34 y.","indirect migration background","89","0.0956496269591376","0.0773934215652622","0.113905832353013","5"
"5 on scale 1-7","2015","35-65 y.","no migration background","897","0.0886696116517201","0.0833559297293147","0.0939832935741255","5"
"6 on scale 1-7","2015","66 and older","no migration background","206","0.0491122270240231","0.0428003785699348","0.0554240754781114","6"
"6 on scale 1-7","2015","35-65 y.","indirect migration background","24","","","","6"
"6 on scale 1-7","2015","66 and older","direct migration background","26","","","","6"
"6 on scale 1-7","2015","16-34 y.","no migration background","154","0.0417925777335006","0.0353902462885868","0.0481949091784144","6"
"6 on scale 1-7","2015","35-65 y.","direct migration background","132","0.0408552736426238","0.0342526592337004","0.0474578880515472","6"
"6 on scale 1-7","2015","16-34 y.","direct migration background","74","0.0370311454989519","0.028497327293584","0.0455649637043197","6"
"6 on scale 1-7","2015","16-34 y.","indirect migration background","54","0.0561828781925205","0.0418891200407709","0.07047663634427","6"
"6 on scale 1-7","2015","66 and older","indirect migration background","","","","","6"
"6 on scale 1-7","2015","35-65 y.","no migration background","443","0.044216950846699","0.0403741818151234","0.0480597198782747","6"
"7 Strongly agree","2015","35-65 y.","indirect migration background","40","0.065426110188842","0.0468678065615993","0.0839844138160848","7"
"7 Strongly agree","2015","66 and older","no migration background","160","0.033491612714602","0.0282366702983577","0.0387465551308463","7"
"7 Strongly agree","2015","66 and older","direct migration background","10","","","","7"
"7 Strongly agree","2015","66 and older","indirect migration background","1","","","","7"
"7 Strongly agree","2015","16-34 y.","no migration background","136","0.0254172563542894","0.0203818734387035","0.0304526392698753","7"
"7 Strongly agree","2015","16-34 y.","direct migration background","99","0.0511621486024001","0.0412052500711233","0.0611190471336768","7"
"7 Strongly agree","2015","16-34 y.","indirect migration background","60","0.0487626261642305","0.0353939467776311","0.0621313055508298","7"
"7 Strongly agree","2015","35-65 y.","no migration background","407","0.0403683100002921","0.0366891997742647","0.0440474202263195","7"
"7 Strongly agree","2015","35-65 y.","direct migration background","161","0.0571432366948331","0.0494012025890371","0.0648852708006292","7"
"1 Strongly disagree","2016","35-65 y.","direct migration background","1390","0.659260833576739","0.637420037018599","0.681101630134879","1"
"1 Strongly disagree","2016","35-65 y.","indirect migration background","1","","","","1"
"1 Strongly disagree","2016","66 and older","no migration background","","","","","1"
"1 Strongly disagree","2016","66 and older","direct migration background","19","","","","1"
"1 Strongly disagree","2016","66 and older","indirect migration background","","","","","1"
"1 Strongly disagree","2016","16-34 y.","direct migration background","1651","0.590546096515499","0.570998875606804","0.610093317424195","1"
"1 Strongly disagree","2016","16-34 y.","indirect migration background","5","","","","1"
"1 Strongly disagree","2016","35-65 y.","no migration background","","","","","1"
"1 Strongly disagree","2016","16-34 y.","no migration background","2","","","","1"
"2 on scale 1-7 ","2016","35-65 y.","indirect migration background","1","","","","2"
"2 on scale 1-7 ","2016","35-65 y.","direct migration background","144","0.132998444380781","0.117350329473183","0.148646559288378","2"
"2 on scale 1-7 ","2016","66 and older","indirect migration background","","","","","2"
"2 on scale 1-7 ","2016","66 and older","no migration background","","","","","2"
"2 on scale 1-7 ","2016","66 and older","direct migration background","4","","","","2"
"2 on scale 1-7 ","2016","16-34 y.","no migration background","4","","","","2"
"2 on scale 1-7 ","2016","16-34 y.","direct migration background","223","0.109245354321287","0.0968449413585912","0.121645767283983","2"
"2 on scale 1-7 ","2016","16-34 y.","indirect migration background","2","","","","2"
"2 on scale 1-7 ","2016","35-65 y.","no migration background","1","","","","2"
"3 on scale 1-7 ","2016","35-65 y.","direct migration background","66","0.0542043712246839","0.0437705206142107","0.0646382218351571","3"
"3 on scale 1-7 ","2016","66 and older","no migration background","","","","","3"
"3 on scale 1-7 ","2016","35-65 y.","indirect migration background","1","","","","3"
"3 on scale 1-7 ","2016","66 and older","direct migration background","2","","","","3"
"3 on scale 1-7 ","2016","66 and older","indirect migration background","","","","","3"
"3 on scale 1-7 ","2016","16-34 y.","no migration background","1","","","","3"
"3 on scale 1-7 ","2016","35-65 y.","no migration background","","","","","3"
