"plh0206i02","year","pgisced97","n","percent","lower_confidence","upper_confidence"
"6 on scale 1-7","2014","general elemantary","","","",""
"6 on scale 1-7","2014","middle vocational","","","",""
"6 on scale 1-7","2014","vocational + Abi","","","",""
"6 on scale 1-7","2014","higher vocational","","","",""
"6 on scale 1-7","2014","higher education","","","",""
"7 Strongly agree","2014","in school","","","",""
"7 Strongly agree","2014","inadequately","","","",""
"7 Strongly agree","2014","general elemantary","","","",""
"7 Strongly agree","2014","middle vocational","","","",""
"7 Strongly agree","2014","vocational + Abi","","","",""
"7 Strongly agree","2014","higher vocational","","","",""
"7 Strongly agree","2014","higher education","","","",""
"1 Strongly disagree","2015","in school","89","0.209973948039434","0.168806155332997","0.251141740745871"
"1 Strongly disagree","2015","inadequately","156","0.292630777604608","0.253144510086269","0.332117045122948"
"1 Strongly disagree","2015","general elemantary","895","0.30000154781403","0.283402894950851","0.316600200677208"
"1 Strongly disagree","2015","middle vocational","3277","0.251218207284782","0.243510081636907","0.258926332932657"
"1 Strongly disagree","2015","vocational + Abi","678","0.261878515299917","0.243277052820374","0.280479977779459"
"1 Strongly disagree","2015","higher vocational","360","0.226772881678998","0.205845301176435","0.24770046218156"
"1 Strongly disagree","2015","higher education","1854","0.250710856289502","0.240097178135486","0.261324534443518"
"2 on scale 1-7 ","2015","in school","115","0.283037282369803","0.23750449075103","0.328570073988576"
"2 on scale 1-7 ","2015","inadequately","104","0.168075325466742","0.135622165822635","0.200528485110849"
"2 on scale 1-7 ","2015","general elemantary","629","0.22455425764711","0.209439579292961","0.23966893600126"
"2 on scale 1-7 ","2015","middle vocational","2937","0.243972410543024","0.236339594911238","0.251605226174809"
"2 on scale 1-7 ","2015","vocational + Abi","602","0.281165726722846","0.262144925359439","0.300186528086252"
"2 on scale 1-7 ","2015","higher vocational","405","0.269950058591789","0.247763603270708","0.29213651391287"
"2 on scale 1-7 ","2015","higher education","1915","0.30958025176905","0.298258911306791","0.32090159223131"
"3 on scale 1-7 ","2015","in school","61","0.186707405997153","0.147319912007544","0.226094899986762"
"3 on scale 1-7 ","2015","inadequately","54","0.125945993749517","0.0971505141954808","0.154741473303554"
"3 on scale 1-7 ","2015","general elemantary","416","0.135886983909884","0.123475127063264","0.148298840756504"
"3 on scale 1-7 ","2015","middle vocational","2023","0.171886681706187","0.165181483966799","0.178591879445574"
"3 on scale 1-7 ","2015","vocational + Abi","352","0.195229679535585","0.178459329453535","0.212000029617635"
"3 on scale 1-7 ","2015","higher vocational","279","0.165933464033314","0.147340986661624","0.184525941405004"
"3 on scale 1-7 ","2015","higher education","1114","0.186046502734296","0.176517111095562","0.19557589437303"
"4 on scale 1-7","2015","in school","55","0.163980185509073","0.126555501627678","0.201404869390468"
"4 on scale 1-7","2015","inadequately","60","0.136263374865781","0.106488959601325","0.166037790130237"
"4 on scale 1-7","2015","general elemantary","375","0.137159008727649","0.124698375635807","0.149619641819491"
"4 on scale 1-7","2015","middle vocational","1785","0.151122001289682","0.144756507798047","0.157487494781317"
"4 on scale 1-7","2015","vocational + Abi","228","0.117828922400553","0.104188255847281","0.131469588953825"
"4 on scale 1-7","2015","higher vocational","236","0.151996419289768","0.134053816420174","0.169939022159362"
"4 on scale 1-7","2015","higher education","805","0.135864969922406","0.127474250909484","0.144255688935328"
"5 on scale 1-7","2015","in school","32","0.0828805139258829","0.055013313139155","0.110747714712611"
"5 on scale 1-7","2015","inadequately","52","0.113282829475857","0.0857761855164292","0.140789473435285"
"5 on scale 1-7","2015","general elemantary","248","0.084674249935714","0.0745904069657024","0.0947580929057255"
"5 on scale 1-7","2015","middle vocational","1038","0.0875206348251996","0.0824982226970554","0.0925430469533438"
"5 on scale 1-7","2015","vocational + Abi","134","0.0835461489403587","0.0718389836412965","0.095253314239421"
"5 on scale 1-7","2015","higher vocational","138","0.113118012742633","0.0972884570961672","0.1289475683891"
"5 on scale 1-7","2015","higher education","444","0.0723599992020504","0.0660155542383002","0.0787044441658005"
"6 on scale 1-7","2015","in school","","","",""
"6 on scale 1-7","2015","inadequately","31","0.0397741991919909","0.0228132399430349","0.056735158440947"
"6 on scale 1-7","2015","general elemantary","167","0.0599862258874434","0.0513850974509747","0.0685873543239121"
"6 on scale 1-7","2015","middle vocational","539","0.0490579423964028","0.0452193032873135","0.0528965815054921"
"6 on scale 1-7","2015","vocational + Abi","68","0.0299595535311189","0.0227468875219452","0.0371722195402925"
"6 on scale 1-7","2015","higher vocational","66","0.0320018352552866","0.0232056446242857","0.0407980258862875"
"6 on scale 1-7","2015","higher education","197","0.0342728154639678","0.029817722780762","0.0387279081471737"
"7 Strongly agree","2015","in school","","","",""
"7 Strongly agree","2015","inadequately","53","0.124027499645503","0.0954208344281171","0.152634164862889"
"7 Strongly agree","2015","general elemantary","198","0.0577377260781698","0.0492892516408591","0.0661862005154806"
"7 Strongly agree","2015","middle vocational","563","0.0452221219547229","0.041529182105564","0.0489150618038818"
"7 Strongly agree","2015","vocational + Abi","84","0.0303914535696215","0.0231286017143836","0.0376543054248594"
"7 Strongly agree","2015","higher vocational","54","0.040227328408211","0.0304072555794717","0.0500474012369502"
"7 Strongly agree","2015","higher education","77","0.011164604618728","0.00859161342689771","0.0137375958105583"
"1 Strongly disagree","2016","in school","","","",""
"1 Strongly disagree","2016","inadequately","1071","0.619252689842968","0.594769486947527","0.643735892738409"
"1 Strongly disagree","2016","general elemantary","572","0.564987732338709","0.531055578592881","0.598919886084537"
"1 Strongly disagree","2016","middle vocational","556","0.619808319435317","0.585653874189209","0.653962764681425"
"1 Strongly disagree","2016","vocational + Abi","76","0.371174889171723","0.280478692824762","0.461871085518683"
"1 Strongly disagree","2016","higher vocational","","","",""
"1 Strongly disagree","2016","higher education","564","0.575523878034668","0.540476162305929","0.610571593763407"
"2 on scale 1-7 ","2016","in school","","","",""
"2 on scale 1-7 ","2016","inadequately","116","0.0960598691297518","0.081201994552383","0.110917743707121"
"2 on scale 1-7 ","2016","general elemantary","78","0.13033065254","0.107287519288562","0.153373785791438"
"2 on scale 1-7 ","2016","middle vocational","66","0.146797628274859","0.121897431628443","0.171697824921275"
"2 on scale 1-7 ","2016","vocational + Abi","","","",""
"2 on scale 1-7 ","2016","higher vocational","","","",""
"2 on scale 1-7 ","2016","higher education","80","0.145642851406272","0.120629854635436","0.170655848177108"
"3 on scale 1-7 ","2016","in school","","","",""
"3 on scale 1-7 ","2016","inadequately","63","0.0699754653858409","0.057112652281039","0.0828382784906428"
"3 on scale 1-7 ","2016","general elemantary","42","0.0792526167066962","0.0607634126045005","0.0977418208088919"
"3 on scale 1-7 ","2016","middle vocational","43","0.0561712663338649","0.0399710454821465","0.0723714871855833"
"3 on scale 1-7 ","2016","vocational + Abi","","","",""
"3 on scale 1-7 ","2016","higher vocational","","","",""
"3 on scale 1-7 ","2016","higher education","42","0.0662654458506294","0.0486271473006471","0.0839037444006117"
"4 on scale 1-7","2016","in school","","","",""
"4 on scale 1-7","2016","inadequately","63","0.054376638171997","0.0429430871983748","0.0658101891456192"
"4 on scale 1-7","2016","general elemantary","43","0.0606295945189164","0.0442952416413335","0.0769639473964993"
"4 on scale 1-7","2016","middle vocational","40","0.0628342414975846","0.0457606995869705","0.0799077834081987"
"4 on scale 1-7","2016","vocational + Abi","","","",""
"4 on scale 1-7","2016","higher vocational","","","",""
"4 on scale 1-7","2016","higher education","","","",""
"5 on scale 1-7","2016","in school","","","",""
"5 on scale 1-7","2016","inadequately","52","0.0642541240791424","0.0518905133281272","0.0766177348301575"
"5 on scale 1-7","2016","general elemantary","","","",""
"5 on scale 1-7","2016","middle vocational","","","",""
"5 on scale 1-7","2016","vocational + Abi","","","",""
"5 on scale 1-7","2016","higher vocational","","","",""
"5 on scale 1-7","2016","higher education","","","",""
"6 on scale 1-7","2016","in school","","","",""
"6 on scale 1-7","2016","inadequately","39","0.0289440930519476","0.0204909552484942","0.037397230855401"
"6 on scale 1-7","2016","general elemantary","","","",""
"6 on scale 1-7","2016","middle vocational","","","",""
"6 on scale 1-7","2016","vocational + Abi","","","",""
"6 on scale 1-7","2016","higher vocational","","","",""
"6 on scale 1-7","2016","higher education","","","",""
"7 Strongly agree","2016","in school","","","",""
"7 Strongly agree","2016","inadequately","107","0.0671371203383522","0.0545186671885161","0.0797555734881883"
"7 Strongly agree","2016","general elemantary","44","0.0401878058904493","0.0267452625802932","0.0536303492006055"
"7 Strongly agree","2016","middle vocational","","","",""
"7 Strongly agree","2016","vocational + Abi","","","",""
"7 Strongly agree","2016","higher vocational","","","",""
"7 Strongly agree","2016","higher education","","","",""
"1 Strongly disagree","2017","in school","","","",""
"1 Strongly disagree","2017","inadequately","865","0.72602373648847","0.700608883740071","0.751438589236869"
"1 Strongly disagree","2017","general elemantary","422","0.700256065041627","0.661578658081453","0.738933472001802"
"1 Strongly disagree","2017","middle vocational","326","0.737647715918605","0.696307723910799","0.77898770792641"
"1 Strongly disagree","2017","vocational + Abi","56","0.701378442876466","0.593394214253941","0.80936267149899"
"1 Strongly disagree","2017","higher vocational","","","",""
"1 Strongly disagree","2017","higher education","331","0.722441689172181","0.680742775068859","0.764140603275502"
"2 on scale 1-7 ","2017","in school","","","",""
"2 on scale 1-7 ","2017","inadequately","123","0.105084907390034","0.0876099225422957","0.122559892237772"
"2 on scale 1-7 ","2017","general elemantary","53","0.138407542653131","0.109254456796484","0.167560628509778"
"2 on scale 1-7 ","2017","middle vocational","41","0.0705872025159916","0.0465174972782494","0.0946569077537339"
"2 on scale 1-7 ","2017","vocational + Abi","","","",""
"2 on scale 1-7 ","2017","higher vocational","","","",""
"2 on scale 1-7 ","2017","higher education","41","0.132570656270696","0.100992484281342","0.16414882826005"
"3 on scale 1-7 ","2017","in school","","","",""
"3 on scale 1-7 ","2017","inadequately","46","0.0314491908271344","0.0215038044353743","0.0413945772188945"
"3 on scale 1-7 ","2017","general elemantary","","","",""
"3 on scale 1-7 ","2017","middle vocational","","","",""
"3 on scale 1-7 ","2017","vocational + Abi","","","",""
"3 on scale 1-7 ","2017","higher vocational","","","",""
"3 on scale 1-7 ","2017","higher education","","","",""
"4 on scale 1-7","2017","in school","","","",""
"4 on scale 1-7","2017","inadequately","46","0.0439556504358199","0.0322740568212552","0.0556372440503846"
"4 on scale 1-7","2017","general elemantary","","","",""
"4 on scale 1-7","2017","middle vocational","","","",""
"4 on scale 1-7","2017","vocational + Abi","","","",""
"4 on scale 1-7","2017","higher vocational","","","",""
"4 on scale 1-7","2017","higher education","","","",""
"5 on scale 1-7","2017","in school","","","",""
"5 on scale 1-7","2017","inadequately","31","0.028569476151051","0.0190762739750716","0.0380626783270303"
"5 on scale 1-7","2017","general elemantary","","","",""
"5 on scale 1-7","2017","middle vocational","","","",""
"5 on scale 1-7","2017","vocational + Abi","","","",""
"5 on scale 1-7","2017","higher vocational","","","",""
"5 on scale 1-7","2017","higher education","","","",""
"6 on scale 1-7","2017","in school","","","",""
"6 on scale 1-7","2017","inadequately","","","",""
"6 on scale 1-7","2017","general elemantary","","","",""
"6 on scale 1-7","2017","middle vocational","","","",""
"6 on scale 1-7","2017","vocational + Abi","","","",""
"6 on scale 1-7","2017","higher vocational","","","",""
"6 on scale 1-7","2017","higher education","","","",""
"7 Strongly agree","2017","in school","","","",""
"7 Strongly agree","2017","inadequately","56","0.0523642402500983","0.039670376208035","0.0650581042921617"
"7 Strongly agree","2017","general elemantary","","","",""
"7 Strongly agree","2017","middle vocational","","","",""
"7 Strongly agree","2017","vocational + Abi","","","",""
"7 Strongly agree","2017","higher vocational","","","",""
"7 Strongly agree","2017","higher education","","","",""
"1 Strongly disagree","2018","in school","","","",""
"1 Strongly disagree","2018","inadequately","114","0.701624214156459","0.630728142439516","0.772520285873403"
"1 Strongly disagree","2018","general elemantary","59","0.63256667914122","0.53510663832788","0.730026719954559"
"1 Strongly disagree","2018","middle vocational","38","0.638299666694778","0.51131434907371","0.765284984315846"
"1 Strongly disagree","2018","vocational + Abi","","","",""
"1 Strongly disagree","2018","higher vocational","","","",""
"1 Strongly disagree","2018","higher education","37","0.835724081570532","0.731978774307325","0.939469388833739"
"2 on scale 1-7 ","2018","in school","","","",""
"2 on scale 1-7 ","2018","inadequately","","","",""
"2 on scale 1-7 ","2018","general elemantary","","","",""
"2 on scale 1-7 ","2018","middle vocational","","","",""
"2 on scale 1-7 ","2018","vocational + Abi","","","",""
"2 on scale 1-7 ","2018","higher vocational","","","",""
"2 on scale 1-7 ","2018","higher education","","","",""
"3 on scale 1-7 ","2018","in school","","","",""
"3 on scale 1-7 ","2018","inadequately","","","",""
"3 on scale 1-7 ","2018","general elemantary","","","",""
"3 on scale 1-7 ","2018","middle vocational","","","",""
"3 on scale 1-7 ","2018","vocational + Abi","","","",""
"3 on scale 1-7 ","2018","higher vocational","","","",""
"3 on scale 1-7 ","2018","higher education","","","",""
"4 on scale 1-7","2018","in school","","","",""
"4 on scale 1-7","2018","inadequately","","","",""
"4 on scale 1-7","2018","general elemantary","","","",""
"4 on scale 1-7","2018","middle vocational","","","",""
"4 on scale 1-7","2018","vocational + Abi","","","",""
"4 on scale 1-7","2018","higher vocational","","","",""
"4 on scale 1-7","2018","higher education","","","",""
"5 on scale 1-7","2018","in school","","","",""
"5 on scale 1-7","2018","inadequately","","","",""
"5 on scale 1-7","2018","general elemantary","","","",""
"5 on scale 1-7","2018","middle vocational","","","",""
"5 on scale 1-7","2018","vocational + Abi","","","",""
"5 on scale 1-7","2018","higher vocational","","","",""
"5 on scale 1-7","2018","higher education","","","",""
"6 on scale 1-7","2018","in school","","","",""
"6 on scale 1-7","2018","inadequately","","","",""
"6 on scale 1-7","2018","general elemantary","","","",""
"6 on scale 1-7","2018","middle vocational","","","",""
"6 on scale 1-7","2018","vocational + Abi","","","",""
"6 on scale 1-7","2018","higher vocational","","","",""
"6 on scale 1-7","2018","higher education","","","",""
"7 Strongly agree","2018","in school","","","",""
"7 Strongly agree","2018","inadequately","","","",""
"7 Strongly agree","2018","general elemantary","","","",""
"7 Strongly agree","2018","middle vocational","","","",""
"7 Strongly agree","2018","vocational + Abi","","","",""
"7 Strongly agree","2018","higher vocational","","","",""
"7 Strongly agree","2018","higher education","","","",""
"1 Strongly disagree","2019","in school","","","",""
"1 Strongly disagree","2019","inadequately","71","0.605683819385209","0.521996871652232","0.689370767118187"
"1 Strongly disagree","2019","general elemantary","","","",""
"1 Strongly disagree","2019","middle vocational","","","",""
"1 Strongly disagree","2019","vocational + Abi","","","",""
"1 Strongly disagree","2019","higher vocational","","","",""
"1 Strongly disagree","2019","higher education","","","",""
"2 on scale 1-7 ","2019","in school","","","",""
"2 on scale 1-7 ","2019","inadequately","","","",""
"2 on scale 1-7 ","2019","general elemantary","","","",""
"2 on scale 1-7 ","2019","middle vocational","","","",""
"2 on scale 1-7 ","2019","vocational + Abi","","","",""
"2 on scale 1-7 ","2019","higher vocational","","","",""
"2 on scale 1-7 ","2019","higher education","","","",""
"3 on scale 1-7 ","2019","in school","","","",""
"3 on scale 1-7 ","2019","inadequately","","","",""
"3 on scale 1-7 ","2019","general elemantary","","","",""
"3 on scale 1-7 ","2019","middle vocational","","","",""
"3 on scale 1-7 ","2019","vocational + Abi","","","",""
"3 on scale 1-7 ","2019","higher vocational","","","",""
"3 on scale 1-7 ","2019","higher education","","","",""
"4 on scale 1-7","2019","in school","","","",""
"4 on scale 1-7","2019","inadequately","","","",""
"4 on scale 1-7","2019","general elemantary","","","",""
"4 on scale 1-7","2019","middle vocational","","","",""
"4 on scale 1-7","2019","vocational + Abi","","","",""
"4 on scale 1-7","2019","higher vocational","","","",""
"4 on scale 1-7","2019","higher education","","","",""
"5 on scale 1-7","2019","in school","","","",""
"5 on scale 1-7","2019","inadequately","","","",""
"5 on scale 1-7","2019","general elemantary","","","",""
"5 on scale 1-7","2019","middle vocational","","","",""
"5 on scale 1-7","2019","vocational + Abi","","","",""
"5 on scale 1-7","2019","higher vocational","","","",""
"5 on scale 1-7","2019","higher education","","","",""
"6 on scale 1-7","2019","in school","","","",""
"6 on scale 1-7","2019","inadequately","","","",""
"6 on scale 1-7","2019","general elemantary","","","",""
"6 on scale 1-7","2019","middle vocational","","","",""
"6 on scale 1-7","2019","vocational + Abi","","","",""
"6 on scale 1-7","2019","higher vocational","","","",""
"6 on scale 1-7","2019","higher education","","","",""
"7 Strongly agree","2019","in school","","","",""
"7 Strongly agree","2019","inadequately","","","",""
"7 Strongly agree","2019","general elemantary","","","",""
"7 Strongly agree","2019","middle vocational","","","",""
"7 Strongly agree","2019","vocational + Abi","","","",""
"7 Strongly agree","2019","higher vocational","","","",""
"7 Strongly agree","2019","higher education","","","",""
