"plh0206i02","year","education","migback","n","percent","lower_confidence","upper_confidence"
"4 on scale 1-7","2008","no degree/no degree yet","direct migration background","","","",""
"4 on scale 1-7","2008","no degree/no degree yet","indirect migration background","","","",""
"5 on scale 1-7","2008","lower secondary degree","no migration background","","","",""
"5 on scale 1-7","2008","lower secondary degree","direct migration background","","","",""
"5 on scale 1-7","2008","lower secondary degree","indirect migration background","","","",""
"5 on scale 1-7","2008","secondary school degree","no migration background","","","",""
"5 on scale 1-7","2008","secondary school degree","direct migration background","","","",""
"5 on scale 1-7","2008","secondary school degree","indirect migration background","","","",""
"5 on scale 1-7","2008","college entrance qualification","no migration background","","","",""
"5 on scale 1-7","2008","college entrance qualification","direct migration background","","","",""
"5 on scale 1-7","2008","college entrance qualification","indirect migration background","","","",""
"5 on scale 1-7","2008","Other degree","no migration background","","","",""
"5 on scale 1-7","2008","Other degree","direct migration background","","","",""
"5 on scale 1-7","2008","Other degree","indirect migration background","","","",""
"5 on scale 1-7","2008","no degree/no degree yet","no migration background","","","",""
"5 on scale 1-7","2008","no degree/no degree yet","direct migration background","","","",""
"5 on scale 1-7","2008","no degree/no degree yet","indirect migration background","","","",""
"6 on scale 1-7","2008","lower secondary degree","no migration background","","","",""
"6 on scale 1-7","2008","lower secondary degree","direct migration background","","","",""
"6 on scale 1-7","2008","lower secondary degree","indirect migration background","","","",""
"6 on scale 1-7","2008","secondary school degree","no migration background","","","",""
"6 on scale 1-7","2008","secondary school degree","direct migration background","","","",""
"6 on scale 1-7","2008","secondary school degree","indirect migration background","","","",""
"6 on scale 1-7","2008","college entrance qualification","no migration background","","","",""
"6 on scale 1-7","2008","college entrance qualification","direct migration background","","","",""
"6 on scale 1-7","2008","college entrance qualification","indirect migration background","","","",""
"6 on scale 1-7","2008","Other degree","no migration background","","","",""
"6 on scale 1-7","2008","Other degree","direct migration background","","","",""
"6 on scale 1-7","2008","Other degree","indirect migration background","","","",""
"6 on scale 1-7","2008","no degree/no degree yet","no migration background","","","",""
"6 on scale 1-7","2008","no degree/no degree yet","direct migration background","","","",""
"6 on scale 1-7","2008","no degree/no degree yet","indirect migration background","","","",""
"7 Strongly agree","2008","lower secondary degree","no migration background","","","",""
"7 Strongly agree","2008","lower secondary degree","direct migration background","","","",""
"7 Strongly agree","2008","lower secondary degree","indirect migration background","","","",""
"7 Strongly agree","2008","secondary school degree","no migration background","","","",""
"7 Strongly agree","2008","secondary school degree","direct migration background","","","",""
"7 Strongly agree","2008","secondary school degree","indirect migration background","","","",""
"7 Strongly agree","2008","college entrance qualification","no migration background","","","",""
"7 Strongly agree","2008","college entrance qualification","direct migration background","","","",""
"7 Strongly agree","2008","college entrance qualification","indirect migration background","","","",""
"7 Strongly agree","2008","Other degree","no migration background","","","",""
"7 Strongly agree","2008","Other degree","direct migration background","","","",""
"7 Strongly agree","2008","Other degree","indirect migration background","","","",""
"7 Strongly agree","2008","no degree/no degree yet","no migration background","","","",""
"7 Strongly agree","2008","no degree/no degree yet","direct migration background","","","",""
"7 Strongly agree","2008","no degree/no degree yet","indirect migration background","","","",""
"1 Strongly disagree","2009","lower secondary degree","no migration background","","","",""
"1 Strongly disagree","2009","lower secondary degree","direct migration background","","","",""
"1 Strongly disagree","2009","lower secondary degree","indirect migration background","","","",""
"1 Strongly disagree","2009","secondary school degree","no migration background","","","",""
"1 Strongly disagree","2009","secondary school degree","direct migration background","","","",""
"1 Strongly disagree","2009","secondary school degree","indirect migration background","","","",""
"1 Strongly disagree","2009","college entrance qualification","no migration background","","","",""
"1 Strongly disagree","2009","college entrance qualification","direct migration background","","","",""
"1 Strongly disagree","2009","college entrance qualification","indirect migration background","","","",""
"1 Strongly disagree","2009","Other degree","no migration background","","","",""
"1 Strongly disagree","2009","Other degree","direct migration background","","","",""
"1 Strongly disagree","2009","Other degree","indirect migration background","","","",""
"1 Strongly disagree","2009","no degree/no degree yet","no migration background","","","",""
"1 Strongly disagree","2009","no degree/no degree yet","direct migration background","","","",""
"1 Strongly disagree","2009","no degree/no degree yet","indirect migration background","","","",""
"2 on scale 1-7 ","2009","lower secondary degree","no migration background","","","",""
"2 on scale 1-7 ","2009","lower secondary degree","direct migration background","","","",""
"2 on scale 1-7 ","2009","lower secondary degree","indirect migration background","","","",""
"2 on scale 1-7 ","2009","secondary school degree","no migration background","","","",""
"2 on scale 1-7 ","2009","secondary school degree","direct migration background","","","",""
"2 on scale 1-7 ","2009","secondary school degree","indirect migration background","","","",""
"2 on scale 1-7 ","2009","college entrance qualification","no migration background","","","",""
"2 on scale 1-7 ","2009","college entrance qualification","direct migration background","","","",""
"2 on scale 1-7 ","2009","college entrance qualification","indirect migration background","","","",""
"2 on scale 1-7 ","2009","Other degree","no migration background","","","",""
"2 on scale 1-7 ","2009","Other degree","direct migration background","","","",""
"2 on scale 1-7 ","2009","Other degree","indirect migration background","","","",""
"2 on scale 1-7 ","2009","no degree/no degree yet","no migration background","","","",""
"2 on scale 1-7 ","2009","no degree/no degree yet","direct migration background","","","",""
"2 on scale 1-7 ","2009","no degree/no degree yet","indirect migration background","","","",""
"3 on scale 1-7 ","2009","lower secondary degree","no migration background","","","",""
"3 on scale 1-7 ","2009","lower secondary degree","direct migration background","","","",""
"3 on scale 1-7 ","2009","lower secondary degree","indirect migration background","","","",""
"3 on scale 1-7 ","2009","secondary school degree","no migration background","","","",""
"3 on scale 1-7 ","2009","secondary school degree","direct migration background","","","",""
"3 on scale 1-7 ","2009","secondary school degree","indirect migration background","","","",""
"3 on scale 1-7 ","2009","college entrance qualification","no migration background","","","",""
"3 on scale 1-7 ","2009","college entrance qualification","direct migration background","","","",""
"3 on scale 1-7 ","2009","college entrance qualification","indirect migration background","","","",""
"3 on scale 1-7 ","2009","Other degree","no migration background","","","",""
"3 on scale 1-7 ","2009","Other degree","direct migration background","","","",""
"3 on scale 1-7 ","2009","Other degree","indirect migration background","","","",""
"3 on scale 1-7 ","2009","no degree/no degree yet","no migration background","","","",""
"3 on scale 1-7 ","2009","no degree/no degree yet","direct migration background","","","",""
"3 on scale 1-7 ","2009","no degree/no degree yet","indirect migration background","","","",""
"4 on scale 1-7","2009","lower secondary degree","no migration background","","","",""
"4 on scale 1-7","2009","lower secondary degree","direct migration background","","","",""
"4 on scale 1-7","2009","lower secondary degree","indirect migration background","","","",""
"4 on scale 1-7","2009","secondary school degree","no migration background","","","",""
"4 on scale 1-7","2009","secondary school degree","direct migration background","","","",""
"4 on scale 1-7","2009","secondary school degree","indirect migration background","","","",""
"4 on scale 1-7","2009","college entrance qualification","no migration background","","","",""
"4 on scale 1-7","2009","college entrance qualification","direct migration background","","","",""
"4 on scale 1-7","2009","college entrance qualification","indirect migration background","","","",""
"4 on scale 1-7","2009","Other degree","no migration background","","","",""
"4 on scale 1-7","2009","Other degree","direct migration background","","","",""
"4 on scale 1-7","2009","Other degree","indirect migration background","","","",""
"4 on scale 1-7","2009","no degree/no degree yet","no migration background","","","",""
"4 on scale 1-7","2009","no degree/no degree yet","direct migration background","","","",""
"4 on scale 1-7","2009","no degree/no degree yet","indirect migration background","","","",""
"5 on scale 1-7","2009","lower secondary degree","no migration background","","","",""
"5 on scale 1-7","2009","lower secondary degree","direct migration background","","","",""
"5 on scale 1-7","2009","lower secondary degree","indirect migration background","","","",""
"5 on scale 1-7","2009","secondary school degree","no migration background","","","",""
"5 on scale 1-7","2009","secondary school degree","direct migration background","","","",""
"5 on scale 1-7","2009","secondary school degree","indirect migration background","","","",""
"5 on scale 1-7","2009","college entrance qualification","no migration background","","","",""
"5 on scale 1-7","2009","college entrance qualification","direct migration background","","","",""
"5 on scale 1-7","2009","college entrance qualification","indirect migration background","","","",""
"5 on scale 1-7","2009","Other degree","no migration background","","","",""
"5 on scale 1-7","2009","Other degree","direct migration background","","","",""
"5 on scale 1-7","2009","Other degree","indirect migration background","","","",""
"5 on scale 1-7","2009","no degree/no degree yet","no migration background","","","",""
"5 on scale 1-7","2009","no degree/no degree yet","direct migration background","","","",""
"5 on scale 1-7","2009","no degree/no degree yet","indirect migration background","","","",""
"6 on scale 1-7","2009","lower secondary degree","no migration background","","","",""
"6 on scale 1-7","2009","lower secondary degree","direct migration background","","","",""
"6 on scale 1-7","2009","lower secondary degree","indirect migration background","","","",""
"6 on scale 1-7","2009","secondary school degree","no migration background","","","",""
"6 on scale 1-7","2009","secondary school degree","direct migration background","","","",""
"6 on scale 1-7","2009","secondary school degree","indirect migration background","","","",""
"6 on scale 1-7","2009","college entrance qualification","no migration background","","","",""
"6 on scale 1-7","2009","college entrance qualification","direct migration background","","","",""
"6 on scale 1-7","2009","college entrance qualification","indirect migration background","","","",""
"6 on scale 1-7","2009","Other degree","no migration background","","","",""
"6 on scale 1-7","2009","Other degree","direct migration background","","","",""
"6 on scale 1-7","2009","Other degree","indirect migration background","","","",""
"6 on scale 1-7","2009","no degree/no degree yet","no migration background","","","",""
"6 on scale 1-7","2009","no degree/no degree yet","direct migration background","","","",""
"6 on scale 1-7","2009","no degree/no degree yet","indirect migration background","","","",""
"7 Strongly agree","2009","lower secondary degree","no migration background","","","",""
"7 Strongly agree","2009","lower secondary degree","direct migration background","","","",""
"7 Strongly agree","2009","lower secondary degree","indirect migration background","","","",""
"7 Strongly agree","2009","secondary school degree","no migration background","","","",""
"7 Strongly agree","2009","secondary school degree","direct migration background","","","",""
"7 Strongly agree","2009","secondary school degree","indirect migration background","","","",""
"7 Strongly agree","2009","college entrance qualification","no migration background","","","",""
"7 Strongly agree","2009","college entrance qualification","direct migration background","","","",""
"7 Strongly agree","2009","college entrance qualification","indirect migration background","","","",""
"7 Strongly agree","2009","Other degree","no migration background","","","",""
"7 Strongly agree","2009","Other degree","direct migration background","","","",""
"7 Strongly agree","2009","Other degree","indirect migration background","","","",""
"7 Strongly agree","2009","no degree/no degree yet","no migration background","","","",""
"7 Strongly agree","2009","no degree/no degree yet","direct migration background","","","",""
"7 Strongly agree","2009","no degree/no degree yet","indirect migration background","","","",""
"1 Strongly disagree","2010","lower secondary degree","no migration background","965","0.199157679572098","0.187880857460145","0.210434501684051"
"1 Strongly disagree","2010","lower secondary degree","direct migration background","74","0.198946475975413","0.157651258296439","0.240241693654387"
"1 Strongly disagree","2010","lower secondary degree","indirect migration background","35","0.144639153915434","0.0933971124860097","0.195881195344858"
"1 Strongly disagree","2010","secondary school degree","no migration background","802","0.168890134226733","0.15821652747438","0.179563740979085"
"1 Strongly disagree","2010","secondary school degree","direct migration background","41","0.23727223527327","0.170728602927876","0.303815867618663"
"1 Strongly disagree","2010","secondary school degree","indirect migration background","28","","",""
"1 Strongly disagree","2010","college entrance qualification","no migration background","687","0.16898245521385","0.157749191983881","0.180215718443818"
"1 Strongly disagree","2010","college entrance qualification","direct migration background","38","0.159776798327352","0.1097424010086","0.209811195646104"
"1 Strongly disagree","2010","college entrance qualification","indirect migration background","19","","",""
"1 Strongly disagree","2010","Other degree","no migration background","14","","",""
"1 Strongly disagree","2010","Other degree","direct migration background","146","0.214576994933733","0.181891492352458","0.247262497515009"
"1 Strongly disagree","2010","Other degree","indirect migration background","1","","",""
"1 Strongly disagree","2010","no degree/no degree yet","no migration background","31","0.0927592231315532","0.0587803550315796","0.126738091231527"
"1 Strongly disagree","2010","no degree/no degree yet","direct migration background","20","","",""
"1 Strongly disagree","2010","no degree/no degree yet","indirect migration background","14","","",""
"2 on scale 1-7 ","2010","lower secondary degree","no migration background","884","0.178366483103742","0.167556863991902","0.189176102215582"
"2 on scale 1-7 ","2010","lower secondary degree","direct migration background","69","0.177850519156803","0.138295296928241","0.217405741385365"
"2 on scale 1-7 ","2010","lower secondary degree","indirect migration background","36","0.187638271454221","0.130760281151861","0.244516261756581"
"2 on scale 1-7 ","2010","secondary school degree","no migration background","964","0.200056786596302","0.188659904320118","0.211453668872486"
"2 on scale 1-7 ","2010","secondary school degree","direct migration background","30","0.113858389881221","0.0641725827955543","0.163544196966887"
"2 on scale 1-7 ","2010","secondary school degree","indirect migration background","37","0.241528327875017","0.174578111531834","0.3084785442182"
"2 on scale 1-7 ","2010","college entrance qualification","no migration background","1159","0.263736049886415","0.250526696820329","0.2769454029525"
"2 on scale 1-7 ","2010","college entrance qualification","direct migration background","45","0.205088222275122","0.14995107316265","0.260225371387593"
"2 on scale 1-7 ","2010","college entrance qualification","indirect migration background","41","0.15567587927146","0.102858838436623","0.208492920106298"
"2 on scale 1-7 ","2010","Other degree","no migration background","28","","",""
"2 on scale 1-7 ","2010","Other degree","direct migration background","142","0.231734838127226","0.198140737920562","0.26532893833389"
"2 on scale 1-7 ","2010","Other degree","indirect migration background","3","","",""
"2 on scale 1-7 ","2010","no degree/no degree yet","no migration background","59","0.19934565404934","0.152551134349434","0.246140173749246"
"2 on scale 1-7 ","2010","no degree/no degree yet","direct migration background","24","","",""
"2 on scale 1-7 ","2010","no degree/no degree yet","indirect migration background","9","","",""
"3 on scale 1-7 ","2010","lower secondary degree","no migration background","896","0.190878048323757","0.17978119928318","0.201974897364334"
"3 on scale 1-7 ","2010","lower secondary degree","direct migration background","67","0.147564549778346","0.110876668120804","0.184252431435889"
"3 on scale 1-7 ","2010","lower secondary degree","indirect migration background","33","0.146582527518733","0.0950560241779411","0.198109030859524"
"3 on scale 1-7 ","2010","secondary school degree","no migration background","1029","0.213251596800152","0.201582320587453","0.224920873012851"
"3 on scale 1-7 ","2010","secondary school degree","direct migration background","29","","",""
"3 on scale 1-7 ","2010","secondary school degree","indirect migration background","23","","",""
"3 on scale 1-7 ","2010","college entrance qualification","no migration background","930","0.221909261934625","0.209453139486432","0.234365384382817"
"3 on scale 1-7 ","2010","college entrance qualification","direct migration background","37","0.175140266697954","0.123236660170174","0.227043873225733"
"3 on scale 1-7 ","2010","college entrance qualification","indirect migration background","44","0.288226792861513","0.222241553523621","0.354212032199404"
"3 on scale 1-7 ","2010","Other degree","no migration background","20","","",""
"3 on scale 1-7 ","2010","Other degree","direct migration background","125","0.2056456337175","0.173466179869634","0.237825087565365"
"3 on scale 1-7 ","2010","Other degree","indirect migration background","3","","",""
"3 on scale 1-7 ","2010","no degree/no degree yet","no migration background","72","0.260926367935085","0.209489808168401","0.312362927701769"
"3 on scale 1-7 ","2010","no degree/no degree yet","direct migration background","17","","",""
"3 on scale 1-7 ","2010","no degree/no degree yet","indirect migration background","5","","",""
"4 on scale 1-7","2010","lower secondary degree","no migration background","880","0.174874028563431","0.164148036304133","0.185600020822729"
"4 on scale 1-7","2010","lower secondary degree","direct migration background","70","0.220874179458644","0.177962339156386","0.263786019760902"
"4 on scale 1-7","2010","lower secondary degree","indirect migration background","26","","",""
"4 on scale 1-7","2010","secondary school degree","no migration background","882","0.183633967665881","0.172603375930148","0.194664559401615"
"4 on scale 1-7","2010","secondary school degree","direct migration background","31","0.25498254671836","0.186805730622295","0.323159362814425"
"4 on scale 1-7","2010","secondary school degree","indirect migration background","32","0.19241766171418","0.130756154321504","0.254079169106857"
"4 on scale 1-7","2010","college entrance qualification","no migration background","790","0.183162353499336","0.171567480081055","0.194757226917616"
"4 on scale 1-7","2010","college entrance qualification","direct migration background","40","0.196413829907172","0.14216170664582","0.250665953168524"
"4 on scale 1-7","2010","college entrance qualification","indirect migration background","42","0.241423652672527","0.179079121940986","0.303768183404069"
"4 on scale 1-7","2010","Other degree","no migration background","10","","",""
"4 on scale 1-7","2010","Other degree","direct migration background","86","0.13226769396999","0.105294551069452","0.159240836870528"
"4 on scale 1-7","2010","Other degree","indirect migration background","3","","",""
"4 on scale 1-7","2010","no degree/no degree yet","no migration background","44","0.139213397264793","0.0986665266932242","0.179760267836361"
"4 on scale 1-7","2010","no degree/no degree yet","direct migration background","7","","",""
"4 on scale 1-7","2010","no degree/no degree yet","indirect migration background","10","","",""
"5 on scale 1-7","2010","lower secondary degree","no migration background","554","0.119072288108242","0.109927151888676","0.128217424327807"
"5 on scale 1-7","2010","lower secondary degree","direct migration background","37","0.115853728645224","0.0827468730547996","0.148960584235649"
"5 on scale 1-7","2010","lower secondary degree","indirect migration background","30","0.186454259563954","0.129714701866929","0.243193817260978"
"5 on scale 1-7","2010","secondary school degree","no migration background","559","0.116509336138748","0.107369020676951","0.125649651600545"
"5 on scale 1-7","2010","secondary school degree","direct migration background","18","","",""
"5 on scale 1-7","2010","secondary school degree","indirect migration background","17","","",""
"5 on scale 1-7","2010","college entrance qualification","no migration background","418","0.105025477686917","0.0958351139481867","0.114215841425647"
"5 on scale 1-7","2010","college entrance qualification","direct migration background","29","","",""
"5 on scale 1-7","2010","college entrance qualification","indirect migration background","23","","",""
"5 on scale 1-7","2010","Other degree","no migration background","8","","",""
"5 on scale 1-7","2010","Other degree","direct migration background","49","0.110848685525188","0.0858530093229569","0.13584436172742"
"5 on scale 1-7","2010","Other degree","indirect migration background","2","","",""
"5 on scale 1-7","2010","no degree/no degree yet","no migration background","38","0.151554228438689","0.109552694738284","0.193555762139095"
"5 on scale 1-7","2010","no degree/no degree yet","direct migration background","12","","",""
"5 on scale 1-7","2010","no degree/no degree yet","indirect migration background","4","","",""
"6 on scale 1-7","2010","lower secondary degree","no migration background","272","0.0572512649864154","0.0506912441946373","0.0638112857781935"
"6 on scale 1-7","2010","lower secondary degree","direct migration background","16","","",""
"6 on scale 1-7","2010","lower secondary degree","indirect migration background","6","","",""
"6 on scale 1-7","2010","secondary school degree","no migration background","257","0.056124550984788","0.0495674235587257","0.0626816784108503"
"6 on scale 1-7","2010","secondary school degree","direct migration background","2","","",""
"6 on scale 1-7","2010","secondary school degree","indirect migration background","12","","",""
"6 on scale 1-7","2010","college entrance qualification","no migration background","182","0.0337689087925367","0.0283541508246121","0.0391836667604613"
"6 on scale 1-7","2010","college entrance qualification","direct migration background","11","","",""
"6 on scale 1-7","2010","college entrance qualification","indirect migration background","5","","",""
"6 on scale 1-7","2010","Other degree","no migration background","4","","",""
"6 on scale 1-7","2010","Other degree","direct migration background","29","","",""
"6 on scale 1-7","2010","Other degree","indirect migration background","","","",""
"6 on scale 1-7","2010","no degree/no degree yet","no migration background","12","","",""
"6 on scale 1-7","2010","no degree/no degree yet","direct migration background","3","","",""
"6 on scale 1-7","2010","no degree/no degree yet","indirect migration background","3","","",""
"7 Strongly agree","2010","lower secondary degree","no migration background","367","0.0804002073423152","0.0727223027722335","0.0880781119123968"
"7 Strongly agree","2010","lower secondary degree","direct migration background","26","","",""
"7 Strongly agree","2010","lower secondary degree","indirect migration background","15","","",""
"7 Strongly agree","2010","secondary school degree","no migration background","240","0.0615336275873965","0.0546874926337784","0.0683797625410147"
"7 Strongly agree","2010","secondary school degree","direct migration background","6","","",""
"7 Strongly agree","2010","secondary school degree","indirect migration background","8","","",""
"7 Strongly agree","2010","college entrance qualification","no migration background","109","0.0234154929863221","0.0188824837970343","0.0279485021756099"
"7 Strongly agree","2010","college entrance qualification","direct migration background","6","","",""
"7 Strongly agree","2010","college entrance qualification","indirect migration background","7","","",""
"7 Strongly agree","2010","Other degree","no migration background","14","","",""
"7 Strongly agree","2010","Other degree","direct migration background","29","","",""
"7 Strongly agree","2010","Other degree","indirect migration background","","","",""
"7 Strongly agree","2010","no degree/no degree yet","no migration background","24","","",""
"7 Strongly agree","2010","no degree/no degree yet","direct migration background","3","","",""
"7 Strongly agree","2010","no degree/no degree yet","indirect migration background","4","","",""
"1 Strongly disagree","2011","lower secondary degree","no migration background","","","",""
"1 Strongly disagree","2011","lower secondary degree","direct migration background","","","",""
"1 Strongly disagree","2011","lower secondary degree","indirect migration background","","","",""
"1 Strongly disagree","2011","secondary school degree","no migration background","","","",""
"1 Strongly disagree","2011","secondary school degree","direct migration background","","","",""
"1 Strongly disagree","2011","secondary school degree","indirect migration background","","","",""
"1 Strongly disagree","2011","college entrance qualification","no migration background","","","",""
"1 Strongly disagree","2011","college entrance qualification","direct migration background","","","",""
"1 Strongly disagree","2011","college entrance qualification","indirect migration background","","","",""
"1 Strongly disagree","2011","Other degree","no migration background","","","",""
"1 Strongly disagree","2011","Other degree","direct migration background","","","",""
"1 Strongly disagree","2011","Other degree","indirect migration background","","","",""
"1 Strongly disagree","2011","no degree/no degree yet","no migration background","","","",""
"1 Strongly disagree","2011","no degree/no degree yet","direct migration background","","","",""
"1 Strongly disagree","2011","no degree/no degree yet","indirect migration background","","","",""
"2 on scale 1-7 ","2011","lower secondary degree","no migration background","","","",""
"2 on scale 1-7 ","2011","lower secondary degree","direct migration background","","","",""
"2 on scale 1-7 ","2011","lower secondary degree","indirect migration background","","","",""
"2 on scale 1-7 ","2011","secondary school degree","no migration background","","","",""
"2 on scale 1-7 ","2011","secondary school degree","direct migration background","","","",""
"2 on scale 1-7 ","2011","secondary school degree","indirect migration background","","","",""
"2 on scale 1-7 ","2011","college entrance qualification","no migration background","","","",""
"2 on scale 1-7 ","2011","college entrance qualification","direct migration background","","","",""
"2 on scale 1-7 ","2011","college entrance qualification","indirect migration background","","","",""
"2 on scale 1-7 ","2011","Other degree","no migration background","","","",""
"2 on scale 1-7 ","2011","Other degree","direct migration background","","","",""
"2 on scale 1-7 ","2011","Other degree","indirect migration background","","","",""
"2 on scale 1-7 ","2011","no degree/no degree yet","no migration background","","","",""
"2 on scale 1-7 ","2011","no degree/no degree yet","direct migration background","","","",""
"2 on scale 1-7 ","2011","no degree/no degree yet","indirect migration background","","","",""
"3 on scale 1-7 ","2011","lower secondary degree","no migration background","","","",""
"3 on scale 1-7 ","2011","lower secondary degree","direct migration background","","","",""
"3 on scale 1-7 ","2011","lower secondary degree","indirect migration background","","","",""
"3 on scale 1-7 ","2011","secondary school degree","no migration background","","","",""
"3 on scale 1-7 ","2011","secondary school degree","direct migration background","","","",""
"3 on scale 1-7 ","2011","secondary school degree","indirect migration background","","","",""
"3 on scale 1-7 ","2011","college entrance qualification","no migration background","","","",""
"3 on scale 1-7 ","2011","college entrance qualification","direct migration background","","","",""
"3 on scale 1-7 ","2011","college entrance qualification","indirect migration background","","","",""
"3 on scale 1-7 ","2011","Other degree","no migration background","","","",""
"3 on scale 1-7 ","2011","Other degree","direct migration background","","","",""
"3 on scale 1-7 ","2011","Other degree","indirect migration background","","","",""
"3 on scale 1-7 ","2011","no degree/no degree yet","no migration background","","","",""
"3 on scale 1-7 ","2011","no degree/no degree yet","direct migration background","","","",""
"3 on scale 1-7 ","2011","no degree/no degree yet","indirect migration background","","","",""
"4 on scale 1-7","2011","lower secondary degree","no migration background","","","",""
"4 on scale 1-7","2011","lower secondary degree","direct migration background","","","",""
"4 on scale 1-7","2011","lower secondary degree","indirect migration background","","","",""
"4 on scale 1-7","2011","secondary school degree","no migration background","","","",""
"4 on scale 1-7","2011","secondary school degree","direct migration background","","","",""
"4 on scale 1-7","2011","secondary school degree","indirect migration background","","","",""
"4 on scale 1-7","2011","college entrance qualification","no migration background","","","",""
"4 on scale 1-7","2011","college entrance qualification","direct migration background","","","",""
"4 on scale 1-7","2011","college entrance qualification","indirect migration background","","","",""
"4 on scale 1-7","2011","Other degree","no migration background","","","",""
"4 on scale 1-7","2011","Other degree","direct migration background","","","",""
"4 on scale 1-7","2011","Other degree","indirect migration background","","","",""
"4 on scale 1-7","2011","no degree/no degree yet","no migration background","","","",""
"4 on scale 1-7","2011","no degree/no degree yet","direct migration background","","","",""
"4 on scale 1-7","2011","no degree/no degree yet","indirect migration background","","","",""
"5 on scale 1-7","2011","lower secondary degree","no migration background","","","",""
"5 on scale 1-7","2011","lower secondary degree","direct migration background","","","",""
"5 on scale 1-7","2011","lower secondary degree","indirect migration background","","","",""
"5 on scale 1-7","2011","secondary school degree","no migration background","","","",""
"5 on scale 1-7","2011","secondary school degree","direct migration background","","","",""
"5 on scale 1-7","2011","secondary school degree","indirect migration background","","","",""
"5 on scale 1-7","2011","college entrance qualification","no migration background","","","",""
"5 on scale 1-7","2011","college entrance qualification","direct migration background","","","",""
"5 on scale 1-7","2011","college entrance qualification","indirect migration background","","","",""
"5 on scale 1-7","2011","Other degree","no migration background","","","",""
"5 on scale 1-7","2011","Other degree","direct migration background","","","",""
"5 on scale 1-7","2011","Other degree","indirect migration background","","","",""
"5 on scale 1-7","2011","no degree/no degree yet","no migration background","","","",""
"5 on scale 1-7","2011","no degree/no degree yet","direct migration background","","","",""
"5 on scale 1-7","2011","no degree/no degree yet","indirect migration background","","","",""
"6 on scale 1-7","2011","lower secondary degree","no migration background","","","",""
"6 on scale 1-7","2011","lower secondary degree","direct migration background","","","",""
"6 on scale 1-7","2011","lower secondary degree","indirect migration background","","","",""
"6 on scale 1-7","2011","secondary school degree","no migration background","","","",""
"6 on scale 1-7","2011","secondary school degree","direct migration background","","","",""
"6 on scale 1-7","2011","secondary school degree","indirect migration background","","","",""
"6 on scale 1-7","2011","college entrance qualification","no migration background","","","",""
"6 on scale 1-7","2011","college entrance qualification","direct migration background","","","",""
"6 on scale 1-7","2011","college entrance qualification","indirect migration background","","","",""
"6 on scale 1-7","2011","Other degree","no migration background","","","",""
"6 on scale 1-7","2011","Other degree","direct migration background","","","",""
"6 on scale 1-7","2011","Other degree","indirect migration background","","","",""
"6 on scale 1-7","2011","no degree/no degree yet","no migration background","","","",""
"6 on scale 1-7","2011","no degree/no degree yet","direct migration background","","","",""
"6 on scale 1-7","2011","no degree/no degree yet","indirect migration background","","","",""
"7 Strongly agree","2011","lower secondary degree","no migration background","","","",""
"7 Strongly agree","2011","lower secondary degree","direct migration background","","","",""
"7 Strongly agree","2011","lower secondary degree","indirect migration background","","","",""
"7 Strongly agree","2011","secondary school degree","no migration background","","","",""
"7 Strongly agree","2011","secondary school degree","direct migration background","","","",""
"7 Strongly agree","2011","secondary school degree","indirect migration background","","","",""
"7 Strongly agree","2011","college entrance qualification","no migration background","","","",""
"7 Strongly agree","2011","college entrance qualification","direct migration background","","","",""
"7 Strongly agree","2011","college entrance qualification","indirect migration background","","","",""
"7 Strongly agree","2011","Other degree","no migration background","","","",""
"7 Strongly agree","2011","Other degree","direct migration background","","","",""
"7 Strongly agree","2011","Other degree","indirect migration background","","","",""
"7 Strongly agree","2011","no degree/no degree yet","no migration background","","","",""
"7 Strongly agree","2011","no degree/no degree yet","direct migration background","","","",""
"7 Strongly agree","2011","no degree/no degree yet","indirect migration background","","","",""
"1 Strongly disagree","2012","lower secondary degree","no migration background","","","",""
"1 Strongly disagree","2012","lower secondary degree","direct migration background","","","",""
"1 Strongly disagree","2012","lower secondary degree","indirect migration background","","","",""
"1 Strongly disagree","2012","secondary school degree","no migration background","","","",""
"1 Strongly disagree","2012","secondary school degree","direct migration background","","","",""
"1 Strongly disagree","2012","secondary school degree","indirect migration background","","","",""
"1 Strongly disagree","2012","college entrance qualification","no migration background","","","",""
"1 Strongly disagree","2012","college entrance qualification","direct migration background","","","",""
"1 Strongly disagree","2012","college entrance qualification","indirect migration background","","","",""
"1 Strongly disagree","2012","Other degree","no migration background","","","",""
"1 Strongly disagree","2012","Other degree","direct migration background","","","",""
"1 Strongly disagree","2012","Other degree","indirect migration background","","","",""
"1 Strongly disagree","2012","no degree/no degree yet","no migration background","","","",""
"1 Strongly disagree","2012","no degree/no degree yet","direct migration background","","","",""
"1 Strongly disagree","2012","no degree/no degree yet","indirect migration background","","","",""
"2 on scale 1-7 ","2012","lower secondary degree","no migration background","","","",""
"2 on scale 1-7 ","2012","lower secondary degree","direct migration background","","","",""
"2 on scale 1-7 ","2012","lower secondary degree","indirect migration background","","","",""
"2 on scale 1-7 ","2012","secondary school degree","no migration background","","","",""
"2 on scale 1-7 ","2012","secondary school degree","direct migration background","","","",""
"2 on scale 1-7 ","2012","secondary school degree","indirect migration background","","","",""
"2 on scale 1-7 ","2012","college entrance qualification","no migration background","","","",""
"2 on scale 1-7 ","2012","college entrance qualification","direct migration background","","","",""
"2 on scale 1-7 ","2012","college entrance qualification","indirect migration background","","","",""
