"plh0206i02","year","regtyp","sampreg","n","percent","lower_confidence","upper_confidence"
"2 on scale 1-7 ","2018","Rural Area","West Germany","10","","",""
"2 on scale 1-7 ","2018","Rural Area","East Germany","3","","",""
"3 on scale 1-7 ","2018","Urban Area","West Germany","15","","",""
"3 on scale 1-7 ","2018","Urban Area","East Germany","1","","",""
"3 on scale 1-7 ","2018","Rural Area","West Germany","4","","",""
"3 on scale 1-7 ","2018","Rural Area","East Germany","1","","",""
"4 on scale 1-7","2018","Urban Area","West Germany","15","","",""
"4 on scale 1-7","2018","Urban Area","East Germany","1","","",""
"4 on scale 1-7","2018","Rural Area","West Germany","6","","",""
"4 on scale 1-7","2018","Rural Area","East Germany","3","","",""
"5 on scale 1-7","2018","Urban Area","West Germany","8","","",""
"5 on scale 1-7","2018","Urban Area","East Germany","","","",""
"5 on scale 1-7","2018","Rural Area","West Germany","3","","",""
"5 on scale 1-7","2018","Rural Area","East Germany","","","",""
"6 on scale 1-7","2018","Urban Area","West Germany","7","","",""
"6 on scale 1-7","2018","Urban Area","East Germany","","","",""
"6 on scale 1-7","2018","Rural Area","West Germany","6","","",""
"6 on scale 1-7","2018","Rural Area","East Germany","1","","",""
"7 Strongly agree","2018","Urban Area","West Germany","13","","",""
"7 Strongly agree","2018","Urban Area","East Germany","","","",""
"7 Strongly agree","2018","Rural Area","West Germany","4","","",""
"7 Strongly agree","2018","Rural Area","East Germany","","","",""
"1 Strongly disagree","2019","Urban Area","West Germany","88","0.590383196939882","0.515348523811333","0.66541787006843"
"1 Strongly disagree","2019","Urban Area","East Germany","4","","",""
"1 Strongly disagree","2019","Rural Area","West Germany","47","0.593573232838401","0.487264370567467","0.699882095109335"
"1 Strongly disagree","2019","Rural Area","East Germany","11","","",""
"2 on scale 1-7 ","2019","Urban Area","West Germany","20","","",""
"2 on scale 1-7 ","2019","Urban Area","East Germany","","","",""
"2 on scale 1-7 ","2019","Rural Area","West Germany","21","","",""
"2 on scale 1-7 ","2019","Rural Area","East Germany","2","","",""
"3 on scale 1-7 ","2019","Urban Area","West Germany","25","","",""
"3 on scale 1-7 ","2019","Urban Area","East Germany","","","",""
"3 on scale 1-7 ","2019","Rural Area","West Germany","5","","",""
"3 on scale 1-7 ","2019","Rural Area","East Germany","1","","",""
"4 on scale 1-7","2019","Urban Area","West Germany","12","","",""
"4 on scale 1-7","2019","Urban Area","East Germany","","","",""
"4 on scale 1-7","2019","Rural Area","West Germany","4","","",""
"4 on scale 1-7","2019","Rural Area","East Germany","1","","",""
"5 on scale 1-7","2019","Urban Area","West Germany","7","","",""
"5 on scale 1-7","2019","Urban Area","East Germany","","","",""
"5 on scale 1-7","2019","Rural Area","West Germany","1","","",""
"5 on scale 1-7","2019","Rural Area","East Germany","1","","",""
"6 on scale 1-7","2019","Urban Area","West Germany","4","","",""
"6 on scale 1-7","2019","Urban Area","East Germany","","","",""
"6 on scale 1-7","2019","Rural Area","West Germany","1","","",""
"6 on scale 1-7","2019","Rural Area","East Germany","","","",""
"7 Strongly agree","2019","Urban Area","West Germany","9","","",""
"7 Strongly agree","2019","Urban Area","East Germany","","","",""
"7 Strongly agree","2019","Rural Area","West Germany","3","","",""
"7 Strongly agree","2019","Rural Area","East Germany","2","","",""
