"plh0206i02","year","education","sampreg","n","percent","lower_confidence","upper_confidence"
"3 on scale 1-7 ","2010","Other degree","West Germany","143","0.207347478607177","0.176831728760006","0.237863228454348"
"3 on scale 1-7 ","2010","Other degree","East Germany","5","","",""
"3 on scale 1-7 ","2010","no degree/no degree yet","West Germany","88","0.188624375767699","0.148708579817817","0.228540171717581"
"3 on scale 1-7 ","2010","no degree/no degree yet","East Germany","6","","",""
"4 on scale 1-7","2010","lower secondary degree","West Germany","775","0.180134999604549","0.168645923389952","0.191624075819146"
"4 on scale 1-7","2010","lower secondary degree","East Germany","201","0.167601261973752","0.145115919476541","0.190086604470963"
"4 on scale 1-7","2010","secondary school degree","West Germany","575","0.186525002410597","0.173005476477465","0.200044528343728"
"4 on scale 1-7","2010","secondary school degree","East Germany","370","0.188083666123981","0.170314934979894","0.205852397268068"
"4 on scale 1-7","2010","college entrance qualification","West Germany","673","0.181242232253671","0.168727982531757","0.193756481975584"
"4 on scale 1-7","2010","college entrance qualification","East Germany","199","0.213894226132868","0.188754377013418","0.239034075252318"
"4 on scale 1-7","2010","Other degree","West Germany","93","0.133715331499248","0.108096804167616","0.159333858830881"
"4 on scale 1-7","2010","Other degree","East Germany","6","","",""
"4 on scale 1-7","2010","no degree/no degree yet","West Germany","51","0.120965251023876","0.0876940678616234","0.154236434186128"
"4 on scale 1-7","2010","no degree/no degree yet","East Germany","10","","",""
"5 on scale 1-7","2010","lower secondary degree","West Germany","504","0.123236073636186","0.113408978773663","0.133063168498709"
"5 on scale 1-7","2010","lower secondary degree","East Germany","117","0.105944164493901","0.0874166995737934","0.124471629414008"
"5 on scale 1-7","2010","secondary school degree","West Germany","368","0.118781815581545","0.107552907255337","0.130010723907753"
"5 on scale 1-7","2010","secondary school degree","East Germany","226","0.111832463840153","0.097502119360875","0.126162808319431"
"5 on scale 1-7","2010","college entrance qualification","West Germany","359","0.117231288279289","0.1067806543827","0.127681922175878"
"5 on scale 1-7","2010","college entrance qualification","East Germany","111","0.096122969051717","0.0780516061741564","0.114194331929278"
"5 on scale 1-7","2010","Other degree","West Germany","53","0.104416451875503","0.0813982834570199","0.127434620293986"
"5 on scale 1-7","2010","Other degree","East Germany","6","","",""
"5 on scale 1-7","2010","no degree/no degree yet","West Germany","48","0.166472872852336","0.128465617004972","0.2044801286997"
"5 on scale 1-7","2010","no degree/no degree yet","East Germany","6","","",""
"6 on scale 1-7","2010","lower secondary degree","West Germany","239","0.0574403331562045","0.0504840414342213","0.0643966248781876"
"6 on scale 1-7","2010","lower secondary degree","East Germany","55","0.050188568432099","0.0370449101769339","0.0633322266872641"
"6 on scale 1-7","2010","secondary school degree","West Germany","148","0.047950770510977","0.0405351357863526","0.0553664052356015"
"6 on scale 1-7","2010","secondary school degree","East Germany","123","0.069032968044388","0.0575058521368456","0.0805600839519305"
"6 on scale 1-7","2010","college entrance qualification","West Germany","163","0.0336308443341818","0.027774348826291","0.0394873398420727"
"6 on scale 1-7","2010","college entrance qualification","East Germany","35","0.0352385295601216","0.0239342859687493","0.0465427731514938"
"6 on scale 1-7","2010","Other degree","West Germany","32","0.0508502582698487","0.0343136212938096","0.0673868952458877"
"6 on scale 1-7","2010","Other degree","East Germany","1","","",""
"6 on scale 1-7","2010","no degree/no degree yet","West Germany","17","","",""
"6 on scale 1-7","2010","no degree/no degree yet","East Germany","1","","",""
"7 Strongly agree","2010","lower secondary degree","West Germany","319","0.081285708375482","0.0731158934377507","0.0894555233132133"
"7 Strongly agree","2010","lower secondary degree","East Germany","89","0.0879932014993886","0.0709394961193607","0.105046906879417"
"7 Strongly agree","2010","secondary school degree","West Germany","136","0.0548176193010222","0.0469174076713597","0.0627178309306847"
"7 Strongly agree","2010","secondary school degree","East Germany","118","0.0774471305846112","0.0652930101881368","0.0896012509810855"
"7 Strongly agree","2010","college entrance qualification","West Germany","107","0.0248953890571351","0.0198338515073836","0.0299569266068865"
"7 Strongly agree","2010","college entrance qualification","East Germany","15","","",""
"7 Strongly agree","2010","Other degree","West Germany","39","0.0577656781023744","0.0402047428390957","0.0753266133656531"
"7 Strongly agree","2010","Other degree","East Germany","4","","",""
"7 Strongly agree","2010","no degree/no degree yet","West Germany","27","","",""
"7 Strongly agree","2010","no degree/no degree yet","East Germany","4","","",""
"1 Strongly disagree","2011","lower secondary degree","West Germany","","","",""
"1 Strongly disagree","2011","lower secondary degree","East Germany","","","",""
"1 Strongly disagree","2011","secondary school degree","West Germany","","","",""
"1 Strongly disagree","2011","secondary school degree","East Germany","","","",""
"1 Strongly disagree","2011","college entrance qualification","West Germany","","","",""
"1 Strongly disagree","2011","college entrance qualification","East Germany","","","",""
"1 Strongly disagree","2011","Other degree","West Germany","","","",""
"1 Strongly disagree","2011","Other degree","East Germany","","","",""
"1 Strongly disagree","2011","no degree/no degree yet","West Germany","","","",""
"1 Strongly disagree","2011","no degree/no degree yet","East Germany","","","",""
"2 on scale 1-7 ","2011","lower secondary degree","West Germany","","","",""
"2 on scale 1-7 ","2011","lower secondary degree","East Germany","","","",""
"2 on scale 1-7 ","2011","secondary school degree","West Germany","","","",""
"2 on scale 1-7 ","2011","secondary school degree","East Germany","","","",""
"2 on scale 1-7 ","2011","college entrance qualification","West Germany","","","",""
"2 on scale 1-7 ","2011","college entrance qualification","East Germany","","","",""
"2 on scale 1-7 ","2011","Other degree","West Germany","","","",""
"2 on scale 1-7 ","2011","Other degree","East Germany","","","",""
"2 on scale 1-7 ","2011","no degree/no degree yet","West Germany","","","",""
"2 on scale 1-7 ","2011","no degree/no degree yet","East Germany","","","",""
"3 on scale 1-7 ","2011","lower secondary degree","West Germany","","","",""
"3 on scale 1-7 ","2011","lower secondary degree","East Germany","","","",""
"3 on scale 1-7 ","2011","secondary school degree","West Germany","","","",""
"3 on scale 1-7 ","2011","secondary school degree","East Germany","","","",""
"3 on scale 1-7 ","2011","college entrance qualification","West Germany","","","",""
"3 on scale 1-7 ","2011","college entrance qualification","East Germany","","","",""
"3 on scale 1-7 ","2011","Other degree","West Germany","","","",""
"3 on scale 1-7 ","2011","Other degree","East Germany","","","",""
"3 on scale 1-7 ","2011","no degree/no degree yet","West Germany","","","",""
"3 on scale 1-7 ","2011","no degree/no degree yet","East Germany","","","",""
"4 on scale 1-7","2011","lower secondary degree","West Germany","","","",""
"4 on scale 1-7","2011","lower secondary degree","East Germany","","","",""
"4 on scale 1-7","2011","secondary school degree","West Germany","","","",""
"4 on scale 1-7","2011","secondary school degree","East Germany","","","",""
"4 on scale 1-7","2011","college entrance qualification","West Germany","","","",""
"4 on scale 1-7","2011","college entrance qualification","East Germany","","","",""
"4 on scale 1-7","2011","Other degree","West Germany","","","",""
"4 on scale 1-7","2011","Other degree","East Germany","","","",""
"4 on scale 1-7","2011","no degree/no degree yet","West Germany","","","",""
"4 on scale 1-7","2011","no degree/no degree yet","East Germany","","","",""
"5 on scale 1-7","2011","lower secondary degree","West Germany","","","",""
"5 on scale 1-7","2011","lower secondary degree","East Germany","","","",""
"5 on scale 1-7","2011","secondary school degree","West Germany","","","",""
"5 on scale 1-7","2011","secondary school degree","East Germany","","","",""
"5 on scale 1-7","2011","college entrance qualification","West Germany","","","",""
"5 on scale 1-7","2011","college entrance qualification","East Germany","","","",""
"5 on scale 1-7","2011","Other degree","West Germany","","","",""
"5 on scale 1-7","2011","Other degree","East Germany","","","",""
"5 on scale 1-7","2011","no degree/no degree yet","West Germany","","","",""
"5 on scale 1-7","2011","no degree/no degree yet","East Germany","","","",""
"6 on scale 1-7","2011","lower secondary degree","West Germany","","","",""
"6 on scale 1-7","2011","lower secondary degree","East Germany","","","",""
"6 on scale 1-7","2011","secondary school degree","West Germany","","","",""
"6 on scale 1-7","2011","secondary school degree","East Germany","","","",""
"6 on scale 1-7","2011","college entrance qualification","West Germany","","","",""
"6 on scale 1-7","2011","college entrance qualification","East Germany","","","",""
"6 on scale 1-7","2011","Other degree","West Germany","","","",""
"6 on scale 1-7","2011","Other degree","East Germany","","","",""
"6 on scale 1-7","2011","no degree/no degree yet","West Germany","","","",""
"6 on scale 1-7","2011","no degree/no degree yet","East Germany","","","",""
"7 Strongly agree","2011","lower secondary degree","West Germany","","","",""
"7 Strongly agree","2011","lower secondary degree","East Germany","","","",""
"7 Strongly agree","2011","secondary school degree","West Germany","","","",""
"7 Strongly agree","2011","secondary school degree","East Germany","","","",""
"7 Strongly agree","2011","college entrance qualification","West Germany","","","",""
"7 Strongly agree","2011","college entrance qualification","East Germany","","","",""
"7 Strongly agree","2011","Other degree","West Germany","","","",""
"7 Strongly agree","2011","Other degree","East Germany","","","",""
"7 Strongly agree","2011","no degree/no degree yet","West Germany","","","",""
"7 Strongly agree","2011","no degree/no degree yet","East Germany","","","",""
"1 Strongly disagree","2012","lower secondary degree","West Germany","","","",""
"1 Strongly disagree","2012","lower secondary degree","East Germany","","","",""
"1 Strongly disagree","2012","secondary school degree","West Germany","","","",""
"1 Strongly disagree","2012","secondary school degree","East Germany","","","",""
"1 Strongly disagree","2012","college entrance qualification","West Germany","","","",""
"1 Strongly disagree","2012","college entrance qualification","East Germany","","","",""
"1 Strongly disagree","2012","Other degree","West Germany","","","",""
"1 Strongly disagree","2012","Other degree","East Germany","","","",""
"1 Strongly disagree","2012","no degree/no degree yet","West Germany","","","",""
"1 Strongly disagree","2012","no degree/no degree yet","East Germany","","","",""
"2 on scale 1-7 ","2012","lower secondary degree","West Germany","","","",""
"2 on scale 1-7 ","2012","lower secondary degree","East Germany","","","",""
"2 on scale 1-7 ","2012","secondary school degree","West Germany","","","",""
"2 on scale 1-7 ","2012","secondary school degree","East Germany","","","",""
"2 on scale 1-7 ","2012","college entrance qualification","West Germany","","","",""
"2 on scale 1-7 ","2012","college entrance qualification","East Germany","","","",""
"2 on scale 1-7 ","2012","Other degree","West Germany","","","",""
"2 on scale 1-7 ","2012","Other degree","East Germany","","","",""
"2 on scale 1-7 ","2012","no degree/no degree yet","West Germany","","","",""
"2 on scale 1-7 ","2012","no degree/no degree yet","East Germany","","","",""
"3 on scale 1-7 ","2012","lower secondary degree","West Germany","","","",""
"3 on scale 1-7 ","2012","lower secondary degree","East Germany","","","",""
"3 on scale 1-7 ","2012","secondary school degree","West Germany","","","",""
"3 on scale 1-7 ","2012","secondary school degree","East Germany","","","",""
"3 on scale 1-7 ","2012","college entrance qualification","West Germany","","","",""
"3 on scale 1-7 ","2012","college entrance qualification","East Germany","","","",""
"3 on scale 1-7 ","2012","Other degree","West Germany","","","",""
"3 on scale 1-7 ","2012","Other degree","East Germany","","","",""
"3 on scale 1-7 ","2012","no degree/no degree yet","West Germany","","","",""
"3 on scale 1-7 ","2012","no degree/no degree yet","East Germany","","","",""
"4 on scale 1-7","2012","lower secondary degree","West Germany","","","",""
"4 on scale 1-7","2012","lower secondary degree","East Germany","","","",""
"4 on scale 1-7","2012","secondary school degree","West Germany","","","",""
"4 on scale 1-7","2012","secondary school degree","East Germany","","","",""
"4 on scale 1-7","2012","college entrance qualification","West Germany","","","",""
"4 on scale 1-7","2012","college entrance qualification","East Germany","","","",""
"4 on scale 1-7","2012","Other degree","West Germany","","","",""
"4 on scale 1-7","2012","Other degree","East Germany","","","",""
"4 on scale 1-7","2012","no degree/no degree yet","West Germany","","","",""
"4 on scale 1-7","2012","no degree/no degree yet","East Germany","","","",""
"5 on scale 1-7","2012","lower secondary degree","West Germany","","","",""
"5 on scale 1-7","2012","lower secondary degree","East Germany","","","",""
"5 on scale 1-7","2012","secondary school degree","West Germany","","","",""
"5 on scale 1-7","2012","secondary school degree","East Germany","","","",""
"5 on scale 1-7","2012","college entrance qualification","West Germany","","","",""
"5 on scale 1-7","2012","college entrance qualification","East Germany","","","",""
"5 on scale 1-7","2012","Other degree","West Germany","","","",""
"5 on scale 1-7","2012","Other degree","East Germany","","","",""
"5 on scale 1-7","2012","no degree/no degree yet","West Germany","","","",""
"5 on scale 1-7","2012","no degree/no degree yet","East Germany","","","",""
"6 on scale 1-7","2012","lower secondary degree","West Germany","","","",""
"6 on scale 1-7","2012","lower secondary degree","East Germany","","","",""
"6 on scale 1-7","2012","secondary school degree","West Germany","","","",""
"6 on scale 1-7","2012","secondary school degree","East Germany","","","",""
"6 on scale 1-7","2012","college entrance qualification","West Germany","","","",""
"6 on scale 1-7","2012","college entrance qualification","East Germany","","","",""
"6 on scale 1-7","2012","Other degree","West Germany","","","",""
"6 on scale 1-7","2012","Other degree","East Germany","","","",""
"6 on scale 1-7","2012","no degree/no degree yet","West Germany","","","",""
"6 on scale 1-7","2012","no degree/no degree yet","East Germany","","","",""
"7 Strongly agree","2012","lower secondary degree","West Germany","","","",""
"7 Strongly agree","2012","lower secondary degree","East Germany","","","",""
"7 Strongly agree","2012","secondary school degree","West Germany","","","",""
"7 Strongly agree","2012","secondary school degree","East Germany","","","",""
"7 Strongly agree","2012","college entrance qualification","West Germany","","","",""
"7 Strongly agree","2012","college entrance qualification","East Germany","","","",""
"7 Strongly agree","2012","Other degree","West Germany","","","",""
"7 Strongly agree","2012","Other degree","East Germany","","","",""
"7 Strongly agree","2012","no degree/no degree yet","West Germany","","","",""
"7 Strongly agree","2012","no degree/no degree yet","East Germany","","","",""
"1 Strongly disagree","2013","lower secondary degree","West Germany","","","",""
"1 Strongly disagree","2013","lower secondary degree","East Germany","","","",""
"1 Strongly disagree","2013","secondary school degree","West Germany","","","",""
"1 Strongly disagree","2013","secondary school degree","East Germany","","","",""
"1 Strongly disagree","2013","college entrance qualification","West Germany","","","",""
"1 Strongly disagree","2013","college entrance qualification","East Germany","","","",""
"1 Strongly disagree","2013","Other degree","West Germany","","","",""
"1 Strongly disagree","2013","Other degree","East Germany","","","",""
"1 Strongly disagree","2013","no degree/no degree yet","West Germany","","","",""
"1 Strongly disagree","2013","no degree/no degree yet","East Germany","","","",""
"2 on scale 1-7 ","2013","lower secondary degree","West Germany","","","",""
"2 on scale 1-7 ","2013","lower secondary degree","East Germany","","","",""
"2 on scale 1-7 ","2013","secondary school degree","West Germany","","","",""
"2 on scale 1-7 ","2013","secondary school degree","East Germany","","","",""
"2 on scale 1-7 ","2013","college entrance qualification","West Germany","","","",""
"2 on scale 1-7 ","2013","college entrance qualification","East Germany","","","",""
"2 on scale 1-7 ","2013","Other degree","West Germany","","","",""
"2 on scale 1-7 ","2013","Other degree","East Germany","","","",""
"2 on scale 1-7 ","2013","no degree/no degree yet","West Germany","","","",""
"2 on scale 1-7 ","2013","no degree/no degree yet","East Germany","","","",""
"3 on scale 1-7 ","2013","lower secondary degree","West Germany","","","",""
"3 on scale 1-7 ","2013","lower secondary degree","East Germany","","","",""
"3 on scale 1-7 ","2013","secondary school degree","West Germany","","","",""
"3 on scale 1-7 ","2013","secondary school degree","East Germany","","","",""
"3 on scale 1-7 ","2013","college entrance qualification","West Germany","","","",""
"3 on scale 1-7 ","2013","college entrance qualification","East Germany","","","",""
"3 on scale 1-7 ","2013","Other degree","West Germany","","","",""
"3 on scale 1-7 ","2013","Other degree","East Germany","","","",""
"3 on scale 1-7 ","2013","no degree/no degree yet","West Germany","","","",""
"3 on scale 1-7 ","2013","no degree/no degree yet","East Germany","","","",""
"4 on scale 1-7","2013","lower secondary degree","West Germany","","","",""
"4 on scale 1-7","2013","lower secondary degree","East Germany","","","",""
"4 on scale 1-7","2013","secondary school degree","West Germany","","","",""
"4 on scale 1-7","2013","secondary school degree","East Germany","","","",""
"4 on scale 1-7","2013","college entrance qualification","West Germany","","","",""
"4 on scale 1-7","2013","college entrance qualification","East Germany","","","",""
"4 on scale 1-7","2013","Other degree","West Germany","","","",""
"4 on scale 1-7","2013","Other degree","East Germany","","","",""
"4 on scale 1-7","2013","no degree/no degree yet","West Germany","","","",""
"4 on scale 1-7","2013","no degree/no degree yet","East Germany","","","",""
"5 on scale 1-7","2013","lower secondary degree","West Germany","","","",""
"5 on scale 1-7","2013","lower secondary degree","East Germany","","","",""
"5 on scale 1-7","2013","secondary school degree","West Germany","","","",""
"5 on scale 1-7","2013","secondary school degree","East Germany","","","",""
"5 on scale 1-7","2013","college entrance qualification","West Germany","","","",""
"5 on scale 1-7","2013","college entrance qualification","East Germany","","","",""
"5 on scale 1-7","2013","Other degree","West Germany","","","",""
"5 on scale 1-7","2013","Other degree","East Germany","","","",""
"5 on scale 1-7","2013","no degree/no degree yet","West Germany","","","",""
"5 on scale 1-7","2013","no degree/no degree yet","East Germany","","","",""
"6 on scale 1-7","2013","lower secondary degree","West Germany","","","",""
"6 on scale 1-7","2013","lower secondary degree","East Germany","","","",""
"6 on scale 1-7","2013","secondary school degree","West Germany","","","",""
"6 on scale 1-7","2013","secondary school degree","East Germany","","","",""
"6 on scale 1-7","2013","college entrance qualification","West Germany","","","",""
"6 on scale 1-7","2013","college entrance qualification","East Germany","","","",""
"6 on scale 1-7","2013","Other degree","West Germany","","","",""
"6 on scale 1-7","2013","Other degree","East Germany","","","",""
"6 on scale 1-7","2013","no degree/no degree yet","West Germany","","","",""
"6 on scale 1-7","2013","no degree/no degree yet","East Germany","","","",""
"7 Strongly agree","2013","lower secondary degree","West Germany","","","",""
"7 Strongly agree","2013","lower secondary degree","East Germany","","","",""
"7 Strongly agree","2013","secondary school degree","West Germany","","","",""
"7 Strongly agree","2013","secondary school degree","East Germany","","","",""
"7 Strongly agree","2013","college entrance qualification","West Germany","","","",""
"7 Strongly agree","2013","college entrance qualification","East Germany","","","",""
"7 Strongly agree","2013","Other degree","West Germany","","","",""
"7 Strongly agree","2013","Other degree","East Germany","","","",""
"7 Strongly agree","2013","no degree/no degree yet","West Germany","","","",""
"7 Strongly agree","2013","no degree/no degree yet","East Germany","","","",""
"1 Strongly disagree","2014","lower secondary degree","West Germany","","","",""
"1 Strongly disagree","2014","lower secondary degree","East Germany","","","",""
"1 Strongly disagree","2014","secondary school degree","West Germany","","","",""
"1 Strongly disagree","2014","secondary school degree","East Germany","","","",""
"1 Strongly disagree","2014","college entrance qualification","West Germany","","","",""
"1 Strongly disagree","2014","college entrance qualification","East Germany","","","",""
"1 Strongly disagree","2014","Other degree","West Germany","","","",""
"1 Strongly disagree","2014","Other degree","East Germany","","","",""
"1 Strongly disagree","2014","no degree/no degree yet","West Germany","","","",""
"1 Strongly disagree","2014","no degree/no degree yet","East Germany","","","",""
"2 on scale 1-7 ","2014","lower secondary degree","West Germany","","","",""
"2 on scale 1-7 ","2014","lower secondary degree","East Germany","","","",""
"2 on scale 1-7 ","2014","secondary school degree","West Germany","","","",""
"2 on scale 1-7 ","2014","secondary school degree","East Germany","","","",""
"2 on scale 1-7 ","2014","college entrance qualification","West Germany","","","",""
"2 on scale 1-7 ","2014","college entrance qualification","East Germany","","","",""
"2 on scale 1-7 ","2014","Other degree","West Germany","","","",""
"2 on scale 1-7 ","2014","Other degree","East Germany","","","",""
"2 on scale 1-7 ","2014","no degree/no degree yet","West Germany","","","",""
"2 on scale 1-7 ","2014","no degree/no degree yet","East Germany","","","",""
"3 on scale 1-7 ","2014","lower secondary degree","West Germany","","","",""
"3 on scale 1-7 ","2014","lower secondary degree","East Germany","","","",""
"3 on scale 1-7 ","2014","secondary school degree","West Germany","","","",""
"3 on scale 1-7 ","2014","secondary school degree","East Germany","","","",""
"3 on scale 1-7 ","2014","college entrance qualification","West Germany","","","",""
"3 on scale 1-7 ","2014","college entrance qualification","East Germany","","","",""
"3 on scale 1-7 ","2014","Other degree","West Germany","","","",""
"3 on scale 1-7 ","2014","Other degree","East Germany","","","",""
"3 on scale 1-7 ","2014","no degree/no degree yet","West Germany","","","",""
"3 on scale 1-7 ","2014","no degree/no degree yet","East Germany","","","",""
"4 on scale 1-7","2014","lower secondary degree","West Germany","","","",""
"4 on scale 1-7","2014","lower secondary degree","East Germany","","","",""
"4 on scale 1-7","2014","secondary school degree","West Germany","","","",""
"4 on scale 1-7","2014","secondary school degree","East Germany","","","",""
"4 on scale 1-7","2014","college entrance qualification","West Germany","","","",""
"4 on scale 1-7","2014","college entrance qualification","East Germany","","","",""
"4 on scale 1-7","2014","Other degree","West Germany","","","",""
"4 on scale 1-7","2014","Other degree","East Germany","","","",""
"4 on scale 1-7","2014","no degree/no degree yet","West Germany","","","",""
"4 on scale 1-7","2014","no degree/no degree yet","East Germany","","","",""
"5 on scale 1-7","2014","lower secondary degree","West Germany","","","",""
"5 on scale 1-7","2014","lower secondary degree","East Germany","","","",""
"5 on scale 1-7","2014","secondary school degree","West Germany","","","",""
"5 on scale 1-7","2014","secondary school degree","East Germany","","","",""
"5 on scale 1-7","2014","college entrance qualification","West Germany","","","",""
"5 on scale 1-7","2014","college entrance qualification","East Germany","","","",""
"5 on scale 1-7","2014","Other degree","West Germany","","","",""
"5 on scale 1-7","2014","Other degree","East Germany","","","",""
"5 on scale 1-7","2014","no degree/no degree yet","West Germany","","","",""
"5 on scale 1-7","2014","no degree/no degree yet","East Germany","","","",""
"6 on scale 1-7","2014","lower secondary degree","West Germany","","","",""
"6 on scale 1-7","2014","lower secondary degree","East Germany","","","",""
"6 on scale 1-7","2014","secondary school degree","West Germany","","","",""
"6 on scale 1-7","2014","secondary school degree","East Germany","","","",""
"6 on scale 1-7","2014","college entrance qualification","West Germany","","","",""
"6 on scale 1-7","2014","college entrance qualification","East Germany","","","",""
"6 on scale 1-7","2014","Other degree","West Germany","","","",""
"6 on scale 1-7","2014","Other degree","East Germany","","","",""
"6 on scale 1-7","2014","no degree/no degree yet","West Germany","","","",""
"6 on scale 1-7","2014","no degree/no degree yet","East Germany","","","",""
"7 Strongly agree","2014","lower secondary degree","West Germany","","","",""
"7 Strongly agree","2014","lower secondary degree","East Germany","","","",""
"7 Strongly agree","2014","secondary school degree","West Germany","","","",""
"7 Strongly agree","2014","secondary school degree","East Germany","","","",""
"7 Strongly agree","2014","college entrance qualification","West Germany","","","",""
"7 Strongly agree","2014","college entrance qualification","East Germany","","","",""
"7 Strongly agree","2014","Other degree","West Germany","","","",""
"7 Strongly agree","2014","Other degree","East Germany","","","",""
"7 Strongly agree","2014","no degree/no degree yet","West Germany","","","",""
"7 Strongly agree","2014","no degree/no degree yet","East Germany","","","",""
"1 Strongly disagree","2015","lower secondary degree","West Germany","1410","0.256712742086399","0.244905734103539","0.268519750069259"
"1 Strongly disagree","2015","lower secondary degree","East Germany","282","0.25222214896054","0.226878365418851","0.277565932502228"
"1 Strongly disagree","2015","secondary school degree","West Germany","1291","0.251695964919135","0.239479544912394","0.263912384925875"
"1 Strongly disagree","2015","secondary school degree","East Germany","537","0.204638991954476","0.188334556180845","0.220943427728107"
"1 Strongly disagree","2015","college entrance qualification","West Germany","1563","0.239058108959255","0.228170470955451","0.24994574696306"
"1 Strongly disagree","2015","college entrance qualification","East Germany","306","0.228415447485761","0.2056558385758","0.251175056395723"
"1 Strongly disagree","2015","Other degree","West Germany","1446","0.364302006445624","0.348647081838393","0.379956931052855"
"1 Strongly disagree","2015","Other degree","East Germany","118","0.321400023430486","0.274132556464436","0.368667490396535"
"1 Strongly disagree","2015","no degree/no degree yet","West Germany","250","0.262846406728627","0.232936404632698","0.292756408824555"
"1 Strongly disagree","2015","no degree/no degree yet","East Germany","24","","",""
"2 on scale 1-7 ","2015","lower secondary degree","West Germany","1156","0.230406819076554","0.219024884899254","0.241788753253854"
"2 on scale 1-7 ","2015","lower secondary degree","East Germany","239","0.219178489013546","0.195036758920697","0.243320219106396"
"2 on scale 1-7 ","2015","secondary school degree","West Germany","1262","0.253901427273655","0.241649696039279","0.266153158508032"
"2 on scale 1-7 ","2015","secondary school degree","East Germany","570","0.250273973880431","0.232767907509343","0.267780040251519"
"2 on scale 1-7 ","2015","college entrance qualification","West Germany","1881","0.322607488007494","0.310674104337089","0.334540871677899"
"2 on scale 1-7 ","2015","college entrance qualification","East Germany","420","0.313833294928397","0.288675381059331","0.338991208797462"
"2 on scale 1-7 ","2015","Other degree","West Germany","791","0.223601795360003","0.210047570602636","0.23715602011737"
"2 on scale 1-7 ","2015","Other degree","East Germany","81","0.18284654344864","0.143723949186802","0.221969137710478"
"2 on scale 1-7 ","2015","no degree/no degree yet","West Germany","195","0.204419466704724","0.177017001979349","0.231821931430099"
"2 on scale 1-7 ","2015","no degree/no degree yet","East Germany","32","0.278379068176268","0.197165608896838","0.359592527455698"
"3 on scale 1-7 ","2015","lower secondary degree","West Germany","878","0.158936449399604","0.149054014556397","0.168818884242811"
"3 on scale 1-7 ","2015","lower secondary degree","East Germany","167","0.160689590834854","0.139258280836687","0.182120900833021"
"3 on scale 1-7 ","2015","secondary school degree","West Germany","825","0.170525967820219","0.159939198645984","0.181112736994454"
"3 on scale 1-7 ","2015","secondary school degree","East Germany","431","0.20117279219273","0.184971842315097","0.217373742070364"
"3 on scale 1-7 ","2015","college entrance qualification","West Germany","1062","0.188475398917847","0.178491863411817","0.198458934423876"
"3 on scale 1-7 ","2015","college entrance qualification","East Germany","244","0.193350212486183","0.171939794991727","0.214760629980639"
"3 on scale 1-7 ","2015","Other degree","West Germany","455","0.134268115228553","0.123177058382982","0.145359172074125"
"3 on scale 1-7 ","2015","Other degree","East Germany","40","0.122318901531603","0.089156374568103","0.155481428495102"
"3 on scale 1-7 ","2015","no degree/no degree yet","West Germany","119","0.180090290715428","0.153979826564135","0.206200754866721"
"3 on scale 1-7 ","2015","no degree/no degree yet","East Germany","16","","",""
"4 on scale 1-7","2015","lower secondary degree","West Germany","788","0.155180133984813","0.145393396925184","0.164966871044442"
"4 on scale 1-7","2015","lower secondary degree","East Germany","179","0.150948932446475","0.130057151172985","0.171840713719965"
"4 on scale 1-7","2015","secondary school degree","West Germany","700","0.154894043810222","0.144709543500275","0.16507854412017"
"4 on scale 1-7","2015","secondary school degree","East Germany","364","0.13923392660497","0.125243062493822","0.153224790716117"
"4 on scale 1-7","2015","college entrance qualification","West Germany","708","0.131588054841626","0.122958720137716","0.140217389545535"
"4 on scale 1-7","2015","college entrance qualification","East Germany","177","0.119439124678887","0.101857326285054","0.137020923072721"
"4 on scale 1-7","2015","Other degree","West Germany","394","0.124622693783143","0.113878075591286","0.135367311975"
"4 on scale 1-7","2015","Other degree","East Germany","60","0.139585357758173","0.104509662729033","0.174661052787313"
"4 on scale 1-7","2015","no degree/no degree yet","West Germany","106","0.141376771513503","0.117702491802543","0.165051051224463"
"4 on scale 1-7","2015","no degree/no degree yet","East Germany","19","","",""
"5 on scale 1-7","2015","lower secondary degree","West Germany","434","0.0858506302560378","0.0782784991279164","0.0934227613841591"
"5 on scale 1-7","2015","lower secondary degree","East Germany","116","0.0995176515969122","0.0820481223269623","0.116987180866862"
"5 on scale 1-7","2015","secondary school degree","West Germany","405","0.0885560981692795","0.0805588422556708","0.0965533540828882"
"5 on scale 1-7","2015","secondary school degree","East Germany","239","0.108897209116871","0.096307905458195","0.121486512775546"
"5 on scale 1-7","2015","college entrance qualification","West Germany","414","0.0798092509111985","0.0728913914484677","0.0867271103739293"
"5 on scale 1-7","2015","college entrance qualification","East Germany","100","0.0801997599537928","0.0654751570755489","0.0949243628320367"
"5 on scale 1-7","2015","Other degree","West Germany","236","0.0590805220938049","0.0514105608367767","0.0667504833508331"
"5 on scale 1-7","2015","Other degree","East Germany","31","0.138751672170252","0.103763942213808","0.173739402126697"
"5 on scale 1-7","2015","no degree/no degree yet","West Germany","72","0.0912467051926135","0.0716799855261716","0.110813424859055"
"5 on scale 1-7","2015","no degree/no degree yet","East Germany","15","","",""
"6 on scale 1-7","2015","lower secondary degree","West Germany","279","0.0592233235633367","0.0528432239557018","0.0656034231709716"
"6 on scale 1-7","2015","lower secondary degree","East Germany","65","0.0524423883220496","0.0394335779064971","0.0654511987376021"
"6 on scale 1-7","2015","secondary school degree","West Germany","195","0.0453953283855896","0.0395355101603796","0.0512551466107996"
