"plh0206i02","year","education","n","percent","lower_confidence","upper_confidence"
"6 on scale 1-7","2016","no degree/no degree yet","42","0.0494755728717163","0.0387143197039872","0.0602368260394455"
"7 Strongly agree","2016","lower secondary degree","4","","",""
"7 Strongly agree","2016","secondary school degree","1","","",""
"7 Strongly agree","2016","college entrance qualification","1","","",""
"7 Strongly agree","2016","Other degree","83","0.0452340084804076","0.0367830786778586","0.0536849382829565"
"7 Strongly agree","2016","no degree/no degree yet","109","0.0588844074847638","0.0472026703074264","0.0705661446621012"
"1 Strongly disagree","2017","lower secondary degree","12","","",""
"1 Strongly disagree","2017","secondary school degree","3","","",""
"1 Strongly disagree","2017","college entrance qualification","7","","",""
"1 Strongly disagree","2017","Other degree","1087","0.721542347336184","0.698203808783259","0.744880885889108"
"1 Strongly disagree","2017","no degree/no degree yet","888","0.730460770307295","0.70556201623834","0.75535952437625"
"2 on scale 1-7 ","2017","lower secondary degree","2","","",""
"2 on scale 1-7 ","2017","secondary school degree","","","",""
"2 on scale 1-7 ","2017","college entrance qualification","2","","",""
"2 on scale 1-7 ","2017","Other degree","135","0.119516961329444","0.102626619675774","0.136407302983114"
"2 on scale 1-7 ","2017","no degree/no degree yet","126","0.103389148919782","0.0863044373569173","0.120473860482647"
"3 on scale 1-7 ","2017","lower secondary degree","1","","",""
"3 on scale 1-7 ","2017","secondary school degree","","","",""
"3 on scale 1-7 ","2017","college entrance qualification","1","","",""
"3 on scale 1-7 ","2017","Other degree","59","0.0342137322035588","0.0247490964503273","0.0436783679567904"
"3 on scale 1-7 ","2017","no degree/no degree yet","49","0.032029988722754","0.0221495206334299","0.0419104568120781"
"4 on scale 1-7","2017","lower secondary degree","1","","",""
"4 on scale 1-7","2017","secondary school degree","2","","",""
"4 on scale 1-7","2017","college entrance qualification","","","",""
"4 on scale 1-7","2017","Other degree","54","0.0481583303977396","0.037010734077107","0.0593059267183722"
"4 on scale 1-7","2017","no degree/no degree yet","47","0.0419593773486266","0.0307088040026464","0.0532099506946067"
"5 on scale 1-7","2017","lower secondary degree","1","","",""
"5 on scale 1-7","2017","secondary school degree","1","","",""
"5 on scale 1-7","2017","college entrance qualification","","","",""
"5 on scale 1-7","2017","Other degree","34","0.0329867085033049","0.0236874380419412","0.0422859789646686"
"5 on scale 1-7","2017","no degree/no degree yet","34","0.0284765814821326","0.0191432059802396","0.0378099569840256"
"6 on scale 1-7","2017","lower secondary degree","","","",""
"6 on scale 1-7","2017","secondary school degree","","","",""
"6 on scale 1-7","2017","college entrance qualification","","","",""
"6 on scale 1-7","2017","Other degree","11","","",""
"6 on scale 1-7","2017","no degree/no degree yet","16","","",""
"7 Strongly agree","2017","lower secondary degree","1","","",""
"7 Strongly agree","2017","secondary school degree","","","",""
"7 Strongly agree","2017","college entrance qualification","","","",""
"7 Strongly agree","2017","Other degree","37","0.0317679603167662","0.022636346079502","0.0408995745540305"
"7 Strongly agree","2017","no degree/no degree yet","60","0.0517091924012806","0.0392834363374569","0.0641349484651043"
"1 Strongly disagree","2018","lower secondary degree","7","","",""
"1 Strongly disagree","2018","secondary school degree","3","","",""
"1 Strongly disagree","2018","college entrance qualification","2","","",""
"1 Strongly disagree","2018","Other degree","124","0.700604254066039","0.632553543474255","0.768654964657822"
"1 Strongly disagree","2018","no degree/no degree yet","117","0.673972150454525","0.603918270651367","0.744026030257683"
"2 on scale 1-7 ","2018","lower secondary degree","2","","",""
"2 on scale 1-7 ","2018","secondary school degree","","","",""
"2 on scale 1-7 ","2018","college entrance qualification","1","","",""
"2 on scale 1-7 ","2018","Other degree","18","","",""
"2 on scale 1-7 ","2018","no degree/no degree yet","15","","",""
"3 on scale 1-7 ","2018","lower secondary degree","3","","",""
"3 on scale 1-7 ","2018","secondary school degree","1","","",""
"3 on scale 1-7 ","2018","college entrance qualification","","","",""
"3 on scale 1-7 ","2018","Other degree","8","","",""
"3 on scale 1-7 ","2018","no degree/no degree yet","9","","",""
"4 on scale 1-7","2018","lower secondary degree","2","","",""
"4 on scale 1-7","2018","secondary school degree","","","",""
"4 on scale 1-7","2018","college entrance qualification","","","",""
"4 on scale 1-7","2018","Other degree","12","","",""
"4 on scale 1-7","2018","no degree/no degree yet","10","","",""
"5 on scale 1-7","2018","lower secondary degree","1","","",""
"5 on scale 1-7","2018","secondary school degree","","","",""
"5 on scale 1-7","2018","college entrance qualification","","","",""
"5 on scale 1-7","2018","Other degree","2","","",""
"5 on scale 1-7","2018","no degree/no degree yet","5","","",""
"6 on scale 1-7","2018","lower secondary degree","1","","",""
"6 on scale 1-7","2018","secondary school degree","","","",""
"6 on scale 1-7","2018","college entrance qualification","","","",""
"6 on scale 1-7","2018","Other degree","4","","",""
"6 on scale 1-7","2018","no degree/no degree yet","9","","",""
"7 Strongly agree","2018","lower secondary degree","","","",""
"7 Strongly agree","2018","secondary school degree","","","",""
"7 Strongly agree","2018","college entrance qualification","","","",""
"7 Strongly agree","2018","Other degree","6","","",""
"7 Strongly agree","2018","no degree/no degree yet","7","","",""
"1 Strongly disagree","2019","lower secondary degree","4","","",""
"1 Strongly disagree","2019","secondary school degree","2","","",""
"1 Strongly disagree","2019","college entrance qualification","1","","",""
"1 Strongly disagree","2019","Other degree","47","0.615476127073309","0.510817193559232","0.720135060587385"
"1 Strongly disagree","2019","no degree/no degree yet","76","0.612516453492903","0.531527422362618","0.693505484623188"
"2 on scale 1-7 ","2019","lower secondary degree","","","",""
"2 on scale 1-7 ","2019","secondary school degree","1","","",""
"2 on scale 1-7 ","2019","college entrance qualification","","","",""
"2 on scale 1-7 ","2019","Other degree","15","","",""
"2 on scale 1-7 ","2019","no degree/no degree yet","22","","",""
"3 on scale 1-7 ","2019","lower secondary degree","2","","",""
"3 on scale 1-7 ","2019","secondary school degree","","","",""
"3 on scale 1-7 ","2019","college entrance qualification","","","",""
"3 on scale 1-7 ","2019","Other degree","7","","",""
"3 on scale 1-7 ","2019","no degree/no degree yet","18","","",""
"4 on scale 1-7","2019","lower secondary degree","","","",""
"4 on scale 1-7","2019","secondary school degree","1","","",""
"4 on scale 1-7","2019","college entrance qualification","","","",""
"4 on scale 1-7","2019","Other degree","7","","",""
"4 on scale 1-7","2019","no degree/no degree yet","7","","",""
"5 on scale 1-7","2019","lower secondary degree","","","",""
"5 on scale 1-7","2019","secondary school degree","1","","",""
"5 on scale 1-7","2019","college entrance qualification","","","",""
"5 on scale 1-7","2019","Other degree","2","","",""
"5 on scale 1-7","2019","no degree/no degree yet","6","","",""
"6 on scale 1-7","2019","lower secondary degree","","","",""
"6 on scale 1-7","2019","secondary school degree","","","",""
"6 on scale 1-7","2019","college entrance qualification","","","",""
"6 on scale 1-7","2019","Other degree","","","",""
"6 on scale 1-7","2019","no degree/no degree yet","4","","",""
"7 Strongly agree","2019","lower secondary degree","1","","",""
"7 Strongly agree","2019","secondary school degree","","","",""
"7 Strongly agree","2019","college entrance qualification","","","",""
"7 Strongly agree","2019","Other degree","5","","",""
"7 Strongly agree","2019","no degree/no degree yet","6","","",""
