"plh0206i02","year","age_gr","sex","n","percent","lower_confidence","upper_confidence","value"
"2 on scale 1-7 ","2014","16-34 y.","Male","","","","","2"
"3 on scale 1-7 ","2014","66 and older","Female","","","","","3"
"3 on scale 1-7 ","2014","66 and older","Male","","","","","3"
"3 on scale 1-7 ","2014","35-65 y.","Male","","","","","3"
"3 on scale 1-7 ","2014","16-34 y.","Female","","","","","3"
"3 on scale 1-7 ","2014","35-65 y.","Female","","","","","3"
"3 on scale 1-7 ","2014","16-34 y.","Male","","","","","3"
"4 on scale 1-7","2014","66 and older","Female","","","","","4"
"4 on scale 1-7","2014","35-65 y.","Male","","","","","4"
"4 on scale 1-7","2014","66 and older","Male","","","","","4"
"4 on scale 1-7","2014","35-65 y.","Female","","","","","4"
"4 on scale 1-7","2014","16-34 y.","Female","","","","","4"
"4 on scale 1-7","2014","16-34 y.","Male","","","","","4"
"5 on scale 1-7","2014","35-65 y.","Male","","","","","5"
"5 on scale 1-7","2014","16-34 y.","Female","","","","","5"
"5 on scale 1-7","2014","16-34 y.","Male","","","","","5"
"5 on scale 1-7","2014","66 and older","Female","","","","","5"
"5 on scale 1-7","2014","35-65 y.","Female","","","","","5"
"5 on scale 1-7","2014","66 and older","Male","","","","","5"
"6 on scale 1-7","2014","66 and older","Female","","","","","6"
"6 on scale 1-7","2014","16-34 y.","Female","","","","","6"
"6 on scale 1-7","2014","16-34 y.","Male","","","","","6"
"6 on scale 1-7","2014","66 and older","Male","","","","","6"
"6 on scale 1-7","2014","35-65 y.","Male","","","","","6"
"6 on scale 1-7","2014","35-65 y.","Female","","","","","6"
"7 Strongly agree","2014","66 and older","Female","","","","","7"
"7 Strongly agree","2014","16-34 y.","Male","","","","","7"
"7 Strongly agree","2014","16-34 y.","Female","","","","","7"
"7 Strongly agree","2014","35-65 y.","Male","","","","","7"
"7 Strongly agree","2014","35-65 y.","Female","","","","","7"
"7 Strongly agree","2014","66 and older","Male","","","","","7"
"1 Strongly disagree","2015","16-34 y.","Female","1083","0.277013363227926","0.262396572622989","0.291630153832863","1"
"1 Strongly disagree","2015","35-65 y.","Male","1551","0.187629106635444","0.178378209779617","0.196880003491271","1"
"1 Strongly disagree","2015","35-65 y.","Female","2740","0.312381349423377","0.302402837197123","0.32235986164963","1"
"1 Strongly disagree","2015","66 and older","Male","586","0.236606089231831","0.219634715573541","0.253577462890121","1"
"1 Strongly disagree","2015","66 and older","Female","826","0.326943809596665","0.30866490983194","0.345222709361389","1"
"1 Strongly disagree","2015","16-34 y.","Male","686","0.192528035651628","0.178488993018715","0.20656707828454","1"
"2 on scale 1-7 ","2015","66 and older","Female","601","0.242039252616707","0.225349338967585","0.258729166265829","2"
"2 on scale 1-7 ","2015","66 and older","Male","580","0.237313214223482","0.220324372793658","0.254302055653305","2"
"2 on scale 1-7 ","2015","35-65 y.","Male","1711","0.254858187393127","0.244532349135358","0.265184025650896","2"
"2 on scale 1-7 ","2015","35-65 y.","Female","2172","0.259738328163215","0.250297500414132","0.269179155912298","2"
"2 on scale 1-7 ","2015","16-34 y.","Female","1017","0.310535903517512","0.295422987538764","0.325648819496259","2"
"2 on scale 1-7 ","2015","16-34 y.","Male","783","0.273589049199387","0.257715745588054","0.289462352810721","2"
"3 on scale 1-7 ","2015","66 and older","Female","403","0.14952251106386","0.135627063719701","0.16341795840802","3"
"3 on scale 1-7 ","2015","35-65 y.","Male","1262","0.195965948077324","0.186560400521604","0.205371495633043","3"
"3 on scale 1-7 ","2015","66 and older","Male","449","0.18728488340981","0.171705501545657","0.202864265273963","3"
"3 on scale 1-7 ","2015","16-34 y.","Female","555","0.17098281432281","0.1586859458533","0.183279682792321","3"
"3 on scale 1-7 ","2015","35-65 y.","Female","1243","0.150176466025533","0.142484900599638","0.157868031451428","3"
"3 on scale 1-7 ","2015","16-34 y.","Male","489","0.175281146314149","0.161743369790745","0.188818922837552","3"
"4 on scale 1-7","2015","66 and older","Female","336","0.137490081320956","0.12407153209025","0.150908630551661","4"
"4 on scale 1-7","2015","35-65 y.","Male","1034","0.169885125011257","0.160986901074263","0.178783348948251","4"
"4 on scale 1-7","2015","66 and older","Male","358","0.142865544407012","0.128891635173801","0.156839453640222","4"
"4 on scale 1-7","2015","16-34 y.","Female","409","0.117642723330491","0.107119681400449","0.128165765260533","4"
"4 on scale 1-7","2015","35-65 y.","Female","1025","0.12429126500047","0.117188138215505","0.131394391785435","4"
"4 on scale 1-7","2015","16-34 y.","Male","473","0.158923252730535","0.145905431217152","0.171941074243919","4"
"5 on scale 1-7","2015","35-65 y.","Male","617","0.0935151294656541","0.0866162624123783","0.10041399651893","5"
"5 on scale 1-7","2015","16-34 y.","Female","259","0.0676157582919469","0.0594149255542917","0.0758165910296021","5"
"5 on scale 1-7","2015","16-34 y.","Male","300","0.105128644702174","0.094207513794328","0.11604977561002","5"
"5 on scale 1-7","2015","66 and older","Female","182","0.0687401237653917","0.0588812244564887","0.0785990230742947","5"
"5 on scale 1-7","2015","66 and older","Male","215","0.102802367332641","0.0906747549336243","0.114929979731657","5"
"5 on scale 1-7","2015","35-65 y.","Female","567","0.0770924559636361","0.0713495135658277","0.0828353983614445","5"
"6 on scale 1-7","2015","66 and older","Male","123","0.0573829281664911","0.0480956448454437","0.0666702114875386","6"
"6 on scale 1-7","2015","66 and older","Female","109","0.045472003987378","0.0373539074231342","0.0535901005516218","6"
"6 on scale 1-7","2015","16-34 y.","Female","131","0.0313812870969112","0.025686882334293","0.0370756918595295","6"
"6 on scale 1-7","2015","35-65 y.","Female","258","0.0350410597631596","0.0310819963790019","0.0390001231473173","6"
"6 on scale 1-7","2015","35-65 y.","Male","341","0.0514847775093826","0.0462485545716199","0.0567210004471454","6"
"6 on scale 1-7","2015","16-34 y.","Male","151","0.0538202498691941","0.0457852392289282","0.06185526050946","6"
"7 Strongly agree","2015","66 and older","Female","73","0.0297922176490428","0.0231674351638738","0.0364170001342118","7"
"7 Strongly agree","2015","16-34 y.","Male","148","0.0407296215329324","0.0336915693742438","0.0477676736916211","7"
"7 Strongly agree","2015","16-34 y.","Female","147","0.0248281502124031","0.0197459790158801","0.0299103214089261","7"
"7 Strongly agree","2015","35-65 y.","Male","326","0.0466617259078114","0.0416641376810822","0.0516593141345406","7"
"7 Strongly agree","2015","35-65 y.","Female","282","0.0412790756606101","0.0369959530534195","0.0455621982678007","7"
"7 Strongly agree","2015","66 and older","Male","98","0.0357449732287343","0.028331305205064","0.0431586412524045","7"
"1 Strongly disagree","2016","66 and older","Male","6","","","","1"
"1 Strongly disagree","2016","16-34 y.","Female","656","0.540804924190527","0.508621132714281","0.572988715666774","1"
"1 Strongly disagree","2016","35-65 y.","Male","847","0.63351923802936","0.605249519240866","0.661788956817853","1"
"1 Strongly disagree","2016","35-65 y.","Female","544","0.629286985511984","0.593481233896973","0.665092737126994","1"
"1 Strongly disagree","2016","66 and older","Female","13","","","","1"
"1 Strongly disagree","2016","16-34 y.","Male","1002","0.552638471738554","0.527764577968436","0.577512365508671","1"
"2 on scale 1-7 ","2016","66 and older","Female","1","","","","2"
"2 on scale 1-7 ","2016","66 and older","Male","3","","","","2"
"2 on scale 1-7 ","2016","35-65 y.","Male","95","0.130867135773996","0.111080389792695","0.150653881755296","2"
"2 on scale 1-7 ","2016","35-65 y.","Female","51","0.191353025005895","0.162191740342296","0.220514309669494","2"
"2 on scale 1-7 ","2016","16-34 y.","Female","76","0.0859165140267422","0.0678177244318029","0.104015303621681","2"
"2 on scale 1-7 ","2016","16-34 y.","Male","153","0.132907606243808","0.115925110772173","0.149890101715444","2"
"3 on scale 1-7 ","2016","66 and older","Female","2","","","","3"
"3 on scale 1-7 ","2016","66 and older","Male","","","","","3"
"3 on scale 1-7 ","2016","35-65 y.","Male","36","0.0465261300605982","0.0341689647454026","0.0588832953757939","3"
"3 on scale 1-7 ","2016","35-65 y.","Female","31","0.0623379724979178","0.0444150426868532","0.0802609023089825","3"
"3 on scale 1-7 ","2016","16-34 y.","Female","43","0.128133572247852","0.106547445617394","0.14971969887831","3"
"3 on scale 1-7 ","2016","16-34 y.","Male","96","0.0877652709734483","0.0736103140810344","0.101920227865862","3"
"4 on scale 1-7","2016","66 and older","Female","","","","","4"
"4 on scale 1-7","2016","66 and older","Male","1","","","","4"
"4 on scale 1-7","2016","35-65 y.","Male","44","0.0628593618127037","0.0486195790802622","0.0770991445451452","4"
"4 on scale 1-7","2016","16-34 y.","Female","47","0.0729029999445433","0.0561128890824529","0.0896931108066337","4"
"4 on scale 1-7","2016","35-65 y.","Female","22","","","","4"
"4 on scale 1-7","2016","16-34 y.","Male","85","0.0660777721824319","0.0536504672971121","0.0785050770677517","4"
"5 on scale 1-7","2016","16-34 y.","Female","23","","","","5"
"5 on scale 1-7","2016","35-65 y.","Male","35","0.0522620254036761","0.0392047292841381","0.0653193215232141","5"
"5 on scale 1-7","2016","66 and older","Female","","","","","5"
"5 on scale 1-7","2016","16-34 y.","Male","68","0.0849525729399955","0.0710048288125067","0.0989003170674844","5"
"5 on scale 1-7","2016","66 and older","Male","","","","","5"
"5 on scale 1-7","2016","35-65 y.","Female","17","","","","5"
"6 on scale 1-7","2016","66 and older","Female","","","","","6"
"6 on scale 1-7","2016","35-65 y.","Male","16","","","","6"
"6 on scale 1-7","2016","16-34 y.","Female","26","","","","6"
"6 on scale 1-7","2016","66 and older","Male","","","","","6"
"6 on scale 1-7","2016","16-34 y.","Male","41","0.0272107156170911","0.0190716739488906","0.0353497572852916","6"
"6 on scale 1-7","2016","35-65 y.","Female","9","","","","6"
"7 Strongly agree","2016","66 and older","Female","","","","","7"
"7 Strongly agree","2016","16-34 y.","Male","90","0.0484475903046711","0.0377065499497969","0.0591886306595453","7"
"7 Strongly agree","2016","16-34 y.","Female","50","0.0561344205388589","0.0412686312673293","0.0710002098103885","7"
"7 Strongly agree","2016","35-65 y.","Male","43","0.0488683049572368","0.0362194865266001","0.0615171233878735","7"
"7 Strongly agree","2016","35-65 y.","Female","25","","","","7"
"7 Strongly agree","2016","66 and older","Male","","","","","7"
"1 Strongly disagree","2017","16-34 y.","Female","541","0.71156576692072","0.679012652235699","0.744118881605741","1"
"1 Strongly disagree","2017","35-65 y.","Male","410","0.774971771644447","0.739182019654767","0.810761523634126","1"
"1 Strongly disagree","2017","35-65 y.","Female","347","0.784635606025478","0.745871731839083","0.823399480211873","1"
"1 Strongly disagree","2017","66 and older","Male","10","","","","1"
"1 Strongly disagree","2017","66 and older","Female","21","","","","1"
"1 Strongly disagree","2017","16-34 y.","Male","767","0.693055747530183","0.6654844187921","0.720627076268266","1"
"2 on scale 1-7 ","2017","66 and older","Male","2","","","","2"
"2 on scale 1-7 ","2017","35-65 y.","Female","41","0.0920576705529382","0.0647951917954314","0.119320149310445","2"
"2 on scale 1-7 ","2017","66 and older","Female","","","","","2"
"2 on scale 1-7 ","2017","35-65 y.","Male","53","0.117339570282843","0.0897581693135358","0.144920971252149","2"
"2 on scale 1-7 ","2017","16-34 y.","Female","79","0.11697573847309","0.0938819151406253","0.140069561805554","2"
"2 on scale 1-7 ","2017","16-34 y.","Male","106","0.113762451535384","0.0947814815120691","0.132743421558699","2"
"3 on scale 1-7 ","2017","66 and older","Male","","","","","3"
"3 on scale 1-7 ","2017","66 and older","Female","","","","","3"
"3 on scale 1-7 ","2017","35-65 y.","Male","20","","","","3"
"3 on scale 1-7 ","2017","35-65 y.","Female","18","","","","3"
"3 on scale 1-7 ","2017","16-34 y.","Female","28","","","","3"
"3 on scale 1-7 ","2017","16-34 y.","Male","51","0.0335858396467762","0.0228161396323818","0.0443555396611706","3"
"4 on scale 1-7","2017","35-65 y.","Male","14","","","","4"
"4 on scale 1-7","2017","35-65 y.","Female","5","","","","4"
"4 on scale 1-7","2017","16-34 y.","Female","34","0.0473640418184469","0.0321007050562766","0.0626273785806172","4"
"4 on scale 1-7","2017","16-34 y.","Male","55","0.0612244812511197","0.046893124939326","0.0755558375629133","4"
"4 on scale 1-7","2017","66 and older","Male","1","","","","4"
"4 on scale 1-7","2017","66 and older","Female","","","","","4"
"5 on scale 1-7","2017","16-34 y.","Female","23","","","","5"
"5 on scale 1-7","2017","35-65 y.","Male","9","","","","5"
"5 on scale 1-7","2017","66 and older","Female","","","","","5"
"5 on scale 1-7","2017","16-34 y.","Male","35","0.0386880585687503","0.0271597791082529","0.0502163380292478","5"
"5 on scale 1-7","2017","66 and older","Male","","","","","5"
"5 on scale 1-7","2017","35-65 y.","Female","6","","","","5"
"6 on scale 1-7","2017","35-65 y.","Male","4","","","","6"
"6 on scale 1-7","2017","66 and older","Male","1","","","","6"
"6 on scale 1-7","2017","66 and older","Female","","","","","6"
"6 on scale 1-7","2017","35-65 y.","Female","6","","","","6"
"6 on scale 1-7","2017","16-34 y.","Female","7","","","","6"
"6 on scale 1-7","2017","16-34 y.","Male","12","","","","6"
"7 Strongly agree","2017","16-34 y.","Male","49","0.0467304070695418","0.0341135404725165","0.059347273666567","7"
"7 Strongly agree","2017","16-34 y.","Female","32","0.0471456435122962","0.0319157919955452","0.0623754950290472","7"
"7 Strongly agree","2017","35-65 y.","Male","13","","","","7"
"7 Strongly agree","2017","35-65 y.","Female","9","","","","7"
"7 Strongly agree","2017","66 and older","Male","","","","","7"
"7 Strongly agree","2017","66 and older","Female","1","","","","7"
"1 Strongly disagree","2018","66 and older","Male","3","","","","1"
"1 Strongly disagree","2018","66 and older","Female","1","","","","1"
"1 Strongly disagree","2018","16-34 y.","Female","101","0.716106783560551","0.642206437212438","0.790007129908664","1"
"1 Strongly disagree","2018","35-65 y.","Male","64","0.817616321750556","0.734035059391278","0.901197584109833","1"
"1 Strongly disagree","2018","35-65 y.","Female","53","0.657139921275143","0.551119356256824","0.763160486293463","1"
"1 Strongly disagree","2018","16-34 y.","Male","61","0.639650105837479","0.547379184136631","0.731921027538328","1"
"2 on scale 1-7 ","2018","66 and older","Female","","","","","2"
"2 on scale 1-7 ","2018","66 and older","Male","","","","","2"
"2 on scale 1-7 ","2018","35-65 y.","Male","6","","","","2"
"2 on scale 1-7 ","2018","16-34 y.","Female","14","","","","2"
"2 on scale 1-7 ","2018","35-65 y.","Female","8","","","","2"
"2 on scale 1-7 ","2018","16-34 y.","Male","11","","","","2"
"3 on scale 1-7 ","2018","66 and older","Male","","","","","3"
"3 on scale 1-7 ","2018","66 and older","Female","","","","","3"
"3 on scale 1-7 ","2018","35-65 y.","Male","3","","","","3"
"3 on scale 1-7 ","2018","35-65 y.","Female","2","","","","3"
"3 on scale 1-7 ","2018","16-34 y.","Female","10","","","","3"
"3 on scale 1-7 ","2018","16-34 y.","Male","6","","","","3"
"4 on scale 1-7","2018","35-65 y.","Female","4","","","","4"
"4 on scale 1-7","2018","35-65 y.","Male","2","","","","4"
"4 on scale 1-7","2018","16-34 y.","Female","8","","","","4"
"4 on scale 1-7","2018","16-34 y.","Male","11","","","","4"
"4 on scale 1-7","2018","66 and older","Female","","","","","4"
"4 on scale 1-7","2018","66 and older","Male","","","","","4"
"5 on scale 1-7","2018","66 and older","Female","","","","","5"
"5 on scale 1-7","2018","66 and older","Male","","","","","5"
"5 on scale 1-7","2018","35-65 y.","Female","1","","","","5"
"5 on scale 1-7","2018","35-65 y.","Male","4","","","","5"
"5 on scale 1-7","2018","16-34 y.","Female","2","","","","5"
"5 on scale 1-7","2018","16-34 y.","Male","4","","","","5"
"6 on scale 1-7","2018","16-34 y.","Female","1","","","","6"
"6 on scale 1-7","2018","66 and older","Male","","","","","6"
"6 on scale 1-7","2018","16-34 y.","Male","6","","","","6"
"6 on scale 1-7","2018","35-65 y.","Male","2","","","","6"
"6 on scale 1-7","2018","35-65 y.","Female","5","","","","6"
"6 on scale 1-7","2018","66 and older","Female","","","","","6"
"7 Strongly agree","2018","66 and older","Female","","","","","7"
"7 Strongly agree","2018","16-34 y.","Male","5","","","","7"
"7 Strongly agree","2018","16-34 y.","Female","7","","","","7"
"7 Strongly agree","2018","35-65 y.","Male","1","","","","7"
"7 Strongly agree","2018","35-65 y.","Female","4","","","","7"
"7 Strongly agree","2018","66 and older","Male","","","","","7"
"1 Strongly disagree","2019","66 and older","Male","4","","","","1"
"1 Strongly disagree","2019","66 and older","Female","1","","","","1"
"1 Strongly disagree","2019","35-65 y.","Male","31","0.700203720637005","0.581261514477881","0.819145926796129","1"
"1 Strongly disagree","2019","35-65 y.","Female","42","0.668397616683779","0.554817478892851","0.781977754474706","1"
"1 Strongly disagree","2019","16-34 y.","Female","38","0.597606037960041","0.48354110941045","0.711670966509632","1"
"1 Strongly disagree","2019","16-34 y.","Male","35","0.545771204450818","0.429132762073336","0.6624096468283","1"
"2 on scale 1-7 ","2019","66 and older","Male","","","","","2"
"2 on scale 1-7 ","2019","35-65 y.","Male","7","","","","2"
"2 on scale 1-7 ","2019","66 and older","Female","1","","","","2"
"2 on scale 1-7 ","2019","16-34 y.","Female","14","","","","2"
"2 on scale 1-7 ","2019","35-65 y.","Female","11","","","","2"
"2 on scale 1-7 ","2019","16-34 y.","Male","10","","","","2"
"3 on scale 1-7 ","2019","35-65 y.","Female","9","","","","3"
"3 on scale 1-7 ","2019","66 and older","Male","","","","","3"
"3 on scale 1-7 ","2019","66 and older","Female","","","","","3"
"3 on scale 1-7 ","2019","16-34 y.","Female","6","","","","3"
"3 on scale 1-7 ","2019","35-65 y.","Male","6","","","","3"
"3 on scale 1-7 ","2019","16-34 y.","Male","10","","","","3"
"4 on scale 1-7","2019","35-65 y.","Male","6","","","","4"
"4 on scale 1-7","2019","66 and older","Female","","","","","4"
"4 on scale 1-7","2019","16-34 y.","Female","3","","","","4"
"4 on scale 1-7","2019","35-65 y.","Female","2","","","","4"
"4 on scale 1-7","2019","66 and older","Male","","","","","4"
"4 on scale 1-7","2019","16-34 y.","Male","6","","","","4"
"5 on scale 1-7","2019","16-34 y.","Male","3","","","","5"
"5 on scale 1-7","2019","66 and older","Male","","","","","5"
"5 on scale 1-7","2019","35-65 y.","Female","1","","","","5"
"5 on scale 1-7","2019","35-65 y.","Male","1","","","","5"
"5 on scale 1-7","2019","66 and older","Female","","","","","5"
"5 on scale 1-7","2019","16-34 y.","Female","4","","","","5"
"6 on scale 1-7","2019","16-34 y.","Female","1","","","","6"
"6 on scale 1-7","2019","35-65 y.","Male","2","","","","6"
"6 on scale 1-7","2019","66 and older","Male","","","","","6"
"6 on scale 1-7","2019","16-34 y.","Male","2","","","","6"
"6 on scale 1-7","2019","66 and older","Female","","","","","6"
"6 on scale 1-7","2019","35-65 y.","Female","","","","","6"
"7 Strongly agree","2019","16-34 y.","Male","4","","","","7"
"7 Strongly agree","2019","16-34 y.","Female","5","","","","7"
"7 Strongly agree","2019","35-65 y.","Male","4","","","","7"
"7 Strongly agree","2019","35-65 y.","Female","1","","","","7"
"7 Strongly agree","2019","66 and older","Male","","","","","7"
"7 Strongly agree","2019","66 and older","Female","","","","","7"
