"plh0206i02","year","e11103","migback","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2011","Full Time","direct migration background","","","",""
"1 Strongly disagree","2011","Full Time","indirect migration background","","","",""
"1 Strongly disagree","2011","Part Time","no migration background","","","",""
"1 Strongly disagree","2011","Part Time","direct migration background","","","",""
"1 Strongly disagree","2011","Part Time","indirect migration background","","","",""
"1 Strongly disagree","2011","Not Working","no migration background","","","",""
"1 Strongly disagree","2011","Not Working","direct migration background","","","",""
"1 Strongly disagree","2011","Not Working","indirect migration background","","","",""
"2 on scale 1-7 ","2011","Full Time","no migration background","","","",""
"2 on scale 1-7 ","2011","Full Time","direct migration background","","","",""
"2 on scale 1-7 ","2011","Full Time","indirect migration background","","","",""
"2 on scale 1-7 ","2011","Part Time","no migration background","","","",""
"2 on scale 1-7 ","2011","Part Time","direct migration background","","","",""
"2 on scale 1-7 ","2011","Part Time","indirect migration background","","","",""
"2 on scale 1-7 ","2011","Not Working","no migration background","","","",""
"2 on scale 1-7 ","2011","Not Working","direct migration background","","","",""
"2 on scale 1-7 ","2011","Not Working","indirect migration background","","","",""
"3 on scale 1-7 ","2011","Full Time","no migration background","","","",""
"3 on scale 1-7 ","2011","Full Time","direct migration background","","","",""
"3 on scale 1-7 ","2011","Full Time","indirect migration background","","","",""
"3 on scale 1-7 ","2011","Part Time","no migration background","","","",""
"3 on scale 1-7 ","2011","Part Time","direct migration background","","","",""
"3 on scale 1-7 ","2011","Part Time","indirect migration background","","","",""
"3 on scale 1-7 ","2011","Not Working","no migration background","","","",""
"3 on scale 1-7 ","2011","Not Working","direct migration background","","","",""
"3 on scale 1-7 ","2011","Not Working","indirect migration background","","","",""
"4 on scale 1-7","2011","Full Time","no migration background","","","",""
"4 on scale 1-7","2011","Full Time","direct migration background","","","",""
"4 on scale 1-7","2011","Full Time","indirect migration background","","","",""
"4 on scale 1-7","2011","Part Time","no migration background","","","",""
"4 on scale 1-7","2011","Part Time","direct migration background","","","",""
"4 on scale 1-7","2011","Part Time","indirect migration background","","","",""
"4 on scale 1-7","2011","Not Working","no migration background","","","",""
"4 on scale 1-7","2011","Not Working","direct migration background","","","",""
"4 on scale 1-7","2011","Not Working","indirect migration background","","","",""
"5 on scale 1-7","2011","Full Time","no migration background","","","",""
"5 on scale 1-7","2011","Full Time","direct migration background","","","",""
"5 on scale 1-7","2011","Full Time","indirect migration background","","","",""
"5 on scale 1-7","2011","Part Time","no migration background","","","",""
"5 on scale 1-7","2011","Part Time","direct migration background","","","",""
"5 on scale 1-7","2011","Part Time","indirect migration background","","","",""
"5 on scale 1-7","2011","Not Working","no migration background","","","",""
"5 on scale 1-7","2011","Not Working","direct migration background","","","",""
"5 on scale 1-7","2011","Not Working","indirect migration background","","","",""
"6 on scale 1-7","2011","Full Time","no migration background","","","",""
"6 on scale 1-7","2011","Full Time","direct migration background","","","",""
"6 on scale 1-7","2011","Full Time","indirect migration background","","","",""
"6 on scale 1-7","2011","Part Time","no migration background","","","",""
"6 on scale 1-7","2011","Part Time","direct migration background","","","",""
"6 on scale 1-7","2011","Part Time","indirect migration background","","","",""
"6 on scale 1-7","2011","Not Working","no migration background","","","",""
"6 on scale 1-7","2011","Not Working","direct migration background","","","",""
"6 on scale 1-7","2011","Not Working","indirect migration background","","","",""
"7 Strongly agree","2011","Full Time","no migration background","","","",""
"7 Strongly agree","2011","Full Time","direct migration background","","","",""
"7 Strongly agree","2011","Full Time","indirect migration background","","","",""
"7 Strongly agree","2011","Part Time","no migration background","","","",""
"7 Strongly agree","2011","Part Time","direct migration background","","","",""
"7 Strongly agree","2011","Part Time","indirect migration background","","","",""
"7 Strongly agree","2011","Not Working","no migration background","","","",""
"7 Strongly agree","2011","Not Working","direct migration background","","","",""
"7 Strongly agree","2011","Not Working","indirect migration background","","","",""
"1 Strongly disagree","2012","Full Time","no migration background","","","",""
"1 Strongly disagree","2012","Full Time","direct migration background","","","",""
"1 Strongly disagree","2012","Full Time","indirect migration background","","","",""
"1 Strongly disagree","2012","Part Time","no migration background","","","",""
"1 Strongly disagree","2012","Part Time","direct migration background","","","",""
"1 Strongly disagree","2012","Part Time","indirect migration background","","","",""
"1 Strongly disagree","2012","Not Working","no migration background","","","",""
"1 Strongly disagree","2012","Not Working","direct migration background","","","",""
"1 Strongly disagree","2012","Not Working","indirect migration background","","","",""
"2 on scale 1-7 ","2012","Full Time","no migration background","","","",""
"2 on scale 1-7 ","2012","Full Time","direct migration background","","","",""
"2 on scale 1-7 ","2012","Full Time","indirect migration background","","","",""
"2 on scale 1-7 ","2012","Part Time","no migration background","","","",""
"2 on scale 1-7 ","2012","Part Time","direct migration background","","","",""
"2 on scale 1-7 ","2012","Part Time","indirect migration background","","","",""
"2 on scale 1-7 ","2012","Not Working","no migration background","","","",""
"2 on scale 1-7 ","2012","Not Working","direct migration background","","","",""
"2 on scale 1-7 ","2012","Not Working","indirect migration background","","","",""
"3 on scale 1-7 ","2012","Full Time","no migration background","","","",""
"3 on scale 1-7 ","2012","Full Time","direct migration background","","","",""
"3 on scale 1-7 ","2012","Full Time","indirect migration background","","","",""
"3 on scale 1-7 ","2012","Part Time","no migration background","","","",""
"3 on scale 1-7 ","2012","Part Time","direct migration background","","","",""
"3 on scale 1-7 ","2012","Part Time","indirect migration background","","","",""
"3 on scale 1-7 ","2012","Not Working","no migration background","","","",""
"3 on scale 1-7 ","2012","Not Working","direct migration background","","","",""
"3 on scale 1-7 ","2012","Not Working","indirect migration background","","","",""
"4 on scale 1-7","2012","Full Time","no migration background","","","",""
"4 on scale 1-7","2012","Full Time","direct migration background","","","",""
"4 on scale 1-7","2012","Full Time","indirect migration background","","","",""
"4 on scale 1-7","2012","Part Time","no migration background","","","",""
"4 on scale 1-7","2012","Part Time","direct migration background","","","",""
"4 on scale 1-7","2012","Part Time","indirect migration background","","","",""
"4 on scale 1-7","2012","Not Working","no migration background","","","",""
"4 on scale 1-7","2012","Not Working","direct migration background","","","",""
"4 on scale 1-7","2012","Not Working","indirect migration background","","","",""
"5 on scale 1-7","2012","Full Time","no migration background","","","",""
"5 on scale 1-7","2012","Full Time","direct migration background","","","",""
"5 on scale 1-7","2012","Full Time","indirect migration background","","","",""
"5 on scale 1-7","2012","Part Time","no migration background","","","",""
"5 on scale 1-7","2012","Part Time","direct migration background","","","",""
"5 on scale 1-7","2012","Part Time","indirect migration background","","","",""
"5 on scale 1-7","2012","Not Working","no migration background","","","",""
"5 on scale 1-7","2012","Not Working","direct migration background","","","",""
"5 on scale 1-7","2012","Not Working","indirect migration background","","","",""
"6 on scale 1-7","2012","Full Time","no migration background","","","",""
"6 on scale 1-7","2012","Full Time","direct migration background","","","",""
"6 on scale 1-7","2012","Full Time","indirect migration background","","","",""
"6 on scale 1-7","2012","Part Time","no migration background","","","",""
"6 on scale 1-7","2012","Part Time","direct migration background","","","",""
"6 on scale 1-7","2012","Part Time","indirect migration background","","","",""
"6 on scale 1-7","2012","Not Working","no migration background","","","",""
"6 on scale 1-7","2012","Not Working","direct migration background","","","",""
"6 on scale 1-7","2012","Not Working","indirect migration background","","","",""
"7 Strongly agree","2012","Full Time","no migration background","","","",""
"7 Strongly agree","2012","Full Time","direct migration background","","","",""
"7 Strongly agree","2012","Full Time","indirect migration background","","","",""
"7 Strongly agree","2012","Part Time","no migration background","","","",""
"7 Strongly agree","2012","Part Time","direct migration background","","","",""
"7 Strongly agree","2012","Part Time","indirect migration background","","","",""
"7 Strongly agree","2012","Not Working","no migration background","","","",""
"7 Strongly agree","2012","Not Working","direct migration background","","","",""
"7 Strongly agree","2012","Not Working","indirect migration background","","","",""
"1 Strongly disagree","2013","Full Time","no migration background","","","",""
"1 Strongly disagree","2013","Full Time","direct migration background","","","",""
"1 Strongly disagree","2013","Full Time","indirect migration background","","","",""
"1 Strongly disagree","2013","Part Time","no migration background","","","",""
"1 Strongly disagree","2013","Part Time","direct migration background","","","",""
"1 Strongly disagree","2013","Part Time","indirect migration background","","","",""
"1 Strongly disagree","2013","Not Working","no migration background","","","",""
"1 Strongly disagree","2013","Not Working","direct migration background","","","",""
"1 Strongly disagree","2013","Not Working","indirect migration background","","","",""
"2 on scale 1-7 ","2013","Full Time","no migration background","","","",""
"2 on scale 1-7 ","2013","Full Time","direct migration background","","","",""
"2 on scale 1-7 ","2013","Full Time","indirect migration background","","","",""
"2 on scale 1-7 ","2013","Part Time","no migration background","","","",""
"2 on scale 1-7 ","2013","Part Time","direct migration background","","","",""
"2 on scale 1-7 ","2013","Part Time","indirect migration background","","","",""
"2 on scale 1-7 ","2013","Not Working","no migration background","","","",""
"2 on scale 1-7 ","2013","Not Working","direct migration background","","","",""
"2 on scale 1-7 ","2013","Not Working","indirect migration background","","","",""
"3 on scale 1-7 ","2013","Full Time","no migration background","","","",""
"3 on scale 1-7 ","2013","Full Time","direct migration background","","","",""
"3 on scale 1-7 ","2013","Full Time","indirect migration background","","","",""
"3 on scale 1-7 ","2013","Part Time","no migration background","","","",""
"3 on scale 1-7 ","2013","Part Time","direct migration background","","","",""
"3 on scale 1-7 ","2013","Part Time","indirect migration background","","","",""
"3 on scale 1-7 ","2013","Not Working","no migration background","","","",""
"3 on scale 1-7 ","2013","Not Working","direct migration background","","","",""
"3 on scale 1-7 ","2013","Not Working","indirect migration background","","","",""
"4 on scale 1-7","2013","Full Time","no migration background","","","",""
"4 on scale 1-7","2013","Full Time","direct migration background","","","",""
"4 on scale 1-7","2013","Full Time","indirect migration background","","","",""
"4 on scale 1-7","2013","Part Time","no migration background","","","",""
"4 on scale 1-7","2013","Part Time","direct migration background","","","",""
"4 on scale 1-7","2013","Part Time","indirect migration background","","","",""
"4 on scale 1-7","2013","Not Working","no migration background","","","",""
"4 on scale 1-7","2013","Not Working","direct migration background","","","",""
"4 on scale 1-7","2013","Not Working","indirect migration background","","","",""
"5 on scale 1-7","2013","Full Time","no migration background","","","",""
"5 on scale 1-7","2013","Full Time","direct migration background","","","",""
"5 on scale 1-7","2013","Full Time","indirect migration background","","","",""
"5 on scale 1-7","2013","Part Time","no migration background","","","",""
"5 on scale 1-7","2013","Part Time","direct migration background","","","",""
"5 on scale 1-7","2013","Part Time","indirect migration background","","","",""
"5 on scale 1-7","2013","Not Working","no migration background","","","",""
"5 on scale 1-7","2013","Not Working","direct migration background","","","",""
"5 on scale 1-7","2013","Not Working","indirect migration background","","","",""
"6 on scale 1-7","2013","Full Time","no migration background","","","",""
"6 on scale 1-7","2013","Full Time","direct migration background","","","",""
"6 on scale 1-7","2013","Full Time","indirect migration background","","","",""
"6 on scale 1-7","2013","Part Time","no migration background","","","",""
"6 on scale 1-7","2013","Part Time","direct migration background","","","",""
"6 on scale 1-7","2013","Part Time","indirect migration background","","","",""
"6 on scale 1-7","2013","Not Working","no migration background","","","",""
"6 on scale 1-7","2013","Not Working","direct migration background","","","",""
"6 on scale 1-7","2013","Not Working","indirect migration background","","","",""
"7 Strongly agree","2013","Full Time","no migration background","","","",""
"7 Strongly agree","2013","Full Time","direct migration background","","","",""
"7 Strongly agree","2013","Full Time","indirect migration background","","","",""
"7 Strongly agree","2013","Part Time","no migration background","","","",""
"7 Strongly agree","2013","Part Time","direct migration background","","","",""
"7 Strongly agree","2013","Part Time","indirect migration background","","","",""
"7 Strongly agree","2013","Not Working","no migration background","","","",""
"7 Strongly agree","2013","Not Working","direct migration background","","","",""
"7 Strongly agree","2013","Not Working","indirect migration background","","","",""
"1 Strongly disagree","2014","Full Time","no migration background","","","",""
"1 Strongly disagree","2014","Full Time","direct migration background","","","",""
"1 Strongly disagree","2014","Full Time","indirect migration background","","","",""
"1 Strongly disagree","2014","Part Time","no migration background","","","",""
"1 Strongly disagree","2014","Part Time","direct migration background","","","",""
"1 Strongly disagree","2014","Part Time","indirect migration background","","","",""
"1 Strongly disagree","2014","Not Working","no migration background","","","",""
"1 Strongly disagree","2014","Not Working","direct migration background","","","",""
"1 Strongly disagree","2014","Not Working","indirect migration background","","","",""
"2 on scale 1-7 ","2014","Full Time","no migration background","","","",""
"2 on scale 1-7 ","2014","Full Time","direct migration background","","","",""
"2 on scale 1-7 ","2014","Full Time","indirect migration background","","","",""
"2 on scale 1-7 ","2014","Part Time","no migration background","","","",""
"2 on scale 1-7 ","2014","Part Time","direct migration background","","","",""
"2 on scale 1-7 ","2014","Part Time","indirect migration background","","","",""
"2 on scale 1-7 ","2014","Not Working","no migration background","","","",""
"2 on scale 1-7 ","2014","Not Working","direct migration background","","","",""
"2 on scale 1-7 ","2014","Not Working","indirect migration background","","","",""
"3 on scale 1-7 ","2014","Full Time","no migration background","","","",""
"3 on scale 1-7 ","2014","Full Time","direct migration background","","","",""
"3 on scale 1-7 ","2014","Full Time","indirect migration background","","","",""
"3 on scale 1-7 ","2014","Part Time","no migration background","","","",""
"3 on scale 1-7 ","2014","Part Time","direct migration background","","","",""
"3 on scale 1-7 ","2014","Part Time","indirect migration background","","","",""
"3 on scale 1-7 ","2014","Not Working","no migration background","","","",""
"3 on scale 1-7 ","2014","Not Working","direct migration background","","","",""
"3 on scale 1-7 ","2014","Not Working","indirect migration background","","","",""
"4 on scale 1-7","2014","Full Time","no migration background","","","",""
"4 on scale 1-7","2014","Full Time","direct migration background","","","",""
"4 on scale 1-7","2014","Full Time","indirect migration background","","","",""
"4 on scale 1-7","2014","Part Time","no migration background","","","",""
"4 on scale 1-7","2014","Part Time","direct migration background","","","",""
"4 on scale 1-7","2014","Part Time","indirect migration background","","","",""
"4 on scale 1-7","2014","Not Working","no migration background","","","",""
"4 on scale 1-7","2014","Not Working","direct migration background","","","",""
"4 on scale 1-7","2014","Not Working","indirect migration background","","","",""
"5 on scale 1-7","2014","Full Time","no migration background","","","",""
"5 on scale 1-7","2014","Full Time","direct migration background","","","",""
"5 on scale 1-7","2014","Full Time","indirect migration background","","","",""
"5 on scale 1-7","2014","Part Time","no migration background","","","",""
"5 on scale 1-7","2014","Part Time","direct migration background","","","",""
"5 on scale 1-7","2014","Part Time","indirect migration background","","","",""
"5 on scale 1-7","2014","Not Working","no migration background","","","",""
"5 on scale 1-7","2014","Not Working","direct migration background","","","",""
"5 on scale 1-7","2014","Not Working","indirect migration background","","","",""
"6 on scale 1-7","2014","Full Time","no migration background","","","",""
"6 on scale 1-7","2014","Full Time","direct migration background","","","",""
"6 on scale 1-7","2014","Full Time","indirect migration background","","","",""
"6 on scale 1-7","2014","Part Time","no migration background","","","",""
"6 on scale 1-7","2014","Part Time","direct migration background","","","",""
"6 on scale 1-7","2014","Part Time","indirect migration background","","","",""
"6 on scale 1-7","2014","Not Working","no migration background","","","",""
"6 on scale 1-7","2014","Not Working","direct migration background","","","",""
"6 on scale 1-7","2014","Not Working","indirect migration background","","","",""
"7 Strongly agree","2014","Full Time","no migration background","","","",""
"7 Strongly agree","2014","Full Time","direct migration background","","","",""
"7 Strongly agree","2014","Full Time","indirect migration background","","","",""
"7 Strongly agree","2014","Part Time","no migration background","","","",""
"7 Strongly agree","2014","Part Time","direct migration background","","","",""
"7 Strongly agree","2014","Part Time","indirect migration background","","","",""
"7 Strongly agree","2014","Not Working","no migration background","","","",""
"7 Strongly agree","2014","Not Working","direct migration background","","","",""
"7 Strongly agree","2014","Not Working","indirect migration background","","","",""
"1 Strongly disagree","2015","Full Time","no migration background","1559","0.195646908805677","0.186502221884718","0.204791595726636"
"1 Strongly disagree","2015","Full Time","direct migration background","528","0.300235147601893","0.277824883154016","0.32264541204977"
"1 Strongly disagree","2015","Full Time","indirect migration background","187","0.235812779225942","0.203328014539784","0.268297543912101"
"1 Strongly disagree","2015","Part Time","no migration background","1376","0.258204133564991","0.246319256000969","0.270089011129014"
"1 Strongly disagree","2015","Part Time","direct migration background","492","0.358513287291317","0.333035278150161","0.383991296432473"
"1 Strongly disagree","2015","Part Time","indirect migration background","173","0.326999051721883","0.287135741482447","0.36686236196132"
"1 Strongly disagree","2015","Not Working","no migration background","1852","0.265947665634411","0.255455325164149","0.276440006104673"
"1 Strongly disagree","2015","Not Working","direct migration background","1167","0.382366928528716","0.364357194865758","0.400376662191674"
"1 Strongly disagree","2015","Not Working","indirect migration background","138","0.250516626222189","0.212383138199222","0.288650114245157"
"2 on scale 1-7 ","2015","Full Time","no migration background","2041","0.290842323998148","0.280373227911627","0.301311420084669"
"2 on scale 1-7 ","2015","Full Time","direct migration background","347","0.227331622219966","0.206840457356184","0.247822787083748"
"2 on scale 1-7 ","2015","Full Time","indirect migration background","155","0.224352136689459","0.192429880653258","0.256274392725661"
"2 on scale 1-7 ","2015","Part Time","no migration background","1419","0.265490645845948","0.253498574882411","0.277482716809486"
"2 on scale 1-7 ","2015","Part Time","direct migration background","309","0.2120652778262","0.190348322854568","0.233782232797832"
"2 on scale 1-7 ","2015","Part Time","indirect migration background","120","0.20242605084653","0.168282321410777","0.236569780282282"
"2 on scale 1-7 ","2015","Not Working","no migration background","1706","0.250134111271362","0.239849472770877","0.260418749771847"
"2 on scale 1-7 ","2015","Not Working","direct migration background","640","0.23295064392309","0.217285100299397","0.248616187546783"
"2 on scale 1-7 ","2015","Not Working","indirect migration background","127","0.267658304782914","0.228695115813989","0.306621493751839"
"3 on scale 1-7 ","2015","Full Time","no migration background","1348","0.191249233011685","0.182183223247055","0.200315242776316"
"3 on scale 1-7 ","2015","Full Time","direct migration background","227","0.149775996249931","0.132328707762052","0.16722328473781"
"3 on scale 1-7 ","2015","Full Time","indirect migration background","102","0.167406661077224","0.138837400212285","0.195975921942163"
"3 on scale 1-7 ","2015","Part Time","no migration background","960","0.187733507076931","0.177128985547148","0.198338028606714"
"3 on scale 1-7 ","2015","Part Time","direct migration background","185","0.132556492818154","0.114541249538577","0.150571736097731"
"3 on scale 1-7 ","2015","Part Time","indirect migration background","89","0.173660517406615","0.141470436211631","0.205850598601599"
"3 on scale 1-7 ","2015","Not Working","no migration background","1103","0.161313475578016","0.152578817116056","0.170048134039976"
"3 on scale 1-7 ","2015","Not Working","direct migration background","315","0.113823119028513","0.102053096156434","0.125593141900593"
"3 on scale 1-7 ","2015","Not Working","indirect migration background","72","0.179342733940387","0.145580587031056","0.213104880849718"
"4 on scale 1-7","2015","Full Time","no migration background","1092","0.156422063076743","0.148048301528472","0.164795824625015"
"4 on scale 1-7","2015","Full Time","direct migration background","228","0.142641636984045","0.125543668823692","0.159739605144397"
"4 on scale 1-7","2015","Full Time","indirect migration background","83","0.14695031365653","0.119856596428958","0.174044030884102"
"4 on scale 1-7","2015","Part Time","no migration background","694","0.139189403435969","0.129789404568159","0.148589402303778"
"4 on scale 1-7","2015","Part Time","direct migration background","157","0.126026408779146","0.108394514881458","0.143658302676835"
"4 on scale 1-7","2015","Part Time","indirect migration background","47","0.115465090682577","0.0883085082719574","0.142621673093196"
"4 on scale 1-7","2015","Not Working","no migration background","984","0.140790803991966","0.132531425390901","0.149050182593031"
"4 on scale 1-7","2015","Not Working","direct migration background","289","0.128322316741408","0.115927762357497","0.140716871125318"
"4 on scale 1-7","2015","Not Working","indirect migration background","61","0.107489219148386","0.0802310650658968","0.134747373230876"
"5 on scale 1-7","2015","Full Time","no migration background","644","0.0939652455713126","0.0872391190285564","0.100691372114069"
"5 on scale 1-7","2015","Full Time","direct migration background","126","0.0754545529879224","0.0625409625007698","0.088368143475075"
"5 on scale 1-7","2015","Full Time","indirect migration background","59","0.108559323524709","0.0847538974447953","0.132364749604622"
"5 on scale 1-7","2015","Part Time","no migration background","395","0.0749706574135433","0.067819203793268","0.0821221110338185"
"5 on scale 1-7","2015","Part Time","direct migration background","83","0.0597423193102602","0.0471506441091089","0.0723339945114116"
"5 on scale 1-7","2015","Part Time","indirect migration background","49","0.0934102763465107","0.0686819343016809","0.11813861839134"
"5 on scale 1-7","2015","Not Working","no migration background","571","0.0887990654317983","0.082044116856151","0.0955540140074455"
"5 on scale 1-7","2015","Not Working","direct migration background","170","0.0678787984410248","0.058556883753791","0.0772007131282586"
"5 on scale 1-7","2015","Not Working","indirect migration background","43","0.0955992856667242","0.0697222201906662","0.121476351142782"
"6 on scale 1-7","2015","Full Time","no migration background","308","0.0430875294309793","0.0384067208380812","0.0477683380238774"
"6 on scale 1-7","2015","Full Time","direct migration background","70","0.0495842115513853","0.0389704658089085","0.0601979572938621"
"6 on scale 1-7","2015","Full Time","indirect migration background","32","0.0574539426598298","0.0396462611297933","0.0752616241898663"
"6 on scale 1-7","2015","Part Time","no migration background","186","0.0395602234133036","0.034266815660471","0.0448536311661361"
"6 on scale 1-7","2015","Part Time","direct migration background","61","0.0430386606280815","0.0322567532018973","0.0538205680542656"
"6 on scale 1-7","2015","Part Time","indirect migration background","27","","",""
"6 on scale 1-7","2015","Not Working","no migration background","309","0.0505288648535144","0.0453274508158614","0.0557302788911675"
"6 on scale 1-7","2015","Not Working","direct migration background","101","0.0402395360892183","0.0329565451722089","0.0475225270062277"
"6 on scale 1-7","2015","Not Working","indirect migration background","19","","",""
"7 Strongly agree","2015","Full Time","no migration background","237","0.0287866961054547","0.0249322480115465","0.0326411441993628"
"7 Strongly agree","2015","Full Time","direct migration background","81","0.0549768324048569","0.0438325723697315","0.0661210924399824"
"7 Strongly agree","2015","Full Time","indirect migration background","38","0.059464843166306","0.0413675414398626","0.0775621448927493"
"7 Strongly agree","2015","Part Time","no migration background","179","0.0348514292493133","0.0298708678907548","0.0398319906078719"
"7 Strongly agree","2015","Part Time","direct migration background","74","0.0680575533468409","0.0546776880570777","0.081437418636604"
"7 Strongly agree","2015","Part Time","indirect migration background","27","","",""
"7 Strongly agree","2015","Not Working","no migration background","287","0.0424860132389329","0.0376963351614144","0.0472756913164514"
"7 Strongly agree","2015","Not Working","direct migration background","115","0.0344186572480297","0.0276626010666737","0.0411747134293856"
"7 Strongly agree","2015","Not Working","indirect migration background","36","0.0676078065230566","0.0455122476903376","0.0897033653557757"
"1 Strongly disagree","2016","Full Time","no migration background","","","",""
"1 Strongly disagree","2016","Full Time","direct migration background","","","",""
"1 Strongly disagree","2016","Full Time","indirect migration background","","","",""
"1 Strongly disagree","2016","Part Time","no migration background","","","",""
"1 Strongly disagree","2016","Part Time","direct migration background","","","",""
"1 Strongly disagree","2016","Part Time","indirect migration background","","","",""
"1 Strongly disagree","2016","Not Working","no migration background","2","","",""
"1 Strongly disagree","2016","Not Working","direct migration background","3044","0.60771539172176","0.593027481952057","0.622403301491463"
"1 Strongly disagree","2016","Not Working","indirect migration background","6","","",""
"2 on scale 1-7 ","2016","Full Time","no migration background","","","",""
"2 on scale 1-7 ","2016","Full Time","direct migration background","","","",""
"2 on scale 1-7 ","2016","Full Time","indirect migration background","","","",""
"2 on scale 1-7 ","2016","Part Time","no migration background","","","",""
"2 on scale 1-7 ","2016","Part Time","direct migration background","","","",""
"2 on scale 1-7 ","2016","Part Time","indirect migration background","","","",""
"2 on scale 1-7 ","2016","Not Working","no migration background","5","","",""
"2 on scale 1-7 ","2016","Not Working","direct migration background","369","0.120312837956886","0.110526293882933","0.130099382030838"
"2 on scale 1-7 ","2016","Not Working","indirect migration background","3","","",""
"3 on scale 1-7 ","2016","Full Time","no migration background","","","",""
"3 on scale 1-7 ","2016","Full Time","direct migration background","","","",""
"3 on scale 1-7 ","2016","Full Time","indirect migration background","","","",""
"3 on scale 1-7 ","2016","Part Time","no migration background","","","",""
"3 on scale 1-7 ","2016","Part Time","direct migration background","","","",""
"3 on scale 1-7 ","2016","Part Time","indirect migration background","","","",""
"3 on scale 1-7 ","2016","Not Working","no migration background","1","","",""
"3 on scale 1-7 ","2016","Not Working","direct migration background","202","0.0745783391260166","0.0666754583950953","0.0824812198569378"
"3 on scale 1-7 ","2016","Not Working","indirect migration background","4","","",""
"4 on scale 1-7","2016","Full Time","no migration background","","","",""
"4 on scale 1-7","2016","Full Time","direct migration background","","","",""
"4 on scale 1-7","2016","Full Time","indirect migration background","","","",""
"4 on scale 1-7","2016","Part Time","no migration background","","","",""
"4 on scale 1-7","2016","Part Time","direct migration background","","","",""
"4 on scale 1-7","2016","Part Time","indirect migration background","","","",""
"4 on scale 1-7","2016","Not Working","no migration background","1","","",""
"4 on scale 1-7","2016","Not Working","direct migration background","196","0.0601590453100596","0.0530060672238687","0.0673120233962505"
"4 on scale 1-7","2016","Not Working","indirect migration background","1","","",""
"5 on scale 1-7","2016","Full Time","no migration background","","","",""
"5 on scale 1-7","2016","Full Time","direct migration background","","","",""
"5 on scale 1-7","2016","Full Time","indirect migration background","","","",""
"5 on scale 1-7","2016","Part Time","no migration background","","","",""
"5 on scale 1-7","2016","Part Time","direct migration background","","","",""
"5 on scale 1-7","2016","Part Time","indirect migration background","","","",""
"5 on scale 1-7","2016","Not Working","no migration background","5","","",""
"5 on scale 1-7","2016","Not Working","direct migration background","138","0.0585766205185984","0.0515124058280019","0.0656408352091949"
"5 on scale 1-7","2016","Not Working","indirect migration background","","","",""
"6 on scale 1-7","2016","Full Time","no migration background","","","",""
"6 on scale 1-7","2016","Full Time","direct migration background","","","",""
"6 on scale 1-7","2016","Full Time","indirect migration background","","","",""
"6 on scale 1-7","2016","Part Time","no migration background","","","",""
"6 on scale 1-7","2016","Part Time","direct migration background","","","",""
"6 on scale 1-7","2016","Part Time","indirect migration background","","","",""
"6 on scale 1-7","2016","Not Working","no migration background","","","",""
"6 on scale 1-7","2016","Not Working","direct migration background","89","0.0280124130297617","0.023048606298227","0.0329762197612965"
"6 on scale 1-7","2016","Not Working","indirect migration background","2","","",""
"7 Strongly agree","2016","Full Time","no migration background","","","",""
"7 Strongly agree","2016","Full Time","direct migration background","","","",""
"7 Strongly agree","2016","Full Time","indirect migration background","","","",""
"7 Strongly agree","2016","Part Time","no migration background","","","",""
"7 Strongly agree","2016","Part Time","direct migration background","","","",""
"7 Strongly agree","2016","Part Time","indirect migration background","","","",""
"7 Strongly agree","2016","Not Working","no migration background","","","",""
"7 Strongly agree","2016","Not Working","direct migration background","207","0.0506453523369179","0.0440491604263113","0.0572415442475244"
"7 Strongly agree","2016","Not Working","indirect migration background","1","","",""
"1 Strongly disagree","2017","Full Time","no migration background","","","",""
"1 Strongly disagree","2017","Full Time","direct migration background","","","",""
"1 Strongly disagree","2017","Full Time","indirect migration background","","","",""
"1 Strongly disagree","2017","Part Time","no migration background","","","",""
"1 Strongly disagree","2017","Part Time","direct migration background","","","",""
"1 Strongly disagree","2017","Part Time","indirect migration background","","","",""
"1 Strongly disagree","2017","Not Working","no migration background","","","",""
"1 Strongly disagree","2017","Not Working","direct migration background","2096","0.720508065306358","0.703916055552103","0.737100075060613"
"1 Strongly disagree","2017","Not Working","indirect migration background","","","",""
"2 on scale 1-7 ","2017","Full Time","no migration background","","","",""
"2 on scale 1-7 ","2017","Full Time","direct migration background","","","",""
"2 on scale 1-7 ","2017","Full Time","indirect migration background","","","",""
"2 on scale 1-7 ","2017","Part Time","no migration background","","","",""
"2 on scale 1-7 ","2017","Part Time","direct migration background","","","",""
"2 on scale 1-7 ","2017","Part Time","indirect migration background","","","",""
"2 on scale 1-7 ","2017","Not Working","no migration background","","","",""
"2 on scale 1-7 ","2017","Not Working","direct migration background","281","0.112325026333875","0.10064993777292","0.12400011489483"
"2 on scale 1-7 ","2017","Not Working","indirect migration background","","","",""
"3 on scale 1-7 ","2017","Full Time","no migration background","","","",""
"3 on scale 1-7 ","2017","Full Time","direct migration background","","","",""
"3 on scale 1-7 ","2017","Full Time","indirect migration background","","","",""
"3 on scale 1-7 ","2017","Part Time","no migration background","","","",""
"3 on scale 1-7 ","2017","Part Time","direct migration background","","","",""
"3 on scale 1-7 ","2017","Part Time","indirect migration background","","","",""
"3 on scale 1-7 ","2017","Not Working","no migration background","","","",""
"3 on scale 1-7 ","2017","Not Working","direct migration background","117","0.0359961892996752","0.0291086741055928","0.0428837044937576"
