"plh0206i02","year","age_gr","regtyp","n","percent","lower_confidence","upper_confidence","value"
"4 on scale 1-7","2013","66 and older","Rural Area","","","","","4"
"4 on scale 1-7","2013","66 and older","Urban Area","","","","","4"
"4 on scale 1-7","2013","35-65 y.","Urban Area","","","","","4"
"4 on scale 1-7","2013","35-65 y.","Rural Area","","","","","4"
"4 on scale 1-7","2013","16-34 y.","Urban Area","","","","","4"
"4 on scale 1-7","2013","16-34 y.","Rural Area","","","","","4"
"5 on scale 1-7","2013","66 and older","Rural Area","","","","","5"
"5 on scale 1-7","2013","35-65 y.","Urban Area","","","","","5"
"5 on scale 1-7","2013","35-65 y.","Rural Area","","","","","5"
"5 on scale 1-7","2013","66 and older","Urban Area","","","","","5"
"5 on scale 1-7","2013","16-34 y.","Rural Area","","","","","5"
"5 on scale 1-7","2013","16-34 y.","Urban Area","","","","","5"
"6 on scale 1-7","2013","16-34 y.","Rural Area","","","","","6"
"6 on scale 1-7","2013","66 and older","Rural Area","","","","","6"
"6 on scale 1-7","2013","66 and older","Urban Area","","","","","6"
"6 on scale 1-7","2013","35-65 y.","Urban Area","","","","","6"
"6 on scale 1-7","2013","35-65 y.","Rural Area","","","","","6"
"6 on scale 1-7","2013","16-34 y.","Urban Area","","","","","6"
"7 Strongly agree","2013","66 and older","Rural Area","","","","","7"
"7 Strongly agree","2013","16-34 y.","Urban Area","","","","","7"
"7 Strongly agree","2013","16-34 y.","Rural Area","","","","","7"
"7 Strongly agree","2013","35-65 y.","Urban Area","","","","","7"
"7 Strongly agree","2013","35-65 y.","Rural Area","","","","","7"
"7 Strongly agree","2013","66 and older","Urban Area","","","","","7"
"1 Strongly disagree","2014","16-34 y.","Rural Area","","","","","1"
"1 Strongly disagree","2014","35-65 y.","Urban Area","","","","","1"
"1 Strongly disagree","2014","35-65 y.","Rural Area","","","","","1"
"1 Strongly disagree","2014","66 and older","Urban Area","","","","","1"
"1 Strongly disagree","2014","66 and older","Rural Area","","","","","1"
"1 Strongly disagree","2014","16-34 y.","Urban Area","","","","","1"
"2 on scale 1-7 ","2014","66 and older","Rural Area","","","","","2"
"2 on scale 1-7 ","2014","35-65 y.","Urban Area","","","","","2"
"2 on scale 1-7 ","2014","66 and older","Urban Area","","","","","2"
"2 on scale 1-7 ","2014","16-34 y.","Rural Area","","","","","2"
"2 on scale 1-7 ","2014","35-65 y.","Rural Area","","","","","2"
"2 on scale 1-7 ","2014","16-34 y.","Urban Area","","","","","2"
"3 on scale 1-7 ","2014","66 and older","Rural Area","","","","","3"
"3 on scale 1-7 ","2014","66 and older","Urban Area","","","","","3"
"3 on scale 1-7 ","2014","35-65 y.","Urban Area","","","","","3"
"3 on scale 1-7 ","2014","16-34 y.","Rural Area","","","","","3"
"3 on scale 1-7 ","2014","35-65 y.","Rural Area","","","","","3"
"3 on scale 1-7 ","2014","16-34 y.","Urban Area","","","","","3"
"4 on scale 1-7","2014","66 and older","Rural Area","","","","","4"
"4 on scale 1-7","2014","35-65 y.","Urban Area","","","","","4"
"4 on scale 1-7","2014","66 and older","Urban Area","","","","","4"
"4 on scale 1-7","2014","35-65 y.","Rural Area","","","","","4"
"4 on scale 1-7","2014","16-34 y.","Rural Area","","","","","4"
"4 on scale 1-7","2014","16-34 y.","Urban Area","","","","","4"
"5 on scale 1-7","2014","35-65 y.","Urban Area","","","","","5"
"5 on scale 1-7","2014","16-34 y.","Rural Area","","","","","5"
"5 on scale 1-7","2014","16-34 y.","Urban Area","","","","","5"
"5 on scale 1-7","2014","66 and older","Rural Area","","","","","5"
"5 on scale 1-7","2014","35-65 y.","Rural Area","","","","","5"
"5 on scale 1-7","2014","66 and older","Urban Area","","","","","5"
"6 on scale 1-7","2014","66 and older","Rural Area","","","","","6"
"6 on scale 1-7","2014","16-34 y.","Rural Area","","","","","6"
"6 on scale 1-7","2014","16-34 y.","Urban Area","","","","","6"
"6 on scale 1-7","2014","66 and older","Urban Area","","","","","6"
"6 on scale 1-7","2014","35-65 y.","Urban Area","","","","","6"
"6 on scale 1-7","2014","35-65 y.","Rural Area","","","","","6"
"7 Strongly agree","2014","66 and older","Rural Area","","","","","7"
"7 Strongly agree","2014","16-34 y.","Urban Area","","","","","7"
"7 Strongly agree","2014","16-34 y.","Rural Area","","","","","7"
"7 Strongly agree","2014","35-65 y.","Urban Area","","","","","7"
"7 Strongly agree","2014","35-65 y.","Rural Area","","","","","7"
"7 Strongly agree","2014","66 and older","Urban Area","","","","","7"
"1 Strongly disagree","2015","16-34 y.","Rural Area","504","0.214904565696799","0.197066957371986","0.232742174021613","1"
"1 Strongly disagree","2015","35-65 y.","Urban Area","2860","0.25760552821493","0.248953017503508","0.266258038926353","1"
"1 Strongly disagree","2015","35-65 y.","Rural Area","1431","0.235156069692376","0.223755669058286","0.246556470326467","1"
"1 Strongly disagree","2015","66 and older","Urban Area","927","0.286195161982295","0.270471072111564","0.301919251853027","1"
"1 Strongly disagree","2015","66 and older","Rural Area","485","0.28841869028897","0.267283814364833","0.309553566213107","1"
"1 Strongly disagree","2015","16-34 y.","Urban Area","1265","0.240261776376123","0.227907226530271","0.252616326221975","1"
"2 on scale 1-7 ","2015","66 and older","Rural Area","390","0.205643811622234","0.186788174991774","0.224499448252694","2"
"2 on scale 1-7 ","2015","66 and older","Urban Area","791","0.255454179006236","0.240282038678263","0.27062631933421","2"
"2 on scale 1-7 ","2015","35-65 y.","Urban Area","2612","0.264224342484038","0.255500530194925","0.27294815477315","2"
"2 on scale 1-7 ","2015","35-65 y.","Rural Area","1271","0.243298386992465","0.231764185083115","0.254832588901814","2"
"2 on scale 1-7 ","2015","16-34 y.","Rural Area","532","0.290175347179156","0.270466629327164","0.309884065031149","2"
"2 on scale 1-7 ","2015","16-34 y.","Urban Area","1268","0.291830977492574","0.278685185587029","0.30497676939812","2"
"3 on scale 1-7 ","2015","66 and older","Rural Area","301","0.18050750135023","0.162564468397357","0.198450534303103","3"
"3 on scale 1-7 ","2015","35-65 y.","Urban Area","1568","0.165970755134118","0.15860947040589","0.173332039862346","3"
"3 on scale 1-7 ","2015","66 and older","Urban Area","551","0.159826781826113","0.147078436354652","0.172575127297574","3"
"3 on scale 1-7 ","2015","16-34 y.","Rural Area","330","0.167209907657915","0.151004821107485","0.183414994208345","3"
"3 on scale 1-7 ","2015","35-65 y.","Rural Area","937","0.187248109892029","0.176761301806545","0.197734917977514","3"
"3 on scale 1-7 ","2015","16-34 y.","Urban Area","714","0.175536605224769","0.164535859350502","0.186537351099037","3"
"4 on scale 1-7","2015","66 and older","Rural Area","287","0.160299220781294","0.143183163947827","0.177415277614761","4"
"4 on scale 1-7","2015","35-65 y.","Urban Area","1277","0.146618148436669","0.139619522880331","0.153616773993007","4"
"4 on scale 1-7","2015","66 and older","Urban Area","407","0.130637082006093","0.118913011507144","0.142361152505042","4"
"4 on scale 1-7","2015","16-34 y.","Rural Area","299","0.141095037632052","0.125977501950588","0.156212573313517","4"
"4 on scale 1-7","2015","35-65 y.","Rural Area","782","0.147843639393172","0.138302141202416","0.157385137583929","4"
"4 on scale 1-7","2015","16-34 y.","Urban Area","583","0.138269257391611","0.128287633439844","0.148250881343377","4"
"5 on scale 1-7","2015","35-65 y.","Urban Area","741","0.0817892145493227","0.0763671285047459","0.0872113005938994","5"
"5 on scale 1-7","2015","16-34 y.","Rural Area","182","0.0958810067352146","0.0830950960727906","0.108666917397639","5"
"5 on scale 1-7","2015","16-34 y.","Urban Area","377","0.0836677508668403","0.0756609665745256","0.091674535159155","5"
"5 on scale 1-7","2015","66 and older","Rural Area","147","0.081103763894005","0.0683678686784222","0.0938396591095879","5"
"5 on scale 1-7","2015","66 and older","Urban Area","250","0.0850824394208714","0.0753760976757246","0.0947887811660181","5"
"5 on scale 1-7","2015","35-65 y.","Rural Area","443","0.0923479163862023","0.0845652420143249","0.10013059075808","5"
"6 on scale 1-7","2015","66 and older","Urban Area","147","0.0537789844221768","0.0459311971383537","0.0616267717059999","6"
"6 on scale 1-7","2015","66 and older","Rural Area","85","0.0440625421271027","0.0344878404646063","0.053637243789599","6"
"6 on scale 1-7","2015","16-34 y.","Rural Area","101","0.056705449274981","0.0466618671020283","0.0667490314479337","6"
"6 on scale 1-7","2015","35-65 y.","Rural Area","229","0.0435130874831993","0.0380289912022912","0.0489971837641073","6"
"6 on scale 1-7","2015","35-65 y.","Urban Area","370","0.0431044027631924","0.0390861219302116","0.0471226835961733","6"
"6 on scale 1-7","2015","16-34 y.","Urban Area","181","0.0377245279606873","0.0322150022929153","0.0432340536284594","6"
"7 Strongly agree","2015","66 and older","Rural Area","70","0.0399644699361646","0.0308263591734421","0.0491025806988872","7"
"7 Strongly agree","2015","16-34 y.","Urban Area","206","0.0327091046873949","0.0275655249834215","0.0378526843913683","7"
"7 Strongly agree","2015","16-34 y.","Rural Area","89","0.0340286858238816","0.0261553771216277","0.0419019945261355","7"
"7 Strongly agree","2015","35-65 y.","Urban Area","385","0.0406876084177301","0.0367786747538409","0.0445965420816193","7"
"7 Strongly agree","2015","35-65 y.","Rural Area","223","0.0505927901605554","0.0447012860751311","0.0564842942459798","7"
"7 Strongly agree","2015","66 and older","Urban Area","101","0.0290253713362143","0.0231850403128538","0.0348657023595748","7"
"1 Strongly disagree","2016","66 and older","Urban Area","15","","","","1"
"1 Strongly disagree","2016","16-34 y.","Rural Area","507","0.652731832230881","0.619103710361597","0.686359954100166","1"
"1 Strongly disagree","2016","35-65 y.","Urban Area","972","0.662846466734151","0.63680583183166","0.688887101636642","1"
"1 Strongly disagree","2016","35-65 y.","Rural Area","419","0.565623616296122","0.524160800857236","0.607086431735008","1"
"1 Strongly disagree","2016","66 and older","Rural Area","4","","","","1"
"1 Strongly disagree","2016","16-34 y.","Urban Area","1151","0.512246339323499","0.488386967438001","0.536105711208997","1"
"2 on scale 1-7 ","2016","66 and older","Rural Area","","","","","2"
"2 on scale 1-7 ","2016","66 and older","Urban Area","4","","","","2"
"2 on scale 1-7 ","2016","35-65 y.","Urban Area","105","0.115597657093631","0.0979847641074468","0.133210550079814","2"
"2 on scale 1-7 ","2016","35-65 y.","Rural Area","41","0.23390280941002","0.19849316441199","0.269312454408049","2"
"2 on scale 1-7 ","2016","16-34 y.","Rural Area","70","0.0916961170479531","0.0713119116597424","0.112080322436164","2"
"2 on scale 1-7 ","2016","16-34 y.","Urban Area","159","0.125829040360184","0.109998055426925","0.141660025293443","2"
"3 on scale 1-7 ","2016","66 and older","Rural Area","","","","","3"
"3 on scale 1-7 ","2016","66 and older","Urban Area","2","","","","3"
"3 on scale 1-7 ","2016","35-65 y.","Urban Area","52","0.0613711952346093","0.0481503120550423","0.0745920784141762","3"
"3 on scale 1-7 ","2016","35-65 y.","Rural Area","15","","","","3"
"3 on scale 1-7 ","2016","16-34 y.","Rural Area","52","0.0735419282718531","0.0551052312157314","0.0919786253279748","3"
"3 on scale 1-7 ","2016","16-34 y.","Urban Area","87","0.111190609478837","0.0961848604547194","0.126196358502954","3"
"4 on scale 1-7","2016","66 and older","Rural Area","1","","","","4"
"4 on scale 1-7","2016","66 and older","Urban Area","","","","","4"
"4 on scale 1-7","2016","35-65 y.","Urban Area","46","0.0639131900707807","0.0504395621960301","0.0773868179455314","4"
"4 on scale 1-7","2016","16-34 y.","Rural Area","37","0.0372373650531554","0.0238636577796168","0.050611072326694","4"
"4 on scale 1-7","2016","35-65 y.","Rural Area","20","","","","4"
"4 on scale 1-7","2016","16-34 y.","Urban Area","95","0.0792775834768104","0.0663814694012855","0.0921736975523353","4"
"5 on scale 1-7","2016","16-34 y.","Rural Area","29","","","","5"
"5 on scale 1-7","2016","35-65 y.","Urban Area","32","0.0396381862924571","0.0288907329855737","0.0503856395993404","5"
"5 on scale 1-7","2016","66 and older","Rural Area","","","","","5"
"5 on scale 1-7","2016","16-34 y.","Urban Area","62","0.0836257501344825","0.0704120101208019","0.096839490148163","5"
"5 on scale 1-7","2016","66 and older","Urban Area","","","","","5"
"5 on scale 1-7","2016","35-65 y.","Rural Area","20","","","","5"
"6 on scale 1-7","2016","66 and older","Rural Area","","","","","6"
"6 on scale 1-7","2016","35-65 y.","Urban Area","18","","","","6"
"6 on scale 1-7","2016","16-34 y.","Rural Area","26","","","","6"
"6 on scale 1-7","2016","66 and older","Urban Area","","","","","6"
"6 on scale 1-7","2016","16-34 y.","Urban Area","41","0.0385051029784912","0.0293206786078567","0.0476895273491257","6"
"6 on scale 1-7","2016","35-65 y.","Rural Area","7","","","","6"
"7 Strongly agree","2016","66 and older","Rural Area","","","","","7"
"7 Strongly agree","2016","16-34 y.","Urban Area","91","0.0493255742476958","0.0389891271462691","0.0596620213491224","7"
"7 Strongly agree","2016","16-34 y.","Rural Area","49","0.0559899438385427","0.0397514384144035","0.0722284492626818","7"
"7 Strongly agree","2016","35-65 y.","Urban Area","41","0.0351647293666838","0.0250183414214949","0.0453111173118727","7"
"7 Strongly agree","2016","35-65 y.","Rural Area","27","","","","7"
"7 Strongly agree","2016","66 and older","Urban Area","","","","","7"
"1 Strongly disagree","2017","16-34 y.","Rural Area","378","0.802032928702323","0.766643285088036","0.837422572316611","1"
"1 Strongly disagree","2017","35-65 y.","Urban Area","536","0.761036392580472","0.729147582209846","0.792925202951098","1"
"1 Strongly disagree","2017","35-65 y.","Rural Area","221","0.825493898594807","0.780053415914593","0.870934381275021","1"
"1 Strongly disagree","2017","66 and older","Urban Area","25","","","","1"
"1 Strongly disagree","2017","66 and older","Rural Area","6","","","","1"
"1 Strongly disagree","2017","16-34 y.","Urban Area","930","0.661658143834759","0.636248962448479","0.68706732522104","1"
"2 on scale 1-7 ","2017","66 and older","Urban Area","2","","","","2"
"2 on scale 1-7 ","2017","35-65 y.","Rural Area","22","","","","2"
"2 on scale 1-7 ","2017","66 and older","Rural Area","","","","","2"
"2 on scale 1-7 ","2017","35-65 y.","Urban Area","72","0.121425815806628","0.0970019471142742","0.145849684498981","2"
"2 on scale 1-7 ","2017","16-34 y.","Rural Area","35","0.0756381059999626","0.0521539503575675","0.0991222616423577","2"
"2 on scale 1-7 ","2017","16-34 y.","Urban Area","150","0.128833930611417","0.110842670476344","0.14682519074649","2"
"3 on scale 1-7 ","2017","66 and older","Urban Area","","","","","3"
"3 on scale 1-7 ","2017","66 and older","Rural Area","","","","","3"
"3 on scale 1-7 ","2017","35-65 y.","Urban Area","32","0.0495842811722606","0.0333512905216994","0.0658172718228217","3"
"3 on scale 1-7 ","2017","35-65 y.","Rural Area","6","","","","3"
"3 on scale 1-7 ","2017","16-34 y.","Rural Area","15","","","","3"
"3 on scale 1-7 ","2017","16-34 y.","Urban Area","64","0.0394646787492782","0.0290088867679309","0.0499204707306256","3"
"4 on scale 1-7","2017","35-65 y.","Urban Area","10","","","","4"
"4 on scale 1-7","2017","35-65 y.","Rural Area","9","","","","4"
"4 on scale 1-7","2017","16-34 y.","Rural Area","20","","","","4"
"4 on scale 1-7","2017","16-34 y.","Urban Area","69","0.0652159731272231","0.0519564284949246","0.0784755177595216","4"
"4 on scale 1-7","2017","66 and older","Urban Area","1","","","","4"
"4 on scale 1-7","2017","66 and older","Rural Area","","","","","4"
"5 on scale 1-7","2017","16-34 y.","Rural Area","14","","","","5"
"5 on scale 1-7","2017","35-65 y.","Urban Area","12","","","","5"
"5 on scale 1-7","2017","66 and older","Rural Area","","","","","5"
"5 on scale 1-7","2017","16-34 y.","Urban Area","44","0.0406643072026647","0.0300574195484153","0.051271194856914","5"
"5 on scale 1-7","2017","66 and older","Urban Area","","","","","5"
"5 on scale 1-7","2017","35-65 y.","Rural Area","3","","","","5"
"6 on scale 1-7","2017","35-65 y.","Urban Area","7","","","","6"
"6 on scale 1-7","2017","66 and older","Urban Area","1","","","","6"
"6 on scale 1-7","2017","66 and older","Rural Area","","","","","6"
"6 on scale 1-7","2017","35-65 y.","Rural Area","3","","","","6"
"6 on scale 1-7","2017","16-34 y.","Rural Area","2","","","","6"
"6 on scale 1-7","2017","16-34 y.","Urban Area","17","","","","6"
"7 Strongly agree","2017","16-34 y.","Urban Area","58","0.0479911267058283","0.0365123145273069","0.0594699388843497","7"
"7 Strongly agree","2017","16-34 y.","Rural Area","23","","","","7"
"7 Strongly agree","2017","35-65 y.","Urban Area","18","","","","7"
"7 Strongly agree","2017","35-65 y.","Rural Area","4","","","","7"
"7 Strongly agree","2017","66 and older","Urban Area","","","","","7"
"7 Strongly agree","2017","66 and older","Rural Area","1","","","","7"
"1 Strongly disagree","2018","66 and older","Urban Area","3","","","","1"
"1 Strongly disagree","2018","66 and older","Rural Area","1","","","","1"
"1 Strongly disagree","2018","16-34 y.","Rural Area","60","0.740780885466535","0.649741046073062","0.831820724860009","1"
"1 Strongly disagree","2018","35-65 y.","Urban Area","69","0.647955652612128","0.553874674716675","0.742036630507582","1"
"1 Strongly disagree","2018","35-65 y.","Rural Area","48","0.847582108088429","0.75663658371213","0.938527632464728","1"
"1 Strongly disagree","2018","16-34 y.","Urban Area","102","0.657593445625985","0.583604077206133","0.731582814045836","1"
"2 on scale 1-7 ","2018","66 and older","Rural Area","","","","","2"
"2 on scale 1-7 ","2018","66 and older","Urban Area","","","","","2"
"2 on scale 1-7 ","2018","35-65 y.","Urban Area","11","","","","2"
"2 on scale 1-7 ","2018","16-34 y.","Rural Area","10","","","","2"
"2 on scale 1-7 ","2018","35-65 y.","Rural Area","3","","","","2"
"2 on scale 1-7 ","2018","16-34 y.","Urban Area","15","","","","2"
"3 on scale 1-7 ","2018","66 and older","Urban Area","","","","","3"
"3 on scale 1-7 ","2018","66 and older","Rural Area","","","","","3"
"3 on scale 1-7 ","2018","35-65 y.","Urban Area","4","","","","3"
"3 on scale 1-7 ","2018","35-65 y.","Rural Area","1","","","","3"
"3 on scale 1-7 ","2018","16-34 y.","Rural Area","4","","","","3"
"3 on scale 1-7 ","2018","16-34 y.","Urban Area","12","","","","3"
"4 on scale 1-7","2018","35-65 y.","Rural Area","2","","","","4"
"4 on scale 1-7","2018","35-65 y.","Urban Area","4","","","","4"
"4 on scale 1-7","2018","16-34 y.","Rural Area","7","","","","4"
"4 on scale 1-7","2018","16-34 y.","Urban Area","12","","","","4"
"4 on scale 1-7","2018","66 and older","Rural Area","","","","","4"
"4 on scale 1-7","2018","66 and older","Urban Area","","","","","4"
"5 on scale 1-7","2018","66 and older","Rural Area","","","","","5"
"5 on scale 1-7","2018","66 and older","Urban Area","","","","","5"
"5 on scale 1-7","2018","35-65 y.","Rural Area","1","","","","5"
"5 on scale 1-7","2018","35-65 y.","Urban Area","4","","","","5"
"5 on scale 1-7","2018","16-34 y.","Rural Area","2","","","","5"
"5 on scale 1-7","2018","16-34 y.","Urban Area","4","","","","5"
"6 on scale 1-7","2018","16-34 y.","Rural Area","4","","","","6"
"6 on scale 1-7","2018","66 and older","Urban Area","","","","","6"
"6 on scale 1-7","2018","16-34 y.","Urban Area","3","","","","6"
"6 on scale 1-7","2018","35-65 y.","Urban Area","4","","","","6"
"6 on scale 1-7","2018","35-65 y.","Rural Area","3","","","","6"
"6 on scale 1-7","2018","66 and older","Rural Area","","","","","6"
"7 Strongly agree","2018","66 and older","Rural Area","","","","","7"
"7 Strongly agree","2018","16-34 y.","Urban Area","10","","","","7"
"7 Strongly agree","2018","16-34 y.","Rural Area","2","","","","7"
"7 Strongly agree","2018","35-65 y.","Urban Area","3","","","","7"
"7 Strongly agree","2018","35-65 y.","Rural Area","2","","","","7"
"7 Strongly agree","2018","66 and older","Urban Area","","","","","7"
"1 Strongly disagree","2019","66 and older","Urban Area","3","","","","1"
"1 Strongly disagree","2019","66 and older","Rural Area","2","","","","1"
"1 Strongly disagree","2019","35-65 y.","Urban Area","39","0.629268655957767","0.515303720609844","0.743233591305689","1"
"1 Strongly disagree","2019","35-65 y.","Rural Area","33","0.725206225158107","0.605022859236154","0.845389591080061","1"
"1 Strongly disagree","2019","16-34 y.","Rural Area","23","","","","1"
"1 Strongly disagree","2019","16-34 y.","Urban Area","50","0.582927147659551","0.484803129161209","0.681051166157892","1"
"2 on scale 1-7 ","2019","66 and older","Urban Area","","","","","2"
"2 on scale 1-7 ","2019","35-65 y.","Urban Area","7","","","","2"
"2 on scale 1-7 ","2019","66 and older","Rural Area","1","","","","2"
"2 on scale 1-7 ","2019","16-34 y.","Rural Area","11","","","","2"
"2 on scale 1-7 ","2019","35-65 y.","Rural Area","11","","","","2"
"2 on scale 1-7 ","2019","16-34 y.","Urban Area","13","","","","2"
"3 on scale 1-7 ","2019","35-65 y.","Rural Area","3","","","","3"
"3 on scale 1-7 ","2019","66 and older","Urban Area","","","","","3"
"3 on scale 1-7 ","2019","66 and older","Rural Area","","","","","3"
"3 on scale 1-7 ","2019","16-34 y.","Rural Area","3","","","","3"
"3 on scale 1-7 ","2019","35-65 y.","Urban Area","12","","","","3"
"3 on scale 1-7 ","2019","16-34 y.","Urban Area","13","","","","3"
"4 on scale 1-7","2019","35-65 y.","Urban Area","6","","","","4"
"4 on scale 1-7","2019","66 and older","Rural Area","","","","","4"
"4 on scale 1-7","2019","16-34 y.","Rural Area","3","","","","4"
"4 on scale 1-7","2019","35-65 y.","Rural Area","2","","","","4"
"4 on scale 1-7","2019","66 and older","Urban Area","","","","","4"
"4 on scale 1-7","2019","16-34 y.","Urban Area","6","","","","4"
"5 on scale 1-7","2019","16-34 y.","Urban Area","6","","","","5"
"5 on scale 1-7","2019","66 and older","Urban Area","","","","","5"
"5 on scale 1-7","2019","35-65 y.","Rural Area","1","","","","5"
"5 on scale 1-7","2019","35-65 y.","Urban Area","1","","","","5"
"5 on scale 1-7","2019","66 and older","Rural Area","","","","","5"
"5 on scale 1-7","2019","16-34 y.","Rural Area","1","","","","5"
"6 on scale 1-7","2019","16-34 y.","Rural Area","","","","","6"
"6 on scale 1-7","2019","35-65 y.","Urban Area","1","","","","6"
"6 on scale 1-7","2019","66 and older","Urban Area","","","","","6"
"6 on scale 1-7","2019","16-34 y.","Urban Area","3","","","","6"
"6 on scale 1-7","2019","66 and older","Rural Area","","","","","6"
"6 on scale 1-7","2019","35-65 y.","Rural Area","1","","","","6"
"7 Strongly agree","2019","16-34 y.","Urban Area","6","","","","7"
"7 Strongly agree","2019","16-34 y.","Rural Area","3","","","","7"
"7 Strongly agree","2019","35-65 y.","Urban Area","3","","","","7"
"7 Strongly agree","2019","35-65 y.","Rural Area","2","","","","7"
"7 Strongly agree","2019","66 and older","Urban Area","","","","","7"
"7 Strongly agree","2019","66 and older","Rural Area","","","","","7"
