"plh0206i02","year","e11103","sampreg","n","percent","lower_confidence","upper_confidence","value"
"1 Strongly disagree","2014","Not Working","West Germany","","","","","1"
"1 Strongly disagree","2014","Not Working","East Germany","","","","","1"
"1 Strongly disagree","2014","Full Time","West Germany","","","","","1"
"2 on scale 1-7 ","2014","Not Working","East Germany","","","","","2"
"2 on scale 1-7 ","2014","Part Time","West Germany","","","","","2"
"2 on scale 1-7 ","2014","Not Working","West Germany","","","","","2"
"2 on scale 1-7 ","2014","Full Time","East Germany","","","","","2"
"2 on scale 1-7 ","2014","Part Time","East Germany","","","","","2"
"2 on scale 1-7 ","2014","Full Time","West Germany","","","","","2"
"3 on scale 1-7 ","2014","Not Working","East Germany","","","","","3"
"3 on scale 1-7 ","2014","Not Working","West Germany","","","","","3"
"3 on scale 1-7 ","2014","Part Time","West Germany","","","","","3"
"3 on scale 1-7 ","2014","Full Time","East Germany","","","","","3"
"3 on scale 1-7 ","2014","Part Time","East Germany","","","","","3"
"3 on scale 1-7 ","2014","Full Time","West Germany","","","","","3"
"4 on scale 1-7","2014","Not Working","East Germany","","","","","4"
"4 on scale 1-7","2014","Part Time","West Germany","","","","","4"
"4 on scale 1-7","2014","Not Working","West Germany","","","","","4"
"4 on scale 1-7","2014","Part Time","East Germany","","","","","4"
"4 on scale 1-7","2014","Full Time","East Germany","","","","","4"
"4 on scale 1-7","2014","Full Time","West Germany","","","","","4"
"5 on scale 1-7","2014","Part Time","West Germany","","","","","5"
"5 on scale 1-7","2014","Full Time","East Germany","","","","","5"
"5 on scale 1-7","2014","Full Time","West Germany","","","","","5"
"5 on scale 1-7","2014","Not Working","East Germany","","","","","5"
"5 on scale 1-7","2014","Part Time","East Germany","","","","","5"
"5 on scale 1-7","2014","Not Working","West Germany","","","","","5"
"6 on scale 1-7","2014","Not Working","East Germany","","","","","6"
"6 on scale 1-7","2014","Full Time","East Germany","","","","","6"
"6 on scale 1-7","2014","Full Time","West Germany","","","","","6"
"6 on scale 1-7","2014","Not Working","West Germany","","","","","6"
"6 on scale 1-7","2014","Part Time","West Germany","","","","","6"
"6 on scale 1-7","2014","Part Time","East Germany","","","","","6"
"7 Strongly agree","2014","Not Working","East Germany","","","","","7"
"7 Strongly agree","2014","Full Time","West Germany","","","","","7"
"7 Strongly agree","2014","Full Time","East Germany","","","","","7"
"7 Strongly agree","2014","Part Time","West Germany","","","","","7"
"7 Strongly agree","2014","Part Time","East Germany","","","","","7"
"7 Strongly agree","2014","Not Working","West Germany","","","","","7"
"1 Strongly disagree","2015","Full Time","East Germany","398","0.187153518954317","0.170025517639723","0.20428152026891","1"
"1 Strongly disagree","2015","Part Time","West Germany","1733","0.28713737537905","0.275550715335694","0.298724035422406","1"
"1 Strongly disagree","2015","Part Time","East Germany","308","0.231187982350131","0.207769641414925","0.254606323285337","1"
"1 Strongly disagree","2015","Not Working","West Germany","2556","0.289375257744713","0.27938254832576","0.299367967163665","1"
"1 Strongly disagree","2015","Not Working","East Germany","601","0.264552870577012","0.246095843594002","0.283009897560022","1"
"1 Strongly disagree","2015","Full Time","West Germany","1876","0.216140118243828","0.206824656845921","0.225455579641734","1"
"2 on scale 1-7 ","2015","Not Working","East Germany","528","0.227807245712598","0.210257274552073","0.245357216873124","2"
"2 on scale 1-7 ","2015","Not Working","West Germany","1945","0.252506067412596","0.242932536504168","0.262079598321025","2"
"2 on scale 1-7 ","2015","Part Time","West Germany","1530","0.250912895190704","0.239809951678213","0.262015838703195","2"
"2 on scale 1-7 ","2015","Part Time","East Germany","318","0.264970959180185","0.240456924092358","0.289484994268013","2"
"2 on scale 1-7 ","2015","Full Time","East Germany","532","0.279238526642574","0.259537589965584","0.298939463319564","2"
"2 on scale 1-7 ","2015","Full Time","West Germany","2011","0.279134960796058","0.26898296198975","0.289286959602366","2"
"3 on scale 1-7 ","2015","Not Working","East Germany","320","0.153236446832403","0.138163717710799","0.168309175954006","3"
"3 on scale 1-7 ","2015","Part Time","West Germany","1004","0.172825208306118","0.163142147281274","0.182508269330962","3"
"3 on scale 1-7 ","2015","Not Working","West Germany","1170","0.154234051059842","0.146275250354747","0.162192851764937","3"
"3 on scale 1-7 ","2015","Full Time","East Germany","374","0.203259857739072","0.185587781273092","0.220931934205051","3"
"3 on scale 1-7 ","2015","Part Time","East Germany","230","0.206390472132535","0.18390967667601","0.22887126758906","3"
"3 on scale 1-7 ","2015","Full Time","West Germany","1303","0.180609910194863","0.171903610730811","0.189316209658915","3"
"4 on scale 1-7","2015","Not Working","East Germany","343","0.153524882946681","0.138440544609708","0.168609221283653","4"
"4 on scale 1-7","2015","Part Time","West Germany","719","0.138814163463844","0.12995942356949","0.147668903358198","4"
"4 on scale 1-7","2015","Not Working","West Germany","991","0.133945932725209","0.126440604892727","0.141451260557691","4"
"4 on scale 1-7","2015","Full Time","East Germany","302","0.133970460457735","0.119012433835424","0.148928487080047","4"
"4 on scale 1-7","2015","Part Time","East Germany","179","0.118240486352389","0.100304651514028","0.136176321190749","4"
"4 on scale 1-7","2015","Full Time","West Germany","1101","0.158720169557746","0.150450202927565","0.166990136187927","4"
"5 on scale 1-7","2015","Part Time","West Germany","425","0.0719922161042948","0.0653726570684318","0.0786117751401578","5"
"5 on scale 1-7","2015","Full Time","East Germany","215","0.111623066951043","0.0977944407898421","0.125451693112243","5"
"5 on scale 1-7","2015","Full Time","West Germany","614","0.0882689810240895","0.0818486875363869","0.0946892745117922","5"
"5 on scale 1-7","2015","Not Working","East Germany","199","0.100883978149863","0.0882817090951424","0.113486247204584","5"
"5 on scale 1-7","2015","Not Working","West Germany","585","0.0820188163942878","0.0759722888264706","0.0880653439621051","5"
"5 on scale 1-7","2015","Part Time","East Germany","102","0.0826427751865754","0.0673482815039028","0.097937268869248","5"
"6 on scale 1-7","2015","Not Working","West Germany","329","0.0482930976967875","0.0435689165721781","0.0530172788213969","6"
"6 on scale 1-7","2015","Not Working","East Germany","100","0.0478136851472165","0.0388854245942026","0.0567419457002303","6"
"6 on scale 1-7","2015","Full Time","East Germany","87","0.0386031987102848","0.030143275781409","0.0470631216391606","6"
"6 on scale 1-7","2015","Part Time","East Germany","53","0.0555397094312775","0.0428176603008568","0.0682617585616983","6"
"6 on scale 1-7","2015","Part Time","West Germany","221","0.037806669374158","0.0329221047499413","0.0426912339983748","6"
"6 on scale 1-7","2015","Full Time","West Germany","323","0.0461048392033528","0.0413586938132078","0.0508509845934978","6"
"7 Strongly agree","2015","Not Working","East Germany","103","0.0521808906342265","0.0428752076507389","0.0614865736177142","7"
"7 Strongly agree","2015","Full Time","West Germany","272","0.0310210209800634","0.0270972587638492","0.0349447831962777","7"
"7 Strongly agree","2015","Full Time","East Germany","84","0.0461513705449748","0.0369376411001876","0.055365099989762","7"
"7 Strongly agree","2015","Part Time","West Germany","225","0.0405114721818302","0.0354623092516474","0.045560635112013","7"
"7 Strongly agree","2015","Part Time","East Germany","55","0.0410276153669064","0.0300095688011458","0.052045661932667","7"
"7 Strongly agree","2015","Not Working","West Germany","335","0.0396267769665647","0.0353279813699033","0.0439255725632262","7"
"1 Strongly disagree","2016","Not Working","West Germany","2564","0.554776223561247","0.538455130993889","0.571097316128604","1"
"1 Strongly disagree","2016","Full Time","East Germany","","","","","1"
"1 Strongly disagree","2016","Part Time","West Germany","","","","","1"
"1 Strongly disagree","2016","Part Time","East Germany","","","","","1"
"1 Strongly disagree","2016","Not Working","East Germany","488","0.658119795071818","0.623327070440938","0.692912519702698","1"
"1 Strongly disagree","2016","Full Time","West Germany","","","","","1"
"2 on scale 1-7 ","2016","Not Working","East Germany","72","0.132572407357741","0.1076986053626","0.157446209352881","2"
"2 on scale 1-7 ","2016","Not Working","West Germany","305","0.130542055728718","0.119478349203074","0.141605762254361","2"
"2 on scale 1-7 ","2016","Part Time","West Germany","","","","","2"
"2 on scale 1-7 ","2016","Part Time","East Germany","","","","","2"
"2 on scale 1-7 ","2016","Full Time","East Germany","","","","","2"
"2 on scale 1-7 ","2016","Full Time","West Germany","","","","","2"
"3 on scale 1-7 ","2016","Not Working","East Germany","41","0.0515004160086646","0.0352889262566368","0.0677119057606925","3"
"3 on scale 1-7 ","2016","Not Working","West Germany","166","0.0932399828211958","0.0836911914012464","0.102788774241145","3"
"3 on scale 1-7 ","2016","Part Time","West Germany","","","","","3"
"3 on scale 1-7 ","2016","Part Time","East Germany","","","","","3"
"3 on scale 1-7 ","2016","Full Time","East Germany","","","","","3"
"3 on scale 1-7 ","2016","Full Time","West Germany","","","","","3"
"4 on scale 1-7","2016","Not Working","East Germany","31","0.0345399441151697","0.0211454302666783","0.0479344579636611","4"
"4 on scale 1-7","2016","Not Working","West Germany","167","0.0700271407279141","0.0616466496598923","0.0784076317959359","4"
"4 on scale 1-7","2016","Part Time","West Germany","","","","","4"
"4 on scale 1-7","2016","Full Time","East Germany","","","","","4"
"4 on scale 1-7","2016","Part Time","East Germany","","","","","4"
"4 on scale 1-7","2016","Full Time","West Germany","","","","","4"
"5 on scale 1-7","2016","Full Time","East Germany","","","","","5"
"5 on scale 1-7","2016","Part Time","West Germany","","","","","5"
"5 on scale 1-7","2016","Not Working","East Germany","25","","","","5"
"5 on scale 1-7","2016","Full Time","West Germany","","","","","5"
"5 on scale 1-7","2016","Not Working","West Germany","118","0.0687542441314704","0.0604445881841796","0.0770639000787612","5"
"5 on scale 1-7","2016","Part Time","East Germany","","","","","5"
"6 on scale 1-7","2016","Not Working","East Germany","19","","","","6"
"6 on scale 1-7","2016","Part Time","West Germany","","","","","6"
"6 on scale 1-7","2016","Full Time","East Germany","","","","","6"
"6 on scale 1-7","2016","Not Working","West Germany","72","0.0331300959576555","0.0272525436698946","0.0390076482454164","6"
"6 on scale 1-7","2016","Full Time","West Germany","","","","","6"
"6 on scale 1-7","2016","Part Time","East Germany","","","","","6"
"7 Strongly agree","2016","Not Working","East Germany","38","0.0354023802036429","0.0218477301703551","0.0489570302369306","7"
"7 Strongly agree","2016","Full Time","West Germany","","","","","7"
"7 Strongly agree","2016","Full Time","East Germany","","","","","7"
"7 Strongly agree","2016","Part Time","West Germany","","","","","7"
"7 Strongly agree","2016","Part Time","East Germany","","","","","7"
"7 Strongly agree","2016","Not Working","West Germany","170","0.0495302570718001","0.0424049173972969","0.0566555967463033","7"
"1 Strongly disagree","2017","Full Time","East Germany","","","","","1"
"1 Strongly disagree","2017","Part Time","West Germany","","","","","1"
"1 Strongly disagree","2017","Part Time","East Germany","","","","","1"
"1 Strongly disagree","2017","Not Working","West Germany","1909","0.72066783384321","0.703246699776363","0.738088967910057","1"
"1 Strongly disagree","2017","Not Working","East Germany","187","0.719352701002063","0.664946447833308","0.773758954170817","1"
"1 Strongly disagree","2017","Full Time","West Germany","","","","","1"
"2 on scale 1-7 ","2017","Not Working","West Germany","262","0.120613760217901","0.107968241737846","0.133259278697956","2"
"2 on scale 1-7 ","2017","Part Time","East Germany","","","","","2"
"2 on scale 1-7 ","2017","Not Working","East Germany","19","","","","2"
"2 on scale 1-7 ","2017","Part Time","West Germany","","","","","2"
"2 on scale 1-7 ","2017","Full Time","East Germany","","","","","2"
"2 on scale 1-7 ","2017","Full Time","West Germany","","","","","2"
"3 on scale 1-7 ","2017","Not Working","West Germany","105","0.0370782903342955","0.0297415403684411","0.0444150403001499","3"
"3 on scale 1-7 ","2017","Not Working","East Germany","12","","","","3"
"3 on scale 1-7 ","2017","Part Time","West Germany","","","","","3"
"3 on scale 1-7 ","2017","Part Time","East Germany","","","","","3"
"3 on scale 1-7 ","2017","Full Time","East Germany","","","","","3"
"3 on scale 1-7 ","2017","Full Time","West Germany","","","","","3"
"4 on scale 1-7","2017","Part Time","West Germany","","","","","4"
"4 on scale 1-7","2017","Part Time","East Germany","","","","","4"
"4 on scale 1-7","2017","Full Time","East Germany","","","","","4"
"4 on scale 1-7","2017","Full Time","West Germany","","","","","4"
"4 on scale 1-7","2017","Not Working","West Germany","98","0.0391310314418141","0.0316019653252143","0.0466600975584139","4"
"4 on scale 1-7","2017","Not Working","East Germany","11","","","","4"
"5 on scale 1-7","2017","Full Time","East Germany","","","","","5"
"5 on scale 1-7","2017","Part Time","West Germany","","","","","5"
"5 on scale 1-7","2017","Not Working","East Germany","12","","","","5"
"5 on scale 1-7","2017","Full Time","West Germany","","","","","5"
"5 on scale 1-7","2017","Not Working","West Germany","61","0.0312341769579257","0.0244799940582774","0.037988359857574","5"
"5 on scale 1-7","2017","Part Time","East Germany","","","","","5"
"6 on scale 1-7","2017","Part Time","West Germany","","","","","6"
"6 on scale 1-7","2017","Not Working","West Germany","27","","","","6"
"6 on scale 1-7","2017","Not Working","East Germany","3","","","","6"
"6 on scale 1-7","2017","Part Time","East Germany","","","","","6"
"6 on scale 1-7","2017","Full Time","East Germany","","","","","6"
"6 on scale 1-7","2017","Full Time","West Germany","","","","","6"
"7 Strongly agree","2017","Full Time","West Germany","","","","","7"
"7 Strongly agree","2017","Full Time","East Germany","","","","","7"
"7 Strongly agree","2017","Part Time","West Germany","","","","","7"
"7 Strongly agree","2017","Part Time","East Germany","","","","","7"
"7 Strongly agree","2017","Not Working","West Germany","86","0.0374433919578875","0.030072006675873","0.044814777239902","7"
"7 Strongly agree","2017","Not Working","East Germany","18","","","","7"
"1 Strongly disagree","2018","Not Working","West Germany","247","0.687249255894461","0.639556645518336","0.734941866270586","1"
"1 Strongly disagree","2018","Not Working","East Germany","36","0.764571773815689","0.643278265536943","0.885865282094435","1"
"1 Strongly disagree","2018","Full Time","East Germany","","","","","1"
"1 Strongly disagree","2018","Part Time","West Germany","","","","","1"
"1 Strongly disagree","2018","Part Time","East Germany","","","","","1"
"1 Strongly disagree","2018","Full Time","West Germany","","","","","1"
"2 on scale 1-7 ","2018","Not Working","East Germany","4","","","","2"
"2 on scale 1-7 ","2018","Not Working","West Germany","35","0.067164541179662","0.0414151284965708","0.0929139538627532","2"
"2 on scale 1-7 ","2018","Part Time","West Germany","","","","","2"
"2 on scale 1-7 ","2018","Full Time","East Germany","","","","","2"
"2 on scale 1-7 ","2018","Part Time","East Germany","","","","","2"
"2 on scale 1-7 ","2018","Full Time","West Germany","","","","","2"
"3 on scale 1-7 ","2018","Not Working","West Germany","19","","","","3"
"3 on scale 1-7 ","2018","Not Working","East Germany","2","","","","3"
"3 on scale 1-7 ","2018","Part Time","West Germany","","","","","3"
"3 on scale 1-7 ","2018","Part Time","East Germany","","","","","3"
"3 on scale 1-7 ","2018","Full Time","East Germany","","","","","3"
"3 on scale 1-7 ","2018","Full Time","West Germany","","","","","3"
"4 on scale 1-7","2018","Part Time","East Germany","","","","","4"
"4 on scale 1-7","2018","Part Time","West Germany","","","","","4"
"4 on scale 1-7","2018","Full Time","East Germany","","","","","4"
"4 on scale 1-7","2018","Full Time","West Germany","","","","","4"
"4 on scale 1-7","2018","Not Working","East Germany","4","","","","4"
"4 on scale 1-7","2018","Not Working","West Germany","21","","","","4"
"5 on scale 1-7","2018","Not Working","East Germany","","","","","5"
"5 on scale 1-7","2018","Not Working","West Germany","11","","","","5"
"5 on scale 1-7","2018","Part Time","East Germany","","","","","5"
"5 on scale 1-7","2018","Part Time","West Germany","","","","","5"
"5 on scale 1-7","2018","Full Time","East Germany","","","","","5"
"5 on scale 1-7","2018","Full Time","West Germany","","","","","5"
"6 on scale 1-7","2018","Full Time","East Germany","","","","","6"
"6 on scale 1-7","2018","Not Working","West Germany","13","","","","6"
"6 on scale 1-7","2018","Full Time","West Germany","","","","","6"
"6 on scale 1-7","2018","Part Time","West Germany","","","","","6"
"6 on scale 1-7","2018","Part Time","East Germany","","","","","6"
"6 on scale 1-7","2018","Not Working","East Germany","1","","","","6"
"7 Strongly agree","2018","Not Working","East Germany","","","","","7"
"7 Strongly agree","2018","Full Time","West Germany","","","","","7"
"7 Strongly agree","2018","Full Time","East Germany","","","","","7"
"7 Strongly agree","2018","Part Time","West Germany","","","","","7"
"7 Strongly agree","2018","Part Time","East Germany","","","","","7"
"7 Strongly agree","2018","Not Working","West Germany","17","","","","7"
"1 Strongly disagree","2019","Not Working","West Germany","136","0.599789594561473","0.538812615838767","0.660766573284179","1"
"1 Strongly disagree","2019","Not Working","East Germany","15","","","","1"
"1 Strongly disagree","2019","Part Time","West Germany","","","","","1"
"1 Strongly disagree","2019","Part Time","East Germany","","","","","1"
"1 Strongly disagree","2019","Full Time","East Germany","","","","","1"
"1 Strongly disagree","2019","Full Time","West Germany","","","","","1"
"2 on scale 1-7 ","2019","Not Working","West Germany","41","0.181332592269529","0.133379796125416","0.229285388413641","2"
"2 on scale 1-7 ","2019","Part Time","West Germany","","","","","2"
"2 on scale 1-7 ","2019","Not Working","East Germany","2","","","","2"
"2 on scale 1-7 ","2019","Full Time","East Germany","","","","","2"
"2 on scale 1-7 ","2019","Part Time","East Germany","","","","","2"
"2 on scale 1-7 ","2019","Full Time","West Germany","","","","","2"
"3 on scale 1-7 ","2019","Part Time","East Germany","","","","","3"
"3 on scale 1-7 ","2019","Not Working","West Germany","30","0.101652225894302","0.0640422595245442","0.139262192264059","3"
"3 on scale 1-7 ","2019","Not Working","East Germany","1","","","","3"
"3 on scale 1-7 ","2019","Full Time","East Germany","","","","","3"
"3 on scale 1-7 ","2019","Part Time","West Germany","","","","","3"
"3 on scale 1-7 ","2019","Full Time","West Germany","","","","","3"
"4 on scale 1-7","2019","Part Time","West Germany","","","","","4"
"4 on scale 1-7","2019","Not Working","East Germany","1","","","","4"
"4 on scale 1-7","2019","Full Time","East Germany","","","","","4"
"4 on scale 1-7","2019","Part Time","East Germany","","","","","4"
"4 on scale 1-7","2019","Not Working","West Germany","16","","","","4"
"4 on scale 1-7","2019","Full Time","West Germany","","","","","4"
"5 on scale 1-7","2019","Full Time","West Germany","","","","","5"
"5 on scale 1-7","2019","Not Working","West Germany","8","","","","5"
"5 on scale 1-7","2019","Part Time","East Germany","","","","","5"
"5 on scale 1-7","2019","Part Time","West Germany","","","","","5"
"5 on scale 1-7","2019","Not Working","East Germany","1","","","","5"
"5 on scale 1-7","2019","Full Time","East Germany","","","","","5"
"6 on scale 1-7","2019","Full Time","East Germany","","","","","6"
"6 on scale 1-7","2019","Part Time","West Germany","","","","","6"
"6 on scale 1-7","2019","Not Working","West Germany","5","","","","6"
"6 on scale 1-7","2019","Full Time","West Germany","","","","","6"
"6 on scale 1-7","2019","Not Working","East Germany","","","","","6"
"6 on scale 1-7","2019","Part Time","East Germany","","","","","6"
"7 Strongly agree","2019","Full Time","West Germany","","","","","7"
"7 Strongly agree","2019","Full Time","East Germany","","","","","7"
"7 Strongly agree","2019","Part Time","West Germany","","","","","7"
"7 Strongly agree","2019","Part Time","East Germany","","","","","7"
"7 Strongly agree","2019","Not Working","West Germany","12","","","","7"
"7 Strongly agree","2019","Not Working","East Germany","2","","","","7"
