"plh0206i02","year","pgisced97","regtyp","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2009","in school","Urban Area","","","",""
"1 Strongly disagree","2009","in school","Rural Area","","","",""
"1 Strongly disagree","2009","inadequately","Urban Area","","","",""
"1 Strongly disagree","2009","inadequately","Rural Area","","","",""
"1 Strongly disagree","2009","general elemantary","Urban Area","","","",""
"1 Strongly disagree","2009","general elemantary","Rural Area","","","",""
"1 Strongly disagree","2009","middle vocational","Urban Area","","","",""
"1 Strongly disagree","2009","middle vocational","Rural Area","","","",""
"1 Strongly disagree","2009","vocational + Abi","Urban Area","","","",""
"1 Strongly disagree","2009","vocational + Abi","Rural Area","","","",""
"1 Strongly disagree","2009","higher vocational","Urban Area","","","",""
"1 Strongly disagree","2009","higher vocational","Rural Area","","","",""
"1 Strongly disagree","2009","higher education","Urban Area","","","",""
"1 Strongly disagree","2009","higher education","Rural Area","","","",""
"2 on scale 1-7 ","2009","in school","Urban Area","","","",""
"2 on scale 1-7 ","2009","in school","Rural Area","","","",""
"2 on scale 1-7 ","2009","inadequately","Urban Area","","","",""
"2 on scale 1-7 ","2009","inadequately","Rural Area","","","",""
"2 on scale 1-7 ","2009","general elemantary","Urban Area","","","",""
"2 on scale 1-7 ","2009","general elemantary","Rural Area","","","",""
"2 on scale 1-7 ","2009","middle vocational","Urban Area","","","",""
"2 on scale 1-7 ","2009","middle vocational","Rural Area","","","",""
"2 on scale 1-7 ","2009","vocational + Abi","Urban Area","","","",""
"2 on scale 1-7 ","2009","vocational + Abi","Rural Area","","","",""
"2 on scale 1-7 ","2009","higher vocational","Urban Area","","","",""
"2 on scale 1-7 ","2009","higher vocational","Rural Area","","","",""
"2 on scale 1-7 ","2009","higher education","Urban Area","","","",""
"2 on scale 1-7 ","2009","higher education","Rural Area","","","",""
"3 on scale 1-7 ","2009","in school","Urban Area","","","",""
"3 on scale 1-7 ","2009","in school","Rural Area","","","",""
"3 on scale 1-7 ","2009","inadequately","Urban Area","","","",""
"3 on scale 1-7 ","2009","inadequately","Rural Area","","","",""
"3 on scale 1-7 ","2009","general elemantary","Urban Area","","","",""
"3 on scale 1-7 ","2009","general elemantary","Rural Area","","","",""
"3 on scale 1-7 ","2009","middle vocational","Urban Area","","","",""
"3 on scale 1-7 ","2009","middle vocational","Rural Area","","","",""
"3 on scale 1-7 ","2009","vocational + Abi","Urban Area","","","",""
"3 on scale 1-7 ","2009","vocational + Abi","Rural Area","","","",""
"3 on scale 1-7 ","2009","higher vocational","Urban Area","","","",""
"3 on scale 1-7 ","2009","higher vocational","Rural Area","","","",""
"3 on scale 1-7 ","2009","higher education","Urban Area","","","",""
"3 on scale 1-7 ","2009","higher education","Rural Area","","","",""
"4 on scale 1-7","2009","in school","Urban Area","","","",""
"4 on scale 1-7","2009","in school","Rural Area","","","",""
"4 on scale 1-7","2009","inadequately","Urban Area","","","",""
"4 on scale 1-7","2009","inadequately","Rural Area","","","",""
"4 on scale 1-7","2009","general elemantary","Urban Area","","","",""
"4 on scale 1-7","2009","general elemantary","Rural Area","","","",""
"4 on scale 1-7","2009","middle vocational","Urban Area","","","",""
"4 on scale 1-7","2009","middle vocational","Rural Area","","","",""
"4 on scale 1-7","2009","vocational + Abi","Urban Area","","","",""
"4 on scale 1-7","2009","vocational + Abi","Rural Area","","","",""
"4 on scale 1-7","2009","higher vocational","Urban Area","","","",""
"4 on scale 1-7","2009","higher vocational","Rural Area","","","",""
"4 on scale 1-7","2009","higher education","Urban Area","","","",""
"4 on scale 1-7","2009","higher education","Rural Area","","","",""
"5 on scale 1-7","2009","in school","Urban Area","","","",""
"5 on scale 1-7","2009","in school","Rural Area","","","",""
"5 on scale 1-7","2009","inadequately","Urban Area","","","",""
"5 on scale 1-7","2009","inadequately","Rural Area","","","",""
"5 on scale 1-7","2009","general elemantary","Urban Area","","","",""
"5 on scale 1-7","2009","general elemantary","Rural Area","","","",""
"5 on scale 1-7","2009","middle vocational","Urban Area","","","",""
"5 on scale 1-7","2009","middle vocational","Rural Area","","","",""
"5 on scale 1-7","2009","vocational + Abi","Urban Area","","","",""
"5 on scale 1-7","2009","vocational + Abi","Rural Area","","","",""
"5 on scale 1-7","2009","higher vocational","Urban Area","","","",""
"5 on scale 1-7","2009","higher vocational","Rural Area","","","",""
"5 on scale 1-7","2009","higher education","Urban Area","","","",""
"5 on scale 1-7","2009","higher education","Rural Area","","","",""
"6 on scale 1-7","2009","in school","Urban Area","","","",""
"6 on scale 1-7","2009","in school","Rural Area","","","",""
"6 on scale 1-7","2009","inadequately","Urban Area","","","",""
"6 on scale 1-7","2009","inadequately","Rural Area","","","",""
"6 on scale 1-7","2009","general elemantary","Urban Area","","","",""
"6 on scale 1-7","2009","general elemantary","Rural Area","","","",""
"6 on scale 1-7","2009","middle vocational","Urban Area","","","",""
"6 on scale 1-7","2009","middle vocational","Rural Area","","","",""
"6 on scale 1-7","2009","vocational + Abi","Urban Area","","","",""
"6 on scale 1-7","2009","vocational + Abi","Rural Area","","","",""
"6 on scale 1-7","2009","higher vocational","Urban Area","","","",""
"6 on scale 1-7","2009","higher vocational","Rural Area","","","",""
"6 on scale 1-7","2009","higher education","Urban Area","","","",""
"6 on scale 1-7","2009","higher education","Rural Area","","","",""
"7 Strongly agree","2009","in school","Urban Area","","","",""
"7 Strongly agree","2009","in school","Rural Area","","","",""
"7 Strongly agree","2009","inadequately","Urban Area","","","",""
"7 Strongly agree","2009","inadequately","Rural Area","","","",""
"7 Strongly agree","2009","general elemantary","Urban Area","","","",""
"7 Strongly agree","2009","general elemantary","Rural Area","","","",""
"7 Strongly agree","2009","middle vocational","Urban Area","","","",""
"7 Strongly agree","2009","middle vocational","Rural Area","","","",""
"7 Strongly agree","2009","vocational + Abi","Urban Area","","","",""
"7 Strongly agree","2009","vocational + Abi","Rural Area","","","",""
"7 Strongly agree","2009","higher vocational","Urban Area","","","",""
"7 Strongly agree","2009","higher vocational","Rural Area","","","",""
"7 Strongly agree","2009","higher education","Urban Area","","","",""
"7 Strongly agree","2009","higher education","Rural Area","","","",""
"1 Strongly disagree","2010","in school","Urban Area","23","","",""
"1 Strongly disagree","2010","in school","Rural Area","7","","",""
"1 Strongly disagree","2010","inadequately","Urban Area","21","","",""
"1 Strongly disagree","2010","inadequately","Rural Area","9","","",""
"1 Strongly disagree","2010","general elemantary","Urban Area","239","0.213584812542271","0.189365440508438","0.237804184576104"
"1 Strongly disagree","2010","general elemantary","Rural Area","96","0.179395790440997","0.146575574545285","0.21221600633671"
"1 Strongly disagree","2010","middle vocational","Urban Area","988","0.189004883865154","0.17837488576042","0.199634881969888"
"1 Strongly disagree","2010","middle vocational","Rural Area","526","0.163850498120608","0.150835523813956","0.176865472427261"
"1 Strongly disagree","2010","vocational + Abi","Urban Area","107","0.189167916013616","0.160092836961154","0.218242995066078"
"1 Strongly disagree","2010","vocational + Abi","Rural Area","42","0.157605826474696","0.11198019793208","0.203231455017312"
"1 Strongly disagree","2010","higher vocational","Urban Area","149","0.198623847041351","0.170589387081089","0.226658307001613"
"1 Strongly disagree","2010","higher vocational","Rural Area","81","0.178310412249387","0.143924000549571","0.212696823949203"
"1 Strongly disagree","2010","higher education","Urban Area","481","0.179286315279169","0.164886577832958","0.193686052725379"
"1 Strongly disagree","2010","higher education","Rural Area","172","0.144306883579296","0.1235972187298","0.165016548428792"
"2 on scale 1-7 ","2010","in school","Urban Area","41","0.251055206017015","0.190959614797639","0.311150797236391"
"2 on scale 1-7 ","2010","in school","Rural Area","16","","",""
"2 on scale 1-7 ","2010","inadequately","Urban Area","19","","",""
"2 on scale 1-7 ","2010","inadequately","Rural Area","12","","",""
"2 on scale 1-7 ","2010","general elemantary","Urban Area","207","0.166549209040198","0.144531961904788","0.188566456175608"
"2 on scale 1-7 ","2010","general elemantary","Rural Area","101","0.190721427780424","0.157115398248997","0.224327457311851"
"2 on scale 1-7 ","2010","middle vocational","Urban Area","1055","0.202467555282724","0.191557185913921","0.213377924651527"
"2 on scale 1-7 ","2010","middle vocational","Rural Area","565","0.173110004093209","0.15980661122681","0.186413396959609"
"2 on scale 1-7 ","2010","vocational + Abi","Urban Area","163","0.210455998174191","0.180193796216139","0.240718200132242"
"2 on scale 1-7 ","2010","vocational + Abi","Rural Area","72","0.246721025827273","0.192739388562138","0.300702663092408"
"2 on scale 1-7 ","2010","higher vocational","Urban Area","179","0.221441593830364","0.192265073808699","0.250618113852028"
"2 on scale 1-7 ","2010","higher vocational","Rural Area","112","0.213842203088632","0.177008431751633","0.250675974425632"
"2 on scale 1-7 ","2010","higher education","Urban Area","734","0.260219763904887","0.243749268326097","0.276690259483677"
"2 on scale 1-7 ","2010","higher education","Rural Area","291","0.251393038566603","0.225826373510774","0.276959703622432"
"3 on scale 1-7 ","2010","in school","Urban Area","56","0.24871458847961","0.188806398138377","0.308622778820843"
"3 on scale 1-7 ","2010","in school","Rural Area","15","","",""
"3 on scale 1-7 ","2010","inadequately","Urban Area","23","","",""
"3 on scale 1-7 ","2010","inadequately","Rural Area","1","","",""
"3 on scale 1-7 ","2010","general elemantary","Urban Area","221","0.177884216973584","0.155285335228477","0.200483098718692"
"3 on scale 1-7 ","2010","general elemantary","Rural Area","86","0.170991473853172","0.138785594197328","0.203197353509017"
"3 on scale 1-7 ","2010","middle vocational","Urban Area","1084","0.197301346952314","0.186496245558311","0.208106448346317"
"3 on scale 1-7 ","2010","middle vocational","Rural Area","578","0.20410503287109","0.189932998383952","0.218277067358227"
"3 on scale 1-7 ","2010","vocational + Abi","Urban Area","166","0.234630634343473","0.203170570688024","0.266090697998922"
"3 on scale 1-7 ","2010","vocational + Abi","Rural Area","47","0.277493322081387","0.221425685496314","0.33356095866646"
"3 on scale 1-7 ","2010","higher vocational","Urban Area","163","0.178421776007545","0.151518406199256","0.205325145815833"
"3 on scale 1-7 ","2010","higher vocational","Rural Area","99","0.254352226531703","0.215229487814215","0.293474965249192"
"3 on scale 1-7 ","2010","higher education","Urban Area","582","0.215396542762274","0.19996427897599","0.230828806548559"
"3 on scale 1-7 ","2010","higher education","Rural Area","245","0.229271893864507","0.204497870942551","0.254045916786462"
"4 on scale 1-7","2010","in school","Urban Area","28","","",""
"4 on scale 1-7","2010","in school","Rural Area","14","","",""
"4 on scale 1-7","2010","inadequately","Urban Area","15","","",""
"4 on scale 1-7","2010","inadequately","Rural Area","4","","",""
"4 on scale 1-7","2010","general elemantary","Urban Area","172","0.187385919073835","0.16432575479974","0.21044608334793"
"4 on scale 1-7","2010","general elemantary","Rural Area","92","0.157371655724064","0.126222252670114","0.188521058778014"
"4 on scale 1-7","2010","middle vocational","Urban Area","953","0.17876256096174","0.168359522400024","0.189165599523455"
"4 on scale 1-7","2010","middle vocational","Rural Area","615","0.194740547550895","0.180816241078158","0.208664854023631"
"4 on scale 1-7","2010","vocational + Abi","Urban Area","124","0.162270859979751","0.134899033254088","0.189642686705414"
"4 on scale 1-7","2010","vocational + Abi","Rural Area","37","0.138601061032033","0.0953346877799563","0.18186743428411"
"4 on scale 1-7","2010","higher vocational","Urban Area","141","0.174218002484112","0.147565529432165","0.200870475536058"
"4 on scale 1-7","2010","higher vocational","Rural Area","87","0.126650426611752","0.096773081792122","0.156527771431381"
"4 on scale 1-7","2010","higher education","Urban Area","497","0.184324544450036","0.169768765654774","0.198880323245298"
"4 on scale 1-7","2010","higher education","Rural Area","206","0.187903786590294","0.164881840305779","0.210925732874809"
"5 on scale 1-7","2010","in school","Urban Area","29","","",""
"5 on scale 1-7","2010","in school","Rural Area","10","","",""
"5 on scale 1-7","2010","inadequately","Urban Area","12","","",""
"5 on scale 1-7","2010","inadequately","Rural Area","2","","",""
"5 on scale 1-7","2010","general elemantary","Urban Area","109","0.100616597500326","0.0828395760580797","0.118393618942572"
"5 on scale 1-7","2010","general elemantary","Rural Area","64","0.150050108037558","0.119502074617345","0.180598141457772"
"5 on scale 1-7","2010","middle vocational","Urban Area","594","0.12330121152373","0.1143743986808","0.132228024366661"
"5 on scale 1-7","2010","middle vocational","Rural Area","426","0.131870652273331","0.119973479717302","0.14376782482936"
"5 on scale 1-7","2010","vocational + Abi","Urban Area","74","0.12627195820309","0.101613081057313","0.150930835348866"
"5 on scale 1-7","2010","vocational + Abi","Rural Area","30","0.125153756142974","0.0837201380456071","0.166587374240342"
"5 on scale 1-7","2010","higher vocational","Urban Area","68","0.105956484155552","0.0843292296503634","0.127583738660741"
"5 on scale 1-7","2010","higher vocational","Rural Area","47","0.0816471582845977","0.0570480174651435","0.106246299104052"
"5 on scale 1-7","2010","higher education","Urban Area","241","0.0967393074421381","0.08564262372087","0.107835991163406"
"5 on scale 1-7","2010","higher education","Rural Area","120","0.120309672781579","0.101136865423024","0.139482480140135"
"6 on scale 1-7","2010","in school","Urban Area","10","","",""
"6 on scale 1-7","2010","in school","Rural Area","3","","",""
"6 on scale 1-7","2010","inadequately","Urban Area","4","","",""
"6 on scale 1-7","2010","inadequately","Rural Area","","","",""
"6 on scale 1-7","2010","general elemantary","Urban Area","57","0.0542441259982884","0.0408591489708429","0.0676291030257338"
"6 on scale 1-7","2010","general elemantary","Rural Area","33","0.0753724652529797","0.052790683248962","0.0979542472569974"
"6 on scale 1-7","2010","middle vocational","Urban Area","254","0.0489029114142719","0.0430473662067603","0.0547584566217835"
"6 on scale 1-7","2010","middle vocational","Rural Area","196","0.0603475476948736","0.0519743585167411","0.0687207368730062"
"6 on scale 1-7","2010","vocational + Abi","Urban Area","36","0.0503474945756992","0.0341143374237764","0.0665806517276219"
"6 on scale 1-7","2010","vocational + Abi","Rural Area","11","","",""
"6 on scale 1-7","2010","higher vocational","Urban Area","33","0.0474716062799746","0.0325294174237716","0.0624137951361776"
"6 on scale 1-7","2010","higher vocational","Rural Area","30","0.0828523864683298","0.0580886173669588","0.107616155569701"
"6 on scale 1-7","2010","higher education","Urban Area","120","0.0366744359515121","0.0296185195022344","0.0437303524007898"
"6 on scale 1-7","2010","higher education","Rural Area","40","0.025881028342445","0.016523367674913","0.035238689009977"
"7 Strongly agree","2010","in school","Urban Area","13","","",""
"7 Strongly agree","2010","in school","Rural Area","4","","",""
"7 Strongly agree","2010","inadequately","Urban Area","11","","",""
"7 Strongly agree","2010","inadequately","Rural Area","4","","",""
"7 Strongly agree","2010","general elemantary","Urban Area","95","0.099735118871498","0.0820274677162391","0.117442770026757"
"7 Strongly agree","2010","general elemantary","Rural Area","53","0.0760970789108041","0.0534159011420016","0.0987782566796065"
"7 Strongly agree","2010","middle vocational","Urban Area","283","0.0602595300000663","0.0537984608438919","0.0667205991562408"
"7 Strongly agree","2010","middle vocational","Rural Area","201","0.0719757173959933","0.0628880978793552","0.0810633369126313"
"7 Strongly agree","2010","vocational + Abi","Urban Area","27","","",""
"7 Strongly agree","2010","vocational + Abi","Rural Area","6","","",""
"7 Strongly agree","2010","higher vocational","Urban Area","45","0.0738666902011024","0.055487796553681","0.0922455838485239"
"7 Strongly agree","2010","higher vocational","Rural Area","20","","",""
"7 Strongly agree","2010","higher education","Urban Area","71","0.0273590902099841","0.0212354134664223","0.0334827669535459"
"7 Strongly agree","2010","higher education","Rural Area","32","0.0409336962752759","0.0292565875153872","0.0526108050351646"
"1 Strongly disagree","2011","in school","Urban Area","","","",""
"1 Strongly disagree","2011","in school","Rural Area","","","",""
"1 Strongly disagree","2011","inadequately","Urban Area","","","",""
"1 Strongly disagree","2011","inadequately","Rural Area","","","",""
"1 Strongly disagree","2011","general elemantary","Urban Area","","","",""
"1 Strongly disagree","2011","general elemantary","Rural Area","","","",""
"1 Strongly disagree","2011","middle vocational","Urban Area","","","",""
"1 Strongly disagree","2011","middle vocational","Rural Area","","","",""
"1 Strongly disagree","2011","vocational + Abi","Urban Area","","","",""
"1 Strongly disagree","2011","vocational + Abi","Rural Area","","","",""
"1 Strongly disagree","2011","higher vocational","Urban Area","","","",""
"1 Strongly disagree","2011","higher vocational","Rural Area","","","",""
"1 Strongly disagree","2011","higher education","Urban Area","","","",""
"1 Strongly disagree","2011","higher education","Rural Area","","","",""
"2 on scale 1-7 ","2011","in school","Urban Area","","","",""
"2 on scale 1-7 ","2011","in school","Rural Area","","","",""
"2 on scale 1-7 ","2011","inadequately","Urban Area","","","",""
"2 on scale 1-7 ","2011","inadequately","Rural Area","","","",""
"2 on scale 1-7 ","2011","general elemantary","Urban Area","","","",""
"2 on scale 1-7 ","2011","general elemantary","Rural Area","","","",""
"2 on scale 1-7 ","2011","middle vocational","Urban Area","","","",""
"2 on scale 1-7 ","2011","middle vocational","Rural Area","","","",""
"2 on scale 1-7 ","2011","vocational + Abi","Urban Area","","","",""
"2 on scale 1-7 ","2011","vocational + Abi","Rural Area","","","",""
"2 on scale 1-7 ","2011","higher vocational","Urban Area","","","",""
"2 on scale 1-7 ","2011","higher vocational","Rural Area","","","",""
"2 on scale 1-7 ","2011","higher education","Urban Area","","","",""
"2 on scale 1-7 ","2011","higher education","Rural Area","","","",""
"3 on scale 1-7 ","2011","in school","Urban Area","","","",""
"3 on scale 1-7 ","2011","in school","Rural Area","","","",""
"3 on scale 1-7 ","2011","inadequately","Urban Area","","","",""
"3 on scale 1-7 ","2011","inadequately","Rural Area","","","",""
"3 on scale 1-7 ","2011","general elemantary","Urban Area","","","",""
"3 on scale 1-7 ","2011","general elemantary","Rural Area","","","",""
"3 on scale 1-7 ","2011","middle vocational","Urban Area","","","",""
"3 on scale 1-7 ","2011","middle vocational","Rural Area","","","",""
"3 on scale 1-7 ","2011","vocational + Abi","Urban Area","","","",""
"3 on scale 1-7 ","2011","vocational + Abi","Rural Area","","","",""
"3 on scale 1-7 ","2011","higher vocational","Urban Area","","","",""
"3 on scale 1-7 ","2011","higher vocational","Rural Area","","","",""
"3 on scale 1-7 ","2011","higher education","Urban Area","","","",""
"3 on scale 1-7 ","2011","higher education","Rural Area","","","",""
"4 on scale 1-7","2011","in school","Urban Area","","","",""
"4 on scale 1-7","2011","in school","Rural Area","","","",""
"4 on scale 1-7","2011","inadequately","Urban Area","","","",""
"4 on scale 1-7","2011","inadequately","Rural Area","","","",""
"4 on scale 1-7","2011","general elemantary","Urban Area","","","",""
"4 on scale 1-7","2011","general elemantary","Rural Area","","","",""
"4 on scale 1-7","2011","middle vocational","Urban Area","","","",""
"4 on scale 1-7","2011","middle vocational","Rural Area","","","",""
"4 on scale 1-7","2011","vocational + Abi","Urban Area","","","",""
"4 on scale 1-7","2011","vocational + Abi","Rural Area","","","",""
"4 on scale 1-7","2011","higher vocational","Urban Area","","","",""
"4 on scale 1-7","2011","higher vocational","Rural Area","","","",""
"4 on scale 1-7","2011","higher education","Urban Area","","","",""
"4 on scale 1-7","2011","higher education","Rural Area","","","",""
"5 on scale 1-7","2011","in school","Urban Area","","","",""
"5 on scale 1-7","2011","in school","Rural Area","","","",""
"5 on scale 1-7","2011","inadequately","Urban Area","","","",""
"5 on scale 1-7","2011","inadequately","Rural Area","","","",""
"5 on scale 1-7","2011","general elemantary","Urban Area","","","",""
"5 on scale 1-7","2011","general elemantary","Rural Area","","","",""
"5 on scale 1-7","2011","middle vocational","Urban Area","","","",""
"5 on scale 1-7","2011","middle vocational","Rural Area","","","",""
"5 on scale 1-7","2011","vocational + Abi","Urban Area","","","",""
"5 on scale 1-7","2011","vocational + Abi","Rural Area","","","",""
"5 on scale 1-7","2011","higher vocational","Urban Area","","","",""
"5 on scale 1-7","2011","higher vocational","Rural Area","","","",""
"5 on scale 1-7","2011","higher education","Urban Area","","","",""
"5 on scale 1-7","2011","higher education","Rural Area","","","",""
"6 on scale 1-7","2011","in school","Urban Area","","","",""
"6 on scale 1-7","2011","in school","Rural Area","","","",""
"6 on scale 1-7","2011","inadequately","Urban Area","","","",""
"6 on scale 1-7","2011","inadequately","Rural Area","","","",""
"6 on scale 1-7","2011","general elemantary","Urban Area","","","",""
"6 on scale 1-7","2011","general elemantary","Rural Area","","","",""
"6 on scale 1-7","2011","middle vocational","Urban Area","","","",""
"6 on scale 1-7","2011","middle vocational","Rural Area","","","",""
"6 on scale 1-7","2011","vocational + Abi","Urban Area","","","",""
"6 on scale 1-7","2011","vocational + Abi","Rural Area","","","",""
"6 on scale 1-7","2011","higher vocational","Urban Area","","","",""
"6 on scale 1-7","2011","higher vocational","Rural Area","","","",""
"6 on scale 1-7","2011","higher education","Urban Area","","","",""
"6 on scale 1-7","2011","higher education","Rural Area","","","",""
"7 Strongly agree","2011","in school","Urban Area","","","",""
"7 Strongly agree","2011","in school","Rural Area","","","",""
"7 Strongly agree","2011","inadequately","Urban Area","","","",""
"7 Strongly agree","2011","inadequately","Rural Area","","","",""
"7 Strongly agree","2011","general elemantary","Urban Area","","","",""
"7 Strongly agree","2011","general elemantary","Rural Area","","","",""
"7 Strongly agree","2011","middle vocational","Urban Area","","","",""
"7 Strongly agree","2011","middle vocational","Rural Area","","","",""
"7 Strongly agree","2011","vocational + Abi","Urban Area","","","",""
"7 Strongly agree","2011","vocational + Abi","Rural Area","","","",""
"7 Strongly agree","2011","higher vocational","Urban Area","","","",""
"7 Strongly agree","2011","higher vocational","Rural Area","","","",""
"7 Strongly agree","2011","higher education","Urban Area","","","",""
"7 Strongly agree","2011","higher education","Rural Area","","","",""
"1 Strongly disagree","2012","in school","Urban Area","","","",""
"1 Strongly disagree","2012","in school","Rural Area","","","",""
"1 Strongly disagree","2012","inadequately","Urban Area","","","",""
"1 Strongly disagree","2012","inadequately","Rural Area","","","",""
"1 Strongly disagree","2012","general elemantary","Urban Area","","","",""
"1 Strongly disagree","2012","general elemantary","Rural Area","","","",""
"1 Strongly disagree","2012","middle vocational","Urban Area","","","",""
"1 Strongly disagree","2012","middle vocational","Rural Area","","","",""
"1 Strongly disagree","2012","vocational + Abi","Urban Area","","","",""
"1 Strongly disagree","2012","vocational + Abi","Rural Area","","","",""
"1 Strongly disagree","2012","higher vocational","Urban Area","","","",""
"1 Strongly disagree","2012","higher vocational","Rural Area","","","",""
"1 Strongly disagree","2012","higher education","Urban Area","","","",""
"1 Strongly disagree","2012","higher education","Rural Area","","","",""
"2 on scale 1-7 ","2012","in school","Urban Area","","","",""
"2 on scale 1-7 ","2012","in school","Rural Area","","","",""
"2 on scale 1-7 ","2012","inadequately","Urban Area","","","",""
"2 on scale 1-7 ","2012","inadequately","Rural Area","","","",""
"2 on scale 1-7 ","2012","general elemantary","Urban Area","","","",""
"2 on scale 1-7 ","2012","general elemantary","Rural Area","","","",""
"2 on scale 1-7 ","2012","middle vocational","Urban Area","","","",""
"2 on scale 1-7 ","2012","middle vocational","Rural Area","","","",""
"2 on scale 1-7 ","2012","vocational + Abi","Urban Area","","","",""
"2 on scale 1-7 ","2012","vocational + Abi","Rural Area","","","",""
"2 on scale 1-7 ","2012","higher vocational","Urban Area","","","",""
"2 on scale 1-7 ","2012","higher vocational","Rural Area","","","",""
"2 on scale 1-7 ","2012","higher education","Urban Area","","","",""
"2 on scale 1-7 ","2012","higher education","Rural Area","","","",""
"3 on scale 1-7 ","2012","in school","Urban Area","","","",""
"3 on scale 1-7 ","2012","in school","Rural Area","","","",""
"3 on scale 1-7 ","2012","inadequately","Urban Area","","","",""
"3 on scale 1-7 ","2012","inadequately","Rural Area","","","",""
"3 on scale 1-7 ","2012","general elemantary","Urban Area","","","",""
"3 on scale 1-7 ","2012","general elemantary","Rural Area","","","",""
"3 on scale 1-7 ","2012","middle vocational","Urban Area","","","",""
"3 on scale 1-7 ","2012","middle vocational","Rural Area","","","",""
"3 on scale 1-7 ","2012","vocational + Abi","Urban Area","","","",""
"3 on scale 1-7 ","2012","vocational + Abi","Rural Area","","","",""
"3 on scale 1-7 ","2012","higher vocational","Urban Area","","","",""
"3 on scale 1-7 ","2012","higher vocational","Rural Area","","","",""
"3 on scale 1-7 ","2012","higher education","Urban Area","","","",""
"3 on scale 1-7 ","2012","higher education","Rural Area","","","",""
"4 on scale 1-7","2012","in school","Urban Area","","","",""
"4 on scale 1-7","2012","in school","Rural Area","","","",""
"4 on scale 1-7","2012","inadequately","Urban Area","","","",""
"4 on scale 1-7","2012","inadequately","Rural Area","","","",""
"4 on scale 1-7","2012","general elemantary","Urban Area","","","",""
"4 on scale 1-7","2012","general elemantary","Rural Area","","","",""
"4 on scale 1-7","2012","middle vocational","Urban Area","","","",""
"4 on scale 1-7","2012","middle vocational","Rural Area","","","",""
"4 on scale 1-7","2012","vocational + Abi","Urban Area","","","",""
"4 on scale 1-7","2012","vocational + Abi","Rural Area","","","",""
"4 on scale 1-7","2012","higher vocational","Urban Area","","","",""
"4 on scale 1-7","2012","higher vocational","Rural Area","","","",""
"4 on scale 1-7","2012","higher education","Urban Area","","","",""
"4 on scale 1-7","2012","higher education","Rural Area","","","",""
"5 on scale 1-7","2012","in school","Urban Area","","","",""
"5 on scale 1-7","2012","in school","Rural Area","","","",""
"5 on scale 1-7","2012","inadequately","Urban Area","","","",""
"5 on scale 1-7","2012","inadequately","Rural Area","","","",""
"5 on scale 1-7","2012","general elemantary","Urban Area","","","",""
"5 on scale 1-7","2012","general elemantary","Rural Area","","","",""
"5 on scale 1-7","2012","middle vocational","Urban Area","","","",""
"5 on scale 1-7","2012","middle vocational","Rural Area","","","",""
"5 on scale 1-7","2012","vocational + Abi","Urban Area","","","",""
"5 on scale 1-7","2012","vocational + Abi","Rural Area","","","",""
"5 on scale 1-7","2012","higher vocational","Urban Area","","","",""
"5 on scale 1-7","2012","higher vocational","Rural Area","","","",""
"5 on scale 1-7","2012","higher education","Urban Area","","","",""
"5 on scale 1-7","2012","higher education","Rural Area","","","",""
"6 on scale 1-7","2012","in school","Urban Area","","","",""
"6 on scale 1-7","2012","in school","Rural Area","","","",""
"6 on scale 1-7","2012","inadequately","Urban Area","","","",""
"6 on scale 1-7","2012","inadequately","Rural Area","","","",""
"6 on scale 1-7","2012","general elemantary","Urban Area","","","",""
"6 on scale 1-7","2012","general elemantary","Rural Area","","","",""
"6 on scale 1-7","2012","middle vocational","Urban Area","","","",""
"6 on scale 1-7","2012","middle vocational","Rural Area","","","",""
"6 on scale 1-7","2012","vocational + Abi","Urban Area","","","",""
"6 on scale 1-7","2012","vocational + Abi","Rural Area","","","",""
"6 on scale 1-7","2012","higher vocational","Urban Area","","","",""
"6 on scale 1-7","2012","higher vocational","Rural Area","","","",""
"6 on scale 1-7","2012","higher education","Urban Area","","","",""
"6 on scale 1-7","2012","higher education","Rural Area","","","",""
"7 Strongly agree","2012","in school","Urban Area","","","",""
"7 Strongly agree","2012","in school","Rural Area","","","",""
"7 Strongly agree","2012","inadequately","Urban Area","","","",""
"7 Strongly agree","2012","inadequately","Rural Area","","","",""
"7 Strongly agree","2012","general elemantary","Urban Area","","","",""
"7 Strongly agree","2012","general elemantary","Rural Area","","","",""
"7 Strongly agree","2012","middle vocational","Urban Area","","","",""
"7 Strongly agree","2012","middle vocational","Rural Area","","","",""
"7 Strongly agree","2012","vocational + Abi","Urban Area","","","",""
"7 Strongly agree","2012","vocational + Abi","Rural Area","","","",""
"7 Strongly agree","2012","higher vocational","Urban Area","","","",""
"7 Strongly agree","2012","higher vocational","Rural Area","","","",""
"7 Strongly agree","2012","higher education","Urban Area","","","",""
"7 Strongly agree","2012","higher education","Rural Area","","","",""
"1 Strongly disagree","2013","in school","Urban Area","","","",""
"1 Strongly disagree","2013","in school","Rural Area","","","",""
"1 Strongly disagree","2013","inadequately","Urban Area","","","",""
"1 Strongly disagree","2013","inadequately","Rural Area","","","",""
"1 Strongly disagree","2013","general elemantary","Urban Area","","","",""
"1 Strongly disagree","2013","general elemantary","Rural Area","","","",""
"1 Strongly disagree","2013","middle vocational","Urban Area","","","",""
"1 Strongly disagree","2013","middle vocational","Rural Area","","","",""
"1 Strongly disagree","2013","vocational + Abi","Urban Area","","","",""
