"plh0206i02","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2009","Other degree","Single parent ","","","",""
"1 Strongly disagree","2009","Other degree","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2009","Other degree","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2009","Other degree","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2009","no degree/no degree yet","1-pers.-HH","","","",""
"1 Strongly disagree","2009","no degree/no degree yet","(Married) couple without C. ","","","",""
"1 Strongly disagree","2009","no degree/no degree yet","Single parent ","","","",""
"1 Strongly disagree","2009","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2009","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2009","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2009","lower secondary degree","1-pers.-HH","","","",""
"2 on scale 1-7 ","2009","lower secondary degree","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2009","lower secondary degree","Single parent ","","","",""
"2 on scale 1-7 ","2009","lower secondary degree","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2009","lower secondary degree","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2009","lower secondary degree","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2009","secondary school degree","1-pers.-HH","","","",""
"2 on scale 1-7 ","2009","secondary school degree","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2009","secondary school degree","Single parent ","","","",""
"2 on scale 1-7 ","2009","secondary school degree","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2009","secondary school degree","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2009","secondary school degree","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2009","college entrance qualification","1-pers.-HH","","","",""
"2 on scale 1-7 ","2009","college entrance qualification","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2009","college entrance qualification","Single parent ","","","",""
"2 on scale 1-7 ","2009","college entrance qualification","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2009","college entrance qualification","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2009","college entrance qualification","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2009","Other degree","1-pers.-HH","","","",""
"2 on scale 1-7 ","2009","Other degree","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2009","Other degree","Single parent ","","","",""
"2 on scale 1-7 ","2009","Other degree","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2009","Other degree","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2009","Other degree","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2009","no degree/no degree yet","1-pers.-HH","","","",""
"2 on scale 1-7 ","2009","no degree/no degree yet","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2009","no degree/no degree yet","Single parent ","","","",""
"2 on scale 1-7 ","2009","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2009","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2009","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2009","lower secondary degree","1-pers.-HH","","","",""
"3 on scale 1-7 ","2009","lower secondary degree","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2009","lower secondary degree","Single parent ","","","",""
"3 on scale 1-7 ","2009","lower secondary degree","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2009","lower secondary degree","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2009","lower secondary degree","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2009","secondary school degree","1-pers.-HH","","","",""
"3 on scale 1-7 ","2009","secondary school degree","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2009","secondary school degree","Single parent ","","","",""
"3 on scale 1-7 ","2009","secondary school degree","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2009","secondary school degree","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2009","secondary school degree","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2009","college entrance qualification","1-pers.-HH","","","",""
"3 on scale 1-7 ","2009","college entrance qualification","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2009","college entrance qualification","Single parent ","","","",""
"3 on scale 1-7 ","2009","college entrance qualification","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2009","college entrance qualification","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2009","college entrance qualification","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2009","Other degree","1-pers.-HH","","","",""
"3 on scale 1-7 ","2009","Other degree","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2009","Other degree","Single parent ","","","",""
"3 on scale 1-7 ","2009","Other degree","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2009","Other degree","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2009","Other degree","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2009","no degree/no degree yet","1-pers.-HH","","","",""
"3 on scale 1-7 ","2009","no degree/no degree yet","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2009","no degree/no degree yet","Single parent ","","","",""
"3 on scale 1-7 ","2009","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2009","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2009","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2009","lower secondary degree","1-pers.-HH","","","",""
"4 on scale 1-7","2009","lower secondary degree","(Married) couple without C. ","","","",""
"4 on scale 1-7","2009","lower secondary degree","Single parent ","","","",""
"4 on scale 1-7","2009","lower secondary degree","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2009","lower secondary degree","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2009","lower secondary degree","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2009","secondary school degree","1-pers.-HH","","","",""
"4 on scale 1-7","2009","secondary school degree","(Married) couple without C. ","","","",""
"4 on scale 1-7","2009","secondary school degree","Single parent ","","","",""
"4 on scale 1-7","2009","secondary school degree","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2009","secondary school degree","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2009","secondary school degree","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2009","college entrance qualification","1-pers.-HH","","","",""
"4 on scale 1-7","2009","college entrance qualification","(Married) couple without C. ","","","",""
"4 on scale 1-7","2009","college entrance qualification","Single parent ","","","",""
"4 on scale 1-7","2009","college entrance qualification","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2009","college entrance qualification","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2009","college entrance qualification","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2009","Other degree","1-pers.-HH","","","",""
"4 on scale 1-7","2009","Other degree","(Married) couple without C. ","","","",""
"4 on scale 1-7","2009","Other degree","Single parent ","","","",""
"4 on scale 1-7","2009","Other degree","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2009","Other degree","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2009","Other degree","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2009","no degree/no degree yet","1-pers.-HH","","","",""
"4 on scale 1-7","2009","no degree/no degree yet","(Married) couple without C. ","","","",""
"4 on scale 1-7","2009","no degree/no degree yet","Single parent ","","","",""
"4 on scale 1-7","2009","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2009","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2009","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2009","lower secondary degree","1-pers.-HH","","","",""
"5 on scale 1-7","2009","lower secondary degree","(Married) couple without C. ","","","",""
"5 on scale 1-7","2009","lower secondary degree","Single parent ","","","",""
"5 on scale 1-7","2009","lower secondary degree","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2009","lower secondary degree","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2009","lower secondary degree","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2009","secondary school degree","1-pers.-HH","","","",""
"5 on scale 1-7","2009","secondary school degree","(Married) couple without C. ","","","",""
"5 on scale 1-7","2009","secondary school degree","Single parent ","","","",""
"5 on scale 1-7","2009","secondary school degree","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2009","secondary school degree","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2009","secondary school degree","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2009","college entrance qualification","1-pers.-HH","","","",""
"5 on scale 1-7","2009","college entrance qualification","(Married) couple without C. ","","","",""
"5 on scale 1-7","2009","college entrance qualification","Single parent ","","","",""
"5 on scale 1-7","2009","college entrance qualification","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2009","college entrance qualification","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2009","college entrance qualification","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2009","Other degree","1-pers.-HH","","","",""
"5 on scale 1-7","2009","Other degree","(Married) couple without C. ","","","",""
"5 on scale 1-7","2009","Other degree","Single parent ","","","",""
"5 on scale 1-7","2009","Other degree","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2009","Other degree","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2009","Other degree","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2009","no degree/no degree yet","1-pers.-HH","","","",""
"5 on scale 1-7","2009","no degree/no degree yet","(Married) couple without C. ","","","",""
"5 on scale 1-7","2009","no degree/no degree yet","Single parent ","","","",""
"5 on scale 1-7","2009","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2009","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2009","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2009","lower secondary degree","1-pers.-HH","","","",""
"6 on scale 1-7","2009","lower secondary degree","(Married) couple without C. ","","","",""
"6 on scale 1-7","2009","lower secondary degree","Single parent ","","","",""
"6 on scale 1-7","2009","lower secondary degree","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2009","lower secondary degree","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2009","lower secondary degree","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2009","secondary school degree","1-pers.-HH","","","",""
"6 on scale 1-7","2009","secondary school degree","(Married) couple without C. ","","","",""
"6 on scale 1-7","2009","secondary school degree","Single parent ","","","",""
"6 on scale 1-7","2009","secondary school degree","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2009","secondary school degree","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2009","secondary school degree","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2009","college entrance qualification","1-pers.-HH","","","",""
"6 on scale 1-7","2009","college entrance qualification","(Married) couple without C. ","","","",""
"6 on scale 1-7","2009","college entrance qualification","Single parent ","","","",""
"6 on scale 1-7","2009","college entrance qualification","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2009","college entrance qualification","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2009","college entrance qualification","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2009","Other degree","1-pers.-HH","","","",""
"6 on scale 1-7","2009","Other degree","(Married) couple without C. ","","","",""
"6 on scale 1-7","2009","Other degree","Single parent ","","","",""
"6 on scale 1-7","2009","Other degree","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2009","Other degree","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2009","Other degree","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2009","no degree/no degree yet","1-pers.-HH","","","",""
"6 on scale 1-7","2009","no degree/no degree yet","(Married) couple without C. ","","","",""
"6 on scale 1-7","2009","no degree/no degree yet","Single parent ","","","",""
"6 on scale 1-7","2009","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2009","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2009","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2009","lower secondary degree","1-pers.-HH","","","",""
"7 Strongly agree","2009","lower secondary degree","(Married) couple without C. ","","","",""
"7 Strongly agree","2009","lower secondary degree","Single parent ","","","",""
"7 Strongly agree","2009","lower secondary degree","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2009","lower secondary degree","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2009","lower secondary degree","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2009","secondary school degree","1-pers.-HH","","","",""
"7 Strongly agree","2009","secondary school degree","(Married) couple without C. ","","","",""
"7 Strongly agree","2009","secondary school degree","Single parent ","","","",""
"7 Strongly agree","2009","secondary school degree","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2009","secondary school degree","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2009","secondary school degree","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2009","college entrance qualification","1-pers.-HH","","","",""
"7 Strongly agree","2009","college entrance qualification","(Married) couple without C. ","","","",""
"7 Strongly agree","2009","college entrance qualification","Single parent ","","","",""
"7 Strongly agree","2009","college entrance qualification","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2009","college entrance qualification","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2009","college entrance qualification","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2009","Other degree","1-pers.-HH","","","",""
"7 Strongly agree","2009","Other degree","(Married) couple without C. ","","","",""
"7 Strongly agree","2009","Other degree","Single parent ","","","",""
"7 Strongly agree","2009","Other degree","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2009","Other degree","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2009","Other degree","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2009","no degree/no degree yet","1-pers.-HH","","","",""
"7 Strongly agree","2009","no degree/no degree yet","(Married) couple without C. ","","","",""
"7 Strongly agree","2009","no degree/no degree yet","Single parent ","","","",""
"7 Strongly agree","2009","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2009","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2009","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2010","lower secondary degree","1-pers.-HH","265","0.238694180389976","0.213468361849108","0.263919998930843"
"1 Strongly disagree","2010","lower secondary degree","(Married) couple without C. ","504","0.200390149239215","0.184345303160033","0.216434995318396"
"1 Strongly disagree","2010","lower secondary degree","Single parent ","44","0.149155137132138","0.105171400803039","0.193138873461236"
"1 Strongly disagree","2010","lower secondary degree","Couple + C. LE 16 ","85","0.130976660685222","0.102007100192186","0.159946221178259"
"1 Strongly disagree","2010","lower secondary degree","Couple + C. GT 16 ","113","0.14727275361318","0.121653250942217","0.172892256284144"
"1 Strongly disagree","2010","lower secondary degree","Couple + C. LE and GT 16","36","0.144670145004402","0.099695221446852","0.189645068561951"
"1 Strongly disagree","2010","secondary school degree","1-pers.-HH","153","0.215547811652192","0.185574550970394","0.24552107233399"
"1 Strongly disagree","2010","secondary school degree","(Married) couple without C. ","356","0.194663063424957","0.176336183592986","0.212989943256929"
"1 Strongly disagree","2010","secondary school degree","Single parent ","51","0.143610799681532","0.104445462124258","0.182776137238807"
"1 Strongly disagree","2010","secondary school degree","Couple + C. LE 16 ","126","0.11961616480892","0.098793407570819","0.140438922047022"
"1 Strongly disagree","2010","secondary school degree","Couple + C. GT 16 ","116","0.091255128747664","0.072335931060363","0.110174326434965"
"1 Strongly disagree","2010","secondary school degree","Couple + C. LE and GT 16","57","0.177009890822393","0.135385977848951","0.218633803795836"
"1 Strongly disagree","2010","college entrance qualification","1-pers.-HH","133","0.181802963445089","0.154126658481975","0.209479268408203"
"1 Strongly disagree","2010","college entrance qualification","(Married) couple without C. ","298","0.176096488691567","0.15812156454464","0.194071412838493"
"1 Strongly disagree","2010","college entrance qualification","Single parent ","34","0.131180594015105","0.0834279932556828","0.178933194774528"
"1 Strongly disagree","2010","college entrance qualification","Couple + C. LE 16 ","120","0.16104032713849","0.137275853461775","0.184804800815205"
"1 Strongly disagree","2010","college entrance qualification","Couple + C. GT 16 ","106","0.127905097437371","0.104238099447327","0.151572095427416"
"1 Strongly disagree","2010","college entrance qualification","Couple + C. LE and GT 16","44","0.130458143406298","0.0893602954648614","0.171555991347735"
"1 Strongly disagree","2010","Other degree","1-pers.-HH","18","","",""
"1 Strongly disagree","2010","Other degree","(Married) couple without C. ","56","0.195147724073875","0.148135954256334","0.242159493891415"
"1 Strongly disagree","2010","Other degree","Single parent ","11","","",""
"1 Strongly disagree","2010","Other degree","Couple + C. LE 16 ","24","","",""
"1 Strongly disagree","2010","Other degree","Couple + C. GT 16 ","26","","",""
"1 Strongly disagree","2010","Other degree","Couple + C. LE and GT 16","16","","",""
"1 Strongly disagree","2010","no degree/no degree yet","1-pers.-HH","4","","",""
"1 Strongly disagree","2010","no degree/no degree yet","(Married) couple without C. ","17","","",""
"1 Strongly disagree","2010","no degree/no degree yet","Single parent ","5","","",""
"1 Strongly disagree","2010","no degree/no degree yet","Couple + C. LE 16 ","4","","",""
"1 Strongly disagree","2010","no degree/no degree yet","Couple + C. GT 16 ","17","","",""
"1 Strongly disagree","2010","no degree/no degree yet","Couple + C. LE and GT 16","16","","",""
"2 on scale 1-7 ","2010","lower secondary degree","1-pers.-HH","206","0.189727680412025","0.166525669472819","0.21292969135123"
"2 on scale 1-7 ","2010","lower secondary degree","(Married) couple without C. ","463","0.182015131894822","0.166548894029559","0.197481369760085"
"2 on scale 1-7 ","2010","lower secondary degree","Single parent ","54","0.206882053166964","0.156869604560895","0.256894501773033"
"2 on scale 1-7 ","2010","lower secondary degree","Couple + C. LE 16 ","84","0.152395628049799","0.121534480036851","0.183256776062748"
"2 on scale 1-7 ","2010","lower secondary degree","Couple + C. GT 16 ","129","0.158686253427422","0.132271104271387","0.185101402583458"
"2 on scale 1-7 ","2010","lower secondary degree","Couple + C. LE and GT 16","33","0.117011093141185","0.0759145491048156","0.158107637177555"
"2 on scale 1-7 ","2010","secondary school degree","1-pers.-HH","163","0.217360946727891","0.187296690891934","0.247425202563848"
"2 on scale 1-7 ","2010","secondary school degree","(Married) couple without C. ","352","0.182788975971935","0.164899399686322","0.200678552257547"
"2 on scale 1-7 ","2010","secondary school degree","Single parent ","64","0.217996997767607","0.171886246376835","0.264107749158378"
"2 on scale 1-7 ","2010","secondary school degree","Couple + C. LE 16 ","193","0.227206764217208","0.200319318071198","0.254094210363217"
"2 on scale 1-7 ","2010","secondary school degree","Couple + C. GT 16 ","174","0.170627454421783","0.145912923558967","0.1953419852846"
"2 on scale 1-7 ","2010","secondary school degree","Couple + C. LE and GT 16","75","0.247392147248584","0.200335155781355","0.294449138715812"
"2 on scale 1-7 ","2010","college entrance qualification","1-pers.-HH","200","0.288587474255655","0.25607289267197","0.32110205583934"
"2 on scale 1-7 ","2010","college entrance qualification","(Married) couple without C. ","455","0.25345675332006","0.232929399854698","0.273984106785422"
"2 on scale 1-7 ","2010","college entrance qualification","Single parent ","58","0.307821805655617","0.242530384130573","0.373113227180662"
"2 on scale 1-7 ","2010","college entrance qualification","Couple + C. LE 16 ","246","0.235589271882196","0.208152596997096","0.263025946767295"
"2 on scale 1-7 ","2010","college entrance qualification","Couple + C. GT 16 ","196","0.201240089817993","0.172829336164658","0.229650843471328"
"2 on scale 1-7 ","2010","college entrance qualification","Couple + C. LE and GT 16","76","0.244378908315063","0.191943804258712","0.296814012371415"
"2 on scale 1-7 ","2010","Other degree","1-pers.-HH","26","","",""
"2 on scale 1-7 ","2010","Other degree","(Married) couple without C. ","65","0.248841555620948","0.197556125966962","0.300126985274934"
"2 on scale 1-7 ","2010","Other degree","Single parent ","7","","",""
"2 on scale 1-7 ","2010","Other degree","Couple + C. LE 16 ","25","","",""
"2 on scale 1-7 ","2010","Other degree","Couple + C. GT 16 ","32","0.194788529808335","0.126969884652593","0.262607174964076"
"2 on scale 1-7 ","2010","Other degree","Couple + C. LE and GT 16","14","","",""
"2 on scale 1-7 ","2010","no degree/no degree yet","1-pers.-HH","5","","",""
"2 on scale 1-7 ","2010","no degree/no degree yet","(Married) couple without C. ","17","","",""
"2 on scale 1-7 ","2010","no degree/no degree yet","Single parent ","12","","",""
"2 on scale 1-7 ","2010","no degree/no degree yet","Couple + C. LE 16 ","5","","",""
"2 on scale 1-7 ","2010","no degree/no degree yet","Couple + C. GT 16 ","32","0.270747489480182","0.196878547875077","0.344616431085288"
"2 on scale 1-7 ","2010","no degree/no degree yet","Couple + C. LE and GT 16","19","","",""
"3 on scale 1-7 ","2010","lower secondary degree","1-pers.-HH","187","0.172802101421299","0.150429112980668","0.195175089861929"
"3 on scale 1-7 ","2010","lower secondary degree","(Married) couple without C. ","449","0.189691132675556","0.173976395802941","0.205405869548171"
"3 on scale 1-7 ","2010","lower secondary degree","Single parent ","48","0.183663976160363","0.13585666782262","0.231471284498106"
"3 on scale 1-7 ","2010","lower secondary degree","Couple + C. LE 16 ","102","0.199373912720526","0.16506726651423","0.233680558926822"
"3 on scale 1-7 ","2010","lower secondary degree","Couple + C. GT 16 ","134","0.192809128452449","0.164288680779586","0.221329576125311"
"3 on scale 1-7 ","2010","lower secondary degree","Couple + C. LE and GT 16","54","0.192846276184986","0.142403623663516","0.243288928706456"
"3 on scale 1-7 ","2010","secondary school degree","1-pers.-HH","160","0.208632719651819","0.179014483118641","0.238250956184996"
"3 on scale 1-7 ","2010","secondary school degree","(Married) couple without C. ","362","0.200576934348063","0.182042182399933","0.219111686296193"
"3 on scale 1-7 ","2010","secondary school degree","Single parent ","60","0.173374463288245","0.131095950060795","0.215652976515694"
"3 on scale 1-7 ","2010","secondary school degree","Couple + C. LE 16 ","199","0.219371209426174","0.192817856596728","0.245924562255619"
"3 on scale 1-7 ","2010","secondary school degree","Couple + C. GT 16 ","207","0.247850983775338","0.219484836256234","0.276217131294443"
"3 on scale 1-7 ","2010","secondary school degree","Couple + C. LE and GT 16","74","0.204976333755151","0.160952412923653","0.249000254586649"
"3 on scale 1-7 ","2010","college entrance qualification","1-pers.-HH","167","0.211024328865669","0.181743946289164","0.240304711442175"
"3 on scale 1-7 ","2010","college entrance qualification","(Married) couple without C. ","371","0.214071985681452","0.194715574246949","0.233428397115955"
"3 on scale 1-7 ","2010","college entrance qualification","Single parent ","34","0.196680114131743","0.140456085441493","0.252904142821993"
"3 on scale 1-7 ","2010","college entrance qualification","Couple + C. LE 16 ","203","0.230844140229691","0.203601014213884","0.258087266245499"
"3 on scale 1-7 ","2010","college entrance qualification","Couple + C. GT 16 ","178","0.270997829384998","0.239501155752451","0.302494503017546"
"3 on scale 1-7 ","2010","college entrance qualification","Couple + C. LE and GT 16","47","0.221358130997489","0.170699336127849","0.272016925867129"
"3 on scale 1-7 ","2010","Other degree","1-pers.-HH","18","","",""
"3 on scale 1-7 ","2010","Other degree","(Married) couple without C. ","64","0.225283341641619","0.175726598778892","0.274840084504345"
"3 on scale 1-7 ","2010","Other degree","Single parent ","8","","",""
"3 on scale 1-7 ","2010","Other degree","Couple + C. LE 16 ","17","","",""
"3 on scale 1-7 ","2010","Other degree","Couple + C. GT 16 ","27","","",""
"3 on scale 1-7 ","2010","Other degree","Couple + C. LE and GT 16","11","","",""
"3 on scale 1-7 ","2010","no degree/no degree yet","1-pers.-HH","4","","",""
"3 on scale 1-7 ","2010","no degree/no degree yet","(Married) couple without C. ","11","","",""
"3 on scale 1-7 ","2010","no degree/no degree yet","Single parent ","11","","",""
"3 on scale 1-7 ","2010","no degree/no degree yet","Couple + C. LE 16 ","4","","",""
"3 on scale 1-7 ","2010","no degree/no degree yet","Couple + C. GT 16 ","33","0.206858217163553","0.139521414018281","0.274195020308826"
"3 on scale 1-7 ","2010","no degree/no degree yet","Couple + C. LE and GT 16","30","0.290611268259619","0.204580347726057","0.37664218879318"
"4 on scale 1-7","2010","lower secondary degree","1-pers.-HH","184","0.165104135482154","0.143133637136588","0.187074633827721"
"4 on scale 1-7","2010","lower secondary degree","(Married) couple without C. ","412","0.173768188029339","0.158580404609187","0.18895597144949"
"4 on scale 1-7","2010","lower secondary degree","Single parent ","47","0.220284062471755","0.169114987623074","0.271453137320437"
"4 on scale 1-7","2010","lower secondary degree","Couple + C. LE 16 ","103","0.193433688119616","0.159516852627599","0.227350523611634"
"4 on scale 1-7","2010","lower secondary degree","Couple + C. GT 16 ","145","0.187425117985762","0.159212069536314","0.215638166435211"
"4 on scale 1-7","2010","lower secondary degree","Couple + C. LE and GT 16","47","0.220381697867756","0.167385716933215","0.273377678802298"
"4 on scale 1-7","2010","secondary school degree","1-pers.-HH","104","0.151267041995597","0.125149239517785","0.17738484447341"
"4 on scale 1-7","2010","secondary school degree","(Married) couple without C. ","334","0.194200758994863","0.175890401033546","0.21251111695618"
"4 on scale 1-7","2010","secondary school degree","Single parent ","60","0.175893751636225","0.133374115214569","0.218413388057882"
"4 on scale 1-7","2010","secondary school degree","Couple + C. LE 16 ","183","0.190366859895585","0.165175762875436","0.215557956915734"
"4 on scale 1-7","2010","secondary school degree","Couple + C. GT 16 ","186","0.23023765516811","0.202579730096408","0.257895580239813"
"4 on scale 1-7","2010","secondary school degree","Couple + C. LE and GT 16","60","0.187438878554591","0.144878577837715","0.229999179271467"
"4 on scale 1-7","2010","college entrance qualification","1-pers.-HH","126","0.165128758625271","0.138484736480465","0.191772780770077"
"4 on scale 1-7","2010","college entrance qualification","(Married) couple without C. ","306","0.1819076574635","0.163703097080552","0.200112217846449"
"4 on scale 1-7","2010","college entrance qualification","Single parent ","37","0.235169023447014","0.175180210386265","0.295157836507763"
"4 on scale 1-7","2010","college entrance qualification","Couple + C. LE 16 ","198","0.205767365532149","0.179630563527588","0.231904167536709"
"4 on scale 1-7","2010","college entrance qualification","Couple + C. GT 16 ","135","0.184357931758448","0.156879110717075","0.211836752799821"
"4 on scale 1-7","2010","college entrance qualification","Couple + C. LE and GT 16","55","0.289808610292941","0.234450458582575","0.345166762003308"
"4 on scale 1-7","2010","Other degree","1-pers.-HH","7","","",""
"4 on scale 1-7","2010","Other degree","(Married) couple without C. ","39","0.155033678166585","0.112099861979839","0.19796749435333"
"4 on scale 1-7","2010","Other degree","Single parent ","4","","",""
"4 on scale 1-7","2010","Other degree","Couple + C. LE 16 ","24","","",""
"4 on scale 1-7","2010","Other degree","Couple + C. GT 16 ","14","","",""
"4 on scale 1-7","2010","Other degree","Couple + C. LE and GT 16","8","","",""
"4 on scale 1-7","2010","no degree/no degree yet","1-pers.-HH","5","","",""
"4 on scale 1-7","2010","no degree/no degree yet","(Married) couple without C. ","5","","",""
"4 on scale 1-7","2010","no degree/no degree yet","Single parent ","9","","",""
"4 on scale 1-7","2010","no degree/no degree yet","Couple + C. LE 16 ","6","","",""
"4 on scale 1-7","2010","no degree/no degree yet","Couple + C. GT 16 ","17","","",""
"4 on scale 1-7","2010","no degree/no degree yet","Couple + C. LE and GT 16","19","","",""
"5 on scale 1-7","2010","lower secondary degree","1-pers.-HH","113","0.10731842500075","0.0890024430065371","0.125634406994962"
"5 on scale 1-7","2010","lower secondary degree","(Married) couple without C. ","244","0.109918838122978","0.0973813893288791","0.122456286917076"
"5 on scale 1-7","2010","lower secondary degree","Single parent ","32","0.120728119176565","0.080501491082988","0.160954747270141"
"5 on scale 1-7","2010","lower secondary degree","Couple + C. LE 16 ","76","0.150680897411592","0.119962838107706","0.181398956715477"
